Date,USA SMID CAP SMID (Small+Mid Cap)
2005-11-10,757.342
2005-11-11,759.763
2005-11-14,759.392
2005-11-15,755.462
2005-11-16,756.661
2005-11-17,767.88
2005-11-18,770.698
2005-11-21,776.893
2005-11-22,782.192
2005-11-23,783.931
2005-11-24,783.931
2005-11-25,785.248
2005-11-28,773.883
2005-11-29,776.463
2005-11-30,776.855
2005-12-01,789.92
2005-12-02,790.09
2005-12-05,786.812
2005-12-06,787.866
2005-12-07,783.444
2005-12-08,785.557
2005-12-09,788.949
2005-12-12,790.27
2005-12-13,792.242
2005-12-14,795.589
2005-12-15,791.655
2005-12-16,789.457
2005-12-19,780.314
2005-12-20,782.061
2005-12-21,787.337
2005-12-22,791.781
2005-12-23,793.431
2005-12-26,793.431
2005-12-27,784.643
2005-12-28,788.149
2005-12-29,786.314
2005-12-30,782.539
2006-01-02,782.539
2006-01-03,794.685
2006-01-04,800.301
2006-01-05,800.871
2006-01-06,809.717
2006-01-09,816.067
2006-01-10,819.22
2006-01-11,820.646
2006-01-12,815.383
2006-01-13,815.677
2006-01-16,815.677
2006-01-17,812.332
2006-01-18,811.289
2006-01-19,820.864
2006-01-20,808.984
2006-01-23,811.65
2006-01-24,819.421
2006-01-25,815.941
2006-01-26,824.762
2006-01-27,830.074
2006-01-30,831.278
2006-01-31,831.652
2006-02-01,832.488
2006-02-02,824.275
2006-02-03,820.788
2006-02-06,825.261
2006-02-07,815.006
2006-02-08,818.686
2006-02-09,815.55
2006-02-10,815.03
2006-02-13,809.702
2006-02-14,816.744
2006-02-15,820.408
2006-02-16,828.108
2006-02-17,827.834
2006-02-20,827.834
2006-02-21,826.236
2006-02-22,833.049
2006-02-23,831.114
2006-02-24,833.875
2006-02-27,835.736
2006-02-28,826.956
2006-03-01,837.099
2006-03-02,836.646
2006-03-03,834.463
2006-03-06,826.524
2006-03-07,818.262
2006-03-08,818.675
2006-03-09,815.739
2006-03-10,822.497
2006-03-13,824.533
2006-03-14,833.977
2006-03-15,840.32
2006-03-16,841.912
2006-03-17,844.362
2006-03-20,841.531
2006-03-21,834.284
2006-03-22,840.085
2006-03-23,841.844
2006-03-24,845.608
2006-03-27,845.293
2006-03-28,843.27
2006-03-29,853.955
2006-03-30,852.756
2006-03-31,852.488
2006-04-03,850.707
2006-04-04,854.096
2006-04-05,860.084
2006-04-06,859.51
2006-04-07,850.274
2006-04-10,848.437
2006-04-11,839.488
2006-04-12,842.159
2006-04-13,843.66
2006-04-14,843.66
2006-04-17,843.255
2006-04-18,861.068
2006-04-19,868.522
2006-04-20,867.23
2006-04-21,865.43
2006-04-24,861.384
2006-04-25,858.224
2006-04-26,857.983
2006-04-27,856.503
2006-04-28,858.683
2006-05-01,856.739
2006-05-02,861.31
2006-05-03,860.761
2006-05-04,866.566
2006-05-05,875.348
2006-05-08,876.447
2006-05-09,875.751
2006-05-10,874.108
2006-05-11,860.067
2006-05-12,845.941
2006-05-15,841.338
2006-05-16,839.58
2006-05-17,824.841
2006-05-18,817.94
2006-05-19,821.838
2006-05-22,814.072
2006-05-23,810.784
2006-05-24,809.001
2006-05-25,821.411
2006-05-26,827.274
2006-05-29,827.274
2006-05-30,812.619
2006-05-31,822.972
2006-06-01,836.155
2006-06-02,837.902
2006-06-05,818.334
2006-06-06,813.401
2006-06-07,807.919
2006-06-08,806.075
2006-06-09,803.835
2006-06-12,786.18
2006-06-13,774.096
2006-06-14,778.51
2006-06-15,802.76
2006-06-16,798.331
2006-06-19,787.271
2006-06-20,784.541
2006-06-21,797.664
2006-06-22,794.085
2006-06-23,798.506
2006-06-26,804.026
2006-06-27,794.635
2006-06-28,797.167
2006-06-29,819.935
2006-06-30,823.838
2006-07-03,829.535
2006-07-04,829.535
2006-07-05,819.726
2006-07-06,820.678
2006-07-07,811.796
2006-07-10,810.567
2006-07-11,814.303
2006-07-12,804.421
2006-07-13,790.633
2006-07-14,784.186
2006-07-17,780.122
2006-07-18,781.221
2006-07-19,799.497
2006-07-20,783.783
2006-07-21,772.047
2006-07-24,788.676
2006-07-25,796.338
2006-07-26,795.149
2006-07-27,787.636
2006-07-28,799.787
2006-07-31,801.276
2006-08-01,794.738
2006-08-02,800.663
2006-08-03,806.495
2006-08-04,804.117
2006-08-07,799.88
2006-08-08,793.331
2006-08-09,787.556
2006-08-10,791.662
2006-08-11,785.623
2006-08-14,786.638
2006-08-15,801.818
2006-08-16,813.172
2006-08-17,814.084
2006-08-18,815.564
2006-08-21,809.89
2006-08-22,811.791
2006-08-23,803.961
2006-08-24,803.591
2006-08-25,803.421
2006-08-28,809.255
2006-08-29,813.671
2006-08-30,815.963
2006-08-31,818.268
2006-09-01,821.449
2006-09-04,821.449
2006-09-05,825.136
2006-09-06,811.533
2006-09-07,807.049
2006-09-08,809.704
2006-09-11,808.496
2006-09-12,822.203
2006-09-13,828.457
2006-09-14,825.193
2006-09-15,827.166
2006-09-18,827.979
2006-09-19,824.766
2006-09-20,829.838
2006-09-21,823.818
2006-09-22,818.081
2006-09-25,826.012
2006-09-26,830.962
2006-09-27,833.046
2006-09-28,833.52
2006-09-29,829.576
2006-10-02,825.13
2006-10-03,823.041
2006-10-04,835.568
2006-10-05,843.794
2006-10-06,839.894
2006-10-09,843.979
2006-10-10,846.722
2006-10-11,843.592
2006-10-12,855.069
2006-10-13,859.159
2006-10-16,866.39
2006-10-17,860.73
2006-10-18,859.436
2006-10-19,861.42
2006-10-20,856.72
2006-10-23,860.192
2006-10-24,862.374
2006-10-25,865.986
2006-10-26,873.301
2006-10-27,864.394
2006-10-30,866.674
2006-10-31,865.173
2006-11-01,855.069
2006-11-02,854.087
2006-11-03,854.383
2006-11-06,864.659
2006-11-07,866.502
2006-11-08,870.658
2006-11-09,866.144
2006-11-10,870.975
2006-11-13,873.83
2006-11-14,882.813
2006-11-15,888.084
2006-11-16,888.514
2006-11-17,887.695
2006-11-20,889.932
2006-11-21,893.757
2006-11-22,897.412
2006-11-23,897.412
2006-11-24,896.504
2006-11-27,879.184
2006-11-28,881.136
2006-11-29,892.228
2006-11-30,895.783
2006-12-01,893.086
2006-12-04,904.527
2006-12-05,906.953
2006-12-06,906.888
2006-12-07,902.962
2006-12-08,903.527
2006-12-11,903.089
2006-12-12,899.302
2006-12-13,899.51
2006-12-14,905.597
2006-12-15,903.722
2006-12-18,895.59
2006-12-19,896.224
2006-12-20,897.534
2006-12-21,892.863
2006-12-22,889.511
2006-12-25,889.511
2006-12-26,893.923
2006-12-27,901.922
2006-12-28,899.597
2006-12-29,894.335
2007-01-01,894.335
2007-01-02,894.335
2007-01-03,893.69
2007-01-04,894.603
2007-01-05,885.668
2007-01-08,887.918
2007-01-09,889.666
2007-01-10,892.677
2007-01-11,900.701
2007-01-12,906.063
2007-01-15,906.063
2007-01-16,905.66
2007-01-17,905.014
2007-01-18,897.32
2007-01-19,903.269
2007-01-22,898.102
2007-01-23,905.525
2007-01-24,914.087
2007-01-25,904.452
2007-01-26,906.756
2007-01-29,908.627
2007-01-30,914.412
2007-01-31,920.608
2007-02-01,928.239
2007-02-02,931.344
2007-02-05,930.681
2007-02-06,934.524
2007-02-07,939.285
2007-02-08,938.956
2007-02-09,930.487
2007-02-12,926.2
2007-02-13,934.693
2007-02-14,940.839
2007-02-15,944.076
2007-02-16,945.125
2007-02-19,945.125
2007-02-20,951.701
2007-02-21,953.197
2007-02-22,954.32
2007-02-23,952.347
2007-02-26,950.211
2007-02-27,918.724
2007-02-28,921.333
2007-03-01,918.23
2007-03-02,903.631
2007-03-05,887.915
2007-03-06,904.852
2007-03-07,904.005
2007-03-08,911.718
2007-03-09,914.666
2007-03-12,918.208
2007-03-13,898.545
2007-03-14,903.625
2007-03-15,910.625
2007-03-16,906.395
2007-03-19,916.235
2007-03-20,922.486
2007-03-21,936.849
2007-03-22,937.681
2007-03-23,940.156
2007-03-26,938.911
2007-03-27,933.018
2007-03-28,926.835
2007-03-29,928.252
2007-03-30,929.316
2007-04-02,933.813
2007-04-03,941.805
2007-04-04,942.052
2007-04-05,944.68
2007-04-06,944.68
2007-04-09,945.073
2007-04-10,947.425
2007-04-11,941.318
2007-04-12,948.103
2007-04-13,951.274
2007-04-16,961.029
2007-04-17,960.565
2007-04-18,959.666
2007-04-19,956.325
2007-04-20,964.819
2007-04-23,966.837
2007-04-24,966.55
2007-04-25,974.295
2007-04-26,975.878
2007-04-27,973.59
2007-04-30,959.949
2007-05-01,961.743
2007-05-02,973.077
2007-05-03,975.673
2007-05-04,978.169
2007-05-07,978.682
2007-05-08,978.085
2007-05-09,984.408
2007-05-10,969.401
2007-05-11,980.288
2007-05-14,975.623
2007-05-15,970.334
2007-05-16,975.285
2007-05-17,973.807
2007-05-18,980.351
2007-05-21,987.379
2007-05-22,990.462
2007-05-23,987.478
2007-05-24,972.53
2007-05-25,979.169
2007-05-28,979.169
2007-05-29,985.578
2007-05-30,995.863
2007-05-31,1000.0
2007-06-01,1005.516
2007-06-04,1008.923
2007-06-05,1002.351
2007-06-06,991.482
2007-06-07,972.043
2007-06-08,983.168
2007-06-11,983.457
2007-06-12,972.725
2007-06-13,985.571
2007-06-14,991.04
2007-06-15,999.183
2007-06-18,997.197
2007-06-19,998.53
2007-06-20,986.908
2007-06-21,992.943
2007-06-22,984.332
2007-06-25,976.948
2007-06-26,972.854
2007-06-27,984.331
2007-06-28,984.895
2007-06-29,982.878
2007-07-02,995.284
2007-07-03,998.174
2007-07-04,998.174
2007-07-05,1000.602
2007-07-06,1006.135
2007-07-09,1006.74
2007-07-10,991.25
2007-07-11,995.419
2007-07-12,1011.424
2007-07-13,1014.385
2007-07-16,1008.445
2007-07-17,1009.135
2007-07-18,1005.487
2007-07-19,1011.65
2007-07-20,998.132
2007-07-23,997.483
2007-07-24,973.866
2007-07-25,973.029
2007-07-26,949.284
2007-07-27,935.075
2007-07-30,944.347
2007-07-31,934.141
2007-08-01,936.378
2007-08-02,943.149
2007-08-03,914.641
2007-08-06,927.727
2007-08-07,934.502
2007-08-08,949.633
2007-08-09,928.714
2007-08-10,931.341
2007-08-13,930.458
2007-08-14,910.835
2007-08-15,893.282
2007-08-16,896.62
2007-08-17,917.335
2007-08-20,921.337
2007-08-21,924.686
2007-08-22,937.921
2007-08-23,932.738
2007-08-24,944.386
2007-08-27,934.548
2007-08-28,910.566
2007-08-29,931.856
2007-08-30,928.6
2007-08-31,941.344
2007-09-03,941.344
2007-09-04,952.198
2007-09-05,941.806
2007-09-06,945.077
2007-09-07,927.301
2007-09-10,920.806
2007-09-11,933.243
2007-09-12,931.294
2007-09-13,935.034
2007-09-14,938.201
2007-09-17,931.187
2007-09-18,961.143
2007-09-19,968.741
2007-09-20,960.746
2007-09-21,963.819
2007-09-24,957.714
2007-09-25,956.506
2007-09-26,963.078
2007-09-27,969.599
2007-09-28,965.304
2007-10-01,980.814
2007-10-02,985.317
2007-10-03,980.415
2007-10-04,981.694
2007-10-05,996.866
2007-10-08,992.405
2007-10-09,999.734
2007-10-10,999.132
2007-10-11,990.335
2007-10-12,995.906
2007-10-15,986.528
2007-10-16,978.299
2007-10-17,979.612
2007-10-18,980.436
2007-10-19,953.892
2007-10-22,962.703
2007-10-23,970.286
2007-10-24,965.372
2007-10-25,961.475
2007-10-26,973.071
2007-10-29,976.201
2007-10-30,970.061
2007-10-31,983.231
2007-11-01,956.08
2007-11-02,957.12
2007-11-05,949.302
2007-11-06,961.837
2007-11-07,935.252
2007-11-08,938.693
2007-11-09,926.771
2007-11-12,912.907
2007-11-13,937.057
2007-11-14,930.666
2007-11-15,919.192
2007-11-16,918.999
2007-11-19,900.035
2007-11-20,899.02
2007-11-21,887.976
2007-11-22,887.976
2007-11-23,902.125
2007-11-26,884.587
2007-11-27,894.427
2007-11-28,922.194
2007-11-29,921.261
2007-11-30,926.787
2007-12-03,921.969
2007-12-04,915.851
2007-12-05,929.65
2007-12-06,948.556
2007-12-07,949.81
2007-12-10,957.351
2007-12-11,928.388
2007-12-12,933.456
2007-12-13,932.378
2007-12-14,917.838
2007-12-17,902.056
2007-12-18,910.537
2007-12-19,912.045
2007-12-20,921.271
2007-12-21,937.25
2007-12-24,946.006
2007-12-25,946.006
2007-12-26,946.5
2007-12-27,929.204
2007-12-28,928.886
2007-12-31,924.563
2008-01-01,924.563
2008-01-02,910.497
2008-01-03,903.728
2008-01-04,876.286
2008-01-07,874.892
2008-01-08,855.011
2008-01-09,860.407
2008-01-10,868.35
2008-01-11,854.271
2008-01-14,863.557
2008-01-15,841.971
2008-01-16,839.957
2008-01-17,814.746
2008-01-18,811.616
2008-01-21,811.616
2008-01-22,806.89
2008-01-23,828.536
2008-01-24,835.602
2008-01-25,828.81
2008-01-28,846.861
2008-01-29,852.87
2008-01-30,845.53
2008-01-31,863.379
2008-02-01,883.569
2008-02-04,875.477
2008-02-05,849.396
2008-02-06,839.148
2008-02-07,847.623
2008-02-08,846.626
2008-02-11,852.067
2008-02-12,854.97
2008-02-13,869.268
2008-02-14,854.591
2008-02-15,852.387
2008-02-18,852.387
2008-02-19,853.584
2008-02-20,863.205
2008-02-21,849.914
2008-02-22,854.808
2008-02-25,871.229
2008-02-26,878.701
2008-02-27,875.691
2008-02-28,865.564
2008-02-29,840.505
2008-03-03,840.251
2008-03-04,835.92
2008-03-05,841.292
2008-03-06,818.352
2008-03-07,811.674
2008-03-10,793.286
2008-03-11,823.105
2008-03-12,816.636
2008-03-13,826.887
2008-03-14,809.823
2008-03-17,791.944
2008-03-18,825.017
2008-03-19,804.079
2008-03-20,820.354
2008-03-21,820.354
2008-03-24,841.163
2008-03-25,848.221
2008-03-26,841.757
2008-03-27,831.04
2008-03-28,823.051
2008-03-31,829.805
2008-04-01,858.643
2008-04-02,861.997
2008-04-03,865.456
2008-04-04,867.996
2008-04-07,867.811
2008-04-08,865.753
2008-04-09,853.602
2008-04-10,861.215
2008-04-11,843.657
2008-04-14,842.032
2008-04-15,847.272
2008-04-16,871.288
2008-04-17,868.594
2008-04-18,883.508
2008-04-21,882.11
2008-04-22,868.864
2008-04-23,872.19
2008-04-24,878.831
2008-04-25,888.538
2008-04-28,890.247
2008-04-29,884.145
2008-04-30,881.018
2008-05-01,895.283
2008-05-02,896.591
2008-05-05,895.691
2008-05-06,904.133
2008-05-07,890.458
2008-05-08,895.495
2008-05-09,894.497
2008-05-12,906.149
2008-05-13,912.214
2008-05-14,914.509
2008-05-15,926.156
2008-05-16,927.957
2008-05-19,925.74
2008-05-20,921.471
2008-05-21,907.433
2008-05-22,910.473
2008-05-23,899.645
2008-05-26,899.645
2008-05-27,907.25
2008-05-28,914.525
2008-05-29,918.022
2008-05-30,923.617
2008-06-02,915.989
2008-06-03,913.475
2008-06-04,916.065
2008-06-05,935.239
2008-06-06,909.028
2008-06-09,906.568
2008-06-10,900.688
2008-06-11,883.215
2008-06-12,885.379
2008-06-13,900.784
2008-06-16,906.761
2008-06-17,902.334
2008-06-18,893.985
2008-06-19,898.819
2008-06-20,883.187
2008-06-23,880.022
2008-06-24,869.534
2008-06-25,876.324
2008-06-26,852.66
2008-06-27,850.259
2008-06-30,845.81
2008-07-01,847.082
2008-07-02,823.905
2008-07-03,815.323
2008-07-04,815.323
2008-07-07,806.951
2008-07-08,824.743
2008-07-09,806.883
2008-07-10,813.376
2008-07-11,810.067
2008-07-14,802.193
2008-07-15,795.316
2008-07-16,817.613
2008-07-17,827.172
2008-07-18,826.219
2008-07-21,830.752
2008-07-22,841.451
2008-07-23,843.177
2008-07-24,818.771
2008-07-25,825.494
2008-07-28,812.656
2008-07-29,830.915
2008-07-30,841.878
2008-07-31,832.408
2008-08-01,830.52
2008-08-04,814.92
2008-08-05,834.149
2008-08-06,841.044
2008-08-07,827.336
2008-08-08,846.619
2008-08-11,857.279
2008-08-12,848.804
2008-08-13,851.178
2008-08-14,859.072
2008-08-15,860.117
2008-08-18,846.828
2008-08-19,837.602
2008-08-20,841.621
2008-08-21,840.243
2008-08-22,849.735
2008-08-25,832.704
2008-08-26,835.987
2008-08-27,845.729
2008-08-28,859.457
2008-08-29,850.269
2008-09-01,850.269
2008-09-02,843.591
2008-09-03,840.289
2008-09-04,816.301
2008-09-05,820.34
2008-09-08,831.643
2008-09-09,798.889
2008-09-10,808.633
2008-09-11,814.809
2008-09-12,822.071
2008-09-15,784.285
2008-09-16,799.392
2008-09-17,763.617
2008-09-18,804.111
2008-09-19,837.962
2008-09-22,800.715
2008-09-23,789.548
2008-09-24,782.169
2008-09-25,791.291
2008-09-26,786.959
2008-09-29,725.016
2008-09-30,754.207
2008-10-01,746.382
2008-10-02,704.81
2008-10-03,688.569
2008-10-06,658.733
2008-10-07,620.921
2008-10-08,612.571
2008-10-09,565.806
2008-10-10,568.751
2008-10-13,629.153
2008-10-14,618.411
2008-10-15,557.855
2008-10-16,582.849
2008-10-17,580.728
2008-10-20,605.879
2008-10-21,587.212
2008-10-22,549.827
2008-10-23,537.696
2008-10-24,518.948
2008-10-27,498.423
2008-10-28,541.741
2008-10-29,550.256
2008-10-30,572.488
2008-10-31,589.099
2008-11-03,588.365
2008-11-04,606.514
2008-11-05,574.161
2008-11-06,546.147
2008-11-07,559.947
2008-11-10,547.365
2008-11-11,533.367
2008-11-12,502.99
2008-11-13,541.664
2008-11-14,511.99
2008-11-17,502.132
2008-11-18,501.075
2008-11-19,464.636
2008-11-20,430.322
2008-11-21,455.245
2008-11-24,490.438
2008-11-25,497.666
2008-11-26,525.22
2008-11-27,525.22
2008-11-28,530.596
2008-12-01,473.739
2008-12-02,495.912
2008-12-03,509.419
2008-12-04,491.001
2008-12-05,513.616
2008-12-08,535.509
2008-12-09,523.872
2008-12-10,537.287
2008-12-11,513.178
2008-12-12,526.398
2008-12-15,512.991
2008-12-16,545.217
2008-12-17,548.895
2008-12-18,537.035
2008-12-19,542.955
2008-12-22,528.389
2008-12-23,523.119
2008-12-24,525.586
2008-12-25,525.586
2008-12-26,531.823
2008-12-29,524.69
2008-12-30,542.301
2008-12-31,556.781
2009-01-01,556.781
2009-01-02,572.543
2009-01-05,574.397
2009-01-06,585.427
2009-01-07,565.054
2009-01-08,569.986
2009-01-09,552.776
2009-01-12,536.19
2009-01-13,540.585
2009-01-14,518.515
2009-01-15,526.592
2009-01-16,533.67
2009-01-19,533.67
2009-01-20,499.879
2009-01-21,523.739
2009-01-22,510.302
2009-01-23,515.46
2009-01-26,519.39
2009-01-27,526.164
2009-01-28,546.3
2009-01-29,524.806
2009-01-30,511.69
2009-02-02,512.592
2009-02-03,518.652
2009-02-04,516.853
2009-02-05,526.117
2009-02-06,544.115
2009-02-09,542.919
2009-02-10,517.026
2009-02-11,519.458
2009-02-12,522.495
2009-02-13,518.667
2009-02-16,518.667
2009-02-17,493.895
2009-02-18,488.843
2009-02-19,480.892
2009-02-20,476.847
2009-02-23,457.184
2009-02-24,478.044
2009-02-25,470.785
2009-02-26,462.098
2009-02-27,456.779
2009-03-02,429.773
2009-03-03,425.847
2009-03-04,439.55
2009-03-05,417.371
2009-03-06,416.509
2009-03-09,410.934
2009-03-10,439.732
2009-03-11,441.302
2009-03-12,462.704
2009-03-13,466.189
2009-03-16,460.024
2009-03-17,477.315
2009-03-18,492.388
2009-03-19,489.393
2009-03-20,474.765
2009-03-23,510.733
2009-03-24,496.792
2009-03-25,503.768
2009-03-26,522.916
2009-03-27,508.827
2009-03-30,490.412
2009-03-31,497.874
2009-04-01,505.365
2009-04-02,528.22
2009-04-03,537.026
2009-04-06,529.669
2009-04-07,512.469
2009-04-08,522.697
2009-04-09,550.908
2009-04-10,550.908
2009-04-13,550.353
2009-04-14,536.954
2009-04-15,544.35
2009-04-16,559.087
2009-04-17,565.688
2009-04-20,535.438
2009-04-21,552.296
2009-04-22,554.014
2009-04-23,554.331
2009-04-24,568.174
2009-04-27,558.666
2009-04-28,559.11
2009-04-29,576.665
2009-04-30,577.006
2009-05-01,578.344
2009-05-04,603.004
2009-05-05,600.009
2009-05-06,604.675
2009-05-07,589.128
2009-05-08,609.069
2009-05-11,596.172
2009-05-12,589.519
2009-05-13,563.738
2009-05-14,573.269
2009-05-15,567.17
2009-05-18,589.691
2009-05-19,590.548
2009-05-20,587.123
2009-05-21,575.593
2009-05-22,573.873
2009-05-25,573.873
2009-05-26,595.608
2009-05-27,584.807
2009-05-28,590.262
2009-05-29,600.173
2009-06-01,623.183
2009-06-02,624.943
2009-06-03,613.669
2009-06-04,624.047
2009-06-05,622.773
2009-06-08,618.255
2009-06-09,624.225
2009-06-10,621.812
2009-06-11,625.789
2009-06-12,624.497
2009-06-15,606.636
2009-06-16,596.013
2009-06-17,594.943
2009-06-18,597.804
2009-06-19,601.12
2009-06-22,577.34
2009-06-23,576.163
2009-06-24,583.666
2009-06-25,598.672
2009-06-26,601.095
2009-06-29,604.453
2009-06-30,601.444
2009-07-01,607.526
2009-07-02,586.242
2009-07-03,586.242
2009-07-06,582.838
2009-07-07,569.512
2009-07-08,565.557
2009-07-09,569.098
2009-07-10,568.476
2009-07-13,582.096
2009-07-14,587.343
2009-07-15,607.244
2009-07-16,615.083
2009-07-17,613.451
2009-07-20,623.965
2009-07-21,623.608
2009-07-22,626.379
2009-07-23,645.394
2009-07-24,649.93
2009-07-27,652.716
2009-07-28,651.127
2009-07-29,645.834
2009-07-30,656.115
2009-07-31,656.804
2009-08-03,670.78
2009-08-04,676.351
2009-08-05,674.037
2009-08-06,667.394
2009-08-07,683.891
2009-08-10,681.345
2009-08-11,671.35
2009-08-12,681.61
2009-08-13,687.848
2009-08-14,677.43
2009-08-17,657.097
2009-08-18,666.49
2009-08-19,671.167
2009-08-20,679.28
2009-08-21,694.218
2009-08-24,692.292
2009-08-25,695.741
2009-08-26,695.305
2009-08-27,697.617
2009-08-28,698.358
2009-08-31,689.039
2009-09-01,671.166
2009-09-02,667.89
2009-09-03,676.968
2009-09-04,686.887
2009-09-07,686.887
2009-09-08,696.189
2009-09-09,706.265
2009-09-10,715.846
2009-09-11,715.773
2009-09-14,723.385
2009-09-15,730.604
2009-09-16,745.417
2009-09-17,740.376
2009-09-18,741.836
2009-09-21,739.586
2009-09-22,746.174
2009-09-23,736.164
2009-09-24,722.597
2009-09-25,718.4
2009-09-28,734.969
2009-09-29,735.118
2009-09-30,731.049
2009-10-01,706.485
2009-10-02,700.633
2009-10-05,716.164
2009-10-06,726.902
2009-10-07,727.526
2009-10-08,737.295
2009-10-09,742.894
2009-10-12,744.61
2009-10-13,741.848
2009-10-14,756.632
2009-10-15,758.608
2009-10-16,750.235
2009-10-19,758.858
2009-10-20,750.717
2009-10-21,742.318
2009-10-22,751.756
2009-10-23,738.886
2009-10-26,729.415
2009-10-27,720.909
2009-10-28,696.332
2009-10-29,715.322
2009-10-30,693.074
2009-11-02,695.51
2009-11-03,704.714
2009-11-04,700.545
2009-11-05,718.414
2009-11-06,717.545
2009-11-09,735.381
2009-11-10,732.902
2009-11-11,738.407
2009-11-12,726.378
2009-11-13,732.8
2009-11-16,748.05
2009-11-17,746.735
2009-11-18,743.468
2009-11-19,728.133
2009-11-20,724.768
2009-11-23,733.511
2009-11-24,731.776
2009-11-25,736.343
2009-11-26,736.343
2009-11-27,720.111
2009-11-30,722.477
2009-12-01,733.919
2009-12-02,739.415
2009-12-03,731.368
2009-12-04,742.388
2009-12-07,742.263
2009-12-08,735.703
2009-12-09,736.642
2009-12-10,739.161
2009-12-11,743.967
2009-12-14,755.655
2009-12-15,753.326
2009-12-16,758.532
2009-12-17,750.372
2009-12-18,755.706
2009-12-21,765.622
2009-12-22,772.104
2009-12-23,778.412
2009-12-24,783.101
2009-12-25,783.101
2009-12-28,782.255
2009-12-29,780.743
2009-12-30,780.173
2009-12-31,771.295
2010-01-01,771.295
2010-01-04,786.004
2010-01-05,788.579
2010-01-06,791.85
2010-01-07,795.959
2010-01-08,799.544
2010-01-11,799.603
2010-01-12,788.454
2010-01-13,798.006
2010-01-14,799.852
2010-01-15,789.187
2010-01-18,789.187
2010-01-19,800.288
2010-01-20,791.671
2010-01-21,779.18
2010-01-22,762.64
2010-01-25,765.365
2010-01-26,760.834
2010-01-27,764.423
2010-01-28,753.946
2010-01-29,744.108
2010-02-01,757.289
2010-02-02,767.74
2010-02-03,762.713
2010-02-04,735.75
2010-02-05,737.911
2010-02-08,732.399
2010-02-09,743.014
2010-02-10,742.455
2010-02-11,753.624
2010-02-12,757.095
2010-02-15,757.095
2010-02-16,771.436
2010-02-17,776.161
2010-02-18,781.392
2010-02-19,784.988
2010-02-22,785.186
2010-02-23,773.557
2010-02-24,780.746
2010-02-25,781.525
2010-02-26,782.21
2010-03-01,796.99
2010-03-02,802.276
2010-03-03,803.164
2010-03-04,805.667
2010-03-05,819.501
2010-03-08,820.615
2010-03-09,822.164
2010-03-10,828.716
2010-03-11,831.626
2010-03-12,832.493
2010-03-15,829.548
2010-03-16,838.271
2010-03-17,844.677
2010-03-18,840.376
2010-03-19,831.895
2010-03-22,841.363
2010-03-23,849.108
2010-03-24,843.08
2010-03-25,837.021
2010-03-26,837.246
2010-03-29,843.573
2010-03-30,844.578
2010-03-31,840.411
2010-04-01,848.566
2010-04-02,848.566
2010-04-05,863.075
2010-04-06,866.681
2010-04-07,861.519
2010-04-08,861.954
2010-04-09,868.794
2010-04-12,870.678
2010-04-13,872.674
2010-04-14,887.084
2010-04-15,887.242
2010-04-16,873.772
2010-04-19,870.981
2010-04-20,883.749
2010-04-21,887.34
2010-04-22,897.666
2010-04-23,907.335
2010-04-26,904.295
2010-04-27,879.65
2010-04-28,883.041
2010-04-29,898.973
2010-04-30,878.549
2010-05-03,894.117
2010-05-04,867.61
2010-05-05,856.772
2010-05-06,826.696
2010-05-07,805.445
2010-05-10,850.069
2010-05-11,850.615
2010-05-12,870.932
2010-05-13,862.069
2010-05-14,841.339
2010-05-17,842.515
2010-05-18,828.174
2010-05-19,820.057
2010-05-20,782.413
2010-05-21,796.789
2010-05-24,786.948
2010-05-25,787.393
2010-05-26,789.137
2010-05-27,822.24
2010-05-28,811.998
2010-05-31,811.998
2010-06-01,789.2
2010-06-02,813.151
2010-06-03,820.511
2010-06-04,784.329
2010-06-07,767.012
2010-06-08,770.93
2010-06-09,771.9
2010-06-10,799.394
2010-06-11,808.028
2010-06-14,810.908
2010-06-15,832.168
2010-06-16,829.139
2010-06-17,828.22
2010-06-18,828.332
2010-06-21,822.516
2010-06-22,804.727
2010-06-23,803.431
2010-06-24,788.614
2010-06-25,798.309
2010-06-28,795.164
2010-06-29,764.423
2010-06-30,756.922
2010-07-01,753.244
2010-07-02,747.115
2010-07-05,747.115
2010-07-06,744.444
2010-07-07,771.366
2010-07-08,779.955
2010-07-09,788.655
2010-07-12,783.56
2010-07-13,802.95
2010-07-14,801.457
2010-07-15,799.459
2010-07-16,772.088
2010-07-19,777.481
2010-07-20,789.958
2010-07-21,777.711
2010-07-22,800.772
2010-07-23,813.761
2010-07-26,828.287
2010-07-27,822.26
2010-07-28,811.925
2010-07-29,808.751
2010-07-30,810.367
2010-08-02,827.263
2010-08-03,820.136
2010-08-04,828.721
2010-08-05,824.13
2010-08-06,820.803
2010-08-09,828.368
2010-08-10,817.028
2010-08-11,788.905
2010-08-12,784.462
2010-08-13,780.087
2010-08-16,782.255
2010-08-17,795.826
2010-08-18,798.319
2010-08-19,783.369
2010-08-20,782.473
2010-08-23,775.37
2010-08-24,763.643
2010-08-25,769.931
2010-08-26,764.239
2010-08-27,782.08
2010-08-30,767.104
2010-08-31,767.249
2010-09-01,794.285
2010-09-02,805.248
2010-09-03,817.303
2010-09-06,817.303
2010-09-07,803.746
2010-09-08,809.887
2010-09-09,811.449
2010-09-10,814.45
2010-09-13,829.197
2010-09-14,827.834
2010-09-15,830.804
2010-09-16,827.784
2010-09-17,830.486
2010-09-20,847.192
2010-09-21,841.698
