Date,USA SMID CAP SMID (Small+Mid Cap)
2010-09-22,846.712
2010-09-23,839.46
2010-09-24,862.664
2010-09-27,858.671
2010-09-28,866.792
2010-09-29,867.747
2010-09-30,866.372
2010-10-01,869.194
2010-10-04,860.37
2010-10-05,880.842
2010-10-06,874.885
2010-10-07,874.43
2010-10-08,884.052
2010-10-11,885.03
2010-10-12,888.678
2010-10-13,897.165
2010-10-14,893.086
2010-10-15,894.097
2010-10-18,898.235
2010-10-19,881.784
2010-10-20,891.743
2010-10-21,890.655
2010-10-22,896.303
2010-10-25,900.801
2010-10-26,899.349
2010-10-27,898.464
2010-10-28,896.46
2010-10-29,900.66
2010-11-01,899.208
2010-11-02,910.52
2010-11-03,912.313
2010-11-04,932.266
2010-11-05,936.941
2010-11-08,936.933
2010-11-09,926.454
2010-11-10,934.409
2010-11-11,932.536
2010-11-12,918.153
2010-11-15,918.316
2010-11-16,901.781
2010-11-17,905.538
2010-11-18,919.865
2010-11-19,925.026
2010-11-22,929.079
2010-11-23,917.747
2010-11-24,936.516
2010-11-25,936.516
2010-11-26,931.522
2010-11-29,929.59
2010-11-30,924.415
2010-12-01,944.578
2010-12-02,957.545
2010-12-03,963.862
2010-12-06,965.446
2010-12-07,966.932
2010-12-08,966.931
2010-12-09,970.467
2010-12-10,978.928
2010-12-13,975.57
2010-12-14,975.404
2010-12-15,970.431
2010-12-16,979.543
2010-12-17,983.675
2010-12-20,986.474
2010-12-21,995.237
2010-12-22,997.112
2010-12-23,994.372
2010-12-24,994.372
2010-12-27,995.986
2010-12-28,994.094
2010-12-29,996.537
2010-12-30,996.523
2010-12-31,992.427
2011-01-03,1006.616
2011-01-04,996.488
2011-01-05,1003.443
2011-01-06,1000.966
2011-01-07,998.814
2011-01-10,1001.774
2011-01-11,1006.373
2011-01-12,1014.756
2011-01-13,1014.13
2011-01-14,1021.28
2011-01-17,1021.28
2011-01-18,1025.571
2011-01-19,1006.785
2011-01-20,998.665
2011-01-21,996.927
2011-01-24,1005.089
2011-01-25,1004.51
2011-01-26,1016.396
2011-01-27,1021.149
2011-01-28,1000.367
2011-01-31,1008.846
2011-02-01,1026.312
2011-02-02,1023.754
2011-02-03,1028.453
2011-02-04,1033.605
2011-02-07,1041.377
2011-02-08,1046.058
2011-02-09,1041.851
2011-02-10,1046.691
2011-02-11,1056.403
2011-02-14,1061.048
2011-02-15,1055.023
2011-02-16,1064.68
2011-02-17,1070.53
2011-02-18,1070.798
2011-02-21,1070.798
2011-02-22,1042.567
2011-02-23,1028.883
2011-02-24,1031.15
2011-02-25,1052.016
2011-02-28,1054.468
2011-03-01,1034.403
2011-03-02,1039.502
2011-03-03,1060.324
2011-03-04,1053.942
2011-03-07,1040.479
2011-03-08,1051.694
2011-03-09,1048.273
2011-03-10,1025.761
2011-03-11,1033.856
2011-03-14,1028.051
2011-03-15,1018.76
2011-03-16,1005.972
2011-03-17,1014.507
2011-03-18,1021.006
2011-03-21,1040.642
2011-03-22,1034.85
2011-03-23,1037.22
2011-03-24,1047.787
2011-03-25,1054.486
2011-03-28,1050.056
2011-03-29,1059.681
2011-03-30,1071.21
2011-03-31,1073.59
2011-04-01,1080.085
2011-04-04,1081.688
2011-04-05,1085.277
2011-04-06,1085.291
2011-04-07,1081.162
2011-04-08,1073.639
2011-04-11,1066.706
2011-04-12,1055.157
2011-04-13,1058.668
2011-04-14,1060.26
2011-04-15,1069.298
2011-04-18,1053.947
2011-04-19,1059.341
2011-04-20,1078.365
2011-04-21,1085.971
2011-04-22,1085.971
2011-04-25,1084.482
2011-04-26,1093.684
2011-04-27,1099.838
2011-04-28,1102.308
2011-04-29,1105.734
2011-05-02,1099.593
2011-05-03,1087.601
2011-05-04,1077.239
2011-05-05,1073.243
2011-05-06,1078.388
2011-05-09,1087.596
2011-05-10,1101.046
2011-05-11,1086.956
2011-05-12,1093.546
2011-05-13,1081.798
2011-05-16,1071.306
2011-05-17,1066.863
2011-05-18,1082.824
2011-05-19,1084.776
2011-05-20,1077.705
2011-05-23,1060.864
2011-05-24,1058.272
2011-05-25,1066.908
2011-05-26,1076.525
2011-05-27,1083.586
2011-05-30,1083.586
2011-05-31,1094.761
2011-06-01,1065.966
2011-06-02,1065.759
2011-06-03,1051.67
2011-06-06,1035.925
2011-06-07,1038.775
2011-06-08,1028.614
2011-06-09,1035.141
2011-06-10,1018.968
2011-06-13,1015.671
2011-06-14,1034.497
2011-06-15,1016.471
2011-06-16,1015.819
2011-06-17,1017.653
2011-06-20,1025.318
2011-06-21,1045.872
2011-06-22,1040.304
2011-06-23,1041.015
2011-06-24,1031.064
2011-06-27,1038.459
2011-06-28,1054.749
2011-06-29,1061.901
2011-06-30,1071.265
2011-07-01,1088.744
2011-07-04,1088.744
2011-07-05,1088.995
2011-07-06,1092.183
2011-07-07,1105.281
2011-07-08,1096.917
2011-07-11,1071.8
2011-07-12,1066.526
2011-07-13,1071.909
2011-07-14,1058.326
2011-07-15,1066.822
2011-07-18,1052.506
2011-07-19,1073.723
2011-07-20,1071.819
2011-07-21,1082.874
2011-07-22,1086.168
2011-07-25,1076.622
2011-07-26,1069.862
2011-07-27,1041.109
2011-07-28,1036.772
2011-07-29,1033.443
2011-08-01,1026.295
2011-08-02,993.758
2011-08-03,1000.303
2011-08-04,940.252
2011-08-05,928.102
2011-08-08,851.202
2011-08-09,904.479
2011-08-10,868.973
2011-08-11,914.595
2011-08-12,920.042
2011-08-15,944.963
2011-08-16,930.222
2011-08-17,926.917
2011-08-18,875.078
2011-08-19,859.773
2011-08-22,859.775
2011-08-23,895.889
2011-08-24,908.255
2011-08-25,888.171
2011-08-26,910.205
2011-08-29,946.962
2011-08-30,952.651
2011-08-31,955.87
2011-09-01,939.15
2011-09-02,909.969
2011-09-05,909.969
2011-09-06,904.67
2011-09-07,938.844
2011-09-08,924.794
2011-09-09,898.608
2011-09-12,904.418
2011-09-13,918.882
2011-09-14,934.924
2011-09-15,947.777
2011-09-16,949.428
2011-09-19,938.043
2011-09-20,926.778
2011-09-21,895.586
2011-09-22,863.562
2011-09-23,872.275
2011-09-26,891.054
2011-09-27,905.98
2011-09-28,876.233
2011-09-29,882.556
2011-09-30,857.38
2011-10-03,819.398
2011-10-04,853.016
2011-10-05,870.725
2011-10-06,892.606
2011-10-07,877.476
2011-10-10,910.79
2011-10-11,912.498
2011-10-12,924.356
2011-10-13,924.122
2011-10-14,940.966
2011-10-17,916.713
2011-10-18,940.176
2011-10-19,924.562
2011-10-20,928.625
2011-10-21,950.3
2011-10-24,976.541
2011-10-25,951.627
2011-10-26,964.251
2011-10-27,1006.028
2011-10-28,1005.095
2011-10-31,979.786
2011-11-01,948.866
2011-11-02,968.828
2011-11-03,990.554
2011-11-04,988.402
2011-11-07,988.035
2011-11-08,998.376
2011-11-09,955.409
2011-11-10,962.54
2011-11-11,985.11
2011-11-14,973.756
2011-11-15,982.39
2011-11-16,967.084
2011-11-17,948.613
2011-11-18,948.261
2011-11-21,930.835
2011-11-22,925.501
2011-11-23,900.612
2011-11-24,900.612
2011-11-25,896.226
2011-11-28,929.154
2011-11-29,929.42
2011-11-30,975.262
2011-12-01,971.641
2011-12-02,973.265
2011-12-05,986.047
2011-12-06,983.656
2011-12-07,982.169
2011-12-08,956.225
2011-12-09,977.945
2011-12-12,962.009
2011-12-13,945.113
2011-12-14,930.533
2011-12-15,937.318
2011-12-16,944.591
2011-12-19,929.088
2011-12-20,962.495
2011-12-21,964.573
2011-12-22,974.099
2011-12-23,979.997
2011-12-26,979.997
2011-12-27,982.371
2011-12-28,965.612
2011-12-29,977.231
2011-12-30,972.962
2012-01-02,972.962
2012-01-03,985.302
2012-01-04,982.708
2012-01-05,989.931
2012-01-06,988.488
2012-01-09,992.735
2012-01-10,1005.711
2012-01-11,1008.19
2012-01-12,1012.545
2012-01-13,1005.591
2012-01-16,1005.591
2012-01-17,1008.011
2012-01-18,1024.657
2012-01-19,1031.136
2012-01-20,1029.666
2012-01-23,1030.08
2012-01-24,1034.338
2012-01-25,1045.751
2012-01-26,1039.032
2012-01-27,1043.972
2012-01-30,1037.769
2012-01-31,1037.563
2012-02-01,1055.472
2012-02-02,1058.262
2012-02-03,1077.664
2012-02-06,1076.145
2012-02-07,1077.032
2012-02-08,1080.024
2012-02-09,1081.681
2012-02-10,1070.048
2012-02-13,1080.145
2012-02-14,1078.015
2012-02-15,1073.761
2012-02-16,1090.061
2012-02-17,1089.78
2012-02-20,1089.78
2012-02-21,1085.083
2012-02-22,1079.531
2012-02-23,1089.763
2012-02-24,1090.028
2012-02-27,1089.906
2012-02-28,1088.219
2012-02-29,1079.623
2012-03-01,1087.8
2012-03-02,1078.581
2012-03-05,1073.753
2012-03-06,1052.692
2012-03-07,1063.354
2012-03-08,1076.801
2012-03-09,1086.571
2012-03-12,1082.832
2012-03-13,1103.809
2012-03-14,1096.939
2012-03-15,1105.851
2012-03-16,1105.576
2012-03-19,1110.163
2012-03-20,1101.873
2012-03-21,1102.834
2012-03-22,1092.153
2012-03-23,1098.357
2012-03-26,1114.98
2012-03-27,1109.949
2012-03-28,1102.432
2012-03-29,1101.345
2012-03-30,1102.94
2012-04-02,1112.386
2012-04-03,1109.261
2012-04-04,1093.555
2012-04-05,1091.34
2012-04-06,1091.34
2012-04-09,1075.363
2012-04-10,1051.042
2012-04-11,1064.3
2012-04-12,1082.247
2012-04-13,1068.959
2012-04-16,1068.752
2012-04-17,1085.11
2012-04-18,1079.596
2012-04-19,1075.495
2012-04-20,1077.631
2012-04-23,1065.06
2012-04-24,1067.795
2012-04-25,1086.132
2012-04-26,1096.112
2012-04-27,1101.966
2012-04-30,1094.956
2012-05-01,1099.283
2012-05-02,1100.249
2012-05-03,1085.539
2012-05-04,1067.253
2012-05-07,1068.349
2012-05-08,1063.255
2012-05-09,1058.472
2012-05-10,1060.689
2012-05-11,1060.324
2012-05-14,1046.045
2012-05-15,1040.356
2012-05-16,1032.849
2012-05-17,1007.062
2012-05-18,995.839
2012-05-21,1019.862
2012-05-22,1019.671
2012-05-23,1025.658
2012-05-24,1026.485
2012-05-25,1026.996
2012-05-28,1026.996
2012-05-29,1040.859
2012-05-30,1020.356
2012-05-31,1016.865
2012-06-01,985.151
2012-06-04,982.198
2012-06-05,994.644
2012-06-06,1019.02
2012-06-07,1013.76
2012-06-08,1023.314
2012-06-11,1002.778
2012-06-12,1015.57
2012-06-13,1003.132
2012-06-14,1012.746
2012-06-15,1024.675
2012-06-18,1029.974
2012-06-19,1044.119
2012-06-20,1042.226
2012-06-21,1014.749
2012-06-22,1023.557
2012-06-25,1005.593
2012-06-26,1011.352
2012-06-27,1021.393
2012-06-28,1021.403
2012-06-29,1050.722
2012-07-02,1056.822
2012-07-03,1069.031
2012-07-04,1069.031
2012-07-05,1067.369
2012-07-06,1053.92
2012-07-09,1049.103
2012-07-10,1036.861
2012-07-11,1033.706
2012-07-12,1030.586
2012-07-13,1046.283
2012-07-16,1041.141
2012-07-17,1047.88
2012-07-18,1056.205
2012-07-19,1058.484
2012-07-20,1045.314
2012-07-23,1032.213
2012-07-24,1018.979
2012-07-25,1020.693
2012-07-26,1037.285
2012-07-27,1060.105
2012-07-30,1056.521
2012-07-31,1049.653
2012-08-01,1039.951
2012-08-02,1033.42
2012-08-03,1056.592
2012-08-06,1062.113
2012-08-07,1072.907
2012-08-08,1073.901
2012-08-09,1076.809
2012-08-10,1077.663
2012-08-13,1075.383
2012-08-14,1073.095
2012-08-15,1080.12
2012-08-16,1090.342
2012-08-17,1095.428
2012-08-20,1091.416
2012-08-21,1090.605
2012-08-22,1089.236
2012-08-23,1080.626
2012-08-24,1085.598
2012-08-27,1084.377
2012-08-28,1086.655
2012-08-29,1089.712
2012-08-30,1080.026
2012-08-31,1085.817
2012-09-03,1085.817
2012-09-04,1092.094
2012-09-05,1090.438
2012-09-06,1112.875
2012-09-07,1119.625
2012-09-10,1114.625
2012-09-11,1118.032
2012-09-12,1121.946
2012-09-13,1135.78
2012-09-14,1147.477
2012-09-17,1137.714
2012-09-18,1132.956
2012-09-19,1135.514
2012-09-20,1130.091
2012-09-21,1131.457
2012-09-24,1126.376
2012-09-25,1109.633
2012-09-26,1102.693
2012-09-27,1115.431
2012-09-28,1111.454
2012-10-01,1111.737
2012-10-02,1113.854
2012-10-03,1115.304
2012-10-04,1123.958
2012-10-05,1124.163
2012-10-08,1119.756
2012-10-09,1106.85
2012-10-10,1101.404
2012-10-11,1106.526
2012-10-12,1099.868
2012-10-15,1107.74
2012-10-16,1119.231
2012-10-17,1125.604
2012-10-18,1124.06
2012-10-19,1106.027
2012-10-22,1104.233
2012-10-23,1094.523
2012-10-24,1090.098
2012-10-25,1093.277
2012-10-26,1091.058
2012-10-29,1091.058
2012-10-30,1091.058
2012-10-31,1096.313
2012-11-01,1114.582
2012-11-02,1100.754
2012-11-05,1106.767
2012-11-06,1116.645
2012-11-07,1092.333
2012-11-08,1077.759
2012-11-09,1079.393
2012-11-12,1078.189
2012-11-13,1074.63
2012-11-14,1056.655
2012-11-15,1053.716
2012-11-16,1061.834
2012-11-19,1082.069
2012-11-20,1084.079
2012-11-21,1088.191
2012-11-22,1088.191
2012-11-23,1101.024
2012-11-26,1099.586
2012-11-27,1096.269
2012-11-28,1103.906
2012-11-29,1111.573
2012-11-30,1112.164
2012-12-03,1108.294
2012-12-04,1108.75
2012-12-05,1110.489
2012-12-06,1114.229
2012-12-07,1116.869
2012-12-10,1121.189
2012-12-11,1128.47
2012-12-12,1126.556
2012-12-13,1119.417
2012-12-14,1117.412
2012-12-17,1130.159
2012-12-18,1146.191
2012-12-19,1143.721
2012-12-20,1150.652
2012-12-21,1142.229
2012-12-24,1139.573
2012-12-25,1139.573
2012-12-26,1131.533
2012-12-27,1131.444
2012-12-28,1122.535
2012-12-31,1143.099
2013-01-01,1143.099
2013-01-02,1171.505
2013-01-03,1172.189
2013-01-04,1180.741
2013-01-07,1177.189
2013-01-08,1173.88
2013-01-09,1179.866
2013-01-10,1183.877
2013-01-11,1183.267
2013-01-14,1183.713
2013-01-15,1189.846
2013-01-16,1187.745
2013-01-17,1198.197
2013-01-18,1202.107
2013-01-21,1202.107
2013-01-22,1210.187
2013-01-23,1208.605
2013-01-24,1213.854
2013-01-25,1223.846
2013-01-28,1221.882
2013-01-29,1223.343
2013-01-30,1216.124
2013-01-31,1220.034
2013-02-01,1231.194
2013-02-04,1218.255
2013-02-05,1229.463
2013-02-06,1234.368
2013-02-07,1231.026
2013-02-08,1239.471
2013-02-11,1238.145
2013-02-12,1242.538
2013-02-13,1244.793
2013-02-14,1248.416
2013-02-15,1247.362
2013-02-18,1247.362
2013-02-19,1256.597
2013-02-20,1233.721
2013-02-21,1221.654
2013-02-22,1235.059
2013-02-25,1210.322
2013-02-26,1217.314
2013-02-27,1234.603
2013-02-28,1236.305
2013-03-01,1237.417
2013-03-04,1241.622
2013-03-05,1255.753
2013-03-06,1257.736
2013-03-07,1261.728
2013-03-08,1271.86
2013-03-11,1274.275
2013-03-12,1271.94
2013-03-13,1277.016
2013-03-14,1286.716
2013-03-15,1283.744
2013-03-18,1277.002
2013-03-19,1271.533
2013-03-20,1283.428
2013-03-21,1272.338
2013-03-22,1276.702
2013-03-25,1273.551
2013-03-26,1281.998
2013-03-27,1283.419
2013-03-28,1290.505
2013-03-29,1290.505
2013-04-01,1277.325
2013-04-02,1274.661
2013-04-03,1255.741
2013-04-04,1263.07
2013-04-05,1260.42
2013-04-08,1271.68
2013-04-09,1273.097
2013-04-10,1291.052
2013-04-11,1296.022
2013-04-12,1290.922
2013-04-15,1249.165
2013-04-16,1270.234
2013-04-17,1249.224
2013-04-18,1241.745
2013-04-19,1256.721
2013-04-22,1261.005
2013-04-23,1277.394
2013-04-24,1282.492
2013-04-25,1290.699
2013-04-26,1284.422
2013-04-29,1293.205
2013-04-30,1300.933
2013-05-01,1281.447
2013-05-02,1296.595
2013-05-03,1312.575
2013-05-06,1319.058
2013-05-07,1328.955
2013-05-08,1335.069
2013-05-09,1330.573
2013-05-10,1341.109
2013-05-13,1338.774
2013-05-14,1354.872
2013-05-15,1360.801
2013-05-16,1353.023
2013-05-17,1368.046
2013-05-20,1368.819
2013-05-21,1370.717
2013-05-22,1349.877
2013-05-23,1348.886
2013-05-24,1345.17
2013-05-27,1345.17
2013-05-28,1355.972
2013-05-29,1344.384
2013-05-30,1353.512
2013-05-31,1338.607
2013-06-03,1339.568
2013-06-04,1330.322
2013-06-05,1312.042
2013-06-06,1326.608
2013-06-07,1341.759
2013-06-10,1343.293
2013-06-11,1327.182
2013-06-12,1314.709
2013-06-13,1339.05
2013-06-14,1332.465
2013-06-17,1342.061
2013-06-18,1354.399
2013-06-19,1335.731
2013-06-20,1299.825
2013-06-21,1300.207
2013-06-24,1284.945
2013-06-25,1300.364
2013-06-26,1310.456
2013-06-27,1327.985
2013-06-28,1324.42
2013-07-01,1338.446
2013-07-02,1336.558
2013-07-03,1336.61
2013-07-04,1336.61
2013-07-05,1353.147
2013-07-08,1357.295
2013-07-09,1369.184
2013-07-10,1371.478
2013-07-11,1390.113
2013-07-12,1394.894
2013-07-15,1398.337
2013-07-16,1390.13
2013-07-17,1395.007
2013-07-18,1405.498
2013-07-19,1407.427
2013-07-22,1411.26
2013-07-23,1408.459
2013-07-24,1397.674
2013-07-25,1407.06
2013-07-26,1403.042
2013-07-29,1396.7
2013-07-30,1402.655
2013-07-31,1406.966
2013-08-01,1431.209
2013-08-02,1431.385
2013-08-05,1431.495
2013-08-06,1418.59
2013-08-07,1408.771
2013-08-08,1417.821
2013-08-09,1418.114
2013-08-12,1419.581
2013-08-13,1419.699
2013-08-14,1412.125
2013-08-15,1388.17
2013-08-16,1383.859
2013-08-19,1371.861
2013-08-20,1388.535
2013-08-21,1379.5
2013-08-22,1396.414
2013-08-23,1399.44
2013-08-26,1398.268
2013-08-27,1369.703
2013-08-28,1373.156
2013-08-29,1380.907
2013-08-30,1367.411
2013-09-02,1367.411
2013-09-03,1372.815
2013-09-04,1386.474
2013-09-05,1390.385
2013-09-06,1391.479
2013-09-09,1411.402
2013-09-10,1424.202
2013-09-11,1427.085
2013-09-12,1420.245
2013-09-13,1424.413
2013-09-16,1432.107
2013-09-17,1441.669
2013-09-18,1457.42
2013-09-19,1455.378
2013-09-20,1445.313
2013-09-23,1438.823
2013-09-24,1441.168
2013-09-25,1440.684
2013-09-26,1446.992
2013-09-27,1442.095
2013-09-30,1439.792
2013-10-01,1456.978
2013-10-02,1454.656
2013-10-03,1441.711
2013-10-04,1453.273
2013-10-07,1437.478
2013-10-08,1414.161
2013-10-09,1409.781
2013-10-10,1441.436
2013-10-11,1454.132
2013-10-14,1460.547
2013-10-15,1446.841
2013-10-16,1466.233
2013-10-17,1479.897
2013-10-18,1491.404
2013-10-21,1489.858
2013-10-22,1496.914
2013-10-23,1487.869
2013-10-24,1493.945
2013-10-25,1497.777
2013-10-28,1496.088
2013-10-29,1503.297
2013-10-30,1489.567
2013-10-31,1486.048
2013-11-01,1486.508
2013-11-04,1498.842
2013-11-05,1491.663
2013-11-06,1488.624
2013-11-07,1463.058
2013-11-08,1484.923
2013-11-11,1489.083
2013-11-12,1486.972
2013-11-13,1501.914
2013-11-14,1506.932
2013-11-15,1513.079
2013-11-18,1501.046
2013-11-19,1491.267
2013-11-20,1487.848
2013-11-21,1507.228
2013-11-22,1512.935
2013-11-25,1510.369
2013-11-26,1515.266
2013-11-27,1520.573
2013-11-28,1520.573
2013-11-29,1518.641
2013-12-02,1512.424
2013-12-03,1506.78
2013-12-04,1505.017
2013-12-05,1503.275
2013-12-06,1516.027
2013-12-09,1517.071
2013-12-10,1511.463
2013-12-11,1488.315
2013-12-12,1488.075
2013-12-13,1492.159
2013-12-16,1504.683
2013-12-17,1504.499
2013-12-18,1523.521
2013-12-19,1516.886
2013-12-20,1534.737
2013-12-23,1545.491
2013-12-24,1551.556
2013-12-25,1551.556
2013-12-26,1554.283
2013-12-27,1553.631
2013-12-30,1555.525
2013-12-31,1561.332
2014-01-01,1561.332
2014-01-02,1545.691
2014-01-03,1548.831
2014-01-06,1540.595
2014-01-07,1552.873
2014-01-08,1555.993
2014-01-09,1556.461
2014-01-10,1564.932
2014-01-13,1543.406
2014-01-14,1563.352
2014-01-15,1570.632
2014-01-16,1569.729
2014-01-17,1564.191
2014-01-20,1564.191
2014-01-21,1571.055
2014-01-22,1578.548
2014-01-23,1564.848
2014-01-24,1525.995
2014-01-27,1513.42
2014-01-28,1528.194
2014-01-29,1512.268
2014-01-30,1532.133
2014-01-31,1524.97
2014-02-03,1480.826
2014-02-04,1495.696
2014-02-05,1489.787
2014-02-06,1508.853
2014-02-07,1527.053
2014-02-10,1530.421
2014-02-11,1545.184
2014-02-12,1550.999
2014-02-13,1565.151
2014-02-14,1569.904
2014-02-17,1569.904
2014-02-18,1581.256
2014-02-19,1572.056
2014-02-20,1585.945
2014-02-21,1587.702
2014-02-24,1598.046
2014-02-25,1596.839
2014-02-26,1602.653
2014-02-27,1610.346
2014-02-28,1609.682
2014-03-03,1599.431
2014-03-04,1628.96
2014-03-05,1626.195
2014-03-06,1626.775
2014-03-07,1626.562
2014-03-10,1620.694
2014-03-11,1609.315
2014-03-12,1612.401
2014-03-13,1592.248
2014-03-14,1596.282
2014-03-17,1607.312
2014-03-18,1624.08
2014-03-19,1613.793
2014-03-20,1618.681
2014-03-21,1613.911
2014-03-24,1597.525
2014-03-25,1598.583
2014-03-26,1578.02
2014-03-27,1575.195
2014-03-28,1581.988
2014-03-31,1604.0
2014-04-01,1622.007
2014-04-02,1627.27
2014-04-03,1617.341
2014-04-04,1590.253
2014-04-07,1564.338
2014-04-08,1575.381
2014-04-09,1594.893
2014-04-10,1555.699
2014-04-11,1534.995
2014-04-14,1544.205
2014-04-15,1552.964
2014-04-16,1571.074
2014-04-17,1576.482
2014-04-18,1576.482
2014-04-21,1581.995
2014-04-22,1595.433
2014-04-23,1589.226
2014-04-24,1587.937
2014-04-25,1565.028
2014-04-28,1559.94
2014-04-29,1567.346
2014-04-30,1577.302
2014-05-01,1579.114
2014-05-02,1581.981
2014-05-05,1582.25
2014-05-06,1565.846
2014-05-07,1570.057
2014-05-08,1562.493
2014-05-09,1567.456
2014-05-12,1592.96
2014-05-13,1585.685
2014-05-14,1572.288
2014-05-15,1559.581
2014-05-16,1567.57
2014-05-19,1578.405
2014-05-20,1561.326
2014-05-21,1570.712
2014-05-22,1579.819
2014-05-23,1591.818
2014-05-26,1591.818
2014-05-27,1605.656
2014-05-28,1601.794
2014-05-29,1609.127
2014-05-30,1607.068
2014-06-02,1608.52
2014-06-03,1607.987
2014-06-04,1615.354
2014-06-05,1633.137
2014-06-06,1643.989
2014-06-09,1648.901
2014-06-10,1644.903
2014-06-11,1639.972
2014-06-12,1630.005
2014-06-13,1635.413
2014-06-16,1637.943
2014-06-17,1648.338
2014-06-18,1658.146
2014-06-19,1659.742
2014-06-20,1665.257
2014-06-23,1663.579
2014-06-24,1651.76
2014-06-25,1661.015
2014-06-26,1659.961
2014-06-27,1667.42
2014-06-30,1672.511
2014-07-01,1686.563
2014-07-02,1681.098
2014-07-03,1690.699
2014-07-04,1690.699
2014-07-07,1672.922
2014-07-08,1658.238
2014-07-09,1664.208
2014-07-10,1653.483
2014-07-11,1652.354
2014-07-14,1658.967
2014-07-15,1650.323
2014-07-16,1651.717
2014-07-17,1629.858
2014-07-18,1650.087
2014-07-21,1644.887
2014-07-22,1655.585
2014-07-23,1655.978
2014-07-24,1658.281
2014-07-25,1647.459
2014-07-28,1644.741
2014-07-29,1639.868
2014-07-30,1641.552
2014-07-31,1607.986
2014-08-01,1603.476
2014-08-04,1615.259
2014-08-05,1605.934
2014-08-06,1606.572
2014-08-07,1598.515
2014-08-08,1616.672
2014-08-11,1625.984
2014-08-12,1618.988
2014-08-13,1631.877
2014-08-14,1638.402
2014-08-15,1638.097
2014-08-18,1656.398
2014-08-19,1664.374
2014-08-20,1667.38
2014-08-21,1669.613
2014-08-22,1669.181
2014-08-25,1676.301
2014-08-26,1682.216
2014-08-27,1681.182
2014-08-28,1677.72
2014-08-29,1686.895
2014-09-01,1686.895
2014-09-02,1690.17
2014-09-03,1686.561
2014-09-04,1681.046
2014-09-05,1688.058
2014-09-08,1686.435
2014-09-09,1671.309
2014-09-10,1676.138
2014-09-11,1682.228
2014-09-12,1667.568
2014-09-15,1656.086
2014-09-16,1665.79
2014-09-17,1667.817
2014-09-18,1673.383
2014-09-19,1664.537
2014-09-22,1643.176
2014-09-23,1630.264
2014-09-24,1642.115
2014-09-25,1618.255
2014-09-26,1630.93
2014-09-29,1628.843
2014-09-30,1614.77
2014-10-01,1591.364
2014-10-02,1597.046
2014-10-03,1611.569
2014-10-06,1605.015
2014-10-07,1578.93
2014-10-08,1604.733
2014-10-09,1566.842
2014-10-10,1540.962
2014-10-13,1518.249
2014-10-14,1530.818
2014-10-15,1533.188
2014-10-16,1546.48
2014-10-17,1557.271
2014-10-20,1574.869
2014-10-21,1609.322
2014-10-22,1591.116
2014-10-23,1614.981
2014-10-24,1624.274
2014-10-27,1621.226
2014-10-28,1651.227
2014-10-29,1645.614
2014-10-30,1655.082
2014-10-31,1678.619
2014-11-03,1678.463
2014-11-04,1668.862
2014-11-05,1675.359
2014-11-06,1684.833
2014-11-07,1685.94
2014-11-10,1690.787
2014-11-11,1691.239
2014-11-12,1695.514
2014-11-13,1688.157
2014-11-14,1688.24
2014-11-17,1684.704
2014-11-18,1695.261
2014-11-19,1687.895
2014-11-20,1699.008
2014-11-21,1706.66
2014-11-24,1718.505
2014-11-25,1716.728
2014-11-26,1718.955
2014-11-27,1718.955
2014-11-28,1704.729
2014-12-01,1682.112
2014-12-02,1693.5
2014-12-03,1707.667
2014-12-04,1702.122
2014-12-05,1707.789
2014-12-08,1690.259
2014-12-09,1702.032
2014-12-10,1667.83
2014-12-11,1675.2
2014-12-12,1651.46
2014-12-15,1639.932
2014-12-16,1633.228
2014-12-17,1673.946
2014-12-18,1704.183
2014-12-19,1713.549
2014-12-22,1720.119
2014-12-23,1726.036
2014-12-24,1728.239
2014-12-25,1728.239
2014-12-26,1735.177
2014-12-29,1741.049
2014-12-30,1732.253
2014-12-31,1717.678
2015-01-01,1717.678
2015-01-02,1715.303
2015-01-05,1685.419
2015-01-06,1664.749
2015-01-07,1685.034
2015-01-08,1714.036
2015-01-09,1700.782
2015-01-12,1688.532
2015-01-13,1686.32
2015-01-14,1679.455
2015-01-15,1656.714
2015-01-16,1681.473
2015-01-19,1681.473
2015-01-20,1676.273
2015-01-21,1683.598
2015-01-22,1710.413
2015-01-23,1705.138
2015-01-26,1720.191
2015-01-27,1709.862
2015-01-28,1687.008
2015-01-29,1702.727
2015-01-30,1678.082
2015-02-02,1694.945
2015-02-03,1724.697
2015-02-04,1716.337
2015-02-05,1738.787
2015-02-06,1731.879
2015-02-09,1723.184
2015-02-10,1738.231
2015-02-11,1737.546
2015-02-12,1757.837
2015-02-13,1767.353
2015-02-16,1767.353
2015-02-17,1770.26
2015-02-18,1775.511
2015-02-19,1774.793
2015-02-20,1784.808
2015-02-23,1783.434
2015-02-24,1784.983
2015-02-25,1788.09
2015-02-26,1784.846
2015-02-27,1779.99
2015-03-02,1792.567
2015-03-03,1784.038
2015-03-04,1775.592
2015-03-05,1780.835
2015-03-06,1757.325
2015-03-09,1762.692
2015-03-10,1739.653
2015-03-11,1747.006
2015-03-12,1770.437
2015-03-13,1761.373
2015-03-16,1779.721
2015-03-17,1779.801
2015-03-18,1799.812
2015-03-19,1796.549
2015-03-20,1812.734
2015-03-23,1808.888
2015-03-24,1801.854
2015-03-25,1770.233
2015-03-26,1766.763
2015-03-27,1778.542
2015-03-30,1801.448
2015-03-31,1792.751
