Date,EUROPE MID CAP Mid Cap
2005-11-11,568.943
2005-11-14,568.224
2005-11-15,566.512
2005-11-16,563.111
2005-11-17,569.513
2005-11-18,571.805
2005-11-21,574.579
2005-11-22,574.863
2005-11-23,581.525
2005-11-24,580.247
2005-11-25,579.701
2005-11-28,580.297
2005-11-29,579.628
2005-11-30,579.075
2005-12-01,583.291
2005-12-02,588.046
2005-12-05,589.665
2005-12-06,593.281
2005-12-07,590.424
2005-12-08,595.96
2005-12-09,597.925
2005-12-12,604.218
2005-12-13,603.349
2005-12-14,607.022
2005-12-15,602.442
2005-12-16,609.658
2005-12-19,608.664
2005-12-20,605.178
2005-12-21,603.581
2005-12-22,605.029
2005-12-23,605.869
2005-12-26,605.869
2005-12-27,607.504
2005-12-28,609.557
2005-12-29,609.071
2005-12-30,604.716
2006-01-02,606.746
2006-01-03,619.535
2006-01-04,631.867
2006-01-05,629.897
2006-01-06,636.073
2006-01-09,633.95
2006-01-10,631.067
2006-01-11,637.945
2006-01-12,637.865
2006-01-13,636.726
2006-01-16,640.308
2006-01-17,634.164
2006-01-18,631.806
2006-01-19,637.117
2006-01-20,635.016
2006-01-23,642.438
2006-01-24,643.442
2006-01-25,651.193
2006-01-26,655.49
2006-01-27,655.521
2006-01-30,652.157
2006-01-31,654.894
2006-02-01,659.657
2006-02-02,657.097
2006-02-03,652.368
2006-02-06,653.595
2006-02-07,650.192
2006-02-08,649.28
2006-02-09,654.947
2006-02-10,652.285
2006-02-13,653.683
2006-02-14,649.759
2006-02-15,653.515
2006-02-16,654.823
2006-02-17,659.036
2006-02-20,661.951
2006-02-21,661.083
2006-02-22,663.007
2006-02-23,665.063
2006-02-24,664.19
2006-02-27,666.892
2006-02-28,662.645
2006-03-01,668.82
2006-03-02,667.323
2006-03-03,668.487
2006-03-06,672.248
2006-03-07,659.234
2006-03-08,652.869
2006-03-09,660.191
2006-03-10,662.109
2006-03-13,669.227
2006-03-14,676.76
2006-03-15,680.403
2006-03-16,689.367
2006-03-17,692.31
2006-03-20,694.595
2006-03-21,690.695
2006-03-22,692.887
2006-03-23,687.66
2006-03-24,692.81
2006-03-27,690.424
2006-03-28,688.647
2006-03-29,684.842
2006-03-30,697.606
2006-03-31,692.946
2006-04-03,698.625
2006-04-04,705.541
2006-04-05,708.253
2006-04-06,708.894
2006-04-07,699.055
2006-04-10,699.96
2006-04-11,692.189
2006-04-12,689.179
2006-04-13,691.68
2006-04-14,691.68
2006-04-17,701.923
2006-04-18,702.368
2006-04-19,714.81
2006-04-20,715.325
2006-04-21,722.771
2006-04-24,722.584
2006-04-25,724.302
2006-04-26,728.51
2006-04-27,729.396
2006-04-28,727.925
2006-05-01,730.952
2006-05-02,737.971
2006-05-03,734.569
2006-05-04,745.345
2006-05-05,757.843
2006-05-08,759.832
2006-05-09,762.734
2006-05-10,762.608
2006-05-11,761.354
2006-05-12,748.71
2006-05-15,730.584
2006-05-16,729.058
2006-05-17,706.368
2006-05-18,702.403
2006-05-19,696.242
2006-05-22,677.255
2006-05-23,702.744
2006-05-24,686.572
2006-05-25,695.211
2006-05-26,707.815
2006-05-29,710.174
2006-05-30,701.956
2006-05-31,706.296
2006-06-01,707.123
2006-06-02,719.306
2006-06-05,714.803
2006-06-06,690.367
2006-06-07,688.31
2006-06-08,662.628
2006-06-09,674.102
2006-06-12,666.347
2006-06-13,647.764
2006-06-14,653.156
2006-06-15,674.33
2006-06-16,671.005
2006-06-19,672.212
2006-06-20,673.889
2006-06-21,678.216
2006-06-22,678.242
2006-06-23,675.335
2006-06-26,677.577
2006-06-27,675.614
2006-06-28,672.7
2006-06-29,683.777
2006-06-30,707.486
2006-07-03,712.462
2006-07-04,714.669
2006-07-05,701.502
2006-07-06,707.394
2006-07-07,709.472
2006-07-10,707.356
2006-07-11,701.563
2006-07-12,701.902
2006-07-13,690.639
2006-07-14,678.89
2006-07-17,666.332
2006-07-18,663.048
2006-07-19,684.167
2006-07-20,691.399
2006-07-21,685.28
2006-07-24,693.589
2006-07-25,697.023
2006-07-26,699.931
2006-07-27,714.001
2006-07-28,718.961
2006-07-31,716.821
2006-08-01,712.391
2006-08-02,723.222
2006-08-03,715.805
2006-08-04,729.231
2006-08-07,720.439
2006-08-08,719.729
2006-08-09,725.615
2006-08-10,713.754
2006-08-11,716.348
2006-08-14,720.603
2006-08-15,727.119
2006-08-16,735.63
2006-08-17,739.175
2006-08-18,735.296
2006-08-21,740.308
2006-08-22,736.532
2006-08-23,734.15
2006-08-24,735.164
2006-08-25,733.181
2006-08-28,738.224
2006-08-29,739.93
2006-08-30,749.635
2006-08-31,747.926
2006-09-01,753.454
2006-09-04,761.115
2006-09-05,753.922
2006-09-06,745.906
2006-09-07,735.215
2006-09-08,735.024
2006-09-11,733.089
2006-09-12,741.976
2006-09-13,745.004
2006-09-14,751.167
2006-09-15,748.093
2006-09-18,749.611
2006-09-19,746.688
2006-09-20,752.858
2006-09-21,758.287
2006-09-22,755.041
2006-09-25,750.782
2006-09-26,756.801
2006-09-27,763.312
2006-09-28,763.203
2006-09-29,761.995
2006-10-02,767.34
2006-10-03,764.413
2006-10-04,765.919
2006-10-05,771.315
2006-10-06,766.244
2006-10-09,767.567
2006-10-10,769.229
2006-10-11,769.984
2006-10-12,775.622
2006-10-13,774.774
2006-10-16,777.225
2006-10-17,769.626
2006-10-18,775.803
2006-10-19,781.857
2006-10-20,785.624
2006-10-23,783.691
2006-10-24,784.736
2006-10-25,790.224
2006-10-26,795.128
2006-10-27,796.149
2006-10-30,793.306
2006-10-31,799.31
2006-11-01,802.901
2006-11-02,800.02
2006-11-03,797.829
2006-11-06,805.969
2006-11-07,814.56
2006-11-08,812.149
2006-11-09,813.772
2006-11-10,819.552
2006-11-13,819.59
2006-11-14,816.542
2006-11-15,820.304
2006-11-16,823.435
2006-11-17,819.337
2006-11-20,821.716
2006-11-21,825.309
2006-11-22,834.012
2006-11-23,833.3
2006-11-24,837.35
2006-11-27,826.203
2006-11-28,823.369
2006-11-29,836.159
2006-11-30,838.815
2006-12-01,842.777
2006-12-04,846.39
2006-12-05,850.63
2006-12-06,851.825
2006-12-07,857.342
2006-12-08,859.808
2006-12-11,859.366
2006-12-12,862.257
2006-12-13,867.697
2006-12-14,868.54
2006-12-15,867.366
2006-12-18,866.508
2006-12-19,867.402
2006-12-20,872.482
2006-12-21,871.956
2006-12-22,867.552
2006-12-25,867.552
2006-12-26,866.084
2006-12-27,873.274
2006-12-28,875.678
2006-12-29,876.997
2007-01-01,876.997
2007-01-02,892.82
2007-01-03,885.762
2007-01-04,874.148
2007-01-05,863.507
2007-01-08,866.33
2007-01-09,867.986
2007-01-10,859.861
2007-01-11,868.877
2007-01-12,876.33
2007-01-15,882.622
2007-01-16,877.312
2007-01-17,879.014
2007-01-18,880.056
2007-01-19,883.959
2007-01-22,884.063
2007-01-23,886.765
2007-01-24,890.405
2007-01-25,886.851
2007-01-26,876.212
2007-01-29,880.183
2007-01-30,883.073
2007-01-31,882.697
2007-02-01,894.563
2007-02-02,898.997
2007-02-05,896.649
2007-02-06,902.224
2007-02-07,911.059
2007-02-08,905.36
2007-02-09,906.546
2007-02-12,899.018
2007-02-13,902.621
2007-02-14,918.962
2007-02-15,920.893
2007-02-16,918.973
2007-02-19,923.469
2007-02-20,921.43
2007-02-21,915.952
2007-02-22,917.498
2007-02-23,922.182
2007-02-26,924.14
2007-02-27,896.616
2007-02-28,885.269
2007-03-01,873.647
2007-03-02,872.755
2007-03-05,854.97
2007-03-06,863.511
2007-03-07,874.48
2007-03-08,886.299
2007-03-09,888.833
2007-03-12,889.893
2007-03-13,881.507
2007-03-14,860.613
2007-03-15,878.807
2007-03-16,884.838
2007-03-19,897.06
2007-03-20,904.783
2007-03-21,912.679
2007-03-22,926.29
2007-03-23,926.149
2007-03-26,923.895
2007-03-27,921.588
2007-03-28,917.879
2007-03-29,926.685
2007-03-30,926.403
2007-04-02,936.385
2007-04-03,945.219
2007-04-04,946.083
2007-04-05,950.664
2007-04-06,950.664
2007-04-09,945.466
2007-04-10,957.537
2007-04-11,955.798
2007-04-12,954.858
2007-04-13,959.947
2007-04-16,972.267
2007-04-17,973.596
2007-04-18,969.352
2007-04-19,967.013
2007-04-20,975.333
2007-04-23,975.069
2007-04-24,968.17
2007-04-25,978.498
2007-04-26,975.454
2007-04-27,974.436
2007-04-30,976.9
2007-05-01,973.717
2007-05-02,979.323
2007-05-03,978.093
2007-05-04,991.726
2007-05-07,996.178
2007-05-08,980.276
2007-05-09,982.791
2007-05-10,975.759
2007-05-11,979.794
2007-05-14,978.901
2007-05-15,986.148
2007-05-16,985.49
2007-05-17,982.585
2007-05-18,990.226
2007-05-21,987.957
2007-05-22,989.796
2007-05-23,999.991
2007-05-24,990.443
2007-05-25,989.864
2007-05-28,991.034
2007-05-29,993.385
2007-05-30,986.889
2007-05-31,1000.0
2007-06-01,1003.781
2007-06-04,1005.702
2007-06-05,1001.91
2007-06-06,980.198
2007-06-07,963.08
2007-06-08,954.227
2007-06-11,963.354
2007-06-12,957.764
2007-06-13,959.254
2007-06-14,974.322
2007-06-15,989.609
2007-06-18,990.678
2007-06-19,987.62
2007-06-20,991.915
2007-06-21,979.178
2007-06-22,977.79
2007-06-25,975.761
2007-06-26,971.682
2007-06-27,964.302
2007-06-28,977.17
2007-06-29,983.596
2007-07-02,990.903
2007-07-03,999.153
2007-07-04,1006.07
2007-07-05,999.542
2007-07-06,1004.811
2007-07-09,1008.187
2007-07-10,1005.783
2007-07-11,1006.843
2007-07-12,1016.245
2007-07-13,1021.586
2007-07-16,1021.571
2007-07-17,1015.355
2007-07-18,1009.429
2007-07-19,1019.309
2007-07-20,1014.99
2007-07-23,1017.404
2007-07-24,1001.426
2007-07-25,983.713
2007-07-26,956.271
2007-07-27,944.741
2007-07-30,945.571
2007-07-31,965.732
2007-08-01,948.588
2007-08-02,954.047
2007-08-03,949.393
2007-08-06,938.616
2007-08-07,946.559
2007-08-08,971.044
2007-08-09,947.342
2007-08-10,915.588
2007-08-13,928.992
2007-08-14,916.309
2007-08-15,904.728
2007-08-16,860.028
2007-08-17,880.985
2007-08-20,888.265
2007-08-21,888.266
2007-08-22,913.239
2007-08-23,919.8
2007-08-24,926.007
2007-08-27,928.628
2007-08-28,912.271
2007-08-29,919.624
2007-08-30,929.485
2007-08-31,943.258
2007-09-03,946.183
2007-09-04,950.276
2007-09-05,937.356
2007-09-06,942.073
2007-09-07,924.118
2007-09-10,914.325
2007-09-11,931.245
2007-09-12,935.475
2007-09-13,937.814
2007-09-14,919.959
2007-09-17,900.354
2007-09-18,912.155
2007-09-19,942.73
2007-09-20,943.234
2007-09-21,952.15
2007-09-24,950.639
2007-09-25,938.047
2007-09-26,946.216
2007-09-27,958.129
2007-09-28,961.749
2007-10-01,971.395
2007-10-02,974.851
2007-10-03,979.314
2007-10-04,980.81
2007-10-05,987.28
2007-10-08,982.239
2007-10-09,989.435
2007-10-10,998.038
2007-10-11,1004.768
2007-10-12,996.545
2007-10-15,991.638
2007-10-16,976.388
2007-10-17,991.562
2007-10-18,986.112
2007-10-19,976.351
2007-10-22,953.128
2007-10-23,977.639
2007-10-24,969.452
2007-10-25,986.317
2007-10-26,991.296
2007-10-29,999.278
2007-10-30,995.551
2007-10-31,1010.282
2007-11-01,996.472
2007-11-02,990.831
2007-11-05,981.574
2007-11-06,991.923
2007-11-07,987.257
2007-11-08,981.489
2007-11-09,963.112
2007-11-12,950.282
2007-11-13,952.034
2007-11-14,962.37
2007-11-15,940.177
2007-11-16,927.268
2007-11-19,900.783
2007-11-20,920.439
2007-11-21,893.169
2007-11-22,899.903
2007-11-23,914.579
2007-11-26,917.223
2007-11-27,907.758
2007-11-28,930.839
2007-11-29,934.204
2007-11-30,940.25
2007-12-03,935.321
2007-12-04,921.314
2007-12-05,931.689
2007-12-06,927.575
2007-12-07,942.067
2007-12-10,951.652
2007-12-11,948.579
2007-12-12,948.506
2007-12-13,918.729
2007-12-14,912.556
2007-12-17,887.678
2007-12-18,889.025
2007-12-19,884.244
2007-12-20,881.716
2007-12-21,895.097
2007-12-24,899.311
2007-12-25,899.311
2007-12-26,904.653
2007-12-27,907.868
2007-12-28,917.478
2007-12-31,915.149
2008-01-01,915.149
2008-01-02,912.518
2008-01-03,902.149
2008-01-04,883.505
2008-01-07,865.956
2008-01-08,871.624
2008-01-09,849.54
2008-01-10,840.189
2008-01-11,841.984
2008-01-14,855.687
2008-01-15,826.29
2008-01-16,807.953
2008-01-17,809.397
2008-01-18,801.653
2008-01-21,758.675
2008-01-22,791.128
2008-01-23,773.253
2008-01-24,815.992
2008-01-25,820.029
2008-01-28,814.387
2008-01-29,833.885
2008-01-30,828.927
2008-01-31,827.202
2008-02-01,845.871
2008-02-04,852.807
2008-02-05,813.411
2008-02-06,818.948
2008-02-07,793.571
2008-02-08,796.286
2008-02-11,787.794
2008-02-12,818.86
2008-02-13,822.919
2008-02-14,829.677
2008-02-15,819.784
2008-02-18,830.602
2008-02-19,839.875
2008-02-20,826.945
2008-02-21,840.013
2008-02-22,833.406
2008-02-25,847.643
2008-02-26,862.579
2008-02-27,872.449
2008-02-28,859.265
2008-02-29,848.177
2008-03-03,837.071
2008-03-04,830.077
2008-03-05,851.231
2008-03-06,848.034
2008-03-07,836.395
2008-03-10,822.39
2008-03-11,828.557
2008-03-12,848.111
2008-03-13,837.935
2008-03-14,836.486
2008-03-17,805.502
2008-03-18,830.228
2008-03-19,812.794
2008-03-20,799.844
2008-03-21,799.844
2008-03-24,798.911
2008-03-25,837.885
2008-03-26,844.111
2008-03-27,859.876
2008-03-28,853.943
2008-03-31,858.257
2008-04-01,869.288
2008-04-02,876.192
2008-04-03,869.616
2008-04-04,878.348
2008-04-07,886.421
2008-04-08,871.444
2008-04-09,870.201
2008-04-10,868.174
2008-04-11,861.519
2008-04-14,855.908
2008-04-15,854.773
2008-04-16,883.162
2008-04-17,877.647
2008-04-18,887.38
2008-04-21,887.446
2008-04-22,890.061
2008-04-23,891.43
2008-04-24,878.06
2008-04-25,886.877
2008-04-28,893.638
2008-04-29,881.041
2008-04-30,887.582
2008-05-01,880.778
2008-05-02,893.372
2008-05-05,896.828
2008-05-06,899.324
2008-05-07,901.509
2008-05-08,907.967
2008-05-09,897.83
2008-05-12,906.274
2008-05-13,901.226
2008-05-14,903.615
2008-05-15,907.545
2008-05-16,920.013
2008-05-19,928.298
2008-05-20,911.875
2008-05-21,912.296
2008-05-22,913.55
2008-05-23,903.572
2008-05-26,901.469
2008-05-27,895.473
2008-05-28,899.983
2008-05-29,895.087
2008-05-30,903.339
2008-06-02,892.678
2008-06-03,897.738
2008-06-04,892.641
2008-06-05,897.573
2008-06-06,892.412
2008-06-09,880.791
2008-06-10,860.015
2008-06-11,849.097
2008-06-12,848.196
2008-06-13,847.534
2008-06-16,858.178
2008-06-17,863.79
2008-06-18,846.376
2008-06-19,840.2
2008-06-20,837.005
2008-06-23,824.226
2008-06-24,819.417
2008-06-25,829.63
2008-06-26,816.659
2008-06-27,814.753
2008-06-30,813.74
2008-07-01,790.506
2008-07-02,781.966
2008-07-03,776.466
2008-07-04,767.908
2008-07-07,776.449
2008-07-08,763.029
2008-07-09,781.988
2008-07-10,766.612
2008-07-11,750.889
2008-07-14,756.73
2008-07-15,740.825
2008-07-16,744.48
2008-07-17,772.708
2008-07-18,784.173
2008-07-21,793.808
2008-07-22,786.643
2008-07-23,795.931
2008-07-24,772.738
2008-07-25,768.172
2008-07-28,762.661
2008-07-29,757.027
2008-07-30,766.492
2008-07-31,766.289
2008-08-01,753.685
2008-08-04,749.753
2008-08-05,766.004
2008-08-06,774.782
2008-08-07,771.388
2008-08-08,764.036
2008-08-11,776.035
2008-08-12,767.088
2008-08-13,745.287
2008-08-14,750.31
2008-08-15,747.654
2008-08-18,746.24
2008-08-19,725.932
2008-08-20,729.486
2008-08-21,734.343
2008-08-22,746.247
2008-08-25,741.492
2008-08-26,737.341
2008-08-27,738.964
2008-08-28,750.329
2008-08-29,755.63
2008-09-01,746.744
2008-09-02,752.167
2008-09-03,736.877
2008-09-04,713.772
2008-09-05,692.781
2008-09-08,711.986
2008-09-09,699.862
2008-09-10,689.949
2008-09-11,678.345
2008-09-12,700.526
2008-09-15,680.249
2008-09-16,662.045
2008-09-17,651.017
2008-09-18,657.83
2008-09-19,708.255
2008-09-22,705.848
2008-09-23,691.022
2008-09-24,683.598
2008-09-25,690.069
2008-09-26,672.389
2008-09-29,622.399
2008-09-30,622.565
2008-10-01,617.482
2008-10-02,599.666
2008-10-03,607.825
2008-10-06,548.881
2008-10-07,547.843
2008-10-08,520.417
2008-10-09,516.934
2008-10-10,480.113
2008-10-13,525.719
2008-10-14,539.175
2008-10-15,503.19
2008-10-16,472.28
2008-10-17,479.141
2008-10-20,486.891
2008-10-21,484.308
2008-10-22,452.475
2008-10-23,444.921
2008-10-24,419.85
2008-10-27,398.105
2008-10-28,403.555
2008-10-29,443.536
2008-10-30,454.786
2008-10-31,459.176
2008-11-03,470.91
2008-11-04,503.575
2008-11-05,496.645
2008-11-06,460.205
2008-11-07,466.627
2008-11-10,471.694
2008-11-11,443.632
2008-11-12,427.923
2008-11-13,423.347
2008-11-14,427.295
2008-11-17,417.511
2008-11-18,416.698
2008-11-19,402.076
2008-11-20,384.975
2008-11-21,378.79
2008-11-24,414.0
2008-11-25,424.622
2008-11-26,422.323
2008-11-27,433.031
2008-11-28,432.44
2008-12-01,404.761
2008-12-02,414.765
2008-12-03,414.268
2008-12-04,412.348
2008-12-05,395.672
2008-12-08,425.237
2008-12-09,430.818
2008-12-10,437.183
2008-12-11,440.695
2008-12-12,435.481
2008-12-15,444.567
2008-12-16,448.904
2008-12-17,464.513
2008-12-18,470.202
2008-12-19,452.39
2008-12-22,444.058
2008-12-23,445.665
2008-12-24,444.899
2008-12-25,444.899
2008-12-26,446.226
2008-12-29,454.212
2008-12-30,456.659
2008-12-31,451.13
2009-01-01,451.13
2009-01-02,467.337
2009-01-05,469.905
2009-01-06,474.626
2009-01-07,481.236
2009-01-08,477.1
2009-01-09,468.689
2009-01-12,455.448
2009-01-13,443.436
2009-01-14,425.44
2009-01-15,420.423
2009-01-16,429.933
2009-01-19,419.089
2009-01-20,401.326
2009-01-21,401.024
2009-01-22,401.639
2009-01-23,393.373
2009-01-26,412.597
2009-01-27,416.945
2009-01-28,432.391
2009-01-29,420.644
2009-01-30,415.695
2009-02-02,402.536
2009-02-03,413.019
2009-02-04,424.237
2009-02-05,424.429
2009-02-06,436.226
2009-02-09,446.55
2009-02-10,433.049
2009-02-11,426.657
2009-02-12,417.755
2009-02-13,423.91
2009-02-16,415.672
2009-02-17,397.977
2009-02-18,393.787
2009-02-19,397.024
2009-02-20,382.715
2009-02-23,380.361
2009-02-24,376.659
2009-02-25,375.188
2009-02-26,383.762
2009-02-27,377.688
2009-03-02,358.952
2009-03-03,351.586
2009-03-04,363.118
2009-03-05,350.247
2009-03-06,348.506
2009-03-09,345.106
2009-03-10,365.195
2009-03-11,365.453
2009-03-12,367.573
2009-03-13,372.439
2009-03-16,384.531
2009-03-17,381.711
2009-03-18,384.391
2009-03-19,406.85
2009-03-20,404.152
2009-03-23,412.365
2009-03-24,412.386
2009-03-25,413.015
2009-03-26,413.572
2009-03-27,401.779
2009-03-30,385.465
2009-03-31,401.427
2009-04-01,406.553
2009-04-02,433.389
2009-04-03,435.728
2009-04-06,433.125
2009-04-07,421.751
2009-04-08,422.586
2009-04-09,434.364
2009-04-10,434.364
2009-04-13,438.294
2009-04-14,444.712
2009-04-15,441.599
2009-04-16,448.613
2009-04-17,452.959
2009-04-20,430.542
2009-04-21,433.407
2009-04-22,445.058
2009-04-23,449.897
2009-04-24,465.892
2009-04-27,460.219
2009-04-28,451.156
2009-04-29,467.055
2009-04-30,472.885
2009-05-01,473.594
2009-05-04,487.751
2009-05-05,492.497
2009-05-06,499.113
2009-05-07,498.76
2009-05-08,506.574
2009-05-11,501.213
2009-05-12,500.693
2009-05-13,482.607
2009-05-14,485.743
2009-05-15,492.602
2009-05-18,500.993
2009-05-19,514.521
2009-05-20,525.7
2009-05-21,515.503
2009-05-22,520.461
2009-05-25,521.711
2009-05-26,521.169
2009-05-27,525.743
2009-05-28,519.982
2009-05-29,528.962
2009-06-01,546.087
2009-06-02,552.013
2009-06-03,537.029
2009-06-04,533.765
2009-06-05,529.32
2009-06-08,519.46
2009-06-09,528.052
2009-06-10,534.841
2009-06-11,540.817
2009-06-12,536.675
2009-06-15,517.648
2009-06-16,518.615
2009-06-17,502.452
2009-06-18,506.167
2009-06-19,512.459
2009-06-22,495.514
2009-06-23,497.913
2009-06-24,511.054
2009-06-25,504.586
2009-06-26,511.457
2009-06-29,518.458
2009-06-30,515.749
2009-07-01,528.154
2009-07-02,513.592
2009-07-03,511.822
2009-07-06,502.265
2009-07-07,502.008
2009-07-08,490.872
2009-07-09,496.931
2009-07-10,490.752
2009-07-13,498.045
2009-07-14,504.246
2009-07-15,522.255
2009-07-16,525.123
2009-07-17,526.676
2009-07-20,536.794
2009-07-21,543.546
2009-07-22,546.199
2009-07-23,555.693
2009-07-24,554.168
2009-07-27,557.325
2009-07-28,550.001
2009-07-29,550.016
2009-07-30,562.292
2009-07-31,568.244
2009-08-03,587.865
2009-08-04,585.243
2009-08-05,587.337
2009-08-06,587.892
2009-08-07,585.638
2009-08-10,583.19
2009-08-11,571.836
2009-08-12,580.743
2009-08-13,590.085
2009-08-14,586.79
2009-08-17,568.485
2009-08-18,577.152
2009-08-19,580.034
2009-08-20,590.33
2009-08-21,604.405
2009-08-24,611.823
2009-08-25,613.803
2009-08-26,606.278
2009-08-27,602.214
2009-08-28,614.772
2009-08-31,608.402
2009-09-01,596.743
2009-09-02,586.754
2009-09-03,590.424
2009-09-04,598.325
2009-09-07,614.551
2009-09-08,626.7
2009-09-09,636.187
2009-09-10,637.205
2009-09-11,643.446
2009-09-14,639.6
2009-09-15,640.942
2009-09-16,656.676
2009-09-17,662.183
2009-09-18,656.799
2009-09-21,647.194
2009-09-22,658.044
2009-09-23,658.426
2009-09-24,642.869
2009-09-25,638.082
2009-09-28,645.026
2009-09-29,642.36
2009-09-30,645.207
2009-10-01,633.764
2009-10-02,621.484
2009-10-05,627.71
2009-10-06,647.43
2009-10-07,643.763
2009-10-08,657.468
2009-10-09,656.59
2009-10-12,664.48
2009-10-13,659.548
2009-10-14,674.503
2009-10-15,677.736
2009-10-16,672.359
2009-10-19,682.592
2009-10-20,679.781
2009-10-21,681.81
2009-10-22,672.046
2009-10-23,669.385
2009-10-26,657.092
2009-10-27,646.363
2009-10-28,625.539
2009-10-29,641.286
2009-10-30,628.509
2009-11-02,631.616
2009-11-03,621.0
2009-11-04,643.428
2009-11-05,647.509
2009-11-06,650.09
2009-11-09,667.506
2009-11-10,662.602
2009-11-11,667.015
2009-11-12,664.714
2009-11-13,667.888
2009-11-16,680.304
2009-11-17,672.221
2009-11-18,677.5
2009-11-19,659.241
2009-11-20,653.571
2009-11-23,670.111
2009-11-24,663.609
2009-11-25,669.056
2009-11-26,644.238
2009-11-27,652.896
2009-11-30,646.551
2009-12-01,668.169
2009-12-02,670.893
2009-12-03,670.289
2009-12-04,667.205
2009-12-07,663.323
2009-12-08,650.152
2009-12-09,641.473
2009-12-10,646.341
2009-12-11,647.155
2009-12-14,653.496
2009-12-15,649.565
2009-12-16,658.663
2009-12-17,641.134
2009-12-18,635.434
2009-12-21,643.22
2009-12-22,643.427
2009-12-23,648.107
2009-12-24,648.489
2009-12-25,648.489
2009-12-28,653.096
2009-12-29,657.75
2009-12-30,652.428
2009-12-31,657.384
2010-01-01,657.384
2010-01-04,671.599
2010-01-05,673.602
2010-01-06,673.343
2010-01-07,672.383
2010-01-08,674.648
2010-01-11,685.073
2010-01-12,676.642
2010-01-13,677.979
2010-01-14,681.789
2010-01-15,672.224
2010-01-18,676.039
2010-01-19,674.388
2010-01-20,659.88
2010-01-21,649.835
2010-01-22,645.175
2010-01-25,645.48
2010-01-26,642.062
2010-01-27,636.834
2010-01-28,628.573
2010-01-29,630.894
2010-02-01,635.169
2010-02-02,644.815
2010-02-03,638.785
2010-02-04,616.591
2010-02-05,598.815
2010-02-08,599.464
2010-02-09,603.637
2010-02-10,606.327
2010-02-11,604.545
2010-02-12,601.505
2010-02-15,602.193
2010-02-16,611.219
2010-02-17,618.136
2010-02-18,619.373
2010-02-19,616.933
2010-02-22,621.017
2010-02-23,614.178
2010-02-24,615.953
2010-02-25,603.353
2010-02-26,615.504
2010-03-01,615.783
2010-03-02,625.351
2010-03-03,636.103
2010-03-04,635.121
2010-03-05,643.104
2010-03-08,644.673
2010-03-09,640.123
2010-03-10,648.645
2010-03-11,648.523
2010-03-12,656.07
2010-03-15,646.514
2010-03-16,657.456
2010-03-17,662.191
2010-03-18,655.307
2010-03-19,650.174
2010-03-22,649.721
2010-03-23,656.047
2010-03-24,649.359
2010-03-25,656.539
2010-03-26,659.418
2010-03-29,663.434
2010-03-30,659.354
2010-03-31,664.062
2010-04-01,674.221
2010-04-02,674.221
2010-04-05,672.953
2010-04-06,673.29
2010-04-07,669.863
2010-04-08,664.468
2010-04-09,677.365
2010-04-12,683.682
2010-04-13,680.148
2010-04-14,688.454
2010-04-15,689.293
2010-04-16,677.512
2010-04-19,669.775
2010-04-20,679.754
2010-04-21,675.031
2010-04-22,664.944
2010-04-23,674.852
2010-04-26,678.291
2010-04-27,658.456
2010-04-28,642.224
2010-04-29,657.779
2010-04-30,658.671
2010-05-03,655.177
2010-05-04,630.479
2010-05-05,612.181
2010-05-06,599.354
2010-05-07,571.778
2010-05-10,617.547
2010-05-11,607.034
2010-05-12,621.281
2010-05-13,616.648
2010-05-14,592.053
2010-05-17,584.902
2010-05-18,593.217
2010-05-19,573.286
2010-05-20,558.224
2010-05-21,567.348
2010-05-24,562.121
2010-05-25,539.281
2010-05-26,554.31
2010-05-27,572.359
2010-05-28,575.026
2010-05-31,575.18
2010-06-01,578.098
2010-06-02,574.848
2010-06-03,584.309
2010-06-04,566.866
2010-06-07,556.065
2010-06-08,550.297
2010-06-09,567.952
2010-06-10,582.344
2010-06-11,582.279
2010-06-14,600.245
2010-06-15,606.255
2010-06-16,605.496
2010-06-17,606.108
2010-06-18,610.581
2010-06-21,616.129
2010-06-22,608.544
2010-06-23,601.449
2010-06-24,593.784
2010-06-25,590.024
2010-06-28,598.096
2010-06-29,573.722
2010-06-30,573.418
2010-07-01,569.013
2010-07-02,576.445
2010-07-05,572.788
2010-07-06,591.695
2010-07-07,596.168
2010-07-08,605.038
2010-07-09,606.973
2010-07-12,606.086
2010-07-13,622.858
2010-07-14,625.424
2010-07-15,626.737
2010-07-16,619.736
2010-07-19,615.498
2010-07-20,611.019
2010-07-21,618.276
2010-07-22,634.836
2010-07-23,636.093
2010-07-26,644.276
2010-07-27,647.483
2010-07-28,645.41
2010-07-29,647.553
2010-07-30,642.813
2010-08-02,666.727
2010-08-03,668.182
2010-08-04,663.898
2010-08-05,663.527
2010-08-06,663.646
2010-08-09,668.082
2010-08-10,652.046
2010-08-11,628.682
2010-08-12,623.388
2010-08-13,620.855
2010-08-16,626.053
2010-08-17,636.61
2010-08-18,635.637
2010-08-19,629.385
2010-08-20,614.484
2010-08-23,616.39
2010-08-24,607.099
2010-08-25,599.171
2010-08-26,611.01
2010-08-27,613.585
2010-08-30,612.08
2010-08-31,613.048
2010-09-01,635.441
2010-09-02,637.784
2010-09-03,644.06
2010-09-06,646.293
2010-09-07,634.364
2010-09-08,642.021
2010-09-09,648.606
2010-09-10,647.617
2010-09-13,658.942
2010-09-14,664.407
2010-09-15,667.042
2010-09-16,665.91
2010-09-17,664.393
2010-09-20,673.833
2010-09-21,675.263
2010-09-22,680.371
