Date,EUROPE MID CAP Mid Cap
2005-11-11,572.318
2005-11-14,571.595
2005-11-15,569.871
2005-11-16,566.449
2005-11-17,572.89
2005-11-18,575.195
2005-11-21,577.975
2005-11-22,578.261
2005-11-23,584.962
2005-11-24,583.677
2005-11-25,583.116
2005-11-28,583.716
2005-11-29,583.044
2005-11-30,582.479
2005-12-01,586.72
2005-12-02,591.503
2005-12-05,593.131
2005-12-06,596.768
2005-12-07,593.895
2005-12-08,599.463
2005-12-09,601.438
2005-12-12,607.768
2005-12-13,606.893
2005-12-14,610.587
2005-12-15,605.981
2005-12-16,613.24
2005-12-19,612.236
2005-12-20,608.71
2005-12-21,607.104
2005-12-22,608.561
2005-12-23,609.405
2005-12-26,609.405
2005-12-27,611.05
2005-12-28,613.115
2005-12-29,612.627
2005-12-30,608.246
2006-01-02,610.281
2006-01-03,623.145
2006-01-04,635.548
2006-01-05,633.568
2006-01-06,639.779
2006-01-09,637.641
2006-01-10,634.74
2006-01-11,641.659
2006-01-12,641.569
2006-01-13,640.422
2006-01-16,644.01
2006-01-17,637.831
2006-01-18,635.459
2006-01-19,640.801
2006-01-20,638.687
2006-01-23,646.153
2006-01-24,647.162
2006-01-25,654.959
2006-01-26,659.281
2006-01-27,659.311
2006-01-30,655.883
2006-01-31,658.631
2006-02-01,663.42
2006-02-02,660.846
2006-02-03,656.09
2006-02-06,657.324
2006-02-07,653.901
2006-02-08,652.984
2006-02-09,658.684
2006-02-10,656.006
2006-02-13,657.411
2006-02-14,653.465
2006-02-15,657.243
2006-02-16,658.558
2006-02-17,662.795
2006-02-20,665.726
2006-02-21,664.854
2006-02-22,666.789
2006-02-23,668.857
2006-02-24,667.979
2006-02-27,670.696
2006-02-28,666.411
2006-03-01,672.621
2006-03-02,671.106
2006-03-03,672.274
2006-03-06,676.056
2006-03-07,662.957
2006-03-08,656.528
2006-03-09,663.891
2006-03-10,665.818
2006-03-13,672.975
2006-03-14,680.551
2006-03-15,684.214
2006-03-16,693.228
2006-03-17,696.188
2006-03-20,698.486
2006-03-21,694.564
2006-03-22,696.705
2006-03-23,691.431
2006-03-24,696.608
2006-03-27,694.203
2006-03-28,692.416
2006-03-29,688.591
2006-03-30,701.425
2006-03-31,696.671
2006-04-03,702.371
2006-04-04,709.29
2006-04-05,712.012
2006-04-06,712.612
2006-04-07,702.675
2006-04-10,703.586
2006-04-11,695.774
2006-04-12,692.73
2006-04-13,695.233
2006-04-14,695.233
2006-04-17,705.529
2006-04-18,705.97
2006-04-19,718.459
2006-04-20,718.975
2006-04-21,726.46
2006-04-24,726.149
2006-04-25,727.806
2006-04-26,731.941
2006-04-27,732.829
2006-04-28,731.221
2006-05-01,734.262
2006-05-02,741.267
2006-05-03,737.764
2006-05-04,748.587
2006-05-05,761.085
2006-05-08,763.018
2006-05-09,765.913
2006-05-10,765.73
2006-05-11,764.427
2006-05-12,751.696
2006-05-15,733.497
2006-05-16,731.88
2006-05-17,709.043
2006-05-18,704.995
2006-05-19,698.812
2006-05-22,679.458
2006-05-23,705.03
2006-05-24,688.778
2006-05-25,697.413
2006-05-26,710.024
2006-05-29,712.374
2006-05-30,704.116
2006-05-31,708.458
2006-06-01,709.251
2006-06-02,721.47
2006-06-05,716.954
2006-06-06,692.445
2006-06-07,690.381
2006-06-08,664.622
2006-06-09,676.098
2006-06-12,668.318
2006-06-13,649.677
2006-06-14,655.086
2006-06-15,676.321
2006-06-16,672.973
2006-06-19,674.127
2006-06-20,675.809
2006-06-21,680.149
2006-06-22,680.174
2006-06-23,677.26
2006-06-26,679.508
2006-06-27,677.538
2006-06-28,674.609
2006-06-29,685.712
2006-06-30,709.488
2006-07-03,714.458
2006-07-04,716.662
2006-07-05,703.393
2006-07-06,709.297
2006-07-07,711.382
2006-07-10,709.243
2006-07-11,703.42
2006-07-12,703.76
2006-07-13,692.467
2006-07-14,680.687
2006-07-17,668.086
2006-07-18,664.787
2006-07-19,685.962
2006-07-20,693.213
2006-07-21,687.076
2006-07-24,695.406
2006-07-25,698.85
2006-07-26,701.765
2006-07-27,715.873
2006-07-28,720.836
2006-07-31,718.677
2006-08-01,714.235
2006-08-02,725.095
2006-08-03,717.659
2006-08-04,731.119
2006-08-07,722.304
2006-08-08,721.593
2006-08-09,727.494
2006-08-10,715.602
2006-08-11,718.203
2006-08-14,722.469
2006-08-15,729.002
2006-08-16,737.535
2006-08-17,741.089
2006-08-18,737.2
2006-08-21,742.225
2006-08-22,738.439
2006-08-23,736.051
2006-08-24,737.068
2006-08-25,735.08
2006-08-28,740.135
2006-08-29,741.846
2006-08-30,751.576
2006-08-31,749.863
2006-09-01,755.405
2006-09-04,763.086
2006-09-05,755.875
2006-09-06,747.837
2006-09-07,737.119
2006-09-08,736.927
2006-09-11,734.985
2006-09-12,743.895
2006-09-13,746.931
2006-09-14,753.111
2006-09-15,750.028
2006-09-18,751.55
2006-09-19,748.619
2006-09-20,754.805
2006-09-21,760.249
2006-09-22,756.995
2006-09-25,752.724
2006-09-26,758.759
2006-09-27,765.287
2006-09-28,765.178
2006-09-29,763.966
2006-10-02,769.325
2006-10-03,766.382
2006-10-04,767.884
2006-10-05,773.293
2006-10-06,768.195
2006-10-09,769.52
2006-10-10,771.187
2006-10-11,771.943
2006-10-12,777.596
2006-10-13,776.744
2006-10-16,779.193
2006-10-17,771.574
2006-10-18,777.766
2006-10-19,783.835
2006-10-20,787.598
2006-10-23,785.66
2006-10-24,786.708
2006-10-25,792.21
2006-10-26,797.126
2006-10-27,798.149
2006-10-30,795.293
2006-10-31,801.312
2006-11-01,804.913
2006-11-02,802.013
2006-11-03,799.817
2006-11-06,807.977
2006-11-07,816.589
2006-11-08,814.172
2006-11-09,815.788
2006-11-10,821.581
2006-11-13,821.62
2006-11-14,818.563
2006-11-15,822.335
2006-11-16,825.474
2006-11-17,821.366
2006-11-20,823.733
2006-11-21,827.335
2006-11-22,836.059
2006-11-23,835.346
2006-11-24,839.406
2006-11-27,828.231
2006-11-28,825.39
2006-11-29,838.211
2006-11-30,840.874
2006-12-01,844.846
2006-12-04,848.468
2006-12-05,852.718
2006-12-06,853.916
2006-12-07,859.447
2006-12-08,861.908
2006-12-11,861.463
2006-12-12,864.361
2006-12-13,869.802
2006-12-14,870.647
2006-12-15,869.47
2006-12-18,868.61
2006-12-19,869.507
2006-12-20,874.599
2006-12-21,874.062
2006-12-22,869.647
2006-12-25,869.647
2006-12-26,868.175
2006-12-27,875.383
2006-12-28,877.792
2006-12-29,879.115
2007-01-01,879.115
2007-01-02,894.971
2007-01-03,887.896
2007-01-04,876.252
2007-01-05,865.584
2007-01-08,868.406
2007-01-09,870.066
2007-01-10,861.921
2007-01-11,870.955
2007-01-12,878.426
2007-01-15,884.72
2007-01-16,879.398
2007-01-17,881.104
2007-01-18,882.136
2007-01-19,886.047
2007-01-22,886.152
2007-01-23,888.86
2007-01-24,892.509
2007-01-25,888.946
2007-01-26,878.282
2007-01-29,882.251
2007-01-30,885.147
2007-01-31,884.771
2007-02-01,896.665
2007-02-02,901.109
2007-02-05,898.756
2007-02-06,904.343
2007-02-07,913.199
2007-02-08,907.487
2007-02-09,908.675
2007-02-12,901.113
2007-02-13,904.725
2007-02-14,921.103
2007-02-15,923.039
2007-02-16,921.114
2007-02-19,925.621
2007-02-20,923.578
2007-02-21,918.086
2007-02-22,919.636
2007-02-23,924.331
2007-02-26,926.294
2007-02-27,898.689
2007-02-28,887.316
2007-03-01,875.667
2007-03-02,874.773
2007-03-05,856.947
2007-03-06,865.507
2007-03-07,876.502
2007-03-08,888.348
2007-03-09,890.882
2007-03-12,891.943
2007-03-13,883.503
2007-03-14,862.555
2007-03-15,880.79
2007-03-16,886.835
2007-03-19,899.085
2007-03-20,906.825
2007-03-21,914.688
2007-03-22,928.304
2007-03-23,928.152
2007-03-26,925.892
2007-03-27,923.56
2007-03-28,919.842
2007-03-29,928.644
2007-03-30,928.262
2007-04-02,938.231
2007-04-03,947.082
2007-04-04,947.805
2007-04-05,952.395
2007-04-06,952.395
2007-04-09,947.187
2007-04-10,959.266
2007-04-11,957.523
2007-04-12,956.577
2007-04-13,961.549
2007-04-16,973.878
2007-04-17,975.181
2007-04-18,970.905
2007-04-19,968.535
2007-04-20,976.78
2007-04-23,976.492
2007-04-24,969.528
2007-04-25,979.786
2007-04-26,976.739
2007-04-27,975.659
2007-04-30,978.067
2007-05-01,974.881
2007-05-02,980.408
2007-05-03,979.064
2007-05-04,992.609
2007-05-07,997.052
2007-05-08,981.136
2007-05-09,983.636
2007-05-10,976.521
2007-05-11,980.471
2007-05-14,979.577
2007-05-15,986.73
2007-05-16,985.894
2007-05-17,982.98
2007-05-18,990.624
2007-05-21,988.077
2007-05-22,989.916
2007-05-23,1000.112
2007-05-24,990.515
2007-05-25,989.917
2007-05-28,991.079
2007-05-29,993.43
2007-05-30,986.933
2007-05-31,1000.0
2007-06-01,1003.756
2007-06-04,1005.672
2007-06-05,1001.872
2007-06-06,980.135
2007-06-07,963.018
2007-06-08,954.166
2007-06-11,963.269
2007-06-12,957.673
2007-06-13,959.162
2007-06-14,974.229
2007-06-15,989.508
2007-06-18,990.528
2007-06-19,987.481
2007-06-20,991.76
2007-06-21,978.998
2007-06-22,977.611
2007-06-25,975.582
2007-06-26,971.504
2007-06-27,964.12
2007-06-28,976.985
2007-06-29,983.398
2007-07-02,990.686
2007-07-03,998.9
2007-07-04,1005.809
2007-07-05,999.288
2007-07-06,1004.55
2007-07-09,1007.886
2007-07-10,1005.483
2007-07-11,1006.542
2007-07-12,1015.942
2007-07-13,1021.256
2007-07-16,1021.242
2007-07-17,1015.028
2007-07-18,1009.09
2007-07-19,1018.966
2007-07-20,1014.648
2007-07-23,1017.062
2007-07-24,1001.089
2007-07-25,983.382
2007-07-26,955.949
2007-07-27,944.406
2007-07-30,945.236
2007-07-31,965.389
2007-08-01,948.252
2007-08-02,953.709
2007-08-03,949.057
2007-08-06,938.284
2007-08-07,946.224
2007-08-08,970.7
2007-08-09,947.007
2007-08-10,915.263
2007-08-13,928.663
2007-08-14,915.985
2007-08-15,904.407
2007-08-16,859.723
2007-08-17,880.673
2007-08-20,887.95
2007-08-21,887.951
2007-08-22,912.911
2007-08-23,919.47
2007-08-24,925.674
2007-08-27,928.295
2007-08-28,911.944
2007-08-29,919.294
2007-08-30,929.135
2007-08-31,942.902
2007-09-03,945.827
2007-09-04,949.919
2007-09-05,937.003
2007-09-06,941.718
2007-09-07,923.77
2007-09-10,913.977
2007-09-11,930.892
2007-09-12,935.117
2007-09-13,937.456
2007-09-14,919.608
2007-09-17,900.01
2007-09-18,911.807
2007-09-19,942.369
2007-09-20,942.873
2007-09-21,951.787
2007-09-24,950.276
2007-09-25,937.689
2007-09-26,945.85
2007-09-27,957.759
2007-09-28,961.377
2007-10-01,971.018
2007-10-02,974.458
2007-10-03,978.908
2007-10-04,980.364
2007-10-05,986.83
2007-10-08,981.788
2007-10-09,988.981
2007-10-10,997.58
2007-10-11,1004.307
2007-10-12,996.088
2007-10-15,991.183
2007-10-16,975.9
2007-10-17,991.057
2007-10-18,985.61
2007-10-19,975.854
2007-10-22,952.624
2007-10-23,977.122
2007-10-24,968.94
2007-10-25,985.79
2007-10-26,990.766
2007-10-29,998.745
2007-10-30,995.019
2007-10-31,1009.742
2007-11-01,995.94
2007-11-02,990.302
2007-11-05,981.049
2007-11-06,991.393
2007-11-07,986.73
2007-11-08,980.959
2007-11-09,962.591
2007-11-12,949.77
2007-11-13,951.521
2007-11-14,961.851
2007-11-15,939.671
2007-11-16,926.769
2007-11-19,900.274
2007-11-20,919.918
2007-11-21,892.664
2007-11-22,899.395
2007-11-23,914.062
2007-11-26,916.705
2007-11-27,907.245
2007-11-28,930.313
2007-11-29,933.676
2007-11-30,939.718
2007-12-03,934.792
2007-12-04,920.794
2007-12-05,931.162
2007-12-06,927.05
2007-12-07,941.515
2007-12-10,951.092
2007-12-11,948.02
2007-12-12,947.947
2007-12-13,918.188
2007-12-14,912.019
2007-12-17,887.154
2007-12-18,888.501
2007-12-19,883.715
2007-12-20,881.189
2007-12-21,894.562
2007-12-24,898.773
2007-12-25,898.773
2007-12-26,904.112
2007-12-27,907.325
2007-12-28,916.929
2007-12-31,914.601
2008-01-01,914.601
2008-01-02,911.965
2008-01-03,901.602
2008-01-04,882.967
2008-01-07,865.425
2008-01-08,871.089
2008-01-09,849.011
2008-01-10,839.666
2008-01-11,841.458
2008-01-14,855.152
2008-01-15,825.773
2008-01-16,807.448
2008-01-17,808.865
2008-01-18,801.127
2008-01-21,758.177
2008-01-22,790.608
2008-01-23,772.745
2008-01-24,815.456
2008-01-25,819.49
2008-01-28,813.852
2008-01-29,833.337
2008-01-30,828.356
2008-01-31,826.633
2008-02-01,845.289
2008-02-04,852.221
2008-02-05,812.851
2008-02-06,818.384
2008-02-07,793.025
2008-02-08,795.738
2008-02-11,787.252
2008-02-12,818.296
2008-02-13,822.353
2008-02-14,829.106
2008-02-15,819.221
2008-02-18,830.03
2008-02-19,839.298
2008-02-20,826.376
2008-02-21,839.435
2008-02-22,832.832
2008-02-25,847.06
2008-02-26,861.96
2008-02-27,871.822
2008-02-28,858.648
2008-02-29,847.561
2008-03-03,836.452
2008-03-04,829.463
2008-03-05,850.591
2008-03-06,847.388
2008-03-07,835.758
2008-03-10,821.761
2008-03-11,827.915
2008-03-12,847.411
2008-03-13,837.244
2008-03-14,835.768
2008-03-17,804.774
2008-03-18,829.478
2008-03-19,811.987
2008-03-20,798.974
2008-03-21,798.974
2008-03-24,798.042
2008-03-25,836.973
2008-03-26,843.168
2008-03-27,858.803
2008-03-28,852.803
2008-03-31,857.011
2008-04-01,867.979
2008-04-02,874.754
2008-04-03,868.015
2008-04-04,876.58
2008-04-07,884.618
2008-04-08,869.647
2008-04-09,868.407
2008-04-10,866.384
2008-04-11,859.743
2008-04-14,854.121
2008-04-15,852.989
2008-04-16,881.293
2008-04-17,875.723
2008-04-18,885.336
2008-04-21,885.244
2008-04-22,887.837
2008-04-23,889.11
2008-04-24,875.693
2008-04-25,884.39
2008-04-28,891.088
2008-04-29,878.517
2008-04-30,885.036
2008-05-01,878.251
2008-05-02,890.729
2008-05-05,894.13
2008-05-06,896.574
2008-05-07,898.698
2008-05-08,905.109
2008-05-09,894.77
2008-05-12,903.168
2008-05-13,898.113
2008-05-14,900.441
2008-05-15,904.233
2008-05-16,916.639
2008-05-19,924.535
2008-05-20,908.057
2008-05-21,908.477
2008-05-22,909.666
2008-05-23,899.698
2008-05-26,897.537
2008-05-27,891.567
2008-05-28,896.003
2008-05-29,891.066
2008-05-30,899.243
2008-06-02,888.631
2008-06-03,893.636
2008-06-04,888.546
2008-06-05,893.402
2008-06-06,888.247
2008-06-09,876.68
2008-06-10,856.004
2008-06-11,845.101
2008-06-12,844.197
2008-06-13,843.534
2008-06-16,854.118
2008-06-17,859.696
2008-06-18,842.365
2008-06-19,836.217
2008-06-20,833.03
2008-06-23,820.243
2008-06-24,815.458
2008-06-25,825.621
2008-06-26,812.69
2008-06-27,810.774
2008-06-30,809.744
2008-07-01,786.609
2008-07-02,778.112
2008-07-03,772.627
2008-07-04,764.107
2008-07-07,772.531
2008-07-08,759.17
2008-07-09,778.032
2008-07-10,762.702
2008-07-11,747.06
2008-07-14,752.85
2008-07-15,737.027
2008-07-16,740.663
2008-07-17,768.746
2008-07-18,780.152
2008-07-21,789.729
2008-07-22,782.58
2008-07-23,791.821
2008-07-24,768.748
2008-07-25,764.205
2008-07-28,758.723
2008-07-29,753.117
2008-07-30,762.525
2008-07-31,762.324
2008-08-01,749.784
2008-08-04,745.873
2008-08-05,762.04
2008-08-06,770.773
2008-08-07,767.396
2008-08-08,760.082
2008-08-11,772.019
2008-08-12,763.118
2008-08-13,741.431
2008-08-14,746.427
2008-08-15,743.777
2008-08-18,742.361
2008-08-19,722.158
2008-08-20,725.694
2008-08-21,730.512
2008-08-22,742.354
2008-08-25,737.623
2008-08-26,733.494
2008-08-27,735.109
2008-08-28,746.41
2008-08-29,751.671
2008-09-01,742.831
2008-09-02,748.2
2008-09-03,732.991
2008-09-04,709.98
2008-09-05,689.1
2008-09-08,708.203
2008-09-09,696.144
2008-09-10,686.28
2008-09-11,674.738
2008-09-12,696.801
2008-09-15,676.632
2008-09-16,658.525
2008-09-17,647.555
2008-09-18,654.332
2008-09-19,704.489
2008-09-22,702.047
2008-09-23,687.302
2008-09-24,679.918
2008-09-25,686.354
2008-09-26,668.77
2008-09-29,619.048
2008-09-30,619.199
2008-10-01,614.133
2008-10-02,596.414
2008-10-03,604.528
2008-10-06,545.901
2008-10-07,544.869
2008-10-08,517.592
2008-10-09,514.127
2008-10-10,477.506
2008-10-13,522.865
2008-10-14,536.248
2008-10-15,500.456
2008-10-16,469.714
2008-10-17,476.538
2008-10-20,484.229
2008-10-21,481.66
2008-10-22,450.001
2008-10-23,442.488
2008-10-24,417.555
2008-10-27,395.91
2008-10-28,401.329
2008-10-29,441.09
2008-10-30,452.278
2008-10-31,456.642
2008-11-03,468.311
2008-11-04,500.796
2008-11-05,493.905
2008-11-06,457.685
2008-11-07,464.071
2008-11-10,469.111
2008-11-11,441.202
2008-11-12,425.579
2008-11-13,421.018
2008-11-14,424.944
2008-11-17,415.209
2008-11-18,414.4
2008-11-19,399.86
2008-11-20,382.853
2008-11-21,376.701
2008-11-24,411.687
2008-11-25,422.25
2008-11-26,419.963
2008-11-27,430.612
2008-11-28,430.024
2008-12-01,402.5
2008-12-02,412.448
2008-12-03,411.954
2008-12-04,410.044
2008-12-05,393.457
2008-12-08,422.857
2008-12-09,428.406
2008-12-10,434.73
2008-12-11,438.222
2008-12-12,433.012
2008-12-15,442.034
2008-12-16,446.347
2008-12-17,461.867
2008-12-18,467.519
2008-12-19,449.808
2008-12-22,441.524
2008-12-23,443.122
2008-12-24,442.36
2008-12-25,442.36
2008-12-26,443.679
2008-12-29,451.62
2008-12-30,454.053
2008-12-31,448.555
2009-01-01,448.555
2009-01-02,464.662
2009-01-05,467.21
2009-01-06,471.904
2009-01-07,478.477
2009-01-08,474.364
2009-01-09,465.995
2009-01-12,452.813
2009-01-13,440.871
2009-01-14,422.969
2009-01-15,417.967
2009-01-16,427.421
2009-01-19,416.64
2009-01-20,398.981
2009-01-21,398.681
2009-01-22,399.292
2009-01-23,391.074
2009-01-26,410.182
2009-01-27,414.496
2009-01-28,429.826
2009-01-29,418.149
2009-01-30,413.229
2009-02-02,400.148
2009-02-03,410.569
2009-02-04,421.721
2009-02-05,421.911
2009-02-06,433.638
2009-02-09,443.901
2009-02-10,430.48
2009-02-11,424.127
2009-02-12,415.278
2009-02-13,421.396
2009-02-16,413.207
2009-02-17,395.617
2009-02-18,391.451
2009-02-19,394.669
2009-02-20,380.445
2009-02-23,378.095
2009-02-24,374.393
2009-02-25,372.93
2009-02-26,381.453
2009-02-27,375.415
2009-03-02,356.792
2009-03-03,349.47
2009-03-04,360.933
2009-03-05,348.132
2009-03-06,346.402
2009-03-09,343.021
2009-03-10,362.985
2009-03-11,363.241
2009-03-12,365.321
2009-03-13,370.156
2009-03-16,382.175
2009-03-17,379.37
2009-03-18,382.033
2009-03-19,404.334
2009-03-20,401.633
2009-03-23,409.789
2009-03-24,409.79
2009-03-25,410.357
2009-03-26,410.816
2009-03-27,399.087
2009-03-30,382.867
2009-03-31,398.705
2009-04-01,403.752
2009-04-02,430.361
2009-04-03,432.619
2009-04-06,430.007
2009-04-07,418.67
2009-04-08,419.486
2009-04-09,431.165
2009-04-10,431.165
2009-04-13,435.066
2009-04-14,441.437
2009-04-15,438.333
2009-04-16,445.279
2009-04-17,449.548
2009-04-20,427.234
2009-04-21,430.032
2009-04-22,441.536
2009-04-23,446.297
2009-04-24,462.139
2009-04-27,456.44
2009-04-28,447.48
2009-04-29,463.208
2009-04-30,468.986
2009-05-01,469.689
2009-05-04,483.675
2009-05-05,488.331
2009-05-06,494.805
2009-05-07,494.419
2009-05-08,502.107
2009-05-11,496.731
2009-05-12,496.142
2009-05-13,478.22
2009-05-14,481.193
2009-05-15,487.987
2009-05-18,496.095
2009-05-19,509.487
2009-05-20,520.534
2009-05-21,510.406
2009-05-22,515.31
2009-05-25,516.545
2009-05-26,515.951
2009-05-27,520.421
2009-05-28,514.672
2009-05-29,523.56
2009-06-01,540.462
2009-06-02,546.295
2009-06-03,531.459
2009-06-04,528.221
2009-06-05,523.818
2009-06-08,514.051
2009-06-09,522.54
2009-06-10,529.255
2009-06-11,535.095
2009-06-12,530.996
2009-06-15,512.159
2009-06-16,513.115
2009-06-17,497.113
2009-06-18,500.755
2009-06-19,506.98
2009-06-22,490.152
2009-06-23,492.525
2009-06-24,505.517
2009-06-25,499.119
2009-06-26,505.914
2009-06-29,512.839
2009-06-30,510.159
2009-07-01,522.394
2009-07-02,507.972
2009-07-03,506.218
2009-07-06,496.73
2009-07-07,496.467
2009-07-08,485.454
2009-07-09,491.446
2009-07-10,485.32
2009-07-13,492.533
2009-07-14,498.664
2009-07-15,516.474
2009-07-16,519.309
2009-07-17,520.846
2009-07-20,530.851
2009-07-21,537.529
2009-07-22,540.146
2009-07-23,549.535
2009-07-24,548.027
2009-07-27,551.149
2009-07-28,543.906
2009-07-29,543.921
2009-07-30,556.061
2009-07-31,561.946
2009-08-03,581.35
2009-08-04,578.757
2009-08-05,580.82
2009-08-06,581.368
2009-08-07,579.139
2009-08-10,576.719
2009-08-11,565.48
2009-08-12,574.287
2009-08-13,583.525
2009-08-14,580.268
2009-08-17,562.166
2009-08-18,570.736
2009-08-19,573.586
2009-08-20,583.768
2009-08-21,597.686
2009-08-24,605.019
2009-08-25,606.977
2009-08-26,599.536
2009-08-27,595.513
2009-08-28,607.931
2009-08-31,601.632
2009-09-01,590.093
2009-09-02,580.215
2009-09-03,583.844
2009-09-04,591.658
2009-09-07,607.703
2009-09-08,619.716
2009-09-09,629.097
2009-09-10,630.101
2009-09-11,636.273
2009-09-14,632.469
2009-09-15,633.796
2009-09-16,649.355
2009-09-17,654.8
2009-09-18,649.477
2009-09-21,639.962
2009-09-22,650.69
2009-09-23,651.068
2009-09-24,635.685
2009-09-25,630.952
2009-09-28,637.804
2009-09-29,635.169
2009-09-30,637.983
2009-10-01,626.668
2009-10-02,614.527
2009-10-05,620.679
2009-10-06,640.179
2009-10-07,636.553
2009-10-08,650.103
2009-10-09,649.235
2009-10-12,657.038
2009-10-13,652.161
2009-10-14,666.948
2009-10-15,670.145
2009-10-16,664.828
2009-10-19,674.945
2009-10-20,672.164
2009-10-21,674.169
2009-10-22,664.515
2009-10-23,661.884
2009-10-26,649.729
2009-10-27,639.112
2009-10-28,618.522
2009-10-29,634.092
2009-10-30,621.458
2009-11-02,624.53
2009-11-03,614.033
2009-11-04,636.21
2009-11-05,640.244
2009-11-06,642.797
2009-11-09,660.017
2009-11-10,655.168
2009-11-11,659.532
2009-11-12,657.257
2009-11-13,660.395
2009-11-16,672.66
2009-11-17,664.668
2009-11-18,669.888
2009-11-19,651.833
2009-11-20,646.228
2009-11-23,662.526
2009-11-24,656.097
2009-11-25,661.483
2009-11-26,636.945
2009-11-27,645.506
2009-11-30,639.232
2009-12-01,660.605
2009-12-02,663.285
2009-12-03,662.688
2009-12-04,659.639
2009-12-07,655.792
2009-12-08,642.771
2009-12-09,634.191
2009-12-10,638.989
2009-12-11,639.794
2009-12-14,646.062
2009-12-15,642.167
2009-12-16,651.148
2009-12-17,633.82
2009-12-18,628.182
2009-12-21,635.878
2009-12-22,636.067
2009-12-23,640.694
2009-12-24,641.071
2009-12-25,641.071
2009-12-28,645.625
2009-12-29,650.223
2009-12-30,644.961
2009-12-31,649.861
2010-01-01,649.861
2010-01-04,663.894
2010-01-05,665.874
2010-01-06,665.619
2010-01-07,664.669
2010-01-08,666.909
2010-01-11,677.199
2010-01-12,668.86
2010-01-13,670.181
2010-01-14,673.947
2010-01-15,664.493
2010-01-18,668.264
2010-01-19,666.632
2010-01-20,652.291
2010-01-21,642.361
2010-01-22,637.755
2010-01-25,638.057
2010-01-26,634.678
2010-01-27,629.51
2010-01-28,621.343
2010-01-29,623.638
2010-02-01,627.863
2010-02-02,637.398
2010-02-03,631.414
2010-02-04,609.476
2010-02-05,591.905
2010-02-08,592.546
2010-02-09,596.671
2010-02-10,599.33
2010-02-11,597.569
2010-02-12,594.564
2010-02-15,595.244
2010-02-16,604.166
2010-02-17,611.003
2010-02-18,612.225
2010-02-19,609.814
2010-02-22,613.849
2010-02-23,607.089
2010-02-24,608.843
2010-02-25,596.389
2010-02-26,608.4
2010-03-01,608.675
2010-03-02,618.089
2010-03-03,628.715
2010-03-04,627.738
2010-03-05,635.595
2010-03-08,637.145
2010-03-09,632.649
2010-03-10,641.065
2010-03-11,640.944
2010-03-12,648.403
2010-03-15,638.959
2010-03-16,649.771
2010-03-17,654.424
2010-03-18,647.621
2010-03-19,642.548
2010-03-22,642.1
2010-03-23,648.3
2010-03-24,641.62
2010-03-25,648.686
2010-03-26,651.521
2010-03-29,655.426
2010-03-30,651.382
2010-03-31,655.975
2010-04-01,666.006
2010-04-02,666.006
2010-04-05,664.754
2010-04-06,665.07
2010-04-07,661.67
2010-04-08,656.341
2010-04-09,669.056
2010-04-12,675.279
2010-04-13,671.777
2010-04-14,679.915
2010-04-15,680.744
2010-04-16,669.032
2010-04-19,661.332
2010-04-20,671.179
2010-04-21,666.492
2010-04-22,656.485
2010-04-23,666.208
2010-04-26,669.583
2010-04-27,649.854
2010-04-28,633.785
2010-04-29,649.131
2010-04-30,649.979
2010-05-03,646.486
2010-05-04,622.001
2010-05-05,603.865
2010-05-06,591.18
2010-05-07,563.957
2010-05-10,609.089
2010-05-11,598.706
2010-05-12,612.661
2010-05-13,608.052
2010-05-14,583.773
2010-05-17,576.707
2010-05-18,584.851
2010-05-19,565.185
2010-05-20,550.301
2010-05-21,559.293
2010-05-24,554.027
2010-05-25,531.483
2010-05-26,546.277
2010-05-27,564.065
2010-05-28,566.694
2010-05-31,566.787
2010-06-01,569.604
2010-06-02,566.385
2010-06-03,575.694
2010-06-04,558.509
2010-06-07,547.823
2010-06-08,542.14
2010-06-09,559.531
2010-06-10,573.694
2010-06-11,573.629
2010-06-14,591.31
2010-06-15,597.231
2010-06-16,596.457
2010-06-17,597.05
2010-06-18,601.456
2010-06-21,606.861
2010-06-22,599.39
2010-06-23,592.398
2010-06-24,584.849
2010-06-25,581.145
2010-06-28,589.095
2010-06-29,565.088
2010-06-30,564.775
2010-07-01,560.386
2010-07-02,567.702
2010-07-05,564.068
2010-07-06,582.685
2010-07-07,587.091
2010-07-08,595.826
2010-07-09,597.728
2010-07-12,596.844
2010-07-13,613.36
2010-07-14,615.887
2010-07-15,617.18
2010-07-16,610.271
2010-07-19,606.095
2010-07-20,601.684
2010-07-21,608.824
2010-07-22,625.131
2010-07-23,626.369
2010-07-26,634.426
2010-07-27,637.585
2010-07-28,635.544
2010-07-29,637.653
2010-07-30,632.986
2010-08-02,656.534
2010-08-03,657.968
2010-08-04,653.733
2010-08-05,653.368
2010-08-06,653.485
2010-08-09,657.849
2010-08-10,642.059
2010-08-11,619.053
2010-08-12,613.841
2010-08-13,611.346
2010-08-16,616.464
2010-08-17,626.851
2010-08-18,625.894
2010-08-19,619.737
2010-08-20,605.065
2010-08-23,606.937
2010-08-24,597.789
2010-08-25,589.982
2010-08-26,601.637
2010-08-27,604.172
2010-08-30,602.69
2010-08-31,603.644
2010-09-01,625.694
2010-09-02,628.0
2010-09-03,634.18
2010-09-06,636.379
2010-09-07,624.633
2010-09-08,632.172
2010-09-09,638.656
2010-09-10,637.68
2010-09-13,648.831
2010-09-14,654.212
2010-09-15,656.806
2010-09-16,655.692
2010-09-17,654.199
2010-09-20,663.493
2010-09-21,664.901
2010-09-22,669.931
