Date,WORLD SMID CAP SMID (Small+Mid Cap)
2005-11-09,694.8
2005-11-10,696.715
2005-11-11,699.606
2005-11-14,698.008
2005-11-15,694.378
2005-11-16,694.548
2005-11-17,704.368
2005-11-18,706.935
2005-11-21,711.881
2005-11-22,714.454
2005-11-23,718.248
2005-11-24,717.679
2005-11-25,717.761
2005-11-28,713.582
2005-11-29,714.991
2005-11-30,715.444
2005-12-01,724.122
2005-12-02,727.179
2005-12-05,727.681
2005-12-06,728.867
2005-12-07,726.51
2005-12-08,727.647
2005-12-09,731.41
2005-12-12,736.514
2005-12-13,737.715
2005-12-14,741.809
2005-12-15,737.781
2005-12-16,739.045
2005-12-19,734.272
2005-12-20,734.575
2005-12-21,738.166
2005-12-22,742.158
2005-12-23,743.769
2005-12-26,744.591
2005-12-27,739.242
2005-12-28,743.088
2005-12-29,742.769
2005-12-30,738.679
2006-01-02,739.309
2006-01-03,751.881
2006-01-04,761.4
2006-01-05,762.136
2006-01-06,770.388
2006-01-09,773.222
2006-01-10,772.867
2006-01-11,776.458
2006-01-12,774.938
2006-01-13,775.16
2006-01-16,776.287
2006-01-17,768.148
2006-01-18,761.283
2006-01-19,772.424
2006-01-20,765.871
2006-01-23,767.056
2006-01-24,773.125
2006-01-25,774.357
2006-01-26,781.166
2006-01-27,786.286
2006-01-30,786.34
2006-01-31,788.448
2006-02-01,789.523
2006-02-02,784.714
2006-02-03,780.155
2006-02-06,784.263
2006-02-07,778.075
2006-02-08,776.056
2006-02-09,777.324
2006-02-10,774.631
2006-02-13,767.424
2006-02-14,771.326
2006-02-15,773.826
2006-02-16,777.428
2006-02-17,776.706
2006-02-20,775.932
2006-02-21,777.73
2006-02-22,781.898
2006-02-23,785.5
2006-02-24,787.37
2006-02-27,789.93
2006-02-28,784.826
2006-03-01,790.011
2006-03-02,789.433
2006-03-03,786.974
2006-03-06,784.095
2006-03-07,773.913
2006-03-08,770.777
2006-03-09,774.061
2006-03-10,777.493
2006-03-13,783.482
2006-03-14,792.118
2006-03-15,797.216
2006-03-16,800.08
2006-03-17,803.724
2006-03-20,804.145
2006-03-21,798.305
2006-03-22,803.003
2006-03-23,801.333
2006-03-24,805.435
2006-03-27,806.431
2006-03-28,805.478
2006-03-29,810.049
2006-03-30,815.515
2006-03-31,813.235
2006-04-03,816.262
2006-04-04,820.852
2006-04-05,824.344
2006-04-06,826.84
2006-04-07,819.299
2006-04-10,817.957
2006-04-11,810.582
2006-04-12,809.232
2006-04-13,810.726
2006-04-14,810.637
2006-04-17,813.495
2006-04-18,824.815
2006-04-19,833.213
2006-04-20,831.653
2006-04-21,834.189
2006-04-24,831.079
2006-04-25,831.443
2006-04-26,833.805
2006-04-27,834.102
2006-04-28,834.792
2006-05-01,836.647
2006-05-02,842.507
2006-05-03,841.047
2006-05-04,847.27
2006-05-05,857.183
2006-05-08,860.713
2006-05-09,861.888
2006-05-10,860.474
2006-05-11,852.445
2006-05-12,839.093
2006-05-15,827.184
2006-05-16,822.793
2006-05-17,809.149
2006-05-18,799.808
2006-05-19,798.743
2006-05-22,785.317
2006-05-23,790.738
2006-05-24,784.315
2006-05-25,793.907
2006-05-26,803.134
2006-05-29,805.182
2006-05-30,795.22
2006-05-31,799.265
2006-06-01,805.277
2006-06-02,812.696
2006-06-05,800.485
2006-06-06,785.348
2006-06-07,778.535
2006-06-08,764.028
2006-06-09,769.121
2006-06-12,757.834
2006-06-13,739.535
2006-06-14,744.438
2006-06-15,766.333
2006-06-16,766.664
2006-06-19,759.211
2006-06-20,757.296
2006-06-21,765.241
2006-06-22,765.705
2006-06-23,766.671
2006-06-26,770.415
2006-06-27,765.968
2006-06-28,764.052
2006-06-29,780.712
2006-06-30,795.002
2006-07-03,799.939
2006-07-04,802.04
2006-07-05,790.639
2006-07-06,792.726
2006-07-07,789.514
2006-07-10,787.789
2006-07-11,787.289
2006-07-12,779.605
2006-07-13,768.196
2006-07-14,758.525
2006-07-17,750.717
2006-07-18,746.146
2006-07-19,761.655
2006-07-20,759.581
2006-07-21,751.0
2006-07-24,760.616
2006-07-25,767.251
2006-07-26,766.714
2006-07-27,769.903
2006-07-28,779.177
2006-07-31,781.936
2006-08-01,777.178
2006-08-02,784.603
2006-08-03,784.937
2006-08-04,788.003
2006-08-07,781.061
2006-08-08,778.826
2006-08-09,777.881
2006-08-10,776.158
2006-08-11,773.467
2006-08-14,775.461
2006-08-15,785.993
2006-08-16,796.781
2006-08-17,798.5
2006-08-18,798.433
2006-08-21,796.818
2006-08-22,797.218
2006-08-23,792.845
2006-08-24,791.335
2006-08-25,789.803
2006-08-28,792.811
2006-08-29,796.463
2006-08-30,800.431
2006-08-31,802.892
2006-09-01,806.76
2006-09-04,811.641
2006-09-05,812.143
2006-09-06,801.822
2006-09-07,794.009
2006-09-08,794.917
2006-09-11,789.253
2006-09-12,797.377
2006-09-13,801.463
2006-09-14,802.844
2006-09-15,802.266
2006-09-18,803.548
2006-09-19,801.983
2006-09-20,804.203
2006-09-21,803.749
2006-09-22,799.255
2006-09-25,801.465
2006-09-26,805.267
2006-09-27,811.195
2006-09-28,812.316
2006-09-29,810.503
2006-10-02,810.753
2006-10-03,807.008
2006-10-04,811.737
2006-10-05,820.719
2006-10-06,815.518
2006-10-09,817.881
2006-10-10,819.135
2006-10-11,816.073
2006-10-12,823.837
2006-10-13,827.679
2006-10-16,834.912
2006-10-17,829.712
2006-10-18,831.152
2006-10-19,835.45
2006-10-20,834.597
2006-10-23,835.905
2006-10-24,837.454
2006-10-25,841.575
2006-10-26,848.104
2006-10-27,843.953
2006-10-30,842.523
2006-10-31,844.62
2006-11-01,840.007
2006-11-02,838.302
2006-11-03,837.529
2006-11-06,845.02
2006-11-07,849.748
2006-11-08,848.823
2006-11-09,846.602
2006-11-10,851.22
2006-11-13,850.365
2006-11-14,856.636
2006-11-15,860.003
2006-11-16,860.328
2006-11-17,858.191
2006-11-20,855.93
2006-11-21,860.239
2006-11-22,868.45
2006-11-23,869.047
2006-11-24,870.032
2006-11-27,859.159
2006-11-28,859.061
2006-11-29,871.066
2006-11-30,876.751
2006-12-01,877.392
2006-12-04,884.586
2006-12-05,886.802
2006-12-06,888.585
2006-12-07,887.926
2006-12-08,888.072
2006-12-11,886.936
2006-12-12,885.747
2006-12-13,887.672
2006-12-14,891.922
2006-12-15,890.584
2006-12-18,885.921
2006-12-19,885.349
2006-12-20,889.358
2006-12-21,886.283
2006-12-22,883.583
2006-12-25,882.942
2006-12-26,885.284
2006-12-27,892.249
2006-12-28,892.154
2006-12-29,890.301
2007-01-01,890.301
2007-01-02,895.704
2007-01-03,891.867
2007-01-04,888.197
2007-01-05,879.386
2007-01-08,881.361
2007-01-09,883.425
2007-01-10,880.348
2007-01-11,886.509
2007-01-12,893.926
2007-01-15,898.174
2007-01-16,896.626
2007-01-17,897.671
2007-01-18,894.14
2007-01-19,898.675
2007-01-22,897.299
2007-01-23,902.474
2007-01-24,908.061
2007-01-25,901.884
2007-01-26,899.342
2007-01-29,901.638
2007-01-30,905.971
2007-01-31,909.158
2007-02-01,918.864
2007-02-02,921.487
2007-02-05,920.575
2007-02-06,925.079
2007-02-07,929.06
2007-02-08,926.484
2007-02-09,923.421
2007-02-12,918.613
2007-02-13,925.391
2007-02-14,935.501
2007-02-15,940.205
2007-02-16,939.982
2007-02-19,942.092
2007-02-20,944.451
2007-02-21,943.969
2007-02-22,946.479
2007-02-23,948.539
2007-02-26,949.472
2007-02-27,923.782
2007-02-28,916.744
2007-03-01,911.688
2007-03-02,903.569
2007-03-05,883.296
2007-03-06,898.266
2007-03-07,901.944
2007-03-08,911.016
2007-03-09,913.275
2007-03-12,918.263
2007-03-13,904.82
2007-03-14,897.147
2007-03-15,907.352
2007-03-16,906.74
2007-03-19,916.319
2007-03-20,922.759
2007-03-21,932.725
2007-03-22,939.703
2007-03-23,940.741
2007-03-26,940.626
2007-03-27,936.5
2007-03-28,933.131
2007-03-29,935.179
2007-03-30,936.559
2007-04-02,940.096
2007-04-03,947.527
2007-04-04,950.949
2007-04-05,953.733
2007-04-06,953.567
2007-04-09,953.014
2007-04-10,958.555
2007-04-11,954.676
2007-04-12,958.13
2007-04-13,960.118
2007-04-16,970.047
2007-04-17,969.919
2007-04-18,970.753
2007-04-19,965.554
2007-04-20,972.523
2007-04-23,973.507
2007-04-24,971.281
2007-04-25,977.707
2007-04-26,977.772
2007-04-27,977.36
2007-04-30,970.994
2007-05-01,969.925
2007-05-02,978.569
2007-05-03,979.757
2007-05-04,985.117
2007-05-07,988.906
2007-05-08,983.636
2007-05-09,988.558
2007-05-10,978.531
2007-05-11,983.446
2007-05-14,980.975
2007-05-15,978.952
2007-05-16,979.883
2007-05-17,978.28
2007-05-18,982.664
2007-05-21,986.733
2007-05-22,990.642
2007-05-23,992.775
2007-05-24,980.759
2007-05-25,982.445
2007-05-28,983.997
2007-05-29,988.918
2007-05-30,991.514
2007-05-31,1000.0
2007-06-01,1005.145
2007-06-04,1008.981
2007-06-05,1005.12
2007-06-06,993.642
2007-06-07,977.052
2007-06-08,977.742
2007-06-11,980.556
2007-06-12,972.311
2007-06-13,977.877
2007-06-14,986.077
2007-06-15,995.866
2007-06-18,996.389
2007-06-19,996.615
2007-06-20,992.073
2007-06-21,991.667
2007-06-22,986.337
2007-06-25,980.085
2007-06-26,976.657
2007-06-27,978.785
2007-06-28,985.065
2007-06-29,987.264
2007-07-02,998.274
2007-07-03,1002.521
2007-07-04,1004.71
2007-07-05,1004.756
2007-07-06,1009.164
2007-07-09,1011.606
2007-07-10,1003.512
2007-07-11,1004.721
2007-07-12,1015.981
2007-07-13,1020.636
2007-07-16,1017.582
2007-07-17,1016.219
2007-07-18,1012.332
2007-07-19,1019.273
2007-07-20,1012.157
2007-07-23,1010.261
2007-07-24,994.205
2007-07-25,987.051
2007-07-26,964.881
2007-07-27,949.542
2007-07-30,955.937
2007-07-31,956.83
2007-08-01,949.707
2007-08-02,955.21
2007-08-03,939.64
2007-08-06,941.813
2007-08-07,946.147
2007-08-08,961.417
2007-08-09,944.889
2007-08-10,933.336
2007-08-13,936.161
2007-08-14,921.66
2007-08-15,903.415
2007-08-16,889.511
2007-08-17,900.931
2007-08-20,909.033
2007-08-21,912.775
2007-08-22,927.101
2007-08-23,930.097
2007-08-24,937.881
2007-08-27,935.034
2007-08-28,917.499
2007-08-29,928.196
2007-08-30,930.014
2007-08-31,944.374
2007-09-03,945.931
2007-09-04,953.034
2007-09-05,942.691
2007-09-06,945.676
2007-09-07,933.389
2007-09-10,924.23
2007-09-11,936.502
2007-09-12,937.008
2007-09-13,938.185
2007-09-14,936.778
2007-09-17,927.38
2007-09-18,943.002
2007-09-19,960.379
2007-09-20,958.875
2007-09-21,961.029
2007-09-24,958.902
2007-09-25,956.271
2007-09-26,962.4
2007-09-27,972.643
2007-09-28,973.229
2007-10-01,983.539
2007-10-02,987.731
2007-10-03,986.67
2007-10-04,986.889
2007-10-05,998.761
2007-10-08,994.432
2007-10-09,1001.57
2007-10-10,1004.315
2007-10-11,1003.783
2007-10-12,1003.701
2007-10-15,998.094
2007-10-16,986.826
2007-10-17,990.914
2007-10-18,992.846
2007-10-19,975.056
2007-10-22,969.055
2007-10-23,981.659
2007-10-24,977.097
2007-10-25,979.977
2007-10-26,990.313
2007-10-29,996.835
2007-10-30,992.326
2007-10-31,1005.923
2007-11-01,988.428
2007-11-02,985.299
2007-11-05,975.833
2007-11-06,986.622
2007-11-07,971.628
2007-11-08,967.769
2007-11-09,955.546
2007-11-12,937.992
2007-11-13,950.771
2007-11-14,954.443
2007-11-15,940.697
2007-11-16,934.882
2007-11-19,915.037
2007-11-20,918.87
2007-11-21,902.978
2007-11-22,904.171
2007-11-23,916.614
2007-11-26,910.765
2007-11-27,913.445
2007-11-28,932.947
2007-11-29,937.202
2007-11-30,942.375
2007-12-03,939.175
2007-12-04,930.28
2007-12-05,939.424
2007-12-06,950.073
2007-12-07,956.32
2007-12-10,961.791
2007-12-11,947.387
2007-12-12,948.678
2007-12-13,936.263
2007-12-14,923.569
2007-12-17,902.613
2007-12-18,906.885
2007-12-19,905.895
2007-12-20,909.844
2007-12-21,923.551
2007-12-24,929.631
2007-12-25,930.922
2007-12-26,934.592
2007-12-27,927.304
2007-12-28,929.659
2007-12-31,928.325
2008-01-01,928.325
2008-01-02,922.726
2008-01-03,916.618
2008-01-04,893.671
2008-01-07,883.97
2008-01-08,875.275
2008-01-09,871.584
2008-01-10,871.051
2008-01-11,861.553
2008-01-14,871.336
2008-01-15,849.286
2008-01-16,835.638
2008-01-17,825.381
2008-01-18,821.527
2008-01-21,802.066
2008-01-22,800.935
2008-01-23,810.955
2008-01-24,831.058
2008-01-25,835.194
2008-01-28,839.872
2008-01-29,850.854
2008-01-30,844.849
2008-01-31,856.787
2008-02-01,874.685
2008-02-04,875.636
2008-02-05,848.697
2008-02-06,839.18
2008-02-07,836.355
2008-02-08,836.017
2008-02-11,836.856
2008-02-12,846.412
2008-02-13,853.871
2008-02-14,853.694
2008-02-15,850.472
2008-02-18,853.212
2008-02-19,858.656
2008-02-20,855.869
2008-02-21,856.863
2008-02-22,857.289
2008-02-25,872.075
2008-02-26,879.943
2008-02-27,885.314
2008-02-28,877.642
2008-02-29,860.477
2008-03-03,852.314
2008-03-04,846.892
2008-03-05,853.574
2008-03-06,844.09
2008-03-07,833.289
2008-03-10,816.576
2008-03-11,834.23
2008-03-12,839.544
2008-03-13,841.381
2008-03-14,830.123
2008-03-17,810.039
2008-03-18,833.59
2008-03-19,818.5
2008-03-20,820.428
2008-03-21,822.722
2008-03-24,832.616
2008-03-25,851.824
2008-03-26,853.319
2008-03-27,852.202
2008-03-28,847.465
2008-03-31,851.268
2008-04-01,867.117
2008-04-02,874.544
2008-04-03,876.648
2008-04-04,881.086
2008-04-07,884.05
2008-04-08,876.586
2008-04-09,868.188
2008-04-10,870.483
2008-04-11,861.328
2008-04-14,856.521
2008-04-15,860.007
2008-04-16,882.862
2008-04-17,880.674
2008-04-18,888.379
2008-04-21,891.481
2008-04-22,884.223
2008-04-23,885.225
2008-04-24,883.026
2008-04-25,892.321
2008-04-28,896.479
2008-04-29,890.113
2008-04-30,890.966
2008-05-01,895.049
2008-05-02,901.955
2008-05-05,903.595
2008-05-06,910.058
2008-05-07,903.198
2008-05-08,908.881
2008-05-09,903.558
2008-05-12,911.879
2008-05-13,913.645
2008-05-14,915.77
2008-05-15,925.377
2008-05-16,931.084
2008-05-19,932.185
2008-05-20,926.469
2008-05-21,918.464
2008-05-22,920.027
2008-05-23,912.223
2008-05-26,908.414
2008-05-27,910.158
2008-05-28,912.974
2008-05-29,915.706
2008-05-30,921.816
2008-06-02,916.907
2008-06-03,913.786
2008-06-04,914.78
2008-06-05,925.018
2008-06-06,912.224
2008-06-09,904.462
2008-06-10,891.084
2008-06-11,879.831
2008-06-12,876.153
2008-06-13,884.378
2008-06-16,892.189
2008-06-17,893.212
2008-06-18,884.888
2008-06-19,882.565
2008-06-20,871.855
2008-06-23,865.507
2008-06-24,858.86
2008-06-25,864.556
2008-06-26,850.48
2008-06-27,847.977
2008-06-30,845.664
2008-07-01,839.256
2008-07-02,822.121
2008-07-03,812.952
2008-07-04,810.981
2008-07-07,807.774
2008-07-08,809.712
2008-07-09,806.439
2008-07-10,806.726
2008-07-11,801.929
2008-07-14,798.716
2008-07-15,790.456
2008-07-16,801.057
2008-07-17,813.964
2008-07-18,813.951
2008-07-21,821.16
2008-07-22,826.346
2008-07-23,829.976
2008-07-24,813.118
2008-07-25,812.261
2008-07-28,804.424
2008-07-29,808.973
2008-07-30,820.711
2008-07-31,816.433
2008-08-01,809.743
2008-08-04,798.121
2008-08-05,808.871
2008-08-06,817.025
2008-08-07,806.793
2008-08-08,812.045
2008-08-11,821.296
2008-08-12,813.155
2008-08-13,807.53
2008-08-14,812.0
2008-08-15,810.936
2008-08-18,805.246
2008-08-19,792.919
2008-08-20,796.958
2008-08-21,799.866
2008-08-22,805.37
2008-08-25,797.413
2008-08-26,796.508
2008-08-27,802.435
2008-08-28,812.974
2008-08-29,813.74
2008-09-01,808.687
2008-09-02,802.741
2008-09-03,796.651
2008-09-04,775.408
2008-09-05,769.569
2008-09-08,782.685
2008-09-09,758.957
2008-09-10,760.798
2008-09-11,758.112
2008-09-12,771.102
2008-09-15,745.012
2008-09-16,743.224
2008-09-17,721.623
2008-09-18,743.079
2008-09-19,778.325
2008-09-22,761.294
2008-09-23,751.095
2008-09-24,745.013
2008-09-25,749.958
2008-09-26,740.587
2008-09-29,691.739
2008-09-30,701.192
2008-10-01,697.292
2008-10-02,666.765
2008-10-03,656.559
2008-10-06,619.139
2008-10-07,596.113
2008-10-08,576.252
2008-10-09,551.384
2008-10-10,533.576
2008-10-13,577.283
2008-10-14,586.681
2008-10-15,545.277
2008-10-16,541.054
2008-10-17,544.883
2008-10-20,563.138
2008-10-21,554.211
2008-10-22,520.164
2008-10-23,509.663
2008-10-24,488.416
2008-10-27,464.359
2008-10-28,491.148
2008-10-29,511.474
2008-10-30,532.655
2008-10-31,539.996
2008-11-03,544.351
2008-11-04,567.889
2008-11-05,554.15
2008-11-06,525.065
2008-11-07,530.66
2008-11-10,529.339
2008-11-11,511.498
2008-11-12,490.843
2008-11-13,506.328
2008-11-14,492.254
2008-11-17,483.754
2008-11-18,480.866
2008-11-19,457.228
2008-11-20,430.112
2008-11-21,443.688
2008-11-24,470.912
2008-11-25,480.087
2008-11-26,492.637
2008-11-27,497.186
2008-11-28,501.345
2008-12-01,464.251
2008-12-02,473.681
2008-12-03,481.139
2008-12-04,471.181
2008-12-05,476.988
2008-12-08,499.938
2008-12-09,496.478
2008-12-10,507.61
2008-12-11,499.723
2008-12-12,501.283
2008-12-15,502.362
2008-12-16,518.397
2008-12-17,528.021
2008-12-18,522.748
2008-12-19,518.445
2008-12-22,508.713
2008-12-23,506.499
2008-12-24,506.464
2008-12-25,507.24
2008-12-26,511.405
2008-12-29,513.347
2008-12-30,523.598
2008-12-31,529.372
2009-01-01,529.372
2009-01-02,543.019
2009-01-05,544.029
2009-01-06,550.607
2009-01-07,543.195
2009-01-08,543.32
2009-01-09,532.888
2009-01-12,520.279
2009-01-13,514.279
2009-01-14,498.823
2009-01-15,497.961
2009-01-16,506.51
2009-01-19,503.276
2009-01-20,479.331
2009-01-21,491.49
2009-01-22,485.448
2009-01-23,482.914
2009-01-26,490.41
2009-01-27,498.365
2009-01-28,512.479
2009-01-29,499.199
2009-01-30,489.423
2009-02-02,484.154
2009-02-03,489.948
2009-02-04,493.272
2009-02-05,496.91
2009-02-06,509.085
2009-02-09,511.174
2009-02-10,494.665
2009-02-11,493.837
2009-02-12,491.164
2009-02-13,491.756
2009-02-16,489.214
2009-02-17,469.425
2009-02-18,463.791
2009-02-19,460.691
2009-02-20,452.277
2009-02-23,441.034
2009-02-24,447.494
2009-02-25,444.356
2009-02-26,442.376
2009-02-27,438.884
2009-03-02,417.22
2009-03-03,411.83
2009-03-04,423.184
2009-03-05,410.427
2009-03-06,407.488
2009-03-09,401.209
2009-03-10,421.237
2009-03-11,424.837
2009-03-12,434.734
2009-03-13,440.716
2009-03-16,443.528
2009-03-17,452.104
2009-03-18,461.08
2009-03-19,471.226
2009-03-20,461.011
2009-03-23,483.792
2009-03-24,479.193
2009-03-25,483.457
2009-03-26,494.342
2009-03-27,484.507
2009-03-30,467.344
2009-03-31,473.571
2009-04-01,480.676
2009-04-02,503.516
2009-04-03,508.556
2009-04-06,503.849
2009-04-07,492.149
2009-04-08,495.645
2009-04-09,516.029
2009-04-10,516.361
2009-04-13,518.571
2009-04-14,515.81
2009-04-15,518.411
2009-04-16,527.968
2009-04-17,533.079
2009-04-20,511.325
2009-04-21,518.637
2009-04-22,522.969
2009-04-23,526.388
2009-04-24,538.347
2009-04-27,532.301
2009-04-28,527.342
2009-04-29,542.04
2009-04-30,545.995
2009-05-01,547.215
2009-05-04,565.771
2009-05-05,567.137
2009-05-06,571.947
2009-05-07,567.864
2009-05-08,581.644
2009-05-11,574.781
2009-05-12,571.612
2009-05-13,552.67
2009-05-14,555.974
2009-05-15,557.267
2009-05-18,568.726
2009-05-19,576.8
2009-05-20,581.088
2009-05-21,571.921
2009-05-22,573.416
2009-05-25,574.385
2009-05-26,585.4
2009-05-27,582.405
2009-05-28,582.61
2009-05-29,592.773
2009-06-01,611.076
2009-06-02,615.751
2009-06-03,605.769
2009-06-04,608.752
2009-06-05,605.833
2009-06-08,599.602
2009-06-09,606.447
2009-06-10,609.54
2009-06-11,615.396
2009-06-12,613.237
2009-06-15,597.568
2009-06-16,590.257
2009-06-17,585.385
2009-06-18,586.979
2009-06-19,590.599
2009-06-22,573.338
2009-06-23,571.599
2009-06-24,581.127
2009-06-25,587.743
2009-06-26,594.279
2009-06-29,596.555
2009-06-30,594.583
2009-07-01,601.191
2009-07-02,586.368
2009-07-03,585.078
2009-07-06,579.32
2009-07-07,572.336
2009-07-08,564.759
2009-07-09,568.355
2009-07-10,566.484
2009-07-13,571.983
2009-07-14,580.019
2009-07-15,596.836
2009-07-16,602.688
2009-07-17,602.783
2009-07-20,612.37
2009-07-21,617.629
2009-07-22,620.139
2009-07-23,632.784
2009-07-24,635.841
2009-07-27,638.474
2009-07-28,635.99
2009-07-29,631.928
2009-07-30,641.468
2009-07-31,646.765
2009-08-03,661.606
2009-08-04,664.469
2009-08-05,663.149
2009-08-06,660.373
2009-08-07,665.29
2009-08-10,664.66
2009-08-11,658.097
2009-08-12,664.745
2009-08-13,674.405
2009-08-14,670.009
2009-08-17,649.401
2009-08-18,657.13
2009-08-19,660.552
2009-08-20,669.376
2009-08-21,680.374
2009-08-24,684.92
2009-08-25,687.459
2009-08-26,685.188
2009-08-27,684.753
2009-08-28,691.36
2009-08-31,683.944
2009-09-01,671.136
2009-09-02,664.497
2009-09-03,671.15
2009-09-04,678.571
2009-09-07,685.156
2009-09-08,695.909
2009-09-09,703.539
2009-09-10,710.69
2009-09-11,713.815
2009-09-14,713.705
2009-09-15,718.079
2009-09-16,731.518
2009-09-17,732.276
2009-09-18,729.567
2009-09-21,723.716
2009-09-22,732.77
2009-09-23,727.997
2009-09-24,716.235
2009-09-25,712.268
2009-09-28,721.124
2009-09-29,720.534
2009-09-30,722.25
2009-10-01,703.959
2009-10-02,694.05
2009-10-05,703.005
2009-10-06,717.619
2009-10-07,719.034
2009-10-08,730.577
2009-10-09,733.248
2009-10-12,736.585
2009-10-13,734.688
2009-10-14,747.386
2009-10-15,749.464
2009-10-16,742.369
2009-10-19,750.768
2009-10-20,746.639
2009-10-21,742.763
2009-10-22,743.286
2009-10-23,735.521
2009-10-26,726.261
2009-10-27,715.785
2009-10-28,694.684
2009-10-29,708.484
2009-10-30,695.827
2009-11-02,696.027
2009-11-03,697.291
2009-11-04,703.333
2009-11-05,712.994
2009-11-06,714.666
2009-11-09,730.439
2009-11-10,727.902
2009-11-11,732.039
2009-11-12,723.426
2009-11-13,728.567
2009-11-16,741.262
2009-11-17,735.942
2009-11-18,736.065
2009-11-19,721.284
2009-11-20,717.546
2009-11-23,728.333
2009-11-24,723.795
2009-11-25,729.162
2009-11-26,720.764
2009-11-27,713.001
2009-11-30,715.578
2009-12-01,731.367
2009-12-02,734.962
2009-12-03,732.136
2009-12-04,733.593
2009-12-07,733.135
2009-12-08,725.364
2009-12-09,722.697
2009-12-10,724.491
2009-12-11,726.792
2009-12-14,735.562
2009-12-15,732.193
2009-12-16,738.288
2009-12-17,727.168
2009-12-18,727.613
2009-12-21,734.553
2009-12-22,737.924
2009-12-23,744.176
2009-12-24,747.378
2009-12-25,747.151
2009-12-28,749.292
2009-12-29,750.728
2009-12-30,747.071
2009-12-31,744.706
2010-01-01,744.706
2010-01-04,759.932
2010-01-05,763.814
2010-01-06,766.109
2010-01-07,767.58
2010-01-08,771.729
2010-01-11,777.398
2010-01-12,769.543
2010-01-13,773.354
2010-01-14,777.347
2010-01-15,769.705
2010-01-18,770.598
2010-01-19,774.22
2010-01-20,763.628
2010-01-21,753.281
2010-01-22,742.387
2010-01-25,742.915
2010-01-26,737.756
2010-01-27,736.079
2010-01-28,729.502
2010-01-29,722.059
2010-02-01,729.45
2010-02-02,740.723
2010-02-03,737.008
2010-02-04,715.443
2010-02-05,708.962
2010-02-08,704.874
2010-02-09,711.266
2010-02-10,712.233
2010-02-11,719.058
2010-02-12,720.431
2010-02-15,720.049
2010-02-16,730.764
2010-02-17,736.925
2010-02-18,740.281
2010-02-19,737.986
2010-02-22,742.62
2010-02-23,734.966
2010-02-24,737.737
2010-02-25,733.62
2010-02-26,738.883
2010-03-01,747.238
2010-03-02,754.535
2010-03-03,759.631
2010-03-04,759.064
2010-03-05,769.497
2010-03-08,772.238
2010-03-09,771.943
2010-03-10,777.562
2010-03-11,779.57
2010-03-12,783.477
2010-03-15,779.193
2010-03-16,787.465
2010-03-17,794.226
2010-03-18,789.032
2010-03-19,783.164
2010-03-22,787.55
2010-03-23,793.574
2010-03-24,786.33
2010-03-25,784.919
2010-03-26,786.998
2010-03-29,792.978
2010-03-30,793.606
2010-03-31,792.691
2010-04-01,801.343
2010-04-02,801.561
2010-04-05,809.157
2010-04-06,811.971
2010-04-07,809.577
2010-04-08,807.81
2010-04-09,815.937
2010-04-12,819.567
2010-04-13,817.667
2010-04-14,828.576
2010-04-15,830.059
2010-04-16,818.61
2010-04-19,811.942
2010-04-20,822.092
2010-04-21,824.616
2010-04-22,826.041
2010-04-23,833.564
2010-04-26,835.671
2010-04-27,817.397
2010-04-28,809.976
2010-04-29,822.838
2010-04-30,814.759
2010-05-03,819.901
2010-05-04,797.023
2010-05-05,784.661
2010-05-06,763.294
2010-05-07,741.202
2010-05-10,779.902
2010-05-11,776.691
2010-05-12,791.861
2010-05-13,788.422
2010-05-14,769.305
2010-05-17,762.317
2010-05-18,756.254
2010-05-19,743.291
2010-05-20,717.658
2010-05-21,725.974
2010-05-24,719.799
2010-05-25,708.549
2010-05-26,715.232
2010-05-27,739.726
2010-05-28,736.916
2010-05-31,737.638
2010-06-01,726.207
2010-06-02,735.158
2010-06-03,744.786
2010-06-04,720.904
2010-06-07,704.686
2010-06-08,705.589
2010-06-09,711.523
2010-06-10,731.442
2010-06-11,737.092
2010-06-14,746.604
2010-06-15,759.543
2010-06-16,759.36
2010-06-17,759.129
2010-06-18,761.421
2010-06-21,762.67
2010-06-22,751.0
2010-06-23,745.72
2010-06-24,736.34
2010-06-25,738.974
2010-06-28,739.325
2010-06-29,713.797
2010-06-30,708.294
2010-07-01,704.336
2010-07-02,703.901
2010-07-05,702.737
2010-07-06,710.25
2010-07-07,724.502
2010-07-08,733.462
2010-07-09,739.503
2010-07-12,736.214
2010-07-13,750.924
2010-07-14,752.565
2010-07-15,751.849
2010-07-16,735.022
2010-07-19,734.88
2010-07-20,739.738
2010-07-21,736.601
2010-07-22,753.342
2010-07-23,762.089
2010-07-26,773.404
2010-07-27,770.656
2010-07-28,766.514
2010-07-29,766.351
2010-07-30,764.605
2010-08-02,781.287
2010-08-03,780.351
2010-08-04,781.757
2010-08-05,781.273
2010-08-06,780.897
2010-08-09,785.729
2010-08-10,773.17
2010-08-11,748.941
2010-08-12,743.068
2010-08-13,741.532
2010-08-16,744.646
2010-08-17,755.553
2010-08-18,757.435
2010-08-19,749.104
2010-08-20,740.569
2010-08-23,737.929
2010-08-24,728.502
2010-08-25,727.251
2010-08-26,729.623
2010-08-27,740.321
2010-08-30,735.059
2010-08-31,733.105
2010-09-01,755.21
2010-09-02,762.922
2010-09-03,772.07
2010-09-06,775.723
2010-09-07,765.006
2010-09-08,768.808
2010-09-09,773.058
2010-09-10,774.726
2010-09-13,787.59
2010-09-14,789.847
2010-09-15,790.708
2010-09-16,788.331
2010-09-17,789.846
