Date,WORLD SMID CAP SMID (Small+Mid Cap)
2010-08-13,752.018
2010-08-16,755.181
2010-08-17,766.252
2010-08-18,768.179
2010-08-19,759.737
2010-08-20,751.087
2010-08-23,748.412
2010-08-24,738.857
2010-08-25,737.598
2010-08-26,740.01
2010-08-27,750.889
2010-08-30,745.572
2010-08-31,743.592
2010-09-01,766.028
2010-09-02,773.857
2010-09-03,783.139
2010-09-06,786.85
2010-09-07,775.995
2010-09-08,779.871
2010-09-09,784.186
2010-09-10,785.881
2010-09-13,798.958
2010-09-14,801.258
2010-09-15,802.139
2010-09-16,799.736
2010-09-17,801.275
2010-09-20,813.354
2010-09-21,811.41
2010-09-22,810.458
2010-09-23,805.039
2010-09-24,820.94
2010-09-27,820.502
2010-09-28,826.163
2010-09-29,829.138
2010-09-30,826.878
2010-10-01,829.904
2010-10-04,822.903
2010-10-05,839.792
2010-10-06,841.68
2010-10-07,842.594
2010-10-08,847.121
2010-10-11,848.824
2010-10-12,846.997
2010-10-13,858.095
2010-10-14,860.304
2010-10-15,857.567
2010-10-18,859.339
2010-10-19,844.613
2010-10-20,854.054
2010-10-21,855.037
2010-10-22,856.424
2010-10-25,862.866
2010-10-26,858.697
2010-10-27,852.389
2010-10-28,854.959
2010-10-29,858.418
2010-11-01,858.966
2010-11-02,867.274
2010-11-03,866.859
2010-11-04,887.416
2010-11-05,889.482
2010-11-08,888.827
2010-11-09,885.504
2010-11-10,881.557
2010-11-11,879.869
2010-11-12,869.874
2010-11-15,869.612
2010-11-16,852.87
2010-11-17,855.975
2010-11-18,869.682
2010-11-19,872.711
2010-11-22,874.204
2010-11-23,861.758
2010-11-24,872.811
2010-11-25,874.804
2010-11-26,867.139
2010-11-29,860.938
2010-11-30,856.63
2010-12-01,873.148
2010-12-02,889.228
2010-12-03,898.829
2010-12-06,900.119
2010-12-07,903.803
2010-12-08,900.118
2010-12-09,901.943
2010-12-10,907.043
2010-12-13,911.937
2010-12-14,913.115
2010-12-15,908.658
2010-12-16,910.288
2010-12-17,912.17
2010-12-20,913.685
2010-12-21,922.211
2010-12-22,923.304
2010-12-23,922.869
2010-12-24,923.066
2010-12-27,923.159
2010-12-28,924.343
2010-12-29,928.822
2010-12-30,929.274
2010-12-31,930.998
2011-01-03,938.158
2011-01-04,934.602
2011-01-05,932.566
2011-01-06,930.817
2011-01-07,929.887
2011-01-10,928.384
2011-01-11,934.519
2011-01-12,944.412
2011-01-13,948.247
2011-01-14,950.678
2011-01-17,950.106
2011-01-18,956.623
2011-01-19,947.865
2011-01-20,933.45
2011-01-21,935.181
2011-01-24,941.59
2011-01-25,940.732
2011-01-26,950.783
2011-01-27,954.186
2011-01-28,940.413
2011-01-31,943.988
2011-02-01,960.696
2011-02-02,960.736
2011-02-03,960.813
2011-02-04,964.254
2011-02-07,971.671
2011-02-08,976.396
2011-02-09,971.997
2011-02-10,969.846
2011-02-11,974.556
2011-02-14,979.3
2011-02-15,976.369
2011-02-16,982.045
2011-02-17,987.749
2011-02-18,989.563
2011-02-21,986.576
2011-02-22,968.579
2011-02-23,958.97
2011-02-24,957.422
2011-02-25,973.321
2011-02-28,980.265
2011-03-01,972.167
2011-03-02,971.865
2011-03-03,984.032
2011-03-04,983.388
2011-03-07,975.329
2011-03-08,977.243
2011-03-09,976.236
2011-03-10,954.616
2011-03-11,955.713
2011-03-14,945.629
2011-03-15,923.636
2011-03-16,920.488
2011-03-17,932.997
2011-03-18,942.061
2011-03-21,958.863
2011-03-22,960.406
2011-03-23,960.605
2011-03-24,970.307
2011-03-25,973.351
2011-03-28,969.724
2011-03-29,973.736
2011-03-30,985.014
2011-03-31,987.382
2011-04-01,991.283
2011-04-04,995.85
2011-04-05,996.418
2011-04-06,998.246
2011-04-07,993.106
2011-04-08,995.475
2011-04-11,990.805
2011-04-12,978.121
2011-04-13,983.218
2011-04-14,984.249
2011-04-15,987.824
2011-04-18,972.279
2011-04-19,978.35
2011-04-20,998.039
2011-04-21,1007.18
2011-04-22,1007.309
2011-04-25,1004.995
2011-04-26,1011.483
2011-04-27,1014.228
2011-04-28,1023.156
2011-04-29,1026.285
2011-05-02,1025.903
2011-05-03,1015.24
2011-05-04,1006.408
2011-05-05,998.247
2011-05-06,1002.187
2011-05-09,1002.848
2011-05-10,1014.411
2011-05-11,1006.805
2011-05-12,1003.473
2011-05-13,996.656
2011-05-16,989.16
2011-05-17,981.761
2011-05-18,993.723
2011-05-19,996.357
2011-05-20,991.788
2011-05-23,973.946
2011-05-24,974.581
2011-05-25,979.092
2011-05-26,986.692
2011-05-27,996.576
2011-05-30,997.682
2011-05-31,1008.821
2011-06-01,994.325
2011-06-02,988.725
2011-06-03,982.109
2011-06-06,972.594
2011-06-07,975.274
2011-06-08,964.045
2011-06-09,967.949
2011-06-10,953.596
2011-06-13,951.198
2011-06-14,966.306
2011-06-15,950.994
2011-06-16,941.118
2011-06-17,944.83
2011-06-20,945.96
2011-06-21,963.995
2011-06-22,963.496
2011-06-23,952.789
2011-06-24,948.559
2011-06-27,951.101
2011-06-28,963.108
2011-06-29,975.639
2011-06-30,987.733
2011-07-01,998.301
2011-07-04,1002.621
2011-07-05,1001.872
2011-07-06,1000.536
2011-07-07,1009.822
2011-07-08,1003.245
2011-07-11,979.901
2011-07-12,975.334
2011-07-13,986.355
2011-07-14,975.856
2011-07-15,978.718
2011-07-18,964.56
2011-07-19,980.999
2011-07-20,984.908
2011-07-21,996.649
2011-07-22,1002.15
2011-07-25,995.485
2011-07-26,994.362
2011-07-27,974.039
2011-07-28,967.245
2011-07-29,964.658
2011-08-01,958.258
2011-08-02,933.132
2011-08-03,928.79
2011-08-04,881.189
2011-08-05,865.141
2011-08-08,810.255
2011-08-09,841.63
2011-08-10,823.518
2011-08-11,852.025
2011-08-12,862.002
2011-08-15,882.72
2011-08-16,872.627
2011-08-17,873.634
2011-08-18,830.878
2011-08-19,819.417
2011-08-22,817.92
2011-08-23,839.463
2011-08-24,847.391
2011-08-25,836.27
2011-08-26,847.682
2011-08-29,874.665
2011-08-30,881.225
2011-08-31,891.07
2011-09-01,881.463
2011-09-02,860.179
2011-09-05,846.975
2011-09-06,838.119
2011-09-07,864.494
2011-09-08,860.111
2011-09-09,835.579
2011-09-12,827.381
2011-09-13,837.927
2011-09-14,846.395
2011-09-15,861.553
2011-09-16,866.493
2011-09-19,851.987
2011-09-20,849.154
2011-09-21,829.939
2011-09-22,794.317
2011-09-23,796.865
2011-09-26,803.599
2011-09-27,826.914
2011-09-28,811.08
2011-09-29,815.254
2011-09-30,795.678
2011-10-03,768.13
2011-10-04,774.145
2011-10-05,788.503
2011-10-06,810.269
2011-10-07,807.839
2011-10-10,830.72
2011-10-11,834.097
2011-10-12,847.56
2011-10-13,845.054
2011-10-14,857.113
2011-10-17,843.962
2011-10-18,851.383
2011-10-19,846.254
2011-10-20,841.28
2011-10-21,861.891
2011-10-24,882.333
2011-10-25,868.317
2011-10-26,873.127
2011-10-27,911.072
2011-10-28,912.5
2011-10-31,886.779
2011-11-01,855.423
2011-11-02,868.299
2011-11-03,883.306
2011-11-04,883.2
2011-11-07,881.916
2011-11-08,888.263
2011-11-09,860.224
2011-11-10,858.507
2011-11-11,878.922
2011-11-14,870.307
2011-11-15,869.704
2011-11-16,860.13
2011-11-17,846.89
2011-11-18,843.48
2011-11-21,824.912
2011-11-22,821.592
2011-11-23,802.019
2011-11-24,800.791
2011-11-25,797.275
2011-11-28,823.827
2011-11-29,828.995
2011-11-30,863.804
2011-12-01,861.524
2011-12-02,864.562
2011-12-05,875.063
2011-12-06,868.832
2011-12-07,870.041
2011-12-08,850.932
2011-12-09,861.843
2011-12-12,848.165
2011-12-13,837.088
2011-12-14,820.442
2011-12-15,824.629
2011-12-16,830.385
2011-12-19,819.429
2011-12-20,844.334
2011-12-21,844.991
2011-12-22,850.982
2011-12-23,856.033
2011-12-26,856.369
2011-12-27,858.011
2011-12-28,845.594
2011-12-29,852.593
2011-12-30,856.317
2012-01-02,858.251
2012-01-03,871.716
2012-01-04,869.047
2012-01-05,866.725
2012-01-06,864.089
2012-01-09,866.06
2012-01-10,877.779
2012-01-11,877.913
2012-01-12,881.857
2012-01-13,876.872
2012-01-16,877.774
2012-01-17,883.521
2012-01-18,894.729
2012-01-19,902.667
2012-01-20,903.684
2012-01-23,908.53
2012-01-24,905.545
2012-01-25,912.803
2012-01-26,917.485
2012-01-27,918.907
2012-01-30,911.963
2012-01-31,914.876
2012-02-01,931.154
2012-02-02,934.506
2012-02-03,945.508
2012-02-06,945.009
2012-02-07,946.451
2012-02-08,949.293
2012-02-09,951.159
2012-02-10,940.069
2012-02-13,947.698
2012-02-14,943.135
2012-02-15,943.757
2012-02-16,949.342
2012-02-17,953.973
2012-02-20,959.659
2012-02-21,956.168
2012-02-22,952.092
2012-02-23,959.095
2012-02-24,963.074
2012-02-27,960.994
2012-02-28,962.063
2012-02-29,957.933
2012-03-01,961.73
2012-03-02,955.819
2012-03-05,949.807
2012-03-06,928.857
2012-03-07,935.951
2012-03-08,951.211
2012-03-09,955.745
2012-03-12,952.124
2012-03-13,966.275
2012-03-14,960.683
2012-03-15,967.48
2012-03-16,970.94
2012-03-19,974.414
2012-03-20,965.787
2012-03-21,964.734
2012-03-22,957.083
2012-03-23,962.364
2012-03-26,974.91
2012-03-27,973.509
2012-03-28,966.355
2012-03-29,962.997
2012-03-30,967.76
2012-04-02,975.733
2012-04-03,972.224
2012-04-04,951.919
2012-04-05,950.22
2012-04-06,949.649
2012-04-09,941.156
2012-04-10,923.984
2012-04-11,932.346
2012-04-12,948.114
2012-04-13,937.754
2012-04-16,935.481
2012-04-17,949.333
2012-04-18,947.15
2012-04-19,943.858
2012-04-20,946.702
2012-04-23,932.395
2012-04-24,936.506
2012-04-25,949.664
2012-04-26,957.22
2012-04-27,963.27
2012-04-30,959.354
2012-05-01,961.116
2012-05-02,960.397
2012-05-03,951.871
2012-05-04,936.607
2012-05-07,932.903
2012-05-08,925.093
2012-05-09,917.999
2012-05-10,922.474
2012-05-11,921.043
2012-05-14,905.986
2012-05-15,897.624
2012-05-16,888.856
2012-05-17,875.647
2012-05-18,864.091
2012-05-21,877.951
2012-05-22,883.89
2012-05-23,877.913
2012-05-24,879.831
2012-05-25,878.961
2012-05-28,880.686
2012-05-29,891.224
2012-05-30,874.234
2012-05-31,871.328
2012-06-01,849.005
2012-06-04,845.52
2012-06-05,854.43
2012-06-06,873.571
2012-06-07,876.519
2012-06-08,875.652
2012-06-11,867.928
2012-06-12,872.484
2012-06-13,867.28
2012-06-14,871.139
2012-06-15,881.395
2012-06-18,886.46
2012-06-19,898.22
2012-06-20,900.874
2012-06-21,882.51
2012-06-22,881.894
2012-06-25,868.538
2012-06-26,869.523
2012-06-27,878.275
2012-06-28,877.887
2012-06-29,905.515
2012-07-02,910.681
2012-07-03,920.906
2012-07-04,920.895
2012-07-05,916.986
2012-07-06,905.957
2012-07-09,900.653
2012-07-10,895.294
2012-07-11,892.298
2012-07-12,885.388
2012-07-13,898.701
2012-07-16,897.886
2012-07-17,899.878
2012-07-18,905.952
2012-07-19,913.139
2012-07-20,901.429
2012-07-23,884.751
2012-07-24,877.443
2012-07-25,877.953
2012-07-26,896.217
2012-07-27,911.865
2012-07-30,913.032
2012-07-31,909.231
2012-08-01,903.243
2012-08-02,894.777
2012-08-03,911.83
2012-08-06,919.859
2012-08-07,927.634
2012-08-08,927.964
2012-08-09,930.649
2012-08-10,931.207
2012-08-13,928.807
2012-08-14,928.869
2012-08-15,931.699
2012-08-16,940.393
2012-08-17,944.793
2012-08-20,942.645
2012-08-21,946.921
2012-08-22,942.804
2012-08-23,941.283
2012-08-24,940.442
2012-08-27,940.066
2012-08-28,939.449
2012-08-29,940.544
2012-08-30,932.013
2012-08-31,938.136
2012-09-03,938.876
2012-09-04,938.975
2012-09-05,937.636
2012-09-06,954.338
2012-09-07,966.801
2012-09-10,964.049
2012-09-11,966.908
2012-09-12,972.751
2012-09-13,980.336
2012-09-14,996.498
2012-09-17,989.671
2012-09-18,984.6
2012-09-19,987.994
2012-09-20,981.56
2012-09-21,985.081
2012-09-24,979.196
2012-09-25,973.584
2012-09-26,962.547
2012-09-27,971.571
2012-09-28,968.129
2012-10-01,970.638
2012-10-02,971.678
2012-10-03,969.373
2012-10-04,978.064
2012-10-05,982.322
2012-10-08,976.421
2012-10-09,966.259
2012-10-10,960.18
2012-10-11,964.114
2012-10-12,961.172
2012-10-15,965.257
2012-10-16,976.156
2012-10-17,984.762
2012-10-18,984.647
2012-10-19,972.756
2012-10-22,971.122
2012-10-23,959.878
2012-10-24,958.101
2012-10-25,962.082
2012-10-26,959.498
2012-10-29,957.824
2012-10-30,959.925
2012-10-31,963.094
2012-11-01,974.838
2012-11-02,967.533
2012-11-05,967.562
2012-11-06,973.559
2012-11-07,959.114
2012-11-08,948.92
2012-11-09,947.721
2012-11-12,945.277
2012-11-13,942.734
2012-11-14,931.36
2012-11-15,927.788
2012-11-16,929.461
2012-11-19,948.055
2012-11-20,949.076
2012-11-21,951.764
2012-11-22,956.633
2012-11-23,966.338
2012-11-26,965.426
2012-11-27,964.41
2012-11-28,966.987
2012-11-29,975.655
2012-11-30,976.355
2012-12-03,975.857
2012-12-04,976.643
2012-12-05,977.468
2012-12-06,980.722
2012-12-07,981.824
2012-12-10,984.35
2012-12-11,990.044
2012-12-12,991.134
2012-12-13,987.371
2012-12-14,987.307
2012-12-17,994.632
2012-12-18,1005.416
2012-12-19,1009.116
2012-12-20,1012.446
2012-12-21,1005.074
2012-12-24,1002.897
2012-12-25,1003.374
2012-12-26,1000.33
2012-12-27,1001.539
2012-12-28,996.459
2012-12-31,1006.481
2013-01-01,1006.582
2013-01-02,1027.928
2013-01-03,1026.993
2013-01-04,1031.985
2013-01-07,1030.83
2013-01-08,1027.398
2013-01-09,1031.744
2013-01-10,1038.014
2013-01-11,1039.679
2013-01-14,1038.923
2013-01-15,1043.105
2013-01-16,1039.702
2013-01-17,1046.388
2013-01-18,1048.834
2013-01-21,1050.209
2013-01-22,1055.048
2013-01-23,1052.494
2013-01-24,1055.583
2013-01-25,1063.307
2013-01-28,1061.331
2013-01-29,1063.098
2013-01-30,1060.976
2013-01-31,1062.175
2013-02-01,1071.082
2013-02-04,1060.245
2013-02-05,1062.989
2013-02-06,1068.808
2013-02-07,1065.525
2013-02-08,1071.879
2013-02-11,1067.873
2013-02-12,1074.351
2013-02-13,1075.307
2013-02-14,1075.823
2013-02-15,1073.121
2013-02-18,1073.956
2013-02-19,1082.578
2013-02-20,1071.885
2013-02-21,1058.739
2013-02-22,1067.081
2013-02-25,1056.331
2013-02-26,1055.153
2013-02-27,1065.886
2013-02-28,1070.679
2013-03-01,1067.808
2013-03-04,1069.694
2013-03-05,1081.215
2013-03-06,1084.105
2013-03-07,1086.126
2013-03-08,1089.933
2013-03-11,1093.397
2013-03-12,1092.131
2013-03-13,1092.156
2013-03-14,1100.854
2013-03-15,1105.247
2013-03-18,1097.309
2013-03-19,1093.664
2013-03-20,1100.174
2013-03-21,1096.181
2013-03-22,1097.483
2013-03-25,1094.641
2013-03-26,1099.157
2013-03-27,1098.926
2013-03-28,1104.733
2013-03-29,1105.006
2013-04-01,1094.699
2013-04-02,1093.834
2013-04-03,1085.21
2013-04-04,1083.358
2013-04-05,1082.214
2013-04-08,1089.508
2013-04-09,1093.061
2013-04-10,1108.284
2013-04-11,1115.194
2013-04-12,1110.96
2013-04-15,1084.457
2013-04-16,1092.203
2013-04-17,1078.465
2013-04-18,1073.061
2013-04-19,1081.66
2013-04-22,1086.167
2013-04-23,1099.587
2013-04-24,1106.979
2013-04-25,1116.235
2013-04-26,1113.578
2013-04-29,1120.156
2013-04-30,1129.133
2013-05-01,1118.723
2013-05-02,1122.104
2013-05-03,1132.818
2013-05-06,1134.983
2013-05-07,1144.328
2013-05-08,1153.661
2013-05-09,1149.393
2013-05-10,1151.099
2013-05-13,1150.798
2013-05-14,1158.358
2013-05-15,1160.104
2013-05-16,1158.127
2013-05-17,1163.388
2013-05-20,1168.763
2013-05-21,1170.352
2013-05-22,1158.58
2013-05-23,1144.291
2013-05-24,1144.168
2013-05-27,1141.61
2013-05-28,1147.687
2013-05-29,1143.962
2013-05-30,1146.748
2013-05-31,1136.157
2013-06-03,1134.239
2013-06-04,1132.437
2013-06-05,1116.821
2013-06-06,1120.666
2013-06-07,1129.897
2013-06-10,1134.083
2013-06-11,1124.596
2013-06-12,1120.654
2013-06-13,1127.428
2013-06-14,1128.754
2013-06-17,1139.121
2013-06-18,1144.697
2013-06-19,1139.271
2013-06-20,1100.295
2013-06-21,1096.964
2013-06-24,1081.13
2013-06-25,1091.114
2013-06-26,1097.719
2013-06-27,1110.684
2013-06-28,1111.362
2013-07-01,1123.4
2013-07-02,1124.188
2013-07-03,1122.426
2013-07-04,1126.76
2013-07-05,1130.987
2013-07-08,1135.531
2013-07-09,1144.552
2013-07-10,1149.016
2013-07-11,1167.285
2013-07-12,1169.544
2013-07-15,1171.668
2013-07-16,1170.334
2013-07-17,1172.098
2013-07-18,1179.902
2013-07-19,1181.098
2013-07-22,1187.503
2013-07-23,1186.702
2013-07-24,1181.837
2013-07-25,1184.237
2013-07-26,1181.193
2013-07-29,1174.125
2013-07-30,1179.184
2013-07-31,1178.766
2013-08-01,1194.836
2013-08-02,1200.477
2013-08-05,1200.733
2013-08-06,1197.054
2013-08-07,1188.685
2013-08-08,1197.633
2013-08-09,1198.787
2013-08-12,1197.898
2013-08-13,1198.203
2013-08-14,1198.54
2013-08-15,1181.187
2013-08-16,1181.848
2013-08-19,1175.826
2013-08-20,1180.781
2013-08-21,1172.619
2013-08-22,1180.762
2013-08-23,1187.366
2013-08-26,1185.397
2013-08-27,1166.61
2013-08-28,1162.208
2013-08-29,1165.656
2013-08-30,1155.965
2013-09-02,1162.048
2013-09-03,1166.788
2013-09-04,1176.116
2013-09-05,1177.927
2013-09-06,1181.58
2013-09-09,1196.921
2013-09-10,1208.598
2013-09-11,1212.606
2013-09-12,1209.174
2013-09-13,1210.755
2013-09-16,1220.704
2013-09-17,1223.225
2013-09-18,1233.252
2013-09-19,1241.659
2013-09-20,1233.401
2013-09-23,1229.664
2013-09-24,1231.155
2013-09-25,1230.461
2013-09-26,1234.092
2013-09-27,1233.933
2013-09-30,1229.894
2013-10-01,1240.082
2013-10-02,1237.334
2013-10-03,1229.85
2013-10-04,1233.719
2013-10-07,1222.129
2013-10-08,1210.325
2013-10-09,1205.847
2013-10-10,1226.179
2013-10-11,1236.738
2013-10-14,1241.344
2013-10-15,1235.75
2013-10-16,1244.852
2013-10-17,1259.412
2013-10-18,1269.818
2013-10-21,1272.077
2013-10-22,1278.473
2013-10-23,1270.865
2013-10-24,1276.02
2013-10-25,1274.926
2013-10-28,1274.086
2013-10-29,1276.256
2013-10-30,1271.495
2013-10-31,1267.057
2013-11-01,1260.323
2013-11-04,1268.178
2013-11-05,1263.718
2013-11-06,1266.602
2013-11-07,1249.215
2013-11-08,1256.378
2013-11-11,1261.046
2013-11-12,1259.662
2013-11-13,1263.161
2013-11-14,1270.627
2013-11-15,1276.852
2013-11-18,1273.8
2013-11-19,1266.505
2013-11-20,1262.526
2013-11-21,1269.501
2013-11-22,1274.181
2013-11-25,1274.364
2013-11-26,1276.957
2013-11-27,1279.442
2013-11-28,1282.138
2013-11-29,1282.031
2013-12-02,1275.702
2013-12-03,1269.666
2013-12-04,1263.822
2013-12-05,1262.533
2013-12-06,1270.455
2013-12-09,1274.044
2013-12-10,1272.829
2013-12-11,1259.389
2013-12-12,1252.61
2013-12-13,1254.104
2013-12-16,1262.15
2013-12-17,1261.654
2013-12-18,1274.001
2013-12-19,1273.554
2013-12-20,1284.922
2013-12-23,1294.385
2013-12-24,1297.146
2013-12-25,1297.236
2013-12-26,1301.015
2013-12-27,1305.977
2013-12-30,1310.165
2013-12-31,1313.906
2014-01-01,1313.944
2014-01-02,1303.264
2014-01-03,1307.001
2014-01-06,1302.849
2014-01-07,1307.707
2014-01-08,1311.684
2014-01-09,1309.893
2014-01-10,1319.986
2014-01-13,1312.163
2014-01-14,1318.228
2014-01-15,1323.916
2014-01-16,1323.761
2014-01-17,1322.815
2014-01-20,1322.513
2014-01-21,1325.563
2014-01-22,1330.059
2014-01-23,1321.219
2014-01-24,1294.045
2014-01-27,1280.411
2014-01-28,1290.029
2014-01-29,1286.344
2014-01-30,1289.833
2014-01-31,1284.364
2014-02-03,1258.497
2014-02-04,1257.637
2014-02-05,1257.913
2014-02-06,1274.006
2014-02-07,1288.52
2014-02-10,1292.944
2014-02-11,1305.444
2014-02-12,1310.757
2014-02-13,1317.577
2014-02-14,1322.095
2014-02-17,1326.028
2014-02-18,1334.304
2014-02-19,1330.04
2014-02-20,1332.705
2014-02-21,1338.147
2014-02-24,1345.808
2014-02-25,1347.959
2014-02-26,1347.073
2014-02-27,1350.821
2014-02-28,1356.362
2014-03-03,1341.563
2014-03-04,1361.681
2014-03-05,1362.732
2014-03-06,1367.868
2014-03-07,1365.69
2014-03-10,1359.339
2014-03-11,1354.341
2014-03-12,1349.897
2014-03-13,1339.999
2014-03-14,1334.528
2014-03-17,1343.467
2014-03-18,1355.566
2014-03-19,1349.482
2014-03-20,1342.513
2014-03-21,1340.339
2014-03-24,1330.805
2014-03-25,1335.023
2014-03-26,1329.635
2014-03-27,1330.247
2014-03-28,1335.95
2014-03-31,1350.864
2014-04-01,1361.793
2014-04-02,1365.489
2014-04-03,1359.53
2014-04-04,1349.448
2014-04-07,1332.358
2014-04-08,1335.127
2014-04-09,1346.904
2014-04-10,1328.746
2014-04-11,1310.833
2014-04-14,1309.939
2014-04-15,1311.224
2014-04-16,1327.648
2014-04-17,1334.251
2014-04-18,1335.22
2014-04-21,1336.386
2014-04-22,1346.723
2014-04-23,1344.568
2014-04-24,1344.853
2014-04-25,1333.171
2014-04-28,1327.958
2014-04-29,1334.661
2014-04-30,1341.535
2014-05-01,1344.707
2014-05-02,1347.89
2014-05-05,1347.465
2014-05-06,1342.907
2014-05-07,1339.206
2014-05-08,1337.747
2014-05-09,1336.724
2014-05-12,1351.124
2014-05-13,1349.28
2014-05-14,1342.961
2014-05-15,1331.12
2014-05-16,1329.967
2014-05-19,1335.187
2014-05-20,1327.414
2014-05-21,1333.133
2014-05-22,1341.643
2014-05-23,1348.686
2014-05-26,1353.434
2014-05-27,1360.358
2014-05-28,1359.949
2014-05-29,1365.037
2014-05-30,1364.845
2014-06-02,1367.624
2014-06-03,1365.322
2014-06-04,1369.848
2014-06-05,1379.808
2014-06-06,1390.089
2014-06-09,1392.841
2014-06-10,1389.911
2014-06-11,1386.243
2014-06-12,1383.126
2014-06-13,1383.15
2014-06-16,1383.287
2014-06-17,1387.955
2014-06-18,1394.502
2014-06-19,1401.697
2014-06-20,1402.219
2014-06-23,1401.139
2014-06-24,1392.809
2014-06-25,1394.155
2014-06-26,1396.614
2014-06-27,1400.674
2014-06-30,1407.113
2014-07-01,1417.108
2014-07-02,1416.172
2014-07-03,1422.375
2014-07-04,1422.121
2014-07-07,1409.826
2014-07-08,1397.683
2014-07-09,1399.587
2014-07-10,1388.342
2014-07-11,1387.474
2014-07-14,1394.812
2014-07-15,1387.591
2014-07-16,1392.884
2014-07-17,1380.433
2014-07-18,1388.572
2014-07-21,1384.906
2014-07-22,1394.226
2014-07-23,1396.212
2014-07-24,1397.297
2014-07-25,1390.707
2014-07-28,1388.382
2014-07-29,1386.031
2014-07-30,1383.04
2014-07-31,1362.18
2014-08-01,1355.929
2014-08-04,1359.496
2014-08-05,1351.409
2014-08-06,1347.685
2014-08-07,1343.036
2014-08-08,1347.412
2014-08-11,1360.079
2014-08-12,1357.561
2014-08-13,1365.198
2014-08-14,1370.597
2014-08-15,1370.168
2014-08-18,1382.474
2014-08-19,1388.561
2014-08-20,1388.198
2014-08-21,1391.33
2014-08-22,1388.836
2014-08-25,1394.957
2014-08-26,1399.778
2014-08-27,1401.594
2014-08-28,1396.072
2014-08-29,1400.494
2014-09-01,1400.19
2014-09-02,1400.378
2014-09-03,1401.805
2014-09-04,1396.494
2014-09-05,1397.771
2014-09-08,1392.997
2014-09-09,1381.796
2014-09-10,1382.304
2014-09-11,1385.042
2014-09-12,1377.12
2014-09-15,1369.482
2014-09-16,1371.211
2014-09-17,1373.441
2014-09-18,1377.269
2014-09-19,1372.16
2014-09-22,1358.111
2014-09-23,1348.657
2014-09-24,1352.982
2014-09-25,1339.633
2014-09-26,1342.827
2014-09-29,1341.026
2014-09-30,1332.677
2014-10-01,1316.73
2014-10-02,1310.992
2014-10-03,1315.605
2014-10-06,1317.262
2014-10-07,1301.526
2014-10-08,1309.387
2014-10-09,1289.345
2014-10-10,1265.88
2014-10-13,1255.09
2014-10-14,1258.432
2014-10-15,1255.556
2014-10-16,1259.806
2014-10-17,1271.05
2014-10-20,1284.593
2014-10-21,1306.116
2014-10-22,1301.709
2014-10-23,1312.317
2014-10-24,1317.572
2014-10-27,1316.428
2014-10-28,1334.868
2014-10-29,1335.469
2014-10-30,1336.5
2014-10-31,1351.212
2014-11-03,1346.023
2014-11-04,1343.821
2014-11-05,1347.573
2014-11-06,1349.362
2014-11-07,1350.619
2014-11-10,1356.672
2014-11-11,1357.641
2014-11-12,1359.457
2014-11-13,1355.633
2014-11-14,1357.028
2014-11-17,1352.294
2014-11-18,1363.852
2014-11-19,1357.953
2014-11-20,1363.172
2014-11-21,1370.666
2014-11-24,1375.917
2014-11-25,1378.771
2014-11-26,1381.116
2014-11-27,1377.563
2014-11-28,1368.435
2014-12-01,1357.21
2014-12-02,1361.916
2014-12-03,1369.883
2014-12-04,1367.261
2014-12-05,1368.825
2014-12-08,1358.308
2014-12-09,1361.879
2014-12-10,1341.658
2014-12-11,1341.618
2014-12-12,1326.966
2014-12-15,1313.078
2014-12-16,1315.06
2014-12-17,1332.609
2014-12-18,1354.394
2014-12-19,1363.711
2014-12-22,1367.78
2014-12-23,1369.84
2014-12-24,1373.196
2014-12-25,1372.61
2014-12-26,1376.83
2014-12-29,1379.947
2014-12-30,1374.339
2014-12-31,1367.403
2015-01-01,1367.407
2015-01-02,1363.964
2015-01-05,1342.632
2015-01-06,1326.167
2015-01-07,1331.12
2015-01-08,1352.665
2015-01-09,1348.243
2015-01-12,1341.536
2015-01-13,1342.928
2015-01-14,1336.343
2015-01-15,1329.051
2015-01-16,1337.51
2015-01-19,1343.96
2015-01-20,1342.409
2015-01-21,1347.756
2015-01-22,1360.019
2015-01-23,1358.524
2015-01-26,1367.252
2015-01-27,1367.8
2015-01-28,1356.508
2015-01-29,1359.553
2015-01-30,1348.679
2015-02-02,1358.543
2015-02-03,1376.478
2015-02-04,1375.659
2015-02-05,1389.57
2015-02-06,1383.23
2015-02-09,1377.617
2015-02-10,1385.717
2015-02-11,1381.78
2015-02-12,1401.322
2015-02-13,1409.19
2015-02-16,1410.199
2015-02-17,1411.427
2015-02-18,1419.316
2015-02-19,1421.584
2015-02-20,1427.015
2015-02-23,1428.6
2015-02-24,1429.894
2015-02-25,1434.765
2015-02-26,1431.633
2015-02-27,1431.312
2015-03-02,1434.817
2015-03-03,1429.044
2015-03-04,1421.227
2015-03-05,1425.562
2015-03-06,1409.127
2015-03-09,1407.773
2015-03-10,1388.912
2015-03-11,1392.033
2015-03-12,1407.843
2015-03-13,1401.883
2015-03-16,1414.057
2015-03-17,1412.5
2015-03-18,1425.631
2015-03-19,1425.807
2015-03-20,1443.735
2015-03-23,1447.142
2015-03-24,1445.177
2015-03-25,1431.079
2015-03-26,1420.834
2015-03-27,1424.494
2015-03-30,1434.608
2015-03-31,1426.979
2015-04-01,1424.913
2015-04-02,1435.738
2015-04-03,1436.771
2015-04-06,1449.055
2015-04-07,1445.406
