Date,NORWAY LARGE VALUE Large Cap
2010-08-20,730.551
2010-08-23,733.195
2010-08-24,705.325
2010-08-25,692.612
2010-08-26,710.834
2010-08-27,712.638
2010-08-30,718.215
2010-08-31,717.525
2010-09-01,756.695
2010-09-02,753.801
2010-09-03,766.216
2010-09-06,771.597
2010-09-07,753.059
2010-09-08,760.195
2010-09-09,767.864
2010-09-10,768.174
2010-09-13,787.976
2010-09-14,792.712
2010-09-15,785.082
2010-09-16,782.723
2010-09-17,782.359
2010-09-20,790.4
2010-09-21,801.412
2010-09-22,806.388
2010-09-23,797.763
2010-09-24,809.651
2010-09-27,807.519
2010-09-28,809.908
2010-09-29,814.691
2010-09-30,816.852
2010-10-01,821.383
2010-10-04,816.155
2010-10-05,834.08
2010-10-06,841.93
2010-10-07,836.156
2010-10-08,833.119
2010-10-11,827.618
2010-10-12,817.16
2010-10-13,843.4
2010-10-14,855.059
2010-10-15,845.17
2010-10-18,841.967
2010-10-19,821.528
2010-10-20,834.416
2010-10-21,849.556
2010-10-22,845.24
2010-10-25,851.932
2010-10-26,843.66
2010-10-27,832.399
2010-10-28,836.289
2010-10-29,837.358
2010-11-01,845.381
2010-11-02,853.841
2010-11-03,822.423
2010-11-04,849.201
2010-11-05,839.872
2010-11-08,830.993
2010-11-09,834.525
2010-11-10,824.455
2010-11-11,827.462
2010-11-12,825.534
2010-11-15,823.817
2010-11-16,794.981
2010-11-17,799.753
2010-11-18,812.348
2010-11-19,814.737
2010-11-22,802.712
2010-11-23,781.58
2010-11-24,789.632
2010-11-25,787.218
2010-11-26,768.846
2010-11-29,755.701
2010-11-30,754.161
2010-12-01,777.453
2010-12-02,805.612
2010-12-03,820.511
2010-12-06,825.099
2010-12-07,829.943
2010-12-08,826.376
2010-12-09,821.244
2010-12-10,825.732
2010-12-13,840.875
2010-12-14,846.855
2010-12-15,844.561
2010-12-16,842.114
2010-12-17,848.304
2010-12-20,848.649
2010-12-21,862.523
2010-12-22,866.859
2010-12-23,864.218
2010-12-24,866.655
2010-12-27,866.037
2010-12-28,872.704
2010-12-29,874.086
2010-12-30,876.02
2010-12-31,887.58
2011-01-03,892.886
2011-01-04,877.018
2011-01-05,873.56
2011-01-06,865.285
2011-01-07,864.443
2011-01-10,859.485
2011-01-11,870.188
2011-01-12,887.575
2011-01-13,888.269
2011-01-14,882.437
2011-01-17,877.475
2011-01-18,891.397
2011-01-19,880.666
2011-01-20,853.391
2011-01-21,879.038
2011-01-24,887.207
2011-01-25,866.884
2011-01-26,872.773
2011-01-27,876.758
2011-01-28,868.499
2011-01-31,876.147
2011-02-01,919.836
2011-02-02,916.633
2011-02-03,903.18
2011-02-04,894.34
2011-02-07,889.122
2011-02-08,895.2
2011-02-09,875.677
2011-02-10,863.463
2011-02-11,877.071
2011-02-14,882.034
2011-02-15,885.42
2011-02-16,902.363
2011-02-17,900.611
2011-02-18,906.131
2011-02-21,909.474
2011-02-22,911.487
2011-02-23,926.986
2011-02-24,939.715
2011-02-25,935.55
2011-02-28,950.342
2011-03-01,958.719
2011-03-02,953.183
2011-03-03,959.101
2011-03-04,977.758
2011-03-07,983.039
2011-03-08,973.051
2011-03-09,966.752
2011-03-10,939.616
2011-03-11,941.269
2011-03-14,935.814
2011-03-15,911.15
2011-03-16,919.487
2011-03-17,945.78
2011-03-18,957.896
2011-03-21,977.601
2011-03-22,965.404
2011-03-23,967.836
2011-03-24,982.76
2011-03-25,978.834
2011-03-28,975.216
2011-03-29,967.299
2011-03-30,971.985
2011-03-31,980.766
2011-04-01,998.311
2011-04-04,1012.809
2011-04-05,1016.871
2011-04-06,1028.922
2011-04-07,1013.475
2011-04-08,1037.25
2011-04-11,1030.175
2011-04-12,1002.09
2011-04-13,1013.666
2011-04-14,1001.444
2011-04-15,1004.986
2011-04-18,962.208
2011-04-19,980.63
2011-04-20,1018.922
2011-04-21,1019.712
2011-04-22,1019.712
2011-04-25,1017.944
2011-04-26,1028.774
2011-04-27,1025.171
2011-04-28,1042.545
2011-04-29,1050.415
2011-05-02,1053.953
2011-05-03,1026.673
2011-05-04,999.001
2011-05-05,967.756
2011-05-06,960.789
2011-05-09,947.648
2011-05-10,961.609
2011-05-11,960.285
2011-05-12,942.813
2011-05-13,944.521
2011-05-16,944.393
2011-05-17,931.631
2011-05-18,937.709
2011-05-19,949.359
2011-05-20,934.021
2011-05-23,905.085
2011-05-24,920.166
2011-05-25,923.89
2011-05-26,929.976
2011-05-27,957.084
2011-05-30,959.253
2011-05-31,979.617
2011-06-01,976.049
2011-06-02,974.046
2011-06-03,971.33
2011-06-06,958.897
2011-06-07,958.68
2011-06-08,940.057
2011-06-09,942.184
2011-06-10,925.823
2011-06-13,932.797
2011-06-14,945.96
2011-06-15,908.212
2011-06-16,889.619
2011-06-17,897.966
2011-06-20,894.847
2011-06-21,922.823
2011-06-22,923.459
2011-06-23,887.26
2011-06-24,884.279
2011-06-27,890.811
2011-06-28,904.165
2011-06-29,931.242
2011-06-30,952.528
2011-07-01,963.751
2011-07-04,966.516
2011-07-05,970.091
2011-07-06,951.312
2011-07-07,966.286
2011-07-08,937.548
2011-07-11,912.226
2011-07-12,902.233
2011-07-13,933.765
2011-07-14,913.32
2011-07-15,913.049
2011-07-18,894.43
2011-07-19,919.393
2011-07-20,942.335
2011-07-21,958.276
2011-07-22,961.288
2011-07-25,958.046
2011-07-26,968.545
2011-07-27,948.81
2011-07-28,954.418
2011-07-29,944.801
2011-08-01,925.376
2011-08-02,918.156
2011-08-03,903.194
2011-08-04,851.122
2011-08-05,822.582
2011-08-08,782.946
2011-08-09,789.615
2011-08-10,775.561
2011-08-11,799.793
2011-08-12,819.111
2011-08-15,843.518
2011-08-16,848.545
2011-08-17,869.651
2011-08-18,809.376
2011-08-19,815.379
2011-08-22,810.41
2011-08-23,811.786
2011-08-24,841.389
2011-08-25,833.018
2011-08-26,835.241
2011-08-29,864.166
2011-08-30,859.613
2011-08-31,880.167
2011-09-01,880.552
2011-09-02,858.634
2011-09-05,812.766
2011-09-06,821.363
2011-09-07,847.466
2011-09-08,857.293
2011-09-09,821.849
2011-09-12,788.587
2011-09-13,780.324
2011-09-14,795.541
2011-09-15,833.627
2011-09-16,838.908
2011-09-19,806.044
2011-09-20,835.352
2011-09-21,827.894
2011-09-22,766.177
2011-09-23,766.626
2011-09-26,765.111
2011-09-27,799.396
2011-09-28,787.174
2011-09-29,789.013
2011-09-30,781.591
2011-10-03,758.837
2011-10-04,734.322
2011-10-05,764.71
2011-10-06,783.472
2011-10-07,796.818
2011-10-10,840.043
2011-10-11,829.93
2011-10-12,863.325
2011-10-13,845.752
2011-10-14,880.846
2011-10-17,868.639
2011-10-18,871.413
2011-10-19,880.623
2011-10-20,867.074
2011-10-21,909.448
2011-10-24,919.303
2011-10-25,912.628
2011-10-26,914.096
2011-10-27,960.823
2011-10-28,948.09
2011-10-31,920.936
2011-11-01,863.443
2011-11-02,888.843
2011-11-03,915.52
2011-11-04,904.694
2011-11-07,917.633
2011-11-08,922.206
2011-11-09,892.928
2011-11-10,891.244
2011-11-11,919.751
2011-11-14,909.936
2011-11-15,898.861
2011-11-16,900.946
2011-11-17,885.769
2011-11-18,882.182
2011-11-21,850.769
2011-11-22,847.392
2011-11-23,811.961
2011-11-24,801.619
2011-11-25,812.216
2011-11-28,844.137
2011-11-29,847.492
2011-11-30,895.936
2011-12-01,885.999
2011-12-02,893.758
2011-12-05,905.994
2011-12-06,904.426
2011-12-07,892.481
2011-12-08,875.662
2011-12-09,907.493
2011-12-12,865.054
2011-12-13,856.333
2011-12-14,819.192
2011-12-15,843.592
2011-12-16,847.885
2011-12-19,844.119
2011-12-20,872.455
2011-12-21,859.558
2011-12-22,875.641
2011-12-23,877.673
2011-12-26,877.673
2011-12-27,882.047
2011-12-28,868.513
2011-12-29,873.712
2011-12-30,883.948
2012-01-02,892.575
2012-01-03,913.201
2012-01-04,894.104
2012-01-05,888.605
2012-01-06,884.055
2012-01-09,880.989
2012-01-10,898.056
2012-01-11,878.554
2012-01-12,894.019
2012-01-13,867.469
2012-01-16,870.49
2012-01-17,877.776
2012-01-18,879.204
2012-01-19,885.184
2012-01-20,884.112
2012-01-23,898.763
2012-01-24,890.596
2012-01-25,886.605
2012-01-26,909.18
2012-01-27,903.329
2012-01-30,895.552
2012-01-31,897.38
2012-02-01,920.162
2012-02-02,916.793
2012-02-03,929.383
2012-02-06,927.683
2012-02-07,930.611
2012-02-08,943.1
2012-02-09,971.921
2012-02-10,974.792
2012-02-13,980.123
2012-02-14,975.208
2012-02-15,981.148
2012-02-16,977.676
2012-02-17,981.703
2012-02-20,989.985
2012-02-21,987.617
2012-02-22,995.541
2012-02-23,998.764
2012-02-24,1018.236
2012-02-27,1027.25
2012-02-28,1037.136
2012-02-29,1041.286
2012-03-01,1032.396
2012-03-02,1028.741
2012-03-05,1020.6
2012-03-06,976.153
2012-03-07,993.952
2012-03-08,1029.72
2012-03-09,1013.142
2012-03-12,1002.04
2012-03-13,1016.043
2012-03-14,1005.172
2012-03-15,1002.963
2012-03-16,1013.466
2012-03-19,1025.083
2012-03-20,1000.047
2012-03-21,993.406
2012-03-22,978.06
2012-03-23,996.748
2012-03-26,1019.225
2012-03-27,1000.876
2012-03-28,986.933
2012-03-29,964.488
2012-03-30,990.184
2012-04-02,1002.8
2012-04-03,991.559
2012-04-04,962.268
2012-04-05,960.862
2012-04-06,960.862
2012-04-09,957.139
2012-04-10,931.03
2012-04-11,938.199
2012-04-12,954.495
2012-04-13,940.573
2012-04-16,944.011
2012-04-17,974.335
2012-04-18,968.554
2012-04-19,970.033
2012-04-20,972.595
2012-04-23,938.663
2012-04-24,963.535
2012-04-25,970.172
2012-04-26,977.501
2012-04-27,952.385
2012-04-30,948.908
2012-05-01,950.069
2012-05-02,944.899
2012-05-03,950.18
2012-05-04,922.553
2012-05-07,923.099
2012-05-08,891.527
2012-05-09,894.391
2012-05-10,911.915
2012-05-11,915.588
2012-05-14,890.097
2012-05-15,885.938
2012-05-16,878.519
2012-05-17,874.605
2012-05-18,847.438
2012-05-21,862.424
2012-05-22,874.84
2012-05-23,836.609
2012-05-24,850.588
2012-05-25,854.335
2012-05-28,857.145
2012-05-29,855.208
2012-05-30,831.291
2012-05-31,822.14
2012-06-01,807.283
2012-06-04,807.552
2012-06-05,813.646
2012-06-06,840.002
2012-06-07,861.839
2012-06-08,847.256
2012-06-11,845.6
2012-06-12,847.079
2012-06-13,850.226
2012-06-14,847.112
2012-06-15,869.468
2012-06-18,858.338
2012-06-19,885.727
2012-06-20,904.453
2012-06-21,881.805
2012-06-22,853.756
2012-06-25,846.855
2012-06-26,859.155
2012-06-27,867.674
2012-06-28,861.722
2012-06-29,918.05
2012-07-02,916.83
2012-07-03,937.887
2012-07-04,929.122
2012-07-05,913.882
2012-07-06,892.304
2012-07-09,895.024
2012-07-10,916.664
2012-07-11,916.188
2012-07-12,917.215
2012-07-13,935.166
2012-07-16,931.611
2012-07-17,936.87
2012-07-18,957.248
2012-07-19,964.753
2012-07-20,950.691
2012-07-23,925.689
2012-07-24,913.412
2012-07-25,912.506
2012-07-26,937.044
2012-07-27,948.51
2012-07-30,947.257
2012-07-31,959.412
2012-08-01,954.389
2012-08-02,932.161
2012-08-03,969.822
2012-08-06,975.919
2012-08-07,988.738
2012-08-08,992.197
2012-08-09,998.593
2012-08-10,996.752
2012-08-13,996.769
2012-08-14,1004.045
2012-08-15,1006.593
2012-08-16,1008.421
2012-08-17,1023.2
2012-08-20,1005.254
2012-08-21,1030.243
2012-08-22,1015.848
2012-08-23,1017.415
2012-08-24,1011.959
2012-08-27,1019.356
2012-08-28,1019.008
2012-08-29,1019.884
2012-08-30,998.146
2012-08-31,1016.808
2012-09-03,1023.893
2012-09-04,1007.97
2012-09-05,1014.671
2012-09-06,1042.193
2012-09-07,1068.659
2012-09-10,1077.817
2012-09-11,1075.8
2012-09-12,1083.512
2012-09-13,1080.407
2012-09-14,1141.452
2012-09-17,1133.673
2012-09-18,1124.63
2012-09-19,1120.853
2012-09-20,1091.833
2012-09-21,1110.47
2012-09-24,1082.63
2012-09-25,1092.614
2012-09-26,1054.112
2012-09-27,1073.293
2012-09-28,1073.081
2012-10-01,1087.011
2012-10-02,1089.252
2012-10-03,1072.288
2012-10-04,1082.001
2012-10-05,1115.435
2012-10-08,1091.706
2012-10-09,1092.72
2012-10-10,1077.821
2012-10-11,1098.714
2012-10-12,1092.073
2012-10-15,1084.91
2012-10-16,1109.667
2012-10-17,1122.548
2012-10-18,1116.135
2012-10-19,1090.033
2012-10-22,1078.282
2012-10-23,1036.256
2012-10-24,1044.087
2012-10-25,1051.78
2012-10-26,1045.052
2012-10-29,1051.106
2012-10-30,1053.462
2012-10-31,1049.68
2012-11-01,1054.634
2012-11-02,1031.978
2012-11-05,1031.878
2012-11-06,1045.461
2012-11-07,1033.488
2012-11-08,1024.239
2012-11-09,1014.283
2012-11-12,1020.084
2012-11-13,1008.743
2012-11-14,1019.239
2012-11-15,1013.496
2012-11-16,1011.107
2012-11-19,1047.156
2012-11-20,1049.017
2012-11-21,1048.848
2012-11-22,1064.141
2012-11-23,1071.812
2012-11-26,1070.249
2012-11-27,1067.435
2012-11-28,1038.556
2012-11-29,1067.751
2012-11-30,1085.066
2012-12-03,1089.073
2012-12-04,1074.772
2012-12-05,1072.883
2012-12-06,1084.962
2012-12-07,1073.817
2012-12-10,1076.546
2012-12-11,1090.224
2012-12-12,1098.086
2012-12-13,1095.478
2012-12-14,1091.428
2012-12-17,1087.707
2012-12-18,1092.406
2012-12-19,1109.574
2012-12-20,1097.974
2012-12-21,1104.052
2012-12-24,1096.644
2012-12-25,1096.644
2012-12-26,1098.427
2012-12-27,1100.743
2012-12-28,1091.964
2012-12-31,1096.104
2013-01-01,1096.104
2013-01-02,1124.986
2013-01-03,1117.508
2013-01-04,1114.892
2013-01-07,1111.36
2013-01-08,1110.656
2013-01-09,1120.644
2013-01-10,1135.51
2013-01-11,1135.848
2013-01-14,1144.32
2013-01-15,1133.294
2013-01-16,1141.942
2013-01-17,1158.195
2013-01-18,1147.79
2013-01-21,1150.169
2013-01-22,1144.89
2013-01-23,1156.685
2013-01-24,1165.21
2013-01-25,1173.345
2013-01-28,1158.347
2013-01-29,1165.92
2013-01-30,1177.574
2013-01-31,1174.896
2013-02-01,1198.112
2013-02-04,1182.953
2013-02-05,1177.504
2013-02-06,1165.131
2013-02-07,1176.624
2013-02-08,1188.215
2013-02-11,1180.303
2013-02-12,1192.308
2013-02-13,1197.118
2013-02-14,1184.765
2013-02-15,1181.278
2013-02-18,1178.48
2013-02-19,1187.644
2013-02-20,1189.107
2013-02-21,1151.38
2013-02-22,1145.926
2013-02-25,1159.201
2013-02-26,1140.316
2013-02-27,1138.202
2013-02-28,1135.438
2013-03-01,1120.097
2013-03-04,1134.066
2013-03-05,1153.593
2013-03-06,1148.198
2013-03-07,1151.189
2013-03-08,1152.39
2013-03-11,1153.327
2013-03-12,1160.193
2013-03-13,1143.861
2013-03-14,1141.571
2013-03-15,1143.974
2013-03-18,1138.576
2013-03-19,1125.85
2013-03-20,1120.569
2013-03-21,1115.425
2013-03-22,1128.804
2013-03-25,1110.302
2013-03-26,1114.186
2013-03-27,1107.688
2013-03-28,1112.189
2013-03-29,1112.189
2013-04-01,1115.019
2013-04-02,1124.982
2013-04-03,1126.856
2013-04-04,1112.817
2013-04-05,1108.82
2013-04-08,1111.189
2013-04-09,1119.51
2013-04-10,1129.381
2013-04-11,1136.184
2013-04-12,1120.604
2013-04-15,1107.577
2013-04-16,1109.202
2013-04-17,1080.716
2013-04-18,1086.45
2013-04-19,1098.493
2013-04-22,1085.409
2013-04-23,1095.122
2013-04-24,1095.291
2013-04-25,1112.34
2013-04-26,1126.525
2013-04-29,1135.666
2013-04-30,1159.778
2013-05-01,1158.752
2013-05-02,1134.872
2013-05-03,1152.602
2013-05-06,1147.04
2013-05-07,1145.852
2013-05-08,1170.376
2013-05-09,1167.135
2013-05-10,1157.977
2013-05-13,1162.257
2013-05-14,1155.766
2013-05-15,1137.029
2013-05-16,1138.97
2013-05-17,1129.752
2013-05-20,1135.397
2013-05-21,1153.054
2013-05-22,1154.052
2013-05-23,1131.884
2013-05-24,1139.814
2013-05-27,1147.247
2013-05-28,1149.863
2013-05-29,1139.465
2013-05-30,1144.397
2013-05-31,1135.911
2013-06-03,1135.555
2013-06-04,1133.295
2013-06-05,1125.336
2013-06-06,1123.179
2013-06-07,1125.425
2013-06-10,1117.704
2013-06-11,1095.451
2013-06-12,1111.88
2013-06-13,1104.175
2013-06-14,1117.18
2013-06-17,1125.686
2013-06-18,1132.734
2013-06-19,1125.002
2013-06-20,1059.181
2013-06-21,1051.345
2013-06-24,1007.932
2013-06-25,1031.808
2013-06-26,1046.195
2013-06-27,1056.939
2013-06-28,1046.894
2013-07-01,1064.287
2013-07-02,1067.017
2013-07-03,1047.339
2013-07-04,1066.235
2013-07-05,1042.755
2013-07-08,1071.965
2013-07-09,1067.578
2013-07-10,1084.582
2013-07-11,1105.411
2013-07-12,1101.81
2013-07-15,1104.465
2013-07-16,1117.641
2013-07-17,1123.427
2013-07-18,1124.184
2013-07-19,1135.811
2013-07-22,1145.706
2013-07-23,1153.739
2013-07-24,1151.791
2013-07-25,1142.098
2013-07-26,1138.415
2013-07-29,1138.455
2013-07-30,1130.759
2013-07-31,1144.471
2013-08-01,1143.944
2013-08-02,1145.442
2013-08-05,1142.167
2013-08-06,1139.762
2013-08-07,1140.222
2013-08-08,1155.418
2013-08-09,1167.578
2013-08-12,1164.279
2013-08-13,1158.539
2013-08-14,1167.893
2013-08-15,1146.764
2013-08-16,1159.453
2013-08-19,1161.871
2013-08-20,1140.453
2013-08-21,1118.756
2013-08-22,1121.709
2013-08-23,1131.256
2013-08-26,1132.594
2013-08-27,1131.804
2013-08-28,1142.682
2013-08-29,1138.973
2013-08-30,1123.275
2013-09-02,1145.875
2013-09-03,1147.012
2013-09-04,1149.743
2013-09-05,1137.432
2013-09-06,1142.966
2013-09-09,1154.928
2013-09-10,1170.366
2013-09-11,1179.398
2013-09-12,1176.851
2013-09-13,1172.741
2013-09-16,1177.341
2013-09-17,1177.045
2013-09-18,1177.615
2013-09-19,1208.701
2013-09-20,1189.185
2013-09-23,1183.173
2013-09-24,1179.281
2013-09-25,1175.991
2013-09-26,1178.366
2013-09-27,1171.392
2013-09-30,1155.201
2013-10-01,1159.262
2013-10-02,1161.488
2013-10-03,1177.175
2013-10-04,1174.313
2013-10-07,1163.431
2013-10-08,1159.692
2013-10-09,1149.658
2013-10-10,1155.705
2013-10-11,1164.699
2013-10-14,1176.056
2013-10-15,1181.628
2013-10-16,1180.049
2013-10-17,1197.831
2013-10-18,1215.261
2013-10-21,1223.858
2013-10-22,1234.851
2013-10-23,1223.645
2013-10-24,1244.849
2013-10-25,1261.999
2013-10-28,1256.414
2013-10-29,1265.99
2013-10-30,1260.06
2013-10-31,1232.757
2013-11-01,1233.871
2013-11-04,1244.245
2013-11-05,1233.787
2013-11-06,1251.326
2013-11-07,1229.238
2013-11-08,1202.595
2013-11-11,1218.406
2013-11-12,1188.989
2013-11-13,1180.835
2013-11-14,1198.964
2013-11-15,1222.905
2013-11-18,1230.259
2013-11-19,1230.912
2013-11-20,1220.783
2013-11-21,1211.31
2013-11-22,1220.414
2013-11-25,1199.096
2013-11-26,1188.778
2013-11-27,1197.532
2013-11-28,1206.507
2013-11-29,1196.863
2013-12-02,1195.179
2013-12-03,1194.051
2013-12-04,1178.979
2013-12-05,1176.236
2013-12-06,1172.875
2013-12-09,1181.126
2013-12-10,1185.429
2013-12-11,1175.129
2013-12-12,1155.959
2013-12-13,1156.948
2013-12-16,1171.572
2013-12-17,1180.421
2013-12-18,1173.269
2013-12-19,1170.194
2013-12-20,1180.176
2013-12-23,1196.799
2013-12-24,1194.62
2013-12-25,1194.62
2013-12-26,1194.464
2013-12-27,1213.107
2013-12-30,1213.559
2013-12-31,1215.79
2014-01-01,1215.79
2014-01-02,1200.745
2014-01-03,1198.993
2014-01-06,1192.221
2014-01-07,1194.692
2014-01-08,1195.935
2014-01-09,1196.583
2014-01-10,1212.387
2014-01-13,1223.395
2014-01-14,1226.954
2014-01-15,1232.788
2014-01-16,1227.521
2014-01-17,1225.113
2014-01-20,1220.868
2014-01-21,1227.95
2014-01-22,1220.753
2014-01-23,1215.316
2014-01-24,1189.125
2014-01-27,1182.182
2014-01-28,1179.369
2014-01-29,1153.409
2014-01-30,1147.166
2014-01-31,1128.475
2014-02-03,1130.209
2014-02-04,1129.929
2014-02-05,1131.312
2014-02-06,1150.356
2014-02-07,1187.361
2014-02-10,1189.168
2014-02-11,1204.06
2014-02-12,1188.098
2014-02-13,1172.671
2014-02-14,1183.41
2014-02-17,1184.979
2014-02-18,1188.784
2014-02-19,1200.364
2014-02-20,1192.695
2014-02-21,1195.501
2014-02-24,1212.229
2014-02-25,1192.705
2014-02-26,1184.119
2014-02-27,1190.183
2014-02-28,1211.594
2014-03-03,1214.006
2014-03-04,1221.911
2014-03-05,1220.304
2014-03-06,1223.791
2014-03-07,1217.423
2014-03-10,1214.842
2014-03-11,1222.823
2014-03-12,1206.87
2014-03-13,1206.233
2014-03-14,1198.277
2014-03-17,1204.965
2014-03-18,1203.253
2014-03-19,1201.555
2014-03-20,1195.953
2014-03-21,1211.293
2014-03-24,1211.697
2014-03-25,1217.988
2014-03-26,1229.123
2014-03-27,1230.426
2014-03-28,1227.587
2014-03-31,1235.439
2014-04-01,1229.233
2014-04-02,1230.827
2014-04-03,1225.759
2014-04-04,1232.543
2014-04-07,1213.576
2014-04-08,1208.442
2014-04-09,1227.729
2014-04-10,1233.115
2014-04-11,1203.697
2014-04-14,1209.16
2014-04-15,1221.833
2014-04-16,1228.228
2014-04-17,1227.889
2014-04-18,1227.889
2014-04-21,1224.439
2014-04-22,1238.205
2014-04-23,1231.039
2014-04-24,1238.774
2014-04-25,1251.128
2014-04-28,1252.295
2014-04-29,1283.35
2014-04-30,1295.151
2014-05-01,1299.153
2014-05-02,1303.819
2014-05-05,1300.443
2014-05-06,1311.786
2014-05-07,1320.873
2014-05-08,1347.143
2014-05-09,1335.998
2014-05-12,1344.525
2014-05-13,1341.288
2014-05-14,1346.733
2014-05-15,1336.888
2014-05-16,1342.512
2014-05-19,1346.489
2014-05-20,1336.799
2014-05-21,1341.936
2014-05-22,1347.462
2014-05-23,1349.001
2014-05-26,1355.273
2014-05-27,1359.011
2014-05-28,1364.783
2014-05-29,1369.728
2014-05-30,1360.067
2014-06-02,1369.476
2014-06-03,1377.82
2014-06-04,1370.417
2014-06-05,1387.131
2014-06-06,1405.723
2014-06-09,1402.273
2014-06-10,1401.242
2014-06-11,1389.628
2014-06-12,1405.703
2014-06-13,1411.164
2014-06-16,1411.012
2014-06-17,1391.497
2014-06-18,1410.782
2014-06-19,1404.159
2014-06-20,1396.239
2014-06-23,1404.162
2014-06-24,1398.303
2014-06-25,1369.407
2014-06-26,1360.355
2014-06-27,1370.678
2014-06-30,1370.135
2014-07-01,1376.459
2014-07-02,1374.467
2014-07-03,1378.466
2014-07-04,1376.072
2014-07-07,1383.928
2014-07-08,1357.744
2014-07-09,1366.14
2014-07-10,1334.848
2014-07-11,1333.788
2014-07-14,1352.396
2014-07-15,1346.203
2014-07-16,1361.768
2014-07-17,1354.204
2014-07-18,1340.32
2014-07-21,1345.289
2014-07-22,1358.87
2014-07-23,1365.394
2014-07-24,1361.305
2014-07-25,1347.073
2014-07-28,1327.702
2014-07-29,1332.723
2014-07-30,1318.153
2014-07-31,1299.995
2014-08-01,1297.529
2014-08-04,1304.277
2014-08-05,1304.806
2014-08-06,1292.679
2014-08-07,1285.14
2014-08-08,1274.785
2014-08-11,1311.599
2014-08-12,1292.574
2014-08-13,1300.523
2014-08-14,1303.429
2014-08-15,1308.508
2014-08-18,1310.399
2014-08-19,1315.535
2014-08-20,1317.508
2014-08-21,1323.328
2014-08-22,1318.317
2014-08-25,1322.705
2014-08-26,1335.593
2014-08-27,1334.748
2014-08-28,1333.186
2014-08-29,1326.882
2014-09-01,1339.632
2014-09-02,1345.299
2014-09-03,1341.049
2014-09-04,1334.898
2014-09-05,1318.442
2014-09-08,1309.032
2014-09-09,1289.875
2014-09-10,1286.67
2014-09-11,1276.507
2014-09-12,1280.134
2014-09-15,1269.872
2014-09-16,1273.78
2014-09-17,1283.009
2014-09-18,1302.156
2014-09-19,1288.421
2014-09-22,1284.417
2014-09-23,1273.601
2014-09-24,1265.111
2014-09-25,1250.245
2014-09-26,1244.994
2014-09-29,1241.8
2014-09-30,1249.732
2014-10-01,1231.293
2014-10-02,1200.118
2014-10-03,1180.12
2014-10-06,1185.687
2014-10-07,1175.921
2014-10-08,1169.432
2014-10-09,1157.26
2014-10-10,1118.511
2014-10-13,1137.022
2014-10-14,1119.6
2014-10-15,1102.267
2014-10-16,1065.615
2014-10-17,1112.084
2014-10-20,1092.467
2014-10-21,1135.702
2014-10-22,1144.51
2014-10-23,1148.866
2014-10-24,1149.298
2014-10-27,1139.492
2014-10-28,1159.121
2014-10-29,1167.181
2014-10-30,1143.927
2014-10-31,1137.985
2014-11-03,1129.579
2014-11-04,1093.803
2014-11-05,1118.695
2014-11-06,1105.456
2014-11-07,1115.918
2014-11-10,1128.491
2014-11-11,1126.656
2014-11-12,1128.65
2014-11-13,1114.213
2014-11-14,1123.531
2014-11-17,1118.719
2014-11-18,1135.641
2014-11-19,1131.156
2014-11-20,1135.153
2014-11-21,1139.372
2014-11-24,1142.632
2014-11-25,1131.119
2014-11-26,1099.258
2014-11-27,1044.114
2014-11-28,984.14
2014-12-01,988.448
2014-12-02,989.803
2014-12-03,994.216
2014-12-04,978.34
2014-12-05,958.438
2014-12-08,941.876
2014-12-09,937.437
2014-12-10,927.471
2014-12-11,913.451
2014-12-12,886.696
2014-12-15,869.655
2014-12-16,854.535
2014-12-17,884.676
2014-12-18,931.523
2014-12-19,940.477
2014-12-22,936.956
2014-12-23,935.543
2014-12-24,930.395
2014-12-25,930.395
2014-12-26,929.213
2014-12-29,929.6
2014-12-30,922.933
2014-12-31,912.23
2015-01-01,912.23
2015-01-02,908.207
2015-01-05,879.249
2015-01-06,877.528
2015-01-07,876.675
2015-01-08,904.173
2015-01-09,908.202
2015-01-12,878.708
2015-01-13,897.195
2015-01-14,896.359
2015-01-15,909.263
2015-01-16,913.017
2015-01-19,933.102
2015-01-20,920.524
2015-01-21,942.357
2015-01-22,949.509
2015-01-23,936.978
2015-01-26,932.028
2015-01-27,922.513
2015-01-28,918.214
2015-01-29,914.452
2015-01-30,921.207
2015-02-02,952.483
2015-02-03,991.275
2015-02-04,975.926
2015-02-05,989.54
2015-02-06,994.628
2015-02-09,1004.497
2015-02-10,1001.039
2015-02-11,968.717
2015-02-12,975.036
2015-02-13,1004.21
2015-02-16,1011.959
2015-02-17,1003.128
2015-02-18,1019.096
2015-02-19,998.6
2015-02-20,1003.59
2015-02-23,995.5
2015-02-24,997.608
2015-02-25,1003.956
2015-02-26,999.202
2015-02-27,990.357
2015-03-02,984.04
2015-03-03,982.116
2015-03-04,961.912
2015-03-05,984.511
2015-03-06,968.256
2015-03-09,951.296
2015-03-10,915.792
2015-03-11,912.476
2015-03-12,928.191
2015-03-13,918.737
2015-03-16,909.563
2015-03-17,909.302
2015-03-18,908.775
2015-03-19,931.907
2015-03-20,955.496
2015-03-23,972.682
2015-03-24,973.055
2015-03-25,976.641
2015-03-26,966.919
2015-03-27,961.913
2015-03-30,959.471
2015-03-31,952.614
2015-04-01,961.396
2015-04-02,970.482
2015-04-03,970.482
2015-04-06,978.88
2015-04-07,1002.557
2015-04-08,996.314
2015-04-09,989.962
2015-04-10,1007.314
