Date,NORWAY LARGE VALUE Large Cap
2010-08-20,754.279
2010-08-23,757.009
2010-08-24,728.233
2010-08-25,715.108
2010-08-26,733.922
2010-08-27,735.784
2010-08-30,741.542
2010-08-31,740.829
2010-09-01,781.272
2010-09-02,778.284
2010-09-03,791.102
2010-09-06,796.658
2010-09-07,777.518
2010-09-08,784.886
2010-09-09,792.804
2010-09-10,793.124
2010-09-13,813.569
2010-09-14,818.459
2010-09-15,810.581
2010-09-16,808.145
2010-09-17,807.769
2010-09-20,816.072
2010-09-21,827.441
2010-09-22,832.579
2010-09-23,823.674
2010-09-24,835.948
2010-09-27,833.746
2010-09-28,836.213
2010-09-29,841.152
2010-09-30,843.382
2010-10-01,848.061
2010-10-04,842.664
2010-10-05,861.171
2010-10-06,869.275
2010-10-07,863.314
2010-10-08,860.179
2010-10-11,854.499
2010-10-12,843.701
2010-10-13,870.794
2010-10-14,882.831
2010-10-15,872.62
2010-10-18,869.313
2010-10-19,848.211
2010-10-20,861.518
2010-10-21,877.149
2010-10-22,872.693
2010-10-25,879.602
2010-10-26,871.061
2010-10-27,859.435
2010-10-28,863.451
2010-10-29,864.555
2010-11-01,872.839
2010-11-02,881.574
2010-11-03,849.134
2010-11-04,876.782
2010-11-05,867.151
2010-11-08,857.983
2010-11-09,861.63
2010-11-10,851.233
2010-11-11,854.337
2010-11-12,852.347
2010-11-15,850.574
2010-11-16,820.802
2010-11-17,825.728
2010-11-18,838.733
2010-11-19,841.199
2010-11-22,828.784
2010-11-23,806.965
2010-11-24,815.279
2010-11-25,812.787
2010-11-26,793.818
2010-11-29,780.246
2010-11-30,778.656
2010-12-01,802.704
2010-12-02,831.778
2010-12-03,847.161
2010-12-06,851.897
2010-12-07,856.899
2010-12-08,853.216
2010-12-09,847.918
2010-12-10,852.551
2010-12-13,868.186
2010-12-14,874.361
2010-12-15,871.992
2010-12-16,869.466
2010-12-17,875.856
2010-12-20,876.212
2010-12-21,890.537
2010-12-22,895.014
2010-12-23,892.287
2010-12-24,894.804
2010-12-27,894.165
2010-12-28,901.049
2010-12-29,902.475
2010-12-30,904.473
2010-12-31,916.408
2011-01-03,921.887
2011-01-04,905.503
2011-01-05,901.933
2011-01-06,893.389
2011-01-07,892.519
2011-01-10,887.401
2011-01-11,898.451
2011-01-12,916.403
2011-01-13,917.12
2011-01-14,911.098
2011-01-17,905.975
2011-01-18,920.349
2011-01-19,909.27
2011-01-20,881.109
2011-01-21,907.588
2011-01-24,916.023
2011-01-25,895.04
2011-01-26,901.12
2011-01-27,905.234
2011-01-28,896.707
2011-01-31,904.604
2011-02-01,949.712
2011-02-02,946.405
2011-02-03,932.514
2011-02-04,923.387
2011-02-07,918.0
2011-02-08,924.276
2011-02-09,904.118
2011-02-10,891.508
2011-02-11,905.557
2011-02-14,910.682
2011-02-15,914.178
2011-02-16,931.672
2011-02-17,929.862
2011-02-18,935.562
2011-02-21,939.013
2011-02-22,941.092
2011-02-23,957.094
2011-02-24,970.236
2011-02-25,965.936
2011-02-28,981.208
2011-03-01,989.857
2011-03-02,984.142
2011-03-03,990.252
2011-03-04,1009.515
2011-03-07,1014.968
2011-03-08,1004.656
2011-03-09,998.152
2011-03-10,970.135
2011-03-11,971.841
2011-03-14,966.208
2011-03-15,940.744
2011-03-16,949.351
2011-03-17,976.498
2011-03-18,989.008
2011-03-21,1009.353
2011-03-22,996.759
2011-03-23,999.271
2011-03-24,1014.679
2011-03-25,1010.626
2011-03-28,1006.891
2011-03-29,998.716
2011-03-30,1003.554
2011-03-31,1012.621
2011-04-01,1030.736
2011-04-04,1045.704
2011-04-05,1049.898
2011-04-06,1062.341
2011-04-07,1046.392
2011-04-08,1070.939
2011-04-11,1063.635
2011-04-12,1034.637
2011-04-13,1046.59
2011-04-14,1033.971
2011-04-15,1039.184
2011-04-18,994.951
2011-04-19,1014.0
2011-04-20,1053.595
2011-04-21,1054.412
2011-04-22,1054.412
2011-04-25,1052.584
2011-04-26,1063.782
2011-04-27,1060.056
2011-04-28,1078.022
2011-04-29,1089.426
2011-05-02,1093.096
2011-05-03,1064.803
2011-05-04,1036.103
2011-05-05,1003.698
2011-05-06,996.472
2011-05-09,982.843
2011-05-10,997.323
2011-05-11,995.949
2011-05-12,977.828
2011-05-13,979.6
2011-05-16,979.467
2011-05-17,966.231
2011-05-18,972.534
2011-05-19,984.617
2011-05-20,975.163
2011-05-23,944.952
2011-05-24,960.697
2011-05-25,964.585
2011-05-26,970.939
2011-05-27,999.241
2011-05-30,1001.506
2011-05-31,1022.767
2011-06-01,1019.041
2011-06-02,1016.951
2011-06-03,1014.115
2011-06-06,1001.135
2011-06-07,1000.907
2011-06-08,981.465
2011-06-09,983.685
2011-06-10,966.604
2011-06-13,973.884
2011-06-14,987.627
2011-06-15,948.217
2011-06-16,928.804
2011-06-17,937.519
2011-06-20,934.263
2011-06-21,963.471
2011-06-22,964.135
2011-06-23,926.341
2011-06-24,923.23
2011-06-27,930.049
2011-06-28,943.991
2011-06-29,972.261
2011-06-30,994.484
2011-07-01,1006.202
2011-07-04,1009.089
2011-07-05,1012.821
2011-07-06,993.215
2011-07-07,1008.849
2011-07-08,978.845
2011-07-11,952.407
2011-07-12,941.974
2011-07-13,974.896
2011-07-14,953.549
2011-07-15,953.267
2011-07-18,933.828
2011-07-19,959.89
2011-07-20,983.843
2011-07-21,1000.486
2011-07-22,1003.631
2011-07-25,1000.246
2011-07-26,1011.207
2011-07-27,990.603
2011-07-28,996.458
2011-07-29,986.418
2011-08-01,966.137
2011-08-02,958.598
2011-08-03,942.978
2011-08-04,888.612
2011-08-05,858.815
2011-08-08,817.433
2011-08-09,824.396
2011-08-10,809.723
2011-08-11,835.022
2011-08-12,855.191
2011-08-15,880.673
2011-08-16,885.922
2011-08-17,907.957
2011-08-18,845.027
2011-08-19,851.295
2011-08-22,846.106
2011-08-23,847.543
2011-08-24,878.45
2011-08-25,869.711
2011-08-26,872.032
2011-08-29,902.231
2011-08-30,897.477
2011-08-31,918.936
2011-09-01,919.338
2011-09-02,896.455
2011-09-05,848.567
2011-09-06,857.542
2011-09-07,884.795
2011-09-08,895.054
2011-09-09,858.049
2011-09-12,823.322
2011-09-13,814.696
2011-09-14,830.583
2011-09-15,870.347
2011-09-16,875.86
2011-09-19,841.548
2011-09-20,872.148
2011-09-21,864.361
2011-09-22,799.925
2011-09-23,800.394
2011-09-26,798.812
2011-09-27,834.608
2011-09-28,821.848
2011-09-29,823.767
2011-09-30,816.018
2011-10-03,792.262
2011-10-04,766.667
2011-10-05,798.394
2011-10-06,817.982
2011-10-07,831.916
2011-10-10,877.045
2011-10-11,866.486
2011-10-12,901.353
2011-10-13,883.005
2011-10-14,919.645
2011-10-17,906.9
2011-10-18,909.797
2011-10-19,919.412
2011-10-20,905.266
2011-10-21,949.507
2011-10-24,959.796
2011-10-25,952.828
2011-10-26,954.359
2011-10-27,1003.145
2011-10-28,989.851
2011-10-31,961.501
2011-11-01,901.476
2011-11-02,927.995
2011-11-03,955.847
2011-11-04,947.085
2011-11-07,960.631
2011-11-08,965.418
2011-11-09,934.769
2011-11-10,933.006
2011-11-11,962.849
2011-11-14,952.573
2011-11-15,940.979
2011-11-16,943.162
2011-11-17,927.274
2011-11-18,923.519
2011-11-21,890.634
2011-11-22,887.099
2011-11-23,850.008
2011-11-24,839.181
2011-11-25,850.274
2011-11-28,883.692
2011-11-29,887.203
2011-11-30,937.918
2011-12-01,927.515
2011-12-02,935.638
2011-12-05,948.447
2011-12-06,946.805
2011-12-07,934.301
2011-12-08,916.693
2011-12-09,950.016
2011-12-12,905.588
2011-12-13,896.458
2011-12-14,857.577
2011-12-15,883.12
2011-12-16,887.614
2011-12-19,883.672
2011-12-20,913.336
2011-12-21,899.835
2011-12-22,916.672
2011-12-23,918.798
2011-12-26,918.798
2011-12-27,923.377
2011-12-28,909.209
2011-12-29,914.652
2011-12-30,925.367
2012-01-02,934.399
2012-01-03,955.992
2012-01-04,936.0
2012-01-05,930.243
2012-01-06,925.479
2012-01-09,922.27
2012-01-10,940.136
2012-01-11,919.721
2012-01-12,935.91
2012-01-13,908.116
2012-01-16,911.279
2012-01-17,918.907
2012-01-18,920.401
2012-01-19,926.662
2012-01-20,925.539
2012-01-23,940.877
2012-01-24,932.327
2012-01-25,928.149
2012-01-26,951.782
2012-01-27,945.657
2012-01-30,937.515
2012-01-31,939.429
2012-02-01,963.278
2012-02-02,959.751
2012-02-03,972.932
2012-02-06,971.152
2012-02-07,974.217
2012-02-08,987.292
2012-02-09,1017.463
2012-02-10,1020.469
2012-02-13,1026.049
2012-02-14,1020.904
2012-02-15,1027.123
2012-02-16,1023.487
2012-02-17,1027.704
2012-02-20,1036.374
2012-02-21,1033.894
2012-02-22,1042.189
2012-02-23,1045.564
2012-02-24,1065.948
2012-02-27,1075.384
2012-02-28,1085.733
2012-02-29,1090.078
2012-03-01,1080.771
2012-03-02,1076.945
2012-03-05,1068.423
2012-03-06,1021.893
2012-03-07,1040.526
2012-03-08,1077.97
2012-03-09,1060.615
2012-03-12,1048.994
2012-03-13,1063.652
2012-03-14,1052.272
2012-03-15,1049.96
2012-03-16,1060.955
2012-03-19,1073.116
2012-03-20,1046.907
2012-03-21,1039.954
2012-03-22,1023.889
2012-03-23,1043.453
2012-03-26,1066.983
2012-03-27,1047.774
2012-03-28,1033.178
2012-03-29,1009.681
2012-03-30,1036.582
2012-04-02,1049.788
2012-04-03,1038.021
2012-04-04,1007.357
2012-04-05,1005.886
2012-04-06,1005.886
2012-04-09,1001.988
2012-04-10,974.656
2012-04-11,982.16
2012-04-12,999.22
2012-04-13,984.646
2012-04-16,988.245
2012-04-17,1019.99
2012-04-18,1013.938
2012-04-19,1015.486
2012-04-20,1018.169
2012-04-23,982.646
2012-04-24,1008.684
2012-04-25,1015.632
2012-04-26,1025.11
2012-04-27,998.771
2012-04-30,995.124
2012-05-01,996.342
2012-05-02,990.92
2012-05-03,996.458
2012-05-04,967.485
2012-05-07,968.057
2012-05-08,934.948
2012-05-09,937.952
2012-05-10,956.329
2012-05-11,960.181
2012-05-14,933.449
2012-05-15,929.087
2012-05-16,927.803
2012-05-17,923.669
2012-05-18,894.979
2012-05-21,910.806
2012-05-22,923.918
2012-05-23,883.542
2012-05-24,898.306
2012-05-25,902.262
2012-05-28,905.23
2012-05-29,903.185
2012-05-30,877.926
2012-05-31,868.261
2012-06-01,852.571
2012-06-04,852.855
2012-06-05,859.291
2012-06-06,887.125
2012-06-07,910.187
2012-06-08,894.787
2012-06-11,893.038
2012-06-12,894.599
2012-06-13,897.923
2012-06-14,894.635
2012-06-15,918.245
2012-06-18,906.49
2012-06-19,935.415
2012-06-20,955.192
2012-06-21,931.273
2012-06-22,901.651
2012-06-25,894.363
2012-06-26,907.353
2012-06-27,916.35
2012-06-28,910.064
2012-06-29,969.552
2012-07-02,968.264
2012-07-03,990.502
2012-07-04,981.245
2012-07-05,965.15
2012-07-06,942.362
2012-07-09,945.234
2012-07-10,968.089
2012-07-11,967.586
2012-07-12,968.67
2012-07-13,987.628
2012-07-16,983.874
2012-07-17,989.428
2012-07-18,1010.949
2012-07-19,1018.876
2012-07-20,1004.024
2012-07-23,977.62
2012-07-24,964.654
2012-07-25,963.697
2012-07-26,989.612
2012-07-27,1001.721
2012-07-30,1000.398
2012-07-31,1013.235
2012-08-01,1007.93
2012-08-02,984.455
2012-08-03,1024.229
2012-08-06,1030.668
2012-08-07,1044.206
2012-08-08,1047.858
2012-08-09,1054.613
2012-08-10,1052.669
2012-08-13,1052.687
2012-08-14,1060.371
2012-08-15,1063.063
2012-08-16,1064.993
2012-08-17,1080.601
2012-08-20,1061.648
2012-08-21,1088.038
2012-08-22,1072.837
2012-08-23,1074.491
2012-08-24,1068.729
2012-08-27,1076.542
2012-08-28,1076.174
2012-08-29,1077.099
2012-08-30,1054.142
2012-08-31,1073.85
2012-09-03,1081.333
2012-09-04,1064.517
2012-09-05,1071.593
2012-09-06,1100.659
2012-09-07,1128.61
2012-09-10,1138.281
2012-09-11,1136.152
2012-09-12,1144.296
2012-09-13,1141.017
2012-09-14,1205.486
2012-09-17,1197.272
2012-09-18,1187.721
2012-09-19,1183.732
2012-09-20,1153.084
2012-09-21,1172.767
2012-09-24,1143.365
2012-09-25,1153.909
2012-09-26,1113.247
2012-09-27,1133.504
2012-09-28,1133.28
2012-10-01,1147.991
2012-10-02,1150.358
2012-10-03,1132.443
2012-10-04,1142.701
2012-10-05,1178.01
2012-10-08,1152.95
2012-10-09,1154.021
2012-10-10,1138.286
2012-10-11,1160.351
2012-10-12,1153.337
2012-10-15,1145.773
2012-10-16,1171.918
2012-10-17,1185.523
2012-10-18,1178.75
2012-10-19,1151.183
2012-10-22,1138.773
2012-10-23,1094.389
2012-10-24,1102.659
2012-10-25,1110.784
2012-10-26,1103.679
2012-10-29,1110.072
2012-10-30,1112.561
2012-10-31,1108.566
2012-11-01,1113.799
2012-11-02,1089.872
2012-11-05,1089.766
2012-11-06,1104.11
2012-11-07,1091.466
2012-11-08,1081.698
2012-11-09,1071.183
2012-11-12,1077.31
2012-11-13,1065.333
2012-11-14,1076.417
2012-11-15,1070.353
2012-11-16,1067.829
2012-11-19,1105.901
2012-11-20,1107.866
2012-11-21,1107.688
2012-11-22,1123.839
2012-11-23,1131.94
2012-11-26,1130.289
2012-11-27,1127.318
2012-11-28,1096.818
2012-11-29,1127.652
2012-11-30,1145.937
2012-12-03,1150.169
2012-12-04,1135.066
2012-12-05,1133.071
2012-12-06,1145.827
2012-12-07,1134.058
2012-12-10,1136.94
2012-12-11,1151.385
2012-12-12,1159.688
2012-12-13,1156.934
2012-12-14,1152.656
2012-12-17,1148.726
2012-12-18,1153.689
2012-12-19,1171.82
2012-12-20,1159.57
2012-12-21,1165.989
2012-12-24,1158.165
2012-12-25,1158.165
2012-12-26,1160.048
2012-12-27,1162.494
2012-12-28,1153.223
2012-12-31,1157.595
2013-01-01,1157.595
2013-01-02,1188.097
2013-01-03,1180.2
2013-01-04,1177.437
2013-01-07,1173.707
2013-01-08,1172.963
2013-01-09,1183.511
2013-01-10,1199.211
2013-01-11,1199.569
2013-01-14,1208.515
2013-01-15,1196.871
2013-01-16,1206.004
2013-01-17,1223.169
2013-01-18,1212.18
2013-01-21,1214.693
2013-01-22,1209.118
2013-01-23,1221.574
2013-01-24,1230.577
2013-01-25,1239.168
2013-01-28,1223.329
2013-01-29,1231.328
2013-01-30,1243.635
2013-01-31,1240.807
2013-02-01,1265.325
2013-02-04,1249.316
2013-02-05,1243.562
2013-02-06,1230.494
2013-02-07,1242.632
2013-02-08,1254.873
2013-02-11,1246.517
2013-02-12,1259.195
2013-02-13,1264.275
2013-02-14,1251.23
2013-02-15,1247.547
2013-02-18,1244.592
2013-02-19,1254.27
2013-02-20,1255.816
2013-02-21,1215.971
2013-02-22,1210.212
2013-02-25,1224.231
2013-02-26,1204.287
2013-02-27,1202.054
2013-02-28,1199.135
2013-03-01,1182.934
2013-03-04,1197.686
2013-03-05,1218.309
2013-03-06,1212.612
2013-03-07,1215.77
2013-03-08,1217.039
2013-03-11,1218.027
2013-03-12,1225.279
2013-03-13,1208.031
2013-03-14,1205.612
2013-03-15,1208.151
2013-03-18,1202.449
2013-03-19,1189.009
2013-03-20,1183.432
2013-03-21,1178.0
2013-03-22,1192.129
2013-03-25,1172.59
2013-03-26,1176.692
2013-03-27,1169.829
2013-03-28,1174.582
2013-03-29,1174.582
2013-04-01,1177.571
2013-04-02,1188.093
2013-04-03,1190.072
2013-04-04,1175.245
2013-04-05,1171.024
2013-04-08,1173.526
2013-04-09,1182.314
2013-04-10,1192.739
2013-04-11,1199.924
2013-04-12,1183.469
2013-04-15,1169.711
2013-04-16,1171.428
2013-04-17,1141.344
2013-04-18,1147.399
2013-04-19,1160.117
2013-04-22,1146.3
2013-04-23,1156.557
2013-04-24,1156.736
2013-04-25,1174.741
2013-04-26,1189.722
2013-04-29,1199.376
2013-04-30,1224.841
2013-05-01,1223.757
2013-05-02,1200.041
2013-05-03,1218.79
2013-05-06,1212.908
2013-05-07,1211.652
2013-05-08,1237.584
2013-05-09,1234.157
2013-05-10,1224.987
2013-05-13,1229.515
2013-05-14,1224.417
2013-05-15,1210.1
2013-05-16,1215.338
2013-05-17,1205.502
2013-05-20,1211.525
2013-05-21,1230.366
2013-05-22,1231.431
2013-05-23,1207.777
2013-05-24,1216.239
2013-05-27,1224.17
2013-05-28,1226.961
2013-05-29,1215.866
2013-05-30,1221.129
2013-05-31,1212.073
2013-06-03,1211.694
2013-06-04,1209.282
2013-06-05,1200.79
2013-06-06,1198.489
2013-06-07,1200.885
2013-06-10,1192.646
2013-06-11,1168.902
2013-06-12,1186.431
2013-06-13,1178.21
2013-06-14,1192.087
2013-06-17,1201.163
2013-06-18,1208.684
2013-06-19,1200.434
2013-06-20,1130.199
2013-06-21,1121.837
2013-06-24,1075.514
2013-06-25,1100.99
2013-06-26,1116.343
2013-06-27,1127.807
2013-06-28,1117.089
2013-07-01,1135.648
2013-07-02,1138.561
2013-07-03,1117.563
2013-07-04,1137.726
2013-07-05,1112.672
2013-07-08,1143.84
2013-07-09,1139.159
2013-07-10,1157.303
2013-07-11,1179.529
2013-07-12,1175.687
2013-07-15,1178.52
2013-07-16,1192.579
2013-07-17,1198.753
2013-07-18,1199.56
2013-07-19,1211.968
2013-07-22,1222.525
2013-07-23,1231.098
2013-07-24,1229.018
2013-07-25,1218.676
2013-07-26,1214.746
2013-07-29,1214.788
2013-07-30,1206.577
2013-07-31,1221.208
2013-08-01,1220.646
2013-08-02,1222.244
2013-08-05,1218.749
2013-08-06,1216.183
2013-08-07,1216.674
2013-08-08,1232.889
2013-08-09,1245.865
2013-08-12,1242.344
2013-08-13,1236.219
2013-08-14,1246.2
2013-08-15,1223.654
2013-08-16,1237.194
2013-08-19,1239.775
2013-08-20,1216.921
2013-08-21,1193.769
2013-08-22,1196.92
2013-08-23,1207.107
2013-08-26,1208.535
2013-08-27,1207.692
2013-08-28,1219.299
2013-08-29,1215.342
2013-08-30,1198.591
2013-09-02,1222.706
2013-09-03,1223.919
2013-09-04,1226.834
2013-09-05,1213.697
2013-09-06,1219.602
2013-09-09,1232.366
2013-09-10,1248.839
2013-09-11,1258.476
2013-09-12,1255.759
2013-09-13,1251.373
2013-09-16,1256.281
2013-09-17,1255.966
2013-09-18,1256.574
2013-09-19,1289.745
2013-09-20,1268.92
2013-09-23,1262.504
2013-09-24,1258.351
2013-09-25,1254.841
2013-09-26,1257.375
2013-09-27,1249.934
2013-09-30,1232.657
2013-10-01,1236.991
2013-10-02,1239.366
2013-10-03,1256.104
2013-10-04,1253.05
2013-10-07,1241.439
2013-10-08,1237.449
2013-10-09,1226.743
2013-10-10,1233.195
2013-10-11,1242.793
2013-10-14,1254.911
2013-10-15,1260.856
2013-10-16,1259.172
2013-10-17,1278.146
2013-10-18,1296.744
2013-10-21,1305.918
2013-10-22,1317.647
2013-10-23,1305.691
2013-10-24,1328.316
2013-10-25,1346.616
2013-10-28,1340.657
2013-10-29,1350.875
2013-10-30,1344.547
2013-10-31,1315.414
2013-11-01,1316.602
2013-11-04,1327.671
2013-11-05,1316.512
2013-11-06,1335.228
2013-11-07,1311.658
2013-11-08,1283.229
2013-11-11,1300.101
2013-11-12,1268.711
2013-11-13,1260.01
2013-11-14,1279.355
2013-11-15,1304.901
2013-11-18,1312.748
2013-11-19,1313.445
2013-11-20,1302.637
2013-11-21,1292.529
2013-11-22,1302.242
2013-11-25,1279.495
2013-11-26,1268.486
2013-11-27,1277.827
2013-11-28,1287.403
2013-11-29,1277.113
2013-12-02,1275.315
2013-12-03,1274.112
2013-12-04,1258.029
2013-12-05,1255.103
2013-12-06,1251.516
2013-12-09,1260.32
2013-12-10,1264.912
2013-12-11,1253.921
2013-12-12,1233.466
2013-12-13,1234.522
2013-12-16,1250.126
2013-12-17,1259.568
2013-12-18,1251.937
2013-12-19,1248.656
2013-12-20,1259.307
2013-12-23,1277.045
2013-12-24,1274.719
2013-12-25,1274.719
2013-12-26,1274.553
2013-12-27,1294.446
2013-12-30,1294.929
2013-12-31,1297.308
2014-01-01,1297.308
2014-01-02,1281.255
2014-01-03,1279.386
2014-01-06,1272.16
2014-01-07,1274.797
2014-01-08,1276.122
2014-01-09,1276.814
2014-01-10,1293.678
2014-01-13,1305.424
2014-01-14,1309.222
2014-01-15,1315.446
2014-01-16,1309.826
2014-01-17,1307.258
2014-01-20,1302.727
2014-01-21,1310.284
2014-01-22,1302.604
2014-01-23,1296.803
2014-01-24,1268.856
2014-01-27,1261.448
2014-01-28,1258.446
2014-01-29,1230.745
2014-01-30,1224.083
2014-01-31,1204.139
2014-02-03,1205.99
2014-02-04,1205.691
2014-02-05,1207.167
2014-02-06,1227.487
2014-02-07,1266.974
2014-02-10,1268.902
2014-02-11,1284.793
2014-02-12,1267.76
2014-02-13,1251.299
2014-02-14,1262.758
2014-02-17,1264.432
2014-02-18,1268.492
2014-02-19,1280.848
2014-02-20,1272.666
2014-02-21,1275.659
2014-02-24,1293.509
2014-02-25,1272.676
2014-02-26,1263.514
2014-02-27,1269.985
2014-02-28,1292.832
2014-03-03,1295.405
2014-03-04,1303.841
2014-03-05,1302.126
2014-03-06,1305.846
2014-03-07,1299.051
2014-03-10,1296.297
2014-03-11,1304.813
2014-03-12,1287.79
2014-03-13,1287.111
2014-03-14,1278.621
2014-03-17,1285.758
2014-03-18,1283.931
2014-03-19,1282.12
2014-03-20,1276.142
2014-03-21,1292.511
2014-03-24,1292.941
2014-03-25,1299.654
2014-03-26,1311.536
2014-03-27,1312.927
2014-03-28,1309.897
2014-03-31,1318.276
2014-04-01,1311.653
2014-04-02,1313.354
2014-04-03,1307.946
2014-04-04,1315.185
2014-04-07,1294.947
2014-04-08,1289.468
2014-04-09,1310.049
2014-04-10,1315.795
2014-04-11,1284.405
2014-04-14,1290.234
2014-04-15,1303.757
2014-04-16,1310.581
2014-04-17,1310.219
2014-04-18,1310.219
2014-04-21,1306.538
2014-04-22,1321.227
2014-04-23,1313.581
2014-04-24,1321.834
2014-04-25,1336.724
2014-04-28,1337.97
2014-04-29,1371.15
2014-04-30,1383.758
2014-05-01,1388.035
2014-05-02,1393.02
2014-05-05,1389.413
2014-05-06,1402.727
2014-05-07,1412.443
2014-05-08,1440.535
2014-05-09,1428.617
2014-05-12,1437.735
2014-05-13,1434.274
2014-05-14,1440.096
2014-05-15,1437.863
2014-05-16,1443.912
2014-05-19,1448.189
2014-05-20,1437.767
2014-05-21,1443.292
2014-05-22,1449.235
2014-05-23,1450.891
2014-05-26,1457.636
2014-05-27,1461.657
2014-05-28,1467.865
2014-05-29,1473.184
2014-05-30,1462.793
2014-06-02,1472.912
2014-06-03,1481.886
2014-06-04,1473.924
2014-06-05,1491.9
2014-06-06,1511.896
2014-06-09,1508.186
2014-06-10,1507.078
2014-06-11,1494.586
2014-06-12,1511.876
2014-06-13,1517.749
2014-06-16,1517.585
2014-06-17,1496.597
2014-06-18,1517.338
2014-06-19,1510.215
2014-06-20,1501.696
2014-06-23,1510.217
2014-06-24,1503.916
2014-06-25,1472.838
2014-06-26,1463.103
2014-06-27,1474.205
2014-06-30,1473.621
2014-07-01,1480.422
2014-07-02,1478.28
2014-07-03,1482.582
2014-07-04,1480.006
2014-07-07,1488.456
2014-07-08,1460.294
2014-07-09,1469.324
2014-07-10,1435.669
2014-07-11,1434.528
2014-07-14,1454.542
2014-07-15,1447.881
2014-07-16,1464.622
2014-07-17,1456.486
2014-07-18,1441.554
2014-07-21,1446.898
2014-07-22,1461.505
2014-07-23,1468.522
2014-07-24,1464.124
2014-07-25,1448.817
2014-07-28,1427.983
2014-07-29,1433.383
2014-07-30,1417.712
2014-07-31,1398.183
2014-08-01,1395.531
2014-08-04,1402.788
2014-08-05,1403.358
2014-08-06,1390.315
2014-08-07,1382.206
2014-08-08,1371.069
2014-08-11,1410.664
2014-08-12,1390.202
2014-08-13,1398.752
2014-08-14,1403.166
2014-08-15,1408.634
2014-08-18,1410.67
2014-08-19,1416.198
2014-08-20,1418.323
2014-08-21,1424.588
2014-08-22,1419.193
2014-08-25,1423.918
2014-08-26,1437.792
2014-08-27,1436.882
2014-08-28,1435.201
2014-08-29,1428.414
2014-09-01,1442.139
2014-09-02,1448.241
2014-09-03,1443.665
2014-09-04,1437.043
2014-09-05,1419.328
2014-09-08,1409.198
2014-09-09,1388.575
2014-09-10,1385.125
2014-09-11,1374.184
2014-09-12,1378.089
2014-09-15,1367.042
2014-09-16,1371.249
2014-09-17,1381.184
2014-09-18,1401.796
2014-09-19,1387.01
2014-09-22,1382.699
2014-09-23,1371.056
2014-09-24,1361.917
2014-09-25,1345.913
2014-09-26,1340.259
2014-09-29,1336.822
2014-09-30,1345.361
2014-10-01,1325.51
2014-10-02,1291.95
2014-10-03,1270.422
2014-10-06,1276.415
2014-10-07,1265.902
2014-10-08,1258.916
2014-10-09,1245.813
2014-10-10,1204.098
2014-10-13,1224.026
2014-10-14,1205.271
2014-10-15,1186.612
2014-10-16,1147.155
2014-10-17,1197.179
2014-10-20,1176.062
2014-10-21,1222.605
2014-10-22,1232.087
2014-10-23,1236.776
2014-10-24,1237.241
2014-10-27,1226.685
2014-10-28,1247.816
2014-10-29,1256.493
2014-10-30,1231.459
2014-10-31,1225.062
2014-11-03,1216.014
2014-11-04,1177.5
2014-11-05,1204.297
2014-11-06,1190.045
2014-11-07,1201.307
2014-11-10,1214.842
2014-11-11,1212.867
2014-11-12,1215.013
2014-11-13,1199.472
2014-11-14,1210.683
2014-11-17,1205.497
2014-11-18,1223.732
2014-11-19,1218.899
2014-11-20,1223.206
2014-11-21,1227.753
2014-11-24,1231.266
2014-11-25,1218.86
2014-11-26,1184.527
2014-11-27,1125.106
2014-11-28,1060.479
2014-12-01,1065.122
2014-12-02,1066.581
2014-12-03,1071.337
2014-12-04,1054.229
2014-12-05,1032.784
2014-12-08,1014.937
2014-12-09,1010.154
2014-12-10,999.414
2014-12-11,984.308
2014-12-12,955.477
2014-12-15,937.114
2014-12-16,920.821
2014-12-17,953.3
2014-12-18,1003.781
2014-12-19,1013.43
2014-12-22,1009.635
2014-12-23,1008.113
2014-12-24,1002.566
2014-12-25,1002.566
2014-12-26,1001.292
2014-12-29,1001.709
2014-12-30,994.525
2014-12-31,982.991
2015-01-01,982.991
2015-01-02,978.656
2015-01-05,947.452
2015-01-06,945.598
2015-01-07,944.678
2015-01-08,974.31
2015-01-09,978.651
2015-01-12,946.869
2015-01-13,966.79
2015-01-14,965.89
2015-01-15,979.794
2015-01-16,983.839
2015-01-19,1005.482
2015-01-20,991.928
2015-01-21,1015.455
2015-01-22,1023.162
2015-01-23,1009.659
2015-01-26,1004.325
2015-01-27,994.072
2015-01-28,989.44
2015-01-29,985.386
2015-01-30,992.664
2015-02-02,1026.367
2015-02-03,1068.168
2015-02-04,1051.629
2015-02-05,1066.299
2015-02-06,1071.78
2015-02-09,1082.415
2015-02-10,1078.69
2015-02-11,1043.86
2015-02-12,1050.67
2015-02-13,1082.106
2015-02-16,1091.516
2015-02-17,1081.991
2015-02-18,1099.215
2015-02-19,1077.108
2015-02-20,1082.49
2015-02-23,1073.763
2015-02-24,1076.037
2015-02-25,1082.884
2015-02-26,1077.757
2015-02-27,1068.216
2015-03-02,1061.402
2015-03-03,1059.328
2015-03-04,1037.535
2015-03-05,1061.911
2015-03-06,1044.377
2015-03-09,1026.085
2015-03-10,987.789
2015-03-11,984.213
2015-03-12,1001.163
2015-03-13,990.966
2015-03-16,981.071
2015-03-17,980.789
2015-03-18,980.22
2015-03-19,1005.171
2015-03-20,1030.615
2015-03-23,1049.152
2015-03-24,1049.554
2015-03-25,1053.422
2015-03-26,1042.936
2015-03-27,1037.536
