Date,USA SMALL CAP Small Cap
2010-09-27,184.644
2010-09-28,186.363
2010-09-29,186.689
2010-09-30,186.531
2010-10-01,187.236
2010-10-04,184.991
2010-10-05,189.609
2010-10-06,188.439
2010-10-07,188.25
2010-10-08,190.569
2010-10-11,190.769
2010-10-12,191.617
2010-10-13,193.947
2010-10-14,193.21
2010-10-15,192.955
2010-10-18,194.381
2010-10-19,190.512
2010-10-20,192.669
2010-10-21,191.989
2010-10-22,193.488
2010-10-25,194.524
2010-10-26,194.052
2010-10-27,193.557
2010-10-28,192.962
2010-10-29,193.645
2010-11-01,193.084
2010-11-02,196.038
2010-11-03,196.615
2010-11-04,201.008
2010-11-05,202.121
2010-11-08,202.218
2010-11-09,199.638
2010-11-10,201.685
2010-11-11,201.112
2010-11-12,197.894
2010-11-15,197.999
2010-11-16,194.316
2010-11-17,195.164
2010-11-18,198.284
2010-11-19,199.113
2010-11-22,200.051
2010-11-23,197.943
2010-11-24,202.153
2010-11-25,202.153
2010-11-26,201.184
2010-11-29,200.874
2010-11-30,199.66
2010-12-01,203.875
2010-12-02,206.521
2010-12-03,208.1
2010-12-06,208.789
2010-12-07,209.358
2010-12-08,209.358
2010-12-09,210.313
2010-12-10,212.564
2010-12-13,211.691
2010-12-14,211.461
2010-12-15,210.342
2010-12-16,212.433
2010-12-17,213.285
2010-12-20,213.863
2010-12-21,216.015
2010-12-22,216.528
2010-12-23,216.044
2010-12-24,216.044
2010-12-27,216.591
2010-12-28,216.038
2010-12-29,216.589
2010-12-30,216.663
2010-12-31,215.367
2011-01-03,218.901
2011-01-04,216.211
2011-01-05,218.271
2011-01-06,217.697
2011-01-07,217.035
2011-01-10,217.976
2011-01-11,218.855
2011-01-12,220.625
2011-01-13,220.37
2011-01-14,221.97
2011-01-17,221.97
2011-01-18,222.69
2011-01-19,218.034
2011-01-20,215.818
2011-01-21,214.957
2011-01-24,216.83
2011-01-25,216.888
2011-01-26,219.861
2011-01-27,220.949
2011-01-28,216.158
2011-01-31,217.974
2011-02-01,222.206
2011-02-02,221.672
2011-02-03,222.486
2011-02-04,223.377
2011-02-07,225.486
2011-02-08,226.684
2011-02-09,225.668
2011-02-10,226.683
2011-02-11,229.064
2011-02-14,230.254
2011-02-15,228.752
2011-02-16,231.0
2011-02-17,232.352
2011-02-18,232.341
2011-02-21,232.341
2011-02-22,226.357
2011-02-23,222.952
2011-02-24,223.618
2011-02-25,228.373
2011-02-28,228.936
2011-03-01,224.748
2011-03-02,225.898
2011-03-03,230.559
2011-03-04,229.43
2011-03-07,226.169
2011-03-08,228.958
2011-03-09,228.146
2011-03-10,222.971
2011-03-11,224.3
2011-03-14,222.918
2011-03-15,221.065
2011-03-16,218.535
2011-03-17,219.674
2011-03-18,221.417
2011-03-21,226.138
2011-03-22,224.901
2011-03-23,225.33
2011-03-24,227.265
2011-03-25,229.034
2011-03-28,228.281
2011-03-29,230.428
2011-03-30,233.09
2011-03-31,233.964
2011-04-01,235.192
2011-04-04,235.751
2011-04-05,236.849
2011-04-06,236.821
2011-04-07,235.55
2011-04-08,233.658
2011-04-11,231.732
2011-04-12,228.947
2011-04-13,229.613
2011-04-14,230.188
2011-04-15,232.198
2011-04-18,228.596
2011-04-19,229.594
2011-04-20,233.759
2011-04-21,235.705
2011-04-22,235.705
2011-04-25,235.517
2011-04-26,237.662
2011-04-27,239.254
2011-04-28,239.823
2011-04-29,240.709
2011-05-02,238.656
2011-05-03,235.832
2011-05-04,233.293
2011-05-05,232.511
2011-05-06,233.48
2011-05-09,235.873
2011-05-10,238.963
2011-05-11,235.47
2011-05-12,236.93
2011-05-13,234.001
2011-05-16,231.101
2011-05-17,230.02
2011-05-18,233.736
2011-05-19,234.188
2011-05-20,232.531
2011-05-23,228.627
2011-05-24,228.079
2011-05-25,230.442
2011-05-26,232.833
2011-05-27,234.426
2011-05-30,234.426
2011-05-31,237.105
2011-06-01,230.42
2011-06-02,230.26
2011-06-03,227.115
2011-06-06,223.446
2011-06-07,224.159
2011-06-08,221.65
2011-06-09,223.096
2011-06-10,219.518
2011-06-13,218.799
2011-06-14,223.204
2011-06-15,219.46
2011-06-16,219.49
2011-06-17,219.773
2011-06-20,221.539
2011-06-21,226.297
2011-06-22,224.955
2011-06-23,225.16
2011-06-24,223.286
2011-06-27,224.832
2011-06-28,228.405
2011-06-29,229.906
2011-06-30,231.926
2011-07-01,235.736
2011-07-04,235.736
2011-07-05,236.034
2011-07-06,237.222
2011-07-07,240.243
2011-07-08,238.586
2011-07-11,233.074
2011-07-12,232.013
2011-07-13,233.487
2011-07-14,230.188
2011-07-15,231.566
2011-07-18,228.224
2011-07-19,233.062
2011-07-20,232.6
2011-07-21,234.85
2011-07-22,235.575
2011-07-25,233.166
2011-07-26,231.554
2011-07-27,224.938
2011-07-28,223.969
2011-07-29,223.17
2011-08-01,221.863
2011-08-02,214.931
2011-08-03,216.373
2011-08-04,202.871
2011-08-05,199.264
2011-08-08,181.786
2011-08-09,193.734
2011-08-10,185.529
2011-08-11,195.504
2011-08-12,196.438
2011-08-15,202.153
2011-08-16,198.675
2011-08-17,197.951
2011-08-18,186.331
2011-08-19,183.01
2011-08-22,182.96
2011-08-23,191.106
2011-08-24,193.814
2011-08-25,189.302
2011-08-26,194.268
2011-08-29,202.847
2011-08-30,203.828
2011-08-31,204.095
2011-09-01,199.883
2011-09-02,193.277
2011-09-05,193.277
2011-09-06,192.152
2011-09-07,199.992
2011-09-08,196.623
2011-09-09,190.852
2011-09-12,192.076
2011-09-13,195.466
2011-09-14,198.874
2011-09-15,201.601
2011-09-16,201.705
2011-09-19,198.781
2011-09-20,195.666
2011-09-21,188.657
2011-09-22,181.981
2011-09-23,184.216
2011-09-26,187.997
2011-09-27,191.656
2011-09-28,184.54
2011-09-29,186.916
2011-09-30,181.623
2011-10-03,172.609
2011-10-04,181.28
2011-10-05,184.771
2011-10-06,189.556
2011-10-07,185.618
2011-10-10,193.088
2011-10-11,193.686
2011-10-12,196.657
2011-10-13,196.395
2011-10-14,200.106
2011-10-17,194.265
2011-10-18,199.599
2011-10-19,195.95
2011-10-20,196.696
2011-10-21,201.072
2011-10-24,207.346
2011-10-25,201.785
2011-10-26,205.077
2011-10-27,214.77
2011-10-28,214.151
2011-10-31,208.699
2011-11-01,201.571
2011-11-02,206.392
2011-11-03,211.534
2011-11-04,210.848
2011-11-07,210.593
2011-11-08,212.969
2011-11-09,203.428
2011-11-10,205.09
2011-11-11,209.988
2011-11-14,207.395
2011-11-15,209.652
2011-11-16,206.244
2011-11-17,202.684
2011-11-18,202.568
2011-11-21,198.494
2011-11-22,197.107
2011-11-23,191.504
2011-11-24,191.504
2011-11-25,190.02
2011-11-28,197.742
2011-11-29,197.494
2011-11-30,207.968
2011-12-01,206.685
2011-12-02,207.448
2011-12-05,210.537
2011-12-06,210.04
2011-12-07,209.755
2011-12-08,203.767
2011-12-09,209.282
2011-12-12,205.734
2011-12-13,201.79
2011-12-14,198.581
2011-12-15,200.366
2011-12-16,202.2
2011-12-19,198.571
2011-12-20,206.148
2011-12-21,206.701
2011-12-22,208.552
2011-12-23,209.614
2011-12-26,209.614
2011-12-27,210.302
2011-12-28,206.253
2011-12-29,208.968
2011-12-30,207.979
2012-01-02,207.979
2012-01-03,210.599
2012-01-04,209.59
2012-01-05,211.171
2012-01-06,210.923
2012-01-09,212.022
2012-01-10,214.87
2012-01-11,215.703
2012-01-12,216.437
2012-01-13,214.882
2012-01-16,214.882
2012-01-17,215.272
2012-01-18,218.989
2012-01-19,220.306
2012-01-20,220.536
2012-01-23,220.319
2012-01-24,221.688
2012-01-25,223.993
2012-01-26,222.778
2012-01-27,224.382
2012-01-30,222.834
2012-01-31,222.601
2012-02-01,227.053
2012-02-02,227.66
2012-02-03,232.236
2012-02-06,231.842
2012-02-07,231.96
2012-02-08,232.346
2012-02-09,232.184
2012-02-10,229.561
2012-02-13,232.271
2012-02-14,231.414
2012-02-15,230.225
2012-02-16,234.232
2012-02-17,233.981
2012-02-20,233.981
2012-02-21,232.806
2012-02-22,231.342
2012-02-23,234.067
2012-02-24,233.833
2012-02-27,233.914
2012-02-28,233.317
2012-02-29,230.849
2012-03-01,232.47
2012-03-02,229.716
2012-03-05,229.117
2012-03-06,224.476
2012-03-07,226.901
2012-03-08,229.766
2012-03-09,232.517
2012-03-12,231.614
2012-03-13,236.421
2012-03-14,234.656
2012-03-15,236.825
2012-03-16,236.618
2012-03-19,237.945
2012-03-20,235.933
2012-03-21,235.951
2012-03-22,233.443
2012-03-23,235.261
2012-03-26,239.266
2012-03-27,237.97
2012-03-28,236.597
2012-03-29,236.072
2012-03-30,235.893
2012-04-02,238.058
2012-04-03,237.473
2012-04-04,233.763
2012-04-05,233.083
2012-04-06,233.083
2012-04-09,229.447
2012-04-10,223.901
2012-04-11,226.992
2012-04-12,230.946
2012-04-13,227.793
2012-04-16,228.011
2012-04-17,231.609
2012-04-18,230.217
2012-04-19,229.364
2012-04-20,230.191
2012-04-23,227.211
2012-04-24,228.057
2012-04-25,232.12
2012-04-26,234.23
2012-04-27,235.984
2012-04-30,233.877
2012-05-01,234.402
2012-05-02,235.037
2012-05-03,231.667
2012-05-04,227.748
2012-05-07,227.869
2012-05-08,227.168
2012-05-09,226.204
2012-05-10,226.721
2012-05-11,226.66
2012-05-14,223.653
2012-05-15,222.889
2012-05-16,221.214
2012-05-17,215.668
2012-05-18,213.274
2012-05-21,218.325
2012-05-22,218.049
2012-05-23,219.434
2012-05-24,219.746
2012-05-25,219.64
2012-05-28,219.64
2012-05-29,222.805
2012-05-30,218.307
2012-05-31,217.913
2012-06-01,211.06
2012-06-04,210.39
2012-06-05,213.053
2012-06-06,218.259
2012-06-07,217.046
2012-06-08,219.182
2012-06-11,214.409
2012-06-12,217.084
2012-06-13,214.401
2012-06-14,216.657
2012-06-15,219.075
2012-06-18,220.018
2012-06-19,223.451
2012-06-20,223.022
2012-06-21,217.263
2012-06-22,219.443
2012-06-25,215.567
2012-06-26,216.636
2012-06-27,219.364
2012-06-28,219.774
2012-06-29,226.021
2012-07-02,228.035
2012-07-03,230.87
2012-07-04,230.87
2012-07-05,230.68
2012-07-06,227.775
2012-07-09,226.971
2012-07-10,224.255
2012-07-11,223.43
2012-07-12,222.828
2012-07-13,226.126
2012-07-16,225.006
2012-07-17,225.987
2012-07-18,227.549
2012-07-19,227.394
2012-07-20,224.775
2012-07-23,221.534
2012-07-24,218.487
2012-07-25,218.87
2012-07-26,221.424
2012-07-27,226.378
2012-07-30,225.413
2012-07-31,224.191
2012-08-01,221.195
2012-08-02,220.017
2012-08-03,225.013
2012-08-06,226.518
2012-08-07,228.703
2012-08-08,228.712
2012-08-09,229.634
2012-08-10,229.578
2012-08-13,229.129
2012-08-14,228.473
2012-08-15,230.164
2012-08-16,232.394
2012-08-17,233.85
2012-08-20,232.95
2012-08-21,232.945
2012-08-22,232.482
2012-08-23,230.719
2012-08-24,231.563
2012-08-27,231.519
2012-08-28,232.538
2012-08-29,233.298
2012-08-30,231.104
2012-08-31,232.232
2012-09-03,232.232
2012-09-04,234.738
2012-09-05,234.427
2012-09-06,239.075
2012-09-07,240.382
2012-09-10,239.505
2012-09-11,240.252
2012-09-12,241.235
2012-09-13,244.103
2012-09-14,246.905
2012-09-17,244.774
2012-09-18,243.818
2012-09-19,244.039
2012-09-20,242.676
2012-09-21,243.175
2012-09-24,241.997
2012-09-25,238.251
2012-09-26,236.658
2012-09-27,239.441
2012-09-28,238.253
2012-10-01,238.325
2012-10-02,238.688
2012-10-03,238.645
2012-10-04,240.527
2012-10-05,240.428
2012-10-08,239.355
2012-10-09,236.627
2012-10-10,235.837
2012-10-11,236.91
2012-10-12,235.131
2012-10-15,236.836
2012-10-16,239.139
2012-10-17,240.993
2012-10-18,240.154
2012-10-19,236.283
2012-10-22,235.896
2012-10-23,234.383
2012-10-24,233.563
2012-10-25,234.262
2012-10-26,233.508
2012-10-29,233.508
2012-10-30,233.508
2012-10-31,234.971
2012-11-01,238.812
2012-11-02,235.289
2012-11-05,236.835
2012-11-06,238.989
2012-11-07,233.524
2012-11-08,230.408
2012-11-09,230.671
2012-11-12,230.348
2012-11-13,229.184
2012-11-14,224.888
2012-11-15,224.031
2012-11-16,226.011
2012-11-19,230.494
2012-11-20,230.982
2012-11-21,232.148
2012-11-22,232.148
2012-11-23,234.83
2012-11-26,235.026
2012-11-27,234.534
2012-11-28,235.994
2012-11-29,238.217
2012-11-30,238.101
2012-12-03,237.538
2012-12-04,237.716
2012-12-05,237.474
2012-12-06,238.011
2012-12-07,238.308
2012-12-10,239.419
2012-12-11,241.292
2012-12-12,240.452
2012-12-13,238.957
2012-12-14,238.46
2012-12-17,241.294
2012-12-18,244.796
2012-12-19,244.579
2012-12-20,245.864
2012-12-21,244.144
2012-12-24,243.434
2012-12-25,243.434
2012-12-26,241.717
2012-12-27,241.537
2012-12-28,239.893
2012-12-31,244.422
2013-01-01,244.422
2013-01-02,250.857
2013-01-03,250.98
2013-01-04,252.893
2013-01-07,252.205
2013-01-08,251.529
2013-01-09,252.828
2013-01-10,253.314
2013-01-11,253.295
2013-01-14,253.338
2013-01-15,254.773
2013-01-16,254.23
2013-01-17,256.424
2013-01-18,257.111
2013-01-21,257.111
2013-01-22,258.906
2013-01-23,258.47
2013-01-24,259.384
2013-01-25,261.423
2013-01-28,261.254
2013-01-29,261.301
2013-01-30,259.146
2013-01-31,260.602
2013-02-01,263.109
2013-02-04,260.152
2013-02-05,262.436
2013-02-06,263.634
2013-02-07,263.058
2013-02-08,264.789
2013-02-11,264.449
2013-02-12,265.568
2013-02-13,266.401
2013-02-14,267.176
2013-02-15,266.901
2013-02-18,266.901
2013-02-19,269.21
2013-02-20,264.197
2013-02-21,261.526
2013-02-22,264.319
2013-02-25,258.783
2013-02-26,260.141
2013-02-27,263.384
2013-02-28,263.65
2013-03-01,263.764
2013-03-04,264.514
2013-03-05,267.637
2013-03-06,268.413
2013-03-07,269.613
2013-03-08,271.97
2013-03-11,272.414
2013-03-12,271.92
2013-03-13,273.006
2013-03-14,275.358
2013-03-15,275.06
2013-03-18,273.716
2013-03-19,272.587
2013-03-20,275.13
2013-03-21,272.831
2013-03-22,273.422
2013-03-25,273.104
2013-03-26,274.487
2013-03-27,274.781
2013-03-28,275.689
2013-03-29,275.689
2013-04-01,272.578
2013-04-02,271.441
2013-04-03,267.093
2013-04-04,268.838
2013-04-05,268.336
2013-04-08,270.778
2013-04-09,270.697
2013-04-10,274.759
2013-04-11,275.458
2013-04-12,274.306
2013-04-15,264.931
2013-04-16,269.245
2013-04-17,264.762
2013-04-18,263.127
2013-04-19,265.926
2013-04-22,266.8
2013-04-23,270.25
2013-04-24,271.381
2013-04-25,273.198
2013-04-26,271.932
2013-04-29,273.997
2013-04-30,275.669
2013-05-01,270.258
2013-05-02,273.916
2013-05-03,277.609
2013-05-06,279.202
2013-05-07,281.548
2013-05-08,282.619
2013-05-09,281.531
2013-05-10,283.796
2013-05-13,283.502
2013-05-14,287.044
2013-05-15,288.012
2013-05-16,286.697
2013-05-17,289.798
2013-05-20,290.406
2013-05-21,290.828
2013-05-22,286.04
2013-05-23,286.209
2013-05-24,285.596
2013-05-27,285.596
2013-05-28,288.679
2013-05-29,286.017
2013-05-30,288.238
2013-05-31,285.47
2013-06-03,285.983
2013-06-04,283.832
2013-06-05,279.896
2013-06-06,283.135
2013-06-07,285.8
2013-06-10,286.657
2013-06-11,283.303
2013-06-12,280.686
2013-06-13,285.842
2013-06-14,284.16
2013-06-17,285.823
2013-06-18,288.727
2013-06-19,284.869
2013-06-20,277.502
2013-06-21,277.668
2013-06-24,274.305
2013-06-25,277.578
2013-06-26,279.229
2013-06-27,283.548
2013-06-28,282.928
2013-07-01,286.565
2013-07-02,286.423
2013-07-03,286.5
2013-07-04,286.5
2013-07-05,290.43
2013-07-08,291.331
2013-07-09,294.034
2013-07-10,294.485
2013-07-11,298.17
2013-07-12,299.245
2013-07-15,300.382
2013-07-16,298.447
2013-07-17,299.753
2013-07-18,302.064
2013-07-19,302.076
2013-07-22,303.061
2013-07-23,302.772
2013-07-24,300.335
2013-07-25,302.384
2013-07-26,301.182
2013-07-29,299.606
2013-07-30,300.652
2013-07-31,301.494
2013-08-01,306.291
2013-08-02,306.275
2013-08-05,306.712
2013-08-06,303.341
2013-08-07,301.063
2013-08-08,302.97
2013-08-09,303.098
2013-08-12,304.035
2013-08-13,303.715
2013-08-14,302.462
2013-08-15,297.13
2013-08-16,296.15
2013-08-19,293.452
2013-08-20,297.399
2013-08-21,295.552
2013-08-22,299.249
2013-08-23,299.863
2013-08-26,299.973
2013-08-27,293.315
2013-08-28,294.063
2013-08-29,296.082
2013-08-30,292.091
2013-09-02,292.091
2013-09-03,293.109
2013-09-04,295.927
2013-09-05,296.886
2013-09-06,297.4
2013-09-09,301.934
2013-09-10,304.71
2013-09-11,304.845
2013-09-12,303.272
2013-09-13,304.391
2013-09-16,305.638
2013-09-17,308.155
2013-09-18,311.246
2013-09-19,310.797
2013-09-20,309.164
2013-09-23,308.201
2013-09-24,308.87
2013-09-25,309.02
2013-09-26,310.49
2013-09-27,309.482
2013-09-30,309.225
2013-10-01,313.357
2013-10-02,312.534
2013-10-03,309.644
2013-10-04,311.812
2013-10-07,308.291
2013-10-08,303.157
2013-10-09,301.736
2013-10-10,308.817
2013-10-11,312.189
2013-10-14,313.685
2013-10-15,310.8
2013-10-16,314.593
2013-10-17,317.46
2013-10-18,320.31
2013-10-21,320.057
2013-10-22,321.559
2013-10-23,320.139
2013-10-24,321.79
2013-10-25,322.414
2013-10-28,322.115
2013-10-29,323.267
2013-10-30,319.839
2013-10-31,319.018
2013-11-01,318.691
2013-11-04,321.82
2013-11-05,320.517
2013-11-06,319.386
2013-11-07,313.633
2013-11-08,318.878
2013-11-11,319.812
2013-11-12,319.659
2013-11-13,323.009
2013-11-14,323.717
2013-11-15,325.05
2013-11-18,322.646
2013-11-19,320.688
2013-11-20,320.093
2013-11-21,324.801
2013-11-22,326.166
2013-11-25,325.708
2013-11-26,327.356
2013-11-27,328.732
2013-11-28,328.732
2013-11-29,328.644
2013-12-02,326.472
2013-12-03,325.0
2013-12-04,324.646
2013-12-05,324.69
2013-12-06,327.027
2013-12-09,326.972
2013-12-10,325.261
2013-12-11,319.925
2013-12-12,320.249
2013-12-13,321.145
2013-12-16,324.101
2013-12-17,324.023
2013-12-18,327.946
2013-12-19,326.08
2013-12-20,330.77
2013-12-23,333.702
2013-12-24,334.93
2013-12-25,334.93
2013-12-26,335.323
2013-12-27,335.199
2013-12-30,335.445
2013-12-31,336.409
2014-01-01,336.409
2014-01-02,333.148
2014-01-03,334.448
2014-01-06,332.335
2014-01-07,335.201
2014-01-08,335.692
2014-01-09,335.845
2014-01-10,338.084
2014-01-13,333.593
2014-01-14,338.123
2014-01-15,340.016
2014-01-16,340.086
2014-01-17,338.681
2014-01-20,338.681
2014-01-21,340.313
2014-01-22,342.014
2014-01-23,339.517
2014-01-24,331.085
2014-01-27,327.227
2014-01-28,330.524
2014-01-29,326.647
2014-01-30,331.621
2014-01-31,329.828
2014-02-03,319.169
2014-02-04,322.217
2014-02-05,320.525
2014-02-06,324.07
2014-02-07,327.642
2014-02-10,328.382
2014-02-11,331.444
2014-02-12,332.892
2014-02-13,336.577
2014-02-14,337.356
2014-02-17,337.356
2014-02-18,340.25
2014-02-19,337.36
2014-02-20,340.572
2014-02-21,341.056
2014-02-24,343.375
2014-02-25,343.264
2014-02-26,345.043
2014-02-27,346.688
2014-02-28,346.204
2014-03-03,344.221
2014-03-04,351.726
2014-03-05,351.054
2014-03-06,350.873
2014-03-07,350.849
2014-03-10,349.436
2014-03-11,346.386
2014-03-12,347.506
2014-03-13,343.197
2014-03-14,344.343
2014-03-17,346.594
2014-03-18,350.944
2014-03-19,348.543
2014-03-20,349.427
2014-03-21,348.23
2014-03-24,344.218
2014-03-25,344.152
2014-03-26,338.685
2014-03-27,337.901
2014-03-28,338.796
2014-03-31,344.454
2014-04-01,348.451
2014-04-02,349.613
2014-04-03,347.002
2014-04-04,340.257
2014-04-07,334.651
2014-04-08,337.013
2014-04-09,341.478
2014-04-10,332.741
2014-04-11,328.21
2014-04-14,329.573
2014-04-15,331.187
2014-04-16,335.132
2014-04-17,336.45
2014-04-18,336.45
2014-04-21,337.846
2014-04-22,341.286
2014-04-23,339.482
2014-04-24,339.151
2014-04-25,333.809
2014-04-28,332.149
2014-04-29,333.592
2014-04-30,335.387
2014-05-01,335.692
2014-05-02,336.423
2014-05-05,336.064
2014-05-06,332.046
2014-05-07,332.354
2014-05-08,329.808
2014-05-09,331.338
2014-05-12,337.862
2014-05-13,335.257
2014-05-14,331.44
2014-05-15,328.976
2014-05-16,330.733
2014-05-19,333.492
2014-05-20,329.391
2014-05-21,331.097
2014-05-22,333.483
2014-05-23,336.458
2014-05-26,336.458
2014-05-27,340.055
2014-05-28,338.68
2014-05-29,340.109
2014-05-30,338.799
2014-06-02,338.578
2014-06-03,338.302
2014-06-04,339.985
2014-06-05,344.952
2014-06-06,347.661
2014-06-09,349.736
2014-06-10,349.03
2014-06-11,347.786
2014-06-12,345.794
2014-06-13,346.949
2014-06-16,347.934
2014-06-17,350.901
2014-06-18,352.765
2014-06-19,353.296
2014-06-20,354.279
2014-06-23,353.853
2014-06-24,350.683
2014-06-25,353.271
2014-06-26,352.798
2014-06-27,354.8
2014-06-30,356.167
2014-07-01,359.491
2014-07-02,357.957
2014-07-03,360.065
2014-07-04,360.065
2014-07-07,355.093
2014-07-08,351.202
2014-07-09,351.947
2014-07-10,349.26
2014-07-11,348.847
2014-07-14,350.347
2014-07-15,347.8
2014-07-16,347.552
2014-07-17,342.951
2014-07-18,347.707
2014-07-21,346.497
2014-07-22,348.918
2014-07-23,349.211
2014-07-24,349.244
2014-07-25,346.508
2014-07-28,345.216
2014-07-29,344.811
2014-07-30,345.762
2014-07-31,338.147
2014-08-01,336.959
2014-08-04,339.534
2014-08-05,338.231
2014-08-06,338.666
2014-08-07,337.406
2014-08-08,340.896
2014-08-11,343.375
2014-08-12,341.422
2014-08-13,344.377
2014-08-14,345.31
2014-08-15,345.163
2014-08-18,349.652
2014-08-19,351.298
2014-08-20,350.981
2014-08-21,351.514
2014-08-22,351.544
2014-08-25,353.068
2014-08-26,355.12
2014-08-27,354.521
2014-08-28,353.211
2014-08-29,355.548
2014-09-01,355.548
2014-09-02,356.748
2014-09-03,355.389
2014-09-04,353.903
2014-09-05,355.157
2014-09-08,355.288
2014-09-09,351.736
2014-09-10,353.146
2014-09-11,355.032
2014-09-12,351.759
2014-09-15,348.499
2014-09-16,350.408
2014-09-17,351.069
2014-09-18,352.226
2014-09-19,349.55
2014-09-22,344.37
2014-09-23,341.457
2014-09-24,343.768
2014-09-25,338.7
2014-09-26,341.244
2014-09-29,340.854
2014-09-30,336.723
2014-10-01,331.968
2014-10-02,333.893
2014-10-03,336.604
2014-10-06,334.505
2014-10-07,328.922
2014-10-08,334.265
2014-10-09,326.054
2014-10-10,320.467
2014-10-13,317.005
2014-10-14,320.056
2014-10-15,321.596
2014-10-16,325.487
2014-10-17,326.415
2014-10-20,329.981
2014-10-21,336.811
2014-10-22,332.749
2014-10-23,338.003
2014-10-24,339.021
2014-10-27,338.39
2014-10-28,346.124
2014-10-29,345.325
2014-10-30,347.238
2014-10-31,352.321
2014-11-03,352.168
2014-11-04,350.253
2014-11-05,350.859
2014-11-06,352.861
2014-11-07,352.987
2014-11-10,354.327
2014-11-11,354.396
2014-11-12,355.712
2014-11-13,353.475
2014-11-14,353.403
2014-11-17,351.7
2014-11-18,353.714
2014-11-19,351.357
2014-11-20,354.372
2014-11-21,355.526
2014-11-24,358.898
2014-11-25,358.766
2014-11-26,359.456
2014-11-27,359.456
2014-11-28,355.08
2014-12-01,349.66
2014-12-02,352.619
2014-12-03,355.678
2014-12-04,354.317
2014-12-05,356.046
2014-12-08,352.172
2014-12-09,356.243
2014-12-10,348.696
2014-12-11,350.128
2014-12-12,345.54
2014-12-15,342.257
2014-12-16,341.413
2014-12-17,350.704
2014-12-18,356.337
2014-12-19,358.018
2014-12-22,359.586
2014-12-23,360.339
2014-12-24,361.173
2014-12-25,361.173
2014-12-26,363.149
2014-12-29,364.694
2014-12-30,363.043
2014-12-31,360.192
2015-01-01,360.192
2015-01-02,359.102
2015-01-05,353.344
2015-01-06,348.721
2015-01-07,352.902
2015-01-08,358.734
2015-01-09,355.968
2015-01-12,354.166
2015-01-13,353.951
2015-01-14,352.787
2015-01-15,347.144
2015-01-16,352.715
2015-01-19,352.715
2015-01-20,350.997
2015-01-21,351.413
2015-01-22,357.834
2015-01-23,357.062
2015-01-26,360.708
2015-01-27,358.786
2015-01-28,353.615
2015-01-29,357.057
2015-01-30,351.515
2015-02-02,354.826
2015-02-03,361.46
2015-02-04,359.738
2015-02-05,364.527
2015-02-06,363.369
2015-02-09,361.154
2015-02-10,363.418
2015-02-11,363.219
2015-02-12,367.729
2015-02-13,369.803
2015-02-16,369.803
2015-02-17,370.239
2015-02-18,371.452
2015-02-19,371.463
2015-02-20,373.293
2015-02-23,373.216
2015-02-24,373.489
2015-02-25,374.11
2015-02-26,374.125
2015-02-27,372.627
2015-03-02,375.371
2015-03-03,373.313
2015-03-04,371.877
2015-03-05,372.502
2015-03-06,367.629
2015-03-09,368.836
2015-03-10,364.424
2015-03-11,366.729
2015-03-12,371.91
2015-03-13,370.138
2015-03-16,373.007
2015-03-17,373.659
2015-03-18,377.412
2015-03-19,377.158
2015-03-20,380.791
2015-03-23,380.201
2015-03-24,379.171
2015-03-25,371.843
2015-03-26,371.074
2015-03-27,373.353
2015-03-30,378.55
2015-03-31,377.214
2015-04-01,376.504
2015-04-02,377.968
2015-04-03,377.968
2015-04-06,380.216
2015-04-07,378.003
2015-04-08,380.179
2015-04-09,379.411
2015-04-10,380.83
2015-04-13,380.36
2015-04-14,380.502
2015-04-15,383.057
2015-04-16,382.447
2015-04-17,377.163
2015-04-20,380.374
2015-04-21,380.367
2015-04-22,381.124
2015-04-23,383.118
2015-04-24,382.02
2015-04-27,378.259
2015-04-28,379.613
2015-04-29,376.905
2015-04-30,370.546
2015-05-01,373.229
2015-05-04,374.811
2015-05-05,369.653
2015-05-06,370.036
2015-05-07,371.602
2015-05-08,374.904
2015-05-11,374.927
2015-05-12,374.302
2015-05-13,374.576
2015-05-14,378.182
2015-05-15,378.344
2015-05-18,381.632
2015-05-19,380.992
2015-05-20,381.503
2015-05-21,381.591
2015-05-22,380.767
2015-05-25,380.767
2015-05-26,377.044
2015-05-27,380.778
2015-05-28,380.244
2015-05-29,378.045
2015-06-01,378.811
2015-06-02,379.585
2015-06-03,382.197
2015-06-04,378.628
2015-06-05,380.675
2015-06-08,378.417
2015-06-09,377.514
2015-06-10,382.18
2015-06-11,383.023
2015-06-12,381.572
2015-06-15,380.15
2015-06-16,382.35
2015-06-17,382.394
2015-06-18,386.319
2015-06-19,385.834
2015-06-22,387.636
2015-06-23,388.418
2015-06-24,384.743
2015-06-25,383.957
2015-06-26,383.6
2015-06-29,374.512
2015-06-30,376.101
2015-07-01,377.094
2015-07-02,375.627
2015-07-03,375.627
2015-07-06,374.735
2015-07-07,375.784
2015-07-08,369.937
2015-07-09,370.995
2015-07-10,375.515
2015-07-13,379.141
2015-07-14,381.034
2015-07-15,378.585
2015-07-16,380.755
2015-07-17,378.524
2015-07-20,377.235
2015-07-21,375.301
2015-07-22,376.126
2015-07-23,372.943
2015-07-24,368.48
2015-07-27,365.071
2015-07-28,368.678
2015-07-29,371.654
2015-07-30,372.214
2015-07-31,373.702
2015-08-03,371.921
2015-08-04,371.283
2015-08-05,372.203
2015-08-06,368.322
2015-08-07,366.646
2015-08-10,371.582
