Date,USA SMALL CAP Small Cap
2005-11-11,171.799
2005-11-14,171.391
2005-11-15,169.693
2005-11-16,169.531
2005-11-17,172.675
2005-11-18,173.816
2005-11-21,175.554
2005-11-22,176.692
2005-11-23,176.941
2005-11-24,176.941
2005-11-25,177.08
2005-11-28,173.929
2005-11-29,174.535
2005-11-30,175.323
2005-12-01,178.648
2005-12-02,178.701
2005-12-05,177.677
2005-12-06,178.126
2005-12-07,177.008
2005-12-08,177.714
2005-12-09,178.603
2005-12-12,178.84
2005-12-13,178.618
2005-12-14,178.912
2005-12-15,177.511
2005-12-16,176.996
2005-12-19,174.234
2005-12-20,174.355
2005-12-21,176.243
2005-12-22,177.443
2005-12-23,178.151
2005-12-26,178.151
2005-12-27,175.664
2005-12-28,176.7
2005-12-29,176.289
2005-12-30,174.994
2006-01-02,174.994
2006-01-03,177.593
2006-01-04,178.976
2006-01-05,179.552
2006-01-06,181.434
2006-01-09,183.224
2006-01-10,184.1
2006-01-11,184.101
2006-01-12,182.948
2006-01-13,183.265
2006-01-16,183.265
2006-01-17,181.884
2006-01-18,181.893
2006-01-19,184.469
2006-01-20,181.494
2006-01-23,182.228
2006-01-24,184.933
2006-01-25,184.58
2006-01-26,187.421
2006-01-27,188.441
2006-01-30,188.584
2006-01-31,189.23
2006-02-01,190.041
2006-02-02,187.694
2006-02-03,187.385
2006-02-06,188.2
2006-02-07,185.408
2006-02-08,186.417
2006-02-09,185.607
2006-02-10,185.189
2006-02-13,183.606
2006-02-14,185.767
2006-02-15,187.194
2006-02-16,188.676
2006-02-17,188.498
2006-02-20,188.498
2006-02-21,187.686
2006-02-22,189.471
2006-02-23,189.245
2006-02-24,190.306
2006-02-27,191.437
2006-02-28,188.822
2006-03-01,191.671
2006-03-02,191.258
2006-03-03,190.956
2006-03-06,189.119
2006-03-07,186.431
2006-03-08,186.612
2006-03-09,185.71
2006-03-10,187.837
2006-03-13,188.256
2006-03-14,190.259
2006-03-15,192.039
2006-03-16,192.021
2006-03-17,192.452
2006-03-20,192.503
2006-03-21,190.473
2006-03-22,192.695
2006-03-23,193.389
2006-03-24,194.807
2006-03-27,194.937
2006-03-28,194.201
2006-03-29,197.425
2006-03-30,197.094
2006-03-31,197.527
2006-04-03,196.153
2006-04-04,196.895
2006-04-05,197.795
2006-04-06,197.912
2006-04-07,195.454
2006-04-10,194.404
2006-04-11,191.799
2006-04-12,193.043
2006-04-13,193.776
2006-04-14,193.776
2006-04-17,193.336
2006-04-18,198.169
2006-04-19,200.606
2006-04-20,199.915
2006-04-21,199.059
2006-04-24,197.834
2006-04-25,197.733
2006-04-26,197.86
2006-04-27,196.757
2006-04-28,197.64
2006-05-01,196.746
2006-05-02,197.928
2006-05-03,198.083
2006-05-04,199.855
2006-05-05,201.542
2006-05-08,201.641
2006-05-09,201.483
2006-05-10,200.366
2006-05-11,195.826
2006-05-12,191.888
2006-05-15,190.528
2006-05-16,190.707
2006-05-17,187.717
2006-05-18,185.941
2006-05-19,186.732
2006-05-22,184.919
2006-05-23,183.978
2006-05-24,183.752
2006-05-25,187.48
2006-05-26,188.524
2006-05-29,188.524
2006-05-30,183.86
2006-05-31,186.394
2006-06-01,190.206
2006-06-02,190.616
2006-06-05,185.298
2006-06-06,184.309
2006-06-07,183.439
2006-06-08,183.301
2006-06-09,182.088
2006-06-12,177.29
2006-06-13,174.38
2006-06-14,175.478
2006-06-15,181.53
2006-06-16,179.796
2006-06-19,176.763
2006-06-20,175.989
2006-06-21,179.196
2006-06-22,178.599
2006-06-23,179.136
2006-06-26,181.132
2006-06-27,178.135
2006-06-28,178.454
2006-06-29,184.636
2006-06-30,185.791
2006-07-03,187.06
2006-07-04,187.06
2006-07-05,184.553
2006-07-06,184.831
2006-07-07,182.04
2006-07-10,181.897
2006-07-11,183.275
2006-07-12,180.198
2006-07-13,176.783
2006-07-14,175.268
2006-07-17,174.015
2006-07-18,174.648
2006-07-19,179.789
2006-07-20,175.248
2006-07-21,172.161
2006-07-24,176.714
2006-07-25,178.446
2006-07-26,178.056
2006-07-27,176.11
2006-07-28,179.516
2006-07-31,179.741
2006-08-01,177.192
2006-08-02,178.946
2006-08-03,180.523
2006-08-04,179.803
2006-08-07,178.546
2006-08-08,176.515
2006-08-09,175.209
2006-08-10,176.146
2006-08-11,174.496
2006-08-14,174.954
2006-08-15,179.005
2006-08-16,181.572
2006-08-17,182.301
2006-08-18,182.716
2006-08-21,181.176
2006-08-22,181.711
2006-08-23,179.446
2006-08-24,179.484
2006-08-25,179.578
2006-08-28,181.297
2006-08-29,183.412
2006-08-30,184.637
2006-08-31,184.486
2006-09-01,184.96
2006-09-04,184.96
2006-09-05,186.724
2006-09-06,182.791
2006-09-07,181.481
2006-09-08,182.092
2006-09-11,181.58
2006-09-12,185.81
2006-09-13,187.589
2006-09-14,186.732
2006-09-15,187.159
2006-09-18,187.373
2006-09-19,186.404
2006-09-20,188.501
2006-09-21,186.689
2006-09-22,184.725
2006-09-25,186.37
2006-09-26,187.185
2006-09-27,188.154
2006-09-28,188.073
2006-09-29,186.667
2006-10-02,185.064
2006-10-03,184.784
2006-10-04,188.118
2006-10-05,190.597
2006-10-06,190.044
2006-10-09,191.227
2006-10-10,191.616
2006-10-11,190.626
2006-10-12,194.125
2006-10-13,195.705
2006-10-16,197.523
2006-10-17,196.387
2006-10-18,195.794
2006-10-19,196.659
2006-10-20,195.201
2006-10-23,195.628
2006-10-24,195.39
2006-10-25,196.48
2006-10-26,198.646
2006-10-27,196.162
2006-10-30,197.008
2006-10-31,195.953
2006-11-01,192.881
2006-11-02,192.12
2006-11-03,192.724
2006-11-06,195.369
2006-11-07,196.032
2006-11-08,197.084
2006-11-09,195.062
2006-11-10,196.532
2006-11-13,197.365
2006-11-14,200.447
2006-11-15,201.794
2006-11-16,201.306
2006-11-17,200.78
2006-11-20,201.242
2006-11-21,201.686
2006-11-22,202.103
2006-11-23,202.103
2006-11-24,202.002
2006-11-27,197.105
2006-11-28,197.674
2006-11-29,200.194
2006-11-30,200.644
2006-12-01,199.447
2006-12-04,203.006
2006-12-05,203.557
2006-12-06,203.323
2006-12-07,202.473
2006-12-08,202.566
2006-12-11,202.69
2006-12-12,201.477
2006-12-13,201.462
2006-12-14,202.644
2006-12-15,202.247
2006-12-18,199.541
2006-12-19,199.693
2006-12-20,200.457
2006-12-21,199.827
2006-12-22,199.321
2006-12-25,199.321
2006-12-26,200.848
2006-12-27,203.119
2006-12-28,202.479
2006-12-29,200.667
2007-01-01,200.667
2007-01-02,200.667
2007-01-03,200.558
2007-01-04,201.089
2007-01-05,198.042
2007-01-08,198.214
2007-01-09,198.248
2007-01-10,198.459
2007-01-11,200.884
2007-01-12,202.567
2007-01-15,202.567
2007-01-16,201.857
2007-01-17,201.195
2007-01-18,198.413
2007-01-19,200.139
2007-01-22,198.296
2007-01-23,200.266
2007-01-24,202.422
2007-01-25,199.706
2007-01-26,200.476
2007-01-29,201.729
2007-01-30,203.128
2007-01-31,203.693
2007-02-01,205.408
2007-02-02,205.982
2007-02-05,205.142
2007-02-06,206.029
2007-02-07,207.539
2007-02-08,207.4
2007-02-09,204.976
2007-02-12,204.708
2007-02-13,206.196
2007-02-14,206.929
2007-02-15,207.536
2007-02-16,208.146
2007-02-19,208.146
2007-02-20,210.261
2007-02-21,210.619
2007-02-22,211.164
2007-02-23,210.572
2007-02-26,209.795
2007-02-27,201.9
2007-02-28,202.434
2007-03-01,201.659
2007-03-02,197.864
2007-03-05,193.717
2007-03-06,198.474
2007-03-07,198.051
2007-03-08,199.398
2007-03-09,200.187
2007-03-12,200.835
2007-03-13,195.958
2007-03-14,197.608
2007-03-15,199.74
2007-03-16,198.737
2007-03-19,200.674
2007-03-20,202.317
2007-03-21,205.806
2007-03-22,206.071
2007-03-23,206.563
2007-03-26,206.516
2007-03-27,205.113
2007-03-28,203.946
2007-03-29,204.322
2007-03-30,205.002
2007-04-02,205.656
2007-04-03,207.74
2007-04-04,207.514
2007-04-05,208.417
2007-04-06,208.417
2007-04-09,208.217
2007-04-10,208.936
2007-04-11,207.587
2007-04-12,209.342
2007-04-13,210.709
2007-04-16,213.638
2007-04-17,213.132
2007-04-18,211.972
2007-04-19,210.764
2007-04-20,213.107
2007-04-23,212.865
2007-04-24,212.369
2007-04-25,213.931
2007-04-26,214.601
2007-04-27,213.646
2007-04-30,209.842
2007-05-01,210.298
2007-05-02,213.687
2007-05-03,213.946
2007-05-04,214.873
2007-05-07,214.681
2007-05-08,214.618
2007-05-09,215.284
2007-05-10,211.279
2007-05-11,214.065
2007-05-14,211.998
2007-05-15,210.118
2007-05-16,211.733
2007-05-17,210.812
2007-05-18,212.646
2007-05-21,215.364
2007-05-22,216.924
2007-05-23,216.163
2007-05-24,212.653
2007-05-25,214.191
2007-05-28,214.191
2007-05-29,216.174
2007-05-30,217.615
2007-05-31,218.724
2007-06-01,220.287
2007-06-04,220.952
2007-06-05,219.379
2007-06-06,217.429
2007-06-07,213.483
2007-06-08,215.798
2007-06-11,215.039
2007-06-12,211.974
2007-06-13,214.837
2007-06-14,216.2
2007-06-15,218.926
2007-06-18,218.411
2007-06-19,218.996
2007-06-20,215.946
2007-06-21,217.138
2007-06-22,215.295
2007-06-25,213.442
2007-06-26,212.848
2007-06-27,216.068
2007-06-28,216.498
2007-06-29,215.297
2007-07-02,218.012
2007-07-03,218.806
2007-07-04,218.806
2007-07-05,219.342
2007-07-06,219.997
2007-07-09,220.645
2007-07-10,216.515
2007-07-11,217.129
2007-07-12,220.525
2007-07-13,220.798
2007-07-16,218.93
2007-07-17,219.36
2007-07-18,218.209
2007-07-19,219.707
2007-07-20,215.867
2007-07-23,215.269
2007-07-24,209.168
2007-07-25,209.022
2007-07-26,203.528
2007-07-27,200.198
2007-07-30,202.05
2007-07-31,199.419
2007-08-01,199.331
2007-08-02,200.819
2007-08-03,193.396
2007-08-06,195.777
2007-08-07,197.518
2007-08-08,202.031
2007-08-09,198.853
2007-08-10,199.653
2007-08-13,197.838
2007-08-14,193.841
2007-08-15,190.927
2007-08-16,194.237
2007-08-17,198.719
2007-08-20,199.468
2007-08-21,199.943
2007-08-22,202.481
2007-08-23,200.2
2007-08-24,202.67
2007-08-27,200.55
2007-08-28,194.987
2007-08-29,199.676
2007-08-30,198.862
2007-08-31,201.535
2007-09-03,201.535
2007-09-04,203.54
2007-09-05,201.227
2007-09-06,201.786
2007-09-07,197.654
2007-09-10,196.052
2007-09-11,199.356
2007-09-12,198.445
2007-09-13,198.839
2007-09-14,199.802
2007-09-17,197.96
2007-09-18,205.497
2007-09-19,207.935
2007-09-20,206.02
2007-09-21,207.007
2007-09-24,204.988
2007-09-25,204.432
2007-09-26,206.05
2007-09-27,207.238
2007-09-28,205.203
2007-10-01,209.717
2007-10-02,211.302
2007-10-03,210.204
2007-10-04,211.013
2007-10-05,214.594
2007-10-08,213.403
2007-10-09,214.727
2007-10-10,214.279
2007-10-11,211.346
2007-10-12,213.197
2007-10-15,210.503
2007-10-16,208.639
2007-10-17,208.998
2007-10-18,208.892
2007-10-19,202.775
2007-10-22,205.403
2007-10-23,207.701
2007-10-24,205.845
2007-10-25,204.164
2007-10-26,207.722
2007-10-29,207.97
2007-10-30,206.82
2007-10-31,209.576
2007-11-01,201.97
2007-11-02,202.52
2007-11-05,200.554
2007-11-06,203.404
2007-11-07,197.418
2007-11-08,198.164
2007-11-09,196.105
2007-11-12,194.168
2007-11-13,199.885
2007-11-14,198.469
2007-11-15,195.649
2007-11-16,195.299
2007-11-19,190.625
2007-11-20,190.306
2007-11-21,187.985
2007-11-22,187.985
2007-11-23,191.673
2007-11-26,187.01
2007-11-27,188.895
2007-11-28,195.603
2007-11-29,194.831
2007-11-30,195.852
2007-12-03,194.126
2007-12-04,192.546
2007-12-05,195.438
2007-12-06,200.281
2007-12-07,200.377
2007-12-10,201.946
2007-12-11,195.631
2007-12-12,196.5
2007-12-13,196.061
2007-12-14,192.614
2007-12-17,189.019
2007-12-18,191.647
2007-12-19,191.989
2007-12-20,194.38
2007-12-21,198.319
2007-12-24,200.417
2007-12-25,200.417
2007-12-26,200.7
2007-12-27,196.048
2007-12-28,195.773
2007-12-31,194.658
2008-01-01,194.658
2008-01-02,191.719
2008-01-03,189.757
2008-01-04,183.813
2008-01-07,183.887
2008-01-08,179.47
2008-01-09,180.557
2008-01-10,182.648
2008-01-11,179.261
2008-01-14,181.136
2008-01-15,176.954
2008-01-16,177.011
2008-01-17,171.969
2008-01-18,170.663
2008-01-21,170.663
2008-01-22,170.171
2008-01-23,175.018
2008-01-24,176.019
2008-01-25,175.034
2008-01-28,178.826
2008-01-29,180.294
2008-01-30,178.297
2008-01-31,182.785
2008-02-01,187.063
2008-02-04,185.329
2008-02-05,179.864
2008-02-06,177.543
2008-02-07,179.778
2008-02-08,179.163
2008-02-11,179.796
2008-02-12,180.819
2008-02-13,184.19
2008-02-14,180.753
2008-02-15,180.021
2008-02-18,180.021
2008-02-19,180.279
2008-02-20,182.26
2008-02-21,179.23
2008-02-22,179.647
2008-02-25,183.532
2008-02-26,185.23
2008-02-27,184.871
2008-02-28,182.32
2008-02-29,177.164
2008-03-03,176.971
2008-03-04,176.054
2008-03-05,176.852
2008-03-06,171.712
2008-03-07,170.584
2008-03-10,166.323
2008-03-11,172.913
2008-03-12,171.623
2008-03-13,174.292
2008-03-14,170.346
2008-03-17,166.531
2008-03-18,174.037
2008-03-19,169.614
2008-03-20,173.531
2008-03-21,173.531
2008-03-24,178.465
2008-03-25,179.814
2008-03-26,178.685
2008-03-27,176.232
2008-03-28,174.282
2008-03-31,175.652
2008-04-01,181.503
2008-04-02,182.168
2008-04-03,182.888
2008-04-04,183.048
2008-04-07,183.088
2008-04-08,182.837
2008-04-09,179.699
2008-04-10,181.431
2008-04-11,177.38
2008-04-14,176.897
2008-04-15,178.246
2008-04-16,183.498
2008-04-17,182.566
2008-04-18,185.799
2008-04-21,185.224
2008-04-22,182.081
2008-04-23,182.739
2008-04-24,184.927
2008-04-25,186.95
2008-04-28,187.72
2008-04-29,186.283
2008-04-30,185.766
2008-05-01,189.167
2008-05-02,188.8
2008-05-05,188.525
2008-05-06,190.181
2008-05-07,187.262
2008-05-08,188.084
2008-05-09,188.025
2008-05-12,190.917
2008-05-13,192.07
2008-05-14,192.362
2008-05-15,194.519
2008-05-16,194.37
2008-05-19,193.862
2008-05-20,193.105
2008-05-21,190.415
2008-05-22,191.541
2008-05-23,189.295
2008-05-26,189.295
2008-05-27,191.461
2008-05-28,193.007
2008-05-29,194.385
2008-05-30,195.532
2008-06-02,193.802
2008-06-03,193.34
2008-06-04,194.181
2008-06-05,198.448
2008-06-06,192.665
2008-06-09,191.473
2008-06-10,190.643
2008-06-11,187.01
2008-06-12,187.613
2008-06-13,190.918
2008-06-16,192.609
2008-06-17,191.566
2008-06-18,189.95
2008-06-19,191.589
2008-06-20,188.355
2008-06-23,186.831
2008-06-24,184.222
2008-06-25,186.174
2008-06-26,181.3
2008-06-27,180.821
2008-06-30,179.209
2008-07-01,179.566
2008-07-02,174.63
2008-07-03,172.939
2008-07-04,172.939
2008-07-07,171.068
2008-07-08,175.858
2008-07-09,172.01
2008-07-10,173.119
2008-07-11,173.219
2008-07-14,170.813
2008-07-15,169.884
2008-07-16,175.528
2008-07-17,177.752
2008-07-18,177.35
2008-07-21,178.345
2008-07-22,181.899
2008-07-23,182.416
2008-07-24,177.454
2008-07-25,179.083
2008-07-28,176.22
2008-07-29,180.716
2008-07-30,182.286
2008-07-31,181.217
2008-08-01,181.316
2008-08-04,178.172
2008-08-05,182.397
2008-08-06,183.576
2008-08-07,180.599
2008-08-08,185.283
2008-08-11,188.237
2008-08-12,186.469
2008-08-13,186.917
2008-08-14,188.722
2008-08-15,188.821
2008-08-18,186.139
2008-08-19,183.591
2008-08-20,184.203
2008-08-21,183.514
2008-08-22,186.098
2008-08-25,182.258
2008-08-26,182.83
2008-08-27,185.097
2008-08-28,188.399
2008-08-29,186.649
2008-09-01,186.649
2008-09-02,185.977
2008-09-03,185.972
2008-09-04,180.551
2008-09-05,180.88
2008-09-08,183.912
2008-09-09,177.186
2008-09-10,179.532
2008-09-11,180.279
2008-09-12,181.304
2008-09-15,173.497
2008-09-16,177.376
2008-09-17,169.553
2008-09-18,179.424
2008-09-19,186.776
2008-09-22,178.323
2008-09-23,175.885
2008-09-24,173.561
2008-09-25,175.449
2008-09-26,174.77
2008-09-29,162.438
2008-09-30,168.104
2008-10-01,166.624
2008-10-02,157.79
2008-10-03,153.754
2008-10-06,147.281
2008-10-07,139.078
2008-10-08,136.511
2008-10-09,125.795
2008-10-10,128.638
2008-10-13,141.056
2008-10-14,138.007
2008-10-15,125.09
2008-10-16,131.278
2008-10-17,130.151
2008-10-20,135.313
2008-10-21,131.407
2008-10-22,123.889
2008-10-23,120.768
2008-10-24,116.678
2008-10-27,111.622
2008-10-28,120.236
2008-10-29,122.652
2008-10-30,127.916
2008-10-31,132.517
2008-11-03,132.823
2008-11-04,135.346
2008-11-05,128.087
2008-11-06,122.739
2008-11-07,125.355
2008-11-10,122.389
2008-11-11,119.482
2008-11-12,112.664
2008-11-13,121.493
2008-11-14,114.17
2008-11-17,112.444
2008-11-18,111.802
2008-11-19,103.261
2008-11-20,96.06
2008-11-21,101.084
2008-11-24,108.646
2008-11-25,110.566
2008-11-26,116.78
2008-11-27,116.78
2008-11-28,118.168
2008-12-01,104.931
2008-12-02,110.438
2008-12-03,113.447
2008-12-04,109.925
2008-12-05,115.046
2008-12-08,119.936
2008-12-09,116.754
2008-12-10,119.601
2008-12-11,113.778
2008-12-12,117.325
2008-12-15,113.844
2008-12-16,121.065
2008-12-17,122.21
2008-12-18,119.9
2008-12-19,121.364
2008-12-22,118.252
2008-12-23,116.837
2008-12-24,117.312
2008-12-25,117.312
2008-12-26,118.91
2008-12-29,116.856
2008-12-30,121.018
2008-12-31,124.821
2009-01-01,124.821
2009-01-02,127.386
2009-01-05,127.471
2009-01-06,130.14
2009-01-07,125.784
2009-01-08,127.048
2009-01-09,122.761
2009-01-12,119.213
2009-01-13,120.397
2009-01-14,115.414
2009-01-15,117.381
2009-01-16,118.81
2009-01-19,118.81
2009-01-20,110.915
2009-01-21,116.478
2009-01-22,113.289
2009-01-23,114.118
2009-01-26,115.024
2009-01-27,116.459
2009-01-28,120.993
2009-01-29,116.233
2009-01-30,113.572
2009-02-02,114.4
2009-02-03,115.352
2009-02-04,114.699
2009-02-05,116.469
2009-02-06,120.641
2009-02-09,120.213
2009-02-10,114.509
2009-02-11,115.191
2009-02-12,115.755
2009-02-13,114.897
2009-02-16,114.897
2009-02-17,109.792
2009-02-18,108.404
2009-02-19,106.436
2009-02-20,105.364
2009-02-23,101.107
2009-02-24,105.647
2009-02-25,103.549
2009-02-26,101.614
2009-02-27,100.609
2009-03-02,94.777
2009-03-03,93.372
2009-03-04,96.154
2009-03-05,90.953
2009-03-06,90.878
2009-03-09,89.451
2009-03-10,95.946
2009-03-11,96.234
2009-03-12,101.571
2009-03-13,102.423
2009-03-16,100.852
2009-03-17,104.936
2009-03-18,108.614
2009-03-19,107.694
2009-03-20,104.26
2009-03-23,112.692
2009-03-24,109.114
2009-03-25,111.274
2009-03-26,116.111
2009-03-27,112.607
2009-03-30,108.577
2009-03-31,110.436
2009-04-01,112.129
2009-04-02,117.424
2009-04-03,119.41
2009-04-06,117.467
2009-04-07,113.489
2009-04-08,115.873
2009-04-09,122.784
2009-04-10,122.784
2009-04-13,122.977
2009-04-14,119.536
2009-04-15,121.405
2009-04-16,124.764
2009-04-17,126.404
2009-04-20,119.104
2009-04-21,123.542
2009-04-22,123.897
2009-04-23,123.58
2009-04-24,127.049
2009-04-27,124.806
2009-04-28,125.377
2009-04-29,129.963
2009-04-30,129.701
2009-05-01,129.823
2009-05-04,135.458
2009-05-05,134.647
2009-05-06,135.726
2009-05-07,132.282
2009-05-08,137.153
2009-05-11,134.135
2009-05-12,132.375
2009-05-13,126.065
2009-05-14,128.609
2009-05-15,127.319
2009-05-18,132.595
2009-05-19,132.746
2009-05-20,131.819
2009-05-21,129.565
2009-05-22,128.814
2009-05-25,128.814
2009-05-26,134.207
2009-05-27,131.668
2009-05-28,132.633
2009-05-29,134.944
2009-06-01,140.195
2009-06-02,141.007
2009-06-03,138.978
2009-06-04,141.567
2009-06-05,141.357
2009-06-08,140.061
2009-06-09,141.235
2009-06-10,140.499
2009-06-11,141.248
2009-06-12,141.104
2009-06-15,137.085
2009-06-16,134.752
2009-06-17,134.765
2009-06-18,135.449
2009-06-19,136.28
2009-06-22,130.744
2009-06-23,130.197
2009-06-24,131.868
2009-06-25,135.463
2009-06-26,136.483
2009-06-29,137.018
2009-06-30,136.429
2009-07-01,138.395
2009-07-02,133.334
2009-07-03,133.334
2009-07-06,132.336
2009-07-07,129.555
2009-07-08,128.382
2009-07-09,128.86
2009-07-10,128.943
2009-07-13,132.208
2009-07-14,133.349
2009-07-15,138.151
2009-07-16,139.994
2009-07-17,139.385
2009-07-20,141.665
2009-07-21,141.263
2009-07-22,142.052
2009-07-23,146.311
2009-07-24,147.161
2009-07-27,148.003
2009-07-28,147.968
2009-07-29,146.921
2009-07-30,149.295
2009-07-31,149.371
2009-08-03,152.353
2009-08-04,153.792
2009-08-05,153.27
2009-08-06,151.425
2009-08-07,155.351
2009-08-10,155.061
2009-08-11,152.563
2009-08-12,154.9
2009-08-13,156.214
2009-08-14,153.634
2009-08-17,149.025
2009-08-18,151.285
2009-08-19,152.397
2009-08-20,154.425
2009-08-21,157.758
2009-08-24,157.487
2009-08-25,158.259
2009-08-26,158.282
2009-08-27,158.64
2009-08-28,158.531
2009-08-31,156.429
2009-09-01,152.401
2009-09-02,151.588
2009-09-03,153.656
2009-09-04,155.892
2009-09-07,155.892
2009-09-08,157.894
2009-09-09,160.469
2009-09-10,162.767
2009-09-11,162.667
2009-09-14,164.47
2009-09-15,166.117
2009-09-16,169.664
2009-09-17,168.726
2009-09-18,169.065
2009-09-21,168.505
2009-09-22,170.131
2009-09-23,167.902
2009-09-24,164.544
2009-09-25,163.464
2009-09-28,167.35
2009-09-29,167.323
2009-09-30,166.085
2009-10-01,160.436
2009-10-02,159.116
2009-10-05,162.618
2009-10-06,165.182
2009-10-07,165.275
2009-10-08,167.366
2009-10-09,168.879
2009-10-12,168.955
2009-10-13,168.257
2009-10-14,171.699
2009-10-15,171.918
2009-10-16,169.843
2009-10-19,171.485
2009-10-20,169.368
2009-10-21,167.429
2009-10-22,169.703
2009-10-23,166.727
2009-10-26,164.59
2009-10-27,162.562
2009-10-28,156.807
2009-10-29,160.874
2009-10-30,156.027
2009-11-02,156.162
2009-11-03,158.586
2009-11-04,157.2
2009-11-05,161.739
2009-11-06,161.526
2009-11-09,165.302
2009-11-10,164.478
2009-11-11,165.937
2009-11-12,162.842
2009-11-13,164.397
2009-11-16,168.281
2009-11-17,168.185
2009-11-18,167.553
2009-11-19,163.853
2009-11-20,163.211
2009-11-23,165.383
2009-11-24,164.718
2009-11-25,165.315
2009-11-26,165.315
2009-11-27,161.53
2009-11-30,162.097
2009-12-01,164.768
2009-12-02,166.345
2009-12-03,164.541
2009-12-04,167.747
2009-12-07,167.73
2009-12-08,166.468
2009-12-09,166.571
2009-12-10,166.585
2009-12-11,167.91
2009-12-14,170.523
2009-12-15,170.096
2009-12-16,171.194
2009-12-17,169.312
2009-12-18,170.754
2009-12-21,172.996
2009-12-22,174.581
2009-12-23,176.188
2009-12-24,177.129
2009-12-25,177.129
2009-12-28,176.954
2009-12-29,176.708
2009-12-30,176.505
2009-12-31,174.415
2010-01-01,174.415
2010-01-04,177.94
2010-01-05,178.261
2010-01-06,178.783
2010-01-07,179.87
2010-01-08,180.723
2010-01-11,180.571
2010-01-12,178.015
2010-01-13,180.186
2010-01-14,180.7
2010-01-15,178.308
2010-01-18,178.308
2010-01-19,180.945
2010-01-20,178.971
2010-01-21,176.067
2010-01-22,172.537
2010-01-25,172.961
2010-01-26,171.889
2010-01-27,173.002
2010-01-28,170.635
2010-01-29,168.637
2010-02-01,171.209
2010-02-02,173.19
2010-02-03,172.094
2010-02-04,166.042
2010-02-05,166.596
2010-02-08,165.088
2010-02-09,167.436
2010-02-10,167.59
2010-02-11,170.282
2010-02-12,171.628
2010-02-15,171.628
2010-02-16,174.684
2010-02-17,175.745
2010-02-18,176.998
2010-02-19,177.734
2010-02-22,177.812
2010-02-23,175.319
2010-02-24,176.842
2010-02-25,176.927
2010-02-26,176.822
2010-03-01,180.333
2010-03-02,181.912
2010-03-03,182.178
2010-03-04,182.928
2010-03-05,186.293
2010-03-08,186.738
2010-03-09,187.286
2010-03-10,188.751
2010-03-11,189.415
2010-03-12,189.55
2010-03-15,188.987
2010-03-16,190.687
2010-03-17,192.19
2010-03-18,191.469
2010-03-19,189.43
2010-03-22,191.765
2010-03-23,193.682
2010-03-24,192.033
2010-03-25,190.702
2010-03-26,190.647
2010-03-29,191.88
2010-03-30,192.119
2010-03-31,190.949
2010-04-01,192.754
2010-04-02,192.754
2010-04-05,196.341
2010-04-06,197.489
2010-04-07,196.681
2010-04-08,196.616
2010-04-09,197.996
2010-04-12,198.538
2010-04-13,199.022
2010-04-14,202.825
2010-04-15,203.091
2010-04-16,200.264
2010-04-19,199.376
2010-04-20,202.286
2010-04-21,203.47
2010-04-22,205.779
2010-04-23,207.907
2010-04-26,207.193
2010-04-27,201.836
2010-04-28,202.288
2010-04-29,206.272
2010-04-30,201.248
2010-05-03,205.182
2010-05-04,198.98
2010-05-05,196.152
2010-05-06,189.033
2010-05-07,183.715
2010-05-10,193.814
2010-05-11,194.852
2010-05-12,199.978
2010-05-13,198.257
2010-05-14,193.642
2010-05-17,193.806
2010-05-18,190.409
2010-05-19,188.208
2010-05-20,179.187
2010-05-21,182.105
2010-05-24,180.0
2010-05-25,179.783
2010-05-26,180.425
2010-05-27,187.989
2010-05-28,185.744
2010-05-31,185.744
2010-06-01,180.216
2010-06-02,185.373
2010-06-03,187.155
2010-06-04,178.509
2010-06-07,174.323
2010-06-08,174.513
2010-06-09,174.778
2010-06-10,180.821
2010-06-11,183.134
2010-06-14,183.953
2010-06-15,188.673
2010-06-16,187.836
2010-06-17,187.471
2010-06-18,187.665
2010-06-21,186.133
2010-06-22,182.136
2010-06-23,181.744
2010-06-24,178.645
2010-06-25,181.444
2010-06-28,180.75
2010-06-29,173.784
2010-06-30,172.013
2010-07-01,170.769
2010-07-02,169.294
2010-07-05,169.294
2010-07-06,167.721
2010-07-07,173.838
2010-07-08,176.072
2010-07-09,178.403
2010-07-12,176.878
2010-07-13,181.966
2010-07-14,181.429
2010-07-15,180.688
2010-07-16,174.32
2010-07-19,175.2
2010-07-20,178.049
2010-07-21,175.258
2010-07-22,180.941
2010-07-23,184.557
2010-07-26,188.385
2010-07-27,187.132
2010-07-28,184.374
2010-07-29,183.997
2010-07-30,184.295
2010-08-02,187.768
2010-08-03,186.019
2010-08-04,188.024
2010-08-05,186.55
2010-08-06,185.742
2010-08-09,187.788
2010-08-10,184.695
2010-08-11,177.976
2010-08-12,177.012
2010-08-13,175.511
2010-08-16,176.389
2010-08-17,179.476
2010-08-18,180.063
2010-08-19,176.055
2010-08-20,175.831
2010-08-23,173.96
2010-08-24,171.55
2010-08-25,173.524
2010-08-26,172.193
2010-08-27,176.5
2010-08-30,172.818
2010-08-31,172.888
2010-09-01,179.062
2010-09-02,181.529
2010-09-03,184.384
2010-09-06,184.384
2010-09-07,181.038
2010-09-08,182.325
2010-09-09,182.648
2010-09-10,183.24
2010-09-13,187.09
2010-09-14,186.571
2010-09-15,187.35
2010-09-16,186.417
2010-09-17,187.233
2010-09-20,191.411
2010-09-21,190.111
2010-09-22,188.103
2010-09-23,186.203
2010-09-24,191.736
