Date,SWITZERLAND GROWTH Standard (Large+Mid Cap)
2009-11-30,6398.995
2009-12-01,6541.158
2009-12-02,6555.753
2009-12-03,6621.098
2009-12-04,6586.637
2009-12-07,6518.335
2009-12-08,6411.01
2009-12-09,6367.065
2009-12-10,6411.273
2009-12-11,6368.914
2009-12-14,6408.438
2009-12-15,6371.828
2009-12-16,6484.409
2009-12-17,6369.393
2009-12-18,6348.432
2009-12-21,6407.233
2009-12-22,6452.026
2009-12-23,6509.714
2009-12-24,6513.789
2009-12-25,6513.789
2009-12-28,6550.128
2009-12-29,6579.592
2009-12-30,6462.129
2009-12-31,6507.45
2010-01-01,6507.45
2010-01-04,6635.998
2010-01-05,6560.796
2010-01-06,6551.023
2010-01-07,6536.192
2010-01-08,6600.554
2010-01-11,6684.962
2010-01-12,6633.613
2010-01-13,6617.205
2010-01-14,6676.624
2010-01-15,6598.698
2010-01-18,6634.049
2010-01-19,6609.139
2010-01-20,6499.047
2010-01-21,6479.932
2010-01-22,6430.958
2010-01-25,6390.412
2010-01-26,6369.336
2010-01-27,6354.35
2010-01-28,6288.285
2010-01-29,6280.529
2010-02-01,6295.146
2010-02-02,6367.361
2010-02-03,6358.854
2010-02-04,6154.465
2010-02-05,5969.99
2010-02-08,6074.97
2010-02-09,6059.183
2010-02-10,6057.708
2010-02-11,6078.269
2010-02-12,6079.473
2010-02-15,6105.607
2010-02-16,6193.64
2010-02-17,6240.38
2010-02-18,6296.298
2010-02-19,6320.514
2010-02-22,6335.048
2010-02-23,6286.773
2010-02-24,6348.539
2010-02-25,6268.54
2010-02-26,6382.066
2010-03-01,6381.649
2010-03-02,6494.198
2010-03-03,6554.211
2010-03-04,6542.103
2010-03-05,6585.603
2010-03-08,6606.696
2010-03-09,6589.607
2010-03-10,6636.159
2010-03-11,6619.286
2010-03-12,6657.912
2010-03-15,6627.693
2010-03-16,6727.613
2010-03-17,6750.868
2010-03-18,6702.559
2010-03-19,6695.256
2010-03-22,6708.903
2010-03-23,6729.113
2010-03-24,6654.003
2010-03-25,6669.072
2010-03-26,6638.415
2010-03-29,6670.667
2010-03-30,6666.368
2010-03-31,6758.894
2010-04-01,6827.076
2010-04-02,6827.076
2010-04-05,6738.567
2010-04-06,6675.507
2010-04-07,6612.151
2010-04-08,6571.241
2010-04-09,6694.648
2010-04-12,6782.221
2010-04-13,6760.703
2010-04-14,6825.544
2010-04-15,6854.32
2010-04-16,6756.015
2010-04-19,6696.492
2010-04-20,6725.329
2010-04-21,6679.247
2010-04-22,6545.184
2010-04-23,6616.792
2010-04-26,6634.48
2010-04-27,6499.692
2010-04-28,6358.459
2010-04-29,6464.041
2010-04-30,6449.974
2010-05-03,6389.759
2010-05-04,6218.964
2010-05-05,6098.098
2010-05-06,6071.575
2010-05-07,5872.29
2010-05-10,6154.486
2010-05-11,6173.511
2010-05-12,6243.751
2010-05-13,6205.657
2010-05-14,5994.716
2010-05-17,5957.7
2010-05-18,6007.398
2010-05-19,5815.704
2010-05-20,5706.913
2010-05-21,5685.541
2010-05-24,5637.922
2010-05-25,5509.193
2010-05-26,5598.518
2010-05-27,5717.525
2010-05-28,5745.147
2010-05-31,5748.687
2010-06-01,5769.895
2010-06-02,5791.597
2010-06-03,5866.696
2010-06-04,5738.174
2010-06-07,5717.159
2010-06-08,5731.597
2010-06-09,5843.829
2010-06-10,5901.27
2010-06-11,5891.909
2010-06-14,6002.362
2010-06-15,6041.062
2010-06-16,6056.779
2010-06-17,6122.813
2010-06-18,6107.306
2010-06-21,6182.121
2010-06-22,6149.488
2010-06-23,6048.009
2010-06-24,6048.445
2010-06-25,6051.487
2010-06-28,6162.248
2010-06-29,5994.415
2010-06-30,6021.521
2010-07-01,5963.507
2010-07-02,5928.474
2010-07-05,5914.02
2010-07-06,6053.189
2010-07-07,6099.235
2010-07-08,6170.882
2010-07-09,6178.595
2010-07-12,6169.74
2010-07-13,6291.65
2010-07-14,6320.781
2010-07-15,6373.689
2010-07-16,6231.447
2010-07-19,6185.677
2010-07-20,6172.788
2010-07-21,6163.973
2010-07-22,6284.53
2010-07-23,6221.364
2010-07-26,6254.95
2010-07-27,6211.439
2010-07-28,6246.575
2010-07-29,6289.911
2010-07-30,6232.929
2010-08-02,6395.437
2010-08-03,6399.436
2010-08-04,6358.382
2010-08-05,6370.126
2010-08-06,6399.122
2010-08-09,6411.136
2010-08-10,6340.608
2010-08-11,6227.12
2010-08-12,6287.121
2010-08-13,6293.59
2010-08-16,6384.25
2010-08-17,6426.461
2010-08-18,6446.843
2010-08-19,6450.223
2010-08-20,6316.16
2010-08-23,6315.198
2010-08-24,6294.17
2010-08-25,6260.844
2010-08-26,6328.426
2010-08-27,6359.866
2010-08-30,6403.306
2010-08-31,6452.843
2010-09-01,6581.952
2010-09-02,6612.627
2010-09-03,6642.344
2010-09-06,6695.377
2010-09-07,6657.75
2010-09-08,6694.671
2010-09-09,6710.907
2010-09-10,6674.248
2010-09-13,6760.488
2010-09-14,6844.327
2010-09-15,6769.511
2010-09-16,6669.235
2010-09-17,6657.361
2010-09-20,6779.452
2010-09-21,6748.605
2010-09-22,6811.65
2010-09-23,6780.236
2010-09-24,6852.03
2010-09-27,6820.875
2010-09-28,6867.681
2010-09-29,6848.431
2010-09-30,6833.783
2010-10-01,6833.698
2010-10-04,6809.719
2010-10-05,6929.526
2010-10-06,6992.386
2010-10-07,6990.761
2010-10-08,7019.847
2010-10-11,7018.732
2010-10-12,7048.86
2010-10-13,7136.727
2010-10-14,7158.891
2010-10-15,7134.266
2010-10-18,7173.188
2010-10-19,7026.143
2010-10-20,7147.137
2010-10-21,7179.225
2010-10-22,7059.296
2010-10-25,7142.023
2010-10-26,6996.317
2010-10-27,6956.277
2010-10-28,7007.293
2010-10-29,7002.069
2010-11-01,6969.155
2010-11-02,7113.851
2010-11-03,7083.813
2010-11-04,7306.588
2010-11-05,7334.758
2010-11-08,7278.335
2010-11-09,7287.55
2010-11-10,7142.089
2010-11-11,7126.049
2010-11-12,7088.241
2010-11-15,7093.217
2010-11-16,6983.833
2010-11-17,6998.353
2010-11-18,7080.0
2010-11-19,7037.494
2010-11-22,7038.552
2010-11-23,6884.141
2010-11-24,6953.565
2010-11-25,6972.516
2010-11-26,6930.114
2010-11-29,6850.995
2010-11-30,6798.45
2010-12-01,6846.153
2010-12-02,6980.572
2010-12-03,7087.251
2010-12-06,7004.169
2010-12-07,7075.504
2010-12-08,7058.487
2010-12-09,7105.878
2010-12-10,7128.564
2010-12-13,7235.894
2010-12-14,7292.275
2010-12-15,7250.582
2010-12-16,7189.703
2010-12-17,7154.663
2010-12-20,7185.278
2010-12-21,7281.94
2010-12-22,7320.531
2010-12-23,7308.568
2010-12-24,7300.97
2010-12-27,7269.746
2010-12-28,7346.113
2010-12-29,7352.399
2010-12-30,7318.552
2010-12-31,7355.454
2011-01-03,7397.273
2011-01-04,7278.928
2011-01-05,7121.075
2011-01-06,7114.141
2011-01-07,7086.073
2011-01-10,6995.832
2011-01-11,7043.697
2011-01-12,7161.961
2011-01-13,7138.109
2011-01-14,7140.445
2011-01-17,7154.884
2011-01-18,7226.95
2011-01-19,7167.399
2011-01-20,7046.945
2011-01-21,7164.936
2011-01-24,7302.077
2011-01-25,7335.941
2011-01-26,7368.936
2011-01-27,7311.117
2011-01-28,7297.158
2011-01-31,7256.854
2011-02-01,7332.279
2011-02-02,7353.73
2011-02-03,7258.839
2011-02-04,7207.802
2011-02-07,7233.614
2011-02-08,7267.028
2011-02-09,7239.41
2011-02-10,7206.632
2011-02-11,7226.052
2011-02-14,7240.202
2011-02-15,7288.433
2011-02-16,7286.929
2011-02-17,7382.26
2011-02-18,7371.277
2011-02-21,7375.659
2011-02-22,7390.577
2011-02-23,7423.021
2011-02-24,7423.605
2011-02-25,7430.829
2011-02-28,7510.886
2011-03-01,7489.683
2011-03-02,7531.49
2011-03-03,7533.181
2011-03-04,7487.073
2011-03-07,7474.219
2011-03-08,7445.922
2011-03-09,7421.062
2011-03-10,7320.172
2011-03-11,7315.1
2011-03-14,7264.509
2011-03-15,7084.046
2011-03-16,7051.222
2011-03-17,7210.178
2011-03-18,7214.742
2011-03-21,7357.712
2011-03-22,7357.03
2011-03-23,7395.175
2011-03-24,7473.657
2011-03-25,7438.973
2011-03-28,7442.049
2011-03-29,7409.826
2011-03-30,7459.618
2011-03-31,7477.048
2011-04-01,7460.987
2011-04-04,7531.241
2011-04-05,7496.16
2011-04-06,7554.697
2011-04-07,7546.848
2011-04-08,7601.197
2011-04-11,7612.15
2011-04-12,7640.01
2011-04-13,7664.773
2011-04-14,7686.133
2011-04-15,7734.17
2011-04-18,7626.81
2011-04-19,7717.984
2011-04-20,7910.101
2011-04-21,8052.081
2011-04-22,8052.081
2011-04-25,8054.819
2011-04-26,8133.197
2011-04-27,8098.988
2011-04-28,8234.8
2011-04-29,8318.997
2011-05-02,8382.593
2011-05-03,8407.182
2011-05-04,8367.848
2011-05-05,8241.128
2011-05-06,8287.766
2011-05-09,8206.468
2011-05-10,8253.666
2011-05-11,8252.94
2011-05-12,8226.652
2011-05-13,8201.845
2011-05-16,8274.495
2011-05-17,8153.684
2011-05-18,8253.012
2011-05-19,8231.758
2011-05-20,8242.773
2011-05-23,8085.996
2011-05-24,8145.441
2011-05-25,8191.095
2011-05-26,8246.542
2011-05-27,8416.622
2011-05-30,8402.281
2011-05-31,8503.065
2011-06-01,8565.444
2011-06-02,8541.075
2011-06-03,8513.941
2011-06-06,8448.771
2011-06-07,8370.018
2011-06-08,8271.935
2011-06-09,8266.091
2011-06-10,8159.078
2011-06-13,8213.686
2011-06-14,8217.299
2011-06-15,8070.543
2011-06-16,7996.062
2011-06-17,8016.681
2011-06-20,8028.832
2011-06-21,8104.72
2011-06-22,8121.6
2011-06-23,7938.837
2011-06-24,7954.559
2011-06-27,7987.71
2011-06-28,8053.338
2011-06-29,8130.33
2011-06-30,8176.286
2011-07-01,8182.168
2011-07-04,8206.056
2011-07-05,8220.885
2011-07-06,8201.136
2011-07-07,8191.992
2011-07-08,8161.743
2011-07-11,8051.41
2011-07-12,8032.198
2011-07-13,8163.763
2011-07-14,8141.988
2011-07-15,8092.507
2011-07-18,7917.458
2011-07-19,7981.245
2011-07-20,8074.244
2011-07-21,8191.956
2011-07-22,8221.99
2011-07-25,8319.425
2011-07-26,8302.916
2011-07-27,8201.75
2011-07-28,8151.37
2011-07-29,8193.253
2011-08-01,8268.257
2011-08-02,8019.195
2011-08-03,7990.828
2011-08-04,7629.415
2011-08-05,7555.403
2011-08-08,7273.955
2011-08-09,7555.818
2011-08-10,7362.224
2011-08-11,7378.687
2011-08-12,7597.154
2011-08-15,7614.939
2011-08-16,7561.633
2011-08-17,7595.631
2011-08-18,7288.003
2011-08-19,7187.866
2011-08-22,7262.935
2011-08-23,7344.492
2011-08-24,7454.028
2011-08-25,7386.295
2011-08-26,7306.035
2011-08-29,7398.638
2011-08-30,7429.359
2011-08-31,7666.503
2011-09-01,7760.966
2011-09-02,7658.507
2011-09-05,7296.319
2011-09-06,6969.04
2011-09-07,7113.53
2011-09-08,7055.036
2011-09-09,6808.874
2011-09-12,6655.712
2011-09-13,6748.457
2011-09-14,6842.804
2011-09-15,6909.395
2011-09-16,6882.577
2011-09-19,6688.374
2011-09-20,6827.376
2011-09-21,6732.663
2011-09-22,6400.289
2011-09-23,6447.543
2011-09-26,6564.745
2011-09-27,6853.778
2011-09-28,6778.739
2011-09-29,6866.303
2011-09-30,6624.592
2011-10-03,6530.966
2011-10-04,6445.961
2011-10-05,6496.231
2011-10-06,6682.424
2011-10-07,6740.861
2011-10-10,6911.534
2011-10-11,6890.323
2011-10-12,7075.499
2011-10-13,6911.514
2011-10-14,7028.652
2011-10-17,6944.821
2011-10-18,6880.658
2011-10-19,6926.835
2011-10-20,6885.138
2011-10-21,7139.366
2011-10-24,7179.029
2011-10-25,7150.146
2011-10-26,7120.027
2011-10-27,7450.19
2011-10-28,7507.11
2011-10-31,7272.832
2011-11-01,6926.059
2011-11-02,7039.519
2011-11-03,7120.081
2011-11-04,7066.293
2011-11-07,6949.727
2011-11-08,7037.307
2011-11-09,6844.489
2011-11-10,6793.416
2011-11-11,6965.966
2011-11-14,6918.918
2011-11-15,6839.716
2011-11-16,6863.915
2011-11-17,6808.229
2011-11-18,6779.4
2011-11-21,6579.339
2011-11-22,6580.607
2011-11-23,6467.978
2011-11-24,6450.939
2011-11-25,6411.838
2011-11-28,6648.678
2011-11-29,6688.956
2011-11-30,6948.862
2011-12-01,6958.789
2011-12-02,6952.036
2011-12-05,6982.946
2011-12-06,6935.7
2011-12-07,6947.678
2011-12-08,6883.168
2011-12-09,6976.307
2011-12-12,6841.089
2011-12-13,6798.946
2011-12-14,6657.43
2011-12-15,6780.667
2011-12-16,6782.547
2011-12-19,6791.346
2011-12-20,6901.801
2011-12-21,6853.705
2011-12-22,6887.591
2011-12-23,6942.265
2011-12-26,6942.265
2011-12-27,6961.836
2011-12-28,6917.102
2011-12-29,6916.226
2011-12-30,7017.1
2012-01-02,7017.1
2012-01-03,7191.738
2012-01-04,7109.757
2012-01-05,7006.462
2012-01-06,6958.738
2012-01-09,6977.257
2012-01-10,7074.394
2012-01-11,6986.37
2012-01-12,7084.928
2012-01-13,7003.026
2012-01-16,7066.716
2012-01-17,7114.696
2012-01-18,7234.383
2012-01-19,7382.412
2012-01-20,7349.231
2012-01-23,7430.655
2012-01-24,7398.13
2012-01-25,7325.555
2012-01-26,7484.998
2012-01-27,7398.786
2012-01-30,7303.73
2012-01-31,7311.722
2012-02-01,7468.555
2012-02-02,7446.336
2012-02-03,7532.722
2012-02-06,7484.989
2012-02-07,7575.261
2012-02-08,7580.535
2012-02-09,7632.841
2012-02-10,7534.057
2012-02-13,7598.657
2012-02-14,7531.264
2012-02-15,7558.875
2012-02-16,7553.558
2012-02-17,7630.755
2012-02-20,7715.61
2012-02-21,7685.186
2012-02-22,7620.511
2012-02-23,7691.942
2012-02-24,7767.069
2012-02-27,7722.413
2012-02-28,7720.679
2012-02-29,7674.309
2012-03-01,7661.895
2012-03-02,7613.012
2012-03-05,7621.043
2012-03-06,7420.072
2012-03-07,7516.769
2012-03-08,7735.095
2012-03-09,7676.8
2012-03-12,7683.066
2012-03-13,7751.671
2012-03-14,7692.431
2012-03-15,7801.612
2012-03-16,7870.379
2012-03-19,7884.369
2012-03-20,7824.668
2012-03-21,7805.662
2012-03-22,7744.519
2012-03-23,7780.664
2012-03-26,7887.206
2012-03-27,7868.755
2012-03-28,7823.522
2012-03-29,7731.016
2012-03-30,7843.813
2012-04-02,7942.7
2012-04-03,7924.231
2012-04-04,7663.46
2012-04-05,7636.548
2012-04-06,7636.548
2012-04-09,7646.934
2012-04-10,7507.983
2012-04-11,7539.875
2012-04-12,7664.788
2012-04-13,7550.383
2012-04-16,7594.996
2012-04-17,7751.936
2012-04-18,7704.896
2012-04-19,7763.044
2012-04-20,7853.94
2012-04-23,7691.133
2012-04-24,7780.925
2012-04-25,7831.215
2012-04-26,7832.268
2012-04-27,7848.022
2012-04-30,7822.621
2012-05-01,7814.442
2012-05-02,7810.711
2012-05-03,7810.085
2012-05-04,7703.585
2012-05-07,7624.432
2012-05-08,7489.521
2012-05-09,7420.325
2012-05-10,7437.26
2012-05-11,7463.886
2012-05-14,7293.223
2012-05-15,7248.319
2012-05-16,7253.82
2012-05-17,7234.632
2012-05-18,7122.016
2012-05-21,7184.581
2012-05-22,7289.559
2012-05-23,7062.214
2012-05-24,7091.174
2012-05-25,7070.207
2012-05-28,7078.318
2012-05-29,7163.687
2012-05-30,7042.549
2012-05-31,6952.47
2012-06-01,6853.287
2012-06-04,6854.632
2012-06-05,6842.703
2012-06-06,6994.726
2012-06-07,7100.656
2012-06-08,7034.707
2012-06-11,7072.83
2012-06-12,7104.931
2012-06-13,7186.757
2012-06-14,7162.914
2012-06-15,7163.26
2012-06-18,7169.921
2012-06-19,7345.773
2012-06-20,7337.017
2012-06-21,7261.737
2012-06-22,7179.797
2012-06-25,7109.215
2012-06-26,7133.649
2012-06-27,7149.254
2012-06-28,7132.19
2012-06-29,7386.185
2012-07-02,7369.399
2012-07-03,7492.8
2012-07-04,7456.565
2012-07-05,7381.494
2012-07-06,7321.996
2012-07-09,7283.341
2012-07-10,7314.802
2012-07-11,7273.275
2012-07-12,7189.448
2012-07-13,7277.249
2012-07-16,7292.026
2012-07-17,7299.642
2012-07-18,7404.187
2012-07-19,7472.316
2012-07-20,7378.007
2012-07-23,7202.177
2012-07-24,7187.49
2012-07-25,7222.057
2012-07-26,7443.536
2012-07-27,7590.534
2012-07-30,7544.596
2012-07-31,7610.368
2012-08-01,7597.517
2012-08-02,7520.148
2012-08-03,7689.34
2012-08-06,7740.084
2012-08-07,7735.131
2012-08-08,7697.784
2012-08-09,7746.29
2012-08-10,7722.675
2012-08-13,7712.158
2012-08-14,7738.817
2012-08-15,7698.87
2012-08-16,7745.912
2012-08-17,7708.288
2012-08-20,7719.634
2012-08-21,7797.143
2012-08-22,7719.688
2012-08-23,7777.917
2012-08-24,7771.417
2012-08-27,7799.822
2012-08-28,7752.612
2012-08-29,7731.138
2012-08-30,7658.199
2012-08-31,7736.264
2012-09-03,7797.739
2012-09-04,7689.98
2012-09-05,7753.369
2012-09-06,7877.98
2012-09-07,7989.71
2012-09-10,7948.189
2012-09-11,7963.887
2012-09-12,7941.827
2012-09-13,7967.567
2012-09-14,8157.176
2012-09-17,8139.47
2012-09-18,8105.564
2012-09-19,8161.621
2012-09-20,8075.822
2012-09-21,8113.172
2012-09-24,8065.571
2012-09-25,8109.66
2012-09-26,7976.731
2012-09-27,7994.969
2012-09-28,7924.62
2012-10-01,8093.909
2012-10-02,8107.552
2012-10-03,8053.074
2012-10-04,8128.383
2012-10-05,8222.224
2012-10-08,8156.292
2012-10-09,8113.833
2012-10-10,8084.994
2012-10-11,8161.634
2012-10-12,8186.543
2012-10-15,8221.083
2012-10-16,8338.204
2012-10-17,8412.475
2012-10-18,8383.211
2012-10-19,8334.319
2012-10-22,8333.745
2012-10-23,8125.377
2012-10-24,8134.251
2012-10-25,8108.142
2012-10-26,8107.164
2012-10-29,8066.541
2012-10-30,8135.005
2012-10-31,8080.039
2012-11-01,8134.264
2012-11-02,8131.849
2012-11-05,8108.487
2012-11-06,8158.724
2012-11-07,8083.965
2012-11-08,8068.916
2012-11-09,8063.916
2012-11-12,8057.399
2012-11-13,8091.967
2012-11-14,8063.289
2012-11-15,7981.523
2012-11-16,7852.754
2012-11-19,8090.634
2012-11-20,8076.799
2012-11-21,8120.49
2012-11-22,8196.201
2012-11-23,8281.051
2012-11-26,8260.591
2012-11-27,8266.545
2012-11-28,8326.313
2012-11-29,8440.948
2012-11-30,8463.714
2012-12-03,8495.411
2012-12-04,8487.577
2012-12-05,8479.27
2012-12-06,8525.704
2012-12-07,8517.387
2012-12-10,8550.397
2012-12-11,8592.432
2012-12-12,8604.995
2012-12-13,8601.77
2012-12-14,8613.747
2012-12-17,8630.971
2012-12-18,8695.233
2012-12-19,8746.068
2012-12-20,8709.859
2012-12-21,8632.901
2012-12-24,8646.11
2012-12-25,8646.11
2012-12-26,8660.307
2012-12-27,8624.386
2012-12-28,8581.597
2012-12-31,8561.44
2013-01-01,8561.44
2013-01-02,8575.962
2013-01-03,8733.884
2013-01-04,8733.59
2013-01-07,8752.3
2013-01-08,8753.954
2013-01-09,8841.667
2013-01-10,8924.441
2013-01-11,9030.006
2013-01-14,8994.399
2013-01-15,8999.193
2013-01-16,9000.855
2013-01-17,9137.016
2013-01-18,9036.415
2013-01-21,9022.659
2013-01-22,9001.583
2013-01-23,9081.259
2013-01-24,9160.622
2013-01-25,9251.768
2013-01-28,9217.693
2013-01-29,9242.416
2013-01-30,9239.993
2013-01-31,9273.387
2013-02-01,9421.169
2013-02-04,9272.672
2013-02-05,9310.165
2013-02-06,9328.543
2013-02-07,9127.04
2013-02-08,9219.518
2013-02-11,9196.021
2013-02-12,9259.086
2013-02-13,9303.828
2013-02-14,9252.639
2013-02-15,9258.203
2013-02-18,9256.858
2013-02-19,9368.186
2013-02-20,9431.255
2013-02-21,9227.697
2013-02-22,9271.118
2013-02-25,9327.037
2013-02-26,9208.214
2013-02-27,9261.408
2013-02-28,9351.65
2013-03-01,9217.237
2013-03-04,9224.405
2013-03-05,9387.703
2013-03-06,9308.982
2013-03-07,9417.244
2013-03-08,9360.047
2013-03-11,9415.671
2013-03-12,9494.145
2013-03-13,9435.691
2013-03-14,9550.975
2013-03-15,9687.088
2013-03-18,9568.423
2013-03-19,9477.456
2013-03-20,9554.112
2013-03-21,9422.253
2013-03-22,9460.508
2013-03-25,9422.147
2013-03-26,9447.364
2013-03-27,9372.923
2013-03-28,9494.093
2013-03-29,9494.093
2013-04-01,9485.078
2013-04-02,9587.302
2013-04-03,9594.968
2013-04-04,9436.661
2013-04-05,9403.334
2013-04-08,9471.905
2013-04-09,9421.054
2013-04-10,9608.314
2013-04-11,9674.384
2013-04-12,9613.828
2013-04-15,9647.409
2013-04-16,9671.036
2013-04-17,9391.077
2013-04-18,9452.823
2013-04-19,9509.772
2013-04-22,9415.388
2013-04-23,9597.646
2013-04-24,9617.112
2013-04-25,9674.869
2013-04-26,9678.186
2013-04-29,9815.151
2013-04-30,9917.137
2013-05-01,9928.894
2013-05-02,9862.144
2013-05-03,9912.418
2013-05-06,9849.076
2013-05-07,9885.991
2013-05-08,10083.164
2013-05-09,10027.429
2013-05-10,9927.826
2013-05-13,9907.091
2013-05-14,9952.471
2013-05-15,9982.104
2013-05-16,10030.844
2013-05-17,9943.635
2013-05-20,9992.939
2013-05-21,10015.922
2013-05-22,10030.461
2013-05-23,9850.544
2013-05-24,9959.58
2013-05-27,9928.717
2013-05-28,9862.271
2013-05-29,9786.994
2013-05-30,9844.925
2013-05-31,9687.241
2013-06-03,9539.607
2013-06-04,9713.686
2013-06-05,9615.196
2013-06-06,9548.717
2013-06-07,9750.238
2013-06-10,9718.991
2013-06-11,9686.397
2013-06-12,9743.452
2013-06-13,9666.462
2013-06-14,9705.937
2013-06-17,9778.295
2013-06-18,9798.898
2013-06-19,9855.469
2013-06-20,9422.701
2013-06-21,9289.651
2013-06-24,9066.459
2013-06-25,9204.277
2013-06-26,9372.242
2013-06-27,9459.207
2013-06-28,9489.449
2013-07-01,9558.698
2013-07-02,9548.033
2013-07-03,9465.347
2013-07-04,9590.819
2013-07-05,9476.909
2013-07-08,9540.078
2013-07-09,9554.197
2013-07-10,9636.24
2013-07-11,9830.884
2013-07-12,9858.625
2013-07-15,9846.023
2013-07-16,9851.155
2013-07-17,9827.125
2013-07-18,9806.583
2013-07-19,9868.752
2013-07-22,9920.649
2013-07-23,9859.573
2013-07-24,9903.343
2013-07-25,9857.5
2013-07-26,9833.447
2013-07-29,9836.207
2013-07-30,9847.749
2013-07-31,9871.035
2013-08-01,9821.881
2013-08-02,10064.701
2013-08-05,10052.951
2013-08-06,10161.114
2013-08-07,10149.788
2013-08-08,10157.493
2013-08-09,10162.33
2013-08-12,10140.981
2013-08-13,10103.997
2013-08-14,10158.035
2013-08-15,10039.778
2013-08-16,10116.661
2013-08-19,10097.227
2013-08-20,10154.002
2013-08-21,10057.27
2013-08-22,10142.688
2013-08-23,10217.2
2013-08-26,10198.964
2013-08-27,10079.464
2013-08-28,9894.122
2013-08-29,9779.508
2013-08-30,9746.435
2013-09-02,9894.646
2013-09-03,9817.743
2013-09-04,9865.319
2013-09-05,9824.239
2013-09-06,9914.813
2013-09-09,9973.751
2013-09-10,10073.363
2013-09-11,10127.726
2013-09-12,10130.016
2013-09-13,10092.67
2013-09-16,10188.902
2013-09-17,10149.79
2013-09-18,10228.672
2013-09-19,10478.405
2013-09-20,10472.8
2013-09-23,10413.788
2013-09-24,10399.196
2013-09-25,10402.713
2013-09-26,10409.171
2013-09-27,10481.589
2013-09-30,10447.731
2013-10-01,10468.386
2013-10-02,10403.539
2013-10-03,10397.571
2013-10-04,10350.607
2013-10-07,10263.739
2013-10-08,10201.862
2013-10-09,10018.01
2013-10-10,10138.996
2013-10-11,10262.432
2013-10-14,10280.492
2013-10-15,10264.275
2013-10-16,10248.072
2013-10-17,10465.105
2013-10-18,10561.062
2013-10-21,10613.595
2013-10-22,10793.321
2013-10-23,10826.104
2013-10-24,10851.682
2013-10-25,10831.159
2013-10-28,10863.991
2013-10-29,10747.808
2013-10-30,10766.092
2013-10-31,10673.556
2013-11-01,10576.657
2013-11-04,10537.005
2013-11-05,10469.71
2013-11-06,10574.321
2013-11-07,10482.326
2013-11-08,10436.449
2013-11-11,10502.761
2013-11-12,10510.9
2013-11-13,10438.968
2013-11-14,10568.117
2013-11-15,10600.976
2013-11-18,10693.722
2013-11-19,10634.248
2013-11-20,10575.285
2013-11-21,10547.552
2013-11-22,10594.715
2013-11-25,10638.189
2013-11-26,10608.662
2013-11-27,10629.419
2013-11-28,10679.85
2013-11-29,10708.995
2013-12-02,10660.528
2013-12-03,10481.219
2013-12-04,10384.163
2013-12-05,10445.282
2013-12-06,10543.673
2013-12-09,10565.294
2013-12-10,10510.355
2013-12-11,10512.77
2013-12-12,10324.009
2013-12-13,10284.605
2013-12-16,10365.76
2013-12-17,10309.013
2013-12-18,10395.453
2013-12-19,10467.002
2013-12-20,10561.537
2013-12-23,10633.855
2013-12-24,10593.528
2013-12-25,10593.528
2013-12-26,10605.357
2013-12-27,10841.024
2013-12-30,10841.699
2013-12-31,10805.737
2014-01-01,10805.737
2014-01-02,10668.978
2014-01-03,10729.31
2014-01-06,10739.66
2014-01-07,10732.392
2014-01-08,10784.987
2014-01-09,10699.152
2014-01-10,10873.361
2014-01-13,10945.249
2014-01-14,10929.355
2014-01-15,10852.619
2014-01-16,10909.535
2014-01-17,10909.66
2014-01-20,10917.314
2014-01-21,10896.552
2014-01-22,10891.193
2014-01-23,10926.335
2014-01-24,10728.444
2014-01-27,10599.335
2014-01-28,10654.994
2014-01-29,10615.149
2014-01-30,10631.144
2014-01-31,10584.118
2014-02-03,10496.357
2014-02-04,10477.847
2014-02-05,10517.372
2014-02-06,10707.234
2014-02-07,10848.707
2014-02-10,10878.75
2014-02-11,10962.478
2014-02-12,10923.533
2014-02-13,10989.762
2014-02-14,11055.667
2014-02-17,11078.795
2014-02-18,11133.362
2014-02-19,11132.714
2014-02-20,11060.128
2014-02-21,11140.651
2014-02-24,11195.001
2014-02-25,11238.258
2014-02-26,11216.83
2014-02-27,11247.75
2014-02-28,11362.391
2014-03-03,11081.247
2014-03-04,11234.48
2014-03-05,11245.766
2014-03-06,11418.693
2014-03-07,11324.044
2014-03-10,11321.286
2014-03-11,11297.952
2014-03-12,11280.192
2014-03-13,11167.218
2014-03-14,11057.141
2014-03-17,11112.167
2014-03-18,11209.532
2014-03-19,11186.385
2014-03-20,11125.924
2014-03-21,11153.076
2014-03-24,11011.569
2014-03-25,11132.225
2014-03-26,11194.999
2014-03-27,11170.739
2014-03-28,11239.78
2014-03-31,11364.82
2014-04-01,11382.764
2014-04-02,11409.084
2014-04-03,11364.97
2014-04-04,11352.013
2014-04-07,11279.647
2014-04-08,11330.883
2014-04-09,11369.219
2014-04-10,11420.649
2014-04-11,11274.035
2014-04-14,11307.699
2014-04-15,11269.487
2014-04-16,11302.768
2014-04-17,11391.709
2014-04-18,11391.709
2014-04-21,11354.969
2014-04-22,11446.955
2014-04-23,11458.366
2014-04-24,11428.337
2014-04-25,11389.878
2014-04-28,11401.647
2014-04-29,11416.605
2014-04-30,11520.542
2014-05-01,11533.641
2014-05-02,11488.079
2014-05-05,11466.278
2014-05-06,11497.805
2014-05-07,11492.949
2014-05-08,11517.694
2014-05-09,11469.949
2014-05-12,11513.395
2014-05-13,11498.125
2014-05-14,11585.82
2014-05-15,11618.375
