Date,SWITZERLAND GROWTH Standard (Large+Mid Cap)
2005-06-14,3554.734
2005-06-15,3556.465
2005-06-16,3535.907
2005-06-17,3566.724
2005-06-20,3529.212
2005-06-21,3573.111
2005-06-22,3563.475
2005-06-23,3532.842
2005-06-24,3521.738
2005-06-27,3522.868
2005-06-28,3498.367
2005-06-29,3523.356
2005-06-30,3522.025
2005-07-01,3492.294
2005-07-04,3476.209
2005-07-05,3477.884
2005-07-06,3491.029
2005-07-07,3480.391
2005-07-08,3493.661
2005-07-11,3545.64
2005-07-12,3565.401
2005-07-13,3559.048
2005-07-14,3587.31
2005-07-15,3582.781
2005-07-18,3594.549
2005-07-19,3566.355
2005-07-20,3613.786
2005-07-21,3631.499
2005-07-22,3628.383
2005-07-25,3624.877
2005-07-26,3623.049
2005-07-27,3640.984
2005-07-28,3683.826
2005-07-29,3704.443
2005-08-01,3746.121
2005-08-02,3797.22
2005-08-03,3818.96
2005-08-04,3816.641
2005-08-05,3787.654
2005-08-08,3814.15
2005-08-09,3824.325
2005-08-10,3850.441
2005-08-11,3861.864
2005-08-12,3844.686
2005-08-15,3806.04
2005-08-16,3795.925
2005-08-17,3802.642
2005-08-18,3744.274
2005-08-19,3753.281
2005-08-22,3759.96
2005-08-23,3708.763
2005-08-24,3709.346
2005-08-25,3710.789
2005-08-26,3691.751
2005-08-29,3683.979
2005-08-30,3666.904
2005-08-31,3728.056
2005-09-01,3809.76
2005-09-02,3827.62
2005-09-05,3813.53
2005-09-06,3841.421
2005-09-07,3861.388
2005-09-08,3855.708
2005-09-09,3876.386
2005-09-12,3847.201
2005-09-13,3820.492
2005-09-14,3856.112
2005-09-15,3819.607
2005-09-16,3843.608
2005-09-19,3817.88
2005-09-20,3838.433
2005-09-21,3824.927
2005-09-22,3796.632
2005-09-23,3792.886
2005-09-26,3803.413
2005-09-27,3784.051
2005-09-28,3797.08
2005-09-29,3783.089
2005-09-30,3850.669
2005-10-03,3873.575
2005-10-04,3890.217
2005-10-05,3908.518
2005-10-06,3930.913
2005-10-07,3920.88
2005-10-10,3903.643
2005-10-11,3913.064
2005-10-12,3897.456
2005-10-13,3832.068
2005-10-14,3867.993
2005-10-17,3865.039
2005-10-18,3913.582
2005-10-19,3876.101
2005-10-20,3901.566
2005-10-21,3890.949
2005-10-24,3923.812
2005-10-25,3973.301
2005-10-26,3975.781
2005-10-27,3969.821
2005-10-28,3948.022
2005-10-31,3987.962
2005-11-01,4002.351
2005-11-02,4026.465
2005-11-03,4047.792
2005-11-04,3989.535
2005-11-07,4015.572
2005-11-08,4020.438
2005-11-09,3978.704
2005-11-10,3994.537
2005-11-11,4038.063
2005-11-14,3996.209
2005-11-15,3986.728
2005-11-16,3942.854
2005-11-17,3964.741
2005-11-18,4007.4
2005-11-21,4031.497
2005-11-22,4048.316
2005-11-23,4075.31
2005-11-24,4039.238
2005-11-25,4048.069
2005-11-28,4019.161
2005-11-29,4015.374
2005-11-30,4007.442
2005-12-01,4043.68
2005-12-02,4063.96
2005-12-05,4079.311
2005-12-06,4105.405
2005-12-07,4092.666
2005-12-08,4118.631
2005-12-09,4132.361
2005-12-12,4154.456
2005-12-13,4144.467
2005-12-14,4157.877
2005-12-15,4094.929
2005-12-16,4086.578
2005-12-19,4114.459
2005-12-20,4076.227
2005-12-21,4050.975
2005-12-22,4049.55
2005-12-23,4036.918
2005-12-26,4036.918
2005-12-27,4071.173
2005-12-28,4093.049
2005-12-29,4111.124
2005-12-30,4087.133
2006-01-02,4087.133
2006-01-03,4162.72
2006-01-04,4249.876
2006-01-05,4251.692
2006-01-06,4284.74
2006-01-09,4252.635
2006-01-10,4209.51
2006-01-11,4240.001
2006-01-12,4248.477
2006-01-13,4285.717
2006-01-16,4327.371
2006-01-17,4300.255
2006-01-18,4306.691
2006-01-19,4273.342
2006-01-20,4258.629
2006-01-23,4332.633
2006-01-24,4342.278
2006-01-25,4326.571
2006-01-26,4311.792
2006-01-27,4289.503
2006-01-30,4265.468
2006-01-31,4312.295
2006-02-01,4304.661
2006-02-02,4279.889
2006-02-03,4280.123
2006-02-06,4231.461
2006-02-07,4215.159
2006-02-08,4215.803
2006-02-09,4229.075
2006-02-10,4200.395
2006-02-13,4204.934
2006-02-14,4203.769
2006-02-15,4184.881
2006-02-16,4207.651
2006-02-17,4217.942
2006-02-20,4242.828
2006-02-21,4242.832
2006-02-22,4243.939
2006-02-23,4263.2
2006-02-24,4231.005
2006-02-27,4258.902
2006-02-28,4225.425
2006-03-01,4281.115
2006-03-02,4300.633
2006-03-03,4325.491
2006-03-06,4330.336
2006-03-07,4269.127
2006-03-08,4289.263
2006-03-09,4291.184
2006-03-10,4312.311
2006-03-13,4362.435
2006-03-14,4382.197
2006-03-15,4385.54
2006-03-16,4413.575
2006-03-17,4440.342
2006-03-20,4445.932
2006-03-21,4407.144
2006-03-22,4416.991
2006-03-23,4333.553
2006-03-24,4367.641
2006-03-27,4341.47
2006-03-28,4378.867
2006-03-29,4349.029
2006-03-30,4422.964
2006-03-31,4368.847
2006-04-03,4401.087
2006-04-04,4433.746
2006-04-05,4455.574
2006-04-06,4451.584
2006-04-07,4412.731
2006-04-10,4414.896
2006-04-11,4382.616
2006-04-12,4353.792
2006-04-13,4373.529
2006-04-14,4373.529
2006-04-17,4452.988
2006-04-18,4412.635
2006-04-19,4464.396
2006-04-20,4447.905
2006-04-21,4493.967
2006-04-24,4503.119
2006-04-25,4488.188
2006-04-26,4504.066
2006-04-27,4546.612
2006-04-28,4580.482
2006-05-01,4607.711
2006-05-02,4630.905
2006-05-03,4559.486
2006-05-04,4596.611
2006-05-05,4633.838
2006-05-08,4636.009
2006-05-09,4704.764
2006-05-10,4699.63
2006-05-11,4718.24
2006-05-12,4696.716
2006-05-15,4611.921
2006-05-16,4655.713
2006-05-17,4523.431
2006-05-18,4511.363
2006-05-19,4448.719
2006-05-22,4397.685
2006-05-23,4489.193
2006-05-24,4394.223
2006-05-25,4394.223
2006-05-26,4477.292
2006-05-29,4501.289
2006-05-30,4477.942
2006-05-31,4478.682
2006-06-01,4466.607
2006-06-02,4549.46
2006-06-05,4557.959
2006-06-06,4418.703
2006-06-07,4436.359
2006-06-08,4266.593
2006-06-09,4339.089
2006-06-12,4259.872
2006-06-13,4166.404
2006-06-14,4192.766
2006-06-15,4259.436
2006-06-16,4242.53
2006-06-19,4233.743
2006-06-20,4265.062
2006-06-21,4292.904
2006-06-22,4310.926
2006-06-23,4307.388
2006-06-26,4299.557
2006-06-27,4279.32
2006-06-28,4271.901
2006-06-29,4335.723
2006-06-30,4481.025
2006-07-03,4532.28
2006-07-04,4541.483
2006-07-05,4463.185
2006-07-06,4516.516
2006-07-07,4512.728
2006-07-10,4518.896
2006-07-11,4522.156
2006-07-12,4529.029
2006-07-13,4479.603
2006-07-14,4400.169
2006-07-17,4348.872
2006-07-18,4315.719
2006-07-19,4402.825
2006-07-20,4479.133
2006-07-21,4478.814
2006-07-24,4540.351
2006-07-25,4536.033
2006-07-26,4539.515
2006-07-27,4592.819
2006-07-28,4649.922
2006-07-31,4658.377
2006-08-01,4641.602
2006-08-02,4641.062
2006-08-03,4562.879
2006-08-04,4655.785
2006-08-07,4595.501
2006-08-08,4578.266
2006-08-09,4655.797
2006-08-10,4569.078
2006-08-11,4570.979
2006-08-14,4600.399
2006-08-15,4697.012
2006-08-16,4743.564
2006-08-17,4753.392
2006-08-18,4722.953
2006-08-21,4758.967
2006-08-22,4720.309
2006-08-23,4705.73
2006-08-24,4724.667
2006-08-25,4701.582
2006-08-28,4722.005
2006-08-29,4743.876
2006-08-30,4791.364
2006-08-31,4760.743
2006-09-01,4763.512
2006-09-04,4796.78
2006-09-05,4772.06
2006-09-06,4737.808
2006-09-07,4682.563
2006-09-08,4682.694
2006-09-11,4629.132
2006-09-12,4679.73
2006-09-13,4680.882
2006-09-14,4671.532
2006-09-15,4630.71
2006-09-18,4684.195
2006-09-19,4681.388
2006-09-20,4745.904
2006-09-21,4745.615
2006-09-22,4762.658
2006-09-25,4730.686
2006-09-26,4756.669
2006-09-27,4799.508
2006-09-28,4786.993
2006-09-29,4763.015
2006-10-02,4782.836
2006-10-03,4788.858
2006-10-04,4776.434
2006-10-05,4796.353
2006-10-06,4764.438
2006-10-09,4785.344
2006-10-10,4795.881
2006-10-11,4802.485
2006-10-12,4812.454
2006-10-13,4783.864
2006-10-16,4798.181
2006-10-17,4777.369
2006-10-18,4796.561
2006-10-19,4878.579
2006-10-20,4910.846
2006-10-23,4909.666
2006-10-24,4891.848
2006-10-25,4919.144
2006-10-26,4939.032
2006-10-27,4984.118
2006-10-30,4959.874
2006-10-31,4955.02
2006-11-01,4978.075
2006-11-02,4977.871
2006-11-03,4969.884
2006-11-06,5007.211
2006-11-07,5061.567
2006-11-08,5005.683
2006-11-09,5005.452
2006-11-10,5002.263
2006-11-13,4985.493
2006-11-14,4961.72
2006-11-15,4999.167
2006-11-16,4998.456
2006-11-17,4993.827
2006-11-20,5017.247
2006-11-21,5022.898
2006-11-22,5090.617
2006-11-23,5089.596
2006-11-24,5087.413
2006-11-27,5034.578
2006-11-28,4977.433
2006-11-29,5054.041
2006-11-30,5055.052
2006-12-01,5021.241
2006-12-04,5036.556
2006-12-05,5035.419
2006-12-06,5069.914
2006-12-07,5110.384
2006-12-08,5103.775
2006-12-11,5083.402
2006-12-12,5133.436
2006-12-13,5122.067
2006-12-14,5135.053
2006-12-15,5111.893
2006-12-18,5133.532
2006-12-19,5132.608
2006-12-20,5140.564
2006-12-21,5133.603
2006-12-22,5097.467
2006-12-25,5097.467
2006-12-26,5089.947
2006-12-27,5122.698
2006-12-28,5113.183
2006-12-29,5116.768
2007-01-01,5116.768
2007-01-02,5146.915
2007-01-03,5197.319
2007-01-04,5180.69
2007-01-05,5167.548
2007-01-08,5139.723
2007-01-09,5129.468
2007-01-10,5102.389
2007-01-11,5163.879
2007-01-12,5203.999
2007-01-15,5263.688
2007-01-16,5251.966
2007-01-17,5284.172
2007-01-18,5263.963
2007-01-19,5281.688
2007-01-22,5230.452
2007-01-23,5263.634
2007-01-24,5269.97
2007-01-25,5279.025
2007-01-26,5181.93
2007-01-29,5203.897
2007-01-30,5228.256
2007-01-31,5227.018
2007-02-01,5305.957
2007-02-02,5316.175
2007-02-05,5318.12
2007-02-06,5347.858
2007-02-07,5362.218
2007-02-08,5278.004
2007-02-09,5259.649
2007-02-12,5237.781
2007-02-13,5232.603
2007-02-14,5320.247
2007-02-15,5324.146
2007-02-16,5339.373
2007-02-19,5326.664
2007-02-20,5296.474
2007-02-21,5229.332
2007-02-22,5193.513
2007-02-23,5235.904
2007-02-26,5194.324
2007-02-27,5062.974
2007-02-28,5025.097
2007-03-01,4991.124
2007-03-02,5012.861
2007-03-05,4929.451
2007-03-06,5023.262
2007-03-07,5079.317
2007-03-08,5102.746
2007-03-09,5062.234
2007-03-12,5080.808
2007-03-13,5059.633
2007-03-14,4969.942
2007-03-15,5040.945
2007-03-16,5078.1
2007-03-19,5110.744
2007-03-20,5128.643
2007-03-21,5163.812
2007-03-22,5245.55
2007-03-23,5209.449
2007-03-26,5190.285
2007-03-27,5166.327
2007-03-28,5130.509
2007-03-29,5161.98
2007-03-30,5147.534
2007-04-02,5129.673
2007-04-03,5165.657
2007-04-04,5173.804
2007-04-05,5230.253
2007-04-06,5230.253
2007-04-09,5181.774
2007-04-10,5244.757
2007-04-11,5209.304
2007-04-12,5206.806
2007-04-13,5267.939
2007-04-16,5320.74
2007-04-17,5320.753
2007-04-18,5386.63
2007-04-19,5407.575
2007-04-20,5463.259
2007-04-23,5466.657
2007-04-24,5464.316
2007-04-25,5507.946
2007-04-26,5536.182
2007-04-27,5516.03
2007-04-30,5500.695
2007-05-01,5466.268
2007-05-02,5471.914
2007-05-03,5431.101
2007-05-04,5493.454
2007-05-07,5504.198
2007-05-08,5414.162
2007-05-09,5440.968
2007-05-10,5403.107
2007-05-11,5418.082
2007-05-14,5395.527
2007-05-15,5440.01
2007-05-16,5407.957
2007-05-17,5372.682
2007-05-18,5407.134
2007-05-21,5369.995
2007-05-22,5348.445
2007-05-23,5411.347
2007-05-24,5368.482
2007-05-25,5396.603
2007-05-28,5396.603
2007-05-29,5407.799
2007-05-30,5384.774
2007-05-31,5403.416
2007-06-01,5426.94
2007-06-04,5426.032
2007-06-05,5399.144
2007-06-06,5334.292
2007-06-07,5240.895
2007-06-08,5210.818
2007-06-11,5233.062
2007-06-12,5192.996
2007-06-13,5175.712
2007-06-14,5247.228
2007-06-15,5321.433
2007-06-18,5309.307
2007-06-19,5294.286
2007-06-20,5316.682
2007-06-21,5241.857
2007-06-22,5258.303
2007-06-25,5256.626
2007-06-26,5231.103
2007-06-27,5217.402
2007-06-28,5277.294
2007-06-29,5330.614
2007-07-02,5386.91
2007-07-03,5388.733
2007-07-04,5425.748
2007-07-05,5379.34
2007-07-06,5401.424
2007-07-09,5422.026
2007-07-10,5429.495
2007-07-11,5436.339
2007-07-12,5444.402
2007-07-13,5433.798
2007-07-16,5454.916
2007-07-17,5417.092
2007-07-18,5354.015
2007-07-19,5435.523
2007-07-20,5410.111
2007-07-23,5386.315
2007-07-24,5361.663
2007-07-25,5252.12
2007-07-26,5162.146
2007-07-27,5153.981
2007-07-30,5195.956
2007-07-31,5285.682
2007-08-01,5296.244
2007-08-02,5208.914
2007-08-03,5193.941
2007-08-06,5212.792
2007-08-07,5223.918
2007-08-08,5344.706
2007-08-09,5248.659
2007-08-10,5122.149
2007-08-13,5127.522
2007-08-14,5056.156
2007-08-15,5003.646
2007-08-16,4849.846
2007-08-17,4951.107
2007-08-20,4974.25
2007-08-21,4979.191
2007-08-22,5040.946
2007-08-23,5058.553
2007-08-24,5097.662
2007-08-27,5116.421
2007-08-28,5061.313
2007-08-29,5066.939
2007-08-30,5074.477
2007-08-31,5123.973
2007-09-03,5113.655
2007-09-04,5157.792
2007-09-05,5118.999
2007-09-06,5142.837
2007-09-07,5104.168
2007-09-10,5063.252
2007-09-11,5127.658
2007-09-12,5159.888
2007-09-13,5189.665
2007-09-14,5122.183
2007-09-17,5092.328
2007-09-18,5128.756
2007-09-19,5276.823
2007-09-20,5312.549
2007-09-21,5313.635
2007-09-24,5337.696
2007-09-25,5308.933
2007-09-26,5307.154
2007-09-27,5294.921
2007-09-28,5343.485
2007-10-01,5405.541
2007-10-02,5395.846
2007-10-03,5394.98
2007-10-04,5389.801
2007-10-05,5398.035
2007-10-08,5379.009
2007-10-09,5411.92
2007-10-10,5459.335
2007-10-11,5499.44
2007-10-12,5449.362
2007-10-15,5461.195
2007-10-16,5351.655
2007-10-17,5367.678
2007-10-18,5413.365
2007-10-19,5339.272
2007-10-22,5256.201
2007-10-23,5296.283
2007-10-24,5276.497
2007-10-25,5328.836
2007-10-26,5367.461
2007-10-29,5374.842
2007-10-30,5362.893
2007-10-31,5420.639
2007-11-01,5375.044
2007-11-02,5346.184
2007-11-05,5325.855
2007-11-06,5406.237
2007-11-07,5416.543
2007-11-08,5378.069
2007-11-09,5305.801
2007-11-12,5272.619
2007-11-13,5293.806
2007-11-14,5411.517
2007-11-15,5345.483
2007-11-16,5302.343
2007-11-19,5161.881
2007-11-20,5274.117
2007-11-21,5224.692
2007-11-22,5359.054
2007-11-23,5443.662
2007-11-26,5405.801
2007-11-27,5444.911
2007-11-28,5498.845
2007-11-29,5561.156
2007-11-30,5586.636
2007-12-03,5511.178
2007-12-04,5537.904
2007-12-05,5573.084
2007-12-06,5529.241
2007-12-07,5543.344
2007-12-10,5587.653
2007-12-11,5554.506
2007-12-12,5548.998
2007-12-13,5409.861
2007-12-14,5363.318
2007-12-17,5292.286
2007-12-18,5242.949
2007-12-19,5196.787
2007-12-20,5199.544
2007-12-21,5251.301
2007-12-24,5244.271
2007-12-25,5244.271
2007-12-26,5278.69
2007-12-27,5341.614
2007-12-28,5390.787
2007-12-31,5375.788
2008-01-01,5375.788
2008-01-02,5444.07
2008-01-03,5360.23
2008-01-04,5276.07
2008-01-07,5258.553
2008-01-08,5406.645
2008-01-09,5425.353
2008-01-10,5416.684
2008-01-11,5322.387
2008-01-14,5369.271
2008-01-15,5227.218
2008-01-16,5125.67
2008-01-17,5097.181
2008-01-18,5081.641
2008-01-21,4845.558
2008-01-22,4960.032
2008-01-23,4872.682
2008-01-24,5047.676
2008-01-25,5041.259
2008-01-28,5002.337
2008-01-29,5047.448
2008-01-30,5029.71
2008-01-31,5096.311
2008-02-01,5206.883
2008-02-04,5132.762
2008-02-05,4942.027
2008-02-06,5008.804
2008-02-07,4892.685
2008-02-08,4905.272
2008-02-11,4867.492
2008-02-12,5009.119
2008-02-13,4967.278
2008-02-14,5015.981
2008-02-15,4973.704
2008-02-18,5009.733
2008-02-19,5057.577
2008-02-20,4948.426
2008-02-21,5056.141
2008-02-22,5093.538
2008-02-25,5178.282
2008-02-26,5281.662
2008-02-27,5398.398
2008-02-28,5406.389
2008-02-29,5378.462
2008-03-03,5311.385
2008-03-04,5271.088
2008-03-05,5312.039
2008-03-06,5344.326
2008-03-07,5305.227
2008-03-10,5260.961
2008-03-11,5243.574
2008-03-12,5310.593
2008-03-13,5405.632
2008-03-14,5367.87
2008-03-17,5269.887
2008-03-18,5358.826
2008-03-19,5325.918
2008-03-20,5238.269
2008-03-21,5238.269
2008-03-24,5176.558
2008-03-25,5374.113
2008-03-26,5422.629
2008-03-27,5501.879
2008-03-28,5465.295
2008-03-31,5506.381
2008-04-01,5507.923
2008-04-02,5533.063
2008-04-03,5530.241
2008-04-04,5600.317
2008-04-07,5558.255
2008-04-08,5504.912
2008-04-09,5441.052
2008-04-10,5410.438
2008-04-11,5354.727
2008-04-14,5305.319
2008-04-15,5316.099
2008-04-16,5397.924
2008-04-17,5296.653
2008-04-18,5347.123
2008-04-21,5419.186
2008-04-22,5405.169
2008-04-23,5380.567
2008-04-24,5385.784
2008-04-25,5397.777
2008-04-28,5420.655
2008-04-29,5370.176
2008-04-30,5378.404
2008-05-01,5344.538
2008-05-02,5364.231
2008-05-05,5385.54
2008-05-06,5373.842
2008-05-07,5412.35
2008-05-08,5439.408
2008-05-09,5397.188
2008-05-12,5389.445
2008-05-13,5445.883
2008-05-14,5436.164
2008-05-15,5504.414
2008-05-16,5539.006
2008-05-19,5609.227
2008-05-20,5570.296
2008-05-21,5615.529
2008-05-22,5605.925
2008-05-23,5566.132
2008-05-26,5517.368
2008-05-27,5542.578
2008-05-28,5547.392
2008-05-29,5560.298
2008-05-30,5562.0
2008-06-02,5647.386
2008-06-03,5657.545
2008-06-04,5609.237
2008-06-05,5631.573
2008-06-06,5620.195
2008-06-09,5589.618
2008-06-10,5454.132
2008-06-11,5397.198
2008-06-12,5381.57
2008-06-13,5345.658
2008-06-16,5361.688
2008-06-17,5368.994
2008-06-18,5367.92
2008-06-19,5349.335
2008-06-20,5350.589
2008-06-23,5272.559
2008-06-24,5304.803
2008-06-25,5286.799
2008-06-26,5296.014
2008-06-27,5261.935
2008-06-30,5373.911
2008-07-01,5302.431
2008-07-02,5312.25
2008-07-03,5242.432
2008-07-04,5219.955
2008-07-07,5238.157
2008-07-08,5238.973
2008-07-09,5311.077
2008-07-10,5235.486
2008-07-11,5162.138
2008-07-14,5188.324
2008-07-15,5203.732
2008-07-16,5151.68
2008-07-17,5237.126
2008-07-18,5226.199
2008-07-21,5233.354
2008-07-22,5286.971
2008-07-23,5268.769
2008-07-24,5242.829
2008-07-25,5270.994
2008-07-28,5305.576
2008-07-29,5284.383
2008-07-30,5339.933
2008-07-31,5365.391
2008-08-01,5362.321
2008-08-04,5353.1
2008-08-05,5343.366
2008-08-06,5304.41
2008-08-07,5284.765
2008-08-08,5248.625
2008-08-11,5281.887
2008-08-12,5230.314
2008-08-13,5202.524
2008-08-14,5203.77
2008-08-15,5180.944
2008-08-18,5158.753
2008-08-19,5127.644
2008-08-20,5086.551
2008-08-21,5065.031
2008-08-22,5065.388
2008-08-25,5042.91
2008-08-26,5048.841
2008-08-27,5063.033
2008-08-28,5128.246
2008-08-29,5146.989
2008-09-01,5120.955
2008-09-02,5144.821
2008-09-03,5094.917
2008-09-04,4983.661
2008-09-05,4934.489
2008-09-08,4947.085
2008-09-09,4930.909
2008-09-10,4887.643
2008-09-11,4842.906
2008-09-12,4972.931
2008-09-15,4900.195
2008-09-16,4826.775
2008-09-17,4797.202
2008-09-18,4831.385
2008-09-19,4916.31
2008-09-22,4925.193
2008-09-23,4929.204
2008-09-24,4835.738
2008-09-25,4930.987
2008-09-26,4839.475
2008-09-29,4642.622
2008-09-30,4635.161
2008-10-01,4660.029
2008-10-02,4550.992
2008-10-03,4598.733
2008-10-06,4316.295
2008-10-07,4362.948
2008-10-08,4208.668
2008-10-09,4003.181
2008-10-10,3773.801
2008-10-13,4119.031
2008-10-14,4227.18
2008-10-15,4028.623
2008-10-16,3922.36
2008-10-17,4214.634
2008-10-20,4246.254
2008-10-21,4194.635
2008-10-22,4004.313
2008-10-23,4009.548
2008-10-24,3905.422
2008-10-27,3813.804
2008-10-28,3837.486
2008-10-29,4095.873
2008-10-30,4006.954
2008-10-31,4107.332
2008-11-03,4187.948
2008-11-04,4315.96
2008-11-05,4161.06
2008-11-06,3981.781
2008-11-07,4048.027
2008-11-10,4107.145
2008-11-11,3977.433
2008-11-12,3889.695
2008-11-13,3884.157
2008-11-14,3956.835
2008-11-17,3820.764
2008-11-18,3850.721
2008-11-19,3773.836
2008-11-20,3595.469
2008-11-21,3455.326
2008-11-24,3679.55
2008-11-25,3697.012
2008-11-26,3670.841
2008-11-27,3744.238
2008-11-28,3814.067
2008-12-01,3666.252
2008-12-02,3686.004
2008-12-03,3719.801
2008-12-04,3737.365
2008-12-05,3618.827
2008-12-08,3834.118
2008-12-09,3830.516
2008-12-10,3797.463
2008-12-11,3820.588
2008-12-12,3817.867
2008-12-15,3808.416
2008-12-16,3880.586
2008-12-17,4079.483
2008-12-18,4148.646
2008-12-19,3944.152
2008-12-22,3965.305
2008-12-23,3989.844
2008-12-24,4029.193
2008-12-25,4029.193
2008-12-26,4046.134
2008-12-29,4213.307
2008-12-30,4210.243
2008-12-31,4162.577
2009-01-01,4162.577
2009-01-02,4136.731
2009-01-05,4168.797
2009-01-06,4111.982
2009-01-07,4189.405
2009-01-08,4212.675
2009-01-09,4103.969
2009-01-12,4002.373
2009-01-13,3947.53
2009-01-14,3868.633
2009-01-15,3848.939
2009-01-16,3903.46
2009-01-19,3857.787
2009-01-20,3789.427
2009-01-21,3779.849
2009-01-22,3773.944
2009-01-23,3710.358
2009-01-26,3838.882
2009-01-27,3819.057
2009-01-28,3810.899
2009-01-29,3718.931
2009-01-30,3694.124
2009-02-02,3594.387
2009-02-03,3695.916
2009-02-04,3629.828
2009-02-05,3550.705
2009-02-06,3561.203
2009-02-09,3626.388
2009-02-10,3624.58
2009-02-11,3588.529
2009-02-12,3558.273
2009-02-13,3591.851
2009-02-16,3568.922
2009-02-17,3441.741
2009-02-18,3442.185
2009-02-19,3496.838
2009-02-20,3402.237
2009-02-23,3412.81
2009-02-24,3353.991
2009-02-25,3332.551
2009-02-26,3347.839
2009-02-27,3326.181
2009-03-02,3132.83
2009-03-03,3070.932
2009-03-04,3137.832
2009-03-05,3122.061
2009-03-06,3142.854
2009-03-09,3130.101
2009-03-10,3286.372
2009-03-11,3302.305
2009-03-12,3252.395
2009-03-13,3300.778
2009-03-16,3387.572
2009-03-17,3379.808
2009-03-18,3390.89
2009-03-19,3529.132
2009-03-20,3495.977
2009-03-23,3560.829
2009-03-24,3574.355
2009-03-25,3616.183
2009-03-26,3597.831
2009-03-27,3497.571
2009-03-30,3401.693
2009-03-31,3556.699
2009-04-01,3577.151
2009-04-02,3708.313
2009-04-03,3611.894
2009-04-06,3593.183
2009-04-07,3564.348
2009-04-08,3560.367
2009-04-09,3582.977
2009-04-10,3582.977
2009-04-13,3625.609
2009-04-14,3628.457
2009-04-15,3593.915
2009-04-16,3634.745
2009-04-17,3608.336
2009-04-20,3523.031
2009-04-21,3544.35
2009-04-22,3527.417
2009-04-23,3485.235
2009-04-24,3611.603
2009-04-27,3631.979
2009-04-28,3580.872
2009-04-29,3661.563
2009-04-30,3696.65
2009-05-01,3702.827
2009-05-04,3793.027
2009-05-05,3773.541
2009-05-06,3798.577
2009-05-07,3828.361
2009-05-08,3870.025
2009-05-11,3896.17
2009-05-12,3896.311
2009-05-13,3878.115
2009-05-14,3915.625
2009-05-15,3925.976
2009-05-18,3920.462
2009-05-19,3977.532
2009-05-20,4044.175
2009-05-21,4025.849
2009-05-22,4017.349
2009-05-25,4066.987
2009-05-26,4042.612
2009-05-27,4016.534
2009-05-28,3977.414
2009-05-29,4039.473
2009-06-01,4019.31
2009-06-02,4120.338
2009-06-03,4058.719
2009-06-04,4084.084
2009-06-05,4006.186
2009-06-08,3961.742
2009-06-09,4003.497
2009-06-10,4046.032
2009-06-11,4103.42
2009-06-12,4108.45
2009-06-15,3979.198
2009-06-16,3983.156
2009-06-17,3923.861
2009-06-18,3991.653
2009-06-19,4018.03
2009-06-22,3934.641
2009-06-23,3994.631
2009-06-24,4043.15
2009-06-25,3930.481
2009-06-26,3990.027
2009-06-29,4039.827
2009-06-30,4006.321
2009-07-01,4087.502
2009-07-02,3983.272
2009-07-03,3964.804
2009-07-06,3965.758
2009-07-07,3975.868
2009-07-08,3925.087
2009-07-09,3966.117
2009-07-10,3905.408
2009-07-13,3955.547
2009-07-14,3983.024
2009-07-15,4099.151
2009-07-16,4149.901
2009-07-17,4180.425
2009-07-20,4232.541
2009-07-21,4253.503
2009-07-22,4253.554
2009-07-23,4342.691
2009-07-24,4314.951
2009-07-27,4339.681
2009-07-28,4326.375
2009-07-29,4300.501
2009-07-30,4381.173
2009-07-31,4450.732
2009-08-03,4537.75
2009-08-04,4499.7
2009-08-05,4468.005
2009-08-06,4495.46
2009-08-07,4478.099
2009-08-10,4444.023
2009-08-11,4417.138
2009-08-12,4436.686
2009-08-13,4481.584
2009-08-14,4482.692
2009-08-17,4372.531
2009-08-18,4430.58
2009-08-19,4497.136
2009-08-20,4541.681
2009-08-21,4638.987
2009-08-24,4673.995
2009-08-25,4683.936
2009-08-26,4622.839
2009-08-27,4618.047
2009-08-28,4710.352
2009-08-31,4709.922
2009-09-01,4631.678
2009-09-02,4582.829
2009-09-03,4587.995
2009-09-04,4602.825
2009-09-07,4674.84
2009-09-08,4753.155
2009-09-09,4777.602
2009-09-10,4779.379
2009-09-11,4824.745
2009-09-14,4829.393
2009-09-15,4799.956
2009-09-16,4887.979
2009-09-17,4924.045
2009-09-18,4930.812
2009-09-21,4887.016
2009-09-22,4963.062
2009-09-23,4972.012
2009-09-24,4897.053
2009-09-25,4863.212
2009-09-28,4883.869
2009-09-29,4866.933
2009-09-30,4876.049
2009-10-01,4805.021
2009-10-02,4750.681
2009-10-05,4764.127
2009-10-06,4887.839
2009-10-07,4840.693
2009-10-08,4899.581
2009-10-09,4884.874
2009-10-12,4967.207
2009-10-13,4924.388
2009-10-14,5026.485
2009-10-15,5030.892
2009-10-16,4971.446
2009-10-19,5082.986
2009-10-20,5078.473
2009-10-21,5111.906
2009-10-22,5080.167
2009-10-23,5050.12
2009-10-26,4973.209
2009-10-27,4987.89
2009-10-28,4917.103
2009-10-29,4991.984
2009-10-30,4923.328
2009-11-02,4956.753
2009-11-03,4835.818
2009-11-04,4929.993
2009-11-05,4970.039
2009-11-06,4978.039
2009-11-09,5093.763
2009-11-10,5076.44
2009-11-11,5081.167
2009-11-12,5028.887
2009-11-13,5030.451
2009-11-16,5114.373
2009-11-17,5022.386
2009-11-18,5065.363
2009-11-19,4957.52
2009-11-20,4946.367
2009-11-23,5099.028
2009-11-24,5072.768
2009-11-25,5136.109
2009-11-26,5010.849
2009-11-27,5057.012
