Date,SINGAPORE GROWTH Standard (Large+Mid Cap)
2005-09-01,1251.25
2005-09-02,1256.191
2005-09-05,1247.546
2005-09-06,1239.668
2005-09-07,1243.461
2005-09-08,1247.41
2005-09-09,1254.044
2005-09-12,1268.224
2005-09-13,1257.61
2005-09-14,1264.808
2005-09-15,1264.634
2005-09-16,1260.414
2005-09-19,1246.01
2005-09-20,1258.603
2005-09-21,1253.282
2005-09-22,1250.603
2005-09-23,1247.293
2005-09-26,1256.927
2005-09-27,1243.583
2005-09-28,1239.988
2005-09-29,1243.925
2005-09-30,1246.879
2005-10-03,1241.623
2005-10-04,1253.987
2005-10-05,1257.637
2005-10-06,1244.215
2005-10-07,1251.629
2005-10-10,1273.073
2005-10-11,1267.103
2005-10-12,1251.666
2005-10-13,1248.053
2005-10-14,1241.645
2005-10-17,1233.217
2005-10-18,1225.425
2005-10-19,1185.36
2005-10-20,1189.497
2005-10-21,1196.768
2005-10-24,1187.727
2005-10-25,1192.941
2005-10-26,1196.78
2005-10-27,1185.891
2005-10-28,1176.536
2005-10-31,1190.452
2005-11-01,1190.383
2005-11-02,1206.479
2005-11-03,1204.958
2005-11-04,1206.488
2005-11-07,1203.081
2005-11-08,1208.016
2005-11-09,1207.374
2005-11-10,1194.967
2005-11-11,1201.558
2005-11-14,1191.287
2005-11-15,1184.655
2005-11-16,1192.424
2005-11-17,1202.231
2005-11-18,1220.082
2005-11-21,1210.871
2005-11-22,1206.935
2005-11-23,1220.854
2005-11-24,1227.532
2005-11-25,1219.189
2005-11-28,1230.26
2005-11-29,1225.663
2005-11-30,1234.461
2005-12-01,1237.827
2005-12-02,1250.671
2005-12-05,1251.738
2005-12-06,1233.676
2005-12-07,1238.499
2005-12-08,1243.601
2005-12-09,1254.817
2005-12-12,1258.05
2005-12-13,1259.896
2005-12-14,1261.563
2005-12-15,1261.959
2005-12-16,1263.517
2005-12-19,1274.655
2005-12-20,1271.444
2005-12-21,1272.456
2005-12-22,1265.769
2005-12-23,1274.666
2005-12-26,1274.666
2005-12-27,1276.717
2005-12-28,1276.44
2005-12-29,1284.23
2005-12-30,1286.007
2006-01-02,1286.007
2006-01-03,1312.439
2006-01-04,1332.646
2006-01-05,1338.33
2006-01-06,1343.662
2006-01-09,1349.49
2006-01-10,1350.927
2006-01-11,1348.431
2006-01-12,1348.486
2006-01-13,1345.164
2006-01-16,1341.41
2006-01-17,1330.452
2006-01-18,1323.239
2006-01-19,1334.129
2006-01-20,1337.61
2006-01-23,1335.76
2006-01-24,1337.982
2006-01-25,1345.964
2006-01-26,1353.293
2006-01-27,1362.38
2006-01-30,1357.518
2006-01-31,1363.966
2006-02-01,1369.508
2006-02-02,1371.241
2006-02-03,1362.245
2006-02-06,1383.35
2006-02-07,1386.939
2006-02-08,1373.873
2006-02-09,1384.584
2006-02-10,1380.687
2006-02-13,1383.795
2006-02-14,1392.568
2006-02-15,1383.984
2006-02-16,1376.264
2006-02-17,1377.01
2006-02-20,1385.646
2006-02-21,1389.605
2006-02-22,1374.725
2006-02-23,1382.752
2006-02-24,1395.785
2006-02-27,1414.974
2006-02-28,1418.127
2006-03-01,1425.637
2006-03-02,1428.714
2006-03-03,1434.287
2006-03-06,1437.464
2006-03-07,1420.365
2006-03-08,1416.715
2006-03-09,1419.896
2006-03-10,1420.649
2006-03-13,1430.206
2006-03-14,1434.186
2006-03-15,1439.753
2006-03-16,1438.048
2006-03-17,1442.573
2006-03-20,1452.928
2006-03-21,1423.154
2006-03-22,1423.188
2006-03-23,1425.671
2006-03-24,1429.518
2006-03-27,1439.853
2006-03-28,1451.105
2006-03-29,1451.986
2006-03-30,1458.411
2006-03-31,1469.216
2006-04-03,1477.048
2006-04-04,1474.844
2006-04-05,1483.712
2006-04-06,1486.838
2006-04-07,1483.04
2006-04-10,1476.461
2006-04-11,1477.299
2006-04-12,1476.73
2006-04-13,1485.441
2006-04-14,1485.441
2006-04-17,1494.3
2006-04-18,1500.549
2006-04-19,1519.997
2006-04-20,1516.298
2006-04-21,1529.094
2006-04-24,1539.318
2006-04-25,1536.262
2006-04-26,1541.465
2006-04-27,1554.286
2006-04-28,1553.318
2006-05-01,1556.696
2006-05-02,1566.245
2006-05-03,1585.643
2006-05-04,1577.166
2006-05-05,1579.599
2006-05-08,1594.156
2006-05-09,1578.167
2006-05-10,1588.132
2006-05-11,1573.78
2006-05-12,1570.734
2006-05-15,1496.897
2006-05-16,1489.612
2006-05-17,1522.58
2006-05-18,1488.415
2006-05-19,1480.797
2006-05-22,1428.695
2006-05-23,1445.517
2006-05-24,1438.679
2006-05-25,1421.669
2006-05-26,1445.838
2006-05-29,1435.13
2006-05-30,1443.789
2006-05-31,1407.328
2006-06-01,1398.198
2006-06-02,1428.196
2006-06-05,1415.721
2006-06-06,1397.202
2006-06-07,1372.74
2006-06-08,1315.869
2006-06-09,1350.66
2006-06-12,1350.464
2006-06-13,1320.118
2006-06-14,1319.987
2006-06-15,1341.294
2006-06-16,1395.753
2006-06-19,1380.234
2006-06-20,1354.6
2006-06-21,1359.853
2006-06-22,1377.777
2006-06-23,1364.605
2006-06-26,1373.796
2006-06-27,1371.079
2006-06-28,1368.599
2006-06-29,1385.47
2006-06-30,1435.956
2006-07-03,1439.418
2006-07-04,1451.812
2006-07-05,1428.317
2006-07-06,1443.077
2006-07-07,1449.31
2006-07-10,1445.399
2006-07-11,1422.534
2006-07-12,1426.626
2006-07-13,1414.059
2006-07-14,1386.865
2006-07-17,1347.97
2006-07-18,1356.521
2006-07-19,1356.341
2006-07-20,1388.125
2006-07-21,1372.795
2006-07-24,1364.601
2006-07-25,1389.469
2006-07-26,1390.667
2006-07-27,1423.336
2006-07-28,1416.946
2006-07-31,1436.442
2006-08-01,1436.453
2006-08-02,1439.972
2006-08-03,1442.924
2006-08-04,1451.304
2006-08-07,1449.502
2006-08-08,1450.076
2006-08-09,1451.174
2006-08-10,1442.867
2006-08-11,1441.355
2006-08-14,1441.082
2006-08-15,1441.21
2006-08-16,1457.003
2006-08-17,1473.329
2006-08-18,1480.769
2006-08-21,1472.83
2006-08-22,1474.889
2006-08-23,1475.256
2006-08-24,1451.184
2006-08-25,1458.69
2006-08-28,1445.741
2006-08-29,1473.412
2006-08-30,1481.451
2006-08-31,1496.153
2006-09-01,1493.675
2006-09-04,1517.542
2006-09-05,1514.092
2006-09-06,1518.884
2006-09-07,1501.198
2006-09-08,1503.82
2006-09-11,1480.063
2006-09-12,1473.249
2006-09-13,1491.756
2006-09-14,1499.638
2006-09-15,1494.655
2006-09-18,1496.727
2006-09-19,1489.518
2006-09-20,1485.275
2006-09-21,1490.452
2006-09-22,1477.498
2006-09-25,1479.62
2006-09-26,1479.224
2006-09-27,1505.922
2006-09-28,1513.351
2006-09-29,1510.846
2006-10-02,1526.36
2006-10-03,1516.851
2006-10-04,1516.076
2006-10-05,1536.769
2006-10-06,1544.09
2006-10-09,1531.857
2006-10-10,1547.875
2006-10-11,1545.952
2006-10-12,1542.932
2006-10-13,1554.386
2006-10-16,1559.573
2006-10-17,1547.213
2006-10-18,1560.817
2006-10-19,1579.891
2006-10-20,1586.943
2006-10-23,1591.662
2006-10-24,1592.312
2006-10-25,1614.816
2006-10-26,1630.788
2006-10-27,1638.303
2006-10-30,1622.431
2006-10-31,1638.331
2006-11-01,1669.239
2006-11-02,1662.634
2006-11-03,1650.74
2006-11-06,1654.038
2006-11-07,1681.632
2006-11-08,1686.719
2006-11-09,1702.799
2006-11-10,1714.3
2006-11-13,1701.592
2006-11-14,1716.287
2006-11-15,1724.063
2006-11-16,1734.239
2006-11-17,1749.545
2006-11-20,1725.592
2006-11-21,1742.389
2006-11-22,1778.423
2006-11-23,1789.478
2006-11-24,1768.943
2006-11-27,1787.831
2006-11-28,1752.309
2006-11-29,1777.766
2006-11-30,1791.514
2006-12-01,1791.172
2006-12-04,1799.425
2006-12-05,1837.396
2006-12-06,1839.695
2006-12-07,1837.458
2006-12-08,1795.916
2006-12-11,1794.112
2006-12-12,1790.722
2006-12-13,1797.562
2006-12-14,1825.288
2006-12-15,1831.799
2006-12-18,1836.836
2006-12-19,1791.085
2006-12-20,1822.512
2006-12-21,1814.469
2006-12-22,1833.186
2006-12-25,1833.186
2006-12-26,1828.603
2006-12-27,1851.476
2006-12-28,1856.349
2006-12-29,1869.878
2007-01-01,1869.878
2007-01-02,1874.827
2007-01-03,1908.388
2007-01-04,1875.687
2007-01-05,1887.905
2007-01-08,1876.094
2007-01-09,1875.511
2007-01-10,1824.773
2007-01-11,1827.908
2007-01-12,1854.931
2007-01-15,1874.344
2007-01-16,1884.78
2007-01-17,1894.07
2007-01-18,1917.948
2007-01-19,1922.024
2007-01-22,1979.207
2007-01-23,1988.083
2007-01-24,1985.988
2007-01-25,1949.405
2007-01-26,1920.192
2007-01-29,1948.056
2007-01-30,1948.26
2007-01-31,1943.396
2007-02-01,1988.505
2007-02-02,2019.191
2007-02-05,2023.106
2007-02-06,2033.704
2007-02-07,2041.483
2007-02-08,2029.396
2007-02-09,2030.907
2007-02-12,2000.845
2007-02-13,1977.688
2007-02-14,2007.54
2007-02-15,2045.607
2007-02-16,2047.033
2007-02-19,2045.975
2007-02-20,2043.072
2007-02-21,2088.682
2007-02-22,2085.538
2007-02-23,2100.777
2007-02-26,2111.209
2007-02-27,2071.041
2007-02-28,1962.752
2007-03-01,1971.469
2007-03-02,1953.662
2007-03-05,1876.173
2007-03-06,1916.792
2007-03-07,1926.262
2007-03-08,1965.808
2007-03-09,1980.444
2007-03-12,2018.55
2007-03-13,1997.698
2007-03-14,1919.329
2007-03-15,1950.047
2007-03-16,1951.456
2007-03-19,1983.161
2007-03-20,1995.609
2007-03-21,2030.424
2007-03-22,2093.082
2007-03-23,2091.618
2007-03-26,2085.107
2007-03-27,2102.747
2007-03-28,2072.235
2007-03-29,2102.523
2007-03-30,2093.698
2007-04-02,2097.053
2007-04-03,2128.995
2007-04-04,2172.399
2007-04-05,2172.571
2007-04-06,2172.571
2007-04-09,2213.486
2007-04-10,2219.674
2007-04-11,2223.508
2007-04-12,2173.939
2007-04-13,2187.716
2007-04-16,2214.322
2007-04-17,2207.548
2007-04-18,2202.283
2007-04-19,2129.101
2007-04-20,2178.256
2007-04-23,2201.159
2007-04-24,2187.998
2007-04-25,2193.316
2007-04-26,2230.987
2007-04-27,2224.159
2007-04-30,2201.603
2007-05-01,2199.674
2007-05-02,2228.716
2007-05-03,2253.128
2007-05-04,2302.818
2007-05-07,2317.463
2007-05-08,2276.465
2007-05-09,2297.178
2007-05-10,2301.409
2007-05-11,2287.156
2007-05-14,2332.071
2007-05-15,2311.48
2007-05-16,2328.61
2007-05-17,2332.865
2007-05-18,2324.41
2007-05-21,2326.323
2007-05-22,2339.742
2007-05-23,2368.165
2007-05-24,2345.848
2007-05-25,2308.474
2007-05-28,2320.737
2007-05-29,2326.101
2007-05-30,2305.821
2007-05-31,2309.461
2007-06-01,2336.145
2007-06-04,2371.567
2007-06-05,2361.714
2007-06-06,2365.061
2007-06-07,2350.594
2007-06-08,2308.105
2007-06-11,2360.108
2007-06-12,2380.044
2007-06-13,2366.758
2007-06-14,2386.699
2007-06-15,2384.899
2007-06-18,2425.679
2007-06-19,2432.605
2007-06-20,2450.44
2007-06-21,2457.99
2007-06-22,2445.021
2007-06-25,2431.397
2007-06-26,2395.472
2007-06-27,2375.149
2007-06-28,2407.643
2007-06-29,2424.326
2007-07-02,2421.283
2007-07-03,2434.341
2007-07-04,2426.295
2007-07-05,2419.962
2007-07-06,2422.589
2007-07-09,2466.584
2007-07-10,2465.263
2007-07-11,2443.624
2007-07-12,2462.694
2007-07-13,2489.665
2007-07-16,2498.959
2007-07-17,2500.96
2007-07-18,2443.304
2007-07-19,2467.395
2007-07-20,2512.031
2007-07-23,2528.707
2007-07-24,2557.697
2007-07-25,2529.661
2007-07-26,2483.297
2007-07-27,2421.825
2007-07-30,2444.466
2007-07-31,2453.383
2007-08-01,2364.083
2007-08-02,2363.898
2007-08-03,2401.322
2007-08-06,2335.292
2007-08-07,2308.241
2007-08-08,2428.227
2007-08-09,2418.603
2007-08-10,2378.257
2007-08-13,2403.516
2007-08-14,2391.967
2007-08-15,2306.09
2007-08-16,2202.397
2007-08-17,2193.448
2007-08-20,2317.556
2007-08-21,2256.398
2007-08-22,2361.91
2007-08-23,2415.616
2007-08-24,2432.03
2007-08-27,2445.924
2007-08-28,2404.225
2007-08-29,2409.961
2007-08-30,2395.157
2007-08-31,2452.733
2007-09-03,2441.805
2007-09-04,2423.447
2007-09-05,2463.063
2007-09-06,2480.336
2007-09-07,2502.16
2007-09-10,2478.678
2007-09-11,2527.393
2007-09-12,2548.928
2007-09-13,2564.141
2007-09-14,2595.126
2007-09-17,2542.981
2007-09-18,2557.598
2007-09-19,2673.55
2007-09-20,2627.764
2007-09-21,2612.098
2007-09-24,2706.672
2007-09-25,2688.081
2007-09-26,2724.234
2007-09-27,2783.213
2007-09-28,2789.838
2007-10-01,2857.363
2007-10-02,2865.37
2007-10-03,2848.176
2007-10-04,2874.063
2007-10-05,2919.146
2007-10-08,2910.878
2007-10-09,2969.195
2007-10-10,2929.83
2007-10-11,2992.562
2007-10-12,2972.361
2007-10-15,2965.419
2007-10-16,2922.306
2007-10-17,2959.178
2007-10-18,2935.585
2007-10-19,2883.349
2007-10-22,2792.541
2007-10-23,2835.924
2007-10-24,2804.782
2007-10-25,2864.368
2007-10-26,2906.861
2007-10-29,2948.384
2007-10-30,2932.008
2007-10-31,2931.031
2007-11-01,2925.795
2007-11-02,2856.379
2007-11-05,2828.141
2007-11-06,2842.016
2007-11-07,2860.235
2007-11-08,2860.533
2007-11-09,2794.09
2007-11-12,2703.861
2007-11-13,2670.575
2007-11-14,2715.611
2007-11-15,2666.477
2007-11-16,2640.6
2007-11-19,2627.122
2007-11-20,2658.704
2007-11-21,2567.325
2007-11-22,2542.211
2007-11-23,2571.981
2007-11-26,2659.831
2007-11-27,2610.198
2007-11-28,2614.591
2007-11-29,2681.837
2007-11-30,2724.637
2007-12-03,2686.27
2007-12-04,2701.08
2007-12-05,2749.17
2007-12-06,2711.107
2007-12-07,2729.084
2007-12-10,2732.429
2007-12-11,2757.579
2007-12-12,2735.214
2007-12-13,2687.082
2007-12-14,2650.176
2007-12-17,2531.082
2007-12-18,2552.051
2007-12-19,2526.8
2007-12-20,2525.849
2007-12-21,2580.597
2007-12-24,2615.369
2007-12-25,2615.369
2007-12-26,2645.2
2007-12-27,2657.351
2007-12-28,2641.776
2007-12-31,2699.463
2008-01-01,2699.463
2008-01-02,2688.391
2008-01-03,2626.31
2008-01-04,2660.988
2008-01-07,2587.085
2008-01-08,2588.318
2008-01-09,2585.973
2008-01-10,2580.302
2008-01-11,2566.876
2008-01-14,2524.381
2008-01-15,2475.644
2008-01-16,2378.835
2008-01-17,2423.942
2008-01-18,2403.301
2008-01-21,2229.749
2008-01-22,2203.973
2008-01-23,2310.631
2008-01-24,2375.074
2008-01-25,2479.702
2008-01-28,2381.175
2008-01-29,2384.364
2008-01-30,2342.117
2008-01-31,2335.906
2008-02-01,2371.9
2008-02-04,2422.949
2008-02-05,2398.403
2008-02-06,2299.787
2008-02-07,2296.947
2008-02-08,2295.651
2008-02-11,2236.459
2008-02-12,2316.662
2008-02-13,2335.107
2008-02-14,2416.188
2008-02-15,2453.369
2008-02-18,2441.312
2008-02-19,2444.443
2008-02-20,2374.129
2008-02-21,2394.263
2008-02-22,2395.111
2008-02-25,2418.646
2008-02-26,2435.124
2008-02-27,2479.35
2008-02-28,2462.155
2008-02-29,2420.101
2008-03-03,2317.849
2008-03-04,2311.131
2008-03-05,2290.231
2008-03-06,2301.086
2008-03-07,2252.262
2008-03-10,2231.819
2008-03-11,2269.975
2008-03-12,2326.89
2008-03-13,2229.723
2008-03-14,2268.055
2008-03-17,2226.873
2008-03-18,2276.112
2008-03-19,2240.22
2008-03-20,2210.555
2008-03-21,2210.555
2008-03-24,2302.496
2008-03-25,2376.534
2008-03-26,2370.138
2008-03-27,2385.202
2008-03-28,2390.401
2008-03-31,2371.769
2008-04-01,2396.471
2008-04-02,2444.98
2008-04-03,2482.617
2008-04-04,2485.157
2008-04-07,2515.221
2008-04-08,2458.749
2008-04-09,2419.546
2008-04-10,2412.796
2008-04-11,2468.118
2008-04-14,2391.305
2008-04-15,2425.291
2008-04-16,2472.73
2008-04-17,2511.436
2008-04-18,2500.421
2008-04-21,2561.434
2008-04-22,2584.144
2008-04-23,2582.98
2008-04-24,2549.178
2008-04-25,2528.095
2008-04-28,2535.334
2008-04-29,2521.901
2008-04-30,2505.073
2008-05-01,2499.183
2008-05-02,2565.421
2008-05-05,2572.935
2008-05-06,2575.33
2008-05-07,2544.928
2008-05-08,2486.749
2008-05-09,2485.128
2008-05-12,2517.751
2008-05-13,2532.497
2008-05-14,2504.105
2008-05-15,2513.169
2008-05-16,2560.606
2008-05-19,2558.832
2008-05-20,2535.746
2008-05-21,2559.661
2008-05-22,2535.425
2008-05-23,2498.664
2008-05-26,2470.83
2008-05-27,2481.813
2008-05-28,2497.984
2008-05-29,2528.039
2008-05-30,2569.087
2008-06-02,2548.515
2008-06-03,2510.977
2008-06-04,2482.543
2008-06-05,2487.365
2008-06-06,2500.774
2008-06-09,2448.857
2008-06-10,2389.431
2008-06-11,2393.393
2008-06-12,2366.043
2008-06-13,2332.414
2008-06-16,2398.238
2008-06-17,2401.599
2008-06-18,2407.988
2008-06-19,2372.153
2008-06-20,2407.216
2008-06-23,2380.744
2008-06-24,2371.991
2008-06-25,2376.865
2008-06-26,2367.293
2008-06-27,2343.275
2008-06-30,2347.564
2008-07-01,2296.457
2008-07-02,2297.66
2008-07-03,2267.048
2008-07-04,2276.754
2008-07-07,2311.321
2008-07-08,2270.347
2008-07-09,2297.07
2008-07-10,2285.038
2008-07-11,2305.569
2008-07-14,2306.097
2008-07-15,2252.61
2008-07-16,2251.875
2008-07-17,2272.852
2008-07-18,2231.624
2008-07-21,2292.354
2008-07-22,2264.23
2008-07-23,2322.274
2008-07-24,2313.595
2008-07-25,2267.369
2008-07-28,2250.354
2008-07-29,2223.966
2008-07-30,2250.372
2008-07-31,2260.118
2008-08-01,2236.55
2008-08-04,2209.791
2008-08-05,2164.689
2008-08-06,2186.0
2008-08-07,2125.493
2008-08-08,2092.804
2008-08-11,2101.277
2008-08-12,2079.837
2008-08-13,2092.472
2008-08-14,2101.204
2008-08-15,2061.227
2008-08-18,2046.674
2008-08-19,2015.482
2008-08-20,2050.733
2008-08-21,2025.97
2008-08-22,2041.12
2008-08-25,2039.109
2008-08-26,2006.083
2008-08-27,2009.787
2008-08-28,1996.711
2008-08-29,2046.4
2008-09-01,2014.185
2008-09-02,2044.134
2008-09-03,1968.899
2008-09-04,1895.035
2008-09-05,1844.311
2008-09-08,1936.279
2008-09-09,1904.646
2008-09-10,1860.088
2008-09-11,1782.244
2008-09-12,1837.083
2008-09-15,1771.263
2008-09-16,1756.816
2008-09-17,1739.497
2008-09-18,1743.811
2008-09-19,1879.234
2008-09-22,1887.6
2008-09-23,1829.93
2008-09-24,1816.126
2008-09-25,1775.837
2008-09-26,1740.428
2008-09-29,1672.621
2008-09-30,1689.571
2008-10-01,1680.579
2008-10-02,1664.481
2008-10-03,1598.993
2008-10-06,1481.957
2008-10-07,1496.509
2008-10-08,1381.603
2008-10-09,1435.637
2008-10-10,1319.798
2008-10-13,1425.118
2008-10-14,1446.678
2008-10-15,1367.065
2008-10-16,1274.794
2008-10-17,1230.814
2008-10-20,1274.067
2008-10-21,1267.894
2008-10-22,1175.823
2008-10-23,1129.968
2008-10-24,1039.756
2008-10-27,1034.768
2008-10-28,1134.178
2008-10-29,1132.628
2008-10-30,1227.974
2008-10-31,1219.18
2008-11-03,1292.157
2008-11-04,1239.109
2008-11-05,1270.47
2008-11-06,1235.557
2008-11-07,1291.277
2008-11-10,1312.345
2008-11-11,1224.176
2008-11-12,1219.453
2008-11-13,1194.778
2008-11-14,1188.493
2008-11-17,1199.881
2008-11-18,1139.054
2008-11-19,1131.995
2008-11-20,1094.975
2008-11-21,1136.241
2008-11-24,1135.538
2008-11-25,1151.482
2008-11-26,1190.443
2008-11-27,1195.733
2008-11-28,1196.789
2008-12-01,1144.923
2008-12-02,1112.827
2008-12-03,1120.878
2008-12-04,1131.058
2008-12-05,1138.307
2008-12-08,1151.87
2008-12-09,1223.043
2008-12-10,1277.873
2008-12-11,1269.273
2008-12-12,1230.972
2008-12-15,1257.35
2008-12-16,1274.149
2008-12-17,1290.29
2008-12-18,1316.112
2008-12-19,1281.728
2008-12-22,1258.591
2008-12-23,1247.54
2008-12-24,1256.311
2008-12-25,1256.311
2008-12-26,1247.256
2008-12-29,1272.241
2008-12-30,1280.368
2008-12-31,1268.693
2009-01-01,1268.693
2009-01-02,1314.403
2009-01-05,1354.708
2009-01-06,1341.68
2009-01-07,1318.09
2009-01-08,1289.23
2009-01-09,1281.278
2009-01-12,1249.494
2009-01-13,1230.631
2009-01-14,1223.452
2009-01-15,1179.154
2009-01-16,1210.532
2009-01-19,1211.37
2009-01-20,1186.31
2009-01-21,1175.906
2009-01-22,1182.261
2009-01-23,1156.253
2009-01-26,1162.531
2009-01-27,1158.364
2009-01-28,1223.799
2009-01-29,1221.712
2009-01-30,1205.016
2009-02-02,1173.828
2009-02-03,1181.585
2009-02-04,1178.576
2009-02-05,1181.593
2009-02-06,1206.224
2009-02-09,1185.41
2009-02-10,1191.693
2009-02-11,1196.561
2009-02-12,1164.118
2009-02-13,1184.148
2009-02-16,1166.734
2009-02-17,1124.581
2009-02-18,1141.971
2009-02-19,1132.226
2009-02-20,1102.039
2009-02-23,1145.282
2009-02-24,1134.1
2009-02-25,1131.34
2009-02-26,1123.592
2009-02-27,1095.796
2009-03-02,1050.745
2009-03-03,1063.483
2009-03-04,1081.859
2009-03-05,1058.025
2009-03-06,1058.487
2009-03-09,1020.55
2009-03-10,1052.096
2009-03-11,1062.64
2009-03-12,1051.893
2009-03-13,1099.01
2009-03-16,1114.246
2009-03-17,1099.85
2009-03-18,1119.97
2009-03-19,1132.132
2009-03-20,1131.15
2009-03-23,1189.258
2009-03-24,1210.496
2009-03-25,1203.295
2009-03-26,1253.503
2009-03-27,1242.912
2009-03-30,1183.46
2009-03-31,1200.01
2009-04-01,1200.847
2009-04-02,1286.02
2009-04-03,1288.146
2009-04-06,1305.29
2009-04-07,1279.018
2009-04-08,1264.605
2009-04-09,1299.467
2009-04-10,1299.467
2009-04-13,1333.66
2009-04-14,1363.124
2009-04-15,1364.205
2009-04-16,1360.331
2009-04-17,1361.589
2009-04-20,1339.931
2009-04-21,1334.656
2009-04-22,1318.318
2009-04-23,1341.049
2009-04-24,1350.137
2009-04-27,1325.873
2009-04-28,1323.401
2009-04-29,1367.057
2009-04-30,1425.585
2009-05-01,1421.207
2009-05-04,1500.853
2009-05-05,1525.015
2009-05-06,1590.199
2009-05-07,1647.954
2009-05-08,1672.837
2009-05-11,1615.77
2009-05-12,1630.786
2009-05-13,1613.246
2009-05-14,1565.875
2009-05-15,1583.585
2009-05-18,1618.291
2009-05-19,1674.926
2009-05-20,1682.616
2009-05-21,1632.789
2009-05-22,1677.92
2009-05-25,1682.586
2009-05-26,1655.189
2009-05-27,1706.787
2009-05-28,1695.848
2009-05-29,1733.571
2009-06-01,1771.687
2009-06-02,1775.996
2009-06-03,1768.607
2009-06-04,1742.845
2009-06-05,1760.631
2009-06-08,1705.268
2009-06-09,1717.55
2009-06-10,1752.598
2009-06-11,1751.049
2009-06-12,1744.536
2009-06-15,1686.35
2009-06-16,1673.231
2009-06-17,1659.356
2009-06-18,1643.929
2009-06-19,1664.695
2009-06-22,1640.596
2009-06-23,1616.257
2009-06-24,1656.947
2009-06-25,1664.792
2009-06-26,1686.357
2009-06-29,1683.998
2009-06-30,1691.29
2009-07-01,1710.434
2009-07-02,1687.131
2009-07-03,1682.915
2009-07-06,1651.897
2009-07-07,1662.119
2009-07-08,1654.23
2009-07-09,1693.227
2009-07-10,1687.343
2009-07-13,1648.959
2009-07-14,1686.674
2009-07-15,1746.389
2009-07-16,1761.828
2009-07-17,1786.748
2009-07-20,1814.467
2009-07-21,1828.392
2009-07-22,1819.274
2009-07-23,1852.174
2009-07-24,1887.798
2009-07-27,1920.672
2009-07-28,1942.775
2009-07-29,1926.117
2009-07-30,1955.544
2009-07-31,1986.197
2009-08-03,2002.328
2009-08-04,1977.597
2009-08-05,1955.275
2009-08-06,1956.538
2009-08-07,1911.684
2009-08-10,1908.834
2009-08-11,1952.239
2009-08-12,1939.167
2009-08-13,1979.578
2009-08-14,1984.551
2009-08-17,1905.442
2009-08-18,1924.032
2009-08-19,1897.269
2009-08-20,1928.258
2009-08-21,1923.809
2009-08-24,1978.763
2009-08-25,1989.096
2009-08-26,1986.49
2009-08-27,1996.898
2009-08-28,2013.73
2009-08-31,1960.826
2009-09-01,1965.893
2009-09-02,1947.569
2009-09-03,1973.2
2009-09-04,2002.58
2009-09-07,2028.283
2009-09-08,2052.068
2009-09-09,2035.372
2009-09-10,2047.436
2009-09-11,2055.948
2009-09-14,2016.653
2009-09-15,2015.887
2009-09-16,2049.974
2009-09-17,2053.439
2009-09-18,2043.127
2009-09-21,2042.117
2009-09-22,2085.234
2009-09-23,2088.878
2009-09-24,2065.921
2009-09-25,2053.352
2009-09-28,2023.98
2009-09-29,2045.876
2009-09-30,2068.713
2009-10-01,2044.52
2009-10-02,2001.251
2009-10-05,1983.561
2009-10-06,2021.844
2009-10-07,2036.061
2009-10-08,2063.503
2009-10-09,2061.532
2009-10-12,2077.914
2009-10-13,2073.967
2009-10-14,2103.884
2009-10-15,2107.058
2009-10-16,2103.078
2009-10-19,2110.129
2009-10-20,2100.119
2009-10-21,2095.056
2009-10-22,2075.12
2009-10-23,2091.639
2009-10-26,2090.523
2009-10-27,2071.91
2009-10-28,2040.831
2009-10-29,2035.622
2009-10-30,2042.957
2009-11-02,2034.629
2009-11-03,2005.535
2009-11-04,2034.374
2009-11-05,2022.354
2009-11-06,2051.003
2009-11-09,2082.48
2009-11-10,2087.17
2009-11-11,2118.356
2009-11-12,2098.124
2009-11-13,2097.386
2009-11-16,2137.093
2009-11-17,2122.677
2009-11-18,2106.557
2009-11-19,2108.231
2009-11-20,2113.3
2009-11-23,2147.591
2009-11-24,2132.948
2009-11-25,2155.594
2009-11-26,2125.798
2009-11-27,2122.043
2009-11-30,2099.882
2009-12-01,2145.876
2009-12-02,2163.303
2009-12-03,2172.66
2009-12-04,2147.121
2009-12-07,2142.917
2009-12-08,2144.464
2009-12-09,2147.84
2009-12-10,2135.818
2009-12-11,2148.673
2009-12-14,2145.949
2009-12-15,2137.412
2009-12-16,2156.746
2009-12-17,2142.957
2009-12-18,2152.97
2009-12-21,2136.848
2009-12-22,2164.202
2009-12-23,2169.619
2009-12-24,2171.751
2009-12-25,2171.751
2009-12-28,2189.79
2009-12-29,2210.635
2009-12-30,2214.438
2009-12-31,2230.311
2010-01-01,2230.311
2010-01-04,2235.991
2010-01-05,2265.272
2010-01-06,2268.192
2010-01-07,2243.451
2010-01-08,2246.159
2010-01-11,2270.003
2010-01-12,2258.899
2010-01-13,2239.436
2010-01-14,2257.988
2010-01-15,2249.82
2010-01-18,2259.459
2010-01-19,2249.987
2010-01-20,2221.267
2010-01-21,2178.82
2010-01-22,2159.839
2010-01-25,2158.606
2010-01-26,2087.99
2010-01-27,2055.827
2010-01-28,2103.718
2010-01-29,2085.331
2010-02-01,2071.454
2010-02-02,2063.398
2010-02-03,2090.843
2010-02-04,2064.426
2010-02-05,2010.707
2010-02-08,2017.108
2010-02-09,2065.041
2010-02-10,2057.476
2010-02-11,2084.692
2010-02-12,2090.251
2010-02-15,2093.211
2010-02-16,2102.592
