Date,SINGAPORE GROWTH Standard (Large+Mid Cap)
2005-08-30,1262.094
2005-08-31,1260.955
2005-09-01,1283.713
2005-09-02,1288.783
2005-09-05,1279.913
2005-09-06,1271.831
2005-09-07,1275.723
2005-09-08,1279.774
2005-09-09,1286.58
2005-09-12,1301.128
2005-09-13,1290.239
2005-09-14,1297.623
2005-09-15,1297.445
2005-09-16,1293.116
2005-09-19,1278.338
2005-09-20,1291.258
2005-09-21,1285.798
2005-09-22,1283.05
2005-09-23,1279.654
2005-09-26,1289.538
2005-09-27,1275.847
2005-09-28,1272.159
2005-09-29,1276.199
2005-09-30,1279.23
2005-10-03,1273.837
2005-10-04,1286.522
2005-10-05,1290.266
2005-10-06,1276.496
2005-10-07,1284.103
2005-10-10,1306.103
2005-10-11,1299.978
2005-10-12,1284.14
2005-10-13,1280.433
2005-10-14,1273.86
2005-10-17,1265.213
2005-10-18,1257.219
2005-10-19,1216.114
2005-10-20,1220.358
2005-10-21,1227.818
2005-10-24,1218.542
2005-10-25,1223.892
2005-10-26,1227.83
2005-10-27,1216.659
2005-10-28,1207.061
2005-10-31,1221.339
2005-11-01,1221.267
2005-11-02,1237.782
2005-11-03,1236.221
2005-11-04,1237.791
2005-11-07,1234.295
2005-11-08,1239.358
2005-11-09,1238.699
2005-11-10,1225.97
2005-11-11,1232.732
2005-11-14,1222.195
2005-11-15,1215.39
2005-11-16,1223.361
2005-11-17,1233.423
2005-11-18,1251.737
2005-11-21,1242.287
2005-11-22,1238.249
2005-11-23,1252.529
2005-11-24,1259.38
2005-11-25,1250.821
2005-11-28,1262.179
2005-11-29,1257.463
2005-11-30,1266.489
2005-12-01,1269.942
2005-12-02,1283.12
2005-12-05,1284.214
2005-12-06,1265.683
2005-12-07,1270.632
2005-12-08,1275.866
2005-12-09,1287.373
2005-12-12,1290.69
2005-12-13,1292.584
2005-12-14,1294.294
2005-12-15,1294.7
2005-12-16,1296.299
2005-12-19,1307.726
2005-12-20,1304.431
2005-12-21,1305.47
2005-12-22,1298.609
2005-12-23,1307.737
2005-12-26,1307.737
2005-12-27,1309.842
2005-12-28,1309.557
2005-12-29,1317.549
2005-12-30,1319.372
2006-01-02,1319.372
2006-01-03,1346.491
2006-01-04,1367.221
2006-01-05,1373.053
2006-01-06,1378.523
2006-01-09,1384.502
2006-01-10,1385.977
2006-01-11,1383.416
2006-01-12,1383.473
2006-01-13,1380.064
2006-01-16,1376.213
2006-01-17,1364.97
2006-01-18,1357.57
2006-01-19,1368.743
2006-01-20,1372.314
2006-01-23,1370.417
2006-01-24,1372.696
2006-01-25,1380.885
2006-01-26,1388.404
2006-01-27,1397.727
2006-01-30,1392.739
2006-01-31,1399.354
2006-02-01,1405.039
2006-02-02,1406.818
2006-02-03,1397.588
2006-02-06,1419.26
2006-02-07,1422.942
2006-02-08,1409.536
2006-02-09,1420.525
2006-02-10,1416.528
2006-02-13,1419.716
2006-02-14,1428.717
2006-02-15,1419.91
2006-02-16,1411.99
2006-02-17,1412.755
2006-02-20,1421.615
2006-02-21,1425.677
2006-02-22,1410.411
2006-02-23,1418.647
2006-02-24,1432.018
2006-02-27,1451.704
2006-02-28,1454.94
2006-03-01,1462.645
2006-03-02,1465.801
2006-03-03,1471.519
2006-03-06,1474.779
2006-03-07,1457.235
2006-03-08,1453.491
2006-03-09,1456.754
2006-03-10,1457.527
2006-03-13,1467.332
2006-03-14,1471.416
2006-03-15,1477.127
2006-03-16,1475.377
2006-03-17,1480.02
2006-03-20,1490.644
2006-03-21,1460.097
2006-03-22,1460.132
2006-03-23,1462.679
2006-03-24,1466.626
2006-03-27,1477.229
2006-03-28,1488.774
2006-03-29,1489.677
2006-03-30,1496.269
2006-03-31,1507.355
2006-04-03,1515.39
2006-04-04,1513.129
2006-04-05,1522.227
2006-04-06,1525.434
2006-04-07,1521.537
2006-04-10,1514.787
2006-04-11,1515.647
2006-04-12,1515.063
2006-04-13,1524.001
2006-04-14,1524.001
2006-04-17,1533.09
2006-04-18,1539.501
2006-04-19,1559.453
2006-04-20,1555.659
2006-04-21,1568.787
2006-04-24,1579.276
2006-04-25,1576.141
2006-04-26,1581.479
2006-04-27,1594.633
2006-04-28,1593.64
2006-05-01,1597.106
2006-05-02,1606.902
2006-05-03,1626.804
2006-05-04,1618.107
2006-05-05,1620.632
2006-05-08,1635.567
2006-05-09,1619.162
2006-05-10,1629.386
2006-05-11,1614.661
2006-05-12,1611.536
2006-05-15,1535.781
2006-05-16,1528.307
2006-05-17,1562.131
2006-05-18,1527.078
2006-05-19,1519.263
2006-05-22,1465.807
2006-05-23,1483.066
2006-05-24,1476.051
2006-05-25,1458.598
2006-05-26,1483.396
2006-05-29,1472.41
2006-05-30,1481.294
2006-05-31,1443.885
2006-06-01,1434.518
2006-06-02,1465.296
2006-06-05,1452.496
2006-06-06,1433.496
2006-06-07,1408.399
2006-06-08,1350.051
2006-06-09,1385.746
2006-06-12,1385.544
2006-06-13,1354.41
2006-06-14,1354.275
2006-06-15,1376.136
2006-06-16,1432.009
2006-06-19,1416.087
2006-06-20,1389.788
2006-06-21,1395.177
2006-06-22,1413.567
2006-06-23,1400.053
2006-06-26,1409.482
2006-06-27,1406.694
2006-06-28,1404.15
2006-06-29,1421.459
2006-06-30,1473.257
2006-07-03,1476.809
2006-07-04,1489.525
2006-07-05,1465.42
2006-07-06,1480.563
2006-07-07,1486.958
2006-07-10,1482.946
2006-07-11,1459.487
2006-07-12,1463.685
2006-07-13,1450.792
2006-07-14,1422.89
2006-07-17,1382.986
2006-07-18,1391.759
2006-07-19,1391.574
2006-07-20,1424.184
2006-07-21,1408.455
2006-07-24,1400.048
2006-07-25,1425.562
2006-07-26,1426.791
2006-07-27,1460.309
2006-07-28,1453.753
2006-07-31,1473.755
2006-08-01,1473.767
2006-08-02,1477.377
2006-08-03,1480.406
2006-08-04,1489.003
2006-08-07,1487.155
2006-08-08,1487.744
2006-08-09,1488.871
2006-08-10,1480.347
2006-08-11,1478.796
2006-08-14,1478.517
2006-08-15,1478.647
2006-08-16,1494.851
2006-08-17,1511.601
2006-08-18,1519.234
2006-08-21,1511.088
2006-08-22,1513.201
2006-08-23,1513.578
2006-08-24,1488.881
2006-08-25,1496.582
2006-08-28,1483.296
2006-08-29,1511.686
2006-08-30,1519.934
2006-08-31,1535.017
2006-09-01,1532.475
2006-09-04,1556.962
2006-09-05,1553.422
2006-09-06,1558.339
2006-09-07,1540.194
2006-09-08,1542.884
2006-09-11,1518.51
2006-09-12,1511.518
2006-09-13,1530.507
2006-09-14,1538.593
2006-09-15,1533.481
2006-09-18,1535.607
2006-09-19,1528.211
2006-09-20,1523.857
2006-09-21,1529.169
2006-09-22,1515.878
2006-09-25,1518.055
2006-09-26,1517.649
2006-09-27,1545.04
2006-09-28,1552.662
2006-09-29,1550.092
2006-10-02,1566.01
2006-10-03,1556.253
2006-10-04,1555.458
2006-10-05,1576.689
2006-10-06,1584.2
2006-10-09,1571.649
2006-10-10,1588.084
2006-10-11,1586.111
2006-10-12,1583.012
2006-10-13,1594.763
2006-10-16,1600.085
2006-10-17,1587.404
2006-10-18,1601.362
2006-10-19,1620.931
2006-10-20,1628.166
2006-10-23,1633.007
2006-10-24,1633.675
2006-10-25,1656.763
2006-10-26,1673.15
2006-10-27,1680.86
2006-10-30,1664.576
2006-10-31,1680.889
2006-11-01,1712.6
2006-11-02,1705.823
2006-11-03,1693.62
2006-11-06,1697.004
2006-11-07,1725.315
2006-11-08,1730.534
2006-11-09,1747.032
2006-11-10,1758.831
2006-11-13,1745.794
2006-11-14,1760.87
2006-11-15,1768.848
2006-11-16,1779.288
2006-11-17,1794.992
2006-11-20,1770.416
2006-11-21,1787.65
2006-11-22,1824.62
2006-11-23,1835.962
2006-11-24,1814.894
2006-11-27,1834.272
2006-11-28,1797.827
2006-11-29,1823.946
2006-11-30,1838.051
2006-12-01,1837.7
2006-12-04,1846.168
2006-12-05,1885.125
2006-12-06,1887.484
2006-12-07,1885.189
2006-12-08,1842.567
2006-12-11,1840.717
2006-12-12,1837.239
2006-12-13,1844.257
2006-12-14,1872.702
2006-12-15,1879.382
2006-12-18,1884.551
2006-12-19,1837.611
2006-12-20,1869.855
2006-12-21,1861.602
2006-12-22,1880.806
2006-12-25,1880.806
2006-12-26,1876.103
2006-12-27,1899.571
2006-12-28,1904.57
2006-12-29,1918.451
2007-01-01,1918.451
2007-01-02,1923.528
2007-01-03,1957.962
2007-01-04,1924.411
2007-01-05,1936.947
2007-01-08,1924.828
2007-01-09,1924.23
2007-01-10,1872.174
2007-01-11,1875.391
2007-01-12,1903.115
2007-01-15,1923.032
2007-01-16,1933.74
2007-01-17,1943.272
2007-01-18,1967.769
2007-01-19,1971.952
2007-01-22,2030.619
2007-01-23,2039.726
2007-01-24,2037.577
2007-01-25,2000.044
2007-01-26,1970.072
2007-01-29,1998.659
2007-01-30,1998.868
2007-01-31,1993.878
2007-02-01,2040.159
2007-02-02,2071.643
2007-02-05,2075.659
2007-02-06,2086.532
2007-02-07,2094.513
2007-02-08,2082.112
2007-02-09,2083.663
2007-02-12,2052.82
2007-02-13,2029.061
2007-02-14,2059.689
2007-02-15,2098.745
2007-02-16,2100.207
2007-02-19,2099.122
2007-02-20,2096.144
2007-02-21,2142.939
2007-02-22,2139.712
2007-02-23,2155.348
2007-02-26,2166.051
2007-02-27,2124.839
2007-02-28,2013.737
2007-03-01,2022.681
2007-03-02,2004.412
2007-03-05,1924.909
2007-03-06,1966.583
2007-03-07,1976.3
2007-03-08,2016.873
2007-03-09,2031.889
2007-03-12,2070.984
2007-03-13,2049.591
2007-03-14,1969.186
2007-03-15,2000.702
2007-03-16,2002.147
2007-03-19,2034.676
2007-03-20,2047.448
2007-03-21,2083.167
2007-03-22,2147.453
2007-03-23,2145.951
2007-03-26,2139.271
2007-03-27,2157.369
2007-03-28,2126.064
2007-03-29,2157.139
2007-03-30,2148.085
2007-04-02,2151.527
2007-04-03,2184.299
2007-04-04,2228.831
2007-04-05,2229.007
2007-04-06,2229.007
2007-04-09,2270.984
2007-04-10,2277.333
2007-04-11,2281.267
2007-04-12,2230.41
2007-04-13,2244.545
2007-04-16,2271.842
2007-04-17,2264.892
2007-04-18,2259.491
2007-04-19,2184.408
2007-04-20,2234.839
2007-04-23,2258.338
2007-04-24,2244.835
2007-04-25,2250.29
2007-04-26,2288.94
2007-04-27,2281.934
2007-04-30,2258.792
2007-05-01,2256.814
2007-05-02,2286.61
2007-05-03,2311.656
2007-05-04,2362.637
2007-05-07,2377.663
2007-05-08,2335.599
2007-05-09,2356.85
2007-05-10,2361.191
2007-05-11,2346.568
2007-05-14,2392.649
2007-05-15,2371.524
2007-05-16,2389.099
2007-05-17,2393.464
2007-05-18,2384.79
2007-05-21,2386.753
2007-05-22,2400.52
2007-05-23,2429.682
2007-05-24,2406.785
2007-05-25,2368.439
2007-05-28,2381.022
2007-05-29,2386.525
2007-05-30,2365.718
2007-05-31,2369.453
2007-06-01,2396.83
2007-06-04,2433.172
2007-06-05,2423.063
2007-06-06,2426.497
2007-06-07,2411.654
2007-06-08,2368.062
2007-06-11,2421.416
2007-06-12,2441.869
2007-06-13,2428.238
2007-06-14,2448.696
2007-06-15,2446.85
2007-06-18,2488.69
2007-06-19,2495.795
2007-06-20,2514.093
2007-06-21,2521.84
2007-06-22,2508.534
2007-06-25,2494.556
2007-06-26,2457.698
2007-06-27,2436.846
2007-06-28,2470.185
2007-06-29,2487.301
2007-07-02,2484.179
2007-07-03,2497.577
2007-07-04,2489.322
2007-07-05,2482.824
2007-07-06,2485.519
2007-07-09,2530.657
2007-07-10,2529.302
2007-07-11,2507.101
2007-07-12,2526.666
2007-07-13,2554.337
2007-07-16,2563.873
2007-07-17,2565.926
2007-07-18,2506.772
2007-07-19,2531.489
2007-07-20,2577.284
2007-07-23,2594.394
2007-07-24,2624.136
2007-07-25,2595.372
2007-07-26,2547.805
2007-07-27,2484.735
2007-07-30,2507.965
2007-07-31,2517.113
2007-08-01,2425.494
2007-08-02,2425.339
2007-08-03,2463.735
2007-08-06,2395.989
2007-08-07,2368.235
2007-08-08,2491.34
2007-08-09,2481.465
2007-08-10,2440.071
2007-08-13,2465.986
2007-08-14,2454.137
2007-08-15,2366.028
2007-08-16,2259.64
2007-08-17,2250.458
2007-08-20,2377.793
2007-08-21,2315.045
2007-08-22,2423.299
2007-08-23,2478.401
2007-08-24,2495.241
2007-08-27,2509.497
2007-08-28,2466.714
2007-08-29,2472.599
2007-08-30,2457.41
2007-08-31,2516.483
2007-09-03,2505.271
2007-09-04,2486.435
2007-09-05,2527.081
2007-09-06,2544.803
2007-09-07,2567.195
2007-09-10,2543.102
2007-09-11,2593.083
2007-09-12,2615.177
2007-09-13,2630.786
2007-09-14,2662.576
2007-09-17,2609.076
2007-09-18,2624.073
2007-09-19,2743.039
2007-09-20,2696.062
2007-09-21,2679.99
2007-09-24,2777.022
2007-09-25,2757.948
2007-09-26,2795.04
2007-09-27,2855.552
2007-09-28,2862.349
2007-10-01,2931.63
2007-10-02,2939.844
2007-10-03,2922.204
2007-10-04,2948.763
2007-10-05,2995.018
2007-10-08,2986.535
2007-10-09,3046.368
2007-10-10,3005.98
2007-10-11,3070.343
2007-10-12,3049.617
2007-10-15,3042.493
2007-10-16,2998.26
2007-10-17,3036.091
2007-10-18,3011.884
2007-10-19,2958.291
2007-10-22,2865.122
2007-10-23,2909.633
2007-10-24,2877.682
2007-10-25,2938.817
2007-10-26,2982.414
2007-10-29,3025.017
2007-10-30,3008.215
2007-10-31,3007.212
2007-11-01,3001.84
2007-11-02,2930.678
2007-11-05,2901.706
2007-11-06,2915.941
2007-11-07,2934.634
2007-11-08,2934.94
2007-11-09,2866.769
2007-11-12,2774.193
2007-11-13,2740.041
2007-11-14,2786.249
2007-11-15,2735.837
2007-11-16,2709.286
2007-11-19,2695.459
2007-11-20,2727.862
2007-11-21,2634.104
2007-11-22,2608.337
2007-11-23,2638.881
2007-11-26,2729.017
2007-11-27,2678.093
2007-11-28,2682.6
2007-11-29,2751.595
2007-11-30,2795.509
2007-12-03,2756.144
2007-12-04,2771.339
2007-12-05,2820.679
2007-12-06,2781.626
2007-12-07,2800.071
2007-12-10,2803.503
2007-12-11,2829.307
2007-12-12,2806.36
2007-12-13,2756.977
2007-12-14,2719.111
2007-12-17,2596.918
2007-12-18,2618.433
2007-12-19,2592.525
2007-12-20,2591.549
2007-12-21,2647.721
2007-12-24,2683.398
2007-12-25,2683.398
2007-12-26,2714.005
2007-12-27,2726.472
2007-12-28,2710.492
2007-12-31,2769.68
2008-01-01,2769.68
2008-01-02,2758.32
2008-01-03,2694.624
2008-01-04,2730.204
2008-01-07,2654.378
2008-01-08,2655.644
2008-01-09,2653.238
2008-01-10,2647.418
2008-01-11,2633.644
2008-01-14,2590.044
2008-01-15,2540.038
2008-01-16,2440.712
2008-01-17,2486.992
2008-01-18,2465.814
2008-01-21,2287.748
2008-01-22,2261.302
2008-01-23,2370.734
2008-01-24,2436.853
2008-01-25,2544.202
2008-01-28,2443.113
2008-01-29,2446.385
2008-01-30,2403.038
2008-01-31,2396.666
2008-02-01,2433.596
2008-02-04,2485.973
2008-02-05,2460.789
2008-02-06,2359.608
2008-02-07,2356.694
2008-02-08,2355.364
2008-02-11,2294.632
2008-02-12,2376.921
2008-02-13,2395.846
2008-02-14,2479.037
2008-02-15,2517.184
2008-02-18,2504.814
2008-02-19,2508.026
2008-02-20,2435.884
2008-02-21,2456.541
2008-02-22,2457.41
2008-02-25,2481.558
2008-02-26,2498.464
2008-02-27,2543.841
2008-02-28,2526.199
2008-02-29,2483.05
2008-03-03,2378.139
2008-03-04,2371.246
2008-03-05,2349.803
2008-03-06,2360.94
2008-03-07,2310.846
2008-03-10,2289.872
2008-03-11,2329.02
2008-03-12,2387.415
2008-03-13,2287.721
2008-03-14,2327.05
2008-03-17,2284.796
2008-03-18,2335.317
2008-03-19,2298.491
2008-03-20,2268.055
2008-03-21,2268.055
2008-03-24,2362.387
2008-03-25,2438.351
2008-03-26,2431.789
2008-03-27,2447.244
2008-03-28,2452.578
2008-03-31,2433.461
2008-04-01,2458.806
2008-04-02,2508.577
2008-04-03,2547.193
2008-04-04,2549.799
2008-04-07,2580.645
2008-04-08,2522.704
2008-04-09,2482.481
2008-04-10,2475.556
2008-04-11,2532.317
2008-04-14,2453.506
2008-04-15,2488.376
2008-04-16,2537.049
2008-04-17,2576.762
2008-04-18,2565.46
2008-04-21,2628.061
2008-04-22,2651.361
2008-04-23,2650.167
2008-04-24,2615.485
2008-04-25,2593.854
2008-04-28,2601.281
2008-04-29,2587.499
2008-04-30,2570.234
2008-05-01,2564.19
2008-05-02,2632.151
2008-05-05,2639.86
2008-05-06,2642.318
2008-05-07,2611.125
2008-05-08,2551.432
2008-05-09,2549.769
2008-05-12,2583.241
2008-05-13,2598.37
2008-05-14,2569.24
2008-05-15,2578.539
2008-05-16,2627.21
2008-05-19,2625.39
2008-05-20,2601.704
2008-05-21,2626.241
2008-05-22,2601.374
2008-05-23,2563.658
2008-05-26,2535.099
2008-05-27,2546.368
2008-05-28,2562.959
2008-05-29,2593.796
2008-05-30,2635.912
2008-06-02,2614.805
2008-06-03,2576.29
2008-06-04,2547.117
2008-06-05,2552.065
2008-06-06,2565.822
2008-06-09,2512.555
2008-06-10,2451.583
2008-06-11,2455.649
2008-06-12,2427.587
2008-06-13,2393.083
2008-06-16,2460.619
2008-06-17,2464.068
2008-06-18,2470.623
2008-06-19,2433.856
2008-06-20,2469.831
2008-06-23,2442.67
2008-06-24,2433.69
2008-06-25,2438.69
2008-06-26,2428.869
2008-06-27,2404.227
2008-06-30,2408.628
2008-07-01,2356.191
2008-07-02,2357.425
2008-07-03,2326.017
2008-07-04,2335.975
2008-07-07,2371.442
2008-07-08,2329.402
2008-07-09,2356.819
2008-07-10,2344.475
2008-07-11,2365.54
2008-07-14,2366.082
2008-07-15,2311.203
2008-07-16,2310.449
2008-07-17,2331.972
2008-07-18,2289.671
2008-07-21,2351.981
2008-07-22,2323.126
2008-07-23,2382.679
2008-07-24,2373.774
2008-07-25,2326.346
2008-07-28,2308.889
2008-07-29,2281.814
2008-07-30,2308.983
2008-07-31,2318.982
2008-08-01,2294.8
2008-08-04,2267.345
2008-08-05,2221.068
2008-08-06,2242.934
2008-08-07,2180.851
2008-08-08,2147.311
2008-08-11,2156.005
2008-08-12,2134.006
2008-08-13,2146.97
2008-08-14,2155.929
2008-08-15,2114.911
2008-08-18,2099.979
2008-08-19,2067.975
2008-08-20,2104.144
2008-08-21,2078.736
2008-08-22,2094.281
2008-08-25,2092.217
2008-08-26,2058.331
2008-08-27,2062.131
2008-08-28,2048.715
2008-08-29,2099.698
2008-09-01,2066.644
2008-09-02,2097.373
2008-09-03,2020.179
2008-09-04,1944.391
2008-09-05,1892.346
2008-09-08,1986.709
2008-09-09,1954.253
2008-09-10,1908.534
2008-09-11,1828.663
2008-09-12,1884.929
2008-09-15,1817.395
2008-09-16,1802.572
2008-09-17,1784.802
2008-09-18,1789.228
2008-09-19,1928.178
2008-09-22,1936.762
2008-09-23,1877.59
2008-09-24,1863.427
2008-09-25,1822.089
2008-09-26,1785.757
2008-09-29,1716.184
2008-09-30,1733.576
2008-10-01,1724.349
2008-10-02,1707.832
2008-10-03,1640.639
2008-10-06,1520.555
2008-10-07,1535.485
2008-10-08,1417.587
2008-10-09,1473.028
2008-10-10,1354.172
2008-10-13,1462.235
2008-10-14,1484.357
2008-10-15,1402.67
2008-10-16,1307.996
2008-10-17,1262.871
2008-10-20,1307.25
2008-10-21,1300.917
2008-10-22,1206.447
2008-10-23,1159.398
2008-10-24,1066.836
2008-10-27,1061.719
2008-10-28,1163.717
2008-10-29,1162.127
2008-10-30,1259.956
2008-10-31,1250.933
2008-11-03,1325.811
2008-11-04,1271.382
2008-11-05,1303.559
2008-11-06,1267.737
2008-11-07,1324.909
2008-11-10,1346.525
2008-11-11,1256.059
2008-11-12,1251.214
2008-11-13,1225.896
2008-11-14,1219.447
2008-11-17,1231.132
2008-11-18,1168.721
2008-11-19,1161.478
2008-11-20,1123.493
2008-11-21,1165.835
2008-11-24,1165.113
2008-11-25,1181.472
2008-11-26,1221.448
2008-11-27,1226.875
2008-11-28,1227.959
2008-12-01,1174.742
2008-12-02,1141.81
2008-12-03,1150.071
2008-12-04,1160.516
2008-12-05,1167.954
2008-12-08,1181.87
2008-12-09,1254.897
2008-12-10,1311.155
2008-12-11,1302.331
2008-12-12,1263.033
2008-12-15,1290.097
2008-12-16,1307.334
2008-12-17,1323.896
2008-12-18,1350.39
2008-12-19,1315.111
2008-12-22,1291.371
2008-12-23,1280.032
2008-12-24,1289.032
2008-12-25,1289.032
2008-12-26,1279.74
2008-12-29,1305.377
2008-12-30,1313.715
2008-12-31,1301.736
2009-01-01,1301.736
2009-01-02,1348.637
2009-01-05,1389.991
2009-01-06,1376.624
2009-01-07,1352.419
2009-01-08,1322.808
2009-01-09,1314.648
2009-01-12,1282.037
2009-01-13,1262.683
2009-01-14,1255.317
2009-01-15,1209.864
2009-01-16,1242.06
2009-01-19,1242.92
2009-01-20,1217.207
2009-01-21,1206.532
2009-01-22,1213.053
2009-01-23,1186.368
2009-01-26,1192.809
2009-01-27,1188.533
2009-01-28,1255.673
2009-01-29,1253.531
2009-01-30,1236.432
2009-02-02,1204.431
2009-02-03,1212.39
2009-02-04,1209.303
2009-02-05,1212.399
2009-02-06,1237.672
2009-02-09,1216.316
2009-02-10,1222.762
2009-02-11,1227.757
2009-02-12,1194.468
2009-02-13,1215.021
2009-02-16,1197.153
2009-02-17,1153.901
2009-02-18,1171.744
2009-02-19,1161.745
2009-02-20,1130.77
2009-02-23,1175.141
2009-02-24,1163.667
2009-02-25,1160.835
2009-02-26,1152.886
2009-02-27,1124.365
2009-03-02,1078.139
2009-03-03,1091.209
2009-03-04,1110.064
2009-03-05,1085.609
2009-03-06,1086.083
2009-03-09,1047.158
2009-03-10,1079.526
2009-03-11,1090.344
2009-03-12,1079.317
2009-03-13,1127.663
2009-03-16,1143.296
2009-03-17,1128.525
2009-03-18,1149.17
2009-03-19,1161.648
2009-03-20,1160.641
2009-03-23,1220.263
2009-03-24,1242.056
2009-03-25,1234.667
2009-03-26,1286.184
2009-03-27,1275.317
2009-03-30,1214.315
2009-03-31,1231.296
2009-04-01,1232.155
2009-04-02,1319.549
2009-04-03,1321.73
2009-04-06,1339.321
2009-04-07,1312.364
2009-04-08,1297.575
2009-04-09,1333.347
2009-04-10,1333.347
2009-04-13,1368.431
2009-04-14,1398.663
2009-04-15,1399.771
2009-04-16,1395.797
2009-04-17,1397.088
2009-04-20,1374.865
2009-04-21,1369.452
2009-04-22,1352.688
2009-04-23,1376.045
2009-04-24,1385.37
2009-04-27,1360.473
2009-04-28,1357.936
2009-04-29,1402.732
2009-04-30,1462.787
2009-05-01,1458.295
2009-05-04,1540.019
2009-05-05,1564.812
2009-05-06,1631.697
2009-05-07,1690.959
2009-05-08,1716.491
2009-05-11,1657.935
2009-05-12,1673.343
2009-05-13,1655.345
2009-05-14,1606.738
2009-05-15,1624.911
2009-05-18,1660.522
2009-05-19,1718.635
2009-05-20,1726.526
2009-05-21,1675.398
2009-05-22,1721.707
2009-05-25,1726.495
2009-05-26,1698.382
2009-05-27,1751.327
2009-05-28,1740.103
2009-05-29,1778.81
2009-06-01,1817.921
2009-06-02,1822.343
2009-06-03,1814.761
2009-06-04,1788.326
2009-06-05,1806.577
2009-06-08,1749.769
2009-06-09,1762.371
2009-06-10,1798.334
2009-06-11,1796.745
2009-06-12,1790.062
2009-06-15,1730.357
2009-06-16,1716.896
2009-06-17,1702.659
2009-06-18,1686.829
2009-06-19,1708.137
2009-06-22,1683.409
2009-06-23,1658.435
2009-06-24,1700.187
2009-06-25,1708.236
2009-06-26,1730.365
2009-06-29,1727.944
2009-06-30,1735.426
2009-07-01,1755.069
2009-07-02,1731.158
2009-07-03,1726.833
2009-07-06,1695.005
2009-07-07,1705.494
2009-07-08,1697.399
2009-07-09,1737.414
2009-07-10,1731.376
2009-07-13,1691.991
2009-07-14,1730.689
2009-07-15,1791.963
2009-07-16,1807.805
2009-07-17,1833.375
2009-07-20,1861.817
2009-07-21,1876.106
2009-07-22,1866.75
2009-07-23,1900.509
2009-07-24,1937.062
2009-07-27,1970.794
2009-07-28,1993.474
2009-07-29,1976.381
2009-07-30,2006.576
2009-07-31,2038.029
2009-08-03,2054.581
2009-08-04,2029.204
2009-08-05,2006.3
2009-08-06,2007.596
2009-08-07,1961.572
2009-08-10,1958.647
2009-08-11,2003.185
2009-08-12,1989.772
2009-08-13,2031.237
2009-08-14,2036.34
2009-08-17,1955.167
2009-08-18,1974.241
2009-08-19,1946.78
2009-08-20,1978.578
2009-08-21,1974.013
2009-08-24,2030.401
2009-08-25,2041.004
2009-08-26,2038.33
2009-08-27,2049.009
2009-08-28,2066.28
2009-08-31,2011.996
2009-09-01,2017.195
2009-09-02,1998.392
2009-09-03,2024.693
2009-09-04,2054.84
2009-09-07,2081.213
2009-09-08,2105.619
2009-09-09,2088.487
2009-09-10,2100.866
2009-09-11,2109.601
2009-09-14,2069.28
2009-09-15,2068.494
2009-09-16,2103.47
2009-09-17,2107.026
2009-09-18,2096.444
2009-09-21,2095.409
2009-09-22,2139.651
2009-09-23,2143.39
2009-09-24,2119.833
2009-09-25,2106.936
2009-09-28,2076.798
2009-09-29,2099.265
2009-09-30,2122.698
2009-10-01,2097.874
2009-10-02,2053.475
2009-10-05,2035.324
2009-10-06,2074.607
2009-10-07,2089.194
2009-10-08,2117.353
2009-10-09,2115.329
2009-10-12,2132.139
2009-10-13,2128.089
2009-10-14,2158.787
2009-10-15,2162.044
2009-10-16,2157.96
2009-10-19,2165.195
2009-10-20,2154.924
2009-10-21,2149.729
2009-10-22,2129.272
2009-10-23,2146.222
2009-10-26,2145.077
2009-10-27,2125.979
2009-10-28,2094.088
2009-10-29,2088.744
2009-10-30,2096.27
2009-11-02,2087.725
2009-11-03,2057.872
2009-11-04,2087.464
2009-11-05,2075.13
2009-11-06,2104.527
2009-11-09,2136.824
2009-11-10,2141.637
2009-11-11,2173.636
2009-11-12,2152.877
2009-11-13,2152.119
2009-11-16,2192.863
2009-11-17,2178.071
2009-11-18,2161.53
2009-11-19,2163.248
2009-11-20,2168.449
2009-11-23,2203.635
2009-11-24,2188.609
2009-11-25,2211.846
2009-11-26,2181.273
2009-11-27,2177.42
2009-11-30,2154.681
2009-12-01,2201.875
2009-12-02,2219.756
2009-12-03,2229.358
2009-12-04,2203.152
2009-12-07,2198.839
2009-12-08,2200.426
2009-12-09,2203.89
2009-12-10,2191.555
2009-12-11,2204.745
2009-12-14,2201.95
2009-12-15,2193.19
2009-12-16,2213.028
2009-12-17,2198.88
2009-12-18,2209.154
2009-12-21,2192.612
2009-12-22,2220.679
2009-12-23,2226.238
2009-12-24,2228.425
2009-12-25,2228.425
2009-12-28,2246.935
2009-12-29,2268.324
2009-12-30,2272.227
2009-12-31,2288.514
2010-01-01,2288.514
2010-01-04,2294.342
2010-01-05,2324.387
2010-01-06,2327.383
2010-01-07,2301.996
2010-01-08,2304.775
2010-01-11,2329.241
2010-01-12,2317.848
2010-01-13,2297.877
2010-01-14,2316.913
2010-01-15,2308.532
2010-01-18,2318.422
2010-01-19,2308.703
2010-01-20,2279.233
2010-01-21,2235.678
2010-01-22,2216.203
2010-01-25,2214.938
2010-01-26,2142.479
2010-01-27,2109.476
2010-01-28,2158.616
2010-01-29,2139.75
2010-02-01,2125.511
2010-02-02,2117.244
2010-02-03,2145.406
2010-02-04,2118.299
2010-02-05,2063.178
2010-02-08,2069.746
2010-02-09,2118.931
2010-02-10,2111.168
2010-02-11,2139.094
2010-02-12,2144.798
