Date,WORLD ex USA SMID GROWTH SMID (Small+Mid Cap)
2010-09-13,737.455
2010-09-14,743.622
2010-09-15,743.261
2010-09-16,741.741
2010-09-17,743.054
2010-09-20,750.863
2010-09-21,751.844
2010-09-22,757.299
2010-09-23,753.77
2010-09-24,763.349
2010-09-27,765.678
2010-09-28,769.362
2010-09-29,773.788
2010-09-30,770.581
2010-10-01,773.905
2010-10-04,768.652
2010-10-05,781.53
2010-10-06,789.891
2010-10-07,790.603
2010-10-08,791.328
2010-10-11,794.212
2010-10-12,788.068
2010-10-13,802.066
2010-10-14,810.072
2010-10-15,804.724
2010-10-18,803.604
2010-10-19,789.47
2010-10-20,799.331
2010-10-21,802.524
2010-10-22,799.74
2010-10-25,808.68
2010-10-26,802.078
2010-10-27,790.729
2010-10-28,798.138
2010-10-29,800.823
2010-11-01,804.25
2010-11-02,810.382
2010-11-03,807.961
2010-11-04,829.738
2010-11-05,830.177
2010-11-08,829.163
2010-11-09,832.75
2010-11-10,817.638
2010-11-11,816.521
2010-11-12,810.085
2010-11-15,809.651
2010-11-16,791.742
2010-11-17,794.485
2010-11-18,808.317
2010-11-19,809.464
2010-11-22,809.213
2010-11-23,795.411
2010-11-24,800.845
2010-11-25,805.517
2010-11-26,796.047
2010-11-29,784.824
2010-11-30,782.572
2010-12-01,796.045
2010-12-02,814.765
2010-12-03,827.441
2010-12-06,829.069
2010-12-07,834.618
2010-12-08,826.259
2010-12-09,824.825
2010-12-10,827.185
2010-12-13,839.829
2010-12-14,841.713
2010-12-15,837.653
2010-12-16,832.875
2010-12-17,833.947
2010-12-20,834.674
2010-12-21,842.771
2010-12-22,842.601
2010-12-23,843.743
2010-12-24,844.034
2010-12-27,842.764
2010-12-28,846.779
2010-12-29,852.665
2010-12-30,854.102
2010-12-31,861.086
2011-01-03,861.931
2011-01-04,862.995
2011-01-05,852.005
2011-01-06,849.705
2011-01-07,849.998
2011-01-10,844.69
2011-01-11,853.634
2011-01-12,864.065
2011-01-13,869.819
2011-01-14,867.82
2011-01-17,866.244
2011-01-18,875.327
2011-01-19,873.788
2011-01-20,851.864
2011-01-21,856.874
2011-01-24,860.489
2011-01-25,859.506
2011-01-26,869.764
2011-01-27,871.794
2011-01-28,864.303
2011-01-31,863.235
2011-02-01,879.929
2011-02-02,881.822
2011-02-03,878.605
2011-02-04,879.86
2011-02-07,887.66
2011-02-08,892.068
2011-02-09,887.361
2011-02-10,879.663
2011-02-11,880.242
2011-02-14,885.73
2011-02-15,885.49
2011-02-16,886.417
2011-02-17,890.17
2011-02-18,892.698
2011-02-21,887.31
2011-02-22,878.725
2011-02-23,872.737
2011-02-24,868.03
2011-02-25,880.448
2011-02-28,891.775
2011-03-01,895.399
2011-03-02,891.367
2011-03-03,896.821
2011-03-04,900.658
2011-03-07,897.756
2011-03-08,891.428
2011-03-09,891.422
2011-03-10,869.871
2011-03-11,864.281
2011-03-14,850.956
2011-03-15,820.755
2011-03-16,825.007
2011-03-17,840.779
2011-03-18,852.694
2011-03-21,867.787
2011-03-22,873.703
2011-03-23,873.242
2011-03-24,882.528
2011-03-25,883.178
2011-03-28,880.035
2011-03-29,879.902
2011-03-30,891.671
2011-03-31,894.61
2011-04-01,896.368
2011-04-04,905.455
2011-04-05,904.865
2011-04-06,908.036
2011-04-07,901.219
2011-04-08,912.557
2011-04-11,909.413
2011-04-12,894.866
2011-04-13,902.26
2011-04-14,902.783
2011-04-15,901.817
2011-04-18,885.725
2011-04-19,893.091
2011-04-20,915.195
2011-04-21,925.626
2011-04-22,926.215
2011-04-25,922.97
2011-04-26,926.583
2011-04-27,925.986
2011-04-28,939.611
2011-04-29,942.499
2011-05-02,946.316
2011-05-03,935.822
2011-05-04,927.655
2011-05-05,914.774
2011-05-06,917.881
2011-05-09,911.685
2011-05-10,921.565
2011-05-11,919.291
2011-05-12,906.165
2011-05-13,904.299
2011-05-16,900.354
2011-05-17,889.527
2011-05-18,898.123
2011-05-19,902.565
2011-05-20,900.444
2011-05-23,880.858
2011-05-24,885.806
2011-05-25,886.604
2011-05-26,892.49
2011-05-27,905.993
2011-05-30,908.8
2011-05-31,920.382
2011-06-01,919.106
2011-06-02,908.586
2011-06-03,908.146
2011-06-06,905.456
2011-06-07,907.512
2011-06-08,894.082
2011-06-09,896.902
2011-06-10,883.524
2011-06-13,882.056
2011-06-14,893.425
2011-06-15,880.061
2011-06-16,860.827
2011-06-17,866.365
2011-06-20,861.506
2011-06-21,878.617
2011-06-22,882.603
2011-06-23,860.802
2011-06-24,861.83
2011-06-27,860.375
2011-06-28,868.407
2011-06-29,886.741
2011-06-30,901.126
2011-07-01,904.453
2011-07-04,912.651
2011-07-05,911.469
2011-07-06,906.678
2011-07-07,913.817
2011-07-08,909.051
2011-07-11,887.585
2011-07-12,883.857
2011-07-13,901.77
2011-07-14,894.112
2011-07-15,891.577
2011-07-18,877.859
2011-07-19,890.356
2011-07-20,898.969
2011-07-21,909.857
2011-07-22,917.731
2011-07-25,915.451
2011-07-26,919.689
2011-07-27,907.412
2011-07-28,897.179
2011-07-29,895.121
2011-08-01,889.759
2011-08-02,871.202
2011-08-03,856.639
2011-08-04,817.968
2011-08-05,799.337
2011-08-08,763.631
2011-08-09,777.825
2011-08-10,775.483
2011-08-11,788.654
2011-08-12,802.862
2011-08-15,819.772
2011-08-16,813.53
2011-08-17,817.476
2011-08-18,781.462
2011-08-19,775.019
2011-08-22,773.072
2011-08-23,781.94
2011-08-24,785.396
2011-08-25,782.183
2011-08-26,784.69
2011-08-29,802.447
2011-08-30,810.508
2011-08-31,828.155
2011-09-01,824.439
2011-09-02,810.602
2011-09-05,784.831
2011-09-06,773.885
2011-09-07,794.418
2011-09-08,799.963
2011-09-09,776.435
2011-09-12,755.332
2011-09-13,761.927
2011-09-14,764.492
2011-09-15,781.058
2011-09-16,788.023
2011-09-19,769.95
2011-09-20,776.723
2011-09-21,767.676
2011-09-22,725.956
2011-09-23,721.364
2011-09-26,716.597
2011-09-27,748.814
2011-09-28,742.72
2011-09-29,744.303
2011-09-30,728.555
2011-10-03,710.086
2011-10-04,690.66
2011-10-05,703.392
2011-10-06,725.578
2011-10-07,735.062
2011-10-10,749.654
2011-10-11,753.67
2011-10-12,769.1
2011-10-13,764.706
2011-10-14,773.464
2011-10-17,768.701
2011-10-18,762.644
2011-10-19,765.851
2011-10-20,752.729
2011-10-21,773.597
2011-10-24,789.921
2011-10-25,787.549
2011-10-26,785.432
2011-10-27,820.195
2011-10-28,824.563
2011-10-31,797.492
2011-11-01,765.648
2011-11-02,773.602
2011-11-03,783.66
2011-11-04,785.099
2011-11-07,783.31
2011-11-08,786.875
2011-11-09,770.908
2011-11-10,760.187
2011-11-11,779.744
2011-11-14,773.295
2011-11-15,764.342
2011-11-16,760.44
2011-11-17,750.462
2011-11-18,743.954
2011-11-21,722.849
2011-11-22,722.087
2011-11-23,706.983
2011-11-24,705.072
2011-11-25,702.449
2011-11-28,724.126
2011-11-29,733.423
2011-11-30,759.932
2011-12-01,758.581
2011-12-02,761.441
2011-12-05,768.678
2011-12-06,759.398
2011-12-07,762.569
2011-12-08,750.096
2011-12-09,751.316
2011-12-12,739.623
2011-12-13,734.266
2011-12-14,714.3
2011-12-15,715.69
2011-12-16,720.648
2011-12-19,714.414
2011-12-20,732.541
2011-12-21,731.287
2011-12-22,733.64
2011-12-23,738.035
2011-12-26,738.625
2011-12-27,739.45
2011-12-28,730.982
2011-12-29,734.336
2011-12-30,745.4
2012-01-02,748.825
2012-01-03,763.903
2012-01-04,759.985
2012-01-05,750.538
2012-01-06,747.168
2012-01-09,748.169
2012-01-10,758.894
2012-01-11,755.51
2012-01-12,758.858
2012-01-13,755.193
2012-01-16,756.658
2012-01-17,764.756
2012-01-18,771.339
2012-01-19,778.741
2012-01-20,779.764
2012-01-23,787.497
2012-01-24,777.858
2012-01-25,781.815
2012-01-26,796.817
2012-01-27,795.288
2012-01-30,788.042
2012-01-31,794.358
2012-02-01,809.114
2012-02-02,812.899
2012-02-03,816.367
2012-02-06,815.997
2012-02-07,817.11
2012-02-08,818.157
2012-02-09,820.018
2012-02-10,811.654
2012-02-13,816.54
2012-02-14,810.428
2012-02-15,815.717
2012-02-16,811.594
2012-02-17,818.859
2012-02-20,829.215
2012-02-21,827.251
2012-02-22,825.372
2012-02-23,830.026
2012-02-24,836.763
2012-02-27,832.683
2012-02-28,836.562
2012-02-29,836.384
2012-03-01,836.36
2012-03-02,831.887
2012-03-05,824.445
2012-03-06,802.904
2012-03-07,807.467
2012-03-08,825.046
2012-03-09,824.33
2012-03-12,820.566
2012-03-13,827.7
2012-03-14,821.038
2012-03-15,825.416
2012-03-16,832.067
2012-03-19,834.255
2012-03-20,825.316
2012-03-21,823.695
2012-03-22,818.805
2012-03-23,824.055
2012-03-26,834.103
2012-03-27,834.426
2012-03-28,827.598
2012-03-29,823.603
2012-03-30,832.808
2012-04-02,841.724
2012-04-03,837.845
2012-04-04,813.045
2012-04-05,812.729
2012-04-06,811.774
2012-04-09,810.471
2012-04-10,800.183
2012-04-11,804.563
2012-04-12,819.57
2012-04-13,811.416
2012-04-16,808.514
2012-04-17,820.269
2012-04-18,821.375
2012-04-19,820.383
2012-04-20,823.824
2012-04-23,806.719
2012-04-24,811.733
2012-04-25,820.852
2012-04-26,827.797
2012-04-27,833.481
2012-04-30,832.321
2012-05-01,832.115
2012-05-02,829.931
2012-05-03,827.486
2012-05-04,814.214
2012-05-07,806.584
2012-05-08,794.059
2012-05-09,785.457
2012-05-10,791.38
2012-05-11,789.294
2012-05-14,773.073
2012-05-15,762.891
2012-05-16,753.919
2012-05-17,751.569
2012-05-18,740.262
2012-05-21,745.244
2012-05-22,756.246
2012-05-23,739.776
2012-05-24,743.716
2012-05-25,742.423
2012-05-28,746.517
2012-05-29,754.632
2012-05-30,740.749
2012-05-31,738.026
2012-06-01,723.805
2012-06-04,720.427
2012-06-05,726.02
2012-06-06,739.567
2012-06-07,750.186
2012-06-08,739.996
2012-06-11,744.358
2012-06-12,742.456
2012-06-13,744.151
2012-06-14,741.552
2012-06-15,748.8
2012-06-18,754.001
2012-06-19,763.555
2012-06-20,769.268
2012-06-21,757.713
2012-06-22,747.412
2012-06-25,739.113
2012-06-26,736.477
2012-06-27,743.852
2012-06-28,741.581
2012-06-29,767.203
2012-07-02,771.365
2012-07-03,780.7
2012-07-04,780.784
2012-07-05,775.552
2012-07-06,766.601
2012-07-09,760.898
2012-07-10,762.553
2012-07-11,759.299
2012-07-12,749.137
2012-07-13,760.642
2012-07-16,763.217
2012-07-17,760.889
2012-07-18,765.378
2012-07-19,777.323
2012-07-20,768.197
2012-07-23,748.702
2012-07-24,747.44
2012-07-25,747.898
2012-07-26,767.041
2012-07-27,775.153
2012-07-30,779.389
2012-07-31,777.873
2012-08-01,775.547
2012-08-02,766.091
2012-08-03,778.008
2012-08-06,788.326
2012-08-07,792.592
2012-08-08,791.899
2012-08-09,794.683
2012-08-10,795.404
2012-08-13,792.631
2012-08-14,794.133
2012-08-15,793.877
2012-08-16,800.316
2012-08-17,803.09
2012-08-20,802.631
2012-08-21,811.709
2012-08-22,805.137
2012-08-23,810.553
2012-08-24,804.623
2012-08-27,804.988
2012-08-28,802.115
2012-08-29,801.508
2012-08-30,794.543
2012-08-31,801.858
2012-09-03,803.443
2012-09-04,797.445
2012-09-05,796.81
2012-09-06,808.101
2012-09-07,824.112
2012-09-10,822.714
2012-09-11,824.128
2012-09-12,830.799
2012-09-13,833.719
2012-09-14,853.467
2012-09-17,849.725
2012-09-18,844.436
2012-09-19,848.993
2012-09-20,842.318
2012-09-21,847.773
2012-09-24,841.118
2012-09-25,844.746
2012-09-26,830.859
2012-09-27,837.035
2012-09-28,835.518
2012-10-01,839.986
2012-10-02,839.522
2012-10-03,833.588
2012-10-04,842.3
2012-10-05,849.627
2012-10-08,842.691
2012-10-09,834.691
2012-10-10,828.445
2012-10-11,831.062
2012-10-12,830.544
2012-10-15,830.861
2012-10-16,839.937
2012-10-17,849.705
2012-10-18,849.95
2012-10-19,843.704
2012-10-22,842.316
2012-10-23,829.51
2012-10-24,830.464
2012-10-25,835.396
2012-10-26,833.197
2012-10-29,831.361
2012-10-30,835.4
2012-10-31,836.401
2012-11-01,842.484
2012-11-02,840.184
2012-11-05,834.793
2012-11-06,837.2
2012-11-07,831.992
2012-11-08,826.653
2012-11-09,823.475
2012-11-12,819.957
2012-11-13,818.559
2012-11-14,812.178
2012-11-15,806.988
2012-11-16,802.735
2012-11-19,819.121
2012-11-20,819.988
2012-11-21,820.73
2012-11-22,828.858
2012-11-23,835.773
2012-11-26,834.597
2012-11-27,836.432
2012-11-28,834.491
2012-11-29,842.491
2012-11-30,843.34
2012-12-03,845.37
2012-12-04,845.968
2012-12-05,845.102
2012-12-06,847.195
2012-12-07,846.138
2012-12-10,847.555
2012-12-11,851.418
2012-12-12,854.36
2012-12-13,851.404
2012-12-14,852.362
2012-12-17,852.861
2012-12-18,857.894
2012-12-19,865.632
2012-12-20,865.23
2012-12-21,859.049
2012-12-24,857.424
2012-12-25,858.148
2012-12-26,858.667
2012-12-27,860.305
2012-12-28,858.396
2012-12-31,859.93
2013-01-01,860.027
2013-01-02,875.291
2013-01-03,872.145
2013-01-04,872.184
2013-01-07,872.462
2013-01-08,869.178
2013-01-09,871.183
2013-01-10,877.917
2013-01-11,881.098
2013-01-14,879.191
2013-01-15,881.935
2013-01-16,879.3
2013-01-17,882.482
2013-01-18,882.617
2013-01-21,884.784
2013-01-22,886.672
2013-01-23,885.056
2013-01-24,885.548
2013-01-25,890.775
2013-01-28,888.306
2013-01-29,889.098
2013-01-30,891.664
2013-01-31,890.086
2013-02-01,898.504
2013-02-04,890.249
2013-02-05,886.42
2013-02-06,891.375
2013-02-07,887.655
2013-02-08,892.181
2013-02-11,885.083
2013-02-12,892.728
2013-02-13,893.271
2013-02-14,891.511
2013-02-15,888.461
2013-02-18,888.379
2013-02-19,896.2
2013-02-20,895.478
2013-02-21,882.528
2013-02-22,887.286
2013-02-25,887.408
2013-02-26,881.114
2013-02-27,885.151
2013-02-28,891.669
2013-03-01,885.603
2013-03-04,885.997
2013-03-05,894.977
2013-03-06,898.556
2013-03-07,899.439
2013-03-08,896.321
2013-03-11,899.806
2013-03-12,900.829
2013-03-13,896.555
2013-03-14,903.953
2013-03-15,914.001
2013-03-18,906.59
2013-03-19,904.669
2013-03-20,905.892
2013-03-21,907.208
2013-03-22,905.414
2013-03-25,903.244
2013-03-26,904.665
2013-03-27,903.195
2013-03-28,909.673
2013-03-29,910.131
2013-04-01,903.32
2013-04-02,903.959
2013-04-03,904.306
2013-04-04,894.204
2013-04-05,892.657
2013-04-08,895.835
2013-04-09,900.24
2013-04-10,910.526
2013-04-11,918.037
2013-04-12,912.034
2013-04-15,897.18
2013-04-16,894.059
2013-04-17,885.33
2013-04-18,883.223
2013-04-19,885.572
2013-04-22,888.69
2013-04-23,899.095
2013-04-24,907.585
2013-04-25,917.198
2013-04-26,917.737
2013-04-29,922.078
2013-04-30,932.061
2013-05-01,930.065
2013-05-02,923.308
2013-05-03,929.177
2013-05-06,927.572
2013-05-07,933.426
2013-05-08,946.143
2013-05-09,943.655
2013-05-10,938.386
2013-05-13,939.778
2013-05-14,940.296
2013-05-15,937.075
2013-05-16,939.362
2013-05-17,934.686
2013-05-20,941.523
2013-05-21,942.015
2013-05-22,939.633
2013-05-23,917.79
2013-05-24,920.217
2013-05-27,917.13
2013-05-28,919.331
2013-05-29,922.103
2013-05-30,922.449
2013-05-31,916.357
2013-06-03,912.668
2013-06-04,916.919
2013-06-05,905.414
2013-06-06,900.821
2013-06-07,903.81
2013-06-10,911.429
2013-06-11,908.31
2013-06-12,913.132
2013-06-13,904.56
2013-06-14,911.725
2013-06-17,921.631
2013-06-18,921.878
2013-06-19,927.993
2013-06-20,888.184
2013-06-21,881.747
2013-06-24,865.444
2013-06-25,871.187
2013-06-26,873.637
2013-06-27,882.154
2013-06-28,884.912
2013-07-01,896.157
2013-07-02,898.113
2013-07-03,895.956
2013-07-04,904.262
2013-07-05,896.734
2013-07-08,902.097
2013-07-09,907.319
2013-07-10,913.749
2013-07-11,931.24
2013-07-12,931.505
2013-07-15,932.404
2013-07-16,936.003
2013-07-17,934.611
2013-07-18,939.623
2013-07-19,940.248
2013-07-22,947.968
2013-07-23,947.713
2013-07-24,948.411
2013-07-25,944.572
2013-07-26,942.586
2013-07-29,936.631
2013-07-30,940.338
2013-07-31,936.217
2013-08-01,943.746
2013-08-02,953.37
2013-08-05,954.193
2013-08-06,958.353
2013-08-07,950.78
2013-08-08,958.616
2013-08-09,959.735
2013-08-12,955.941
2013-08-13,956.603
2013-08-14,963.608
2013-08-15,951.989
2013-08-16,956.845
2013-08-19,957.455
2013-08-20,953.484
2013-08-21,946.586
2013-08-22,947.098
2013-08-23,956.309
2013-08-26,954.397
2013-08-27,944.161
2013-08-28,932.808
2013-08-29,933.622
2013-08-30,928.488
2013-09-02,940.241
2013-09-03,943.378
2013-09-04,949.584
2013-09-05,949.397
2013-09-06,954.562
2013-09-09,964.651
2013-09-10,973.826
2013-09-11,977.914
2013-09-12,976.689
2013-09-13,976.659
2013-09-16,988.164
2013-09-17,984.312
2013-09-18,989.152
2013-09-19,1005.651
2013-09-20,1000.032
2013-09-23,998.644
2013-09-24,999.061
2013-09-25,997.88
2013-09-26,998.449
2013-09-27,1002.724
2013-09-30,997.697
2013-10-01,1001.459
2013-10-02,997.17
2013-10-03,994.268
2013-10-04,989.976
2013-10-07,982.211
2013-10-08,979.917
2013-10-09,973.707
2013-10-10,983.912
2013-10-11,991.801
2013-10-14,994.425
2013-10-15,995.587
2013-10-16,995.159
2013-10-17,1009.148
2013-10-18,1018.762
2013-10-21,1025.215
2013-10-22,1030.982
2013-10-23,1024.9
2013-10-24,1029.009
2013-10-25,1024.688
2013-10-28,1024.542
2013-10-29,1021.321
2013-10-30,1024.221
2013-10-31,1019.452
2013-11-01,1006.474
2013-11-04,1009.7
2013-11-05,1008.239
2013-11-06,1015.846
2013-11-07,1006.817
2013-11-08,1000.995
2013-11-11,1005.759
2013-11-12,1004.598
2013-11-13,998.14
2013-11-14,1008.363
2013-11-15,1013.665
2013-11-18,1018.032
2013-11-19,1013.588
2013-11-20,1009.854
2013-11-21,1005.873
2013-11-22,1009.432
2013-11-25,1012.185
2013-11-26,1013.655
2013-11-27,1013.639
2013-11-28,1019.248
2013-11-29,1020.936
2013-12-02,1015.626
2013-12-03,1009.334
2013-12-04,1000.432
2013-12-05,1000.814
2013-12-06,1004.698
2013-12-09,1010.531
2013-12-10,1012.628
2013-12-11,1008.512
2013-12-12,996.32
2013-12-13,995.883
2013-12-16,999.584
2013-12-17,998.378
2013-12-18,1004.738
2013-12-19,1009.763
2013-12-20,1014.363
2013-12-23,1022.304
2013-12-24,1021.965
2013-12-25,1022.37
2013-12-26,1026.628
2013-12-27,1036.141
2013-12-30,1041.569
2013-12-31,1043.608
2014-01-01,1043.689
2014-01-02,1038.015
2014-01-03,1042.618
2014-01-06,1041.6
2014-01-07,1039.349
2014-01-08,1043.549
2014-01-09,1039.187
2014-01-10,1049.8
2014-01-13,1053.389
2014-01-14,1047.548
2014-01-15,1051.481
2014-01-16,1051.833
2014-01-17,1053.938
2014-01-20,1053.577
2014-01-21,1054.578
2014-01-22,1056.986
2014-01-23,1052.22
2014-01-24,1035.492
2014-01-27,1021.39
2014-01-28,1027.156
2014-01-29,1033.921
2014-01-30,1023.511
2014-01-31,1019.106
2014-02-03,1010.357
2014-02-04,996.118
2014-02-05,1001.347
2014-02-06,1014.24
2014-02-07,1024.554
2014-02-10,1029.708
2014-02-11,1040.29
2014-02-12,1044.944
2014-02-13,1046.472
2014-02-14,1050.638
2014-02-17,1057.304
2014-02-18,1062.6
2014-02-19,1062.353
2014-02-20,1055.61
2014-02-21,1063.83
2014-02-24,1069.999
2014-02-25,1074.554
2014-02-26,1068.43
2014-02-27,1069.019
2014-02-28,1079.57
2014-03-03,1060.429
2014-03-04,1072.172
2014-03-05,1075.996
2014-03-06,1085.091
2014-03-07,1080.94
2014-03-10,1073.88
2014-03-11,1074.623
2014-03-12,1063.508
2014-03-13,1061.904
2014-03-14,1049.067
2014-03-17,1055.831
2014-03-18,1063.062
2014-03-19,1061.345
2014-03-20,1045.623
2014-03-21,1045.451
2014-03-24,1041.108
2014-03-25,1047.369
2014-03-26,1055.519
2014-03-27,1058.375
2014-03-28,1063.36
2014-03-31,1071.226
2014-04-01,1075.526
2014-04-02,1078.028
2014-04-03,1075.168
2014-04-04,1079.569
2014-04-07,1068.713
2014-04-08,1063.78
2014-04-09,1068.813
2014-04-10,1068.891
2014-04-11,1052.9
2014-04-14,1042.757
2014-04-15,1037.453
2014-04-16,1052.542
2014-04-17,1059.993
2014-04-18,1061.838
2014-04-21,1059.317
2014-04-22,1067.175
2014-04-23,1068.485
2014-04-24,1069.687
2014-04-25,1068.167
2014-04-28,1062.44
2014-04-29,1067.685
2014-04-30,1072.635
2014-05-01,1077.031
2014-05-02,1080.877
2014-05-05,1079.705
2014-05-06,1084.944
2014-05-07,1074.913
2014-05-08,1076.967
2014-05-09,1070.832
2014-05-12,1076.001
2014-05-13,1079.652
2014-05-14,1078.636
2014-05-15,1067.891
2014-05-16,1058.781
2014-05-19,1058.86
2014-05-20,1060.077
2014-05-21,1063.042
2014-05-22,1071.26
2014-05-23,1072.609
2014-05-26,1081.355
2014-05-27,1082.267
2014-05-28,1084.967
2014-05-29,1088.149
2014-05-30,1089.751
2014-06-02,1093.512
2014-06-03,1090.11
2014-06-04,1093.256
2014-06-05,1095.997
2014-06-06,1104.678
2014-06-09,1105.101
2014-06-10,1103.103
2014-06-11,1099.297
2014-06-12,1102.084
2014-06-13,1097.838
2014-06-16,1096.684
2014-06-17,1097.085
2014-06-18,1100.182
2014-06-19,1111.22
2014-06-20,1108.428
2014-06-23,1107.559
2014-06-24,1102.146
2014-06-25,1095.541
2014-06-26,1100.684
2014-06-27,1101.566
2014-06-30,1109.001
2014-07-01,1115.858
2014-07-02,1118.851
2014-07-03,1122.212
2014-07-04,1121.672
2014-07-07,1113.503
2014-07-08,1103.41
2014-07-09,1102.065
2014-07-10,1089.793
2014-07-11,1089.541
2014-07-14,1097.745
2014-07-15,1091.713
2014-07-16,1100.139
2014-07-17,1096.262
2014-07-18,1093.581
2014-07-21,1091.296
2014-07-22,1099.57
2014-07-23,1102.352
2014-07-24,1102.714
2014-07-25,1099.79
2014-07-28,1097.558
2014-07-29,1097.478
2014-07-30,1091.022
2014-07-31,1080.925
2014-08-01,1074.964
2014-08-04,1070.732
2014-08-05,1064.241
2014-08-06,1058.307
2014-08-07,1057.649
2014-08-08,1050.471
2014-08-11,1066.133
2014-08-12,1067.679
2014-08-13,1070.284
2014-08-14,1074.554
2014-08-15,1073.27
2014-08-18,1080.649
2014-08-19,1085.251
2014-08-20,1081.916
2014-08-21,1085.195
2014-08-22,1081.426
2014-08-25,1087.393
2014-08-26,1091.019
2014-08-27,1094.81
2014-08-28,1087.683
2014-08-29,1087.62
2014-09-01,1087.099
2014-09-02,1085.114
2014-09-03,1090.52
2014-09-04,1084.499
2014-09-05,1080.423
2014-09-08,1073.38
2014-09-09,1066.218
2014-09-10,1062.807
2014-09-11,1062.599
2014-09-12,1061.02
2014-09-15,1057.527
2014-09-16,1052.571
2014-09-17,1054.746
2014-09-18,1057.649
2014-09-19,1056.21
2014-09-22,1048.444
2014-09-23,1041.874
2014-09-24,1039.847
2014-09-25,1035.824
2014-09-26,1031.103
2014-09-29,1031.121
2014-09-30,1027.773
2014-10-01,1018.292
2014-10-02,1003.39
2014-10-03,1000.621
2014-10-06,1009.171
2014-10-07,1001.731
2014-10-08,993.862
2014-10-09,989.348
2014-10-10,968.065
2014-10-13,967.378
2014-10-14,963.001
2014-10-15,955.627
2014-10-16,952.808
2014-10-17,965.065
2014-10-20,974.795
2014-10-21,984.961
2014-10-22,992.801
2014-10-23,992.184
2014-10-24,993.951
2014-10-27,993.885
2014-10-28,1001.409
2014-10-29,1007.707
2014-10-30,1002.331
2014-10-31,1009.135
2014-11-03,1000.622
2014-11-04,1004.495
2014-11-05,1006.52
2014-11-06,1002.792
2014-11-07,1004.295
2014-11-10,1010.339
2014-11-11,1011.855
2014-11-12,1011.44
2014-11-13,1010.642
2014-11-14,1012.752
2014-11-17,1006.753
2014-11-18,1018.904
2014-11-19,1014.64
2014-11-20,1015.727
2014-11-21,1022.216
2014-11-24,1021.767
2014-11-25,1028.694
2014-11-26,1030.328
2014-11-27,1024.811
2014-11-28,1019.601
2014-12-01,1018.198
2014-12-02,1017.151
2014-12-03,1019.861
2014-12-04,1020.809
2014-12-05,1019.982
2014-12-08,1015.551
2014-12-09,1011.396
2014-12-10,1003.359
2014-12-11,997.78
2014-12-12,991.816
2014-12-15,977.605
2014-12-16,986.516
2014-12-17,983.772
2014-12-18,998.43
2014-12-19,1006.933
2014-12-22,1008.417
2014-12-23,1006.928
2014-12-24,1010.818
2014-12-25,1009.976
2014-12-26,1012.201
2014-12-29,1012.968
2014-12-30,1010.035
2014-12-31,1009.542
2015-01-01,1009.527
2015-01-02,1005.273
2015-01-05,992.233
2015-01-06,978.644
2015-01-07,970.249
2015-01-08,985.922
2015-01-09,988.181
2015-01-12,986.134
2015-01-13,990.614
2015-01-14,983.896
2015-01-15,988.363
2015-01-16,982.495
2015-01-19,994.428
2015-01-20,995.916
2015-01-21,999.81
2015-01-22,999.51
2015-01-23,1001.136
2015-01-26,1004.632
2015-01-27,1013.259
2015-01-28,1011.094
2015-01-29,1004.65
2015-01-30,1005.693
2015-02-02,1008.461
2015-02-03,1015.254
2015-02-04,1021.228
2015-02-05,1026.296
2015-02-06,1020.41
2015-02-09,1018.532
2015-02-10,1021.377
2015-02-11,1015.667
2015-02-12,1033.769
2015-02-13,1039.017
2015-02-16,1039.332
2015-02-17,1039.339
2015-02-18,1049.678
2015-02-19,1054.597
2015-02-20,1056.443
2015-02-23,1061.518
2015-02-24,1062.128
2015-02-25,1067.838
2015-02-26,1065.231
2015-02-27,1069.148
2015-03-02,1065.343
2015-03-03,1061.133
2015-03-04,1055.304
2015-03-05,1058.554
2015-03-06,1049.058
2015-03-09,1043.614
2015-03-10,1029.79
2015-03-11,1030.576
2015-03-12,1040.273
2015-03-13,1037.44
2015-03-16,1044.288
2015-03-17,1041.654
2015-03-18,1048.151
2015-03-19,1050.605
2015-03-20,1068.957
2015-03-23,1076.754
2015-03-24,1078.114
2015-03-25,1077.902
2015-03-26,1062.985
2015-03-27,1060.694
2015-03-30,1061.179
2015-03-31,1055.293
2015-04-01,1055.276
2015-04-02,1067.278
2015-04-03,1069.639
2015-04-06,1082.381
2015-04-07,1082.534
2015-04-08,1084.922
2015-04-09,1085.752
2015-04-10,1089.171
2015-04-13,1086.135
2015-04-14,1097.884
2015-04-15,1093.521
2015-04-16,1098.01
2015-04-17,1086.624
2015-04-20,1085.724
2015-04-21,1095.098
2015-04-22,1093.695
2015-04-23,1097.117
2015-04-24,1106.308
2015-04-27,1114.653
2015-04-28,1114.254
2015-04-29,1111.219
2015-04-30,1102.689
2015-05-01,1097.424
2015-05-04,1100.544
2015-05-05,1096.231
2015-05-06,1100.276
2015-05-07,1093.445
2015-05-08,1110.298
2015-05-11,1112.968
2015-05-12,1112.842
2015-05-13,1126.411
2015-05-14,1130.12
2015-05-15,1137.608
2015-05-18,1135.048
2015-05-19,1129.189
2015-05-20,1130.046
2015-05-21,1134.852
2015-05-22,1128.206
2015-05-25,1127.681
2015-05-26,1111.402
2015-05-27,1114.059
2015-05-28,1114.071
2015-05-29,1110.166
2015-06-01,1108.691
2015-06-02,1118.611
2015-06-03,1124.222
2015-06-04,1116.895
