Date,WORLD ex USA SMID GROWTH SMID (Small+Mid Cap)
2005-11-08,640.656
2005-11-09,639.849
2005-11-10,638.763
2005-11-11,641.938
2005-11-14,639.492
2005-11-15,636.201
2005-11-16,635.248
2005-11-17,643.338
2005-11-18,645.924
2005-11-21,650.186
2005-11-22,650.097
2005-11-23,655.616
2005-11-24,654.497
2005-11-25,653.231
2005-11-28,656.299
2005-11-29,656.742
2005-11-30,657.52
2005-12-01,662.198
2005-12-02,668.394
2005-12-05,672.956
2005-12-06,674.189
2005-12-07,673.543
2005-12-08,674.27
2005-12-09,678.889
2005-12-12,687.763
2005-12-13,688.299
2005-12-14,692.976
2005-12-15,688.352
2005-12-16,693.01
2005-12-19,693.084
2005-12-20,692.062
2005-12-21,693.873
2005-12-22,697.77
2005-12-23,699.597
2005-12-26,701.536
2005-12-27,699.994
2005-12-28,704.241
2005-12-29,705.955
2005-12-30,701.293
2006-01-02,702.873
2006-01-03,716.728
2006-01-04,730.88
2006-01-05,732.012
2006-01-06,739.927
2006-01-09,739.58
2006-01-10,735.564
2006-01-11,741.431
2006-01-12,744.797
2006-01-13,745.841
2006-01-16,748.776
2006-01-17,734.537
2006-01-18,720.43
2006-01-19,734.343
2006-01-20,732.052
2006-01-23,730.812
2006-01-24,735.116
2006-01-25,741.043
2006-01-26,746.372
2006-01-27,751.861
2006-01-30,750.553
2006-01-31,754.442
2006-02-01,755.649
2006-02-02,753.826
2006-02-03,748.513
2006-02-06,752.848
2006-02-07,750.099
2006-02-08,741.473
2006-02-09,747.079
2006-02-10,741.275
2006-02-13,730.051
2006-02-14,730.851
2006-02-15,732.061
2006-02-16,731.704
2006-02-17,730.167
2006-02-20,727.972
2006-02-21,734.222
2006-02-22,735.888
2006-02-23,744.769
2006-02-24,746.011
2006-02-27,749.147
2006-02-28,747.11
2006-03-01,747.82
2006-03-02,747.139
2006-03-03,744.499
2006-03-06,746.53
2006-03-07,733.583
2006-03-08,726.055
2006-03-09,736.338
2006-03-10,737.742
2006-03-13,748.166
2006-03-14,755.438
2006-03-15,759.237
2006-03-16,762.487
2006-03-17,766.987
2006-03-20,770.124
2006-03-21,764.949
2006-03-22,768.402
2006-03-23,763.568
2006-03-24,768.646
2006-03-27,770.809
2006-03-28,772.244
2006-03-29,771.523
2006-03-30,784.404
2006-03-31,781.068
2006-04-03,789.144
2006-04-04,795.177
2006-04-05,796.512
2006-04-06,802.366
2006-04-07,795.779
2006-04-10,795.202
2006-04-11,789.272
2006-04-12,784.168
2006-04-13,785.26
2006-04-14,785.108
2006-04-17,791.031
2006-04-18,796.814
2006-04-19,806.92
2006-04-20,804.842
2006-04-21,811.764
2006-04-24,810.024
2006-04-25,813.124
2006-04-26,818.72
2006-04-27,820.519
2006-04-28,819.499
2006-05-01,824.684
2006-05-02,832.508
2006-05-03,830.289
2006-05-04,837.562
2006-05-05,848.398
2006-05-08,854.806
2006-05-09,857.575
2006-05-10,856.762
2006-05-11,854.246
2006-05-12,841.252
2006-05-15,819.383
2006-05-16,810.942
2006-05-17,797.674
2006-05-18,785.584
2006-05-19,780.407
2006-05-22,758.551
2006-05-23,773.482
2006-05-24,761.627
2006-05-25,768.853
2006-05-26,782.075
2006-05-29,786.937
2006-05-30,780.515
2006-05-31,779.476
2006-06-01,776.831
2006-06-02,790.118
2006-06-05,785.694
2006-06-06,758.432
2006-06-07,749.403
2006-06-08,720.597
2006-06-09,733.552
2006-06-12,727.804
2006-06-13,701.497
2006-06-14,706.982
2006-06-15,728.945
2006-06-16,734.211
2006-06-19,729.755
2006-06-20,728.537
2006-06-21,731.488
2006-06-22,736.475
2006-06-23,734.856
2006-06-26,737.337
2006-06-27,737.853
2006-06-28,730.918
2006-06-29,742.369
2006-06-30,768.312
2006-07-03,773.491
2006-07-04,777.885
2006-07-05,764.074
2006-07-06,767.474
2006-07-07,769.406
2006-07-10,766.516
2006-07-11,761.25
2006-07-12,756.135
2006-07-13,745.987
2006-07-14,732.631
2006-07-17,719.726
2006-07-18,707.918
2006-07-19,721.496
2006-07-20,733.151
2006-07-21,726.467
2006-07-24,729.713
2006-07-25,736.237
2006-07-26,736.554
2006-07-27,750.577
2006-07-28,757.339
2006-07-31,761.718
2006-08-01,758.961
2006-08-02,768.955
2006-08-03,762.945
2006-08-04,771.643
2006-08-07,761.609
2006-08-08,763.321
2006-08-09,767.631
2006-08-10,759.75
2006-08-11,760.345
2006-08-14,763.165
2006-08-15,769.406
2006-08-16,780.344
2006-08-17,783.184
2006-08-18,781.354
2006-08-21,784.542
2006-08-22,783.367
2006-08-23,782.583
2006-08-24,780.075
2006-08-25,777.065
2006-08-28,777.399
2006-08-29,780.106
2006-08-30,786.009
2006-08-31,788.622
2006-09-01,794.116
2006-09-04,804.214
2006-09-05,801.913
2006-09-06,794.708
2006-09-07,783.002
2006-09-08,782.01
2006-09-11,770.705
2006-09-12,772.143
2006-09-13,773.899
2006-09-14,779.059
2006-09-15,775.778
2006-09-18,777.862
2006-09-19,777.646
2006-09-20,777.09
2006-09-21,781.576
2006-09-22,778.306
2006-09-25,773.867
2006-09-26,777.334
2006-09-27,787.47
2006-09-28,789.708
2006-09-29,790.107
2006-10-02,794.328
2006-10-03,787.762
2006-10-04,783.996
2006-10-05,793.585
2006-10-06,786.625
2006-10-09,788.53
2006-10-10,788.545
2006-10-11,784.733
2006-10-12,788.526
2006-10-13,793.179
2006-10-16,801.009
2006-10-17,796.756
2006-10-18,801.059
2006-10-19,808.182
2006-10-20,811.24
2006-10-23,810.507
2006-10-24,811.105
2006-10-25,816.318
2006-10-26,822.191
2006-10-27,822.923
2006-10-30,817.474
2006-10-31,823.357
2006-11-01,825.049
2006-11-02,821.984
2006-11-03,820.539
2006-11-06,825.404
2006-11-07,833.847
2006-11-08,827.211
2006-11-09,828.072
2006-11-10,832.513
2006-11-13,827.938
2006-11-14,831.574
2006-11-15,833.35
2006-11-16,833.478
2006-11-17,828.802
2006-11-20,822.022
2006-11-21,827.236
2006-11-22,840.882
2006-11-23,842.227
2006-11-24,844.97
2006-11-27,839.717
2006-11-28,836.946
2006-11-29,850.667
2006-11-30,858.366
2006-12-01,862.4
2006-12-04,865.661
2006-12-05,867.931
2006-12-06,871.126
2006-12-07,874.131
2006-12-08,873.521
2006-12-11,872.059
2006-12-12,873.265
2006-12-13,877.709
2006-12-14,880.414
2006-12-15,879.782
2006-12-18,878.43
2006-12-19,876.608
2006-12-20,883.165
2006-12-21,881.281
2006-12-22,878.665
2006-12-25,877.697
2006-12-26,878.166
2006-12-27,884.155
2006-12-28,886.185
2006-12-29,888.126
2007-01-01,888.126
2007-01-02,899.366
2007-01-03,891.689
2007-01-04,881.795
2007-01-05,872.771
2007-01-08,874.8
2007-01-09,876.335
2007-01-10,867.198
2007-01-11,872.201
2007-01-12,881.465
2007-01-15,890.223
2007-01-16,887.308
2007-01-17,889.956
2007-01-18,890.441
2007-01-19,893.616
2007-01-22,896.045
2007-01-23,899.834
2007-01-24,903.214
2007-01-25,900.26
2007-01-26,892.308
2007-01-29,894.347
2007-01-30,897.117
2007-01-31,897.689
2007-02-01,909.092
2007-02-02,910.953
2007-02-05,909.855
2007-02-06,914.887
2007-02-07,918.512
2007-02-08,913.996
2007-02-09,916.201
2007-02-12,910.64
2007-02-13,915.582
2007-02-14,930.08
2007-02-15,936.244
2007-02-16,934.433
2007-02-19,938.731
2007-02-20,936.507
2007-02-21,933.607
2007-02-22,937.842
2007-02-23,943.622
2007-02-26,947.791
2007-02-27,925.594
2007-02-28,909.783
2007-03-01,901.768
2007-03-02,899.866
2007-03-05,874.09
2007-03-06,888.033
2007-03-07,896.031
2007-03-08,907.517
2007-03-09,908.752
2007-03-12,914.811
2007-03-13,906.969
2007-03-14,886.865
2007-03-15,901.167
2007-03-16,904.547
2007-03-19,913.619
2007-03-20,920.695
2007-03-21,926.99
2007-03-22,940.566
2007-03-23,940.028
2007-03-26,941.357
2007-03-27,939.0
2007-03-28,938.483
2007-03-29,941.68
2007-03-30,943.326
2007-04-02,945.861
2007-04-03,953.214
2007-04-04,960.006
2007-04-05,963.023
2007-04-06,962.454
2007-04-09,960.643
2007-04-10,969.361
2007-04-11,967.111
2007-04-12,966.975
2007-04-13,968.857
2007-04-16,978.811
2007-04-17,978.867
2007-04-18,980.457
2007-04-19,973.05
2007-04-20,979.147
2007-04-23,979.011
2007-04-24,974.208
2007-04-25,980.464
2007-04-26,979.316
2007-04-27,979.806
2007-04-30,980.848
2007-05-01,976.489
2007-05-02,982.541
2007-05-03,981.361
2007-05-04,990.32
2007-05-07,997.492
2007-05-08,987.827
2007-05-09,991.513
2007-05-10,986.125
2007-05-11,985.275
2007-05-14,984.379
2007-05-15,985.551
2007-05-16,982.377
2007-05-17,980.597
2007-05-18,983.581
2007-05-21,984.932
2007-05-22,989.459
2007-05-23,996.89
2007-05-24,987.824
2007-05-25,985.522
2007-05-28,988.729
2007-05-29,991.9
2007-05-30,986.516
2007-05-31,1000.0
2007-06-01,1005.54
2007-06-04,1009.436
2007-06-05,1008.66
2007-06-06,995.317
2007-06-07,981.677
2007-06-08,971.229
2007-06-11,977.598
2007-06-12,971.175
2007-06-13,970.126
2007-06-14,982.818
2007-06-15,995.844
2007-06-18,999.536
2007-06-19,997.881
2007-06-20,1001.373
2007-06-21,993.881
2007-06-22,992.896
2007-06-25,987.507
2007-06-26,984.034
2007-06-27,977.282
2007-06-28,990.263
2007-06-29,997.829
2007-07-02,1008.463
2007-07-03,1014.62
2007-07-04,1020.165
2007-07-05,1017.724
2007-07-06,1022.147
2007-07-09,1026.788
2007-07-10,1026.227
2007-07-11,1025.09
2007-07-12,1032.49
2007-07-13,1039.029
2007-07-16,1038.08
2007-07-17,1033.605
2007-07-18,1029.661
2007-07-19,1038.335
2007-07-20,1037.354
2007-07-23,1035.283
2007-07-24,1026.45
2007-07-25,1011.394
2007-07-26,989.301
2007-07-27,971.696
2007-07-30,976.094
2007-07-31,990.289
2007-08-01,972.196
2007-08-02,976.148
2007-08-03,974.953
2007-08-06,963.985
2007-08-07,965.778
2007-08-08,984.644
2007-08-09,973.022
2007-08-10,945.609
2007-08-13,950.44
2007-08-14,940.117
2007-08-15,919.9
2007-08-16,883.242
2007-08-17,886.546
2007-08-20,899.902
2007-08-21,904.264
2007-08-22,921.719
2007-08-23,932.613
2007-08-24,937.162
2007-08-27,941.645
2007-08-28,929.609
2007-08-29,929.26
2007-08-30,936.859
2007-08-31,953.565
2007-09-03,957.167
2007-09-04,960.854
2007-09-05,950.101
2007-09-06,954.449
2007-09-07,946.742
2007-09-10,933.763
2007-09-11,947.995
2007-09-12,951.114
2007-09-13,950.205
2007-09-14,943.728
2007-09-17,932.863
2007-09-18,934.872
2007-09-19,964.78
2007-09-20,971.371
2007-09-21,974.064
2007-09-24,976.645
2007-09-25,971.547
2007-09-26,978.114
2007-09-27,992.299
2007-09-28,998.697
2007-10-01,1004.663
2007-10-02,1007.371
2007-10-03,1009.863
2007-10-04,1009.621
2007-10-05,1019.451
2007-10-08,1015.87
2007-10-09,1022.836
2007-10-10,1030.032
2007-10-11,1039.798
2007-10-12,1033.664
2007-10-15,1033.733
2007-10-16,1018.214
2007-10-17,1026.714
2007-10-18,1030.313
2007-10-19,1021.25
2007-10-22,997.562
2007-10-23,1017.684
2007-10-24,1013.727
2007-10-25,1025.434
2007-10-26,1035.252
2007-10-29,1046.966
2007-10-30,1043.172
2007-10-31,1056.95
2007-11-01,1049.504
2007-11-02,1042.347
2007-11-05,1030.922
2007-11-06,1041.272
2007-11-07,1039.82
2007-11-08,1029.421
2007-11-09,1016.331
2007-11-12,992.751
2007-11-13,992.303
2007-11-14,1007.816
2007-11-15,989.679
2007-11-16,977.418
2007-11-19,953.552
2007-11-20,964.128
2007-11-21,940.733
2007-11-22,943.321
2007-11-23,954.795
2007-11-26,962.071
2007-11-27,955.59
2007-11-28,969.32
2007-11-29,979.409
2007-11-30,984.692
2007-12-03,982.654
2007-12-04,970.286
2007-12-05,975.434
2007-12-06,977.032
2007-12-07,987.917
2007-12-10,991.411
2007-12-11,991.91
2007-12-12,989.975
2007-12-13,964.826
2007-12-14,954.165
2007-12-17,927.288
2007-12-18,927.809
2007-12-19,924.779
2007-12-20,923.667
2007-12-21,937.498
2007-12-24,941.068
2007-12-25,943.696
2007-12-26,950.582
2007-12-27,954.17
2007-12-28,960.547
2007-12-31,961.894
2008-01-01,961.894
2008-01-02,963.881
2008-01-03,958.689
2008-01-04,939.677
2008-01-07,919.413
2008-01-08,922.958
2008-01-09,908.659
2008-01-10,898.685
2008-01-11,892.105
2008-01-14,902.304
2008-01-15,876.831
2008-01-16,846.724
2008-01-17,849.658
2008-01-18,845.07
2008-01-21,801.029
2008-01-22,807.456
2008-01-23,804.047
2008-01-24,841.072
2008-01-25,856.864
2008-01-28,848.18
2008-01-29,864.187
2008-01-30,859.502
2008-01-31,863.709
2008-02-01,880.938
2008-02-04,892.647
2008-02-05,862.86
2008-02-06,855.174
2008-02-07,839.077
2008-02-08,839.981
2008-02-11,835.701
2008-02-12,854.77
2008-02-13,856.489
2008-02-14,872.087
2008-02-15,866.745
2008-02-18,873.686
2008-02-19,883.531
2008-02-20,868.29
2008-02-21,884.864
2008-02-22,880.745
2008-02-25,894.244
2008-02-26,903.841
2008-02-27,917.651
2008-02-28,912.155
2008-02-29,902.263
2008-03-03,886.89
2008-03-04,880.124
2008-03-05,890.791
2008-03-06,894.548
2008-03-07,878.725
2008-03-10,861.027
2008-03-11,867.785
2008-03-12,885.819
2008-03-13,878.458
2008-03-14,873.609
2008-03-17,849.091
2008-03-18,862.366
2008-03-19,851.592
2008-03-20,837.022
2008-03-21,840.446
2008-03-24,839.477
2008-03-25,872.216
2008-03-26,882.092
2008-03-27,891.213
2008-03-28,889.8
2008-03-31,890.884
2008-04-01,892.708
2008-04-02,903.48
2008-04-03,904.53
2008-04-04,912.753
2008-04-07,920.338
2008-04-08,906.29
2008-04-09,902.701
2008-04-10,900.208
2008-04-11,898.804
2008-04-14,890.717
2008-04-15,893.938
2008-04-16,917.881
2008-04-17,915.161
2008-04-18,916.087
2008-04-21,923.455
2008-04-22,924.352
2008-04-23,924.024
2008-04-24,912.105
2008-04-25,921.106
2008-04-28,927.265
2008-04-29,918.756
2008-04-30,925.386
2008-05-01,918.83
2008-05-02,931.894
2008-05-05,936.203
2008-05-06,941.525
2008-05-07,942.097
2008-05-08,948.951
2008-05-09,939.437
2008-05-12,944.667
2008-05-13,942.638
2008-05-14,946.185
2008-05-15,953.456
2008-05-16,963.369
2008-05-19,971.087
2008-05-20,961.897
2008-05-21,961.944
2008-05-22,962.061
2008-05-23,955.543
2008-05-26,948.267
2008-05-27,942.931
2008-05-28,942.455
2008-05-29,943.31
2008-05-30,950.372
2008-06-02,948.159
2008-06-03,946.141
2008-06-04,944.376
2008-06-05,944.889
2008-06-06,947.164
2008-06-09,935.361
2008-06-10,913.672
2008-06-11,909.575
2008-06-12,901.07
2008-06-13,900.632
2008-06-16,911.249
2008-06-17,919.489
2008-06-18,911.829
2008-06-19,904.566
2008-06-20,898.761
2008-06-23,890.555
2008-06-24,887.534
2008-06-25,891.684
2008-06-26,887.274
2008-06-27,886.939
2008-06-30,887.256
2008-07-01,871.49
2008-07-02,860.058
2008-07-03,848.201
2008-07-04,844.479
2008-07-07,848.246
2008-07-08,833.723
2008-07-09,845.101
2008-07-10,837.764
2008-07-11,832.078
2008-07-14,834.291
2008-07-15,823.844
2008-07-16,821.878
2008-07-17,837.519
2008-07-18,835.266
2008-07-21,845.087
2008-07-22,844.196
2008-07-23,847.544
2008-07-24,834.524
2008-07-25,827.237
2008-07-28,826.247
2008-07-29,817.362
2008-07-30,828.909
2008-07-31,831.069
2008-08-01,817.092
2008-08-04,808.919
2008-08-05,806.228
2008-08-06,815.597
2008-08-07,810.813
2008-08-08,798.877
2008-08-11,804.403
2008-08-12,794.93
2008-08-13,783.174
2008-08-14,786.255
2008-08-15,781.51
2008-08-18,783.326
2008-08-19,769.993
2008-08-20,776.459
2008-08-21,785.266
2008-08-22,787.293
2008-08-25,787.131
2008-08-26,782.021
2008-08-27,785.659
2008-08-28,792.618
2008-08-29,802.62
2008-09-01,790.729
2008-09-02,784.002
2008-09-03,771.683
2008-09-04,751.608
2008-09-05,733.23
2008-09-08,746.301
2008-09-09,727.985
2008-09-10,720.335
2008-09-11,709.106
2008-09-12,730.722
2008-09-15,714.269
2008-09-16,694.356
2008-09-17,688.467
2008-09-18,692.281
2008-09-19,731.963
2008-09-22,735.566
2008-09-23,726.37
2008-09-24,720.644
2008-09-25,720.98
2008-09-26,704.728
2008-09-29,666.067
2008-09-30,656.841
2008-10-01,655.483
2008-10-02,631.529
2008-10-03,628.419
2008-10-06,579.198
2008-10-07,572.526
2008-10-08,540.375
2008-10-09,538.303
2008-10-10,498.539
2008-10-13,529.077
2008-10-14,556.984
2008-10-15,531.166
2008-10-16,496.625
2008-10-17,505.917
2008-10-20,517.977
2008-10-21,517.316
2008-10-22,485.671
2008-10-23,476.061
2008-10-24,451.683
2008-10-27,424.867
2008-10-28,434.87
2008-10-29,469.429
2008-10-30,487.999
2008-10-31,487.264
2008-11-03,497.251
2008-11-04,528.351
2008-11-05,530.068
2008-11-06,497.316
2008-11-07,496.516
2008-11-10,507.344
2008-11-11,484.021
2008-11-12,471.143
2008-11-13,463.88
2008-11-14,466.871
2008-11-17,458.632
2008-11-18,454.109
2008-11-19,442.536
2008-11-20,422.113
2008-11-21,423.721
2008-11-24,445.686
2008-11-25,457.619
2008-11-26,455.084
2008-11-27,462.811
2008-11-28,466.229
2008-12-01,447.945
2008-12-02,446.395
2008-12-03,448.065
2008-12-04,446.831
2008-12-05,437.171
2008-12-08,460.353
2008-12-09,463.12
2008-12-10,471.163
2008-12-11,478.28
2008-12-12,470.542
2008-12-15,484.892
2008-12-16,486.587
2008-12-17,501.951
2008-12-18,502.686
2008-12-19,488.806
2008-12-22,483.692
2008-12-23,483.963
2008-12-24,482.491
2008-12-25,483.843
2008-12-26,485.607
2008-12-29,496.41
2008-12-30,499.34
2008-12-31,497.001
2009-01-01,497.001
2009-01-02,507.419
2009-01-05,507.706
2009-01-06,508.998
2009-01-07,511.343
2009-01-08,509.244
2009-01-09,504.417
2009-01-12,494.835
2009-01-13,481.42
2009-01-14,472.64
2009-01-15,464.841
2009-01-16,474.811
2009-01-19,469.15
2009-01-20,455.012
2009-01-21,456.281
2009-01-22,457.416
2009-01-23,449.014
2009-01-26,459.995
2009-01-27,468.124
2009-01-28,475.497
2009-01-29,470.328
2009-01-30,465.111
2009-02-02,454.344
2009-02-03,460.514
2009-02-04,467.847
2009-02-05,466.361
2009-02-06,472.192
2009-02-09,476.847
2009-02-10,469.654
2009-02-11,466.359
2009-02-12,459.395
2009-02-13,464.579
2009-02-16,460.109
2009-02-17,446.348
2009-02-18,440.684
2009-02-19,442.648
2009-02-20,431.05
2009-02-23,429.122
2009-02-24,422.155
2009-02-25,422.308
2009-02-26,425.54
2009-02-27,424.571
2009-03-02,407.814
2009-03-03,400.564
2009-03-04,410.366
2009-03-05,407.096
2009-03-06,403.524
2009-03-09,397.336
2009-03-10,408.258
2009-03-11,412.005
2009-03-12,410.787
2009-03-13,418.872
2009-03-16,429.326
2009-03-17,428.507
2009-03-18,430.453
2009-03-19,451.967
2009-03-20,446.87
2009-03-23,455.784
2009-03-24,459.18
2009-03-25,461.291
2009-03-26,463.542
2009-03-27,456.506
2009-03-30,442.393
2009-03-31,448.109
2009-04-01,453.485
2009-04-02,473.623
2009-04-03,472.462
2009-04-06,469.626
2009-04-07,463.402
2009-04-08,461.105
2009-04-09,472.201
2009-04-10,472.199
2009-04-13,476.293
2009-04-14,482.069
2009-04-15,481.149
2009-04-16,485.64
2009-04-17,487.709
2009-04-20,474.937
2009-04-21,474.31
2009-04-22,480.013
2009-04-23,486.48
2009-04-24,496.004
2009-04-27,493.507
2009-04-28,485.544
2009-04-29,497.038
2009-04-30,503.23
2009-05-01,504.258
2009-05-04,515.904
2009-05-05,520.212
2009-05-06,524.184
2009-05-07,528.888
2009-05-08,536.207
2009-05-11,535.79
2009-05-12,538.538
2009-05-13,529.463
2009-05-14,527.511
2009-05-15,535.393
2009-05-18,536.649
2009-05-19,549.985
2009-05-20,560.911
2009-05-21,554.533
2009-05-22,559.085
2009-05-25,561.14
2009-05-26,561.964
2009-05-27,565.655
2009-05-28,561.945
2009-05-29,571.765
2009-06-01,584.489
2009-06-02,591.547
2009-06-03,582.743
2009-06-04,579.493
2009-06-05,574.57
2009-06-08,567.347
2009-06-09,575.223
2009-06-10,582.366
2009-06-11,589.839
2009-06-12,586.27
2009-06-15,573.046
2009-06-16,569.611
2009-06-17,563.2
2009-06-18,563.748
2009-06-19,567.069
2009-06-22,556.541
2009-06-23,555.41
2009-06-24,565.811
2009-06-25,564.449
2009-06-26,574.458
2009-06-29,575.425
2009-06-30,574.07
2009-07-01,581.077
2009-07-02,572.762
2009-07-03,570.582
2009-07-06,563.059
2009-07-07,562.042
2009-07-08,552.542
2009-07-09,556.427
2009-07-10,553.322
2009-07-13,550.539
2009-07-14,559.779
2009-07-15,572.409
2009-07-16,575.905
2009-07-17,577.482
2009-07-20,585.606
2009-07-21,596.121
2009-07-22,598.276
2009-07-23,604.204
2009-07-24,604.967
2009-07-27,606.536
2009-07-28,603.295
2009-07-29,600.172
2009-07-30,607.632
2009-07-31,616.349
2009-08-03,630.713
2009-08-04,630.977
2009-08-05,629.561
2009-08-06,629.841
2009-08-07,623.999
2009-08-10,624.836
2009-08-11,622.595
2009-08-12,625.08
2009-08-13,636.917
2009-08-14,637.342
2009-08-17,618.386
2009-08-18,623.978
2009-08-19,626.279
2009-08-20,635.245
2009-08-21,641.735
2009-08-24,650.152
2009-08-25,651.244
2009-08-26,646.629
2009-08-27,643.64
2009-08-28,653.863
2009-08-31,649.261
2009-09-01,642.156
2009-09-02,634.684
2009-09-03,638.78
2009-09-04,643.373
2009-09-07,654.921
2009-09-08,667.313
2009-09-09,671.817
2009-09-10,677.341
2009-09-11,682.298
2009-09-14,675.363
2009-09-15,676.768
2009-09-16,688.811
2009-09-17,694.149
2009-09-18,687.35
2009-09-21,679.607
2009-09-22,690.803
2009-09-23,690.831
2009-09-24,680.577
2009-09-25,677.668
2009-09-28,678.641
2009-09-29,677.299
2009-09-30,683.669
2009-10-01,671.572
2009-10-02,658.808
2009-10-05,661.133
2009-10-06,678.707
2009-10-07,680.329
2009-10-08,692.989
2009-10-09,692.522
2009-10-12,696.754
2009-10-13,695.548
2009-10-14,706.172
2009-10-15,707.691
2009-10-16,702.406
2009-10-19,710.475
2009-10-20,709.41
2009-10-21,710.085
2009-10-22,703.033
2009-10-23,699.815
2009-10-26,692.268
2009-10-27,682.249
2009-10-28,666.808
2009-10-29,674.677
2009-10-30,671.079
2009-11-02,669.361
2009-11-03,665.216
2009-11-04,679.685
2009-11-05,681.654
2009-11-06,685.84
2009-11-09,698.943
2009-11-10,696.547
2009-11-11,698.377
2009-11-12,692.557
2009-11-13,696.897
2009-11-16,707.479
2009-11-17,699.373
2009-11-18,702.641
2009-11-19,689.278
2009-11-20,685.944
2009-11-23,697.973
2009-11-24,691.931
2009-11-25,699.476
2009-11-26,684.856
2009-11-27,685.385
2009-11-30,688.646
2009-12-01,708.193
2009-12-02,710.709
2009-12-03,711.995
2009-12-04,705.549
2009-12-07,705.008
2009-12-08,696.265
2009-12-09,690.991
2009-12-10,691.936
2009-12-11,692.911
2009-12-14,699.337
2009-12-15,694.891
2009-12-16,701.571
2009-12-17,686.916
2009-12-18,683.612
2009-12-21,688.178
2009-12-22,688.627
2009-12-23,694.812
2009-12-24,696.588
2009-12-25,696.061
2009-12-28,700.518
2009-12-29,704.309
2009-12-30,697.791
2009-12-31,701.314
2010-01-01,701.314
2010-01-04,717.816
2010-01-05,722.362
2010-01-06,724.029
2010-01-07,723.172
2010-01-08,727.037
2010-01-11,737.862
2010-01-12,732.199
2010-01-13,730.457
2010-01-14,736.593
2010-01-15,731.257
2010-01-18,732.758
2010-01-19,729.59
2010-01-20,717.07
2010-01-21,707.608
2010-01-22,702.461
2010-01-25,700.963
2010-01-26,695.083
2010-01-27,688.27
2010-01-28,684.486
2010-01-29,679.777
2010-02-01,682.184
2010-02-02,694.445
2010-02-03,691.29
2010-02-04,673.335
2010-02-05,658.447
2010-02-08,655.829
2010-02-09,659.916
2010-02-10,661.673
2010-02-11,665.362
2010-02-12,664.749
2010-02-15,664.132
2010-02-16,671.863
2010-02-17,679.111
2010-02-18,681.019
2010-02-19,674.022
2010-02-22,682.032
2010-02-23,677.575
2010-02-24,676.605
2010-02-25,667.579
2010-02-26,677.306
2010-03-01,680.209
2010-03-02,689.296
2010-03-03,698.524
2010-03-04,695.135
2010-03-05,702.818
2010-03-08,706.633
2010-03-09,704.207
2010-03-10,709.13
2010-03-11,710.481
2010-03-12,717.084
2010-03-15,711.072
2010-03-16,719.153
2010-03-17,726.369
2010-03-18,720.034
2010-03-19,716.741
2010-03-22,716.343
2010-03-23,721.292
2010-03-24,713.176
2010-03-25,716.32
2010-03-26,719.885
2010-03-29,725.027
2010-03-30,723.691
2010-03-31,726.147
2010-04-01,735.841
2010-04-02,736.206
2010-04-05,737.045
2010-04-06,739.019
2010-04-07,738.974
2010-04-08,735.138
2010-04-09,745.108
2010-04-12,749.674
2010-04-13,743.835
2010-04-14,751.505
2010-04-15,754.455
2010-04-16,744.52
2010-04-19,734.826
2010-04-20,742.757
2010-04-21,743.879
2010-04-22,737.0
2010-04-23,743.125
2010-04-26,749.936
2010-04-27,738.036
2010-04-28,721.173
2010-04-29,731.482
2010-04-30,733.739
2010-05-03,728.883
2010-05-04,708.996
2010-05-05,695.752
2010-05-06,684.001
2010-05-07,661.293
2010-05-10,694.362
2010-05-11,687.788
2010-05-12,698.798
2010-05-13,699.557
2010-05-14,682.061
2010-05-17,668.06
2010-05-18,669.681
2010-05-19,651.135
2010-05-20,635.548
2010-05-21,639.245
2010-05-24,636.593
2010-05-25,614.876
2010-05-26,627.426
2010-05-27,644.614
2010-05-28,648.242
2010-05-31,649.722
2010-06-01,648.721
2010-06-02,643.898
2010-06-03,656.041
2010-06-04,643.746
2010-06-07,629.415
2010-06-08,627.763
2010-06-09,639.086
2010-06-10,652.238
2010-06-11,654.67
2010-06-14,670.517
2010-06-15,675.89
2010-06-16,678.195
2010-06-17,678.333
2010-06-18,682.16
2010-06-21,690.022
2010-06-22,683.42
2010-06-23,674.909
2010-06-24,670.071
2010-06-25,666.494
2010-06-28,670.597
2010-06-29,648.617
2010-06-30,645.129
2010-07-01,640.226
2010-07-02,645.009
2010-07-05,643.062
2010-07-06,659.785
2010-07-07,661.835
2010-07-08,670.688
2010-07-09,674.862
2010-07-12,673.554
2010-07-13,684.38
2010-07-14,688.897
2010-07-15,689.547
2010-07-16,682.18
2010-07-19,676.148
2010-07-20,674.0
2010-07-21,679.533
2010-07-22,690.742
2010-07-23,696.067
2010-07-26,703.719
2010-07-27,702.084
2010-07-28,703.44
2010-07-29,705.698
2010-07-30,701.205
2010-08-02,718.173
2010-08-03,722.393
2010-08-04,717.75
2010-08-05,720.406
2010-08-06,722.878
2010-08-09,725.827
2010-08-10,712.113
2010-08-11,691.187
2010-08-12,684.88
2010-08-13,686.035
2010-08-16,690.539
2010-08-17,699.226
2010-08-18,700.32
2010-08-19,698.317
2010-08-20,683.342
2010-08-23,683.864
2010-08-24,676.033
2010-08-25,668.206
2010-08-26,678.66
2010-08-27,682.306
2010-08-30,685.425
2010-08-31,682.724
2010-09-01,700.498
2010-09-02,704.918
2010-09-03,711.411
2010-09-06,717.685
2010-09-07,709.575
2010-09-08,712.294
2010-09-09,718.739
2010-09-10,719.257
