Date,BELGIUM Standard (Large+Mid Cap)
2005-06-15,10357.328
2005-06-16,10405.888
2005-06-17,10489.414
2005-06-20,10345.682
2005-06-21,10427.975
2005-06-22,10494.143
2005-06-23,10408.374
2005-06-24,10352.25
2005-06-27,10290.696
2005-06-28,10256.128
2005-06-29,10339.625
2005-06-30,10391.607
2005-07-01,10322.819
2005-07-04,10275.45
2005-07-05,10231.997
2005-07-06,10268.785
2005-07-07,10187.709
2005-07-08,10235.274
2005-07-11,10449.896
2005-07-12,10518.67
2005-07-13,10484.124
2005-07-14,10596.236
2005-07-15,10533.477
2005-07-18,10516.246
2005-07-19,10572.573
2005-07-20,10585.365
2005-07-21,10744.39
2005-07-22,10670.11
2005-07-25,10632.311
2005-07-26,10637.055
2005-07-27,10710.685
2005-07-28,10799.147
2005-07-29,10838.996
2005-08-01,10920.979
2005-08-02,10980.013
2005-08-03,11138.701
2005-08-04,11129.448
2005-08-05,11064.933
2005-08-08,11107.098
2005-08-09,11242.523
2005-08-10,11339.526
2005-08-11,11344.763
2005-08-12,11275.288
2005-08-15,11191.106
2005-08-16,11167.277
2005-08-17,11128.332
2005-08-18,10922.834
2005-08-19,10960.073
2005-08-22,11041.171
2005-08-23,10920.268
2005-08-24,10925.198
2005-08-25,10948.636
2005-08-26,10947.708
2005-08-29,10901.405
2005-08-30,10843.618
2005-08-31,10991.661
2005-09-01,11148.282
2005-09-02,11194.557
2005-09-05,11223.551
2005-09-06,11252.819
2005-09-07,11261.132
2005-09-08,11178.235
2005-09-09,11221.081
2005-09-12,11133.841
2005-09-13,11075.326
2005-09-14,11155.157
2005-09-15,11073.719
2005-09-16,11108.123
2005-09-19,11073.449
2005-09-20,11129.135
2005-09-21,11135.921
2005-09-22,11062.334
2005-09-23,11033.221
2005-09-26,11115.232
2005-09-27,11053.298
2005-09-28,11137.034
2005-09-29,11070.923
2005-09-30,11136.776
2005-10-03,11079.777
2005-10-04,11180.978
2005-10-05,11153.878
2005-10-06,11242.279
2005-10-07,11195.799
2005-10-10,11136.852
2005-10-11,11108.782
2005-10-12,11099.892
2005-10-13,10922.202
2005-10-14,11095.095
2005-10-17,10996.723
2005-10-18,10893.792
2005-10-19,10783.031
2005-10-20,10838.374
2005-10-21,10818.841
2005-10-24,10877.577
2005-10-25,10981.861
2005-10-26,10962.414
2005-10-27,10911.891
2005-10-28,10836.197
2005-10-31,10861.862
2005-11-01,10893.13
2005-11-02,10984.517
2005-11-03,11026.372
2005-11-04,10842.016
2005-11-07,10912.886
2005-11-08,10896.723
2005-11-09,10846.82
2005-11-10,10944.763
2005-11-11,11013.515
2005-11-14,11013.159
2005-11-15,10984.606
2005-11-16,10924.229
2005-11-17,10982.538
2005-11-18,11020.77
2005-11-21,11094.913
2005-11-22,11112.49
2005-11-23,11180.726
2005-11-24,11140.52
2005-11-25,11153.662
2005-11-28,11173.565
2005-11-29,11139.019
2005-11-30,11116.441
2005-12-01,11186.451
2005-12-02,11246.471
2005-12-05,11255.63
2005-12-06,11315.537
2005-12-07,11285.374
2005-12-08,11366.732
2005-12-09,11349.659
2005-12-12,11504.599
2005-12-13,11463.458
2005-12-14,11575.275
2005-12-15,11416.78
2005-12-16,11610.795
2005-12-19,11624.654
2005-12-20,11516.998
2005-12-21,11548.434
2005-12-22,11616.49
2005-12-23,11622.685
2005-12-26,11622.685
2005-12-27,11707.945
2005-12-28,11769.54
2005-12-29,11724.612
2005-12-30,11604.482
2006-01-02,11683.236
2006-01-03,11921.238
2006-01-04,12121.416
2006-01-05,12148.804
2006-01-06,12217.303
2006-01-09,12153.326
2006-01-10,12140.835
2006-01-11,12285.386
2006-01-12,12268.245
2006-01-13,12275.454
2006-01-16,12367.171
2006-01-17,12161.938
2006-01-18,12109.845
2006-01-19,12206.758
2006-01-20,12115.229
2006-01-23,12274.181
2006-01-24,12284.073
2006-01-25,12383.0
2006-01-26,12511.779
2006-01-27,12504.745
2006-01-30,12429.277
2006-01-31,12429.46
2006-02-01,12523.128
2006-02-02,12466.805
2006-02-03,12372.573
2006-02-06,12417.376
2006-02-07,12378.111
2006-02-08,12351.178
2006-02-09,12485.349
2006-02-10,12405.724
2006-02-13,12398.577
2006-02-14,12333.924
2006-02-15,12371.192
2006-02-16,12407.303
2006-02-17,12476.554
2006-02-20,12552.519
2006-02-21,12598.087
2006-02-22,12698.53
2006-02-23,12745.209
2006-02-24,12657.07
2006-02-27,12694.909
2006-02-28,12585.299
2006-03-01,12671.435
2006-03-02,12629.762
2006-03-03,12555.395
2006-03-06,12631.871
2006-03-07,12357.889
2006-03-08,12302.454
2006-03-09,12365.849
2006-03-10,12457.52
2006-03-13,12600.454
2006-03-14,12692.274
2006-03-15,12725.65
2006-03-16,12831.504
2006-03-17,12939.162
2006-03-20,12960.524
2006-03-21,12841.295
2006-03-22,12907.19
2006-03-23,12798.792
2006-03-24,12887.106
2006-03-27,12816.415
2006-03-28,12797.169
2006-03-29,12710.812
2006-03-30,12962.976
2006-03-31,12826.898
2006-04-03,12878.633
2006-04-04,13021.889
2006-04-05,13052.311
2006-04-06,13025.325
2006-04-07,12870.389
2006-04-10,12802.424
2006-04-11,12651.16
2006-04-12,12635.489
2006-04-13,12631.201
2006-04-14,12631.201
2006-04-17,12831.821
2006-04-18,12854.029
2006-04-19,13004.925
2006-04-20,13029.878
2006-04-21,13137.741
2006-04-24,13178.636
2006-04-25,13356.7
2006-04-26,13434.679
2006-04-27,13550.826
2006-04-28,13562.144
2006-05-01,13585.83
2006-05-02,13674.469
2006-05-03,13592.727
2006-05-04,13699.177
2006-05-05,13874.846
2006-05-08,13923.35
2006-05-09,14007.245
2006-05-10,13994.517
2006-05-11,13991.231
2006-05-12,13780.07
2006-05-15,13427.961
2006-05-16,13508.391
2006-05-17,13003.384
2006-05-18,12970.973
2006-05-19,13010.516
2006-05-22,12651.087
2006-05-23,13002.205
2006-05-24,12935.294
2006-05-25,13088.017
2006-05-26,13251.958
2006-05-29,13254.483
2006-05-30,13047.985
2006-05-31,13142.496
2006-06-01,13114.45
2006-06-02,13281.696
2006-06-05,13151.429
2006-06-06,12725.785
2006-06-07,12712.002
2006-06-08,12239.568
2006-06-09,12365.627
2006-06-12,12214.445
2006-06-13,11942.258
2006-06-14,11971.369
2006-06-15,12309.97
2006-06-16,12246.135
2006-06-19,12225.413
2006-06-20,12296.354
2006-06-21,12383.516
2006-06-22,12450.597
2006-06-23,12398.243
2006-06-26,12436.769
2006-06-27,12380.483
2006-06-28,12334.282
2006-06-29,12545.763
2006-06-30,13018.31
2006-07-03,13166.682
2006-07-04,13157.553
2006-07-05,12951.972
2006-07-06,13125.226
2006-07-07,13176.883
2006-07-10,13198.462
2006-07-11,13101.05
2006-07-12,13091.404
2006-07-13,12783.337
2006-07-14,12588.545
2006-07-17,12434.942
2006-07-18,12368.462
2006-07-19,12691.158
2006-07-20,12860.989
2006-07-21,12842.622
2006-07-24,13005.812
2006-07-25,12959.17
2006-07-26,12978.253
2006-07-27,13274.446
2006-07-28,13390.294
2006-07-31,13375.684
2006-08-01,13266.264
2006-08-02,13511.834
2006-08-03,13428.643
2006-08-04,13684.941
2006-08-07,13486.685
2006-08-08,13520.469
2006-08-09,13606.573
2006-08-10,13531.565
2006-08-11,13694.96
2006-08-14,13798.038
2006-08-15,14050.456
2006-08-16,14116.948
2006-08-17,14125.143
2006-08-18,14111.448
2006-08-21,14188.358
2006-08-22,14065.773
2006-08-23,13954.123
2006-08-24,13965.01
2006-08-25,13935.579
2006-08-28,14071.235
2006-08-29,14044.343
2006-08-30,14214.402
2006-08-31,14044.817
2006-09-01,14091.186
2006-09-04,14179.835
2006-09-05,14112.736
2006-09-06,13908.475
2006-09-07,13772.541
2006-09-08,13754.123
2006-09-11,13767.183
2006-09-12,13979.723
2006-09-13,14061.58
2006-09-14,14180.444
2006-09-15,14139.173
2006-09-18,14178.011
2006-09-19,14136.961
2006-09-20,14327.816
2006-09-21,14428.318
2006-09-22,14369.131
2006-09-25,14372.649
2006-09-26,14364.552
2006-09-27,14504.052
2006-09-28,14491.497
2006-09-29,14517.761
2006-10-02,14606.304
2006-10-03,14568.339
2006-10-04,14635.336
2006-10-05,14754.061
2006-10-06,14589.818
2006-10-09,14645.394
2006-10-10,14674.385
2006-10-11,14666.941
2006-10-12,14837.937
2006-10-13,14792.356
2006-10-16,14811.224
2006-10-17,14583.58
2006-10-18,14748.898
2006-10-19,14829.34
2006-10-20,14860.298
2006-10-23,14858.092
2006-10-24,14817.435
2006-10-25,14873.821
2006-10-26,14954.312
2006-10-27,14917.414
2006-10-30,14826.114
2006-10-31,14941.349
2006-11-01,15011.041
2006-11-02,14891.06
2006-11-03,14966.836
2006-11-06,15040.733
2006-11-07,15165.901
2006-11-08,15155.044
2006-11-09,15126.784
2006-11-10,15156.207
2006-11-13,15223.623
2006-11-14,15204.331
2006-11-15,15344.663
2006-11-16,15282.813
2006-11-17,15172.01
2006-11-20,15090.358
2006-11-21,15149.373
2006-11-22,15246.262
2006-11-23,15192.885
2006-11-24,15255.762
2006-11-27,15098.708
2006-11-28,15054.309
2006-11-29,15232.014
2006-11-30,15237.606
2006-12-01,15236.994
2006-12-04,15321.193
2006-12-05,15402.088
2006-12-06,15432.661
2006-12-07,15568.81
2006-12-08,15636.318
2006-12-11,15655.682
2006-12-12,15761.239
2006-12-13,15824.285
2006-12-14,15848.456
2006-12-15,15785.5
2006-12-18,15835.873
2006-12-19,15900.309
2006-12-20,15966.852
2006-12-21,15959.102
2006-12-22,15871.73
2006-12-25,15871.73
2006-12-26,15846.997
2006-12-27,15905.213
2006-12-28,15962.368
2006-12-29,15991.746
2007-01-01,15991.746
2007-01-02,16374.376
2007-01-03,16350.228
2007-01-04,16030.153
2007-01-05,15795.018
2007-01-08,15897.653
2007-01-09,15990.198
2007-01-10,15838.283
2007-01-11,15959.08
2007-01-12,16021.262
2007-01-15,16086.121
2007-01-16,16016.843
2007-01-17,16040.545
2007-01-18,16078.266
2007-01-19,16110.994
2007-01-22,16061.348
2007-01-23,16103.139
2007-01-24,16106.294
2007-01-25,16044.837
2007-01-26,15794.235
2007-01-29,15898.061
2007-01-30,15990.693
2007-01-31,16033.921
2007-02-01,16196.34
2007-02-02,16255.076
2007-02-05,16186.581
2007-02-06,16356.835
2007-02-07,16481.187
2007-02-08,16365.252
2007-02-09,16373.348
2007-02-12,16290.636
2007-02-13,16514.248
2007-02-14,16710.621
2007-02-15,16709.841
2007-02-16,16637.884
2007-02-19,16742.975
2007-02-20,16693.056
2007-02-21,16622.127
2007-02-22,16603.331
2007-02-23,16611.602
2007-02-26,16673.132
2007-02-27,16316.372
2007-02-28,15942.029
2007-03-01,15682.97
2007-03-02,15717.693
2007-03-05,15449.203
2007-03-06,15578.77
2007-03-07,15799.569
2007-03-08,16011.799
2007-03-09,16039.537
2007-03-12,16048.093
2007-03-13,15820.086
2007-03-14,15438.996
2007-03-15,15717.308
2007-03-16,15741.43
2007-03-19,16124.149
2007-03-20,16143.641
2007-03-21,16195.974
2007-03-22,16665.944
2007-03-23,16684.342
2007-03-26,16512.377
2007-03-27,16628.545
2007-03-28,16539.706
2007-03-29,16712.989
2007-03-30,16625.559
2007-04-02,16765.079
2007-04-03,16943.415
2007-04-04,17010.017
2007-04-05,17076.87
2007-04-06,17076.87
2007-04-09,16987.905
2007-04-10,17254.131
2007-04-11,17210.505
2007-04-12,17180.061
2007-04-13,17227.288
2007-04-16,17350.894
2007-04-17,17369.241
2007-04-18,17297.943
2007-04-19,17184.249
2007-04-20,17498.077
2007-04-23,17409.533
2007-04-24,17486.925
2007-04-25,17611.814
2007-04-26,17606.434
2007-04-27,17577.011
2007-04-30,17496.311
2007-05-01,17430.928
2007-05-02,17648.647
2007-05-03,17649.96
2007-05-04,17711.425
2007-05-07,17857.313
2007-05-08,17646.892
2007-05-09,17770.199
2007-05-10,17606.877
2007-05-11,17515.675
2007-05-14,17451.817
2007-05-15,17569.316
2007-05-16,17557.085
2007-05-17,17514.683
2007-05-18,17735.583
2007-05-21,17621.076
2007-05-22,17680.944
2007-05-23,17767.724
2007-05-24,17536.567
2007-05-25,17503.017
2007-05-28,17596.848
2007-05-29,17538.193
2007-05-30,17416.296
2007-05-31,17576.209
2007-06-01,17595.19
2007-06-04,17631.427
2007-06-05,17656.422
2007-06-06,17283.492
2007-06-07,17030.428
2007-06-08,16876.146
2007-06-11,17093.797
2007-06-12,16956.661
2007-06-13,17033.77
2007-06-14,17254.928
2007-06-15,17439.993
2007-06-18,17429.089
2007-06-19,17394.62
2007-06-20,17509.819
2007-06-21,17419.86
2007-06-22,17364.381
2007-06-25,17436.764
2007-06-26,17260.044
2007-06-27,17091.065
2007-06-28,17298.138
2007-06-29,17484.403
2007-07-02,17501.505
2007-07-03,17599.967
2007-07-04,17677.332
2007-07-05,17552.374
2007-07-06,17666.005
2007-07-09,17685.444
2007-07-10,17703.757
2007-07-11,17661.649
2007-07-12,17811.68
2007-07-13,17866.477
2007-07-16,17769.498
2007-07-17,17608.322
2007-07-18,17528.374
2007-07-19,17675.673
2007-07-20,17608.815
2007-07-23,17698.853
2007-07-24,17468.204
2007-07-25,17156.056
2007-07-26,16771.231
2007-07-27,16592.218
2007-07-30,16595.671
2007-07-31,16780.669
2007-08-01,16513.826
2007-08-02,16518.056
2007-08-03,16483.018
2007-08-06,16328.147
2007-08-07,16462.572
2007-08-08,16618.92
2007-08-09,16049.308
2007-08-10,15706.095
2007-08-13,15952.415
2007-08-14,15672.997
2007-08-15,15479.735
2007-08-16,14933.315
2007-08-17,15375.656
2007-08-20,15488.729
2007-08-21,15484.35
2007-08-22,15739.002
2007-08-23,15841.045
2007-08-24,16062.877
2007-08-27,16092.267
2007-08-28,15864.28
2007-08-29,15934.286
2007-08-30,16133.551
2007-08-31,16288.066
2007-09-03,16372.589
2007-09-04,16506.226
2007-09-05,16380.948
2007-09-06,16443.792
2007-09-07,16138.093
2007-09-10,16003.126
2007-09-11,16285.348
2007-09-12,16329.796
2007-09-13,16420.708
2007-09-14,16258.387
2007-09-17,16024.833
2007-09-18,16283.888
2007-09-19,16829.193
2007-09-20,16911.059
2007-09-21,16938.008
2007-09-24,16623.907
2007-09-25,16281.175
2007-09-26,16424.34
2007-09-27,16699.652
2007-09-28,16685.384
2007-10-01,16754.44
2007-10-02,16832.565
2007-10-03,16822.281
2007-10-04,17216.652
2007-10-05,17434.125
2007-10-08,17295.712
2007-10-09,17481.229
2007-10-10,17736.625
2007-10-11,17947.384
2007-10-12,17809.983
2007-10-15,17678.561
2007-10-16,17411.253
2007-10-17,17497.672
2007-10-18,17391.768
2007-10-19,17270.157
2007-10-22,16834.9
2007-10-23,17121.976
2007-10-24,16789.087
2007-10-25,17081.579
2007-10-26,17218.077
2007-10-29,17243.671
2007-10-30,17166.97
2007-10-31,17440.883
2007-11-01,17018.883
2007-11-02,16663.62
2007-11-05,16420.751
2007-11-06,16556.184
2007-11-07,16503.165
2007-11-08,15825.973
2007-11-09,15464.764
2007-11-12,15402.035
2007-11-13,15645.638
2007-11-14,15925.021
2007-11-15,15758.562
2007-11-16,15475.034
2007-11-19,15096.562
2007-11-20,15289.03
2007-11-21,14726.279
2007-11-22,14849.884
2007-11-23,15264.873
2007-11-26,15374.999
2007-11-27,15535.707
2007-11-28,15784.055
2007-11-29,15924.894
2007-11-30,15978.415
2007-12-03,15852.24
2007-12-04,15693.013
2007-12-05,15840.444
2007-12-06,15904.753
2007-12-07,16055.819
2007-12-10,16251.852
2007-12-11,16076.077
2007-12-12,15986.153
2007-12-13,15604.784
2007-12-14,15525.844
2007-12-17,15126.905
2007-12-18,15205.288
2007-12-19,15071.591
2007-12-20,15107.426
2007-12-21,15299.8
2007-12-24,15479.342
2007-12-25,15479.342
2007-12-26,15585.737
2007-12-27,15668.75
2007-12-28,15836.248
2007-12-31,15693.153
2008-01-01,15693.153
2008-01-02,15770.629
2008-01-03,15667.709
2008-01-04,15596.689
2008-01-07,15446.583
2008-01-08,15428.872
2008-01-09,15242.734
2008-01-10,15219.219
2008-01-11,15313.486
2008-01-14,15428.36
2008-01-15,14908.549
2008-01-16,14283.827
2008-01-17,14172.127
2008-01-18,13693.1
2008-01-21,12825.804
2008-01-22,13324.484
2008-01-23,12938.464
2008-01-24,13875.719
2008-01-25,13410.509
2008-01-28,13835.321
2008-01-29,14272.672
2008-01-30,14336.102
2008-01-31,14133.199
2008-02-01,14474.958
2008-02-04,14384.931
2008-02-05,13668.036
2008-02-06,13706.446
2008-02-07,13389.041
2008-02-08,13201.727
2008-02-11,12977.324
2008-02-12,13574.035
2008-02-13,13655.864
2008-02-14,13837.647
2008-02-15,13524.871
2008-02-18,13755.14
2008-02-19,14013.898
2008-02-20,13864.757
2008-02-21,14011.975
2008-02-22,13736.463
2008-02-25,14071.257
2008-02-26,14458.602
2008-02-27,14556.852
2008-02-28,14557.291
2008-02-29,14472.08
2008-03-03,14400.914
2008-03-04,14244.889
2008-03-05,14554.591
2008-03-06,14322.132
2008-03-07,14283.643
2008-03-10,14035.178
2008-03-11,14353.236
2008-03-12,14831.989
2008-03-13,14665.945
2008-03-14,14592.997
2008-03-17,14179.833
2008-03-18,14714.077
2008-03-19,14568.916
2008-03-20,14347.999
2008-03-21,14347.999
2008-03-24,14327.523
2008-03-25,14914.878
2008-03-26,15020.084
2008-03-27,15150.031
2008-03-28,15099.734
2008-03-31,15211.042
2008-04-01,15400.243
2008-04-02,15530.045
2008-04-03,15238.259
2008-04-04,15484.983
2008-04-07,15701.659
2008-04-08,15674.093
2008-04-09,15637.708
2008-04-10,15628.275
2008-04-11,15522.828
2008-04-14,15466.021
2008-04-15,15492.712
2008-04-16,15917.46
2008-04-17,15844.847
2008-04-18,16056.252
2008-04-21,16140.289
2008-04-22,16096.935
2008-04-23,16012.29
2008-04-24,15744.249
2008-04-25,15811.7
2008-04-28,15995.132
2008-04-29,15854.037
2008-04-30,16020.846
2008-05-01,15898.907
2008-05-02,16119.0
2008-05-05,16196.443
2008-05-06,16047.601
2008-05-07,15943.69
2008-05-08,15835.962
2008-05-09,15747.883
2008-05-12,15816.692
2008-05-13,15689.625
2008-05-14,15723.384
2008-05-15,15660.536
2008-05-16,15768.211
2008-05-19,15816.915
2008-05-20,15756.192
2008-05-21,15665.28
2008-05-22,15604.917
2008-05-23,15360.611
2008-05-26,15289.626
2008-05-27,15150.144
2008-05-28,15251.239
2008-05-29,15160.541
2008-05-30,15263.983
2008-06-02,15014.569
2008-06-03,15007.214
2008-06-04,15019.504
2008-06-05,15282.966
2008-06-06,15048.786
2008-06-09,14727.309
2008-06-10,14333.988
2008-06-11,14120.545
2008-06-12,14283.473
2008-06-13,14209.373
2008-06-16,14222.072
2008-06-17,14349.705
2008-06-18,13999.897
2008-06-19,13620.976
2008-06-20,13413.605
2008-06-23,13107.868
2008-06-24,13215.324
2008-06-25,13414.908
2008-06-26,12520.036
2008-06-27,12508.126
2008-06-30,12363.737
2008-07-01,12077.518
2008-07-02,12170.578
2008-07-03,12089.266
2008-07-04,11791.27
2008-07-07,11867.217
2008-07-08,11654.955
2008-07-09,12073.741
2008-07-10,11879.517
2008-07-11,11659.729
2008-07-14,11706.859
2008-07-15,11112.307
2008-07-16,11203.362
2008-07-17,11723.453
2008-07-18,11954.095
2008-07-21,12126.546
2008-07-22,11799.381
2008-07-23,12056.553
2008-07-24,11934.919
2008-07-25,11673.314
2008-07-28,11501.709
2008-07-29,11293.727
2008-07-30,11415.544
2008-07-31,11325.225
2008-08-01,11313.958
2008-08-04,11186.559
2008-08-05,11611.368
2008-08-06,11953.808
2008-08-07,11476.173
2008-08-08,11366.92
2008-08-11,11540.055
2008-08-12,11639.247
2008-08-13,11208.073
2008-08-14,11242.901
2008-08-15,11221.67
2008-08-18,11195.622
2008-08-19,10851.578
2008-08-20,10795.967
2008-08-21,10738.614
2008-08-22,10943.11
2008-08-25,10788.494
2008-08-26,10744.804
2008-08-27,10827.503
2008-08-28,11070.251
2008-08-29,11294.42
2008-09-01,11211.378
2008-09-02,11491.005
2008-09-03,11303.248
2008-09-04,10867.384
2008-09-05,10553.346
2008-09-08,11043.768
2008-09-09,10910.091
2008-09-10,10700.579
2008-09-11,10420.676
2008-09-12,10754.832
2008-09-15,10280.934
2008-09-16,9762.149
2008-09-17,9405.731
2008-09-18,9583.831
2008-09-19,10662.296
2008-09-22,10485.776
2008-09-23,10227.424
2008-09-24,10037.117
2008-09-25,10022.293
2008-09-26,9416.024
2008-09-29,8323.439
2008-09-30,8431.308
2008-10-01,8670.786
2008-10-02,8758.509
2008-10-03,8798.449
2008-10-06,8125.324
2008-10-07,7951.243
2008-10-08,7486.171
2008-10-09,7359.492
2008-10-10,6967.582
2008-10-13,7418.401
2008-10-14,6356.035
2008-10-15,5961.305
2008-10-16,5438.142
2008-10-17,5583.879
2008-10-20,5715.542
2008-10-21,5608.825
2008-10-22,5139.654
2008-10-23,5110.946
2008-10-24,4904.422
2008-10-27,4620.809
2008-10-28,4661.027
2008-10-29,5119.192
2008-10-30,5263.787
2008-10-31,5349.21
2008-11-03,5588.675
2008-11-04,5847.267
2008-11-05,5782.929
2008-11-06,5522.838
2008-11-07,5546.343
2008-11-10,5662.452
2008-11-11,5407.791
2008-11-12,5213.046
2008-11-13,5178.66
2008-11-14,5194.688
2008-11-17,5110.061
2008-11-18,5025.161
2008-11-19,4754.823
2008-11-20,4548.659
2008-11-21,4368.094
2008-11-24,4547.695
2008-11-25,4702.454
2008-11-26,4607.073
2008-11-27,4810.844
2008-11-28,4794.208
2008-12-01,4540.285
2008-12-02,4601.002
2008-12-03,4697.021
2008-12-04,4793.127
2008-12-05,4703.941
2008-12-08,5028.068
2008-12-09,5004.989
2008-12-10,5094.083
2008-12-11,5127.965
2008-12-12,5130.941
2008-12-15,5258.129
2008-12-16,5277.754
2008-12-17,5453.317
2008-12-18,5577.443
2008-12-19,5278.154
2008-12-22,5251.177
2008-12-23,5280.893
2008-12-24,5256.917
2008-12-25,5256.917
2008-12-26,5282.287
2008-12-29,5430.804
2008-12-30,5389.985
2008-12-31,5312.581
2009-01-01,5312.581
2009-01-02,5598.271
2009-01-05,5511.069
2009-01-06,5479.109
2009-01-07,5631.62
2009-01-08,5558.664
2009-01-09,5524.618
2009-01-12,5500.185
2009-01-13,5443.939
2009-01-14,5253.693
2009-01-15,5065.498
2009-01-16,5146.062
2009-01-19,5027.78
2009-01-20,4808.922
2009-01-21,4844.595
2009-01-22,4912.912
2009-01-23,4925.677
2009-01-26,5254.356
2009-01-27,5200.558
2009-01-28,5429.466
2009-01-29,5297.79
2009-01-30,5240.45
2009-02-02,5109.23
2009-02-03,5190.803
2009-02-04,5200.866
2009-02-05,5150.01
2009-02-06,5274.796
2009-02-09,5433.807
2009-02-10,5284.627
2009-02-11,5237.127
2009-02-12,5062.186
2009-02-13,5091.477
2009-02-16,5025.285
2009-02-17,4792.024
2009-02-18,4730.697
2009-02-19,4927.242
2009-02-20,4779.599
2009-02-23,4812.73
2009-02-24,4717.117
2009-02-25,4690.251
2009-02-26,4710.433
2009-02-27,4759.426
2009-03-02,4468.178
2009-03-03,4306.889
2009-03-04,4349.517
2009-03-05,4295.679
2009-03-06,4211.778
2009-03-09,4303.709
2009-03-10,4518.144
2009-03-11,4679.86
2009-03-12,4746.324
2009-03-13,4748.939
2009-03-16,4909.579
2009-03-17,4876.282
2009-03-18,4915.766
2009-03-19,5077.39
2009-03-20,5033.847
2009-03-23,5158.108
2009-03-24,5111.513
2009-03-25,5156.417
2009-03-26,5288.383
2009-03-27,5069.955
2009-03-30,4892.144
2009-03-31,5083.128
2009-04-01,5148.321
2009-04-02,5409.387
2009-04-03,5319.531
2009-04-06,5317.845
2009-04-07,5137.921
2009-04-08,5111.186
2009-04-09,5218.967
2009-04-10,5218.967
2009-04-13,5263.224
2009-04-14,5303.795
2009-04-15,5352.483
2009-04-16,5443.915
2009-04-17,5528.379
2009-04-20,5330.268
2009-04-21,5433.443
2009-04-22,5497.677
2009-04-23,5499.331
2009-04-24,5701.444
2009-04-27,5588.578
2009-04-28,5551.613
2009-04-29,5747.735
2009-04-30,5732.714
2009-05-01,5733.58
2009-05-04,5868.391
2009-05-05,5798.286
2009-05-06,5974.514
2009-05-07,6191.571
2009-05-08,6370.588
2009-05-11,6352.61
2009-05-12,6246.448
2009-05-13,6144.991
2009-05-14,6038.575
2009-05-15,6096.171
2009-05-18,6212.678
2009-05-19,6320.048
2009-05-20,6493.794
2009-05-21,6345.261
2009-05-22,6455.951
2009-05-25,6512.209
2009-05-26,6452.468
2009-05-27,6496.517
2009-05-28,6434.871
2009-05-29,6558.963
2009-06-01,6607.163
2009-06-02,6644.766
2009-06-03,6554.29
2009-06-04,6557.89
2009-06-05,6506.299
2009-06-08,6356.13
2009-06-09,6471.47
2009-06-10,6497.731
2009-06-11,6469.712
2009-06-12,6469.041
2009-06-15,6211.066
2009-06-16,6191.437
2009-06-17,6130.653
2009-06-18,6213.169
2009-06-19,6243.407
2009-06-22,6072.174
2009-06-23,6226.294
2009-06-24,6390.538
2009-06-25,6345.457
2009-06-26,6399.972
2009-06-29,6476.203
2009-06-30,6440.288
2009-07-01,6658.994
2009-07-02,6523.942
2009-07-03,6529.239
2009-07-06,6383.764
2009-07-07,6386.924
2009-07-08,6266.375
2009-07-09,6319.192
2009-07-10,6311.697
2009-07-13,6389.181
2009-07-14,6509.52
2009-07-15,6742.126
2009-07-16,6761.068
2009-07-17,6717.281
2009-07-20,6830.337
2009-07-21,6830.772
2009-07-22,6895.669
2009-07-23,6963.946
2009-07-24,6927.38
2009-07-27,6929.713
2009-07-28,6825.196
2009-07-29,6798.09
2009-07-30,6894.667
2009-07-31,6997.371
2009-08-03,7117.241
2009-08-04,7120.291
2009-08-05,7076.76
2009-08-06,7244.18
2009-08-07,7229.86
2009-08-10,7369.326
2009-08-11,7284.285
2009-08-12,7339.613
2009-08-13,7323.063
2009-08-14,7298.351
2009-08-17,7118.004
2009-08-18,7243.148
2009-08-19,7296.809
2009-08-20,7444.241
2009-08-21,7630.109
2009-08-24,7760.387
2009-08-25,7821.396
2009-08-26,7745.388
2009-08-27,7660.328
2009-08-28,7794.674
2009-08-31,7722.174
2009-09-01,7575.743
2009-09-02,7414.487
2009-09-03,7523.461
2009-09-04,7587.112
2009-09-07,7772.24
2009-09-08,7986.421
2009-09-09,8101.172
2009-09-10,8115.015
2009-09-11,8183.435
2009-09-14,8141.537
2009-09-15,8207.478
2009-09-16,8368.234
2009-09-17,8428.604
2009-09-18,8416.491
2009-09-21,8365.582
2009-09-22,8362.056
2009-09-23,8399.248
2009-09-24,8294.455
2009-09-25,8245.082
2009-09-28,8310.115
2009-09-29,8264.444
2009-09-30,8292.367
2009-10-01,8149.143
2009-10-02,8047.678
2009-10-05,8177.867
2009-10-06,8530.457
2009-10-07,8431.216
2009-10-08,8626.548
2009-10-09,8617.629
2009-10-12,8689.831
2009-10-13,8602.585
2009-10-14,8861.977
2009-10-15,8877.416
2009-10-16,8839.807
2009-10-19,8991.391
2009-10-20,8874.148
2009-10-21,8921.258
2009-10-22,8882.287
2009-10-23,8840.647
2009-10-26,8606.14
2009-10-27,8355.024
2009-10-28,8090.381
2009-10-29,8340.977
2009-10-30,8133.692
2009-11-02,8209.303
2009-11-03,7965.232
2009-11-04,8199.218
2009-11-05,8313.896
2009-11-06,8346.871
2009-11-09,8604.836
2009-11-10,8479.389
2009-11-11,8522.888
2009-11-12,8499.961
2009-11-13,8621.254
2009-11-16,8793.115
2009-11-17,8678.79
2009-11-18,8747.239
2009-11-19,8551.618
2009-11-20,8547.06
2009-11-23,8745.155
2009-11-24,8663.657
2009-11-25,8751.685
2009-11-26,8426.031
2009-11-27,8537.915
2009-11-30,8438.582
