Date,BELGIUM Standard (Large+Mid Cap)
2005-06-15,7007.683
2005-06-16,7040.539
2005-06-17,7095.694
2005-06-20,6998.464
2005-06-21,7054.132
2005-06-22,7098.892
2005-06-23,7040.873
2005-06-24,7002.907
2005-06-27,6961.268
2005-06-28,6937.884
2005-06-29,6994.367
2005-06-30,7029.531
2005-07-01,6982.998
2005-07-04,6950.955
2005-07-05,6921.561
2005-07-06,6946.446
2005-07-07,6891.602
2005-07-08,6923.777
2005-07-11,7068.961
2005-07-12,7115.484
2005-07-13,7092.115
2005-07-14,7167.955
2005-07-15,7125.5
2005-07-18,7113.844
2005-07-19,7151.948
2005-07-20,7160.6
2005-07-21,7268.175
2005-07-22,7217.928
2005-07-25,7192.358
2005-07-26,7195.567
2005-07-27,7245.375
2005-07-28,7305.216
2005-07-29,7332.173
2005-08-01,7387.631
2005-08-02,7427.565
2005-08-03,7534.912
2005-08-04,7528.653
2005-08-05,7485.011
2005-08-08,7513.534
2005-08-09,7605.144
2005-08-10,7670.762
2005-08-11,7674.305
2005-08-12,7627.308
2005-08-15,7570.361
2005-08-16,7554.242
2005-08-17,7527.898
2005-08-18,7388.886
2005-08-19,7414.077
2005-08-22,7468.936
2005-08-23,7387.15
2005-08-24,7390.485
2005-08-25,7406.34
2005-08-26,7394.63
2005-08-29,7363.355
2005-08-30,7324.322
2005-08-31,7424.318
2005-09-01,7530.108
2005-09-02,7561.364
2005-09-05,7580.949
2005-09-06,7600.717
2005-09-07,7606.332
2005-09-08,7550.339
2005-09-09,7579.28
2005-09-12,7520.354
2005-09-13,7480.83
2005-09-14,7534.752
2005-09-15,7479.744
2005-09-16,7502.983
2005-09-19,7479.562
2005-09-20,7517.175
2005-09-21,7521.758
2005-09-22,7472.054
2005-09-23,7452.39
2005-09-26,7507.784
2005-09-27,7465.951
2005-09-28,7522.511
2005-09-29,7477.856
2005-09-30,7522.336
2005-10-03,7483.836
2005-10-04,7551.503
2005-10-05,7533.2
2005-10-06,7592.905
2005-10-07,7561.513
2005-10-10,7521.701
2005-10-11,7502.743
2005-10-12,7496.739
2005-10-13,7376.729
2005-10-14,7493.499
2005-10-17,7427.059
2005-10-18,7357.541
2005-10-19,7282.735
2005-10-20,7320.113
2005-10-21,7306.92
2005-10-24,7346.59
2005-10-25,7417.022
2005-10-26,7403.888
2005-10-27,7369.765
2005-10-28,7318.642
2005-10-31,7335.976
2005-11-01,7357.094
2005-11-02,7418.816
2005-11-03,7447.084
2005-11-04,7322.573
2005-11-07,7370.437
2005-11-08,7359.521
2005-11-09,7325.817
2005-11-10,7391.967
2005-11-11,7438.401
2005-11-14,7438.16
2005-11-15,7418.876
2005-11-16,7378.098
2005-11-17,7417.479
2005-11-18,7443.3
2005-11-21,7493.376
2005-11-22,7505.247
2005-11-23,7551.333
2005-11-24,7524.179
2005-11-25,7533.055
2005-11-28,7546.496
2005-11-29,7523.165
2005-11-30,7507.915
2005-12-01,7555.2
2005-12-02,7595.736
2005-12-05,7601.922
2005-12-06,7642.383
2005-12-07,7622.011
2005-12-08,7676.959
2005-12-09,7665.428
2005-12-12,7770.073
2005-12-13,7742.287
2005-12-14,7817.807
2005-12-15,7710.761
2005-12-16,7841.796
2005-12-19,7851.157
2005-12-20,7778.448
2005-12-21,7799.679
2005-12-22,7845.643
2005-12-23,7849.827
2005-12-26,7849.827
2005-12-27,7907.411
2005-12-28,7949.012
2005-12-29,7918.667
2005-12-30,7837.533
2006-01-02,7890.723
2006-01-03,8051.466
2006-01-04,8186.664
2006-01-05,8205.162
2006-01-06,8251.425
2006-01-09,8208.216
2006-01-10,8199.779
2006-01-11,8297.408
2006-01-12,8284.641
2006-01-13,8289.509
2006-01-16,8351.445
2006-01-17,8212.853
2006-01-18,8177.675
2006-01-19,8243.119
2006-01-20,8181.311
2006-01-23,8288.649
2006-01-24,8295.33
2006-01-25,8362.134
2006-01-26,8449.097
2006-01-27,8444.347
2006-01-30,8393.385
2006-01-31,8393.508
2006-02-01,8456.762
2006-02-02,8418.727
2006-02-03,8355.093
2006-02-06,8385.348
2006-02-07,8358.833
2006-02-08,8340.645
2006-02-09,8431.25
2006-02-10,8377.48
2006-02-13,8372.653
2006-02-14,8328.994
2006-02-15,8354.16
2006-02-16,8378.546
2006-02-17,8425.31
2006-02-20,8476.609
2006-02-21,8507.381
2006-02-22,8575.209
2006-02-23,8606.731
2006-02-24,8547.212
2006-02-27,8572.764
2006-02-28,8498.745
2006-03-01,8556.912
2006-03-02,8528.771
2006-03-03,8478.551
2006-03-06,8530.195
2006-03-07,8345.177
2006-03-08,8307.742
2006-03-09,8350.552
2006-03-10,8412.457
2006-03-13,8508.979
2006-03-14,8570.984
2006-03-15,8593.523
2006-03-16,8665.005
2006-03-17,8737.706
2006-03-20,8752.131
2006-03-21,8671.617
2006-03-22,8716.115
2006-03-23,8642.915
2006-03-24,8702.552
2006-03-27,8654.816
2006-03-28,8641.819
2006-03-29,8583.503
2006-03-30,8753.787
2006-03-31,8661.895
2006-04-03,8696.831
2006-04-04,8793.571
2006-04-05,8814.114
2006-04-06,8795.891
2006-04-07,8691.264
2006-04-10,8645.368
2006-04-11,8543.22
2006-04-12,8532.638
2006-04-13,8529.742
2006-04-14,8529.742
2006-04-17,8665.219
2006-04-18,8675.163
2006-04-19,8777.003
2006-04-20,8793.843
2006-04-21,8866.64
2006-04-24,8894.24
2006-04-25,9014.415
2006-04-26,9061.603
2006-04-27,9139.944
2006-04-28,9146.009
2006-05-01,9161.982
2006-05-02,9212.066
2006-05-03,9156.999
2006-05-04,9228.711
2006-05-05,9347.054
2006-05-08,9378.806
2006-05-09,9435.318
2006-05-10,9425.28
2006-05-11,9423.066
2006-05-12,9279.717
2006-05-15,9042.601
2006-05-16,9094.392
2006-05-17,8753.501
2006-05-18,8731.682
2006-05-19,8758.302
2006-05-22,8516.344
2006-05-23,8752.707
2006-05-24,8698.804
2006-05-25,8801.509
2006-05-26,8911.756
2006-05-29,8913.454
2006-05-30,8772.738
2006-05-31,8836.282
2006-06-01,8817.425
2006-06-02,8913.629
2006-06-05,8826.205
2006-06-06,8540.546
2006-06-07,8531.295
2006-06-08,8213.958
2006-06-09,8298.557
2006-06-12,8197.098
2006-06-13,8014.434
2006-06-14,8033.971
2006-06-15,8261.205
2006-06-16,8216.724
2006-06-19,8202.82
2006-06-20,8250.419
2006-06-21,8308.902
2006-06-22,8353.911
2006-06-23,8318.783
2006-06-26,8344.633
2006-06-27,8306.867
2006-06-28,8275.867
2006-06-29,8417.764
2006-06-30,8734.826
2006-07-03,8834.378
2006-07-04,8828.253
2006-07-05,8690.315
2006-07-06,8806.563
2006-07-07,8841.223
2006-07-10,8855.702
2006-07-11,8790.342
2006-07-12,8783.87
2006-07-13,8577.167
2006-07-14,8446.469
2006-07-17,8343.406
2006-07-18,8298.801
2006-07-19,8515.319
2006-07-20,8629.269
2006-07-21,8616.945
2006-07-24,8726.44
2006-07-25,8695.145
2006-07-26,8707.949
2006-07-27,8906.684
2006-07-28,8984.414
2006-07-31,8974.611
2006-08-01,8901.195
2006-08-02,9065.963
2006-08-03,9010.145
2006-08-04,9182.112
2006-08-07,9049.089
2006-08-08,9071.757
2006-08-09,9129.529
2006-08-10,9079.202
2006-08-11,9174.205
2006-08-14,9243.256
2006-08-15,9412.35
2006-08-16,9456.893
2006-08-17,9462.383
2006-08-18,9453.209
2006-08-21,9504.73
2006-08-22,9422.611
2006-08-23,9347.817
2006-08-24,9355.11
2006-08-25,9335.394
2006-08-28,9426.27
2006-08-29,9408.255
2006-08-30,9522.177
2006-08-31,9408.573
2006-09-01,9439.635
2006-09-04,9499.021
2006-09-05,9454.071
2006-09-06,9317.237
2006-09-07,9226.176
2006-09-08,9213.838
2006-09-11,9222.586
2006-09-12,9364.967
2006-09-13,9419.802
2006-09-14,9499.428
2006-09-15,9471.781
2006-09-18,9497.799
2006-09-19,9470.3
2006-09-20,9598.153
2006-09-21,9665.479
2006-09-22,9625.83
2006-09-25,9628.186
2006-09-26,9622.762
2006-09-27,9716.213
2006-09-28,9707.802
2006-09-29,9725.396
2006-10-02,9784.711
2006-10-03,9758.33
2006-10-04,9803.207
2006-10-05,9882.733
2006-10-06,9772.717
2006-10-09,9809.944
2006-10-10,9829.363
2006-10-11,9824.377
2006-10-12,9938.915
2006-10-13,9908.384
2006-10-16,9921.022
2006-10-17,9768.539
2006-10-18,9879.274
2006-10-19,9933.157
2006-10-20,9953.893
2006-10-23,9952.416
2006-10-24,9925.183
2006-10-25,9962.952
2006-10-26,10016.867
2006-10-27,9992.152
2006-10-30,9930.996
2006-10-31,10008.184
2006-11-01,10054.866
2006-11-02,9974.499
2006-11-03,10025.256
2006-11-06,10074.754
2006-11-07,10158.596
2006-11-08,10151.324
2006-11-09,10132.394
2006-11-10,10152.102
2006-11-13,10197.26
2006-11-14,10184.337
2006-11-15,10278.336
2006-11-16,10236.907
2006-11-17,10162.688
2006-11-20,10107.995
2006-11-21,10147.525
2006-11-22,10212.424
2006-11-23,10176.671
2006-11-24,10218.788
2006-11-27,10113.588
2006-11-28,10083.848
2006-11-29,10202.88
2006-11-30,10206.626
2006-12-01,10206.216
2006-12-04,10262.615
2006-12-05,10316.801
2006-12-06,10336.218
2006-12-07,10427.406
2006-12-08,10472.62
2006-12-11,10485.59
2006-12-12,10556.288
2006-12-13,10598.514
2006-12-14,10614.703
2006-12-15,10572.537
2006-12-18,10606.275
2006-12-19,10649.432
2006-12-20,10694.0
2006-12-21,10688.809
2006-12-22,10630.29
2006-12-25,10630.29
2006-12-26,10613.725
2006-12-27,10652.716
2006-12-28,10690.997
2006-12-29,10710.673
2007-01-01,10710.673
2007-01-02,10966.944
2007-01-03,10950.77
2007-01-04,10736.396
2007-01-05,10578.912
2007-01-08,10647.653
2007-01-09,10709.636
2007-01-10,10607.889
2007-01-11,10688.794
2007-01-12,10730.441
2007-01-15,10773.882
2007-01-16,10727.482
2007-01-17,10743.356
2007-01-18,10767.155
2007-01-19,10789.072
2007-01-22,10755.825
2007-01-23,10783.812
2007-01-24,10785.924
2007-01-25,10744.769
2007-01-26,10576.948
2007-01-29,10646.477
2007-01-30,10708.51
2007-01-31,10737.458
2007-02-01,10846.226
2007-02-02,10885.56
2007-02-05,10839.691
2007-02-06,10953.705
2007-02-07,11036.98
2007-02-08,10959.341
2007-02-09,10964.763
2007-02-12,10909.374
2007-02-13,11059.12
2007-02-14,11190.625
2007-02-15,11190.103
2007-02-16,11141.916
2007-02-19,11212.292
2007-02-20,11178.863
2007-02-21,11131.363
2007-02-22,11118.776
2007-02-23,11124.315
2007-02-26,11165.52
2007-02-27,10926.608
2007-02-28,10675.921
2007-03-01,10502.437
2007-03-02,10525.69
2007-03-05,10345.89
2007-03-06,10432.657
2007-03-07,10580.52
2007-03-08,10722.644
2007-03-09,10741.22
2007-03-12,10746.949
2007-03-13,10594.26
2007-03-14,10339.054
2007-03-15,10525.432
2007-03-16,10541.586
2007-03-19,10797.882
2007-03-20,10810.935
2007-03-21,10845.981
2007-03-22,11160.706
2007-03-23,11173.027
2007-03-26,11057.867
2007-03-27,11135.661
2007-03-28,11076.168
2007-03-29,11192.211
2007-03-30,11133.661
2007-04-02,11227.094
2007-04-03,11346.521
2007-04-04,11391.122
2007-04-05,11435.892
2007-04-06,11435.892
2007-04-09,11376.314
2007-04-10,11554.598
2007-04-11,11525.383
2007-04-12,11504.996
2007-04-13,11536.622
2007-04-16,11619.398
2007-04-17,11625.783
2007-04-18,11578.062
2007-04-19,11501.963
2007-04-20,11712.018
2007-04-23,11652.752
2007-04-24,11704.553
2007-04-25,11780.833
2007-04-26,11776.053
2007-04-27,11755.667
2007-04-30,11685.498
2007-05-01,11641.83
2007-05-02,11787.241
2007-05-03,11788.118
2007-05-04,11829.169
2007-05-07,11926.605
2007-05-08,11784.97
2007-05-09,11865.368
2007-05-10,11756.316
2007-05-11,11694.2
2007-05-14,11651.566
2007-05-15,11726.896
2007-05-16,11717.993
2007-05-17,11689.693
2007-05-18,11837.126
2007-05-21,11760.702
2007-05-22,11800.659
2007-05-23,11858.578
2007-05-24,11693.757
2007-05-25,11649.504
2007-05-28,11711.955
2007-05-29,11672.916
2007-05-30,11591.785
2007-05-31,11695.888
2007-06-01,11708.519
2007-06-04,11732.632
2007-06-05,11749.265
2007-06-06,11499.639
2007-06-07,11331.096
2007-06-08,11228.445
2007-06-11,11373.258
2007-06-12,11282.015
2007-06-13,11333.32
2007-06-14,11480.466
2007-06-15,11603.598
2007-06-18,11596.343
2007-06-19,11573.409
2007-06-20,11650.056
2007-06-21,11590.202
2007-06-22,11553.29
2007-06-25,11601.449
2007-06-26,11483.87
2007-06-27,11371.441
2007-06-28,11509.215
2007-06-29,11633.145
2007-07-02,11644.524
2007-07-03,11710.035
2007-07-04,11761.51
2007-07-05,11678.37
2007-07-06,11753.973
2007-07-09,11766.907
2007-07-10,11779.091
2007-07-11,11751.075
2007-07-12,11850.898
2007-07-13,11887.356
2007-07-16,11822.832
2007-07-17,11715.595
2007-07-18,11662.402
2007-07-19,11760.406
2007-07-20,11715.922
2007-07-23,11775.829
2007-07-24,11622.368
2007-07-25,11414.682
2007-07-26,11158.641
2007-07-27,11039.535
2007-07-30,11041.833
2007-07-31,11164.92
2007-08-01,10987.378
2007-08-02,10990.192
2007-08-03,10966.88
2007-08-06,10863.837
2007-08-07,10953.277
2007-08-08,11057.302
2007-08-09,10678.314
2007-08-10,10430.123
2007-08-13,10593.699
2007-08-14,10408.143
2007-08-15,10279.801
2007-08-16,9916.934
2007-08-17,10210.685
2007-08-20,10285.775
2007-08-21,10282.867
2007-08-22,10451.976
2007-08-23,10519.741
2007-08-24,10667.055
2007-08-27,10686.572
2007-08-28,10535.171
2007-08-29,10581.66
2007-08-30,10713.989
2007-08-31,10816.599
2007-09-03,10872.729
2007-09-04,10961.475
2007-09-05,10878.28
2007-09-06,10920.014
2007-09-07,10717.005
2007-09-10,10627.376
2007-09-11,10814.794
2007-09-12,10844.311
2007-09-13,10904.684
2007-09-14,10796.89
2007-09-17,10641.791
2007-09-18,10813.825
2007-09-19,11175.951
2007-09-20,11230.317
2007-09-21,11248.213
2007-09-24,11039.625
2007-09-25,10812.023
2007-09-26,10907.096
2007-09-27,11089.926
2007-09-28,11080.45
2007-10-01,11126.309
2007-10-02,11177.03
2007-10-03,11170.201
2007-10-04,11432.068
2007-10-05,11576.473
2007-10-08,11484.565
2007-10-09,11607.751
2007-10-10,11777.337
2007-10-11,11917.283
2007-10-12,11826.047
2007-10-15,11738.782
2007-10-16,11561.286
2007-10-17,11618.669
2007-10-18,11548.348
2007-10-19,11467.596
2007-10-22,11178.58
2007-10-23,11369.202
2007-10-24,11148.16
2007-10-25,11342.378
2007-10-26,11433.015
2007-10-29,11450.009
2007-10-30,11399.079
2007-10-31,11580.96
2007-11-01,11300.747
2007-11-02,11064.848
2007-11-05,10903.58
2007-11-06,10993.51
2007-11-07,10958.304
2007-11-08,10508.64
2007-11-09,10268.793
2007-11-12,10227.141
2007-11-13,10388.895
2007-11-14,10574.409
2007-11-15,10463.879
2007-11-16,10275.613
2007-11-19,10024.303
2007-11-20,10152.104
2007-11-21,9778.43
2007-11-22,9860.505
2007-11-23,10136.063
2007-11-26,10209.188
2007-11-27,10315.9
2007-11-28,10480.806
2007-11-29,10574.325
2007-11-30,10609.864
2007-12-03,10526.082
2007-12-04,10420.353
2007-12-05,10518.249
2007-12-06,10559.073
2007-12-07,10659.364
2007-12-10,10789.51
2007-12-11,10672.814
2007-12-12,10613.114
2007-12-13,10359.925
2007-12-14,10307.517
2007-12-17,10042.664
2007-12-18,10094.702
2007-12-19,10005.942
2007-12-20,10029.732
2007-12-21,10157.448
2007-12-24,10276.645
2007-12-25,10276.645
2007-12-26,10347.28
2007-12-27,10402.392
2007-12-28,10513.593
2007-12-31,10418.593
2008-01-01,10418.593
2008-01-02,10470.028
2008-01-03,10401.701
2008-01-04,10354.551
2008-01-07,10254.897
2008-01-08,10243.138
2008-01-09,10119.563
2008-01-10,10103.95
2008-01-11,10166.534
2008-01-14,10242.798
2008-01-15,9897.699
2008-01-16,9482.949
2008-01-17,9407.184
2008-01-18,9089.215
2008-01-21,8513.521
2008-01-22,8844.535
2008-01-23,8588.302
2008-01-24,9210.434
2008-01-25,8901.636
2008-01-28,9183.618
2008-01-29,9473.923
2008-01-30,9516.028
2008-01-31,9381.345
2008-02-01,9608.197
2008-02-04,9548.439
2008-02-05,9072.578
2008-02-06,9098.074
2008-02-07,8887.387
2008-02-08,8763.051
2008-02-11,8614.096
2008-02-12,9010.182
2008-02-13,9064.498
2008-02-14,9185.163
2008-02-15,8977.548
2008-02-18,9130.396
2008-02-19,9302.155
2008-02-20,9203.158
2008-02-21,9300.878
2008-02-22,9117.998
2008-02-25,9340.228
2008-02-26,9597.34
2008-02-27,9662.557
2008-02-28,9662.848
2008-02-29,9606.287
2008-03-03,9559.048
2008-03-04,9455.482
2008-03-05,9661.056
2008-03-06,9506.754
2008-03-07,9481.206
2008-03-10,9316.28
2008-03-11,9527.401
2008-03-12,9845.188
2008-03-13,9734.971
2008-03-14,9686.55
2008-03-17,9412.299
2008-03-18,9766.92
2008-03-19,9670.565
2008-03-20,9523.924
2008-03-21,9523.924
2008-03-24,9510.333
2008-03-25,9900.207
2008-03-26,9970.041
2008-03-27,10056.298
2008-03-28,10022.911
2008-03-31,10096.796
2008-04-01,10222.383
2008-04-02,10308.543
2008-04-03,10114.862
2008-04-04,10278.633
2008-04-07,10422.458
2008-04-08,10404.16
2008-04-09,10380.008
2008-04-10,10373.747
2008-04-11,10303.753
2008-04-14,10266.046
2008-04-15,10272.728
2008-04-16,10554.365
2008-04-17,10506.217
2008-04-18,10646.041
2008-04-21,10701.761
2008-04-22,10673.016
2008-04-23,10616.892
2008-04-24,10439.168
2008-04-25,10483.891
2008-04-28,10603.065
2008-04-29,10509.534
2008-04-30,10609.277
2008-05-01,10528.527
2008-05-02,10644.74
2008-05-05,10695.882
2008-05-06,10537.803
2008-05-07,10511.417
2008-05-08,10440.394
2008-05-09,10382.095
2008-05-12,10427.459
2008-05-13,10343.354
2008-05-14,10363.452
2008-05-15,10320.729
2008-05-16,10391.004
2008-05-19,10423.099
2008-05-20,10380.263
2008-05-21,10319.961
2008-05-22,10268.33
2008-05-23,10107.572
2008-05-26,10060.862
2008-05-27,9969.08
2008-05-28,10035.603
2008-05-29,9975.922
2008-05-30,10040.441
2008-06-02,9876.38
2008-06-03,9871.542
2008-06-04,9879.626
2008-06-05,10052.928
2008-06-06,9898.888
2008-06-09,9687.424
2008-06-10,9428.703
2008-06-11,9288.303
2008-06-12,9395.475
2008-06-13,9346.733
2008-06-16,9355.086
2008-06-17,9439.042
2008-06-18,9208.943
2008-06-19,8959.694
2008-06-20,8823.288
2008-06-23,8622.178
2008-06-24,8692.861
2008-06-25,8824.145
2008-06-26,8235.51
2008-06-27,8227.676
2008-06-30,8132.699
2008-07-01,7944.428
2008-07-02,8005.641
2008-07-03,7952.155
2008-07-04,7756.137
2008-07-07,7806.094
2008-07-08,7666.472
2008-07-09,7941.943
2008-07-10,7814.186
2008-07-11,7669.612
2008-07-14,7700.613
2008-07-15,7309.525
2008-07-16,7369.42
2008-07-17,7711.529
2008-07-18,7863.242
2008-07-21,7976.678
2008-07-22,7761.473
2008-07-23,7930.637
2008-07-24,7850.628
2008-07-25,7678.548
2008-07-28,7565.669
2008-07-29,7428.861
2008-07-30,7508.99
2008-07-31,7449.58
2008-08-01,7442.168
2008-08-04,7358.367
2008-08-05,7637.801
2008-08-06,7863.053
2008-08-07,7548.871
2008-08-08,7477.006
2008-08-11,7590.892
2008-08-12,7656.139
2008-08-13,7372.518
2008-08-14,7395.428
2008-08-15,7381.462
2008-08-18,7364.328
2008-08-19,7138.021
2008-08-20,7101.441
2008-08-21,7063.715
2008-08-22,7198.229
2008-08-25,7096.525
2008-08-26,7067.786
2008-08-27,7122.185
2008-08-28,7281.861
2008-08-29,7429.317
2008-09-01,7374.692
2008-09-02,7558.627
2008-09-03,7435.123
2008-09-04,7148.418
2008-09-05,6941.848
2008-09-08,7264.441
2008-09-09,7176.51
2008-09-10,7038.696
2008-09-11,6854.58
2008-09-12,7074.383
2008-09-15,6762.659
2008-09-16,6421.41
2008-09-17,6186.962
2008-09-18,6304.115
2008-09-19,7013.514
2008-09-22,6897.401
2008-09-23,6727.461
2008-09-24,6602.28
2008-09-25,6592.528
2008-09-26,6193.733
2008-09-29,5475.045
2008-09-30,5544.636
2008-10-01,5702.123
2008-10-02,5759.812
2008-10-03,5786.077
2008-10-06,5343.413
2008-10-07,5228.933
2008-10-08,4923.091
2008-10-09,4839.784
2008-10-10,4582.054
2008-10-13,4878.524
2008-10-14,4179.885
2008-10-15,3920.301
2008-10-16,3576.257
2008-10-17,3672.097
2008-10-20,3758.681
2008-10-21,3688.502
2008-10-22,3379.963
2008-10-23,3361.084
2008-10-24,3225.269
2008-10-27,3038.758
2008-10-28,3065.207
2008-10-29,3366.507
2008-10-30,3461.596
2008-10-31,3517.772
2008-11-03,3675.251
2008-11-04,3845.307
2008-11-05,3802.997
2008-11-06,3631.954
2008-11-07,3647.412
2008-11-10,3723.768
2008-11-11,3556.297
2008-11-12,3428.228
2008-11-13,3405.614
2008-11-14,3416.155
2008-11-17,3360.502
2008-11-18,3304.67
2008-11-19,3126.889
2008-11-20,2991.31
2008-11-21,2872.566
2008-11-24,2990.677
2008-11-25,3092.45
2008-11-26,3029.724
2008-11-27,3163.729
2008-11-28,3152.789
2008-12-01,2985.803
2008-12-02,3025.732
2008-12-03,3088.877
2008-12-04,3152.079
2008-12-05,3093.427
2008-12-08,3306.581
2008-12-09,3291.404
2008-12-10,3349.995
2008-12-11,3372.276
2008-12-12,3374.234
2008-12-15,3457.875
2008-12-16,3469.043
2008-12-17,3584.44
2008-12-18,3666.027
2008-12-19,3469.306
2008-12-22,3451.574
2008-12-23,3471.107
2008-12-24,3455.347
2008-12-25,3455.347
2008-12-26,3472.023
2008-12-29,3569.642
2008-12-30,3542.812
2008-12-31,3491.935
2009-01-01,3491.935
2009-01-02,3679.718
2009-01-05,3622.4
2009-01-06,3601.393
2009-01-07,3701.637
2009-01-08,3653.684
2009-01-09,3631.305
2009-01-12,3615.246
2009-01-13,3578.276
2009-01-14,3453.228
2009-01-15,3328.137
2009-01-16,3381.069
2009-01-19,3303.355
2009-01-20,3159.561
2009-01-21,3182.999
2009-01-22,3227.885
2009-01-23,3236.272
2009-01-26,3452.22
2009-01-27,3416.874
2009-01-28,3567.271
2009-01-29,3480.758
2009-01-30,3443.084
2009-02-02,3356.87
2009-02-03,3410.465
2009-02-04,3417.076
2009-02-05,3383.663
2009-02-06,3465.65
2009-02-09,3570.124
2009-02-10,3472.109
2009-02-11,3440.901
2009-02-12,3325.961
2009-02-13,3345.206
2009-02-16,3301.716
2009-02-17,3148.459
2009-02-18,3108.166
2009-02-19,3237.3
2009-02-20,3140.295
2009-02-23,3162.063
2009-02-24,3099.243
2009-02-25,3081.592
2009-02-26,3094.852
2009-02-27,3127.041
2009-03-02,2935.685
2009-03-03,2829.715
2009-03-04,2857.723
2009-03-05,2822.35
2009-03-06,2767.225
2009-03-09,2827.626
2009-03-10,2968.514
2009-03-11,3074.765
2009-03-12,3118.433
2009-03-13,3120.151
2009-03-16,3225.695
2009-03-17,3203.818
2009-03-18,3229.76
2009-03-19,3335.95
2009-03-20,3307.342
2009-03-23,3388.984
2009-03-24,3358.37
2009-03-25,3387.873
2009-03-26,3474.577
2009-03-27,3331.065
2009-03-30,3214.24
2009-03-31,3339.72
2009-04-01,3382.553
2009-04-02,3554.079
2009-04-03,3495.042
2009-04-06,3493.934
2009-04-07,3375.721
2009-04-08,3358.155
2009-04-09,3428.969
2009-04-10,3428.969
2009-04-13,3458.047
2009-04-14,3479.686
2009-04-15,3511.63
2009-04-16,3568.34
2009-04-17,3623.167
2009-04-20,3493.33
2009-04-21,3560.949
2009-04-22,3603.046
2009-04-23,3604.13
2009-04-24,3736.59
2009-04-27,3662.621
2009-04-28,3638.394
2009-04-29,3761.895
2009-04-30,3752.063
2009-05-01,3752.63
2009-05-04,3840.864
2009-05-05,3793.31
2009-05-06,3908.601
2009-05-07,4050.602
2009-05-08,4167.718
2009-05-11,4155.956
2009-05-12,4084.847
2009-05-13,4018.5
2009-05-14,3947.022
2009-05-15,3984.669
2009-05-18,4060.822
2009-05-19,4131.002
2009-05-20,4244.569
2009-05-21,4147.482
2009-05-22,4219.833
2009-05-25,4256.606
2009-05-26,4217.557
2009-05-27,4246.349
2009-05-28,4206.054
2009-05-29,4287.165
2009-06-01,4315.764
2009-06-02,4340.327
2009-06-03,4281.228
2009-06-04,4283.579
2009-06-05,4249.88
2009-06-08,4151.791
2009-06-09,4227.13
2009-06-10,4244.284
2009-06-11,4225.982
2009-06-12,4225.544
2009-06-15,4057.036
2009-06-16,4044.214
2009-06-17,4004.51
2009-06-18,4058.41
2009-06-19,4078.161
2009-06-22,3966.312
2009-06-23,4066.983
2009-06-24,4174.266
2009-06-25,4144.82
2009-06-26,4180.429
2009-06-29,4230.222
2009-06-30,4206.762
2009-07-01,4349.62
2009-07-02,4261.405
2009-07-03,4264.865
2009-07-06,4169.841
2009-07-07,4171.905
2009-07-08,4093.163
2009-07-09,4127.663
2009-07-10,4122.767
2009-07-13,4173.38
2009-07-14,4251.984
2009-07-15,4403.922
2009-07-16,4416.294
2009-07-17,4387.693
2009-07-20,4461.54
2009-07-21,4461.825
2009-07-22,4504.215
2009-07-23,4548.813
2009-07-24,4524.929
2009-07-27,4526.452
2009-07-28,4458.183
2009-07-29,4440.477
2009-07-30,4503.56
2009-07-31,4570.646
2009-08-03,4648.945
2009-08-04,4650.937
2009-08-05,4622.502
2009-08-06,4731.86
2009-08-07,4722.507
2009-08-10,4813.605
2009-08-11,4757.09
2009-08-12,4793.222
2009-08-13,4782.414
2009-08-14,4766.275
2009-08-17,4648.497
2009-08-18,4730.224
2009-08-19,4765.268
2009-08-20,4861.551
2009-08-21,4982.934
2009-08-24,5068.013
2009-08-25,5107.856
2009-08-26,5058.218
2009-08-27,5002.669
2009-08-28,5090.405
2009-08-31,5043.058
2009-09-01,4947.429
2009-09-02,4842.119
2009-09-03,4913.286
2009-09-04,4954.854
2009-09-07,5075.754
2009-09-08,5215.628
2009-09-09,5290.567
2009-09-10,5299.607
2009-09-11,5344.29
2009-09-14,5316.928
2009-09-15,5359.991
2009-09-16,5464.975
2009-09-17,5504.401
2009-09-18,5496.49
2009-09-21,5463.243
2009-09-22,5460.941
2009-09-23,5485.23
2009-09-24,5416.793
2009-09-25,5384.549
2009-09-28,5425.791
2009-09-29,5395.972
2009-09-30,5414.203
2009-10-01,5320.69
2009-10-02,5254.442
2009-10-05,5339.445
2009-10-06,5569.655
2009-10-07,5504.86
2009-10-08,5632.395
2009-10-09,5626.571
2009-10-12,5673.713
2009-10-13,5616.749
2009-10-14,5786.11
2009-10-15,5796.19
2009-10-16,5771.635
2009-10-19,5870.606
2009-10-20,5794.056
2009-10-21,5824.815
2009-10-22,5799.371
2009-10-23,5772.183
2009-10-26,5619.07
2009-10-27,5455.113
2009-10-28,5282.324
2009-10-29,5445.942
2009-10-30,5310.602
2009-11-02,5359.97
2009-11-03,5200.612
2009-11-04,5353.385
2009-11-05,5428.26
2009-11-06,5449.79
2009-11-09,5618.219
2009-11-10,5536.312
2009-11-11,5564.714
2009-11-12,5549.745
2009-11-13,5628.938
2009-11-16,5741.149
2009-11-17,5666.505
2009-11-18,5711.196
2009-11-19,5583.472
2009-11-20,5580.496
2009-11-23,5709.835
2009-11-24,5656.624
2009-11-25,5714.099
2009-11-26,5501.474
2009-11-27,5574.525
2009-11-30,5509.669
