Date,SWITZERLAND LARGE CAP Large Cap
2010-09-17,899.93
2010-09-20,915.849
2010-09-21,910.942
2010-09-22,918.268
2010-09-23,911.92
2010-09-24,922.18
2010-09-27,917.873
2010-09-28,922.565
2010-09-29,920.598
2010-09-30,917.091
2010-10-01,917.029
2010-10-04,914.692
2010-10-05,931.66
2010-10-06,938.977
2010-10-07,940.002
2010-10-08,941.828
2010-10-11,941.795
2010-10-12,945.0
2010-10-13,957.355
2010-10-14,959.314
2010-10-15,955.583
2010-10-18,962.447
2010-10-19,943.944
2010-10-20,959.939
2010-10-21,960.399
2010-10-22,943.158
2010-10-25,952.823
2010-10-26,934.388
2010-10-27,930.136
2010-10-28,937.737
2010-10-29,935.687
2010-11-01,931.029
2010-11-02,951.292
2010-11-03,946.273
2010-11-04,975.719
2010-11-05,979.162
2010-11-08,972.212
2010-11-09,973.193
2010-11-10,953.822
2010-11-11,950.859
2010-11-12,945.614
2010-11-15,945.733
2010-11-16,930.806
2010-11-17,932.283
2010-11-18,942.67
2010-11-19,936.089
2010-11-22,935.298
2010-11-23,914.571
2010-11-24,922.288
2010-11-25,923.741
2010-11-26,916.801
2010-11-29,906.044
2010-11-30,897.034
2010-12-01,903.914
2010-12-02,922.261
2010-12-03,934.25
2010-12-06,922.586
2010-12-07,931.361
2010-12-08,930.987
2010-12-09,939.557
2010-12-10,940.861
2010-12-13,954.499
2010-12-14,962.991
2010-12-15,965.614
2010-12-16,957.016
2010-12-17,952.857
2010-12-20,956.207
2010-12-21,968.36
2010-12-22,973.762
2010-12-23,972.181
2010-12-24,971.171
2010-12-27,966.463
2010-12-28,977.04
2010-12-29,977.961
2010-12-30,972.459
2010-12-31,977.363
2011-01-03,983.83
2011-01-04,970.057
2011-01-05,955.191
2011-01-06,958.304
2011-01-07,954.082
2011-01-10,940.969
2011-01-11,947.826
2011-01-12,964.239
2011-01-13,963.945
2011-01-14,963.807
2011-01-17,966.57
2011-01-18,977.274
2011-01-19,968.408
2011-01-20,952.734
2011-01-21,969.429
2011-01-24,987.602
2011-01-25,989.047
2011-01-26,992.613
2011-01-27,983.885
2011-01-28,982.155
2011-01-31,977.026
2011-02-01,986.447
2011-02-02,989.616
2011-02-03,977.776
2011-02-04,973.648
2011-02-07,977.043
2011-02-08,982.031
2011-02-09,978.079
2011-02-10,969.223
2011-02-11,970.894
2011-02-14,972.727
2011-02-15,978.88
2011-02-16,982.136
2011-02-17,998.979
2011-02-18,1000.808
2011-02-21,1000.301
2011-02-22,999.174
2011-02-23,1005.558
2011-02-24,1003.055
2011-02-25,1004.157
2011-02-28,1015.087
2011-03-01,1014.804
2011-03-02,1019.637
2011-03-03,1017.616
2011-03-04,1011.735
2011-03-07,1008.217
2011-03-08,1002.496
2011-03-09,996.003
2011-03-10,983.734
2011-03-11,982.357
2011-03-14,972.729
2011-03-15,952.151
2011-03-16,946.63
2011-03-17,968.137
2011-03-18,969.289
2011-03-21,986.306
2011-03-22,988.43
2011-03-23,990.247
2011-03-24,1000.727
2011-03-25,996.791
2011-03-28,996.549
2011-03-29,991.138
2011-03-30,995.273
2011-03-31,997.389
2011-04-01,995.841
2011-04-04,1004.623
2011-04-05,1002.735
2011-04-06,1012.785
2011-04-07,1014.933
2011-04-08,1021.234
2011-04-11,1021.202
2011-04-12,1022.482
2011-04-13,1025.943
2011-04-14,1027.067
2011-04-15,1030.283
2011-04-18,1011.314
2011-04-19,1025.917
2011-04-20,1051.715
2011-04-21,1066.191
2011-04-22,1066.191
2011-04-25,1066.554
2011-04-26,1074.244
2011-04-27,1069.976
2011-04-28,1088.828
2011-04-29,1098.493
2011-05-02,1107.387
2011-05-03,1109.4
2011-05-04,1104.325
2011-05-05,1089.848
2011-05-06,1094.528
2011-05-09,1083.264
2011-05-10,1089.735
2011-05-11,1089.664
2011-05-12,1086.79
2011-05-13,1084.489
2011-05-16,1093.701
2011-05-17,1077.421
2011-05-18,1090.908
2011-05-19,1089.065
2011-05-20,1091.471
2011-05-23,1069.798
2011-05-24,1077.426
2011-05-25,1085.265
2011-05-26,1093.296
2011-05-27,1115.218
2011-05-30,1114.471
2011-05-31,1127.275
2011-06-01,1133.385
2011-06-02,1130.16
2011-06-03,1125.062
2011-06-06,1117.477
2011-06-07,1108.58
2011-06-08,1096.576
2011-06-09,1094.237
2011-06-10,1080.248
2011-06-13,1087.478
2011-06-14,1089.441
2011-06-15,1072.564
2011-06-16,1064.168
2011-06-17,1065.208
2011-06-20,1066.847
2011-06-21,1073.905
2011-06-22,1073.926
2011-06-23,1050.24
2011-06-24,1051.431
2011-06-27,1055.517
2011-06-28,1062.932
2011-06-29,1072.551
2011-06-30,1079.523
2011-07-01,1079.874
2011-07-04,1080.332
2011-07-05,1084.237
2011-07-06,1082.116
2011-07-07,1080.097
2011-07-08,1077.856
2011-07-11,1064.297
2011-07-12,1059.356
2011-07-13,1074.493
2011-07-14,1072.807
2011-07-15,1068.786
2011-07-18,1045.699
2011-07-19,1056.276
2011-07-20,1067.866
2011-07-21,1083.118
2011-07-22,1083.431
2011-07-25,1095.017
2011-07-26,1094.577
2011-07-27,1081.461
2011-07-28,1072.893
2011-07-29,1076.315
2011-08-01,1086.168
2011-08-02,1055.487
2011-08-03,1051.069
2011-08-04,1008.616
2011-08-05,996.18
2011-08-08,959.893
2011-08-09,992.309
2011-08-10,968.957
2011-08-11,971.548
2011-08-12,999.403
2011-08-15,1002.365
2011-08-16,998.836
2011-08-17,1005.479
2011-08-18,966.205
2011-08-19,953.051
2011-08-22,963.576
2011-08-23,975.758
2011-08-24,988.392
2011-08-25,977.626
2011-08-26,967.083
2011-08-29,977.368
2011-08-30,980.403
2011-08-31,1009.349
2011-09-01,1023.422
2011-09-02,1008.597
2011-09-05,963.087
2011-09-06,923.198
2011-09-07,942.287
2011-09-08,936.521
2011-09-09,905.507
2011-09-12,883.902
2011-09-13,898.015
2011-09-14,908.301
2011-09-15,920.385
2011-09-16,918.596
2011-09-19,892.63
2011-09-20,911.577
2011-09-21,901.659
2011-09-22,861.297
2011-09-23,865.828
2011-09-26,881.885
2011-09-27,918.611
2011-09-28,912.034
2011-09-29,925.56
2011-09-30,897.849
2011-10-03,884.729
2011-10-04,872.054
2011-10-05,879.435
2011-10-06,903.32
2011-10-07,909.844
2011-10-10,931.724
2011-10-11,928.869
2011-10-12,951.177
2011-10-13,932.468
2011-10-14,948.13
2011-10-17,937.562
2011-10-18,925.183
2011-10-19,932.118
2011-10-20,927.215
2011-10-21,958.821
2011-10-24,962.681
2011-10-25,953.766
2011-10-26,948.811
2011-10-27,991.771
2011-10-28,998.968
2011-10-31,969.241
2011-11-01,924.646
2011-11-02,937.497
2011-11-03,944.953
2011-11-04,938.576
2011-11-07,924.731
2011-11-08,935.548
2011-11-09,911.969
2011-11-10,905.198
2011-11-11,926.961
2011-11-14,920.393
2011-11-15,911.086
2011-11-16,914.648
2011-11-17,907.766
2011-11-18,903.775
2011-11-21,879.781
2011-11-22,878.596
2011-11-23,863.66
2011-11-24,857.837
2011-11-25,852.567
2011-11-28,882.512
2011-11-29,885.715
2011-11-30,915.508
2011-12-01,918.889
2011-12-02,916.712
2011-12-05,921.291
2011-12-06,916.624
2011-12-07,917.818
2011-12-08,910.759
2011-12-09,923.559
2011-12-12,905.792
2011-12-13,900.338
2011-12-14,883.054
2011-12-15,903.458
2011-12-16,901.527
2011-12-19,906.06
2011-12-20,918.637
2011-12-21,912.682
2011-12-22,916.601
2011-12-23,923.362
2011-12-26,923.362
2011-12-27,926.105
2011-12-28,919.569
2011-12-29,918.554
2011-12-30,933.26
2012-01-02,933.26
2012-01-03,954.009
2012-01-04,943.647
2012-01-05,930.291
2012-01-06,924.14
2012-01-09,923.959
2012-01-10,936.828
2012-01-11,925.215
2012-01-12,935.619
2012-01-13,922.902
2012-01-16,929.938
2012-01-17,938.319
2012-01-18,953.477
2012-01-19,972.355
2012-01-20,963.975
2012-01-23,973.639
2012-01-24,971.043
2012-01-25,959.836
2012-01-26,978.88
2012-01-27,966.436
2012-01-30,957.106
2012-01-31,955.624
2012-02-01,977.869
2012-02-02,975.479
2012-02-03,985.137
2012-02-06,980.662
2012-02-07,992.934
2012-02-08,993.098
2012-02-09,998.309
2012-02-10,983.929
2012-02-13,994.638
2012-02-14,986.472
2012-02-15,988.093
2012-02-16,988.614
2012-02-17,1000.963
2012-02-20,1010.493
2012-02-21,1009.443
2012-02-22,1001.394
2012-02-23,1009.824
2012-02-24,1018.547
2012-02-27,1014.873
2012-02-28,1013.874
2012-02-29,1008.367
2012-03-01,1006.772
2012-03-02,1000.399
2012-03-05,1003.479
2012-03-06,978.002
2012-03-07,987.589
2012-03-08,1013.991
2012-03-09,1007.669
2012-03-12,1009.323
2012-03-13,1018.433
2012-03-14,1012.77
2012-03-15,1026.099
2012-03-16,1035.871
2012-03-19,1039.278
2012-03-20,1032.798
2012-03-21,1029.643
2012-03-22,1023.716
2012-03-23,1027.684
2012-03-26,1040.058
2012-03-27,1037.212
2012-03-28,1031.623
2012-03-29,1019.089
2012-03-30,1032.851
2012-04-02,1045.202
2012-04-03,1041.727
2012-04-04,1009.445
2012-04-05,1005.788
2012-04-06,1005.788
2012-04-09,1007.156
2012-04-10,991.449
2012-04-11,994.024
2012-04-12,1008.686
2012-04-13,992.887
2012-04-16,999.433
2012-04-17,1019.906
2012-04-18,1014.092
2012-04-19,1021.197
2012-04-20,1032.047
2012-04-23,1013.939
2012-04-24,1022.204
2012-04-25,1025.331
2012-04-26,1025.186
2012-04-27,1026.962
2012-04-30,1022.96
2012-05-01,1021.89
2012-05-02,1018.003
2012-05-03,1016.689
2012-05-04,1007.08
2012-05-07,999.905
2012-05-08,985.409
2012-05-09,975.139
2012-05-10,975.471
2012-05-11,978.708
2012-05-14,957.542
2012-05-15,952.106
2012-05-16,950.658
2012-05-17,948.143
2012-05-18,937.212
2012-05-21,943.69
2012-05-22,958.528
2012-05-23,930.507
2012-05-24,934.736
2012-05-25,931.922
2012-05-28,932.991
2012-05-29,941.578
2012-05-30,929.077
2012-05-31,918.393
2012-06-01,906.973
2012-06-04,906.762
2012-06-05,904.433
2012-06-06,924.255
2012-06-07,936.447
2012-06-08,929.113
2012-06-11,932.814
2012-06-12,936.324
2012-06-13,948.916
2012-06-14,944.64
2012-06-15,946.932
2012-06-18,947.613
2012-06-19,970.189
2012-06-20,969.461
2012-06-21,961.055
2012-06-22,951.999
2012-06-25,940.858
2012-06-26,941.881
2012-06-27,946.274
2012-06-28,942.493
2012-06-29,975.064
2012-07-02,973.732
2012-07-03,989.203
2012-07-04,982.67
2012-07-05,973.028
2012-07-06,964.43
2012-07-09,960.144
2012-07-10,961.523
2012-07-11,958.194
2012-07-12,948.902
2012-07-13,958.771
2012-07-16,960.618
2012-07-17,959.851
2012-07-18,973.388
2012-07-19,981.883
2012-07-20,968.426
2012-07-23,948.107
2012-07-24,944.922
2012-07-25,948.862
2012-07-26,977.915
2012-07-27,997.301
2012-07-30,992.847
2012-07-31,998.129
2012-08-01,996.443
2012-08-02,986.492
2012-08-03,1009.962
2012-08-06,1016.393
2012-08-07,1015.856
2012-08-08,1010.799
2012-08-09,1014.913
2012-08-10,1011.893
2012-08-13,1012.776
2012-08-14,1016.677
2012-08-15,1013.623
2012-08-16,1021.404
2012-08-17,1017.659
2012-08-20,1018.095
2012-08-21,1031.139
2012-08-22,1023.86
2012-08-23,1029.835
2012-08-24,1028.029
2012-08-27,1030.359
2012-08-28,1023.44
2012-08-29,1020.192
2012-08-30,1010.699
2012-08-31,1021.101
2012-09-03,1027.162
2012-09-04,1013.229
2012-09-05,1023.824
2012-09-06,1041.227
2012-09-07,1054.75
2012-09-10,1048.822
2012-09-11,1053.944
2012-09-12,1053.923
2012-09-13,1056.075
2012-09-14,1080.13
2012-09-17,1078.008
2012-09-18,1072.453
2012-09-19,1079.187
2012-09-20,1068.945
2012-09-21,1078.154
2012-09-24,1072.096
2012-09-25,1078.395
2012-09-26,1058.062
2012-09-27,1060.588
2012-09-28,1052.04
2012-10-01,1073.536
2012-10-02,1076.014
2012-10-03,1071.961
2012-10-04,1083.272
2012-10-05,1094.501
2012-10-08,1085.458
2012-10-09,1078.656
2012-10-10,1075.612
2012-10-11,1084.115
2012-10-12,1087.755
2012-10-15,1093.626
2012-10-16,1111.487
2012-10-17,1120.186
2012-10-18,1118.624
2012-10-19,1109.086
2012-10-22,1110.1
2012-10-23,1082.195
2012-10-24,1082.68
2012-10-25,1078.959
2012-10-26,1076.404
2012-10-29,1075.174
2012-10-30,1087.815
2012-10-31,1081.402
2012-11-01,1090.639
2012-11-02,1089.419
2012-11-05,1085.508
2012-11-06,1092.282
2012-11-07,1082.442
2012-11-08,1082.835
2012-11-09,1081.782
2012-11-12,1079.924
2012-11-13,1084.621
2012-11-14,1079.231
2012-11-15,1068.153
2012-11-16,1049.855
2012-11-19,1080.738
2012-11-20,1076.047
2012-11-21,1082.373
2012-11-22,1093.183
2012-11-23,1105.114
2012-11-26,1100.898
2012-11-27,1102.27
2012-11-28,1108.742
2012-11-29,1125.851
2012-11-30,1126.374
2012-12-03,1131.323
2012-12-04,1131.785
2012-12-05,1129.961
2012-12-06,1135.334
2012-12-07,1133.581
2012-12-10,1137.623
2012-12-11,1143.686
2012-12-12,1145.243
2012-12-13,1145.29
2012-12-14,1145.052
2012-12-17,1148.524
2012-12-18,1156.77
2012-12-19,1164.228
2012-12-20,1158.367
2012-12-21,1149.182
2012-12-24,1150.94
2012-12-25,1150.94
2012-12-26,1152.83
2012-12-27,1147.648
2012-12-28,1142.103
2012-12-31,1139.42
2013-01-01,1139.42
2013-01-02,1141.353
2013-01-03,1162.782
2013-01-04,1165.203
2013-01-07,1168.111
2013-01-08,1169.386
2013-01-09,1179.847
2013-01-10,1191.647
2013-01-11,1204.467
2013-01-14,1200.719
2013-01-15,1198.61
2013-01-16,1200.251
2013-01-17,1217.621
2013-01-18,1204.012
2013-01-21,1202.467
2013-01-22,1198.413
2013-01-23,1215.15
2013-01-24,1224.456
2013-01-25,1234.001
2013-01-28,1232.762
2013-01-29,1235.114
2013-01-30,1235.828
2013-01-31,1239.456
2013-02-01,1255.466
2013-02-04,1238.603
2013-02-05,1243.857
2013-02-06,1246.892
2013-02-07,1220.345
2013-02-08,1230.957
2013-02-11,1229.738
2013-02-12,1237.862
2013-02-13,1242.159
2013-02-14,1237.903
2013-02-15,1238.38
2013-02-18,1238.554
2013-02-19,1251.411
2013-02-20,1259.457
2013-02-21,1232.342
2013-02-22,1237.318
2013-02-25,1245.622
2013-02-26,1228.608
2013-02-27,1236.578
2013-02-28,1250.197
2013-03-01,1234.79
2013-03-04,1236.867
2013-03-05,1257.23
2013-03-06,1247.867
2013-03-07,1259.356
2013-03-08,1253.868
2013-03-11,1260.181
2013-03-12,1271.076
2013-03-13,1261.727
2013-03-14,1274.529
2013-03-15,1292.604
2013-03-18,1278.098
2013-03-19,1269.208
2013-03-20,1281.478
2013-03-21,1265.062
2013-03-22,1269.353
2013-03-25,1262.854
2013-03-26,1268.025
2013-03-27,1258.429
2013-03-28,1272.795
2013-03-29,1272.795
2013-04-01,1271.586
2013-04-02,1284.579
2013-04-03,1285.169
2013-04-04,1265.616
2013-04-05,1263.335
2013-04-08,1273.669
2013-04-09,1268.734
2013-04-10,1291.899
2013-04-11,1301.958
2013-04-12,1294.715
2013-04-15,1301.551
2013-04-16,1300.157
2013-04-17,1263.283
2013-04-18,1272.355
2013-04-19,1278.525
2013-04-22,1269.172
2013-04-23,1293.917
2013-04-24,1295.425
2013-04-25,1304.087
2013-04-26,1304.325
2013-04-29,1320.679
2013-04-30,1332.983
2013-05-01,1334.563
2013-05-02,1325.133
2013-05-03,1330.192
2013-05-06,1322.265
2013-05-07,1327.548
2013-05-08,1354.429
2013-05-09,1346.942
2013-05-10,1336.783
2013-05-13,1331.457
2013-05-14,1338.164
2013-05-15,1344.225
2013-05-16,1346.515
2013-05-17,1331.73
2013-05-20,1338.333
2013-05-21,1340.584
2013-05-22,1342.813
2013-05-23,1318.702
2013-05-24,1331.345
2013-05-27,1327.925
2013-05-28,1318.527
2013-05-29,1307.88
2013-05-30,1316.634
2013-05-31,1296.266
2013-06-03,1276.553
2013-06-04,1299.41
2013-06-05,1285.747
2013-06-06,1276.429
2013-06-07,1303.713
2013-06-10,1298.696
2013-06-11,1294.963
2013-06-12,1301.607
2013-06-13,1291.597
2013-06-14,1297.007
2013-06-17,1307.07
2013-06-18,1308.198
2013-06-19,1314.877
2013-06-20,1258.42
2013-06-21,1241.025
2013-06-24,1212.473
2013-06-25,1230.706
2013-06-26,1253.318
2013-06-27,1264.202
2013-06-28,1269.237
2013-07-01,1277.571
2013-07-02,1275.312
2013-07-03,1264.294
2013-07-04,1280.54
2013-07-05,1264.924
2013-07-08,1274.008
2013-07-09,1275.254
2013-07-10,1287.598
2013-07-11,1312.322
2013-07-12,1315.181
2013-07-15,1314.277
2013-07-16,1314.823
2013-07-17,1311.568
2013-07-18,1308.441
2013-07-19,1316.176
2013-07-22,1322.866
2013-07-23,1316.153
2013-07-24,1322.418
2013-07-25,1314.667
2013-07-26,1309.031
2013-07-29,1309.352
2013-07-30,1309.8
2013-07-31,1313.342
2013-08-01,1306.802
2013-08-02,1339.006
2013-08-05,1336.62
2013-08-06,1349.305
2013-08-07,1348.361
2013-08-08,1348.959
2013-08-09,1349.614
2013-08-12,1346.594
2013-08-13,1342.864
2013-08-14,1349.219
2013-08-15,1332.613
2013-08-16,1342.086
2013-08-19,1339.307
2013-08-20,1348.978
2013-08-21,1337.033
2013-08-22,1348.247
2013-08-23,1359.168
2013-08-26,1356.877
2013-08-27,1341.194
2013-08-28,1317.533
2013-08-29,1300.37
2013-08-30,1296.627
2013-09-02,1317.861
2013-09-03,1307.698
2013-09-04,1312.457
2013-09-05,1308.562
2013-09-06,1320.472
2013-09-09,1327.76
2013-09-10,1340.594
2013-09-11,1348.231
2013-09-12,1349.527
2013-09-13,1343.379
2013-09-16,1354.082
2013-09-17,1348.79
2013-09-18,1358.176
2013-09-19,1388.403
2013-09-20,1388.031
2013-09-23,1380.996
2013-09-24,1379.016
2013-09-25,1380.724
2013-09-26,1381.708
2013-09-27,1390.62
2013-09-30,1384.997
2013-10-01,1388.09
2013-10-02,1379.543
2013-10-03,1378.117
2013-10-04,1373.327
2013-10-07,1361.419
2013-10-08,1353.385
2013-10-09,1330.891
2013-10-10,1346.51
2013-10-11,1362.763
2013-10-14,1365.035
2013-10-15,1361.555
2013-10-16,1359.494
2013-10-17,1388.795
2013-10-18,1399.845
2013-10-21,1405.985
2013-10-22,1431.547
2013-10-23,1436.586
2013-10-24,1439.79
2013-10-25,1438.729
2013-10-28,1443.855
2013-10-29,1429.949
2013-10-30,1430.942
2013-10-31,1416.28
2013-11-01,1403.963
2013-11-04,1399.478
2013-11-05,1391.359
2013-11-06,1405.257
2013-11-07,1394.401
2013-11-08,1390.467
2013-11-11,1401.233
2013-11-12,1402.606
2013-11-13,1394.313
2013-11-14,1411.344
2013-11-15,1415.579
2013-11-18,1425.889
2013-11-19,1417.343
2013-11-20,1410.361
2013-11-21,1406.325
2013-11-22,1412.538
2013-11-25,1417.872
2013-11-26,1412.502
2013-11-27,1413.035
2013-11-28,1418.628
2013-11-29,1423.796
2013-12-02,1416.951
2013-12-03,1395.559
2013-12-04,1383.566
2013-12-05,1391.832
2013-12-06,1404.807
2013-12-09,1407.21
2013-12-10,1399.288
2013-12-11,1399.467
2013-12-12,1375.035
2013-12-13,1369.075
2013-12-16,1378.628
2013-12-17,1373.328
2013-12-18,1383.732
2013-12-19,1393.217
2013-12-20,1404.579
2013-12-23,1413.019
2013-12-24,1407.66
2013-12-25,1407.66
2013-12-26,1409.232
2013-12-27,1440.99
2013-12-30,1440.444
2013-12-31,1435.666
2014-01-01,1435.666
2014-01-02,1417.496
2014-01-03,1423.545
2014-01-06,1424.696
2014-01-07,1423.996
2014-01-08,1429.747
2014-01-09,1419.683
2014-01-10,1442.381
2014-01-13,1450.648
2014-01-14,1448.473
2014-01-15,1440.391
2014-01-16,1448.866
2014-01-17,1448.601
2014-01-20,1449.318
2014-01-21,1447.105
2014-01-22,1445.349
2014-01-23,1450.951
2014-01-24,1425.515
2014-01-27,1410.261
2014-01-28,1415.336
2014-01-29,1410.728
2014-01-30,1411.171
2014-01-31,1404.664
2014-02-03,1395.539
2014-02-04,1390.236
2014-02-05,1395.728
2014-02-06,1419.897
2014-02-07,1439.364
2014-02-10,1444.013
2014-02-11,1453.311
2014-02-12,1449.811
2014-02-13,1456.86
2014-02-14,1464.625
2014-02-17,1466.983
2014-02-18,1473.263
2014-02-19,1472.82
2014-02-20,1464.79
2014-02-21,1476.38
2014-02-24,1483.331
2014-02-25,1488.882
2014-02-26,1486.726
2014-02-27,1489.061
2014-02-28,1504.101
2014-03-03,1470.35
2014-03-04,1489.14
2014-03-05,1490.783
2014-03-06,1511.877
2014-03-07,1498.018
2014-03-10,1497.763
2014-03-11,1494.88
2014-03-12,1491.766
2014-03-13,1476.59
2014-03-14,1462.324
2014-03-17,1468.545
2014-03-18,1480.443
2014-03-19,1476.977
2014-03-20,1469.249
2014-03-21,1474.149
2014-03-24,1458.559
2014-03-25,1473.724
2014-03-26,1481.206
2014-03-27,1477.967
2014-03-28,1485.779
2014-03-31,1505.782
2014-04-01,1506.029
2014-04-02,1510.504
2014-04-03,1503.621
2014-04-04,1500.831
2014-04-07,1493.047
2014-04-08,1502.96
2014-04-09,1507.64
2014-04-10,1514.365
2014-04-11,1495.436
2014-04-14,1503.555
2014-04-15,1500.011
2014-04-16,1502.255
2014-04-17,1512.822
2014-04-18,1512.822
2014-04-21,1507.943
2014-04-22,1519.963
2014-04-23,1522.243
2014-04-24,1516.542
2014-04-25,1512.878
2014-04-28,1515.341
2014-04-29,1518.247
2014-04-30,1531.474
2014-05-01,1533.215
2014-05-02,1528.188
2014-05-05,1527.15
2014-05-06,1532.2
2014-05-07,1534.052
2014-05-08,1537.003
2014-05-09,1531.435
2014-05-12,1535.729
2014-05-13,1533.013
2014-05-14,1546.352
2014-05-15,1553.407
2014-05-16,1559.033
2014-05-19,1551.935
2014-05-20,1549.315
2014-05-21,1548.142
2014-05-22,1554.252
2014-05-23,1552.89
2014-05-26,1556.773
2014-05-27,1549.982
2014-05-28,1548.882
2014-05-29,1551.906
2014-05-30,1550.946
2014-06-02,1547.603
2014-06-03,1544.052
2014-06-04,1546.217
2014-06-05,1543.294
2014-06-06,1547.816
2014-06-09,1541.434
2014-06-10,1554.24
2014-06-11,1547.793
2014-06-12,1542.164
2014-06-13,1535.381
2014-06-16,1539.436
2014-06-17,1534.969
2014-06-18,1537.754
2014-06-19,1549.478
2014-06-20,1545.425
2014-06-23,1538.267
2014-06-24,1542.506
2014-06-25,1531.877
2014-06-26,1520.285
2014-06-27,1530.529
2014-06-30,1535.914
2014-07-01,1544.522
2014-07-02,1540.824
2014-07-03,1549.149
2014-07-04,1543.846
2014-07-07,1533.686
2014-07-08,1526.659
2014-07-09,1526.419
2014-07-10,1513.289
2014-07-11,1512.208
2014-07-14,1531.529
2014-07-15,1526.562
2014-07-16,1529.479
2014-07-17,1516.516
2014-07-18,1508.519
2014-07-21,1509.835
2014-07-22,1516.255
2014-07-23,1518.506
2014-07-24,1523.981
2014-07-25,1508.957
2014-07-28,1503.343
2014-07-29,1498.375
2014-07-30,1486.663
2014-07-31,1472.006
2014-08-01,1478.592
2014-08-04,1457.498
2014-08-05,1458.877
2014-08-06,1451.842
2014-08-07,1456.272
2014-08-08,1458.226
2014-08-11,1464.126
2014-08-12,1461.014
2014-08-13,1473.078
2014-08-14,1483.373
2014-08-15,1474.112
2014-08-18,1485.714
2014-08-19,1493.513
2014-08-20,1490.125
2014-08-21,1497.166
2014-08-22,1488.632
2014-08-25,1497.921
2014-08-26,1507.634
2014-08-27,1508.928
2014-08-28,1499.437
2014-08-29,1503.997
2014-09-01,1512.895
2014-09-02,1513.712
2014-09-03,1522.25
2014-09-04,1508.99
2014-09-05,1500.237
2014-09-08,1503.905
2014-09-09,1500.944
2014-09-10,1493.988
2014-09-11,1500.842
2014-09-12,1494.453
2014-09-15,1493.785
2014-09-16,1498.074
2014-09-17,1500.231
2014-09-18,1502.029
2014-09-19,1495.013
2014-09-22,1488.865
2014-09-23,1485.301
2014-09-24,1482.934
2014-09-25,1473.544
2014-09-26,1467.308
2014-09-29,1466.973
2014-09-30,1469.227
2014-10-01,1458.01
2014-10-02,1441.222
2014-10-03,1426.891
2014-10-06,1436.915
2014-10-07,1417.556
2014-10-08,1417.094
2014-10-09,1417.567
2014-10-10,1390.309
2014-10-13,1393.487
2014-10-14,1391.019
2014-10-15,1369.663
2014-10-16,1357.813
2014-10-17,1387.298
2014-10-20,1395.77
2014-10-21,1409.881
2014-10-22,1420.098
2014-10-23,1423.59
2014-10-24,1423.897
2014-10-27,1427.415
2014-10-28,1448.905
2014-10-29,1455.186
2014-10-30,1449.574
2014-10-31,1457.868
2014-11-03,1438.762
2014-11-04,1444.13
2014-11-05,1456.49
2014-11-06,1454.098
2014-11-07,1445.395
2014-11-10,1457.9
2014-11-11,1459.666
2014-11-12,1462.665
2014-11-13,1476.109
2014-11-14,1472.206
2014-11-17,1471.237
2014-11-18,1487.088
2014-11-19,1489.035
2014-11-20,1491.615
2014-11-21,1490.587
2014-11-24,1488.886
2014-11-25,1490.846
2014-11-26,1499.281
2014-11-27,1505.117
2014-11-28,1507.664
2014-12-01,1506.323
2014-12-02,1494.194
2014-12-03,1489.989
2014-12-04,1497.142
2014-12-05,1495.059
2014-12-08,1489.631
2014-12-09,1484.706
2014-12-10,1477.014
2014-12-11,1481.229
2014-12-12,1463.815
2014-12-15,1429.075
2014-12-16,1453.01
2014-12-17,1436.842
2014-12-18,1457.845
2014-12-19,1450.016
2014-12-22,1458.769
2014-12-23,1448.196
2014-12-24,1449.59
2014-12-25,1449.59
2014-12-26,1447.096
2014-12-29,1449.832
2014-12-30,1440.419
2014-12-31,1433.026
2015-01-01,1433.026
2015-01-02,1425.138
2015-01-05,1406.492
2015-01-06,1394.849
2015-01-07,1385.774
2015-01-08,1420.699
2015-01-09,1419.772
2015-01-12,1424.606
2015-01-13,1441.144
2015-01-14,1428.144
2015-01-15,1463.566
2015-01-16,1468.017
2015-01-19,1476.234
2015-01-20,1476.677
2015-01-21,1473.594
2015-01-22,1457.347
2015-01-23,1474.598
2015-01-26,1464.369
2015-01-27,1475.706
2015-01-28,1455.763
2015-01-29,1455.456
2015-01-30,1443.658
2015-02-02,1443.548
2015-02-03,1449.204
2015-02-04,1473.853
2015-02-05,1463.705
2015-02-06,1470.752
2015-02-09,1477.75
2015-02-10,1473.793
2015-02-11,1464.601
2015-02-12,1467.259
2015-02-13,1471.682
2015-02-16,1483.723
2015-02-17,1482.065
2015-02-18,1476.376
2015-02-19,1486.435
2015-02-20,1490.539
2015-02-23,1499.496
2015-02-24,1498.619
2015-02-25,1497.874
2015-02-26,1502.898
2015-02-27,1505.913
2015-03-02,1498.964
2015-03-03,1486.809
2015-03-04,1490.332
2015-03-05,1489.78
2015-03-06,1480.29
2015-03-09,1470.172
2015-03-10,1447.896
2015-03-11,1448.383
2015-03-12,1456.504
2015-03-13,1459.662
2015-03-16,1470.428
2015-03-17,1467.904
2015-03-18,1490.774
2015-03-19,1506.634
2015-03-20,1541.551
2015-03-23,1551.534
2015-03-24,1553.233
2015-03-25,1537.431
2015-03-26,1514.453
2015-03-27,1519.185
2015-03-30,1523.938
2015-03-31,1506.559
2015-04-01,1513.917
2015-04-02,1528.825
2015-04-03,1528.825
2015-04-06,1540.085
2015-04-07,1546.12
2015-04-08,1538.175
2015-04-09,1546.229
2015-04-10,1553.331
2015-04-13,1548.022
