Date,JAPAN LARGE GROWTH Large Cap
2005-11-04,866.801
2005-11-07,870.806
2005-11-08,873.007
2005-11-09,868.521
2005-11-10,864.147
2005-11-11,870.163
2005-11-14,857.467
2005-11-15,853.09
2005-11-16,858.859
2005-11-17,877.924
2005-11-18,889.352
2005-11-21,894.952
2005-11-22,886.773
2005-11-23,890.721
2005-11-24,888.901
2005-11-25,887.864
2005-11-28,900.47
2005-11-29,895.406
2005-11-30,885.804
2005-12-01,894.528
2005-12-02,907.209
2005-12-05,913.882
2005-12-06,911.774
2005-12-07,918.642
2005-12-08,901.004
2005-12-09,918.971
2005-12-12,938.128
2005-12-13,941.752
2005-12-14,948.085
2005-12-15,942.38
2005-12-16,947.213
2005-12-19,953.525
2005-12-20,963.539
2005-12-21,972.158
2005-12-22,979.469
2005-12-23,982.121
2005-12-26,992.365
2005-12-27,978.91
2005-12-28,986.009
2005-12-29,988.851
2005-12-30,977.127
2006-01-02,977.127
2006-01-03,988.729
2006-01-04,1005.568
2006-01-05,1012.886
2006-01-06,1021.062
2006-01-09,1023.92
2006-01-10,1000.882
2006-01-11,1014.155
2006-01-12,1025.313
2006-01-13,1024.001
2006-01-16,1009.903
2006-01-17,977.235
2006-01-18,951.8
2006-01-19,979.971
2006-01-20,981.719
2006-01-23,966.531
2006-01-24,981.689
2006-01-25,974.709
2006-01-26,988.874
2006-01-27,1021.371
2006-01-30,1024.701
2006-01-31,1034.253
2006-02-01,1016.755
2006-02-02,1024.463
2006-02-03,1018.808
2006-02-06,1019.788
2006-02-07,1022.155
2006-02-08,988.315
2006-02-09,999.197
2006-02-10,992.555
2006-02-13,968.097
2006-02-14,985.402
2006-02-15,973.429
2006-02-16,980.399
2006-02-17,957.522
2006-02-20,937.176
2006-02-21,958.476
2006-02-22,957.119
2006-02-23,987.417
2006-02-24,997.248
2006-02-27,1016.248
2006-02-28,1020.919
2006-03-01,1003.681
2006-03-02,999.996
2006-03-03,984.033
2006-03-06,983.695
2006-03-07,974.28
2006-03-08,966.342
2006-03-09,990.472
2006-03-10,981.515
2006-03-13,999.332
2006-03-14,1004.464
2006-03-15,1001.154
2006-03-16,989.835
2006-03-17,1010.766
2006-03-20,1024.659
2006-03-21,1018.005
2006-03-22,1013.232
2006-03-23,1002.871
2006-03-24,1008.735
2006-03-27,1020.563
2006-03-28,1022.101
2006-03-29,1025.981
2006-03-30,1046.631
2006-03-31,1045.071
2006-04-03,1063.823
2006-04-04,1063.721
2006-04-05,1063.423
2006-04-06,1083.358
2006-04-07,1084.713
2006-04-10,1074.476
2006-04-11,1066.332
2006-04-12,1049.294
2006-04-13,1051.808
2006-04-14,1053.447
2006-04-17,1045.97
2006-04-18,1060.178
2006-04-19,1063.425
2006-04-20,1065.484
2006-04-21,1075.144
2006-04-24,1066.068
2006-04-25,1072.326
2006-04-26,1071.691
2006-04-27,1081.527
2006-04-28,1069.345
2006-05-01,1076.81
2006-05-02,1087.985
2006-05-03,1083.964
2006-05-04,1084.775
2006-05-05,1096.314
2006-05-08,1117.554
2006-05-09,1118.032
2006-05-10,1108.784
2006-05-11,1098.312
2006-05-12,1084.698
2006-05-15,1083.111
2006-05-16,1057.664
2006-05-17,1069.682
2006-05-18,1043.559
2006-05-19,1032.904
2006-05-22,1017.209
2006-05-23,998.194
2006-05-24,1004.892
2006-05-25,994.278
2006-05-26,1006.141
2006-05-29,1008.048
2006-05-30,1011.859
2006-05-31,986.249
2006-06-01,987.823
2006-06-02,1010.974
2006-06-05,1001.115
2006-06-06,966.638
2006-06-07,944.222
2006-06-08,910.243
2006-06-09,924.691
2006-06-12,925.239
2006-06-13,883.023
2006-06-14,888.46
2006-06-15,902.326
2006-06-16,935.141
2006-06-19,923.577
2006-06-20,915.811
2006-06-21,913.848
2006-06-22,935.511
2006-06-23,933.944
2006-06-26,935.743
2006-06-27,936.65
2006-06-28,923.694
2006-06-29,939.852
2006-06-30,980.671
2006-07-03,982.895
2006-07-04,988.982
2006-07-05,972.027
2006-07-06,963.91
2006-07-07,974.341
2006-07-10,989.251
2006-07-11,981.938
2006-07-12,958.079
2006-07-13,951.176
2006-07-14,923.146
2006-07-17,916.84
2006-07-18,887.257
2006-07-19,891.389
2006-07-20,926.524
2006-07-21,926.899
2006-07-24,921.829
2006-07-25,933.169
2006-07-26,923.255
2006-07-27,947.939
2006-07-28,968.141
2006-07-31,978.116
2006-08-01,964.321
2006-08-02,969.936
2006-08-03,965.562
2006-08-04,975.796
2006-08-07,947.162
2006-08-08,960.835
2006-08-09,969.513
2006-08-10,969.643
2006-08-11,959.618
2006-08-14,972.714
2006-08-15,979.342
2006-08-16,996.319
2006-08-17,1000.278
2006-08-18,1004.295
2006-08-21,991.58
2006-08-22,997.951
2006-08-23,997.002
2006-08-24,986.655
2006-08-25,975.407
2006-08-28,963.984
2006-08-29,977.126
2006-08-30,972.391
2006-08-31,983.951
2006-09-01,984.749
2006-09-04,1005.496
2006-09-05,1004.498
2006-09-06,992.129
2006-09-07,977.25
2006-09-08,978.446
2006-09-11,955.706
2006-09-12,950.574
2006-09-13,950.968
2006-09-14,958.775
2006-09-15,955.084
2006-09-18,951.684
2006-09-19,959.598
2006-09-20,941.071
2006-09-21,950.476
2006-09-22,945.491
2006-09-25,938.447
2006-09-26,932.081
2006-09-27,956.187
2006-09-28,958.597
2006-09-29,963.956
2006-10-02,974.002
2006-10-03,967.695
2006-10-04,958.103
2006-10-05,978.13
2006-10-06,971.162
2006-10-09,969.857
2006-10-10,967.854
2006-10-11,960.225
2006-10-12,954.196
2006-10-13,960.671
2006-10-16,979.485
2006-10-17,979.291
2006-10-18,975.857
2006-10-19,976.377
2006-10-20,975.568
2006-10-23,982.245
2006-10-24,984.047
2006-10-25,980.873
2006-10-26,994.041
2006-10-27,992.374
2006-10-30,975.056
2006-10-31,974.727
2006-11-01,980.147
2006-11-02,975.443
2006-11-03,967.512
2006-11-06,960.57
2006-11-07,967.181
2006-11-08,948.719
2006-11-09,937.286
2006-11-10,938.811
2006-11-13,928.807
2006-11-14,951.038
2006-11-15,946.559
2006-11-16,937.491
2006-11-17,935.981
2006-11-20,910.215
2006-11-21,913.495
2006-11-22,936.276
2006-11-23,940.065
2006-11-24,930.152
2006-11-27,938.182
2006-11-28,938.698
2006-11-29,955.004
2006-11-30,973.703
2006-12-01,979.162
2006-12-04,976.918
2006-12-05,972.568
2006-12-06,982.87
2006-12-07,987.086
2006-12-08,980.852
2006-12-11,972.834
2006-12-12,979.336
2006-12-13,977.902
2006-12-14,983.293
2006-12-15,988.362
2006-12-18,988.185
2006-12-19,975.117
2006-12-20,983.564
2006-12-21,984.604
2006-12-22,980.87
2006-12-25,977.696
2006-12-26,979.653
2006-12-27,983.692
2006-12-28,981.683
2006-12-29,980.705
2007-01-01,980.705
2007-01-02,983.428
2007-01-03,978.979
2007-01-04,990.994
2007-01-05,985.424
2007-01-08,986.588
2007-01-09,989.976
2007-01-10,972.509
2007-01-11,959.989
2007-01-12,978.331
2007-01-15,988.536
2007-01-16,985.682
2007-01-17,991.046
2007-01-18,986.622
2007-01-19,983.166
2007-01-22,991.867
2007-01-23,990.847
2007-01-24,994.677
2007-01-25,993.474
2007-01-26,983.823
2007-01-29,980.95
2007-01-30,983.307
2007-01-31,984.416
2007-02-01,994.373
2007-02-02,988.293
2007-02-05,979.993
2007-02-06,980.719
2007-02-07,974.896
2007-02-08,967.854
2007-02-09,977.145
2007-02-12,976.263
2007-02-13,987.297
2007-02-14,999.443
2007-02-15,1018.409
2007-02-16,1019.733
2007-02-19,1019.586
2007-02-20,1015.601
2007-02-21,1011.987
2007-02-22,1018.327
2007-02-23,1026.376
2007-02-26,1027.334
2007-02-27,1038.094
2007-02-28,1008.84
2007-03-01,1005.378
2007-03-02,998.851
2007-03-05,976.818
2007-03-06,988.451
2007-03-07,982.459
2007-03-08,992.416
2007-03-09,994.353
2007-03-12,1004.843
2007-03-13,1001.685
2007-03-14,977.148
2007-03-15,977.738
2007-03-16,970.032
2007-03-19,972.513
2007-03-20,985.457
2007-03-21,981.234
2007-03-22,995.323
2007-03-23,1001.739
2007-03-26,1000.806
2007-03-27,994.946
2007-03-28,996.875
2007-03-29,984.437
2007-03-30,986.659
2007-04-02,972.72
2007-04-03,981.353
2007-04-04,998.663
2007-04-05,994.564
2007-04-06,994.696
2007-04-09,1000.523
2007-04-10,1001.102
2007-04-11,1000.404
2007-04-12,994.227
2007-04-13,983.04
2007-04-16,989.883
2007-04-17,987.404
2007-04-18,1002.402
2007-04-19,987.08
2007-04-20,984.303
2007-04-23,983.481
2007-04-24,985.46
2007-04-25,974.089
2007-04-26,978.125
2007-04-27,973.038
2007-04-30,972.81
2007-05-01,965.194
2007-05-02,969.504
2007-05-03,967.732
2007-05-04,968.617
2007-05-07,989.929
2007-05-08,993.907
2007-05-09,1002.075
2007-05-10,993.005
2007-05-11,987.047
2007-05-14,988.701
2007-05-15,979.9
2007-05-16,974.802
2007-05-17,968.784
2007-05-18,965.141
2007-05-21,970.426
2007-05-22,988.154
2007-05-23,996.517
2007-05-24,995.67
2007-05-25,982.672
2007-05-28,985.389
2007-05-29,992.65
2007-05-30,989.835
2007-05-31,1000.0
2007-06-01,1004.343
2007-06-04,1009.987
2007-06-05,1012.741
2007-06-06,1016.242
2007-06-07,1013.973
2007-06-08,1001.127
2007-06-11,1003.202
2007-06-12,998.586
2007-06-13,992.564
2007-06-14,992.956
2007-06-15,995.337
2007-06-18,1004.858
2007-06-19,1006.727
2007-06-20,1004.406
2007-06-21,1008.104
2007-06-22,998.719
2007-06-25,995.207
2007-06-26,1000.573
2007-06-27,989.487
2007-06-28,987.557
2007-06-29,997.158
2007-07-02,1011.333
2007-07-03,1011.768
2007-07-04,1012.421
2007-07-05,1013.775
2007-07-06,1007.094
2007-07-09,1012.305
2007-07-10,1020.25
2007-07-11,1010.097
2007-07-12,1001.962
2007-07-13,1017.583
2007-07-16,1019.001
2007-07-17,1014.628
2007-07-18,1007.788
2007-07-19,1014.107
2007-07-20,1028.407
2007-07-23,1018.45
2007-07-24,1028.974
2007-07-25,1025.349
2007-07-26,1025.27
2007-07-27,1005.29
2007-07-30,1015.14
2007-07-31,1008.627
2007-08-01,987.784
2007-08-02,986.765
2007-08-03,997.179
2007-08-06,998.06
2007-08-07,989.353
2007-08-08,986.439
2007-08-09,1002.926
2007-08-10,979.771
2007-08-13,973.43
2007-08-14,979.239
2007-08-15,959.134
2007-08-16,964.261
2007-08-17,908.236
2007-08-20,930.243
2007-08-21,951.118
2007-08-22,945.645
2007-08-23,966.905
2007-08-24,967.075
2007-08-27,966.939
2007-08-28,974.624
2007-08-29,955.784
2007-08-30,958.062
2007-08-31,982.471
2007-09-03,979.635
2007-09-04,969.081
2007-09-05,960.401
2007-09-06,963.927
2007-09-07,967.762
2007-09-10,946.308
2007-09-11,945.32
2007-09-12,942.15
2007-09-13,925.182
2007-09-14,945.566
2007-09-17,945.977
2007-09-18,919.453
2007-09-19,955.285
2007-09-20,966.918
2007-09-21,952.562
2007-09-24,956.208
2007-09-25,976.278
2007-09-26,972.581
2007-09-27,1002.309
2007-09-28,1009.115
2007-10-01,999.961
2007-10-02,1016.731
2007-10-03,1025.047
2007-10-04,1023.898
2007-10-05,1020.23
2007-10-08,1012.594
2007-10-09,1020.707
2007-10-10,1020.772
2007-10-11,1029.839
2007-10-12,1016.857
2007-10-15,1019.259
2007-10-16,1007.252
2007-10-17,991.47
2007-10-18,1009.193
2007-10-19,997.613
2007-10-22,984.714
2007-10-23,984.304
2007-10-24,986.654
2007-10-25,972.204
2007-10-26,991.173
2007-10-29,1005.746
2007-10-30,1004.644
2007-10-31,1004.545
2007-11-01,1018.635
2007-11-02,999.018
2007-11-05,986.12
2007-11-06,985.683
2007-11-07,981.785
2007-11-08,961.942
2007-11-09,963.509
2007-11-12,949.893
2007-11-13,942.264
2007-11-14,961.891
2007-11-15,964.285
2007-11-16,948.364
2007-11-19,944.552
2007-11-20,958.097
2007-11-21,948.842
2007-11-22,947.43
2007-11-23,952.298
2007-11-26,971.084
2007-11-27,972.935
2007-11-28,959.385
2007-11-29,988.786
2007-11-30,989.274
2007-12-03,990.445
2007-12-04,985.342
2007-12-05,979.119
2007-12-06,992.487
2007-12-07,996.603
2007-12-10,992.855
2007-12-11,1000.604
2007-12-12,986.98
2007-12-13,963.815
2007-12-14,946.569
2007-12-17,929.684
2007-12-18,924.37
2007-12-19,916.264
2007-12-20,921.3
2007-12-21,924.628
2007-12-24,920.829
2007-12-25,943.522
2007-12-26,952.401
2007-12-27,947.649
2007-12-28,942.4
2007-12-31,954.21
2008-01-01,954.21
2008-01-02,971.251
2008-01-03,973.379
2008-01-04,941.324
2008-01-07,920.105
2008-01-08,919.759
2008-01-09,934.42
2008-01-10,919.222
2008-01-11,905.213
2008-01-14,913.678
2008-01-15,906.041
2008-01-16,868.136
2008-01-17,886.62
2008-01-18,897.551
2008-01-21,876.502
2008-01-22,817.198
2008-01-23,845.085
2008-01-24,859.997
2008-01-25,893.033
2008-01-28,853.406
2008-01-29,878.637
2008-01-30,868.196
2008-01-31,891.416
2008-02-01,887.536
2008-02-04,899.837
2008-02-05,891.459
2008-02-06,851.423
2008-02-07,856.525
2008-02-08,833.797
2008-02-11,839.225
2008-02-12,835.255
2008-02-13,833.415
2008-02-14,869.521
2008-02-15,873.451
2008-02-18,870.639
2008-02-19,882.499
2008-02-20,849.261
2008-02-21,878.164
2008-02-22,873.842
2008-02-25,890.535
2008-02-26,894.231
2008-02-27,912.826
2008-02-28,909.776
2008-02-29,901.006
2008-03-03,864.509
2008-03-04,868.885
2008-03-05,860.386
2008-03-06,884.638
2008-03-07,852.244
2008-03-10,839.718
2008-03-11,841.269
2008-03-12,857.2
2008-03-13,842.204
2008-03-14,830.862
2008-03-17,825.231
2008-03-18,822.968
2008-03-19,839.324
2008-03-20,844.125
2008-03-21,855.293
2008-03-24,839.947
2008-03-25,864.038
2008-03-26,877.073
2008-03-27,862.936
2008-03-28,880.495
2008-03-31,859.231
2008-04-01,852.441
2008-04-02,887.687
2008-04-03,903.461
2008-04-04,903.258
2008-04-07,911.316
2008-04-08,892.145
2008-04-09,879.381
2008-04-10,882.542
2008-04-11,905.119
2008-04-14,882.575
2008-04-15,881.504
2008-04-16,895.014
2008-04-17,903.127
2008-04-18,895.412
2008-04-21,933.366
2008-04-22,914.455
2008-04-23,914.687
2008-04-24,906.445
2008-04-25,928.053
2008-04-28,934.917
2008-04-29,945.048
2008-04-30,933.488
2008-05-01,933.927
2008-05-02,947.596
2008-05-05,948.858
2008-05-06,955.581
2008-05-07,951.727
2008-05-08,951.538
2008-05-09,933.043
2008-05-12,934.591
2008-05-13,942.967
2008-05-14,942.548
2008-05-15,960.079
2008-05-16,969.109
2008-05-19,974.057
2008-05-20,980.949
2008-05-21,967.227
2008-05-22,964.672
2008-05-23,966.737
2008-05-26,944.809
2008-05-27,955.414
2008-05-28,938.734
2008-05-29,956.665
2008-05-30,969.693
2008-06-02,993.258
2008-06-03,976.059
2008-06-04,991.65
2008-06-05,970.31
2008-06-06,983.047
2008-06-09,955.307
2008-06-10,932.707
2008-06-11,941.997
2008-06-12,912.016
2008-06-13,920.548
2008-06-16,942.15
2008-06-17,943.317
2008-06-18,950.741
2008-06-19,928.265
2008-06-20,918.398
2008-06-23,907.901
2008-06-24,911.758
2008-06-25,904.813
2008-06-26,913.501
2008-06-27,901.503
2008-06-30,900.429
2008-07-01,896.944
2008-07-02,884.324
2008-07-03,880.024
2008-07-04,879.247
2008-07-07,883.384
2008-07-08,862.829
2008-07-09,864.37
2008-07-10,870.694
2008-07-11,875.989
2008-07-14,872.811
2008-07-15,868.074
2008-07-16,861.044
2008-07-17,866.134
2008-07-18,847.373
2008-07-21,846.422
2008-07-22,871.317
2008-07-23,876.347
2008-07-24,893.062
2008-07-25,862.457
2008-07-28,867.355
2008-07-29,851.759
2008-07-30,863.583
2008-07-31,861.56
2008-08-01,843.933
2008-08-04,822.318
2008-08-05,821.637
2008-08-06,831.718
2008-08-07,817.227
2008-08-08,811.868
2008-08-11,827.567
2008-08-12,823.405
2008-08-13,812.167
2008-08-14,801.34
2008-08-15,798.012
2008-08-18,810.346
2008-08-19,795.822
2008-08-20,794.157
2008-08-21,800.116
2008-08-22,782.229
2008-08-25,800.602
2008-08-26,790.264
2008-08-27,786.843
2008-08-28,782.915
2008-08-29,813.662
2008-09-01,802.1
2008-09-02,784.216
2008-09-03,786.47
2008-09-04,774.143
2008-09-05,762.251
2008-09-08,787.351
2008-09-09,771.173
2008-09-10,766.471
2008-09-11,753.246
2008-09-12,760.719
2008-09-15,767.95
2008-09-16,729.817
2008-09-17,736.949
2008-09-18,713.075
2008-09-19,746.084
2008-09-22,762.244
2008-09-23,769.815
2008-09-24,765.413
2008-09-25,756.696
2008-09-26,753.511
2008-09-29,749.447
2008-09-30,708.547
2008-10-01,721.871
2008-10-02,705.132
2008-10-03,683.344
2008-10-06,679.722
2008-10-07,659.405
2008-10-08,616.523
2008-10-09,621.415
2008-10-10,585.823
2008-10-13,579.808
2008-10-14,652.067
2008-10-15,654.725
2008-10-16,590.835
2008-10-17,597.009
2008-10-20,620.061
2008-10-21,645.518
2008-10-22,608.925
2008-10-23,599.411
2008-10-24,571.272
2008-10-27,527.332
2008-10-28,534.356
2008-10-29,556.305
2008-10-30,607.132
2008-10-31,583.852
2008-11-03,580.342
2008-11-04,606.017
2008-11-05,651.825
2008-11-06,617.507
2008-11-07,596.936
2008-11-10,618.845
2008-11-11,604.942
2008-11-12,605.072
2008-11-13,571.887
2008-11-14,573.543
2008-11-17,576.874
2008-11-18,555.442
2008-11-19,546.37
2008-11-20,518.735
2008-11-21,538.337
2008-11-24,530.267
2008-11-25,555.537
2008-11-26,549.312
2008-11-27,556.66
2008-11-28,558.604
2008-12-01,561.925
2008-12-02,536.726
2008-12-03,548.679
2008-12-04,541.873
2008-12-05,546.377
2008-12-08,559.844
2008-12-09,563.863
2008-12-10,572.955
2008-12-11,584.87
2008-12-12,564.84
2008-12-15,591.375
2008-12-16,581.826
2008-12-17,607.981
2008-12-18,600.357
2008-12-19,597.691
2008-12-22,602.067
2008-12-23,600.837
2008-12-24,587.902
2008-12-25,592.459
2008-12-26,598.856
2008-12-29,606.251
2008-12-30,609.018
2008-12-31,605.861
2009-01-01,605.861
2009-01-02,603.696
2009-01-05,604.573
2009-01-06,595.125
2009-01-07,612.136
2009-01-08,602.104
2009-01-09,604.692
2009-01-12,611.504
2009-01-13,580.617
2009-01-14,587.192
2009-01-15,563.665
2009-01-16,570.244
2009-01-19,570.659
2009-01-20,560.665
2009-01-21,562.515
2009-01-22,565.6
2009-01-23,541.63
2009-01-26,535.96
2009-01-27,567.779
2009-01-28,560.656
2009-01-29,572.289
2009-01-30,551.994
2009-02-02,535.252
2009-02-03,538.367
2009-02-04,546.745
2009-02-05,537.249
2009-02-06,532.767
2009-02-09,522.06
2009-02-10,525.753
2009-02-11,530.936
2009-02-12,516.602
2009-02-13,511.791
2009-02-16,517.377
2009-02-17,503.459
2009-02-18,489.589
2009-02-19,486.513
2009-02-20,476.918
2009-02-23,474.203
2009-02-24,460.297
2009-02-25,469.313
2009-02-26,460.603
2009-02-27,475.338
2009-03-02,460.432
2009-03-03,450.355
2009-03-04,448.813
2009-03-05,458.031
2009-03-06,448.241
2009-03-09,435.397
2009-03-10,434.165
2009-03-11,450.739
2009-03-12,435.011
2009-03-13,449.954
2009-03-16,459.322
2009-03-17,470.076
2009-03-18,477.675
2009-03-19,500.315
2009-03-20,488.169
2009-03-23,499.375
2009-03-24,510.608
2009-03-25,513.505
2009-03-26,521.207
2009-03-27,521.129
2009-03-30,503.78
2009-03-31,483.246
2009-04-01,493.335
2009-04-02,511.453
2009-04-03,512.194
2009-04-06,507.557
2009-04-07,508.662
2009-04-08,500.503
2009-04-09,515.889
2009-04-10,514.947
2009-04-13,511.98
2009-04-14,514.411
2009-04-15,506.635
2009-04-16,506.814
2009-04-17,514.559
2009-04-20,516.269
2009-04-21,508.076
2009-04-22,509.69
2009-04-23,515.618
2009-04-24,512.463
2009-04-27,518.986
2009-04-28,507.437
2009-04-29,505.371
2009-04-30,515.079
2009-05-01,518.01
2009-05-04,517.697
2009-05-05,520.446
2009-05-06,521.237
2009-05-07,543.921
2009-05-08,552.223
2009-05-11,565.431
2009-05-12,561.65
2009-05-13,567.345
2009-05-14,552.952
2009-05-15,566.908
2009-05-18,547.578
2009-05-19,558.733
2009-05-20,565.346
2009-05-21,565.704
2009-05-22,560.782
2009-05-25,563.514
2009-05-26,564.326
2009-05-27,568.873
2009-05-28,558.613
2009-05-29,568.915
2009-06-01,569.294
2009-06-02,573.321
2009-06-03,576.761
2009-06-04,570.671
2009-06-05,564.669
2009-06-08,566.183
2009-06-09,567.638
2009-06-10,574.594
2009-06-11,577.236
2009-06-12,581.33
2009-06-15,579.567
2009-06-16,569.198
2009-06-17,578.419
2009-06-18,566.173
2009-06-19,569.954
2009-06-22,574.563
2009-06-23,564.79
2009-06-24,564.158
2009-06-25,569.967
2009-06-26,580.539
2009-06-29,572.711
2009-06-30,576.701
2009-07-01,575.014
2009-07-02,576.779
2009-07-03,575.126
2009-07-06,576.565
2009-07-07,572.398
2009-07-08,565.097
2009-07-09,564.942
2009-07-10,566.671
2009-07-13,553.578
2009-07-14,560.822
2009-07-15,555.083
2009-07-16,560.141
2009-07-17,561.31
2009-07-20,558.549
2009-07-21,577.271
2009-07-22,581.249
2009-07-23,575.844
2009-07-24,585.448
2009-07-27,586.595
2009-07-28,592.193
2009-07-29,589.822
2009-07-30,593.312
2009-07-31,604.552
2009-08-03,608.983
2009-08-04,607.958
2009-08-05,604.092
2009-08-06,606.472
2009-08-07,595.035
2009-08-10,602.392
2009-08-11,612.983
2009-08-12,602.542
2009-08-13,611.677
2009-08-14,620.825
2009-08-17,604.614
2009-08-18,602.445
2009-08-19,603.753
2009-08-20,609.747
2009-08-21,600.905
2009-08-24,614.616
2009-08-25,615.254
2009-08-26,622.596
2009-08-27,620.923
2009-08-28,624.995
2009-08-31,628.204
2009-09-01,628.485
2009-09-02,621.115
2009-09-03,616.242
2009-09-04,609.537
2009-09-07,616.42
2009-09-08,625.339
2009-09-09,624.31
2009-09-10,635.905
2009-09-11,640.037
2009-09-14,627.571
2009-09-15,622.876
2009-09-16,625.363
2009-09-17,632.232
2009-09-18,631.376
2009-09-21,625.112
2009-09-22,632.588
2009-09-23,630.927
2009-09-24,642.868
2009-09-25,636.736
2009-09-28,625.274
2009-09-29,620.676
2009-09-30,630.932
2009-10-01,620.795
2009-10-02,608.193
2009-10-05,598.265
2009-10-06,608.163
2009-10-07,614.231
2009-10-08,620.551
2009-10-09,622.659
2009-10-12,620.611
2009-10-13,622.691
2009-10-14,621.872
2009-10-15,623.177
2009-10-16,617.691
2009-10-19,624.1
2009-10-20,628.289
2009-10-21,625.281
2009-10-22,618.968
2009-10-23,611.805
2009-10-26,617.32
2009-10-27,605.502
2009-10-28,606.048
2009-10-29,598.076
2009-10-30,612.823
2009-11-02,600.571
2009-11-03,601.621
2009-11-04,599.134
2009-11-05,595.599
2009-11-06,601.753
2009-11-09,601.847
2009-11-10,604.307
2009-11-11,603.694
2009-11-12,597.433
2009-11-13,601.776
2009-11-16,601.166
2009-11-17,598.49
2009-11-18,595.71
2009-11-19,590.015
2009-11-20,588.191
2009-11-23,588.158
2009-11-24,585.876
2009-11-25,595.855
2009-11-26,599.413
2009-11-27,583.339
2009-11-30,608.091
2009-12-01,618.385
2009-12-02,616.067
2009-12-03,634.016
2009-12-04,624.549
2009-12-07,635.579
2009-12-08,643.536
2009-12-09,639.302
2009-12-10,626.972
2009-12-11,630.836
2009-12-14,637.465
2009-12-15,628.578
2009-12-16,636.176
2009-12-17,630.618
2009-12-18,625.146
2009-12-21,622.417
2009-12-22,626.631
2009-12-23,629.098
2009-12-24,636.324
2009-12-25,633.799
2009-12-28,640.275
2009-12-29,639.792
2009-12-30,628.446
2009-12-31,625.644
2010-01-01,625.644
2010-01-04,637.357
2010-01-05,645.291
2010-01-06,642.226
2010-01-07,636.525
2010-01-08,644.575
2010-01-11,651.727
2010-01-12,669.345
2010-01-13,658.461
2010-01-14,669.562
2010-01-15,676.041
2010-01-18,669.693
2010-01-19,660.067
2010-01-20,655.853
2010-01-21,665.146
2010-01-22,661.021
2010-01-25,656.331
2010-01-26,647.89
2010-01-27,643.27
2010-01-28,647.618
2010-01-29,632.871
2010-02-01,630.516
2010-02-02,644.14
2010-02-03,642.891
2010-02-04,644.831
2010-02-05,635.585
2010-02-08,629.04
2010-02-09,626.169
2010-02-10,625.568
2010-02-11,625.986
2010-02-12,630.036
2010-02-15,624.22
2010-02-16,624.145
2010-02-17,637.093
2010-02-18,636.022
2010-02-19,617.031
2010-02-22,639.254
2010-02-23,643.739
2010-02-24,636.942
2010-02-25,639.099
2010-02-26,641.176
2010-03-01,640.272
2010-03-02,646.169
2010-03-03,651.459
2010-03-04,641.297
2010-03-05,641.305
2010-03-08,655.994
2010-03-09,658.604
2010-03-10,651.382
2010-03-11,657.51
2010-03-12,661.181
2010-03-15,663.966
2010-03-16,662.552
2010-03-17,670.174
2010-03-18,663.247
2010-03-19,669.545
2010-03-22,673.077
2010-03-23,670.73
2010-03-24,661.137
2010-03-25,655.482
2010-03-26,667.335
2010-03-29,671.538
2010-03-30,678.007
2010-03-31,674.168
2010-04-01,676.143
2010-04-02,678.755
2010-04-05,680.573
2010-04-06,679.46
2010-04-07,682.876
2010-04-08,677.838
2010-04-09,678.572
2010-04-12,681.175
2010-04-13,677.09
2010-04-14,677.909
2010-04-15,686.015
2010-04-16,683.368
2010-04-19,672.006
2010-04-20,666.223
2010-04-21,675.845
2010-04-22,669.372
2010-04-23,660.954
2010-04-26,676.644
2010-04-27,685.421
2010-04-28,666.33
2010-04-29,665.234
2010-04-30,674.682
2010-05-03,671.113
2010-05-04,671.077
2010-05-05,672.073
2010-05-06,657.142
2010-05-07,656.614
2010-05-10,649.087
2010-05-11,643.889
2010-05-12,641.103
2010-05-13,657.888
2010-05-14,651.503
2010-05-17,635.709
2010-05-18,633.009
2010-05-19,638.286
2010-05-20,639.223
2010-05-21,623.703
2010-05-24,618.943
2010-05-25,607.145
2010-05-26,601.777
2010-05-27,609.343
2010-05-28,615.073
2010-05-31,614.517
2010-06-01,610.69
2010-06-02,596.838
2010-06-03,614.587
2010-06-04,617.608
2010-06-07,594.242
2010-06-08,599.083
2010-06-09,589.567
2010-06-10,596.117
2010-06-11,601.017
2010-06-14,611.141
2010-06-15,614.79
2010-06-16,625.56
2010-06-17,624.202
2010-06-18,620.973
2010-06-21,633.063
2010-06-22,628.187
2010-06-23,620.617
2010-06-24,625.479
2010-06-25,614.044
2010-06-28,611.56
2010-06-29,609.587
2010-06-30,599.614
2010-07-01,597.603
2010-07-02,594.86
2010-07-05,598.959
2010-07-06,609.815
2010-07-07,606.088
2010-07-08,613.98
2010-07-09,615.422
2010-07-12,615.845
2010-07-13,617.272
2010-07-14,629.046
2010-07-15,626.335
2010-07-16,618.275
2010-07-19,616.421
2010-07-20,607.244
2010-07-21,604.643
2010-07-22,601.634
2010-07-23,615.326
2010-07-26,620.154
2010-07-27,615.404
2010-07-28,634.018
2010-07-29,637.481
2010-07-30,631.088
2010-08-02,635.249
2010-08-03,645.307
2010-08-04,627.939
2010-08-05,641.821
2010-08-06,649.777
2010-08-09,640.22
2010-08-10,637.59
2010-08-11,625.117
2010-08-12,615.595
2010-08-13,614.733
2010-08-16,618.001
2010-08-17,613.812
2010-08-18,621.532
2010-08-19,632.896
2010-08-20,617.055
2010-08-23,615.533
2010-08-24,617.658
2010-08-25,603.379
2010-08-26,607.934
2010-08-27,611.734
