Date,JAPAN LARGE GROWTH Large Cap
2010-08-30,620.558
2010-08-31,605.286
2010-09-01,607.727
2010-09-02,618.416
2010-09-03,621.319
2010-09-06,633.136
2010-09-07,633.838
2010-09-08,620.394
2010-09-09,625.964
2010-09-10,630.859
2010-09-13,638.379
2010-09-14,641.496
2010-09-15,636.101
2010-09-16,634.8
2010-09-17,638.491
2010-09-20,639.273
2010-09-21,641.354
2010-09-22,643.656
2010-09-23,645.069
2010-09-24,638.992
2010-09-27,649.735
2010-09-28,651.407
2010-09-29,658.289
2010-09-30,647.765
2010-10-01,651.584
2010-10-04,648.821
2010-10-05,657.836
2010-10-06,668.648
2010-10-07,673.054
2010-10-08,670.467
2010-10-11,668.629
2010-10-12,661.654
2010-10-13,661.583
2010-10-14,678.877
2010-10-15,672.513
2010-10-18,676.401
2010-10-19,673.764
2010-10-20,671.392
2010-10-21,667.0
2010-10-22,668.786
2010-10-25,672.305
2010-10-26,663.522
2010-10-27,662.326
2010-10-28,668.078
2010-10-29,662.968
2010-11-01,655.285
2010-11-02,654.038
2010-11-03,649.178
2010-11-04,668.248
2010-11-05,679.698
2010-11-08,688.896
2010-11-09,689.199
2010-11-10,681.597
2010-11-11,685.301
2010-11-12,677.038
2010-11-15,677.666
2010-11-16,671.805
2010-11-17,675.6
2010-11-18,684.827
2010-11-19,685.404
2010-11-22,691.374
2010-11-23,695.665
2010-11-24,685.042
2010-11-25,686.885
2010-11-26,680.947
2010-11-29,685.112
2010-11-30,677.954
2010-12-01,678.604
2010-12-02,692.279
2010-12-03,705.307
2010-12-06,705.06
2010-12-07,697.714
2010-12-08,694.253
2010-12-09,699.843
2010-12-10,695.43
2010-12-13,703.873
2010-12-14,706.884
2010-12-15,702.122
2010-12-16,700.037
2010-12-17,700.708
2010-12-20,701.333
2010-12-21,710.076
2010-12-22,710.87
2010-12-23,714.379
2010-12-24,712.918
2010-12-27,716.591
2010-12-28,721.181
2010-12-29,723.922
2010-12-30,719.158
2010-12-31,724.833
2011-01-03,719.598
2011-01-04,726.25
2011-01-05,713.533
2011-01-06,725.601
2011-01-07,729.063
2011-01-10,731.311
2011-01-11,724.04
2011-01-12,726.321
2011-01-13,737.003
2011-01-14,729.723
2011-01-17,730.712
2011-01-18,731.598
2011-01-19,741.711
2011-01-20,724.274
2011-01-21,714.912
2011-01-24,722.245
2011-01-25,731.959
2011-01-26,728.846
2011-01-27,732.158
2011-01-28,730.493
2011-01-31,724.032
2011-02-01,731.433
2011-02-02,742.311
2011-02-03,737.279
2011-02-04,743.671
2011-02-07,742.209
2011-02-08,749.613
2011-02-09,741.469
2011-02-10,734.243
2011-02-11,732.482
2011-02-14,743.928
2011-02-15,742.025
2011-02-16,747.13
2011-02-17,757.864
2011-02-18,756.994
2011-02-21,758.878
2011-02-22,746.677
2011-02-23,742.535
2011-02-24,740.969
2011-02-25,748.234
2011-02-28,752.874
2011-03-01,761.809
2011-03-02,748.269
2011-03-03,746.565
2011-03-04,752.427
2011-03-07,742.649
2011-03-08,735.51
2011-03-09,738.934
2011-03-10,725.795
2011-03-11,724.712
2011-03-14,673.837
2011-03-15,624.227
2011-03-16,670.107
2011-03-17,674.19
2011-03-18,669.7
2011-03-21,669.783
2011-03-22,695.919
2011-03-23,689.682
2011-03-24,682.948
2011-03-25,683.917
2011-03-28,679.564
2011-03-29,677.212
2011-03-30,687.884
2011-03-31,691.208
2011-04-01,673.016
2011-04-04,674.499
2011-04-05,661.302
2011-04-06,650.858
2011-04-07,652.946
2011-04-08,662.337
2011-04-11,663.105
2011-04-12,660.716
2011-04-13,664.506
2011-04-14,672.744
2011-04-15,668.949
2011-04-18,672.546
2011-04-19,663.314
2011-04-20,673.296
2011-04-21,684.195
2011-04-22,684.268
2011-04-25,681.228
2011-04-26,675.715
2011-04-27,674.882
2011-04-28,694.865
2011-04-29,697.605
2011-05-02,710.973
2011-05-03,712.996
2011-05-04,714.632
2011-05-05,720.663
2011-05-06,703.635
2011-05-09,698.892
2011-05-10,700.772
2011-05-11,698.19
2011-05-12,691.826
2011-05-13,688.476
2011-05-16,681.258
2011-05-17,678.484
2011-05-18,683.972
2011-05-19,675.857
2011-05-20,675.729
2011-05-23,663.66
2011-05-24,663.408
2011-05-25,661.659
2011-05-26,677.675
2011-05-27,677.283
2011-05-30,675.249
2011-05-31,686.038
2011-06-01,690.092
2011-06-02,677.137
2011-06-03,674.203
2011-06-06,670.66
2011-06-07,674.468
2011-06-08,675.667
2011-06-09,673.068
2011-06-10,675.716
2011-06-13,669.62
2011-06-14,673.743
2011-06-15,674.375
2011-06-16,662.597
2011-06-17,661.768
2011-06-20,658.636
2011-06-21,666.266
2011-06-22,677.384
2011-06-23,670.423
2011-06-24,678.885
2011-06-27,668.276
2011-06-28,673.348
2011-06-29,684.755
2011-06-30,687.375
2011-07-01,691.145
2011-07-04,699.984
2011-07-05,698.627
2011-07-06,710.193
2011-07-07,703.539
2011-07-08,713.08
2011-07-11,711.235
2011-07-12,706.502
2011-07-13,713.304
2011-07-14,709.625
2011-07-15,712.539
2011-07-18,712.044
2011-07-19,707.157
2011-07-20,715.27
2011-07-21,716.142
2011-07-22,725.879
2011-07-25,718.858
2011-07-26,726.018
2011-07-27,722.885
2011-07-28,715.294
2011-07-29,714.694
2011-08-01,727.268
2011-08-02,715.309
2011-08-03,702.002
2011-08-04,682.316
2011-08-05,664.038
2011-08-08,656.273
2011-08-09,647.453
2011-08-10,655.885
2011-08-11,645.307
2011-08-12,642.444
2011-08-15,653.398
2011-08-16,655.083
2011-08-17,652.503
2011-08-18,642.448
2011-08-19,629.9
2011-08-22,618.516
2011-08-23,627.012
2011-08-24,618.059
2011-08-25,623.435
2011-08-26,630.861
2011-08-29,632.301
2011-08-30,640.799
2011-08-31,645.806
2011-09-01,651.127
2011-09-02,643.616
2011-09-05,627.16
2011-09-06,612.274
2011-09-07,623.207
2011-09-08,624.373
2011-09-09,617.855
2011-09-12,610.545
2011-09-13,618.528
2011-09-14,613.181
2011-09-15,620.939
2011-09-16,634.091
2011-09-19,637.992
2011-09-20,627.65
2011-09-21,630.082
2011-09-22,617.329
2011-09-23,617.734
2011-09-26,603.816
2011-09-27,618.572
2011-09-28,625.457
2011-09-29,628.293
2011-09-30,624.65
2011-10-03,615.446
2011-10-04,607.268
2011-10-05,600.291
2011-10-06,612.386
2011-10-07,616.286
2011-10-10,616.527
2011-10-11,629.925
2011-10-12,622.812
2011-10-13,634.215
2011-10-14,621.832
2011-10-17,638.414
2011-10-18,629.715
2011-10-19,629.721
2011-10-20,621.167
2011-10-21,627.048
2011-10-24,638.277
2011-10-25,636.173
2011-10-26,633.898
2011-10-27,650.507
2011-10-28,662.816
2011-10-31,635.553
2011-11-01,624.014
2011-11-02,611.083
2011-11-03,611.592
2011-11-04,622.401
2011-11-07,621.778
2011-11-08,613.809
2011-11-09,623.073
2011-11-10,605.579
2011-11-11,610.803
2011-11-14,617.507
2011-11-15,613.958
2011-11-16,608.487
2011-11-17,611.582
2011-11-18,605.155
2011-11-21,601.237
2011-11-22,600.619
2011-11-23,597.402
2011-11-24,591.337
2011-11-25,588.219
2011-11-28,594.526
2011-11-29,609.428
2011-11-30,609.168
2011-12-01,618.125
2011-12-02,618.096
2011-12-05,622.092
2011-12-06,614.472
2011-12-07,623.922
2011-12-08,621.384
2011-12-09,611.803
2011-12-12,617.316
2011-12-13,611.038
2011-12-14,605.067
2011-12-15,595.583
2011-12-16,596.244
2011-12-19,588.121
2011-12-20,590.933
2011-12-21,594.947
2011-12-22,591.546
2011-12-23,591.47
2011-12-26,595.445
2011-12-27,595.171
2011-12-28,592.948
2011-12-29,593.911
2011-12-30,604.63
2012-01-02,604.63
2012-01-03,606.127
2012-01-04,617.53
2012-01-05,608.842
2012-01-06,603.672
2012-01-09,605.754
2012-01-10,606.922
2012-01-11,606.625
2012-01-12,602.839
2012-01-13,607.69
2012-01-16,601.478
2012-01-17,605.388
2012-01-18,608.799
2012-01-19,612.419
2012-01-20,624.603
2012-01-23,624.937
2012-01-24,620.956
2012-01-25,626.393
2012-01-26,631.569
2012-01-27,632.141
2012-01-30,628.46
2012-01-31,628.697
2012-02-01,630.045
2012-02-02,633.048
2012-02-03,629.023
2012-02-06,639.165
2012-02-07,639.278
2012-02-08,648.54
2012-02-09,646.382
2012-02-10,639.296
2012-02-13,644.359
2012-02-14,640.076
2012-02-15,656.608
2012-02-16,650.865
2012-02-17,657.486
2012-02-20,666.281
2012-02-21,660.413
2012-02-22,661.319
2012-02-23,664.051
2012-02-24,663.792
2012-02-27,665.782
2012-02-28,668.88
2012-02-29,663.889
2012-03-01,661.058
2012-03-02,659.015
2012-03-05,655.013
2012-03-06,654.261
2012-03-07,648.692
2012-03-08,656.525
2012-03-09,659.273
2012-03-12,657.703
2012-03-13,654.709
2012-03-14,657.265
2012-03-15,669.707
2012-03-16,670.991
2012-03-19,671.839
2012-03-20,669.228
2012-03-21,661.392
2012-03-22,672.417
2012-03-23,664.851
2012-03-26,662.127
2012-03-27,676.676
2012-03-28,681.734
2012-03-29,681.304
2012-03-30,677.994
2012-04-02,682.182
2012-04-03,676.243
2012-04-04,662.14
2012-04-05,661.858
2012-04-06,654.872
2012-04-09,652.994
2012-04-10,656.524
2012-04-11,649.931
2012-04-12,653.983
2012-04-13,656.675
2012-04-16,652.184
2012-04-17,648.418
2012-04-18,657.5
2012-04-19,651.87
2012-04-20,648.709
2012-04-23,650.604
2012-04-24,647.272
2012-04-25,649.501
2012-04-26,654.377
2012-04-27,652.518
2012-04-30,657.462
2012-05-01,640.716
2012-05-02,642.452
2012-05-03,640.854
2012-05-04,644.865
2012-05-07,628.597
2012-05-08,632.339
2012-05-09,627.701
2012-05-10,623.44
2012-05-11,620.432
2012-05-14,622.144
2012-05-15,610.966
2012-05-16,603.047
2012-05-17,614.738
2012-05-18,597.97
2012-05-21,596.161
2012-05-22,600.326
2012-05-23,595.105
2012-05-24,594.59
2012-05-25,594.847
2012-05-28,597.428
2012-05-29,601.789
2012-05-30,603.393
2012-05-31,603.078
2012-06-01,596.559
2012-06-04,582.433
2012-06-05,589.838
2012-06-06,597.335
2012-06-07,604.189
2012-06-08,593.003
2012-06-11,606.252
2012-06-12,600.583
2012-06-13,603.386
2012-06-14,603.502
2012-06-15,606.526
2012-06-18,615.081
2012-06-19,609.519
2012-06-20,616.161
2012-06-21,613.649
2012-06-22,609.2
2012-06-25,611.054
2012-06-26,606.823
2012-06-27,609.151
2012-06-28,625.047
2012-06-29,630.084
2012-07-02,632.597
2012-07-03,634.693
2012-07-04,636.702
2012-07-05,633.237
2012-07-06,632.616
2012-07-09,623.851
2012-07-10,619.172
2012-07-11,617.234
2012-07-12,611.365
2012-07-13,610.648
2012-07-16,614.293
2012-07-17,611.023
2012-07-18,611.701
2012-07-19,618.695
2012-07-20,609.619
2012-07-23,600.594
2012-07-24,597.724
2012-07-25,588.222
2012-07-26,592.855
2012-07-27,600.644
2012-07-30,607.45
2012-07-31,614.642
2012-08-01,610.934
2012-08-02,613.288
2012-08-03,604.608
2012-08-06,619.755
2012-08-07,622.31
2012-08-08,624.286
2012-08-09,627.846
2012-08-10,626.035
2012-08-13,624.901
2012-08-14,621.751
2012-08-15,620.671
2012-08-16,631.753
2012-08-17,634.336
2012-08-20,634.785
2012-08-21,633.568
2012-08-22,632.529
2012-08-23,641.848
2012-08-24,632.825
2012-08-27,631.619
2012-08-28,627.117
2012-08-29,628.83
2012-08-30,626.176
2012-08-31,616.831
2012-09-03,613.599
2012-09-04,610.838
2012-09-05,603.921
2012-09-06,602.614
2012-09-07,624.541
2012-09-10,623.545
2012-09-11,622.424
2012-09-12,630.517
2012-09-13,635.128
2012-09-14,638.929
2012-09-17,634.957
2012-09-18,637.278
2012-09-19,646.469
2012-09-20,635.517
2012-09-21,638.466
2012-09-24,635.956
2012-09-25,639.284
2012-09-26,630.861
2012-09-27,635.099
2012-09-28,627.27
2012-10-01,620.125
2012-10-02,621.125
2012-10-03,616.602
2012-10-04,624.15
2012-10-05,622.321
2012-10-08,626.58
2012-10-09,617.517
2012-10-10,605.782
2012-10-11,601.378
2012-10-12,604.401
2012-10-15,605.927
2012-10-16,613.175
2012-10-17,621.517
2012-10-18,627.799
2012-10-19,628.81
2012-10-22,624.804
2012-10-23,623.472
2012-10-24,618.566
2012-10-25,621.48
2012-10-26,616.677
2012-10-29,613.959
2012-10-30,609.302
2012-10-31,615.177
2012-11-01,613.992
2012-11-02,619.021
2012-11-05,619.306
2012-11-06,617.499
2012-11-07,620.899
2012-11-08,611.156
2012-11-09,609.716
2012-11-12,602.905
2012-11-13,602.522
2012-11-14,596.187
2012-11-15,604.43
2012-11-16,617.19
2012-11-19,629.057
2012-11-20,623.748
2012-11-21,623.807
2012-11-22,632.337
2012-11-23,633.681
2012-11-26,638.236
2012-11-27,637.284
2012-11-28,631.724
2012-11-29,636.167
2012-11-30,636.426
2012-12-03,636.506
2012-12-04,640.688
2012-12-05,636.911
2012-12-06,641.565
2012-12-07,641.606
2012-12-10,640.45
2012-12-11,638.113
2012-12-12,637.474
2012-12-13,639.551
2012-12-14,639.856
2012-12-17,642.25
2012-12-18,647.855
2012-12-19,662.626
2012-12-20,660.576
2012-12-21,655.745
2012-12-24,650.525
2012-12-25,656.09
2012-12-26,657.685
2012-12-27,662.958
2012-12-28,667.05
2012-12-31,664.195
2013-01-01,664.195
2013-01-02,658.824
2013-01-03,661.327
2013-01-04,675.868
2013-01-07,671.543
2013-01-08,668.86
2013-01-09,669.158
2013-01-10,673.117
2013-01-11,673.799
2013-01-14,672.516
2013-01-15,682.421
2013-01-16,668.392
2013-01-17,665.264
2013-01-18,676.51
2013-01-21,669.615
2013-01-22,676.801
2013-01-23,665.72
2013-01-24,663.112
2013-01-25,672.427
2013-01-28,669.902
2013-01-29,674.01
2013-01-30,683.527
2013-01-31,683.156
2013-02-01,679.332
2013-02-04,686.944
2013-02-05,668.256
2013-02-06,693.439
2013-02-07,691.979
2013-02-08,687.989
2013-02-11,682.871
2013-02-12,696.393
2013-02-13,686.151
2013-02-14,687.983
2013-02-15,674.83
2013-02-18,685.997
2013-02-19,688.999
2013-02-20,693.925
2013-02-21,690.648
2013-02-22,690.221
2013-02-25,698.534
2013-02-26,703.975
2013-02-27,694.029
2013-02-28,706.404
2013-03-01,705.077
2013-03-04,713.271
2013-03-05,709.077
2013-03-06,720.692
2013-03-07,716.357
2013-03-08,718.363
2013-03-11,728.407
2013-03-12,727.543
2013-03-13,723.956
2013-03-14,730.191
2013-03-15,749.318
2013-03-18,730.058
2013-03-19,742.03
2013-03-20,736.941
2013-03-21,748.521
2013-03-22,736.388
2013-03-25,744.397
2013-03-26,743.627
2013-03-27,750.523
2013-03-28,747.387
2013-03-29,747.462
2013-04-01,733.487
2013-04-02,724.164
2013-04-03,747.234
2013-04-04,742.277
2013-04-05,759.477
2013-04-08,770.114
2013-04-09,768.448
2013-04-10,773.993
2013-04-11,800.508
2013-04-12,806.924
2013-04-15,801.656
2013-04-16,794.027
2013-04-17,804.603
2013-04-18,786.99
2013-04-19,782.174
2013-04-22,792.641
2013-04-23,788.521
2013-04-24,804.584
2013-04-25,809.271
2013-04-26,817.86
2013-04-29,813.944
2013-04-30,821.818
2013-05-01,817.764
2013-05-02,806.784
2013-05-03,799.282
2013-05-06,796.305
2013-05-07,823.729
2013-05-08,831.833
2013-05-09,818.509
2013-05-10,826.287
2013-05-13,842.785
2013-05-14,836.33
2013-05-15,854.78
2013-05-16,855.966
2013-05-17,851.889
2013-05-20,865.791
2013-05-21,861.55
2013-05-22,858.769
2013-05-23,818.845
2013-05-24,824.032
2013-05-27,797.482
2013-05-28,801.916
2013-05-29,815.546
2013-05-30,784.545
2013-05-31,785.41
2013-06-03,767.689
2013-06-04,784.984
2013-06-05,766.044
2013-06-06,762.96
2013-06-07,762.934
2013-06-10,790.746
2013-06-11,802.54
2013-06-12,808.465
2013-06-13,775.336
2013-06-14,784.852
2013-06-17,801.743
2013-06-18,797.537
2013-06-19,813.843
2013-06-20,775.336
2013-06-21,787.955
2013-06-24,778.564
2013-06-25,769.076
2013-06-26,767.833
2013-06-27,784.366
2013-06-28,802.444
2013-07-01,810.938
2013-07-02,821.189
2013-07-03,830.046
2013-07-04,823.566
2013-07-05,829.272
2013-07-08,814.604
2013-07-09,833.161
2013-07-10,838.645
2013-07-11,851.055
2013-07-12,848.156
2013-07-15,844.335
2013-07-16,856.658
2013-07-17,855.393
2013-07-18,853.702
2013-07-19,849.912
2013-07-22,861.641
2013-07-23,862.735
2013-07-24,856.693
2013-07-25,850.069
2013-07-26,836.899
2013-07-29,809.254
2013-07-30,823.839
2013-07-31,807.486
2013-08-01,826.115
2013-08-02,855.389
2013-08-05,846.187
2013-08-06,860.736
2013-08-07,839.913
2013-08-08,833.649
2013-08-09,831.29
2013-08-12,821.064
2013-08-13,825.397
2013-08-14,840.071
2013-08-15,824.873
2013-08-16,821.655
2013-08-19,824.823
2013-08-20,811.541
2013-08-21,804.57
2013-08-22,795.008
2013-08-23,814.262
2013-08-26,813.129
2013-08-27,818.056
2013-08-28,800.567
2013-08-29,796.763
2013-08-30,791.853
2013-09-02,792.94
2013-09-03,812.033
2013-09-04,818.921
2013-09-05,816.696
2013-09-06,817.736
2013-09-09,828.793
2013-09-10,832.284
2013-09-11,837.659
2013-09-12,838.982
2013-09-13,837.374
2013-09-16,841.994
2013-09-17,831.668
2013-09-18,846.992
2013-09-19,856.574
2013-09-20,858.281
2013-09-23,866.368
2013-09-24,863.166
2013-09-25,862.428
2013-09-26,871.508
2013-09-27,874.892
2013-09-30,857.639
2013-10-01,859.463
2013-10-02,855.198
2013-10-03,858.254
2013-10-04,849.329
2013-10-07,839.973
2013-10-08,840.521
2013-10-09,849.676
2013-10-10,852.07
2013-10-11,861.884
2013-10-14,863.553
2013-10-15,860.794
2013-10-16,858.725
2013-10-17,873.307
2013-10-18,872.172
2013-10-21,874.289
2013-10-22,875.904
2013-10-23,870.505
2013-10-24,876.59
2013-10-25,856.679
2013-10-28,869.249
2013-10-29,862.565
2013-10-30,872.403
2013-10-31,867.207
2013-11-01,857.387
2013-11-04,858.909
2013-11-05,862.017
2013-11-06,866.198
2013-11-07,856.467
2013-11-08,849.934
2013-11-11,857.476
2013-11-12,869.063
2013-11-13,866.54
2013-11-14,874.491
2013-11-15,887.463
2013-11-18,891.277
2013-11-19,886.136
2013-11-20,886.967
2013-11-21,887.569
2013-11-22,889.778
2013-11-25,896.413
2013-11-26,891.369
2013-11-27,881.426
2013-11-28,894.18
2013-11-29,889.125
2013-12-02,881.869
2013-12-03,891.629
2013-12-04,873.109
2013-12-05,869.671
2013-12-06,869.501
2013-12-09,881.957
2013-12-10,883.557
2013-12-11,883.289
2013-12-12,871.427
2013-12-13,871.134
2013-12-16,858.044
2013-12-17,866.913
2013-12-18,879.199
2013-12-19,882.04
2013-12-20,883.553
2013-12-23,884.402
2013-12-24,879.303
2013-12-25,880.812
2013-12-26,893.741
2013-12-27,897.683
2013-12-30,902.924
2013-12-31,902.322
2014-01-01,902.322
2014-01-02,903.01
2014-01-03,907.763
2014-01-06,894.875
2014-01-07,888.87
2014-01-08,903.133
2014-01-09,896.671
2014-01-10,903.987
2014-01-13,910.808
2014-01-14,884.266
2014-01-15,896.595
2014-01-16,897.666
2014-01-17,895.86
2014-01-20,893.449
2014-01-21,896.505
2014-01-22,898.974
2014-01-23,894.777
2014-01-24,889.181
2014-01-27,865.567
2014-01-28,860.729
2014-01-29,887.29
2014-01-30,860.542
2014-01-31,860.877
2014-02-03,848.758
2014-02-04,809.144
2014-02-05,830.449
2014-02-06,824.425
2014-02-07,837.422
2014-02-10,854.507
2014-02-11,851.544
2014-02-12,858.223
2014-02-13,844.101
2014-02-14,834.838
2014-02-17,838.38
2014-02-18,858.377
2014-02-19,853.22
2014-02-20,835.62
2014-02-21,853.629
2014-02-24,852.87
2014-02-25,866.835
2014-02-26,861.275
2014-02-27,860.665
2014-02-28,855.53
2014-03-03,847.9
2014-03-04,848.547
2014-03-05,851.876
2014-03-06,859.377
2014-03-07,863.709
2014-03-10,856.819
2014-03-11,861.858
2014-03-12,845.75
2014-03-13,847.789
2014-03-14,824.91
2014-03-17,820.218
2014-03-18,829.269
2014-03-19,827.689
2014-03-20,807.708
2014-03-21,807.826
2014-03-24,822.967
2014-03-25,820.926
2014-03-26,828.002
2014-03-27,840.197
2014-03-28,836.475
2014-03-31,846.532
2014-04-01,843.993
2014-04-02,848.712
2014-04-03,852.036
2014-04-04,852.544
2014-04-07,841.298
2014-04-08,831.295
2014-04-09,815.288
2014-04-10,815.569
2014-04-11,799.797
2014-04-14,798.344
2014-04-15,802.238
2014-04-16,821.339
2014-04-17,820.517
2014-04-18,826.523
2014-04-21,822.808
2014-04-22,817.632
2014-04-23,827.527
2014-04-24,819.133
2014-04-25,822.512
2014-04-28,809.681
2014-04-29,809.997
2014-04-30,815.208
2014-05-01,830.59
2014-05-02,832.216
2014-05-05,833.275
2014-05-06,837.87
2014-05-07,812.761
2014-05-08,816.619
2014-05-09,818.465
2014-05-12,809.741
2014-05-13,825.172
2014-05-14,831.297
2014-05-15,828.291
2014-05-16,814.38
2014-05-19,809.671
2014-05-20,812.57
2014-05-21,808.557
2014-05-22,822.493
2014-05-23,828.978
2014-05-26,838.911
2014-05-27,838.22
2014-05-28,840.893
2014-05-29,845.96
2014-05-30,846.792
2014-06-02,858.384
2014-06-03,862.16
2014-06-04,865.436
2014-06-05,866.465
2014-06-06,864.285
2014-06-09,865.564
2014-06-10,859.805
2014-06-11,869.164
2014-06-12,866.076
2014-06-13,868.469
2014-06-16,862.09
2014-06-17,861.695
2014-06-18,870.187
2014-06-19,888.748
2014-06-20,887.205
2014-06-23,887.303
2014-06-24,885.001
2014-06-25,882.184
2014-06-26,887.579
2014-06-27,881.435
2014-06-30,885.697
2014-07-01,896.017
2014-07-02,898.176
2014-07-03,892.804
2014-07-04,898.952
2014-07-07,897.251
2014-07-08,895.498
2014-07-09,892.355
2014-07-10,888.343
2014-07-11,884.37
2014-07-14,889.839
2014-07-15,894.762
2014-07-16,896.428
2014-07-17,896.147
2014-07-18,890.393
2014-07-21,891.009
2014-07-22,896.223
2014-07-23,895.625
2014-07-24,891.607
2014-07-25,900.729
2014-07-28,903.152
2014-07-29,904.538
2014-07-30,901.078
2014-07-31,896.991
2014-08-01,895.007
2014-08-04,890.119
2014-08-05,879.589
2014-08-06,874.669
2014-08-07,879.253
2014-08-08,859.363
2014-08-11,874.283
2014-08-12,876.432
2014-08-13,878.192
2014-08-14,883.583
2014-08-15,884.031
2014-08-18,882.589
2014-08-19,888.364
2014-08-20,884.063
2014-08-21,888.651
2014-08-22,883.05
2014-08-25,888.272
2014-08-26,882.177
2014-08-27,883.363
2014-08-28,880.19
2014-08-29,877.956
2014-09-01,878.283
2014-09-02,883.505
2014-09-03,888.667
2014-09-04,884.43
2014-09-05,885.249
2014-09-08,883.942
2014-09-09,880.856
2014-09-10,882.096
2014-09-11,885.146
2014-09-12,885.139
2014-09-15,886.212
2014-09-16,886.229
2014-09-17,879.372
2014-09-18,880.483
2014-09-19,888.613
2014-09-22,882.874
2014-09-23,883.928
2014-09-24,880.192
2014-09-25,896.549
2014-09-26,889.75
2014-09-29,892.629
2014-09-30,883.9
2014-10-01,879.137
2014-10-02,861.081
2014-10-03,852.444
2014-10-06,866.902
2014-10-07,871.437
2014-10-08,859.13
2014-10-09,854.247
2014-10-10,843.702
2014-10-13,848.103
2014-10-14,827.559
2014-10-15,843.902
2014-10-16,827.297
2014-10-17,810.75
2014-10-20,844.499
2014-10-21,831.582
2014-10-22,848.961
2014-10-23,839.739
2014-10-24,848.263
2014-10-27,858.086
2014-10-28,853.617
2014-10-29,865.454
2014-10-30,866.525
2014-10-31,881.474
2014-11-03,865.379
2014-11-04,902.58
2014-11-05,891.317
2014-11-06,882.015
2014-11-07,883.795
2014-11-10,881.099
2014-11-11,887.088
2014-11-12,895.708
2014-11-13,899.865
2014-11-14,900.316
2014-11-17,877.14
2014-11-18,896.457
2014-11-19,888.174
2014-11-20,885.231
2014-11-21,889.918
2014-11-24,883.679
2014-11-25,892.798
2014-11-26,893.289
2014-11-27,883.901
2014-11-28,890.468
2014-12-01,901.699
2014-12-02,899.077
2014-12-03,895.665
2014-12-04,903.387
2014-12-05,895.38
2014-12-08,899.162
2014-12-09,904.266
2014-12-10,885.142
2014-12-11,873.11
2014-12-12,884.018
2014-12-15,870.973
2014-12-16,862.606
2014-12-17,861.686
2014-12-18,865.952
2014-12-19,883.859
2014-12-22,882.27
2014-12-23,876.532
2014-12-24,887.851
2014-12-25,885.446
2014-12-26,889.212
2014-12-29,885.22
2014-12-30,879.751
2014-12-31,875.935
2015-01-01,875.935
2015-01-02,873.676
2015-01-05,874.067
2015-01-06,854.956
2015-01-07,851.014
2015-01-08,861.139
2015-01-09,869.939
2015-01-12,871.552
2015-01-13,868.724
2015-01-14,867.432
2015-01-15,881.445
2015-01-16,866.112
2015-01-19,873.211
2015-01-20,884.065
2015-01-21,884.461
2015-01-22,882.172
2015-01-23,893.903
2015-01-26,888.327
2015-01-27,910.103
2015-01-28,908.554
2015-01-29,893.604
2015-01-30,896.784
2015-02-02,895.81
2015-02-03,881.511
2015-02-04,894.783
2015-02-05,888.534
2015-02-06,881.087
2015-02-09,886.89
2015-02-10,881.207
2015-02-11,873.118
2015-02-12,898.386
2015-02-13,899.589
2015-02-16,902.764
2015-02-17,898.723
2015-02-18,912.624
2015-02-19,917.352
2015-02-20,923.639
2015-02-23,924.188
2015-02-24,926.922
2015-02-25,928.669
2015-02-26,932.904
2015-02-27,933.726
2015-03-02,930.306
2015-03-03,935.745
2015-03-04,928.595
2015-03-05,928.353
2015-03-06,930.948
2015-03-09,923.019
2015-03-10,918.467
2015-03-11,918.238
2015-03-12,931.447
2015-03-13,945.926
2015-03-16,942.37
2015-03-17,954.938
2015-03-18,965.537
2015-03-19,963.477
2015-03-20,972.125
2015-03-23,982.475
2015-03-24,976.341
2015-03-25,984.142
2015-03-26,972.359
2015-03-27,971.216
2015-03-30,966.584
2015-03-31,957.755
2015-04-01,952.268
2015-04-02,966.142
2015-04-03,973.485
2015-04-06,976.983
2015-04-07,977.972
2015-04-08,984.931
2015-04-09,986.741
2015-04-10,983.377
2015-04-13,979.897
2015-04-14,989.701
2015-04-15,988.51
2015-04-16,987.4
2015-04-17,978.956
2015-04-20,975.0
2015-04-21,990.253
2015-04-22,996.566
2015-04-23,1000.386
2015-04-24,1000.249
2015-04-27,999.43
2015-04-28,1010.278
2015-04-29,1009.131
2015-04-30,976.764
2015-05-01,969.391
2015-05-04,969.069
2015-05-05,970.28
2015-05-06,975.401
2015-05-07,964.155
2015-05-08,967.279
2015-05-11,969.824
2015-05-12,971.653
2015-05-13,981.708
2015-05-14,973.217
2015-05-15,983.743
2015-05-18,986.672
2015-05-19,982.143
2015-05-20,986.434
2015-05-21,988.085
2015-05-22,986.78
2015-05-25,993.8
2015-05-26,980.468
2015-05-27,978.839
2015-05-28,981.095
2015-05-29,982.514
2015-06-01,977.566
2015-06-02,981.535
2015-06-03,977.704
2015-06-04,974.809
2015-06-05,963.31
2015-06-08,960.38
2015-06-09,951.443
2015-06-10,961.912
2015-06-11,967.767
2015-06-12,974.65
2015-06-15,974.422
2015-06-16,967.995
2015-06-17,956.973
2015-06-18,956.2
2015-06-19,967.548
2015-06-22,973.893
2015-06-23,986.657
2015-06-24,985.237
2015-06-25,985.854
2015-06-26,981.556
2015-06-29,966.318
2015-06-30,971.383
2015-07-01,969.562
2015-07-02,974.565
2015-07-03,978.868
2015-07-06,961.418
2015-07-07,976.141
2015-07-08,953.703
2015-07-09,952.916
2015-07-10,940.241
