Date,AUSTRALIA IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-03,842.949
2010-09-06,852.711
2010-09-07,850.159
2010-09-08,848.099
2010-09-09,865.372
2010-09-10,862.857
2010-09-13,882.584
2010-09-14,886.628
2010-09-15,894.135
2010-09-16,879.27
2010-09-17,883.819
2010-09-20,894.267
2010-09-21,891.147
2010-09-22,900.138
2010-09-23,894.017
2010-09-24,893.91
2010-09-27,912.31
2010-09-28,915.076
2010-09-29,912.199
2010-09-30,899.005
2010-10-01,896.266
2010-10-04,900.8
2010-10-05,901.187
2010-10-06,920.89
2010-10-07,926.049
2010-10-08,924.921
2010-10-11,927.168
2010-10-12,912.304
2010-10-13,917.738
2010-10-14,935.244
2010-10-15,926.697
2010-10-18,924.223
2010-10-19,907.074
2010-10-20,914.038
2010-10-21,912.809
2010-10-22,911.072
2010-10-25,936.111
2010-10-26,922.584
2010-10-27,900.793
2010-10-28,918.306
2010-10-29,915.582
2010-11-01,929.798
2010-11-02,942.696
2010-11-03,941.961
2010-11-04,959.471
2010-11-05,960.293
2010-11-08,953.8
2010-11-09,950.57
2010-11-10,929.838
2010-11-11,931.954
2010-11-12,918.25
2010-11-15,917.659
2010-11-16,912.872
2010-11-17,906.582
2010-11-18,911.763
2010-11-19,906.068
2010-11-22,910.551
2010-11-23,893.325
2010-11-24,897.779
2010-11-25,896.514
2010-11-26,879.177
2010-11-29,879.462
2010-11-30,875.173
2010-12-01,877.666
2010-12-02,904.106
2010-12-03,920.022
2010-12-06,918.001
2010-12-07,926.101
2010-12-08,906.664
2010-12-09,923.652
2010-12-10,930.103
2010-12-13,942.6
2010-12-14,946.014
2010-12-15,940.321
2010-12-16,934.989
2010-12-17,932.749
2010-12-20,931.807
2010-12-21,943.283
2010-12-22,945.559
2010-12-23,953.834
2010-12-24,951.124
2010-12-27,950.555
2010-12-28,958.373
2010-12-29,961.854
2010-12-30,960.651
2010-12-31,963.228
2011-01-03,957.214
2011-01-04,943.278
2011-01-05,932.299
2011-01-06,930.37
2011-01-07,932.413
2011-01-10,927.234
2011-01-11,921.765
2011-01-12,928.348
2011-01-13,945.974
2011-01-14,940.352
2011-01-17,939.47
2011-01-18,948.66
2011-01-19,960.064
2011-01-20,934.382
2011-01-21,940.779
2011-01-24,956.781
2011-01-25,957.1
2011-01-26,958.544
2011-01-27,955.462
2011-01-28,952.266
2011-01-31,954.306
2011-02-01,965.624
2011-02-02,965.698
2011-02-03,974.568
2011-02-04,986.975
2011-02-07,991.491
2011-02-08,999.715
2011-02-09,1002.212
2011-02-10,997.77
2011-02-11,989.233
2011-02-14,1001.405
2011-02-15,996.174
2011-02-16,998.651
2011-02-17,1010.196
2011-02-18,1011.628
2011-02-21,1004.704
2011-02-22,985.69
2011-02-23,980.613
2011-02-24,981.245
2011-02-25,995.758
2011-02-28,995.866
2011-03-01,990.242
2011-03-02,985.421
2011-03-03,979.145
2011-03-04,988.852
2011-03-07,979.744
2011-03-08,978.141
2011-03-09,974.736
2011-03-10,956.205
2011-03-11,950.392
2011-03-14,946.708
2011-03-15,914.119
2011-03-16,910.164
2011-03-17,906.481
2011-03-18,929.159
2011-03-21,943.48
2011-03-22,953.226
2011-03-23,954.191
2011-03-24,973.188
2011-03-25,988.385
2011-03-28,987.415
2011-03-29,989.352
2011-03-30,1006.041
2011-03-31,1009.407
2011-04-01,1014.969
2011-04-04,1016.433
2011-04-05,1017.69
2011-04-06,1028.145
2011-04-07,1031.072
2011-04-08,1044.299
2011-04-11,1044.861
2011-04-12,1024.997
2011-04-13,1038.003
2011-04-14,1035.412
2011-04-15,1030.162
2011-04-18,1026.081
2011-04-19,1018.091
2011-04-20,1049.737
2011-04-21,1069.232
2011-04-22,1069.232
2011-04-25,1065.301
2011-04-26,1071.372
2011-04-27,1069.218
2011-04-28,1084.097
2011-04-29,1080.116
2011-05-02,1086.009
2011-05-03,1066.86
2011-05-04,1042.244
2011-05-05,1028.2
2011-05-06,1043.901
2011-05-09,1042.725
2011-05-10,1042.493
2011-05-11,1044.786
2011-05-12,1019.143
2011-05-13,1021.381
2011-05-16,1014.123
2011-05-17,1012.846
2011-05-18,1018.769
2011-05-19,1031.47
2011-05-20,1029.976
2011-05-23,997.209
2011-05-24,995.371
2011-05-25,980.596
2011-05-26,1001.743
2011-05-27,1015.834
2011-05-30,1010.334
2011-05-31,1014.454
2011-06-01,1016.643
2011-06-02,989.238
2011-06-03,990.891
2011-06-06,992.59
2011-06-07,993.77
2011-06-08,979.109
2011-06-09,982.681
2011-06-10,978.031
2011-06-13,979.561
2011-06-14,1000.606
2011-06-15,994.65
2011-06-16,963.502
2011-06-17,973.532
2011-06-20,966.0
2011-06-21,981.25
2011-06-22,987.167
2011-06-23,965.894
2011-06-24,974.189
2011-06-27,959.62
2011-06-28,971.658
2011-06-29,991.037
2011-06-30,1013.577
2011-07-01,1011.03
2011-07-04,1013.332
2011-07-05,1005.554
2011-07-06,1004.179
2011-07-07,1012.64
2011-07-08,1017.905
2011-07-11,991.719
2011-07-12,966.946
2011-07-13,983.486
2011-07-14,969.629
2011-07-15,959.088
2011-07-18,953.257
2011-07-19,962.738
2011-07-20,984.424
2011-07-21,995.046
2011-07-22,1012.486
2011-07-25,992.071
2011-07-26,1011.496
2011-07-27,1010.7
2011-07-28,994.878
2011-07-29,984.476
2011-08-01,998.72
2011-08-02,972.57
2011-08-03,939.548
2011-08-04,911.812
2011-08-05,868.505
2011-08-08,833.342
2011-08-09,835.521
2011-08-10,861.935
2011-08-11,867.151
2011-08-12,875.249
2011-08-15,911.956
2011-08-16,906.956
2011-08-17,928.032
2011-08-18,904.217
2011-08-19,875.745
2011-08-22,868.976
2011-08-23,895.194
2011-08-24,894.143
2011-08-25,905.622
2011-08-26,911.763
2011-08-29,936.873
2011-08-30,943.774
2011-08-31,953.868
2011-09-01,959.697
2011-09-02,939.289
2011-09-05,910.255
2011-09-06,889.112
2011-09-07,920.146
2011-09-08,925.718
2011-09-09,912.417
2011-09-12,867.028
2011-09-13,869.695
2011-09-14,843.637
2011-09-15,866.924
2011-09-16,892.399
2011-09-19,860.998
2011-09-20,860.407
2011-09-21,856.799
2011-09-22,805.765
2011-09-23,799.743
2011-09-26,795.575
2011-09-27,845.721
2011-09-28,848.626
2011-09-29,836.278
2011-09-30,827.419
2011-10-03,793.768
2011-10-04,775.076
2011-10-05,797.288
2011-10-06,833.489
2011-10-07,866.734
2011-10-10,888.3
2011-10-11,892.423
2011-10-12,908.698
2011-10-13,909.772
2011-10-14,921.982
2011-10-17,930.985
2011-10-18,909.526
2011-10-19,930.485
2011-10-20,909.898
2011-10-21,922.499
2011-10-24,954.479
2011-10-25,947.688
2011-10-26,941.68
2011-10-27,994.899
2011-10-28,1001.516
2011-10-31,979.043
2011-11-01,937.146
2011-11-02,929.036
2011-11-03,923.111
2011-11-04,945.378
2011-11-07,944.369
2011-11-08,949.525
2011-11-09,946.079
2011-11-10,920.123
2011-11-11,945.682
2011-11-14,943.704
2011-11-15,935.814
2011-11-16,925.608
2011-11-17,920.127
2011-11-18,901.112
2011-11-21,876.511
2011-11-22,872.807
2011-11-23,843.194
2011-11-24,844.588
2011-11-25,834.972
2011-11-28,868.552
2011-11-29,887.099
2011-11-30,917.495
2011-12-01,934.447
2011-12-02,952.763
2011-12-05,962.779
2011-12-06,945.562
2011-12-07,957.434
2011-12-08,949.325
2011-12-09,928.919
2011-12-12,932.109
2011-12-13,919.484
2011-12-14,902.544
2011-12-15,896.654
2011-12-16,906.817
2011-12-19,880.888
2011-12-20,892.669
2011-12-21,909.576
2011-12-22,907.417
2011-12-23,920.433
2011-12-26,920.433
2011-12-27,920.887
2011-12-28,904.615
2011-12-29,903.487
2011-12-30,911.642
2012-01-02,911.642
2012-01-03,932.153
2012-01-04,945.037
2012-01-05,928.931
2012-01-06,918.851
2012-01-09,917.314
2012-01-10,935.581
2012-01-11,937.577
2012-01-12,936.839
2012-01-13,937.263
2012-01-16,930.843
2012-01-17,950.103
2012-01-18,944.668
2012-01-19,946.373
2012-01-20,955.011
2012-01-23,960.875
2012-01-24,954.126
2012-01-25,971.956
2012-01-26,987.914
2012-01-27,987.483
2012-01-30,978.127
2012-01-31,980.905
2012-02-01,983.336
2012-02-02,990.375
2012-02-03,989.845
2012-02-06,996.448
2012-02-07,997.544
2012-02-08,999.138
2012-02-09,1000.652
2012-02-10,981.548
2012-02-13,995.321
2012-02-14,980.964
2012-02-15,988.874
2012-02-16,973.813
2012-02-17,978.137
2012-02-20,1000.261
2012-02-21,999.345
2012-02-22,993.912
2012-02-23,995.717
2012-02-24,1004.179
2012-02-27,1001.895
2012-02-28,1003.245
2012-02-29,1015.632
2012-03-01,1008.234
2012-03-02,1009.759
2012-03-05,1002.865
2012-03-06,981.76
2012-03-07,967.077
2012-03-08,978.411
2012-03-09,986.222
2012-03-12,969.224
2012-03-13,987.638
2012-03-14,987.893
2012-03-15,997.756
2012-03-16,1005.601
2012-03-19,1012.045
2012-03-20,997.732
2012-03-21,990.964
2012-03-22,991.29
2012-03-23,1002.145
2012-03-26,1008.672
2012-03-27,1014.198
2012-03-28,1013.386
2012-03-29,1008.149
2012-03-30,1006.538
2012-04-02,1006.383
2012-04-03,1005.368
2012-04-04,996.72
2012-04-05,1000.619
2012-04-06,1000.619
2012-04-09,1000.911
2012-04-10,990.286
2012-04-11,985.011
2012-04-12,1004.811
2012-04-13,1006.151
2012-04-16,1001.363
2012-04-17,1004.474
2012-04-18,1016.23
2012-04-19,1011.95
2012-04-20,1015.33
2012-04-23,1006.611
2012-04-24,1014.966
2012-04-25,1017.428
2012-04-26,1026.623
2012-04-27,1030.854
2012-04-30,1034.311
2012-05-01,1035.789
2012-05-02,1029.702
2012-05-03,1025.794
2012-05-04,1012.756
2012-05-07,996.95
2012-05-08,992.515
2012-05-09,981.231
2012-05-10,990.128
2012-05-11,982.241
2012-05-14,982.49
2012-05-15,977.753
2012-05-16,955.716
2012-05-17,949.023
2012-05-18,914.344
2012-05-21,918.106
2012-05-22,931.849
2012-05-23,904.133
2012-05-24,904.608
2012-05-25,899.924
2012-05-28,916.674
2012-05-29,927.082
2012-05-30,911.322
2012-05-31,904.962
2012-06-01,902.356
2012-06-04,892.603
2012-06-05,907.947
2012-06-06,923.462
2012-06-07,942.417
2012-06-08,923.476
2012-06-11,928.619
2012-06-12,929.592
2012-06-13,934.364
2012-06-14,929.452
2012-06-15,940.456
2012-06-18,961.511
2012-06-19,968.092
2012-06-20,973.871
2012-06-21,959.796
2012-06-22,945.693
2012-06-25,939.981
2012-06-26,942.001
2012-06-27,955.726
2012-06-28,951.457
2012-06-29,985.38
2012-07-02,995.882
2012-07-03,997.309
2012-07-04,1004.032
2012-07-05,1005.638
2012-07-06,998.273
2012-07-09,989.631
2012-07-10,988.034
2012-07-11,993.882
2012-07-12,976.994
2012-07-13,994.062
2012-07-16,999.571
2012-07-17,1012.37
2012-07-18,1022.81
2012-07-19,1045.214
2012-07-20,1038.326
2012-07-23,1013.479
2012-07-24,1012.257
2012-07-25,1008.292
2012-07-26,1027.212
2012-07-27,1047.874
2012-07-30,1065.039
2012-07-31,1074.294
2012-08-01,1072.879
2012-08-02,1068.405
2012-08-03,1068.446
2012-08-06,1080.009
2012-08-07,1084.276
2012-08-08,1092.172
2012-08-09,1087.796
2012-08-10,1076.223
2012-08-13,1070.406
2012-08-14,1069.519
2012-08-15,1069.712
2012-08-16,1082.106
2012-08-17,1084.06
2012-08-20,1092.613
2012-08-21,1101.853
2012-08-22,1095.208
2012-08-23,1098.685
2012-08-24,1083.702
2012-08-27,1079.727
2012-08-28,1085.123
2012-08-29,1084.288
2012-08-30,1074.309
2012-08-31,1076.912
2012-09-03,1070.388
2012-09-04,1059.519
2012-09-05,1049.71
2012-09-06,1065.891
2012-09-07,1075.816
2012-09-10,1071.765
2012-09-11,1076.208
2012-09-12,1090.282
2012-09-13,1085.447
2012-09-14,1107.299
2012-09-17,1102.84
2012-09-18,1094.736
2012-09-19,1099.35
2012-09-20,1091.042
2012-09-21,1101.618
2012-09-24,1093.728
2012-09-25,1095.673
2012-09-26,1083.016
2012-09-27,1096.203
2012-09-28,1095.141
2012-10-01,1095.434
2012-10-02,1096.355
2012-10-03,1090.786
2012-10-04,1103.199
2012-10-05,1111.878
2012-10-08,1104.514
2012-10-09,1108.771
2012-10-10,1108.763
2012-10-11,1113.239
2012-10-12,1108.779
2012-10-15,1110.697
2012-10-16,1119.063
2012-10-17,1136.705
2012-10-18,1140.601
2012-10-19,1131.33
2012-10-22,1122.869
2012-10-23,1119.03
2012-10-24,1120.043
2012-10-25,1125.999
2012-10-26,1117.842
2012-10-29,1115.619
2012-10-30,1122.895
2012-10-31,1128.555
2012-11-01,1117.227
2012-11-02,1110.71
2012-11-05,1113.433
2012-11-06,1123.344
2012-11-07,1129.19
2012-11-08,1125.654
2012-11-09,1124.178
2012-11-12,1128.113
2012-11-13,1109.205
2012-11-14,1110.592
2012-11-15,1097.678
2012-11-16,1090.291
2012-11-19,1104.159
2012-11-20,1103.358
2012-11-21,1098.005
2012-11-22,1114.007
2012-11-23,1120.707
2012-11-26,1122.907
2012-11-27,1128.436
2012-11-28,1128.372
2012-11-29,1133.426
2012-11-30,1140.814
2012-12-03,1147.213
2012-12-04,1147.844
2012-12-05,1150.19
2012-12-06,1151.706
2012-12-07,1160.747
2012-12-10,1164.343
2012-12-11,1170.659
2012-12-12,1171.389
2012-12-13,1171.853
2012-12-14,1171.194
2012-12-17,1168.538
2012-12-18,1171.648
2012-12-19,1171.349
2012-12-20,1175.849
2012-12-21,1172.992
2012-12-24,1169.34
2012-12-25,1169.34
2012-12-26,1167.312
2012-12-27,1169.303
2012-12-28,1176.38
2012-12-31,1172.341
2013-01-01,1172.341
2013-01-02,1196.051
2013-01-03,1204.387
2013-01-04,1196.344
2013-01-07,1199.119
2013-01-08,1192.945
2013-01-09,1201.121
2013-01-10,1214.292
2013-01-11,1212.729
2013-01-14,1217.602
2013-01-15,1215.765
2013-01-16,1222.57
2013-01-17,1224.952
2013-01-18,1224.547
2013-01-21,1228.855
2013-01-22,1233.64
2013-01-23,1236.365
2013-01-24,1235.423
2013-01-25,1241.093
2013-01-28,1237.407
2013-01-29,1260.398
2013-01-30,1257.334
2013-01-31,1254.423
2013-02-01,1263.455
2013-02-04,1260.087
2013-02-05,1251.199
2013-02-06,1253.121
2013-02-07,1256.17
2013-02-08,1267.773
2013-02-11,1258.879
2013-02-12,1262.166
2013-02-13,1280.741
2013-02-14,1288.507
2013-02-15,1284.626
2013-02-18,1304.251
2013-02-19,1313.47
2013-02-20,1313.019
2013-02-21,1276.195
2013-02-22,1294.476
2013-02-25,1307.119
2013-02-26,1287.399
2013-02-27,1292.915
2013-02-28,1313.333
2013-03-01,1308.092
2013-03-04,1289.672
2013-03-05,1320.59
2013-03-06,1337.143
2013-03-07,1336.018
2013-03-08,1331.825
2013-03-11,1344.306
2013-03-12,1346.822
2013-03-13,1328.43
2013-03-14,1326.608
2013-03-15,1353.497
2013-03-18,1324.125
2013-03-19,1316.143
2013-03-20,1318.093
2013-03-21,1325.352
2013-03-22,1331.996
2013-03-25,1341.884
2013-03-26,1336.84
2013-03-27,1341.496
2013-03-28,1335.496
2013-03-29,1335.496
2013-04-01,1334.087
2013-04-02,1349.157
2013-04-03,1347.868
2013-04-04,1326.978
2013-04-05,1312.021
2013-04-08,1317.048
2013-04-09,1350.462
2013-04-10,1350.845
2013-04-11,1368.214
2013-04-12,1363.347
2013-04-15,1347.619
2013-04-16,1340.702
2013-04-17,1351.227
2013-04-18,1340.415
2013-04-19,1329.364
2013-04-22,1328.385
2013-04-23,1344.301
2013-04-24,1370.144
2013-04-25,1377.491
2013-04-26,1367.418
2013-04-29,1386.976
2013-04-30,1420.867
2013-05-01,1404.288
2013-05-02,1392.152
2013-05-03,1396.059
2013-05-06,1386.143
2013-05-07,1366.158
2013-05-08,1387.186
2013-05-09,1385.515
2013-05-10,1355.842
2013-05-13,1358.971
2013-05-14,1352.478
2013-05-15,1345.09
2013-05-16,1333.845
2013-05-17,1322.182
2013-05-20,1338.432
2013-05-21,1324.965
2013-05-22,1299.994
2013-05-23,1267.729
2013-05-24,1244.752
2013-05-27,1238.146
2013-05-28,1239.562
2013-05-29,1228.708
2013-05-30,1228.814
2013-05-31,1211.527
2013-06-03,1225.815
2013-06-04,1220.396
2013-06-05,1183.369
2013-06-06,1171.582
2013-06-07,1157.092
2013-06-10,1152.15
2013-06-11,1151.585
2013-06-12,1153.873
2013-06-13,1167.63
2013-06-14,1196.825
2013-06-17,1205.629
2013-06-18,1191.603
2013-06-19,1207.728
2013-06-20,1133.388
2013-06-21,1127.033
2013-06-24,1123.208
2013-06-25,1118.896
2013-06-26,1146.229
2013-06-27,1164.507
2013-06-28,1149.254
2013-07-01,1131.509
2013-07-02,1150.469
2013-07-03,1117.733
2013-07-04,1141.631
2013-07-05,1140.736
2013-07-08,1141.289
2013-07-09,1162.929
2013-07-10,1167.696
2013-07-11,1177.937
2013-07-12,1162.74
2013-07-15,1171.255
2013-07-16,1193.384
2013-07-17,1184.606
2013-07-18,1183.341
2013-07-19,1184.303
2013-07-22,1196.313
2013-07-23,1198.301
2013-07-24,1198.263
2013-07-25,1199.439
2013-07-26,1209.586
2013-07-29,1209.902
2013-07-30,1190.456
2013-07-31,1178.6
2013-08-01,1167.095
2013-08-02,1177.934
2013-08-05,1174.263
2013-08-06,1184.336
2013-08-07,1163.847
2013-08-08,1193.909
2013-08-09,1201.217
2013-08-12,1208.148
2013-08-13,1205.653
2013-08-14,1215.045
2013-08-15,1208.951
2013-08-16,1213.817
2013-08-19,1208.387
2013-08-20,1195.06
2013-08-21,1196.605
2013-08-22,1194.776
2013-08-23,1205.491
2013-08-26,1214.199
2013-08-27,1204.48
2013-08-28,1189.373
2013-08-29,1185.462
2013-08-30,1190.577
2013-09-02,1215.284
2013-09-03,1229.547
2013-09-04,1235.845
2013-09-05,1224.462
2013-09-06,1235.542
2013-09-09,1249.158
2013-09-10,1267.786
2013-09-11,1277.577
2013-09-12,1270.618
2013-09-13,1260.381
2013-09-16,1280.183
2013-09-17,1288.346
2013-09-18,1287.139
2013-09-19,1317.284
2013-09-20,1301.813
2013-09-23,1306.876
2013-09-24,1294.215
2013-09-25,1300.557
2013-09-26,1302.733
2013-09-27,1298.021
2013-09-30,1280.489
2013-10-01,1284.369
2013-10-02,1286.43
2013-10-03,1293.36
2013-10-04,1297.181
2013-10-07,1282.765
2013-10-08,1283.01
2013-10-09,1282.426
2013-10-10,1284.695
2013-10-11,1309.721
2013-10-14,1307.507
2013-10-15,1326.119
2013-10-16,1325.634
2013-10-17,1350.141
2013-10-18,1365.654
2013-10-21,1371.543
2013-10-22,1380.502
2013-10-23,1361.676
2013-10-24,1364.986
2013-10-25,1370.869
2013-10-28,1382.908
2013-10-29,1369.903
2013-10-30,1369.866
2013-10-31,1359.458
2013-11-01,1354.662
2013-11-04,1357.855
2013-11-05,1368.563
2013-11-06,1372.693
2013-11-07,1360.825
2013-11-08,1350.366
2013-11-11,1341.261
2013-11-12,1334.534
2013-11-13,1310.081
2013-11-14,1323.86
2013-11-15,1343.823
2013-11-18,1343.512
2013-11-19,1336.953
2013-11-20,1323.443
2013-11-21,1295.818
2013-11-22,1295.18
2013-11-25,1297.709
2013-11-26,1298.025
2013-11-27,1289.068
2013-11-28,1291.036
2013-11-29,1296.286
2013-12-02,1281.614
2013-12-03,1278.426
2013-12-04,1265.884
2013-12-05,1245.535
2013-12-06,1250.164
2013-12-09,1239.771
2013-12-10,1247.212
2013-12-11,1227.56
2013-12-12,1203.458
2013-12-13,1214.094
2013-12-16,1212.044
2013-12-17,1203.464
2013-12-18,1201.878
2013-12-19,1220.388
2013-12-20,1242.881
2013-12-23,1258.593
2013-12-24,1263.348
2013-12-25,1263.348
2013-12-26,1257.262
2013-12-27,1257.434
2013-12-30,1267.477
2013-12-31,1271.595
2014-01-01,1271.595
2014-01-02,1273.722
2014-01-03,1277.78
2014-01-06,1269.664
2014-01-07,1261.823
2014-01-08,1262.299
2014-01-09,1256.675
2014-01-10,1268.063
2014-01-13,1274.673
2014-01-14,1246.394
2014-01-15,1245.678
2014-01-16,1238.719
2014-01-17,1231.436
2014-01-20,1231.046
2014-01-21,1241.448
2014-01-22,1250.232
2014-01-23,1223.755
2014-01-24,1207.374
2014-01-27,1211.113
2014-01-28,1199.507
2014-01-29,1210.46
2014-01-30,1201.608
2014-01-31,1198.335
2014-02-03,1208.902
2014-02-04,1201.267
2014-02-05,1197.593
2014-02-06,1218.148
2014-02-07,1225.375
2014-02-10,1240.766
2014-02-11,1266.106
2014-02-12,1280.774
2014-02-13,1271.74
2014-02-14,1286.659
2014-02-17,1298.264
2014-02-18,1300.549
2014-02-19,1305.488
2014-02-20,1296.874
2014-02-21,1299.503
2014-02-24,1311.87
2014-02-25,1311.839
2014-02-26,1302.581
2014-02-27,1296.618
2014-02-28,1294.543
2014-03-03,1290.195
2014-03-04,1297.485
2014-03-05,1313.91
2014-03-06,1329.331
2014-03-07,1330.302
2014-03-10,1310.995
2014-03-11,1314.81
2014-03-12,1300.652
2014-03-13,1321.751
2014-03-14,1298.955
2014-03-17,1305.301
2014-03-18,1317.019
2014-03-19,1314.502
2014-03-20,1291.952
2014-03-21,1308.144
2014-03-24,1316.737
2014-03-25,1317.099
2014-03-26,1336.835
2014-03-27,1338.127
2014-03-28,1344.141
2014-03-31,1355.599
2014-04-01,1349.737
2014-04-02,1350.209
2014-04-03,1348.622
2014-04-04,1361.699
2014-04-07,1357.436
2014-04-08,1368.703
2014-04-09,1384.911
2014-04-10,1402.682
2014-04-11,1389.06
2014-04-14,1372.363
2014-04-15,1370.828
2014-04-16,1378.971
2014-04-17,1384.55
2014-04-18,1384.55
2014-04-21,1384.846
2014-04-22,1394.411
2014-04-23,1392.674
2014-04-24,1394.91
2014-04-25,1397.017
2014-04-28,1398.303
2014-04-29,1385.485
2014-04-30,1384.062
2014-05-01,1371.535
2014-05-02,1372.457
2014-05-05,1369.422
2014-05-06,1385.449
2014-05-07,1373.139
2014-05-08,1390.224
2014-05-09,1386.183
2014-05-12,1384.702
2014-05-13,1394.163
2014-05-14,1400.95
2014-05-15,1401.767
2014-05-16,1395.17
2014-05-19,1375.169
2014-05-20,1364.655
2014-05-21,1358.167
2014-05-22,1373.279
2014-05-23,1379.962
2014-05-26,1384.763
2014-05-27,1383.902
2014-05-28,1383.887
2014-05-29,1393.233
2014-05-30,1389.564
2014-06-02,1391.002
2014-06-03,1382.936
2014-06-04,1379.213
2014-06-05,1380.307
2014-06-06,1394.154
2014-06-09,1395.498
2014-06-10,1401.76
2014-06-11,1405.066
2014-06-12,1403.831
2014-06-13,1393.131
2014-06-16,1396.351
2014-06-17,1386.422
2014-06-18,1380.202
2014-06-19,1410.997
2014-06-20,1398.011
2014-06-23,1411.284
2014-06-24,1398.506
2014-06-25,1392.748
2014-06-26,1415.972
2014-06-27,1412.276
2014-06-30,1403.143
2014-07-01,1400.522
2014-07-02,1413.79
2014-07-03,1411.741
2014-07-04,1419.77
2014-07-07,1422.164
2014-07-08,1423.015
2014-07-09,1410.949
2014-07-10,1412.235
2014-07-11,1416.943
2014-07-14,1424.507
2014-07-15,1419.154
2014-07-16,1419.63
2014-07-17,1420.678
2014-07-18,1426.95
2014-07-21,1428.015
2014-07-22,1430.361
2014-07-23,1446.27
2014-07-24,1446.386
2014-07-25,1447.002
2014-07-28,1443.289
2014-07-29,1444.06
2014-07-30,1443.821
2014-07-31,1442.521
2014-08-01,1426.575
2014-08-04,1424.406
2014-08-05,1416.309
2014-08-06,1414.486
2014-08-07,1406.137
2014-08-08,1387.043
2014-08-11,1390.344
2014-08-12,1411.169
2014-08-13,1414.246
2014-08-14,1420.986
2014-08-15,1421.107
2014-08-18,1427.496
2014-08-19,1438.46
2014-08-20,1445.801
2014-08-21,1446.741
2014-08-22,1447.391
2014-08-25,1442.527
2014-08-26,1446.856
2014-08-27,1457.35
2014-08-28,1452.887
2014-08-29,1457.073
2014-09-01,1458.586
2014-09-02,1453.962
2014-09-03,1466.821
2014-09-04,1462.298
2014-09-05,1453.755
2014-09-08,1437.95
2014-09-09,1430.543
2014-09-10,1414.767
2014-09-11,1400.114
2014-09-12,1384.634
2014-09-15,1364.648
2014-09-16,1356.943
2014-09-17,1344.029
2014-09-18,1337.937
2014-09-19,1338.762
2014-09-22,1307.774
2014-09-23,1316.911
2014-09-24,1310.225
2014-09-25,1302.484
2014-09-26,1282.238
2014-09-29,1262.75
2014-09-30,1275.33
2014-10-01,1280.878
2014-10-02,1282.808
2014-10-03,1274.132
2014-10-06,1277.445
2014-10-07,1287.869
2014-10-08,1270.159
2014-10-09,1298.13
2014-10-10,1256.912
2014-10-13,1253.77
2014-10-14,1260.986
2014-10-15,1277.072
2014-10-16,1280.227
2014-10-17,1284.177
2014-10-20,1301.127
2014-10-21,1305.841
2014-10-22,1319.676
2014-10-23,1315.746
2014-10-24,1327.369
2014-10-27,1338.666
2014-10-28,1345.934
2014-10-29,1348.436
2014-10-30,1345.691
2014-10-31,1352.714
2014-11-03,1336.469
2014-11-04,1342.396
2014-11-05,1322.234
2014-11-06,1314.785
2014-11-07,1329.455
2014-11-10,1330.77
2014-11-11,1331.305
2014-11-12,1331.066
2014-11-13,1325.154
2014-11-14,1328.576
2014-11-17,1314.203
2014-11-18,1314.442
2014-11-19,1293.11
2014-11-20,1284.975
2014-11-21,1290.07
2014-11-24,1290.027
2014-11-25,1276.107
2014-11-26,1291.527
2014-11-27,1295.211
2014-11-28,1276.232
2014-12-01,1249.612
2014-12-02,1259.812
2014-12-03,1262.537
2014-12-04,1271.135
2014-12-05,1251.001
2014-12-08,1256.832
2014-12-09,1243.541
2014-12-10,1231.32
2014-12-11,1214.532
2014-12-12,1211.795
2014-12-15,1197.378
2014-12-16,1193.527
2014-12-17,1185.34
2014-12-18,1197.034
2014-12-19,1226.469
2014-12-22,1247.318
2014-12-23,1227.981
2014-12-24,1235.38
2014-12-25,1235.38
2014-12-26,1236.447
2014-12-29,1260.048
2014-12-30,1256.99
2014-12-31,1253.021
2015-01-01,1253.021
2015-01-02,1249.919
2015-01-05,1248.71
2015-01-06,1234.311
2015-01-07,1221.855
2015-01-08,1239.642
2015-01-09,1270.375
2015-01-12,1257.541
2015-01-13,1251.367
2015-01-14,1239.641
2015-01-15,1241.432
2015-01-16,1228.807
2015-01-19,1231.347
2015-01-20,1224.617
2015-01-21,1237.759
2015-01-22,1238.361
2015-01-23,1232.796
2015-01-26,1229.228
2015-01-27,1243.969
2015-01-28,1245.957
2015-01-29,1223.463
2015-01-30,1226.154
2015-02-02,1239.81
2015-02-03,1239.38
2015-02-04,1265.183
2015-02-05,1285.411
2015-02-06,1289.424
2015-02-09,1292.039
2015-02-10,1281.336
2015-02-11,1269.393
2015-02-12,1262.101
2015-02-13,1300.843
2015-02-16,1302.989
2015-02-17,1300.058
2015-02-18,1308.125
2015-02-19,1306.027
2015-02-20,1305.696
2015-02-23,1309.264
2015-02-24,1315.095
2015-02-25,1334.256
2015-02-26,1316.001
2015-02-27,1325.113
2015-03-02,1328.192
2015-03-03,1332.475
2015-03-04,1323.384
2015-03-05,1314.77
2015-03-06,1306.62
2015-03-09,1287.819
2015-03-10,1275.672
2015-03-11,1263.028
2015-03-12,1297.965
2015-03-13,1279.201
2015-03-16,1283.543
2015-03-17,1285.247
2015-03-18,1289.939
2015-03-19,1311.563
2015-03-20,1342.523
2015-03-23,1351.28
2015-03-24,1356.733
2015-03-25,1358.093
2015-03-26,1330.489
2015-03-27,1324.634
2015-03-30,1291.688
2015-03-31,1298.955
2015-04-01,1288.841
2015-04-02,1290.94
