Date,AUSTRALIA IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,637.867
2005-11-09,633.675
2005-11-10,632.89
2005-11-11,639.624
2005-11-14,638.535
2005-11-15,640.801
2005-11-16,645.094
2005-11-17,650.068
2005-11-18,651.439
2005-11-21,652.547
2005-11-22,647.689
2005-11-23,651.751
2005-11-24,658.037
2005-11-25,652.506
2005-11-28,655.545
2005-11-29,655.83
2005-11-30,656.542
2005-12-01,648.812
2005-12-02,657.615
2005-12-05,661.078
2005-12-06,663.935
2005-12-07,658.485
2005-12-08,652.863
2005-12-09,653.35
2005-12-12,661.637
2005-12-13,658.625
2005-12-14,666.586
2005-12-15,660.218
2005-12-16,658.974
2005-12-19,659.78
2005-12-20,655.003
2005-12-21,658.861
2005-12-22,655.158
2005-12-23,654.971
2005-12-26,654.971
2005-12-27,653.353
2005-12-28,661.901
2005-12-29,663.734
2005-12-30,664.264
2006-01-02,664.264
2006-01-03,666.7
2006-01-04,678.664
2006-01-05,681.774
2006-01-06,683.854
2006-01-09,686.664
2006-01-10,684.329
2006-01-11,691.831
2006-01-12,688.246
2006-01-13,689.133
2006-01-16,688.443
2006-01-17,688.761
2006-01-18,677.295
2006-01-19,681.597
2006-01-20,684.775
2006-01-23,682.653
2006-01-24,681.621
2006-01-25,688.935
2006-01-26,690.904
2006-01-27,693.477
2006-01-30,692.052
2006-01-31,702.173
2006-02-01,707.269
2006-02-02,698.368
2006-02-03,691.013
2006-02-06,692.313
2006-02-07,689.73
2006-02-08,681.943
2006-02-09,686.338
2006-02-10,682.601
2006-02-13,680.55
2006-02-14,685.951
2006-02-15,685.85
2006-02-16,681.55
2006-02-17,679.5
2006-02-20,685.814
2006-02-21,689.027
2006-02-22,687.111
2006-02-23,694.756
2006-02-24,696.298
2006-02-27,698.447
2006-02-28,704.547
2006-03-01,695.0
2006-03-02,704.175
2006-03-03,699.05
2006-03-06,699.711
2006-03-07,691.523
2006-03-08,692.261
2006-03-09,696.356
2006-03-10,690.827
2006-03-13,697.719
2006-03-14,699.908
2006-03-15,701.394
2006-03-16,698.427
2006-03-17,690.175
2006-03-20,687.012
2006-03-21,679.88
2006-03-22,686.235
2006-03-23,683.566
2006-03-24,680.51
2006-03-27,680.145
2006-03-28,682.529
2006-03-29,678.133
2006-03-30,689.363
2006-03-31,687.404
2006-04-03,696.121
2006-04-04,693.46
2006-04-05,706.875
2006-04-06,711.891
2006-04-07,709.728
2006-04-10,704.386
2006-04-11,710.456
2006-04-12,705.474
2006-04-13,697.872
2006-04-14,697.872
2006-04-17,710.085
2006-04-18,716.145
2006-04-19,724.816
2006-04-20,716.562
2006-04-21,723.893
2006-04-24,722.584
2006-04-25,724.917
2006-04-26,740.33
2006-04-27,744.35
2006-04-28,744.2
2006-05-01,749.706
2006-05-02,745.934
2006-05-03,750.158
2006-05-04,744.354
2006-05-05,749.492
2006-05-08,754.764
2006-05-09,761.163
2006-05-10,762.733
2006-05-11,764.125
2006-05-12,758.024
2006-05-15,739.305
2006-05-16,745.527
2006-05-17,739.055
2006-05-18,732.361
2006-05-19,717.408
2006-05-22,709.084
2006-05-23,713.493
2006-05-24,707.555
2006-05-25,705.262
2006-05-26,712.959
2006-05-29,720.356
2006-05-30,723.781
2006-05-31,702.39
2006-06-01,705.819
2006-06-02,714.892
2006-06-05,719.062
2006-06-06,700.436
2006-06-07,698.783
2006-06-08,688.699
2006-06-09,708.251
2006-06-12,705.795
2006-06-13,685.52
2006-06-14,684.219
2006-06-15,683.058
2006-06-16,690.859
2006-06-19,682.809
2006-06-20,680.199
2006-06-21,683.854
2006-06-22,692.688
2006-06-23,688.152
2006-06-26,686.795
2006-06-27,693.092
2006-06-28,684.202
2006-06-29,691.86
2006-06-30,709.143
2006-07-03,710.432
2006-07-04,715.067
2006-07-05,710.188
2006-07-06,719.946
2006-07-07,726.389
2006-07-10,723.76
2006-07-11,722.364
2006-07-12,722.038
2006-07-13,718.422
2006-07-14,702.434
2006-07-17,695.96
2006-07-18,692.804
2006-07-19,690.461
2006-07-20,706.534
2006-07-21,708.071
2006-07-24,706.713
2006-07-25,714.005
2006-07-26,711.318
2006-07-27,726.965
2006-07-28,722.742
2006-07-31,727.224
2006-08-01,724.023
2006-08-02,722.882
2006-08-03,727.707
2006-08-04,728.499
2006-08-07,728.139
2006-08-08,734.595
2006-08-09,732.955
2006-08-10,734.965
2006-08-11,735.646
2006-08-14,732.077
2006-08-15,734.206
2006-08-16,741.608
2006-08-17,745.504
2006-08-18,738.194
2006-08-21,744.81
2006-08-22,744.356
2006-08-23,745.06
2006-08-24,732.379
2006-08-25,729.321
2006-08-28,732.079
2006-08-29,741.676
2006-08-30,748.126
2006-08-31,753.424
2006-09-01,752.38
2006-09-04,764.212
2006-09-05,764.284
2006-09-06,755.928
2006-09-07,749.984
2006-09-08,747.325
2006-09-11,737.724
2006-09-12,741.418
2006-09-13,744.166
2006-09-14,751.817
2006-09-15,746.081
2006-09-18,753.402
2006-09-19,754.289
2006-09-20,744.034
2006-09-21,744.005
2006-09-22,735.669
2006-09-25,735.128
2006-09-26,737.247
2006-09-27,747.915
2006-09-28,746.726
2006-09-29,751.223
2006-10-02,755.851
2006-10-03,755.25
2006-10-04,752.899
2006-10-05,766.047
2006-10-06,762.688
2006-10-09,760.767
2006-10-10,764.253
2006-10-11,770.911
2006-10-12,772.913
2006-10-13,774.978
2006-10-16,777.976
2006-10-17,771.763
2006-10-18,778.319
2006-10-19,781.0
2006-10-20,786.251
2006-10-23,786.231
2006-10-24,783.953
2006-10-25,790.5
2006-10-26,798.289
2006-10-27,800.064
2006-10-30,801.436
2006-10-31,808.105
2006-11-01,814.238
2006-11-02,812.545
2006-11-03,813.816
2006-11-06,814.74
2006-11-07,825.682
2006-11-08,816.002
2006-11-09,806.816
2006-11-10,807.273
2006-11-13,806.39
2006-11-14,811.754
2006-11-15,810.843
2006-11-16,810.25
2006-11-17,813.678
2006-11-20,798.661
2006-11-21,807.764
2006-11-22,824.904
2006-11-23,830.088
2006-11-24,831.015
2006-11-27,830.542
2006-11-28,823.652
2006-11-29,837.252
2006-11-30,844.523
2006-12-01,838.48
2006-12-04,832.561
2006-12-05,826.467
2006-12-06,834.68
2006-12-07,838.402
2006-12-08,831.906
2006-12-11,833.281
2006-12-12,837.291
2006-12-13,840.628
2006-12-14,846.434
2006-12-15,843.57
2006-12-18,844.038
2006-12-19,845.892
2006-12-20,857.033
2006-12-21,853.106
2006-12-22,859.07
2006-12-25,859.07
2006-12-26,857.263
2006-12-27,865.008
2006-12-28,872.884
2006-12-29,874.324
2007-01-01,874.324
2007-01-02,881.441
2007-01-03,874.423
2007-01-04,861.777
2007-01-05,853.0
2007-01-08,845.7
2007-01-09,858.806
2007-01-10,845.149
2007-01-11,855.104
2007-01-12,866.193
2007-01-15,871.646
2007-01-16,870.176
2007-01-17,871.51
2007-01-18,878.015
2007-01-19,879.2
2007-01-22,886.385
2007-01-23,891.812
2007-01-24,881.222
2007-01-25,879.156
2007-01-26,872.831
2007-01-29,870.79
2007-01-30,880.402
2007-01-31,876.656
2007-02-01,884.0
2007-02-02,884.858
2007-02-05,884.921
2007-02-06,893.418
2007-02-07,896.27
2007-02-08,900.961
2007-02-09,898.031
2007-02-12,890.669
2007-02-13,897.236
2007-02-14,906.443
2007-02-15,910.803
2007-02-16,904.719
2007-02-19,913.943
2007-02-20,911.024
2007-02-21,912.026
2007-02-22,923.072
2007-02-23,923.246
2007-02-26,924.163
2007-02-27,915.009
2007-02-28,891.948
2007-03-01,883.855
2007-03-02,878.117
2007-03-05,849.941
2007-03-06,867.716
2007-03-07,878.238
2007-03-08,877.39
2007-03-09,884.086
2007-03-12,895.9
2007-03-13,895.469
2007-03-14,876.666
2007-03-15,895.565
2007-03-16,897.222
2007-03-19,905.469
2007-03-20,909.317
2007-03-21,904.462
2007-03-22,926.091
2007-03-23,923.727
2007-03-26,930.222
2007-03-27,923.404
2007-03-28,914.115
2007-03-29,921.676
2007-03-30,927.141
2007-04-02,926.961
2007-04-03,936.802
2007-04-04,951.936
2007-04-05,951.072
2007-04-06,951.072
2007-04-09,947.706
2007-04-10,969.165
2007-04-11,971.373
2007-04-12,975.676
2007-04-13,978.211
2007-04-16,988.15
2007-04-17,997.886
2007-04-18,1004.819
2007-04-19,993.181
2007-04-20,1000.224
2007-04-23,996.379
2007-04-24,986.909
2007-04-25,993.941
2007-04-26,987.473
2007-04-27,986.739
2007-04-30,990.147
2007-05-01,983.097
2007-05-02,994.541
2007-05-03,994.079
2007-05-04,997.176
2007-05-07,1003.951
2007-05-08,1000.993
2007-05-09,1003.076
2007-05-10,1010.767
2007-05-11,1002.553
2007-05-14,1010.389
2007-05-15,1003.909
2007-05-16,994.066
2007-05-17,997.506
2007-05-18,994.897
2007-05-21,997.978
2007-05-22,990.849
2007-05-23,999.189
2007-05-24,981.829
2007-05-25,979.201
2007-05-28,978.322
2007-05-29,986.566
2007-05-30,978.991
2007-05-31,1000.0
2007-06-01,1005.751
2007-06-04,1014.886
2007-06-05,1016.256
2007-06-06,1016.426
2007-06-07,1018.337
2007-06-08,1001.828
2007-06-11,999.393
2007-06-12,998.113
2007-06-13,988.64
2007-06-14,989.081
2007-06-15,998.2
2007-06-18,1004.164
2007-06-19,1012.528
2007-06-20,1021.511
2007-06-21,1019.938
2007-06-22,1021.041
2007-06-25,1014.908
2007-06-26,1011.305
2007-06-27,982.279
2007-06-28,1006.736
2007-06-29,1009.272
2007-07-02,1018.214
2007-07-03,1015.613
2007-07-04,1018.1
2007-07-05,1026.746
2007-07-06,1023.612
2007-07-09,1030.367
2007-07-10,1028.079
2007-07-11,1026.539
2007-07-12,1026.831
2007-07-13,1035.356
2007-07-16,1041.605
2007-07-17,1045.184
2007-07-18,1046.472
2007-07-19,1056.839
2007-07-20,1063.316
2007-07-23,1062.042
2007-07-24,1066.23
2007-07-25,1053.714
2007-07-26,1035.035
2007-07-27,985.98
2007-07-30,980.29
2007-07-31,988.559
2007-08-01,954.989
2007-08-02,973.384
2007-08-03,972.348
2007-08-06,958.443
2007-08-07,968.96
2007-08-08,994.35
2007-08-09,998.063
2007-08-10,955.621
2007-08-13,968.21
2007-08-14,953.391
2007-08-15,915.098
2007-08-16,860.153
2007-08-17,862.4
2007-08-20,911.919
2007-08-21,919.765
2007-08-22,923.113
2007-08-23,957.72
2007-08-24,954.113
2007-08-27,973.375
2007-08-28,965.63
2007-08-29,947.504
2007-08-30,950.403
2007-08-31,960.676
2007-09-03,971.488
2007-09-04,981.763
2007-09-05,973.177
2007-09-06,973.536
2007-09-07,971.338
2007-09-10,956.987
2007-09-11,971.968
2007-09-12,979.661
2007-09-13,980.308
2007-09-14,994.789
2007-09-17,983.706
2007-09-18,965.731
2007-09-19,1010.833
2007-09-20,1024.052
2007-09-21,1017.332
2007-09-24,1028.532
2007-09-25,1031.637
2007-09-26,1045.566
2007-09-27,1057.42
2007-09-28,1065.549
2007-10-01,1069.05
2007-10-02,1074.561
2007-10-03,1085.463
2007-10-04,1077.578
2007-10-05,1092.649
2007-10-08,1093.928
2007-10-09,1103.092
2007-10-10,1114.536
2007-10-11,1126.748
2007-10-12,1121.089
2007-10-15,1116.012
2007-10-16,1080.551
2007-10-17,1089.075
2007-10-18,1099.635
2007-10-19,1086.617
2007-10-22,1056.941
2007-10-23,1089.421
2007-10-24,1092.992
2007-10-25,1102.943
2007-10-26,1119.345
2007-10-29,1135.06
2007-10-30,1127.881
2007-10-31,1141.34
2007-11-01,1140.985
2007-11-02,1123.358
2007-11-05,1109.968
2007-11-06,1124.77
2007-11-07,1140.051
2007-11-08,1103.885
2007-11-09,1082.341
2007-11-12,1025.351
2007-11-13,1055.099
2007-11-14,1081.997
2007-11-15,1061.207
2007-11-16,1048.548
2007-11-19,1056.064
2007-11-20,1049.497
2007-11-21,1015.64
2007-11-22,1012.688
2007-11-23,1010.006
2007-11-26,1032.274
2007-11-27,1023.116
2007-11-28,1023.842
2007-11-29,1028.942
2007-11-30,1044.432
2007-12-03,1046.545
2007-12-04,1035.903
2007-12-05,1026.038
2007-12-06,1044.17
2007-12-07,1061.894
2007-12-10,1058.902
2007-12-11,1069.961
2007-12-12,1060.967
2007-12-13,1044.848
2007-12-14,1014.848
2007-12-17,967.238
2007-12-18,969.593
2007-12-19,965.379
2007-12-20,959.041
2007-12-21,986.303
2007-12-24,995.398
2007-12-25,995.398
2007-12-26,998.083
2007-12-27,1000.845
2007-12-28,997.724
2007-12-31,1000.984
2008-01-01,1000.984
2008-01-02,1003.794
2008-01-03,992.302
2008-01-04,985.077
2008-01-07,957.685
2008-01-08,969.661
2008-01-09,960.376
2008-01-10,963.439
2008-01-11,952.705
2008-01-14,959.043
2008-01-15,944.522
2008-01-16,908.935
2008-01-17,920.563
2008-01-18,916.978
2008-01-21,874.627
2008-01-22,825.751
2008-01-23,847.217
2008-01-24,888.739
2008-01-25,938.014
2008-01-28,939.768
2008-01-29,916.275
2008-01-30,895.879
2008-01-31,905.471
2008-02-01,944.879
2008-02-04,950.103
2008-02-05,922.567
2008-02-06,895.046
2008-02-07,888.051
2008-02-08,908.747
2008-02-11,892.334
2008-02-12,909.52
2008-02-13,875.744
2008-02-14,906.075
2008-02-15,894.249
2008-02-18,890.184
2008-02-19,909.521
2008-02-20,875.109
2008-02-21,888.358
2008-02-22,880.802
2008-02-25,896.766
2008-02-26,916.363
2008-02-27,943.044
2008-02-28,926.443
2008-02-29,895.307
2008-03-03,865.787
2008-03-04,857.315
2008-03-05,856.919
2008-03-06,862.027
2008-03-07,828.512
2008-03-10,809.417
2008-03-11,822.621
2008-03-12,852.124
2008-03-13,835.974
2008-03-14,840.563
2008-03-17,795.46
2008-03-18,812.898
2008-03-19,848.832
2008-03-20,813.507
2008-03-21,813.507
2008-03-24,822.951
2008-03-25,869.199
2008-03-26,883.019
2008-03-27,877.603
2008-03-28,869.52
2008-03-31,866.576
2008-04-01,853.588
2008-04-02,891.932
2008-04-03,908.738
2008-04-04,911.869
2008-04-07,903.427
2008-04-08,897.447
2008-04-09,879.934
2008-04-10,865.195
2008-04-11,863.652
2008-04-14,839.824
2008-04-15,852.216
2008-04-16,877.091
2008-04-17,877.666
2008-04-18,858.969
2008-04-21,903.566
2008-04-22,901.331
2008-04-23,915.741
2008-04-24,895.462
2008-04-25,889.372
2008-04-28,907.248
2008-04-29,906.313
2008-04-30,915.992
2008-05-01,898.836
2008-05-02,926.413
2008-05-05,936.897
2008-05-06,926.72
2008-05-07,909.367
2008-05-08,924.795
2008-05-09,927.946
2008-05-12,948.142
2008-05-13,938.332
2008-05-14,931.532
2008-05-15,935.791
2008-05-16,953.884
2008-05-19,950.411
2008-05-20,949.341
2008-05-21,941.017
2008-05-22,930.583
2008-05-23,926.242
2008-05-26,918.212
2008-05-27,917.154
2008-05-28,917.642
2008-05-29,918.591
2008-05-30,914.94
2008-06-02,904.809
2008-06-03,884.238
2008-06-04,899.181
2008-06-05,899.571
2008-06-06,910.778
2008-06-09,902.959
2008-06-10,865.479
2008-06-11,875.201
2008-06-12,838.135
2008-06-13,844.538
2008-06-16,841.475
2008-06-17,849.027
2008-06-18,849.69
2008-06-19,833.104
2008-06-20,825.356
2008-06-23,819.541
2008-06-24,816.376
2008-06-25,817.221
2008-06-26,837.131
2008-06-27,824.783
2008-06-30,812.993
2008-07-01,786.646
2008-07-02,796.814
2008-07-03,801.45
2008-07-04,823.837
2008-07-07,804.17
2008-07-08,786.122
2008-07-09,804.658
2008-07-10,796.366
2008-07-11,794.856
2008-07-14,786.55
2008-07-15,770.855
2008-07-16,780.967
2008-07-17,805.939
2008-07-18,796.849
2008-07-21,831.525
2008-07-22,824.653
2008-07-23,849.997
2008-07-24,870.976
2008-07-25,822.917
2008-07-28,800.154
2008-07-29,775.337
2008-07-30,789.191
2008-07-31,786.74
2008-08-01,765.87
2008-08-04,765.651
2008-08-05,763.106
2008-08-06,786.738
2008-08-07,788.254
2008-08-08,770.792
2008-08-11,787.493
2008-08-12,782.106
2008-08-13,752.557
2008-08-14,746.633
2008-08-15,745.571
2008-08-18,748.097
2008-08-19,726.783
2008-08-20,732.104
2008-08-21,726.51
2008-08-22,721.309
2008-08-25,737.867
2008-08-26,725.242
2008-08-27,723.09
2008-08-28,735.381
2008-08-29,744.812
2008-09-01,736.062
2008-09-02,736.562
2008-09-03,735.96
2008-09-04,725.867
2008-09-05,687.68
2008-09-08,733.783
2008-09-09,712.882
2008-09-10,708.069
2008-09-11,679.823
2008-09-12,707.219
2008-09-15,679.372
2008-09-16,650.463
2008-09-17,643.482
2008-09-18,631.334
2008-09-19,698.865
2008-09-22,745.537
2008-09-23,725.804
2008-09-24,737.294
2008-09-25,729.832
2008-09-26,723.769
2008-09-29,698.707
2008-09-30,655.746
2008-10-01,683.194
2008-10-02,672.004
2008-10-03,672.124
2008-10-06,596.54
2008-10-07,610.922
2008-10-08,540.121
2008-10-09,553.902
2008-10-10,471.08
2008-10-13,515.663
2008-10-14,552.562
2008-10-15,543.904
2008-10-16,498.821
2008-10-17,516.638
2008-10-20,544.071
2008-10-21,553.901
2008-10-22,526.04
2008-10-23,499.929
2008-10-24,445.224
2008-10-27,431.811
2008-10-28,437.732
2008-10-29,470.346
2008-10-30,483.573
2008-10-31,481.213
2008-11-03,520.619
2008-11-04,537.781
2008-11-05,549.385
2008-11-06,511.141
2008-11-07,496.754
2008-11-10,505.294
2008-11-11,461.505
2008-11-12,452.405
2008-11-13,423.339
2008-11-14,435.494
2008-11-17,416.887
2008-11-18,408.37
2008-11-19,412.602
2008-11-20,377.844
2008-11-21,384.848
2008-11-24,400.341
2008-11-25,421.918
2008-11-26,416.314
2008-11-27,424.244
2008-11-28,433.391
2008-12-01,423.484
2008-12-02,406.241
2008-12-03,407.416
2008-12-04,410.816
2008-12-05,400.815
2008-12-08,433.646
2008-12-09,417.213
2008-12-10,420.219
2008-12-11,422.794
2008-12-12,409.199
2008-12-15,420.635
2008-12-16,418.706
2008-12-17,431.914
2008-12-18,439.958
2008-12-19,434.032
2008-12-22,426.15
2008-12-23,428.068
2008-12-24,434.776
2008-12-25,434.776
2008-12-26,433.345
2008-12-29,447.869
2008-12-30,447.973
2008-12-31,457.768
2009-01-01,457.768
2009-01-02,462.198
2009-01-05,462.767
2009-01-06,471.26
2009-01-07,477.348
2009-01-08,467.664
2009-01-09,466.661
2009-01-12,447.703
2009-01-13,431.063
2009-01-14,429.792
2009-01-15,409.392
2009-01-16,417.851
2009-01-19,419.231
2009-01-20,399.633
2009-01-21,386.85
2009-01-22,395.409
2009-01-23,375.178
2009-01-26,380.021
2009-01-27,388.741
2009-01-28,398.605
2009-01-29,397.573
2009-01-30,383.809
2009-02-02,377.367
2009-02-03,388.783
2009-02-04,381.58
2009-02-05,371.764
2009-02-06,385.831
2009-02-09,396.586
2009-02-10,387.224
2009-02-11,375.795
2009-02-12,377.651
2009-02-13,392.157
2009-02-16,380.767
2009-02-17,366.057
2009-02-18,359.378
2009-02-19,370.925
2009-02-20,363.093
2009-02-23,360.053
2009-02-24,356.654
2009-02-25,357.369
2009-02-26,364.852
2009-02-27,359.366
2009-03-02,344.426
2009-03-03,346.125
2009-03-04,340.425
2009-03-05,340.008
2009-03-06,332.696
2009-03-09,323.919
2009-03-10,338.4
2009-03-11,345.975
2009-03-12,346.521
2009-03-13,368.676
2009-03-16,375.542
2009-03-17,388.465
2009-03-18,392.818
2009-03-19,418.749
2009-03-20,410.112
2009-03-23,425.928
2009-03-24,430.458
2009-03-25,437.899
2009-03-26,441.427
2009-03-27,440.114
2009-03-30,423.873
2009-03-31,432.462
2009-04-01,431.875
2009-04-02,459.534
2009-04-03,464.054
2009-04-06,469.659
2009-04-07,466.677
2009-04-08,449.849
2009-04-09,463.371
2009-04-10,463.371
2009-04-13,469.93
2009-04-14,483.389
2009-04-15,474.074
2009-04-16,480.427
2009-04-17,481.608
2009-04-20,470.562
2009-04-21,457.949
2009-04-22,458.587
2009-04-23,470.392
2009-04-24,470.521
2009-04-27,468.402
2009-04-28,457.883
2009-04-29,466.283
2009-04-30,484.68
2009-05-01,478.957
2009-05-04,502.017
2009-05-05,503.252
2009-05-06,502.027
2009-05-07,517.663
2009-05-08,519.531
2009-05-11,521.126
2009-05-12,515.444
2009-05-13,507.657
2009-05-14,489.771
2009-05-15,494.009
2009-05-18,491.908
2009-05-19,513.215
2009-05-20,517.351
2009-05-21,507.812
2009-05-22,512.253
2009-05-25,503.257
2009-05-26,511.818
2009-05-27,519.046
2009-05-28,511.182
2009-05-29,532.35
2009-06-01,550.32
2009-06-02,567.105
2009-06-03,570.598
2009-06-04,555.727
2009-06-05,551.916
2009-06-08,541.265
2009-06-09,549.501
2009-06-10,565.766
2009-06-11,575.112
2009-06-12,575.829
2009-06-15,564.035
2009-06-16,555.953
2009-06-17,539.041
2009-06-18,550.866
2009-06-19,556.183
2009-06-22,548.505
2009-06-23,529.272
2009-06-24,543.498
2009-06-25,543.349
2009-06-26,559.656
2009-06-29,556.997
2009-06-30,568.121
2009-07-01,554.436
2009-07-02,546.569
2009-07-03,544.872
2009-07-06,535.925
2009-07-07,539.105
2009-07-08,531.447
2009-07-09,526.285
2009-07-10,528.537
2009-07-13,519.947
2009-07-14,546.564
2009-07-15,564.466
2009-07-16,576.084
2009-07-17,575.247
2009-07-20,587.951
2009-07-21,588.746
2009-07-22,591.802
2009-07-23,592.898
2009-07-24,593.357
2009-07-27,605.505
2009-07-28,616.507
2009-07-29,605.807
2009-07-30,623.236
2009-07-31,635.177
2009-08-03,648.975
2009-08-04,655.307
2009-08-05,645.823
2009-08-06,656.798
2009-08-07,653.426
2009-08-10,655.605
2009-08-11,657.252
2009-08-12,659.121
2009-08-13,687.028
2009-08-14,685.572
2009-08-17,663.994
2009-08-18,666.347
2009-08-19,667.947
2009-08-20,669.206
2009-08-21,656.046
2009-08-24,683.337
2009-08-25,680.693
2009-08-26,682.544
2009-08-27,685.003
2009-08-28,703.807
2009-08-31,707.34
2009-09-01,708.479
2009-09-02,691.444
2009-09-03,690.44
2009-09-04,698.04
2009-09-07,711.352
2009-09-08,731.403
2009-09-09,732.333
2009-09-10,736.15
2009-09-11,746.176
2009-09-14,730.086
2009-09-15,731.429
2009-09-16,758.606
2009-09-17,774.209
2009-09-18,769.147
2009-09-21,760.7
2009-09-22,770.014
2009-09-23,782.056
2009-09-24,774.432
2009-09-25,775.889
2009-09-28,775.805
2009-09-29,790.814
2009-09-30,801.157
2009-10-01,787.303
2009-10-02,761.866
2009-10-05,761.378
2009-10-06,776.669
2009-10-07,793.063
2009-10-08,823.38
2009-10-09,823.944
2009-10-12,822.59
2009-10-13,830.233
2009-10-14,843.797
2009-10-15,852.165
2009-10-16,842.491
2009-10-19,840.702
2009-10-20,850.206
2009-10-21,851.776
2009-10-22,841.197
2009-10-23,852.752
2009-10-26,843.348
2009-10-27,828.374
2009-10-28,799.26
2009-10-29,790.922
2009-10-30,795.489
2009-11-02,779.392
2009-11-03,772.302
2009-11-04,777.825
2009-11-05,773.29
2009-11-06,792.949
2009-11-09,824.377
2009-11-10,833.856
2009-11-11,839.146
2009-11-12,834.148
2009-11-13,831.222
2009-11-16,841.104
2009-11-17,822.97
2009-11-18,830.721
2009-11-19,819.452
2009-11-20,808.299
2009-11-23,822.336
2009-11-24,809.25
2009-11-25,820.175
2009-11-26,801.779
2009-11-27,775.997
2009-11-30,808.286
2009-12-01,817.338
2009-12-02,826.889
2009-12-03,824.695
2009-12-04,805.128
2009-12-07,801.225
2009-12-08,794.201
2009-12-09,792.498
2009-12-10,794.867
2009-12-11,794.408
2009-12-14,799.142
2009-12-15,797.038
2009-12-16,786.886
2009-12-17,776.731
2009-12-18,773.328
2009-12-21,766.385
2009-12-22,769.732
2009-12-23,780.404
2009-12-24,789.68
2009-12-25,789.68
2009-12-28,794.2
2009-12-29,814.724
2009-12-30,810.58
2009-12-31,822.333
2010-01-01,822.333
2010-01-04,834.58
2010-01-05,845.675
2010-01-06,842.043
2010-01-07,837.176
2010-01-08,842.073
2010-01-11,857.862
2010-01-12,845.957
2010-01-13,839.266
2010-01-14,849.765
2010-01-15,847.307
2010-01-18,854.434
2010-01-19,841.282
2010-01-20,832.193
2010-01-21,823.966
2010-01-22,810.66
2010-01-25,802.651
2010-01-26,798.387
2010-01-27,789.184
2010-01-28,796.244
2010-01-29,774.33
2010-02-01,764.565
2010-02-02,772.708
2010-02-03,775.922
2010-02-04,763.05
2010-02-05,743.724
2010-02-08,748.039
2010-02-09,746.639
2010-02-10,746.249
2010-02-11,762.362
2010-02-12,757.732
2010-02-15,760.837
2010-02-16,772.985
2010-02-17,789.875
2010-02-18,792.024
2010-02-19,782.053
2010-02-22,800.885
2010-02-23,800.213
2010-02-24,790.177
2010-02-25,771.123
2010-02-26,788.265
2010-03-01,800.901
2010-03-02,807.643
2010-03-03,814.588
2010-03-04,810.876
2010-03-05,820.24
2010-03-08,824.079
2010-03-09,829.223
2010-03-10,833.578
2010-03-11,830.43
2010-03-12,833.156
2010-03-15,823.423
2010-03-16,827.759
2010-03-17,840.354
2010-03-18,841.844
2010-03-19,840.91
2010-03-22,834.24
2010-03-23,846.903
2010-03-24,839.698
2010-03-25,840.521
2010-03-26,836.455
2010-03-29,846.947
2010-03-30,849.875
2010-03-31,843.03
2010-04-01,847.856
2010-04-02,847.856
2010-04-05,847.35
2010-04-06,856.785
2010-04-07,860.342
2010-04-08,858.314
2010-04-09,864.713
2010-04-12,869.179
2010-04-13,862.836
2010-04-14,882.109
2010-04-15,885.46
2010-04-16,877.756
2010-04-19,857.766
2010-04-20,870.754
2010-04-21,874.037
2010-04-22,864.703
2010-04-23,857.879
2010-04-26,862.905
2010-04-27,861.576
2010-04-28,851.416
2010-04-29,850.179
2010-04-30,857.887
2010-05-03,853.895
2010-05-04,835.963
2010-05-05,818.038
2010-05-06,793.022
2010-05-07,758.42
2010-05-10,793.663
2010-05-11,783.215
2010-05-12,785.745
2010-05-13,803.206
2010-05-14,786.706
2010-05-17,756.336
2010-05-18,752.707
2010-05-19,709.344
2010-05-20,677.997
2010-05-21,682.952
2010-05-24,700.267
2010-05-25,668.606
2010-05-26,687.229
2010-05-27,701.893
2010-05-28,722.232
2010-05-31,712.054
2010-06-01,709.124
2010-06-02,696.772
2010-06-03,723.792
2010-06-04,709.155
2010-06-07,676.798
2010-06-08,686.754
2010-06-09,702.226
2010-06-10,721.096
2010-06-11,732.481
2010-06-14,746.024
2010-06-15,743.724
2010-06-16,753.929
2010-06-17,747.481
2010-06-18,756.462
2010-06-21,775.733
2010-06-22,764.814
2010-06-23,744.931
2010-06-24,739.677
2010-06-25,727.305
2010-06-28,730.883
2010-06-29,709.025
2010-06-30,694.599
2010-07-01,677.268
2010-07-02,686.178
2010-07-05,675.761
2010-07-06,699.635
2010-07-07,697.525
2010-07-08,728.956
2010-07-09,735.958
2010-07-12,736.034
2010-07-13,738.921
2010-07-14,757.751
2010-07-15,751.011
2010-07-16,744.552
2010-07-19,729.11
2010-07-20,744.792
2010-07-21,751.055
2010-07-22,749.816
2010-07-23,765.491
2010-07-26,773.554
2010-07-27,779.137
2010-07-28,777.806
2010-07-29,783.201
2010-07-30,780.862
2010-08-02,797.457
2010-08-03,800.15
2010-08-04,796.172
2010-08-05,796.659
2010-08-06,797.682
2010-08-09,801.433
2010-08-10,789.51
2010-08-11,767.594
2010-08-12,755.276
2010-08-13,764.747
2010-08-16,762.832
2010-08-17,776.929
2010-08-18,777.764
2010-08-19,774.879
2010-08-20,760.78
2010-08-23,767.797
2010-08-24,756.733
2010-08-25,739.686
2010-08-26,755.44
2010-08-27,764.195
2010-08-30,780.144
2010-08-31,768.08
2010-09-01,800.204
2010-09-02,809.396
2010-09-03,812.837
