Date,JAPAN Standard (Large+Mid Cap)
2005-06-15,3518.912
2005-06-16,3532.669
2005-06-17,3572.414
2005-06-20,3548.78
2005-06-21,3577.77
2005-06-22,3578.469
2005-06-23,3582.145
2005-06-24,3562.572
2005-06-27,3526.067
2005-06-28,3535.138
2005-06-29,3540.232
2005-06-30,3529.582
2005-07-01,3515.266
2005-07-04,3528.752
2005-07-05,3519.192
2005-07-06,3514.507
2005-07-07,3500.963
2005-07-08,3486.374
2005-07-11,3519.734
2005-07-12,3551.027
2005-07-13,3508.408
2005-07-14,3529.118
2005-07-15,3532.433
2005-07-18,3548.238
2005-07-19,3504.91
2005-07-20,3497.029
2005-07-21,3587.902
2005-07-22,3554.783
2005-07-25,3536.891
2005-07-26,3513.462
2005-07-27,3539.139
2005-07-28,3543.839
2005-07-29,3564.741
2005-08-01,3581.289
2005-08-02,3603.605
2005-08-03,3622.376
2005-08-04,3593.65
2005-08-05,3528.884
2005-08-08,3545.82
2005-08-09,3574.642
2005-08-10,3688.508
2005-08-11,3760.524
2005-08-12,3783.191
2005-08-15,3793.342
2005-08-16,3809.514
2005-08-17,3790.67
2005-08-18,3770.21
2005-08-19,3757.009
2005-08-22,3848.997
2005-08-23,3847.791
2005-08-24,3849.474
2005-08-25,3836.681
2005-08-26,3863.479
2005-08-29,3787.987
2005-08-30,3806.902
2005-08-31,3812.765
2005-09-01,3870.631
2005-09-02,3902.074
2005-09-05,3947.519
2005-09-06,3916.041
2005-09-07,3900.673
2005-09-08,3867.021
2005-09-09,3944.664
2005-09-12,3989.887
2005-09-13,3971.74
2005-09-14,3984.055
2005-09-15,4019.737
2005-09-16,3987.779
2005-09-19,3990.288
2005-09-20,4058.244
2005-09-21,4087.717
2005-09-22,4065.594
2005-09-23,4042.756
2005-09-26,4125.942
2005-09-27,4081.196
2005-09-28,4164.461
2005-09-29,4262.57
2005-09-30,4206.703
2005-10-03,4167.601
2005-10-04,4203.139
2005-10-05,4181.144
2005-10-06,4075.472
2005-10-07,4068.872
2005-10-10,4052.495
2005-10-11,4152.097
2005-10-12,4146.578
2005-10-13,4128.118
2005-10-14,4130.684
2005-10-17,4089.573
2005-10-18,4056.979
2005-10-19,4023.823
2005-10-20,4036.623
2005-10-21,4032.848
2005-10-24,4015.807
2005-10-25,4089.335
2005-10-26,4089.459
2005-10-27,4152.403
2005-10-28,4113.503
2005-10-31,4156.252
2005-11-01,4230.725
2005-11-02,4232.665
2005-11-03,4221.822
2005-11-04,4246.634
2005-11-07,4268.557
2005-11-08,4288.279
2005-11-09,4261.539
2005-11-10,4231.002
2005-11-11,4257.655
2005-11-14,4188.103
2005-11-15,4160.466
2005-11-16,4194.361
2005-11-17,4289.839
2005-11-18,4332.832
2005-11-21,4353.674
2005-11-22,4326.234
2005-11-23,4345.532
2005-11-24,4321.721
2005-11-25,4322.835
2005-11-28,4383.586
2005-11-29,4365.536
2005-11-30,4333.662
2005-12-01,4370.576
2005-12-02,4432.615
2005-12-05,4455.427
2005-12-06,4435.285
2005-12-07,4463.97
2005-12-08,4390.946
2005-12-09,4456.993
2005-12-12,4549.693
2005-12-13,4574.456
2005-12-14,4615.128
2005-12-15,4572.507
2005-12-16,4593.178
2005-12-19,4612.243
2005-12-20,4648.248
2005-12-21,4692.988
2005-12-22,4732.449
2005-12-23,4745.264
2005-12-26,4772.898
2005-12-27,4707.379
2005-12-28,4744.727
2005-12-29,4753.804
2005-12-30,4705.315
2006-01-02,4705.315
2006-01-03,4761.184
2006-01-04,4846.408
2006-01-05,4898.714
2006-01-06,4944.954
2006-01-09,4958.798
2006-01-10,4868.776
2006-01-11,4919.842
2006-01-12,4960.846
2006-01-13,4940.122
2006-01-16,4872.331
2006-01-17,4733.235
2006-01-18,4610.821
2006-01-19,4737.49
2006-01-20,4752.911
2006-01-23,4684.767
2006-01-24,4746.016
2006-01-25,4713.148
2006-01-26,4771.585
2006-01-27,4883.493
2006-01-30,4895.273
2006-01-31,4942.561
2006-02-01,4864.78
2006-02-02,4889.372
2006-02-03,4846.329
2006-02-06,4866.829
2006-02-07,4892.947
2006-02-08,4749.924
2006-02-09,4787.128
2006-02-10,4763.641
2006-02-13,4653.455
2006-02-14,4724.569
2006-02-15,4688.701
2006-02-16,4710.451
2006-02-17,4619.282
2006-02-20,4543.491
2006-02-21,4628.497
2006-02-22,4627.725
2006-02-23,4774.983
2006-02-24,4803.381
2006-02-27,4881.478
2006-02-28,4900.639
2006-03-01,4819.932
2006-03-02,4807.834
2006-03-03,4734.58
2006-03-06,4735.204
2006-03-07,4699.432
2006-03-08,4662.652
2006-03-09,4769.275
2006-03-10,4724.592
2006-03-13,4798.561
2006-03-14,4836.039
2006-03-15,4838.495
2006-03-16,4795.216
2006-03-17,4890.238
2006-03-20,4956.517
2006-03-21,4924.333
2006-03-22,4919.3
2006-03-23,4865.295
2006-03-24,4893.456
2006-03-27,4955.054
2006-03-28,4965.001
2006-03-29,4964.26
2006-03-30,5045.334
2006-03-31,5024.242
2006-04-03,5097.818
2006-04-04,5102.961
2006-04-05,5093.907
2006-04-06,5182.714
2006-04-07,5192.502
2006-04-10,5155.941
2006-04-11,5125.65
2006-04-12,5053.668
2006-04-13,5058.366
2006-04-14,5060.737
2006-04-17,5026.529
2006-04-18,5089.002
2006-04-19,5104.691
2006-04-20,5126.125
2006-04-21,5180.95
2006-04-24,5136.206
2006-04-25,5161.242
2006-04-26,5166.838
2006-04-27,5223.618
2006-04-28,5170.387
2006-05-01,5230.891
2006-05-02,5284.931
2006-05-03,5265.396
2006-05-04,5269.338
2006-05-05,5325.387
2006-05-08,5424.377
2006-05-09,5419.112
2006-05-10,5377.92
2006-05-11,5329.426
2006-05-12,5267.202
2006-05-15,5256.431
2006-05-16,5150.234
2006-05-17,5206.895
2006-05-18,5081.395
2006-05-19,5028.084
2006-05-22,4956.63
2006-05-23,4878.962
2006-05-24,4912.872
2006-05-25,4865.164
2006-05-26,4929.889
2006-05-29,4940.782
2006-05-30,4964.376
2006-05-31,4848.829
2006-06-01,4856.586
2006-06-02,4971.828
2006-06-05,4920.811
2006-06-06,4766.172
2006-06-07,4656.614
2006-06-08,4481.16
2006-06-09,4548.411
2006-06-12,4552.296
2006-06-13,4352.6
2006-06-14,4387.716
2006-06-15,4441.734
2006-06-16,4589.976
2006-06-19,4542.407
2006-06-20,4511.699
2006-06-21,4499.983
2006-06-22,4600.287
2006-06-23,4576.81
2006-06-26,4585.134
2006-06-27,4593.191
2006-06-28,4522.584
2006-06-29,4596.729
2006-06-30,4795.064
2006-07-03,4795.372
2006-07-04,4824.672
2006-07-05,4739.992
2006-07-06,4711.594
2006-07-07,4764.828
2006-07-10,4826.767
2006-07-11,4792.009
2006-07-12,4673.919
2006-07-13,4648.551
2006-07-14,4518.138
2006-07-17,4487.277
2006-07-18,4347.591
2006-07-19,4364.542
2006-07-20,4531.972
2006-07-21,4521.801
2006-07-24,4495.698
2006-07-25,4556.329
2006-07-26,4516.984
2006-07-27,4638.538
2006-07-28,4725.641
2006-07-31,4768.525
2006-08-01,4724.557
2006-08-02,4753.301
2006-08-03,4737.57
2006-08-04,4777.765
2006-08-07,4650.752
2006-08-08,4719.928
2006-08-09,4764.928
2006-08-10,4763.932
2006-08-11,4720.757
2006-08-14,4773.565
2006-08-15,4801.89
2006-08-16,4886.571
2006-08-17,4904.249
2006-08-18,4923.412
2006-08-21,4863.851
2006-08-22,4894.752
2006-08-23,4887.532
2006-08-24,4842.481
2006-08-25,4791.77
2006-08-28,4743.263
2006-08-29,4801.437
2006-08-30,4784.161
2006-08-31,4840.086
2006-09-01,4836.386
2006-09-04,4942.678
2006-09-05,4939.301
2006-09-06,4890.304
2006-09-07,4807.732
2006-09-08,4814.649
2006-09-11,4704.337
2006-09-12,4673.621
2006-09-13,4678.989
2006-09-14,4733.331
2006-09-15,4711.171
2006-09-18,4694.403
2006-09-19,4722.102
2006-09-20,4653.138
2006-09-21,4704.011
2006-09-22,4669.78
2006-09-25,4649.142
2006-09-26,4618.877
2006-09-27,4729.825
2006-09-28,4744.665
2006-09-29,4760.725
2006-10-02,4817.946
2006-10-03,4790.598
2006-10-04,4744.168
2006-10-05,4852.787
2006-10-06,4808.762
2006-10-09,4802.303
2006-10-10,4789.441
2006-10-11,4762.451
2006-10-12,4743.066
2006-10-13,4769.063
2006-10-16,4844.279
2006-10-17,4842.715
2006-10-18,4829.039
2006-10-19,4844.161
2006-10-20,4855.061
2006-10-23,4876.804
2006-10-24,4882.926
2006-10-25,4870.09
2006-10-26,4927.404
2006-10-27,4927.207
2006-10-30,4841.92
2006-10-31,4843.594
2006-11-01,4865.524
2006-11-02,4850.656
2006-11-03,4811.215
2006-11-06,4793.873
2006-11-07,4835.487
2006-11-08,4766.159
2006-11-09,4727.154
2006-11-10,4737.475
2006-11-13,4680.159
2006-11-14,4774.557
2006-11-15,4747.796
2006-11-16,4715.591
2006-11-17,4709.563
2006-11-20,4575.898
2006-11-21,4587.57
2006-11-22,4693.48
2006-11-23,4712.477
2006-11-24,4677.776
2006-11-27,4710.353
2006-11-28,4705.604
2006-11-29,4785.487
2006-11-30,4877.928
2006-12-01,4902.71
2006-12-04,4898.487
2006-12-05,4889.008
2006-12-06,4947.802
2006-12-07,4961.578
2006-12-08,4928.902
2006-12-11,4898.214
2006-12-12,4924.628
2006-12-13,4924.661
2006-12-14,4950.841
2006-12-15,4965.648
2006-12-18,4972.81
2006-12-19,4914.346
2006-12-20,4970.185
2006-12-21,4985.53
2006-12-22,4978.689
2006-12-25,4960.961
2006-12-26,4977.769
2006-12-27,5002.891
2006-12-28,4998.453
2006-12-29,4999.138
2007-01-01,4999.138
2007-01-02,5013.021
2007-01-03,4990.343
2007-01-04,5048.598
2007-01-05,4996.142
2007-01-08,5002.04
2007-01-09,5015.514
2007-01-10,4917.422
2007-01-11,4863.967
2007-01-12,4951.025
2007-01-15,4998.752
2007-01-16,4985.629
2007-01-17,5007.034
2007-01-18,5000.282
2007-01-19,4992.2
2007-01-22,5028.616
2007-01-23,5039.458
2007-01-24,5082.075
2007-01-25,5059.124
2007-01-26,5032.587
2007-01-29,5034.842
2007-01-30,5044.49
2007-01-31,5041.426
2007-02-01,5106.921
2007-02-02,5092.888
2007-02-05,5048.394
2007-02-06,5090.082
2007-02-07,5070.355
2007-02-08,5028.024
2007-02-09,5078.015
2007-02-12,5073.429
2007-02-13,5130.525
2007-02-14,5183.758
2007-02-15,5274.646
2007-02-16,5273.027
2007-02-19,5270.774
2007-02-20,5262.386
2007-02-21,5233.567
2007-02-22,5260.691
2007-02-23,5313.885
2007-02-26,5345.725
2007-02-27,5410.566
2007-02-28,5244.226
2007-03-01,5237.999
2007-03-02,5207.235
2007-03-05,5074.886
2007-03-06,5157.062
2007-03-07,5133.001
2007-03-08,5195.782
2007-03-09,5188.598
2007-03-12,5247.282
2007-03-13,5225.262
2007-03-14,5095.855
2007-03-15,5117.947
2007-03-16,5088.516
2007-03-19,5112.431
2007-03-20,5166.829
2007-03-21,5144.686
2007-03-22,5220.802
2007-03-23,5250.763
2007-03-26,5244.667
2007-03-27,5220.238
2007-03-28,5242.901
2007-03-29,5179.698
2007-03-30,5174.907
2007-04-02,5093.851
2007-04-03,5121.146
2007-04-04,5207.234
2007-04-05,5177.405
2007-04-06,5165.184
2007-04-09,5197.0
2007-04-10,5198.045
2007-04-11,5197.736
2007-04-12,5172.315
2007-04-13,5094.5
2007-04-16,5138.825
2007-04-17,5136.315
2007-04-18,5223.258
2007-04-19,5150.729
2007-04-20,5134.446
2007-04-23,5130.733
2007-04-24,5140.062
2007-04-25,5077.639
2007-04-26,5089.53
2007-04-27,5075.201
2007-04-30,5074.187
2007-05-01,5039.416
2007-05-02,5057.396
2007-05-03,5048.15
2007-05-04,5052.769
2007-05-07,5154.483
2007-05-08,5155.251
2007-05-09,5201.506
2007-05-10,5144.321
2007-05-11,5118.595
2007-05-14,5136.959
2007-05-15,5089.335
2007-05-16,5073.109
2007-05-17,5036.602
2007-05-18,5010.412
2007-05-21,5039.219
2007-05-22,5104.492
2007-05-23,5124.888
2007-05-24,5122.76
2007-05-25,5048.683
2007-05-28,5074.269
2007-05-29,5108.714
2007-05-30,5102.476
2007-05-31,5156.993
2007-06-01,5186.085
2007-06-04,5213.04
2007-06-05,5230.066
2007-06-06,5262.006
2007-06-07,5244.192
2007-06-08,5163.324
2007-06-11,5172.04
2007-06-12,5147.302
2007-06-13,5104.763
2007-06-14,5110.862
2007-06-15,5132.508
2007-06-18,5173.685
2007-06-19,5166.654
2007-06-20,5165.921
2007-06-21,5180.811
2007-06-22,5131.069
2007-06-25,5109.894
2007-06-26,5138.177
2007-06-27,5086.306
2007-06-28,5090.207
2007-06-29,5141.533
2007-07-02,5209.183
2007-07-03,5214.94
2007-07-04,5204.779
2007-07-05,5211.707
2007-07-06,5173.424
2007-07-09,5208.096
2007-07-10,5249.991
2007-07-11,5196.373
2007-07-12,5155.989
2007-07-13,5230.358
2007-07-16,5237.642
2007-07-17,5214.88
2007-07-18,5174.551
2007-07-19,5192.903
2007-07-20,5255.702
2007-07-23,5196.685
2007-07-24,5250.327
2007-07-25,5231.829
2007-07-26,5223.89
2007-07-27,5132.373
2007-07-30,5163.451
2007-07-31,5133.167
2007-08-01,5044.48
2007-08-02,5028.739
2007-08-03,5071.702
2007-08-06,5079.991
2007-08-07,5035.95
2007-08-08,5010.563
2007-08-09,5095.76
2007-08-10,4981.864
2007-08-13,4950.586
2007-08-14,4984.728
2007-08-15,4881.053
2007-08-16,4924.455
2007-08-17,4656.09
2007-08-20,4759.416
2007-08-21,4862.792
2007-08-22,4821.108
2007-08-23,4918.406
2007-08-24,4910.617
2007-08-27,4911.237
2007-08-28,4947.863
2007-08-29,4857.364
2007-08-30,4861.265
2007-08-31,4982.374
2007-09-03,4973.973
2007-09-04,4930.855
2007-09-05,4886.802
2007-09-06,4892.974
2007-09-07,4928.733
2007-09-10,4831.961
2007-09-11,4820.4
2007-09-12,4806.371
2007-09-13,4741.183
2007-09-14,4829.5
2007-09-17,4831.6
2007-09-18,4693.656
2007-09-19,4855.931
2007-09-20,4930.45
2007-09-21,4850.947
2007-09-24,4869.511
2007-09-25,4971.805
2007-09-26,4937.495
2007-09-27,5062.777
2007-09-28,5097.313
2007-10-01,5067.22
2007-10-02,5131.105
2007-10-03,5164.606
2007-10-04,5148.612
2007-10-05,5140.962
2007-10-08,5102.484
2007-10-09,5134.146
2007-10-10,5125.612
2007-10-11,5164.69
2007-10-12,5119.306
2007-10-15,5109.472
2007-10-16,5051.434
2007-10-17,4971.192
2007-10-18,5065.839
2007-10-19,5014.52
2007-10-22,4959.81
2007-10-23,4954.111
2007-10-24,4957.959
2007-10-25,4894.508
2007-10-26,4992.03
2007-10-29,5076.653
2007-10-30,5068.773
2007-10-31,5077.86
2007-11-01,5149.328
2007-11-02,5040.631
2007-11-05,4972.148
2007-11-06,4972.795
2007-11-07,4967.832
2007-11-08,4863.565
2007-11-09,4879.487
2007-11-12,4814.446
2007-11-13,4769.363
2007-11-14,4856.315
2007-11-15,4874.427
2007-11-16,4797.158
2007-11-19,4769.957
2007-11-20,4818.257
2007-11-21,4788.505
2007-11-22,4780.474
2007-11-23,4804.131
2007-11-26,4894.499
2007-11-27,4914.332
2007-11-28,4838.76
2007-11-29,4983.019
2007-11-30,4984.788
2007-12-03,5000.246
2007-12-04,4982.968
2007-12-05,4958.605
2007-12-06,5027.995
2007-12-07,5047.31
2007-12-10,5033.464
2007-12-11,5069.653
2007-12-12,5004.436
2007-12-13,4877.426
2007-12-14,4778.124
2007-12-17,4693.521
2007-12-18,4682.774
2007-12-19,4638.929
2007-12-20,4664.877
2007-12-21,4666.241
2007-12-24,4647.066
2007-12-25,4741.24
2007-12-26,4788.01
2007-12-27,4757.713
2007-12-28,4728.231
2007-12-31,4787.485
2008-01-01,4787.485
2008-01-02,4872.98
2008-01-03,4883.659
2008-01-04,4731.244
2008-01-07,4641.637
2008-01-08,4637.188
2008-01-09,4714.318
2008-01-10,4636.559
2008-01-11,4577.098
2008-01-14,4619.901
2008-01-15,4587.845
2008-01-16,4424.143
2008-01-17,4506.111
2008-01-18,4542.389
2008-01-21,4430.806
2008-01-22,4134.809
2008-01-23,4280.995
2008-01-24,4356.892
2008-01-25,4537.913
2008-01-28,4373.942
2008-01-29,4490.707
2008-01-30,4443.231
2008-01-31,4568.682
2008-02-01,4539.466
2008-02-04,4613.238
2008-02-05,4576.397
2008-02-06,4389.817
2008-02-07,4419.177
2008-02-08,4319.727
2008-02-11,4347.85
2008-02-12,4325.334
2008-02-13,4293.846
2008-02-14,4456.473
2008-02-15,4489.271
2008-02-18,4460.805
2008-02-19,4531.31
2008-02-20,4366.161
2008-02-21,4494.07
2008-02-22,4471.38
2008-02-25,4538.701
2008-02-26,4539.9
2008-02-27,4641.823
2008-02-28,4629.477
2008-02-29,4600.152
2008-03-03,4439.318
2008-03-04,4449.067
2008-03-05,4396.827
2008-03-06,4512.811
2008-03-07,4370.544
2008-03-10,4334.016
2008-03-11,4328.445
2008-03-12,4420.277
2008-03-13,4355.898
2008-03-14,4291.872
2008-03-17,4266.679
2008-03-18,4257.681
2008-03-19,4329.482
2008-03-20,4354.245
2008-03-21,4434.064
2008-03-24,4362.383
2008-03-25,4465.959
2008-03-26,4528.513
2008-03-27,4449.938
2008-03-28,4522.456
2008-03-31,4413.565
2008-04-01,4372.831
2008-04-02,4531.374
2008-04-03,4614.684
2008-04-04,4607.853
2008-04-07,4627.272
2008-04-08,4544.851
2008-04-09,4485.214
2008-04-10,4494.917
2008-04-11,4600.245
2008-04-14,4495.624
2008-04-15,4506.024
2008-04-16,4563.855
2008-04-17,4597.528
2008-04-18,4544.916
2008-04-21,4710.494
2008-04-22,4632.288
2008-04-23,4624.299
2008-04-24,4581.663
2008-04-25,4691.372
2008-04-28,4750.214
2008-04-29,4801.685
2008-04-30,4734.236
2008-05-01,4714.625
2008-05-02,4768.551
2008-05-05,4774.899
2008-05-06,4808.733
2008-05-07,4824.044
2008-05-08,4826.656
2008-05-09,4733.082
2008-05-12,4715.797
2008-05-13,4743.683
2008-05-14,4743.727
2008-05-15,4830.716
2008-05-16,4881.074
2008-05-19,4894.478
2008-05-20,4908.723
2008-05-21,4829.331
2008-05-22,4828.237
2008-05-23,4840.643
2008-05-26,4721.06
2008-05-27,4778.677
2008-05-28,4682.62
2008-05-29,4767.336
2008-05-30,4853.395
2008-06-02,4961.095
2008-06-03,4869.89
2008-06-04,4959.667
2008-06-05,4879.941
2008-06-06,4936.824
2008-06-09,4793.933
2008-06-10,4692.434
2008-06-11,4738.442
2008-06-12,4585.431
2008-06-13,4620.909
2008-06-16,4716.47
2008-06-17,4722.593
2008-06-18,4761.118
2008-06-19,4638.628
2008-06-20,4598.297
2008-06-23,4542.634
2008-06-24,4554.629
2008-06-25,4523.172
2008-06-26,4559.782
2008-06-27,4518.86
2008-06-30,4522.537
2008-07-01,4523.165
2008-07-02,4456.386
2008-07-03,4423.062
2008-07-04,4420.722
2008-07-07,4439.991
2008-07-08,4352.7
2008-07-09,4364.549
2008-07-10,4391.263
2008-07-11,4408.688
2008-07-14,4372.294
2008-07-15,4356.56
2008-07-16,4326.987
2008-07-17,4340.835
2008-07-18,4257.503
2008-07-21,4252.722
2008-07-22,4377.658
2008-07-23,4392.479
2008-07-24,4497.409
2008-07-25,4367.264
2008-07-28,4387.133
2008-07-29,4296.777
2008-07-30,4364.074
2008-07-31,4368.404
2008-08-01,4287.883
2008-08-04,4187.641
2008-08-05,4184.988
2008-08-06,4239.32
2008-08-07,4166.585
2008-08-08,4148.56
2008-08-11,4229.684
2008-08-12,4213.719
2008-08-13,4173.639
2008-08-14,4113.935
2008-08-15,4105.445
2008-08-18,4164.983
2008-08-19,4090.575
2008-08-20,4070.869
2008-08-21,4103.805
2008-08-22,4012.983
2008-08-25,4103.516
2008-08-26,4059.669
2008-08-27,4044.057
2008-08-28,4041.766
2008-08-29,4194.622
2008-09-01,4129.414
2008-09-02,4042.436
2008-09-03,4082.037
2008-09-04,4033.358
2008-09-05,3986.485
2008-09-08,4085.729
2008-09-09,4019.158
2008-09-10,4014.84
2008-09-11,3953.554
2008-09-12,3973.53
2008-09-15,4011.3
2008-09-16,3847.617
2008-09-17,3869.717
2008-09-18,3764.541
2008-09-19,3887.352
2008-09-22,3967.156
2008-09-23,4006.555
2008-09-24,3990.262
2008-09-25,3954.541
2008-09-26,3952.909
2008-09-29,3922.109
2008-09-30,3724.405
2008-10-01,3798.092
2008-10-02,3724.848
2008-10-03,3600.269
2008-10-06,3596.113
2008-10-07,3470.104
2008-10-08,3267.198
2008-10-09,3266.044
2008-10-10,3055.647
2008-10-13,3024.271
2008-10-14,3391.743
2008-10-15,3419.382
2008-10-16,3109.085
2008-10-17,3178.796
2008-10-20,3294.731
2008-10-21,3430.22
2008-10-22,3247.725
2008-10-23,3224.318
2008-10-24,3113.576
2008-10-27,2876.707
2008-10-28,2943.63
2008-10-29,3071.416
2008-10-30,3341.326
2008-10-31,3173.853
2008-11-03,3154.206
2008-11-04,3297.568
2008-11-05,3518.627
2008-11-06,3337.222
2008-11-07,3217.702
2008-11-10,3343.759
2008-11-11,3277.963
2008-11-12,3285.269
2008-11-13,3125.105
2008-11-14,3137.322
2008-11-17,3158.632
2008-11-18,3065.792
2008-11-19,3046.597
2008-11-20,2926.974
2008-11-21,3011.828
2008-11-24,2966.675
2008-11-25,3105.426
2008-11-26,3067.386
2008-11-27,3100.445
2008-11-28,3134.311
2008-12-01,3152.552
2008-12-02,3001.967
2008-12-03,3052.643
2008-12-04,3021.998
2008-12-05,3033.088
2008-12-08,3106.388
2008-12-09,3148.975
2008-12-10,3217.297
2008-12-11,3311.886
2008-12-12,3175.526
2008-12-15,3341.686
2008-12-16,3281.614
2008-12-17,3407.362
2008-12-18,3359.364
2008-12-19,3334.457
2008-12-22,3358.357
2008-12-23,3351.497
2008-12-24,3262.589
2008-12-25,3302.521
2008-12-26,3341.13
2008-12-29,3390.408
2008-12-30,3406.679
2008-12-31,3389.017
2009-01-01,3389.017
2009-01-02,3376.91
2009-01-05,3373.444
2009-01-06,3329.416
2009-01-07,3445.713
2009-01-08,3390.118
2009-01-09,3407.245
2009-01-12,3445.63
2009-01-13,3261.984
2009-01-14,3307.09
2009-01-15,3173.678
2009-01-16,3226.469
2009-01-19,3235.395
2009-01-20,3194.438
2009-01-21,3208.173
2009-01-22,3204.441
2009-01-23,3084.958
2009-01-26,3056.05
2009-01-27,3238.485
2009-01-28,3205.923
2009-01-29,3261.7
2009-01-30,3158.673
2009-02-02,3088.19
2009-02-03,3102.386
2009-02-04,3161.362
2009-02-05,3119.369
2009-02-06,3096.367
2009-02-09,3051.463
2009-02-10,3061.494
2009-02-11,3091.67
2009-02-12,3004.318
2009-02-13,2977.388
2009-02-16,2996.457
2009-02-17,2924.615
2009-02-18,2856.689
2009-02-19,2848.932
2009-02-20,2801.285
2009-02-23,2773.988
2009-02-24,2692.228
2009-02-25,2746.597
2009-02-26,2694.842
2009-02-27,2767.561
2009-03-02,2685.181
2009-03-03,2631.226
2009-03-04,2621.946
2009-03-05,2686.82
2009-03-06,2621.664
2009-03-09,2550.971
2009-03-10,2540.315
2009-03-11,2633.415
2009-03-12,2546.112
2009-03-13,2638.163
2009-03-16,2693.285
2009-03-17,2751.267
2009-03-18,2790.038
2009-03-19,2913.82
2009-03-20,2843.087
2009-03-23,2910.233
2009-03-24,2976.552
2009-03-25,2998.667
2009-03-26,3033.593
2009-03-27,3041.858
2009-03-30,2939.878
2009-03-31,2825.67
2009-04-01,2901.473
2009-04-02,3011.751
2009-04-03,3027.779
2009-04-06,2997.919
2009-04-07,3010.326
2009-04-08,2960.868
2009-04-09,3052.114
2009-04-10,3070.615
2009-04-13,3078.869
2009-04-14,3088.888
2009-04-15,3048.824
2009-04-16,3045.206
2009-04-17,3107.666
2009-04-20,3136.056
2009-04-21,3067.695
2009-04-22,3076.46
2009-04-23,3115.558
2009-04-24,3098.651
2009-04-27,3133.308
2009-04-28,3051.683
2009-04-29,3039.254
2009-04-30,3097.662
2009-05-01,3107.591
2009-05-04,3105.715
2009-05-05,3122.206
2009-05-06,3126.95
2009-05-07,3271.641
2009-05-08,3303.208
2009-05-11,3365.507
2009-05-12,3341.748
2009-05-13,3367.028
2009-05-14,3277.393
2009-05-15,3363.012
2009-05-18,3258.247
2009-05-19,3327.018
2009-05-20,3378.282
2009-05-21,3385.663
2009-05-22,3358.902
2009-05-25,3370.426
2009-05-26,3379.015
2009-05-27,3407.844
2009-05-28,3360.314
2009-05-29,3416.767
2009-06-01,3430.579
2009-06-02,3456.191
2009-06-03,3466.264
2009-06-04,3426.418
2009-06-05,3393.511
2009-06-08,3409.132
2009-06-09,3415.253
2009-06-10,3462.078
2009-06-11,3481.654
2009-06-12,3506.05
2009-06-15,3493.116
2009-06-16,3422.243
2009-06-17,3486.162
2009-06-18,3412.237
2009-06-19,3436.344
2009-06-22,3472.185
2009-06-23,3413.436
2009-06-24,3415.282
2009-06-25,3445.306
2009-06-26,3506.528
2009-06-29,3449.099
2009-06-30,3476.854
2009-07-01,3465.467
2009-07-02,3472.903
2009-07-03,3457.756
2009-07-06,3470.555
2009-07-07,3443.865
2009-07-08,3397.557
2009-07-09,3390.159
2009-07-10,3406.361
2009-07-13,3322.542
2009-07-14,3372.626
2009-07-15,3333.32
2009-07-16,3366.432
2009-07-17,3373.144
2009-07-20,3356.554
2009-07-21,3478.729
2009-07-22,3494.659
2009-07-23,3463.692
2009-07-24,3514.37
2009-07-27,3522.974
2009-07-28,3562.194
2009-07-29,3545.191
2009-07-30,3554.757
2009-07-31,3625.552
2009-08-03,3651.655
2009-08-04,3653.462
2009-08-05,3629.113
2009-08-06,3639.227
2009-08-07,3568.515
2009-08-10,3618.49
2009-08-11,3686.352
2009-08-12,3620.102
2009-08-13,3679.615
2009-08-14,3737.239
2009-08-17,3643.33
2009-08-18,3631.882
2009-08-19,3644.467
2009-08-20,3681.886
2009-08-21,3626.065
2009-08-24,3704.506
2009-08-25,3706.834
2009-08-26,3745.418
2009-08-27,3730.752
2009-08-28,3754.153
2009-08-31,3768.219
2009-09-01,3766.607
2009-09-02,3717.028
2009-09-03,3687.113
2009-09-04,3644.923
2009-09-07,3678.753
2009-09-08,3720.075
2009-09-09,3708.988
2009-09-10,3783.19
2009-09-11,3801.324
2009-09-14,3728.578
2009-09-15,3700.274
2009-09-16,3708.475
2009-09-17,3740.622
2009-09-18,3734.998
2009-09-21,3697.949
2009-09-22,3742.173
2009-09-23,3732.345
2009-09-24,3782.644
2009-09-25,3742.951
2009-09-28,3674.047
2009-09-29,3648.768
2009-09-30,3703.322
2009-10-01,3643.834
2009-10-02,3572.103
2009-10-05,3526.027
2009-10-06,3582.6
2009-10-07,3626.463
2009-10-08,3665.786
2009-10-09,3667.867
2009-10-12,3655.807
2009-10-13,3674.02
2009-10-14,3659.393
2009-10-15,3660.589
2009-10-16,3627.394
2009-10-19,3658.599
2009-10-20,3681.88
2009-10-21,3664.904
2009-10-22,3628.514
2009-10-23,3585.898
2009-10-26,3619.583
2009-10-27,3555.251
2009-10-28,3563.854
2009-10-29,3521.897
2009-10-30,3610.448
2009-11-02,3546.922
2009-11-03,3553.298
2009-11-04,3541.084
2009-11-05,3522.253
2009-11-06,3551.713
2009-11-09,3540.415
2009-11-10,3549.643
2009-11-11,3549.629
2009-11-12,3512.216
2009-11-13,3540.041
2009-11-16,3531.634
2009-11-17,3518.539
2009-11-18,3496.988
2009-11-19,3459.295
2009-11-20,3454.439
2009-11-23,3454.245
2009-11-24,3436.187
2009-11-25,3489.168
2009-11-26,3515.099
2009-11-27,3425.65
2009-11-30,3573.429
