Date,JAPAN Standard (Large+Mid Cap)
2009-12-01,4039.005
2009-12-02,4015.827
2009-12-03,4117.294
2009-12-04,4050.171
2009-12-07,4106.987
2009-12-08,4156.634
2009-12-09,4121.796
2009-12-10,4051.345
2009-12-11,4066.304
2009-12-14,4099.562
2009-12-15,4040.981
2009-12-16,4110.201
2009-12-17,4074.467
2009-12-18,4033.349
2009-12-21,4018.026
2009-12-22,4037.22
2009-12-23,4053.117
2009-12-24,4091.56
2009-12-25,4070.113
2009-12-28,4104.36
2009-12-29,4099.111
2009-12-30,4029.017
2009-12-31,4011.056
2010-01-01,4011.056
2010-01-04,4080.358
2010-01-05,4134.033
2010-01-06,4135.452
2010-01-07,4112.364
2010-01-08,4167.168
2010-01-11,4213.404
2010-01-12,4322.849
2010-01-13,4259.294
2010-01-14,4337.662
2010-01-15,4385.271
2010-01-18,4345.315
2010-01-19,4287.402
2010-01-20,4264.287
2010-01-21,4318.323
2010-01-22,4300.394
2010-01-25,4268.708
2010-01-26,4212.365
2010-01-27,4174.299
2010-01-28,4181.343
2010-01-29,4087.202
2010-02-01,4072.821
2010-02-02,4162.497
2010-02-03,4141.412
2010-02-04,4145.273
2010-02-05,4100.332
2010-02-08,4063.128
2010-02-09,4050.926
2010-02-10,4043.241
2010-02-11,4045.943
2010-02-12,4077.227
2010-02-15,4032.755
2010-02-16,4030.341
2010-02-17,4095.884
2010-02-18,4090.246
2010-02-19,3972.616
2010-02-22,4104.257
2010-02-23,4136.527
2010-02-24,4095.505
2010-02-25,4117.46
2010-02-26,4133.048
2010-03-01,4130.663
2010-03-02,4165.983
2010-03-03,4203.529
2010-03-04,4145.153
2010-03-05,4131.621
2010-03-08,4220.948
2010-03-09,4234.757
2010-03-10,4184.766
2010-03-11,4226.295
2010-03-12,4244.477
2010-03-15,4267.184
2010-03-16,4264.108
2010-03-17,4307.453
2010-03-18,4272.592
2010-03-19,4310.816
2010-03-22,4333.559
2010-03-23,4316.894
2010-03-24,4260.135
2010-03-25,4224.84
2010-03-26,4295.392
2010-03-29,4324.188
2010-03-30,4366.219
2010-03-31,4341.961
2010-04-01,4347.084
2010-04-02,4368.977
2010-04-05,4370.754
2010-04-06,4372.162
2010-04-07,4404.814
2010-04-08,4382.324
2010-04-09,4381.479
2010-04-12,4410.896
2010-04-13,4389.313
2010-04-14,4387.638
2010-04-15,4436.412
2010-04-16,4431.327
2010-04-19,4350.225
2010-04-20,4312.321
2010-04-21,4372.644
2010-04-22,4336.21
2010-04-23,4277.87
2010-04-26,4367.387
2010-04-27,4403.812
2010-04-28,4289.824
2010-04-29,4282.767
2010-04-30,4335.305
2010-05-03,4312.369
2010-05-04,4312.141
2010-05-05,4318.538
2010-05-06,4226.329
2010-05-07,4226.851
2010-05-10,4179.568
2010-05-11,4145.624
2010-05-12,4133.312
2010-05-13,4223.638
2010-05-14,4195.203
2010-05-17,4104.01
2010-05-18,4074.895
2010-05-19,4114.031
2010-05-20,4134.267
2010-05-21,4035.917
2010-05-24,4010.702
2010-05-25,3950.183
2010-05-26,3916.18
2010-05-27,3956.482
2010-05-28,3986.881
2010-05-31,3984.734
2010-06-01,3972.544
2010-06-02,3881.962
2010-06-03,3972.828
2010-06-04,3991.382
2010-06-07,3858.561
2010-06-08,3882.552
2010-06-09,3823.918
2010-06-10,3862.294
2010-06-11,3890.292
2010-06-14,3940.37
2010-06-15,3965.185
2010-06-16,4021.585
2010-06-17,4022.913
2010-06-18,4004.073
2010-06-21,4073.089
2010-06-22,4055.181
2010-06-23,4015.798
2010-06-24,4045.723
2010-06-25,3989.73
2010-06-28,3963.603
2010-06-29,3957.318
2010-06-30,3904.897
2010-07-01,3906.647
2010-07-02,3888.468
2010-07-05,3912.352
2010-07-06,3978.333
2010-07-07,3961.844
2010-07-08,3998.559
2010-07-09,4002.542
2010-07-12,3985.46
2010-07-13,3993.949
2010-07-14,4056.007
2010-07-15,4035.252
2010-07-16,4004.762
2010-07-19,3992.749
2010-07-20,3934.992
2010-07-21,3914.774
2010-07-22,3902.734
2010-07-23,3971.22
2010-07-26,3991.712
2010-07-27,3962.601
2010-07-28,4072.983
2010-07-29,4078.068
2010-07-30,4044.011
2010-08-02,4063.106
2010-08-03,4134.816
2010-08-04,4047.665
2010-08-05,4122.853
2010-08-06,4176.619
2010-08-09,4124.87
2010-08-10,4110.762
2010-08-11,4038.994
2010-08-12,3977.035
2010-08-13,3973.914
2010-08-16,4008.187
2010-08-17,3986.895
2010-08-18,4039.725
2010-08-19,4099.699
2010-08-20,3996.897
2010-08-23,4000.925
2010-08-24,4020.982
2010-08-25,3936.658
2010-08-26,3957.458
2010-08-27,3976.916
2010-08-30,4035.035
2010-08-31,3951.722
2010-09-01,3961.824
2010-09-02,4014.015
2010-09-03,4031.851
2010-09-06,4111.189
2010-09-07,4116.017
2010-09-08,4036.689
2010-09-09,4073.914
2010-09-10,4085.16
2010-09-13,4128.737
2010-09-14,4151.736
2010-09-15,4097.446
2010-09-16,4078.493
2010-09-17,4103.856
2010-09-20,4108.881
2010-09-21,4119.259
2010-09-22,4143.602
2010-09-23,4152.696
2010-09-24,4117.47
2010-09-27,4170.607
2010-09-28,4184.676
2010-09-29,4216.554
2010-09-30,4134.97
2010-10-01,4153.584
2010-10-04,4114.977
2010-10-05,4184.099
2010-10-06,4258.593
2010-10-07,4293.312
2010-10-08,4284.687
2010-10-11,4272.941
2010-10-12,4217.311
2010-10-13,4207.772
2010-10-14,4307.869
2010-10-15,4257.563
2010-10-18,4285.391
2010-10-19,4269.456
2010-10-20,4264.053
2010-10-21,4233.43
2010-10-22,4243.351
2010-10-25,4268.8
2010-10-26,4214.743
2010-10-27,4196.23
2010-10-28,4219.428
2010-10-29,4219.316
2010-11-01,4173.323
2010-11-02,4168.002
2010-11-03,4137.028
2010-11-04,4248.54
2010-11-05,4308.652
2010-11-08,4353.359
2010-11-09,4360.843
2010-11-10,4325.63
2010-11-11,4358.075
2010-11-12,4314.347
2010-11-15,4307.651
2010-11-16,4271.083
2010-11-17,4295.747
2010-11-18,4358.803
2010-11-19,4373.212
2010-11-22,4400.384
2010-11-23,4427.701
2010-11-24,4360.301
2010-11-25,4362.935
2010-11-26,4324.462
2010-11-29,4347.27
2010-11-30,4308.06
2010-12-01,4314.134
2010-12-02,4384.655
2010-12-03,4462.986
2010-12-06,4468.853
2010-12-07,4429.905
2010-12-08,4408.181
2010-12-09,4447.242
2010-12-10,4428.258
2010-12-13,4486.278
2010-12-14,4514.667
2010-12-15,4487.919
2010-12-16,4477.572
2010-12-17,4483.069
2010-12-20,4485.47
2010-12-21,4526.425
2010-12-22,4540.27
2010-12-23,4562.683
2010-12-24,4550.154
2010-12-27,4568.514
2010-12-28,4605.104
2010-12-29,4631.671
2010-12-30,4600.232
2010-12-31,4636.532
2011-01-03,4603.047
2011-01-04,4651.092
2011-01-05,4575.985
2011-01-06,4648.181
2011-01-07,4672.851
2011-01-10,4687.256
2011-01-11,4644.816
2011-01-12,4669.368
2011-01-13,4738.192
2011-01-14,4697.59
2011-01-17,4698.458
2011-01-18,4707.833
2011-01-19,4770.435
2011-01-20,4666.879
2011-01-21,4607.987
2011-01-24,4648.737
2011-01-25,4715.804
2011-01-26,4686.417
2011-01-27,4688.471
2011-01-28,4672.134
2011-01-31,4642.432
2011-02-01,4684.466
2011-02-02,4762.078
2011-02-03,4739.184
2011-02-04,4768.293
2011-02-07,4769.871
2011-02-08,4820.086
2011-02-09,4784.279
2011-02-10,4757.048
2011-02-11,4745.639
2011-02-14,4809.362
2011-02-15,4802.465
2011-02-16,4825.492
2011-02-17,4892.539
2011-02-18,4887.233
2011-02-21,4903.399
2011-02-22,4824.011
2011-02-23,4793.674
2011-02-24,4780.309
2011-02-25,4822.108
2011-02-28,4854.246
2011-03-01,4912.433
2011-03-02,4828.777
2011-03-03,4814.261
2011-03-04,4852.376
2011-03-07,4799.867
2011-03-08,4748.83
2011-03-09,4776.236
2011-03-10,4690.162
2011-03-11,4681.642
2011-03-14,4350.418
2011-03-15,3993.706
2011-03-16,4288.935
2011-03-17,4319.958
2011-03-18,4284.659
2011-03-21,4285.187
2011-03-22,4478.85
2011-03-23,4442.634
2011-03-24,4407.321
2011-03-25,4409.778
2011-03-28,4376.663
2011-03-29,4345.216
2011-03-30,4387.863
2011-03-31,4411.504
2011-04-01,4307.202
2011-04-04,4317.955
2011-04-05,4227.439
2011-04-06,4150.332
2011-04-07,4173.514
2011-04-08,4239.239
2011-04-11,4247.977
2011-04-12,4235.352
2011-04-13,4249.477
2011-04-14,4291.733
2011-04-15,4261.234
2011-04-18,4284.287
2011-04-19,4225.415
2011-04-20,4278.357
2011-04-21,4343.447
2011-04-22,4346.144
2011-04-25,4326.644
2011-04-26,4299.853
2011-04-27,4283.015
2011-04-28,4410.224
2011-04-29,4427.617
2011-05-02,4504.472
2011-05-03,4517.288
2011-05-04,4527.65
2011-05-05,4565.861
2011-05-06,4476.315
2011-05-09,4453.642
2011-05-10,4473.067
2011-05-11,4456.463
2011-05-12,4434.456
2011-05-13,4390.126
2011-05-16,4330.644
2011-05-17,4297.115
2011-05-18,4345.089
2011-05-19,4289.088
2011-05-20,4278.122
2011-05-23,4216.058
2011-05-24,4203.664
2011-05-25,4207.586
2011-05-26,4292.011
2011-05-27,4298.259
2011-05-30,4290.708
2011-05-31,4355.607
2011-06-01,4376.251
2011-06-02,4300.042
2011-06-03,4273.956
2011-06-06,4244.642
2011-06-07,4271.905
2011-06-08,4292.556
2011-06-09,4272.461
2011-06-10,4290.39
2011-06-13,4260.29
2011-06-14,4300.216
2011-06-15,4302.525
2011-06-16,4232.456
2011-06-17,4232.733
2011-06-20,4228.307
2011-06-21,4278.816
2011-06-22,4351.369
2011-06-23,4305.967
2011-06-24,4353.888
2011-06-27,4288.695
2011-06-28,4321.089
2011-06-29,4389.625
2011-06-30,4419.567
2011-07-01,4438.073
2011-07-04,4496.53
2011-07-05,4490.916
2011-07-06,4546.168
2011-07-07,4505.267
2011-07-08,4559.84
2011-07-11,4549.008
2011-07-12,4529.743
2011-07-13,4572.972
2011-07-14,4543.097
2011-07-15,4562.545
2011-07-18,4559.373
2011-07-19,4535.248
2011-07-20,4580.533
2011-07-21,4599.167
2011-07-22,4656.813
2011-07-25,4614.916
2011-07-26,4655.033
2011-07-27,4625.678
2011-07-28,4577.212
2011-07-29,4576.233
2011-08-01,4664.144
2011-08-02,4592.235
2011-08-03,4515.696
2011-08-04,4391.119
2011-08-05,4284.422
2011-08-08,4233.226
2011-08-09,4180.544
2011-08-10,4254.118
2011-08-11,4197.654
2011-08-12,4182.371
2011-08-15,4238.914
2011-08-16,4248.232
2011-08-17,4240.922
2011-08-18,4187.885
2011-08-19,4116.271
2011-08-22,4042.211
2011-08-23,4094.468
2011-08-24,4036.007
2011-08-25,4052.849
2011-08-26,4105.299
2011-08-29,4111.617
2011-08-30,4167.494
2011-08-31,4204.379
2011-09-01,4221.361
2011-09-02,4183.677
2011-09-05,4092.656
2011-09-06,4002.257
2011-09-07,4061.515
2011-09-08,4080.321
2011-09-09,4049.301
2011-09-12,4009.869
2011-09-13,4060.701
2011-09-14,4027.028
2011-09-15,4084.767
2011-09-16,4161.321
2011-09-19,4186.919
2011-09-20,4116.39
2011-09-21,4135.398
2011-09-22,4066.919
2011-09-23,4069.586
2011-09-26,3979.381
2011-09-27,4072.061
2011-09-28,4139.935
2011-09-29,4156.936
2011-09-30,4137.917
2011-10-03,4082.635
2011-10-04,4018.765
2011-10-05,3957.586
2011-10-06,4028.577
2011-10-07,4051.92
2011-10-10,4053.504
2011-10-11,4130.961
2011-10-12,4086.372
2011-10-13,4147.162
2011-10-14,4068.031
2011-10-17,4174.691
2011-10-18,4112.469
2011-10-19,4112.163
2011-10-20,4077.04
2011-10-21,4107.961
2011-10-24,4171.292
2011-10-25,4148.999
2011-10-26,4130.695
2011-10-27,4235.647
2011-10-28,4293.857
2011-10-31,4127.734
2011-11-01,4059.516
2011-11-02,3981.03
2011-11-03,3984.348
2011-11-04,4049.725
2011-11-07,4048.668
2011-11-08,3998.411
2011-11-09,4058.028
2011-11-10,3961.819
2011-11-11,3979.872
2011-11-14,4024.031
2011-11-15,3995.895
2011-11-16,3959.329
2011-11-17,3976.856
2011-11-18,3934.577
2011-11-21,3910.47
2011-11-22,3909.266
2011-11-23,3888.326
2011-11-24,3843.101
2011-11-25,3820.71
2011-11-28,3851.062
2011-11-29,3943.652
2011-11-30,3945.686
2011-12-01,4010.166
2011-12-02,4021.099
2011-12-05,4050.085
2011-12-06,3997.621
2011-12-07,4061.337
2011-12-08,4044.123
2011-12-09,3995.256
2011-12-12,4031.928
2011-12-13,3994.219
2011-12-14,3961.256
2011-12-15,3901.807
2011-12-16,3909.546
2011-12-19,3857.614
2011-12-20,3875.862
2011-12-21,3905.363
2011-12-22,3886.329
2011-12-23,3885.831
2011-12-26,3907.035
2011-12-27,3907.906
2011-12-28,3891.27
2011-12-29,3904.06
2011-12-30,3978.698
2012-01-02,3978.698
2012-01-03,3988.548
2012-01-04,4067.893
2012-01-05,4010.658
2012-01-06,3973.333
2012-01-09,3987.034
2012-01-10,4000.791
2012-01-11,4002.408
2012-01-12,3977.18
2012-01-13,4006.525
2012-01-16,3963.734
2012-01-17,3994.272
2012-01-18,4014.88
2012-01-19,4036.076
2012-01-20,4118.247
2012-01-23,4127.88
2012-01-24,4097.094
2012-01-25,4125.124
2012-01-26,4158.449
2012-01-27,4167.47
2012-01-30,4161.183
2012-01-31,4158.578
2012-02-01,4175.059
2012-02-02,4201.334
2012-02-03,4170.837
2012-02-06,4221.566
2012-02-07,4224.61
2012-02-08,4277.598
2012-02-09,4268.399
2012-02-10,4220.75
2012-02-13,4248.666
2012-02-14,4218.714
2012-02-15,4320.279
2012-02-16,4281.053
2012-02-17,4312.582
2012-02-20,4361.245
2012-02-21,4326.965
2012-02-22,4339.664
2012-02-23,4364.389
2012-02-24,4366.553
2012-02-27,4385.501
2012-02-28,4399.979
2012-02-29,4368.571
2012-03-01,4343.337
2012-03-02,4343.018
2012-03-05,4322.891
2012-03-06,4324.462
2012-03-07,4288.58
2012-03-08,4335.367
2012-03-09,4353.075
2012-03-12,4342.474
2012-03-13,4321.107
2012-03-14,4329.11
2012-03-15,4393.093
2012-03-16,4406.121
2012-03-19,4414.767
2012-03-20,4397.609
2012-03-21,4345.629
2012-03-22,4420.917
2012-03-23,4375.364
2012-03-26,4350.598
2012-03-27,4440.698
2012-03-28,4460.608
2012-03-29,4454.256
2012-03-30,4430.212
2012-04-02,4460.077
2012-04-03,4423.197
2012-04-04,4328.026
2012-04-05,4319.406
2012-04-06,4279.944
2012-04-09,4264.759
2012-04-10,4290.817
2012-04-11,4243.242
2012-04-12,4269.042
2012-04-13,4295.157
2012-04-16,4260.633
2012-04-17,4234.199
2012-04-18,4292.844
2012-04-19,4257.501
2012-04-20,4238.121
2012-04-23,4253.067
2012-04-24,4218.84
2012-04-25,4231.835
2012-04-26,4267.42
2012-04-27,4256.492
2012-04-30,4288.745
2012-05-01,4189.704
2012-05-02,4201.96
2012-05-03,4191.505
2012-05-04,4217.741
2012-05-07,4102.157
2012-05-08,4132.722
2012-05-09,4090.684
2012-05-10,4065.655
2012-05-11,4040.245
2012-05-14,4042.364
2012-05-15,3977.064
2012-05-16,3919.789
2012-05-17,4003.959
2012-05-18,3898.387
2012-05-21,3886.822
2012-05-22,3906.605
2012-05-23,3876.169
2012-05-24,3870.475
2012-05-25,3862.701
2012-05-28,3867.676
2012-05-29,3897.594
2012-05-30,3905.157
2012-05-31,3905.998
2012-06-01,3864.11
2012-06-04,3781.521
2012-06-05,3831.385
2012-06-06,3866.345
2012-06-07,3908.723
2012-06-08,3835.551
2012-06-11,3915.932
2012-06-12,3876.707
2012-06-13,3894.398
2012-06-14,3898.672
2012-06-15,3929.437
2012-06-18,3987.112
2012-06-19,3958.443
2012-06-20,4009.259
2012-06-21,3998.146
2012-06-22,3968.644
2012-06-25,3979.443
2012-06-26,3950.997
2012-06-27,3971.558
2012-06-28,4070.154
2012-06-29,4107.103
2012-07-02,4128.141
2012-07-03,4142.904
2012-07-04,4155.003
2012-07-05,4134.126
2012-07-06,4130.207
2012-07-09,4079.859
2012-07-10,4056.773
2012-07-11,4042.051
2012-07-12,4008.71
2012-07-13,4000.652
2012-07-16,4024.532
2012-07-17,3997.013
2012-07-18,3994.101
2012-07-19,4042.152
2012-07-20,3973.587
2012-07-23,3912.223
2012-07-24,3902.194
2012-07-25,3839.398
2012-07-26,3879.783
2012-07-27,3928.729
2012-07-30,3975.393
2012-07-31,4009.035
2012-08-01,3964.669
2012-08-02,3985.785
2012-08-03,3922.414
2012-08-06,4008.223
2012-08-07,4033.896
2012-08-08,4056.626
2012-08-09,4076.119
2012-08-10,4069.141
2012-08-13,4062.62
2012-08-14,4045.365
2012-08-15,4030.927
2012-08-16,4078.818
2012-08-17,4103.769
2012-08-20,4105.124
2012-08-21,4105.678
2012-08-22,4100.364
2012-08-23,4156.949
2012-08-24,4102.242
2012-08-27,4092.84
2012-08-28,4053.482
2012-08-29,4061.785
2012-08-30,4037.659
2012-08-31,3980.037
2012-09-03,3964.362
2012-09-04,3949.429
2012-09-05,3905.207
2012-09-06,3880.466
2012-09-07,4024.171
2012-09-10,4020.855
2012-09-11,4016.063
2012-09-12,4066.244
2012-09-13,4102.132
2012-09-14,4129.506
2012-09-17,4103.832
2012-09-18,4120.777
2012-09-19,4177.143
2012-09-20,4114.809
2012-09-21,4130.829
2012-09-24,4127.729
2012-09-25,4146.425
2012-09-26,4103.677
2012-09-27,4127.865
2012-09-28,4075.554
2012-10-01,4034.628
2012-10-02,4034.687
2012-10-03,3991.083
2012-10-04,4040.089
2012-10-05,4034.062
2012-10-08,4061.675
2012-10-09,4006.181
2012-10-10,3940.201
2012-10-11,3916.697
2012-10-12,3949.135
2012-10-15,3955.78
2012-10-16,4002.294
2012-10-17,4049.792
2012-10-18,4094.123
2012-10-19,4097.386
2012-10-22,4072.187
2012-10-23,4050.81
2012-10-24,4012.323
2012-10-25,4038.607
2012-10-26,4009.773
2012-10-29,3989.363
2012-10-30,3963.839
2012-10-31,3999.211
2012-11-01,3989.393
2012-11-02,4016.637
2012-11-05,4012.886
2012-11-06,3993.523
2012-11-07,4022.036
2012-11-08,3966.966
2012-11-09,3959.239
2012-11-12,3916.91
2012-11-13,3916.166
2012-11-14,3874.583
2012-11-15,3917.446
2012-11-16,3989.514
2012-11-19,4054.742
2012-11-20,4020.514
2012-11-21,4017.708
2012-11-22,4062.283
2012-11-23,4070.914
2012-11-26,4100.332
2012-11-27,4100.626
2012-11-28,4065.793
2012-11-29,4092.006
2012-11-30,4094.192
2012-12-03,4102.083
2012-12-04,4122.47
2012-12-05,4098.552
2012-12-06,4129.74
2012-12-07,4138.731
2012-12-10,4129.811
2012-12-11,4114.398
2012-12-12,4117.046
2012-12-13,4128.116
2012-12-14,4144.913
2012-12-17,4169.843
2012-12-18,4206.542
2012-12-19,4313.742
2012-12-20,4301.768
2012-12-21,4281.792
2012-12-24,4247.707
2012-12-25,4275.282
2012-12-26,4284.186
2012-12-27,4305.325
2012-12-28,4330.001
2012-12-31,4311.472
2013-01-01,4311.472
2013-01-02,4276.602
2013-01-03,4292.854
2013-01-04,4381.278
2013-01-07,4355.737
2013-01-08,4337.08
2013-01-09,4335.023
2013-01-10,4369.301
2013-01-11,4377.395
2013-01-14,4369.057
2013-01-15,4437.406
2013-01-16,4350.81
2013-01-17,4322.762
2013-01-18,4400.356
2013-01-21,4369.159
2013-01-22,4412.035
2013-01-23,4343.637
2013-01-24,4321.421
2013-01-25,4371.795
2013-01-28,4370.121
2013-01-29,4407.962
2013-01-30,4453.172
2013-01-31,4469.781
2013-02-01,4415.71
2013-02-04,4476.544
2013-02-05,4364.432
2013-02-06,4504.303
2013-02-07,4519.286
2013-02-08,4485.211
2013-02-11,4451.846
2013-02-12,4528.18
2013-02-13,4457.183
2013-02-14,4465.888
2013-02-15,4374.739
2013-02-18,4453.9
2013-02-19,4477.334
2013-02-20,4517.224
2013-02-21,4500.104
2013-02-22,4488.33
2013-02-25,4542.93
2013-02-26,4577.497
2013-02-27,4514.701
2013-02-28,4589.065
2013-03-01,4571.503
2013-03-04,4613.54
2013-03-05,4590.463
2013-03-06,4653.168
2013-03-07,4604.939
2013-03-08,4608.317
2013-03-11,4701.26
2013-03-12,4694.872
2013-03-13,4669.253
2013-03-14,4694.673
2013-03-15,4807.716
2013-03-18,4701.761
2013-03-19,4786.982
2013-03-20,4754.152
2013-03-21,4829.136
2013-03-22,4769.743
2013-03-25,4821.516
2013-03-26,4809.624
2013-03-27,4852.313
2013-03-28,4819.942
2013-03-29,4816.015
2013-04-01,4702.649
2013-04-02,4645.993
2013-04-03,4765.236
2013-04-04,4717.34
2013-04-05,4811.855
2013-04-08,4883.215
2013-04-09,4878.877
2013-04-10,4945.74
2013-04-11,5074.436
2013-04-12,5124.711
2013-04-15,5095.349
2013-04-16,5034.822
2013-04-17,5116.999
2013-04-18,5018.84
2013-04-19,4984.322
2013-04-22,5058.56
2013-04-23,5040.576
2013-04-24,5130.129
2013-04-25,5161.216
2013-04-26,5210.278
2013-04-29,5185.328
2013-04-30,5238.533
2013-05-01,5205.324
2013-05-02,5143.995
2013-05-03,5096.163
2013-05-06,5077.176
2013-05-07,5241.191
2013-05-08,5288.231
2013-05-09,5203.223
2013-05-10,5208.788
2013-05-13,5309.75
2013-05-14,5283.361
2013-05-15,5383.318
2013-05-16,5380.356
2013-05-17,5354.658
2013-05-20,5458.483
2013-05-21,5460.338
2013-05-22,5434.584
2013-05-23,5170.011
2013-05-24,5195.375
2013-05-27,5026.663
2013-05-28,5031.673
2013-05-29,5141.054
2013-05-30,4948.958
2013-05-31,4942.007
2013-06-03,4842.072
2013-06-04,4947.008
2013-06-05,4823.524
2013-06-06,4792.661
2013-06-07,4784.584
2013-06-10,4940.425
2013-06-11,5012.006
2013-06-12,5047.641
2013-06-13,4874.024
2013-06-14,4918.362
2013-06-17,5032.009
2013-06-18,5000.709
2013-06-19,5124.947
2013-06-20,4892.184
2013-06-21,4960.955
2013-06-24,4903.871
2013-06-25,4846.697
2013-06-26,4833.211
2013-06-27,4913.975
2013-06-28,5028.74
2013-07-01,5081.484
2013-07-02,5142.329
2013-07-03,5186.911
2013-07-04,5151.156
2013-07-05,5185.763
2013-07-08,5105.492
2013-07-09,5213.575
2013-07-10,5255.557
2013-07-11,5325.887
2013-07-12,5321.978
2013-07-15,5297.999
2013-07-16,5370.068
2013-07-17,5355.747
2013-07-18,5349.807
2013-07-19,5321.21
2013-07-22,5388.974
2013-07-23,5400.19
2013-07-24,5364.331
2013-07-25,5314.429
2013-07-26,5232.596
2013-07-29,5069.1
2013-07-30,5149.004
2013-07-31,5059.075
2013-08-01,5161.136
2013-08-02,5331.623
2013-08-05,5285.314
2013-08-06,5377.251
2013-08-07,5254.258
2013-08-08,5219.846
2013-08-09,5208.031
2013-08-12,5163.647
2013-08-13,5177.933
2013-08-14,5250.144
2013-08-15,5174.213
2013-08-16,5144.605
2013-08-19,5152.478
2013-08-20,5082.636
2013-08-21,5035.565
2013-08-22,4973.971
2013-08-23,5084.74
2013-08-26,5073.167
2013-08-27,5116.28
2013-08-28,5002.432
2013-08-29,4977.365
2013-08-30,4950.326
2013-09-02,4937.956
2013-09-03,5059.399
2013-09-04,5103.347
2013-09-05,5088.854
2013-09-06,5100.45
2013-09-09,5172.989
2013-09-10,5202.755
2013-09-11,5224.567
2013-09-12,5245.469
2013-09-13,5232.874
2013-09-16,5261.742
2013-09-17,5211.515
2013-09-18,5289.487
2013-09-19,5357.733
2013-09-20,5364.573
2013-09-23,5415.124
2013-09-24,5394.383
2013-09-25,5384.326
2013-09-26,5446.123
2013-09-27,5470.611
2013-09-30,5366.374
2013-10-01,5365.021
2013-10-02,5327.247
2013-10-03,5327.105
2013-10-04,5288.579
2013-10-07,5221.168
2013-10-08,5232.675
2013-10-09,5294.847
2013-10-10,5298.48
2013-10-11,5369.222
2013-10-14,5379.619
2013-10-15,5356.691
2013-10-16,5340.87
2013-10-17,5442.837
2013-10-18,5438.147
2013-10-21,5446.846
2013-10-22,5455.273
2013-10-23,5420.805
2013-10-24,5445.198
2013-10-25,5329.36
2013-10-28,5403.331
2013-10-29,5360.435
2013-10-30,5410.258
2013-10-31,5366.412
2013-11-01,5284.039
2013-11-04,5293.417
2013-11-05,5293.58
2013-11-06,5328.841
2013-11-07,5274.262
2013-11-08,5234.223
2013-11-11,5271.243
2013-11-12,5343.484
2013-11-13,5344.901
2013-11-14,5382.569
2013-11-15,5458.495
2013-11-18,5484.581
2013-11-19,5452.398
2013-11-20,5451.055
2013-11-21,5448.603
2013-11-22,5453.775
2013-11-25,5479.552
2013-11-26,5463.725
2013-11-27,5404.149
2013-11-28,5464.157
2013-11-29,5446.443
2013-12-02,5411.054
2013-12-03,5457.694
2013-12-04,5349.637
2013-12-05,5330.803
2013-12-06,5324.365
2013-12-09,5389.961
2013-12-10,5405.894
2013-12-11,5401.732
2013-12-12,5333.143
2013-12-13,5314.717
2013-12-16,5251.311
2013-12-17,5305.183
2013-12-18,5365.53
2013-12-19,5372.498
2013-12-20,5374.465
2013-12-23,5379.633
2013-12-24,5350.868
2013-12-25,5352.996
2013-12-26,5422.74
2013-12-27,5447.533
2013-12-30,5494.187
2013-12-31,5490.527
2014-01-01,5490.527
2014-01-02,5494.71
2014-01-03,5523.636
2014-01-06,5469.801
2014-01-07,5424.814
2014-01-08,5510.596
2014-01-09,5472.128
2014-01-10,5511.292
2014-01-13,5552.881
2014-01-14,5411.369
2014-01-15,5475.513
2014-01-16,5487.581
2014-01-17,5491.338
2014-01-20,5485.331
2014-01-21,5484.23
2014-01-22,5503.031
2014-01-23,5485.295
2014-01-24,5453.502
2014-01-27,5299.785
2014-01-28,5259.553
2014-01-29,5421.131
2014-01-30,5257.838
2014-01-31,5278.733
2014-02-03,5214.095
2014-02-04,4967.555
2014-02-05,5082.7
2014-02-06,5040.057
2014-02-07,5139.533
2014-02-10,5215.064
2014-02-11,5196.981
2014-02-12,5254.505
2014-02-13,5185.045
2014-02-14,5132.866
2014-02-17,5162.912
2014-02-18,5284.525
2014-02-19,5269.001
2014-02-20,5161.031
2014-02-21,5261.482
2014-02-24,5257.444
2014-02-25,5334.957
2014-02-26,5298.828
2014-02-27,5275.192
2014-02-28,5250.681
2014-03-03,5217.497
2014-03-04,5210.755
2014-03-05,5238.281
2014-03-06,5268.868
2014-03-07,5292.642
2014-03-10,5253.088
2014-03-11,5278.788
2014-03-12,5187.075
2014-03-13,5200.686
2014-03-14,5064.336
2014-03-17,5020.699
2014-03-18,5072.628
2014-03-19,5058.504
2014-03-20,4938.466
2014-03-21,4939.189
2014-03-24,5010.434
2014-03-25,5009.073
2014-03-26,5047.674
2014-03-27,5123.263
2014-03-28,5120.782
2014-03-31,5190.163
2014-04-01,5164.664
2014-04-02,5192.598
2014-04-03,5209.752
2014-04-04,5221.779
2014-04-07,5162.871
2014-04-08,5116.972
2014-04-09,5025.392
2014-04-10,5036.267
2014-04-11,4961.318
2014-04-14,4947.068
2014-04-15,4969.657
2014-04-16,5072.734
2014-04-17,5071.937
2014-04-18,5101.987
2014-04-21,5078.577
2014-04-22,5042.21
2014-04-23,5101.508
2014-04-24,5063.108
2014-04-25,5092.884
2014-04-28,5023.887
2014-04-29,5025.847
2014-04-30,5056.248
2014-05-01,5134.418
2014-05-02,5138.24
2014-05-05,5144.781
2014-05-06,5173.151
2014-05-07,5034.768
2014-05-08,5077.297
2014-05-09,5096.361
2014-05-12,5048.597
2014-05-13,5137.548
2014-05-14,5177.524
2014-05-15,5167.002
2014-05-16,5091.202
