Date,AUSTRALIA LARGE VALUE Large Cap
2010-09-06,937.12
2010-09-07,935.608
2010-09-08,933.11
2010-09-09,952.766
2010-09-10,949.322
2010-09-13,972.187
2010-09-14,975.91
2010-09-15,984.314
2010-09-16,966.392
2010-09-17,971.189
2010-09-20,982.996
2010-09-21,979.158
2010-09-22,989.171
2010-09-23,983.523
2010-09-24,982.528
2010-09-27,1004.609
2010-09-28,1006.918
2010-09-29,1001.914
2010-09-30,984.784
2010-10-01,981.677
2010-10-04,988.671
2010-10-05,988.861
2010-10-06,1010.576
2010-10-07,1014.585
2010-10-08,1013.407
2010-10-11,1015.27
2010-10-12,999.013
2010-10-13,1002.63
2010-10-14,1021.627
2010-10-15,1011.764
2010-10-18,1008.577
2010-10-19,988.745
2010-10-20,996.232
2010-10-21,992.172
2010-10-22,991.28
2010-10-25,1019.878
2010-10-26,1004.369
2010-10-27,983.63
2010-10-28,1002.934
2010-10-29,1000.681
2010-11-01,1016.23
2010-11-02,1032.356
2010-11-03,1031.37
2010-11-04,1048.695
2010-11-05,1047.524
2010-11-08,1040.216
2010-11-09,1035.027
2010-11-10,1012.484
2010-11-11,1014.156
2010-11-12,999.997
2010-11-15,1000.474
2010-11-16,996.34
2010-11-17,989.772
2010-11-18,993.403
2010-11-19,984.215
2010-11-22,987.944
2010-11-23,969.57
2010-11-24,973.921
2010-11-25,972.604
2010-11-26,953.95
2010-11-29,955.822
2010-11-30,951.046
2010-12-01,954.814
2010-12-02,984.227
2010-12-03,1000.78
2010-12-06,997.338
2010-12-07,1006.602
2010-12-08,984.322
2010-12-09,1005.722
2010-12-10,1015.448
2010-12-13,1031.785
2010-12-14,1035.187
2010-12-15,1027.06
2010-12-16,1020.454
2010-12-17,1017.93
2010-12-20,1016.074
2010-12-21,1029.51
2010-12-22,1031.204
2010-12-23,1039.663
2010-12-24,1036.355
2010-12-27,1035.735
2010-12-28,1044.253
2010-12-29,1046.104
2010-12-30,1043.724
2010-12-31,1045.099
2011-01-03,1038.573
2011-01-04,1021.728
2011-01-05,1010.291
2011-01-06,1008.473
2011-01-07,1010.565
2011-01-10,1004.588
2011-01-11,998.677
2011-01-12,1004.396
2011-01-13,1023.82
2011-01-14,1018.54
2011-01-17,1016.871
2011-01-18,1027.942
2011-01-19,1039.911
2011-01-20,1012.156
2011-01-21,1021.852
2011-01-24,1040.198
2011-01-25,1040.523
2011-01-26,1042.093
2011-01-27,1040.797
2011-01-28,1037.993
2011-01-31,1042.324
2011-02-01,1054.527
2011-02-02,1052.769
2011-02-03,1062.762
2011-02-04,1076.802
2011-02-07,1083.156
2011-02-08,1093.819
2011-02-09,1099.782
2011-02-10,1096.62
2011-02-11,1087.221
2011-02-14,1101.933
2011-02-15,1094.898
2011-02-16,1098.523
2011-02-17,1110.109
2011-02-18,1110.148
2011-02-21,1101.347
2011-02-22,1080.006
2011-02-23,1074.564
2011-02-24,1075.292
2011-02-25,1092.547
2011-02-28,1090.925
2011-03-01,1084.24
2011-03-02,1078.827
2011-03-03,1069.991
2011-03-04,1079.811
2011-03-07,1069.476
2011-03-08,1069.757
2011-03-09,1065.805
2011-03-10,1047.131
2011-03-11,1041.081
2011-03-14,1036.996
2011-03-15,1002.997
2011-03-16,997.189
2011-03-17,992.673
2011-03-18,1015.796
2011-03-21,1032.13
2011-03-22,1042.886
2011-03-23,1045.587
2011-03-24,1065.403
2011-03-25,1082.152
2011-03-28,1081.571
2011-03-29,1084.572
2011-03-30,1103.137
2011-03-31,1105.942
2011-04-01,1112.461
2011-04-04,1111.868
2011-04-05,1113.906
2011-04-06,1124.8
2011-04-07,1128.616
2011-04-08,1143.878
2011-04-11,1146.582
2011-04-12,1126.692
2011-04-13,1141.93
2011-04-14,1138.421
2011-04-15,1131.639
2011-04-18,1128.375
2011-04-19,1119.328
2011-04-20,1154.833
2011-04-21,1176.315
2011-04-22,1176.315
2011-04-25,1171.99
2011-04-26,1178.669
2011-04-27,1176.497
2011-04-28,1195.437
2011-04-29,1192.129
2011-05-02,1199.913
2011-05-03,1177.617
2011-05-04,1148.005
2011-05-05,1132.946
2011-05-06,1151.296
2011-05-09,1150.145
2011-05-10,1149.178
2011-05-11,1149.864
2011-05-12,1121.27
2011-05-13,1124.535
2011-05-16,1117.781
2011-05-17,1117.242
2011-05-18,1123.212
2011-05-19,1137.007
2011-05-20,1134.767
2011-05-23,1096.447
2011-05-24,1093.825
2011-05-25,1076.883
2011-05-26,1099.335
2011-05-27,1114.405
2011-05-30,1106.253
2011-05-31,1111.452
2011-06-01,1111.167
2011-06-02,1079.818
2011-06-03,1081.237
2011-06-06,1084.621
2011-06-07,1087.244
2011-06-08,1069.791
2011-06-09,1074.451
2011-06-10,1069.404
2011-06-13,1071.077
2011-06-14,1096.608
2011-06-15,1089.44
2011-06-16,1054.105
2011-06-17,1065.54
2011-06-20,1058.959
2011-06-21,1077.41
2011-06-22,1084.544
2011-06-23,1059.073
2011-06-24,1070.189
2011-06-27,1055.12
2011-06-28,1070.682
2011-06-29,1091.663
2011-06-30,1115.651
2011-07-01,1112.545
2011-07-04,1112.881
2011-07-05,1104.694
2011-07-06,1101.489
2011-07-07,1110.672
2011-07-08,1115.585
2011-07-11,1084.836
2011-07-12,1055.656
2011-07-13,1072.454
2011-07-14,1056.566
2011-07-15,1045.136
2011-07-18,1038.796
2011-07-19,1048.315
2011-07-20,1073.103
2011-07-21,1085.923
2011-07-22,1106.691
2011-07-25,1083.453
2011-07-26,1104.906
2011-07-27,1102.118
2011-07-28,1085.151
2011-07-29,1073.29
2011-08-01,1089.088
2011-08-02,1058.556
2011-08-03,1022.574
2011-08-04,991.088
2011-08-05,946.297
2011-08-08,910.043
2011-08-09,917.897
2011-08-10,950.989
2011-08-11,961.319
2011-08-12,968.059
2011-08-15,1008.132
2011-08-16,997.961
2011-08-17,1019.799
2011-08-18,995.954
2011-08-19,965.802
2011-08-22,958.555
2011-08-23,988.772
2011-08-24,984.282
2011-08-25,997.837
2011-08-26,1003.474
2011-08-29,1029.219
2011-08-30,1036.127
2011-08-31,1047.703
2011-09-01,1053.775
2011-09-02,1032.416
2011-09-05,998.191
2011-09-06,973.821
2011-09-07,1010.874
2011-09-08,1015.379
2011-09-09,1000.7
2011-09-12,948.596
2011-09-13,950.436
2011-09-14,920.747
2011-09-15,947.227
2011-09-16,976.345
2011-09-19,941.966
2011-09-20,940.473
2011-09-21,935.214
2011-09-22,880.221
2011-09-23,874.801
2011-09-26,874.508
2011-09-27,935.147
2011-09-28,937.765
2011-09-29,924.459
2011-09-30,914.502
2011-10-03,875.062
2011-10-04,853.116
2011-10-05,877.724
2011-10-06,920.674
2011-10-07,960.007
2011-10-10,985.288
2011-10-11,989.247
2011-10-12,1007.226
2011-10-13,1007.174
2011-10-14,1020.915
2011-10-17,1031.35
2011-10-18,1007.55
2011-10-19,1030.733
2011-10-20,1008.324
2011-10-21,1021.403
2011-10-24,1057.075
2011-10-25,1049.967
2011-10-26,1045.491
2011-10-27,1105.532
2011-10-28,1113.106
2011-10-31,1087.159
2011-11-01,1039.916
2011-11-02,1030.535
2011-11-03,1023.559
2011-11-04,1048.83
2011-11-07,1047.568
2011-11-08,1055.592
2011-11-09,1050.614
2011-11-10,1020.079
2011-11-11,1048.192
2011-11-14,1045.69
2011-11-15,1036.584
2011-11-16,1025.333
2011-11-17,1020.173
2011-11-18,996.353
2011-11-21,968.359
2011-11-22,965.029
2011-11-23,930.459
2011-11-24,933.372
2011-11-25,920.234
2011-11-28,961.312
2011-11-29,981.954
2011-11-30,1016.33
2011-12-01,1037.364
2011-12-02,1059.437
2011-12-05,1069.728
2011-12-06,1051.588
2011-12-07,1065.24
2011-12-08,1057.387
2011-12-09,1033.402
2011-12-12,1038.163
2011-12-13,1023.276
2011-12-14,1005.25
2011-12-15,997.88
2011-12-16,1008.009
2011-12-19,982.766
2011-12-20,995.313
2011-12-21,1014.685
2011-12-22,1013.965
2011-12-23,1027.956
2011-12-26,1027.956
2011-12-27,1028.462
2011-12-28,1010.484
2011-12-29,1010.956
2011-12-30,1019.77
2012-01-02,1019.77
2012-01-03,1043.176
2012-01-04,1056.69
2012-01-05,1037.52
2012-01-06,1025.331
2012-01-09,1023.665
2012-01-10,1043.927
2012-01-11,1045.779
2012-01-12,1042.782
2012-01-13,1042.851
2012-01-16,1036.271
2012-01-17,1057.165
2012-01-18,1049.112
2012-01-19,1050.473
2012-01-20,1059.191
2012-01-23,1065.172
2012-01-24,1058.753
2012-01-25,1083.937
2012-01-26,1101.735
2012-01-27,1101.139
2012-01-30,1089.302
2012-01-31,1091.97
2012-02-01,1093.555
2012-02-02,1101.25
2012-02-03,1101.041
2012-02-06,1109.224
2012-02-07,1107.604
2012-02-08,1108.545
2012-02-09,1111.66
2012-02-10,1088.878
2012-02-13,1106.239
2012-02-14,1090.856
2012-02-15,1100.77
2012-02-16,1081.767
2012-02-17,1084.124
2012-02-20,1109.846
2012-02-21,1106.297
2012-02-22,1099.85
2012-02-23,1098.912
2012-02-24,1108.701
2012-02-27,1105.941
2012-02-28,1104.857
2012-02-29,1118.543
2012-03-01,1111.226
2012-03-02,1112.594
2012-03-05,1105.026
2012-03-06,1082.602
2012-03-07,1065.966
2012-03-08,1078.955
2012-03-09,1087.052
2012-03-12,1067.29
2012-03-13,1087.49
2012-03-14,1088.385
2012-03-15,1100.197
2012-03-16,1110.775
2012-03-19,1116.906
2012-03-20,1103.105
2012-03-21,1094.408
2012-03-22,1097.756
2012-03-23,1111.109
2012-03-26,1119.209
2012-03-27,1126.652
2012-03-28,1126.147
2012-03-29,1120.919
2012-03-30,1116.668
2012-04-02,1114.457
2012-04-03,1114.073
2012-04-04,1107.23
2012-04-05,1112.268
2012-04-06,1112.268
2012-04-09,1112.592
2012-04-10,1101.873
2012-04-11,1095.967
2012-04-12,1117.038
2012-04-13,1117.938
2012-04-16,1113.966
2012-04-17,1117.91
2012-04-18,1129.996
2012-04-19,1124.35
2012-04-20,1128.991
2012-04-23,1120.243
2012-04-24,1131.393
2012-04-25,1134.138
2012-04-26,1144.955
2012-04-27,1149.817
2012-04-30,1153.995
2012-05-01,1155.174
2012-05-02,1147.95
2012-05-03,1145.341
2012-05-04,1132.006
2012-05-07,1115.624
2012-05-08,1109.089
2012-05-09,1099.304
2012-05-10,1106.825
2012-05-11,1097.285
2012-05-14,1100.832
2012-05-15,1096.411
2012-05-16,1073.039
2012-05-17,1062.053
2012-05-18,1020.858
2012-05-21,1026.175
2012-05-22,1039.084
2012-05-23,1007.182
2012-05-24,1007.913
2012-05-25,1001.696
2012-05-28,1022.024
2012-05-29,1033.531
2012-05-30,1015.196
2012-05-31,1005.297
2012-06-01,1007.428
2012-06-04,998.693
2012-06-05,1017.383
2012-06-06,1033.014
2012-06-07,1057.286
2012-06-08,1036.154
2012-06-11,1041.924
2012-06-12,1042.668
2012-06-13,1047.429
2012-06-14,1041.182
2012-06-15,1053.597
2012-06-18,1078.23
2012-06-19,1087.736
2012-06-20,1096.529
2012-06-21,1080.363
2012-06-22,1065.592
2012-06-25,1059.186
2012-06-26,1063.265
2012-06-27,1080.026
2012-06-28,1076.022
2012-06-29,1113.667
2012-07-02,1125.826
2012-07-03,1127.764
2012-07-04,1132.035
2012-07-05,1135.419
2012-07-06,1127.864
2012-07-09,1119.676
2012-07-10,1118.026
2012-07-11,1126.72
2012-07-12,1107.785
2012-07-13,1128.049
2012-07-16,1134.49
2012-07-17,1151.264
2012-07-18,1164.182
2012-07-19,1189.264
2012-07-20,1177.673
2012-07-23,1151.495
2012-07-24,1150.916
2012-07-25,1147.098
2012-07-26,1167.775
2012-07-27,1192.286
2012-07-30,1213.654
2012-07-31,1224.868
2012-08-01,1224.03
2012-08-02,1217.746
2012-08-03,1219.036
2012-08-06,1231.476
2012-08-07,1237.093
2012-08-08,1247.935
2012-08-09,1242.86
2012-08-10,1227.417
2012-08-13,1216.668
2012-08-14,1214.033
2012-08-15,1213.881
2012-08-16,1230.455
2012-08-17,1232.864
2012-08-20,1244.682
2012-08-21,1255.881
2012-08-22,1248.473
2012-08-23,1252.077
2012-08-24,1235.398
2012-08-27,1230.373
2012-08-28,1236.283
2012-08-29,1235.662
2012-08-30,1226.282
2012-08-31,1232.493
2012-09-03,1224.779
2012-09-04,1210.79
2012-09-05,1199.171
2012-09-06,1214.72
2012-09-07,1222.377
2012-09-10,1219.414
2012-09-11,1223.98
2012-09-12,1241.453
2012-09-13,1237.187
2012-09-14,1260.894
2012-09-17,1257.734
2012-09-18,1249.01
2012-09-19,1255.111
2012-09-20,1246.242
2012-09-21,1258.522
2012-09-24,1249.848
2012-09-25,1252.962
2012-09-26,1238.069
2012-09-27,1254.197
2012-09-28,1252.992
2012-10-01,1253.254
2012-10-02,1253.009
2012-10-03,1245.968
2012-10-04,1260.872
2012-10-05,1270.766
2012-10-08,1263.648
2012-10-09,1267.934
2012-10-10,1267.632
2012-10-11,1273.683
2012-10-12,1268.933
2012-10-15,1271.555
2012-10-16,1281.575
2012-10-17,1302.201
2012-10-18,1306.692
2012-10-19,1291.926
2012-10-22,1282.312
2012-10-23,1278.414
2012-10-24,1281.166
2012-10-25,1287.059
2012-10-26,1279.393
2012-10-29,1275.465
2012-10-30,1284.86
2012-10-31,1290.977
2012-11-01,1278.428
2012-11-02,1270.242
2012-11-05,1274.641
2012-11-06,1287.052
2012-11-07,1293.955
2012-11-08,1290.588
2012-11-09,1289.972
2012-11-12,1294.706
2012-11-13,1272.061
2012-11-14,1273.707
2012-11-15,1259.54
2012-11-16,1248.384
2012-11-19,1262.714
2012-11-20,1261.072
2012-11-21,1255.755
2012-11-22,1272.715
2012-11-23,1280.547
2012-11-26,1280.375
2012-11-27,1286.887
2012-11-28,1288.266
2012-11-29,1294.908
2012-11-30,1303.426
2012-12-03,1313.305
2012-12-04,1314.682
2012-12-05,1318.286
2012-12-06,1319.955
2012-12-07,1330.428
2012-12-10,1333.758
2012-12-11,1339.755
2012-12-12,1338.153
2012-12-13,1338.807
2012-12-14,1338.981
2012-12-17,1333.07
2012-12-18,1335.911
2012-12-19,1336.571
2012-12-20,1340.623
2012-12-21,1340.187
2012-12-24,1335.62
2012-12-25,1335.62
2012-12-26,1333.303
2012-12-27,1333.446
2012-12-28,1340.948
2012-12-31,1336.656
2013-01-01,1336.656
2013-01-02,1360.941
2013-01-03,1370.564
2013-01-04,1362.434
2013-01-07,1365.546
2013-01-08,1357.122
2013-01-09,1365.895
2013-01-10,1380.285
2013-01-11,1377.874
2013-01-14,1381.762
2013-01-15,1380.007
2013-01-16,1386.864
2013-01-17,1392.156
2013-01-18,1391.866
2013-01-21,1396.494
2013-01-22,1401.292
2013-01-23,1407.899
2013-01-24,1408.463
2013-01-25,1414.776
2013-01-28,1410.574
2013-01-29,1438.179
2013-01-30,1435.103
2013-01-31,1431.721
2013-02-01,1441.867
2013-02-04,1436.997
2013-02-05,1428.724
2013-02-06,1430.412
2013-02-07,1435.837
2013-02-08,1447.532
2013-02-11,1436.701
2013-02-12,1438.302
2013-02-13,1464.177
2013-02-14,1472.914
2013-02-15,1469.339
2013-02-18,1498.129
2013-02-19,1510.923
2013-02-20,1511.415
2013-02-21,1464.776
2013-02-22,1484.92
2013-02-25,1499.621
2013-02-26,1476.989
2013-02-27,1482.764
2013-02-28,1507.064
2013-03-01,1504.794
2013-03-04,1482.601
2013-03-05,1521.918
2013-03-06,1540.065
2013-03-07,1537.904
2013-03-08,1532.749
2013-03-11,1546.645
2013-03-12,1552.615
2013-03-13,1527.186
2013-03-14,1524.991
2013-03-15,1556.632
2013-03-18,1522.079
2013-03-19,1510.341
2013-03-20,1513.765
2013-03-21,1523.094
2013-03-22,1534.556
2013-03-25,1549.884
2013-03-26,1540.353
2013-03-27,1545.901
2013-03-28,1538.603
2013-03-29,1538.603
2013-04-01,1536.98
2013-04-02,1556.36
2013-04-03,1555.306
2013-04-04,1532.804
2013-04-05,1511.396
2013-04-08,1516.144
2013-04-09,1557.941
2013-04-10,1554.478
2013-04-11,1577.893
2013-04-12,1572.14
2013-04-15,1559.106
2013-04-16,1552.019
2013-04-17,1565.752
2013-04-18,1558.277
2013-04-19,1539.353
2013-04-22,1538.582
2013-04-23,1560.044
2013-04-24,1592.761
2013-04-25,1601.301
2013-04-26,1590.653
2013-04-29,1616.407
2013-04-30,1664.56
2013-05-01,1647.8
2013-05-02,1636.588
2013-05-03,1640.034
2013-05-06,1624.91
2013-05-07,1595.179
2013-05-08,1618.51
2013-05-09,1612.628
2013-05-10,1574.795
2013-05-13,1580.133
2013-05-14,1573.676
2013-05-15,1570.6
2013-05-16,1560.48
2013-05-17,1547.928
2013-05-20,1567.674
2013-05-21,1551.768
2013-05-22,1521.401
2013-05-23,1480.658
2013-05-24,1451.739
2013-05-27,1446.664
2013-05-28,1448.303
2013-05-29,1427.812
2013-05-30,1431.114
2013-05-31,1406.842
2013-06-03,1431.556
2013-06-04,1426.153
2013-06-05,1380.922
2013-06-06,1366.64
2013-06-07,1349.107
2013-06-10,1343.346
2013-06-11,1343.254
2013-06-12,1347.496
2013-06-13,1370.643
2013-06-14,1407.395
2013-06-17,1422.379
2013-06-18,1404.234
2013-06-19,1417.94
2013-06-20,1329.811
2013-06-21,1322.376
2013-06-24,1317.163
2013-06-25,1312.873
2013-06-26,1346.151
2013-06-27,1368.059
2013-06-28,1349.63
2013-07-01,1327.191
2013-07-02,1346.004
2013-07-03,1307.323
2013-07-04,1333.683
2013-07-05,1332.145
2013-07-08,1333.26
2013-07-09,1359.238
2013-07-10,1365.775
2013-07-11,1379.644
2013-07-12,1359.547
2013-07-15,1370.356
2013-07-16,1398.722
2013-07-17,1386.433
2013-07-18,1386.775
2013-07-19,1385.947
2013-07-22,1400.725
2013-07-23,1404.24
2013-07-24,1404.67
2013-07-25,1409.271
2013-07-26,1422.387
2013-07-29,1423.828
2013-07-30,1402.551
2013-07-31,1389.384
2013-08-01,1372.696
2013-08-02,1389.402
2013-08-05,1385.022
2013-08-06,1395.02
2013-08-07,1369.82
2013-08-08,1404.555
2013-08-09,1412.12
2013-08-12,1419.298
2013-08-13,1416.714
2013-08-14,1429.296
2013-08-15,1424.817
2013-08-16,1428.281
2013-08-19,1421.666
2013-08-20,1405.133
2013-08-21,1408.033
2013-08-22,1406.387
2013-08-23,1419.468
2013-08-26,1429.861
2013-08-27,1419.765
2013-08-28,1401.969
2013-08-29,1397.712
2013-08-30,1403.195
2013-09-02,1432.942
2013-09-03,1447.096
2013-09-04,1453.276
2013-09-05,1439.42
2013-09-06,1453.348
2013-09-09,1470.336
2013-09-10,1493.995
2013-09-11,1506.346
2013-09-12,1498.258
2013-09-13,1485.308
2013-09-16,1509.765
2013-09-17,1522.22
2013-09-18,1521.055
2013-09-19,1555.754
2013-09-20,1538.455
2013-09-23,1545.17
2013-09-24,1529.205
2013-09-25,1538.946
2013-09-26,1543.059
2013-09-27,1535.279
2013-09-30,1511.813
2013-10-01,1517.293
2013-10-02,1518.096
2013-10-03,1526.005
2013-10-04,1529.491
2013-10-07,1512.576
2013-10-08,1513.214
2013-10-09,1512.345
2013-10-10,1513.934
2013-10-11,1544.392
2013-10-14,1542.958
2013-10-15,1566.369
2013-10-16,1565.929
2013-10-17,1596.413
2013-10-18,1615.197
2013-10-21,1620.994
2013-10-22,1631.223
2013-10-23,1607.654
2013-10-24,1613.179
2013-10-25,1623.264
2013-10-28,1639.201
2013-10-29,1626.058
2013-10-30,1625.977
2013-10-31,1607.78
2013-11-01,1604.472
2013-11-04,1607.793
2013-11-05,1619.941
2013-11-06,1627.71
2013-11-07,1612.2
2013-11-08,1601.379
2013-11-11,1589.302
2013-11-12,1578.913
2013-11-13,1546.572
2013-11-14,1563.391
2013-11-15,1587.73
2013-11-18,1587.003
2013-11-19,1578.837
2013-11-20,1563.057
2013-11-21,1531.527
2013-11-22,1529.782
2013-11-25,1531.156
2013-11-26,1534.207
2013-11-27,1527.186
2013-11-28,1532.096
2013-11-29,1538.852
2013-12-02,1522.574
2013-12-03,1518.276
2013-12-04,1505.777
2013-12-05,1478.634
2013-12-06,1483.497
2013-12-09,1471.141
2013-12-10,1480.911
2013-12-11,1455.03
2013-12-12,1426.343
2013-12-13,1437.995
2013-12-16,1431.615
2013-12-17,1422.463
2013-12-18,1421.764
2013-12-19,1442.428
2013-12-20,1469.275
2013-12-23,1487.398
2013-12-24,1492.666
2013-12-25,1492.666
2013-12-26,1485.475
2013-12-27,1486.455
2013-12-30,1496.955
2013-12-31,1502.44
2014-01-01,1502.44
2014-01-02,1503.556
2014-01-03,1509.281
2014-01-06,1498.974
2014-01-07,1488.533
2014-01-08,1488.312
2014-01-09,1480.352
2014-01-10,1493.835
2014-01-13,1500.595
2014-01-14,1467.371
2014-01-15,1465.055
2014-01-16,1454.802
2014-01-17,1446.936
2014-01-20,1445.918
2014-01-21,1457.197
2014-01-22,1469.664
2014-01-23,1438.457
2014-01-24,1418.785
2014-01-27,1423.178
2014-01-28,1409.263
2014-01-29,1422.347
2014-01-30,1412.761
2014-01-31,1407.34
2014-02-03,1419.617
2014-02-04,1409.076
2014-02-05,1404.994
2014-02-06,1430.653
2014-02-07,1436.817
2014-02-10,1458.975
2014-02-11,1492.703
2014-02-12,1508.158
2014-02-13,1496.945
2014-02-14,1512.487
2014-02-17,1527.847
2014-02-18,1532.54
2014-02-19,1540.566
2014-02-20,1528.971
2014-02-21,1531.546
2014-02-24,1545.304
2014-02-25,1545.126
2014-02-26,1534.782
2014-02-27,1529.152
2014-02-28,1525.29
2014-03-03,1518.68
2014-03-04,1530.206
2014-03-05,1549.642
2014-03-06,1568.014
2014-03-07,1566.14
2014-03-10,1543.605
2014-03-11,1552.079
2014-03-12,1535.397
2014-03-13,1560.652
2014-03-14,1534.346
2014-03-17,1541.966
2014-03-18,1555.042
2014-03-19,1552.982
2014-03-20,1526.557
2014-03-21,1546.915
2014-03-24,1557.859
2014-03-25,1560.526
2014-03-26,1585.335
2014-03-27,1588.117
2014-03-28,1596.499
2014-03-31,1608.991
2014-04-01,1603.521
2014-04-02,1603.896
2014-04-03,1601.529
2014-04-04,1616.35
2014-04-07,1611.129
2014-04-08,1624.46
2014-04-09,1641.211
2014-04-10,1662.487
2014-04-11,1645.369
2014-04-14,1624.83
2014-04-15,1622.657
2014-04-16,1632.043
2014-04-17,1638.004
2014-04-18,1638.004
2014-04-21,1638.355
2014-04-22,1651.051
2014-04-23,1650.338
2014-04-24,1651.342
2014-04-25,1653.837
2014-04-28,1657.937
2014-04-29,1642.347
2014-04-30,1637.536
2014-05-01,1621.68
2014-05-02,1624.667
2014-05-05,1617.357
2014-05-06,1636.841
2014-05-07,1621.229
2014-05-08,1641.023
2014-05-09,1637.644
2014-05-12,1634.847
2014-05-13,1647.62
2014-05-14,1656.677
2014-05-15,1658.669
2014-05-16,1650.887
2014-05-19,1626.492
2014-05-20,1613.208
2014-05-21,1607.077
2014-05-22,1625.147
2014-05-23,1635.08
2014-05-26,1639.511
2014-05-27,1637.898
2014-05-28,1637.609
2014-05-29,1648.025
2014-05-30,1644.084
2014-06-02,1645.763
2014-06-03,1638.257
2014-06-04,1632.581
2014-06-05,1632.055
2014-06-06,1649.846
2014-06-09,1651.437
2014-06-10,1660.409
2014-06-11,1666.984
2014-06-12,1665.811
2014-06-13,1653.574
2014-06-16,1658.471
2014-06-17,1644.898
2014-06-18,1633.849
2014-06-19,1672.329
2014-06-20,1654.507
2014-06-23,1669.747
2014-06-24,1653.16
2014-06-25,1645.62
2014-06-26,1672.055
2014-06-27,1667.671
2014-06-30,1657.075
2014-07-01,1648.982
2014-07-02,1667.845
2014-07-03,1665.062
2014-07-04,1675.87
2014-07-07,1679.243
2014-07-08,1677.592
2014-07-09,1663.468
2014-07-10,1663.797
2014-07-11,1673.037
2014-07-14,1683.297
2014-07-15,1676.137
2014-07-16,1675.361
2014-07-17,1677.021
2014-07-18,1685.573
2014-07-21,1685.977
2014-07-22,1687.487
2014-07-23,1705.311
2014-07-24,1707.677
2014-07-25,1710.936
2014-07-28,1705.737
2014-07-29,1707.913
2014-07-30,1705.752
2014-07-31,1705.174
2014-08-01,1685.756
2014-08-04,1682.065
2014-08-05,1672.963
2014-08-06,1670.135
2014-08-07,1659.953
2014-08-08,1635.985
2014-08-11,1638.545
2014-08-12,1663.928
2014-08-13,1668.386
2014-08-14,1675.822
2014-08-15,1675.526
2014-08-18,1681.011
2014-08-19,1692.107
2014-08-20,1701.379
2014-08-21,1703.071
2014-08-22,1704.577
2014-08-25,1698.324
2014-08-26,1706.091
2014-08-27,1718.152
2014-08-28,1713.72
2014-08-29,1718.948
2014-09-01,1720.319
2014-09-02,1714.486
2014-09-03,1729.79
2014-09-04,1724.688
2014-09-05,1714.568
2014-09-08,1696.62
2014-09-09,1685.186
2014-09-10,1669.421
2014-09-11,1652.148
2014-09-12,1632.88
2014-09-15,1608.27
2014-09-16,1599.624
2014-09-17,1581.734
2014-09-18,1575.414
2014-09-19,1579.322
2014-09-22,1538.847
2014-09-23,1550.181
2014-09-24,1542.347
2014-09-25,1532.464
2014-09-26,1508.018
2014-09-29,1482.792
2014-09-30,1501.406
2014-10-01,1507.92
2014-10-02,1510.253
2014-10-03,1503.793
2014-10-06,1506.87
2014-10-07,1519.925
2014-10-08,1497.549
2014-10-09,1530.14
2014-10-10,1481.431
2014-10-13,1478.909
2014-10-14,1488.625
2014-10-15,1508.33
2014-10-16,1514.199
2014-10-17,1520.788
2014-10-20,1541.65
2014-10-21,1545.043
2014-10-22,1561.576
2014-10-23,1558.983
2014-10-24,1571.871
2014-10-27,1587.022
2014-10-28,1597.082
2014-10-29,1595.762
2014-10-30,1594.472
2014-10-31,1602.574
2014-11-03,1582.514
2014-11-04,1587.815
2014-11-05,1565.863
2014-11-06,1556.54
2014-11-07,1573.584
2014-11-10,1573.032
2014-11-11,1574.189
2014-11-12,1573.234
2014-11-13,1564.562
2014-11-14,1569.3
2014-11-17,1551.979
2014-11-18,1551.868
2014-11-19,1526.596
2014-11-20,1519.346
2014-11-21,1527.343
2014-11-24,1526.59
2014-11-25,1512.671
2014-11-26,1530.347
2014-11-27,1536.276
2014-11-28,1511.375
2014-12-01,1482.929
2014-12-02,1494.148
2014-12-03,1495.207
2014-12-04,1508.372
2014-12-05,1482.16
2014-12-08,1491.093
2014-12-09,1476.674
2014-12-10,1461.213
2014-12-11,1439.42
2014-12-12,1435.113
2014-12-15,1418.052
2014-12-16,1412.473
2014-12-17,1401.698
2014-12-18,1416.351
2014-12-19,1452.452
2014-12-22,1476.431
2014-12-23,1453.543
2014-12-24,1462.121
2014-12-25,1462.121
2014-12-26,1463.383
2014-12-29,1489.006
2014-12-30,1488.385
2014-12-31,1483.538
2015-01-01,1483.538
2015-01-02,1478.15
2015-01-05,1475.388
2015-01-06,1459.001
2015-01-07,1443.906
2015-01-08,1465.963
2015-01-09,1503.228
2015-01-12,1487.98
2015-01-13,1479.876
2015-01-14,1464.378
2015-01-15,1465.279
2015-01-16,1451.76
2015-01-19,1453.9
2015-01-20,1446.988
2015-01-21,1462.116
2015-01-22,1466.154
2015-01-23,1457.971
2015-01-26,1453.751
2015-01-27,1470.639
2015-01-28,1474.117
2015-01-29,1448.93
2015-01-30,1452.187
2015-02-02,1468.45
2015-02-03,1466.861
2015-02-04,1500.16
2015-02-05,1523.977
2015-02-06,1530.059
2015-02-09,1533.565
2015-02-10,1518.146
2015-02-11,1502.262
2015-02-12,1494.634
2015-02-13,1542.964
2015-02-16,1546.973
2015-02-17,1541.85
2015-02-18,1546.916
2015-02-19,1544.731
2015-02-20,1542.234
2015-02-23,1545.79
2015-02-24,1554.596
2015-02-25,1576.248
2015-02-26,1556.469
2015-02-27,1567.84
2015-03-02,1572.956
2015-03-03,1577.936
