Date,AUSTRALIA LARGE VALUE Large Cap
2005-11-10,653.859
2005-11-11,662.816
2005-11-14,661.509
2005-11-15,664.089
2005-11-16,670.637
2005-11-17,673.9
2005-11-18,673.991
2005-11-21,674.393
2005-11-22,668.775
2005-11-23,672.891
2005-11-24,679.759
2005-11-25,672.706
2005-11-28,674.902
2005-11-29,675.35
2005-11-30,675.727
2005-12-01,667.058
2005-12-02,675.983
2005-12-05,678.779
2005-12-06,682.62
2005-12-07,676.072
2005-12-08,669.755
2005-12-09,669.227
2005-12-12,678.127
2005-12-13,674.613
2005-12-14,683.248
2005-12-15,676.996
2005-12-16,675.727
2005-12-19,678.425
2005-12-20,674.262
2005-12-21,678.479
2005-12-22,673.268
2005-12-23,674.212
2005-12-26,674.212
2005-12-27,672.546
2005-12-28,681.323
2005-12-29,683.146
2005-12-30,682.752
2006-01-02,682.752
2006-01-03,684.972
2006-01-04,696.185
2006-01-05,699.959
2006-01-06,702.099
2006-01-09,705.24
2006-01-10,703.242
2006-01-11,711.777
2006-01-12,708.312
2006-01-13,709.095
2006-01-16,707.673
2006-01-17,708.244
2006-01-18,696.754
2006-01-19,700.9
2006-01-20,704.708
2006-01-23,702.642
2006-01-24,701.274
2006-01-25,709.881
2006-01-26,711.91
2006-01-27,713.224
2006-01-30,711.367
2006-01-31,723.306
2006-02-01,729.133
2006-02-02,720.879
2006-02-03,713.36
2006-02-06,715.883
2006-02-07,712.674
2006-02-08,706.407
2006-02-09,710.08
2006-02-10,706.297
2006-02-13,703.985
2006-02-14,710.747
2006-02-15,710.412
2006-02-16,706.816
2006-02-17,705.16
2006-02-20,710.474
2006-02-21,713.074
2006-02-22,712.511
2006-02-23,720.829
2006-02-24,722.465
2006-02-27,725.044
2006-02-28,731.602
2006-03-01,719.816
2006-03-02,729.433
2006-03-03,723.48
2006-03-06,723.774
2006-03-07,715.572
2006-03-08,717.132
2006-03-09,721.347
2006-03-10,716.038
2006-03-13,723.067
2006-03-14,724.698
2006-03-15,724.56
2006-03-16,721.156
2006-03-17,712.147
2006-03-20,708.637
2006-03-21,701.705
2006-03-22,707.921
2006-03-23,705.806
2006-03-24,702.939
2006-03-27,702.331
2006-03-28,705.748
2006-03-29,701.09
2006-03-30,713.546
2006-03-31,711.062
2006-04-03,719.105
2006-04-04,715.927
2006-04-05,730.5
2006-04-06,733.402
2006-04-07,732.803
2006-04-10,728.326
2006-04-11,735.792
2006-04-12,731.104
2006-04-13,723.707
2006-04-14,723.707
2006-04-17,736.372
2006-04-18,742.04
2006-04-19,751.519
2006-04-20,742.886
2006-04-21,751.002
2006-04-24,749.3
2006-04-25,751.719
2006-04-26,767.934
2006-04-27,773.976
2006-04-28,774.915
2006-05-01,780.458
2006-05-02,776.875
2006-05-03,781.806
2006-05-04,773.771
2006-05-05,777.551
2006-05-08,783.521
2006-05-09,788.767
2006-05-10,789.251
2006-05-11,789.787
2006-05-12,784.4
2006-05-15,766.283
2006-05-16,773.952
2006-05-17,766.925
2006-05-18,758.876
2006-05-19,743.121
2006-05-22,735.544
2006-05-23,740.547
2006-05-24,733.767
2006-05-25,731.193
2006-05-26,738.971
2006-05-29,746.879
2006-05-30,749.682
2006-05-31,725.058
2006-06-01,727.261
2006-06-02,737.499
2006-06-05,741.403
2006-06-06,722.167
2006-06-07,720.485
2006-06-08,708.341
2006-06-09,730.624
2006-06-12,728.091
2006-06-13,705.954
2006-06-14,704.556
2006-06-15,701.019
2006-06-16,708.617
2006-06-19,699.982
2006-06-20,696.351
2006-06-21,701.741
2006-06-22,714.059
2006-06-23,709.042
2006-06-26,706.707
2006-06-27,713.691
2006-06-28,704.939
2006-06-29,714.933
2006-06-30,734.064
2006-07-03,736.674
2006-07-04,741.354
2006-07-05,736.653
2006-07-06,746.964
2006-07-07,753.502
2006-07-10,751.126
2006-07-11,748.098
2006-07-12,745.469
2006-07-13,740.697
2006-07-14,723.209
2006-07-17,716.251
2006-07-18,711.864
2006-07-19,708.8
2006-07-20,728.94
2006-07-21,730.923
2006-07-24,730.561
2006-07-25,740.359
2006-07-26,736.936
2006-07-27,752.563
2006-07-28,747.264
2006-07-31,752.079
2006-08-01,749.941
2006-08-02,749.899
2006-08-03,754.879
2006-08-04,756.582
2006-08-07,756.992
2006-08-08,764.289
2006-08-09,763.452
2006-08-10,765.277
2006-08-11,765.416
2006-08-14,761.112
2006-08-15,764.474
2006-08-16,773.084
2006-08-17,775.484
2006-08-18,768.293
2006-08-21,774.78
2006-08-22,772.564
2006-08-23,772.682
2006-08-24,759.072
2006-08-25,755.715
2006-08-28,759.189
2006-08-29,769.457
2006-08-30,776.016
2006-08-31,781.271
2006-09-01,779.532
2006-09-04,790.925
2006-09-05,790.733
2006-09-06,781.784
2006-09-07,776.032
2006-09-08,775.065
2006-09-11,766.336
2006-09-12,771.746
2006-09-13,773.336
2006-09-14,780.907
2006-09-15,773.648
2006-09-18,781.469
2006-09-19,781.283
2006-09-20,769.269
2006-09-21,767.786
2006-09-22,757.961
2006-09-25,756.484
2006-09-26,757.403
2006-09-27,768.045
2006-09-28,766.675
2006-09-29,771.558
2006-10-02,775.581
2006-10-03,775.886
2006-10-04,774.66
2006-10-05,788.038
2006-10-06,783.373
2006-10-09,780.695
2006-10-10,783.535
2006-10-11,790.761
2006-10-12,792.665
2006-10-13,794.858
2006-10-16,797.11
2006-10-17,789.224
2006-10-18,795.18
2006-10-19,798.225
2006-10-20,803.508
2006-10-23,804.387
2006-10-24,802.91
2006-10-25,809.196
2006-10-26,819.257
2006-10-27,821.981
2006-10-30,822.646
2006-10-31,830.611
2006-11-01,837.067
2006-11-02,834.788
2006-11-03,838.281
2006-11-06,839.698
2006-11-07,851.293
2006-11-08,842.61
2006-11-09,831.566
2006-11-10,829.092
2006-11-13,831.205
2006-11-14,836.733
2006-11-15,835.333
2006-11-16,834.591
2006-11-17,837.378
2006-11-20,821.252
2006-11-21,827.523
2006-11-22,842.587
2006-11-23,849.869
2006-11-24,850.482
2006-11-27,848.256
2006-11-28,841.216
2006-11-29,857.065
2006-11-30,864.665
2006-12-01,856.878
2006-12-04,848.832
2006-12-05,841.225
2006-12-06,851.495
2006-12-07,856.46
2006-12-08,849.564
2006-12-11,851.205
2006-12-12,854.809
2006-12-13,857.714
2006-12-14,865.755
2006-12-15,862.152
2006-12-18,862.083
2006-12-19,863.303
2006-12-20,874.735
2006-12-21,872.104
2006-12-22,879.498
2006-12-25,879.498
2006-12-26,877.648
2006-12-27,885.016
2006-12-28,891.702
2006-12-29,893.055
2007-01-01,893.055
2007-01-02,901.068
2007-01-03,894.817
2007-01-04,882.008
2007-01-05,873.14
2007-01-08,865.529
2007-01-09,878.675
2007-01-10,864.19
2007-01-11,874.716
2007-01-12,886.774
2007-01-15,892.339
2007-01-16,888.977
2007-01-17,889.22
2007-01-18,896.575
2007-01-19,898.92
2007-01-22,906.781
2007-01-23,911.989
2007-01-24,900.774
2007-01-25,897.954
2007-01-26,891.494
2007-01-29,890.169
2007-01-30,900.51
2007-01-31,897.291
2007-02-01,904.332
2007-02-02,904.381
2007-02-05,904.685
2007-02-06,916.201
2007-02-07,918.772
2007-02-08,921.886
2007-02-09,919.16
2007-02-12,910.368
2007-02-13,917.954
2007-02-14,925.25
2007-02-15,929.931
2007-02-16,921.597
2007-02-19,931.837
2007-02-20,927.794
2007-02-21,929.169
2007-02-22,942.306
2007-02-23,941.75
2007-02-26,942.348
2007-02-27,931.223
2007-02-28,909.316
2007-03-01,899.237
2007-03-02,892.794
2007-03-05,865.312
2007-03-06,884.084
2007-03-07,893.79
2007-03-08,893.164
2007-03-09,899.721
2007-03-12,911.623
2007-03-13,911.137
2007-03-14,892.628
2007-03-15,912.25
2007-03-16,913.595
2007-03-19,919.989
2007-03-20,924.794
2007-03-21,920.054
2007-03-22,942.634
2007-03-23,940.865
2007-03-26,946.692
2007-03-27,938.353
2007-03-28,929.602
2007-03-29,938.366
2007-03-30,943.976
2007-04-02,942.503
2007-04-03,951.887
2007-04-04,967.101
2007-04-05,965.937
2007-04-06,965.937
2007-04-09,962.518
2007-04-10,984.868
2007-04-11,985.899
2007-04-12,989.422
2007-04-13,992.136
2007-04-16,1001.669
2007-04-17,1013.178
2007-04-18,1020.193
2007-04-19,1008.573
2007-04-20,1017.562
2007-04-23,1011.511
2007-04-24,1002.574
2007-04-25,1009.718
2007-04-26,1001.68
2007-04-27,1000.05
2007-04-30,1002.365
2007-05-01,995.861
2007-05-02,1006.86
2007-05-03,1005.526
2007-05-04,1007.811
2007-05-07,1013.999
2007-05-08,1011.771
2007-05-09,1012.958
2007-05-10,1019.075
2007-05-11,1011.378
2007-05-14,1018.089
2007-05-15,1010.523
2007-05-16,1000.232
2007-05-17,1002.751
2007-05-18,1001.975
2007-05-21,1004.011
2007-05-22,995.591
2007-05-23,1003.787
2007-05-24,986.767
2007-05-25,984.985
2007-05-28,983.652
2007-05-29,991.931
2007-05-30,983.157
2007-05-31,1000.0
2007-06-01,1005.224
2007-06-04,1014.771
2007-06-05,1015.74
2007-06-06,1015.727
2007-06-07,1018.397
2007-06-08,1002.119
2007-06-11,999.683
2007-06-12,996.084
2007-06-13,987.578
2007-06-14,987.512
2007-06-15,997.711
2007-06-18,1003.942
2007-06-19,1011.344
2007-06-20,1019.05
2007-06-21,1017.611
2007-06-22,1019.07
2007-06-25,1013.536
2007-06-26,1008.735
2007-06-27,979.211
2007-06-28,1003.884
2007-06-29,1006.229
2007-07-02,1014.034
2007-07-03,1011.52
2007-07-04,1013.948
2007-07-05,1022.692
2007-07-06,1018.648
2007-07-09,1025.944
2007-07-10,1026.887
2007-07-11,1026.744
2007-07-12,1024.193
2007-07-13,1031.104
2007-07-16,1037.12
2007-07-17,1042.53
2007-07-18,1044.657
2007-07-19,1055.488
2007-07-20,1060.768
2007-07-23,1058.924
2007-07-24,1062.375
2007-07-25,1050.446
2007-07-26,1030.902
2007-07-27,982.417
2007-07-30,977.605
2007-07-31,985.052
2007-08-01,951.529
2007-08-02,973.28
2007-08-03,971.791
2007-08-06,960.489
2007-08-07,971.89
2007-08-08,998.129
2007-08-09,1001.888
2007-08-10,960.607
2007-08-13,975.182
2007-08-14,959.972
2007-08-15,923.645
2007-08-16,868.401
2007-08-17,873.385
2007-08-20,924.778
2007-08-21,935.138
2007-08-22,935.758
2007-08-23,969.774
2007-08-24,966.885
2007-08-27,984.329
2007-08-28,975.485
2007-08-29,957.701
2007-08-30,957.042
2007-08-31,968.255
2007-09-03,979.996
2007-09-04,991.168
2007-09-05,981.099
2007-09-06,981.078
2007-09-07,976.891
2007-09-10,962.489
2007-09-11,980.312
2007-09-12,988.613
2007-09-13,989.472
2007-09-14,1003.621
2007-09-17,991.917
2007-09-18,973.626
2007-09-19,1019.243
2007-09-20,1030.838
2007-09-21,1023.38
2007-09-24,1035.577
2007-09-25,1038.522
2007-09-26,1055.344
2007-09-27,1069.827
2007-09-28,1080.274
2007-10-01,1083.459
2007-10-02,1090.924
2007-10-03,1103.413
2007-10-04,1094.796
2007-10-05,1108.616
2007-10-08,1110.143
2007-10-09,1123.04
2007-10-10,1135.845
2007-10-11,1150.486
2007-10-12,1145.345
2007-10-15,1141.478
2007-10-16,1102.808
2007-10-17,1111.222
2007-10-18,1122.338
2007-10-19,1107.949
2007-10-22,1079.612
2007-10-23,1114.069
2007-10-24,1118.764
2007-10-25,1129.801
2007-10-26,1148.531
2007-10-29,1166.295
2007-10-30,1159.935
2007-10-31,1175.42
2007-11-01,1175.173
2007-11-02,1159.915
2007-11-05,1144.85
2007-11-06,1160.119
2007-11-07,1175.283
2007-11-08,1136.079
2007-11-09,1111.429
2007-11-12,1056.236
2007-11-13,1089.674
2007-11-14,1118.11
2007-11-15,1091.124
2007-11-16,1077.866
2007-11-19,1085.958
2007-11-20,1081.551
2007-11-21,1044.018
2007-11-22,1040.928
2007-11-23,1035.86
2007-11-26,1058.985
2007-11-27,1050.407
2007-11-28,1052.627
2007-11-29,1057.578
2007-11-30,1072.988
2007-12-03,1076.085
2007-12-04,1064.506
2007-12-05,1054.05
2007-12-06,1071.718
2007-12-07,1089.407
2007-12-10,1086.545
2007-12-11,1097.855
2007-12-12,1090.234
2007-12-13,1073.141
2007-12-14,1043.816
2007-12-17,1002.53
2007-12-18,1008.507
2007-12-19,1000.939
2007-12-20,991.896
2007-12-21,1020.734
2007-12-24,1027.125
2007-12-25,1027.125
2007-12-26,1029.896
2007-12-27,1032.855
2007-12-28,1030.755
2007-12-31,1033.449
2008-01-01,1033.449
2008-01-02,1035.569
2008-01-03,1021.836
2008-01-04,1014.293
2008-01-07,986.71
2008-01-08,998.445
2008-01-09,988.407
2008-01-10,992.022
2008-01-11,980.827
2008-01-14,988.066
2008-01-15,976.212
2008-01-16,938.843
2008-01-17,948.165
2008-01-18,954.935
2008-01-21,908.742
2008-01-22,858.853
2008-01-23,880.047
2008-01-24,926.647
2008-01-25,980.85
2008-01-28,982.684
2008-01-29,953.545
2008-01-30,927.858
2008-01-31,940.771
2008-02-01,983.393
2008-02-04,983.994
2008-02-05,957.451
2008-02-06,929.529
2008-02-07,923.121
2008-02-08,946.323
2008-02-11,925.944
2008-02-12,942.388
2008-02-13,899.12
2008-02-14,930.024
2008-02-15,916.652
2008-02-18,906.384
2008-02-19,928.741
2008-02-20,888.497
2008-02-21,902.611
2008-02-22,895.019
2008-02-25,918.303
2008-02-26,941.423
2008-02-27,970.692
2008-02-28,945.645
2008-02-29,907.586
2008-03-03,874.666
2008-03-04,870.579
2008-03-05,871.896
2008-03-06,875.427
2008-03-07,836.482
2008-03-10,819.337
2008-03-11,837.461
2008-03-12,871.536
2008-03-13,851.075
2008-03-14,856.6
2008-03-17,807.81
2008-03-18,827.806
2008-03-19,873.467
2008-03-20,840.926
2008-03-21,840.926
2008-03-24,850.688
2008-03-25,900.95
2008-03-26,911.713
2008-03-27,902.974
2008-03-28,891.167
2008-03-31,886.401
2008-04-01,871.083
2008-04-02,918.266
2008-04-03,937.387
2008-04-04,935.952
2008-04-07,917.913
2008-04-08,910.938
2008-04-09,891.361
2008-04-10,877.173
2008-04-11,879.304
2008-04-14,853.809
2008-04-15,866.808
2008-04-16,892.237
2008-04-17,890.216
2008-04-18,869.428
2008-04-21,918.876
2008-04-22,917.553
2008-04-23,933.608
2008-04-24,911.337
2008-04-25,905.139
2008-04-28,929.023
2008-04-29,926.761
2008-04-30,937.33
2008-05-01,917.004
2008-05-02,948.685
2008-05-05,958.074
2008-05-06,946.018
2008-05-07,924.866
2008-05-08,943.317
2008-05-09,950.566
2008-05-12,978.214
2008-05-13,966.666
2008-05-14,958.809
2008-05-15,961.757
2008-05-16,981.292
2008-05-19,975.629
2008-05-20,972.253
2008-05-21,960.691
2008-05-22,948.452
2008-05-23,945.217
2008-05-26,937.735
2008-05-27,935.676
2008-05-28,939.653
2008-05-29,936.128
2008-05-30,930.505
2008-06-02,918.429
2008-06-03,894.251
2008-06-04,912.066
2008-06-05,916.752
2008-06-06,927.608
2008-06-09,919.645
2008-06-10,880.251
2008-06-11,895.173
2008-06-12,856.482
2008-06-13,863.061
2008-06-16,860.061
2008-06-17,868.492
2008-06-18,869.154
2008-06-19,848.676
2008-06-20,839.831
2008-06-23,836.282
2008-06-24,830.691
2008-06-25,833.872
2008-06-26,858.176
2008-06-27,845.048
2008-06-30,833.247
2008-07-01,802.185
2008-07-02,813.547
2008-07-03,821.351
2008-07-04,848.523
2008-07-07,825.996
2008-07-08,806.1
2008-07-09,826.755
2008-07-10,817.407
2008-07-11,815.146
2008-07-14,805.794
2008-07-15,785.931
2008-07-16,801.106
2008-07-17,828.831
2008-07-18,818.458
2008-07-21,855.78
2008-07-22,846.846
2008-07-23,877.177
2008-07-24,902.777
2008-07-25,845.578
2008-07-28,816.723
2008-07-29,788.729
2008-07-30,805.536
2008-07-31,801.969
2008-08-01,778.689
2008-08-04,778.311
2008-08-05,777.527
2008-08-06,805.461
2008-08-07,807.597
2008-08-08,787.804
2008-08-11,805.22
2008-08-12,800.257
2008-08-13,770.077
2008-08-14,760.586
2008-08-15,762.057
2008-08-18,763.916
2008-08-19,742.711
2008-08-20,748.173
2008-08-21,740.641
2008-08-22,733.529
2008-08-25,750.845
2008-08-26,736.319
2008-08-27,732.941
2008-08-28,745.273
2008-08-29,756.198
2008-09-01,748.372
2008-09-02,748.139
2008-09-03,747.883
2008-09-04,738.085
2008-09-05,697.878
2008-09-08,749.163
2008-09-09,727.086
2008-09-10,723.863
2008-09-11,691.079
2008-09-12,719.407
2008-09-15,690.93
2008-09-16,661.93
2008-09-17,652.626
2008-09-18,640.21
2008-09-19,717.239
2008-09-22,768.279
2008-09-23,747.397
2008-09-24,760.23
2008-09-25,750.508
2008-09-26,747.009
2008-09-29,721.226
2008-09-30,676.416
2008-10-01,706.844
2008-10-02,696.91
2008-10-03,697.617
2008-10-06,619.874
2008-10-07,636.01
2008-10-08,562.079
2008-10-09,575.338
2008-10-10,488.822
2008-10-13,539.865
2008-10-14,579.489
2008-10-15,569.803
2008-10-16,523.469
2008-10-17,541.096
2008-10-20,572.465
2008-10-21,584.131
2008-10-22,555.848
2008-10-23,529.366
2008-10-24,473.151
2008-10-27,458.997
2008-10-28,466.332
2008-10-29,502.581
2008-10-30,516.747
2008-10-31,514.188
2008-11-03,556.841
2008-11-04,576.239
2008-11-05,585.229
2008-11-06,543.054
2008-11-07,526.647
2008-11-10,531.072
2008-11-11,483.158
2008-11-12,472.239
2008-11-13,439.649
2008-11-14,451.156
2008-11-17,432.179
2008-11-18,423.771
2008-11-19,431.27
2008-11-20,394.147
2008-11-21,404.803
2008-11-24,421.749
2008-11-25,448.464
2008-11-26,442.718
2008-11-27,448.775
2008-11-28,460.459
2008-12-01,449.122
2008-12-02,430.107
2008-12-03,431.142
2008-12-04,437.287
2008-12-05,428.026
2008-12-08,464.817
2008-12-09,441.16
2008-12-10,441.457
2008-12-11,447.088
2008-12-12,433.962
2008-12-15,443.473
2008-12-16,443.323
2008-12-17,455.155
2008-12-18,460.551
2008-12-19,456.21
2008-12-22,446.781
2008-12-23,448.946
2008-12-24,455.838
2008-12-25,455.838
2008-12-26,454.338
2008-12-29,470.381
2008-12-30,470.569
2008-12-31,479.69
2009-01-01,479.69
2009-01-02,484.024
2009-01-05,484.372
2009-01-06,493.942
2009-01-07,500.332
2009-01-08,490.342
2009-01-09,489.257
2009-01-12,469.018
2009-01-13,450.524
2009-01-14,448.739
2009-01-15,428.295
2009-01-16,436.248
2009-01-19,437.158
2009-01-20,415.197
2009-01-21,399.057
2009-01-22,408.428
2009-01-23,387.484
2009-01-26,392.486
2009-01-27,402.223
2009-01-28,416.832
2009-01-29,416.096
2009-01-30,402.149
2009-02-02,394.871
2009-02-03,412.776
2009-02-04,405.882
2009-02-05,394.909
2009-02-06,411.186
2009-02-09,421.678
2009-02-10,411.22
2009-02-11,398.907
2009-02-12,401.199
2009-02-13,417.153
2009-02-16,405.785
2009-02-17,388.324
2009-02-18,383.821
2009-02-19,396.904
2009-02-20,390.393
2009-02-23,389.184
2009-02-24,386.569
2009-02-25,386.855
2009-02-26,395.84
2009-02-27,391.553
2009-03-02,375.51
2009-03-03,377.859
2009-03-04,371.557
2009-03-05,371.049
2009-03-06,363.258
2009-03-09,352.876
2009-03-10,370.242
2009-03-11,377.085
2009-03-12,379.032
2009-03-13,403.594
2009-03-16,411.188
2009-03-17,424.918
2009-03-18,428.404
2009-03-19,457.354
2009-03-20,448.788
2009-03-23,467.696
2009-03-24,470.599
2009-03-25,480.018
2009-03-26,484.076
2009-03-27,480.511
2009-03-30,462.094
2009-03-31,470.881
2009-04-01,470.688
2009-04-02,499.453
2009-04-03,506.928
2009-04-06,513.188
2009-04-07,510.011
2009-04-08,491.808
2009-04-09,505.201
2009-04-10,505.201
2009-04-13,512.352
2009-04-14,528.252
2009-04-15,516.101
2009-04-16,522.484
2009-04-17,524.257
2009-04-20,510.532
2009-04-21,497.582
2009-04-22,500.219
2009-04-23,515.97
2009-04-24,515.845
2009-04-27,511.63
2009-04-28,498.138
2009-04-29,504.516
2009-04-30,523.793
2009-05-01,517.424
2009-05-04,544.484
2009-05-05,545.035
2009-05-06,543.732
2009-05-07,559.679
2009-05-08,561.722
2009-05-11,562.654
2009-05-12,557.499
2009-05-13,550.078
2009-05-14,531.704
2009-05-15,538.042
2009-05-18,534.899
2009-05-19,557.964
2009-05-20,561.726
2009-05-21,549.163
2009-05-22,554.739
2009-05-25,541.362
2009-05-26,551.649
2009-05-27,556.568
2009-05-28,546.133
2009-05-29,571.561
2009-06-01,592.852
2009-06-02,610.181
2009-06-03,612.979
2009-06-04,597.064
2009-06-05,591.539
2009-06-08,580.123
2009-06-09,592.016
2009-06-10,608.932
2009-06-11,616.321
2009-06-12,618.292
2009-06-15,607.111
2009-06-16,598.946
2009-06-17,580.306
2009-06-18,595.107
2009-06-19,600.915
2009-06-22,592.056
2009-06-23,570.284
2009-06-24,585.454
2009-06-25,584.653
2009-06-26,604.524
2009-06-29,603.515
2009-06-30,614.854
2009-07-01,599.556
2009-07-02,590.616
2009-07-03,590.388
2009-07-06,580.703
2009-07-07,583.698
2009-07-08,576.783
2009-07-09,569.028
2009-07-10,572.335
2009-07-13,562.298
2009-07-14,591.68
2009-07-15,609.43
2009-07-16,621.486
2009-07-17,620.743
2009-07-20,634.07
2009-07-21,633.803
2009-07-22,635.11
2009-07-23,631.319
2009-07-24,632.97
2009-07-27,647.279
2009-07-28,659.508
2009-07-29,648.01
2009-07-30,668.961
2009-07-31,682.779
2009-08-03,700.61
2009-08-04,710.894
2009-08-05,701.313
2009-08-06,714.064
2009-08-07,710.551
2009-08-10,711.672
2009-08-11,712.933
2009-08-12,716.352
2009-08-13,746.184
2009-08-14,744.687
2009-08-17,722.207
2009-08-18,725.454
2009-08-19,724.457
2009-08-20,726.035
2009-08-21,710.851
2009-08-24,743.101
2009-08-25,739.131
2009-08-26,741.036
2009-08-27,743.921
2009-08-28,763.612
2009-08-31,770.246
2009-09-01,774.241
2009-09-02,755.386
2009-09-03,751.901
2009-09-04,760.415
2009-09-07,774.832
2009-09-08,799.493
2009-09-09,800.518
2009-09-10,803.274
2009-09-11,814.373
2009-09-14,794.737
2009-09-15,794.141
2009-09-16,826.764
2009-09-17,843.863
2009-09-18,838.079
2009-09-21,828.783
2009-09-22,841.2
2009-09-23,854.528
2009-09-24,846.839
2009-09-25,853.184
2009-09-28,855.825
2009-09-29,874.709
2009-09-30,882.421
2009-10-01,863.456
2009-10-02,836.447
2009-10-05,833.774
2009-10-06,851.403
2009-10-07,869.287
2009-10-08,905.808
2009-10-09,907.652
2009-10-12,904.287
2009-10-13,912.226
2009-10-14,928.451
2009-10-15,935.029
2009-10-16,923.84
2009-10-19,920.402
2009-10-20,929.021
2009-10-21,928.889
2009-10-22,917.58
2009-10-23,934.536
2009-10-26,925.745
2009-10-27,912.549
2009-10-28,878.297
2009-10-29,870.39
2009-10-30,874.176
2009-11-02,856.349
2009-11-03,846.817
2009-11-04,853.644
2009-11-05,850.564
2009-11-06,872.279
2009-11-09,909.356
2009-11-10,920.218
2009-11-11,924.596
2009-11-12,919.507
2009-11-13,915.255
2009-11-16,921.687
2009-11-17,899.96
2009-11-18,910.902
2009-11-19,900.566
2009-11-20,888.019
2009-11-23,903.078
2009-11-24,888.982
2009-11-25,903.382
2009-11-26,881.575
2009-11-27,852.023
2009-11-30,892.524
2009-12-01,902.043
2009-12-02,913.333
2009-12-03,909.512
2009-12-04,887.429
2009-12-07,883.337
2009-12-08,874.91
2009-12-09,874.511
2009-12-10,877.705
2009-12-11,876.732
2009-12-14,880.285
2009-12-15,876.872
2009-12-16,866.832
2009-12-17,852.571
2009-12-18,848.087
2009-12-21,838.655
2009-12-22,842.534
2009-12-23,854.457
2009-12-24,866.1
2009-12-25,866.1
2009-12-28,871.057
2009-12-29,893.494
2009-12-30,889.317
2009-12-31,901.763
2010-01-01,901.763
2010-01-04,914.727
2010-01-05,926.125
2010-01-06,919.43
2010-01-07,911.851
2010-01-08,919.331
2010-01-11,935.963
2010-01-12,923.624
2010-01-13,916.84
2010-01-14,929.814
2010-01-15,928.222
2010-01-18,937.663
2010-01-19,925.199
2010-01-20,914.355
2010-01-21,907.899
2010-01-22,892.35
2010-01-25,883.079
2010-01-26,878.388
2010-01-27,868.426
2010-01-28,875.391
2010-01-29,851.029
2010-02-01,841.79
2010-02-02,848.662
2010-02-03,850.807
2010-02-04,836.862
2010-02-05,816.242
2010-02-08,822.568
2010-02-09,820.078
2010-02-10,816.079
2010-02-11,834.189
2010-02-12,828.359
2010-02-15,833.893
2010-02-16,848.459
2010-02-17,870.556
2010-02-18,872.52
2010-02-19,861.466
2010-02-22,883.515
2010-02-23,883.775
2010-02-24,871.196
2010-02-25,850.812
2010-02-26,871.908
2010-03-01,885.85
2010-03-02,893.08
2010-03-03,900.767
2010-03-04,896.659
2010-03-05,906.65
2010-03-08,909.153
2010-03-09,916.731
2010-03-10,924.086
2010-03-11,920.231
2010-03-12,923.891
2010-03-15,913.292
2010-03-16,917.055
2010-03-17,930.871
2010-03-18,932.922
2010-03-19,932.906
2010-03-22,925.81
2010-03-23,941.36
2010-03-24,932.73
2010-03-25,934.724
2010-03-26,930.448
2010-03-29,941.133
2010-03-30,943.268
2010-03-31,935.377
2010-04-01,940.511
2010-04-02,940.511
2010-04-05,939.95
2010-04-06,950.177
2010-04-07,954.265
2010-04-08,952.204
2010-04-09,959.38
2010-04-12,964.704
2010-04-13,959.693
2010-04-14,983.25
2010-04-15,987.997
2010-04-16,979.778
2010-04-19,957.52
2010-04-20,972.046
2010-04-21,973.751
2010-04-22,962.669
2010-04-23,953.255
2010-04-26,958.839
2010-04-27,957.692
2010-04-28,948.066
2010-04-29,945.071
2010-04-30,954.128
2010-05-03,951.608
2010-05-04,931.934
2010-05-05,910.534
2010-05-06,879.186
2010-05-07,838.196
2010-05-10,880.892
2010-05-11,868.057
2010-05-12,869.859
2010-05-13,890.073
2010-05-14,869.907
2010-05-17,837.378
2010-05-18,833.671
2010-05-19,784.276
2010-05-20,748.978
2010-05-21,758.802
2010-05-24,780.98
2010-05-25,745.298
2010-05-26,766.824
2010-05-27,782.165
2010-05-28,806.155
2010-05-31,793.616
2010-06-01,790.265
2010-06-02,776.481
2010-06-03,807.982
2010-06-04,792.151
2010-06-07,756.351
2010-06-08,768.545
2010-06-09,786.105
2010-06-10,806.129
2010-06-11,820.029
2010-06-14,835.191
2010-06-15,830.794
2010-06-16,840.599
2010-06-17,832.128
2010-06-18,842.939
2010-06-21,865.459
2010-06-22,852.823
2010-06-23,830.907
2010-06-24,824.028
2010-06-25,808.594
2010-06-28,813.823
2010-06-29,789.134
2010-06-30,773.259
2010-07-01,751.387
2010-07-02,759.914
2010-07-05,748.611
2010-07-06,777.129
2010-07-07,774.178
2010-07-08,810.381
2010-07-09,818.344
2010-07-12,818.443
2010-07-13,822.148
2010-07-14,844.337
2010-07-15,834.989
2010-07-16,827.794
2010-07-19,810.541
2010-07-20,827.578
2010-07-21,833.265
2010-07-22,830.182
2010-07-23,848.377
2010-07-26,857.44
2010-07-27,864.9
2010-07-28,864.898
2010-07-29,872.254
2010-07-30,869.611
2010-08-02,888.396
2010-08-03,890.715
2010-08-04,886.351
2010-08-05,885.83
2010-08-06,885.972
2010-08-09,890.94
2010-08-10,876.436
2010-08-11,850.165
2010-08-12,836.358
2010-08-13,846.264
2010-08-16,843.662
2010-08-17,858.982
2010-08-18,860.981
2010-08-19,857.3
2010-08-20,843.072
2010-08-23,849.373
2010-08-24,835.692
2010-08-25,815.611
2010-08-26,835.558
2010-08-27,845.007
2010-08-30,862.442
2010-08-31,848.903
2010-09-01,884.471
2010-09-02,895.564
2010-09-03,896.656
