Date,SPAIN VALUE Standard (Large+Mid Cap)
2005-06-24,2082.744
2005-06-27,2086.723
2005-06-28,2081.117
2005-06-29,2095.601
2005-06-30,2108.145
2005-07-01,2105.474
2005-07-04,2094.266
2005-07-05,2100.208
2005-07-06,2110.951
2005-07-07,2073.073
2005-07-08,2106.531
2005-07-11,2145.331
2005-07-12,2168.235
2005-07-13,2164.078
2005-07-14,2171.574
2005-07-15,2159.772
2005-07-18,2169.272
2005-07-19,2179.365
2005-07-20,2172.063
2005-07-21,2202.279
2005-07-22,2199.503
2005-07-25,2193.899
2005-07-26,2199.4
2005-07-27,2208.433
2005-07-28,2220.912
2005-07-29,2230.608
2005-08-01,2233.1
2005-08-02,2244.414
2005-08-03,2269.35
2005-08-04,2257.234
2005-08-05,2244.694
2005-08-08,2267.5
2005-08-09,2276.574
2005-08-10,2300.111
2005-08-11,2315.824
2005-08-12,2311.031
2005-08-15,2294.924
2005-08-16,2275.867
2005-08-17,2258.709
2005-08-18,2220.979
2005-08-19,2238.151
2005-08-22,2265.864
2005-08-23,2239.687
2005-08-24,2240.753
2005-08-25,2225.322
2005-08-26,2213.485
2005-08-29,2207.216
2005-08-30,2190.655
2005-08-31,2233.278
2005-09-01,2294.264
2005-09-02,2311.66
2005-09-05,2331.815
2005-09-06,2365.834
2005-09-07,2365.504
2005-09-08,2368.012
2005-09-09,2382.866
2005-09-12,2359.973
2005-09-13,2342.288
2005-09-14,2354.516
2005-09-15,2341.558
2005-09-16,2350.233
2005-09-19,2333.793
2005-09-20,2351.115
2005-09-21,2336.046
2005-09-22,2340.436
2005-09-23,2357.557
2005-09-26,2382.641
2005-09-27,2370.697
2005-09-28,2404.476
2005-09-29,2409.237
2005-09-30,2423.766
2005-10-03,2409.412
2005-10-04,2420.535
2005-10-05,2389.021
2005-10-06,2396.34
2005-10-07,2386.705
2005-10-10,2387.491
2005-10-11,2375.036
2005-10-12,2371.187
2005-10-13,2317.936
2005-10-14,2370.492
2005-10-17,2369.765
2005-10-18,2327.732
2005-10-19,2315.205
2005-10-20,2308.921
2005-10-21,2309.273
2005-10-24,2339.232
2005-10-25,2335.057
2005-10-26,2327.392
2005-10-27,2301.376
2005-10-28,2301.139
2005-10-31,2332.256
2005-11-01,2321.251
2005-11-02,2340.708
2005-11-03,2356.191
2005-11-04,2300.419
2005-11-07,2290.798
2005-11-08,2291.274
2005-11-09,2289.042
2005-11-10,2291.474
2005-11-11,2308.73
2005-11-14,2302.268
2005-11-15,2297.508
2005-11-16,2285.027
2005-11-17,2314.163
2005-11-18,2327.881
2005-11-21,2342.926
2005-11-22,2339.765
2005-11-23,2377.169
2005-11-24,2373.942
2005-11-25,2362.149
2005-11-28,2375.324
2005-11-29,2365.209
2005-11-30,2358.108
2005-12-01,2371.236
2005-12-02,2355.337
2005-12-05,2331.438
2005-12-06,2329.434
2005-12-07,2311.435
2005-12-08,2336.112
2005-12-09,2334.736
2005-12-12,2369.689
2005-12-13,2367.587
2005-12-14,2388.156
2005-12-15,2362.505
2005-12-16,2398.589
2005-12-19,2386.696
2005-12-20,2371.85
2005-12-21,2390.159
2005-12-22,2403.406
2005-12-23,2407.921
2005-12-26,2407.921
2005-12-27,2415.699
2005-12-28,2422.582
2005-12-29,2411.717
2005-12-30,2393.372
2006-01-02,2405.779
2006-01-03,2447.557
2006-01-04,2492.737
2006-01-05,2497.286
2006-01-06,2508.438
2006-01-09,2496.876
2006-01-10,2474.519
2006-01-11,2502.029
2006-01-12,2503.591
2006-01-13,2488.827
2006-01-16,2514.545
2006-01-17,2482.592
2006-01-18,2466.546
2006-01-19,2501.494
2006-01-20,2477.215
2006-01-23,2513.415
2006-01-24,2502.728
2006-01-25,2548.848
2006-01-26,2573.906
2006-01-27,2573.717
2006-01-30,2569.517
2006-01-31,2616.2
2006-02-01,2639.28
2006-02-02,2608.793
2006-02-03,2586.45
2006-02-06,2578.937
2006-02-07,2578.79
2006-02-08,2583.942
2006-02-09,2609.072
2006-02-10,2573.877
2006-02-13,2599.502
2006-02-14,2592.067
2006-02-15,2587.612
2006-02-16,2607.06
2006-02-17,2623.31
2006-02-20,2641.377
2006-02-21,2655.702
2006-02-22,2701.182
2006-02-23,2718.774
2006-02-24,2711.074
2006-02-27,2722.588
2006-02-28,2713.264
2006-03-01,2735.03
2006-03-02,2711.358
2006-03-03,2690.317
2006-03-06,2690.268
2006-03-07,2647.625
2006-03-08,2639.012
2006-03-09,2660.029
2006-03-10,2668.129
2006-03-13,2687.481
2006-03-14,2710.92
2006-03-15,2718.158
2006-03-16,2743.48
2006-03-17,2746.242
2006-03-20,2750.997
2006-03-21,2726.539
2006-03-22,2730.134
2006-03-23,2693.229
2006-03-24,2716.341
2006-03-27,2687.676
2006-03-28,2689.674
2006-03-29,2671.28
2006-03-30,2727.477
2006-03-31,2718.727
2006-04-03,2738.71
2006-04-04,2775.187
2006-04-05,2778.181
2006-04-06,2758.326
2006-04-07,2706.676
2006-04-10,2707.268
2006-04-11,2676.376
2006-04-12,2665.576
2006-04-13,2656.487
2006-04-14,2656.487
2006-04-17,2698.679
2006-04-18,2694.949
2006-04-19,2734.972
2006-04-20,2744.91
2006-04-21,2790.02
2006-04-24,2785.49
2006-04-25,2818.076
2006-04-26,2824.605
2006-04-27,2845.53
2006-04-28,2872.848
2006-05-01,2877.865
2006-05-02,2890.909
2006-05-03,2857.653
2006-05-04,2868.692
2006-05-05,2903.598
2006-05-08,2903.242
2006-05-09,2916.542
2006-05-10,2919.029
2006-05-11,2925.726
2006-05-12,2868.396
2006-05-15,2828.594
2006-05-16,2838.258
2006-05-17,2740.58
2006-05-18,2737.471
2006-05-19,2728.231
2006-05-22,2682.016
2006-05-23,2725.691
2006-05-24,2673.899
2006-05-25,2713.296
2006-05-26,2748.28
2006-05-29,2737.963
2006-05-30,2705.869
2006-05-31,2745.79
2006-06-01,2742.522
2006-06-02,2761.002
2006-06-05,2744.304
2006-06-06,2680.462
2006-06-07,2711.915
2006-06-08,2624.635
2006-06-09,2659.634
2006-06-12,2631.605
2006-06-13,2574.065
2006-06-14,2595.182
2006-06-15,2633.085
2006-06-16,2617.849
2006-06-19,2623.636
2006-06-20,2645.962
2006-06-21,2667.781
2006-06-22,2674.965
2006-06-23,2683.011
2006-06-26,2678.062
2006-06-27,2670.665
2006-06-28,2651.771
2006-06-29,2709.155
2006-06-30,2808.303
2006-07-03,2834.434
2006-07-04,2837.135
2006-07-05,2798.636
2006-07-06,2822.169
2006-07-07,2836.341
2006-07-10,2825.913
2006-07-11,2801.009
2006-07-12,2786.208
2006-07-13,2742.271
2006-07-14,2697.786
2006-07-17,2668.617
2006-07-18,2657.095
2006-07-19,2738.899
2006-07-20,2751.055
2006-07-21,2738.612
2006-07-24,2776.148
2006-07-25,2790.611
2006-07-26,2796.075
2006-07-27,2873.753
2006-07-28,2916.061
2006-07-31,2899.175
2006-08-01,2862.964
2006-08-02,2917.871
2006-08-03,2897.253
2006-08-04,2952.356
2006-08-07,2904.153
2006-08-08,2917.152
2006-08-09,2952.297
2006-08-10,2905.216
2006-08-11,2894.23
2006-08-14,2923.36
2006-08-15,2957.345
2006-08-16,2988.274
2006-08-17,2987.611
2006-08-18,2964.263
2006-08-21,2991.467
2006-08-22,2975.254
2006-08-23,2950.371
2006-08-24,2961.305
2006-08-25,2948.349
2006-08-28,2975.886
2006-08-29,2974.386
2006-08-30,2997.484
2006-08-31,2984.223
2006-09-01,2987.797
2006-09-04,3021.44
2006-09-05,2996.967
2006-09-06,2970.545
2006-09-07,2937.198
2006-09-08,2949.13
2006-09-11,2946.854
2006-09-12,2980.077
2006-09-13,2986.185
2006-09-14,3004.147
2006-09-15,3005.816
2006-09-18,3019.11
2006-09-19,3012.938
2006-09-20,3062.16
2006-09-21,3090.122
2006-09-22,3083.114
2006-09-25,3065.854
2006-09-26,3134.234
2006-09-27,3280.41
2006-09-28,3242.685
2006-09-29,3218.376
2006-10-02,3235.982
2006-10-03,3229.667
2006-10-04,3238.104
2006-10-05,3259.617
2006-10-06,3258.331
2006-10-09,3263.304
2006-10-10,3278.448
2006-10-11,3281.772
2006-10-12,3324.486
2006-10-13,3329.049
2006-10-16,3340.355
2006-10-17,3279.402
2006-10-18,3305.349
2006-10-19,3344.106
2006-10-20,3370.189
2006-10-23,3373.345
2006-10-24,3365.419
2006-10-25,3389.73
2006-10-26,3418.088
2006-10-27,3462.726
2006-10-30,3456.127
2006-10-31,3470.931
2006-11-01,3471.154
2006-11-02,3459.906
2006-11-03,3466.963
2006-11-06,3519.109
2006-11-07,3568.263
2006-11-08,3569.433
2006-11-09,3582.692
2006-11-10,3567.328
2006-11-13,3561.091
2006-11-14,3578.464
2006-11-15,3579.201
2006-11-16,3589.133
2006-11-17,3574.623
2006-11-20,3596.723
2006-11-21,3596.742
2006-11-22,3645.639
2006-11-23,3640.726
2006-11-24,3634.436
2006-11-27,3574.479
2006-11-28,3567.684
2006-11-29,3628.097
2006-11-30,3626.463
2006-12-01,3607.285
2006-12-04,3648.881
2006-12-05,3696.506
2006-12-06,3694.031
2006-12-07,3683.075
2006-12-08,3684.923
2006-12-11,3685.571
2006-12-12,3684.844
2006-12-13,3704.92
2006-12-14,3689.924
2006-12-15,3677.63
2006-12-18,3650.762
2006-12-19,3640.37
2006-12-20,3654.903
2006-12-21,3643.078
2006-12-22,3620.673
2006-12-25,3620.673
2006-12-26,3615.031
2006-12-27,3646.156
2006-12-28,3639.912
2006-12-29,3652.401
2007-01-01,3652.401
2007-01-02,3755.675
2007-01-03,3738.962
2007-01-04,3721.326
2007-01-05,3661.208
2007-01-08,3656.522
2007-01-09,3651.357
2007-01-10,3595.752
2007-01-11,3634.454
2007-01-12,3650.115
2007-01-15,3664.493
2007-01-16,3644.486
2007-01-17,3637.667
2007-01-18,3635.034
2007-01-19,3672.091
2007-01-22,3657.097
2007-01-23,3684.244
2007-01-24,3727.567
2007-01-25,3728.692
2007-01-26,3671.215
2007-01-29,3706.965
2007-01-30,3728.668
2007-01-31,3735.348
2007-02-01,3744.368
2007-02-02,3748.174
2007-02-05,3719.038
2007-02-06,3754.555
2007-02-07,3789.944
2007-02-08,3790.918
2007-02-09,3790.856
2007-02-12,3748.309
2007-02-13,3789.443
2007-02-14,3841.276
2007-02-15,3839.723
2007-02-16,3804.646
2007-02-19,3819.96
2007-02-20,3824.256
2007-02-21,3795.417
2007-02-22,3794.293
2007-02-23,3805.272
2007-02-26,3824.821
2007-02-27,3747.459
2007-02-28,3696.406
2007-03-01,3634.105
2007-03-02,3607.022
2007-03-05,3532.421
2007-03-06,3550.315
2007-03-07,3582.384
2007-03-08,3645.783
2007-03-09,3663.036
2007-03-12,3648.855
2007-03-13,3604.56
2007-03-14,3495.462
2007-03-15,3572.001
2007-03-16,3583.993
2007-03-19,3639.503
2007-03-20,3654.351
2007-03-21,3647.619
2007-03-22,3716.645
2007-03-23,3702.622
2007-03-26,3687.067
2007-03-27,3714.668
2007-03-28,3700.788
2007-03-29,3718.135
2007-03-30,3716.185
2007-04-02,3740.812
2007-04-03,3794.385
2007-04-04,3808.962
2007-04-05,3831.003
2007-04-06,3831.003
2007-04-09,3811.045
2007-04-10,3852.31
2007-04-11,3855.992
2007-04-12,3847.37
2007-04-13,3867.482
2007-04-16,3898.607
2007-04-17,3886.681
2007-04-18,3860.161
2007-04-19,3848.482
2007-04-20,3903.73
2007-04-23,3880.467
2007-04-24,3795.911
2007-04-25,3824.215
2007-04-26,3806.708
2007-04-27,3753.832
2007-04-30,3740.919
2007-05-01,3726.939
2007-05-02,3747.06
2007-05-03,3751.574
2007-05-04,3818.336
2007-05-07,3818.514
2007-05-08,3777.175
2007-05-09,3807.827
2007-05-10,3785.326
2007-05-11,3832.271
2007-05-14,3813.086
2007-05-15,3873.704
2007-05-16,3882.514
2007-05-17,3866.075
2007-05-18,3914.022
2007-05-21,3884.249
2007-05-22,3887.511
2007-05-23,3923.802
2007-05-24,3872.023
2007-05-25,3874.762
2007-05-28,3889.517
2007-05-29,3927.998
2007-05-30,3897.833
2007-05-31,3966.43
2007-06-01,4022.776
2007-06-04,4019.808
2007-06-05,4003.948
2007-06-06,3910.551
2007-06-07,3851.892
2007-06-08,3850.033
2007-06-11,3884.497
2007-06-12,3821.482
2007-06-13,3832.179
2007-06-14,3901.04
2007-06-15,3956.446
2007-06-18,3938.073
2007-06-19,3922.014
2007-06-20,3935.498
2007-06-21,3879.617
2007-06-22,3873.655
2007-06-25,3900.679
2007-06-26,3859.895
2007-06-27,3827.026
2007-06-28,3868.46
2007-06-29,3896.584
2007-07-02,3923.908
2007-07-03,3947.859
2007-07-04,3976.53
2007-07-05,3941.301
2007-07-06,4000.013
2007-07-09,3979.704
2007-07-10,3971.638
2007-07-11,3965.162
2007-07-12,4008.834
2007-07-13,4033.222
2007-07-16,4055.575
2007-07-17,4075.049
2007-07-18,4044.262
2007-07-19,4099.962
2007-07-20,4031.018
2007-07-23,4061.308
2007-07-24,4023.482
2007-07-25,3991.188
2007-07-26,3885.647
2007-07-27,3891.379
2007-07-30,3873.95
2007-07-31,3960.917
2007-08-01,3902.315
2007-08-02,3914.545
2007-08-03,3898.693
2007-08-06,3876.869
2007-08-07,3945.958
2007-08-08,4060.924
2007-08-09,3972.23
2007-08-10,3856.034
2007-08-13,3917.41
2007-08-14,3851.596
2007-08-15,3811.473
2007-08-16,3665.195
2007-08-17,3785.252
2007-08-20,3767.39
2007-08-21,3753.864
2007-08-22,3785.62
2007-08-23,3786.388
2007-08-24,3813.794
2007-08-27,3805.735
2007-08-28,3754.233
2007-08-29,3768.892
2007-08-30,3801.833
2007-08-31,3833.327
2007-09-03,3838.1
2007-09-04,3847.309
2007-09-05,3778.079
2007-09-06,3782.449
2007-09-07,3710.422
2007-09-10,3676.18
2007-09-11,3737.142
2007-09-12,3728.756
2007-09-13,3738.958
2007-09-14,3696.203
2007-09-17,3657.533
2007-09-18,3748.423
2007-09-19,3894.086
2007-09-20,3915.363
2007-09-21,3919.743
2007-09-24,3931.166
2007-09-25,3911.554
2007-09-26,3952.776
2007-09-27,3984.34
2007-09-28,3989.293
2007-10-01,4000.235
2007-10-02,4036.842
2007-10-03,4027.617
2007-10-04,4023.158
2007-10-05,4066.604
2007-10-08,4027.256
2007-10-09,4050.251
2007-10-10,4058.982
2007-10-11,4087.773
2007-10-12,4089.659
2007-10-15,4102.894
2007-10-16,4089.697
2007-10-17,4142.987
2007-10-18,4205.622
2007-10-19,4211.166
2007-10-22,4113.658
2007-10-23,4163.516
2007-10-24,4096.481
2007-10-25,4175.724
2007-10-26,4251.705
2007-10-29,4316.068
2007-10-30,4370.574
2007-10-31,4404.957
2007-11-01,4351.615
2007-11-02,4374.81
2007-11-05,4358.613
2007-11-06,4397.03
2007-11-07,4412.89
2007-11-08,4509.974
2007-11-09,4469.982
2007-11-12,4419.281
2007-11-13,4434.572
2007-11-14,4456.915
2007-11-15,4418.464
2007-11-16,4423.527
2007-11-19,4376.316
2007-11-20,4454.08
2007-11-21,4371.858
2007-11-22,4367.141
2007-11-23,4381.432
2007-11-26,4364.018
2007-11-27,4351.047
2007-11-28,4356.945
2007-11-29,4385.792
2007-11-30,4386.863
2007-12-03,4365.905
2007-12-04,4376.291
2007-12-05,4381.271
2007-12-06,4357.527
2007-12-07,4415.254
2007-12-10,4439.441
2007-12-11,4443.959
2007-12-12,4436.555
2007-12-13,4319.826
2007-12-14,4300.067
2007-12-17,4206.627
2007-12-18,4194.267
2007-12-19,4181.811
2007-12-20,4161.759
2007-12-21,4208.108
2007-12-24,4217.478
2007-12-25,4217.478
2007-12-26,4246.466
2007-12-27,4278.21
2007-12-28,4321.706
2007-12-31,4297.018
2008-01-01,4297.018
2008-01-02,4284.327
2008-01-03,4256.88
2008-01-04,4212.869
2008-01-07,4200.253
2008-01-08,4149.23
2008-01-09,4088.693
2008-01-10,4062.735
2008-01-11,4095.229
2008-01-14,4086.567
2008-01-15,3929.5
2008-01-16,3840.104
2008-01-17,3815.061
2008-01-18,3719.966
2008-01-21,3361.535
2008-01-22,3488.179
2008-01-23,3322.213
2008-01-24,3646.165
2008-01-25,3667.311
2008-01-28,3650.852
2008-01-29,3694.186
2008-01-30,3707.615
2008-01-31,3696.211
2008-02-01,3801.404
2008-02-04,3783.605
2008-02-05,3540.673
2008-02-06,3599.069
2008-02-07,3522.735
2008-02-08,3528.223
2008-02-11,3493.423
2008-02-12,3635.719
2008-02-13,3647.559
2008-02-14,3668.416
2008-02-15,3605.241
2008-02-18,3675.473
2008-02-19,3685.666
2008-02-20,3603.25
2008-02-21,3654.762
2008-02-22,3628.239
2008-02-25,3687.397
2008-02-26,3797.156
2008-02-27,3851.233
2008-02-28,3819.723
2008-02-29,3783.542
2008-03-03,3699.162
2008-03-04,3643.705
2008-03-05,3740.111
2008-03-06,3691.001
2008-03-07,3652.553
2008-03-10,3635.344
2008-03-11,3773.448
2008-03-12,3853.975
2008-03-13,3851.168
2008-03-14,3833.67
2008-03-17,3754.798
2008-03-18,3910.271
2008-03-19,3887.985
2008-03-20,3863.545
2008-03-21,3863.545
2008-03-24,3858.031
2008-03-25,4055.453
2008-03-26,4092.226
2008-03-27,4142.906
2008-03-28,4104.309
2008-03-31,4082.528
2008-04-01,4174.437
2008-04-02,4251.821
2008-04-03,4227.86
2008-04-04,4275.09
2008-04-07,4296.311
2008-04-08,4258.903
2008-04-09,4203.379
2008-04-10,4188.716
2008-04-11,4127.008
2008-04-14,4103.375
2008-04-15,4187.682
2008-04-16,4299.163
2008-04-17,4284.067
2008-04-18,4363.041
2008-04-21,4352.108
2008-04-22,4327.305
2008-04-23,4292.489
2008-04-24,4270.865
2008-04-25,4278.062
2008-04-28,4322.144
2008-04-29,4294.787
2008-04-30,4311.752
2008-05-01,4278.934
2008-05-02,4356.052
2008-05-05,4371.215
2008-05-06,4378.078
2008-05-07,4346.166
2008-05-08,4368.025
2008-05-09,4330.308
2008-05-12,4376.685
2008-05-13,4360.968
2008-05-14,4406.151
2008-05-15,4422.645
2008-05-16,4431.729
2008-05-19,4446.939
2008-05-20,4445.132
2008-05-21,4429.469
2008-05-22,4389.147
2008-05-23,4312.266
2008-05-26,4295.956
2008-05-27,4244.598
2008-05-28,4239.634
2008-05-29,4215.661
2008-05-30,4235.713
2008-06-02,4142.151
2008-06-03,4142.124
2008-06-04,4107.015
2008-06-05,4087.806
2008-06-06,4028.198
2008-06-09,3989.573
2008-06-10,3944.65
2008-06-11,3867.71
2008-06-12,3939.964
2008-06-13,3967.878
2008-06-16,3920.567
2008-06-17,3959.248
2008-06-18,3871.007
2008-06-19,3838.511
2008-06-20,3846.905
2008-06-23,3800.941
2008-06-24,3770.767
2008-06-25,3851.575
2008-06-26,3761.217
2008-06-27,3742.103
2008-06-30,3722.272
2008-07-01,3650.351
2008-07-02,3719.97
2008-07-03,3726.056
2008-07-04,3595.688
2008-07-07,3604.928
2008-07-08,3582.757
2008-07-09,3687.194
2008-07-10,3625.118
2008-07-11,3547.647
2008-07-14,3551.897
2008-07-15,3469.339
2008-07-16,3465.564
2008-07-17,3582.895
2008-07-18,3690.228
2008-07-21,3675.554
2008-07-22,3642.258
2008-07-23,3775.86
2008-07-24,3712.06
2008-07-25,3675.009
2008-07-28,3645.08
2008-07-29,3672.531
2008-07-30,3688.638
2008-07-31,3702.972
2008-08-01,3595.801
2008-08-04,3539.368
2008-08-05,3635.084
2008-08-06,3637.001
2008-08-07,3584.255
2008-08-08,3533.199
2008-08-11,3613.992
2008-08-12,3590.033
2008-08-13,3458.712
2008-08-14,3429.803
2008-08-15,3404.947
2008-08-18,3397.62
2008-08-19,3281.917
2008-08-20,3280.045
2008-08-21,3247.951
2008-08-22,3335.382
2008-08-25,3258.295
2008-08-26,3249.879
2008-08-27,3270.861
2008-08-28,3349.34
2008-08-29,3366.07
2008-09-01,3328.984
2008-09-02,3385.871
2008-09-03,3368.885
2008-09-04,3233.285
2008-09-05,3110.257
2008-09-08,3249.225
2008-09-09,3197.387
2008-09-10,3113.085
2008-09-11,3051.782
2008-09-12,3183.606
2008-09-15,2986.862
2008-09-16,2985.582
2008-09-17,2876.676
2008-09-18,2901.658
2008-09-19,3253.322
2008-09-22,3226.411
2008-09-23,3201.618
2008-09-24,3196.247
2008-09-25,3298.993
2008-09-26,3288.58
2008-09-29,3108.101
2008-09-30,3048.354
2008-10-01,3115.755
2008-10-02,3033.834
2008-10-03,3229.392
2008-10-06,2973.28
2008-10-07,3060.272
2008-10-08,2888.776
2008-10-09,2783.329
2008-10-10,2462.181
2008-10-13,2738.486
2008-10-14,2826.785
2008-10-15,2663.556
2008-10-16,2481.39
2008-10-17,2558.761
2008-10-20,2600.269
2008-10-21,2532.581
2008-10-22,2238.377
2008-10-23,2146.391
2008-10-24,1945.883
2008-10-27,1824.286
2008-10-28,1769.178
2008-10-29,2059.353
2008-10-30,2129.495
2008-10-31,2196.834
2008-11-03,2229.445
2008-11-04,2398.388
2008-11-05,2432.323
2008-11-06,2225.601
2008-11-07,2268.298
2008-11-10,2211.953
2008-11-11,2008.104
2008-11-12,1910.722
2008-11-13,1962.294
2008-11-14,1975.158
2008-11-17,1860.238
2008-11-18,1851.433
2008-11-19,1723.472
2008-11-20,1636.23
2008-11-21,1655.614
2008-11-24,1846.954
2008-11-25,1910.131
2008-11-26,1892.093
2008-11-27,1970.607
2008-11-28,1958.298
2008-12-01,1827.407
2008-12-02,1947.902
2008-12-03,1944.27
2008-12-04,1928.659
2008-12-05,1852.817
2008-12-08,2045.448
2008-12-09,2061.549
2008-12-10,2093.9
2008-12-11,2137.03
2008-12-12,2082.563
2008-12-15,2137.787
2008-12-16,2200.491
2008-12-17,2286.785
2008-12-18,2325.164
2008-12-19,2249.34
2008-12-22,2200.955
2008-12-23,2200.582
2008-12-24,2207.606
2008-12-25,2207.606
2008-12-26,2218.26
2008-12-29,2222.264
2008-12-30,2255.964
2008-12-31,2217.047
2009-01-01,2217.047
2009-01-02,2312.672
2009-01-05,2308.393
2009-01-06,2294.12
2009-01-07,2300.314
2009-01-08,2281.133
2009-01-09,2228.333
2009-01-12,2157.709
2009-01-13,2065.459
2009-01-14,1943.455
2009-01-15,1913.672
2009-01-16,1930.653
2009-01-19,1845.358
2009-01-20,1707.046
2009-01-21,1693.754
2009-01-22,1693.831
2009-01-23,1662.534
2009-01-26,1789.003
2009-01-27,1821.423
2009-01-28,1992.033
2009-01-29,1918.115
2009-01-30,1868.579
2009-02-02,1801.565
2009-02-03,1853.703
2009-02-04,1878.602
2009-02-05,1851.155
2009-02-06,1864.814
2009-02-09,1902.41
2009-02-10,1846.601
2009-02-11,1815.081
2009-02-12,1750.898
2009-02-13,1767.319
2009-02-16,1680.236
2009-02-17,1553.48
2009-02-18,1573.901
2009-02-19,1588.677
2009-02-20,1490.65
2009-02-23,1474.892
2009-02-24,1448.484
2009-02-25,1467.895
2009-02-26,1558.244
2009-02-27,1487.827
2009-03-02,1363.765
2009-03-03,1338.221
2009-03-04,1380.322
2009-03-05,1289.413
2009-03-06,1273.743
2009-03-09,1249.389
2009-03-10,1377.958
2009-03-11,1414.09
2009-03-12,1450.302
2009-03-13,1488.268
2009-03-16,1554.654
2009-03-17,1545.135
2009-03-18,1565.915
2009-03-19,1665.045
2009-03-20,1646.979
2009-03-23,1730.84
2009-03-24,1744.719
2009-03-25,1762.707
2009-03-26,1774.101
2009-03-27,1693.091
2009-03-30,1567.048
2009-03-31,1644.552
2009-04-01,1688.396
2009-04-02,1859.732
2009-04-03,1863.196
2009-04-06,1857.056
2009-04-07,1840.3
2009-04-08,1864.207
2009-04-09,2006.021
2009-04-10,2006.021
2009-04-13,2023.032
2009-04-14,2083.14
2009-04-15,2023.869
2009-04-16,2078.309
2009-04-17,2100.58
2009-04-20,1988.31
2009-04-21,1955.364
2009-04-22,2036.314
2009-04-23,2008.428
2009-04-24,2092.075
2009-04-27,2045.687
2009-04-28,2002.696
2009-04-29,2121.451
2009-04-30,2189.127
2009-05-01,2189.457
2009-05-04,2198.358
2009-05-05,2232.088
2009-05-06,2241.725
2009-05-07,2257.453
2009-05-08,2352.416
2009-05-11,2353.184
2009-05-12,2337.039
2009-05-13,2226.283
2009-05-14,2224.371
2009-05-15,2217.912
2009-05-18,2273.438
2009-05-19,2361.161
2009-05-20,2391.58
2009-05-21,2330.952
2009-05-22,2406.684
2009-05-25,2422.036
2009-05-26,2436.825
2009-05-27,2468.95
2009-05-28,2439.096
2009-05-29,2473.009
2009-06-01,2550.272
2009-06-02,2580.626
2009-06-03,2489.332
2009-06-04,2488.817
2009-06-05,2486.398
2009-06-08,2420.812
2009-06-09,2477.087
2009-06-10,2526.238
2009-06-11,2560.025
2009-06-12,2556.612
2009-06-15,2465.973
2009-06-16,2472.319
2009-06-17,2401.552
2009-06-18,2453.714
2009-06-19,2532.645
2009-06-22,2446.241
2009-06-23,2452.775
2009-06-24,2540.417
2009-06-25,2524.246
2009-06-26,2565.209
2009-06-29,2628.921
2009-06-30,2606.291
2009-07-01,2665.95
2009-07-02,2564.092
2009-07-03,2601.616
2009-07-06,2537.621
2009-07-07,2544.492
2009-07-08,2466.368
2009-07-09,2512.844
2009-07-10,2486.753
2009-07-13,2554.599
2009-07-14,2585.965
2009-07-15,2711.961
2009-07-16,2742.928
2009-07-17,2747.634
2009-07-20,2807.679
2009-07-21,2792.07
2009-07-22,2801.865
2009-07-23,2874.279
2009-07-24,2892.19
2009-07-27,2964.783
2009-07-28,2994.231
2009-07-29,2968.66
2009-07-30,3028.066
2009-07-31,3080.392
2009-08-03,3146.444
2009-08-04,3131.189
2009-08-05,3078.153
2009-08-06,3116.375
2009-08-07,3133.66
2009-08-10,3113.188
2009-08-11,3078.112
2009-08-12,3136.806
2009-08-13,3189.25
2009-08-14,3140.978
2009-08-17,3010.436
2009-08-18,3052.122
2009-08-19,3073.128
2009-08-20,3136.903
2009-08-21,3243.316
2009-08-24,3303.139
2009-08-25,3358.508
2009-08-26,3321.935
2009-08-27,3320.942
2009-08-28,3381.962
2009-08-31,3347.451
2009-09-01,3268.862
2009-09-02,3183.753
2009-09-03,3205.776
2009-09-04,3289.623
2009-09-07,3349.577
2009-09-08,3368.518
2009-09-09,3401.022
2009-09-10,3344.914
2009-09-11,3385.501
2009-09-14,3395.627
2009-09-15,3415.738
2009-09-16,3480.125
2009-09-17,3507.54
2009-09-18,3517.882
2009-09-21,3473.252
2009-09-22,3536.77
2009-09-23,3554.113
2009-09-24,3483.996
2009-09-25,3467.317
2009-09-28,3524.568
2009-09-29,3491.406
2009-09-30,3473.27
2009-10-01,3372.761
2009-10-02,3305.632
2009-10-05,3383.035
2009-10-06,3515.141
2009-10-07,3477.412
2009-10-08,3520.161
2009-10-09,3493.231
2009-10-12,3526.335
2009-10-13,3481.413
2009-10-14,3603.028
2009-10-15,3616.33
2009-10-16,3554.989
2009-10-19,3659.416
2009-10-20,3624.238
2009-10-21,3681.463
2009-10-22,3653.549
2009-10-23,3628.454
2009-10-26,3579.098
2009-10-27,3558.054
2009-10-28,3450.818
2009-10-29,3566.627
2009-10-30,3450.689
2009-11-02,3484.388
2009-11-03,3357.177
2009-11-04,3446.633
2009-11-05,3505.21
2009-11-06,3521.102
2009-11-09,3625.429
2009-11-10,3616.623
2009-11-11,3653.726
2009-11-12,3635.026
2009-11-13,3650.634
2009-11-16,3721.487
2009-11-17,3671.42
2009-11-18,3719.891
2009-11-19,3633.384
2009-11-20,3586.367
2009-11-23,3708.42
2009-11-24,3683.439
2009-11-25,3728.732
2009-11-26,3597.81
2009-11-27,3637.43
2009-11-30,3597.881
2009-12-01,3685.48
2009-12-02,3679.328
2009-12-03,3702.404
2009-12-04,3709.648
2009-12-07,3685.432
2009-12-08,3588.325
2009-12-09,3482.054
