Date,SPAIN VALUE Standard (Large+Mid Cap)
2005-06-15,3148.521
2005-06-16,3164.518
2005-06-17,3224.516
2005-06-20,3188.245
2005-06-21,3205.303
2005-06-22,3204.515
2005-06-23,3205.073
2005-06-24,3182.698
2005-06-27,3188.778
2005-06-28,3180.211
2005-06-29,3202.345
2005-06-30,3221.514
2005-07-01,3219.302
2005-07-04,3202.264
2005-07-05,3212.083
2005-07-06,3228.513
2005-07-07,3170.583
2005-07-08,3221.754
2005-07-11,3281.992
2005-07-12,3317.283
2005-07-13,3310.923
2005-07-14,3322.392
2005-07-15,3304.335
2005-07-18,3318.87
2005-07-19,3334.312
2005-07-20,3323.139
2005-07-21,3369.368
2005-07-22,3365.121
2005-07-25,3356.548
2005-07-26,3364.963
2005-07-27,3378.783
2005-07-28,3397.876
2005-07-29,3412.746
2005-08-01,3418.38
2005-08-02,3435.7
2005-08-03,3473.871
2005-08-04,3455.325
2005-08-05,3436.128
2005-08-08,3471.039
2005-08-09,3484.93
2005-08-10,3520.96
2005-08-11,3545.013
2005-08-12,3537.676
2005-08-15,3513.02
2005-08-16,3483.848
2005-08-17,3457.582
2005-08-18,3399.826
2005-08-19,3426.113
2005-08-22,3468.534
2005-08-23,3428.464
2005-08-24,3430.096
2005-08-25,3406.474
2005-08-26,3388.355
2005-08-29,3378.758
2005-08-30,3353.407
2005-08-31,3418.654
2005-09-01,3512.009
2005-09-02,3538.639
2005-09-05,3569.491
2005-09-06,3621.568
2005-09-07,3621.062
2005-09-08,3624.901
2005-09-09,3647.64
2005-09-12,3612.595
2005-09-13,3585.523
2005-09-14,3604.241
2005-09-15,3584.406
2005-09-16,3597.686
2005-09-19,3572.52
2005-09-20,3599.036
2005-09-21,3575.968
2005-09-22,3582.689
2005-09-23,3608.896
2005-09-26,3647.295
2005-09-27,3629.011
2005-09-28,3680.719
2005-09-29,3688.007
2005-09-30,3710.248
2005-10-03,3688.298
2005-10-04,3705.324
2005-10-05,3657.131
2005-10-06,3668.335
2005-10-07,3653.587
2005-10-10,3655.617
2005-10-11,3636.547
2005-10-12,3630.653
2005-10-13,3549.366
2005-10-14,3629.879
2005-10-17,3628.765
2005-10-18,3564.402
2005-10-19,3545.22
2005-10-20,3535.598
2005-10-21,3536.136
2005-10-24,3582.012
2005-10-25,3575.618
2005-10-26,3563.882
2005-10-27,3524.043
2005-10-28,3523.681
2005-10-31,3571.329
2005-11-01,3556.278
2005-11-02,3586.087
2005-11-03,3609.807
2005-11-04,3524.361
2005-11-07,3509.621
2005-11-08,3510.352
2005-11-09,3506.931
2005-11-10,3510.657
2005-11-11,3537.095
2005-11-14,3527.194
2005-11-15,3519.902
2005-11-16,3500.78
2005-11-17,3545.418
2005-11-18,3566.455
2005-11-21,3589.506
2005-11-22,3584.663
2005-11-23,3641.967
2005-11-24,3637.024
2005-11-25,3618.956
2005-11-28,3639.14
2005-11-29,3623.643
2005-11-30,3612.764
2005-12-01,3632.878
2005-12-02,3608.519
2005-12-05,3571.905
2005-12-06,3568.834
2005-12-07,3541.259
2005-12-08,3579.066
2005-12-09,3576.957
2005-12-12,3630.508
2005-12-13,3627.287
2005-12-14,3658.8
2005-12-15,3619.502
2005-12-16,3674.785
2005-12-19,3656.563
2005-12-20,3633.818
2005-12-21,3661.869
2005-12-22,3682.164
2005-12-23,3689.082
2005-12-26,3689.082
2005-12-27,3701.021
2005-12-28,3711.565
2005-12-29,3694.921
2005-12-30,3666.815
2006-01-02,3686.925
2006-01-03,3750.951
2006-01-04,3820.233
2006-01-05,3827.205
2006-01-06,3844.296
2006-01-09,3826.577
2006-01-10,3793.816
2006-01-11,3836.006
2006-01-12,3839.003
2006-01-13,3816.363
2006-01-16,3855.799
2006-01-17,3806.803
2006-01-18,3782.198
2006-01-19,3835.787
2006-01-20,3798.558
2006-01-23,3854.067
2006-01-24,3837.679
2006-01-25,3908.4
2006-01-26,3946.823
2006-01-27,3946.534
2006-01-30,3940.094
2006-01-31,4011.678
2006-02-01,4048.943
2006-02-02,4002.172
2006-02-03,3967.896
2006-02-06,3956.37
2006-02-07,3956.144
2006-02-08,3964.049
2006-02-09,4002.601
2006-02-10,3948.608
2006-02-13,3987.92
2006-02-14,3976.513
2006-02-15,3969.679
2006-02-16,3999.514
2006-02-17,4024.443
2006-02-20,4052.16
2006-02-21,4074.136
2006-02-22,4143.907
2006-02-23,4170.896
2006-02-24,4159.084
2006-02-27,4176.746
2006-02-28,4162.442
2006-03-01,4195.834
2006-03-02,4159.519
2006-03-03,4127.239
2006-03-06,4127.164
2006-03-07,4061.746
2006-03-08,4048.531
2006-03-09,4080.774
2006-03-10,4093.201
2006-03-13,4122.889
2006-03-14,4158.847
2006-03-15,4169.95
2006-03-16,4208.797
2006-03-17,4213.034
2006-03-20,4220.329
2006-03-21,4182.808
2006-03-22,4188.324
2006-03-23,4131.707
2006-03-24,4167.163
2006-03-27,4123.187
2006-03-28,4126.253
2006-03-29,4098.035
2006-03-30,4184.247
2006-03-31,4170.823
2006-04-03,4201.504
2006-04-04,4257.508
2006-04-05,4262.102
2006-04-06,4231.641
2006-04-07,4152.403
2006-04-10,4155.479
2006-04-11,4108.061
2006-04-12,4091.484
2006-04-13,4077.532
2006-04-14,4077.532
2006-04-17,4142.295
2006-04-18,4136.57
2006-04-19,4198.002
2006-04-20,4213.256
2006-04-21,4282.498
2006-04-24,4275.544
2006-04-25,4325.562
2006-04-26,4335.584
2006-04-27,4367.702
2006-04-28,4409.632
2006-05-01,4417.334
2006-05-02,4440.299
2006-05-03,4389.22
2006-05-04,4406.176
2006-05-05,4459.79
2006-05-08,4459.242
2006-05-09,4479.67
2006-05-10,4483.49
2006-05-11,4493.776
2006-05-12,4405.722
2006-05-15,4344.588
2006-05-16,4359.431
2006-05-17,4209.401
2006-05-18,4204.626
2006-05-19,4190.435
2006-05-22,4119.451
2006-05-23,4186.533
2006-05-24,4106.983
2006-05-25,4167.494
2006-05-26,4221.229
2006-05-29,4205.381
2006-05-30,4156.087
2006-05-31,4217.404
2006-06-01,4212.384
2006-06-02,4240.769
2006-06-05,4215.121
2006-06-06,4117.063
2006-06-07,4165.373
2006-06-08,4031.316
2006-06-09,4085.073
2006-06-12,4042.021
2006-06-13,3953.643
2006-06-14,3986.076
2006-06-15,4044.294
2006-06-16,4020.893
2006-06-19,4029.781
2006-06-20,4064.073
2006-06-21,4097.585
2006-06-22,4108.621
2006-06-23,4120.979
2006-06-26,4113.377
2006-06-27,4102.016
2006-06-28,4072.995
2006-06-29,4161.134
2006-06-30,4313.421
2006-07-03,4367.55
2006-07-04,4372.084
2006-07-05,4313.826
2006-07-06,4345.399
2006-07-07,4367.22
2006-07-10,4351.163
2006-07-11,4312.819
2006-07-12,4290.181
2006-07-13,4222.526
2006-07-14,4154.028
2006-07-17,4109.114
2006-07-18,4091.373
2006-07-19,4217.334
2006-07-20,4236.051
2006-07-21,4216.892
2006-07-24,4274.69
2006-07-25,4296.959
2006-07-26,4305.373
2006-07-27,4424.981
2006-07-28,4490.126
2006-07-31,4464.125
2006-08-01,4410.834
2006-08-02,4495.426
2006-08-03,4463.661
2006-08-04,4548.556
2006-08-07,4474.292
2006-08-08,4494.319
2006-08-09,4548.464
2006-08-10,4475.929
2006-08-11,4459.004
2006-08-14,4503.883
2006-08-15,4556.243
2006-08-16,4603.894
2006-08-17,4602.872
2006-08-18,4566.9
2006-08-21,4608.812
2006-08-22,4583.834
2006-08-23,4545.497
2006-08-24,4562.343
2006-08-25,4542.383
2006-08-28,4584.807
2006-08-29,4582.496
2006-08-30,4618.082
2006-08-31,4597.653
2006-09-01,4603.159
2006-09-04,4654.99
2006-09-05,4617.286
2006-09-06,4576.579
2006-09-07,4525.203
2006-09-08,4543.586
2006-09-11,4540.079
2006-09-12,4591.265
2006-09-13,4600.675
2006-09-14,4628.348
2006-09-15,4630.919
2006-09-18,4651.4
2006-09-19,4641.892
2006-09-20,4717.726
2006-09-21,4760.805
2006-09-22,4750.008
2006-09-25,4723.416
2006-09-26,4828.767
2006-09-27,5053.973
2006-09-28,4995.852
2006-09-29,4958.4
2006-10-02,4985.541
2006-10-03,4975.811
2006-10-04,4988.809
2006-10-05,5021.955
2006-10-06,5019.972
2006-10-09,5027.634
2006-10-10,5050.966
2006-10-11,5056.087
2006-10-12,5121.896
2006-10-13,5129.092
2006-10-16,5146.511
2006-10-17,5052.6
2006-10-18,5092.577
2006-10-19,5152.29
2006-10-20,5192.476
2006-10-23,5197.34
2006-10-24,5185.127
2006-10-25,5222.584
2006-10-26,5266.274
2006-10-27,5335.048
2006-10-30,5324.882
2006-10-31,5347.691
2006-11-01,5350.515
2006-11-02,5333.178
2006-11-03,5344.055
2006-11-06,5424.434
2006-11-07,5500.201
2006-11-08,5502.005
2006-11-09,5522.443
2006-11-10,5500.609
2006-11-13,5490.991
2006-11-14,5517.779
2006-11-15,5518.915
2006-11-16,5534.229
2006-11-17,5511.857
2006-11-20,5545.933
2006-11-21,5545.963
2006-11-22,5621.359
2006-11-23,5613.784
2006-11-24,5604.085
2006-11-27,5511.635
2006-11-28,5501.157
2006-11-29,5594.31
2006-11-30,5591.79
2006-12-01,5562.219
2006-12-04,5626.358
2006-12-05,5699.793
2006-12-06,5695.976
2006-12-07,5679.084
2006-12-08,5681.932
2006-12-11,5682.932
2006-12-12,5681.81
2006-12-13,5712.767
2006-12-14,5689.645
2006-12-15,5670.687
2006-12-18,5629.258
2006-12-19,5613.235
2006-12-20,5635.644
2006-12-21,5617.409
2006-12-22,5582.864
2006-12-25,5582.864
2006-12-26,5574.164
2006-12-27,5622.174
2006-12-28,5612.546
2006-12-29,5631.804
2007-01-01,5631.804
2007-01-02,5793.127
2007-01-03,5767.346
2007-01-04,5740.143
2007-01-05,5647.412
2007-01-08,5640.184
2007-01-09,5632.561
2007-01-10,5548.366
2007-01-11,5609.696
2007-01-12,5634.097
2007-01-15,5656.29
2007-01-16,5625.427
2007-01-17,5614.902
2007-01-18,5610.839
2007-01-19,5668.037
2007-01-22,5644.893
2007-01-23,5686.796
2007-01-24,5753.667
2007-01-25,5755.403
2007-01-26,5666.685
2007-01-29,5721.866
2007-01-30,5755.366
2007-01-31,5765.677
2007-02-01,5782.926
2007-02-02,5788.805
2007-02-05,5743.805
2007-02-06,5798.66
2007-02-07,5853.315
2007-02-08,5854.819
2007-02-09,5854.724
2007-02-12,5789.013
2007-02-13,5852.542
2007-02-14,5932.595
2007-02-15,5930.196
2007-02-16,5876.021
2007-02-19,5899.672
2007-02-20,5906.308
2007-02-21,5861.768
2007-02-22,5860.032
2007-02-23,5876.988
2007-02-26,5907.181
2007-02-27,5787.7
2007-02-28,5708.853
2007-03-01,5612.633
2007-03-02,5570.805
2007-03-05,5455.588
2007-03-06,5483.224
2007-03-07,5532.753
2007-03-08,5630.668
2007-03-09,5657.314
2007-03-12,5635.413
2007-03-13,5567.001
2007-03-14,5398.508
2007-03-15,5516.717
2007-03-16,5535.238
2007-03-19,5620.969
2007-03-20,5643.901
2007-03-21,5633.504
2007-03-22,5740.11
2007-03-23,5718.452
2007-03-26,5694.428
2007-03-27,5737.056
2007-03-28,5715.62
2007-03-29,5742.411
2007-03-30,5739.399
2007-04-02,5777.462
2007-04-03,5860.202
2007-04-04,5882.715
2007-04-05,5916.756
2007-04-06,5916.756
2007-04-09,5885.931
2007-04-10,5952.703
2007-04-11,5958.394
2007-04-12,5945.316
2007-04-13,5976.43
2007-04-16,6024.526
2007-04-17,6006.097
2007-04-18,5965.115
2007-04-19,5947.069
2007-04-20,6032.443
2007-04-23,5996.495
2007-04-24,5865.83
2007-04-25,5909.568
2007-04-26,5882.515
2007-04-27,5800.805
2007-04-30,5780.851
2007-05-01,5759.248
2007-05-02,5796.926
2007-05-03,5803.911
2007-05-04,5907.195
2007-05-07,5907.469
2007-05-08,5843.516
2007-05-09,5890.937
2007-05-10,5856.126
2007-05-11,5928.753
2007-05-14,5899.073
2007-05-15,5992.851
2007-05-16,6006.482
2007-05-17,5981.05
2007-05-18,6055.227
2007-05-21,6009.166
2007-05-22,6014.212
2007-05-23,6070.356
2007-05-24,5990.251
2007-05-25,5994.489
2007-05-28,6017.316
2007-05-29,6076.848
2007-05-30,6030.18
2007-05-31,6136.305
2007-06-01,6223.476
2007-06-04,6218.884
2007-06-05,6194.347
2007-06-06,6049.856
2007-06-07,5959.107
2007-06-08,5956.231
2007-06-11,6009.55
2007-06-12,5912.062
2007-06-13,5928.611
2007-06-14,6035.143
2007-06-15,6120.858
2007-06-18,6092.434
2007-06-19,6067.59
2007-06-20,6088.45
2007-06-21,6001.999
2007-06-22,5992.776
2007-06-25,6034.584
2007-06-26,5971.489
2007-06-27,5920.638
2007-06-28,5984.739
2007-06-29,6028.249
2007-07-02,6077.347
2007-07-03,6114.442
2007-07-04,6158.848
2007-07-05,6105.775
2007-07-06,6196.732
2007-07-09,6165.271
2007-07-10,6153.77
2007-07-11,6143.736
2007-07-12,6211.64
2007-07-13,6249.43
2007-07-16,6284.066
2007-07-17,6314.24
2007-07-18,6266.535
2007-07-19,6352.842
2007-07-20,6246.014
2007-07-23,6292.948
2007-07-24,6234.337
2007-07-25,6184.298
2007-07-26,6020.764
2007-07-27,6029.646
2007-07-30,6002.639
2007-07-31,6137.395
2007-08-01,6050.633
2007-08-02,6069.596
2007-08-03,6045.017
2007-08-06,6011.178
2007-08-07,6118.302
2007-08-08,6296.559
2007-08-09,6159.038
2007-08-10,5978.873
2007-08-13,6074.038
2007-08-14,5971.992
2007-08-15,5909.78
2007-08-16,5682.972
2007-08-17,5869.124
2007-08-20,5841.429
2007-08-21,5820.455
2007-08-22,5869.694
2007-08-23,5870.885
2007-08-24,5913.379
2007-08-27,5900.883
2007-08-28,5821.028
2007-08-29,5843.757
2007-08-30,5894.834
2007-08-31,5943.665
2007-09-03,5951.065
2007-09-04,5965.345
2007-09-05,5858.001
2007-09-06,5864.778
2007-09-07,5753.099
2007-09-10,5700.005
2007-09-11,5794.527
2007-09-12,5781.525
2007-09-13,5797.344
2007-09-14,5731.051
2007-09-17,5671.093
2007-09-18,5812.02
2007-09-19,6037.873
2007-09-20,6070.863
2007-09-21,6077.655
2007-09-24,6095.367
2007-09-25,6064.958
2007-09-26,6128.873
2007-09-27,6177.814
2007-09-28,6185.494
2007-10-01,6202.487
2007-10-02,6259.278
2007-10-03,6244.975
2007-10-04,6238.061
2007-10-05,6305.426
2007-10-08,6244.415
2007-10-09,6280.069
2007-10-10,6294.85
2007-10-11,6339.824
2007-10-12,6342.75
2007-10-15,6363.276
2007-10-16,6342.809
2007-10-17,6425.458
2007-10-18,6522.599
2007-10-19,6531.197
2007-10-22,6379.97
2007-10-23,6457.297
2007-10-24,6353.33
2007-10-25,6476.229
2007-10-26,6594.07
2007-10-29,6693.893
2007-10-30,6778.428
2007-10-31,6831.753
2007-11-01,6753.916
2007-11-02,6789.916
2007-11-05,6764.778
2007-11-06,6824.403
2007-11-07,6849.017
2007-11-08,6999.697
2007-11-09,6937.628
2007-11-12,6858.906
2007-11-13,6882.638
2007-11-14,6917.315
2007-11-15,6857.636
2007-11-16,6865.495
2007-11-19,6792.222
2007-11-20,6912.915
2007-11-21,6785.302
2007-11-22,6777.981
2007-11-23,6800.162
2007-11-26,6773.135
2007-11-27,6753.004
2007-11-28,6762.157
2007-11-29,6806.928
2007-11-30,6808.591
2007-12-03,6776.064
2007-12-04,6792.183
2007-12-05,6799.912
2007-12-06,6763.06
2007-12-07,6852.656
2007-12-10,6890.194
2007-12-11,6897.207
2007-12-12,6885.716
2007-12-13,6704.546
2007-12-14,6673.88
2007-12-17,6528.857
2007-12-18,6509.674
2007-12-19,6490.342
2007-12-20,6459.22
2007-12-21,6531.156
2007-12-24,6545.698
2007-12-25,6545.698
2007-12-26,6590.689
2007-12-27,6639.958
2007-12-28,6707.465
2007-12-31,6669.148
2008-01-01,6669.148
2008-01-02,6651.016
2008-01-03,6608.408
2008-01-04,6540.084
2008-01-07,6520.499
2008-01-08,6441.291
2008-01-09,6347.449
2008-01-10,6310.344
2008-01-11,6361.401
2008-01-14,6347.945
2008-01-15,6106.527
2008-01-16,5967.603
2008-01-17,5928.686
2008-01-18,5780.907
2008-01-21,5223.897
2008-01-22,5420.705
2008-01-23,5162.79
2008-01-24,5666.218
2008-01-25,5699.079
2008-01-28,5673.502
2008-01-29,5740.843
2008-01-30,5761.712
2008-01-31,5743.99
2008-02-01,5911.822
2008-02-04,5884.142
2008-02-05,5506.341
2008-02-06,5597.157
2008-02-07,5478.445
2008-02-08,5486.98
2008-02-11,5432.86
2008-02-12,5654.154
2008-02-13,5672.567
2008-02-14,5705.003
2008-02-15,5606.756
2008-02-18,5715.978
2008-02-19,5731.83
2008-02-20,5603.66
2008-02-21,5683.769
2008-02-22,5642.521
2008-02-25,5734.522
2008-02-26,5905.216
2008-02-27,5989.315
2008-02-28,5940.311
2008-02-29,5884.043
2008-03-03,5752.819
2008-03-04,5666.573
2008-03-05,5816.501
2008-03-06,5740.127
2008-03-07,5680.334
2008-03-10,5653.57
2008-03-11,5868.345
2008-03-12,5993.579
2008-03-13,5989.214
2008-03-14,5962.001
2008-03-17,5839.342
2008-03-18,6081.128
2008-03-19,6046.47
2008-03-20,6008.461
2008-03-21,6008.461
2008-03-24,5999.887
2008-03-25,6306.912
2008-03-26,6364.099
2008-03-27,6442.915
2008-03-28,6382.89
2008-03-31,6349.017
2008-04-01,6491.951
2008-04-02,6612.518
2008-04-03,6575.254
2008-04-04,6648.706
2008-04-07,6681.711
2008-04-08,6623.532
2008-04-09,6537.181
2008-04-10,6520.727
2008-04-11,6425.312
2008-04-14,6388.518
2008-04-15,6519.774
2008-04-16,6693.339
2008-04-17,6669.836
2008-04-18,6792.79
2008-04-21,6775.768
2008-04-22,6737.153
2008-04-23,6682.948
2008-04-24,6649.282
2008-04-25,6660.486
2008-04-28,6729.117
2008-04-29,6686.525
2008-04-30,6712.938
2008-05-01,6661.844
2008-05-02,6784.99
2008-05-05,6808.609
2008-05-06,6819.298
2008-05-07,6769.592
2008-05-08,6803.64
2008-05-09,6744.891
2008-05-12,6817.128
2008-05-13,6792.647
2008-05-14,6863.024
2008-05-15,6888.716
2008-05-16,6902.865
2008-05-19,6926.556
2008-05-20,6934.518
2008-05-21,6910.083
2008-05-22,6847.179
2008-05-23,6727.243
2008-05-26,6701.8
2008-05-27,6621.679
2008-05-28,6613.936
2008-05-29,6576.538
2008-05-30,6607.818
2008-06-02,6461.859
2008-06-03,6461.818
2008-06-04,6407.158
2008-06-05,6377.191
2008-06-06,6284.2
2008-06-09,6223.944
2008-06-10,6153.861
2008-06-11,6033.83
2008-06-12,6146.551
2008-06-13,6186.689
2008-06-16,6112.923
2008-06-17,6173.233
2008-06-18,6035.649
2008-06-19,5984.981
2008-06-20,5998.068
2008-06-23,5926.402
2008-06-24,5879.355
2008-06-25,6005.351
2008-06-26,5864.465
2008-06-27,5834.663
2008-06-30,5804.292
2008-07-01,5692.144
2008-07-02,5801.456
2008-07-03,5810.948
2008-07-04,5607.706
2008-07-07,5622.28
2008-07-08,5587.703
2008-07-09,5753.073
2008-07-10,5660.285
2008-07-11,5540.004
2008-07-14,5546.642
2008-07-15,5417.719
2008-07-16,5411.825
2008-07-17,5595.049
2008-07-18,5762.659
2008-07-21,5739.745
2008-07-22,5687.75
2008-07-23,5896.382
2008-07-24,5796.752
2008-07-25,5738.894
2008-07-28,5692.157
2008-07-29,5735.024
2008-07-30,5760.176
2008-07-31,5782.561
2008-08-01,5620.93
2008-08-04,5532.715
2008-08-05,5682.338
2008-08-06,5685.334
2008-08-07,5602.881
2008-08-08,5523.071
2008-08-11,5649.366
2008-08-12,5611.914
2008-08-13,5406.634
2008-08-14,5361.443
2008-08-15,5322.589
2008-08-18,5311.135
2008-08-19,5130.27
2008-08-20,5127.343
2008-08-21,5077.174
2008-08-22,5213.845
2008-08-25,5093.344
2008-08-26,5080.188
2008-08-27,5112.986
2008-08-28,5235.664
2008-08-29,5262.054
2008-09-01,5204.077
2008-09-02,5293.008
2008-09-03,5266.454
2008-09-04,5054.476
2008-09-05,4862.149
2008-09-08,5079.393
2008-09-09,4998.357
2008-09-10,4866.571
2008-09-11,4770.739
2008-09-12,4976.814
2008-09-15,4669.252
2008-09-16,4667.25
2008-09-17,4497.001
2008-09-18,4536.055
2008-09-19,5085.799
2008-09-22,5043.729
2008-09-23,5004.972
2008-09-24,4996.575
2008-09-25,5157.193
2008-09-26,5140.916
2008-09-29,4858.886
2008-09-30,4765.483
2008-10-01,4870.851
2008-10-02,4742.784
2008-10-03,5048.5
2008-10-06,4648.12
2008-10-07,4784.114
2008-10-08,4516.015
2008-10-09,4351.171
2008-10-10,3852.635
2008-10-13,4285.583
2008-10-14,4423.767
2008-10-15,4168.322
2008-10-16,3883.241
2008-10-17,4004.323
2008-10-20,4069.28
2008-10-21,3963.353
2008-10-22,3502.94
2008-10-23,3358.986
2008-10-24,3045.202
2008-10-27,2854.909
2008-10-28,2768.668
2008-10-29,3222.776
2008-10-30,3332.545
2008-10-31,3437.927
2008-11-03,3493.766
2008-11-04,3758.517
2008-11-05,3811.697
2008-11-06,3487.742
2008-11-07,3554.654
2008-11-10,3466.355
2008-11-11,3146.903
2008-11-12,2994.294
2008-11-13,3075.114
2008-11-14,3095.274
2008-11-17,2915.181
2008-11-18,2901.384
2008-11-19,2700.855
2008-11-20,2564.138
2008-11-21,2594.516
2008-11-24,2894.365
2008-11-25,2993.37
2008-11-26,2965.102
2008-11-27,3088.142
2008-11-28,3068.852
2008-12-01,2863.733
2008-12-02,3052.971
2008-12-03,3047.279
2008-12-04,3022.811
2008-12-05,2903.944
2008-12-08,3205.857
2008-12-09,3231.092
2008-12-10,3281.797
2008-12-11,3349.395
2008-12-12,3264.027
2008-12-15,3350.968
2008-12-16,3449.255
2008-12-17,3584.521
2008-12-18,3644.679
2008-12-19,3525.826
2008-12-22,3449.983
2008-12-23,3449.398
2008-12-24,3460.408
2008-12-25,3460.408
2008-12-26,3477.108
2008-12-29,3483.384
2008-12-30,3536.209
2008-12-31,3475.208
2009-01-01,3475.208
2009-01-02,3625.098
2009-01-05,3618.465
2009-01-06,3596.092
2009-01-07,3605.801
2009-01-08,3576.018
2009-01-09,3493.429
2009-01-12,3386.358
2009-01-13,3241.579
2009-01-14,3050.104
2009-01-15,3005.311
2009-01-16,3031.98
2009-01-19,2898.029
2009-01-20,2680.818
2009-01-21,2659.943
2009-01-22,2660.064
2009-01-23,2610.914
2009-01-26,2809.527
2009-01-27,2860.44
2009-01-28,3128.374
2009-01-29,3012.29
2009-01-30,2934.495
2009-02-02,2834.214
2009-02-03,2916.236
2009-02-04,2955.408
2009-02-05,2912.229
2009-02-06,2933.717
2009-02-09,2992.862
2009-02-10,2905.063
2009-02-11,2855.478
2009-02-12,2754.505
2009-02-13,2780.337
2009-02-16,2643.34
2009-02-17,2443.927
2009-02-18,2476.054
2009-02-19,2499.299
2009-02-20,2345.084
2009-02-23,2320.293
2009-02-24,2278.749
2009-02-25,2309.285
2009-02-26,2451.423
2009-02-27,2340.643
2009-03-02,2145.469
2009-03-03,2105.283
2009-03-04,2171.516
2009-03-05,2028.499
2009-03-06,2003.846
2009-03-09,1965.533
2009-03-10,2167.797
2009-03-11,2224.639
2009-03-12,2281.608
2009-03-13,2341.336
2009-03-16,2445.774
2009-03-17,2430.799
2009-03-18,2463.49
2009-03-19,2619.44
2009-03-20,2591.019
2009-03-23,2722.948
2009-03-24,2744.783
2009-03-25,2773.082
2009-03-26,2791.007
2009-03-27,2663.563
2009-03-30,2465.272
2009-03-31,2587.201
2009-04-01,2656.176
2009-04-02,2926.292
2009-04-03,2931.815
2009-04-06,2922.154
2009-04-07,2895.788
2009-04-08,2933.407
2009-04-09,3156.556
2009-04-10,3156.556
2009-04-13,3183.324
2009-04-14,3278.229
2009-04-15,3184.954
2009-04-16,3270.628
2009-04-17,3305.675
2009-04-20,3128.997
2009-04-21,3077.148
2009-04-22,3204.539
2009-04-23,3160.656
2009-04-24,3292.291
2009-04-27,3219.29
2009-04-28,3151.636
2009-04-29,3338.52
2009-04-30,3445.02
2009-05-01,3445.54
2009-05-04,3470.427
2009-05-05,3523.674
2009-05-06,3538.888
2009-05-07,3563.717
2009-05-08,3713.63
2009-05-11,3714.841
2009-05-12,3689.354
2009-05-13,3514.51
2009-05-14,3512.006
2009-05-15,3501.808
2009-05-18,3589.477
2009-05-19,3727.981
2009-05-20,3776.523
2009-05-21,3680.787
2009-05-22,3800.375
2009-05-25,3824.617
2009-05-26,3847.97
2009-05-27,3898.977
2009-05-28,3851.83
2009-05-29,3905.386
2009-06-01,4027.401
2009-06-02,4075.336
2009-06-03,3931.163
2009-06-04,3930.35
2009-06-05,3926.53
2009-06-08,3822.957
2009-06-09,3911.826
2009-06-10,3989.446
2009-06-11,4042.802
2009-06-12,4037.413
2009-06-15,3894.275
2009-06-16,3904.297
2009-06-17,3792.542
2009-06-18,3874.915
2009-06-19,3999.564
2009-06-22,3863.114
2009-06-23,3873.433
2009-06-24,4011.837
2009-06-25,3986.3
2009-06-26,4050.988
2009-06-29,4151.603
2009-06-30,4115.866
2009-07-01,4213.525
2009-07-02,4052.539
2009-07-03,4112.447
2009-07-06,4011.361
2009-07-07,4022.222
2009-07-08,3898.728
2009-07-09,3974.081
2009-07-10,3934.391
2009-07-13,4041.732
2009-07-14,4091.358
2009-07-15,4290.701
2009-07-16,4339.695
2009-07-17,4347.141
2009-07-20,4442.14
2009-07-21,4417.445
2009-07-22,4432.942
2009-07-23,4547.511
2009-07-24,4575.849
2009-07-27,4690.7
2009-07-28,4737.292
2009-07-29,4696.834
2009-07-30,4790.823
2009-07-31,4873.624
2009-08-03,4983.734
2009-08-04,4959.572
2009-08-05,4875.566
2009-08-06,4936.108
2009-08-07,4963.486
2009-08-10,4931.06
2009-08-11,4875.502
2009-08-12,4968.469
2009-08-13,5051.536
2009-08-14,4975.077
2009-08-17,4768.308
2009-08-18,4834.336
2009-08-19,4867.608
2009-08-20,4968.622
2009-08-21,5137.173
2009-08-24,5231.929
2009-08-25,5319.629
2009-08-26,5261.699
2009-08-27,5260.126
2009-08-28,5356.778
2009-08-31,5302.116
2009-09-01,5177.955
2009-09-02,5043.14
2009-09-03,5078.026
2009-09-04,5210.841
2009-09-07,5305.81
2009-09-08,5335.812
2009-09-09,5387.3
2009-09-10,5298.424
2009-09-11,5362.715
2009-09-14,5378.755
2009-09-15,5410.611
2009-09-16,5512.601
2009-09-17,5556.027
2009-09-18,5572.41
2009-09-21,5501.715
2009-09-22,5602.329
2009-09-23,5629.8
2009-09-24,5518.733
2009-09-25,5492.313
2009-09-28,5583.0
2009-09-29,5530.471
2009-09-30,5501.742
2009-10-01,5342.534
2009-10-02,5236.2
2009-10-05,5358.808
2009-10-06,5568.067
2009-10-07,5508.304
2009-10-08,5576.02
2009-10-09,5533.361
2009-10-12,5587.479
2009-10-13,5516.523
2009-10-14,5709.229
2009-10-15,5730.307
2009-10-16,5638.271
2009-10-19,5803.895
2009-10-20,5748.102
2009-10-21,5838.861
2009-10-22,5794.589
2009-10-23,5754.787
2009-10-26,5676.509
2009-10-27,5643.133
2009-10-28,5473.055
2009-10-29,5656.729
2009-10-30,5472.864
2009-11-02,5526.312
2009-11-03,5324.552
2009-11-04,5466.431
2009-11-05,5559.336
2009-11-06,5584.54
2009-11-09,5750.005
2009-11-10,5736.039
2009-11-11,5794.885
2009-11-12,5765.226
2009-11-13,5789.981
2009-11-16,5902.355
2009-11-17,5822.948
2009-11-18,5899.823
2009-11-19,5762.622
2009-11-20,5688.052
2009-11-23,5881.63
2009-11-24,5842.01
2009-11-25,5913.846
2009-11-26,5706.202
2009-11-27,5769.038
2009-11-30,5706.313
