Date,ACWI GROWTH Standard (Large+Mid Cap)
2010-09-22,177.953
2010-09-23,177.342
2010-09-24,180.058
2010-09-27,180.063
2010-09-28,180.72
2010-09-29,181.076
2010-09-30,180.51
2010-10-01,181.212
2010-10-04,180.214
2010-10-05,183.324
2010-10-06,184.289
2010-10-07,184.224
2010-10-08,184.862
2010-10-11,185.158
2010-10-12,184.723
2010-10-13,187.265
2010-10-14,188.157
2010-10-15,188.279
2010-10-18,188.272
2010-10-19,185.185
2010-10-20,187.04
2010-10-21,187.854
2010-10-22,187.701
2010-10-25,189.073
2010-10-26,188.296
2010-10-27,186.626
2010-10-28,187.666
2010-10-29,187.882
2010-11-01,188.602
2010-11-02,190.171
2010-11-03,190.396
2010-11-04,194.787
2010-11-05,195.188
2010-11-08,194.909
2010-11-09,194.676
2010-11-10,193.432
2010-11-11,192.947
2010-11-12,190.665
2010-11-15,190.362
2010-11-16,186.964
2010-11-17,187.173
2010-11-18,190.391
2010-11-19,190.683
2010-11-22,190.786
2010-11-23,187.544
2010-11-24,189.525
2010-11-25,189.951
2010-11-26,187.895
2010-11-29,186.619
2010-11-30,185.569
2010-12-01,189.081
2010-12-02,192.299
2010-12-03,193.925
2010-12-06,193.888
2010-12-07,194.54
2010-12-08,193.417
2010-12-09,193.66
2010-12-10,194.256
2010-12-13,195.505
2010-12-14,195.932
2010-12-15,194.69
2010-12-16,194.586
2010-12-17,194.565
2010-12-20,194.7
2010-12-21,196.498
2010-12-22,196.734
2010-12-23,196.713
2010-12-24,196.823
2010-12-27,196.57
2010-12-28,196.843
2010-12-29,197.675
2010-12-30,197.616
2010-12-31,198.084
2011-01-03,199.27
2011-01-04,199.114
2011-01-05,198.415
2011-01-06,198.177
2011-01-07,197.843
2011-01-10,196.996
2011-01-11,198.14
2011-01-12,200.425
2011-01-13,201.007
2011-01-14,201.164
2011-01-17,200.912
2011-01-18,202.28
2011-01-19,201.097
2011-01-20,198.254
2011-01-21,198.408
2011-01-24,199.889
2011-01-25,199.824
2011-01-26,201.518
2011-01-27,201.616
2011-01-28,198.468
2011-01-31,199.139
2011-02-01,202.051
2011-02-02,202.623
2011-02-03,202.309
2011-02-04,202.599
2011-02-07,203.473
2011-02-08,204.511
2011-02-09,203.405
2011-02-10,202.264
2011-02-11,203.044
2011-02-14,204.096
2011-02-15,203.814
2011-02-16,204.694
2011-02-17,205.671
2011-02-18,206.087
2011-02-21,205.531
2011-02-22,202.19
2011-02-23,200.67
2011-02-24,200.188
2011-02-25,202.782
2011-02-28,204.14
2011-03-01,202.943
2011-03-02,202.796
2011-03-03,205.202
2011-03-04,205.053
2011-03-07,203.403
2011-03-08,203.611
2011-03-09,203.348
2011-03-10,199.402
2011-03-11,199.477
2011-03-14,197.922
2011-03-15,193.597
2011-03-16,192.329
2011-03-17,194.607
2011-03-18,195.656
2011-03-21,198.693
2011-03-22,199.245
2011-03-23,199.642
2011-03-24,201.858
2011-03-25,202.291
2011-03-28,201.548
2011-03-29,202.458
2011-03-30,204.641
2011-03-31,204.937
2011-04-01,206.021
2011-04-04,206.893
2011-04-05,206.788
2011-04-06,207.533
2011-04-07,206.918
2011-04-08,207.722
2011-04-11,207.255
2011-04-12,204.715
2011-04-13,205.942
2011-04-14,205.819
2011-04-15,206.017
2011-04-18,203.191
2011-04-19,204.459
2011-04-20,208.797
2011-04-21,210.898
2011-04-22,210.894
2011-04-25,210.324
2011-04-26,211.357
2011-04-27,211.76
2011-04-28,213.281
2011-04-29,213.826
2011-05-02,214.404
2011-05-03,212.544
2011-05-04,210.655
2011-05-05,208.642
2011-05-06,209.341
2011-05-09,208.898
2011-05-10,210.611
2011-05-11,209.446
2011-05-12,208.257
2011-05-13,207.293
2011-05-16,206.202
2011-05-17,205.075
2011-05-18,207.107
2011-05-19,207.616
2011-05-20,206.654
2011-05-23,202.944
2011-05-24,203.581
2011-05-25,204.04
2011-05-26,205.703
2011-05-27,207.62
2011-05-30,207.709
2011-05-31,210.337
2011-06-01,208.075
2011-06-02,206.657
2011-06-03,205.674
2011-06-06,204.322
2011-06-07,204.605
2011-06-08,202.802
2011-06-09,203.59
2011-06-10,200.469
2011-06-13,200.119
2011-06-14,202.679
2011-06-15,199.741
2011-06-16,197.49
2011-06-17,197.92
2011-06-20,198.014
2011-06-21,201.317
2011-06-22,201.122
2011-06-23,198.942
2011-06-24,198.502
2011-06-27,199.39
2011-06-28,201.878
2011-06-29,204.507
2011-06-30,207.049
2011-07-01,209.044
2011-07-04,210.098
2011-07-05,210.169
2011-07-06,210.011
2011-07-07,211.816
2011-07-08,210.717
2011-07-11,206.575
2011-07-12,204.948
2011-07-13,207.326
2011-07-14,205.874
2011-07-15,206.696
2011-07-18,204.423
2011-07-19,207.482
2011-07-20,208.299
2011-07-21,210.463
2011-07-22,211.719
2011-07-25,210.882
2011-07-26,211.24
2011-07-27,207.86
2011-07-28,207.024
2011-07-29,205.932
2011-08-01,205.222
2011-08-02,200.771
2011-08-03,199.49
2011-08-04,190.99
2011-08-05,188.162
2011-08-08,178.507
2011-08-09,182.835
2011-08-10,178.999
2011-08-11,184.028
2011-08-12,186.252
2011-08-15,189.749
2011-08-16,188.838
2011-08-17,189.263
2011-08-18,180.883
2011-08-19,177.933
2011-08-22,177.748
2011-08-23,182.165
2011-08-24,183.209
2011-08-25,181.139
2011-08-26,183.052
2011-08-29,187.395
2011-08-30,188.769
2011-08-31,191.343
2011-09-01,190.553
2011-09-02,186.573
2011-09-05,182.83
2011-09-06,181.541
2011-09-07,186.363
2011-09-08,185.952
2011-09-09,180.748
2011-09-12,178.662
2011-09-13,180.125
2011-09-14,181.391
2011-09-15,184.585
2011-09-16,185.902
2011-09-19,182.86
2011-09-20,183.586
2011-09-21,180.089
2011-09-22,171.664
2011-09-23,171.782
2011-09-26,172.974
2011-09-27,178.176
2011-09-28,175.585
2011-09-29,175.802
2011-09-30,171.67
2011-10-03,167.09
2011-10-04,166.587
2011-10-05,169.849
2011-10-06,174.554
2011-10-07,175.512
2011-10-10,179.961
2011-10-11,180.873
2011-10-12,183.223
2011-10-13,183.126
2011-10-14,185.84
2011-10-17,183.985
2011-10-18,184.181
2011-10-19,183.334
2011-10-20,181.39
2011-10-21,185.557
2011-10-24,189.185
2011-10-25,187.234
2011-10-26,187.81
2011-10-27,195.276
2011-10-28,196.631
2011-10-31,191.324
2011-11-01,185.331
2011-11-02,187.598
2011-11-03,190.07
2011-11-04,190.352
2011-11-07,190.54
2011-11-08,192.053
2011-11-09,186.994
2011-11-10,185.783
2011-11-11,189.858
2011-11-14,188.712
2011-11-15,188.418
2011-11-16,186.465
2011-11-17,183.713
2011-11-18,182.334
2011-11-21,178.1
2011-11-22,178.065
2011-11-23,174.168
2011-11-24,173.978
2011-11-25,173.224
2011-11-28,178.755
2011-11-29,179.83
2011-11-30,186.207
2011-12-01,187.163
2011-12-02,187.185
2011-12-05,188.637
2011-12-06,187.428
2011-12-07,187.891
2011-12-08,184.939
2011-12-09,186.052
2011-12-12,183.673
2011-12-13,181.96
2011-12-14,178.544
2011-12-15,178.581
2011-12-16,179.384
2011-12-19,177.693
2011-12-20,181.897
2011-12-21,181.799
2011-12-22,182.699
2011-12-23,184.096
2011-12-26,184.206
2011-12-27,184.387
2011-12-28,182.205
2011-12-29,183.367
2011-12-30,184.146
2012-01-02,184.573
2012-01-03,187.889
2012-01-04,187.586
2012-01-05,186.694
2012-01-06,185.943
2012-01-09,186.159
2012-01-10,188.502
2012-01-11,187.906
2012-01-12,188.438
2012-01-13,187.615
2012-01-16,187.8
2012-01-17,189.676
2012-01-18,191.521
2012-01-19,193.13
2012-01-20,193.249
2012-01-23,194.249
2012-01-24,193.585
2012-01-25,195.08
2012-01-26,196.622
2012-01-27,196.212
2012-01-30,195.168
2012-01-31,195.84
2012-02-01,198.194
2012-02-02,198.951
2012-02-03,200.963
2012-02-06,200.874
2012-02-07,201.455
2012-02-08,202.035
2012-02-09,202.706
2012-02-10,200.539
2012-02-13,202.189
2012-02-14,201.558
2012-02-15,202.049
2012-02-16,202.545
2012-02-17,203.628
2012-02-20,204.914
2012-02-21,204.626
2012-02-22,204.288
2012-02-23,205.042
2012-02-24,206.046
2012-02-27,205.472
2012-02-28,206.594
2012-02-29,206.368
2012-03-01,207.024
2012-03-02,206.196
2012-03-05,204.827
2012-03-06,200.746
2012-03-07,201.604
2012-03-08,204.999
2012-03-09,205.518
2012-03-12,204.877
2012-03-13,207.604
2012-03-14,207.226
2012-03-15,208.384
2012-03-16,209.23
2012-03-19,209.964
2012-03-20,208.335
2012-03-21,207.947
2012-03-22,206.792
2012-03-23,207.323
2012-03-26,209.677
2012-03-27,210.014
2012-03-28,208.657
2012-03-29,207.623
2012-03-30,208.735
2012-04-02,210.967
2012-04-03,210.562
2012-04-04,206.456
2012-04-05,206.667
2012-04-06,206.514
2012-04-09,205.167
2012-04-10,202.065
2012-04-11,203.06
2012-04-12,205.907
2012-04-13,203.881
2012-04-16,203.181
2012-04-17,206.072
2012-04-18,206.04
2012-04-19,205.268
2012-04-20,205.647
2012-04-23,202.732
2012-04-24,203.348
2012-04-25,205.918
2012-04-26,207.268
2012-04-27,208.293
2012-04-30,207.875
2012-05-01,208.076
2012-05-02,207.886
2012-05-03,206.795
2012-05-04,203.465
2012-05-07,202.437
2012-05-08,200.542
2012-05-09,199.132
2012-05-10,199.389
2012-05-11,199.101
2012-05-14,196.254
2012-05-15,194.905
2012-05-16,193.033
2012-05-17,190.947
2012-05-18,188.577
2012-05-21,191.31
2012-05-22,192.474
2012-05-23,190.436
2012-05-24,190.966
2012-05-25,190.597
2012-05-28,191.121
2012-05-29,193.263
2012-05-30,190.225
2012-05-31,189.395
2012-06-01,185.174
2012-06-04,184.594
2012-06-05,185.619
2012-06-06,189.618
2012-06-07,190.857
2012-06-08,190.379
2012-06-11,189.98
2012-06-12,191.022
2012-06-13,190.734
2012-06-14,191.079
2012-06-15,192.903
2012-06-18,194.26
2012-06-19,196.481
2012-06-20,196.768
2012-06-21,192.95
2012-06-22,192.321
2012-06-25,189.722
2012-06-26,190.178
2012-06-27,191.696
2012-06-28,191.031
2012-06-29,196.927
2012-07-02,197.739
2012-07-03,199.921
2012-07-04,199.898
2012-07-05,199.176
2012-07-06,197.101
2012-07-09,196.018
2012-07-10,195.193
2012-07-11,194.63
2012-07-12,192.526
2012-07-13,195.36
2012-07-16,195.34
2012-07-17,195.93
2012-07-18,197.432
2012-07-19,199.591
2012-07-20,197.413
2012-07-23,193.959
2012-07-24,192.821
2012-07-25,192.392
2012-07-26,196.297
2012-07-27,200.031
2012-07-30,200.596
2012-07-31,200.202
2012-08-01,199.873
2012-08-02,198.221
2012-08-03,201.595
2012-08-06,203.206
2012-08-07,204.242
2012-08-08,204.192
2012-08-09,204.871
2012-08-10,204.878
2012-08-13,204.521
2012-08-14,204.853
2012-08-15,204.884
2012-08-16,206.518
2012-08-17,206.788
2012-08-20,206.781
2012-08-21,207.376
2012-08-22,206.594
2012-08-23,206.513
2012-08-24,206.445
2012-08-27,206.387
2012-08-28,205.972
2012-08-29,205.855
2012-08-30,204.069
2012-08-31,205.149
2012-09-03,205.626
2012-09-04,204.645
2012-09-05,204.255
2012-09-06,207.843
2012-09-07,210.04
2012-09-10,209.01
2012-09-11,209.637
2012-09-12,210.393
2012-09-13,212.292
2012-09-14,215.631
2012-09-17,215.057
2012-09-18,214.461
2012-09-19,215.214
2012-09-20,213.839
2012-09-21,214.43
2012-09-24,213.315
2012-09-25,212.483
2012-09-26,210.005
2012-09-27,211.921
2012-09-28,211.008
2012-10-01,211.978
2012-10-02,212.112
2012-10-03,212.029
2012-10-04,213.428
2012-10-05,214.096
2012-10-08,212.558
2012-10-09,210.433
2012-10-10,209.239
2012-10-11,209.642
2012-10-12,209.613
2012-10-15,210.422
2012-10-16,212.876
2012-10-17,213.893
2012-10-18,213.339
2012-10-19,210.746
2012-10-22,210.775
2012-10-23,207.8
2012-10-24,207.638
2012-10-25,208.276
2012-10-26,207.878
2012-10-29,207.573
2012-10-30,208.215
2012-10-31,208.108
2012-11-01,209.863
2012-11-02,208.999
2012-11-05,208.951
2012-11-06,210.01
2012-11-07,207.419
2012-11-08,205.239
2012-11-09,205.294
2012-11-12,205.08
2012-11-13,204.764
2012-11-14,202.706
2012-11-15,201.98
2012-11-16,202.013
2012-11-19,206.288
2012-11-20,206.547
2012-11-21,206.978
2012-11-22,208.048
2012-11-23,210.406
2012-11-26,210.264
2012-11-27,210.043
2012-11-28,210.573
2012-11-29,212.47
2012-11-30,212.607
2012-12-03,212.506
2012-12-04,212.372
2012-12-05,212.186
2012-12-06,212.933
2012-12-07,213.09
2012-12-10,213.524
2012-12-11,214.638
2012-12-12,214.827
2012-12-13,214.138
2012-12-14,213.638
2012-12-17,214.833
2012-12-18,216.68
2012-12-19,216.891
2012-12-20,217.077
2012-12-21,215.336
2012-12-24,215.094
2012-12-25,215.262
2012-12-26,214.621
2012-12-27,214.955
2012-12-28,213.945
2012-12-31,215.771
2013-01-01,215.791
2013-01-02,220.345
2013-01-03,219.989
2013-01-04,220.347
2013-01-07,219.82
2013-01-08,219.191
2013-01-09,219.922
2013-01-10,221.264
2013-01-11,221.659
2013-01-14,221.343
2013-01-15,221.48
2013-01-16,221.138
2013-01-17,222.195
2013-01-18,222.68
2013-01-21,222.705
2013-01-22,223.308
2013-01-23,223.509
2013-01-24,223.341
2013-01-25,224.49
2013-01-28,223.788
2013-01-29,224.723
2013-01-30,224.667
2013-01-31,224.202
2013-02-01,226.155
2013-02-04,223.904
2013-02-05,224.638
2013-02-06,225.029
2013-02-07,224.324
2013-02-08,225.739
2013-02-11,224.657
2013-02-12,225.502
2013-02-13,225.796
2013-02-14,225.778
2013-02-15,225.411
2013-02-18,225.47
2013-02-19,226.935
2013-02-20,225.885
2013-02-21,223.166
2013-02-22,224.571
2013-02-25,223.112
2013-02-26,222.448
2013-02-27,224.257
2013-02-28,225.412
2013-03-01,225.07
2013-03-04,225.291
2013-03-05,227.675
2013-03-06,227.975
2013-03-07,228.405
2013-03-08,228.999
2013-03-11,229.725
2013-03-12,229.305
2013-03-13,228.971
2013-03-14,230.221
2013-03-15,230.694
2013-03-18,228.549
2013-03-19,227.893
2013-03-20,228.962
2013-03-21,227.633
2013-03-22,228.231
2013-03-25,227.9
2013-03-26,229.027
2013-03-27,228.976
2013-03-28,230.081
2013-03-29,230.169
2013-04-01,228.954
2013-04-02,229.953
2013-04-03,228.859
2013-04-04,227.927
2013-04-05,227.029
2013-04-08,228.342
2013-04-09,229.017
2013-04-10,231.872
2013-04-11,233.752
2013-04-12,232.696
2013-04-15,228.579
2013-04-16,229.991
2013-04-17,227.155
2013-04-18,225.709
2013-04-19,227.218
2013-04-22,227.867
2013-04-23,229.945
2013-04-24,230.927
2013-04-25,232.516
2013-04-26,232.264
2013-04-29,233.844
2013-04-30,235.458
2013-05-01,234.318
2013-05-02,234.91
2013-05-03,236.895
2013-05-06,237.016
2013-05-07,238.462
2013-05-08,240.677
2013-05-09,239.888
2013-05-10,239.933
2013-05-13,239.949
2013-05-14,241.259
2013-05-15,241.83
2013-05-16,241.371
2013-05-17,241.876
2013-05-20,242.537
2013-05-21,242.847
2013-05-22,241.73
2013-05-23,238.437
2013-05-24,238.584
2013-05-27,238.128
2013-05-28,239.142
2013-05-29,237.657
2013-05-30,237.985
2013-05-31,235.261
2013-06-03,234.588
2013-06-04,234.815
2013-06-05,231.4
2013-06-06,231.838
2013-06-07,234.027
2013-06-10,234.31
2013-06-11,232.428
2013-06-12,231.806
2013-06-13,232.215
2013-06-14,232.67
2013-06-17,234.471
2013-06-18,235.263
2013-06-19,234.209
2013-06-20,225.883
2013-06-21,225.123
2013-06-24,221.745
2013-06-25,223.357
2013-06-26,225.703
2013-06-27,227.822
2013-06-28,228.167
2013-07-01,230.069
2013-07-02,230.082
2013-07-03,229.205
2013-07-04,230.49
2013-07-05,230.506
2013-07-08,231.109
2013-07-09,232.734
2013-07-10,233.668
2013-07-11,237.86
2013-07-12,238.266
2013-07-15,238.62
2013-07-16,238.526
2013-07-17,239.149
2013-07-18,239.833
2013-07-19,239.884
2013-07-22,240.763
2013-07-23,240.588
2013-07-24,240.504
2013-07-25,240.528
2013-07-26,240.233
2013-07-29,238.928
2013-07-30,239.512
2013-07-31,239.091
2013-08-01,242.038
2013-08-02,243.613
2013-08-05,243.426
2013-08-06,242.942
2013-08-07,241.246
2013-08-08,242.461
2013-08-09,242.338
2013-08-12,242.127
2013-08-13,243.069
2013-08-14,243.118
2013-08-15,240.116
2013-08-16,240.223
2013-08-19,239.229
2013-08-20,238.894
2013-08-21,237.396
2013-08-22,238.448
2013-08-23,239.963
2013-08-26,239.767
2013-08-27,236.347
2013-08-28,235.398
2013-08-29,236.092
2013-08-30,235.127
2013-09-02,236.605
2013-09-03,237.501
2013-09-04,239.087
2013-09-05,239.445
2013-09-06,240.281
2013-09-09,242.822
2013-09-10,245.069
2013-09-11,245.958
2013-09-12,245.648
2013-09-13,245.607
2013-09-16,247.697
2013-09-17,247.845
2013-09-18,250.014
2013-09-19,252.613
2013-09-20,251.134
2013-09-23,250.459
2013-09-24,250.032
2013-09-25,249.39
2013-09-26,250.203
2013-09-27,249.952
2013-09-30,248.104
2013-10-01,249.835
2013-10-02,249.338
2013-10-03,248.362
2013-10-04,248.941
2013-10-07,247.184
2013-10-08,245.107
2013-10-09,244.201
2013-10-10,248.12
2013-10-11,250.046
2013-10-14,250.779
2013-10-15,250.257
2013-10-16,251.915
2013-10-17,254.145
2013-10-18,256.582
2013-10-21,256.885
2013-10-22,258.571
2013-10-23,257.281
2013-10-24,258.3
2013-10-25,257.988
2013-10-28,258.517
2013-10-29,258.82
2013-10-30,258.653
2013-10-31,257.283
2013-11-01,256.415
2013-11-04,257.031
2013-11-05,256.239
2013-11-06,256.949
2013-11-07,253.94
2013-11-08,254.627
2013-11-11,255.3
2013-11-12,255.164
2013-11-13,255.473
2013-11-14,257.642
2013-11-15,259.208
2013-11-18,259.631
2013-11-19,258.699
2013-11-20,257.837
2013-11-21,258.176
2013-11-22,259.47
2013-11-25,259.85
2013-11-26,259.909
2013-11-27,260.563
2013-11-28,261.295
2013-11-29,261.571
2013-12-02,260.441
2013-12-03,259.073
2013-12-04,257.624
2013-12-05,257.414
2013-12-06,259.16
2013-12-09,260.182
2013-12-10,259.733
2013-12-11,257.723
2013-12-12,255.736
2013-12-13,255.708
2013-12-16,257.091
2013-12-17,256.418
2013-12-18,259.361
2013-12-19,259.984
2013-12-20,261.202
2013-12-23,263.131
2013-12-24,263.349
2013-12-25,263.371
2013-12-26,264.222
2013-12-27,265.431
2013-12-30,265.894
2013-12-31,266.731
2014-01-01,266.736
2014-01-02,264.35
2014-01-03,264.004
2014-01-06,262.886
2014-01-07,263.841
2014-01-08,264.635
2014-01-09,263.706
2014-01-10,265.196
2014-01-13,263.818
2014-01-14,264.931
2014-01-15,266.046
2014-01-16,265.861
2014-01-17,265.461
2014-01-20,265.459
2014-01-21,266.148
2014-01-22,266.821
2014-01-23,264.802
2014-01-24,259.434
2014-01-27,256.726
2014-01-28,257.677
2014-01-29,256.36
2014-01-30,257.17
2014-01-31,256.041
2014-02-03,252.057
2014-02-04,251.787
2014-02-05,252.149
2014-02-06,255.673
2014-02-07,258.851
2014-02-10,259.694
2014-02-11,262.411
2014-02-12,263.15
2014-02-13,263.818
2014-02-14,264.954
2014-02-17,265.662
2014-02-18,266.738
2014-02-19,265.806
2014-02-20,265.528
2014-02-21,266.372
2014-02-24,267.827
2014-02-25,268.22
2014-02-26,267.795
2014-02-27,268.721
2014-02-28,269.679
2014-03-03,266.252
2014-03-04,269.794
2014-03-05,270.236
2014-03-06,271.647
2014-03-07,270.784
2014-03-10,269.784
2014-03-11,269.23
2014-03-12,267.909
2014-03-13,265.649
2014-03-14,263.819
2014-03-17,265.802
2014-03-18,267.87
2014-03-19,266.748
2014-03-20,265.646
2014-03-21,265.219
2014-03-24,264.047
2014-03-25,265.115
2014-03-26,264.92
2014-03-27,264.987
2014-03-28,266.195
2014-03-31,268.129
2014-04-01,270.227
2014-04-02,270.991
2014-04-03,270.301
2014-04-04,268.349
2014-04-07,265.578
2014-04-08,266.49
2014-04-09,268.645
2014-04-10,265.74
2014-04-11,262.61
2014-04-14,263.515
2014-04-15,263.584
2014-04-16,266.503
2014-04-17,267.332
2014-04-18,267.573
2014-04-21,267.951
2014-04-22,269.589
2014-04-23,268.904
2014-04-24,269.446
2014-04-25,267.212
2014-04-28,266.965
2014-04-29,268.483
2014-04-30,269.208
2014-05-01,270.082
2014-05-02,270.267
2014-05-05,270.604
2014-05-06,269.605
2014-05-07,269.128
2014-05-08,269.473
2014-05-09,269.281
2014-05-12,271.621
2014-05-13,272.301
2014-05-14,272.122
2014-05-15,270.238
2014-05-16,270.746
2014-05-19,271.425
2014-05-20,270.358
2014-05-21,271.75
2014-05-22,273.216
2014-05-23,274.11
2014-05-26,274.863
2014-05-27,275.698
2014-05-28,275.551
2014-05-29,276.779
2014-05-30,276.782
2014-06-02,277.128
2014-06-03,277.06
2014-06-04,277.44
2014-06-05,278.691
2014-06-06,280.068
2014-06-09,280.362
2014-06-10,280.601
2014-06-11,280.082
2014-06-12,278.931
2014-06-13,278.634
2014-06-16,278.57
2014-06-17,278.751
2014-06-18,279.978
2014-06-19,281.53
2014-06-20,281.167
2014-06-23,280.748
2014-06-24,279.881
2014-06-25,280.078
2014-06-26,280.363
2014-06-27,281.049
2014-06-30,281.785
2014-07-01,283.716
2014-07-02,284.467
2014-07-03,285.811
2014-07-04,285.71
2014-07-07,284.345
2014-07-08,282.252
2014-07-09,282.953
2014-07-10,281.145
2014-07-11,281.383
2014-07-14,283.325
2014-07-15,282.201
2014-07-16,283.189
2014-07-17,280.691
2014-07-18,282.327
2014-07-21,281.72
2014-07-22,283.836
2014-07-23,284.552
2014-07-24,284.793
2014-07-25,283.352
2014-07-28,283.292
2014-07-29,282.835
2014-07-30,282.695
2014-07-31,278.192
2014-08-01,277.008
2014-08-04,277.994
2014-08-05,276.422
2014-08-06,275.506
2014-08-07,274.088
2014-08-08,274.966
2014-08-11,277.298
2014-08-12,276.935
2014-08-13,278.697
2014-08-14,279.904
2014-08-15,279.89
2014-08-18,282.09
2014-08-19,283.719
2014-08-20,283.95
2014-08-21,284.465
2014-08-22,283.965
2014-08-25,285.364
2014-08-26,286.016
2014-08-27,286.285
2014-08-28,285.143
2014-08-29,285.668
2014-09-01,285.685
2014-09-02,285.823
2014-09-03,286.521
2014-09-04,286.03
2014-09-05,286.226
2014-09-08,285.488
2014-09-09,283.678
2014-09-10,283.869
2014-09-11,283.904
2014-09-12,282.696
2014-09-15,281.848
2014-09-16,282.672
2014-09-17,283.285
2014-09-18,284.388
2014-09-19,283.763
2014-09-22,281.014
2014-09-23,279.506
2014-09-24,280.896
2014-09-25,277.574
2014-09-26,278.767
2014-09-29,277.827
2014-09-30,277.162
2014-10-01,273.85
2014-10-02,272.381
2014-10-03,273.763
2014-10-06,274.683
2014-10-07,271.833
2014-10-08,273.185
2014-10-09,270.615
2014-10-10,265.9
2014-10-13,263.456
2014-10-14,263.214
2014-10-15,261.189
2014-10-16,260.876
2014-10-17,264.238
2014-10-20,266.56
2014-10-21,270.629
2014-10-22,270.041
2014-10-23,272.128
2014-10-24,273.226
2014-10-27,273.038
2014-10-28,276.275
2014-10-29,276.873
2014-10-30,277.716
2014-10-31,280.671
2014-11-03,279.316
2014-11-04,279.018
2014-11-05,279.757
2014-11-06,280.107
2014-11-07,279.735
2014-11-10,281.291
2014-11-11,281.729
2014-11-12,281.913
2014-11-13,282.419
2014-11-14,282.542
2014-11-17,281.705
2014-11-18,284.013
2014-11-19,283.593
2014-11-20,283.882
2014-11-21,285.911
2014-11-24,287.011
2014-11-25,287.451
2014-11-26,288.411
2014-11-27,288.327
2014-11-28,287.737
2014-12-01,285.218
2014-12-02,285.805
2014-12-03,286.49
2014-12-04,286.342
2014-12-05,286.55
2014-12-08,284.518
2014-12-09,284.055
2014-12-10,280.368
2014-12-11,280.186
2014-12-12,276.968
2014-12-15,273.779
2014-12-16,272.871
2014-12-17,275.474
2014-12-18,281.057
2014-12-19,282.883
2014-12-22,284.026
2014-12-23,283.51
2014-12-24,283.917
2014-12-25,283.848
2014-12-26,284.703
2014-12-29,285.473
2014-12-30,283.747
2014-12-31,282.259
2015-01-01,282.256
2015-01-02,281.311
2015-01-05,276.354
2015-01-06,273.442
2015-01-07,275.077
2015-01-08,280.557
2015-01-09,279.328
2015-01-12,278.123
2015-01-13,278.636
2015-01-14,276.867
2015-01-15,276.361
2015-01-16,278.0
2015-01-19,278.955
2015-01-20,279.715
2015-01-21,281.684
2015-01-22,284.085
2015-01-23,284.675
2015-01-26,285.564
2015-01-27,284.727
2015-01-28,282.762
2015-01-29,283.278
2015-01-30,280.854
2015-02-02,282.787
2015-02-03,285.599
2015-02-04,285.967
2015-02-05,287.791
2015-02-06,286.549
2015-02-09,285.406
2015-02-10,287.332
2015-02-11,287.072
2015-02-12,290.229
2015-02-13,292.278
2015-02-16,292.289
2015-02-17,292.677
2015-02-18,293.65
2015-02-19,294.559
2015-02-20,295.95
2015-02-23,296.776
2015-02-24,297.336
2015-02-25,297.974
2015-02-26,297.935
2015-02-27,297.533
2015-03-02,298.568
2015-03-03,297.302
2015-03-04,296.154
2015-03-05,296.742
2015-03-06,293.737
2015-03-09,293.3
2015-03-10,288.485
2015-03-11,288.239
2015-03-12,291.352
2015-03-13,289.991
2015-03-16,293.373
2015-03-17,293.249
2015-03-18,295.982
2015-03-19,296.42
2015-03-20,299.684
2015-03-23,299.939
2015-03-24,299.428
2015-03-25,296.502
2015-03-26,294.29
2015-03-27,294.812
2015-03-30,297.112
2015-03-31,294.839
2015-04-01,294.598
2015-04-02,296.705
2015-04-03,296.908
2015-04-06,299.441
2015-04-07,299.288
2015-04-08,300.917
2015-04-09,302.207
2015-04-10,303.383
2015-04-13,302.357
2015-04-14,302.841
2015-04-15,303.022
2015-04-16,303.97
2015-04-17,300.539
2015-04-20,301.812
2015-04-21,303.27
2015-04-22,304.191
2015-04-23,305.213
2015-04-24,306.37
2015-04-27,306.617
2015-04-28,306.074
2015-04-29,304.455
2015-04-30,301.126
2015-05-01,302.805
2015-05-04,303.339
2015-05-05,300.481
2015-05-06,300.215
2015-05-07,299.651
2015-05-08,303.666
2015-05-11,303.107
2015-05-12,302.217
2015-05-13,303.147
2015-05-14,305.648
2015-05-15,306.759
2015-05-18,307.285
2015-05-19,306.631
2015-05-20,306.461
2015-05-21,307.598
2015-05-22,306.899
2015-05-25,306.921
2015-05-26,303.231
2015-05-27,305.142
2015-05-28,304.498
2015-05-29,302.238
2015-06-01,302.454
2015-06-02,302.883
2015-06-03,303.956
2015-06-04,301.826
2015-06-05,299.482
2015-06-08,297.918
2015-06-09,297.39
2015-06-10,301.441
2015-06-11,302.034
2015-06-12,300.933
2015-06-15,298.739
2015-06-16,299.643
2015-06-17,299.528
2015-06-18,302.84
2015-06-19,302.068
2015-06-22,305.699
2015-06-23,305.947
2015-06-24,304.324
2015-06-25,303.873
2015-06-26,302.725
2015-06-29,295.998
2015-06-30,296.538
2015-07-01,298.682
2015-07-02,298.503
2015-07-03,297.83
2015-07-06,295.109
2015-07-07,294.001
2015-07-08,290.266
2015-07-09,292.861
2015-07-10,297.503
2015-07-13,300.538
2015-07-14,302.207
2015-07-15,301.91
2015-07-16,304.321
2015-07-17,305.084
2015-07-20,305.646
2015-07-21,305.161
2015-07-22,303.165
2015-07-23,302.47
2015-07-24,299.528
2015-07-27,296.703
2015-07-28,298.929
2015-07-29,301.01
2015-07-30,300.323
2015-07-31,301.799
2015-08-03,300.908
2015-08-04,300.793
