Date,ACWI GROWTH Standard (Large+Mid Cap)
2010-09-22,115.054
2010-09-23,114.66
2010-09-24,116.416
2010-09-27,116.419
2010-09-28,116.838
2010-09-29,117.068
2010-09-30,116.702
2010-10-01,117.156
2010-10-04,116.51
2010-10-05,118.521
2010-10-06,119.142
2010-10-07,119.099
2010-10-08,119.512
2010-10-11,119.703
2010-10-12,119.422
2010-10-13,121.063
2010-10-14,121.639
2010-10-15,121.718
2010-10-18,121.712
2010-10-19,119.717
2010-10-20,120.915
2010-10-21,121.44
2010-10-22,121.34
2010-10-25,122.226
2010-10-26,121.724
2010-10-27,120.644
2010-10-28,121.315
2010-10-29,121.455
2010-11-01,121.92
2010-11-02,122.934
2010-11-03,123.077
2010-11-04,125.915
2010-11-05,126.175
2010-11-08,125.991
2010-11-09,125.838
2010-11-10,125.031
2010-11-11,124.718
2010-11-12,123.241
2010-11-15,123.045
2010-11-16,120.845
2010-11-17,120.978
2010-11-18,123.057
2010-11-19,123.246
2010-11-22,123.31
2010-11-23,121.214
2010-11-24,122.495
2010-11-25,122.77
2010-11-26,121.44
2010-11-29,120.611
2010-11-30,119.932
2010-12-01,122.198
2010-12-02,124.277
2010-12-03,125.328
2010-12-06,125.303
2010-12-07,125.724
2010-12-08,124.995
2010-12-09,125.151
2010-12-10,125.537
2010-12-13,126.341
2010-12-14,126.617
2010-12-15,125.814
2010-12-16,125.744
2010-12-17,125.73
2010-12-20,125.817
2010-12-21,126.976
2010-12-22,127.128
2010-12-23,127.113
2010-12-24,127.184
2010-12-27,127.021
2010-12-28,127.196
2010-12-29,127.732
2010-12-30,127.693
2010-12-31,127.996
2011-01-03,128.761
2011-01-04,128.661
2011-01-05,128.207
2011-01-06,128.052
2011-01-07,127.836
2011-01-10,127.289
2011-01-11,128.028
2011-01-12,129.503
2011-01-13,129.878
2011-01-14,129.979
2011-01-17,129.816
2011-01-18,130.699
2011-01-19,129.934
2011-01-20,128.097
2011-01-21,128.196
2011-01-24,129.152
2011-01-25,129.11
2011-01-26,130.2
2011-01-27,130.262
2011-01-28,128.228
2011-01-31,128.66
2011-02-01,130.54
2011-02-02,130.909
2011-02-03,130.705
2011-02-04,130.893
2011-02-07,131.457
2011-02-08,132.125
2011-02-09,131.407
2011-02-10,130.668
2011-02-11,131.171
2011-02-14,131.85
2011-02-15,131.663
2011-02-16,132.23
2011-02-17,132.86
2011-02-18,133.129
2011-02-21,132.77
2011-02-22,130.611
2011-02-23,129.628
2011-02-24,129.315
2011-02-25,130.987
2011-02-28,131.865
2011-03-01,131.09
2011-03-02,130.992
2011-03-03,132.53
2011-03-04,132.432
2011-03-07,131.366
2011-03-08,131.498
2011-03-09,131.325
2011-03-10,128.776
2011-03-11,128.822
2011-03-14,127.816
2011-03-15,125.023
2011-03-16,124.203
2011-03-17,125.671
2011-03-18,126.349
2011-03-21,128.31
2011-03-22,128.663
2011-03-23,128.919
2011-03-24,130.348
2011-03-25,130.627
2011-03-28,130.146
2011-03-29,130.726
2011-03-30,132.135
2011-03-31,132.325
2011-04-01,133.024
2011-04-04,133.585
2011-04-05,133.517
2011-04-06,133.996
2011-04-07,133.596
2011-04-08,134.113
2011-04-11,133.811
2011-04-12,132.169
2011-04-13,132.957
2011-04-14,132.873
2011-04-15,132.999
2011-04-18,131.151
2011-04-19,131.969
2011-04-20,134.768
2011-04-21,136.12
2011-04-22,136.117
2011-04-25,135.749
2011-04-26,136.414
2011-04-27,136.672
2011-04-28,137.651
2011-04-29,137.993
2011-05-02,138.362
2011-05-03,137.16
2011-05-04,135.938
2011-05-05,134.636
2011-05-06,135.081
2011-05-09,134.794
2011-05-10,135.898
2011-05-11,135.137
2011-05-12,134.367
2011-05-13,133.738
2011-05-16,133.032
2011-05-17,132.296
2011-05-18,133.604
2011-05-19,133.931
2011-05-20,133.307
2011-05-23,130.909
2011-05-24,131.32
2011-05-25,131.614
2011-05-26,132.683
2011-05-27,133.916
2011-05-30,133.973
2011-05-31,135.666
2011-06-01,134.204
2011-06-02,133.288
2011-06-03,132.652
2011-06-06,131.779
2011-06-07,131.961
2011-06-08,130.795
2011-06-09,131.303
2011-06-10,129.29
2011-06-13,129.057
2011-06-14,130.708
2011-06-15,128.812
2011-06-16,127.36
2011-06-17,127.636
2011-06-20,127.697
2011-06-21,129.823
2011-06-22,129.697
2011-06-23,128.291
2011-06-24,128.006
2011-06-27,128.579
2011-06-28,130.18
2011-06-29,131.871
2011-06-30,133.509
2011-07-01,134.794
2011-07-04,135.473
2011-07-05,135.51
2011-07-06,135.406
2011-07-07,136.566
2011-07-08,135.857
2011-07-11,133.184
2011-07-12,132.135
2011-07-13,133.666
2011-07-14,132.729
2011-07-15,133.259
2011-07-18,131.792
2011-07-19,133.764
2011-07-20,134.29
2011-07-21,135.684
2011-07-22,136.493
2011-07-25,135.953
2011-07-26,136.183
2011-07-27,134.002
2011-07-28,133.461
2011-07-29,132.756
2011-08-01,132.298
2011-08-02,129.429
2011-08-03,128.601
2011-08-04,123.121
2011-08-05,121.297
2011-08-08,115.07
2011-08-09,117.859
2011-08-10,115.38
2011-08-11,118.62
2011-08-12,120.053
2011-08-15,122.307
2011-08-16,121.716
2011-08-17,121.987
2011-08-18,116.585
2011-08-19,114.683
2011-08-22,114.564
2011-08-23,117.41
2011-08-24,118.081
2011-08-25,116.746
2011-08-26,117.979
2011-08-29,120.775
2011-08-30,121.658
2011-08-31,123.314
2011-09-01,122.803
2011-09-02,120.238
2011-09-05,117.825
2011-09-06,116.994
2011-09-07,120.098
2011-09-08,119.833
2011-09-09,116.479
2011-09-12,115.132
2011-09-13,116.07
2011-09-14,116.885
2011-09-15,118.943
2011-09-16,119.791
2011-09-19,117.831
2011-09-20,118.298
2011-09-21,116.044
2011-09-22,110.615
2011-09-23,110.688
2011-09-26,111.456
2011-09-27,114.808
2011-09-28,113.13
2011-09-29,113.27
2011-09-30,110.608
2011-10-03,107.656
2011-10-04,107.332
2011-10-05,109.43
2011-10-06,112.461
2011-10-07,113.077
2011-10-10,115.944
2011-10-11,116.532
2011-10-12,118.044
2011-10-13,117.981
2011-10-14,119.73
2011-10-17,118.533
2011-10-18,118.659
2011-10-19,118.113
2011-10-20,116.859
2011-10-21,119.544
2011-10-24,121.88
2011-10-25,120.623
2011-10-26,120.995
2011-10-27,125.803
2011-10-28,126.676
2011-10-31,123.256
2011-11-01,119.395
2011-11-02,120.855
2011-11-03,122.447
2011-11-04,122.628
2011-11-07,122.749
2011-11-08,123.719
2011-11-09,120.457
2011-11-10,119.675
2011-11-11,122.301
2011-11-14,121.561
2011-11-15,121.367
2011-11-16,120.107
2011-11-17,118.333
2011-11-18,117.444
2011-11-21,114.714
2011-11-22,114.69
2011-11-23,112.179
2011-11-24,112.057
2011-11-25,111.571
2011-11-28,115.131
2011-11-29,115.817
2011-11-30,119.92
2011-12-01,120.535
2011-12-02,120.55
2011-12-05,121.483
2011-12-06,120.704
2011-12-07,120.997
2011-12-08,119.093
2011-12-09,119.81
2011-12-12,118.277
2011-12-13,117.171
2011-12-14,114.971
2011-12-15,114.992
2011-12-16,115.509
2011-12-19,114.42
2011-12-20,117.123
2011-12-21,117.059
2011-12-22,117.638
2011-12-23,118.538
2011-12-26,118.609
2011-12-27,118.724
2011-12-28,117.316
2011-12-29,118.062
2011-12-30,118.563
2012-01-02,118.838
2012-01-03,120.971
2012-01-04,120.774
2012-01-05,120.2
2012-01-06,119.716
2012-01-09,119.854
2012-01-10,121.362
2012-01-11,120.978
2012-01-12,121.32
2012-01-13,120.79
2012-01-16,120.909
2012-01-17,122.116
2012-01-18,123.303
2012-01-19,124.339
2012-01-20,124.415
2012-01-23,125.058
2012-01-24,124.63
2012-01-25,125.587
2012-01-26,126.579
2012-01-27,126.314
2012-01-30,125.641
2012-01-31,126.073
2012-02-01,127.587
2012-02-02,128.074
2012-02-03,129.369
2012-02-06,129.311
2012-02-07,129.685
2012-02-08,130.055
2012-02-09,130.485
2012-02-10,129.09
2012-02-13,130.149
2012-02-14,129.739
2012-02-15,130.052
2012-02-16,130.37
2012-02-17,131.066
2012-02-20,131.894
2012-02-21,131.709
2012-02-22,131.488
2012-02-23,131.974
2012-02-24,132.619
2012-02-27,132.247
2012-02-28,132.965
2012-02-29,132.816
2012-03-01,133.236
2012-03-02,132.702
2012-03-05,131.819
2012-03-06,129.193
2012-03-07,129.739
2012-03-08,131.905
2012-03-09,132.237
2012-03-12,131.823
2012-03-13,133.573
2012-03-14,133.328
2012-03-15,134.072
2012-03-16,134.616
2012-03-19,135.088
2012-03-20,134.04
2012-03-21,133.789
2012-03-22,133.043
2012-03-23,133.385
2012-03-26,134.898
2012-03-27,135.111
2012-03-28,134.227
2012-03-29,133.561
2012-03-30,134.275
2012-04-02,135.709
2012-04-03,135.446
2012-04-04,132.804
2012-04-05,132.937
2012-04-06,132.839
2012-04-09,131.971
2012-04-10,129.975
2012-04-11,130.614
2012-04-12,132.443
2012-04-13,131.138
2012-04-16,130.687
2012-04-17,132.543
2012-04-18,132.523
2012-04-19,132.024
2012-04-20,132.262
2012-04-23,130.37
2012-04-24,130.766
2012-04-25,132.418
2012-04-26,133.281
2012-04-27,133.934
2012-04-30,133.653
2012-05-01,133.782
2012-05-02,133.659
2012-05-03,132.955
2012-05-04,130.809
2012-05-07,130.142
2012-05-08,128.915
2012-05-09,128.003
2012-05-10,128.165
2012-05-11,127.971
2012-05-14,126.139
2012-05-15,125.267
2012-05-16,124.061
2012-05-17,122.718
2012-05-18,121.192
2012-05-21,122.944
2012-05-22,123.692
2012-05-23,122.381
2012-05-24,122.716
2012-05-25,122.479
2012-05-28,122.814
2012-05-29,124.188
2012-05-30,122.229
2012-05-31,121.692
2012-06-01,118.979
2012-06-04,118.605
2012-06-05,119.263
2012-06-06,121.828
2012-06-07,122.624
2012-06-08,122.316
2012-06-11,122.058
2012-06-12,122.727
2012-06-13,122.536
2012-06-14,122.757
2012-06-15,123.929
2012-06-18,124.8
2012-06-19,126.226
2012-06-20,126.41
2012-06-21,123.956
2012-06-22,123.552
2012-06-25,121.877
2012-06-26,122.169
2012-06-27,123.14
2012-06-28,122.71
2012-06-29,126.493
2012-07-02,127.012
2012-07-03,128.413
2012-07-04,128.393
2012-07-05,127.928
2012-07-06,126.594
2012-07-09,125.898
2012-07-10,125.368
2012-07-11,125.005
2012-07-12,123.653
2012-07-13,125.473
2012-07-16,125.46
2012-07-17,125.839
2012-07-18,126.802
2012-07-19,128.189
2012-07-20,126.788
2012-07-23,124.57
2012-07-24,123.838
2012-07-25,123.562
2012-07-26,126.07
2012-07-27,128.466
2012-07-30,128.829
2012-07-31,128.575
2012-08-01,128.364
2012-08-02,127.302
2012-08-03,129.469
2012-08-06,130.503
2012-08-07,131.167
2012-08-08,131.129
2012-08-09,131.557
2012-08-10,131.559
2012-08-13,131.328
2012-08-14,131.537
2012-08-15,131.552
2012-08-16,132.599
2012-08-17,132.772
2012-08-20,132.767
2012-08-21,133.149
2012-08-22,132.645
2012-08-23,132.593
2012-08-24,132.549
2012-08-27,132.51
2012-08-28,132.242
2012-08-29,132.163
2012-08-30,131.012
2012-08-31,131.705
2012-09-03,132.011
2012-09-04,131.38
2012-09-05,131.125
2012-09-06,133.427
2012-09-07,134.838
2012-09-10,134.174
2012-09-11,134.575
2012-09-12,135.055
2012-09-13,136.273
2012-09-14,138.416
2012-09-17,138.048
2012-09-18,137.664
2012-09-19,138.147
2012-09-20,137.264
2012-09-21,137.643
2012-09-24,136.927
2012-09-25,136.389
2012-09-26,134.79
2012-09-27,136.019
2012-09-28,135.431
2012-10-01,136.052
2012-10-02,136.136
2012-10-03,136.082
2012-10-04,136.979
2012-10-05,137.407
2012-10-08,136.42
2012-10-09,135.056
2012-10-10,134.288
2012-10-11,134.545
2012-10-12,134.526
2012-10-15,135.046
2012-10-16,136.62
2012-10-17,137.272
2012-10-18,136.914
2012-10-19,135.249
2012-10-22,135.268
2012-10-23,133.356
2012-10-24,133.252
2012-10-25,133.661
2012-10-26,133.405
2012-10-29,133.21
2012-10-30,133.621
2012-10-31,133.55
2012-11-01,134.676
2012-11-02,134.121
2012-11-05,134.088
2012-11-06,134.768
2012-11-07,133.091
2012-11-08,131.692
2012-11-09,131.727
2012-11-12,131.59
2012-11-13,131.38
2012-11-14,130.056
2012-11-15,129.588
2012-11-16,129.609
2012-11-19,132.351
2012-11-20,132.516
2012-11-21,132.792
2012-11-22,133.479
2012-11-23,134.991
2012-11-26,134.9
2012-11-27,134.755
2012-11-28,135.089
2012-11-29,136.3
2012-11-30,136.388
2012-12-03,136.323
2012-12-04,136.235
2012-12-05,136.108
2012-12-06,136.574
2012-12-07,136.673
2012-12-10,136.949
2012-12-11,137.664
2012-12-12,137.776
2012-12-13,137.329
2012-12-14,137.005
2012-12-17,137.771
2012-12-18,138.953
2012-12-19,139.087
2012-12-20,139.206
2012-12-21,138.086
2012-12-24,137.927
2012-12-25,138.034
2012-12-26,137.621
2012-12-27,137.833
2012-12-28,137.184
2012-12-31,138.354
2013-01-01,138.367
2013-01-02,141.286
2013-01-03,141.058
2013-01-04,141.287
2013-01-07,140.949
2013-01-08,140.545
2013-01-09,141.013
2013-01-10,141.874
2013-01-11,142.124
2013-01-14,141.922
2013-01-15,142.008
2013-01-16,141.789
2013-01-17,142.467
2013-01-18,142.778
2013-01-21,142.793
2013-01-22,143.178
2013-01-23,143.307
2013-01-24,143.199
2013-01-25,143.936
2013-01-28,143.485
2013-01-29,144.082
2013-01-30,144.045
2013-01-31,143.746
2013-02-01,144.998
2013-02-04,143.554
2013-02-05,144.024
2013-02-06,144.271
2013-02-07,143.812
2013-02-08,144.719
2013-02-11,144.024
2013-02-12,144.565
2013-02-13,144.748
2013-02-14,144.736
2013-02-15,144.5
2013-02-18,144.537
2013-02-19,145.476
2013-02-20,144.802
2013-02-21,143.056
2013-02-22,143.957
2013-02-25,143.022
2013-02-26,142.591
2013-02-27,143.747
2013-02-28,144.485
2013-03-01,144.266
2013-03-04,144.407
2013-03-05,145.933
2013-03-06,146.121
2013-03-07,146.378
2013-03-08,146.755
2013-03-11,147.219
2013-03-12,146.947
2013-03-13,146.723
2013-03-14,147.523
2013-03-15,147.826
2013-03-18,146.452
2013-03-19,146.031
2013-03-20,146.715
2013-03-21,145.86
2013-03-22,146.24
2013-03-25,146.028
2013-03-26,146.743
2013-03-27,146.704
2013-03-28,147.411
2013-03-29,147.467
2013-04-01,146.687
2013-04-02,147.327
2013-04-03,146.624
2013-04-04,146.027
2013-04-05,145.449
2013-04-08,146.289
2013-04-09,146.72
2013-04-10,148.547
2013-04-11,149.749
2013-04-12,149.07
2013-04-15,146.407
2013-04-16,147.309
2013-04-17,145.493
2013-04-18,144.565
2013-04-19,145.528
2013-04-22,145.941
2013-04-23,147.272
2013-04-24,147.896
2013-04-25,148.91
2013-04-26,148.736
2013-04-29,149.733
2013-04-30,150.762
2013-05-01,150.033
2013-05-02,150.401
2013-05-03,151.667
2013-05-06,151.743
2013-05-07,152.664
2013-05-08,154.074
2013-05-09,153.558
2013-05-10,153.585
2013-05-13,153.593
2013-05-14,154.427
2013-05-15,154.789
2013-05-16,154.487
2013-05-17,154.809
2013-05-20,155.23
2013-05-21,155.427
2013-05-22,154.711
2013-05-23,152.603
2013-05-24,152.696
2013-05-27,152.404
2013-05-28,153.052
2013-05-29,152.096
2013-05-30,152.299
2013-05-31,150.554
2013-06-03,150.12
2013-06-04,150.262
2013-06-05,148.069
2013-06-06,148.348
2013-06-07,149.748
2013-06-10,149.928
2013-06-11,148.724
2013-06-12,148.318
2013-06-13,148.578
2013-06-14,148.869
2013-06-17,150.021
2013-06-18,150.527
2013-06-19,149.852
2013-06-20,144.523
2013-06-21,144.036
2013-06-24,141.874
2013-06-25,142.901
2013-06-26,144.399
2013-06-27,145.754
2013-06-28,145.974
2013-07-01,147.189
2013-07-02,147.194
2013-07-03,146.628
2013-07-04,147.45
2013-07-05,147.46
2013-07-08,147.844
2013-07-09,148.882
2013-07-10,149.477
2013-07-11,152.155
2013-07-12,152.415
2013-07-15,152.641
2013-07-16,152.581
2013-07-17,152.978
2013-07-18,153.414
2013-07-19,153.446
2013-07-22,154.007
2013-07-23,153.894
2013-07-24,153.839
2013-07-25,153.854
2013-07-26,153.665
2013-07-29,152.829
2013-07-30,153.202
2013-07-31,152.932
2013-08-01,154.816
2013-08-02,155.823
2013-08-05,155.703
2013-08-06,155.393
2013-08-07,154.299
2013-08-08,155.067
2013-08-09,154.988
2013-08-12,154.852
2013-08-13,155.453
2013-08-14,155.48
2013-08-15,153.559
2013-08-16,153.627
2013-08-19,152.991
2013-08-20,152.776
2013-08-21,151.816
2013-08-22,152.489
2013-08-23,153.457
2013-08-26,153.331
2013-08-27,151.144
2013-08-28,150.534
2013-08-29,150.974
2013-08-30,150.355
2013-09-02,151.299
2013-09-03,151.87
2013-09-04,152.88
2013-09-05,153.107
2013-09-06,153.642
2013-09-09,155.264
2013-09-10,156.701
2013-09-11,157.264
2013-09-12,157.061
2013-09-13,157.034
2013-09-16,158.368
2013-09-17,158.462
2013-09-18,159.848
2013-09-19,161.509
2013-09-20,160.563
2013-09-23,160.131
2013-09-24,159.854
2013-09-25,159.443
2013-09-26,159.956
2013-09-27,159.794
2013-09-30,158.611
2013-10-01,159.718
2013-10-02,159.399
2013-10-03,158.774
2013-10-04,159.143
2013-10-07,158.02
2013-10-08,156.691
2013-10-09,156.11
2013-10-10,158.613
2013-10-11,159.844
2013-10-14,160.313
2013-10-15,159.979
2013-10-16,161.038
2013-10-17,162.462
2013-10-18,164.019
2013-10-21,164.213
2013-10-22,165.289
2013-10-23,164.464
2013-10-24,165.115
2013-10-25,164.916
2013-10-28,165.254
2013-10-29,165.446
2013-10-30,165.338
2013-10-31,164.461
2013-11-01,163.906
2013-11-04,164.299
2013-11-05,163.791
2013-11-06,164.232
2013-11-07,162.307
2013-11-08,162.745
2013-11-11,163.175
2013-11-12,163.086
2013-11-13,163.277
2013-11-14,164.662
2013-11-15,165.663
2013-11-18,165.932
2013-11-19,165.335
2013-11-20,164.784
2013-11-21,164.999
2013-11-22,165.826
2013-11-25,166.069
2013-11-26,166.105
2013-11-27,166.515
2013-11-28,166.981
2013-11-29,167.156
2013-12-02,166.434
2013-12-03,165.557
2013-12-04,164.624
2013-12-05,164.49
2013-12-06,165.604
2013-12-09,166.256
2013-12-10,165.969
2013-12-11,164.681
2013-12-12,163.405
2013-12-13,163.387
2013-12-16,164.27
2013-12-17,163.84
2013-12-18,165.718
2013-12-19,166.116
2013-12-20,166.895
2013-12-23,168.121
2013-12-24,168.26
2013-12-25,168.274
2013-12-26,168.816
2013-12-27,169.586
2013-12-30,169.88
2013-12-31,170.415
2014-01-01,170.418
2014-01-02,168.894
2014-01-03,168.673
2014-01-06,167.957
2014-01-07,168.567
2014-01-08,169.072
2014-01-09,168.479
2014-01-10,169.43
2014-01-13,168.547
2014-01-14,169.258
2014-01-15,169.969
2014-01-16,169.85
2014-01-17,169.593
2014-01-20,169.592
2014-01-21,170.031
2014-01-22,170.46
2014-01-23,169.167
2014-01-24,165.738
2014-01-27,164.005
2014-01-28,164.608
2014-01-29,163.764
2014-01-30,164.28
2014-01-31,163.559
2014-02-03,161.013
2014-02-04,160.84
2014-02-05,161.07
2014-02-06,163.311
2014-02-07,165.341
2014-02-10,165.879
2014-02-11,167.613
2014-02-12,168.078
2014-02-13,168.504
2014-02-14,169.229
2014-02-17,169.681
2014-02-18,170.368
2014-02-19,169.771
2014-02-20,169.593
2014-02-21,170.13
2014-02-24,171.059
2014-02-25,171.308
2014-02-26,171.032
2014-02-27,171.609
2014-02-28,172.22
2014-03-03,170.029
2014-03-04,172.291
2014-03-05,172.57
2014-03-06,173.45
2014-03-07,172.894
2014-03-10,172.254
2014-03-11,171.899
2014-03-12,171.047
2014-03-13,169.603
2014-03-14,168.433
2014-03-17,169.697
2014-03-18,171.017
2014-03-19,170.299
2014-03-20,169.595
2014-03-21,169.317
2014-03-24,168.568
2014-03-25,169.245
2014-03-26,169.121
2014-03-27,169.148
2014-03-28,169.919
2014-03-31,171.151
2014-04-01,172.489
2014-04-02,172.975
2014-04-03,172.532
2014-04-04,171.285
2014-04-07,169.513
2014-04-08,170.092
2014-04-09,171.465
2014-04-10,169.61
2014-04-11,167.609
2014-04-14,168.163
2014-04-15,168.207
2014-04-16,170.069
2014-04-17,170.595
2014-04-18,170.749
2014-04-21,170.989
2014-04-22,172.03
2014-04-23,171.593
2014-04-24,171.937
2014-04-25,170.511
2014-04-28,170.35
2014-04-29,171.314
2014-04-30,171.762
2014-05-01,172.319
2014-05-02,172.431
2014-05-05,172.641
2014-05-06,172.003
2014-05-07,171.682
2014-05-08,171.889
2014-05-09,171.764
2014-05-12,173.251
2014-05-13,173.681
2014-05-14,173.558
2014-05-15,172.355
2014-05-16,172.671
2014-05-19,173.101
2014-05-20,172.419
2014-05-21,173.303
2014-05-22,174.233
2014-05-23,174.801
2014-05-26,175.28
2014-05-27,175.809
2014-05-28,175.711
2014-05-29,176.488
2014-05-30,176.49
2014-06-02,176.707
2014-06-03,176.66
2014-06-04,176.899
2014-06-05,177.695
2014-06-06,178.572
2014-06-09,178.759
2014-06-10,178.91
2014-06-11,178.572
2014-06-12,177.832
2014-06-13,177.642
2014-06-16,177.598
2014-06-17,177.713
2014-06-18,178.489
2014-06-19,179.477
2014-06-20,179.245
2014-06-23,178.978
2014-06-24,178.424
2014-06-25,178.549
2014-06-26,178.725
2014-06-27,179.161
2014-06-30,179.628
2014-07-01,180.856
2014-07-02,181.333
2014-07-03,182.189
2014-07-04,182.122
2014-07-07,181.25
2014-07-08,179.916
2014-07-09,180.358
2014-07-10,179.205
2014-07-11,179.355
2014-07-14,180.588
2014-07-15,179.87
2014-07-16,180.498
2014-07-17,178.904
2014-07-18,179.947
2014-07-21,179.559
2014-07-22,180.907
2014-07-23,181.363
2014-07-24,181.516
2014-07-25,180.597
2014-07-28,180.559
2014-07-29,180.265
2014-07-30,180.175
2014-07-31,177.304
2014-08-01,176.549
2014-08-04,177.177
2014-08-05,176.175
2014-08-06,175.584
2014-08-07,174.67
2014-08-08,175.228
2014-08-11,176.715
2014-08-12,176.481
2014-08-13,177.6
2014-08-14,178.368
2014-08-15,178.359
2014-08-18,179.76
2014-08-19,180.797
2014-08-20,180.942
2014-08-21,181.269
2014-08-22,180.95
2014-08-25,181.84
2014-08-26,182.255
2014-08-27,182.421
2014-08-28,181.688
2014-08-29,182.019
2014-09-01,182.03
2014-09-02,182.115
2014-09-03,182.557
2014-09-04,182.244
2014-09-05,182.367
2014-09-08,181.895
2014-09-09,180.742
2014-09-10,180.859
2014-09-11,180.878
2014-09-12,180.108
2014-09-15,179.567
2014-09-16,180.091
2014-09-17,180.481
2014-09-18,181.183
2014-09-19,180.782
2014-09-22,179.03
2014-09-23,178.069
2014-09-24,178.954
2014-09-25,176.838
2014-09-26,177.584
2014-09-29,176.982
2014-09-30,176.558
2014-10-01,174.447
2014-10-02,173.511
2014-10-03,174.391
2014-10-06,174.976
2014-10-07,173.16
2014-10-08,174.02
2014-10-09,172.381
2014-10-10,169.377
2014-10-13,167.82
2014-10-14,167.665
2014-10-15,166.372
2014-10-16,166.171
2014-10-17,168.312
2014-10-20,169.791
2014-10-21,172.382
2014-10-22,172.007
2014-10-23,173.335
2014-10-24,174.033
2014-10-27,173.914
2014-10-28,175.975
2014-10-29,176.353
2014-10-30,176.89
2014-10-31,178.772
2014-11-03,177.908
2014-11-04,177.717
2014-11-05,178.185
2014-11-06,178.396
2014-11-07,178.159
2014-11-10,179.148
2014-11-11,179.426
2014-11-12,179.537
2014-11-13,179.857
2014-11-14,179.935
2014-11-17,179.401
2014-11-18,180.869
2014-11-19,180.6
2014-11-20,180.783
2014-11-21,182.075
2014-11-24,182.775
2014-11-25,183.052
2014-11-26,183.65
2014-11-27,183.596
2014-11-28,183.219
2014-12-01,181.614
2014-12-02,181.985
2014-12-03,182.418
2014-12-04,182.322
2014-12-05,182.454
2014-12-08,181.158
2014-12-09,180.863
2014-12-10,178.514
2014-12-11,178.389
2014-12-12,176.339
2014-12-15,174.308
2014-12-16,173.729
2014-12-17,175.372
2014-12-18,178.925
2014-12-19,180.087
2014-12-22,180.815
2014-12-23,180.484
2014-12-24,180.743
2014-12-25,180.699
2014-12-26,181.242
2014-12-29,181.721
2014-12-30,180.62
2014-12-31,179.672
2015-01-01,179.671
2015-01-02,179.068
2015-01-05,175.909
2015-01-06,174.056
2015-01-07,175.094
2015-01-08,178.582
2015-01-09,177.8
2015-01-12,177.032
2015-01-13,177.355
2015-01-14,176.228
2015-01-15,175.905
2015-01-16,176.948
2015-01-19,177.556
2015-01-20,178.038
2015-01-21,179.29
2015-01-22,180.816
2015-01-23,181.191
2015-01-26,181.756
2015-01-27,181.224
2015-01-28,179.971
2015-01-29,180.297
2015-01-30,178.753
2015-02-02,179.981
2015-02-03,181.77
2015-02-04,182.004
2015-02-05,183.149
2015-02-06,182.357
2015-02-09,181.629
2015-02-10,182.853
2015-02-11,182.679
2015-02-12,184.687
2015-02-13,185.989
2015-02-16,185.996
2015-02-17,186.243
2015-02-18,186.859
2015-02-19,187.437
2015-02-20,188.322
2015-02-23,188.846
2015-02-24,189.199
2015-02-25,189.6
2015-02-26,189.571
2015-02-27,189.315
2015-03-02,189.97
2015-03-03,189.143
2015-03-04,188.41
2015-03-05,188.764
2015-03-06,186.85
2015-03-09,186.57
2015-03-10,183.505
2015-03-11,183.345
2015-03-12,185.323
2015-03-13,184.457
2015-03-16,186.606
2015-03-17,186.527
2015-03-18,188.264
2015-03-19,188.54
2015-03-20,190.613
2015-03-23,190.774
2015-03-24,190.448
2015-03-25,188.586
2015-03-26,187.178
2015-03-27,187.493
2015-03-30,188.952
2015-03-31,187.5
2015-04-01,187.346
2015-04-02,188.679
2015-04-03,188.808
2015-04-06,190.418
2015-04-07,190.317
2015-04-08,191.348
2015-04-09,192.168
2015-04-10,192.914
2015-04-13,192.258
2015-04-14,192.564
2015-04-15,192.675
2015-04-16,193.276
2015-04-17,191.094
2015-04-20,191.885
2015-04-21,192.806
2015-04-22,193.39
2015-04-23,194.039
2015-04-24,194.773
2015-04-27,194.928
2015-04-28,194.579
2015-04-29,193.547
2015-04-30,191.421
2015-05-01,192.488
2015-05-04,192.821
2015-05-05,191.001
2015-05-06,190.825
2015-05-07,190.452
2015-05-08,192.999
2015-05-11,192.641
2015-05-12,192.073
2015-05-13,192.655
2015-05-14,194.241
2015-05-15,194.944
2015-05-18,195.27
2015-05-19,194.849
2015-05-20,194.739
2015-05-21,195.458
2015-05-22,195.012
2015-05-25,195.026
2015-05-26,192.679
2015-05-27,193.889
2015-05-28,193.467
2015-05-29,192.031
2015-06-01,192.164
2015-06-02,192.432
2015-06-03,193.11
2015-06-04,191.755
2015-06-05,190.265
2015-06-08,189.269
2015-06-09,188.933
2015-06-10,191.503
2015-06-11,191.876
2015-06-12,191.173
2015-06-15,189.778
2015-06-16,190.352
2015-06-17,190.277
2015-06-18,192.378
2015-06-19,191.888
2015-06-22,194.194
2015-06-23,194.351
2015-06-24,193.319
2015-06-25,193.032
2015-06-26,192.296
2015-06-29,188.012
2015-06-30,188.353
2015-07-01,189.709
2015-07-02,189.595
2015-07-03,189.167
2015-07-06,187.437
2015-07-07,186.732
2015-07-08,184.358
2015-07-09,186.006
2015-07-10,188.954
2015-07-13,190.877
2015-07-14,191.936
2015-07-15,191.746
2015-07-16,193.276
2015-07-17,193.761
2015-07-20,194.117
2015-07-21,193.807
2015-07-22,192.539
2015-07-23,192.096
2015-07-24,190.227
2015-07-27,188.433
2015-07-28,189.847
2015-07-29,191.167
2015-07-30,190.729
2015-07-31,191.666
2015-08-03,191.1
2015-08-04,191.026
