Date,NEW ZEALAND SMID VALUE SMID (Small+Mid Cap)
2010-09-03,714.797
2010-09-06,728.957
2010-09-07,737.652
2010-09-08,738.605
2010-09-09,730.05
2010-09-10,734.404
2010-09-13,748.127
2010-09-14,752.866
2010-09-15,749.108
2010-09-16,739.834
2010-09-17,742.801
2010-09-20,750.575
2010-09-21,750.252
2010-09-22,756.365
2010-09-23,747.029
2010-09-24,747.829
2010-09-27,754.985
2010-09-28,758.113
2010-09-29,759.915
2010-09-30,744.066
2010-10-01,761.199
2010-10-04,762.685
2010-10-05,765.591
2010-10-06,773.379
2010-10-07,771.762
2010-10-08,774.226
2010-10-11,773.477
2010-10-12,773.306
2010-10-13,783.601
2010-10-14,792.282
2010-10-15,785.691
2010-10-18,786.642
2010-10-19,773.866
2010-10-20,775.966
2010-10-21,778.46
2010-10-22,781.638
2010-10-25,789.811
2010-10-26,781.869
2010-10-27,771.079
2010-10-28,786.918
2010-10-29,798.161
2010-11-01,799.14
2010-11-02,806.793
2010-11-03,813.678
2010-11-04,840.037
2010-11-05,834.754
2010-11-08,825.58
2010-11-09,835.109
2010-11-10,830.178
2010-11-11,827.041
2010-11-12,820.294
2010-11-15,828.814
2010-11-16,818.612
2010-11-17,816.319
2010-11-18,821.029
2010-11-19,820.424
2010-11-22,823.333
2010-11-23,809.901
2010-11-24,812.815
2010-11-25,807.305
2010-11-26,796.998
2010-11-29,796.742
2010-11-30,789.43
2010-12-01,789.118
2010-12-02,802.227
2010-12-03,809.307
2010-12-06,810.396
2010-12-07,808.146
2010-12-08,793.67
2010-12-09,784.561
2010-12-10,782.863
2010-12-13,793.423
2010-12-14,791.008
2010-12-15,786.918
2010-12-16,774.484
2010-12-17,783.356
2010-12-20,787.36
2010-12-21,797.854
2010-12-22,796.815
2010-12-23,803.06
2010-12-24,802.649
2010-12-27,803.347
2010-12-28,811.562
2010-12-29,815.516
2010-12-30,820.975
2010-12-31,830.409
2011-01-03,824.031
2011-01-04,816.484
2011-01-05,812.451
2011-01-06,810.688
2011-01-07,811.573
2011-01-10,813.379
2011-01-11,815.908
2011-01-12,819.134
2011-01-13,841.33
2011-01-14,837.384
2011-01-17,840.353
2011-01-18,837.775
2011-01-19,839.767
2011-01-20,816.824
2011-01-21,825.838
2011-01-24,833.287
2011-01-25,838.002
2011-01-26,838.893
2011-01-27,844.1
2011-01-28,847.889
2011-01-31,838.762
2011-02-01,842.332
2011-02-02,844.315
2011-02-03,832.638
2011-02-04,841.093
2011-02-07,841.082
2011-02-08,844.518
2011-02-09,842.596
2011-02-10,830.683
2011-02-11,821.653
2011-02-14,825.588
2011-02-15,826.35
2011-02-16,824.367
2011-02-17,832.299
2011-02-18,842.217
2011-02-21,830.641
2011-02-22,812.141
2011-02-23,813.644
2011-02-24,807.948
2011-02-25,809.422
2011-02-28,811.037
2011-03-01,820.426
2011-03-02,812.797
2011-03-03,812.687
2011-03-04,812.458
2011-03-07,812.394
2011-03-08,808.381
2011-03-09,804.173
2011-03-10,792.344
2011-03-11,796.559
2011-03-14,784.11
2011-03-15,766.615
2011-03-16,771.624
2011-03-17,761.952
2011-03-18,771.219
2011-03-21,775.514
2011-03-22,787.409
2011-03-23,789.996
2011-03-24,806.008
2011-03-25,807.907
2011-03-28,813.446
2011-03-29,820.356
2011-03-30,827.413
2011-03-31,831.207
2011-04-01,839.978
2011-04-04,844.656
2011-04-05,851.096
2011-04-06,852.758
2011-04-07,848.679
2011-04-08,850.463
2011-04-11,856.07
2011-04-12,852.137
2011-04-13,857.385
2011-04-14,853.272
2011-04-15,862.309
2011-04-18,859.161
2011-04-19,855.159
2011-04-20,881.073
2011-04-21,886.415
2011-04-22,886.415
2011-04-25,884.809
2011-04-26,889.907
2011-04-27,885.904
2011-04-28,896.464
2011-04-29,906.763
2011-05-02,905.387
2011-05-03,891.43
2011-05-04,884.202
2011-05-05,879.937
2011-05-06,894.103
2011-05-09,888.6
2011-05-10,900.157
2011-05-11,910.343
2011-05-12,906.829
2011-05-13,898.934
2011-05-16,902.636
2011-05-17,902.293
2011-05-18,915.868
2011-05-19,911.054
2011-05-20,914.359
2011-05-23,902.136
2011-05-24,930.315
2011-05-25,938.039
2011-05-26,936.643
2011-05-27,941.213
2011-05-30,951.829
2011-05-31,959.228
2011-06-01,958.078
2011-06-02,941.409
2011-06-03,929.975
2011-06-06,933.752
2011-06-07,938.424
2011-06-08,943.633
2011-06-09,944.842
2011-06-10,940.624
2011-06-13,919.55
2011-06-14,937.676
2011-06-15,938.157
2011-06-16,920.049
2011-06-17,922.048
2011-06-20,925.603
2011-06-21,926.351
2011-06-22,931.343
2011-06-23,929.793
2011-06-24,930.443
2011-06-27,915.114
2011-06-28,918.988
2011-06-29,925.084
2011-06-30,938.179
2011-07-01,951.484
2011-07-04,953.304
2011-07-05,951.217
2011-07-06,944.064
2011-07-07,952.94
2011-07-08,955.507
2011-07-11,939.541
2011-07-12,931.816
2011-07-13,949.015
2011-07-14,955.13
2011-07-15,959.362
2011-07-18,957.805
2011-07-19,977.547
2011-07-20,977.657
2011-07-21,994.556
2011-07-22,1009.361
2011-07-25,1002.73
2011-07-26,1002.244
2011-07-27,1006.175
2011-07-28,1007.894
2011-07-29,1004.922
2011-08-01,1009.967
2011-08-02,1010.879
2011-08-03,994.064
2011-08-04,983.381
2011-08-05,940.383
2011-08-08,901.594
2011-08-09,865.952
2011-08-10,880.008
2011-08-11,895.373
2011-08-12,902.247
2011-08-15,921.06
2011-08-16,940.33
2011-08-17,949.418
2011-08-18,929.824
2011-08-19,938.214
2011-08-22,948.083
2011-08-23,951.756
2011-08-24,955.052
2011-08-25,958.929
2011-08-26,965.476
2011-08-29,982.11
2011-08-30,993.803
2011-08-31,992.437
2011-09-01,985.623
2011-09-02,975.004
2011-09-05,953.992
2011-09-06,942.415
2011-09-07,959.578
2011-09-08,972.634
2011-09-09,959.127
2011-09-12,943.214
2011-09-13,955.492
2011-09-14,949.164
2011-09-15,959.996
2011-09-16,970.766
2011-09-19,960.31
2011-09-20,970.484
2011-09-21,966.231
2011-09-22,929.904
2011-09-23,923.405
2011-09-26,888.769
2011-09-27,928.208
2011-09-28,914.224
2011-09-29,908.156
2011-09-30,908.239
2011-10-03,897.121
2011-10-04,887.225
2011-10-05,896.935
2011-10-06,905.494
2011-10-07,921.5
2011-10-10,923.277
2011-10-11,923.43
2011-10-12,945.217
2011-10-13,931.429
2011-10-14,945.768
2011-10-17,940.772
2011-10-18,930.855
2011-10-19,943.972
2011-10-20,934.114
2011-10-21,943.36
2011-10-24,949.42
2011-10-25,940.601
2011-10-26,931.394
2011-10-27,957.637
2011-10-28,968.104
2011-10-31,957.332
2011-11-01,945.019
2011-11-02,944.017
2011-11-03,941.836
2011-11-04,952.861
2011-11-07,959.636
2011-11-08,964.57
2011-11-09,952.059
2011-11-10,937.2
2011-11-11,949.046
2011-11-14,928.236
2011-11-15,920.292
2011-11-16,902.681
2011-11-17,893.558
2011-11-18,877.129
2011-11-21,866.489
2011-11-22,871.281
2011-11-23,881.746
2011-11-24,876.126
2011-11-25,866.507
2011-11-28,886.918
2011-11-29,897.792
2011-11-30,925.86
2011-12-01,920.267
2011-12-02,920.449
2011-12-05,927.524
2011-12-06,923.201
2011-12-07,924.527
2011-12-08,925.966
2011-12-09,921.509
2011-12-12,921.676
2011-12-13,919.815
2011-12-14,896.415
2011-12-15,895.701
2011-12-16,905.557
2011-12-19,885.996
2011-12-20,899.726
2011-12-21,898.917
2011-12-22,901.805
2011-12-23,907.903
2011-12-26,907.903
2011-12-27,905.144
2011-12-28,912.469
2011-12-29,912.587
2011-12-30,932.954
2012-01-02,932.954
2012-01-03,945.332
2012-01-04,932.176
2012-01-05,928.789
2012-01-06,922.526
2012-01-09,921.648
2012-01-10,936.872
2012-01-11,936.055
2012-01-12,930.058
2012-01-13,932.433
2012-01-16,935.044
2012-01-17,947.838
2012-01-18,966.756
2012-01-19,964.095
2012-01-20,971.499
2012-01-23,985.373
2012-01-24,980.914
2012-01-25,987.765
2012-01-26,1011.012
2012-01-27,1015.737
2012-01-30,1016.829
2012-01-31,1020.744
2012-02-01,1036.9
2012-02-02,1043.18
2012-02-03,1049.476
2012-02-06,1043.714
2012-02-07,1047.136
2012-02-08,1051.619
2012-02-09,1050.734
2012-02-10,1045.386
2012-02-13,1048.123
2012-02-14,1045.825
2012-02-15,1042.107
2012-02-16,1029.216
2012-02-17,1034.76
2012-02-20,1048.794
2012-02-21,1050.827
2012-02-22,1032.673
2012-02-23,1038.06
2012-02-24,1038.256
2012-02-27,1038.682
2012-02-28,1034.837
2012-02-29,1048.682
2012-03-01,1050.36
2012-03-02,1057.721
2012-03-05,1045.09
2012-03-06,1039.739
2012-03-07,1053.107
2012-03-08,1065.896
2012-03-09,1083.608
2012-03-12,1084.324
2012-03-13,1101.175
2012-03-14,1093.32
2012-03-15,1123.293
2012-03-16,1113.084
2012-03-19,1110.829
2012-03-20,1108.194
2012-03-21,1104.11
2012-03-22,1094.822
2012-03-23,1099.526
2012-03-26,1116.818
2012-03-27,1128.392
2012-03-28,1121.108
2012-03-29,1118.484
2012-03-30,1124.32
2012-04-02,1124.934
2012-04-03,1119.328
2012-04-04,1103.101
2012-04-05,1098.607
2012-04-06,1098.607
2012-04-09,1105.803
2012-04-10,1098.992
2012-04-11,1102.911
2012-04-12,1120.739
2012-04-13,1118.085
2012-04-16,1112.225
2012-04-17,1114.684
2012-04-18,1120.735
2012-04-19,1118.318
2012-04-20,1110.875
2012-04-23,1111.442
2012-04-24,1127.657
2012-04-25,1126.894
2012-04-26,1122.445
2012-04-27,1133.05
2012-04-30,1139.824
2012-05-01,1146.536
2012-05-02,1152.054
2012-05-03,1116.563
2012-05-04,1090.395
2012-05-07,1086.587
2012-05-08,1078.442
2012-05-09,1084.391
2012-05-10,1093.671
2012-05-11,1082.541
2012-05-14,1080.755
2012-05-15,1061.092
2012-05-16,1041.688
2012-05-17,1044.223
2012-05-18,1027.15
2012-05-21,1031.895
2012-05-22,1054.668
2012-05-23,1018.614
2012-05-24,1020.683
2012-05-25,1018.291
2012-05-28,1020.258
2012-05-29,1035.663
2012-05-30,1025.48
2012-05-31,1020.485
2012-06-01,1002.637
2012-06-04,1011.516
2012-06-05,999.597
2012-06-06,1035.696
2012-06-07,1040.257
2012-06-08,1025.98
2012-06-11,1040.035
2012-06-12,1029.66
2012-06-13,1019.113
2012-06-14,1033.973
2012-06-15,1054.52
2012-06-18,1063.967
2012-06-19,1078.395
2012-06-20,1066.241
2012-06-21,1047.498
2012-06-22,1039.072
2012-06-25,1034.341
2012-06-26,1030.181
2012-06-27,1029.447
2012-06-28,1028.123
2012-06-29,1048.147
2012-07-02,1065.122
2012-07-03,1077.496
2012-07-04,1090.82
2012-07-05,1088.534
2012-07-06,1078.984
2012-07-09,1077.442
2012-07-10,1071.956
2012-07-11,1074.841
2012-07-12,1070.025
2012-07-13,1070.718
2012-07-16,1054.883
2012-07-17,1048.657
2012-07-18,1059.426
2012-07-19,1067.406
2012-07-20,1056.528
2012-07-23,1043.364
2012-07-24,1043.098
2012-07-25,1039.493
2012-07-26,1070.433
2012-07-27,1081.345
2012-07-30,1093.06
2012-07-31,1109.237
2012-08-01,1105.569
2012-08-02,1117.368
2012-08-03,1123.736
2012-08-06,1137.113
2012-08-07,1140.447
2012-08-08,1133.568
2012-08-09,1132.662
2012-08-10,1132.989
2012-08-13,1137.603
2012-08-14,1137.033
2012-08-15,1147.481
2012-08-16,1138.539
2012-08-17,1138.722
2012-08-20,1150.331
2012-08-21,1169.57
2012-08-22,1139.783
2012-08-23,1153.171
2012-08-24,1123.519
2012-08-27,1124.73
2012-08-28,1121.25
2012-08-29,1114.164
2012-08-30,1113.159
2012-08-31,1130.883
2012-09-03,1122.11
2012-09-04,1112.582
2012-09-05,1113.878
2012-09-06,1131.984
2012-09-07,1150.645
2012-09-10,1150.53
2012-09-11,1170.135
2012-09-12,1182.281
2012-09-13,1190.241
2012-09-14,1206.956
2012-09-17,1209.862
2012-09-18,1207.26
2012-09-19,1206.393
2012-09-20,1207.68
2012-09-21,1213.119
2012-09-24,1200.433
2012-09-25,1216.257
2012-09-26,1201.689
2012-09-27,1215.797
2012-09-28,1222.27
2012-10-01,1225.7
2012-10-02,1242.911
2012-10-03,1240.781
2012-10-04,1236.253
2012-10-05,1256.155
2012-10-08,1251.395
2012-10-09,1241.043
2012-10-10,1225.152
2012-10-11,1229.292
2012-10-12,1232.529
2012-10-15,1242.647
2012-10-16,1249.333
2012-10-17,1264.042
2012-10-18,1277.691
2012-10-19,1260.673
2012-10-22,1260.596
2012-10-23,1256.92
2012-10-24,1256.764
2012-10-25,1261.492
2012-10-26,1254.994
2012-10-29,1238.957
2012-10-30,1232.756
2012-10-31,1241.551
2012-11-01,1238.256
2012-11-02,1240.254
2012-11-05,1235.123
2012-11-06,1244.49
2012-11-07,1249.483
2012-11-08,1239.785
2012-11-09,1234.585
2012-11-12,1258.778
2012-11-13,1251.771
2012-11-14,1227.087
2012-11-15,1229.716
2012-11-16,1228.371
2012-11-19,1241.744
2012-11-20,1252.989
2012-11-21,1246.851
2012-11-22,1263.718
2012-11-23,1283.683
2012-11-26,1284.447
2012-11-27,1279.157
2012-11-28,1277.136
2012-11-29,1275.74
2012-11-30,1278.254
2012-12-03,1283.532
2012-12-04,1279.111
2012-12-05,1275.565
2012-12-06,1297.6
2012-12-07,1314.232
2012-12-10,1319.321
2012-12-11,1330.275
2012-12-12,1319.472
2012-12-13,1314.315
2012-12-14,1310.762
2012-12-17,1303.158
2012-12-18,1300.952
2012-12-19,1314.436
2012-12-20,1326.114
2012-12-21,1295.363
2012-12-24,1299.676
2012-12-25,1299.676
2012-12-26,1290.759
2012-12-27,1299.867
2012-12-28,1305.633
2012-12-31,1309.736
2013-01-01,1309.736
2013-01-02,1323.31
2013-01-03,1324.739
2013-01-04,1316.538
2013-01-07,1326.609
2013-01-08,1328.603
2013-01-09,1341.371
2013-01-10,1360.614
2013-01-11,1362.413
2013-01-14,1374.584
2013-01-15,1378.638
2013-01-16,1379.304
2013-01-17,1396.891
2013-01-18,1381.544
2013-01-21,1395.295
2013-01-22,1404.193
2013-01-23,1408.349
2013-01-24,1399.163
2013-01-25,1402.523
2013-01-28,1392.76
2013-01-29,1402.14
2013-01-30,1414.917
2013-01-31,1438.562
2013-02-01,1439.156
2013-02-04,1430.865
2013-02-05,1405.926
2013-02-06,1405.092
2013-02-07,1380.988
2013-02-08,1397.306
2013-02-11,1391.023
2013-02-12,1401.654
2013-02-13,1400.563
2013-02-14,1416.922
2013-02-15,1399.999
2013-02-18,1411.462
2013-02-19,1432.369
2013-02-20,1381.766
2013-02-21,1354.713
2013-02-22,1375.832
2013-02-25,1387.086
2013-02-26,1368.348
2013-02-27,1381.131
2013-02-28,1408.636
2013-03-01,1400.596
2013-03-04,1376.361
2013-03-05,1393.872
2013-03-06,1407.831
2013-03-07,1412.902
2013-03-08,1408.677
2013-03-11,1419.354
2013-03-12,1417.267
2013-03-13,1396.347
2013-03-14,1407.117
2013-03-15,1417.751
2013-03-18,1391.591
2013-03-19,1383.165
2013-03-20,1377.591
2013-03-21,1400.078
2013-03-22,1398.765
2013-03-25,1391.928
2013-03-26,1390.67
2013-03-27,1415.294
2013-03-28,1419.353
2013-03-29,1419.353
2013-04-01,1417.913
2013-04-02,1418.492
2013-04-03,1428.905
2013-04-04,1432.414
2013-04-05,1442.251
2013-04-08,1437.233
2013-04-09,1440.349
2013-04-10,1459.521
2013-04-11,1471.835
2013-04-12,1468.187
2013-04-15,1448.965
2013-04-16,1437.945
2013-04-17,1446.434
2013-04-18,1433.719
2013-04-19,1435.658
2013-04-22,1443.841
2013-04-23,1460.045
2013-04-24,1473.198
2013-04-25,1486.1
2013-04-26,1480.408
2013-04-29,1497.373
2013-04-30,1508.03
2013-05-01,1482.946
2013-05-02,1472.436
2013-05-03,1450.47
2013-05-06,1458.922
2013-05-07,1470.985
2013-05-08,1465.75
2013-05-09,1479.783
2013-05-10,1463.519
2013-05-13,1459.165
2013-05-14,1451.356
2013-05-15,1448.469
2013-05-16,1435.577
2013-05-17,1387.394
2013-05-20,1388.397
2013-05-21,1384.765
2013-05-22,1387.008
2013-05-23,1391.646
2013-05-24,1373.23
2013-05-27,1356.925
2013-05-28,1354.618
2013-05-29,1365.066
2013-05-30,1355.542
2013-05-31,1340.304
2013-06-03,1355.431
2013-06-04,1326.835
2013-06-05,1318.402
2013-06-06,1322.915
2013-06-07,1305.318
2013-06-10,1312.909
2013-06-11,1303.104
2013-06-12,1318.732
2013-06-13,1309.308
2013-06-14,1328.678
2013-06-17,1330.868
2013-06-18,1326.214
2013-06-19,1326.972
2013-06-20,1260.811
2013-06-21,1252.179
2013-06-24,1248.553
2013-06-25,1229.675
2013-06-26,1276.102
2013-06-27,1278.164
2013-06-28,1267.575
2013-07-01,1275.456
2013-07-02,1281.179
2013-07-03,1284.197
2013-07-04,1304.296
2013-07-05,1286.595
2013-07-08,1308.749
2013-07-09,1323.93
2013-07-10,1323.562
2013-07-11,1316.746
2013-07-12,1322.887
2013-07-15,1342.553
2013-07-16,1346.333
2013-07-17,1340.146
2013-07-18,1334.256
2013-07-19,1337.718
2013-07-22,1345.098
2013-07-23,1357.384
2013-07-24,1358.728
2013-07-25,1367.509
2013-07-26,1372.387
2013-07-29,1358.506
2013-07-30,1336.188
2013-07-31,1327.419
2013-08-01,1318.431
2013-08-02,1331.81
2013-08-05,1323.01
2013-08-06,1341.707
2013-08-07,1346.111
2013-08-08,1359.708
2013-08-09,1357.264
2013-08-12,1349.595
2013-08-13,1332.636
2013-08-14,1349.051
2013-08-15,1347.576
2013-08-16,1351.384
2013-08-19,1348.266
2013-08-20,1337.739
2013-08-21,1340.004
2013-08-22,1325.467
2013-08-23,1313.514
2013-08-26,1334.07
2013-08-27,1322.254
2013-08-28,1316.955
2013-08-29,1318.393
2013-08-30,1322.106
2013-09-02,1347.951
2013-09-03,1353.246
2013-09-04,1366.227
2013-09-05,1360.492
2013-09-06,1376.423
2013-09-09,1381.155
2013-09-10,1392.627
2013-09-11,1396.059
2013-09-12,1405.31
2013-09-13,1410.04
2013-09-16,1429.274
2013-09-17,1441.934
2013-09-18,1442.901
2013-09-19,1487.892
2013-09-20,1474.521
2013-09-23,1470.498
2013-09-24,1458.292
2013-09-25,1476.307
2013-09-26,1485.505
2013-09-27,1492.709
2013-09-30,1486.366
2013-10-01,1470.966
2013-10-02,1478.487
2013-10-03,1486.164
2013-10-04,1494.11
2013-10-07,1488.115
2013-10-08,1484.286
2013-10-09,1473.619
2013-10-10,1467.279
2013-10-11,1484.848
2013-10-14,1489.426
2013-10-15,1500.986
2013-10-16,1504.088
2013-10-17,1524.497
2013-10-18,1519.794
2013-10-21,1521.138
2013-10-22,1537.944
2013-10-23,1539.524
2013-10-24,1516.772
2013-10-25,1511.6
2013-10-28,1509.686
2013-10-29,1493.777
2013-10-30,1500.272
2013-10-31,1523.656
2013-11-01,1512.288
2013-11-04,1521.855
2013-11-05,1530.768
2013-11-06,1543.293
2013-11-07,1518.306
2013-11-08,1519.572
2013-11-11,1506.582
2013-11-12,1505.872
2013-11-13,1509.12
2013-11-14,1517.448
2013-11-15,1518.149
2013-11-18,1519.066
2013-11-19,1500.861
2013-11-20,1490.771
2013-11-21,1464.589
2013-11-22,1456.181
2013-11-25,1457.486
2013-11-26,1442.281
2013-11-27,1434.093
2013-11-28,1437.411
2013-11-29,1431.616
2013-12-02,1436.24
2013-12-03,1439.245
2013-12-04,1414.756
2013-12-05,1426.587
2013-12-06,1447.45
2013-12-09,1461.648
2013-12-10,1456.28
2013-12-11,1433.817
2013-12-12,1442.582
2013-12-13,1451.092
2013-12-16,1469.137
2013-12-17,1456.922
2013-12-18,1436.694
2013-12-19,1440.353
2013-12-20,1437.421
2013-12-23,1449.709
2013-12-24,1457.428
2013-12-25,1457.428
2013-12-26,1451.023
2013-12-27,1462.639
2013-12-30,1462.468
2013-12-31,1454.965
2014-01-01,1454.965
2014-01-02,1451.871
2014-01-03,1484.015
2014-01-06,1468.095
2014-01-07,1463.942
2014-01-08,1471.671
2014-01-09,1461.902
2014-01-10,1475.29
2014-01-13,1501.366
2014-01-14,1503.177
2014-01-15,1500.001
2014-01-16,1499.561
2014-01-17,1475.498
2014-01-20,1479.057
2014-01-21,1497.544
2014-01-22,1501.84
2014-01-23,1493.466
2014-01-24,1472.115
2014-01-27,1475.76
2014-01-28,1474.948
2014-01-29,1479.789
2014-01-30,1444.776
2014-01-31,1438.168
2014-02-03,1441.76
2014-02-04,1437.276
2014-02-05,1444.622
2014-02-06,1455.796
2014-02-07,1468.187
2014-02-10,1473.231
2014-02-11,1478.449
2014-02-12,1479.904
2014-02-13,1489.203
2014-02-14,1492.218
2014-02-17,1489.326
2014-02-18,1475.58
2014-02-19,1488.484
2014-02-20,1485.502
2014-02-21,1479.777
2014-02-24,1508.526
2014-02-25,1508.096
2014-02-26,1507.092
2014-02-27,1527.472
2014-02-28,1546.8
2014-03-03,1543.297
2014-03-04,1549.333
2014-03-05,1568.643
2014-03-06,1583.83
2014-03-07,1577.507
2014-03-10,1576.078
2014-03-11,1573.994
2014-03-12,1584.203
2014-03-13,1606.67
2014-03-14,1597.93
2014-03-17,1606.979
2014-03-18,1630.816
2014-03-19,1635.709
2014-03-20,1619.715
2014-03-21,1613.798
2014-03-24,1609.077
2014-03-25,1616.561
2014-03-26,1622.364
2014-03-27,1636.394
2014-03-28,1643.259
2014-03-31,1644.429
2014-04-01,1642.973
2014-04-02,1625.799
2014-04-03,1630.909
2014-04-04,1647.693
2014-04-07,1644.027
2014-04-08,1646.282
2014-04-09,1660.541
2014-04-10,1684.183
2014-04-11,1678.835
2014-04-14,1677.741
2014-04-15,1683.628
2014-04-16,1679.805
2014-04-17,1682.859
2014-04-18,1682.859
2014-04-21,1680.312
2014-04-22,1683.995
2014-04-23,1695.047
2014-04-24,1696.007
2014-04-25,1699.57
2014-04-28,1681.918
2014-04-29,1693.924
2014-04-30,1730.657
2014-05-01,1727.913
2014-05-02,1737.871
2014-05-05,1733.066
2014-05-06,1741.925
2014-05-07,1734.077
2014-05-08,1719.007
2014-05-09,1707.684
2014-05-12,1713.779
2014-05-13,1726.035
2014-05-14,1732.649
2014-05-15,1723.515
2014-05-16,1725.834
2014-05-19,1718.272
2014-05-20,1703.989
2014-05-21,1688.671
2014-05-22,1699.754
2014-05-23,1698.46
2014-05-26,1694.308
2014-05-27,1683.015
2014-05-28,1687.535
2014-05-29,1688.069
2014-05-30,1691.399
2014-06-02,1687.913
2014-06-03,1683.078
2014-06-04,1683.784
2014-06-05,1687.083
2014-06-06,1694.225
2014-06-09,1695.322
2014-06-10,1690.134
2014-06-11,1696.107
2014-06-12,1728.851
2014-06-13,1714.846
2014-06-16,1721.952
2014-06-17,1727.243
2014-06-18,1721.541
2014-06-19,1734.482
2014-06-20,1715.867
2014-06-23,1716.194
2014-06-24,1709.421
2014-06-25,1718.207
2014-06-26,1729.909
2014-06-27,1737.38
2014-06-30,1729.805
2014-07-01,1740.704
2014-07-02,1740.162
2014-07-03,1747.043
2014-07-04,1746.248
2014-07-07,1748.026
2014-07-08,1748.831
2014-07-09,1739.778
2014-07-10,1738.826
2014-07-11,1728.853
2014-07-14,1742.873
2014-07-15,1732.436
2014-07-16,1721.357
2014-07-17,1715.309
2014-07-18,1715.154
2014-07-21,1733.673
2014-07-22,1730.343
2014-07-23,1745.739
2014-07-24,1739.55
2014-07-25,1742.651
2014-07-28,1736.835
2014-07-29,1710.29
2014-07-30,1697.071
2014-07-31,1706.866
2014-08-01,1697.691
2014-08-04,1694.339
2014-08-05,1687.529
2014-08-06,1681.782
2014-08-07,1691.344
2014-08-08,1672.184
2014-08-11,1672.067
2014-08-12,1666.187
2014-08-13,1676.362
2014-08-14,1694.084
2014-08-15,1705.019
2014-08-18,1696.06
2014-08-19,1704.666
2014-08-20,1702.504
2014-08-21,1706.877
2014-08-22,1698.793
2014-08-25,1698.535
2014-08-26,1697.968
2014-08-27,1727.897
2014-08-28,1722.286
2014-08-29,1708.592
2014-09-01,1719.312
2014-09-02,1708.353
2014-09-03,1712.933
2014-09-04,1720.212
2014-09-05,1738.039
2014-09-08,1739.345
2014-09-09,1725.285
2014-09-10,1717.278
2014-09-11,1716.342
2014-09-12,1702.625
2014-09-15,1704.902
2014-09-16,1690.118
2014-09-17,1669.341
2014-09-18,1673.795
2014-09-19,1677.564
2014-09-22,1707.441
2014-09-23,1699.172
2014-09-24,1714.232
2014-09-25,1690.94
2014-09-26,1673.995
2014-09-29,1649.405
2014-09-30,1651.944
2014-10-01,1654.371
2014-10-02,1659.585
2014-10-03,1633.176
2014-10-06,1641.105
2014-10-07,1661.275
2014-10-08,1655.39
2014-10-09,1685.266
2014-10-10,1665.013
2014-10-13,1656.79
2014-10-14,1642.627
2014-10-15,1667.977
2014-10-16,1669.241
2014-10-17,1672.808
2014-10-20,1707.754
2014-10-21,1724.511
2014-10-22,1730.021
2014-10-23,1715.311
2014-10-24,1735.375
2014-10-27,1742.113
2014-10-28,1754.92
2014-10-29,1768.997
2014-10-30,1741.578
2014-10-31,1731.735
2014-11-03,1730.266
2014-11-04,1739.988
2014-11-05,1720.916
2014-11-06,1718.942
2014-11-07,1729.356
2014-11-10,1764.32
2014-11-11,1786.399
2014-11-12,1807.073
2014-11-13,1794.966
2014-11-14,1802.799
2014-11-17,1810.972
2014-11-18,1816.64
2014-11-19,1806.757
2014-11-20,1803.002
2014-11-21,1795.147
2014-11-24,1775.371
2014-11-25,1749.971
2014-11-26,1767.395
2014-11-27,1760.631
2014-11-28,1758.271
2014-12-01,1773.501
2014-12-02,1750.918
2014-12-03,1750.243
2014-12-04,1746.206
2014-12-05,1724.484
2014-12-08,1709.297
2014-12-09,1740.727
2014-12-10,1742.729
2014-12-11,1764.586
2014-12-12,1757.453
2014-12-15,1739.726
2014-12-16,1751.203
2014-12-17,1743.801
2014-12-18,1755.521
2014-12-19,1748.249
2014-12-22,1746.807
2014-12-23,1745.579
2014-12-24,1743.611
2014-12-25,1743.611
2014-12-26,1753.558
2014-12-29,1774.024
2014-12-30,1784.833
2014-12-31,1777.991
2015-01-01,1777.991
2015-01-02,1757.176
2015-01-05,1758.732
2015-01-06,1783.686
2015-01-07,1772.174
2015-01-08,1799.491
2015-01-09,1803.647
2015-01-12,1797.494
2015-01-13,1799.79
2015-01-14,1807.892
2015-01-15,1820.476
2015-01-16,1825.583
2015-01-19,1839.369
2015-01-20,1824.381
2015-01-21,1810.422
2015-01-22,1779.886
2015-01-23,1779.913
2015-01-26,1780.64
2015-01-27,1806.438
2015-01-28,1832.708
2015-01-29,1765.071
2015-01-30,1745.171
2015-02-02,1769.733
2015-02-03,1776.029
2015-02-04,1796.963
2015-02-05,1803.934
2015-02-06,1801.612
2015-02-09,1794.332
2015-02-10,1796.15
2015-02-11,1790.929
2015-02-12,1768.53
2015-02-13,1791.134
2015-02-16,1784.018
2015-02-17,1785.541
2015-02-18,1796.075
2015-02-19,1784.286
2015-02-20,1792.557
2015-02-23,1786.469
2015-02-24,1765.178
2015-02-25,1814.652
2015-02-26,1823.807
2015-02-27,1832.485
2015-03-02,1833.411
2015-03-03,1842.355
2015-03-04,1841.03
2015-03-05,1807.278
2015-03-06,1804.091
2015-03-09,1799.23
2015-03-10,1768.32
2015-03-11,1743.685
2015-03-12,1798.586
2015-03-13,1791.677
2015-03-16,1793.686
2015-03-17,1770.986
2015-03-18,1755.082
2015-03-19,1763.027
2015-03-20,1808.548
2015-03-23,1831.578
2015-03-24,1828.904
2015-03-25,1827.53
2015-03-26,1808.654
2015-03-27,1813.318
2015-03-30,1793.258
2015-03-31,1795.987
