Date,NEW ZEALAND SMID VALUE SMID (Small+Mid Cap)
2005-11-08,656.116
2005-11-09,655.948
2005-11-10,657.631
2005-11-11,653.22
2005-11-14,647.464
2005-11-15,655.027
2005-11-16,657.966
2005-11-17,661.823
2005-11-18,664.917
2005-11-21,667.657
2005-11-22,666.205
2005-11-23,669.468
2005-11-24,675.505
2005-11-25,678.695
2005-11-28,680.999
2005-11-29,675.959
2005-11-30,680.475
2005-12-01,677.574
2005-12-02,684.695
2005-12-05,685.491
2005-12-06,676.73
2005-12-07,666.535
2005-12-08,661.942
2005-12-09,657.732
2005-12-12,666.282
2005-12-13,662.701
2005-12-14,666.35
2005-12-15,653.747
2005-12-16,657.845
2005-12-19,662.925
2005-12-20,657.754
2005-12-21,651.7
2005-12-22,646.197
2005-12-23,644.672
2005-12-26,644.672
2005-12-27,647.117
2005-12-28,658.143
2005-12-29,659.934
2005-12-30,664.338
2006-01-02,664.338
2006-01-03,664.63
2006-01-04,667.012
2006-01-05,663.354
2006-01-06,666.644
2006-01-09,668.244
2006-01-10,675.451
2006-01-11,678.043
2006-01-12,674.865
2006-01-13,676.1
2006-01-16,681.146
2006-01-17,673.552
2006-01-18,667.048
2006-01-19,661.044
2006-01-20,660.177
2006-01-23,658.607
2006-01-24,660.573
2006-01-25,665.532
2006-01-26,666.781
2006-01-27,666.866
2006-01-30,665.32
2006-01-31,671.819
2006-02-01,675.657
2006-02-02,680.2
2006-02-03,680.687
2006-02-06,676.621
2006-02-07,675.01
2006-02-08,666.963
2006-02-09,669.626
2006-02-10,672.186
2006-02-13,678.027
2006-02-14,671.306
2006-02-15,672.443
2006-02-16,664.252
2006-02-17,665.623
2006-02-20,667.966
2006-02-21,658.996
2006-02-22,660.842
2006-02-23,663.999
2006-02-24,667.856
2006-02-27,666.856
2006-02-28,670.795
2006-03-01,672.77
2006-03-02,675.132
2006-03-03,671.334
2006-03-06,665.192
2006-03-07,660.613
2006-03-08,658.375
2006-03-09,659.488
2006-03-10,654.145
2006-03-13,659.9
2006-03-14,666.348
2006-03-15,670.15
2006-03-16,661.574
2006-03-17,663.357
2006-03-20,652.923
2006-03-21,652.605
2006-03-22,659.463
2006-03-23,660.673
2006-03-24,646.174
2006-03-27,654.551
2006-03-28,659.802
2006-03-29,655.437
2006-03-30,673.166
2006-03-31,674.161
2006-04-03,676.969
2006-04-04,675.955
2006-04-05,682.146
2006-04-06,687.751
2006-04-07,684.992
2006-04-10,678.705
2006-04-11,680.649
2006-04-12,684.605
2006-04-13,686.177
2006-04-14,686.177
2006-04-17,692.278
2006-04-18,698.235
2006-04-19,704.406
2006-04-20,695.179
2006-04-21,707.118
2006-04-24,703.406
2006-04-25,696.276
2006-04-26,708.413
2006-04-27,711.531
2006-04-28,711.423
2006-05-01,713.208
2006-05-02,714.833
2006-05-03,719.618
2006-05-04,727.07
2006-05-05,727.901
2006-05-08,721.732
2006-05-09,724.661
2006-05-10,724.47
2006-05-11,727.975
2006-05-12,723.023
2006-05-15,704.269
2006-05-16,705.353
2006-05-17,704.892
2006-05-18,697.152
2006-05-19,696.854
2006-05-22,691.081
2006-05-23,693.383
2006-05-24,699.077
2006-05-25,706.179
2006-05-26,707.069
2006-05-29,712.767
2006-05-30,720.47
2006-05-31,717.572
2006-06-01,709.971
2006-06-02,713.354
2006-06-05,713.524
2006-06-06,706.871
2006-06-07,723.03
2006-06-08,727.638
2006-06-09,730.296
2006-06-12,728.045
2006-06-13,717.798
2006-06-14,712.375
2006-06-15,711.401
2006-06-16,713.93
2006-06-19,713.496
2006-06-20,717.663
2006-06-21,717.197
2006-06-22,708.955
2006-06-23,702.508
2006-06-26,699.506
2006-06-27,706.283
2006-06-28,687.433
2006-06-29,691.734
2006-06-30,705.306
2006-07-03,700.835
2006-07-04,704.636
2006-07-05,697.708
2006-07-06,703.871
2006-07-07,711.403
2006-07-10,712.833
2006-07-11,717.333
2006-07-12,716.815
2006-07-13,723.363
2006-07-14,719.815
2006-07-17,718.58
2006-07-18,722.917
2006-07-19,715.224
2006-07-20,716.002
2006-07-21,716.333
2006-07-24,711.674
2006-07-25,715.183
2006-07-26,714.474
2006-07-27,709.973
2006-07-28,706.597
2006-07-31,707.138
2006-08-01,707.345
2006-08-02,705.045
2006-08-03,709.152
2006-08-04,716.008
2006-08-07,712.67
2006-08-08,720.343
2006-08-09,713.62
2006-08-10,716.005
2006-08-11,716.881
2006-08-14,708.592
2006-08-15,709.664
2006-08-16,721.041
2006-08-17,718.753
2006-08-18,713.896
2006-08-21,704.758
2006-08-22,701.789
2006-08-23,710.025
2006-08-24,705.938
2006-08-25,702.189
2006-08-28,704.33
2006-08-29,710.567
2006-08-30,720.304
2006-08-31,728.713
2006-09-01,730.282
2006-09-04,730.055
2006-09-05,724.372
2006-09-06,727.638
2006-09-07,724.171
2006-09-08,713.284
2006-09-11,715.808
2006-09-12,715.526
2006-09-13,721.245
2006-09-14,739.048
2006-09-15,753.03
2006-09-18,755.297
2006-09-19,759.333
2006-09-20,751.651
2006-09-21,760.787
2006-09-22,758.065
2006-09-25,765.378
2006-09-26,763.935
2006-09-27,760.084
2006-09-28,765.734
2006-09-29,761.142
2006-10-02,765.041
2006-10-03,775.481
2006-10-04,773.9
2006-10-05,777.026
2006-10-06,773.867
2006-10-09,770.486
2006-10-10,774.796
2006-10-11,781.021
2006-10-12,781.32
2006-10-13,780.146
2006-10-16,783.025
2006-10-17,789.555
2006-10-18,787.598
2006-10-19,789.803
2006-10-20,787.397
2006-10-23,783.089
2006-10-24,782.202
2006-10-25,781.38
2006-10-26,776.211
2006-10-27,784.454
2006-10-30,790.156
2006-10-31,802.574
2006-11-01,812.074
2006-11-02,811.332
2006-11-03,805.868
2006-11-06,802.868
2006-11-07,812.779
2006-11-08,806.452
2006-11-09,806.181
2006-11-10,814.911
2006-11-13,805.682
2006-11-14,809.222
2006-11-15,810.811
2006-11-16,814.905
2006-11-17,813.776
2006-11-20,818.026
2006-11-21,824.252
2006-11-22,820.558
2006-11-23,822.778
2006-11-24,823.239
2006-11-27,816.287
2006-11-28,821.404
2006-11-29,828.814
2006-11-30,835.129
2006-12-01,835.41
2006-12-04,835.648
2006-12-05,831.089
2006-12-06,831.768
2006-12-07,834.213
2006-12-08,840.404
2006-12-11,835.038
2006-12-12,840.786
2006-12-13,847.448
2006-12-14,865.312
2006-12-15,869.14
2006-12-18,867.559
2006-12-19,873.077
2006-12-20,883.173
2006-12-21,884.107
2006-12-22,895.323
2006-12-25,895.323
2006-12-26,895.003
2006-12-27,897.842
2006-12-28,896.581
2006-12-29,899.912
2007-01-01,899.912
2007-01-02,903.231
2007-01-03,899.09
2007-01-04,893.044
2007-01-05,880.813
2007-01-08,887.955
2007-01-09,893.005
2007-01-10,879.504
2007-01-11,886.238
2007-01-12,880.809
2007-01-15,885.992
2007-01-16,886.652
2007-01-17,884.764
2007-01-18,889.434
2007-01-19,890.269
2007-01-22,902.466
2007-01-23,905.864
2007-01-24,897.812
2007-01-25,903.144
2007-01-26,894.069
2007-01-29,898.552
2007-01-30,890.276
2007-01-31,895.004
2007-02-01,885.849
2007-02-02,887.404
2007-02-05,893.503
2007-02-06,888.269
2007-02-07,908.416
2007-02-08,901.313
2007-02-09,899.228
2007-02-12,896.9
2007-02-13,898.758
2007-02-14,907.765
2007-02-15,911.019
2007-02-16,910.997
2007-02-19,912.512
2007-02-20,912.679
2007-02-21,915.716
2007-02-22,912.838
2007-02-23,914.312
2007-02-26,920.54
2007-02-27,913.807
2007-02-28,894.837
2007-03-01,888.414
2007-03-02,892.799
2007-03-05,867.142
2007-03-06,877.752
2007-03-07,892.08
2007-03-08,891.291
2007-03-09,902.137
2007-03-12,910.06
2007-03-13,915.871
2007-03-14,897.361
2007-03-15,907.409
2007-03-16,911.834
2007-03-19,919.797
2007-03-20,921.459
2007-03-21,923.644
2007-03-22,939.54
2007-03-23,937.253
2007-03-26,946.891
2007-03-27,959.012
2007-03-28,945.72
2007-03-29,951.373
2007-03-30,949.63
2007-04-02,963.354
2007-04-03,966.469
2007-04-04,966.628
2007-04-05,967.326
2007-04-06,967.326
2007-04-09,962.514
2007-04-10,975.293
2007-04-11,971.667
2007-04-12,971.141
2007-04-13,988.042
2007-04-16,988.246
2007-04-17,992.751
2007-04-18,987.992
2007-04-19,984.775
2007-04-20,982.634
2007-04-23,986.902
2007-04-24,975.727
2007-04-25,980.195
2007-04-26,977.475
2007-04-27,983.743
2007-04-30,981.022
2007-05-01,979.341
2007-05-02,980.556
2007-05-03,983.395
2007-05-04,986.133
2007-05-07,997.045
2007-05-08,998.695
2007-05-09,995.027
2007-05-10,991.626
2007-05-11,989.072
2007-05-14,995.477
2007-05-15,995.099
2007-05-16,994.301
2007-05-17,996.661
2007-05-18,995.835
2007-05-21,990.59
2007-05-22,995.52
2007-05-23,1000.427
2007-05-24,992.332
2007-05-25,986.609
2007-05-28,983.432
2007-05-29,986.917
2007-05-30,988.115
2007-05-31,1000.0
2007-06-01,1015.834
2007-06-04,1021.031
2007-06-05,1031.54
2007-06-06,1023.808
2007-06-07,1027.617
2007-06-08,1016.408
2007-06-11,1008.438
2007-06-12,1014.136
2007-06-13,1002.439
2007-06-14,1005.374
2007-06-15,1023.152
2007-06-18,1056.171
2007-06-19,1072.99
2007-06-20,1078.864
2007-06-21,1070.369
2007-06-22,1077.649
2007-06-25,1075.345
2007-06-26,1070.431
2007-06-27,1044.888
2007-06-28,1055.915
2007-06-29,1068.267
2007-07-02,1081.322
2007-07-03,1078.573
2007-07-04,1075.575
2007-07-05,1081.239
2007-07-06,1077.361
2007-07-09,1072.009
2007-07-10,1067.845
2007-07-11,1064.402
2007-07-12,1075.256
2007-07-13,1079.792
2007-07-16,1083.78
2007-07-17,1080.42
2007-07-18,1087.508
2007-07-19,1091.245
2007-07-20,1104.692
2007-07-23,1113.245
2007-07-24,1120.098
2007-07-25,1106.185
2007-07-26,1093.314
2007-07-27,1042.305
2007-07-30,1028.145
2007-07-31,1040.535
2007-08-01,1022.804
2007-08-02,1025.961
2007-08-03,1016.428
2007-08-06,995.991
2007-08-07,1009.523
2007-08-08,1009.155
2007-08-09,1006.596
2007-08-10,974.014
2007-08-13,962.031
2007-08-14,954.49
2007-08-15,922.51
2007-08-16,865.304
2007-08-17,860.917
2007-08-20,894.416
2007-08-21,902.394
2007-08-22,913.109
2007-08-23,935.322
2007-08-24,934.798
2007-08-27,941.852
2007-08-28,928.315
2007-08-29,915.327
2007-08-30,926.767
2007-08-31,918.483
2007-09-03,916.265
2007-09-04,916.024
2007-09-05,904.439
2007-09-06,905.501
2007-09-07,909.727
2007-09-10,906.608
2007-09-11,924.398
2007-09-12,942.098
2007-09-13,944.675
2007-09-14,943.584
2007-09-17,939.263
2007-09-18,933.693
2007-09-19,982.669
2007-09-20,998.507
2007-09-21,1020.34
2007-09-24,1014.064
2007-09-25,1008.937
2007-09-26,1015.969
2007-09-27,1020.737
2007-09-28,1031.612
2007-10-01,1054.856
2007-10-02,1052.976
2007-10-03,1052.463
2007-10-04,1043.171
2007-10-05,1047.742
2007-10-08,1053.686
2007-10-09,1050.674
2007-10-10,1049.921
2007-10-11,1073.018
2007-10-12,1076.136
2007-10-15,1070.597
2007-10-16,1036.27
2007-10-17,1046.525
2007-10-18,1053.117
2007-10-19,1047.27
2007-10-22,1035.881
2007-10-23,1047.051
2007-10-24,1047.139
2007-10-25,1063.37
2007-10-26,1060.032
2007-10-29,1058.647
2007-10-30,1059.386
2007-10-31,1052.32
2007-11-01,1047.569
2007-11-02,1035.716
2007-11-05,1039.124
2007-11-06,1048.404
2007-11-07,1077.646
2007-11-08,1059.939
2007-11-09,1032.819
2007-11-12,998.392
2007-11-13,1013.559
2007-11-14,1026.655
2007-11-15,1016.53
2007-11-16,1014.602
2007-11-19,1013.485
2007-11-20,1010.04
2007-11-21,1000.13
2007-11-22,988.726
2007-11-23,987.897
2007-11-26,990.699
2007-11-27,999.786
2007-11-28,1004.566
2007-11-29,1013.494
2007-11-30,1006.636
2007-12-03,1014.358
2007-12-04,1005.418
2007-12-05,1001.213
2007-12-06,1012.111
2007-12-07,1041.157
2007-12-10,1035.476
2007-12-11,1034.414
2007-12-12,1042.575
2007-12-13,1025.078
2007-12-14,1011.977
2007-12-17,975.519
2007-12-18,974.994
2007-12-19,978.426
2007-12-20,978.981
2007-12-21,1008.372
2007-12-24,1021.796
2007-12-25,1021.796
2007-12-26,1025.46
2007-12-27,1028.79
2007-12-28,1025.258
2007-12-31,1014.311
2008-01-01,1014.311
2008-01-02,1017.541
2008-01-03,1019.059
2008-01-04,1005.085
2008-01-07,980.52
2008-01-08,985.734
2008-01-09,987.199
2008-01-10,999.56
2008-01-11,995.844
2008-01-14,996.126
2008-01-15,985.535
2008-01-16,954.734
2008-01-17,956.715
2008-01-18,931.401
2008-01-21,907.522
2008-01-22,915.817
2008-01-23,912.319
2008-01-24,935.881
2008-01-25,950.158
2008-01-28,956.029
2008-01-29,955.001
2008-01-30,955.232
2008-01-31,951.141
2008-02-01,976.824
2008-02-04,981.816
2008-02-05,964.744
2008-02-06,965.114
2008-02-07,967.878
2008-02-08,946.546
2008-02-11,939.161
2008-02-12,952.156
2008-02-13,936.653
2008-02-14,948.857
2008-02-15,942.473
2008-02-18,974.4
2008-02-19,984.279
2008-02-20,971.535
2008-02-21,977.177
2008-02-22,976.178
2008-02-25,976.748
2008-02-26,952.276
2008-02-27,965.161
2008-02-28,966.428
2008-02-29,941.765
2008-03-03,948.848
2008-03-04,931.392
2008-03-05,938.516
2008-03-06,936.065
2008-03-07,924.523
2008-03-10,925.856
2008-03-11,932.507
2008-03-12,935.737
2008-03-13,957.668
2008-03-14,935.598
2008-03-17,908.45
2008-03-18,924.834
2008-03-19,928.594
2008-03-20,891.645
2008-03-21,891.645
2008-03-24,901.548
2008-03-25,908.019
2008-03-26,904.69
2008-03-27,896.221
2008-03-28,902.348
2008-03-31,888.575
2008-04-01,898.266
2008-04-02,916.473
2008-04-03,925.182
2008-04-04,930.184
2008-04-07,950.005
2008-04-08,935.103
2008-04-09,921.084
2008-04-10,913.963
2008-04-11,879.271
2008-04-14,874.096
2008-04-15,884.55
2008-04-16,890.415
2008-04-17,893.237
2008-04-18,893.219
2008-04-21,913.067
2008-04-22,917.01
2008-04-23,923.853
2008-04-24,902.541
2008-04-25,897.561
2008-04-28,907.412
2008-04-29,876.216
2008-04-30,889.712
2008-05-01,891.761
2008-05-02,910.777
2008-05-05,926.157
2008-05-06,931.495
2008-05-07,906.714
2008-05-08,905.915
2008-05-09,885.213
2008-05-12,901.472
2008-05-13,901.766
2008-05-14,891.904
2008-05-15,881.238
2008-05-16,914.182
2008-05-19,914.198
2008-05-20,913.201
2008-05-21,912.455
2008-05-22,914.606
2008-05-23,917.344
2008-05-26,919.04
2008-05-27,916.963
2008-05-28,911.809
2008-05-29,910.592
2008-05-30,925.055
2008-06-02,926.473
2008-06-03,897.494
2008-06-04,909.689
2008-06-05,886.895
2008-06-06,885.924
2008-06-09,873.117
2008-06-10,861.789
2008-06-11,858.449
2008-06-12,840.262
2008-06-13,841.945
2008-06-16,845.59
2008-06-17,849.957
2008-06-18,847.705
2008-06-19,850.092
2008-06-20,832.813
2008-06-23,831.054
2008-06-24,830.813
2008-06-25,820.68
2008-06-26,823.653
2008-06-27,812.931
2008-06-30,809.978
2008-07-01,787.533
2008-07-02,786.162
2008-07-03,763.532
2008-07-04,783.001
2008-07-07,768.81
2008-07-08,780.633
2008-07-09,797.874
2008-07-10,776.094
2008-07-11,778.688
2008-07-14,767.56
2008-07-15,774.002
2008-07-16,778.177
2008-07-17,787.136
2008-07-18,788.43
2008-07-21,783.735
2008-07-22,781.022
2008-07-23,787.89
2008-07-24,789.272
2008-07-25,785.788
2008-07-28,795.874
2008-07-29,781.92
2008-07-30,796.108
2008-07-31,810.868
2008-08-01,784.684
2008-08-04,800.089
2008-08-05,783.833
2008-08-06,787.299
2008-08-07,786.928
2008-08-08,744.378
2008-08-11,742.166
2008-08-12,732.871
2008-08-13,733.763
2008-08-14,730.194
2008-08-15,730.524
2008-08-18,739.657
2008-08-19,735.099
2008-08-20,741.874
2008-08-21,750.923
2008-08-22,736.396
2008-08-25,748.004
2008-08-26,729.198
2008-08-27,730.768
2008-08-28,732.467
2008-08-29,735.272
2008-09-01,726.623
2008-09-02,725.3
2008-09-03,717.301
2008-09-04,706.302
2008-09-05,689.338
2008-09-08,701.917
2008-09-09,692.748
2008-09-10,684.273
2008-09-11,661.78
2008-09-12,678.354
2008-09-15,666.658
2008-09-16,639.919
2008-09-17,652.425
2008-09-18,645.416
2008-09-19,660.02
2008-09-22,686.744
2008-09-23,676.303
2008-09-24,681.1
2008-09-25,671.612
2008-09-26,661.99
2008-09-29,659.048
2008-09-30,631.181
2008-10-01,660.643
2008-10-02,666.914
2008-10-03,658.032
2008-10-06,605.297
2008-10-07,598.124
2008-10-08,551.72
2008-10-09,566.925
2008-10-10,518.981
2008-10-13,517.633
2008-10-14,566.971
2008-10-15,548.108
2008-10-16,501.678
2008-10-17,524.308
2008-10-20,544.907
2008-10-21,543.399
2008-10-22,519.643
2008-10-23,495.061
2008-10-24,463.153
2008-10-27,450.697
2008-10-28,447.648
2008-10-29,474.904
2008-10-30,487.09
2008-10-31,490.676
2008-11-03,509.623
2008-11-04,516.828
2008-11-05,521.127
2008-11-06,498.932
2008-11-07,488.083
2008-11-10,505.39
2008-11-11,484.808
2008-11-12,470.261
2008-11-13,464.75
2008-11-14,475.849
2008-11-17,466.179
2008-11-18,457.704
2008-11-19,456.56
2008-11-20,430.606
2008-11-21,416.146
2008-11-24,432.07
2008-11-25,438.341
2008-11-26,446.396
2008-11-27,456.216
2008-11-28,460.195
2008-12-01,440.778
2008-12-02,434.31
2008-12-03,449.159
2008-12-04,449.213
2008-12-05,436.564
2008-12-08,449.507
2008-12-09,453.82
2008-12-10,461.064
2008-12-11,468.619
2008-12-12,451.975
2008-12-15,462.339
2008-12-16,477.921
2008-12-17,495.175
2008-12-18,502.693
2008-12-19,473.539
2008-12-22,472.595
2008-12-23,464.561
2008-12-24,469.464
2008-12-25,469.464
2008-12-26,470.362
2008-12-29,474.107
2008-12-30,466.121
2008-12-31,479.794
2009-01-01,479.794
2009-01-02,480.327
2009-01-05,487.435
2009-01-06,499.102
2009-01-07,501.192
2009-01-08,502.841
2009-01-09,506.807
2009-01-12,500.372
2009-01-13,480.771
2009-01-14,466.318
2009-01-15,445.569
2009-01-16,457.022
2009-01-19,454.297
2009-01-20,444.52
2009-01-21,440.313
2009-01-22,450.836
2009-01-23,448.056
2009-01-26,450.492
2009-01-27,456.226
2009-01-28,462.348
2009-01-29,454.258
2009-01-30,445.862
2009-02-02,441.386
2009-02-03,445.544
2009-02-04,447.476
2009-02-05,452.907
2009-02-06,463.88
2009-02-09,478.557
2009-02-10,464.935
2009-02-11,448.587
2009-02-12,450.053
2009-02-13,460.332
2009-02-16,429.138
2009-02-17,424.678
2009-02-18,414.415
2009-02-19,419.308
2009-02-20,403.21
2009-02-23,399.834
2009-02-24,398.648
2009-02-25,407.54
2009-02-26,402.187
2009-02-27,395.773
2009-03-02,382.943
2009-03-03,377.277
2009-03-04,395.918
2009-03-05,404.523
2009-03-06,398.148
2009-03-09,387.255
2009-03-10,393.995
2009-03-11,402.327
2009-03-12,407.026
2009-03-13,416.466
2009-03-16,421.364
2009-03-17,426.9
2009-03-18,434.905
2009-03-19,469.166
2009-03-20,456.01
2009-03-23,461.449
2009-03-24,464.411
2009-03-25,465.183
2009-03-26,472.607
2009-03-27,469.72
2009-03-30,465.729
2009-03-31,459.283
2009-04-01,454.247
2009-04-02,467.464
2009-04-03,472.788
2009-04-06,488.445
2009-04-07,479.513
2009-04-08,466.108
2009-04-09,472.122
2009-04-10,472.122
2009-04-13,475.446
2009-04-14,483.006
2009-04-15,477.543
2009-04-16,484.609
2009-04-17,494.371
2009-04-20,478.265
2009-04-21,474.894
2009-04-22,473.484
2009-04-23,478.23
2009-04-24,488.644
2009-04-27,488.584
2009-04-28,489.71
2009-04-29,503.809
2009-04-30,514.658
2009-05-01,498.685
2009-05-04,519.181
2009-05-05,531.187
2009-05-06,533.4
2009-05-07,547.147
2009-05-08,544.05
2009-05-11,541.901
2009-05-12,536.093
2009-05-13,531.321
2009-05-14,518.178
2009-05-15,519.271
2009-05-18,516.79
2009-05-19,529.48
2009-05-20,539.372
2009-05-21,530.488
2009-05-22,543.441
2009-05-25,532.415
2009-05-26,543.273
2009-05-27,554.539
2009-05-28,545.214
2009-05-29,563.34
2009-06-01,569.981
2009-06-02,592.256
2009-06-03,577.51
2009-06-04,562.983
2009-06-05,572.168
2009-06-08,551.598
2009-06-09,561.273
2009-06-10,565.657
2009-06-11,569.354
2009-06-12,568.817
2009-06-15,569.357
2009-06-16,562.757
2009-06-17,554.853
2009-06-18,576.211
2009-06-19,571.8
2009-06-22,565.279
2009-06-23,560.048
2009-06-24,564.919
2009-06-25,568.303
2009-06-26,573.472
2009-06-29,582.714
2009-06-30,583.475
2009-07-01,576.267
2009-07-02,559.687
2009-07-03,563.819
2009-07-06,558.942
2009-07-07,568.534
2009-07-08,569.277
2009-07-09,562.929
2009-07-10,559.514
2009-07-13,558.337
2009-07-14,564.133
2009-07-15,576.827
2009-07-16,583.754
2009-07-17,585.372
2009-07-20,595.837
2009-07-21,609.201
2009-07-22,615.927
2009-07-23,624.378
2009-07-24,626.658
2009-07-27,635.553
2009-07-28,643.627
2009-07-29,629.4
2009-07-30,626.945
2009-07-31,632.606
2009-08-03,650.438
2009-08-04,658.364
2009-08-05,662.104
2009-08-06,648.204
2009-08-07,653.067
2009-08-10,654.335
2009-08-11,642.907
2009-08-12,658.427
2009-08-13,679.293
2009-08-14,679.769
2009-08-17,650.311
2009-08-18,654.959
2009-08-19,654.564
2009-08-20,652.912
2009-08-21,656.763
2009-08-24,673.221
2009-08-25,674.908
2009-08-26,672.922
2009-08-27,665.695
2009-08-28,684.005
2009-08-31,674.586
2009-09-01,662.056
2009-09-02,647.057
2009-09-03,659.819
2009-09-04,671.31
2009-09-07,687.375
2009-09-08,686.785
2009-09-09,686.147
2009-09-10,688.536
2009-09-11,702.631
2009-09-14,693.988
2009-09-15,691.369
2009-09-16,706.541
2009-09-17,719.815
2009-09-18,709.215
2009-09-21,700.235
2009-09-22,717.192
2009-09-23,720.876
2009-09-24,713.926
2009-09-25,703.726
2009-09-28,710.762
2009-09-29,710.206
2009-09-30,721.402
2009-10-01,727.103
2009-10-02,709.148
2009-10-05,711.121
2009-10-06,727.621
2009-10-07,716.413
2009-10-08,732.827
2009-10-09,724.056
2009-10-12,725.214
2009-10-13,722.695
2009-10-14,730.042
2009-10-15,733.343
2009-10-16,730.801
2009-10-19,743.681
2009-10-20,750.708
2009-10-21,750.087
2009-10-22,742.509
2009-10-23,745.33
2009-10-26,739.704
2009-10-27,728.847
2009-10-28,722.625
2009-10-29,722.031
2009-10-30,712.966
2009-11-02,705.13
2009-11-03,698.412
2009-11-04,704.041
2009-11-05,689.711
2009-11-06,701.824
2009-11-09,718.533
2009-11-10,716.737
2009-11-11,717.259
2009-11-12,719.026
2009-11-13,723.788
2009-11-16,732.08
2009-11-17,719.913
2009-11-18,724.257
2009-11-19,706.074
2009-11-20,697.083
2009-11-23,705.113
2009-11-24,694.894
2009-11-25,693.916
2009-11-26,683.811
2009-11-27,671.519
2009-11-30,687.03
2009-12-01,701.987
2009-12-02,702.341
2009-12-03,699.207
2009-12-04,689.906
2009-12-07,677.717
2009-12-08,674.677
2009-12-09,677.879
2009-12-10,697.327
2009-12-11,685.612
2009-12-14,685.151
2009-12-15,687.376
2009-12-16,689.149
2009-12-17,680.012
2009-12-18,687.103
2009-12-21,683.725
2009-12-22,682.887
2009-12-23,692.721
2009-12-24,689.151
2009-12-25,689.151
2009-12-28,692.772
2009-12-29,711.342
2009-12-30,707.769
2009-12-31,715.772
2010-01-01,715.772
2010-01-04,721.92
2010-01-05,737.039
2010-01-06,735.395
2010-01-07,734.249
2010-01-08,745.42
2010-01-11,754.048
2010-01-12,752.298
2010-01-13,745.75
2010-01-14,748.484
2010-01-15,740.322
2010-01-18,739.202
2010-01-19,728.625
2010-01-20,711.5
2010-01-21,701.884
2010-01-22,692.412
2010-01-25,694.815
2010-01-26,696.236
2010-01-27,692.321
2010-01-28,690.486
2010-01-29,682.953
2010-02-01,681.613
2010-02-02,681.919
2010-02-03,677.931
2010-02-04,667.889
2010-02-05,649.119
2010-02-08,647.596
2010-02-09,647.585
2010-02-10,651.996
2010-02-11,654.019
2010-02-12,655.002
2010-02-15,654.751
2010-02-16,668.184
2010-02-17,676.588
2010-02-18,677.618
2010-02-19,665.368
2010-02-22,673.048
2010-02-23,666.555
2010-02-24,664.231
2010-02-25,660.558
2010-02-26,673.219
2010-03-01,665.159
2010-03-02,664.934
2010-03-03,668.269
2010-03-04,668.967
2010-03-05,675.795
2010-03-08,680.872
2010-03-09,676.806
2010-03-10,688.066
2010-03-11,677.354
2010-03-12,680.107
2010-03-15,677.481
2010-03-16,678.247
2010-03-17,682.857
2010-03-18,685.111
2010-03-19,678.088
2010-03-22,679.002
2010-03-23,676.985
2010-03-24,673.152
2010-03-25,681.826
2010-03-26,675.725
2010-03-29,685.244
2010-03-30,688.169
2010-03-31,688.497
2010-04-01,687.765
2010-04-02,687.765
2010-04-05,685.284
2010-04-06,693.64
2010-04-07,703.098
2010-04-08,694.861
2010-04-09,704.129
2010-04-12,701.043
2010-04-13,697.227
2010-04-14,706.99
2010-04-15,699.965
2010-04-16,696.725
2010-04-19,688.181
2010-04-20,691.318
2010-04-21,691.819
2010-04-22,693.079
2010-04-23,699.714
2010-04-26,710.596
2010-04-27,703.884
2010-04-28,701.442
2010-04-29,707.652
2010-04-30,715.535
2010-05-03,712.125
2010-05-04,710.511
2010-05-05,695.402
2010-05-06,692.771
2010-05-07,675.52
2010-05-10,684.481
2010-05-11,679.1
2010-05-12,674.448
2010-05-13,682.709
2010-05-14,680.154
2010-05-17,660.577
2010-05-18,658.436
2010-05-19,628.509
2010-05-20,620.64
2010-05-21,614.759
2010-05-24,613.042
2010-05-25,587.683
2010-05-26,599.837
2010-05-27,612.198
2010-05-28,610.477
2010-05-31,611.612
2010-06-01,616.823
2010-06-02,606.518
2010-06-03,609.235
2010-06-04,603.827
2010-06-07,592.183
2010-06-08,581.265
2010-06-09,594.505
2010-06-10,610.785
2010-06-11,623.823
2010-06-14,632.876
2010-06-15,630.297
2010-06-16,639.255
2010-06-17,636.25
2010-06-18,643.583
2010-06-21,657.014
2010-06-22,647.785
2010-06-23,653.548
2010-06-24,648.103
2010-06-25,647.881
2010-06-28,640.049
2010-06-29,623.906
2010-06-30,614.632
2010-07-01,601.82
2010-07-02,608.142
2010-07-05,602.729
2010-07-06,613.74
2010-07-07,622.007
2010-07-08,631.565
2010-07-09,639.374
2010-07-12,645.522
2010-07-13,649.38
2010-07-14,659.313
2010-07-15,649.45
2010-07-16,638.228
2010-07-19,626.917
2010-07-20,640.871
2010-07-21,653.659
2010-07-22,656.243
2010-07-23,661.085
2010-07-26,669.177
2010-07-27,667.177
2010-07-28,664.534
2010-07-29,664.718
2010-07-30,663.604
2010-08-02,674.376
2010-08-03,678.132
2010-08-04,676.835
2010-08-05,671.547
2010-08-06,673.184
2010-08-09,678.804
2010-08-10,669.846
2010-08-11,661.262
2010-08-12,648.534
2010-08-13,653.008
2010-08-16,651.382
2010-08-17,653.168
2010-08-18,662.785
2010-08-19,662.382
2010-08-20,643.848
2010-08-23,656.077
2010-08-24,653.013
2010-08-25,638.454
2010-08-26,654.03
2010-08-27,654.847
2010-08-30,665.906
2010-08-31,655.783
2010-09-01,674.857
2010-09-02,680.344
