Date,SWITZERLAND SMALL CAP Small Cap
2010-09-23,265.71
2010-09-24,267.418
2010-09-27,268.314
2010-09-28,271.731
2010-09-29,272.334
2010-09-30,272.477
2010-10-01,274.044
2010-10-04,273.652
2010-10-05,277.375
2010-10-06,279.658
2010-10-07,281.03
2010-10-08,283.043
2010-10-11,283.395
2010-10-12,284.939
2010-10-13,287.564
2010-10-14,289.131
2010-10-15,287.578
2010-10-18,288.843
2010-10-19,283.023
2010-10-20,287.046
2010-10-21,287.715
2010-10-22,285.145
2010-10-25,287.937
2010-10-26,283.57
2010-10-27,280.205
2010-10-28,283.031
2010-10-29,284.4
2010-11-01,281.849
2010-11-02,287.529
2010-11-03,287.731
2010-11-04,295.188
2010-11-05,296.714
2010-11-08,294.252
2010-11-09,296.076
2010-11-10,289.746
2010-11-11,288.802
2010-11-12,286.929
2010-11-15,286.658
2010-11-16,283.055
2010-11-17,283.402
2010-11-18,285.364
2010-11-19,284.668
2010-11-22,287.482
2010-11-23,283.825
2010-11-24,285.801
2010-11-25,286.81
2010-11-26,283.609
2010-11-29,282.108
2010-11-30,281.655
2010-12-01,284.1
2010-12-02,292.465
2010-12-03,299.564
2010-12-06,299.078
2010-12-07,301.638
2010-12-08,299.76
2010-12-09,299.181
2010-12-10,300.568
2010-12-13,306.067
2010-12-14,307.975
2010-12-15,310.438
2010-12-16,306.057
2010-12-17,306.669
2010-12-20,309.219
2010-12-21,313.284
2010-12-22,314.822
2010-12-23,313.442
2010-12-24,313.116
2010-12-27,311.526
2010-12-28,316.09
2010-12-29,317.257
2010-12-30,320.84
2010-12-31,322.458
2011-01-03,324.467
2011-01-04,321.099
2011-01-05,312.283
2011-01-06,312.592
2011-01-07,309.868
2011-01-10,305.842
2011-01-11,308.226
2011-01-12,313.464
2011-01-13,313.215
2011-01-14,314.198
2011-01-17,313.233
2011-01-18,315.17
2011-01-19,313.182
2011-01-20,306.787
2011-01-21,311.386
2011-01-24,314.436
2011-01-25,316.206
2011-01-26,318.328
2011-01-27,319.413
2011-01-28,320.203
2011-01-31,317.991
2011-02-01,321.847
2011-02-02,322.894
2011-02-03,319.423
2011-02-04,317.187
2011-02-07,319.542
2011-02-08,319.828
2011-02-09,319.377
2011-02-10,315.871
2011-02-11,314.621
2011-02-14,316.899
2011-02-15,316.895
2011-02-16,314.26
2011-02-17,319.44
2011-02-18,320.472
2011-02-21,319.983
2011-02-22,320.4
2011-02-23,318.754
2011-02-24,316.259
2011-02-25,318.49
2011-02-28,322.005
2011-03-01,321.508
2011-03-02,322.498
2011-03-03,319.867
2011-03-04,323.493
2011-03-07,324.154
2011-03-08,321.899
2011-03-09,322.566
2011-03-10,316.915
2011-03-11,315.197
2011-03-14,314.375
2011-03-15,308.712
2011-03-16,309.55
2011-03-17,315.132
2011-03-18,319.675
2011-03-21,327.003
2011-03-22,327.714
2011-03-23,328.352
2011-03-24,330.461
2011-03-25,329.605
2011-03-28,328.925
2011-03-29,328.473
2011-03-30,328.525
2011-03-31,331.559
2011-04-01,329.594
2011-04-04,333.064
2011-04-05,331.503
2011-04-06,333.148
2011-04-07,332.882
2011-04-08,336.336
2011-04-11,336.363
2011-04-12,338.474
2011-04-13,340.215
2011-04-14,340.831
2011-04-15,339.779
2011-04-18,335.48
2011-04-19,336.978
2011-04-20,342.821
2011-04-21,349.364
2011-04-22,349.364
2011-04-25,349.483
2011-04-26,351.168
2011-04-27,349.795
2011-04-28,355.073
2011-04-29,357.6
2011-05-02,360.349
2011-05-03,360.866
2011-05-04,358.949
2011-05-05,354.112
2011-05-06,354.478
2011-05-09,353.624
2011-05-10,355.798
2011-05-11,353.937
2011-05-12,350.736
2011-05-13,350.062
2011-05-16,350.898
2011-05-17,346.009
2011-05-18,348.27
2011-05-19,348.043
2011-05-20,349.703
2011-05-23,341.847
2011-05-24,344.102
2011-05-25,344.672
2011-05-26,347.331
2011-05-27,355.266
2011-05-30,356.953
2011-05-31,358.814
2011-06-01,364.854
2011-06-02,363.816
2011-06-03,364.054
2011-06-06,361.128
2011-06-07,358.299
2011-06-08,352.871
2011-06-09,352.235
2011-06-10,347.676
2011-06-13,350.003
2011-06-14,347.247
2011-06-15,341.685
2011-06-16,335.752
2011-06-17,337.249
2011-06-20,335.411
2011-06-21,337.876
2011-06-22,340.577
2011-06-23,332.886
2011-06-24,331.393
2011-06-27,329.962
2011-06-28,334.36
2011-06-29,336.289
2011-06-30,338.978
2011-07-01,340.035
2011-07-04,342.987
2011-07-05,342.99
2011-07-06,343.211
2011-07-07,342.269
2011-07-08,342.876
2011-07-11,335.48
2011-07-12,334.095
2011-07-13,338.904
2011-07-14,337.458
2011-07-15,333.949
2011-07-18,324.914
2011-07-19,326.99
2011-07-20,329.507
2011-07-21,333.709
2011-07-22,336.398
2011-07-25,338.53
2011-07-26,338.717
2011-07-27,332.988
2011-07-28,327.606
2011-07-29,331.818
2011-08-01,334.856
2011-08-02,325.115
2011-08-03,319.221
2011-08-04,307.351
2011-08-05,302.695
2011-08-08,286.036
2011-08-09,294.989
2011-08-10,295.529
2011-08-11,288.845
2011-08-12,297.277
2011-08-15,301.307
2011-08-16,293.529
2011-08-17,291.781
2011-08-18,280.262
2011-08-19,280.262
2011-08-22,282.285
2011-08-23,281.078
2011-08-24,285.449
2011-08-25,284.071
2011-08-26,279.063
2011-08-29,283.619
2011-08-30,286.024
2011-08-31,297.021
2011-09-01,296.588
2011-09-02,294.82
2011-09-05,280.421
2011-09-06,260.303
2011-09-07,267.634
2011-09-08,267.595
2011-09-09,258.638
2011-09-12,252.294
2011-09-13,254.929
2011-09-14,256.579
2011-09-15,263.23
2011-09-16,265.807
2011-09-19,257.476
2011-09-20,259.085
2011-09-21,255.015
2011-09-22,243.797
2011-09-23,243.095
2011-09-26,244.007
2011-09-27,254.951
2011-09-28,253.839
2011-09-29,256.825
2011-09-30,248.17
2011-10-03,243.141
2011-10-04,236.462
2011-10-05,239.377
2011-10-06,244.24
2011-10-07,247.949
2011-10-10,253.533
2011-10-11,253.071
2011-10-12,260.932
2011-10-13,258.234
2011-10-14,263.544
2011-10-17,260.6
2011-10-18,258.294
2011-10-19,259.837
2011-10-20,257.433
2011-10-21,265.397
2011-10-24,270.232
2011-10-25,267.753
2011-10-26,266.324
2011-10-27,279.694
2011-10-28,280.234
2011-10-31,274.748
2011-11-01,260.493
2011-11-02,263.227
2011-11-03,267.658
2011-11-04,265.478
2011-11-07,261.246
2011-11-08,263.818
2011-11-09,257.367
2011-11-10,256.005
2011-11-11,261.832
2011-11-14,257.597
2011-11-15,252.773
2011-11-16,252.038
2011-11-17,248.847
2011-11-18,247.897
2011-11-21,241.122
2011-11-22,240.461
2011-11-23,235.651
2011-11-24,235.039
2011-11-25,231.177
2011-11-28,239.526
2011-11-29,240.088
2011-11-30,250.028
2011-12-01,248.164
2011-12-02,248.724
2011-12-05,251.795
2011-12-06,248.491
2011-12-07,249.898
2011-12-08,245.859
2011-12-09,247.935
2011-12-12,240.063
2011-12-13,238.417
2011-12-14,231.1
2011-12-15,233.503
2011-12-16,234.403
2011-12-19,234.141
2011-12-20,239.944
2011-12-21,238.208
2011-12-22,241.529
2011-12-23,242.549
2011-12-26,242.549
2011-12-27,242.089
2011-12-28,239.268
2011-12-29,239.784
2011-12-30,242.921
2012-01-02,242.921
2012-01-03,250.552
2012-01-04,246.798
2012-01-05,242.389
2012-01-06,240.446
2012-01-09,240.512
2012-01-10,243.457
2012-01-11,242.766
2012-01-12,248.508
2012-01-13,246.344
2012-01-16,247.716
2012-01-17,250.611
2012-01-18,252.59
2012-01-19,258.328
2012-01-20,257.502
2012-01-23,262.598
2012-01-24,259.324
2012-01-25,258.858
2012-01-26,263.939
2012-01-27,263.734
2012-01-30,260.663
2012-01-31,262.874
2012-02-01,269.531
2012-02-02,271.063
2012-02-03,273.988
2012-02-06,273.938
2012-02-07,277.438
2012-02-08,277.09
2012-02-09,276.85
2012-02-10,273.828
2012-02-13,275.236
2012-02-14,273.593
2012-02-15,274.628
2012-02-16,272.69
2012-02-17,276.293
2012-02-20,281.352
2012-02-21,280.327
2012-02-22,277.038
2012-02-23,276.946
2012-02-24,282.175
2012-02-27,280.205
2012-02-28,279.983
2012-02-29,280.313
2012-03-01,279.811
2012-03-02,278.991
2012-03-05,278.593
2012-03-06,269.247
2012-03-07,270.134
2012-03-08,276.039
2012-03-09,274.534
2012-03-12,274.685
2012-03-13,276.753
2012-03-14,274.502
2012-03-15,279.199
2012-03-16,281.884
2012-03-19,284.425
2012-03-20,282.568
2012-03-21,280.182
2012-03-22,276.335
2012-03-23,279.425
2012-03-26,283.242
2012-03-27,283.836
2012-03-28,281.239
2012-03-29,278.706
2012-03-30,282.092
2012-04-02,283.587
2012-04-03,285.789
2012-04-04,276.964
2012-04-05,275.538
2012-04-06,275.538
2012-04-09,275.913
2012-04-10,271.323
2012-04-11,272.705
2012-04-12,277.68
2012-04-13,274.431
2012-04-16,272.055
2012-04-17,277.084
2012-04-18,276.787
2012-04-19,276.668
2012-04-20,278.658
2012-04-23,272.555
2012-04-24,276.717
2012-04-25,280.546
2012-04-26,282.023
2012-04-27,285.344
2012-04-30,286.357
2012-05-01,286.057
2012-05-02,284.472
2012-05-03,284.758
2012-05-04,280.931
2012-05-07,280.511
2012-05-08,275.47
2012-05-09,270.682
2012-05-10,271.842
2012-05-11,272.591
2012-05-14,265.031
2012-05-15,261.494
2012-05-16,262.93
2012-05-17,262.235
2012-05-18,258.876
2012-05-21,261.406
2012-05-22,264.361
2012-05-23,257.842
2012-05-24,257.918
2012-05-25,256.165
2012-05-28,256.459
2012-05-29,259.354
2012-05-30,253.981
2012-05-31,252.122
2012-06-01,247.585
2012-06-04,245.962
2012-06-05,246.037
2012-06-06,251.831
2012-06-07,256.406
2012-06-08,253.592
2012-06-11,253.671
2012-06-12,250.451
2012-06-13,253.221
2012-06-14,251.595
2012-06-15,254.108
2012-06-18,253.927
2012-06-19,259.378
2012-06-20,261.96
2012-06-21,259.679
2012-06-22,255.867
2012-06-25,251.393
2012-06-26,249.72
2012-06-27,249.591
2012-06-28,246.748
2012-06-29,258.015
2012-07-02,257.716
2012-07-03,261.0
2012-07-04,258.817
2012-07-05,255.541
2012-07-06,251.795
2012-07-09,250.752
2012-07-10,251.69
2012-07-11,249.378
2012-07-12,242.998
2012-07-13,245.278
2012-07-16,245.675
2012-07-17,246.507
2012-07-18,250.064
2012-07-19,253.295
2012-07-20,248.278
2012-07-23,242.046
2012-07-24,241.791
2012-07-25,243.256
2012-07-26,249.591
2012-07-27,251.9
2012-07-30,250.581
2012-07-31,252.631
2012-08-01,252.204
2012-08-02,245.853
2012-08-03,252.422
2012-08-06,256.35
2012-08-07,257.562
2012-08-08,257.389
2012-08-09,257.117
2012-08-10,256.698
2012-08-13,255.773
2012-08-14,256.976
2012-08-15,255.834
2012-08-16,258.84
2012-08-17,258.037
2012-08-20,258.057
2012-08-21,261.302
2012-08-22,259.146
2012-08-23,260.563
2012-08-24,258.38
2012-08-27,258.918
2012-08-28,257.594
2012-08-29,257.072
2012-08-30,254.996
2012-08-31,258.315
2012-09-03,259.693
2012-09-04,257.451
2012-09-05,257.731
2012-09-06,261.399
2012-09-07,267.054
2012-09-10,266.971
2012-09-11,269.039
2012-09-12,271.904
2012-09-13,272.403
2012-09-14,281.048
2012-09-17,279.641
2012-09-18,276.47
2012-09-19,277.276
2012-09-20,274.796
2012-09-21,275.969
2012-09-24,273.741
2012-09-25,273.85
2012-09-26,266.945
2012-09-27,268.493
2012-09-28,268.193
2012-10-01,272.215
2012-10-02,273.527
2012-10-03,272.293
2012-10-04,274.384
2012-10-05,277.004
2012-10-08,273.514
2012-10-09,270.908
2012-10-10,268.481
2012-10-11,271.325
2012-10-12,271.895
2012-10-15,271.511
2012-10-16,275.532
2012-10-17,278.868
2012-10-18,279.098
2012-10-19,276.323
2012-10-22,277.402
2012-10-23,271.198
2012-10-24,272.651
2012-10-25,271.318
2012-10-26,271.534
2012-10-29,269.958
2012-10-30,272.963
2012-10-31,270.082
2012-11-01,271.339
2012-11-02,269.87
2012-11-05,267.823
2012-11-06,269.305
2012-11-07,266.255
2012-11-08,265.009
2012-11-09,263.777
2012-11-12,261.739
2012-11-13,261.052
2012-11-14,259.961
2012-11-15,259.023
2012-11-16,254.601
2012-11-19,263.021
2012-11-20,261.376
2012-11-21,261.93
2012-11-22,265.016
2012-11-23,267.391
2012-11-26,266.461
2012-11-27,266.801
2012-11-28,266.458
2012-11-29,269.945
2012-11-30,272.057
2012-12-03,273.889
2012-12-04,273.161
2012-12-05,274.374
2012-12-06,275.167
2012-12-07,274.749
2012-12-10,275.809
2012-12-11,276.163
2012-12-12,276.947
2012-12-13,278.521
2012-12-14,278.674
2012-12-17,279.854
2012-12-18,283.106
2012-12-19,284.887
2012-12-20,285.487
2012-12-21,281.839
2012-12-24,282.271
2012-12-25,282.271
2012-12-26,282.734
2012-12-27,283.851
2012-12-28,283.467
2012-12-31,282.801
2013-01-01,282.801
2013-01-02,283.281
2013-01-03,285.856
2013-01-04,287.485
2013-01-07,289.412
2013-01-08,288.663
2013-01-09,290.694
2013-01-10,295.438
2013-01-11,297.73
2013-01-14,296.444
2013-01-15,292.246
2013-01-16,290.247
2013-01-17,294.685
2013-01-18,294.297
2013-01-21,294.383
2013-01-22,294.266
2013-01-23,295.92
2013-01-24,296.344
2013-01-25,300.768
2013-01-28,299.596
2013-01-29,297.535
2013-01-30,298.857
2013-01-31,298.485
2013-02-01,303.822
2013-02-04,299.951
2013-02-05,299.822
2013-02-06,300.96
2013-02-07,297.375
2013-02-08,299.853
2013-02-11,299.001
2013-02-12,300.87
2013-02-13,303.282
2013-02-14,303.406
2013-02-15,302.607
2013-02-18,302.594
2013-02-19,305.217
2013-02-20,305.232
2013-02-21,298.937
2013-02-22,300.089
2013-02-25,300.482
2013-02-26,296.64
2013-02-27,300.065
2013-02-28,300.948
2013-03-01,297.039
2013-03-04,296.342
2013-03-05,301.821
2013-03-06,299.547
2013-03-07,301.208
2013-03-08,298.501
2013-03-11,299.721
2013-03-12,300.997
2013-03-13,298.462
2013-03-14,301.181
2013-03-15,305.671
2013-03-18,302.414
2013-03-19,298.973
2013-03-20,301.007
2013-03-21,297.684
2013-03-22,297.497
2013-03-25,294.301
2013-03-26,295.147
2013-03-27,291.87
2013-03-28,295.638
2013-03-29,295.638
2013-04-01,295.358
2013-04-02,295.896
2013-04-03,296.818
2013-04-04,294.056
2013-04-05,293.936
2013-04-08,293.587
2013-04-09,293.777
2013-04-10,300.445
2013-04-11,302.608
2013-04-12,300.976
2013-04-15,298.095
2013-04-16,298.233
2013-04-17,291.184
2013-04-18,291.309
2013-04-19,293.254
2013-04-22,291.005
2013-04-23,294.799
2013-04-24,295.764
2013-04-25,298.907
2013-04-26,300.593
2013-04-29,302.523
2013-04-30,306.19
2013-05-01,306.553
2013-05-02,302.612
2013-05-03,305.366
2013-05-06,304.279
2013-05-07,305.77
2013-05-08,311.159
2013-05-09,309.439
2013-05-10,307.53
2013-05-13,306.728
2013-05-14,308.394
2013-05-15,307.561
2013-05-16,309.439
2013-05-17,304.946
2013-05-20,306.458
2013-05-21,306.97
2013-05-22,306.514
2013-05-23,302.973
2013-05-24,305.293
2013-05-27,304.952
2013-05-28,305.293
2013-05-29,306.071
2013-05-30,308.964
2013-05-31,306.075
2013-06-03,303.999
2013-06-04,307.034
2013-06-05,305.151
2013-06-06,304.225
2013-06-07,307.58
2013-06-10,306.515
2013-06-11,305.57
2013-06-12,306.638
2013-06-13,305.037
2013-06-14,306.947
2013-06-17,307.241
2013-06-18,310.121
2013-06-19,311.271
2013-06-20,299.717
2013-06-21,297.761
2013-06-24,291.063
2013-06-25,293.277
2013-06-26,296.188
2013-06-27,296.681
2013-06-28,297.617
2013-07-01,299.392
2013-07-02,299.577
2013-07-03,297.868
2013-07-04,300.688
2013-07-05,297.743
2013-07-08,299.536
2013-07-09,299.898
2013-07-10,301.669
2013-07-11,309.991
2013-07-12,311.314
2013-07-15,311.586
2013-07-16,313.505
2013-07-17,312.628
2013-07-18,314.226
2013-07-19,315.782
2013-07-22,317.116
2013-07-23,315.655
2013-07-24,316.002
2013-07-25,316.102
2013-07-26,318.558
2013-07-29,317.08
2013-07-30,320.073
2013-07-31,321.009
2013-08-01,319.411
2013-08-02,325.76
2013-08-05,326.153
2013-08-06,327.419
2013-08-07,328.546
2013-08-08,331.475
2013-08-09,332.326
2013-08-12,331.202
2013-08-13,331.37
2013-08-14,333.344
2013-08-15,331.582
2013-08-16,334.805
2013-08-19,335.66
2013-08-20,336.698
2013-08-21,335.173
2013-08-22,338.387
2013-08-23,340.969
2013-08-26,338.875
2013-08-27,335.68
2013-08-28,331.45
2013-08-29,329.116
2013-08-30,328.178
2013-09-02,332.176
2013-09-03,331.064
2013-09-04,332.675
2013-09-05,331.242
2013-09-06,334.445
2013-09-09,336.896
2013-09-10,341.211
2013-09-11,342.967
2013-09-12,343.752
2013-09-13,341.082
2013-09-16,345.066
2013-09-17,343.485
2013-09-18,343.072
2013-09-19,350.411
2013-09-20,348.608
2013-09-23,347.305
2013-09-24,347.661
2013-09-25,347.383
2013-09-26,347.486
2013-09-27,350.492
2013-09-30,348.616
2013-10-01,352.053
2013-10-02,352.514
2013-10-03,351.801
2013-10-04,349.829
2013-10-07,348.181
2013-10-08,348.855
2013-10-09,343.5
2013-10-10,347.776
2013-10-11,350.287
2013-10-14,350.518
2013-10-15,350.53
2013-10-16,348.839
2013-10-17,354.823
2013-10-18,358.187
2013-10-21,361.131
2013-10-22,364.555
2013-10-23,366.969
2013-10-24,368.0
2013-10-25,366.971
2013-10-28,365.925
2013-10-29,366.066
2013-10-30,367.937
2013-10-31,366.784
2013-11-01,363.573
2013-11-04,363.533
2013-11-05,362.445
2013-11-06,365.903
2013-11-07,363.938
2013-11-08,362.006
2013-11-11,367.209
2013-11-12,366.997
2013-11-13,362.437
2013-11-14,366.914
2013-11-15,368.157
2013-11-18,370.81
2013-11-19,368.29
2013-11-20,365.73
2013-11-21,364.613
2013-11-22,367.242
2013-11-25,368.23
2013-11-26,370.665
2013-11-27,371.225
2013-11-28,374.312
2013-11-29,375.047
2013-12-02,372.788
2013-12-03,369.026
2013-12-04,365.911
2013-12-05,369.575
2013-12-06,371.769
2013-12-09,374.784
2013-12-10,374.609
2013-12-11,374.012
2013-12-12,369.318
2013-12-13,370.056
2013-12-16,373.552
2013-12-17,373.334
2013-12-18,377.964
2013-12-19,377.421
2013-12-20,381.544
2013-12-23,385.048
2013-12-24,383.588
2013-12-25,383.588
2013-12-26,384.016
2013-12-27,390.321
2013-12-30,391.586
2013-12-31,390.287
2014-01-01,390.287
2014-01-02,385.348
2014-01-03,387.2
2014-01-06,389.164
2014-01-07,389.025
2014-01-08,389.617
2014-01-09,388.832
2014-01-10,395.006
2014-01-13,395.271
2014-01-14,395.792
2014-01-15,394.88
2014-01-16,393.783
2014-01-17,394.572
2014-01-20,395.121
2014-01-21,394.426
2014-01-22,395.221
2014-01-23,397.591
2014-01-24,390.757
2014-01-27,386.596
2014-01-28,391.789
2014-01-29,391.65
2014-01-30,391.217
2014-01-31,389.593
2014-02-03,385.0
2014-02-04,384.432
2014-02-05,385.059
2014-02-06,390.883
2014-02-07,394.169
2014-02-10,393.74
2014-02-11,397.174
2014-02-12,396.191
2014-02-13,400.083
2014-02-14,402.712
2014-02-17,405.074
2014-02-18,405.371
2014-02-19,407.203
2014-02-20,402.957
2014-02-21,405.351
2014-02-24,405.254
2014-02-25,408.521
2014-02-26,407.686
2014-02-27,408.544
2014-02-28,415.531
2014-03-03,406.344
2014-03-04,410.182
2014-03-05,413.892
2014-03-06,420.837
2014-03-07,416.843
2014-03-10,415.944
2014-03-11,415.104
2014-03-12,412.03
2014-03-13,410.729
2014-03-14,407.742
2014-03-17,411.963
2014-03-18,416.01
2014-03-19,416.433
2014-03-20,409.375
2014-03-21,409.38
2014-03-24,403.147
2014-03-25,404.972
2014-03-26,408.677
2014-03-27,408.306
2014-03-28,409.213
2014-03-31,413.26
2014-04-01,415.641
2014-04-02,416.485
2014-04-03,415.058
2014-04-04,414.818
2014-04-07,412.321
2014-04-08,409.642
2014-04-09,414.491
2014-04-10,416.21
2014-04-11,409.3
2014-04-14,401.122
2014-04-15,398.696
2014-04-16,402.677
2014-04-17,406.553
2014-04-18,406.553
2014-04-21,405.242
2014-04-22,412.378
2014-04-23,414.417
2014-04-24,414.33
2014-04-25,412.412
2014-04-28,411.547
2014-04-29,412.401
2014-04-30,415.189
2014-05-01,415.661
2014-05-02,416.877
2014-05-05,415.006
2014-05-06,416.138
2014-05-07,413.19
2014-05-08,413.635
2014-05-09,410.138
2014-05-12,412.857
2014-05-13,411.075
2014-05-14,409.831
2014-05-15,402.782
2014-05-16,399.745
2014-05-19,400.966
2014-05-20,401.504
2014-05-21,401.528
2014-05-22,405.095
2014-05-23,405.919
2014-05-26,411.05
2014-05-27,411.323
2014-05-28,411.659
2014-05-29,412.463
2014-05-30,414.575
2014-06-02,412.288
2014-06-03,409.27
2014-06-04,412.059
2014-06-05,413.971
2014-06-06,417.432
2014-06-09,415.711
2014-06-10,415.926
2014-06-11,412.395
2014-06-12,413.836
2014-06-13,411.708
2014-06-16,409.937
2014-06-17,409.255
2014-06-18,411.95
2014-06-19,416.681
2014-06-20,416.401
2014-06-23,415.616
2014-06-24,415.729
2014-06-25,412.715
2014-06-26,410.424
2014-06-27,412.534
2014-06-30,416.064
2014-07-01,417.855
2014-07-02,418.384
2014-07-03,419.729
2014-07-04,419.505
2014-07-07,417.149
2014-07-08,414.006
2014-07-09,413.071
2014-07-10,408.551
2014-07-11,408.93
2014-07-14,414.338
2014-07-15,411.178
2014-07-16,412.357
2014-07-17,410.172
2014-07-18,407.531
2014-07-21,407.017
2014-07-22,408.27
2014-07-23,408.92
2014-07-24,410.339
2014-07-25,406.96
2014-07-28,404.715
2014-07-29,407.462
2014-07-30,403.675
2014-07-31,399.806
2014-08-01,401.595
2014-08-04,393.666
2014-08-05,393.53
2014-08-06,388.752
2014-08-07,388.224
2014-08-08,386.6
2014-08-11,392.33
2014-08-12,392.852
2014-08-13,395.259
2014-08-14,398.761
2014-08-15,398.61
2014-08-18,401.211
2014-08-19,404.901
2014-08-20,402.644
2014-08-21,403.521
2014-08-22,401.794
2014-08-25,404.888
2014-08-26,405.359
2014-08-27,406.291
2014-08-28,403.374
2014-08-29,403.004
2014-09-01,401.332
2014-09-02,401.76
2014-09-03,402.008
2014-09-04,396.643
2014-09-05,396.414
2014-09-08,395.619
2014-09-09,394.428
2014-09-10,391.551
2014-09-11,392.567
2014-09-12,392.748
2014-09-15,390.783
2014-09-16,388.218
2014-09-17,388.736
2014-09-18,390.026
2014-09-19,388.682
2014-09-22,386.687
2014-09-23,385.504
2014-09-24,382.892
2014-09-25,380.303
2014-09-26,377.867
2014-09-29,376.528
2014-09-30,375.723
2014-10-01,373.056
2014-10-02,369.114
2014-10-03,367.89
2014-10-06,368.161
2014-10-07,364.069
2014-10-08,361.803
2014-10-09,360.244
2014-10-10,350.659
2014-10-13,351.367
2014-10-14,352.994
2014-10-15,349.864
2014-10-16,349.816
2014-10-17,358.237
2014-10-20,359.216
2014-10-21,363.567
2014-10-22,365.514
2014-10-23,368.077
2014-10-24,368.202
2014-10-27,366.998
2014-10-28,371.631
2014-10-29,373.863
2014-10-30,371.913
2014-10-31,373.49
2014-11-03,370.578
2014-11-04,371.816
2014-11-05,373.308
2014-11-06,372.799
2014-11-07,370.779
2014-11-10,375.415
2014-11-11,374.938
2014-11-12,375.92
2014-11-13,378.418
2014-11-14,377.92
2014-11-17,376.604
2014-11-18,381.216
2014-11-19,381.742
2014-11-20,382.388
2014-11-21,381.703
2014-11-24,383.757
2014-11-25,385.499
2014-11-26,386.653
2014-11-27,387.529
2014-11-28,386.759
2014-12-01,384.915
2014-12-02,382.751
2014-12-03,381.45
2014-12-04,385.505
2014-12-05,384.94
2014-12-08,384.662
2014-12-09,383.515
2014-12-10,383.473
2014-12-11,382.254
2014-12-12,380.318
2014-12-15,372.935
2014-12-16,375.45
2014-12-17,372.99
2014-12-18,375.338
2014-12-19,377.688
2014-12-22,380.114
2014-12-23,379.499
2014-12-24,379.864
2014-12-25,379.864
2014-12-26,379.211
2014-12-29,380.049
2014-12-30,379.961
2014-12-31,378.011
2015-01-01,378.011
2015-01-02,375.93
2015-01-05,372.538
2015-01-06,370.78
2015-01-07,367.936
2015-01-08,373.257
2015-01-09,375.703
2015-01-12,376.761
2015-01-13,377.397
2015-01-14,374.644
2015-01-15,388.51
2015-01-16,391.277
2015-01-19,390.134
2015-01-20,387.951
2015-01-21,388.337
2015-01-22,385.658
2015-01-23,385.745
2015-01-26,383.029
2015-01-27,378.613
2015-01-28,377.586
2015-01-29,374.949
2015-01-30,377.282
2015-02-02,378.669
2015-02-03,381.105
2015-02-04,384.708
2015-02-05,386.164
2015-02-06,386.254
2015-02-09,387.013
2015-02-10,388.983
2015-02-11,387.526
2015-02-12,390.787
2015-02-13,393.568
2015-02-16,397.533
2015-02-17,394.879
2015-02-18,397.181
2015-02-19,396.709
2015-02-20,398.482
2015-02-23,399.797
2015-02-24,402.201
2015-02-25,403.577
2015-02-26,402.196
2015-02-27,407.915
2015-03-02,406.062
2015-03-03,402.404
2015-03-04,401.416
2015-03-05,401.419
2015-03-06,397.269
2015-03-09,395.718
2015-03-10,386.266
2015-03-11,386.92
2015-03-12,388.658
2015-03-13,392.073
2015-03-16,393.532
2015-03-17,392.331
2015-03-18,396.015
2015-03-19,399.757
2015-03-20,410.332
2015-03-23,416.472
2015-03-24,420.883
2015-03-25,416.922
2015-03-26,415.019
2015-03-27,413.713
2015-03-30,417.37
2015-03-31,414.263
2015-04-01,416.236
2015-04-02,422.916
2015-04-03,422.916
2015-04-06,426.031
2015-04-07,423.543
2015-04-08,423.014
2015-04-09,422.729
2015-04-10,423.1
2015-04-13,424.25
2015-04-14,428.722
2015-04-15,427.343
2015-04-16,430.772
2015-04-17,427.849
2015-04-20,430.595
2015-04-21,432.7
2015-04-22,427.762
2015-04-23,433.27
2015-04-24,434.547
2015-04-27,434.17
2015-04-28,432.395
2015-04-29,436.713
2015-04-30,439.371
2015-05-01,441.918
2015-05-04,442.859
2015-05-05,442.34
2015-05-06,444.492
2015-05-07,440.748
2015-05-08,442.497
2015-05-11,442.023
2015-05-12,439.658
2015-05-13,445.51
2015-05-14,446.654
2015-05-15,451.544
2015-05-18,449.418
2015-05-19,445.152
2015-05-20,445.293
2015-05-21,446.309
2015-05-22,443.855
2015-05-25,443.855
2015-05-26,436.35
2015-05-27,437.717
2015-05-28,441.211
2015-05-29,439.444
2015-06-01,441.015
2015-06-02,444.805
2015-06-03,449.941
2015-06-04,449.373
2015-06-05,437.789
2015-06-08,442.674
2015-06-09,443.019
2015-06-10,444.412
2015-06-11,440.691
2015-06-12,441.301
2015-06-15,431.176
2015-06-16,434.626
2015-06-17,431.978
2015-06-18,435.891
2015-06-19,434.768
2015-06-22,440.554
2015-06-23,435.907
2015-06-24,434.008
2015-06-25,430.2
2015-06-26,430.703
2015-06-29,427.257
2015-06-30,423.569
2015-07-01,424.666
2015-07-02,425.351
2015-07-03,425.057
2015-07-06,419.034
2015-07-07,411.361
2015-07-08,411.556
2015-07-09,417.555
2015-07-10,426.932
2015-07-13,428.119
2015-07-14,430.277
2015-07-15,428.58
2015-07-16,432.162
2015-07-17,430.419
2015-07-20,431.565
2015-07-21,432.254
2015-07-22,428.204
2015-07-23,432.276
2015-07-24,429.809
2015-07-27,426.978
2015-07-28,425.342
2015-07-29,428.695
2015-07-30,426.272
2015-07-31,432.373
2015-08-03,432.387
2015-08-04,429.766
2015-08-05,428.344
