Date,SWITZERLAND SMALL CAP Small Cap
2010-09-23,281.498
2010-09-24,283.307
2010-09-27,284.257
2010-09-28,287.877
2010-09-29,288.515
2010-09-30,288.667
2010-10-01,290.327
2010-10-04,289.912
2010-10-05,293.856
2010-10-06,296.274
2010-10-07,297.729
2010-10-08,299.86
2010-10-11,300.234
2010-10-12,301.87
2010-10-13,304.65
2010-10-14,306.311
2010-10-15,304.665
2010-10-18,306.006
2010-10-19,299.84
2010-10-20,304.102
2010-10-21,304.842
2010-10-22,302.12
2010-10-25,305.078
2010-10-26,300.451
2010-10-27,296.885
2010-10-28,299.88
2010-10-29,301.33
2010-11-01,298.628
2010-11-02,304.646
2010-11-03,304.86
2010-11-04,312.76
2010-11-05,314.377
2010-11-08,311.769
2010-11-09,313.701
2010-11-10,306.995
2010-11-11,305.994
2010-11-12,304.01
2010-11-15,303.723
2010-11-16,299.905
2010-11-17,300.273
2010-11-18,302.352
2010-11-19,301.615
2010-11-22,304.596
2010-11-23,300.722
2010-11-24,302.815
2010-11-25,303.883
2010-11-26,300.492
2010-11-29,298.902
2010-11-30,298.422
2010-12-01,301.013
2010-12-02,309.875
2010-12-03,317.397
2010-12-06,316.882
2010-12-07,319.595
2010-12-08,317.604
2010-12-09,316.991
2010-12-10,318.461
2010-12-13,324.288
2010-12-14,326.309
2010-12-15,328.919
2010-12-16,324.276
2010-12-17,324.925
2010-12-20,327.627
2010-12-21,331.934
2010-12-22,333.564
2010-12-23,332.101
2010-12-24,331.756
2010-12-27,330.071
2010-12-28,334.907
2010-12-29,336.143
2010-12-30,339.94
2010-12-31,341.654
2011-01-03,343.782
2011-01-04,340.215
2011-01-05,330.873
2011-01-06,331.2
2011-01-07,328.314
2011-01-10,324.048
2011-01-11,326.575
2011-01-12,332.125
2011-01-13,331.861
2011-01-14,332.902
2011-01-17,331.88
2011-01-18,333.932
2011-01-19,331.826
2011-01-20,325.05
2011-01-21,329.923
2011-01-24,333.154
2011-01-25,335.03
2011-01-26,337.278
2011-01-27,338.428
2011-01-28,339.265
2011-01-31,336.921
2011-02-01,341.007
2011-02-02,342.116
2011-02-03,338.438
2011-02-04,336.07
2011-02-07,338.564
2011-02-08,338.868
2011-02-09,338.389
2011-02-10,334.675
2011-02-11,333.351
2011-02-14,335.764
2011-02-15,335.759
2011-02-16,332.968
2011-02-17,338.457
2011-02-18,339.549
2011-02-21,339.032
2011-02-22,339.474
2011-02-23,337.729
2011-02-24,335.086
2011-02-25,337.45
2011-02-28,341.174
2011-03-01,340.647
2011-03-02,341.696
2011-03-03,338.909
2011-03-04,342.751
2011-03-07,343.451
2011-03-08,341.061
2011-03-09,341.769
2011-03-10,335.781
2011-03-11,333.961
2011-03-14,333.09
2011-03-15,327.09
2011-03-16,327.977
2011-03-17,333.905
2011-03-18,338.719
2011-03-21,346.482
2011-03-22,347.236
2011-03-23,347.912
2011-03-24,350.147
2011-03-25,349.24
2011-03-28,348.52
2011-03-29,348.04
2011-03-30,348.095
2011-03-31,351.31
2011-04-01,349.228
2011-04-04,352.905
2011-04-05,351.251
2011-04-06,352.994
2011-04-07,352.781
2011-04-08,356.441
2011-04-11,356.496
2011-04-12,358.734
2011-04-13,360.579
2011-04-14,361.232
2011-04-15,360.184
2011-04-18,355.885
2011-04-19,357.532
2011-04-20,363.731
2011-04-21,370.673
2011-04-22,370.673
2011-04-25,370.799
2011-04-26,372.587
2011-04-27,371.131
2011-04-28,376.731
2011-04-29,379.463
2011-05-02,382.412
2011-05-03,382.964
2011-05-04,380.929
2011-05-05,375.884
2011-05-06,376.272
2011-05-09,375.671
2011-05-10,378.076
2011-05-11,376.098
2011-05-12,372.699
2011-05-13,371.983
2011-05-16,372.89
2011-05-17,367.695
2011-05-18,370.134
2011-05-19,369.893
2011-05-20,371.657
2011-05-23,363.309
2011-05-24,365.705
2011-05-25,366.31
2011-05-26,369.148
2011-05-27,377.582
2011-05-30,379.391
2011-05-31,381.368
2011-06-01,387.788
2011-06-02,386.685
2011-06-03,386.937
2011-06-06,383.836
2011-06-07,380.829
2011-06-08,375.06
2011-06-09,374.404
2011-06-10,369.558
2011-06-13,372.031
2011-06-14,369.102
2011-06-15,363.19
2011-06-16,356.883
2011-06-17,358.475
2011-06-20,356.521
2011-06-21,359.141
2011-06-22,362.012
2011-06-23,353.836
2011-06-24,352.25
2011-06-27,350.729
2011-06-28,355.404
2011-06-29,357.454
2011-06-30,360.313
2011-07-01,361.436
2011-07-04,364.574
2011-07-05,364.604
2011-07-06,364.839
2011-07-07,363.837
2011-07-08,364.483
2011-07-11,356.62
2011-07-12,355.148
2011-07-13,360.26
2011-07-14,358.723
2011-07-15,354.993
2011-07-18,345.388
2011-07-19,347.595
2011-07-20,350.27
2011-07-21,354.738
2011-07-22,357.597
2011-07-25,359.863
2011-07-26,360.067
2011-07-27,353.977
2011-07-28,348.256
2011-07-29,352.733
2011-08-01,355.962
2011-08-02,345.607
2011-08-03,339.342
2011-08-04,326.724
2011-08-05,321.774
2011-08-08,304.065
2011-08-09,313.582
2011-08-10,314.157
2011-08-11,307.051
2011-08-12,316.015
2011-08-15,320.299
2011-08-16,312.234
2011-08-17,310.374
2011-08-18,298.122
2011-08-19,298.121
2011-08-22,300.274
2011-08-23,298.989
2011-08-24,303.638
2011-08-25,302.173
2011-08-26,296.846
2011-08-29,301.692
2011-08-30,304.251
2011-08-31,315.948
2011-09-01,315.488
2011-09-02,313.608
2011-09-05,298.291
2011-09-06,276.89
2011-09-07,284.689
2011-09-08,284.648
2011-09-09,275.12
2011-09-12,268.388
2011-09-13,271.19
2011-09-14,272.946
2011-09-15,280.022
2011-09-16,282.762
2011-09-19,273.901
2011-09-20,275.612
2011-09-21,271.282
2011-09-22,259.348
2011-09-23,258.601
2011-09-26,259.572
2011-09-27,271.214
2011-09-28,270.031
2011-09-29,273.207
2011-09-30,264.001
2011-10-03,258.651
2011-10-04,251.546
2011-10-05,254.647
2011-10-06,259.82
2011-10-07,263.765
2011-10-10,269.706
2011-10-11,269.214
2011-10-12,277.576
2011-10-13,274.706
2011-10-14,280.355
2011-10-17,277.223
2011-10-18,274.77
2011-10-19,276.412
2011-10-20,273.854
2011-10-21,282.326
2011-10-24,287.47
2011-10-25,284.833
2011-10-26,283.313
2011-10-27,297.571
2011-10-28,298.146
2011-10-31,292.309
2011-11-01,277.143
2011-11-02,280.052
2011-11-03,284.766
2011-11-04,282.447
2011-11-07,277.944
2011-11-08,280.681
2011-11-09,273.817
2011-11-10,272.368
2011-11-11,278.568
2011-11-14,274.062
2011-11-15,268.93
2011-11-16,268.148
2011-11-17,264.753
2011-11-18,263.742
2011-11-21,256.534
2011-11-22,255.83
2011-11-23,250.714
2011-11-24,250.062
2011-11-25,245.954
2011-11-28,254.836
2011-11-29,255.434
2011-11-30,266.009
2011-12-01,264.027
2011-12-02,264.623
2011-12-05,267.89
2011-12-06,264.374
2011-12-07,265.872
2011-12-08,261.574
2011-12-09,263.783
2011-12-12,255.407
2011-12-13,253.656
2011-12-14,245.872
2011-12-15,248.429
2011-12-16,249.386
2011-12-19,249.107
2011-12-20,255.281
2011-12-21,253.434
2011-12-22,256.968
2011-12-23,258.052
2011-12-26,258.052
2011-12-27,257.563
2011-12-28,254.561
2011-12-29,255.111
2011-12-30,258.448
2012-01-02,258.448
2012-01-03,266.567
2012-01-04,262.573
2012-01-05,257.882
2012-01-06,255.815
2012-01-09,255.885
2012-01-10,259.019
2012-01-11,258.283
2012-01-12,264.392
2012-01-13,262.09
2012-01-16,263.55
2012-01-17,266.63
2012-01-18,268.735
2012-01-19,274.84
2012-01-20,273.961
2012-01-23,279.383
2012-01-24,275.9
2012-01-25,275.404
2012-01-26,280.81
2012-01-27,280.591
2012-01-30,277.324
2012-01-31,279.676
2012-02-01,286.759
2012-02-02,288.389
2012-02-03,291.501
2012-02-06,291.447
2012-02-07,295.171
2012-02-08,294.801
2012-02-09,294.546
2012-02-10,291.331
2012-02-13,292.829
2012-02-14,291.081
2012-02-15,292.182
2012-02-16,290.12
2012-02-17,293.953
2012-02-20,299.336
2012-02-21,298.245
2012-02-22,294.746
2012-02-23,294.648
2012-02-24,300.211
2012-02-27,298.115
2012-02-28,297.879
2012-02-29,298.23
2012-03-01,297.696
2012-03-02,296.824
2012-03-05,296.4
2012-03-06,286.457
2012-03-07,287.4
2012-03-08,293.683
2012-03-09,292.082
2012-03-12,292.242
2012-03-13,294.443
2012-03-14,292.048
2012-03-15,297.045
2012-03-16,299.915
2012-03-19,302.618
2012-03-20,300.643
2012-03-21,298.104
2012-03-22,294.011
2012-03-23,297.299
2012-03-26,301.36
2012-03-27,301.992
2012-03-28,299.228
2012-03-29,296.534
2012-03-30,300.136
2012-04-02,301.727
2012-04-03,304.07
2012-04-04,294.707
2012-04-05,293.224
2012-04-06,293.224
2012-04-09,293.623
2012-04-10,288.739
2012-04-11,290.21
2012-04-12,295.504
2012-04-13,292.046
2012-04-16,289.568
2012-04-17,294.92
2012-04-18,294.604
2012-04-19,294.477
2012-04-20,296.64
2012-04-23,290.208
2012-04-24,294.64
2012-04-25,298.716
2012-04-26,300.307
2012-04-27,303.903
2012-04-30,305.047
2012-05-01,304.728
2012-05-02,303.04
2012-05-03,303.345
2012-05-04,299.268
2012-05-07,299.025
2012-05-08,293.653
2012-05-09,288.549
2012-05-10,289.836
2012-05-11,290.634
2012-05-14,282.632
2012-05-15,278.884
2012-05-16,280.416
2012-05-17,279.674
2012-05-18,276.092
2012-05-21,278.79
2012-05-22,281.942
2012-05-23,274.989
2012-05-24,275.07
2012-05-25,273.2
2012-05-28,273.514
2012-05-29,276.601
2012-05-30,270.886
2012-05-31,268.904
2012-06-01,264.064
2012-06-04,262.343
2012-06-05,262.424
2012-06-06,268.603
2012-06-07,273.483
2012-06-08,270.481
2012-06-11,270.566
2012-06-12,267.131
2012-06-13,270.085
2012-06-14,268.351
2012-06-15,271.032
2012-06-18,270.839
2012-06-19,276.653
2012-06-20,279.407
2012-06-21,276.974
2012-06-22,272.907
2012-06-25,268.136
2012-06-26,266.351
2012-06-27,266.214
2012-06-28,263.182
2012-06-29,275.198
2012-07-02,274.88
2012-07-03,278.421
2012-07-04,276.12
2012-07-05,272.625
2012-07-06,268.629
2012-07-09,267.516
2012-07-10,268.517
2012-07-11,266.05
2012-07-12,259.244
2012-07-13,261.676
2012-07-16,262.1
2012-07-17,262.987
2012-07-18,266.783
2012-07-19,270.229
2012-07-20,264.877
2012-07-23,258.228
2012-07-24,257.956
2012-07-25,259.519
2012-07-26,266.278
2012-07-27,268.741
2012-07-30,267.334
2012-07-31,269.521
2012-08-01,269.066
2012-08-02,262.29
2012-08-03,269.298
2012-08-06,273.489
2012-08-07,274.781
2012-08-08,274.597
2012-08-09,274.306
2012-08-10,273.86
2012-08-13,272.873
2012-08-14,274.268
2012-08-15,273.049
2012-08-16,276.257
2012-08-17,275.4
2012-08-20,275.422
2012-08-21,278.885
2012-08-22,276.584
2012-08-23,278.097
2012-08-24,275.767
2012-08-27,276.341
2012-08-28,274.928
2012-08-29,274.37
2012-08-30,272.155
2012-08-31,275.697
2012-09-03,277.168
2012-09-04,274.775
2012-09-05,275.073
2012-09-06,278.989
2012-09-07,285.024
2012-09-10,284.936
2012-09-11,287.142
2012-09-12,290.2
2012-09-13,290.733
2012-09-14,299.96
2012-09-17,298.459
2012-09-18,295.073
2012-09-19,295.934
2012-09-20,293.287
2012-09-21,294.539
2012-09-24,292.162
2012-09-25,292.277
2012-09-26,284.907
2012-09-27,286.56
2012-09-28,286.24
2012-10-01,290.532
2012-10-02,291.933
2012-10-03,290.616
2012-10-04,292.847
2012-10-05,295.643
2012-10-08,291.919
2012-10-09,289.137
2012-10-10,286.547
2012-10-11,289.583
2012-10-12,290.191
2012-10-15,289.781
2012-10-16,294.073
2012-10-17,297.633
2012-10-18,297.879
2012-10-19,294.916
2012-10-22,296.068
2012-10-23,289.448
2012-10-24,290.998
2012-10-25,289.628
2012-10-26,289.859
2012-10-29,288.177
2012-10-30,291.384
2012-10-31,288.309
2012-11-01,289.651
2012-11-02,288.083
2012-11-05,285.898
2012-11-06,287.479
2012-11-07,284.223
2012-11-08,282.894
2012-11-09,281.578
2012-11-12,279.403
2012-11-13,278.67
2012-11-14,277.505
2012-11-15,276.504
2012-11-16,271.784
2012-11-19,280.772
2012-11-20,279.015
2012-11-21,279.607
2012-11-22,282.901
2012-11-23,285.436
2012-11-26,284.444
2012-11-27,284.806
2012-11-28,284.44
2012-11-29,288.163
2012-11-30,290.417
2012-12-03,292.373
2012-12-04,291.595
2012-12-05,292.891
2012-12-06,293.737
2012-12-07,293.291
2012-12-10,294.422
2012-12-11,294.801
2012-12-12,295.638
2012-12-13,297.318
2012-12-14,297.481
2012-12-17,298.74
2012-12-18,302.212
2012-12-19,304.113
2012-12-20,304.753
2012-12-21,300.86
2012-12-24,301.32
2012-12-25,301.32
2012-12-26,301.815
2012-12-27,303.007
2012-12-28,302.597
2012-12-31,301.886
2013-01-01,301.886
2013-01-02,302.398
2013-01-03,305.147
2013-01-04,306.886
2013-01-07,308.943
2013-01-08,308.144
2013-01-09,310.312
2013-01-10,315.376
2013-01-11,317.823
2013-01-14,316.45
2013-01-15,311.969
2013-01-16,309.834
2013-01-17,314.572
2013-01-18,314.158
2013-01-21,314.25
2013-01-22,314.125
2013-01-23,315.891
2013-01-24,316.344
2013-01-25,321.065
2013-01-28,319.814
2013-01-29,317.615
2013-01-30,319.026
2013-01-31,318.628
2013-02-01,324.326
2013-02-04,320.194
2013-02-05,320.056
2013-02-06,321.271
2013-02-07,317.443
2013-02-08,320.09
2013-02-11,319.18
2013-02-12,321.175
2013-02-13,323.749
2013-02-14,323.882
2013-02-15,323.029
2013-02-18,323.015
2013-02-19,325.815
2013-02-20,325.831
2013-02-21,319.111
2013-02-22,320.341
2013-02-25,320.76
2013-02-26,316.66
2013-02-27,320.315
2013-02-28,321.258
2013-03-01,317.085
2013-03-04,316.342
2013-03-05,322.19
2013-03-06,319.763
2013-03-07,321.535
2013-03-08,318.645
2013-03-11,319.948
2013-03-12,321.31
2013-03-13,318.604
2013-03-14,321.535
2013-03-15,326.328
2013-03-18,322.85
2013-03-19,319.177
2013-03-20,321.349
2013-03-21,317.801
2013-03-22,317.614
2013-03-25,314.202
2013-03-26,315.106
2013-03-27,311.607
2013-03-28,315.63
2013-03-29,315.63
2013-04-01,315.331
2013-04-02,315.905
2013-04-03,316.89
2013-04-04,313.941
2013-04-05,313.813
2013-04-08,313.479
2013-04-09,313.748
2013-04-10,320.87
2013-04-11,323.179
2013-04-12,321.485
2013-04-15,318.477
2013-04-16,318.624
2013-04-17,311.094
2013-04-18,311.228
2013-04-19,313.316
2013-04-22,311.024
2013-04-23,315.113
2013-04-24,316.144
2013-04-25,319.586
2013-04-26,321.467
2013-04-29,323.531
2013-04-30,327.455
2013-05-01,327.843
2013-05-02,323.628
2013-05-03,326.577
2013-05-06,325.527
2013-05-07,327.122
2013-05-08,332.929
2013-05-09,331.089
2013-05-10,329.058
2013-05-13,328.221
2013-05-14,330.004
2013-05-15,329.128
2013-05-16,331.138
2013-05-17,326.382
2013-05-20,328.001
2013-05-21,328.548
2013-05-22,328.093
2013-05-23,324.301
2013-05-24,326.785
2013-05-27,326.421
2013-05-28,326.843
2013-05-29,327.677
2013-05-30,330.774
2013-05-31,327.681
2013-06-03,325.483
2013-06-04,328.732
2013-06-05,326.716
2013-06-06,325.725
2013-06-07,329.316
2013-06-10,328.176
2013-06-11,327.165
2013-06-12,328.308
2013-06-13,326.594
2013-06-14,328.638
2013-06-17,328.954
2013-06-18,332.037
2013-06-19,333.268
2013-06-20,320.898
2013-06-21,318.804
2013-06-24,311.632
2013-06-25,314.002
2013-06-26,317.119
2013-06-27,317.647
2013-06-28,318.649
2013-07-01,320.55
2013-07-02,320.833
2013-07-03,319.003
2013-07-04,322.023
2013-07-05,318.869
2013-07-08,320.79
2013-07-09,321.178
2013-07-10,323.074
2013-07-11,331.986
2013-07-12,333.403
2013-07-15,333.695
2013-07-16,335.75
2013-07-17,334.811
2013-07-18,336.521
2013-07-19,338.189
2013-07-22,339.617
2013-07-23,338.052
2013-07-24,338.424
2013-07-25,338.532
2013-07-26,341.161
2013-07-29,339.578
2013-07-30,342.783
2013-07-31,343.787
2013-08-01,342.075
2013-08-02,348.874
2013-08-05,349.295
2013-08-06,350.651
2013-08-07,351.858
2013-08-08,354.995
2013-08-09,355.906
2013-08-12,354.703
2013-08-13,354.882
2013-08-14,356.997
2013-08-15,355.109
2013-08-16,358.561
2013-08-19,359.477
2013-08-20,360.589
2013-08-21,358.955
2013-08-22,362.398
2013-08-23,365.162
2013-08-26,362.92
2013-08-27,359.499
2013-08-28,354.968
2013-08-29,352.468
2013-08-30,351.464
2013-09-02,355.745
2013-09-03,354.555
2013-09-04,356.28
2013-09-05,354.745
2013-09-06,358.176
2013-09-09,360.801
2013-09-10,365.421
2013-09-11,367.302
2013-09-12,368.203
2013-09-13,365.344
2013-09-16,369.611
2013-09-17,367.918
2013-09-18,367.475
2013-09-19,375.336
2013-09-20,373.406
2013-09-23,372.009
2013-09-24,372.391
2013-09-25,372.093
2013-09-26,372.203
2013-09-27,375.423
2013-09-30,373.414
2013-10-01,377.095
2013-10-02,377.589
2013-10-03,376.825
2013-10-04,374.713
2013-10-07,372.948
2013-10-08,373.67
2013-10-09,367.934
2013-10-10,372.514
2013-10-11,375.203
2013-10-14,375.451
2013-10-15,375.464
2013-10-16,373.653
2013-10-17,380.063
2013-10-18,383.665
2013-10-21,386.819
2013-10-22,390.487
2013-10-23,393.073
2013-10-24,394.177
2013-10-25,393.074
2013-10-28,391.954
2013-10-29,392.105
2013-10-30,394.109
2013-10-31,392.874
2013-11-01,389.435
2013-11-04,389.392
2013-11-05,388.226
2013-11-06,391.93
2013-11-07,389.826
2013-11-08,387.756
2013-11-11,393.329
2013-11-12,393.103
2013-11-13,388.218
2013-11-14,393.013
2013-11-15,394.344
2013-11-18,397.187
2013-11-19,394.487
2013-11-20,391.746
2013-11-21,390.549
2013-11-22,393.364
2013-11-25,394.422
2013-11-26,397.032
2013-11-27,397.631
2013-11-28,400.938
2013-11-29,401.724
2013-12-02,399.305
2013-12-03,395.275
2013-12-04,391.939
2013-12-05,395.863
2013-12-06,398.214
2013-12-09,401.443
2013-12-10,401.255
2013-12-11,400.616
2013-12-12,395.588
2013-12-13,396.379
2013-12-16,400.123
2013-12-17,399.89
2013-12-18,404.85
2013-12-19,404.268
2013-12-20,408.684
2013-12-23,412.437
2013-12-24,410.873
2013-12-25,410.873
2013-12-26,411.332
2013-12-27,418.085
2013-12-30,419.441
2013-12-31,418.049
2014-01-01,418.049
2014-01-02,412.759
2014-01-03,414.743
2014-01-06,416.846
2014-01-07,416.698
2014-01-08,417.332
2014-01-09,416.49
2014-01-10,423.103
2014-01-13,423.387
2014-01-14,423.945
2014-01-15,422.968
2014-01-16,421.794
2014-01-17,422.638
2014-01-20,423.227
2014-01-21,422.482
2014-01-22,423.334
2014-01-23,425.873
2014-01-24,418.553
2014-01-27,414.096
2014-01-28,419.658
2014-01-29,419.509
2014-01-30,419.045
2014-01-31,417.305
2014-02-03,412.386
2014-02-04,411.777
2014-02-05,412.449
2014-02-06,418.687
2014-02-07,422.207
2014-02-10,421.748
2014-02-11,425.425
2014-02-12,424.373
2014-02-13,428.542
2014-02-14,431.358
2014-02-17,433.888
2014-02-18,434.206
2014-02-19,436.168
2014-02-20,431.62
2014-02-21,434.185
2014-02-24,434.081
2014-02-25,437.58
2014-02-26,436.686
2014-02-27,437.605
2014-02-28,445.089
2014-03-03,435.248
2014-03-04,439.359
2014-03-05,443.334
2014-03-06,450.772
2014-03-07,446.494
2014-03-10,445.531
2014-03-11,444.631
2014-03-12,441.339
2014-03-13,439.945
2014-03-14,436.746
2014-03-17,441.267
2014-03-18,445.602
2014-03-19,446.055
2014-03-20,438.495
2014-03-21,438.501
2014-03-24,431.824
2014-03-25,433.782
2014-03-26,437.75
2014-03-27,437.352
2014-03-28,438.324
2014-03-31,442.659
2014-04-01,445.21
2014-04-02,446.114
2014-04-03,444.686
2014-04-04,444.429
2014-04-07,441.798
2014-04-08,438.927
2014-04-09,444.123
2014-04-10,446.006
2014-04-11,438.644
2014-04-14,430.05
2014-04-15,427.517
2014-04-16,431.818
2014-04-17,435.976
2014-04-18,435.976
2014-04-21,434.57
2014-04-22,442.222
2014-04-23,444.409
2014-04-24,444.315
2014-04-25,442.258
2014-04-28,441.338
2014-04-29,442.463
2014-04-30,445.454
2014-05-01,445.961
2014-05-02,447.265
2014-05-05,445.48
2014-05-06,446.695
2014-05-07,443.531
2014-05-08,444.008
2014-05-09,440.267
2014-05-12,443.186
2014-05-13,441.498
2014-05-14,440.162
2014-05-15,432.591
2014-05-16,429.329
2014-05-19,430.658
2014-05-20,431.343
2014-05-21,431.433
2014-05-22,435.267
2014-05-23,436.151
2014-05-26,441.665
2014-05-27,441.958
2014-05-28,442.319
2014-05-29,443.183
2014-05-30,445.452
2014-06-02,443.02
2014-06-03,439.777
2014-06-04,442.774
2014-06-05,444.828
2014-06-06,448.548
2014-06-09,446.699
2014-06-10,446.929
2014-06-11,443.135
2014-06-12,444.684
2014-06-13,442.397
2014-06-16,440.493
2014-06-17,439.76
2014-06-18,442.657
2014-06-19,447.741
2014-06-20,447.44
2014-06-23,446.596
2014-06-24,446.717
2014-06-25,443.478
2014-06-26,441.017
2014-06-27,443.284
2014-06-30,447.077
2014-07-01,449.134
2014-07-02,449.704
2014-07-03,451.148
2014-07-04,450.908
2014-07-07,448.375
2014-07-08,445.056
2014-07-09,444.051
2014-07-10,439.191
2014-07-11,439.598
2014-07-14,445.413
2014-07-15,442.016
2014-07-16,443.282
2014-07-17,440.934
2014-07-18,438.095
2014-07-21,437.542
2014-07-22,438.889
2014-07-23,439.588
2014-07-24,441.113
2014-07-25,437.481
2014-07-28,435.068
2014-07-29,438.021
2014-07-30,433.95
2014-07-31,429.79
2014-08-01,431.713
2014-08-04,423.19
2014-08-05,423.043
2014-08-06,417.907
2014-08-07,417.34
2014-08-08,415.594
2014-08-11,421.754
2014-08-12,422.315
2014-08-13,424.903
2014-08-14,428.667
2014-08-15,428.505
2014-08-18,431.301
2014-08-19,435.268
2014-08-20,432.841
2014-08-21,433.784
2014-08-22,431.927
2014-08-25,435.254
2014-08-26,435.759
2014-08-27,436.762
2014-08-28,433.626
2014-08-29,433.228
2014-09-01,431.43
2014-09-02,431.891
2014-09-03,432.157
2014-09-04,426.39
2014-09-05,426.144
2014-09-08,425.289
2014-09-09,424.009
2014-09-10,420.917
2014-09-11,422.008
2014-09-12,422.203
2014-09-15,420.09
2014-09-16,417.333
2014-09-17,417.89
2014-09-18,419.277
2014-09-19,417.832
2014-09-22,415.687
2014-09-23,414.416
2014-09-24,411.608
2014-09-25,408.825
2014-09-26,406.206
2014-09-29,404.766
2014-09-30,403.901
2014-10-01,401.034
2014-10-02,396.797
2014-10-03,395.481
2014-10-06,395.773
2014-10-07,391.373
2014-10-08,388.937
2014-10-09,387.262
2014-10-10,376.957
2014-10-13,377.718
2014-10-14,379.467
2014-10-15,376.103
2014-10-16,376.052
2014-10-17,385.104
2014-10-20,386.156
2014-10-21,390.834
2014-10-22,392.927
2014-10-23,395.682
2014-10-24,395.817
2014-10-27,394.522
2014-10-28,399.503
2014-10-29,401.902
2014-10-30,399.806
2014-10-31,401.501
2014-11-03,398.37
2014-11-04,399.701
2014-11-05,401.305
2014-11-06,400.758
2014-11-07,398.586
2014-11-10,403.57
2014-11-11,403.057
2014-11-12,404.113
2014-11-13,406.799
2014-11-14,406.263
2014-11-17,404.848
2014-11-18,409.806
2014-11-19,410.372
2014-11-20,411.066
2014-11-21,410.329
2014-11-24,412.538
2014-11-25,414.41
2014-11-26,415.651
2014-11-27,416.593
2014-11-28,415.765
2014-12-01,413.782
2014-12-02,411.457
2014-12-03,410.058
2014-12-04,414.417
2014-12-05,413.81
2014-12-08,413.51
2014-12-09,412.278
2014-12-10,412.233
2014-12-11,410.922
2014-12-12,408.841
2014-12-15,400.904
2014-12-16,403.608
2014-12-17,400.963
2014-12-18,403.487
2014-12-19,406.014
2014-12-22,408.621
2014-12-23,407.96
2014-12-24,408.353
2014-12-25,408.353
2014-12-26,407.651
2014-12-29,408.627
2014-12-30,408.532
2014-12-31,406.435
2015-01-01,406.435
2015-01-02,404.198
2015-01-05,400.551
2015-01-06,398.66
2015-01-07,395.602
2015-01-08,401.324
2015-01-09,403.953
2015-01-12,405.091
2015-01-13,405.775
2015-01-14,402.815
2015-01-15,417.724
2015-01-16,420.699
2015-01-19,419.47
2015-01-20,417.122
2015-01-21,417.538
2015-01-22,414.657
2015-01-23,414.751
2015-01-26,411.83
2015-01-27,407.083
2015-01-28,405.978
2015-01-29,403.143
2015-01-30,405.651
2015-02-02,407.142
2015-02-03,409.762
2015-02-04,413.636
2015-02-05,415.201
2015-02-06,415.298
2015-02-09,416.115
2015-02-10,418.233
2015-02-11,416.666
2015-02-12,420.172
2015-02-13,423.162
2015-02-16,427.426
2015-02-17,424.572
2015-02-18,427.047
2015-02-19,426.539
2015-02-20,428.446
2015-02-23,429.859
2015-02-24,432.444
2015-02-25,433.924
2015-02-26,432.439
2015-02-27,438.587
2015-03-02,436.595
2015-03-03,432.663
2015-03-04,431.6
2015-03-05,431.604
2015-03-06,427.142
2015-03-09,425.473
2015-03-10,415.311
2015-03-11,416.014
2015-03-12,417.883
2015-03-13,421.555
2015-03-16,423.123
2015-03-17,421.832
2015-03-18,425.793
2015-03-19,429.816
2015-03-20,441.316
2015-03-23,447.92
2015-03-24,452.664
2015-03-25,448.404
2015-03-26,446.408
2015-03-27,445.015
2015-03-30,448.948
2015-03-31,445.606
2015-04-01,447.728
2015-04-02,455.175
2015-04-03,455.175
2015-04-06,458.528
2015-04-07,455.899
2015-04-08,455.33
2015-04-09,455.023
2015-04-10,455.422
2015-04-13,456.684
2015-04-14,461.57
2015-04-15,460.085
2015-04-16,463.87
2015-04-17,460.772
2015-04-20,463.788
2015-04-21,466.199
2015-04-22,460.878
2015-04-23,466.813
2015-04-24,468.188
2015-04-27,467.968
2015-04-28,466.279
2015-04-29,470.935
2015-04-30,473.986
2015-05-01,476.734
2015-05-04,477.951
2015-05-05,477.391
2015-05-06,479.714
2015-05-07,475.673
2015-05-08,477.629
2015-05-11,477.195
2015-05-12,474.837
2015-05-13,481.157
2015-05-14,482.392
2015-05-15,487.747
2015-05-18,485.45
2015-05-19,480.842
2015-05-20,480.995
2015-05-21,482.091
2015-05-22,479.441
2015-05-25,479.441
2015-05-26,471.433
2015-05-27,472.91
2015-05-28,476.685
2015-05-29,474.811
2015-06-01,476.509
2015-06-02,480.604
2015-06-03,486.153
2015-06-04,485.54
2015-06-05,473.024
2015-06-08,478.301
2015-06-09,478.674
2015-06-10,480.179
2015-06-11,476.158
2015-06-12,476.818
2015-06-15,465.912
2015-06-16,469.64
2015-06-17,466.778
2015-06-18,471.006
2015-06-19,469.792
2015-06-22,476.045
2015-06-23,471.024
2015-06-24,468.972
2015-06-25,464.857
2015-06-26,465.401
2015-06-29,461.677
2015-06-30,457.691
2015-07-01,458.878
2015-07-02,459.617
2015-07-03,459.3
2015-07-06,452.791
2015-07-07,444.556
2015-07-08,444.766
2015-07-09,451.249
2015-07-10,461.383
2015-07-13,462.674
2015-07-14,465.006
2015-07-15,463.173
2015-07-16,467.043
2015-07-17,465.159
2015-07-20,466.398
2015-07-21,467.143
2015-07-22,462.766
2015-07-23,467.166
2015-07-24,464.5
2015-07-27,461.441
2015-07-28,459.673
2015-07-29,463.297
2015-07-30,460.678
2015-07-31,467.271
2015-08-03,467.286
2015-08-04,464.454
2015-08-05,462.917
