Date,SINGAPORE IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-13,1017.353
2010-08-16,1022.02
2010-08-17,1021.518
2010-08-18,1024.435
2010-08-19,1028.807
2010-08-20,1020.259
2010-08-23,1019.899
2010-08-24,1012.018
2010-08-25,1014.423
2010-08-26,1021.369
2010-08-27,1025.524
2010-08-30,1034.342
2010-08-31,1030.938
2010-09-01,1053.839
2010-09-02,1055.259
2010-09-03,1062.284
2010-09-06,1075.587
2010-09-07,1074.402
2010-09-08,1073.621
2010-09-09,1080.009
2010-09-10,1080.653
2010-09-13,1102.86
2010-09-14,1100.795
2010-09-15,1105.89
2010-09-16,1104.349
2010-09-17,1112.193
2010-09-20,1115.858
2010-09-21,1122.59
2010-09-22,1126.055
2010-09-23,1122.446
2010-09-24,1127.507
2010-09-27,1134.719
2010-09-28,1124.228
2010-09-29,1130.032
2010-09-30,1125.507
2010-10-01,1143.618
2010-10-04,1149.356
2010-10-05,1158.032
2010-10-06,1173.78
2010-10-07,1167.049
2010-10-08,1160.83
2010-10-11,1167.734
2010-10-12,1160.22
2010-10-13,1193.55
2010-10-14,1198.471
2010-10-15,1204.289
2010-10-18,1194.864
2010-10-19,1190.634
2010-10-20,1197.438
2010-10-21,1200.787
2010-10-22,1198.41
2010-10-25,1212.333
2010-10-26,1194.808
2010-10-27,1173.641
2010-10-28,1183.745
2010-10-29,1189.998
2010-11-01,1209.969
2010-11-02,1217.613
2010-11-03,1224.235
2010-11-04,1238.288
2010-11-05,1234.634
2010-11-08,1257.471
2010-11-09,1271.881
2010-11-10,1252.808
2010-11-11,1251.893
2010-11-12,1217.92
2010-11-15,1208.797
2010-11-16,1202.503
2010-11-17,1203.333
2010-11-18,1211.095
2010-11-19,1207.295
2010-11-22,1209.192
2010-11-23,1164.752
2010-11-24,1173.409
2010-11-25,1186.156
2010-11-26,1169.516
2010-11-29,1170.186
2010-11-30,1164.71
2010-12-01,1190.596
2010-12-02,1197.689
2010-12-03,1200.864
2010-12-06,1200.77
2010-12-07,1209.615
2010-12-08,1202.981
2010-12-09,1211.486
2010-12-10,1203.264
2010-12-13,1209.43
2010-12-14,1213.447
2010-12-15,1193.417
2010-12-16,1179.172
2010-12-17,1183.061
2010-12-20,1171.284
2010-12-21,1184.758
2010-12-22,1188.673
2010-12-23,1187.18
2010-12-24,1194.025
2010-12-27,1201.336
2010-12-28,1217.742
2010-12-29,1231.98
2010-12-30,1241.14
2010-12-31,1243.316
2011-01-03,1256.263
2011-01-04,1252.3
2011-01-05,1244.113
2011-01-06,1251.511
2011-01-07,1247.253
2011-01-10,1227.632
2011-01-11,1237.569
2011-01-12,1252.794
2011-01-13,1256.733
2011-01-14,1247.931
2011-01-17,1242.54
2011-01-18,1254.754
2011-01-19,1257.263
2011-01-20,1229.314
2011-01-21,1227.228
2011-01-24,1225.592
2011-01-25,1219.947
2011-01-26,1237.263
2011-01-27,1237.255
2011-01-28,1226.848
2011-01-31,1208.413
2011-02-01,1220.458
2011-02-02,1237.651
2011-02-03,1234.209
2011-02-04,1234.887
2011-02-07,1228.039
2011-02-08,1229.207
2011-02-09,1214.566
2011-02-10,1190.742
2011-02-11,1177.301
2011-02-14,1186.301
2011-02-15,1176.601
2011-02-16,1189.493
2011-02-17,1190.86
2011-02-18,1194.344
2011-02-21,1182.652
2011-02-22,1154.204
2011-02-23,1147.926
2011-02-24,1136.133
2011-02-25,1159.986
2011-02-28,1149.865
2011-03-01,1178.833
2011-03-02,1163.028
2011-03-03,1171.257
2011-03-04,1180.389
2011-03-07,1182.947
2011-03-08,1194.379
2011-03-09,1193.334
2011-03-10,1177.967
2011-03-11,1162.984
2011-03-14,1161.395
2011-03-15,1110.518
2011-03-16,1125.363
2011-03-17,1115.18
2011-03-18,1118.669
2011-03-21,1145.992
2011-03-22,1161.356
2011-03-23,1171.235
2011-03-24,1187.511
2011-03-25,1200.497
2011-03-28,1191.732
2011-03-29,1191.214
2011-03-30,1209.189
2011-03-31,1212.598
2011-04-01,1220.067
2011-04-04,1233.778
2011-04-05,1232.308
2011-04-06,1244.351
2011-04-07,1242.859
2011-04-08,1257.445
2011-04-11,1245.339
2011-04-12,1232.015
2011-04-13,1246.179
2011-04-14,1246.277
2011-04-15,1246.301
2011-04-18,1237.125
2011-04-19,1239.621
2011-04-20,1262.337
2011-04-21,1275.788
2011-04-22,1275.788
2011-04-25,1270.133
2011-04-26,1271.985
2011-04-27,1274.612
2011-04-28,1279.634
2011-04-29,1280.415
2011-05-02,1280.515
2011-05-03,1258.138
2011-05-04,1238.118
2011-05-05,1227.535
2011-05-06,1234.038
2011-05-09,1248.199
2011-05-10,1256.384
2011-05-11,1261.524
2011-05-12,1230.797
2011-05-13,1243.566
2011-05-16,1226.248
2011-05-17,1224.695
2011-05-18,1234.539
2011-05-19,1241.257
2011-05-20,1237.465
2011-05-23,1200.194
2011-05-24,1205.4
2011-05-25,1206.083
2011-05-26,1210.809
2011-05-27,1224.432
2011-05-30,1227.834
2011-05-31,1235.582
2011-06-01,1236.402
2011-06-02,1227.877
2011-06-03,1228.902
2011-06-06,1215.031
2011-06-07,1222.461
2011-06-08,1210.829
2011-06-09,1207.089
2011-06-10,1194.379
2011-06-13,1182.547
2011-06-14,1187.48
2011-06-15,1181.376
2011-06-16,1157.059
2011-06-17,1155.172
2011-06-20,1153.499
2011-06-21,1175.213
2011-06-22,1168.34
2011-06-23,1160.743
2011-06-24,1176.789
2011-06-27,1166.549
2011-06-28,1171.311
2011-06-29,1189.846
2011-06-30,1207.139
2011-07-01,1214.064
2011-07-04,1224.912
2011-07-05,1211.995
2011-07-06,1207.977
2011-07-07,1216.303
2011-07-08,1227.95
2011-07-11,1209.76
2011-07-12,1189.774
2011-07-13,1202.744
2011-07-14,1200.598
2011-07-15,1191.361
2011-07-18,1180.296
2011-07-19,1192.651
2011-07-20,1207.343
2011-07-21,1215.918
2011-07-22,1236.605
2011-07-25,1233.209
2011-07-26,1242.457
2011-07-27,1249.317
2011-07-28,1248.059
2011-07-29,1244.298
2011-08-01,1252.658
2011-08-02,1233.517
2011-08-03,1218.611
2011-08-04,1197.269
2011-08-05,1151.215
2011-08-08,1108.213
2011-08-09,1109.751
2011-08-10,1072.155
2011-08-11,1058.119
2011-08-12,1079.6
2011-08-15,1099.294
2011-08-16,1082.039
2011-08-17,1085.229
2011-08-18,1069.808
2011-08-19,1034.211
2011-08-22,1036.95
2011-08-23,1048.852
2011-08-24,1030.591
2011-08-25,1046.521
2011-08-26,1043.401
2011-08-29,1065.055
2011-08-30,1063.605
2011-08-31,1110.155
2011-09-01,1098.859
2011-09-02,1087.422
2011-09-05,1056.566
2011-09-06,1060.942
2011-09-07,1081.538
2011-09-08,1086.068
2011-09-09,1065.283
2011-09-12,1027.83
2011-09-13,1023.577
2011-09-14,1027.089
2011-09-15,1036.617
2011-09-16,1047.188
2011-09-19,1010.627
2011-09-20,1027.885
2011-09-21,1011.733
2011-09-22,964.187
2011-09-23,961.0
2011-09-26,931.826
2011-09-27,975.905
2011-09-28,956.212
2011-09-29,951.031
2011-09-30,931.257
2011-10-03,896.02
2011-10-04,861.172
2011-10-05,871.11
2011-10-06,900.758
2011-10-07,921.76
2011-10-10,946.78
2011-10-11,950.977
2011-10-12,976.618
2011-10-13,974.312
2011-10-14,995.298
2011-10-17,1009.617
2011-10-18,978.596
2011-10-19,993.088
2011-10-20,973.946
2011-10-21,983.346
2011-10-24,1005.097
2011-10-25,1014.281
2011-10-26,1005.436
2011-10-27,1065.732
2011-10-28,1091.663
2011-10-31,1061.683
2011-11-01,1009.433
2011-11-02,1036.507
2011-11-03,1024.425
2011-11-04,1042.651
2011-11-07,1038.933
2011-11-08,1047.58
2011-11-09,1028.42
2011-11-10,988.023
2011-11-11,993.448
2011-11-14,1008.926
2011-11-15,996.854
2011-11-16,997.182
2011-11-17,982.641
2011-11-18,964.785
2011-11-21,944.263
2011-11-22,958.047
2011-11-23,938.559
2011-11-24,937.842
2011-11-25,920.834
2011-11-28,949.218
2011-11-29,948.558
2011-11-30,964.681
2011-12-01,984.656
2011-12-02,992.523
2011-12-05,995.392
2011-12-06,986.618
2011-12-07,993.248
2011-12-08,969.997
2011-12-09,958.155
2011-12-12,956.646
2011-12-13,949.881
2011-12-14,940.195
2011-12-15,932.168
2011-12-16,946.238
2011-12-19,930.055
2011-12-20,939.512
2011-12-21,956.802
2011-12-22,957.477
2011-12-23,965.049
2011-12-26,965.049
2011-12-27,959.663
2011-12-28,955.285
2011-12-29,955.447
2011-12-30,952.478
2012-01-02,952.478
2012-01-03,980.326
2012-01-04,982.801
2012-01-05,973.542
2012-01-06,976.336
2012-01-09,967.211
2012-01-10,986.318
2012-01-11,991.5
2012-01-12,990.248
2012-01-13,1001.607
2012-01-16,993.496
2012-01-17,1018.406
2012-01-18,1015.656
2012-01-19,1023.252
2012-01-20,1039.191
2012-01-23,1044.925
2012-01-24,1042.03
2012-01-25,1059.532
2012-01-26,1071.469
2012-01-27,1082.567
2012-01-30,1066.152
2012-01-31,1082.598
2012-02-01,1082.543
2012-02-02,1093.664
2012-02-03,1106.189
2012-02-06,1107.827
2012-02-07,1118.516
2012-02-08,1130.815
2012-02-09,1125.51
2012-02-10,1105.034
2012-02-13,1119.147
2012-02-14,1111.683
2012-02-15,1126.174
2012-02-16,1104.511
2012-02-17,1117.204
2012-02-20,1129.838
2012-02-21,1124.71
2012-02-22,1110.304
2012-02-23,1106.389
2012-02-24,1109.49
2012-02-27,1097.502
2012-02-28,1111.516
2012-02-29,1124.292
2012-03-01,1113.887
2012-03-02,1115.591
2012-03-05,1102.767
2012-03-06,1073.908
2012-03-07,1070.055
2012-03-08,1095.396
2012-03-09,1093.211
2012-03-12,1084.623
2012-03-13,1097.866
2012-03-14,1101.287
2012-03-15,1103.787
2012-03-16,1110.244
2012-03-19,1101.355
2012-03-20,1098.753
2012-03-21,1098.115
2012-03-22,1091.846
2012-03-23,1103.812
2012-03-26,1099.973
2012-03-27,1119.164
2012-03-28,1114.548
2012-03-29,1105.574
2012-03-30,1112.572
2012-04-02,1115.697
2012-04-03,1118.773
2012-04-04,1100.68
2012-04-05,1099.529
2012-04-06,1099.529
2012-04-09,1087.629
2012-04-10,1092.45
2012-04-11,1086.85
2012-04-12,1102.365
2012-04-13,1109.761
2012-04-16,1109.668
2012-04-17,1106.19
2012-04-18,1111.158
2012-04-19,1112.53
2012-04-20,1108.866
2012-04-23,1094.697
2012-04-24,1102.564
2012-04-25,1108.098
2012-04-26,1110.653
2012-04-27,1110.773
2012-04-30,1110.77
2012-05-01,1112.113
2012-05-02,1118.214
2012-05-03,1115.8
2012-05-04,1112.401
2012-05-07,1088.844
2012-05-08,1088.604
2012-05-09,1074.689
2012-05-10,1072.696
2012-05-11,1062.217
2012-05-14,1042.962
2012-05-15,1045.579
2012-05-16,1016.524
2012-05-17,1015.239
2012-05-18,995.466
2012-05-21,1002.685
2012-05-22,1018.811
2012-05-23,991.502
2012-05-24,993.671
2012-05-25,990.393
2012-05-28,996.237
2012-05-29,1002.994
2012-05-30,986.999
2012-05-31,983.405
2012-06-01,968.098
2012-06-04,955.686
2012-06-05,961.901
2012-06-06,987.088
2012-06-07,989.066
2012-06-08,969.758
2012-06-11,991.272
2012-06-12,991.344
2012-06-13,996.85
2012-06-14,990.341
2012-06-15,1013.2
2012-06-18,1017.105
2012-06-19,1029.839
2012-06-20,1034.437
2012-06-21,1020.26
2012-06-22,1014.057
2012-06-25,1002.784
2012-06-26,1003.772
2012-06-27,1019.213
2012-06-28,1018.112
2012-06-29,1042.424
2012-07-02,1055.316
2012-07-03,1070.363
2012-07-04,1066.835
2012-07-05,1076.402
2012-07-06,1071.54
2012-07-09,1055.497
2012-07-10,1069.969
2012-07-11,1078.95
2012-07-12,1061.066
2012-07-13,1078.445
2012-07-16,1081.682
2012-07-17,1086.198
2012-07-18,1093.654
2012-07-19,1102.451
2012-07-20,1094.938
2012-07-23,1078.533
2012-07-24,1085.506
2012-07-25,1083.092
2012-07-26,1089.233
2012-07-27,1093.579
2012-07-30,1108.717
2012-07-31,1112.412
2012-08-01,1114.88
2012-08-02,1106.88
2012-08-03,1114.384
2012-08-06,1124.088
2012-08-07,1122.163
2012-08-08,1119.486
2012-08-09,1119.351
2012-08-10,1122.839
2012-08-13,1126.796
2012-08-14,1134.392
2012-08-15,1124.752
2012-08-16,1124.285
2012-08-17,1122.82
2012-08-20,1123.626
2012-08-21,1130.158
2012-08-22,1121.961
2012-08-23,1131.847
2012-08-24,1123.424
2012-08-27,1120.461
2012-08-28,1119.626
2012-08-29,1119.683
2012-08-30,1110.494
2012-08-31,1124.063
2012-09-03,1123.926
2012-09-04,1121.167
2012-09-05,1113.475
2012-09-06,1116.681
2012-09-07,1134.951
2012-09-10,1134.536
2012-09-11,1144.021
2012-09-12,1148.687
2012-09-13,1151.634
2012-09-14,1177.248
2012-09-17,1177.973
2012-09-18,1173.374
2012-09-19,1178.325
2012-09-20,1171.233
2012-09-21,1181.813
2012-09-24,1167.969
2012-09-25,1172.893
2012-09-26,1154.961
2012-09-27,1162.045
2012-09-28,1165.202
2012-10-01,1164.429
2012-10-02,1166.672
2012-10-03,1157.565
2012-10-04,1166.601
2012-10-05,1171.258
2012-10-08,1163.137
2012-10-09,1158.674
2012-10-10,1150.885
2012-10-11,1147.788
2012-10-12,1156.74
2012-10-15,1158.598
2012-10-16,1166.024
2012-10-17,1174.176
2012-10-18,1177.487
2012-10-19,1171.097
2012-10-22,1166.959
2012-10-23,1161.392
2012-10-24,1158.911
2012-10-25,1165.123
2012-10-26,1164.408
2012-10-29,1151.699
2012-10-30,1152.083
2012-10-31,1153.613
2012-11-01,1148.322
2012-11-02,1150.331
2012-11-05,1149.355
2012-11-06,1143.184
2012-11-07,1150.656
2012-11-08,1138.414
2012-11-09,1131.424
2012-11-12,1134.993
2012-11-13,1135.783
2012-11-14,1127.209
2012-11-15,1107.973
2012-11-16,1104.693
2012-11-19,1113.154
2012-11-20,1114.096
2012-11-21,1118.137
2012-11-22,1128.048
2012-11-23,1132.894
2012-11-26,1136.68
2012-11-27,1139.056
2012-11-28,1139.347
2012-11-29,1159.327
2012-11-30,1166.717
2012-12-03,1161.605
2012-12-04,1161.278
2012-12-05,1165.555
2012-12-06,1161.476
2012-12-07,1171.988
2012-12-10,1169.569
2012-12-11,1169.407
2012-12-12,1183.343
2012-12-13,1189.981
2012-12-14,1194.39
2012-12-17,1192.617
2012-12-18,1198.199
2012-12-19,1202.609
2012-12-20,1202.907
2012-12-21,1194.005
2012-12-24,1196.932
2012-12-25,1196.932
2012-12-26,1202.035
2012-12-27,1203.388
2012-12-28,1204.682
2012-12-31,1203.255
2013-01-01,1203.255
2013-01-02,1221.931
2013-01-03,1228.972
2013-01-04,1218.862
2013-01-07,1217.289
2013-01-08,1212.093
2013-01-09,1224.287
2013-01-10,1229.961
2013-01-11,1227.653
2013-01-14,1219.837
2013-01-15,1216.455
2013-01-16,1219.77
2013-01-17,1216.309
2013-01-18,1217.295
2013-01-21,1219.626
2013-01-22,1217.081
2013-01-23,1222.106
2013-01-24,1224.669
2013-01-25,1226.737
2013-01-28,1225.829
2013-01-29,1228.423
2013-01-30,1235.319
2013-01-31,1230.996
2013-02-01,1232.939
2013-02-04,1237.421
2013-02-05,1230.282
2013-02-06,1232.666
2013-02-07,1225.369
2013-02-08,1232.201
2013-02-11,1228.675
2013-02-12,1229.616
2013-02-13,1240.933
2013-02-14,1242.859
2013-02-15,1239.866
2013-02-18,1237.072
2013-02-19,1238.53
2013-02-20,1245.382
2013-02-21,1235.13
2013-02-22,1235.562
2013-02-25,1235.875
2013-02-26,1219.891
2013-02-27,1223.551
2013-02-28,1230.81
2013-03-01,1225.882
2013-03-04,1206.436
2013-03-05,1212.406
2013-03-06,1227.384
2013-03-07,1227.193
2013-03-08,1224.574
2013-03-11,1221.911
2013-03-12,1226.263
2013-03-13,1217.695
2013-03-14,1217.606
2013-03-15,1223.711
2013-03-18,1212.326
2013-03-19,1214.132
2013-03-20,1209.03
2013-03-21,1215.562
2013-03-22,1214.447
2013-03-25,1221.772
2013-03-26,1232.126
2013-03-27,1238.6
2013-03-28,1240.022
2013-03-29,1240.022
2013-04-01,1238.125
2013-04-02,1245.808
2013-04-03,1246.19
2013-04-04,1233.565
2013-04-05,1231.796
2013-04-08,1226.579
2013-04-09,1233.463
2013-04-10,1239.207
2013-04-11,1244.444
2013-04-12,1238.459
2013-04-15,1232.523
2013-04-16,1232.898
2013-04-17,1233.809
2013-04-18,1233.014
2013-04-19,1233.986
2013-04-22,1228.065
2013-04-23,1211.078
2013-04-24,1221.305
2013-04-25,1233.751
2013-04-26,1242.437
2013-04-29,1248.236
2013-04-30,1246.39
2013-05-01,1244.773
2013-05-02,1249.451
2013-05-03,1238.782
2013-05-06,1245.974
2013-05-07,1249.005
2013-05-08,1264.113
2013-05-09,1266.138
2013-05-10,1262.514
2013-05-13,1254.489
2013-05-14,1255.482
2013-05-15,1255.975
2013-05-16,1251.298
2013-05-17,1244.785
2013-05-20,1249.159
2013-05-21,1239.243
2013-05-22,1242.238
2013-05-23,1215.968
2013-05-24,1216.737
2013-05-27,1219.862
2013-05-28,1218.29
2013-05-29,1209.345
2013-05-30,1205.512
2013-05-31,1190.194
2013-06-03,1194.296
2013-06-04,1200.757
2013-06-05,1193.825
2013-06-06,1179.524
2013-06-07,1176.132
2013-06-10,1165.75
2013-06-11,1155.943
2013-06-12,1152.124
2013-06-13,1141.213
2013-06-14,1159.992
2013-06-17,1160.108
2013-06-18,1167.078
2013-06-19,1170.256
2013-06-20,1122.974
2013-06-21,1121.789
2013-06-24,1098.266
2013-06-25,1115.63
2013-06-26,1121.088
2013-06-27,1124.761
2013-06-28,1135.626
2013-07-01,1133.455
2013-07-02,1141.109
2013-07-03,1122.428
2013-07-04,1132.785
2013-07-05,1131.787
2013-07-08,1126.177
2013-07-09,1133.096
2013-07-10,1140.733
2013-07-11,1176.777
2013-07-12,1171.625
2013-07-15,1172.351
2013-07-16,1175.798
2013-07-17,1170.587
2013-07-18,1168.682
2013-07-19,1167.294
2013-07-22,1178.647
2013-07-23,1182.899
2013-07-24,1188.99
2013-07-25,1179.715
2013-07-26,1183.37
2013-07-29,1178.036
2013-07-30,1177.01
2013-07-31,1167.588
2013-08-01,1175.212
2013-08-02,1179.075
2013-08-05,1180.399
2013-08-06,1174.964
2013-08-07,1176.42
2013-08-08,1183.659
2013-08-09,1185.495
2013-08-12,1185.837
2013-08-13,1184.811
2013-08-14,1180.949
2013-08-15,1168.795
2013-08-16,1166.455
2013-08-19,1153.164
2013-08-20,1136.038
2013-08-21,1128.589
2013-08-22,1119.559
2013-08-23,1123.762
2013-08-26,1122.45
2013-08-27,1105.36
2013-08-28,1098.874
2013-08-29,1109.429
2013-08-30,1107.266
2013-09-02,1120.794
2013-09-03,1119.571
2013-09-04,1107.97
2013-09-05,1110.31
2013-09-06,1122.932
2013-09-09,1137.023
2013-09-10,1148.18
2013-09-11,1150.827
2013-09-12,1159.155
2013-09-13,1155.676
2013-09-16,1184.198
2013-09-17,1183.824
2013-09-18,1193.481
2013-09-19,1227.194
2013-09-20,1220.078
2013-09-23,1216.626
2013-09-24,1210.983
2013-09-25,1212.644
2013-09-26,1208.89
2013-09-27,1214.652
2013-09-30,1200.219
2013-10-01,1206.515
2013-10-02,1201.273
2013-10-03,1195.54
2013-10-04,1175.743
2013-10-07,1160.203
2013-10-08,1166.001
2013-10-09,1166.393
2013-10-10,1174.156
2013-10-11,1181.173
2013-10-14,1179.215
2013-10-15,1180.686
2013-10-16,1185.483
2013-10-17,1194.556
2013-10-18,1202.068
2013-10-21,1204.467
2013-10-22,1210.218
2013-10-23,1205.77
2013-10-24,1214.061
2013-10-25,1208.361
2013-10-28,1205.624
2013-10-29,1205.415
2013-10-30,1212.976
2013-10-31,1203.357
2013-11-01,1198.955
2013-11-04,1200.218
2013-11-05,1199.853
2013-11-06,1200.382
2013-11-07,1193.742
2013-11-08,1184.334
2013-11-11,1183.218
2013-11-12,1177.229
2013-11-13,1171.84
2013-11-14,1180.779
2013-11-15,1189.761
2013-11-18,1191.842
2013-11-19,1189.069
2013-11-20,1186.269
2013-11-21,1174.898
2013-11-22,1176.616
2013-11-25,1179.814
2013-11-26,1179.019
2013-11-27,1178.434
2013-11-28,1183.005
2013-11-29,1180.392
2013-12-02,1182.741
2013-12-03,1180.482
2013-12-04,1169.29
2013-12-05,1159.779
2013-12-06,1162.909
2013-12-09,1162.671
2013-12-10,1149.6
2013-12-11,1138.929
2013-12-12,1136.232
2013-12-13,1138.323
2013-12-16,1134.902
2013-12-17,1135.876
2013-12-18,1135.701
2013-12-19,1130.047
2013-12-20,1139.314
2013-12-23,1146.124
2013-12-24,1149.114
2013-12-25,1149.114
2013-12-26,1152.126
2013-12-27,1158.944
2013-12-30,1159.034
2013-12-31,1167.69
2014-01-01,1167.69
2014-01-02,1163.807
2014-01-03,1148.97
2014-01-06,1145.435
2014-01-07,1137.535
2014-01-08,1146.102
2014-01-09,1143.056
2014-01-10,1145.231
2014-01-13,1142.981
2014-01-14,1137.145
2014-01-15,1134.85
2014-01-16,1132.758
2014-01-17,1129.082
2014-01-20,1122.768
2014-01-21,1120.883
2014-01-22,1124.966
2014-01-23,1115.944
2014-01-24,1106.362
2014-01-27,1098.179
2014-01-28,1101.493
2014-01-29,1098.005
2014-01-30,1088.783
2014-01-31,1085.887
2014-02-03,1076.88
2014-02-04,1074.726
2014-02-05,1074.972
2014-02-06,1084.951
2014-02-07,1095.741
2014-02-10,1095.159
2014-02-11,1104.112
2014-02-12,1105.62
2014-02-13,1105.047
2014-02-14,1112.264
2014-02-17,1126.634
2014-02-18,1126.727
2014-02-19,1130.775
2014-02-20,1125.426
2014-02-21,1124.127
2014-02-24,1128.211
2014-02-25,1130.202
2014-02-26,1123.021
2014-02-27,1128.823
2014-02-28,1123.852
2014-03-03,1108.586
2014-03-04,1113.731
2014-03-05,1113.443
2014-03-06,1127.415
2014-03-07,1125.757
2014-03-10,1120.297
2014-03-11,1121.991
2014-03-12,1113.692
2014-03-13,1111.335
2014-03-14,1108.822
2014-03-17,1111.892
2014-03-18,1111.657
2014-03-19,1106.99
2014-03-20,1088.306
2014-03-21,1101.596
2014-03-24,1114.627
2014-03-25,1112.405
2014-03-26,1126.516
2014-03-27,1133.668
2014-03-28,1142.408
2014-03-31,1149.195
2014-04-01,1148.196
2014-04-02,1145.711
2014-04-03,1154.773
2014-04-04,1155.438
2014-04-07,1147.976
2014-04-08,1160.741
2014-04-09,1164.749
2014-04-10,1163.153
2014-04-11,1159.051
2014-04-14,1158.803
2014-04-15,1173.512
2014-04-16,1180.057
2014-04-17,1183.025
2014-04-18,1183.025
2014-04-21,1182.009
2014-04-22,1187.986
2014-04-23,1183.299
2014-04-24,1194.456
2014-04-25,1192.951
2014-04-28,1185.191
2014-04-29,1185.397
2014-04-30,1195.456
2014-05-01,1198.224
2014-05-02,1195.894
2014-05-05,1193.641
2014-05-06,1199.045
2014-05-07,1193.81
2014-05-08,1202.167
2014-05-09,1196.809
2014-05-12,1187.617
2014-05-13,1186.716
2014-05-14,1201.276
2014-05-15,1203.368
2014-05-16,1200.754
2014-05-19,1206.557
2014-05-20,1205.084
2014-05-21,1203.884
2014-05-22,1204.562
2014-05-23,1207.198
2014-05-26,1207.611
2014-05-27,1202.634
2014-05-28,1203.939
2014-05-29,1215.981
2014-05-30,1214.237
2014-06-02,1214.288
2014-06-03,1211.502
2014-06-04,1206.67
2014-06-05,1210.453
2014-06-06,1225.228
2014-06-09,1229.055
2014-06-10,1224.135
2014-06-11,1221.491
2014-06-12,1224.328
2014-06-13,1222.345
2014-06-16,1219.391
2014-06-17,1212.893
2014-06-18,1216.284
2014-06-19,1218.349
2014-06-20,1215.116
2014-06-23,1216.684
2014-06-24,1218.851
2014-06-25,1215.664
2014-06-26,1219.1
2014-06-27,1219.446
2014-06-30,1219.714
2014-07-01,1214.974
2014-07-02,1222.163
2014-07-03,1228.157
2014-07-04,1234.432
2014-07-07,1237.935
2014-07-08,1239.018
2014-07-09,1234.176
2014-07-10,1232.175
2014-07-11,1244.901
2014-07-14,1243.983
2014-07-15,1240.624
2014-07-16,1247.859
2014-07-17,1245.724
2014-07-18,1248.166
2014-07-21,1251.129
2014-07-22,1253.773
2014-07-23,1265.461
2014-07-24,1265.106
2014-07-25,1264.289
2014-07-28,1263.424
2014-07-29,1262.968
2014-07-30,1256.983
2014-07-31,1260.011
2014-08-01,1250.041
2014-08-04,1242.701
2014-08-05,1241.22
2014-08-06,1231.379
2014-08-07,1225.046
2014-08-08,1216.268
2014-08-11,1221.514
2014-08-12,1220.084
2014-08-13,1224.536
2014-08-14,1226.667
2014-08-15,1228.324
2014-08-18,1227.82
2014-08-19,1227.582
2014-08-20,1228.605
2014-08-21,1229.691
2014-08-22,1230.271
2014-08-25,1232.908
2014-08-26,1231.64
2014-08-27,1240.836
2014-08-28,1234.076
2014-08-29,1230.712
2014-09-01,1228.7
2014-09-02,1228.942
2014-09-03,1236.683
2014-09-04,1231.84
2014-09-05,1227.51
2014-09-08,1225.285
2014-09-09,1218.799
2014-09-10,1214.533
2014-09-11,1216.339
2014-09-12,1216.74
2014-09-15,1202.879
2014-09-16,1191.526
2014-09-17,1197.911
2014-09-18,1194.839
2014-09-19,1197.86
2014-09-22,1190.699
2014-09-23,1193.732
2014-09-24,1194.762
2014-09-25,1194.418
2014-09-26,1187.256
2014-09-29,1187.489
2014-09-30,1173.984
2014-10-01,1172.229
2014-10-02,1162.511
2014-10-03,1161.802
2014-10-06,1165.484
2014-10-07,1163.187
2014-10-08,1153.48
2014-10-09,1171.351
2014-10-10,1153.877
2014-10-13,1146.51
2014-10-14,1138.815
2014-10-15,1141.578
2014-10-16,1121.998
2014-10-17,1129.054
2014-10-20,1136.219
2014-10-21,1143.814
2014-10-22,1143.275
2014-10-23,1148.81
2014-10-24,1145.179
2014-10-27,1145.796
2014-10-28,1145.686
2014-10-29,1155.492
2014-10-30,1152.53
2014-10-31,1161.71
2014-11-03,1162.302
2014-11-04,1158.268
2014-11-05,1155.231
2014-11-06,1154.224
2014-11-07,1152.444
2014-11-10,1159.715
2014-11-11,1150.666
2014-11-12,1149.074
2014-11-13,1155.884
2014-11-14,1148.857
2014-11-17,1138.311
2014-11-18,1149.674
2014-11-19,1144.551
2014-11-20,1146.181
2014-11-21,1158.718
2014-11-24,1155.046
2014-11-25,1163.207
2014-11-26,1168.069
2014-11-27,1162.51
2014-11-28,1160.529
2014-12-01,1140.892
2014-12-02,1140.355
2014-12-03,1133.977
2014-12-04,1134.607
2014-12-05,1130.171
2014-12-08,1126.006
2014-12-09,1136.945
2014-12-10,1147.619
2014-12-11,1140.573
2014-12-12,1142.431
2014-12-15,1127.771
2014-12-16,1110.264
2014-12-17,1109.383
2014-12-18,1107.347
2014-12-19,1120.521
2014-12-22,1134.412
2014-12-23,1132.148
2014-12-24,1136.841
2014-12-25,1136.841
2014-12-26,1140.025
2014-12-29,1145.587
2014-12-30,1147.576
2014-12-31,1145.638
2015-01-01,1145.638
2015-01-02,1142.328
2015-01-05,1121.306
2015-01-06,1107.128
2015-01-07,1103.32
2015-01-08,1119.636
2015-01-09,1116.261
2015-01-12,1114.714
2015-01-13,1110.014
2015-01-14,1106.092
2015-01-15,1117.579
2015-01-16,1105.841
2015-01-19,1099.693
2015-01-20,1105.314
2015-01-21,1117.838
2015-01-22,1125.774
2015-01-23,1129.929
2015-01-26,1122.58
2015-01-27,1129.88
2015-01-28,1124.088
2015-01-29,1126.562
2015-01-30,1117.689
2015-02-02,1125.8
2015-02-03,1124.156
2015-02-04,1127.67
2015-02-05,1125.449
