Date,SINGAPORE IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,529.572
2005-11-09,529.145
2005-11-10,524.429
2005-11-11,527.988
2005-11-14,523.946
2005-11-15,521.838
2005-11-16,524.809
2005-11-17,528.844
2005-11-18,536.118
2005-11-21,532.102
2005-11-22,531.129
2005-11-23,537.319
2005-11-24,539.487
2005-11-25,536.279
2005-11-28,541.14
2005-11-29,539.384
2005-11-30,543.33
2005-12-01,544.921
2005-12-02,550.128
2005-12-05,550.944
2005-12-06,543.215
2005-12-07,544.561
2005-12-08,546.191
2005-12-09,550.925
2005-12-12,552.069
2005-12-13,553.814
2005-12-14,554.461
2005-12-15,556.023
2005-12-16,557.215
2005-12-19,562.108
2005-12-20,560.565
2005-12-21,560.325
2005-12-22,556.632
2005-12-23,560.342
2005-12-26,560.342
2005-12-27,561.336
2005-12-28,561.579
2005-12-29,564.701
2005-12-30,565.669
2006-01-02,565.669
2006-01-03,577.156
2006-01-04,586.14
2006-01-05,588.885
2006-01-06,591.657
2006-01-09,594.404
2006-01-10,595.031
2006-01-11,594.538
2006-01-12,593.728
2006-01-13,592.683
2006-01-16,591.081
2006-01-17,587.325
2006-01-18,583.709
2006-01-19,589.141
2006-01-20,590.616
2006-01-23,590.114
2006-01-24,591.567
2006-01-25,595.255
2006-01-26,598.471
2006-01-27,603.463
2006-01-30,601.33
2006-01-31,604.158
2006-02-01,607.344
2006-02-02,609.204
2006-02-03,605.185
2006-02-06,614.505
2006-02-07,616.268
2006-02-08,611.278
2006-02-09,616.716
2006-02-10,615.758
2006-02-13,617.032
2006-02-14,620.513
2006-02-15,616.026
2006-02-16,612.687
2006-02-17,612.825
2006-02-20,615.617
2006-02-21,617.891
2006-02-22,612.035
2006-02-23,615.797
2006-02-24,620.653
2006-02-27,628.855
2006-02-28,630.196
2006-03-01,634.062
2006-03-02,635.015
2006-03-03,637.12
2006-03-06,638.171
2006-03-07,630.253
2006-03-08,628.739
2006-03-09,629.602
2006-03-10,629.919
2006-03-13,633.589
2006-03-14,636.429
2006-03-15,639.772
2006-03-16,640.133
2006-03-17,641.979
2006-03-20,647.057
2006-03-21,633.516
2006-03-22,633.942
2006-03-23,636.038
2006-03-24,638.048
2006-03-27,642.293
2006-03-28,646.982
2006-03-29,649.426
2006-03-30,651.376
2006-03-31,655.437
2006-04-03,658.598
2006-04-04,658.126
2006-04-05,661.626
2006-04-06,663.325
2006-04-07,661.847
2006-04-10,659.468
2006-04-11,660.213
2006-04-12,660.102
2006-04-13,664.041
2006-04-14,664.041
2006-04-17,667.699
2006-04-18,669.762
2006-04-19,677.075
2006-04-20,676.738
2006-04-21,681.715
2006-04-24,686.179
2006-04-25,683.259
2006-04-26,685.208
2006-04-27,689.951
2006-04-28,689.643
2006-05-01,691.127
2006-05-02,694.674
2006-05-03,702.921
2006-05-04,700.261
2006-05-05,701.151
2006-05-08,706.711
2006-05-09,700.931
2006-05-10,704.669
2006-05-11,698.842
2006-05-12,697.503
2006-05-15,666.723
2006-05-16,662.604
2006-05-17,676.653
2006-05-18,661.697
2006-05-19,657.225
2006-05-22,633.956
2006-05-23,641.418
2006-05-24,637.46
2006-05-25,629.624
2006-05-26,640.263
2006-05-29,635.578
2006-05-30,639.568
2006-05-31,625.342
2006-06-01,620.809
2006-06-02,632.601
2006-06-05,627.65
2006-06-06,619.461
2006-06-07,608.617
2006-06-08,584.009
2006-06-09,598.134
2006-06-12,599.132
2006-06-13,587.091
2006-06-14,587.57
2006-06-15,596.622
2006-06-16,618.968
2006-06-19,612.122
2006-06-20,602.85
2006-06-21,604.685
2006-06-22,612.625
2006-06-23,607.185
2006-06-26,611.58
2006-06-27,610.463
2006-06-28,609.788
2006-06-29,617.415
2006-06-30,638.414
2006-07-03,640.006
2006-07-04,644.781
2006-07-05,634.896
2006-07-06,640.356
2006-07-07,642.907
2006-07-10,641.018
2006-07-11,631.486
2006-07-12,632.039
2006-07-13,626.528
2006-07-14,614.3
2006-07-17,597.722
2006-07-18,602.259
2006-07-19,602.09
2006-07-20,615.291
2006-07-21,610.145
2006-07-24,607.323
2006-07-25,616.803
2006-07-26,618.999
2006-07-27,632.606
2006-07-28,630.69
2006-07-31,639.55
2006-08-01,639.525
2006-08-02,641.003
2006-08-03,642.386
2006-08-04,645.426
2006-08-07,644.797
2006-08-08,644.76
2006-08-09,645.243
2006-08-10,640.309
2006-08-11,639.299
2006-08-14,639.647
2006-08-15,639.57
2006-08-16,646.276
2006-08-17,653.527
2006-08-18,657.132
2006-08-21,652.986
2006-08-22,653.909
2006-08-23,653.761
2006-08-24,643.906
2006-08-25,646.45
2006-08-28,641.501
2006-08-29,652.9
2006-08-30,655.701
2006-08-31,662.275
2006-09-01,660.814
2006-09-04,671.188
2006-09-05,669.797
2006-09-06,671.705
2006-09-07,664.489
2006-09-08,665.674
2006-09-11,656.456
2006-09-12,653.856
2006-09-13,661.27
2006-09-14,664.206
2006-09-15,662.301
2006-09-18,664.12
2006-09-19,661.116
2006-09-20,659.274
2006-09-21,661.827
2006-09-22,656.619
2006-09-25,656.878
2006-09-26,656.765
2006-09-27,667.069
2006-09-28,670.45
2006-09-29,670.008
2006-10-02,676.331
2006-10-03,673.162
2006-10-04,670.822
2006-10-05,679.17
2006-10-06,682.539
2006-10-09,677.879
2006-10-10,685.525
2006-10-11,684.803
2006-10-12,684.874
2006-10-13,689.004
2006-10-16,691.005
2006-10-17,685.842
2006-10-18,691.735
2006-10-19,699.394
2006-10-20,702.696
2006-10-23,703.833
2006-10-24,704.118
2006-10-25,712.516
2006-10-26,719.385
2006-10-27,722.205
2006-10-30,714.798
2006-10-31,721.996
2006-11-01,734.168
2006-11-02,731.84
2006-11-03,727.965
2006-11-06,729.971
2006-11-07,740.631
2006-11-08,742.269
2006-11-09,748.804
2006-11-10,753.251
2006-11-13,747.299
2006-11-14,753.628
2006-11-15,755.492
2006-11-16,759.397
2006-11-17,765.848
2006-11-20,757.014
2006-11-21,763.703
2006-11-22,778.341
2006-11-23,782.432
2006-11-24,774.604
2006-11-27,781.429
2006-11-28,767.208
2006-11-29,777.217
2006-11-30,783.076
2006-12-01,785.665
2006-12-04,786.363
2006-12-05,802.862
2006-12-06,799.605
2006-12-07,802.802
2006-12-08,791.737
2006-12-11,795.766
2006-12-12,797.623
2006-12-13,792.975
2006-12-14,802.062
2006-12-15,809.268
2006-12-18,814.608
2006-12-19,795.517
2006-12-20,805.911
2006-12-21,801.893
2006-12-22,808.961
2006-12-25,808.961
2006-12-26,808.093
2006-12-27,815.89
2006-12-28,821.285
2006-12-29,828.867
2007-01-01,828.867
2007-01-02,831.059
2007-01-03,850.572
2007-01-04,842.247
2007-01-05,841.17
2007-01-08,830.354
2007-01-09,831.659
2007-01-10,814.428
2007-01-11,821.101
2007-01-12,832.343
2007-01-15,844.946
2007-01-16,848.937
2007-01-17,852.107
2007-01-18,861.855
2007-01-19,865.091
2007-01-22,883.335
2007-01-23,886.865
2007-01-24,893.121
2007-01-25,877.182
2007-01-26,871.376
2007-01-29,879.231
2007-01-30,879.145
2007-01-31,878.331
2007-02-01,891.258
2007-02-02,907.653
2007-02-05,906.249
2007-02-06,910.449
2007-02-07,914.515
2007-02-08,909.457
2007-02-09,902.122
2007-02-12,886.006
2007-02-13,879.473
2007-02-14,893.385
2007-02-15,908.951
2007-02-16,905.978
2007-02-19,905.511
2007-02-20,904.227
2007-02-21,919.687
2007-02-22,920.511
2007-02-23,928.022
2007-02-26,930.425
2007-02-27,914.89
2007-02-28,871.427
2007-03-01,871.113
2007-03-02,862.223
2007-03-05,830.266
2007-03-06,851.253
2007-03-07,852.189
2007-03-08,869.52
2007-03-09,876.98
2007-03-12,891.488
2007-03-13,881.234
2007-03-14,847.639
2007-03-15,864.267
2007-03-16,863.186
2007-03-19,876.052
2007-03-20,882.508
2007-03-21,894.414
2007-03-22,916.773
2007-03-23,913.803
2007-03-26,912.691
2007-03-27,922.133
2007-03-28,912.801
2007-03-29,923.455
2007-03-30,925.503
2007-04-02,927.513
2007-04-03,940.438
2007-04-04,956.029
2007-04-05,956.959
2007-04-06,956.959
2007-04-09,974.468
2007-04-10,976.166
2007-04-11,976.579
2007-04-12,962.429
2007-04-13,964.115
2007-04-16,978.515
2007-04-17,978.052
2007-04-18,972.756
2007-04-19,938.97
2007-04-20,960.976
2007-04-23,968.323
2007-04-24,965.992
2007-04-25,969.211
2007-04-26,982.915
2007-04-27,980.029
2007-04-30,972.845
2007-05-01,971.992
2007-05-02,983.005
2007-05-03,989.638
2007-05-04,1002.275
2007-05-07,1002.682
2007-05-08,991.1
2007-05-09,995.951
2007-05-10,996.1
2007-05-11,986.661
2007-05-14,1007.151
2007-05-15,999.756
2007-05-16,1004.856
2007-05-17,1006.429
2007-05-18,1005.156
2007-05-21,1007.039
2007-05-22,1010.442
2007-05-23,1021.112
2007-05-24,1013.56
2007-05-25,1001.091
2007-05-28,1006.22
2007-05-29,1009.437
2007-05-30,998.424
2007-05-31,1000.0
2007-06-01,1011.406
2007-06-04,1026.46
2007-06-05,1021.589
2007-06-06,1021.99
2007-06-07,1016.184
2007-06-08,999.391
2007-06-11,1019.469
2007-06-12,1026.269
2007-06-13,1020.312
2007-06-14,1029.095
2007-06-15,1030.088
2007-06-18,1046.635
2007-06-19,1049.057
2007-06-20,1055.358
2007-06-21,1057.481
2007-06-22,1053.58
2007-06-25,1048.418
2007-06-26,1032.017
2007-06-27,1026.082
2007-06-28,1040.281
2007-06-29,1045.456
2007-07-02,1045.311
2007-07-03,1051.569
2007-07-04,1050.094
2007-07-05,1049.369
2007-07-06,1050.613
2007-07-09,1067.429
2007-07-10,1067.023
2007-07-11,1059.012
2007-07-12,1067.55
2007-07-13,1077.293
2007-07-16,1079.612
2007-07-17,1081.285
2007-07-18,1057.647
2007-07-19,1065.21
2007-07-20,1085.223
2007-07-23,1089.67
2007-07-24,1099.882
2007-07-25,1086.354
2007-07-26,1067.159
2007-07-27,1041.749
2007-07-30,1049.014
2007-07-31,1051.363
2007-08-01,1013.891
2007-08-02,1014.288
2007-08-03,1028.509
2007-08-06,997.888
2007-08-07,988.602
2007-08-08,1036.513
2007-08-09,1032.41
2007-08-10,1014.096
2007-08-13,1023.246
2007-08-14,1019.981
2007-08-15,983.041
2007-08-16,936.836
2007-08-17,928.403
2007-08-20,981.851
2007-08-21,954.694
2007-08-22,997.257
2007-08-23,1021.706
2007-08-24,1026.905
2007-08-27,1035.727
2007-08-28,1018.543
2007-08-29,1019.726
2007-08-30,1014.321
2007-08-31,1037.808
2007-09-03,1035.347
2007-09-04,1028.696
2007-09-05,1044.667
2007-09-06,1052.725
2007-09-07,1060.415
2007-09-10,1050.015
2007-09-11,1071.004
2007-09-12,1081.386
2007-09-13,1086.898
2007-09-14,1099.744
2007-09-17,1079.4
2007-09-18,1083.697
2007-09-19,1129.292
2007-09-20,1111.982
2007-09-21,1105.142
2007-09-24,1142.018
2007-09-25,1134.281
2007-09-26,1150.368
2007-09-27,1174.211
2007-09-28,1179.956
2007-10-01,1210.658
2007-10-02,1215.462
2007-10-03,1207.133
2007-10-04,1216.962
2007-10-05,1237.62
2007-10-08,1236.652
2007-10-09,1257.841
2007-10-10,1246.598
2007-10-11,1273.06
2007-10-12,1266.038
2007-10-15,1263.241
2007-10-16,1242.254
2007-10-17,1258.451
2007-10-18,1250.984
2007-10-19,1230.29
2007-10-22,1191.558
2007-10-23,1210.38
2007-10-24,1198.944
2007-10-25,1223.822
2007-10-26,1243.819
2007-10-29,1258.213
2007-10-30,1252.074
2007-10-31,1257.206
2007-11-01,1255.656
2007-11-02,1227.923
2007-11-05,1213.515
2007-11-06,1221.193
2007-11-07,1229.786
2007-11-08,1229.914
2007-11-09,1202.063
2007-11-12,1164.485
2007-11-13,1153.569
2007-11-14,1173.61
2007-11-15,1155.501
2007-11-16,1142.009
2007-11-19,1136.692
2007-11-20,1142.587
2007-11-21,1105.837
2007-11-22,1093.527
2007-11-23,1108.155
2007-11-26,1143.454
2007-11-27,1124.808
2007-11-28,1124.594
2007-11-29,1151.081
2007-11-30,1172.626
2007-12-03,1157.668
2007-12-04,1165.658
2007-12-05,1185.461
2007-12-06,1171.749
2007-12-07,1177.095
2007-12-10,1176.313
2007-12-11,1186.607
2007-12-12,1177.148
2007-12-13,1157.493
2007-12-14,1142.193
2007-12-17,1092.487
2007-12-18,1101.872
2007-12-19,1092.434
2007-12-20,1092.024
2007-12-21,1113.698
2007-12-24,1128.818
2007-12-25,1128.818
2007-12-26,1141.698
2007-12-27,1147.502
2007-12-28,1143.433
2007-12-31,1168.004
2008-01-01,1168.004
2008-01-02,1162.644
2008-01-03,1137.594
2008-01-04,1152.307
2008-01-07,1121.869
2008-01-08,1124.152
2008-01-09,1123.662
2008-01-10,1120.102
2008-01-11,1113.314
2008-01-14,1093.666
2008-01-15,1070.644
2008-01-16,1028.094
2008-01-17,1044.614
2008-01-18,1034.808
2008-01-21,963.452
2008-01-22,941.344
2008-01-23,987.619
2008-01-24,1013.147
2008-01-25,1059.234
2008-01-28,1019.341
2008-01-29,1021.458
2008-01-30,1004.044
2008-01-31,1001.721
2008-02-01,1015.991
2008-02-04,1040.437
2008-02-05,1030.665
2008-02-06,992.139
2008-02-07,990.917
2008-02-08,990.36
2008-02-11,966.318
2008-02-12,998.245
2008-02-13,1004.205
2008-02-14,1038.601
2008-02-15,1055.104
2008-02-18,1051.53
2008-02-19,1055.841
2008-02-20,1027.855
2008-02-21,1035.89
2008-02-22,1035.57
2008-02-25,1045.641
2008-02-26,1051.277
2008-02-27,1069.862
2008-02-28,1059.133
2008-02-29,1041.337
2008-03-03,998.825
2008-03-04,994.812
2008-03-05,983.353
2008-03-06,987.901
2008-03-07,966.098
2008-03-10,954.215
2008-03-11,969.344
2008-03-12,992.14
2008-03-13,950.024
2008-03-14,965.989
2008-03-17,946.919
2008-03-18,963.404
2008-03-19,948.992
2008-03-20,935.726
2008-03-21,935.726
2008-03-24,973.372
2008-03-25,1005.129
2008-03-26,1002.999
2008-03-27,1011.56
2008-03-28,1015.974
2008-03-31,1009.366
2008-04-01,1017.555
2008-04-02,1036.538
2008-04-03,1051.033
2008-04-04,1053.478
2008-04-07,1066.416
2008-04-08,1044.806
2008-04-09,1027.825
2008-04-10,1027.66
2008-04-11,1050.081
2008-04-14,1018.119
2008-04-15,1034.072
2008-04-16,1053.826
2008-04-17,1068.906
2008-04-18,1063.879
2008-04-21,1089.239
2008-04-22,1098.263
2008-04-23,1099.676
2008-04-24,1087.321
2008-04-25,1079.804
2008-04-28,1082.375
2008-04-29,1076.947
2008-04-30,1069.469
2008-05-01,1066.96
2008-05-02,1093.959
2008-05-05,1098.903
2008-05-06,1102.715
2008-05-07,1091.325
2008-05-08,1068.48
2008-05-09,1068.268
2008-05-12,1082.45
2008-05-13,1087.396
2008-05-14,1076.439
2008-05-15,1079.774
2008-05-16,1101.041
2008-05-19,1100.28
2008-05-20,1093.839
2008-05-21,1103.325
2008-05-22,1094.476
2008-05-23,1080.954
2008-05-26,1066.441
2008-05-27,1071.05
2008-05-28,1077.414
2008-05-29,1091.184
2008-05-30,1107.396
2008-06-02,1099.631
2008-06-03,1085.083
2008-06-04,1074.904
2008-06-05,1076.243
2008-06-06,1083.615
2008-06-09,1061.754
2008-06-10,1037.169
2008-06-11,1038.614
2008-06-12,1025.713
2008-06-13,1013.503
2008-06-16,1037.706
2008-06-17,1040.415
2008-06-18,1043.113
2008-06-19,1028.967
2008-06-20,1041.988
2008-06-23,1030.418
2008-06-24,1027.041
2008-06-25,1027.842
2008-06-26,1024.589
2008-06-27,1013.982
2008-06-30,1016.151
2008-07-01,994.779
2008-07-02,994.692
2008-07-03,977.867
2008-07-04,979.563
2008-07-07,993.76
2008-07-08,975.997
2008-07-09,986.763
2008-07-10,980.857
2008-07-11,990.663
2008-07-14,989.56
2008-07-15,969.593
2008-07-16,968.99
2008-07-17,975.452
2008-07-18,957.663
2008-07-21,979.777
2008-07-22,970.312
2008-07-23,991.272
2008-07-24,987.854
2008-07-25,969.616
2008-07-28,963.573
2008-07-29,952.841
2008-07-30,962.935
2008-07-31,967.328
2008-08-01,957.901
2008-08-04,945.625
2008-08-05,926.32
2008-08-06,934.46
2008-08-07,909.826
2008-08-08,897.472
2008-08-11,898.393
2008-08-12,889.838
2008-08-13,894.045
2008-08-14,898.194
2008-08-15,883.143
2008-08-18,876.363
2008-08-19,862.836
2008-08-20,877.09
2008-08-21,866.354
2008-08-22,871.603
2008-08-25,869.674
2008-08-26,854.872
2008-08-27,856.161
2008-08-28,849.772
2008-08-29,867.967
2008-09-01,853.815
2008-09-02,863.417
2008-09-03,833.751
2008-09-04,804.317
2008-09-05,784.297
2008-09-08,821.02
2008-09-09,807.156
2008-09-10,789.014
2008-09-11,757.405
2008-09-12,778.84
2008-09-15,750.897
2008-09-16,742.928
2008-09-17,734.861
2008-09-18,735.235
2008-09-19,790.345
2008-09-22,795.2
2008-09-23,771.94
2008-09-24,767.13
2008-09-25,750.776
2008-09-26,736.218
2008-09-29,709.481
2008-09-30,715.587
2008-10-01,711.795
2008-10-02,704.956
2008-10-03,678.539
2008-10-06,629.388
2008-10-07,633.112
2008-10-08,585.125
2008-10-09,603.381
2008-10-10,553.672
2008-10-13,594.284
2008-10-14,605.675
2008-10-15,572.381
2008-10-16,534.494
2008-10-17,517.493
2008-10-20,534.066
2008-10-21,532.673
2008-10-22,495.412
2008-10-23,476.532
2008-10-24,440.211
2008-10-27,438.1
2008-10-28,471.965
2008-10-29,470.234
2008-10-30,509.954
2008-10-31,508.001
2008-11-03,540.028
2008-11-04,521.944
2008-11-05,535.404
2008-11-06,519.824
2008-11-07,540.362
2008-11-10,549.856
2008-11-11,514.307
2008-11-12,511.462
2008-11-13,500.745
2008-11-14,497.278
2008-11-17,500.504
2008-11-18,476.098
2008-11-19,472.427
2008-11-20,457.753
2008-11-21,473.339
2008-11-24,472.529
2008-11-25,478.82
2008-11-26,493.331
2008-11-27,496.073
2008-11-28,496.298
2008-12-01,476.677
2008-12-02,464.334
2008-12-03,467.953
2008-12-04,472.509
2008-12-05,475.915
2008-12-08,481.586
2008-12-09,509.785
2008-12-10,531.232
2008-12-11,528.639
2008-12-12,514.081
2008-12-15,525.809
2008-12-16,531.932
2008-12-17,538.868
2008-12-18,551.575
2008-12-19,538.629
2008-12-22,529.66
2008-12-23,524.329
2008-12-24,527.792
2008-12-25,527.792
2008-12-26,524.57
2008-12-29,534.396
2008-12-30,537.78
2008-12-31,533.55
2009-01-01,533.55
2009-01-02,551.865
2009-01-05,568.058
2009-01-06,562.957
2009-01-07,555.31
2009-01-08,544.92
2009-01-09,542.392
2009-01-12,529.119
2009-01-13,521.004
2009-01-14,517.307
2009-01-15,499.386
2009-01-16,510.871
2009-01-19,510.142
2009-01-20,499.434
2009-01-21,496.834
2009-01-22,499.529
2009-01-23,488.845
2009-01-26,491.499
2009-01-27,489.737
2009-01-28,515.103
2009-01-29,513.648
2009-01-30,508.099
2009-02-02,496.168
2009-02-03,498.96
2009-02-04,497.679
2009-02-05,498.297
2009-02-06,507.752
2009-02-09,499.318
2009-02-10,501.643
2009-02-11,503.119
2009-02-12,491.189
2009-02-13,499.723
2009-02-16,492.481
2009-02-17,474.642
2009-02-18,480.873
2009-02-19,477.059
2009-02-20,464.175
2009-02-23,480.214
2009-02-24,475.189
2009-02-25,473.987
2009-02-26,470.696
2009-02-27,460.099
2009-03-02,440.691
2009-03-03,445.781
2009-03-04,453.344
2009-03-05,443.712
2009-03-06,443.417
2009-03-09,428.191
2009-03-10,439.317
2009-03-11,443.23
2009-03-12,438.869
2009-03-13,457.875
2009-03-16,464.326
2009-03-17,458.671
2009-03-18,467.394
2009-03-19,472.668
2009-03-20,472.044
2009-03-23,495.822
2009-03-24,504.268
2009-03-25,501.95
2009-03-26,522.306
2009-03-27,519.043
2009-03-30,494.354
2009-03-31,501.807
2009-04-01,501.645
2009-04-02,536.546
2009-04-03,537.655
2009-04-06,546.046
2009-04-07,533.902
2009-04-08,527.833
2009-04-09,542.153
2009-04-10,542.153
2009-04-13,556.45
2009-04-14,570.327
2009-04-15,573.067
2009-04-16,571.295
2009-04-17,572.286
2009-04-20,564.104
2009-04-21,561.302
2009-04-22,554.435
2009-04-23,563.639
2009-04-24,567.357
2009-04-27,555.354
2009-04-28,553.239
2009-04-29,572.568
2009-04-30,594.812
2009-05-01,592.986
2009-05-04,625.731
2009-05-05,638.425
2009-05-06,666.037
2009-05-07,692.796
2009-05-08,705.642
2009-05-11,682.78
2009-05-12,692.239
2009-05-13,685.9
2009-05-14,665.941
2009-05-15,670.584
2009-05-18,680.969
2009-05-19,706.608
2009-05-20,711.588
2009-05-21,691.75
2009-05-22,711.125
2009-05-25,716.219
2009-05-26,705.174
2009-05-27,727.794
2009-05-28,727.102
2009-05-29,743.543
2009-06-01,762.193
2009-06-02,763.681
2009-06-03,762.603
2009-06-04,751.232
2009-06-05,756.715
2009-06-08,731.324
2009-06-09,738.021
2009-06-10,754.978
2009-06-11,754.767
2009-06-12,750.499
2009-06-15,726.123
2009-06-16,719.247
2009-06-17,715.048
2009-06-18,707.538
2009-06-19,716.832
2009-06-22,708.061
2009-06-23,697.711
2009-06-24,713.93
2009-06-25,718.449
2009-06-26,726.793
2009-06-29,725.651
2009-06-30,726.958
2009-07-01,736.639
2009-07-02,726.291
2009-07-03,724.368
2009-07-06,711.365
2009-07-07,714.231
2009-07-08,709.27
2009-07-09,725.391
2009-07-10,721.556
2009-07-13,705.665
2009-07-14,721.562
2009-07-15,747.989
2009-07-16,753.554
2009-07-17,765.075
2009-07-20,779.374
2009-07-21,784.709
2009-07-22,781.556
2009-07-23,796.354
2009-07-24,811.727
2009-07-27,825.104
2009-07-28,834.333
2009-07-29,827.693
2009-07-30,840.893
2009-07-31,852.32
2009-08-03,862.009
2009-08-04,851.062
2009-08-05,840.621
2009-08-06,842.389
2009-08-07,824.549
2009-08-10,823.322
2009-08-11,840.364
2009-08-12,835.183
2009-08-13,852.025
2009-08-14,853.541
2009-08-17,820.029
2009-08-18,828.863
2009-08-19,818.003
2009-08-20,831.561
2009-08-21,830.77
2009-08-24,854.076
2009-08-25,858.575
2009-08-26,856.937
2009-08-27,861.467
2009-08-28,867.942
2009-08-31,847.212
2009-09-01,849.366
2009-09-02,841.726
2009-09-03,852.172
2009-09-04,864.083
2009-09-07,875.22
2009-09-08,886.387
2009-09-09,879.829
2009-09-10,885.441
2009-09-11,888.447
2009-09-14,871.081
2009-09-15,871.079
2009-09-16,886.122
2009-09-17,887.014
2009-09-18,882.929
2009-09-21,882.494
2009-09-22,899.825
2009-09-23,901.812
2009-09-24,891.749
2009-09-25,888.02
2009-09-28,874.965
2009-09-29,884.194
2009-09-30,893.327
2009-10-01,883.295
2009-10-02,864.739
2009-10-05,856.428
2009-10-06,874.052
2009-10-07,880.664
2009-10-08,893.41
2009-10-09,892.621
2009-10-12,899.634
2009-10-13,898.213
2009-10-14,911.198
2009-10-15,913.014
2009-10-16,911.11
2009-10-19,914.697
2009-10-20,910.681
2009-10-21,907.765
2009-10-22,900.591
2009-10-23,907.802
2009-10-26,907.994
2009-10-27,899.583
2009-10-28,886.236
2009-10-29,883.786
2009-10-30,887.991
2009-11-02,884.439
2009-11-03,871.73
2009-11-04,883.898
2009-11-05,878.366
2009-11-06,889.766
2009-11-09,902.827
2009-11-10,904.666
2009-11-11,917.272
2009-11-12,909.643
2009-11-13,909.712
2009-11-16,928.166
2009-11-17,922.368
2009-11-18,916.205
2009-11-19,916.306
2009-11-20,918.065
2009-11-23,932.176
2009-11-24,927.238
2009-11-25,936.171
2009-11-26,925.106
2009-11-27,923.474
2009-11-30,914.063
2009-12-01,934.39
2009-12-02,941.547
2009-12-03,947.617
2009-12-04,937.642
2009-12-07,936.673
2009-12-08,936.945
2009-12-09,938.371
2009-12-10,933.654
2009-12-11,938.074
2009-12-14,937.432
2009-12-15,935.088
2009-12-16,942.45
2009-12-17,936.128
2009-12-18,940.431
2009-12-21,934.687
2009-12-22,945.79
2009-12-23,947.589
2009-12-24,949.89
2009-12-25,949.89
2009-12-28,958.595
2009-12-29,968.378
2009-12-30,970.202
2009-12-31,975.952
2010-01-01,975.952
2010-01-04,981.176
2010-01-05,995.482
2010-01-06,997.199
2010-01-07,987.273
2010-01-08,989.171
2010-01-11,1000.872
2010-01-12,995.635
2010-01-13,986.2
2010-01-14,994.446
2010-01-15,990.069
2010-01-18,993.582
2010-01-19,990.422
2010-01-20,977.257
2010-01-21,958.588
2010-01-22,951.34
2010-01-25,950.058
2010-01-26,917.534
2010-01-27,902.725
2010-01-28,923.62
2010-01-29,915.637
2010-02-01,909.392
2010-02-02,907.786
2010-02-03,920.676
2010-02-04,908.512
2010-02-05,884.473
2010-02-08,886.609
2010-02-09,905.647
2010-02-10,903.142
2010-02-11,914.31
2010-02-12,917.883
2010-02-15,919.181
2010-02-16,923.296
2010-02-17,931.635
2010-02-18,920.342
2010-02-19,911.13
2010-02-22,916.927
2010-02-23,928.092
2010-02-24,925.008
2010-02-25,917.907
2010-02-26,920.812
2010-03-01,928.199
2010-03-02,927.803
2010-03-03,934.019
2010-03-04,927.376
2010-03-05,939.133
2010-03-08,952.443
2010-03-09,954.445
2010-03-10,963.677
2010-03-11,966.738
2010-03-12,967.746
2010-03-15,962.483
2010-03-16,974.796
2010-03-17,984.43
2010-03-18,977.201
2010-03-19,976.864
2010-03-22,959.619
2010-03-23,964.403
2010-03-24,955.071
2010-03-25,957.783
2010-03-26,965.307
2010-03-29,977.667
2010-03-30,980.684
2010-03-31,963.833
2010-04-01,979.197
2010-04-02,979.197
2010-04-05,990.135
2010-04-06,990.893
2010-04-07,995.962
2010-04-08,989.759
2010-04-09,999.09
2010-04-12,1000.433
2010-04-13,994.747
2010-04-14,1021.96
2010-04-15,1019.923
2010-04-16,1019.635
2010-04-19,998.258
2010-04-20,1007.781
2010-04-21,1004.851
2010-04-22,1004.893
2010-04-23,1008.981
2010-04-26,1017.982
2010-04-27,1013.007
2010-04-28,990.42
2010-04-29,1002.484
2010-04-30,1006.42
2010-05-03,992.83
2010-05-04,974.042
2010-05-05,955.005
2010-05-06,952.292
2010-05-07,944.672
2010-05-10,978.934
2010-05-11,970.485
2010-05-12,985.013
2010-05-13,977.136
2010-05-14,971.463
2010-05-17,957.108
2010-05-18,965.098
2010-05-19,929.599
2010-05-20,911.41
2010-05-21,897.658
2010-05-24,905.979
2010-05-25,870.256
2010-05-26,891.298
2010-05-27,905.433
2010-05-28,907.237
2010-05-31,917.307
2010-06-01,890.867
2010-06-02,896.201
2010-06-03,923.798
2010-06-04,924.987
2010-06-07,902.218
2010-06-08,904.093
2010-06-09,906.261
2010-06-10,921.159
2010-06-11,927.455
2010-06-14,942.165
2010-06-15,945.403
2010-06-16,958.92
2010-06-17,959.234
2010-06-18,965.84
2010-06-21,991.374
2010-06-22,981.017
2010-06-23,971.424
2010-06-24,957.798
2010-06-25,962.782
2010-06-28,970.717
2010-06-29,946.209
2010-06-30,952.034
2010-07-01,942.215
2010-07-02,951.67
2010-07-05,951.182
2010-07-06,965.299
2010-07-07,956.401
2010-07-08,973.885
2010-07-09,982.092
2010-07-12,980.917
2010-07-13,987.122
2010-07-14,997.134
2010-07-15,993.65
2010-07-16,997.083
2010-07-19,990.888
2010-07-20,998.152
2010-07-21,992.536
2010-07-22,1002.597
2010-07-23,1007.908
2010-07-26,1017.478
2010-07-27,1025.278
2010-07-28,1025.568
2010-07-29,1036.13
2010-07-30,1036.314
2010-08-02,1054.921
2010-08-03,1049.492
2010-08-04,1044.567
2010-08-05,1045.311
2010-08-06,1046.795
2010-08-09,1046.679
2010-08-10,1033.068
2010-08-11,1011.328
