Date,FINLAND LARGE VALUE Large Cap
2010-09-21,514.11
2010-09-22,519.434
2010-09-23,514.95
2010-09-24,524.958
2010-09-27,515.823
2010-09-28,517.825
2010-09-29,518.096
2010-09-30,527.473
2010-10-01,535.52
2010-10-04,526.732
2010-10-05,543.533
2010-10-06,548.839
2010-10-07,559.652
2010-10-08,561.997
2010-10-11,567.601
2010-10-12,564.89
2010-10-13,581.636
2010-10-14,572.885
2010-10-15,565.577
2010-10-18,567.868
2010-10-19,553.263
2010-10-20,558.935
2010-10-21,586.521
2010-10-22,575.574
2010-10-25,577.655
2010-10-26,567.176
2010-10-27,562.104
2010-10-28,571.637
2010-10-29,562.619
2010-11-01,555.236
2010-11-02,560.903
2010-11-03,553.224
2010-11-04,568.839
2010-11-05,564.202
2010-11-08,555.415
2010-11-09,564.813
2010-11-10,555.525
2010-11-11,549.547
2010-11-12,548.798
2010-11-15,546.071
2010-11-16,533.697
2010-11-17,538.625
2010-11-18,541.152
2010-11-19,538.997
2010-11-22,532.246
2010-11-23,516.86
2010-11-24,516.633
2010-11-25,523.536
2010-11-26,512.006
2010-11-29,495.394
2010-11-30,493.175
2010-12-01,508.144
2010-12-02,517.595
2010-12-03,533.184
2010-12-06,529.359
2010-12-07,537.996
2010-12-08,533.904
2010-12-09,527.292
2010-12-10,525.839
2010-12-13,535.805
2010-12-14,534.81
2010-12-15,533.002
2010-12-16,530.536
2010-12-17,527.775
2010-12-20,530.296
2010-12-21,542.951
2010-12-22,545.769
2010-12-23,545.177
2010-12-24,547.326
2010-12-27,544.597
2010-12-28,544.668
2010-12-29,545.548
2010-12-30,548.605
2010-12-31,554.119
2011-01-03,565.09
2011-01-04,562.855
2011-01-05,564.086
2011-01-06,559.409
2011-01-07,557.711
2011-01-10,543.61
2011-01-11,550.054
2011-01-12,564.251
2011-01-13,575.445
2011-01-14,576.442
2011-01-17,572.482
2011-01-18,569.805
2011-01-19,554.867
2011-01-20,558.926
2011-01-21,573.026
2011-01-24,578.957
2011-01-25,565.753
2011-01-26,569.623
2011-01-27,570.843
2011-01-28,570.84
2011-01-31,574.027
2011-02-01,583.404
2011-02-02,594.409
2011-02-03,583.801
2011-02-04,578.508
2011-02-07,589.356
2011-02-08,593.693
2011-02-09,603.278
2011-02-10,586.428
2011-02-11,529.901
2011-02-14,508.549
2011-02-15,512.276
2011-02-16,515.937
2011-02-17,514.757
2011-02-18,517.493
2011-02-21,512.862
2011-02-22,507.584
2011-02-23,498.185
2011-02-24,497.662
2011-02-25,500.523
2011-02-28,504.43
2011-03-01,506.077
2011-03-02,504.763
2011-03-03,503.269
2011-03-04,498.063
2011-03-07,497.015
2011-03-08,497.208
2011-03-09,505.519
2011-03-10,496.681
2011-03-11,491.882
2011-03-14,483.571
2011-03-15,477.966
2011-03-16,475.65
2011-03-17,484.812
2011-03-18,495.079
2011-03-21,500.437
2011-03-22,500.784
2011-03-23,500.866
2011-03-24,508.956
2011-03-25,507.52
2011-03-28,517.15
2011-03-29,514.153
2011-03-30,515.923
2011-03-31,515.151
2011-04-01,515.071
2011-04-04,523.506
2011-04-05,528.136
2011-04-06,537.153
2011-04-07,535.132
2011-04-08,541.105
2011-04-11,545.149
2011-04-12,535.103
2011-04-13,533.945
2011-04-14,525.752
2011-04-15,524.051
2011-04-18,505.279
2011-04-19,505.419
2011-04-20,523.744
2011-04-21,527.628
2011-04-22,527.628
2011-04-25,527.248
2011-04-26,530.83
2011-04-27,543.262
2011-04-28,556.963
2011-04-29,554.599
2011-05-02,565.318
2011-05-03,559.8
2011-05-04,553.862
2011-05-05,542.706
2011-05-06,542.618
2011-05-09,534.687
2011-05-10,546.212
2011-05-11,549.147
2011-05-12,540.243
2011-05-13,537.447
2011-05-16,540.949
2011-05-17,535.505
2011-05-18,539.773
2011-05-19,537.534
2011-05-20,529.556
2011-05-23,513.734
2011-05-24,518.754
2011-05-25,520.905
2011-05-26,516.774
2011-05-27,524.421
2011-05-30,529.02
2011-05-31,479.157
2011-06-01,477.165
2011-06-02,477.645
2011-06-03,468.201
2011-06-06,472.167
2011-06-07,473.253
2011-06-08,457.299
2011-06-09,461.813
2011-06-10,454.168
2011-06-13,453.543
2011-06-14,459.271
2011-06-15,443.908
2011-06-16,432.27
2011-06-17,443.868
2011-06-20,423.478
2011-06-21,432.066
2011-06-22,429.844
2011-06-23,416.875
2011-06-24,417.361
2011-06-27,420.974
2011-06-28,425.267
2011-06-29,439.33
2011-06-30,448.514
2011-07-01,449.193
2011-07-04,448.94
2011-07-05,444.252
2011-07-06,438.48
2011-07-07,448.117
2011-07-08,434.019
2011-07-11,415.768
2011-07-12,409.256
2011-07-13,410.389
2011-07-14,405.277
2011-07-15,400.325
2011-07-18,387.811
2011-07-19,398.114
2011-07-20,411.617
2011-07-21,425.438
2011-07-22,422.181
2011-07-25,414.037
2011-07-26,419.541
2011-07-27,413.122
2011-07-28,411.909
2011-07-29,410.903
2011-08-01,394.358
2011-08-02,387.877
2011-08-03,382.196
2011-08-04,363.681
2011-08-05,362.534
2011-08-08,352.277
2011-08-09,360.725
2011-08-10,345.097
2011-08-11,362.473
2011-08-12,378.412
2011-08-15,401.713
2011-08-16,407.507
2011-08-17,406.372
2011-08-18,380.181
2011-08-19,393.193
2011-08-22,393.796
2011-08-23,400.451
2011-08-24,404.864
2011-08-25,399.658
2011-08-26,396.8
2011-08-29,413.599
2011-08-30,416.76
2011-08-31,427.403
2011-09-01,432.237
2011-09-02,413.175
2011-09-05,392.388
2011-09-06,393.405
2011-09-07,410.752
2011-09-08,416.679
2011-09-09,389.739
2011-09-12,373.412
2011-09-13,376.987
2011-09-14,381.868
2011-09-15,397.318
2011-09-16,395.741
2011-09-19,381.264
2011-09-20,392.407
2011-09-21,383.573
2011-09-22,354.839
2011-09-23,353.73
2011-09-26,360.665
2011-09-27,385.988
2011-09-28,380.543
2011-09-29,388.295
2011-09-30,376.565
2011-10-03,373.524
2011-10-04,355.533
2011-10-05,368.555
2011-10-06,384.508
2011-10-07,389.987
2011-10-10,405.075
2011-10-11,401.442
2011-10-12,417.018
2011-10-13,405.097
2011-10-14,414.463
2011-10-17,399.963
2011-10-18,397.837
2011-10-19,402.415
2011-10-20,405.677
2011-10-21,412.278
2011-10-24,422.494
2011-10-25,421.681
2011-10-26,416.707
2011-10-27,452.209
2011-10-28,449.483
2011-10-31,425.221
2011-11-01,400.235
2011-11-02,410.826
2011-11-03,421.241
2011-11-04,413.764
2011-11-07,418.304
2011-11-08,420.357
2011-11-09,403.351
2011-11-10,402.116
2011-11-11,420.549
2011-11-14,408.769
2011-11-15,402.213
2011-11-16,407.139
2011-11-17,399.836
2011-11-18,394.978
2011-11-21,377.349
2011-11-22,362.216
2011-11-23,353.19
2011-11-24,352.048
2011-11-25,347.918
2011-11-28,369.417
2011-11-29,366.139
2011-11-30,377.689
2011-12-01,373.897
2011-12-02,371.899
2011-12-05,367.211
2011-12-06,364.88
2011-12-07,355.455
2011-12-08,341.54
2011-12-09,349.644
2011-12-12,333.785
2011-12-13,337.08
2011-12-14,331.012
2011-12-15,331.217
2011-12-16,323.252
2011-12-19,317.858
2011-12-20,329.294
2011-12-21,327.027
2011-12-22,334.793
2011-12-23,333.755
2011-12-26,333.755
2011-12-27,330.309
2011-12-28,324.085
2011-12-29,329.672
2011-12-30,334.709
2012-01-02,343.881
2012-01-03,351.741
2012-01-04,338.238
2012-01-05,349.023
2012-01-06,346.868
2012-01-09,339.645
2012-01-10,354.695
2012-01-11,345.525
2012-01-12,348.371
2012-01-13,341.066
2012-01-16,352.334
2012-01-17,357.489
2012-01-18,366.457
2012-01-19,369.837
2012-01-20,369.056
2012-01-23,376.403
2012-01-24,356.163
2012-01-25,354.789
2012-01-26,369.656
2012-01-27,355.196
2012-01-30,340.899
2012-01-31,346.342
2012-02-01,357.009
2012-02-02,349.46
2012-02-03,354.434
2012-02-06,348.913
2012-02-07,357.13
2012-02-08,360.611
2012-02-09,357.578
2012-02-10,348.934
2012-02-13,350.621
2012-02-14,351.657
2012-02-15,355.114
2012-02-16,353.26
2012-02-17,367.774
2012-02-20,378.594
2012-02-21,380.199
2012-02-22,377.45
2012-02-23,375.818
2012-02-24,393.717
2012-02-27,375.482
2012-02-28,374.183
2012-02-29,367.625
2012-03-01,365.049
2012-03-02,361.552
2012-03-05,360.192
2012-03-06,344.928
2012-03-07,351.688
2012-03-08,356.657
2012-03-09,353.497
2012-03-12,350.726
2012-03-13,352.868
2012-03-14,351.632
2012-03-15,355.806
2012-03-16,372.276
2012-03-19,379.901
2012-03-20,375.93
2012-03-21,369.41
2012-03-22,365.689
2012-03-23,370.781
2012-03-26,374.916
2012-03-27,372.81
2012-03-28,378.998
2012-03-29,367.697
2012-03-30,377.591
2012-04-02,377.705
2012-04-03,376.036
2012-04-04,355.226
2012-04-05,357.237
2012-04-06,357.237
2012-04-09,357.442
2012-04-10,350.638
2012-04-11,321.215
2012-04-12,309.244
2012-04-13,308.066
2012-04-16,301.891
2012-04-17,312.974
2012-04-18,306.675
2012-04-19,301.555
2012-04-20,295.3
2012-04-23,285.29
2012-04-24,291.878
2012-04-25,299.788
2012-04-26,295.031
2012-04-27,297.528
2012-04-30,293.611
2012-05-01,293.378
2012-05-02,290.607
2012-05-03,289.172
2012-05-04,282.393
2012-05-07,284.518
2012-05-08,284.23
2012-05-09,281.375
2012-05-10,285.696
2012-05-11,287.885
2012-05-14,270.902
2012-05-15,263.562
2012-05-16,260.044
2012-05-17,259.37
2012-05-18,256.775
2012-05-21,262.635
2012-05-22,263.788
2012-05-23,247.766
2012-05-24,250.028
2012-05-25,252.302
2012-05-28,255.081
2012-05-29,257.735
2012-05-30,246.937
2012-05-31,242.744
2012-06-01,238.363
2012-06-04,240.028
2012-06-05,241.933
2012-06-06,251.268
2012-06-07,254.49
2012-06-08,259.945
2012-06-11,255.056
2012-06-12,254.643
2012-06-13,254.623
2012-06-14,231.752
2012-06-15,240.324
2012-06-18,242.095
2012-06-19,248.674
2012-06-20,249.256
2012-06-21,246.336
2012-06-22,244.959
2012-06-25,228.27
2012-06-26,227.626
2012-06-27,230.89
2012-06-28,227.177
2012-06-29,231.106
2012-07-02,235.471
2012-07-03,237.993
2012-07-04,232.817
2012-07-05,227.731
2012-07-06,220.061
2012-07-09,216.172
2012-07-10,215.647
2012-07-11,218.458
2012-07-12,221.034
2012-07-13,220.848
2012-07-16,222.113
2012-07-17,213.896
2012-07-18,214.996
2012-07-19,224.823
2012-07-20,216.253
2012-07-23,211.258
2012-07-24,212.194
2012-07-25,217.386
2012-07-26,229.31
2012-07-27,240.635
2012-07-30,242.663
2012-07-31,250.813
2012-08-01,258.601
2012-08-02,244.454
2012-08-03,256.795
2012-08-06,260.092
2012-08-07,273.378
2012-08-08,270.409
2012-08-09,279.079
2012-08-10,281.476
2012-08-13,274.205
2012-08-14,264.363
2012-08-15,266.577
2012-08-16,276.387
2012-08-17,277.306
2012-08-20,278.027
2012-08-21,284.338
2012-08-22,285.844
2012-08-23,291.324
2012-08-24,295.045
2012-08-27,306.566
2012-08-28,293.911
2012-08-29,281.016
2012-08-30,278.699
2012-08-31,282.89
2012-09-03,289.47
2012-09-04,284.366
2012-09-05,268.556
2012-09-06,267.139
2012-09-07,279.988
2012-09-10,280.152
2012-09-11,287.854
2012-09-12,292.018
2012-09-13,294.179
2012-09-14,308.738
2012-09-17,305.036
2012-09-18,297.187
2012-09-19,298.382
2012-09-20,296.179
2012-09-21,293.917
2012-09-24,288.903
2012-09-25,292.598
2012-09-26,278.782
2012-09-27,284.374
2012-09-28,283.126
2012-10-01,290.813
2012-10-02,289.424
2012-10-03,286.903
2012-10-04,287.968
2012-10-05,291.1
2012-10-08,288.056
2012-10-09,289.172
2012-10-10,284.334
2012-10-11,284.995
2012-10-12,282.722
2012-10-15,286.087
2012-10-16,301.417
2012-10-17,304.7
2012-10-18,303.934
2012-10-19,293.648
2012-10-22,300.134
2012-10-23,289.482
2012-10-24,284.734
2012-10-25,286.903
2012-10-26,283.606
2012-10-29,282.395
2012-10-30,290.276
2012-10-31,289.079
2012-11-01,295.135
2012-11-02,296.734
2012-11-05,291.074
2012-11-06,294.23
2012-11-07,284.949
2012-11-08,285.258
2012-11-09,282.047
2012-11-12,286.04
2012-11-13,286.495
2012-11-14,287.46
2012-11-15,286.481
2012-11-16,280.568
2012-11-19,298.019
2012-11-20,302.307
2012-11-21,312.762
2012-11-22,316.564
2012-11-23,333.389
2012-11-26,326.616
2012-11-27,319.995
2012-11-28,318.302
2012-11-29,324.356
2012-11-30,321.288
2012-12-03,323.191
2012-12-04,323.946
2012-12-05,335.349
2012-12-06,333.258
2012-12-07,338.178
2012-12-10,334.105
2012-12-11,343.673
2012-12-12,342.896
2012-12-13,342.683
2012-12-14,344.856
2012-12-17,346.599
2012-12-18,358.273
2012-12-19,358.606
2012-12-20,358.327
2012-12-21,351.496
2012-12-24,352.043
2012-12-25,352.043
2012-12-26,352.763
2012-12-27,350.393
2012-12-28,344.862
2012-12-31,343.897
2013-01-01,343.897
2013-01-02,359.33
2013-01-03,360.245
2013-01-04,361.881
2013-01-07,365.013
2013-01-08,355.228
2013-01-09,350.967
2013-01-10,369.666
2013-01-11,377.154
2013-01-14,379.061
2013-01-15,376.294
2013-01-16,376.665
2013-01-17,377.658
2013-01-18,370.138
2013-01-21,374.035
2013-01-22,374.894
2013-01-23,378.483
2013-01-24,371.199
2013-01-25,362.953
2013-01-28,365.0
2013-01-29,367.085
2013-01-30,366.841
2013-01-31,361.405
2013-02-01,369.077
2013-02-04,364.508
2013-02-05,365.984
2013-02-06,369.431
2013-02-07,365.565
2013-02-08,371.163
2013-02-11,374.625
2013-02-12,378.364
2013-02-13,376.445
2013-02-14,371.471
2013-02-15,374.931
2013-02-18,371.104
2013-02-19,373.474
2013-02-20,368.678
2013-02-21,361.423
2013-02-22,364.97
2013-02-25,365.73
2013-02-26,351.265
2013-02-27,360.857
2013-02-28,357.248
2013-03-01,353.645
2013-03-04,352.109
2013-03-05,359.851
2013-03-06,359.445
2013-03-07,363.729
2013-03-08,363.687
2013-03-11,361.646
2013-03-12,362.755
2013-03-13,358.316
2013-03-14,362.924
2013-03-15,361.436
2013-03-18,357.333
2013-03-19,356.233
2013-03-20,360.683
2013-03-21,364.087
2013-03-22,364.396
2013-03-25,355.376
2013-03-26,355.997
2013-03-27,353.151
2013-03-28,354.039
2013-03-29,354.039
2013-04-01,354.204
2013-04-02,362.549
2013-04-03,364.093
2013-04-04,361.6
2013-04-05,362.556
2013-04-08,359.809
2013-04-09,362.947
2013-04-10,371.779
2013-04-11,374.701
2013-04-12,369.622
2013-04-15,366.887
2013-04-16,360.837
2013-04-17,358.55
2013-04-18,348.723
2013-04-19,344.15
2013-04-22,348.329
2013-04-23,354.791
2013-04-24,357.657
2013-04-25,366.013
2013-04-26,363.175
2013-04-29,367.915
2013-04-30,370.113
2013-05-01,370.366
2013-05-02,364.664
2013-05-03,373.605
2013-05-06,374.997
2013-05-07,382.289
2013-05-08,388.227
2013-05-09,385.913
2013-05-10,390.413
2013-05-13,395.299
2013-05-14,388.69
2013-05-15,392.092
2013-05-16,392.238
2013-05-17,388.89
2013-05-20,392.471
2013-05-21,393.666
2013-05-22,394.832
2013-05-23,383.839
2013-05-24,385.675
2013-05-27,385.315
2013-05-28,387.318
2013-05-29,385.619
2013-05-30,382.716
2013-05-31,377.091
2013-06-03,377.171
2013-06-04,382.373
2013-06-05,376.849
2013-06-06,377.539
2013-06-07,383.628
2013-06-10,384.571
2013-06-11,379.653
2013-06-12,380.288
2013-06-13,382.469
2013-06-14,391.487
2013-06-17,395.348
2013-06-18,395.629
2013-06-19,398.989
2013-06-20,393.408
2013-06-21,392.259
2013-06-24,378.84
2013-06-25,380.008
2013-06-26,385.289
2013-06-27,384.024
2013-06-28,379.107
2013-07-01,387.094
2013-07-02,388.974
2013-07-03,388.742
2013-07-04,396.561
2013-07-05,391.188
2013-07-08,399.952
2013-07-09,407.142
2013-07-10,405.466
2013-07-11,413.873
2013-07-12,410.44
2013-07-15,411.886
2013-07-16,409.393
2013-07-17,408.674
2013-07-18,406.9
2013-07-19,413.101
2013-07-22,412.918
2013-07-23,412.997
2013-07-24,415.88
2013-07-25,417.465
2013-07-26,414.691
2013-07-29,414.931
2013-07-30,415.449
2013-07-31,411.542
2013-08-01,415.109
2013-08-02,419.664
2013-08-05,421.357
2013-08-06,422.152
2013-08-07,419.838
2013-08-08,426.78
2013-08-09,428.167
2013-08-12,425.293
2013-08-13,422.493
2013-08-14,424.166
2013-08-15,420.366
2013-08-16,425.198
2013-08-19,424.735
2013-08-20,420.593
2013-08-21,413.876
2013-08-22,420.81
2013-08-23,427.348
2013-08-26,424.691
2013-08-27,415.367
2013-08-28,410.753
2013-08-29,410.083
2013-08-30,400.825
2013-09-02,408.363
2013-09-03,457.111
2013-09-04,459.999
2013-09-05,466.481
2013-09-06,464.737
2013-09-09,473.785
2013-09-10,482.994
2013-09-11,493.214
2013-09-12,501.843
2013-09-13,502.191
2013-09-16,506.304
2013-09-17,507.515
2013-09-18,516.668
2013-09-19,520.818
2013-09-20,522.252
2013-09-23,513.305
2013-09-24,519.128
2013-09-25,514.723
2013-09-26,519.391
2013-09-27,524.476
2013-09-30,518.85
2013-10-01,528.123
2013-10-02,527.748
2013-10-03,528.951
2013-10-04,528.539
2013-10-07,526.368
2013-10-08,530.115
2013-10-09,516.698
2013-10-10,530.349
2013-10-11,531.399
2013-10-14,532.832
2013-10-15,543.303
2013-10-16,547.079
2013-10-17,560.239
2013-10-18,567.983
2013-10-21,563.615
2013-10-22,569.987
2013-10-23,569.52
2013-10-24,561.726
2013-10-25,556.316
2013-10-28,549.687
2013-10-29,569.038
2013-10-30,582.285
2013-10-31,572.832
2013-11-01,575.94
2013-11-04,580.777
2013-11-05,577.515
2013-11-06,588.508
2013-11-07,574.019
2013-11-08,571.455
2013-11-11,580.659
2013-11-12,577.387
2013-11-13,579.44
2013-11-14,585.819
2013-11-15,587.219
2013-11-18,596.002
2013-11-19,584.441
2013-11-20,584.589
2013-11-21,586.789
2013-11-22,592.48
2013-11-25,591.925
2013-11-26,591.28
2013-11-27,594.432
2013-11-28,596.205
2013-11-29,591.746
2013-12-02,587.247
2013-12-03,576.052
2013-12-04,573.479
2013-12-05,574.347
2013-12-06,575.504
2013-12-09,585.875
2013-12-10,586.065
2013-12-11,586.824
2013-12-12,584.325
2013-12-13,576.06
2013-12-16,578.334
2013-12-17,572.691
2013-12-18,580.371
2013-12-19,583.819
2013-12-20,589.308
2013-12-23,595.389
2013-12-24,593.673
2013-12-25,593.673
2013-12-26,594.781
2013-12-27,607.515
2013-12-30,606.666
2013-12-31,605.129
2014-01-01,605.129
2014-01-02,595.798
2014-01-03,596.966
2014-01-06,598.238
2014-01-07,596.68
2014-01-08,595.742
2014-01-09,596.501
2014-01-10,602.838
2014-01-13,599.848
2014-01-14,595.64
2014-01-15,595.758
2014-01-16,591.146
2014-01-17,586.618
2014-01-20,586.986
2014-01-21,588.258
2014-01-22,589.279
2014-01-23,580.288
2014-01-24,569.721
2014-01-27,564.613
2014-01-28,575.784
2014-01-29,571.345
2014-01-30,567.291
2014-01-31,558.267
2014-02-03,550.845
2014-02-04,555.867
2014-02-05,558.253
2014-02-06,578.829
2014-02-07,585.895
2014-02-10,592.03
2014-02-11,598.507
2014-02-12,597.526
2014-02-13,597.166
2014-02-14,600.066
2014-02-17,604.965
2014-02-18,608.649
2014-02-19,608.67
2014-02-20,608.16
2014-02-21,614.098
2014-02-24,617.096
2014-02-25,614.416
2014-02-26,608.238
2014-02-27,609.109
2014-02-28,613.458
2014-03-03,598.486
2014-03-04,608.919
2014-03-05,611.781
2014-03-06,613.078
2014-03-07,609.105
2014-03-10,609.416
2014-03-11,608.946
2014-03-12,601.269
2014-03-13,595.939
2014-03-14,594.292
2014-03-17,599.527
2014-03-18,604.987
2014-03-19,604.385
2014-03-20,594.298
2014-03-21,589.867
2014-03-24,586.292
2014-03-25,595.31
2014-03-26,602.456
2014-03-27,598.05
2014-03-28,602.779
2014-03-31,609.661
2014-04-01,620.79
2014-04-02,621.387
2014-04-03,618.726
2014-04-04,618.153
2014-04-07,610.946
2014-04-08,615.796
2014-04-09,615.675
2014-04-10,615.151
2014-04-11,609.179
2014-04-14,602.515
2014-04-15,596.619
2014-04-16,601.538
2014-04-17,606.405
2014-04-18,606.405
2014-04-21,605.024
2014-04-22,612.462
2014-04-23,608.131
2014-04-24,608.692
2014-04-25,607.413
2014-04-28,603.632
2014-04-29,616.737
2014-04-30,619.497
2014-05-01,619.497
2014-05-02,618.847
2014-05-05,619.558
2014-05-06,622.611
2014-05-07,624.32
2014-05-08,629.067
2014-05-09,622.225
2014-05-12,625.317
2014-05-13,631.144
2014-05-14,625.382
2014-05-15,624.083
2014-05-16,621.191
2014-05-19,623.946
2014-05-20,627.871
2014-05-21,633.539
2014-05-22,636.14
2014-05-23,637.348
2014-05-26,640.972
2014-05-27,638.515
2014-05-28,635.935
2014-05-29,636.777
2014-05-30,648.831
2014-06-02,648.8
2014-06-03,648.584
2014-06-04,651.342
2014-06-05,657.523
2014-06-06,668.374
2014-06-09,667.755
2014-06-10,660.711
2014-06-11,658.584
2014-06-12,659.588
2014-06-13,655.999
2014-06-16,659.679
2014-06-17,661.446
2014-06-18,664.327
2014-06-19,674.799
2014-06-20,672.002
2014-06-23,675.187
2014-06-24,668.557
2014-06-25,661.048
2014-06-26,666.104
2014-06-27,669.782
2014-06-30,670.981
2014-07-01,676.562
2014-07-02,681.367
2014-07-03,682.809
2014-07-04,678.238
2014-07-07,673.162
2014-07-08,668.612
2014-07-09,669.089
2014-07-10,663.037
2014-07-11,666.465
2014-07-14,672.555
2014-07-15,673.732
2014-07-16,680.837
2014-07-17,678.551
2014-07-18,670.524
2014-07-21,673.872
2014-07-22,675.079
2014-07-23,671.157
2014-07-24,674.46
2014-07-25,667.41
2014-07-28,665.406
2014-07-29,664.113
2014-07-30,656.37
2014-07-31,653.886
2014-08-01,647.443
2014-08-04,650.699
2014-08-05,646.538
2014-08-06,640.469
2014-08-07,642.327
2014-08-08,635.354
2014-08-11,639.054
2014-08-12,645.628
2014-08-13,637.889
2014-08-14,641.135
2014-08-15,644.049
2014-08-18,645.195
2014-08-19,646.742
2014-08-20,649.571
2014-08-21,653.371
2014-08-22,648.687
2014-08-25,651.302
2014-08-26,652.353
2014-08-27,651.871
2014-08-28,640.016
2014-08-29,645.216
2014-09-01,646.112
2014-09-02,646.424
2014-09-03,650.581
2014-09-04,645.371
2014-09-05,641.041
2014-09-08,638.528
2014-09-09,634.273
2014-09-10,632.704
2014-09-11,630.643
2014-09-12,627.596
2014-09-15,627.61
2014-09-16,626.915
2014-09-17,629.983
2014-09-18,629.738
2014-09-19,638.572
2014-09-22,643.249
2014-09-23,644.382
2014-09-24,643.364
2014-09-25,636.814
2014-09-26,636.214
2014-09-29,634.973
2014-09-30,631.718
2014-10-01,621.468
2014-10-02,618.648
2014-10-03,614.627
2014-10-06,619.626
2014-10-07,614.926
2014-10-08,622.569
2014-10-09,620.313
2014-10-10,608.766
2014-10-13,607.221
2014-10-14,607.037
2014-10-15,591.978
2014-10-16,585.096
2014-10-17,599.665
2014-10-20,595.505
2014-10-21,600.971
2014-10-22,602.27
2014-10-23,605.37
2014-10-24,605.019
2014-10-27,607.185
2014-10-28,612.859
2014-10-29,615.746
2014-10-30,610.437
2014-10-31,615.176
2014-11-03,607.588
2014-11-04,614.332
2014-11-05,618.184
2014-11-06,610.098
2014-11-07,600.928
2014-11-10,605.255
2014-11-11,609.92
2014-11-12,604.947
2014-11-13,608.078
2014-11-14,611.241
2014-11-17,610.002
2014-11-18,614.862
2014-11-19,616.158
2014-11-20,615.071
2014-11-21,617.318
2014-11-24,625.057
2014-11-25,631.411
2014-11-26,642.032
2014-11-27,647.084
2014-11-28,646.524
2014-12-01,643.808
2014-12-02,637.967
2014-12-03,631.444
2014-12-04,635.318
2014-12-05,633.587
2014-12-08,631.813
2014-12-09,631.493
2014-12-10,630.381
2014-12-11,628.145
2014-12-12,619.646
2014-12-15,600.16
2014-12-16,607.838
2014-12-17,596.129
2014-12-18,603.695
2014-12-19,605.68
2014-12-22,611.026
2014-12-23,610.048
2014-12-24,610.699
2014-12-25,610.699
2014-12-26,609.748
2014-12-29,610.038
2014-12-30,598.687
2014-12-31,595.537
2015-01-01,595.537
2015-01-02,596.371
2015-01-05,581.614
2015-01-06,580.761
2015-01-07,567.95
2015-01-08,580.296
2015-01-09,579.905
2015-01-12,578.486
2015-01-13,582.832
2015-01-14,572.117
2015-01-15,568.221
2015-01-16,573.268
2015-01-19,593.751
2015-01-20,595.641
2015-01-21,601.872
2015-01-22,601.775
2015-01-23,604.388
2015-01-26,608.537
2015-01-27,607.555
2015-01-28,616.78
2015-01-29,609.242
2015-01-30,604.609
2015-02-02,605.521
2015-02-03,616.885
2015-02-04,626.629
2015-02-05,630.123
2015-02-06,626.863
2015-02-09,615.85
2015-02-10,616.203
2015-02-11,616.318
2015-02-12,623.589
2015-02-13,625.353
2015-02-16,624.171
2015-02-17,626.034
2015-02-18,624.859
2015-02-19,628.734
2015-02-20,625.065
2015-02-23,631.97
2015-02-24,639.326
2015-02-25,640.095
2015-02-26,632.27
2015-02-27,636.33
2015-03-02,632.615
2015-03-03,629.668
2015-03-04,624.546
2015-03-05,629.738
2015-03-06,623.168
2015-03-09,626.868
2015-03-10,622.758
2015-03-11,620.771
2015-03-12,627.683
2015-03-13,616.979
2015-03-16,615.682
2015-03-17,613.147
2015-03-18,621.776
2015-03-19,622.996
2015-03-20,639.493
2015-03-23,644.744
2015-03-24,644.428
2015-03-25,646.451
2015-03-26,634.633
2015-03-27,631.391
2015-03-30,636.443
2015-03-31,619.79
2015-04-01,626.995
2015-04-02,633.872
2015-04-03,633.872
2015-04-06,642.668
2015-04-07,641.987
2015-04-08,639.442
2015-04-09,634.512
2015-04-10,636.157
2015-04-13,635.156
2015-04-14,639.648
2015-04-15,636.696
2015-04-16,642.595
2015-04-17,629.744
2015-04-20,630.054
2015-04-21,629.883
2015-04-22,616.356
2015-04-23,614.22
2015-04-24,616.448
2015-04-27,620.648
2015-04-28,619.431
2015-04-29,623.154
2015-04-30,623.101
2015-05-01,624.046
2015-05-04,624.505
2015-05-05,610.17
2015-05-06,621.979
2015-05-07,620.37
2015-05-08,632.307
2015-05-11,629.439
2015-05-12,624.762
2015-05-13,634.998
2015-05-14,636.536
2015-05-15,638.909
2015-05-18,637.199
2015-05-19,631.75
2015-05-20,632.964
2015-05-21,638.185
2015-05-22,629.651
2015-05-25,621.928
2015-05-26,608.876
2015-05-27,609.721
2015-05-28,607.555
2015-05-29,601.066
2015-06-01,600.927
2015-06-02,612.75
2015-06-03,622.244
2015-06-04,619.675
2015-06-05,599.985
2015-06-08,596.55
2015-06-09,596.621
2015-06-10,606.49
2015-06-11,608.775
2015-06-12,599.841
2015-06-15,592.165
2015-06-16,597.212
2015-06-17,593.47
2015-06-18,608.655
2015-06-19,604.705
2015-06-22,625.438
2015-06-23,614.37
2015-06-24,613.72
2015-06-25,611.933
2015-06-26,611.937
2015-06-29,598.466
2015-06-30,590.508
2015-07-01,595.778
2015-07-02,598.934
2015-07-03,597.103
2015-07-06,589.055
2015-07-07,574.193
2015-07-08,586.933
2015-07-09,601.295
2015-07-10,627.376
2015-07-13,628.987
2015-07-14,632.69
2015-07-15,634.181
2015-07-16,633.498
2015-07-17,612.645
2015-07-20,616.09
2015-07-21,612.505
2015-07-22,605.106
2015-07-23,613.023
2015-07-24,605.795
2015-07-27,607.238
2015-07-28,609.655
2015-07-29,609.46
2015-07-30,606.897
2015-07-31,613.875
2015-08-03,615.156
