Date,FINLAND LARGE VALUE Large Cap
2010-09-21,489.836
2010-09-22,494.909
2010-09-23,490.636
2010-09-24,500.172
2010-09-27,491.468
2010-09-28,493.376
2010-09-29,493.634
2010-09-30,502.568
2010-10-01,510.235
2010-10-04,501.862
2010-10-05,517.87
2010-10-06,522.925
2010-10-07,533.227
2010-10-08,535.462
2010-10-11,540.802
2010-10-12,538.219
2010-10-13,554.174
2010-10-14,545.836
2010-10-15,538.873
2010-10-18,541.056
2010-10-19,527.14
2010-10-20,532.544
2010-10-21,558.828
2010-10-22,548.398
2010-10-25,550.38
2010-10-26,540.397
2010-10-27,535.564
2010-10-28,544.646
2010-10-29,536.055
2010-11-01,529.02
2010-11-02,534.42
2010-11-03,527.103
2010-11-04,541.981
2010-11-05,537.563
2010-11-08,529.191
2010-11-09,538.145
2010-11-10,529.296
2010-11-11,523.6
2010-11-12,522.886
2010-11-15,520.288
2010-11-16,508.498
2010-11-17,513.194
2010-11-18,515.602
2010-11-19,513.548
2010-11-22,507.116
2010-11-23,492.456
2010-11-24,492.24
2010-11-25,498.817
2010-11-26,487.831
2010-11-29,472.003
2010-11-30,469.889
2010-12-01,484.151
2010-12-02,493.156
2010-12-03,508.009
2010-12-06,504.365
2010-12-07,512.594
2010-12-08,508.696
2010-12-09,502.395
2010-12-10,501.011
2010-12-13,510.507
2010-12-14,509.558
2010-12-15,507.836
2010-12-16,505.486
2010-12-17,502.856
2010-12-20,505.257
2010-12-21,517.315
2010-12-22,520.0
2010-12-23,519.436
2010-12-24,521.483
2010-12-27,518.884
2010-12-28,518.951
2010-12-29,519.789
2010-12-30,522.702
2010-12-31,527.956
2011-01-03,538.409
2011-01-04,536.279
2011-01-05,537.453
2011-01-06,532.996
2011-01-07,531.379
2011-01-10,517.943
2011-01-11,524.083
2011-01-12,537.609
2011-01-13,548.275
2011-01-14,549.225
2011-01-17,545.452
2011-01-18,542.901
2011-01-19,528.669
2011-01-20,532.536
2011-01-21,545.97
2011-01-24,551.622
2011-01-25,539.041
2011-01-26,542.728
2011-01-27,543.89
2011-01-28,543.888
2011-01-31,546.924
2011-02-01,555.858
2011-02-02,566.343
2011-02-03,556.236
2011-02-04,551.193
2011-02-07,561.529
2011-02-08,565.661
2011-02-09,574.794
2011-02-10,558.74
2011-02-11,504.882
2011-02-14,484.538
2011-02-15,488.089
2011-02-16,491.577
2011-02-17,490.452
2011-02-18,493.059
2011-02-21,488.647
2011-02-22,483.619
2011-02-23,474.662
2011-02-24,474.164
2011-02-25,476.891
2011-02-28,480.613
2011-03-01,482.182
2011-03-02,480.931
2011-03-03,479.507
2011-03-04,474.547
2011-03-07,473.548
2011-03-08,473.732
2011-03-09,481.651
2011-03-10,473.23
2011-03-11,468.658
2011-03-14,460.738
2011-03-15,455.398
2011-03-16,453.192
2011-03-17,461.921
2011-03-18,471.704
2011-03-21,476.809
2011-03-22,477.139
2011-03-23,477.218
2011-03-24,484.925
2011-03-25,483.557
2011-03-28,492.732
2011-03-29,489.877
2011-03-30,491.563
2011-03-31,490.828
2011-04-01,489.149
2011-04-04,497.16
2011-04-05,501.557
2011-04-06,510.12
2011-04-07,508.201
2011-04-08,513.873
2011-04-11,517.713
2011-04-12,508.173
2011-04-13,507.073
2011-04-14,499.292
2011-04-15,496.782
2011-04-18,478.986
2011-04-19,479.119
2011-04-20,496.49
2011-04-21,500.173
2011-04-22,500.173
2011-04-25,499.812
2011-04-26,503.207
2011-04-27,514.992
2011-04-28,527.981
2011-04-29,525.739
2011-05-02,535.901
2011-05-03,530.67
2011-05-04,519.28
2011-05-05,508.82
2011-05-06,508.738
2011-05-09,501.302
2011-05-10,512.108
2011-05-11,514.859
2011-05-12,506.511
2011-05-13,503.89
2011-05-16,507.173
2011-05-17,502.07
2011-05-18,506.071
2011-05-19,503.972
2011-05-20,496.492
2011-05-23,481.658
2011-05-24,486.364
2011-05-25,488.381
2011-05-26,484.507
2011-05-27,491.677
2011-05-30,495.989
2011-05-31,449.24
2011-06-01,447.372
2011-06-02,447.822
2011-06-03,438.968
2011-06-06,442.686
2011-06-07,443.704
2011-06-08,428.746
2011-06-09,432.978
2011-06-10,425.811
2011-06-13,425.225
2011-06-14,430.596
2011-06-15,416.192
2011-06-16,405.28
2011-06-17,416.154
2011-06-20,397.037
2011-06-21,405.089
2011-06-22,403.005
2011-06-23,390.846
2011-06-24,391.302
2011-06-27,394.689
2011-06-28,398.714
2011-06-29,411.899
2011-06-30,420.51
2011-07-01,421.146
2011-07-04,420.909
2011-07-05,416.514
2011-07-06,411.102
2011-07-07,420.137
2011-07-08,406.919
2011-07-11,389.808
2011-07-12,383.703
2011-07-13,384.765
2011-07-14,379.973
2011-07-15,375.33
2011-07-18,363.597
2011-07-19,373.257
2011-07-20,385.916
2011-07-21,398.875
2011-07-22,395.821
2011-07-25,388.186
2011-07-26,393.346
2011-07-27,387.328
2011-07-28,386.19
2011-07-29,385.247
2011-08-01,369.735
2011-08-02,363.659
2011-08-03,358.332
2011-08-04,340.974
2011-08-05,339.898
2011-08-08,330.281
2011-08-09,338.203
2011-08-10,323.55
2011-08-11,339.841
2011-08-12,354.785
2011-08-15,376.631
2011-08-16,382.063
2011-08-17,380.999
2011-08-18,356.444
2011-08-19,368.643
2011-08-22,369.208
2011-08-23,375.447
2011-08-24,379.585
2011-08-25,374.704
2011-08-26,372.025
2011-08-29,387.775
2011-08-30,390.739
2011-08-31,400.717
2011-09-01,405.249
2011-09-02,387.377
2011-09-05,367.888
2011-09-06,368.842
2011-09-07,385.106
2011-09-08,390.663
2011-09-09,365.405
2011-09-12,350.097
2011-09-13,353.449
2011-09-14,358.025
2011-09-15,372.51
2011-09-16,371.031
2011-09-19,357.459
2011-09-20,367.906
2011-09-21,359.624
2011-09-22,332.683
2011-09-23,331.644
2011-09-26,338.146
2011-09-27,361.888
2011-09-28,356.783
2011-09-29,364.051
2011-09-30,353.053
2011-10-03,350.202
2011-10-04,333.334
2011-10-05,345.544
2011-10-06,360.501
2011-10-07,365.637
2011-10-10,379.783
2011-10-11,376.377
2011-10-12,390.981
2011-10-13,379.804
2011-10-14,388.585
2011-10-17,374.99
2011-10-18,372.997
2011-10-19,377.289
2011-10-20,380.347
2011-10-21,386.537
2011-10-24,396.114
2011-10-25,395.352
2011-10-26,390.689
2011-10-27,423.974
2011-10-28,421.418
2011-10-31,398.671
2011-11-01,375.246
2011-11-02,385.175
2011-11-03,394.94
2011-11-04,387.93
2011-11-07,392.187
2011-11-08,394.111
2011-11-09,378.167
2011-11-10,377.009
2011-11-11,394.291
2011-11-14,383.246
2011-11-15,377.1
2011-11-16,381.719
2011-11-17,374.871
2011-11-18,370.316
2011-11-21,353.788
2011-11-22,339.6
2011-11-23,331.138
2011-11-24,330.067
2011-11-25,326.195
2011-11-28,346.351
2011-11-29,343.278
2011-11-30,354.107
2011-12-01,350.552
2011-12-02,348.679
2011-12-05,344.283
2011-12-06,342.098
2011-12-07,333.261
2011-12-08,320.216
2011-12-09,327.813
2011-12-12,312.944
2011-12-13,316.034
2011-12-14,310.344
2011-12-15,310.537
2011-12-16,303.069
2011-12-19,298.012
2011-12-20,308.734
2011-12-21,306.608
2011-12-22,313.889
2011-12-23,312.916
2011-12-26,312.916
2011-12-27,309.685
2011-12-28,303.85
2011-12-29,309.088
2011-12-30,313.811
2012-01-02,322.41
2012-01-03,329.779
2012-01-04,317.119
2012-01-05,327.231
2012-01-06,325.21
2012-01-09,318.439
2012-01-10,332.548
2012-01-11,323.951
2012-01-12,326.619
2012-01-13,319.771
2012-01-16,330.335
2012-01-17,335.169
2012-01-18,343.577
2012-01-19,346.745
2012-01-20,346.013
2012-01-23,352.901
2012-01-24,333.925
2012-01-25,332.637
2012-01-26,346.575
2012-01-27,333.018
2012-01-30,319.614
2012-01-31,324.717
2012-02-01,334.718
2012-02-02,327.641
2012-02-03,332.304
2012-02-06,327.128
2012-02-07,334.832
2012-02-08,338.095
2012-02-09,335.252
2012-02-10,327.147
2012-02-13,328.729
2012-02-14,329.701
2012-02-15,332.941
2012-02-16,331.203
2012-02-17,344.811
2012-02-20,354.956
2012-02-21,356.46
2012-02-22,353.883
2012-02-23,352.353
2012-02-24,369.134
2012-02-27,352.038
2012-02-28,350.82
2012-02-29,344.672
2012-03-01,342.256
2012-03-02,338.978
2012-03-05,337.702
2012-03-06,323.391
2012-03-07,329.729
2012-03-08,334.389
2012-03-09,331.425
2012-03-12,328.827
2012-03-13,330.836
2012-03-14,329.677
2012-03-15,333.591
2012-03-16,349.032
2012-03-19,356.181
2012-03-20,352.458
2012-03-21,346.345
2012-03-22,342.856
2012-03-23,347.63
2012-03-26,351.507
2012-03-27,349.532
2012-03-28,355.335
2012-03-29,344.739
2012-03-30,354.015
2012-04-02,354.122
2012-04-03,352.557
2012-04-04,333.046
2012-04-05,334.932
2012-04-06,334.932
2012-04-09,335.124
2012-04-10,328.745
2012-04-11,301.159
2012-04-12,289.935
2012-04-13,286.675
2012-04-16,280.928
2012-04-17,291.242
2012-04-18,285.381
2012-04-19,280.616
2012-04-20,274.795
2012-04-23,265.48
2012-04-24,271.611
2012-04-25,278.971
2012-04-26,274.545
2012-04-27,276.868
2012-04-30,273.223
2012-05-01,273.007
2012-05-02,270.428
2012-05-03,269.092
2012-05-04,259.515
2012-05-07,261.468
2012-05-08,261.203
2012-05-09,258.58
2012-05-10,262.551
2012-05-11,264.562
2012-05-14,248.955
2012-05-15,242.21
2012-05-16,238.977
2012-05-17,238.358
2012-05-18,235.972
2012-05-21,241.358
2012-05-22,242.417
2012-05-23,227.694
2012-05-24,229.772
2012-05-25,231.862
2012-05-28,234.416
2012-05-29,236.855
2012-05-30,226.932
2012-05-31,223.078
2012-06-01,219.052
2012-06-04,220.582
2012-06-05,222.333
2012-06-06,230.911
2012-06-07,233.872
2012-06-08,238.886
2012-06-11,234.393
2012-06-12,234.013
2012-06-13,233.995
2012-06-14,212.977
2012-06-15,220.854
2012-06-18,222.482
2012-06-19,228.528
2012-06-20,229.063
2012-06-21,226.38
2012-06-22,225.114
2012-06-25,209.777
2012-06-26,209.186
2012-06-27,212.184
2012-06-28,208.773
2012-06-29,212.383
2012-07-02,216.395
2012-07-03,218.713
2012-07-04,213.955
2012-07-05,209.282
2012-07-06,202.233
2012-07-09,198.659
2012-07-10,198.177
2012-07-11,200.76
2012-07-12,203.127
2012-07-13,202.956
2012-07-16,204.119
2012-07-17,196.568
2012-07-18,197.578
2012-07-19,206.609
2012-07-20,198.733
2012-07-23,194.143
2012-07-24,195.003
2012-07-25,199.775
2012-07-26,210.733
2012-07-27,221.14
2012-07-30,223.004
2012-07-31,230.494
2012-08-01,237.651
2012-08-02,224.65
2012-08-03,235.991
2012-08-06,239.021
2012-08-07,251.231
2012-08-08,248.503
2012-08-09,256.47
2012-08-10,258.672
2012-08-13,251.99
2012-08-14,242.946
2012-08-15,244.98
2012-08-16,253.996
2012-08-17,254.841
2012-08-20,255.503
2012-08-21,261.302
2012-08-22,262.687
2012-08-23,267.723
2012-08-24,271.142
2012-08-27,281.73
2012-08-28,270.1
2012-08-29,258.25
2012-08-30,256.12
2012-08-31,259.972
2012-09-03,266.019
2012-09-04,261.328
2012-09-05,246.799
2012-09-06,245.497
2012-09-07,257.305
2012-09-10,257.456
2012-09-11,264.534
2012-09-12,268.36
2012-09-13,270.347
2012-09-14,283.726
2012-09-17,280.324
2012-09-18,273.111
2012-09-19,274.209
2012-09-20,272.184
2012-09-21,270.106
2012-09-24,265.497
2012-09-25,268.893
2012-09-26,256.197
2012-09-27,261.336
2012-09-28,260.189
2012-10-01,267.253
2012-10-02,265.976
2012-10-03,263.66
2012-10-04,264.638
2012-10-05,267.516
2012-10-08,264.719
2012-10-09,265.745
2012-10-10,261.299
2012-10-11,261.907
2012-10-12,259.818
2012-10-15,262.91
2012-10-16,276.998
2012-10-17,280.015
2012-10-18,279.312
2012-10-19,269.858
2012-10-22,275.819
2012-10-23,266.03
2012-10-24,261.667
2012-10-25,263.659
2012-10-26,260.63
2012-10-29,259.517
2012-10-30,266.76
2012-10-31,265.66
2012-11-01,271.225
2012-11-02,272.695
2012-11-05,267.493
2012-11-06,270.393
2012-11-07,261.864
2012-11-08,262.149
2012-11-09,259.197
2012-11-12,262.867
2012-11-13,263.284
2012-11-14,264.172
2012-11-15,263.272
2012-11-16,257.838
2012-11-19,273.875
2012-11-20,277.816
2012-11-21,287.424
2012-11-22,290.918
2012-11-23,306.38
2012-11-26,300.156
2012-11-27,294.071
2012-11-28,292.515
2012-11-29,298.078
2012-11-30,295.259
2012-12-03,297.008
2012-12-04,297.701
2012-12-05,308.181
2012-12-06,306.259
2012-12-07,310.781
2012-12-10,307.038
2012-12-11,315.83
2012-12-12,315.117
2012-12-13,314.921
2012-12-14,316.918
2012-12-17,318.52
2012-12-18,329.248
2012-12-19,329.554
2012-12-20,329.297
2012-12-21,323.02
2012-12-24,323.522
2012-12-25,323.522
2012-12-26,324.184
2012-12-27,322.006
2012-12-28,316.924
2012-12-31,316.037
2013-01-01,316.037
2013-01-02,330.219
2013-01-03,331.06
2013-01-04,332.563
2013-01-07,335.442
2013-01-08,326.449
2013-01-09,322.534
2013-01-10,339.718
2013-01-11,346.6
2013-01-14,348.352
2013-01-15,345.809
2013-01-16,346.15
2013-01-17,347.063
2013-01-18,340.152
2013-01-21,343.733
2013-01-22,344.522
2013-01-23,347.821
2013-01-24,341.127
2013-01-25,333.549
2013-01-28,335.43
2013-01-29,337.346
2013-01-30,337.122
2013-01-31,332.126
2013-02-01,339.177
2013-02-04,334.977
2013-02-05,336.335
2013-02-06,339.502
2013-02-07,335.949
2013-02-08,341.094
2013-02-11,344.276
2013-02-12,347.711
2013-02-13,345.948
2013-02-14,341.377
2013-02-15,344.556
2013-02-18,341.039
2013-02-19,343.217
2013-02-20,338.81
2013-02-21,332.143
2013-02-22,335.402
2013-02-25,336.1
2013-02-26,322.808
2013-02-27,331.622
2013-02-28,328.306
2013-03-01,324.995
2013-03-04,323.583
2013-03-05,330.698
2013-03-06,330.325
2013-03-07,334.262
2013-03-08,334.223
2013-03-11,332.347
2013-03-12,333.367
2013-03-13,329.288
2013-03-14,333.523
2013-03-15,332.154
2013-03-18,328.384
2013-03-19,327.373
2013-03-20,331.463
2013-03-21,334.591
2013-03-22,334.875
2013-03-25,326.586
2013-03-26,327.156
2013-03-27,324.541
2013-03-28,325.357
2013-03-29,325.357
2013-04-01,325.509
2013-04-02,333.177
2013-04-03,334.596
2013-04-04,332.306
2013-04-05,333.184
2013-04-08,330.66
2013-04-09,333.544
2013-04-10,340.136
2013-04-11,342.81
2013-04-12,338.163
2013-04-15,335.661
2013-04-16,330.126
2013-04-17,328.034
2013-04-18,319.043
2013-04-19,312.9
2013-04-22,316.699
2013-04-23,322.574
2013-04-24,325.179
2013-04-25,332.777
2013-04-26,330.197
2013-04-29,334.506
2013-04-30,336.505
2013-05-01,336.735
2013-05-02,331.551
2013-05-03,339.68
2013-05-06,340.945
2013-05-07,347.575
2013-05-08,352.974
2013-05-09,350.87
2013-05-10,354.961
2013-05-13,359.404
2013-05-14,353.395
2013-05-15,356.488
2013-05-16,356.62
2013-05-17,353.577
2013-05-20,356.833
2013-05-21,357.919
2013-05-22,358.979
2013-05-23,348.984
2013-05-24,350.654
2013-05-27,350.327
2013-05-28,352.147
2013-05-29,350.603
2013-05-30,347.963
2013-05-31,342.849
2013-06-03,342.922
2013-06-04,347.652
2013-06-05,342.629
2013-06-06,343.256
2013-06-07,348.793
2013-06-10,349.65
2013-06-11,345.179
2013-06-12,345.756
2013-06-13,347.739
2013-06-14,355.938
2013-06-17,359.449
2013-06-18,359.704
2013-06-19,362.759
2013-06-20,357.684
2013-06-21,356.639
2013-06-24,344.439
2013-06-25,345.502
2013-06-26,350.302
2013-06-27,349.152
2013-06-28,344.682
2013-07-01,351.944
2013-07-02,353.653
2013-07-03,353.443
2013-07-04,360.551
2013-07-05,355.666
2013-07-08,363.635
2013-07-09,370.171
2013-07-10,368.648
2013-07-11,376.291
2013-07-12,373.17
2013-07-15,374.484
2013-07-16,372.218
2013-07-17,371.564
2013-07-18,369.951
2013-07-19,375.589
2013-07-22,375.422
2013-07-23,375.494
2013-07-24,378.116
2013-07-25,379.557
2013-07-26,377.035
2013-07-29,377.253
2013-07-30,377.724
2013-07-31,374.172
2013-08-01,377.415
2013-08-02,381.556
2013-08-05,383.096
2013-08-06,383.818
2013-08-07,381.715
2013-08-08,388.026
2013-08-09,389.287
2013-08-12,386.674
2013-08-13,384.128
2013-08-14,385.649
2013-08-15,382.195
2013-08-16,386.588
2013-08-19,386.167
2013-08-20,382.4
2013-08-21,376.294
2013-08-22,382.598
2013-08-23,388.542
2013-08-26,386.127
2013-08-27,377.65
2013-08-28,373.455
2013-08-29,372.845
2013-08-30,364.428
2013-09-02,371.282
2013-09-03,415.603
2013-09-04,418.229
2013-09-05,424.122
2013-09-06,422.536
2013-09-09,430.763
2013-09-10,439.136
2013-09-11,448.427
2013-09-12,456.273
2013-09-13,456.589
2013-09-16,460.329
2013-09-17,461.43
2013-09-18,469.752
2013-09-19,473.525
2013-09-20,474.828
2013-09-23,466.694
2013-09-24,471.989
2013-09-25,467.983
2013-09-26,472.228
2013-09-27,476.851
2013-09-30,471.736
2013-10-01,480.166
2013-10-02,479.825
2013-10-03,480.92
2013-10-04,480.545
2013-10-07,478.571
2013-10-08,481.977
2013-10-09,469.779
2013-10-10,482.19
2013-10-11,483.145
2013-10-14,484.448
2013-10-15,493.968
2013-10-16,497.401
2013-10-17,509.367
2013-10-18,516.407
2013-10-21,512.436
2013-10-22,518.229
2013-10-23,517.805
2013-10-24,510.719
2013-10-25,505.8
2013-10-28,499.772
2013-10-29,517.366
2013-10-30,529.41
2013-10-31,520.815
2013-11-01,523.642
2013-11-04,528.039
2013-11-05,525.074
2013-11-06,535.069
2013-11-07,521.895
2013-11-08,519.563
2013-11-11,527.932
2013-11-12,524.957
2013-11-13,526.823
2013-11-14,532.623
2013-11-15,533.896
2013-11-18,541.882
2013-11-19,531.37
2013-11-20,531.505
2013-11-21,533.505
2013-11-22,538.679
2013-11-25,538.175
2013-11-26,537.588
2013-11-27,540.454
2013-11-28,542.067
2013-11-29,538.013
2013-12-02,533.922
2013-12-03,523.743
2013-12-04,521.404
2013-12-05,522.193
2013-12-06,523.245
2013-12-09,532.674
2013-12-10,532.847
2013-12-11,533.537
2013-12-12,531.265
2013-12-13,523.75
2013-12-16,525.818
2013-12-17,520.687
2013-12-18,527.67
2013-12-19,530.805
2013-12-20,535.796
2013-12-23,541.324
2013-12-24,539.764
2013-12-25,539.764
2013-12-26,540.772
2013-12-27,552.349
2013-12-30,551.578
2013-12-31,550.18
2014-01-01,550.18
2014-01-02,541.696
2014-01-03,542.758
2014-01-06,543.914
2014-01-07,542.498
2014-01-08,541.645
2014-01-09,542.335
2014-01-10,548.097
2014-01-13,545.378
2014-01-14,541.552
2014-01-15,541.66
2014-01-16,537.466
2014-01-17,533.35
2014-01-20,533.685
2014-01-21,534.841
2014-01-22,535.769
2014-01-23,527.595
2014-01-24,517.987
2014-01-27,513.343
2014-01-28,523.5
2014-01-29,519.464
2014-01-30,515.778
2014-01-31,507.573
2014-02-03,500.825
2014-02-04,505.391
2014-02-05,507.561
2014-02-06,526.268
2014-02-07,532.692
2014-02-10,538.27
2014-02-11,544.159
2014-02-12,543.267
2014-02-13,542.94
2014-02-14,545.577
2014-02-17,550.031
2014-02-18,553.38
2014-02-19,553.4
2014-02-20,552.936
2014-02-21,558.335
2014-02-24,561.06
2014-02-25,558.624
2014-02-26,553.007
2014-02-27,553.799
2014-02-28,557.753
2014-03-03,544.14
2014-03-04,553.626
2014-03-05,556.228
2014-03-06,557.407
2014-03-07,553.795
2014-03-10,554.078
2014-03-11,553.65
2014-03-12,546.67
2014-03-13,541.824
2014-03-14,540.327
2014-03-17,545.086
2014-03-18,550.051
2014-03-19,549.504
2014-03-20,540.332
2014-03-21,536.304
2014-03-24,533.054
2014-03-25,541.253
2014-03-26,547.75
2014-03-27,543.744
2014-03-28,548.044
2014-03-31,554.3
2014-04-01,564.419
2014-04-02,564.961
2014-04-03,562.542
2014-04-04,562.022
2014-04-07,555.469
2014-04-08,559.878
2014-04-09,557.158
2014-04-10,556.684
2014-04-11,551.28
2014-04-14,545.25
2014-04-15,539.913
2014-04-16,544.365
2014-04-17,548.769
2014-04-18,548.769
2014-04-21,547.52
2014-04-22,554.251
2014-04-23,550.331
2014-04-24,550.839
2014-04-25,545.695
2014-04-28,542.298
2014-04-29,554.071
2014-04-30,556.55
2014-05-01,556.55
2014-05-02,555.966
2014-05-05,556.605
2014-05-06,559.347
2014-05-07,560.883
2014-05-08,565.148
2014-05-09,559.001
2014-05-12,561.779
2014-05-13,567.014
2014-05-14,561.837
2014-05-15,560.67
2014-05-16,558.072
2014-05-19,560.547
2014-05-20,564.073
2014-05-21,569.166
2014-05-22,571.502
2014-05-23,572.587
2014-05-26,575.843
2014-05-27,573.636
2014-05-28,571.318
2014-05-29,572.074
2014-05-30,582.903
2014-06-02,582.876
2014-06-03,582.681
2014-06-04,585.16
2014-06-05,590.712
2014-06-06,600.461
2014-06-09,599.905
2014-06-10,593.577
2014-06-11,591.665
2014-06-12,592.568
2014-06-13,589.344
2014-06-16,592.649
2014-06-17,594.236
2014-06-18,596.825
2014-06-19,606.233
2014-06-20,603.72
2014-06-23,606.582
2014-06-24,600.625
2014-06-25,593.879
2014-06-26,598.422
2014-06-27,601.726
2014-06-30,602.803
2014-07-01,607.817
2014-07-02,612.133
2014-07-03,613.429
2014-07-04,609.323
2014-07-07,604.762
2014-07-08,600.675
2014-07-09,601.104
2014-07-10,595.666
2014-07-11,598.746
2014-07-14,604.217
2014-07-15,605.275
2014-07-16,611.658
2014-07-17,609.604
2014-07-18,602.393
2014-07-21,605.401
2014-07-22,606.485
2014-07-23,602.961
2014-07-24,605.928
2014-07-25,599.595
2014-07-28,597.795
2014-07-29,596.633
2014-07-30,589.677
2014-07-31,587.445
2014-08-01,581.656
2014-08-04,584.582
2014-08-05,580.844
2014-08-06,575.392
2014-08-07,577.06
2014-08-08,570.796
2014-08-11,574.12
2014-08-12,580.026
2014-08-13,573.074
2014-08-14,575.99
2014-08-15,578.607
2014-08-18,579.637
2014-08-19,581.027
2014-08-20,583.568
2014-08-21,586.982
2014-08-22,582.774
2014-08-25,585.123
2014-08-26,586.067
2014-08-27,585.634
2014-08-28,574.984
2014-08-29,579.656
2014-09-01,580.461
2014-09-02,580.741
2014-09-03,584.476
2014-09-04,579.796
2014-09-05,575.905
2014-09-08,573.647
2014-09-09,569.825
2014-09-10,568.415
2014-09-11,566.563
2014-09-12,563.827
2014-09-15,563.839
2014-09-16,563.215
2014-09-17,565.971
2014-09-18,565.75
2014-09-19,573.687
2014-09-22,577.888
2014-09-23,578.907
2014-09-24,577.992
2014-09-25,572.107
2014-09-26,571.569
2014-09-29,570.454
2014-09-30,567.53
2014-10-01,558.321
2014-10-02,555.788
2014-10-03,552.175
2014-10-06,556.667
2014-10-07,552.443
2014-10-08,559.31
2014-10-09,557.283
2014-10-10,546.91
2014-10-13,545.522
2014-10-14,545.356
2014-10-15,531.827
2014-10-16,525.645
2014-10-17,538.733
2014-10-20,534.996
2014-10-21,539.907
2014-10-22,541.074
2014-10-23,543.859
2014-10-24,543.543
2014-10-27,545.489
2014-10-28,550.587
2014-10-29,553.18
2014-10-30,548.411
2014-10-31,552.668
2014-11-03,545.851
2014-11-04,551.91
2014-11-05,555.371
2014-11-06,548.106
2014-11-07,539.868
2014-11-10,543.755
2014-11-11,547.946
2014-11-12,543.479
2014-11-13,546.291
2014-11-14,549.133
2014-11-17,548.02
2014-11-18,552.386
2014-11-19,553.55
2014-11-20,552.574
2014-11-21,554.593
2014-11-24,561.545
2014-11-25,567.253
2014-11-26,576.795
2014-11-27,581.334
2014-11-28,580.831
2014-12-01,578.391
2014-12-02,573.143
2014-12-03,567.284
2014-12-04,570.763
2014-12-05,569.209
2014-12-08,567.615
2014-12-09,567.327
2014-12-10,566.329
2014-12-11,564.319
2014-12-12,556.684
2014-12-15,539.178
2014-12-16,546.076
2014-12-17,535.557
2014-12-18,542.354
2014-12-19,544.138
2014-12-22,548.94
2014-12-23,548.062
2014-12-24,548.647
2014-12-25,548.647
2014-12-26,547.791
2014-12-29,548.053
2014-12-30,537.855
2014-12-31,535.025
2015-01-01,535.025
2015-01-02,535.774
2015-01-05,522.516
2015-01-06,521.75
2015-01-07,510.241
2015-01-08,521.332
2015-01-09,520.981
2015-01-12,519.706
2015-01-13,523.611
2015-01-14,513.985
2015-01-15,510.485
2015-01-16,515.018
2015-01-19,533.42
2015-01-20,535.118
2015-01-21,540.717
2015-01-22,540.629
2015-01-23,542.976
2015-01-26,546.704
2015-01-27,545.822
2015-01-28,554.11
2015-01-29,547.337
2015-01-30,543.175
2015-02-02,543.995
2015-02-03,554.203
2015-02-04,562.958
2015-02-05,566.096
2015-02-06,563.168
2015-02-09,553.274
2015-02-10,553.591
2015-02-11,553.694
2015-02-12,560.227
2015-02-13,561.812
2015-02-16,560.749
2015-02-17,562.423
2015-02-18,561.368
2015-02-19,564.849
2015-02-20,561.553
2015-02-23,567.756
2015-02-24,574.364
2015-02-25,575.055
2015-02-26,568.025
2015-02-27,571.672
2015-03-02,568.336
2015-03-03,565.688
2015-03-04,561.086
2015-03-05,565.751
2015-03-06,559.849
2015-03-09,563.173
2015-03-10,559.48
2015-03-11,557.695
2015-03-12,563.904
2015-03-13,554.288
2015-03-16,553.123
2015-03-17,550.846
2015-03-18,558.597
2015-03-19,559.694
2015-03-20,574.515
2015-03-23,579.232
2015-03-24,578.948
2015-03-25,580.765
2015-03-26,570.148
2015-03-27,567.236
2015-03-30,571.775
2015-03-31,556.814
2015-04-01,560.034
2015-04-02,566.177
2015-04-03,566.177
2015-04-06,574.033
2015-04-07,573.425
2015-04-08,571.152
2015-04-09,566.749
2015-04-10,568.217
2015-04-13,567.323
2015-04-14,571.336
2015-04-15,568.699
2015-04-16,573.968
2015-04-17,557.505
2015-04-20,557.779
2015-04-21,557.628
2015-04-22,545.653
2015-04-23,543.761
2015-04-24,545.734
2015-04-27,549.452
2015-04-28,548.375
2015-04-29,551.671
2015-04-30,551.623
2015-05-01,552.46
2015-05-04,552.866
2015-05-05,540.176
2015-05-06,550.63
2015-05-07,549.206
2015-05-08,559.773
2015-05-11,557.234
2015-05-12,553.094
2015-05-13,562.156
2015-05-14,563.517
2015-05-15,565.618
2015-05-18,564.104
2015-05-19,559.281
2015-05-20,560.355
2015-05-21,564.978
2015-05-22,557.423
2015-05-25,550.585
2015-05-26,539.03
2015-05-27,539.778
2015-05-28,537.861
2015-05-29,532.116
2015-06-01,531.993
2015-06-02,542.46
2015-06-03,550.865
2015-06-04,548.591
2015-06-05,531.159
2015-06-08,528.118
2015-06-09,528.182
2015-06-10,536.918
2015-06-11,538.941
2015-06-12,531.032
2015-06-15,524.236
2015-06-16,528.705
2015-06-17,525.391
2015-06-18,538.835
2015-06-19,535.338
2015-06-22,553.692
2015-06-23,543.894
2015-06-24,543.319
2015-06-25,541.737
2015-06-26,541.74
2015-06-29,529.815
2015-06-30,522.77
2015-07-01,527.435
2015-07-02,530.229
2015-07-03,528.608
2015-07-06,521.483
2015-07-07,508.326
2015-07-08,519.604
2015-07-09,532.319
2015-07-10,555.408
2015-07-13,556.835
2015-07-14,560.113
2015-07-15,561.433
2015-07-16,560.828
2015-07-17,542.367
2015-07-20,545.417
2015-07-21,542.243
2015-07-22,535.693
2015-07-23,542.701
2015-07-24,536.303
2015-07-27,537.581
2015-07-28,539.72
2015-07-29,539.547
2015-07-30,537.279
2015-07-31,543.456
2015-08-03,544.59
