Date,NETHERLANDS LARGE GROWTH Large Cap
2010-08-30,752.629
2010-08-31,756.346
2010-09-01,782.13
2010-09-02,780.432
2010-09-03,787.234
2010-09-06,789.335
2010-09-07,774.425
2010-09-08,784.289
2010-09-09,788.781
2010-09-10,787.313
2010-09-13,799.112
2010-09-14,800.647
2010-09-15,798.46
2010-09-16,801.827
2010-09-17,795.719
2010-09-20,811.631
2010-09-21,814.564
2010-09-22,822.374
2010-09-23,813.712
2010-09-24,833.657
2010-09-27,832.314
2010-09-28,842.488
2010-09-29,840.73
2010-09-30,840.749
2010-10-01,839.472
2010-10-04,829.925
2010-10-05,846.955
2010-10-06,853.834
2010-10-07,856.313
2010-10-08,849.266
2010-10-11,846.631
2010-10-12,839.035
2010-10-13,861.327
2010-10-14,868.058
2010-10-15,861.349
2010-10-18,850.908
2010-10-19,834.898
2010-10-20,845.728
2010-10-21,859.705
2010-10-22,850.945
2010-10-25,858.437
2010-10-26,848.818
2010-10-27,832.121
2010-10-28,841.705
2010-10-29,838.297
2010-11-01,838.088
2010-11-02,850.256
2010-11-03,843.115
2010-11-04,879.492
2010-11-05,867.388
2010-11-08,859.912
2010-11-09,860.24
2010-11-10,842.824
2010-11-11,839.343
2010-11-12,839.675
2010-11-15,837.766
2010-11-16,827.925
2010-11-17,831.373
2010-11-18,847.194
2010-11-19,846.251
2010-11-22,840.626
2010-11-23,811.343
2010-11-24,814.073
2010-11-25,814.073
2010-11-26,800.045
2010-11-29,776.74
2010-11-30,766.32
2010-12-01,782.087
2010-12-02,800.172
2010-12-03,816.05
2010-12-06,807.107
2010-12-07,824.843
2010-12-08,814.925
2010-12-09,814.627
2010-12-10,818.474
2010-12-13,830.06
2010-12-14,830.773
2010-12-15,826.456
2010-12-16,824.291
2010-12-17,818.929
2010-12-20,818.01
2010-12-21,825.77
2010-12-22,823.984
2010-12-23,825.798
2010-12-24,827.753
2010-12-27,829.451
2010-12-28,830.965
2010-12-29,835.262
2010-12-30,838.82
2010-12-31,839.869
2011-01-03,851.627
2011-01-04,844.981
2011-01-05,829.92
2011-01-06,820.232
2011-01-07,821.737
2011-01-10,814.692
2011-01-11,821.466
2011-01-12,830.992
2011-01-13,847.45
2011-01-14,846.523
2011-01-17,842.718
2011-01-18,855.354
2011-01-19,852.34
2011-01-20,844.073
2011-01-21,864.09
2011-01-24,860.33
2011-01-25,849.961
2011-01-26,849.53
2011-01-27,847.703
2011-01-28,832.748
2011-01-31,837.947
2011-02-01,848.55
2011-02-02,851.998
2011-02-03,837.704
2011-02-04,832.76
2011-02-07,839.094
2011-02-08,846.702
2011-02-09,851.22
2011-02-10,846.564
2011-02-11,840.585
2011-02-14,834.768
2011-02-15,839.748
2011-02-16,842.842
2011-02-17,846.841
2011-02-18,856.286
2011-02-21,857.977
2011-02-22,852.936
2011-02-23,850.275
2011-02-24,849.522
2011-02-25,853.396
2011-02-28,860.125
2011-03-01,861.107
2011-03-02,857.841
2011-03-03,864.432
2011-03-04,868.411
2011-03-07,868.534
2011-03-08,867.97
2011-03-09,870.216
2011-03-10,860.817
2011-03-11,854.461
2011-03-14,852.657
2011-03-15,830.793
2011-03-16,821.616
2011-03-17,834.944
2011-03-18,844.79
2011-03-21,859.837
2011-03-22,855.307
2011-03-23,857.97
2011-03-24,869.315
2011-03-25,869.552
2011-03-28,865.541
2011-03-29,868.035
2011-03-30,876.519
2011-03-31,879.184
2011-04-01,880.461
2011-04-04,891.225
2011-04-05,890.03
2011-04-06,898.109
2011-04-07,894.172
2011-04-08,902.42
2011-04-11,902.113
2011-04-12,897.592
2011-04-13,905.923
2011-04-14,904.826
2011-04-15,903.959
2011-04-18,879.953
2011-04-19,887.053
2011-04-20,902.221
2011-04-21,894.575
2011-04-22,894.575
2011-04-25,893.931
2011-04-26,901.64
2011-04-27,901.688
2011-04-28,900.054
2011-04-29,902.93
2011-05-02,912.61
2011-05-03,912.604
2011-05-04,909.881
2011-05-05,890.427
2011-05-06,898.13
2011-05-09,879.612
2011-05-10,888.933
2011-05-11,895.79
2011-05-12,890.16
2011-05-13,888.603
2011-05-16,883.186
2011-05-17,871.735
2011-05-18,876.442
2011-05-19,882.39
2011-05-20,868.988
2011-05-23,852.243
2011-05-24,856.634
2011-05-25,857.758
2011-05-26,859.028
2011-05-27,867.051
2011-05-30,870.066
2011-05-31,882.388
2011-06-01,882.874
2011-06-02,871.242
2011-06-03,876.506
2011-06-06,877.17
2011-06-07,882.274
2011-06-08,866.611
2011-06-09,861.614
2011-06-10,841.874
2011-06-13,845.756
2011-06-14,856.973
2011-06-15,836.708
2011-06-16,828.609
2011-06-17,840.208
2011-06-20,839.904
2011-06-21,847.875
2011-06-22,839.687
2011-06-23,817.247
2011-06-24,826.434
2011-06-27,837.901
2011-06-28,839.187
2011-06-29,846.406
2011-06-30,859.978
2011-07-01,864.684
2011-07-04,870.603
2011-07-05,866.493
2011-07-06,853.929
2011-07-07,867.936
2011-07-08,859.123
2011-07-11,834.058
2011-07-12,825.5
2011-07-13,830.666
2011-07-14,827.729
2011-07-15,824.741
2011-07-18,813.095
2011-07-19,821.533
2011-07-20,830.928
2011-07-21,855.157
2011-07-22,861.073
2011-07-25,857.516
2011-07-26,866.575
2011-07-27,856.702
2011-07-28,853.837
2011-07-29,850.126
2011-08-01,830.534
2011-08-02,826.65
2011-08-03,819.451
2011-08-04,808.672
2011-08-05,804.623
2011-08-08,780.964
2011-08-09,781.91
2011-08-10,763.576
2011-08-11,781.609
2011-08-12,797.044
2011-08-15,815.509
2011-08-16,814.449
2011-08-17,822.697
2011-08-18,789.594
2011-08-19,781.469
2011-08-22,791.318
2011-08-23,798.858
2011-08-24,796.563
2011-08-25,780.252
2011-08-26,781.1
2011-08-29,798.876
2011-08-30,794.099
2011-08-31,813.182
2011-09-01,808.065
2011-09-02,792.923
2011-09-05,766.108
2011-09-06,763.808
2011-09-07,774.908
2011-09-08,774.808
2011-09-09,748.272
2011-09-12,729.482
2011-09-13,734.61
2011-09-14,744.776
2011-09-15,754.914
2011-09-16,758.383
2011-09-19,740.559
2011-09-20,756.885
2011-09-21,753.973
2011-09-22,719.08
2011-09-23,730.471
2011-09-26,741.465
2011-09-27,768.698
2011-09-28,760.7
2011-09-29,775.772
2011-09-30,759.192
2011-10-03,744.104
2011-10-04,734.063
2011-10-05,742.648
2011-10-06,760.165
2011-10-07,770.418
2011-10-10,785.347
2011-10-11,782.184
2011-10-12,806.08
2011-10-13,803.061
2011-10-14,824.875
2011-10-17,811.625
2011-10-18,808.105
2011-10-19,817.613
2011-10-20,809.786
2011-10-21,834.541
2011-10-24,835.729
2011-10-25,827.234
2011-10-26,822.036
2011-10-27,856.19
2011-10-28,858.747
2011-10-31,839.644
2011-11-01,809.208
2011-11-02,818.036
2011-11-03,822.161
2011-11-04,819.567
2011-11-07,815.865
2011-11-08,830.564
2011-11-09,800.453
2011-11-10,797.524
2011-11-11,820.974
2011-11-14,807.066
2011-11-15,795.303
2011-11-16,798.809
2011-11-17,790.01
2011-11-18,785.495
2011-11-21,766.075
2011-11-22,768.985
2011-11-23,751.067
2011-11-24,741.882
2011-11-25,747.722
2011-11-28,772.362
2011-11-29,778.413
2011-11-30,809.758
2011-12-01,803.497
2011-12-02,801.523
2011-12-05,811.06
2011-12-06,811.026
2011-12-07,820.346
2011-12-08,814.064
2011-12-09,820.543
2011-12-12,808.215
2011-12-13,798.463
2011-12-14,782.276
2011-12-15,787.693
2011-12-16,783.685
2011-12-19,791.335
2011-12-20,807.739
2011-12-21,803.326
2011-12-22,810.344
2011-12-23,818.919
2011-12-26,818.919
2011-12-27,823.402
2011-12-28,818.804
2011-12-29,826.05
2011-12-30,831.336
2012-01-02,843.621
2012-01-03,847.706
2012-01-04,827.384
2012-01-05,825.299
2012-01-06,809.402
2012-01-09,816.433
2012-01-10,822.202
2012-01-11,798.394
2012-01-12,796.655
2012-01-13,787.455
2012-01-16,796.84
2012-01-17,802.611
2012-01-18,800.898
2012-01-19,801.417
2012-01-20,807.287
2012-01-23,817.638
2012-01-24,811.971
2012-01-25,811.341
2012-01-26,826.922
2012-01-27,817.103
2012-01-30,818.191
2012-01-31,815.998
2012-02-01,838.56
2012-02-02,818.613
2012-02-03,829.969
2012-02-06,826.361
2012-02-07,837.566
2012-02-08,831.253
2012-02-09,841.543
2012-02-10,834.133
2012-02-13,840.095
2012-02-14,837.508
2012-02-15,842.357
2012-02-16,850.798
2012-02-17,857.619
2012-02-20,870.752
2012-02-21,868.2
2012-02-22,863.513
2012-02-23,864.481
2012-02-24,858.1
2012-02-27,855.274
2012-02-28,859.795
2012-02-29,854.063
2012-03-01,856.092
2012-03-02,842.096
2012-03-05,847.9
2012-03-06,830.671
2012-03-07,841.176
2012-03-08,858.347
2012-03-09,852.893
2012-03-12,864.925
2012-03-13,873.463
2012-03-14,865.404
2012-03-15,871.949
2012-03-16,876.079
2012-03-19,881.601
2012-03-20,872.04
2012-03-21,872.249
2012-03-22,866.328
2012-03-23,867.835
2012-03-26,884.292
2012-03-27,882.416
2012-03-28,876.135
2012-03-29,869.538
2012-03-30,882.724
2012-04-02,896.322
2012-04-03,895.278
2012-04-04,864.388
2012-04-05,858.923
2012-04-06,858.923
2012-04-09,859.416
2012-04-10,847.04
2012-04-11,847.191
2012-04-12,857.554
2012-04-13,848.112
2012-04-16,858.154
2012-04-17,874.385
2012-04-18,874.185
2012-04-19,879.661
2012-04-20,886.468
2012-04-23,865.598
2012-04-24,871.363
2012-04-25,872.75
2012-04-26,897.537
2012-04-27,893.276
2012-04-30,887.982
2012-05-01,887.278
2012-05-02,888.788
2012-05-03,889.785
2012-05-04,874.459
2012-05-07,879.529
2012-05-08,863.188
2012-05-09,864.416
2012-05-10,860.914
2012-05-11,876.563
2012-05-14,856.265
2012-05-15,855.965
2012-05-16,841.936
2012-05-17,831.657
2012-05-18,825.87
2012-05-21,829.744
2012-05-22,833.199
2012-05-23,814.545
2012-05-24,820.893
2012-05-25,821.26
2012-05-28,822.168
2012-05-29,828.172
2012-05-30,807.949
2012-05-31,809.813
2012-06-01,789.36
2012-06-04,789.086
2012-06-05,793.169
2012-06-06,806.84
2012-06-07,813.957
2012-06-08,809.85
2012-06-11,813.166
2012-06-12,814.975
2012-06-13,829.267
2012-06-14,831.339
2012-06-15,832.603
2012-06-18,835.272
2012-06-19,842.307
2012-06-20,839.227
2012-06-21,843.687
2012-06-22,836.876
2012-06-25,826.224
2012-06-26,825.092
2012-06-27,839.426
2012-06-28,832.433
2012-06-29,873.134
2012-07-02,877.468
2012-07-03,889.928
2012-07-04,884.776
2012-07-05,873.329
2012-07-06,861.406
2012-07-09,855.427
2012-07-10,867.908
2012-07-11,856.335
2012-07-12,845.07
2012-07-13,856.514
2012-07-16,859.34
2012-07-17,856.143
2012-07-18,878.003
2012-07-19,888.216
2012-07-20,880.03
2012-07-23,861.359
2012-07-24,862.519
2012-07-25,860.178
2012-07-26,908.067
2012-07-27,919.427
2012-07-30,922.346
2012-07-31,922.056
2012-08-01,924.501
2012-08-02,906.258
2012-08-03,938.891
2012-08-06,931.342
2012-08-07,933.924
2012-08-08,922.801
2012-08-09,926.892
2012-08-10,923.669
2012-08-13,922.467
2012-08-14,924.079
2012-08-15,922.747
2012-08-16,923.606
2012-08-17,917.838
2012-08-20,923.9
2012-08-21,938.369
2012-08-22,926.006
2012-08-23,930.24
2012-08-24,931.69
2012-08-27,936.995
2012-08-28,928.467
2012-08-29,930.942
2012-08-30,921.078
2012-08-31,928.763
2012-09-03,937.209
2012-09-04,929.095
2012-09-05,932.574
2012-09-06,949.366
2012-09-07,943.412
2012-09-10,930.177
2012-09-11,937.459
2012-09-12,931.481
2012-09-13,931.167
2012-09-14,948.201
2012-09-17,949.821
2012-09-18,950.038
2012-09-19,958.878
2012-09-20,952.179
2012-09-21,953.11
2012-09-24,944.096
2012-09-25,955.337
2012-09-26,935.327
2012-09-27,942.022
2012-09-28,934.547
2012-10-01,945.169
2012-10-02,947.116
2012-10-03,952.883
2012-10-04,962.3
2012-10-05,978.285
2012-10-08,965.085
2012-10-09,953.534
2012-10-10,949.976
2012-10-11,953.992
2012-10-12,954.97
2012-10-15,954.893
2012-10-16,969.786
2012-10-17,967.256
2012-10-18,960.881
2012-10-19,956.924
2012-10-22,962.057
2012-10-23,939.495
2012-10-24,945.525
2012-10-25,963.517
2012-10-26,961.238
2012-10-29,960.116
2012-10-30,972.083
2012-10-31,965.258
2012-11-01,972.012
2012-11-02,973.561
2012-11-05,964.853
2012-11-06,974.974
2012-11-07,962.432
2012-11-08,963.04
2012-11-09,961.506
2012-11-12,963.24
2012-11-13,968.304
2012-11-14,965.491
2012-11-15,952.285
2012-11-16,941.538
2012-11-19,962.857
2012-11-20,967.945
2012-11-21,964.255
2012-11-22,972.578
2012-11-23,993.402
2012-11-26,993.566
2012-11-27,1005.453
2012-11-28,1009.843
2012-11-29,1023.02
2012-11-30,1018.107
2012-12-03,1027.84
2012-12-04,1024.586
2012-12-05,1026.163
2012-12-06,1023.306
2012-12-07,1027.113
2012-12-10,1028.58
2012-12-11,1033.842
2012-12-12,1034.424
2012-12-13,1034.814
2012-12-14,1043.693
2012-12-17,1044.732
2012-12-18,1049.729
2012-12-19,1057.471
2012-12-20,1057.973
2012-12-21,1046.055
2012-12-24,1051.063
2012-12-25,1051.063
2012-12-26,1053.214
2012-12-27,1047.284
2012-12-28,1043.124
2012-12-31,1042.75
2013-01-01,1042.75
2013-01-02,1067.888
2013-01-03,1057.782
2013-01-04,1054.598
2013-01-07,1049.41
2013-01-08,1043.827
2013-01-09,1041.506
2013-01-10,1048.512
2013-01-11,1057.75
2013-01-14,1055.083
2013-01-15,1060.363
2013-01-16,1067.645
2013-01-17,1081.96
2013-01-18,1078.907
2013-01-21,1082.648
2013-01-22,1084.621
2013-01-23,1096.178
2013-01-24,1103.904
2013-01-25,1121.777
2013-01-28,1126.713
2013-01-29,1129.202
2013-01-30,1135.803
2013-01-31,1129.155
2013-02-01,1149.928
2013-02-04,1128.988
2013-02-05,1128.791
2013-02-06,1125.516
2013-02-07,1108.317
2013-02-08,1112.136
2013-02-11,1111.519
2013-02-12,1121.865
2013-02-13,1127.836
2013-02-14,1128.65
2013-02-15,1121.298
2013-02-18,1113.583
2013-02-19,1130.9
2013-02-20,1130.579
2013-02-21,1098.938
2013-02-22,1103.344
2013-02-25,1109.863
2013-02-26,1089.899
2013-02-27,1097.237
2013-02-28,1103.345
2013-03-01,1099.308
2013-03-04,1107.248
2013-03-05,1122.889
2013-03-06,1119.539
2013-03-07,1129.282
2013-03-08,1129.758
2013-03-11,1133.189
2013-03-12,1129.675
2013-03-13,1126.17
2013-03-14,1137.009
2013-03-15,1139.907
2013-03-18,1136.321
2013-03-19,1132.844
2013-03-20,1146.458
2013-03-21,1137.947
2013-03-22,1143.965
2013-03-25,1136.333
2013-03-26,1130.946
2013-03-27,1116.272
2013-03-28,1129.734
2013-03-29,1129.734
2013-04-01,1130.262
2013-04-02,1142.072
2013-04-03,1137.609
2013-04-04,1116.928
2013-04-05,1112.525
2013-04-08,1118.501
2013-04-09,1112.45
2013-04-10,1139.163
2013-04-11,1147.486
2013-04-12,1138.644
2013-04-15,1136.42
2013-04-16,1131.207
2013-04-17,1117.04
2013-04-18,1129.726
2013-04-19,1132.953
2013-04-22,1123.542
2013-04-23,1150.964
2013-04-24,1148.892
2013-04-25,1144.387
2013-04-26,1139.949
2013-04-29,1160.989
2013-04-30,1162.695
2013-05-01,1163.489
2013-05-02,1166.262
2013-05-03,1180.694
2013-05-06,1175.01
2013-05-07,1172.906
2013-05-08,1186.024
2013-05-09,1177.068
2013-05-10,1173.664
2013-05-13,1175.837
2013-05-14,1183.256
2013-05-15,1190.168
2013-05-16,1192.312
2013-05-17,1185.258
2013-05-20,1190.82
2013-05-21,1191.358
2013-05-22,1194.994
2013-05-23,1184.632
2013-05-24,1190.031
2013-05-27,1193.758
2013-05-28,1202.335
2013-05-29,1188.83
2013-05-30,1196.846
2013-05-31,1173.631
2013-06-03,1168.651
2013-06-04,1171.705
2013-06-05,1145.108
2013-06-06,1144.132
2013-06-07,1160.7
2013-06-10,1156.277
2013-06-11,1151.584
2013-06-12,1152.602
2013-06-13,1145.675
2013-06-14,1148.975
2013-06-17,1159.157
2013-06-18,1162.311
2013-06-19,1170.574
2013-06-20,1107.882
2013-06-21,1096.304
2013-06-24,1074.436
2013-06-25,1082.811
2013-06-26,1099.754
2013-06-27,1115.348
2013-06-28,1116.026
2013-07-01,1127.714
2013-07-02,1127.162
2013-07-03,1116.175
2013-07-04,1146.965
2013-07-05,1130.415
2013-07-08,1149.34
2013-07-09,1145.912
2013-07-10,1160.492
2013-07-11,1187.169
2013-07-12,1190.284
2013-07-15,1197.473
2013-07-16,1191.507
2013-07-17,1193.341
2013-07-18,1195.271
2013-07-19,1199.259
2013-07-22,1202.039
2013-07-23,1196.587
2013-07-24,1203.76
2013-07-25,1190.478
2013-07-26,1181.347
2013-07-29,1183.705
2013-07-30,1191.918
2013-07-31,1198.084
2013-08-01,1211.315
2013-08-02,1217.582
2013-08-05,1216.854
2013-08-06,1220.769
2013-08-07,1216.014
2013-08-08,1226.11
2013-08-09,1232.371
2013-08-12,1229.381
2013-08-13,1231.845
2013-08-14,1242.521
2013-08-15,1230.389
2013-08-16,1231.211
2013-08-19,1229.023
2013-08-20,1221.937
2013-08-21,1205.8
2013-08-22,1210.451
2013-08-23,1225.512
2013-08-26,1221.556
2013-08-27,1190.267
2013-08-28,1180.113
2013-08-29,1178.941
2013-08-30,1164.535
2013-09-02,1183.339
2013-09-03,1168.938
2013-09-04,1170.033
2013-09-05,1168.929
2013-09-06,1179.656
2013-09-09,1176.707
2013-09-10,1201.143
2013-09-11,1195.78
2013-09-12,1208.655
2013-09-13,1203.769
2013-09-16,1223.484
2013-09-17,1228.196
2013-09-18,1236.77
2013-09-19,1269.816
2013-09-20,1261.485
2013-09-23,1250.219
2013-09-24,1250.915
2013-09-25,1246.989
2013-09-26,1241.24
2013-09-27,1236.284
2013-09-30,1237.688
2013-10-01,1231.166
2013-10-02,1228.511
2013-10-03,1234.479
2013-10-04,1232.325
2013-10-07,1223.709
2013-10-08,1217.783
2013-10-09,1193.904
2013-10-10,1213.411
2013-10-11,1222.692
2013-10-14,1220.631
2013-10-15,1228.441
2013-10-16,1225.139
2013-10-17,1245.853
2013-10-18,1257.439
2013-10-21,1254.559
2013-10-22,1273.011
2013-10-23,1260.636
2013-10-24,1268.507
2013-10-25,1260.533
2013-10-28,1265.892
2013-10-29,1272.106
2013-10-30,1268.154
2013-10-31,1261.938
2013-11-01,1245.08
2013-11-04,1251.047
2013-11-05,1239.418
2013-11-06,1248.451
2013-11-07,1226.182
2013-11-08,1221.195
2013-11-11,1229.838
2013-11-12,1224.268
2013-11-13,1222.622
2013-11-14,1241.773
2013-11-15,1241.541
2013-11-18,1254.272
2013-11-19,1251.18
2013-11-20,1248.736
2013-11-21,1241.362
2013-11-22,1245.537
2013-11-25,1257.431
2013-11-26,1250.721
2013-11-27,1261.151
2013-11-28,1264.762
2013-11-29,1266.709
2013-12-02,1257.706
2013-12-03,1249.539
2013-12-04,1239.296
2013-12-05,1235.076
2013-12-06,1251.226
2013-12-09,1251.853
2013-12-10,1247.428
2013-12-11,1241.056
2013-12-12,1215.909
2013-12-13,1207.128
2013-12-16,1230.874
2013-12-17,1213.4
2013-12-18,1225.195
2013-12-19,1243.208
2013-12-20,1255.027
2013-12-23,1267.61
2013-12-24,1265.117
2013-12-25,1265.117
2013-12-26,1267.477
2013-12-27,1293.277
2013-12-30,1291.261
2013-12-31,1293.827
2014-01-01,1293.827
2014-01-02,1272.503
2014-01-03,1273.601
2014-01-06,1265.762
2014-01-07,1271.944
2014-01-08,1271.21
2014-01-09,1261.919
2014-01-10,1276.687
2014-01-13,1276.857
2014-01-14,1286.326
2014-01-15,1278.691
2014-01-16,1273.691
2014-01-17,1268.209
2014-01-20,1276.008
2014-01-21,1276.644
2014-01-22,1294.973
2014-01-23,1286.614
2014-01-24,1258.534
2014-01-27,1249.357
2014-01-28,1245.771
2014-01-29,1226.343
2014-01-30,1213.867
2014-01-31,1201.124
2014-02-03,1195.078
2014-02-04,1194.639
2014-02-05,1194.07
2014-02-06,1220.32
2014-02-07,1227.82
2014-02-10,1232.38
2014-02-11,1249.13
2014-02-12,1246.727
2014-02-13,1246.848
2014-02-14,1250.999
2014-02-17,1269.549
2014-02-18,1273.71
2014-02-19,1273.297
2014-02-20,1265.918
2014-02-21,1269.889
2014-02-24,1278.511
2014-02-25,1271.888
2014-02-26,1259.917
2014-02-27,1257.166
2014-02-28,1272.539
2014-03-03,1233.593
2014-03-04,1270.182
2014-03-05,1265.56
2014-03-06,1279.272
2014-03-07,1269.586
2014-03-10,1263.574
2014-03-11,1263.814
2014-03-12,1258.388
2014-03-13,1243.163
2014-03-14,1234.329
2014-03-17,1246.168
2014-03-18,1252.515
2014-03-19,1249.41
2014-03-20,1244.94
2014-03-21,1245.829
2014-03-24,1241.6
2014-03-25,1258.518
2014-03-26,1275.01
2014-03-27,1279.778
2014-03-28,1297.871
2014-03-31,1301.425
2014-04-01,1309.292
2014-04-02,1309.15
2014-04-03,1305.718
2014-04-04,1309.217
2014-04-07,1301.406
2014-04-08,1309.362
2014-04-09,1317.294
2014-04-10,1318.582
2014-04-11,1299.483
2014-04-14,1293.175
2014-04-15,1282.863
2014-04-16,1281.648
2014-04-17,1282.019
2014-04-18,1282.019
2014-04-21,1279.1
2014-04-22,1274.507
2014-04-23,1272.617
2014-04-24,1266.404
2014-04-25,1254.42
2014-04-28,1261.763
2014-04-29,1273.263
2014-04-30,1277.267
2014-05-01,1277.267
2014-05-02,1266.981
2014-05-05,1267.447
2014-05-06,1264.909
2014-05-07,1279.048
2014-05-08,1290.498
2014-05-09,1280.955
2014-05-12,1292.824
2014-05-13,1291.489
2014-05-14,1291.049
2014-05-15,1288.331
2014-05-16,1287.213
2014-05-19,1291.397
2014-05-20,1284.211
2014-05-21,1290.633
2014-05-22,1292.31
2014-05-23,1292.777
2014-05-26,1302.131
2014-05-27,1298.729
2014-05-28,1293.094
2014-05-29,1299.59
2014-05-30,1303.051
2014-06-02,1305.433
2014-06-03,1307.77
2014-06-04,1306.715
2014-06-05,1316.873
2014-06-06,1318.94
2014-06-09,1325.024
2014-06-10,1327.427
2014-06-11,1325.289
2014-06-12,1324.835
2014-06-13,1319.2
2014-06-16,1319.135
2014-06-17,1323.953
2014-06-18,1325.969
2014-06-19,1342.181
2014-06-20,1335.717
2014-06-23,1328.275
2014-06-24,1329.823
2014-06-25,1320.856
2014-06-26,1308.049
2014-06-27,1311.09
2014-06-30,1329.274
2014-07-01,1340.348
2014-07-02,1337.761
2014-07-03,1351.476
2014-07-04,1345.679
2014-07-07,1335.833
2014-07-08,1330.167
2014-07-09,1331.835
2014-07-10,1305.854
2014-07-11,1307.129
2014-07-14,1316.907
2014-07-15,1300.259
2014-07-16,1306.064
2014-07-17,1292.467
2014-07-18,1288.747
2014-07-21,1293.22
2014-07-22,1309.082
2014-07-23,1307.683
2014-07-24,1305.916
2014-07-25,1282.489
2014-07-28,1284.506
2014-07-29,1291.4
2014-07-30,1302.699
2014-07-31,1280.209
2014-08-01,1273.445
2014-08-04,1260.381
2014-08-05,1263.514
2014-08-06,1266.099
2014-08-07,1261.905
2014-08-08,1249.521
2014-08-11,1267.75
2014-08-12,1258.412
2014-08-13,1267.539
2014-08-14,1267.405
2014-08-15,1267.174
2014-08-18,1280.43
2014-08-19,1285.901
2014-08-20,1292.905
2014-08-21,1305.776
2014-08-22,1295.02
2014-08-25,1313.845
2014-08-26,1319.423
2014-08-27,1317.776
2014-08-28,1312.142
2014-08-29,1315.927
2014-09-01,1317.103
2014-09-02,1326.006
2014-09-03,1332.265
2014-09-04,1335.293
2014-09-05,1333.349
2014-09-08,1332.094
2014-09-09,1322.163
2014-09-10,1323.777
2014-09-11,1325.216
2014-09-12,1325.297
2014-09-15,1328.778
2014-09-16,1326.492
2014-09-17,1321.314
2014-09-18,1328.865
2014-09-19,1332.253
2014-09-22,1316.312
2014-09-23,1315.091
2014-09-24,1327.49
2014-09-25,1307.77
2014-09-26,1313.251
2014-09-29,1306.638
2014-09-30,1315.759
2014-10-01,1298.645
2014-10-02,1273.683
2014-10-03,1278.302
2014-10-06,1287.426
2014-10-07,1273.148
2014-10-08,1272.003
2014-10-09,1278.806
2014-10-10,1246.184
2014-10-13,1244.373
2014-10-14,1244.629
2014-10-15,1212.88
2014-10-16,1199.974
2014-10-17,1233.18
2014-10-20,1224.773
2014-10-21,1242.933
2014-10-22,1237.322
2014-10-23,1228.926
2014-10-24,1228.408
2014-10-27,1236.538
2014-10-28,1257.827
2014-10-29,1259.974
2014-10-30,1253.622
2014-10-31,1274.246
2014-11-03,1262.949
2014-11-04,1262.006
2014-11-05,1275.261
2014-11-06,1284.223
2014-11-07,1264.809
2014-11-10,1281.383
2014-11-11,1284.118
2014-11-12,1281.244
2014-11-13,1292.225
2014-11-14,1287.508
2014-11-17,1293.093
2014-11-18,1307.227
2014-11-19,1317.583
2014-11-20,1313.196
2014-11-21,1320.595
2014-11-24,1318.702
2014-11-25,1323.769
2014-11-26,1326.062
2014-11-27,1342.778
2014-11-28,1349.865
2014-12-01,1344.461
2014-12-02,1342.141
2014-12-03,1333.465
2014-12-04,1339.777
2014-12-05,1357.454
2014-12-08,1348.829
2014-12-09,1328.398
2014-12-10,1332.654
2014-12-11,1325.129
2014-12-12,1298.545
2014-12-15,1260.306
2014-12-16,1283.395
2014-12-17,1263.844
2014-12-18,1297.896
2014-12-19,1290.085
2014-12-22,1303.132
2014-12-23,1309.581
2014-12-24,1306.33
2014-12-25,1306.33
2014-12-26,1304.294
2014-12-29,1309.445
2014-12-30,1288.5
2014-12-31,1292.79
2015-01-01,1292.79
2015-01-02,1273.858
2015-01-05,1234.805
2015-01-06,1221.938
2015-01-07,1220.509
2015-01-08,1263.565
2015-01-09,1236.604
2015-01-12,1258.234
2015-01-13,1274.777
2015-01-14,1264.825
2015-01-15,1270.793
2015-01-16,1277.721
2015-01-19,1297.294
2015-01-20,1295.247
2015-01-21,1310.732
2015-01-22,1311.508
2015-01-23,1317.608
2015-01-26,1333.598
2015-01-27,1346.645
2015-01-28,1337.178
2015-01-29,1350.412
2015-01-30,1339.994
2015-02-02,1333.146
2015-02-03,1337.663
2015-02-04,1332.449
2015-02-05,1327.758
2015-02-06,1315.936
2015-02-09,1295.207
2015-02-10,1310.336
2015-02-11,1329.488
2015-02-12,1340.351
2015-02-13,1349.747
2015-02-16,1335.803
2015-02-17,1346.454
2015-02-18,1346.297
2015-02-19,1365.421
2015-02-20,1361.273
2015-02-23,1384.597
2015-02-24,1404.605
2015-02-25,1398.053
2015-02-26,1401.61
2015-02-27,1406.128
2015-03-02,1417.349
2015-03-03,1400.825
2015-03-04,1401.264
2015-03-05,1417.521
2015-03-06,1393.48
2015-03-09,1382.755
2015-03-10,1360.167
2015-03-11,1370.524
2015-03-12,1365.385
2015-03-13,1365.138
2015-03-16,1391.31
2015-03-17,1380.857
2015-03-18,1386.862
2015-03-19,1377.514
2015-03-20,1407.044
2015-03-23,1418.379
2015-03-24,1422.384
2015-03-25,1393.641
2015-03-26,1367.064
2015-03-27,1365.219
2015-03-30,1385.997
2015-03-31,1359.62
2015-04-01,1357.936
2015-04-02,1386.483
2015-04-03,1386.483
2015-04-06,1405.721
2015-04-07,1405.944
2015-04-08,1387.394
2015-04-09,1388.887
2015-04-10,1396.466
2015-04-13,1391.639
2015-04-14,1396.588
2015-04-15,1381.818
2015-04-16,1389.962
2015-04-17,1377.708
2015-04-20,1385.524
2015-04-21,1400.944
2015-04-22,1416.826
