Date,NETHERLANDS LARGE GROWTH Large Cap
2005-11-10,614.317
2005-11-11,617.504
2005-11-14,618.829
2005-11-15,616.966
2005-11-16,613.368
2005-11-17,620.902
2005-11-18,622.726
2005-11-21,620.24
2005-11-22,618.649
2005-11-23,626.452
2005-11-24,626.295
2005-11-25,624.451
2005-11-28,623.889
2005-11-29,631.074
2005-11-30,629.001
2005-12-01,637.672
2005-12-02,640.858
2005-12-05,639.563
2005-12-06,646.71
2005-12-07,644.79
2005-12-08,652.447
2005-12-09,653.202
2005-12-12,663.474
2005-12-13,663.631
2005-12-14,669.085
2005-12-15,674.623
2005-12-16,687.337
2005-12-19,681.595
2005-12-20,673.756
2005-12-21,674.804
2005-12-22,674.551
2005-12-23,678.909
2005-12-26,678.909
2005-12-27,680.647
2005-12-28,681.534
2005-12-29,681.288
2005-12-30,671.269
2006-01-02,677.238
2006-01-03,688.212
2006-01-04,695.34
2006-01-05,694.517
2006-01-06,705.243
2006-01-09,706.626
2006-01-10,701.177
2006-01-11,707.139
2006-01-12,701.026
2006-01-13,693.168
2006-01-16,697.569
2006-01-17,688.509
2006-01-18,686.369
2006-01-19,693.689
2006-01-20,683.104
2006-01-23,698.718
2006-01-24,701.085
2006-01-25,702.027
2006-01-26,718.237
2006-01-27,716.088
2006-01-30,714.1
2006-01-31,717.332
2006-02-01,725.555
2006-02-02,715.302
2006-02-03,713.846
2006-02-06,711.418
2006-02-07,707.845
2006-02-08,708.61
2006-02-09,716.969
2006-02-10,708.258
2006-02-13,714.276
2006-02-14,714.61
2006-02-15,718.958
2006-02-16,721.031
2006-02-17,722.643
2006-02-20,725.116
2006-02-21,718.741
2006-02-22,725.286
2006-02-23,727.181
2006-02-24,724.091
2006-02-27,727.666
2006-02-28,714.92
2006-03-01,719.228
2006-03-02,715.077
2006-03-03,713.548
2006-03-06,715.66
2006-03-07,703.012
2006-03-08,695.462
2006-03-09,707.702
2006-03-10,709.61
2006-03-13,709.969
2006-03-14,715.83
2006-03-15,723.564
2006-03-16,730.708
2006-03-17,727.327
2006-03-20,732.582
2006-03-21,723.247
2006-03-22,723.477
2006-03-23,727.131
2006-03-24,730.188
2006-03-27,730.371
2006-03-28,730.003
2006-03-29,723.546
2006-03-30,738.82
2006-03-31,731.912
2006-04-03,740.797
2006-04-04,740.669
2006-04-05,741.039
2006-04-06,736.34
2006-04-07,729.956
2006-04-10,729.12
2006-04-11,716.064
2006-04-12,715.414
2006-04-13,713.859
2006-04-14,713.859
2006-04-17,725.197
2006-04-18,715.898
2006-04-19,734.851
2006-04-20,741.884
2006-04-21,747.178
2006-04-24,742.854
2006-04-25,743.878
2006-04-26,757.438
2006-04-27,764.738
2006-04-28,759.386
2006-05-01,760.713
2006-05-02,761.87
2006-05-03,753.914
2006-05-04,759.302
2006-05-05,774.987
2006-05-08,769.089
2006-05-09,766.6
2006-05-10,760.355
2006-05-11,759.026
2006-05-12,745.725
2006-05-15,734.721
2006-05-16,738.281
2006-05-17,714.62
2006-05-18,721.493
2006-05-19,711.875
2006-05-22,705.081
2006-05-23,727.828
2006-05-24,715.798
2006-05-25,720.732
2006-05-26,729.943
2006-05-29,734.635
2006-05-30,723.419
2006-05-31,727.206
2006-06-01,734.206
2006-06-02,734.075
2006-06-05,730.959
2006-06-06,707.537
2006-06-07,710.534
2006-06-08,684.319
2006-06-09,694.601
2006-06-12,683.229
2006-06-13,663.447
2006-06-14,662.195
2006-06-15,677.454
2006-06-16,678.143
2006-06-19,681.002
2006-06-20,683.535
2006-06-21,704.706
2006-06-22,704.815
2006-06-23,699.702
2006-06-26,698.43
2006-06-27,691.125
2006-06-28,683.326
2006-06-29,701.096
2006-06-30,730.322
2006-07-03,734.547
2006-07-04,735.198
2006-07-05,720.752
2006-07-06,729.813
2006-07-07,722.008
2006-07-10,723.779
2006-07-11,707.982
2006-07-12,708.226
2006-07-13,701.11
2006-07-14,684.59
2006-07-17,685.161
2006-07-18,688.75
2006-07-19,714.426
2006-07-20,722.532
2006-07-21,716.237
2006-07-24,744.047
2006-07-25,735.17
2006-07-26,742.42
2006-07-27,755.871
2006-07-28,765.959
2006-07-31,769.214
2006-08-01,756.134
2006-08-02,779.425
2006-08-03,768.146
2006-08-04,779.888
2006-08-07,770.535
2006-08-08,766.965
2006-08-09,770.59
2006-08-10,761.777
2006-08-11,762.393
2006-08-14,770.107
2006-08-15,781.227
2006-08-16,783.57
2006-08-17,787.754
2006-08-18,787.149
2006-08-21,790.191
2006-08-22,790.124
2006-08-23,786.264
2006-08-24,788.616
2006-08-25,780.472
2006-08-28,789.162
2006-08-29,790.338
2006-08-30,795.613
2006-08-31,793.99
2006-09-01,794.55
2006-09-04,801.921
2006-09-05,799.162
2006-09-06,789.287
2006-09-07,785.513
2006-09-08,783.562
2006-09-11,785.674
2006-09-12,799.911
2006-09-13,798.417
2006-09-14,801.97
2006-09-15,802.611
2006-09-18,805.596
2006-09-19,798.476
2006-09-20,803.907
2006-09-21,809.436
2006-09-22,812.823
2006-09-25,806.298
2006-09-26,811.126
2006-09-27,815.234
2006-09-28,814.395
2006-09-29,813.058
2006-10-02,814.037
2006-10-03,811.305
2006-10-04,810.151
2006-10-05,811.616
2006-10-06,807.286
2006-10-09,810.797
2006-10-10,811.577
2006-10-11,816.072
2006-10-12,820.365
2006-10-13,814.294
2006-10-16,808.379
2006-10-17,797.63
2006-10-18,804.242
2006-10-19,810.507
2006-10-20,812.856
2006-10-23,816.626
2006-10-24,817.61
2006-10-25,823.434
2006-10-26,828.757
2006-10-27,819.563
2006-10-30,812.948
2006-10-31,812.397
2006-11-01,815.418
2006-11-02,813.677
2006-11-03,815.794
2006-11-06,826.755
2006-11-07,837.409
2006-11-08,833.906
2006-11-09,838.347
2006-11-10,842.371
2006-11-13,842.514
2006-11-14,840.735
2006-11-15,856.795
2006-11-16,856.163
2006-11-17,857.054
2006-11-20,859.273
2006-11-21,859.521
2006-11-22,867.44
2006-11-23,864.17
2006-11-24,868.844
2006-11-27,858.977
2006-11-28,857.669
2006-11-29,863.125
2006-11-30,861.729
2006-12-01,857.465
2006-12-04,856.562
2006-12-05,859.222
2006-12-06,857.428
2006-12-07,857.1
2006-12-08,856.989
2006-12-11,852.12
2006-12-12,862.29
2006-12-13,866.434
2006-12-14,872.307
2006-12-15,871.334
2006-12-18,867.076
2006-12-19,875.245
2006-12-20,879.828
2006-12-21,873.847
2006-12-22,867.352
2006-12-25,867.352
2006-12-26,866.0
2006-12-27,878.513
2006-12-28,879.05
2006-12-29,880.041
2007-01-01,880.041
2007-01-02,893.832
2007-01-03,890.959
2007-01-04,880.085
2007-01-05,862.311
2007-01-08,856.806
2007-01-09,861.547
2007-01-10,855.451
2007-01-11,864.034
2007-01-12,878.064
2007-01-15,881.683
2007-01-16,886.076
2007-01-17,892.378
2007-01-18,889.978
2007-01-19,891.791
2007-01-22,884.391
2007-01-23,886.685
2007-01-24,888.705
2007-01-25,883.68
2007-01-26,876.314
2007-01-29,881.224
2007-01-30,887.528
2007-01-31,885.264
2007-02-01,895.592
2007-02-02,893.945
2007-02-05,889.191
2007-02-06,892.89
2007-02-07,896.655
2007-02-08,885.833
2007-02-09,888.45
2007-02-12,879.291
2007-02-13,885.811
2007-02-14,897.529
2007-02-15,901.872
2007-02-16,894.275
2007-02-19,899.815
2007-02-20,896.727
2007-02-21,889.402
2007-02-22,883.515
2007-02-23,889.727
2007-02-26,888.958
2007-02-27,873.369
2007-02-28,855.217
2007-03-01,833.934
2007-03-02,841.622
2007-03-05,829.368
2007-03-06,836.903
2007-03-07,845.809
2007-03-08,855.671
2007-03-09,860.204
2007-03-12,866.012
2007-03-13,863.965
2007-03-14,852.508
2007-03-15,882.502
2007-03-16,896.624
2007-03-19,903.577
2007-03-20,911.006
2007-03-21,912.383
2007-03-22,926.396
2007-03-23,927.805
2007-03-26,916.936
2007-03-27,920.507
2007-03-28,917.923
2007-03-29,934.018
2007-03-30,932.598
2007-04-02,937.618
2007-04-03,942.246
2007-04-04,949.601
2007-04-05,953.432
2007-04-06,953.432
2007-04-09,948.465
2007-04-10,959.604
2007-04-11,954.029
2007-04-12,949.71
2007-04-13,961.116
2007-04-16,982.274
2007-04-17,977.198
2007-04-18,972.859
2007-04-19,981.205
2007-04-20,991.768
2007-04-23,989.765
2007-04-24,988.785
2007-04-25,996.818
2007-04-26,994.306
2007-04-27,988.791
2007-04-30,990.94
2007-05-01,987.237
2007-05-02,986.089
2007-05-03,994.824
2007-05-04,994.776
2007-05-07,1001.454
2007-05-08,995.068
2007-05-09,997.571
2007-05-10,985.615
2007-05-11,987.913
2007-05-14,987.393
2007-05-15,990.598
2007-05-16,983.439
2007-05-17,980.935
2007-05-18,987.195
2007-05-21,984.856
2007-05-22,988.874
2007-05-23,993.613
2007-05-24,982.841
2007-05-25,982.814
2007-05-28,985.162
2007-05-29,992.936
2007-05-30,987.026
2007-05-31,1000.0
2007-06-01,997.867
2007-06-04,1004.272
2007-06-05,1002.168
2007-06-06,983.263
2007-06-07,986.874
2007-06-08,970.139
2007-06-11,985.986
2007-06-12,982.683
2007-06-13,981.103
2007-06-14,998.557
2007-06-15,1014.673
2007-06-18,1011.678
2007-06-19,1005.679
2007-06-20,1012.819
2007-06-21,1006.275
2007-06-22,1012.803
2007-06-25,1018.278
2007-06-26,1016.871
2007-06-27,1011.949
2007-06-28,1022.434
2007-06-29,1026.356
2007-07-02,1033.871
2007-07-03,1037.226
2007-07-04,1037.028
2007-07-05,1028.905
2007-07-06,1036.422
2007-07-09,1044.557
2007-07-10,1051.101
2007-07-11,1060.647
2007-07-12,1061.892
2007-07-13,1063.322
2007-07-16,1068.362
2007-07-17,1064.031
2007-07-18,1067.042
2007-07-19,1076.756
2007-07-20,1070.792
2007-07-23,1072.955
2007-07-24,1059.444
2007-07-25,1050.049
2007-07-26,1020.855
2007-07-27,1006.783
2007-07-30,1004.211
2007-07-31,1019.501
2007-08-01,998.521
2007-08-02,1011.353
2007-08-03,1007.813
2007-08-06,993.672
2007-08-07,991.865
2007-08-08,1008.826
2007-08-09,979.293
2007-08-10,955.903
2007-08-13,975.05
2007-08-14,964.016
2007-08-15,961.52
2007-08-16,924.569
2007-08-17,939.849
2007-08-20,949.499
2007-08-21,951.977
2007-08-22,976.407
2007-08-23,984.296
2007-08-24,992.817
2007-08-27,993.556
2007-08-28,974.366
2007-08-29,977.981
2007-08-30,1002.346
2007-08-31,1011.091
2007-09-03,1012.074
2007-09-04,1015.45
2007-09-05,1005.721
2007-09-06,1016.602
2007-09-07,1006.675
2007-09-10,1005.185
2007-09-11,1014.737
2007-09-12,1023.15
2007-09-13,1029.248
2007-09-14,1018.728
2007-09-17,1012.705
2007-09-18,1027.216
2007-09-19,1047.731
2007-09-20,1046.484
2007-09-21,1048.38
2007-09-24,1035.858
2007-09-25,1026.734
2007-09-26,1042.622
2007-09-27,1049.839
2007-09-28,1049.533
2007-10-01,1065.221
2007-10-02,1044.322
2007-10-03,1040.077
2007-10-04,1040.486
2007-10-05,1049.975
2007-10-08,1044.208
2007-10-09,1054.81
2007-10-10,1071.391
2007-10-11,1076.536
2007-10-12,1077.047
2007-10-15,1069.603
2007-10-16,1061.882
2007-10-17,1076.569
2007-10-18,1080.143
2007-10-19,1077.49
2007-10-22,1053.032
2007-10-23,1062.619
2007-10-24,1044.82
2007-10-25,1058.976
2007-10-26,1051.725
2007-10-29,1057.385
2007-10-30,1058.5
2007-10-31,1066.424
2007-11-01,1073.416
2007-11-02,1088.094
2007-11-05,1077.928
2007-11-06,1079.337
2007-11-07,1074.177
2007-11-08,1069.111
2007-11-09,1056.993
2007-11-12,1044.898
2007-11-13,1064.787
2007-11-14,1080.622
2007-11-15,1065.008
2007-11-16,1058.487
2007-11-19,1049.445
2007-11-20,1051.174
2007-11-21,1031.783
2007-11-22,1036.722
2007-11-23,1042.868
2007-11-26,1044.751
2007-11-27,1048.683
2007-11-28,1052.977
2007-11-29,1058.067
2007-11-30,1064.727
2007-12-03,1057.843
2007-12-04,1061.262
2007-12-05,1070.288
2007-12-06,1073.416
2007-12-07,1078.803
2007-12-10,1087.825
2007-12-11,1081.147
2007-12-12,1080.936
2007-12-13,1061.217
2007-12-14,1058.492
2007-12-17,1049.016
2007-12-18,1051.673
2007-12-19,1046.296
2007-12-20,1049.931
2007-12-21,1064.628
2007-12-24,1075.494
2007-12-25,1075.494
2007-12-26,1082.887
2007-12-27,1076.333
2007-12-28,1087.285
2007-12-31,1082.558
2008-01-01,1082.558
2008-01-02,1073.903
2008-01-03,1066.89
2008-01-04,1057.946
2008-01-07,1056.742
2008-01-08,1051.701
2008-01-09,1029.508
2008-01-10,1016.179
2008-01-11,1003.678
2008-01-14,1012.524
2008-01-15,975.789
2008-01-16,948.688
2008-01-17,961.458
2008-01-18,948.825
2008-01-21,901.208
2008-01-22,929.184
2008-01-23,901.924
2008-01-24,956.766
2008-01-25,957.483
2008-01-28,957.615
2008-01-29,974.8
2008-01-30,963.005
2008-01-31,965.944
2008-02-01,980.346
2008-02-04,984.064
2008-02-05,942.013
2008-02-06,957.106
2008-02-07,926.322
2008-02-08,930.76
2008-02-11,920.187
2008-02-12,949.552
2008-02-13,960.595
2008-02-14,963.771
2008-02-15,952.577
2008-02-18,965.853
2008-02-19,980.798
2008-02-20,955.668
2008-02-21,966.114
2008-02-22,964.75
2008-02-25,978.478
2008-02-26,983.848
2008-02-27,1003.759
2008-02-28,990.579
2008-02-29,980.157
2008-03-03,968.614
2008-03-04,967.501
2008-03-05,983.414
2008-03-06,988.877
2008-03-07,987.053
2008-03-10,983.879
2008-03-11,990.151
2008-03-12,998.5
2008-03-13,1001.656
2008-03-14,997.008
2008-03-17,972.866
2008-03-18,994.935
2008-03-19,986.917
2008-03-20,977.803
2008-03-21,977.803
2008-03-24,976.407
2008-03-25,1001.62
2008-03-26,1017.489
2008-03-27,1026.984
2008-03-28,1016.024
2008-03-31,1023.929
2008-04-01,1029.936
2008-04-02,1029.978
2008-04-03,1029.835
2008-04-04,1045.56
2008-04-07,1045.495
2008-04-08,1046.115
2008-04-09,1039.54
2008-04-10,1041.881
2008-04-11,1030.728
2008-04-14,1032.535
2008-04-15,1032.927
2008-04-16,1055.13
2008-04-17,1046.527
2008-04-18,1056.129
2008-04-21,1056.728
2008-04-22,1047.328
2008-04-23,1039.276
2008-04-24,1027.983
2008-04-25,1036.909
2008-04-28,1042.682
2008-04-29,1033.16
2008-04-30,1040.289
2008-05-01,1032.371
2008-05-02,1044.772
2008-05-05,1046.337
2008-05-06,1041.942
2008-05-07,1034.534
2008-05-08,1040.039
2008-05-09,1040.068
2008-05-12,1045.577
2008-05-13,1036.174
2008-05-14,1040.397
2008-05-15,1048.596
2008-05-16,1054.951
2008-05-19,1059.313
2008-05-20,1051.838
2008-05-21,1051.995
2008-05-22,1043.088
2008-05-23,1038.621
2008-05-26,1033.965
2008-05-27,1032.282
2008-05-28,1039.051
2008-05-29,1031.981
2008-05-30,1046.3
2008-06-02,1033.149
2008-06-03,1033.583
2008-06-04,1030.248
2008-06-05,1042.636
2008-06-06,1029.788
2008-06-09,1019.257
2008-06-10,1005.722
2008-06-11,996.532
2008-06-12,994.32
2008-06-13,982.394
2008-06-16,984.311
2008-06-17,981.018
2008-06-18,966.139
2008-06-19,943.455
2008-06-20,934.088
2008-06-23,926.404
2008-06-24,923.246
2008-06-25,935.642
2008-06-26,928.825
2008-06-27,917.734
2008-06-30,923.957
2008-07-01,912.778
2008-07-02,918.11
2008-07-03,912.186
2008-07-04,903.635
2008-07-07,908.862
2008-07-08,905.171
2008-07-09,918.755
2008-07-10,897.683
2008-07-11,877.383
2008-07-14,902.536
2008-07-15,890.843
2008-07-16,893.526
2008-07-17,918.995
2008-07-18,915.749
2008-07-21,919.028
2008-07-22,919.37
2008-07-23,922.156
2008-07-24,895.307
2008-07-25,911.174
2008-07-28,904.106
2008-07-29,892.219
2008-07-30,896.74
2008-07-31,880.367
2008-08-01,869.851
2008-08-04,882.568
2008-08-05,913.023
2008-08-06,925.463
2008-08-07,906.915
2008-08-08,916.153
2008-08-11,917.803
2008-08-12,913.964
2008-08-13,903.32
2008-08-14,898.145
2008-08-15,901.264
2008-08-18,897.871
2008-08-19,882.253
2008-08-20,884.985
2008-08-21,886.999
2008-08-22,904.031
2008-08-25,895.026
2008-08-26,886.806
2008-08-27,895.138
2008-08-28,900.308
2008-08-29,901.978
2008-09-01,896.456
2008-09-02,909.604
2008-09-03,892.9
2008-09-04,881.842
2008-09-05,870.106
2008-09-08,869.9
2008-09-09,869.856
2008-09-10,862.907
2008-09-11,851.206
2008-09-12,878.338
2008-09-15,864.983
2008-09-16,854.409
2008-09-17,835.177
2008-09-18,838.734
2008-09-19,855.695
2008-09-22,856.438
2008-09-23,858.079
2008-09-24,842.102
2008-09-25,859.904
2008-09-26,833.102
2008-09-29,785.952
2008-09-30,771.376
2008-10-01,781.82
2008-10-02,768.183
2008-10-03,782.049
2008-10-06,716.829
2008-10-07,725.208
2008-10-08,679.122
2008-10-09,665.898
2008-10-10,607.814
2008-10-13,660.438
2008-10-14,686.671
2008-10-15,658.376
2008-10-16,628.114
2008-10-17,650.136
2008-10-20,669.786
2008-10-21,667.616
2008-10-22,640.085
2008-10-23,649.369
2008-10-24,628.253
2008-10-27,599.821
2008-10-28,606.282
2008-10-29,671.455
2008-10-30,660.242
2008-10-31,671.465
2008-11-03,680.73
2008-11-04,710.764
2008-11-05,699.122
2008-11-06,658.717
2008-11-07,663.736
2008-11-10,662.031
2008-11-11,634.862
2008-11-12,628.62
2008-11-13,634.994
2008-11-14,643.361
2008-11-17,627.827
2008-11-18,639.991
2008-11-19,622.41
2008-11-20,609.608
2008-11-21,595.154
2008-11-24,651.685
2008-11-25,650.238
2008-11-26,647.203
2008-11-27,644.666
2008-11-28,639.393
2008-12-01,608.846
2008-12-02,626.593
2008-12-03,633.444
2008-12-04,628.025
2008-12-05,607.105
2008-12-08,640.332
2008-12-09,636.077
2008-12-10,636.514
2008-12-11,638.191
2008-12-12,641.21
2008-12-15,650.61
2008-12-16,662.445
2008-12-17,684.922
2008-12-18,699.476
2008-12-19,678.29
2008-12-22,665.663
2008-12-23,670.215
2008-12-24,662.373
2008-12-25,662.373
2008-12-26,665.57
2008-12-29,672.136
2008-12-30,676.764
2008-12-31,665.805
2009-01-01,665.805
2009-01-02,693.329
2009-01-05,682.838
2009-01-06,666.977
2009-01-07,674.462
2009-01-08,683.645
2009-01-09,674.863
2009-01-12,662.67
2009-01-13,653.579
2009-01-14,637.206
2009-01-15,632.98
2009-01-16,651.079
2009-01-19,652.448
2009-01-20,637.32
2009-01-21,626.69
2009-01-22,620.177
2009-01-23,618.063
2009-01-26,643.195
2009-01-27,653.344
2009-01-28,660.019
2009-01-29,641.337
2009-01-30,626.407
2009-02-02,617.224
2009-02-03,639.784
2009-02-04,638.578
2009-02-05,626.172
2009-02-06,632.383
2009-02-09,639.324
2009-02-10,625.185
2009-02-11,626.022
2009-02-12,611.885
2009-02-13,619.815
2009-02-16,606.867
2009-02-17,586.285
2009-02-18,588.427
2009-02-19,601.51
2009-02-20,587.202
2009-02-23,591.818
2009-02-24,588.32
2009-02-25,578.582
2009-02-26,578.313
2009-02-27,580.706
2009-03-02,567.05
2009-03-03,548.429
2009-03-04,555.605
2009-03-05,541.274
2009-03-06,545.761
2009-03-09,544.013
2009-03-10,561.549
2009-03-11,558.292
2009-03-12,565.818
2009-03-13,569.875
2009-03-16,583.902
2009-03-17,579.266
2009-03-18,579.359
2009-03-19,588.533
2009-03-20,584.656
2009-03-23,597.404
2009-03-24,597.356
2009-03-25,607.891
2009-03-26,608.518
2009-03-27,590.178
2009-03-30,574.845
2009-03-31,593.329
2009-04-01,598.843
2009-04-02,616.146
2009-04-03,604.799
2009-04-06,602.308
2009-04-07,604.182
2009-04-08,605.818
2009-04-09,592.439
2009-04-10,592.439
2009-04-13,597.463
2009-04-14,585.766
2009-04-15,587.605
2009-04-16,592.364
2009-04-17,594.505
2009-04-20,583.64
2009-04-21,586.679
2009-04-22,579.266
2009-04-23,580.418
2009-04-24,593.825
2009-04-27,592.94
2009-04-28,589.453
2009-04-29,607.659
2009-04-30,598.833
2009-05-01,598.924
2009-05-04,616.71
2009-05-05,612.96
2009-05-06,621.609
2009-05-07,636.39
2009-05-08,641.383
2009-05-11,645.998
2009-05-12,657.68
2009-05-13,661.478
2009-05-14,655.366
2009-05-15,657.321
2009-05-18,662.536
2009-05-19,665.671
2009-05-20,674.898
2009-05-21,663.697
2009-05-22,674.667
2009-05-25,676.214
2009-05-26,685.417
2009-05-27,682.692
2009-05-28,674.308
2009-05-29,676.281
2009-06-01,686.459
2009-06-02,692.719
2009-06-03,682.301
2009-06-04,685.337
2009-06-05,675.808
2009-06-08,669.495
2009-06-09,676.339
2009-06-10,680.204
2009-06-11,682.976
2009-06-12,671.464
2009-06-15,660.768
2009-06-16,664.445
2009-06-17,664.532
2009-06-18,671.48
2009-06-19,675.388
2009-06-22,666.558
2009-06-23,681.024
2009-06-24,685.963
2009-06-25,682.457
2009-06-26,687.514
2009-06-29,692.669
2009-06-30,681.306
2009-07-01,701.319
2009-07-02,684.313
2009-07-03,686.619
2009-07-06,685.268
2009-07-07,684.753
2009-07-08,677.245
2009-07-09,680.645
2009-07-10,671.437
2009-07-13,680.262
2009-07-14,679.099
2009-07-15,700.783
2009-07-16,709.078
2009-07-17,716.403
2009-07-20,718.613
2009-07-21,724.214
2009-07-22,730.416
2009-07-23,732.135
2009-07-24,728.774
2009-07-27,729.207
2009-07-28,726.461
2009-07-29,726.48
2009-07-30,735.049
2009-07-31,738.773
2009-08-03,750.146
2009-08-04,747.183
2009-08-05,743.885
2009-08-06,759.163
2009-08-07,754.261
2009-08-10,742.463
2009-08-11,742.309
2009-08-12,760.785
2009-08-13,757.51
2009-08-14,753.06
2009-08-17,735.16
2009-08-18,739.145
2009-08-19,745.916
2009-08-20,756.475
2009-08-21,770.477
2009-08-24,765.009
2009-08-25,770.213
2009-08-26,771.034
2009-08-27,764.651
2009-08-28,774.725
2009-08-31,767.849
2009-09-01,759.876
2009-09-02,757.965
2009-09-03,749.78
2009-09-04,750.17
2009-09-07,763.043
2009-09-08,776.392
2009-09-09,781.74
2009-09-10,785.409
2009-09-11,787.074
2009-09-14,794.764
2009-09-15,796.993
2009-09-16,801.339
2009-09-17,800.706
2009-09-18,805.575
2009-09-21,803.826
2009-09-22,808.605
2009-09-23,815.259
2009-09-24,805.111
2009-09-25,800.026
2009-09-28,806.766
2009-09-29,803.941
2009-09-30,805.27
2009-10-01,801.047
2009-10-02,795.262
2009-10-05,801.96
2009-10-06,815.338
2009-10-07,810.191
2009-10-08,819.519
2009-10-09,824.592
2009-10-12,838.631
2009-10-13,837.224
2009-10-14,845.791
2009-10-15,849.619
2009-10-16,847.467
2009-10-19,866.977
2009-10-20,863.913
2009-10-21,870.765
2009-10-22,865.801
2009-10-23,862.202
2009-10-26,854.786
2009-10-27,861.975
2009-10-28,858.145
2009-10-29,872.425
2009-10-30,858.889
2009-11-02,865.73
2009-11-03,846.033
2009-11-04,860.156
2009-11-05,863.505
2009-11-06,858.347
2009-11-09,875.772
2009-11-10,878.533
2009-11-11,878.99
2009-11-12,874.313
2009-11-13,873.875
2009-11-16,886.479
2009-11-17,881.575
2009-11-18,879.578
2009-11-19,861.521
2009-11-20,856.288
2009-11-23,876.708
2009-11-24,872.93
2009-11-25,884.503
2009-11-26,863.251
2009-11-27,865.787
2009-11-30,864.675
2009-12-01,890.936
2009-12-02,892.417
2009-12-03,901.619
2009-12-04,899.367
2009-12-07,893.676
2009-12-08,872.15
2009-12-09,863.685
2009-12-10,874.662
2009-12-11,870.987
2009-12-14,876.138
2009-12-15,874.666
2009-12-16,877.377
2009-12-17,856.929
2009-12-18,849.959
2009-12-21,864.733
2009-12-22,867.103
2009-12-23,870.823
2009-12-24,872.117
2009-12-25,872.117
2009-12-28,879.323
2009-12-29,882.276
2009-12-30,871.119
2009-12-31,873.266
2010-01-01,873.266
2010-01-04,891.927
2010-01-05,878.779
2010-01-06,876.558
2010-01-07,861.127
2010-01-08,869.533
2010-01-11,884.906
2010-01-12,882.619
2010-01-13,884.102
2010-01-14,887.122
2010-01-15,879.428
2010-01-18,882.717
2010-01-19,887.292
2010-01-20,866.422
2010-01-21,856.359
2010-01-22,858.231
2010-01-25,850.005
2010-01-26,845.805
2010-01-27,840.729
2010-01-28,835.725
2010-01-29,840.11
2010-02-01,843.674
2010-02-02,849.257
2010-02-03,842.597
2010-02-04,816.107
2010-02-05,787.7
2010-02-08,795.644
2010-02-09,798.616
2010-02-10,805.862
2010-02-11,802.648
2010-02-12,802.47
2010-02-15,799.741
2010-02-16,811.004
2010-02-17,817.601
2010-02-18,820.975
2010-02-19,822.448
2010-02-22,820.512
2010-02-23,818.052
2010-02-24,820.707
2010-02-25,806.986
2010-02-26,821.472
2010-03-01,824.37
2010-03-02,835.73
2010-03-03,846.662
2010-03-04,847.47
2010-03-05,856.266
2010-03-08,858.342
2010-03-09,856.789
2010-03-10,860.501
2010-03-11,856.263
2010-03-12,858.762
2010-03-15,841.99
2010-03-16,853.603
2010-03-17,850.583
2010-03-18,842.938
2010-03-19,833.156
2010-03-22,834.721
2010-03-23,839.36
2010-03-24,826.623
2010-03-25,830.93
2010-03-26,828.068
2010-03-29,832.712
2010-03-30,835.45
2010-03-31,844.385
2010-04-01,858.016
2010-04-02,858.016
2010-04-05,856.051
2010-04-06,849.058
2010-04-07,848.702
2010-04-08,848.042
2010-04-09,861.429
2010-04-12,872.045
2010-04-13,865.917
2010-04-14,872.537
2010-04-15,864.475
2010-04-16,854.958
2010-04-19,848.252
2010-04-20,852.733
2010-04-21,852.495
2010-04-22,848.18
2010-04-23,853.3
2010-04-26,853.757
2010-04-27,840.096
2010-04-28,823.028
2010-04-29,844.261
2010-04-30,846.042
2010-05-03,838.028
2010-05-04,814.332
2010-05-05,794.073
2010-05-06,779.225
2010-05-07,747.683
2010-05-10,798.932
2010-05-11,787.333
2010-05-12,786.133
2010-05-13,784.934
2010-05-14,759.966
2010-05-17,754.258
2010-05-18,764.667
2010-05-19,751.568
2010-05-20,740.481
2010-05-21,748.547
2010-05-24,744.391
2010-05-25,721.451
2010-05-26,727.172
2010-05-27,749.871
2010-05-28,755.189
2010-05-31,750.41
2010-06-01,753.858
2010-06-02,754.932
2010-06-03,765.032
2010-06-04,743.063
2010-06-07,732.215
2010-06-08,729.544
2010-06-09,751.812
2010-06-10,765.319
2010-06-11,759.957
2010-06-14,785.512
2010-06-15,792.249
2010-06-16,790.914
2010-06-17,793.534
2010-06-18,795.648
2010-06-21,804.768
2010-06-22,793.915
2010-06-23,780.476
2010-06-24,774.028
2010-06-25,769.783
2010-06-28,781.758
2010-06-29,748.865
2010-06-30,751.119
2010-07-01,745.746
2010-07-02,751.774
2010-07-05,744.805
2010-07-06,769.887
2010-07-07,773.668
2010-07-08,782.31
2010-07-09,782.728
2010-07-12,787.232
2010-07-13,809.165
2010-07-14,815.817
2010-07-15,816.695
2010-07-16,806.841
2010-07-19,798.965
2010-07-20,787.014
2010-07-21,796.707
2010-07-22,819.438
2010-07-23,816.208
2010-07-26,821.981
2010-07-27,814.246
2010-07-28,808.071
2010-07-29,799.845
2010-07-30,801.117
2010-08-02,820.322
2010-08-03,819.126
2010-08-04,816.904
2010-08-05,800.576
2010-08-06,792.548
2010-08-09,802.383
2010-08-10,791.352
2010-08-11,763.236
2010-08-12,765.787
2010-08-13,754.176
2010-08-16,758.815
2010-08-17,771.487
2010-08-18,772.083
2010-08-19,761.153
2010-08-20,739.644
2010-08-23,737.501
2010-08-24,732.75
2010-08-25,731.841
2010-08-26,742.552
2010-08-27,746.307
