Date,EM (EMERGING MARKETS) SMALL VALUE Small Cap
2010-07-28,1171.708
2010-07-29,1177.266
2010-07-30,1179.977
2010-08-02,1200.191
2010-08-03,1199.042
2010-08-04,1202.59
2010-08-05,1203.338
2010-08-06,1208.321
2010-08-09,1217.868
2010-08-10,1203.867
2010-08-11,1186.342
2010-08-12,1181.366
2010-08-13,1193.353
2010-08-16,1197.845
2010-08-17,1207.848
2010-08-18,1213.087
2010-08-19,1216.654
2010-08-20,1212.267
2010-08-23,1214.512
2010-08-24,1205.382
2010-08-25,1189.595
2010-08-26,1192.425
2010-08-27,1189.625
2010-08-30,1193.527
2010-08-31,1185.811
2010-09-01,1205.546
2010-09-02,1216.972
2010-09-03,1229.095
2010-09-06,1238.611
2010-09-07,1233.978
2010-09-08,1236.913
2010-09-09,1245.422
2010-09-10,1249.422
2010-09-13,1265.118
2010-09-14,1268.336
2010-09-15,1269.484
2010-09-16,1266.164
2010-09-17,1279.372
2010-09-20,1288.113
2010-09-21,1287.344
2010-09-22,1290.373
2010-09-23,1290.452
2010-09-24,1302.499
2010-09-27,1312.196
2010-09-28,1310.736
2010-09-29,1319.84
2010-09-30,1326.438
2010-10-01,1341.527
2010-10-04,1343.095
2010-10-05,1347.668
2010-10-06,1365.463
2010-10-07,1367.21
2010-10-08,1362.892
2010-10-11,1369.471
2010-10-12,1360.62
2010-10-13,1384.931
2010-10-14,1396.126
2010-10-15,1393.445
2010-10-18,1381.465
2010-10-19,1373.076
2010-10-20,1378.118
2010-10-21,1386.43
2010-10-22,1386.112
2010-10-25,1403.551
2010-10-26,1404.046
2010-10-27,1387.889
2010-10-28,1388.831
2010-10-29,1392.529
2010-11-01,1405.263
2010-11-02,1409.661
2010-11-03,1414.672
2010-11-04,1432.645
2010-11-05,1438.55
2010-11-08,1439.501
2010-11-09,1445.668
2010-11-10,1441.297
2010-11-11,1437.794
2010-11-12,1405.45
2010-11-15,1392.838
2010-11-16,1374.809
2010-11-17,1366.586
2010-11-18,1386.656
2010-11-19,1385.972
2010-11-22,1391.2
2010-11-23,1367.804
2010-11-24,1365.1
2010-11-25,1371.778
2010-11-26,1346.089
2010-11-29,1348.9
2010-11-30,1357.131
2010-12-01,1378.055
2010-12-02,1392.329
2010-12-03,1392.38
2010-12-06,1400.171
2010-12-07,1405.559
2010-12-08,1393.165
2010-12-09,1389.804
2010-12-10,1393.554
2010-12-13,1406.001
2010-12-14,1415.469
2010-12-15,1410.185
2010-12-16,1405.07
2010-12-17,1406.985
2010-12-20,1399.691
2010-12-21,1414.335
2010-12-22,1418.713
2010-12-23,1421.835
2010-12-24,1423.685
2010-12-27,1421.913
2010-12-28,1421.479
2010-12-29,1427.848
2010-12-30,1442.279
2010-12-31,1452.443
2011-01-03,1467.847
2011-01-04,1472.727
2011-01-05,1463.743
2011-01-06,1463.868
2011-01-07,1452.356
2011-01-10,1444.219
2011-01-11,1447.741
2011-01-12,1464.979
2011-01-13,1465.55
2011-01-14,1462.254
2011-01-17,1453.517
2011-01-18,1455.116
2011-01-19,1460.151
2011-01-20,1444.063
2011-01-21,1438.999
2011-01-24,1436.744
2011-01-25,1435.124
2011-01-26,1439.443
2011-01-27,1437.46
2011-01-28,1420.399
2011-01-31,1412.397
2011-02-01,1419.299
2011-02-02,1425.678
2011-02-03,1421.608
2011-02-04,1419.893
2011-02-07,1423.521
2011-02-08,1424.579
2011-02-09,1407.828
2011-02-10,1390.033
2011-02-11,1378.732
2011-02-14,1391.201
2011-02-15,1390.78
2011-02-16,1395.576
2011-02-17,1394.801
2011-02-18,1404.734
2011-02-21,1400.099
2011-02-22,1372.314
2011-02-23,1360.72
2011-02-24,1337.875
2011-02-25,1350.362
2011-02-28,1356.001
2011-03-01,1367.27
2011-03-02,1363.493
2011-03-03,1379.096
2011-03-04,1387.866
2011-03-07,1378.948
2011-03-08,1385.725
2011-03-09,1392.304
2011-03-10,1379.495
2011-03-11,1366.632
2011-03-14,1358.534
2011-03-15,1320.472
2011-03-16,1331.091
2011-03-17,1318.72
2011-03-18,1335.839
2011-03-21,1351.327
2011-03-22,1364.168
2011-03-23,1367.712
2011-03-24,1381.373
2011-03-25,1388.683
2011-03-28,1386.18
2011-03-29,1391.293
2011-03-30,1404.526
2011-03-31,1417.536
2011-04-01,1432.588
2011-04-04,1442.534
2011-04-05,1445.658
2011-04-06,1460.743
2011-04-07,1467.95
2011-04-08,1473.886
2011-04-11,1469.419
2011-04-12,1450.069
2011-04-13,1461.383
2011-04-14,1464.305
2011-04-15,1467.037
2011-04-18,1451.51
2011-04-19,1452.845
2011-04-20,1474.653
2011-04-21,1485.473
2011-04-22,1485.93
2011-04-25,1485.323
2011-04-26,1482.174
2011-04-27,1482.579
2011-04-28,1481.257
2011-04-29,1483.802
2011-05-02,1488.802
2011-05-03,1471.702
2011-05-04,1466.921
2011-05-05,1459.464
2011-05-06,1455.744
2011-05-09,1454.804
2011-05-10,1457.859
2011-05-11,1461.909
2011-05-12,1446.129
2011-05-13,1445.773
2011-05-16,1434.394
2011-05-17,1425.723
2011-05-18,1436.401
2011-05-19,1430.812
2011-05-20,1427.158
2011-05-23,1394.949
2011-05-24,1401.448
2011-05-25,1391.01
2011-05-26,1404.727
2011-05-27,1414.48
2011-05-30,1419.276
2011-05-31,1442.706
2011-06-01,1444.335
2011-06-02,1433.969
2011-06-03,1438.184
2011-06-06,1436.703
2011-06-07,1443.218
2011-06-08,1433.337
2011-06-09,1422.929
2011-06-10,1410.109
2011-06-13,1399.593
2011-06-14,1407.957
2011-06-15,1403.214
2011-06-16,1378.149
2011-06-17,1381.962
2011-06-20,1359.429
2011-06-21,1371.666
2011-06-22,1379.852
2011-06-23,1371.414
2011-06-24,1383.733
2011-06-27,1376.803
2011-06-28,1385.192
2011-06-29,1397.662
2011-06-30,1414.626
2011-07-01,1423.578
2011-07-04,1437.873
2011-07-05,1438.005
2011-07-06,1438.326
2011-07-07,1449.782
2011-07-08,1445.819
2011-07-11,1425.746
2011-07-12,1400.268
2011-07-13,1415.877
2011-07-14,1415.39
2011-07-15,1420.615
2011-07-18,1414.382
2011-07-19,1421.018
2011-07-20,1430.909
2011-07-21,1432.958
2011-07-22,1448.702
2011-07-25,1441.936
2011-07-26,1453.571
2011-07-27,1455.675
2011-07-28,1452.985
2011-07-29,1442.748
2011-08-01,1452.516
2011-08-02,1435.066
2011-08-03,1410.712
2011-08-04,1381.558
2011-08-05,1325.512
2011-08-08,1260.148
2011-08-09,1227.838
2011-08-10,1254.514
2011-08-11,1258.992
2011-08-12,1265.697
2011-08-15,1285.992
2011-08-16,1299.097
2011-08-17,1303.108
2011-08-18,1280.44
2011-08-19,1239.668
2011-08-22,1227.64
2011-08-23,1245.826
2011-08-24,1239.007
2011-08-25,1231.619
2011-08-26,1228.44
2011-08-29,1255.405
2011-08-30,1267.323
2011-08-31,1287.326
2011-09-01,1288.402
2011-09-02,1282.047
2011-09-05,1254.005
2011-09-06,1240.193
2011-09-07,1258.965
2011-09-08,1260.885
2011-09-09,1247.735
2011-09-12,1225.876
2011-09-13,1216.013
2011-09-14,1188.985
2011-09-15,1196.155
2011-09-16,1216.634
2011-09-19,1182.539
2011-09-20,1180.359
2011-09-21,1175.6
2011-09-22,1116.111
2011-09-23,1088.603
2011-09-26,1048.597
2011-09-27,1087.985
2011-09-28,1084.047
2011-09-29,1087.476
2011-09-30,1082.463
2011-10-03,1052.214
2011-10-04,1033.701
2011-10-05,1036.395
2011-10-06,1055.057
2011-10-07,1075.443
2011-10-10,1085.007
2011-10-11,1101.386
2011-10-12,1119.439
2011-10-13,1134.438
2011-10-14,1136.563
2011-10-17,1149.743
2011-10-18,1125.648
2011-10-19,1138.374
2011-10-20,1111.367
2011-10-21,1120.151
2011-10-24,1145.423
2011-10-25,1146.668
2011-10-26,1149.727
2011-10-27,1182.43
2011-10-28,1194.902
2011-10-31,1183.729
2011-11-01,1163.921
2011-11-02,1165.789
2011-11-03,1156.673
2011-11-04,1177.617
2011-11-07,1175.177
2011-11-08,1176.846
2011-11-09,1169.899
2011-11-10,1136.98
2011-11-11,1150.729
2011-11-14,1156.31
2011-11-15,1146.791
2011-11-16,1134.431
2011-11-17,1135.801
2011-11-18,1119.191
2011-11-21,1092.215
2011-11-22,1084.91
2011-11-23,1059.623
2011-11-24,1063.379
2011-11-25,1054.859
2011-11-28,1071.725
2011-11-29,1082.704
2011-11-30,1081.484
2011-12-01,1110.942
2011-12-02,1115.182
2011-12-05,1118.26
2011-12-06,1104.659
2011-12-07,1113.752
2011-12-08,1102.335
2011-12-09,1090.241
2011-12-12,1083.247
2011-12-13,1073.919
2011-12-14,1065.436
2011-12-15,1055.151
2011-12-16,1060.39
2011-12-19,1033.273
2011-12-20,1042.412
2011-12-21,1061.683
2011-12-22,1061.591
2011-12-23,1072.074
2011-12-26,1073.186
2011-12-27,1067.073
2011-12-28,1062.59
2011-12-29,1065.554
2011-12-30,1069.813
2012-01-02,1068.396
2012-01-03,1084.221
2012-01-04,1085.977
2012-01-05,1085.051
2012-01-06,1081.618
2012-01-09,1084.199
2012-01-10,1103.42
2012-01-11,1105.647
2012-01-12,1113.03
2012-01-13,1113.079
2012-01-16,1111.863
2012-01-17,1132.99
2012-01-18,1137.152
2012-01-19,1149.737
2012-01-20,1154.789
2012-01-23,1159.151
2012-01-24,1158.175
2012-01-25,1162.721
2012-01-26,1179.656
2012-01-27,1184.583
2012-01-30,1180.637
2012-01-31,1198.443
2012-02-01,1216.181
2012-02-02,1237.293
2012-02-03,1247.257
2012-02-06,1246.476
2012-02-07,1246.925
2012-02-08,1269.704
2012-02-09,1279.167
2012-02-10,1270.189
2012-02-13,1279.394
2012-02-14,1274.669
2012-02-15,1292.557
2012-02-16,1278.534
2012-02-17,1291.13
2012-02-20,1299.924
2012-02-21,1298.509
2012-02-22,1301.208
2012-02-23,1296.742
2012-02-24,1300.542
2012-02-27,1288.443
2012-02-28,1302.503
2012-02-29,1312.294
2012-03-01,1308.53
2012-03-02,1317.061
2012-03-05,1305.361
2012-03-06,1276.853
2012-03-07,1274.432
2012-03-08,1292.675
2012-03-09,1303.053
2012-03-12,1291.169
2012-03-13,1302.643
2012-03-14,1301.231
2012-03-15,1299.27
2012-03-16,1299.92
2012-03-19,1295.999
2012-03-20,1287.27
2012-03-21,1285.78
2012-03-22,1275.428
2012-03-23,1273.516
2012-03-26,1272.25
2012-03-27,1280.196
2012-03-28,1269.754
2012-03-29,1250.771
2012-03-30,1261.822
2012-04-02,1265.684
2012-04-03,1263.885
2012-04-04,1249.361
2012-04-05,1247.16
2012-04-06,1253.159
2012-04-09,1236.398
2012-04-10,1230.11
2012-04-11,1228.309
2012-04-12,1238.882
2012-04-13,1247.439
2012-04-16,1241.091
2012-04-17,1241.559
2012-04-18,1242.921
2012-04-19,1241.62
2012-04-20,1238.602
2012-04-23,1223.589
2012-04-24,1222.422
2012-04-25,1226.226
2012-04-26,1227.242
2012-04-27,1228.137
2012-04-30,1235.737
2012-05-01,1235.668
2012-05-02,1247.073
2012-05-03,1244.537
2012-05-04,1239.24
2012-05-07,1226.005
2012-05-08,1223.65
2012-05-09,1206.824
2012-05-10,1205.492
2012-05-11,1193.445
2012-05-14,1169.909
2012-05-15,1164.726
2012-05-16,1139.377
2012-05-17,1137.302
2012-05-18,1115.793
2012-05-21,1120.513
2012-05-22,1133.903
2012-05-23,1110.643
2012-05-24,1112.186
2012-05-25,1113.554
2012-05-28,1120.432
2012-05-29,1136.365
2012-05-30,1119.21
2012-05-31,1118.964
2012-06-01,1102.019
2012-06-04,1076.717
2012-06-05,1084.875
2012-06-06,1102.865
2012-06-07,1111.067
2012-06-08,1105.339
2012-06-11,1120.054
2012-06-12,1120.183
2012-06-13,1124.23
2012-06-14,1119.392
2012-06-15,1128.085
2012-06-18,1138.114
2012-06-19,1144.461
2012-06-20,1153.225
2012-06-21,1146.575
2012-06-22,1137.134
2012-06-25,1130.218
2012-06-26,1130.183
2012-06-27,1135.105
2012-06-28,1130.235
2012-06-29,1156.521
2012-07-02,1163.559
2012-07-03,1178.084
2012-07-04,1183.517
2012-07-05,1184.156
2012-07-06,1177.713
2012-07-09,1166.853
2012-07-10,1167.882
2012-07-11,1168.035
2012-07-12,1150.844
2012-07-13,1156.129
2012-07-16,1154.735
2012-07-17,1157.566
2012-07-18,1154.197
2012-07-19,1161.323
2012-07-20,1156.767
2012-07-23,1131.533
2012-07-24,1127.249
2012-07-25,1120.117
2012-07-26,1127.173
2012-07-27,1142.9
2012-07-30,1143.711
2012-07-31,1150.334
2012-08-01,1157.341
2012-08-02,1150.605
2012-08-03,1157.727
2012-08-06,1169.4
2012-08-07,1170.34
2012-08-08,1172.58
2012-08-09,1183.722
2012-08-10,1183.554
2012-08-13,1179.939
2012-08-14,1180.436
2012-08-15,1177.121
2012-08-16,1183.05
2012-08-17,1184.63
2012-08-20,1185.562
2012-08-21,1192.347
2012-08-22,1189.021
2012-08-23,1196.242
2012-08-24,1189.975
2012-08-27,1187.007
2012-08-28,1180.564
2012-08-29,1178.944
2012-08-30,1172.534
2012-08-31,1170.55
2012-09-03,1180.179
2012-09-04,1177.224
2012-09-05,1168.339
2012-09-06,1174.337
2012-09-07,1191.159
2012-09-10,1195.573
2012-09-11,1198.195
2012-09-12,1205.795
2012-09-13,1208.113
2012-09-14,1235.925
2012-09-17,1239.098
2012-09-18,1237.888
2012-09-19,1247.695
2012-09-20,1236.833
2012-09-21,1248.373
2012-09-24,1245.491
2012-09-25,1245.217
2012-09-26,1230.458
2012-09-27,1238.51
2012-09-28,1247.096
2012-10-01,1251.129
2012-10-02,1250.654
2012-10-03,1249.36
2012-10-04,1251.333
2012-10-05,1254.579
2012-10-08,1241.47
2012-10-09,1239.993
2012-10-10,1235.447
2012-10-11,1236.408
2012-10-12,1239.402
2012-10-15,1237.205
2012-10-16,1245.721
2012-10-17,1254.853
2012-10-18,1255.484
2012-10-19,1247.083
2012-10-22,1249.855
2012-10-23,1244.84
2012-10-24,1252.295
2012-10-25,1245.091
2012-10-26,1225.714
2012-10-29,1214.737
2012-10-30,1221.005
2012-10-31,1227.425
2012-11-01,1236.326
2012-11-02,1237.959
2012-11-05,1234.404
2012-11-06,1244.524
2012-11-07,1251.474
2012-11-08,1241.75
2012-11-09,1242.755
2012-11-12,1240.334
2012-11-13,1230.282
2012-11-14,1228.232
2012-11-15,1222.914
2012-11-16,1217.086
2012-11-19,1223.237
2012-11-20,1223.358
2012-11-21,1216.192
2012-11-22,1220.192
2012-11-23,1230.807
2012-11-26,1234.892
2012-11-27,1236.484
2012-11-28,1231.888
2012-11-29,1244.915
2012-11-30,1248.818
2012-12-03,1251.799
2012-12-04,1254.194
2012-12-05,1262.435
2012-12-06,1267.783
2012-12-07,1269.935
2012-12-10,1271.848
2012-12-11,1271.15
2012-12-12,1279.662
2012-12-13,1282.468
2012-12-14,1286.393
2012-12-17,1286.403
2012-12-18,1291.834
2012-12-19,1299.152
2012-12-20,1297.843
2012-12-21,1287.287
2012-12-24,1290.064
2012-12-25,1292.9
2012-12-26,1298.1
2012-12-27,1303.162
2012-12-28,1313.223
2012-12-31,1315.098
2013-01-01,1316.63
2013-01-02,1337.129
2013-01-03,1347.929
2013-01-04,1349.605
2013-01-07,1362.227
2013-01-08,1356.898
2013-01-09,1367.214
2013-01-10,1367.777
2013-01-11,1365.374
2013-01-14,1375.151
2013-01-15,1368.887
2013-01-16,1363.346
2013-01-17,1358.904
2013-01-18,1370.648
2013-01-21,1372.434
2013-01-22,1372.193
2013-01-23,1368.756
2013-01-24,1360.201
2013-01-25,1355.676
2013-01-28,1346.524
2013-01-29,1352.772
2013-01-30,1355.433
2013-01-31,1353.558
2013-02-01,1358.322
2013-02-04,1359.425
2013-02-05,1353.351
2013-02-06,1355.355
2013-02-07,1348.935
2013-02-08,1350.284
2013-02-11,1348.359
2013-02-12,1347.756
2013-02-13,1355.139
2013-02-14,1359.029
2013-02-15,1363.536
2013-02-18,1362.664
2013-02-19,1362.052
2013-02-20,1369.216
2013-02-21,1350.304
2013-02-22,1352.514
2013-02-25,1354.545
2013-02-26,1342.035
2013-02-27,1351.339
2013-02-28,1359.889
2013-03-01,1360.865
2013-03-04,1347.419
2013-03-05,1360.959
2013-03-06,1374.083
2013-03-07,1374.358
2013-03-08,1380.168
2013-03-11,1376.856
2013-03-12,1370.35
2013-03-13,1361.66
2013-03-14,1362.359
2013-03-15,1357.195
2013-03-18,1341.034
2013-03-19,1340.716
2013-03-20,1339.684
2013-03-21,1339.02
2013-03-22,1333.67
2013-03-25,1342.407
2013-03-26,1347.453
2013-03-27,1348.03
2013-03-28,1350.742
2013-03-29,1353.943
2013-04-01,1352.906
2013-04-02,1348.889
2013-04-03,1341.818
2013-04-04,1335.929
2013-04-05,1328.106
2013-04-08,1319.785
2013-04-09,1324.476
2013-04-10,1338.548
2013-04-11,1347.384
2013-04-12,1343.026
2013-04-15,1331.407
2013-04-16,1335.286
2013-04-17,1334.153
2013-04-18,1336.44
2013-04-19,1349.317
2013-04-22,1353.893
2013-04-23,1351.394
2013-04-24,1361.343
2013-04-25,1368.581
2013-04-26,1368.113
2013-04-29,1371.975
2013-04-30,1380.883
2013-05-01,1380.405
2013-05-02,1379.135
2013-05-03,1382.888
2013-05-06,1392.594
2013-05-07,1400.512
2013-05-08,1410.403
2013-05-09,1413.299
2013-05-10,1401.837
2013-05-13,1393.399
2013-05-14,1396.825
2013-05-15,1400.434
2013-05-16,1400.428
2013-05-17,1401.24
2013-05-20,1402.832
2013-05-21,1406.905
2013-05-22,1405.987
2013-05-23,1380.933
2013-05-24,1385.781
2013-05-27,1391.622
2013-05-28,1395.679
2013-05-29,1391.816
2013-05-30,1382.895
2013-05-31,1369.977
2013-06-03,1355.011
2013-06-04,1360.343
2013-06-05,1349.478
2013-06-06,1340.003
2013-06-07,1334.976
2013-06-10,1326.328
2013-06-11,1305.274
2013-06-12,1304.606
2013-06-13,1292.282
2013-06-14,1299.586
2013-06-17,1300.724
2013-06-18,1296.367
2013-06-19,1291.923
2013-06-20,1252.879
2013-06-21,1237.795
2013-06-24,1209.666
2013-06-25,1204.403
2013-06-26,1224.012
2013-06-27,1239.102
2013-06-28,1251.566
2013-07-01,1260.729
2013-07-02,1256.505
2013-07-03,1230.256
2013-07-04,1238.509
2013-07-05,1235.932
2013-07-08,1220.304
2013-07-09,1226.641
2013-07-10,1224.188
2013-07-11,1249.731
2013-07-12,1254.462
2013-07-15,1267.678
2013-07-16,1274.172
2013-07-17,1277.554
2013-07-18,1277.403
2013-07-19,1273.175
2013-07-22,1281.603
2013-07-23,1293.041
2013-07-24,1291.256
2013-07-25,1285.944
2013-07-26,1283.715
2013-07-29,1270.651
2013-07-30,1270.321
2013-07-31,1258.291
2013-08-01,1263.66
2013-08-02,1265.933
2013-08-05,1274.218
2013-08-06,1267.709
2013-08-07,1261.179
2013-08-08,1272.233
2013-08-09,1276.21
2013-08-12,1280.181
2013-08-13,1285.209
2013-08-14,1285.464
2013-08-15,1279.535
2013-08-16,1277.358
2013-08-19,1263.584
2013-08-20,1241.62
2013-08-21,1233.059
2013-08-22,1221.778
2013-08-23,1234.118
2013-08-26,1236.228
2013-08-27,1208.039
2013-08-28,1197.356
2013-08-29,1213.355
2013-08-30,1224.109
2013-09-02,1235.464
2013-09-03,1238.298
2013-09-04,1241.746
2013-09-05,1245.399
2013-09-06,1253.794
2013-09-09,1265.122
2013-09-10,1275.888
2013-09-11,1280.564
2013-09-12,1287.244
2013-09-13,1281.857
2013-09-16,1293.55
2013-09-17,1293.576
2013-09-18,1295.952
2013-09-19,1315.491
2013-09-20,1307.545
2013-09-23,1306.441
2013-09-24,1303.324
2013-09-25,1304.109
2013-09-26,1301.899
2013-09-27,1302.719
2013-09-30,1295.34
2013-10-01,1299.647
2013-10-02,1301.983
2013-10-03,1309.181
2013-10-04,1312.451
2013-10-07,1309.814
2013-10-08,1315.309
2013-10-09,1312.197
2013-10-10,1317.486
2013-10-11,1327.059
2013-10-14,1322.199
2013-10-15,1328.32
2013-10-16,1329.932
2013-10-17,1336.676
2013-10-18,1344.718
2013-10-21,1345.85
2013-10-22,1350.475
2013-10-23,1343.81
2013-10-24,1347.086
2013-10-25,1342.861
2013-10-28,1344.222
2013-10-29,1341.874
2013-10-30,1345.493
2013-10-31,1338.615
2013-11-01,1331.547
2013-11-04,1331.851
2013-11-05,1324.642
2013-11-06,1323.697
2013-11-07,1316.464
2013-11-08,1301.738
2013-11-11,1288.619
2013-11-12,1283.991
2013-11-13,1274.067
2013-11-14,1287.402
2013-11-15,1297.401
2013-11-18,1309.403
2013-11-19,1312.467
2013-11-20,1311.538
2013-11-21,1297.563
2013-11-22,1302.715
2013-11-25,1305.151
2013-11-26,1296.879
2013-11-27,1303.776
2013-11-28,1305.969
2013-11-29,1314.598
2013-12-02,1315.526
2013-12-03,1307.398
2013-12-04,1306.145
2013-12-05,1307.213
2013-12-06,1308.569
2013-12-09,1310.526
2013-12-10,1310.641
2013-12-11,1301.458
2013-12-12,1293.953
2013-12-13,1295.825
2013-12-16,1291.516
2013-12-17,1289.905
2013-12-18,1293.769
2013-12-19,1284.417
2013-12-20,1283.974
2013-12-23,1288.643
2013-12-24,1294.637
2013-12-25,1294.398
2013-12-26,1293.966
2013-12-27,1299.913
2013-12-30,1308.659
2013-12-31,1312.926
2014-01-01,1313.521
2014-01-02,1305.793
2014-01-03,1303.603
2014-01-06,1295.75
2014-01-07,1300.759
2014-01-08,1306.394
2014-01-09,1299.282
2014-01-10,1304.074
2014-01-13,1311.103
2014-01-14,1307.602
2014-01-15,1310.177
2014-01-16,1309.313
2014-01-17,1307.95
2014-01-20,1304.951
2014-01-21,1304.278
2014-01-22,1304.925
2014-01-23,1298.306
2014-01-24,1282.749
2014-01-27,1259.688
2014-01-28,1263.313
2014-01-29,1267.165
2014-01-30,1264.488
2014-01-31,1265.138
2014-02-03,1259.229
2014-02-04,1254.486
2014-02-05,1253.132
2014-02-06,1267.315
2014-02-07,1277.048
2014-02-10,1280.213
2014-02-11,1287.357
2014-02-12,1297.845
2014-02-13,1291.255
2014-02-14,1298.767
2014-02-17,1305.243
2014-02-18,1301.303
2014-02-19,1304.757
2014-02-20,1298.002
2014-02-21,1305.351
2014-02-24,1305.062
2014-02-25,1303.807
2014-02-26,1306.162
2014-02-27,1309.478
2014-02-28,1316.426
2014-03-03,1307.203
2014-03-04,1312.167
2014-03-05,1322.135
2014-03-06,1334.972
2014-03-07,1330.755
2014-03-10,1321.803
2014-03-11,1326.479
2014-03-12,1315.546
2014-03-13,1318.423
2014-03-14,1310.339
2014-03-17,1316.449
2014-03-18,1325.217
2014-03-19,1326.318
2014-03-20,1313.407
2014-03-21,1318.435
2014-03-24,1320.098
2014-03-25,1320.878
2014-03-26,1329.405
2014-03-27,1328.882
2014-03-28,1337.194
2014-03-31,1348.239
2014-04-01,1355.248
2014-04-02,1366.052
2014-04-03,1362.225
2014-04-04,1367.396
2014-04-07,1363.14
2014-04-08,1367.593
2014-04-09,1376.274
2014-04-10,1381.505
2014-04-11,1373.551
2014-04-14,1366.013
2014-04-15,1362.538
2014-04-16,1369.617
2014-04-17,1376.157
2014-04-18,1376.621
2014-04-21,1376.96
2014-04-22,1376.628
2014-04-23,1372.292
2014-04-24,1369.673
2014-04-25,1354.999
2014-04-28,1353.843
2014-04-29,1360.92
2014-04-30,1356.837
2014-05-01,1357.599
2014-05-02,1366.604
2014-05-05,1367.264
2014-05-06,1368.528
2014-05-07,1367.0
2014-05-08,1366.824
2014-05-09,1365.344
2014-05-12,1368.138
2014-05-13,1374.408
2014-05-14,1380.711
2014-05-15,1377.339
2014-05-16,1375.902
2014-05-19,1383.62
2014-05-20,1379.48
2014-05-21,1380.896
2014-05-22,1394.603
2014-05-23,1401.26
2014-05-26,1400.777
2014-05-27,1395.459
2014-05-28,1402.28
2014-05-29,1404.259
2014-05-30,1399.823
2014-06-02,1398.619
2014-06-03,1397.824
2014-06-04,1399.283
2014-06-05,1406.758
2014-06-06,1416.694
2014-06-09,1424.096
2014-06-10,1424.274
2014-06-11,1426.449
2014-06-12,1429.15
2014-06-13,1422.351
2014-06-16,1417.64
2014-06-17,1414.592
2014-06-18,1411.489
2014-06-19,1418.543
2014-06-20,1413.105
2014-06-23,1406.23
2014-06-24,1411.456
2014-06-25,1408.014
2014-06-26,1414.73
2014-06-27,1417.403
2014-06-30,1425.358
2014-07-01,1429.166
2014-07-02,1436.918
2014-07-03,1441.623
2014-07-04,1446.228
2014-07-07,1445.288
2014-07-08,1441.558
2014-07-09,1437.881
2014-07-10,1440.198
2014-07-11,1430.348
2014-07-14,1437.777
2014-07-15,1439.533
2014-07-16,1440.435
2014-07-17,1441.47
2014-07-18,1439.79
2014-07-21,1441.825
2014-07-22,1449.54
2014-07-23,1456.962
2014-07-24,1460.83
2014-07-25,1461.982
2014-07-28,1460.031
2014-07-29,1452.193
2014-07-30,1452.243
2014-07-31,1446.525
2014-08-01,1440.176
2014-08-04,1448.371
2014-08-05,1446.567
2014-08-06,1435.304
2014-08-07,1430.707
2014-08-08,1425.451
2014-08-11,1438.529
2014-08-12,1444.504
2014-08-13,1453.341
2014-08-14,1456.009
2014-08-15,1459.251
2014-08-18,1456.48
2014-08-19,1467.071
2014-08-20,1463.747
2014-08-21,1461.067
2014-08-22,1468.323
2014-08-25,1470.552
2014-08-26,1473.404
2014-08-27,1480.937
2014-08-28,1477.418
2014-08-29,1475.352
2014-09-01,1479.248
2014-09-02,1477.757
2014-09-03,1485.376
2014-09-04,1487.162
2014-09-05,1487.768
2014-09-08,1486.864
2014-09-09,1480.015
2014-09-10,1471.76
2014-09-11,1468.277
2014-09-12,1460.164
2014-09-15,1454.4
2014-09-16,1444.023
2014-09-17,1453.303
2014-09-18,1445.19
2014-09-19,1454.325
2014-09-22,1442.704
2014-09-23,1437.996
2014-09-24,1440.044
2014-09-25,1430.199
2014-09-26,1425.043
2014-09-29,1406.444
2014-09-30,1405.113
2014-10-01,1399.384
2014-10-02,1398.11
2014-10-03,1399.38
2014-10-06,1406.583
2014-10-07,1406.47
2014-10-08,1398.592
2014-10-09,1405.711
2014-10-10,1391.076
2014-10-13,1372.659
2014-10-14,1370.809
2014-10-15,1359.262
2014-10-16,1346.61
2014-10-17,1351.212
2014-10-20,1359.956
2014-10-21,1362.303
2014-10-22,1372.964
2014-10-23,1368.837
2014-10-24,1366.065
2014-10-27,1354.539
2014-10-28,1369.976
2014-10-29,1382.709
2014-10-30,1379.021
2014-10-31,1384.237
2014-11-03,1385.466
2014-11-04,1381.924
2014-11-05,1375.789
2014-11-06,1367.704
2014-11-07,1365.649
2014-11-10,1372.166
2014-11-11,1371.415
2014-11-12,1373.277
2014-11-13,1372.047
2014-11-14,1369.31
2014-11-17,1364.518
2014-11-18,1364.73
2014-11-19,1364.955
2014-11-20,1362.984
2014-11-21,1370.668
2014-11-24,1375.588
2014-11-25,1371.616
2014-11-26,1374.357
2014-11-27,1374.528
2014-11-28,1366.98
2014-12-01,1345.76
2014-12-02,1353.956
2014-12-03,1357.526
2014-12-04,1358.274
2014-12-05,1356.764
2014-12-08,1342.497
2014-12-09,1330.953
2014-12-10,1330.352
2014-12-11,1318.66
2014-12-12,1311.901
2014-12-15,1296.427
2014-12-16,1283.181
2014-12-17,1283.7
2014-12-18,1291.632
2014-12-19,1297.077
2014-12-22,1306.231
2014-12-23,1302.029
2014-12-24,1306.825
2014-12-25,1306.885
2014-12-26,1311.482
2014-12-29,1317.946
2014-12-30,1319.161
2014-12-31,1327.496
2015-01-01,1328.074
2015-01-02,1328.12
2015-01-05,1323.522
2015-01-06,1316.378
2015-01-07,1317.259
2015-01-08,1329.036
2015-01-09,1336.466
2015-01-12,1335.246
