Date,EM (EMERGING MARKETS) SMALL VALUE Small Cap
2005-11-09,529.467
2005-11-10,531.351
2005-11-11,535.566
2005-11-14,534.662
2005-11-15,533.013
2005-11-16,534.49
2005-11-17,538.597
2005-11-18,540.289
2005-11-21,540.773
2005-11-22,537.455
2005-11-23,548.076
2005-11-24,552.058
2005-11-25,553.97
2005-11-28,554.935
2005-11-29,554.348
2005-11-30,557.843
2005-12-01,560.335
2005-12-02,563.289
2005-12-05,567.192
2005-12-06,570.147
2005-12-07,568.011
2005-12-08,565.455
2005-12-09,566.212
2005-12-12,570.117
2005-12-13,574.561
2005-12-14,576.4
2005-12-15,575.979
2005-12-16,574.554
2005-12-19,578.302
2005-12-20,578.253
2005-12-21,579.966
2005-12-22,578.547
2005-12-23,580.668
2005-12-26,582.393
2005-12-27,583.32
2005-12-28,584.807
2005-12-29,590.208
2005-12-30,591.419
2006-01-02,591.921
2006-01-03,602.356
2006-01-04,611.303
2006-01-05,619.006
2006-01-06,625.838
2006-01-09,633.945
2006-01-10,629.664
2006-01-11,633.765
2006-01-12,638.411
2006-01-13,638.612
2006-01-16,641.786
2006-01-17,633.06
2006-01-18,623.164
2006-01-19,632.902
2006-01-20,626.378
2006-01-23,618.069
2006-01-24,625.36
2006-01-25,632.522
2006-01-26,636.501
2006-01-27,642.019
2006-01-30,641.719
2006-01-31,644.022
2006-02-01,640.829
2006-02-02,638.366
2006-02-03,632.845
2006-02-06,640.607
2006-02-07,638.517
2006-02-08,631.742
2006-02-09,634.394
2006-02-10,639.364
2006-02-13,633.322
2006-02-14,635.957
2006-02-15,635.93
2006-02-16,638.093
2006-02-17,642.127
2006-02-20,645.675
2006-02-21,643.861
2006-02-22,640.213
2006-02-23,644.507
2006-02-24,648.123
2006-02-27,650.614
2006-02-28,648.951
2006-03-01,653.475
2006-03-02,654.824
2006-03-03,647.203
2006-03-06,646.951
2006-03-07,633.94
2006-03-08,628.761
2006-03-09,632.584
2006-03-10,636.003
2006-03-13,639.57
2006-03-14,638.822
2006-03-15,644.519
2006-03-16,647.522
2006-03-17,647.817
2006-03-20,650.839
2006-03-21,644.965
2006-03-22,640.852
2006-03-23,640.718
2006-03-24,641.869
2006-03-27,645.542
2006-03-28,641.757
2006-03-29,643.244
2006-03-30,651.481
2006-03-31,658.592
2006-04-03,667.011
2006-04-04,674.397
2006-04-05,678.948
2006-04-06,683.163
2006-04-07,681.437
2006-04-10,682.597
2006-04-11,683.224
2006-04-12,683.337
2006-04-13,685.199
2006-04-14,690.437
2006-04-17,695.385
2006-04-18,698.938
2006-04-19,704.494
2006-04-20,704.173
2006-04-21,706.288
2006-04-24,706.957
2006-04-25,703.765
2006-04-26,707.972
2006-04-27,708.969
2006-04-28,708.458
2006-05-01,711.702
2006-05-02,718.514
2006-05-03,724.687
2006-05-04,727.016
2006-05-05,730.757
2006-05-08,739.613
2006-05-09,738.027
2006-05-10,740.593
2006-05-11,739.214
2006-05-12,730.395
2006-05-15,705.065
2006-05-16,698.325
2006-05-17,702.111
2006-05-18,683.435
2006-05-19,678.637
2006-05-22,649.97
2006-05-23,655.535
2006-05-24,647.439
2006-05-25,644.8
2006-05-26,656.782
2006-05-29,659.453
2006-05-30,650.765
2006-05-31,647.735
2006-06-01,644.601
2006-06-02,648.697
2006-06-05,639.873
2006-06-06,631.401
2006-06-07,615.542
2006-06-08,593.414
2006-06-09,600.789
2006-06-12,593.514
2006-06-13,573.942
2006-06-14,577.609
2006-06-15,584.816
2006-06-16,598.084
2006-06-19,594.732
2006-06-20,585.505
2006-06-21,585.576
2006-06-22,589.344
2006-06-23,584.883
2006-06-26,582.997
2006-06-27,587.085
2006-06-28,586.85
2006-06-29,596.264
2006-06-30,613.338
2006-07-03,620.437
2006-07-04,622.558
2006-07-05,612.792
2006-07-06,613.877
2006-07-07,615.772
2006-07-10,618.912
2006-07-11,617.378
2006-07-12,616.296
2006-07-13,607.851
2006-07-14,598.538
2006-07-17,589.429
2006-07-18,589.392
2006-07-19,592.392
2006-07-20,605.395
2006-07-21,602.725
2006-07-24,601.924
2006-07-25,606.267
2006-07-26,606.976
2006-07-27,616.767
2006-07-28,618.373
2006-07-31,619.155
2006-08-01,614.698
2006-08-02,618.678
2006-08-03,618.498
2006-08-04,622.241
2006-08-07,621.125
2006-08-08,624.868
2006-08-09,629.661
2006-08-10,629.665
2006-08-11,628.358
2006-08-14,627.422
2006-08-15,629.524
2006-08-16,636.053
2006-08-17,637.83
2006-08-18,634.849
2006-08-21,629.34
2006-08-22,631.095
2006-08-23,629.063
2006-08-24,625.103
2006-08-25,626.711
2006-08-28,625.122
2006-08-29,630.443
2006-08-30,635.408
2006-08-31,635.585
2006-09-01,638.929
2006-09-04,647.035
2006-09-05,647.344
2006-09-06,643.988
2006-09-07,640.417
2006-09-08,643.021
2006-09-11,635.694
2006-09-12,636.75
2006-09-13,639.086
2006-09-14,639.704
2006-09-15,644.013
2006-09-18,654.321
2006-09-19,654.003
2006-09-20,654.102
2006-09-21,654.837
2006-09-22,648.614
2006-09-25,650.024
2006-09-26,651.151
2006-09-27,655.755
2006-09-28,658.307
2006-09-29,659.565
2006-10-02,662.535
2006-10-03,662.315
2006-10-04,658.485
2006-10-05,663.709
2006-10-06,664.066
2006-10-09,655.382
2006-10-10,660.194
2006-10-11,661.491
2006-10-12,667.155
2006-10-13,675.574
2006-10-16,679.956
2006-10-17,676.707
2006-10-18,680.283
2006-10-19,681.933
2006-10-20,684.534
2006-10-23,683.429
2006-10-24,685.337
2006-10-25,688.36
2006-10-26,692.315
2006-10-27,692.494
2006-10-30,689.91
2006-10-31,696.463
2006-11-01,704.727
2006-11-02,706.029
2006-11-03,711.457
2006-11-06,711.474
2006-11-07,717.786
2006-11-08,715.954
2006-11-09,719.845
2006-11-10,721.173
2006-11-13,722.041
2006-11-14,727.012
2006-11-15,727.458
2006-11-16,730.374
2006-11-17,728.739
2006-11-20,726.797
2006-11-21,730.537
2006-11-22,738.35
2006-11-23,742.216
2006-11-24,747.267
2006-11-27,749.475
2006-11-28,743.469
2006-11-29,751.588
2006-11-30,758.529
2006-12-01,762.033
2006-12-04,767.196
2006-12-05,769.277
2006-12-06,771.879
2006-12-07,774.27
2006-12-08,771.425
2006-12-11,769.368
2006-12-12,762.731
2006-12-13,764.244
2006-12-14,773.094
2006-12-15,776.531
2006-12-18,778.339
2006-12-19,770.317
2006-12-20,779.371
2006-12-21,777.619
2006-12-22,780.558
2006-12-25,781.571
2006-12-26,782.07
2006-12-27,786.593
2006-12-28,789.769
2006-12-29,793.934
2007-01-01,794.379
2007-01-02,802.13
2007-01-03,798.784
2007-01-04,788.713
2007-01-05,781.394
2007-01-08,778.669
2007-01-09,778.205
2007-01-10,770.283
2007-01-11,774.11
2007-01-12,784.304
2007-01-15,791.67
2007-01-16,791.613
2007-01-17,793.254
2007-01-18,797.745
2007-01-19,796.552
2007-01-22,798.47
2007-01-23,797.739
2007-01-24,804.934
2007-01-25,801.704
2007-01-26,797.545
2007-01-29,795.533
2007-01-30,797.14
2007-01-31,795.033
2007-02-01,803.12
2007-02-02,808.591
2007-02-05,812.224
2007-02-06,819.612
2007-02-07,822.096
2007-02-08,822.658
2007-02-09,822.937
2007-02-12,815.476
2007-02-13,818.474
2007-02-14,828.943
2007-02-15,834.244
2007-02-16,836.789
2007-02-19,838.893
2007-02-20,836.465
2007-02-21,839.836
2007-02-22,844.558
2007-02-23,843.332
2007-02-26,847.476
2007-02-27,827.191
2007-02-28,815.035
2007-03-01,806.807
2007-03-02,803.187
2007-03-05,768.199
2007-03-06,784.254
2007-03-07,787.143
2007-03-08,801.935
2007-03-09,804.889
2007-03-12,812.02
2007-03-13,810.262
2007-03-14,798.887
2007-03-15,808.751
2007-03-16,808.496
2007-03-19,816.961
2007-03-20,822.608
2007-03-21,829.889
2007-03-22,839.332
2007-03-23,841.786
2007-03-26,846.295
2007-03-27,845.752
2007-03-28,838.767
2007-03-29,846.122
2007-03-30,851.789
2007-04-02,852.355
2007-04-03,861.432
2007-04-04,870.046
2007-04-05,874.023
2007-04-06,875.656
2007-04-09,883.698
2007-04-10,887.008
2007-04-11,888.594
2007-04-12,893.125
2007-04-13,896.501
2007-04-16,907.676
2007-04-17,903.687
2007-04-18,908.212
2007-04-19,900.582
2007-04-20,915.971
2007-04-23,920.795
2007-04-24,923.529
2007-04-25,927.095
2007-04-26,925.586
2007-04-27,922.575
2007-04-30,922.771
2007-05-01,922.738
2007-05-02,927.469
2007-05-03,932.313
2007-05-04,940.86
2007-05-07,948.087
2007-05-08,944.282
2007-05-09,950.748
2007-05-10,955.69
2007-05-11,958.515
2007-05-14,968.227
2007-05-15,961.465
2007-05-16,970.827
2007-05-17,975.86
2007-05-18,977.222
2007-05-21,987.55
2007-05-22,989.064
2007-05-23,988.594
2007-05-24,978.362
2007-05-25,985.886
2007-05-28,992.718
2007-05-29,995.172
2007-05-30,984.637
2007-05-31,1000.0
2007-06-01,1006.198
2007-06-04,1003.792
2007-06-05,1006.934
2007-06-06,1000.964
2007-06-07,1004.504
2007-06-08,996.548
2007-06-11,999.553
2007-06-12,1002.603
2007-06-13,1003.376
2007-06-14,1015.953
2007-06-15,1024.316
2007-06-18,1034.589
2007-06-19,1037.889
2007-06-20,1035.76
2007-06-21,1039.924
2007-06-22,1038.896
2007-06-25,1035.647
2007-06-26,1030.677
2007-06-27,1024.458
2007-06-28,1034.765
2007-06-29,1039.935
2007-07-02,1052.062
2007-07-03,1065.442
2007-07-04,1073.67
2007-07-05,1075.736
2007-07-06,1083.439
2007-07-09,1095.854
2007-07-10,1096.123
2007-07-11,1098.073
2007-07-12,1111.295
2007-07-13,1121.066
2007-07-16,1121.935
2007-07-17,1128.305
2007-07-18,1127.12
2007-07-19,1133.774
2007-07-20,1143.256
2007-07-23,1154.2
2007-07-24,1152.243
2007-07-25,1151.967
2007-07-26,1131.499
2007-07-27,1099.278
2007-07-30,1104.738
2007-07-31,1125.58
2007-08-01,1087.148
2007-08-02,1085.363
2007-08-03,1092.162
2007-08-06,1074.527
2007-08-07,1076.394
2007-08-08,1099.262
2007-08-09,1092.038
2007-08-10,1060.81
2007-08-13,1064.185
2007-08-14,1049.612
2007-08-15,1025.263
2007-08-16,954.852
2007-08-17,945.71
2007-08-20,987.651
2007-08-21,982.987
2007-08-22,1005.14
2007-08-23,1024.138
2007-08-24,1029.935
2007-08-27,1044.577
2007-08-28,1040.793
2007-08-29,1038.892
2007-08-30,1050.349
2007-08-31,1070.56
2007-09-03,1077.875
2007-09-04,1073.163
2007-09-05,1067.404
2007-09-06,1075.024
2007-09-07,1072.634
2007-09-10,1064.421
2007-09-11,1071.773
2007-09-12,1071.007
2007-09-13,1077.693
2007-09-14,1082.867
2007-09-17,1077.92
2007-09-18,1078.742
2007-09-19,1100.588
2007-09-20,1102.284
2007-09-21,1114.306
2007-09-24,1120.227
2007-09-25,1117.928
2007-09-26,1129.81
2007-09-27,1142.556
2007-09-28,1146.644
2007-10-01,1159.939
2007-10-02,1171.661
2007-10-03,1170.451
2007-10-04,1168.253
2007-10-05,1177.14
2007-10-08,1177.035
2007-10-09,1176.662
2007-10-10,1183.58
2007-10-11,1195.469
2007-10-12,1183.905
2007-10-15,1188.076
2007-10-16,1180.061
2007-10-17,1182.603
2007-10-18,1185.81
2007-10-19,1176.385
2007-10-22,1148.571
2007-10-23,1173.271
2007-10-24,1169.163
2007-10-25,1183.236
2007-10-26,1202.08
2007-10-29,1213.555
2007-10-30,1208.69
2007-10-31,1215.761
2007-11-01,1205.425
2007-11-02,1192.292
2007-11-05,1183.564
2007-11-06,1192.553
2007-11-07,1187.369
2007-11-08,1162.904
2007-11-09,1162.596
2007-11-12,1122.293
2007-11-13,1126.164
2007-11-14,1150.159
2007-11-15,1138.774
2007-11-16,1132.166
2007-11-19,1125.945
2007-11-20,1119.57
2007-11-21,1084.363
2007-11-22,1075.038
2007-11-23,1064.654
2007-11-26,1076.252
2007-11-27,1069.812
2007-11-28,1074.28
2007-11-29,1089.067
2007-11-30,1106.429
2007-12-03,1112.368
2007-12-04,1118.406
2007-12-05,1129.343
2007-12-06,1132.848
2007-12-07,1134.776
2007-12-10,1131.22
2007-12-11,1132.941
2007-12-12,1131.953
2007-12-13,1116.413
2007-12-14,1106.867
2007-12-17,1070.628
2007-12-18,1067.444
2007-12-19,1073.583
2007-12-20,1065.156
2007-12-21,1072.475
2007-12-24,1089.229
2007-12-25,1091.364
2007-12-26,1097.307
2007-12-27,1107.458
2007-12-28,1118.998
2007-12-31,1125.822
2008-01-01,1129.215
2008-01-02,1125.871
2008-01-03,1122.746
2008-01-04,1125.416
2008-01-07,1112.117
2008-01-08,1112.167
2008-01-09,1110.875
2008-01-10,1101.995
2008-01-11,1096.558
2008-01-14,1099.084
2008-01-15,1090.964
2008-01-16,1059.561
2008-01-17,1054.659
2008-01-18,1047.864
2008-01-21,994.137
2008-01-22,953.108
2008-01-23,961.164
2008-01-24,974.275
2008-01-25,996.366
2008-01-28,977.843
2008-01-29,985.777
2008-01-30,977.167
2008-01-31,976.095
2008-02-01,988.469
2008-02-04,1004.566
2008-02-05,999.896
2008-02-06,991.028
2008-02-07,983.41
2008-02-08,981.932
2008-02-11,968.279
2008-02-12,974.311
2008-02-13,978.308
2008-02-14,999.718
2008-02-15,1001.685
2008-02-18,1008.995
2008-02-19,1018.18
2008-02-20,1003.018
2008-02-21,1014.545
2008-02-22,1012.057
2008-02-25,1021.819
2008-02-26,1028.965
2008-02-27,1042.894
2008-02-28,1044.831
2008-02-29,1042.758
2008-03-03,1024.494
2008-03-04,1024.991
2008-03-05,1027.803
2008-03-06,1029.973
2008-03-07,1011.324
2008-03-10,987.246
2008-03-11,1000.421
2008-03-12,1005.138
2008-03-13,980.972
2008-03-14,974.078
2008-03-17,935.064
2008-03-18,942.25
2008-03-19,944.033
2008-03-20,939.578
2008-03-21,945.327
2008-03-24,960.912
2008-03-25,978.033
2008-03-26,983.265
2008-03-27,984.137
2008-03-28,988.901
2008-03-31,984.736
2008-04-01,982.704
2008-04-02,994.18
2008-04-03,994.336
2008-04-04,997.168
2008-04-07,1008.304
2008-04-08,1005.043
2008-04-09,1006.424
2008-04-10,1014.732
2008-04-11,1016.334
2008-04-14,1010.258
2008-04-15,1014.67
2008-04-16,1026.073
2008-04-17,1028.802
2008-04-18,1031.252
2008-04-21,1037.821
2008-04-22,1037.175
2008-04-23,1041.764
2008-04-24,1036.272
2008-04-25,1033.698
2008-04-28,1035.119
2008-04-29,1025.977
2008-04-30,1032.619
2008-05-01,1031.973
2008-05-02,1040.37
2008-05-05,1040.346
2008-05-06,1039.283
2008-05-07,1035.111
2008-05-08,1027.001
2008-05-09,1024.854
2008-05-12,1022.825
2008-05-13,1028.255
2008-05-14,1027.337
2008-05-15,1035.845
2008-05-16,1047.539
2008-05-19,1052.484
2008-05-20,1039.522
2008-05-21,1040.008
2008-05-22,1036.818
2008-05-23,1030.142
2008-05-26,1016.135
2008-05-27,1016.272
2008-05-28,1016.93
2008-05-29,1019.375
2008-05-30,1015.642
2008-06-02,1015.822
2008-06-03,1011.158
2008-06-04,1006.479
2008-06-05,1007.738
2008-06-06,1008.273
2008-06-09,996.192
2008-06-10,977.071
2008-06-11,970.931
2008-06-12,957.916
2008-06-13,954.083
2008-06-16,959.111
2008-06-17,964.928
2008-06-18,964.61
2008-06-19,953.623
2008-06-20,944.662
2008-06-23,929.317
2008-06-24,920.552
2008-06-25,928.827
2008-06-26,927.065
2008-06-27,907.024
2008-06-30,899.048
2008-07-01,880.924
2008-07-02,877.985
2008-07-03,869.704
2008-07-04,866.078
2008-07-07,868.701
2008-07-08,855.488
2008-07-09,867.083
2008-07-10,870.853
2008-07-11,879.072
2008-07-14,878.01
2008-07-15,856.21
2008-07-16,851.801
2008-07-17,864.074
2008-07-18,858.375
2008-07-21,872.224
2008-07-22,872.525
2008-07-23,892.111
2008-07-24,893.859
2008-07-25,888.726
2008-07-28,888.827
2008-07-29,878.1
2008-07-30,886.167
2008-07-31,887.213
2008-08-01,883.092
2008-08-04,873.504
2008-08-05,867.09
2008-08-06,874.755
2008-08-07,871.549
2008-08-08,864.185
2008-08-11,865.276
2008-08-12,856.758
2008-08-13,851.542
2008-08-14,855.963
2008-08-15,847.73
2008-08-18,837.358
2008-08-19,826.512
2008-08-20,832.959
2008-08-21,826.149
2008-08-22,824.445
2008-08-25,821.434
2008-08-26,812.797
2008-08-27,819.388
2008-08-28,819.584
2008-08-29,825.27
2008-09-01,806.987
2008-09-02,797.465
2008-09-03,786.811
2008-09-04,778.671
2008-09-05,763.977
2008-09-08,785.858
2008-09-09,767.416
2008-09-10,763.855
2008-09-11,744.555
2008-09-12,751.693
2008-09-15,728.291
2008-09-16,692.246
2008-09-17,686.328
2008-09-18,668.973
2008-09-19,702.584
2008-09-22,713.162
2008-09-23,704.244
2008-09-24,706.214
2008-09-25,706.21
2008-09-26,694.37
2008-09-29,672.193
2008-09-30,665.495
2008-10-01,671.352
2008-10-02,658.97
2008-10-03,654.562
2008-10-06,605.393
2008-10-07,594.447
2008-10-08,552.587
2008-10-09,552.931
2008-10-10,528.474
2008-10-13,548.432
2008-10-14,575.073
2008-10-15,551.459
2008-10-16,514.728
2008-10-17,514.193
2008-10-20,516.92
2008-10-21,510.819
2008-10-22,483.932
2008-10-23,463.805
2008-10-24,437.871
2008-10-27,415.429
2008-10-28,427.043
2008-10-29,431.546
2008-10-30,460.025
2008-10-31,472.71
2008-11-03,487.854
2008-11-04,500.587
2008-11-05,504.966
2008-11-06,478.685
2008-11-07,486.333
2008-11-10,495.321
2008-11-11,478.086
2008-11-12,466.201
2008-11-13,454.337
2008-11-14,459.123
2008-11-17,452.6
2008-11-18,438.771
2008-11-19,434.007
2008-11-20,415.026
2008-11-21,419.071
2008-11-24,422.301
2008-11-25,429.351
2008-11-26,436.376
2008-11-27,448.166
2008-11-28,449.746
2008-12-01,446.361
2008-12-02,436.486
2008-12-03,440.373
2008-12-04,439.146
2008-12-05,437.118
2008-12-08,457.702
2008-12-09,459.651
2008-12-10,477.008
2008-12-11,486.682
2008-12-12,475.128
2008-12-15,487.519
2008-12-16,493.953
2008-12-17,501.201
2008-12-18,516.644
2008-12-19,516.311
2008-12-22,505.643
2008-12-23,493.589
2008-12-24,496.051
2008-12-25,496.918
2008-12-26,496.279
2008-12-29,499.869
2008-12-30,509.193
2008-12-31,510.816
2009-01-01,513.742
2009-01-02,515.63
2009-01-05,523.26
2009-01-06,529.699
2009-01-07,526.702
2009-01-08,511.028
2009-01-09,510.022
2009-01-12,497.682
2009-01-13,494.786
2009-01-14,493.256
2009-01-15,477.7
2009-01-16,487.253
2009-01-19,486.312
2009-01-20,475.059
2009-01-21,471.476
2009-01-22,470.9
2009-01-23,463.688
2009-01-26,467.276
2009-01-27,469.542
2009-01-28,477.245
2009-01-29,476.169
2009-01-30,475.712
2009-02-02,470.285
2009-02-03,475.926
2009-02-04,481.63
2009-02-05,480.023
2009-02-06,489.896
2009-02-09,494.683
2009-02-10,494.63
2009-02-11,492.569
2009-02-12,487.189
2009-02-13,496.172
2009-02-16,492.611
2009-02-17,474.319
2009-02-18,472.049
2009-02-19,473.799
2009-02-20,460.362
2009-02-23,465.116
2009-02-24,457.706
2009-02-25,457.98
2009-02-26,457.851
2009-02-27,455.442
2009-03-02,436.988
2009-03-03,436.039
2009-03-04,446.587
2009-03-05,443.399
2009-03-06,444.073
2009-03-09,442.901
2009-03-10,453.142
2009-03-11,459.843
2009-03-12,460.436
2009-03-13,468.716
2009-03-16,479.003
2009-03-17,483.186
2009-03-18,486.802
2009-03-19,498.154
2009-03-20,497.728
2009-03-23,513.664
2009-03-24,518.706
2009-03-25,525.349
2009-03-26,534.88
2009-03-27,534.774
2009-03-30,512.304
2009-03-31,520.256
2009-04-01,533.581
2009-04-02,558.385
2009-04-03,562.951
2009-04-06,572.589
2009-04-07,572.757
2009-04-08,567.833
2009-04-09,589.09
2009-04-10,594.865
2009-04-13,604.097
2009-04-14,611.154
2009-04-15,613.716
2009-04-16,618.105
2009-04-17,607.315
2009-04-20,602.483
2009-04-21,606.107
2009-04-22,610.171
2009-04-23,616.139
2009-04-24,625.102
2009-04-27,610.254
2009-04-28,593.801
2009-04-29,610.606
2009-04-30,634.395
2009-05-01,634.472
2009-05-04,660.352
2009-05-05,663.546
2009-05-06,676.088
2009-05-07,687.711
2009-05-08,699.811
2009-05-11,702.983
2009-05-12,701.174
2009-05-13,702.908
2009-05-14,696.671
2009-05-15,706.386
2009-05-18,726.452
2009-05-19,742.549
2009-05-20,756.005
2009-05-21,753.966
2009-05-22,763.74
2009-05-25,773.937
2009-05-26,759.904
2009-05-27,774.312
2009-05-28,777.099
2009-05-29,787.57
2009-06-01,813.164
2009-06-02,811.012
2009-06-03,809.874
2009-06-04,809.234
2009-06-05,814.287
2009-06-08,799.018
2009-06-09,793.27
2009-06-10,805.156
2009-06-11,809.453
2009-06-12,809.523
2009-06-15,787.202
2009-06-16,784.403
2009-06-17,773.77
2009-06-18,766.507
2009-06-19,773.74
2009-06-22,766.088
2009-06-23,753.282
2009-06-24,770.032
2009-06-25,776.768
2009-06-26,786.073
2009-06-29,789.243
2009-06-30,786.636
2009-07-01,797.246
2009-07-02,795.587
2009-07-03,799.951
2009-07-06,789.361
2009-07-07,791.51
2009-07-08,778.377
2009-07-09,782.728
2009-07-10,778.189
2009-07-13,760.014
2009-07-14,776.886
2009-07-15,801.103
2009-07-16,805.736
2009-07-17,815.79
2009-07-20,836.456
2009-07-21,840.807
2009-07-22,841.756
2009-07-23,856.606
2009-07-24,862.752
2009-07-27,875.493
2009-07-28,883.861
2009-07-29,871.796
2009-07-30,877.998
2009-07-31,892.057
2009-08-03,913.602
2009-08-04,910.289
2009-08-05,903.385
2009-08-06,901.94
2009-08-07,899.836
2009-08-10,903.104
2009-08-11,898.199
2009-08-12,896.49
2009-08-13,915.371
2009-08-14,911.371
2009-08-17,877.16
2009-08-18,881.102
2009-08-19,878.592
2009-08-20,891.951
2009-08-21,899.386
2009-08-24,915.49
2009-08-25,913.612
2009-08-26,912.574
2009-08-27,908.631
2009-08-28,914.428
2009-08-31,908.888
2009-09-01,911.141
2009-09-02,901.273
2009-09-03,914.23
2009-09-04,925.826
2009-09-07,938.141
2009-09-08,945.515
2009-09-09,942.294
2009-09-10,943.705
2009-09-11,953.524
2009-09-14,947.207
2009-09-15,955.907
2009-09-16,972.542
2009-09-17,975.43
2009-09-18,981.534
2009-09-21,977.952
2009-09-22,984.447
2009-09-23,976.96
2009-09-24,972.222
2009-09-25,976.966
2009-09-28,970.931
2009-09-29,976.993
2009-09-30,982.502
2009-10-01,979.632
2009-10-02,972.719
2009-10-05,978.912
2009-10-06,995.37
2009-10-07,1003.279
2009-10-08,1009.218
2009-10-09,1012.584
2009-10-12,1019.946
2009-10-13,1023.189
2009-10-14,1039.988
2009-10-15,1039.884
2009-10-16,1038.502
2009-10-19,1047.933
2009-10-20,1048.356
2009-10-21,1046.534
2009-10-22,1036.735
2009-10-23,1044.7
2009-10-26,1038.797
2009-10-27,1019.125
2009-10-28,994.304
2009-10-29,988.878
2009-10-30,988.392
2009-11-02,984.299
2009-11-03,972.634
2009-11-04,996.189
2009-11-05,1000.36
2009-11-06,1009.692
2009-11-09,1028.545
2009-11-10,1026.948
2009-11-11,1039.677
2009-11-12,1033.91
2009-11-13,1038.574
2009-11-16,1051.191
2009-11-17,1046.474
2009-11-18,1050.454
2009-11-19,1039.302
2009-11-20,1038.893
2009-11-23,1047.27
2009-11-24,1043.633
2009-11-25,1050.97
2009-11-26,1035.82
2009-11-27,1013.68
2009-11-30,1033.334
2009-12-01,1049.54
2009-12-02,1060.706
2009-12-03,1066.255
2009-12-04,1064.071
2009-12-07,1066.691
2009-12-08,1064.194
2009-12-09,1060.0
2009-12-10,1056.991
2009-12-11,1068.006
2009-12-14,1073.036
2009-12-15,1069.322
2009-12-16,1066.376
2009-12-17,1054.293
2009-12-18,1049.984
2009-12-21,1048.558
2009-12-22,1055.27
2009-12-23,1063.494
2009-12-24,1073.031
2009-12-25,1074.638
2009-12-28,1080.077
2009-12-29,1082.304
2009-12-30,1088.858
2009-12-31,1096.585
2010-01-01,1096.585
2010-01-04,1114.771
2010-01-05,1123.286
2010-01-06,1133.646
2010-01-07,1130.765
2010-01-08,1137.61
2010-01-11,1151.619
2010-01-12,1144.762
2010-01-13,1137.541
2010-01-14,1147.961
2010-01-15,1152.611
2010-01-18,1156.03
2010-01-19,1152.257
2010-01-20,1141.666
2010-01-21,1125.185
2010-01-22,1105.976
2010-01-25,1096.398
2010-01-26,1067.627
2010-01-27,1050.262
2010-01-28,1063.244
2010-01-29,1059.464
2010-02-01,1059.078
2010-02-02,1059.946
2010-02-03,1073.471
2010-02-04,1056.43
2010-02-05,1020.715
2010-02-08,1016.632
2010-02-09,1028.657
2010-02-10,1036.026
2010-02-11,1046.208
2010-02-12,1049.062
2010-02-15,1051.219
2010-02-16,1056.991
2010-02-17,1066.468
2010-02-18,1063.128
2010-02-19,1053.129
2010-02-22,1063.443
2010-02-23,1062.437
2010-02-24,1058.038
2010-02-25,1049.872
2010-02-26,1064.01
2010-03-01,1075.199
2010-03-02,1085.742
2010-03-03,1096.971
2010-03-04,1097.345
2010-03-05,1108.609
2010-03-08,1119.779
2010-03-09,1116.173
2010-03-10,1122.245
2010-03-11,1119.569
2010-03-12,1123.328
2010-03-15,1114.462
2010-03-16,1122.188
2010-03-17,1137.769
2010-03-18,1138.086
2010-03-19,1138.74
2010-03-22,1134.429
2010-03-23,1137.909
2010-03-24,1137.307
2010-03-25,1136.008
2010-03-26,1141.581
2010-03-29,1151.929
2010-03-30,1156.054
2010-03-31,1159.534
2010-04-01,1171.812
2010-04-02,1173.58
2010-04-05,1180.951
2010-04-06,1184.892
2010-04-07,1192.916
2010-04-08,1189.177
2010-04-09,1198.031
2010-04-12,1201.153
2010-04-13,1191.426
2010-04-14,1203.828
2010-04-15,1208.544
2010-04-16,1199.525
2010-04-19,1169.13
2010-04-20,1185.117
2010-04-21,1196.26
2010-04-22,1193.254
2010-04-23,1196.896
2010-04-26,1208.427
2010-04-27,1198.184
2010-04-28,1182.415
2010-04-29,1190.015
2010-04-30,1193.56
2010-05-03,1185.283
2010-05-04,1170.106
2010-05-05,1144.392
2010-05-06,1114.384
2010-05-07,1087.255
2010-05-10,1131.362
2010-05-11,1121.703
2010-05-12,1127.699
2010-05-13,1140.979
2010-05-14,1131.52
2010-05-17,1102.57
2010-05-18,1105.46
2010-05-19,1078.345
2010-05-20,1046.09
2010-05-21,1038.158
2010-05-24,1042.207
2010-05-25,994.695
2010-05-26,1013.933
2010-05-27,1042.955
2010-05-28,1062.777
2010-05-31,1068.73
2010-06-01,1052.203
2010-06-02,1051.209
2010-06-03,1069.889
2010-06-04,1062.705
2010-06-07,1035.725
2010-06-08,1040.643
2010-06-09,1041.12
2010-06-10,1050.246
2010-06-11,1059.046
2010-06-14,1076.668
2010-06-15,1081.711
2010-06-16,1085.998
2010-06-17,1092.589
2010-06-18,1098.981
2010-06-21,1125.981
2010-06-22,1118.962
2010-06-23,1114.121
2010-06-24,1113.488
2010-06-25,1103.151
2010-06-28,1110.082
2010-06-29,1086.456
2010-06-30,1083.568
2010-07-01,1076.291
2010-07-02,1079.369
2010-07-05,1081.321
2010-07-06,1093.649
2010-07-07,1093.703
2010-07-08,1108.212
2010-07-09,1119.994
2010-07-12,1122.86
2010-07-13,1121.847
2010-07-14,1130.442
2010-07-15,1129.313
2010-07-16,1125.563
2010-07-19,1121.392
2010-07-20,1127.009
2010-07-21,1134.249
2010-07-22,1140.838
2010-07-23,1148.226
2010-07-26,1152.575
2010-07-27,1157.807
