Date,ITALY GROWTH Standard (Large+Mid Cap)
2005-06-16,1950.448
2005-06-17,1972.849
2005-06-20,1946.251
2005-06-21,1956.214
2005-06-22,1952.919
2005-06-23,1933.109
2005-06-24,1918.833
2005-06-27,1910.958
2005-06-28,1909.947
2005-06-29,1924.567
2005-06-30,1943.023
2005-07-01,1931.068
2005-07-04,1917.72
2005-07-05,1910.845
2005-07-06,1917.423
2005-07-07,1879.918
2005-07-08,1900.607
2005-07-11,1941.137
2005-07-12,1957.198
2005-07-13,1955.267
2005-07-14,1974.692
2005-07-15,1961.429
2005-07-18,1969.864
2005-07-19,1981.085
2005-07-20,1979.85
2005-07-21,1999.382
2005-07-22,2002.57
2005-07-25,1991.101
2005-07-26,1986.074
2005-07-27,1995.365
2005-07-28,2007.261
2005-07-29,2009.99
2005-08-01,2018.656
2005-08-02,2033.34
2005-08-03,2045.998
2005-08-04,2032.408
2005-08-05,2018.389
2005-08-08,2026.972
2005-08-09,2036.585
2005-08-10,2052.938
2005-08-11,2051.767
2005-08-12,2041.017
2005-08-15,2030.1
2005-08-16,2016.587
2005-08-17,2007.023
2005-08-18,1973.954
2005-08-19,1988.277
2005-08-22,2002.239
2005-08-23,1985.676
2005-08-24,1998.836
2005-08-25,1988.131
2005-08-26,1977.507
2005-08-29,1970.753
2005-08-30,1950.615
2005-08-31,1979.568
2005-09-01,2012.799
2005-09-02,2028.389
2005-09-05,2036.214
2005-09-06,2047.415
2005-09-07,2047.25
2005-09-08,2047.654
2005-09-09,2049.793
2005-09-12,2038.683
2005-09-13,2025.027
2005-09-14,2043.895
2005-09-15,2020.56
2005-09-16,2030.829
2005-09-19,2013.062
2005-09-20,2019.03
2005-09-21,2022.356
2005-09-22,1992.843
2005-09-23,1987.896
2005-09-26,2010.756
2005-09-27,2000.709
2005-09-28,2025.06
2005-09-29,2017.79
2005-09-30,2028.859
2005-10-03,2007.735
2005-10-04,2015.766
2005-10-05,1996.294
2005-10-06,2017.713
2005-10-07,1994.588
2005-10-10,1984.256
2005-10-11,1964.501
2005-10-12,1957.873
2005-10-13,1931.915
2005-10-14,1966.083
2005-10-17,1949.661
2005-10-18,1916.851
2005-10-19,1898.032
2005-10-20,1896.44
2005-10-21,1910.361
2005-10-24,1912.586
2005-10-25,1925.745
2005-10-26,1923.26
2005-10-27,1892.848
2005-10-28,1886.384
2005-10-31,1895.166
2005-11-01,1897.083
2005-11-02,1916.221
2005-11-03,1927.402
2005-11-04,1890.932
2005-11-07,1903.065
2005-11-08,1894.907
2005-11-09,1890.96
2005-11-10,1891.145
2005-11-11,1902.664
2005-11-14,1894.598
2005-11-15,1879.749
2005-11-16,1875.98
2005-11-17,1892.257
2005-11-18,1899.053
2005-11-21,1908.04
2005-11-22,1904.475
2005-11-23,1929.538
2005-11-24,1926.645
2005-11-25,1919.569
2005-11-28,1923.361
2005-11-29,1926.943
2005-11-30,1920.747
2005-12-01,1929.891
2005-12-02,1935.277
2005-12-05,1940.632
2005-12-06,1957.85
2005-12-07,1945.147
2005-12-08,1967.805
2005-12-09,1963.044
2005-12-12,1990.066
2005-12-13,1984.196
2005-12-14,2004.116
2005-12-15,1987.092
2005-12-16,2011.482
2005-12-19,2025.709
2005-12-20,2024.74
2005-12-21,2025.709
2005-12-22,2030.441
2005-12-23,2030.01
2005-12-26,2030.01
2005-12-27,2032.043
2005-12-28,2046.222
2005-12-29,2036.413
2005-12-30,2013.307
2006-01-02,2022.149
2006-01-03,2062.025
2006-01-04,2100.297
2006-01-05,2090.94
2006-01-06,2110.415
2006-01-09,2080.819
2006-01-10,2069.354
2006-01-11,2084.145
2006-01-12,2080.446
2006-01-13,2070.868
2006-01-16,2095.073
2006-01-17,2071.8
2006-01-18,2063.704
2006-01-19,2076.573
2006-01-20,2047.814
2006-01-23,2087.853
2006-01-24,2082.956
2006-01-25,2102.192
2006-01-26,2129.886
2006-01-27,2113.725
2006-01-30,2102.167
2006-01-31,2109.603
2006-02-01,2121.124
2006-02-02,2099.522
2006-02-03,2084.622
2006-02-06,2122.557
2006-02-07,2117.828
2006-02-08,2120.959
2006-02-09,2139.222
2006-02-10,2122.2
2006-02-13,2132.847
2006-02-14,2132.836
2006-02-15,2134.544
2006-02-16,2145.352
2006-02-17,2167.713
2006-02-20,2184.458
2006-02-21,2175.065
2006-02-22,2193.493
2006-02-23,2198.947
2006-02-24,2200.611
2006-02-27,2212.104
2006-02-28,2183.479
2006-03-01,2203.09
2006-03-02,2183.904
2006-03-03,2191.159
2006-03-06,2226.816
2006-03-07,2195.914
2006-03-08,2184.601
2006-03-09,2215.074
2006-03-10,2229.879
2006-03-13,2253.048
2006-03-14,2279.437
2006-03-15,2286.903
2006-03-16,2312.169
2006-03-17,2312.018
2006-03-20,2317.631
2006-03-21,2305.136
2006-03-22,2306.824
2006-03-23,2266.498
2006-03-24,2253.754
2006-03-27,2234.699
2006-03-28,2222.493
2006-03-29,2205.717
2006-03-30,2264.268
2006-03-31,2238.769
2006-04-03,2258.898
2006-04-04,2280.314
2006-04-05,2303.394
2006-04-06,2292.253
2006-04-07,2242.861
2006-04-10,2266.079
2006-04-11,2218.467
2006-04-12,2220.8
2006-04-13,2212.67
2006-04-14,2212.67
2006-04-17,2247.814
2006-04-18,2237.221
2006-04-19,2282.359
2006-04-20,2296.132
2006-04-21,2312.253
2006-04-24,2305.061
2006-04-25,2307.585
2006-04-26,2337.448
2006-04-27,2348.95
2006-04-28,2337.737
2006-05-01,2341.82
2006-05-02,2362.196
2006-05-03,2333.492
2006-05-04,2362.893
2006-05-05,2392.993
2006-05-08,2401.597
2006-05-09,2418.582
2006-05-10,2419.124
2006-05-11,2415.005
2006-05-12,2385.089
2006-05-15,2354.892
2006-05-16,2352.533
2006-05-17,2280.307
2006-05-18,2279.366
2006-05-19,2262.274
2006-05-22,2237.555
2006-05-23,2265.289
2006-05-24,2237.898
2006-05-25,2274.398
2006-05-26,2288.96
2006-05-29,2292.839
2006-05-30,2268.325
2006-05-31,2301.476
2006-06-01,2308.147
2006-06-02,2325.656
2006-06-05,2319.736
2006-06-06,2246.756
2006-06-07,2259.946
2006-06-08,2189.09
2006-06-09,2222.659
2006-06-12,2180.91
2006-06-13,2137.675
2006-06-14,2158.044
2006-06-15,2203.674
2006-06-16,2183.115
2006-06-19,2196.039
2006-06-20,2208.965
2006-06-21,2231.182
2006-06-22,2225.072
2006-06-23,2213.277
2006-06-26,2206.217
2006-06-27,2206.885
2006-06-28,2206.844
2006-06-29,2240.658
2006-06-30,2306.05
2006-07-03,2320.467
2006-07-04,2322.749
2006-07-05,2281.048
2006-07-06,2298.353
2006-07-07,2298.479
2006-07-10,2295.348
2006-07-11,2271.383
2006-07-12,2263.705
2006-07-13,2228.656
2006-07-14,2200.439
2006-07-17,2168.801
2006-07-18,2160.054
2006-07-19,2227.162
2006-07-20,2242.058
2006-07-21,2226.517
2006-07-24,2252.094
2006-07-25,2242.24
2006-07-26,2255.492
2006-07-27,2293.387
2006-07-28,2312.806
2006-07-31,2305.133
2006-08-01,2280.754
2006-08-02,2316.744
2006-08-03,2297.594
2006-08-04,2342.679
2006-08-07,2313.015
2006-08-08,2318.479
2006-08-09,2337.825
2006-08-10,2304.683
2006-08-11,2300.678
2006-08-14,2312.723
2006-08-15,2320.344
2006-08-16,2362.226
2006-08-17,2390.444
2006-08-18,2384.252
2006-08-21,2390.531
2006-08-22,2378.428
2006-08-23,2356.882
2006-08-24,2412.551
2006-08-25,2415.393
2006-08-28,2421.67
2006-08-29,2426.008
2006-08-30,2458.722
2006-08-31,2454.335
2006-09-01,2477.901
2006-09-04,2483.296
2006-09-05,2462.497
2006-09-06,2442.05
2006-09-07,2419.375
2006-09-08,2414.739
2006-09-11,2412.109
2006-09-12,2425.309
2006-09-13,2426.602
2006-09-14,2439.13
2006-09-15,2424.912
2006-09-18,2426.575
2006-09-19,2409.56
2006-09-20,2436.024
2006-09-21,2453.738
2006-09-22,2451.199
2006-09-25,2443.27
2006-09-26,2443.736
2006-09-27,2454.024
2006-09-28,2447.313
2006-09-29,2445.395
2006-10-02,2456.915
2006-10-03,2457.979
2006-10-04,2470.487
2006-10-05,2484.591
2006-10-06,2466.921
2006-10-09,2480.705
2006-10-10,2501.345
2006-10-11,2511.553
2006-10-12,2513.7
2006-10-13,2492.715
2006-10-16,2492.719
2006-10-17,2454.195
2006-10-18,2472.564
2006-10-19,2480.772
2006-10-20,2484.937
2006-10-23,2477.03
2006-10-24,2472.423
2006-10-25,2474.785
2006-10-26,2482.221
2006-10-27,2490.087
2006-10-30,2501.768
2006-10-31,2525.387
2006-11-01,2542.075
2006-11-02,2527.86
2006-11-03,2528.331
2006-11-06,2555.12
2006-11-07,2575.684
2006-11-08,2564.832
2006-11-09,2564.323
2006-11-10,2579.722
2006-11-13,2579.441
2006-11-14,2566.609
2006-11-15,2584.954
2006-11-16,2579.569
2006-11-17,2585.831
2006-11-20,2593.077
2006-11-21,2603.916
2006-11-22,2630.389
2006-11-23,2634.148
2006-11-24,2644.942
2006-11-27,2609.062
2006-11-28,2631.007
2006-11-29,2645.394
2006-11-30,2653.105
2006-12-01,2647.467
2006-12-04,2666.057
2006-12-05,2674.375
2006-12-06,2681.81
2006-12-07,2701.459
2006-12-08,2704.737
2006-12-11,2698.83
2006-12-12,2692.493
2006-12-13,2696.469
2006-12-14,2675.422
2006-12-15,2678.798
2006-12-18,2672.904
2006-12-19,2688.502
2006-12-20,2692.191
2006-12-21,2691.77
2006-12-22,2664.422
2006-12-25,2664.422
2006-12-26,2660.27
2006-12-27,2687.393
2006-12-28,2702.77
2006-12-29,2725.213
2007-01-01,2725.213
2007-01-02,2778.64
2007-01-03,2768.518
2007-01-04,2732.334
2007-01-05,2696.99
2007-01-08,2692.548
2007-01-09,2698.513
2007-01-10,2677.243
2007-01-11,2702.684
2007-01-12,2726.377
2007-01-15,2740.637
2007-01-16,2724.787
2007-01-17,2710.971
2007-01-18,2701.118
2007-01-19,2724.295
2007-01-22,2716.704
2007-01-23,2740.143
2007-01-24,2752.244
2007-01-25,2750.78
2007-01-26,2712.676
2007-01-29,2729.943
2007-01-30,2736.13
2007-01-31,2733.384
2007-02-01,2757.678
2007-02-02,2763.075
2007-02-05,2746.562
2007-02-06,2748.007
2007-02-07,2775.059
2007-02-08,2757.314
2007-02-09,2775.285
2007-02-12,2739.174
2007-02-13,2759.031
2007-02-14,2803.726
2007-02-15,2809.24
2007-02-16,2804.487
2007-02-19,2812.558
2007-02-20,2797.068
2007-02-21,2768.985
2007-02-22,2778.908
2007-02-23,2793.514
2007-02-26,2810.54
2007-02-27,2741.674
2007-02-28,2713.667
2007-03-01,2670.102
2007-03-02,2657.244
2007-03-05,2611.581
2007-03-06,2629.794
2007-03-07,2629.362
2007-03-08,2661.157
2007-03-09,2656.758
2007-03-12,2656.456
2007-03-13,2632.241
2007-03-14,2571.351
2007-03-15,2620.503
2007-03-16,2623.574
2007-03-19,2675.686
2007-03-20,2686.105
2007-03-21,2708.429
2007-03-22,2780.191
2007-03-23,2786.659
2007-03-26,2754.992
2007-03-27,2758.509
2007-03-28,2738.401
2007-03-29,2770.407
2007-03-30,2764.144
2007-04-02,2775.743
2007-04-03,2804.305
2007-04-04,2802.888
2007-04-05,2814.285
2007-04-06,2814.285
2007-04-09,2799.623
2007-04-10,2857.413
2007-04-11,2855.984
2007-04-12,2860.775
2007-04-13,2873.661
2007-04-16,2920.838
2007-04-17,2928.65
2007-04-18,2917.305
2007-04-19,2901.704
2007-04-20,2944.234
2007-04-23,2947.457
2007-04-24,2953.49
2007-04-25,3001.6
2007-04-26,2998.769
2007-04-27,2996.95
2007-04-30,3007.72
2007-05-01,2996.481
2007-05-02,3002.967
2007-05-03,2981.326
2007-05-04,3009.559
2007-05-07,3022.899
2007-05-08,2976.252
2007-05-09,3007.617
2007-05-10,2975.104
2007-05-11,2981.149
2007-05-14,2986.178
2007-05-15,3030.191
2007-05-16,3007.037
2007-05-17,2998.457
2007-05-18,3020.841
2007-05-21,3004.518
2007-05-22,2985.407
2007-05-23,3000.439
2007-05-24,2942.094
2007-05-25,2955.373
2007-05-28,2970.881
2007-05-29,2963.248
2007-05-30,2950.438
2007-05-31,2961.137
2007-06-01,2946.296
2007-06-04,2941.387
2007-06-05,2948.651
2007-06-06,2893.43
2007-06-07,2854.713
2007-06-08,2816.866
2007-06-11,2826.393
2007-06-12,2815.751
2007-06-13,2822.475
2007-06-14,2869.157
2007-06-15,2920.366
2007-06-18,2920.015
2007-06-19,2921.582
2007-06-20,2923.214
2007-06-21,2898.611
2007-06-22,2884.454
2007-06-25,2885.748
2007-06-26,2852.111
2007-06-27,2841.428
2007-06-28,2851.716
2007-06-29,2873.71
2007-07-02,2894.26
2007-07-03,2920.869
2007-07-04,2931.042
2007-07-05,2900.853
2007-07-06,2919.102
2007-07-09,2934.271
2007-07-10,2918.566
2007-07-11,2914.44
2007-07-12,2935.404
2007-07-13,2954.344
2007-07-16,2955.304
2007-07-17,2952.393
2007-07-18,2934.557
2007-07-19,2963.126
2007-07-20,2928.923
2007-07-23,2940.645
2007-07-24,2887.796
2007-07-25,2841.081
2007-07-26,2771.41
2007-07-27,2764.592
2007-07-30,2770.916
2007-07-31,2811.576
2007-08-01,2754.429
2007-08-02,2783.214
2007-08-03,2783.44
2007-08-06,2778.67
2007-08-07,2805.559
2007-08-08,2873.486
2007-08-09,2824.968
2007-08-10,2759.352
2007-08-13,2776.172
2007-08-14,2751.104
2007-08-15,2730.428
2007-08-16,2628.955
2007-08-17,2682.759
2007-08-20,2687.793
2007-08-21,2695.356
2007-08-22,2742.541
2007-08-23,2762.388
2007-08-24,2785.007
2007-08-27,2794.288
2007-08-28,2746.156
2007-08-29,2765.328
2007-08-30,2783.679
2007-08-31,2808.508
2007-09-03,2821.491
2007-09-04,2826.63
2007-09-05,2770.83
2007-09-06,2778.294
2007-09-07,2732.998
2007-09-10,2725.155
2007-09-11,2766.637
2007-09-12,2790.595
2007-09-13,2810.063
2007-09-14,2790.448
2007-09-17,2765.726
2007-09-18,2803.279
2007-09-19,2867.019
2007-09-20,2866.722
2007-09-21,2879.925
2007-09-24,2889.115
2007-09-25,2880.796
2007-09-26,2906.448
2007-09-27,2911.607
2007-09-28,2913.31
2007-10-01,2955.256
2007-10-02,2932.184
2007-10-03,2926.626
2007-10-04,2934.753
2007-10-05,2944.602
2007-10-08,2925.068
2007-10-09,2959.236
2007-10-10,2968.26
2007-10-11,2997.514
2007-10-12,2999.026
2007-10-15,2973.01
2007-10-16,2938.229
2007-10-17,2943.062
2007-10-18,2944.48
2007-10-19,2945.288
2007-10-22,2884.167
2007-10-23,2929.368
2007-10-24,2914.192
2007-10-25,2997.057
2007-10-26,3036.589
2007-10-29,3037.067
2007-10-30,3027.987
2007-10-31,3065.283
2007-11-01,3015.602
2007-11-02,3026.665
2007-11-05,3001.642
2007-11-06,3017.788
2007-11-07,3024.409
2007-11-08,2994.757
2007-11-09,2930.895
2007-11-12,2926.903
2007-11-13,2955.228
2007-11-14,2988.909
2007-11-15,2958.747
2007-11-16,2970.996
2007-11-19,2911.838
2007-11-20,2952.854
2007-11-21,2883.645
2007-11-22,2887.541
2007-11-23,2929.681
2007-11-26,2926.388
2007-11-27,2937.44
2007-11-28,2977.135
2007-11-29,2978.972
2007-11-30,2981.986
2007-12-03,2967.874
2007-12-04,2951.617
2007-12-05,2965.702
2007-12-06,2936.398
2007-12-07,2962.725
2007-12-10,3014.632
2007-12-11,3005.25
2007-12-12,3000.253
2007-12-13,2954.063
2007-12-14,2921.636
2007-12-17,2863.821
2007-12-18,2871.218
2007-12-19,2844.313
2007-12-20,2823.513
2007-12-21,2852.632
2007-12-24,2858.983
2007-12-25,2858.983
2007-12-26,2878.634
2007-12-27,2906.06
2007-12-28,2952.9
2007-12-31,2936.032
2008-01-01,2936.032
2008-01-02,2908.096
2008-01-03,2886.755
2008-01-04,2838.55
2008-01-07,2835.6
2008-01-08,2846.647
2008-01-09,2806.701
2008-01-10,2819.885
2008-01-11,2840.021
2008-01-14,2887.988
2008-01-15,2808.859
2008-01-16,2772.868
2008-01-17,2744.617
2008-01-18,2681.67
2008-01-21,2534.682
2008-01-22,2600.338
2008-01-23,2486.092
2008-01-24,2595.202
2008-01-25,2604.798
2008-01-28,2629.821
2008-01-29,2666.774
2008-01-30,2637.235
2008-01-31,2643.526
2008-02-01,2667.955
2008-02-04,2677.899
2008-02-05,2562.174
2008-02-06,2583.884
2008-02-07,2507.073
2008-02-08,2496.873
2008-02-11,2462.363
2008-02-12,2548.072
2008-02-13,2550.62
2008-02-14,2559.118
2008-02-15,2548.188
2008-02-18,2571.458
2008-02-19,2602.146
2008-02-20,2568.187
2008-02-21,2600.074
2008-02-22,2563.226
2008-02-25,2598.347
2008-02-26,2652.009
2008-02-27,2705.97
2008-02-28,2680.014
2008-02-29,2640.936
2008-03-03,2618.844
2008-03-04,2567.408
2008-03-05,2641.791
2008-03-06,2611.024
2008-03-07,2576.176
2008-03-10,2540.036
2008-03-11,2578.863
2008-03-12,2621.359
2008-03-13,2599.886
2008-03-14,2598.523
2008-03-17,2546.965
2008-03-18,2618.542
2008-03-19,2561.563
2008-03-20,2522.073
2008-03-21,2522.073
2008-03-24,2518.474
2008-03-25,2634.785
2008-03-26,2646.935
2008-03-27,2679.361
2008-03-28,2692.962
2008-03-31,2716.314
2008-04-01,2718.805
2008-04-02,2755.593
2008-04-03,2759.415
2008-04-04,2789.267
2008-04-07,2805.619
2008-04-08,2803.125
2008-04-09,2811.143
2008-04-10,2795.924
2008-04-11,2775.401
2008-04-14,2748.677
2008-04-15,2735.127
2008-04-16,2790.414
2008-04-17,2778.357
2008-04-18,2795.121
2008-04-21,2816.085
2008-04-22,2807.616
2008-04-23,2789.297
2008-04-24,2765.747
2008-04-25,2786.339
2008-04-28,2771.097
2008-04-29,2755.08
2008-04-30,2766.808
2008-05-01,2745.749
2008-05-02,2772.222
2008-05-05,2779.131
2008-05-06,2780.523
2008-05-07,2768.523
2008-05-08,2750.179
2008-05-09,2716.297
2008-05-12,2721.911
2008-05-13,2710.906
2008-05-14,2733.754
2008-05-15,2722.007
2008-05-16,2733.388
2008-05-19,2762.738
2008-05-20,2728.068
2008-05-21,2738.074
2008-05-22,2717.633
2008-05-23,2701.537
2008-05-26,2696.361
2008-05-27,2679.374
2008-05-28,2686.72
2008-05-29,2666.978
2008-05-30,2698.169
2008-06-02,2654.461
2008-06-03,2654.937
2008-06-04,2636.864
2008-06-05,2640.136
2008-06-06,2609.445
2008-06-09,2606.591
2008-06-10,2537.332
2008-06-11,2495.696
2008-06-12,2493.835
2008-06-13,2482.659
2008-06-16,2495.539
2008-06-17,2505.416
2008-06-18,2472.119
2008-06-19,2460.134
2008-06-20,2425.68
2008-06-23,2400.216
2008-06-24,2386.836
2008-06-25,2426.257
2008-06-26,2408.726
2008-06-27,2402.774
2008-06-30,2407.562
2008-07-01,2370.02
2008-07-02,2415.117
2008-07-03,2392.16
2008-07-04,2352.605
2008-07-07,2363.988
2008-07-08,2326.636
2008-07-09,2366.383
2008-07-10,2345.216
2008-07-11,2287.268
2008-07-14,2292.279
2008-07-15,2246.0
2008-07-16,2239.563
2008-07-17,2283.716
2008-07-18,2313.171
2008-07-21,2321.214
2008-07-22,2317.599
2008-07-23,2368.681
2008-07-24,2346.144
2008-07-25,2338.522
2008-07-28,2328.254
2008-07-29,2304.757
2008-07-30,2308.507
2008-07-31,2306.161
2008-08-01,2284.01
2008-08-04,2269.942
2008-08-05,2330.4
2008-08-06,2341.525
2008-08-07,2341.972
2008-08-08,2297.86
2008-08-11,2346.322
2008-08-12,2316.89
2008-08-13,2259.155
2008-08-14,2259.343
2008-08-15,2227.797
2008-08-18,2243.249
2008-08-19,2191.568
2008-08-20,2169.093
2008-08-21,2151.916
2008-08-22,2178.785
2008-08-25,2152.534
2008-08-26,2141.744
2008-08-27,2148.906
2008-08-28,2209.733
2008-08-29,2221.756
2008-09-01,2212.034
2008-09-02,2246.364
2008-09-03,2234.255
2008-09-04,2156.932
2008-09-05,2087.446
2008-09-08,2142.528
2008-09-09,2127.67
2008-09-10,2110.004
2008-09-11,2074.475
2008-09-12,2131.521
2008-09-15,2049.533
2008-09-16,2000.411
2008-09-17,1961.642
2008-09-18,1989.54
2008-09-19,2140.103
2008-09-22,2153.303
2008-09-23,2146.019
2008-09-24,2134.992
2008-09-25,2194.239
2008-09-26,2162.144
2008-09-29,2056.206
2008-09-30,2013.116
2008-10-01,1984.572
2008-10-02,1916.862
2008-10-03,1937.831
2008-10-06,1739.798
2008-10-07,1741.533
2008-10-08,1693.439
2008-10-09,1631.313
2008-10-10,1558.0
2008-10-13,1719.043
2008-10-14,1758.061
2008-10-15,1697.52
2008-10-16,1573.522
2008-10-17,1599.922
2008-10-20,1624.283
2008-10-21,1586.987
2008-10-22,1503.813
2008-10-23,1482.995
2008-10-24,1380.633
2008-10-27,1286.554
2008-10-28,1251.499
2008-10-29,1393.312
2008-10-30,1414.496
2008-10-31,1433.3
2008-11-03,1475.348
2008-11-04,1580.694
2008-11-05,1567.012
2008-11-06,1485.193
2008-11-07,1488.363
2008-11-10,1497.46
2008-11-11,1359.736
2008-11-12,1321.317
2008-11-13,1339.764
2008-11-14,1352.869
2008-11-17,1298.541
2008-11-18,1296.748
2008-11-19,1257.221
2008-11-20,1220.476
2008-11-21,1174.509
2008-11-24,1285.471
2008-11-25,1305.613
2008-11-26,1304.917
2008-11-27,1333.9
2008-11-28,1328.33
2008-12-01,1260.739
2008-12-02,1282.657
2008-12-03,1279.057
2008-12-04,1271.406
2008-12-05,1228.131
2008-12-08,1305.787
2008-12-09,1335.125
2008-12-10,1355.76
2008-12-11,1398.889
2008-12-12,1388.601
2008-12-15,1431.954
2008-12-16,1443.707
2008-12-17,1502.545
2008-12-18,1515.114
2008-12-19,1475.835
2008-12-22,1444.624
2008-12-23,1435.065
2008-12-24,1439.645
2008-12-25,1439.645
2008-12-26,1446.593
2008-12-29,1464.895
2008-12-30,1478.175
2008-12-31,1452.676
2009-01-01,1452.676
2009-01-02,1475.46
2009-01-05,1460.289
2009-01-06,1458.533
2009-01-07,1477.089
2009-01-08,1486.953
2009-01-09,1411.476
2009-01-12,1386.436
2009-01-13,1337.272
2009-01-14,1292.574
2009-01-15,1251.041
2009-01-16,1310.969
2009-01-19,1275.698
2009-01-20,1236.073
2009-01-21,1215.295
2009-01-22,1203.313
2009-01-23,1161.099
2009-01-26,1238.067
2009-01-27,1234.831
2009-01-28,1282.666
2009-01-29,1240.113
2009-01-30,1194.992
2009-02-02,1164.844
2009-02-03,1186.12
2009-02-04,1205.718
2009-02-05,1208.815
2009-02-06,1230.505
2009-02-09,1269.781
2009-02-10,1223.384
2009-02-11,1202.851
2009-02-12,1165.139
2009-02-13,1175.774
2009-02-16,1149.711
2009-02-17,1085.403
2009-02-18,1070.3
2009-02-19,1094.073
2009-02-20,1037.965
2009-02-23,1032.271
2009-02-24,1028.612
2009-02-25,1001.904
2009-02-26,1019.348
2009-02-27,980.025
2009-03-02,930.636
2009-03-03,917.556
2009-03-04,948.652
2009-03-05,905.007
2009-03-06,883.987
2009-03-09,868.471
2009-03-10,915.991
2009-03-11,919.569
2009-03-12,925.937
2009-03-13,929.91
2009-03-16,964.624
2009-03-17,962.54
2009-03-18,977.781
2009-03-19,1060.833
2009-03-20,1056.234
2009-03-23,1100.854
2009-03-24,1102.144
2009-03-25,1141.297
2009-03-26,1162.962
2009-03-27,1136.931
2009-03-30,1068.659
2009-03-31,1100.461
2009-04-01,1093.234
2009-04-02,1148.418
2009-04-03,1147.221
2009-04-06,1138.384
2009-04-07,1111.036
2009-04-08,1125.017
2009-04-09,1149.424
2009-04-10,1149.424
2009-04-13,1159.171
2009-04-14,1182.953
2009-04-15,1193.722
2009-04-16,1228.625
2009-04-17,1249.44
2009-04-20,1201.292
2009-04-21,1196.776
2009-04-22,1233.86
2009-04-23,1237.322
2009-04-24,1295.819
2009-04-27,1277.989
2009-04-28,1249.018
2009-04-29,1284.038
2009-04-30,1301.467
2009-05-01,1301.664
2009-05-04,1351.507
2009-05-05,1345.536
2009-05-06,1373.524
2009-05-07,1384.801
2009-05-08,1423.272
2009-05-11,1424.127
2009-05-12,1439.605
2009-05-13,1382.065
2009-05-14,1376.39
2009-05-15,1391.598
2009-05-18,1415.537
2009-05-19,1448.158
2009-05-20,1487.919
2009-05-21,1447.964
2009-05-22,1473.779
2009-05-25,1477.078
2009-05-26,1495.448
2009-05-27,1487.037
2009-05-28,1480.131
2009-05-29,1487.284
2009-06-01,1523.92
2009-06-02,1552.849
2009-06-03,1507.824
2009-06-04,1506.397
2009-06-05,1496.094
2009-06-08,1458.277
2009-06-09,1477.617
2009-06-10,1505.176
2009-06-11,1527.672
2009-06-12,1503.735
2009-06-15,1447.394
2009-06-16,1445.519
2009-06-17,1383.263
2009-06-18,1390.72
2009-06-19,1401.938
2009-06-22,1349.823
2009-06-23,1359.053
2009-06-24,1405.384
2009-06-25,1390.526
2009-06-26,1407.001
2009-06-29,1428.755
2009-06-30,1429.722
2009-07-01,1458.635
2009-07-02,1415.566
2009-07-03,1405.154
2009-07-06,1374.132
2009-07-07,1371.659
2009-07-08,1335.517
2009-07-09,1360.014
2009-07-10,1336.433
2009-07-13,1366.105
2009-07-14,1385.306
2009-07-15,1439.913
2009-07-16,1454.405
2009-07-17,1469.483
2009-07-20,1489.292
2009-07-21,1512.264
2009-07-22,1510.549
2009-07-23,1536.108
2009-07-24,1522.314
2009-07-27,1532.437
2009-07-28,1511.492
2009-07-29,1512.552
2009-07-30,1538.204
2009-07-31,1556.47
2009-08-03,1610.421
2009-08-04,1602.914
2009-08-05,1594.291
2009-08-06,1593.326
2009-08-07,1585.054
2009-08-10,1580.627
2009-08-11,1562.23
2009-08-12,1578.688
2009-08-13,1615.786
2009-08-14,1595.051
2009-08-17,1537.881
2009-08-18,1553.673
2009-08-19,1563.278
2009-08-20,1574.58
2009-08-21,1606.881
2009-08-24,1626.056
2009-08-25,1627.563
2009-08-26,1615.683
2009-08-27,1610.35
2009-08-28,1633.74
2009-08-31,1613.217
2009-09-01,1580.948
2009-09-02,1561.464
2009-09-03,1574.746
2009-09-04,1590.12
2009-09-07,1617.875
2009-09-08,1649.712
2009-09-09,1677.737
2009-09-10,1680.246
2009-09-11,1697.108
2009-09-14,1701.081
2009-09-15,1702.91
2009-09-16,1742.968
2009-09-17,1758.248
2009-09-18,1760.258
2009-09-21,1725.69
2009-09-22,1752.111
2009-09-23,1745.039
2009-09-24,1725.907
2009-09-25,1728.431
2009-09-28,1744.848
2009-09-29,1732.734
2009-09-30,1741.058
2009-10-01,1728.629
2009-10-02,1699.667
2009-10-05,1716.443
2009-10-06,1771.854
2009-10-07,1762.786
2009-10-08,1794.248
2009-10-09,1816.118
2009-10-12,1857.169
2009-10-13,1848.664
2009-10-14,1875.958
2009-10-15,1878.686
2009-10-16,1864.56
2009-10-19,1889.284
2009-10-20,1884.301
2009-10-21,1884.897
2009-10-22,1867.526
2009-10-23,1860.513
2009-10-26,1828.231
2009-10-27,1794.966
2009-10-28,1733.113
2009-10-29,1782.16
2009-10-30,1727.915
2009-11-02,1751.564
2009-11-03,1731.416
2009-11-04,1798.536
2009-11-05,1806.897
2009-11-06,1803.272
2009-11-09,1857.247
2009-11-10,1844.621
2009-11-11,1855.109
2009-11-12,1842.667
2009-11-13,1839.821
2009-11-16,1883.538
2009-11-17,1855.999
2009-11-18,1876.979
2009-11-19,1830.57
2009-11-20,1810.475
2009-11-23,1863.07
2009-11-24,1844.507
2009-11-25,1850.912
2009-11-26,1785.785
2009-11-27,1803.818
2009-11-30,1787.959
2009-12-01,1851.626
2009-12-02,1855.405
