Date,ITALY GROWTH Standard (Large+Mid Cap)
2009-12-21,1470.146
2009-12-22,1474.679
2009-12-23,1494.299
2009-12-24,1496.853
2009-12-25,1496.853
2009-12-28,1516.278
2009-12-29,1525.16
2009-12-30,1507.135
2009-12-31,1512.036
2010-01-01,1512.036
2010-01-04,1543.568
2010-01-05,1555.03
2010-01-06,1551.877
2010-01-07,1549.134
2010-01-08,1553.069
2010-01-11,1574.083
2010-01-12,1555.654
2010-01-13,1568.266
2010-01-14,1580.9
2010-01-15,1554.801
2010-01-18,1562.811
2010-01-19,1564.965
2010-01-20,1508.532
2010-01-21,1480.975
2010-01-22,1471.044
2010-01-25,1457.262
2010-01-26,1450.219
2010-01-27,1427.705
2010-01-28,1398.767
2010-01-29,1410.663
2010-02-01,1407.379
2010-02-02,1440.376
2010-02-03,1425.905
2010-02-04,1362.251
2010-02-05,1312.013
2010-02-08,1317.829
2010-02-09,1316.463
2010-02-10,1335.165
2010-02-11,1326.213
2010-02-12,1317.776
2010-02-15,1327.002
2010-02-16,1346.322
2010-02-17,1361.655
2010-02-18,1363.272
2010-02-19,1358.303
2010-02-22,1371.562
2010-02-23,1337.99
2010-02-24,1352.698
2010-02-25,1300.265
2010-02-26,1326.581
2010-03-01,1326.857
2010-03-02,1344.422
2010-03-03,1373.025
2010-03-04,1373.996
2010-03-05,1392.604
2010-03-08,1406.233
2010-03-09,1400.49
2010-03-10,1430.078
2010-03-11,1428.239
2010-03-12,1445.559
2010-03-15,1425.105
2010-03-16,1451.522
2010-03-17,1452.55
2010-03-18,1429.754
2010-03-19,1427.243
2010-03-22,1417.221
2010-03-23,1436.564
2010-03-24,1420.508
2010-03-25,1429.143
2010-03-26,1425.98
2010-03-29,1435.954
2010-03-30,1424.01
2010-03-31,1431.183
2010-04-01,1456.652
2010-04-02,1456.652
2010-04-05,1453.317
2010-04-06,1457.855
2010-04-07,1443.841
2010-04-08,1421.612
2010-04-09,1443.057
2010-04-12,1465.298
2010-04-13,1447.863
2010-04-14,1459.301
2010-04-15,1457.762
2010-04-16,1412.747
2010-04-19,1394.69
2010-04-20,1433.439
2010-04-21,1413.226
2010-04-22,1369.256
2010-04-23,1389.348
2010-04-26,1400.595
2010-04-27,1360.24
2010-04-28,1316.217
2010-04-29,1336.468
2010-04-30,1329.285
2010-05-03,1324.321
2010-05-04,1253.594
2010-05-05,1221.335
2010-05-06,1168.681
2010-05-07,1125.34
2010-05-10,1254.635
2010-05-11,1237.681
2010-05-12,1245.788
2010-05-13,1234.002
2010-05-14,1156.583
2010-05-17,1148.418
2010-05-18,1180.999
2010-05-19,1137.233
2010-05-20,1117.161
2010-05-21,1156.846
2010-05-24,1122.594
2010-05-25,1077.512
2010-05-26,1111.323
2010-05-27,1166.871
2010-05-28,1158.561
2010-05-31,1160.545
2010-06-01,1147.964
2010-06-02,1131.897
2010-06-03,1152.386
2010-06-04,1100.232
2010-06-07,1080.182
2010-06-08,1068.538
2010-06-09,1098.785
2010-06-10,1131.553
2010-06-11,1137.915
2010-06-14,1189.511
2010-06-15,1207.216
2010-06-16,1210.739
2010-06-17,1211.964
2010-06-18,1217.697
2010-06-21,1235.952
2010-06-22,1219.264
2010-06-23,1194.025
2010-06-24,1173.005
2010-06-25,1161.698
2010-06-28,1185.875
2010-06-29,1120.751
2010-06-30,1126.649
2010-07-01,1119.936
2010-07-02,1149.133
2010-07-05,1124.653
2010-07-06,1172.163
2010-07-07,1196.644
2010-07-08,1217.283
2010-07-09,1223.989
2010-07-12,1222.95
2010-07-13,1254.11
2010-07-14,1256.561
2010-07-15,1254.905
2010-07-16,1244.705
2010-07-19,1246.337
2010-07-20,1226.814
2010-07-21,1242.953
2010-07-22,1281.234
2010-07-23,1273.723
2010-07-26,1294.044
2010-07-27,1301.612
2010-07-28,1295.267
2010-07-29,1307.557
2010-07-30,1296.161
2010-08-02,1341.927
2010-08-03,1346.905
2010-08-04,1340.305
2010-08-05,1329.675
2010-08-06,1321.913
2010-08-09,1325.96
2010-08-10,1298.653
2010-08-11,1239.72
2010-08-12,1229.524
2010-08-13,1220.099
2010-08-16,1226.458
2010-08-17,1246.291
2010-08-18,1239.808
2010-08-19,1217.364
2010-08-20,1178.808
2010-08-23,1180.131
2010-08-24,1162.616
2010-08-25,1146.128
2010-08-26,1172.577
2010-08-27,1182.664
2010-08-30,1171.537
2010-08-31,1174.879
2010-09-01,1223.122
2010-09-02,1225.01
2010-09-03,1237.48
2010-09-06,1236.812
2010-09-07,1207.365
2010-09-08,1219.553
2010-09-09,1230.586
2010-09-10,1236.535
2010-09-13,1259.826
2010-09-14,1273.816
2010-09-15,1275.939
2010-09-16,1273.869
2010-09-17,1264.401
2010-09-20,1293.28
2010-09-21,1299.484
2010-09-22,1308.169
2010-09-23,1294.7
2010-09-24,1329.561
2010-09-27,1321.41
2010-09-28,1330.553
2010-09-29,1333.443
2010-09-30,1348.552
2010-10-01,1355.586
2010-10-04,1328.591
2010-10-05,1367.582
2010-10-06,1385.949
2010-10-07,1398.505
2010-10-08,1402.564
2010-10-11,1409.641
2010-10-12,1404.994
2010-10-13,1449.745
2010-10-14,1461.786
2010-10-15,1452.518
2010-10-18,1453.407
2010-10-19,1422.471
2010-10-20,1455.55
2010-10-21,1476.919
2010-10-22,1466.331
2010-10-25,1478.072
2010-10-26,1452.663
2010-10-27,1435.015
2010-10-28,1463.364
2010-10-29,1465.842
2010-11-01,1451.49
2010-11-02,1480.634
2010-11-03,1476.285
2010-11-04,1528.481
2010-11-05,1507.546
2010-11-08,1496.751
2010-11-09,1533.303
2010-11-10,1481.801
2010-11-11,1466.183
2010-11-12,1461.602
2010-11-15,1463.188
2010-11-16,1416.029
2010-11-17,1427.512
2010-11-18,1456.028
2010-11-19,1458.458
2010-11-22,1432.383
2010-11-23,1389.766
2010-11-24,1396.304
2010-11-25,1404.565
2010-11-26,1376.815
2010-11-29,1322.107
2010-11-30,1306.517
2010-12-01,1352.354
2010-12-02,1407.763
2010-12-03,1436.895
2010-12-06,1414.043
2010-12-07,1434.643
2010-12-08,1442.426
2010-12-09,1443.451
2010-12-10,1448.8
2010-12-13,1481.805
2010-12-14,1481.05
2010-12-15,1456.457
2010-12-16,1435.22
2010-12-17,1418.57
2010-12-20,1438.805
2010-12-21,1469.848
2010-12-22,1468.045
2010-12-23,1466.816
2010-12-24,1472.597
2010-12-27,1458.844
2010-12-28,1453.387
2010-12-29,1453.899
2010-12-30,1453.48
2010-12-31,1468.089
2011-01-03,1487.074
2011-01-04,1483.235
2011-01-05,1461.999
2011-01-06,1449.658
2011-01-07,1443.015
2011-01-10,1412.589
2011-01-11,1432.54
2011-01-12,1493.246
2011-01-13,1526.685
2011-01-14,1534.86
2011-01-17,1523.414
2011-01-18,1546.939
2011-01-19,1566.489
2011-01-20,1550.96
2011-01-21,1591.275
2011-01-24,1594.712
2011-01-25,1585.695
2011-01-26,1603.889
2011-01-27,1620.673
2011-01-28,1588.078
2011-01-31,1600.512
2011-02-01,1642.036
2011-02-02,1648.689
2011-02-03,1619.773
2011-02-04,1619.761
2011-02-07,1635.342
2011-02-08,1647.369
2011-02-09,1648.488
2011-02-10,1624.515
2011-02-11,1631.198
2011-02-14,1619.169
2011-02-15,1636.281
2011-02-16,1654.607
2011-02-17,1666.29
2011-02-18,1669.164
2011-02-21,1614.119
2011-02-22,1598.449
2011-02-23,1597.944
2011-02-24,1590.668
2011-02-25,1617.99
2011-02-28,1633.121
2011-03-01,1626.476
2011-03-02,1630.992
2011-03-03,1634.773
2011-03-04,1633.101
2011-03-07,1632.573
2011-03-08,1630.36
2011-03-09,1641.477
2011-03-10,1593.433
2011-03-11,1577.706
2011-03-14,1589.4
2011-03-15,1558.293
2011-03-16,1512.009
2011-03-17,1546.862
2011-03-18,1568.427
2011-03-21,1597.474
2011-03-22,1602.159
2011-03-23,1605.397
2011-03-24,1640.836
2011-03-25,1630.938
2011-03-28,1633.369
2011-03-29,1617.939
2011-03-30,1647.29
2011-03-31,1643.221
2011-04-01,1657.806
2011-04-04,1667.697
2011-04-05,1667.508
2011-04-06,1709.474
2011-04-07,1690.069
2011-04-08,1725.828
2011-04-11,1727.594
2011-04-12,1699.581
2011-04-13,1705.107
2011-04-14,1677.024
2011-04-15,1675.22
2011-04-18,1605.562
2011-04-19,1625.672
2011-04-20,1668.726
2011-04-21,1696.641
2011-04-22,1696.641
2011-04-25,1695.419
2011-04-26,1709.377
2011-04-27,1730.29
2011-04-28,1762.049
2011-04-29,1768.207
2011-05-02,1775.741
2011-05-03,1758.004
2011-05-04,1729.46
2011-05-05,1682.584
2011-05-06,1695.885
2011-05-09,1649.073
2011-05-10,1682.134
2011-05-11,1675.649
2011-05-12,1644.859
2011-05-13,1654.732
2011-05-16,1652.146
2011-05-17,1625.393
2011-05-18,1634.206
2011-05-19,1641.248
2011-05-20,1606.815
2011-05-23,1562.351
2011-05-24,1580.927
2011-05-25,1591.134
2011-05-26,1581.875
2011-05-27,1614.551
2011-05-30,1614.466
2011-05-31,1651.927
2011-06-01,1643.051
2011-06-02,1630.23
2011-06-03,1649.501
2011-06-06,1641.116
2011-06-07,1647.338
2011-06-08,1610.073
2011-06-09,1609.178
2011-06-10,1572.748
2011-06-13,1568.744
2011-06-14,1602.238
2011-06-15,1552.047
2011-06-16,1519.219
2011-06-17,1550.154
2011-06-20,1526.677
2011-06-21,1570.54
2011-06-22,1567.878
2011-06-23,1493.692
2011-06-24,1472.647
2011-06-27,1492.078
2011-06-28,1506.241
2011-06-29,1545.547
2011-06-30,1570.458
2011-07-01,1587.709
2011-07-04,1584.802
2011-07-05,1576.02
2011-07-06,1518.864
2011-07-07,1533.966
2011-07-08,1473.305
2011-07-11,1406.491
2011-07-12,1419.404
2011-07-13,1461.024
2011-07-14,1450.797
2011-07-15,1444.248
2011-07-18,1401.146
2011-07-19,1442.242
2011-07-20,1473.124
2011-07-21,1534.299
2011-07-22,1530.578
2011-07-25,1519.623
2011-07-26,1542.77
2011-07-27,1497.107
2011-07-28,1489.266
2011-07-29,1485.465
2011-08-01,1428.038
2011-08-02,1387.762
2011-08-03,1371.913
2011-08-04,1267.514
2011-08-05,1244.722
2011-08-08,1175.422
2011-08-09,1198.926
2011-08-10,1134.674
2011-08-11,1184.665
2011-08-12,1230.269
2011-08-15,1250.174
2011-08-16,1243.585
2011-08-17,1260.12
2011-08-18,1164.918
2011-08-19,1139.307
2011-08-22,1145.457
2011-08-23,1127.664
2011-08-24,1156.818
2011-08-25,1153.053
2011-08-26,1151.099
2011-08-29,1187.715
2011-08-30,1187.26
2011-08-31,1234.365
2011-09-01,1222.244
2011-09-02,1168.536
2011-09-05,1100.998
2011-09-06,1079.629
2011-09-07,1133.762
2011-09-08,1139.612
2011-09-09,1066.699
2011-09-12,1024.926
2011-09-13,1046.878
2011-09-14,1071.232
2011-09-15,1114.833
2011-09-16,1102.443
2011-09-19,1060.205
2011-09-20,1083.715
2011-09-21,1069.819
2011-09-22,985.127
2011-09-23,988.524
2011-09-26,1002.224
2011-09-27,1063.909
2011-09-28,1045.397
2011-09-29,1057.272
2011-09-30,1019.273
2011-10-03,979.914
2011-10-04,937.518
2011-10-05,982.73
2011-10-06,1036.662
2011-10-07,1043.292
2011-10-10,1102.486
2011-10-11,1106.202
2011-10-12,1158.194
2011-10-13,1100.962
2011-10-14,1146.617
2011-10-17,1124.122
2011-10-18,1126.69
2011-10-19,1146.218
2011-10-20,1097.283
2011-10-21,1150.178
2011-10-24,1167.649
2011-10-25,1165.24
2011-10-26,1156.353
2011-10-27,1252.571
2011-10-28,1243.392
2011-10-31,1165.486
2011-11-01,1070.469
2011-11-02,1113.45
2011-11-03,1164.706
2011-11-04,1133.39
2011-11-07,1145.228
2011-11-08,1156.534
2011-11-09,1100.715
2011-11-10,1117.978
2011-11-11,1168.578
2011-11-14,1139.318
2011-11-15,1122.26
2011-11-16,1133.344
2011-11-17,1114.64
2011-11-18,1107.099
2011-11-21,1053.446
2011-11-22,1045.057
2011-11-23,1009.038
2011-11-24,1018.775
2011-11-25,1014.539
2011-11-28,1075.252
2011-11-29,1075.113
2011-11-30,1139.423
2011-12-01,1134.037
2011-12-02,1146.633
2011-12-05,1177.888
2011-12-06,1164.558
2011-12-07,1148.746
2011-12-08,1095.014
2011-12-09,1136.046
2011-12-12,1084.473
2011-12-13,1073.892
2011-12-14,1019.922
2011-12-15,1029.229
2011-12-16,1040.04
2011-12-19,1033.356
2011-12-20,1074.377
2011-12-21,1060.118
2011-12-22,1072.747
2011-12-23,1077.085
2011-12-26,1077.085
2011-12-27,1069.129
2011-12-28,1050.089
2011-12-29,1053.098
2011-12-30,1071.551
2012-01-02,1101.348
2012-01-03,1126.629
2012-01-04,1101.627
2012-01-05,1060.828
2012-01-06,1051.272
2012-01-09,1032.575
2012-01-10,1066.032
2012-01-11,1061.963
2012-01-12,1099.454
2012-01-13,1071.002
2012-01-16,1090.109
2012-01-17,1100.613
2012-01-18,1100.562
2012-01-19,1138.827
2012-01-20,1134.06
2012-01-23,1170.837
2012-01-24,1164.424
2012-01-25,1160.981
2012-01-26,1195.103
2012-01-27,1174.664
2012-01-30,1156.825
2012-01-31,1153.655
2012-02-01,1190.319
2012-02-02,1188.914
2012-02-03,1201.22
2012-02-06,1187.56
2012-02-07,1201.679
2012-02-08,1204.154
2012-02-09,1215.432
2012-02-10,1185.285
2012-02-13,1192.104
2012-02-14,1194.426
2012-02-15,1195.284
2012-02-16,1183.112
2012-02-17,1212.134
2012-02-20,1236.724
2012-02-21,1230.681
2012-02-22,1230.303
2012-02-23,1218.703
2012-02-24,1232.721
2012-02-27,1208.686
2012-02-28,1215.14
2012-02-29,1215.182
2012-03-01,1246.118
2012-03-02,1249.985
2012-03-05,1238.157
2012-03-06,1179.889
2012-03-07,1192.968
2012-03-08,1241.446
2012-03-09,1214.11
2012-03-12,1219.272
2012-03-13,1237.791
2012-03-14,1236.526
2012-03-15,1248.399
2012-03-16,1271.421
2012-03-19,1279.98
2012-03-20,1253.51
2012-03-21,1229.992
2012-03-22,1204.79
2012-03-23,1216.681
2012-03-26,1236.192
2012-03-27,1231.627
2012-03-28,1225.222
2012-03-29,1184.686
2012-03-30,1195.781
2012-04-02,1198.804
2012-04-03,1179.987
2012-04-04,1131.989
2012-04-05,1134.659
2012-04-06,1134.659
2012-04-09,1135.311
2012-04-10,1076.111
2012-04-11,1098.347
2012-04-12,1126.689
2012-04-13,1080.211
2012-04-16,1086.354
2012-04-17,1128.3
2012-04-18,1102.733
2012-04-19,1085.835
2012-04-20,1091.084
2012-04-23,1046.139
2012-04-24,1073.062
2012-04-25,1106.318
2012-04-26,1110.72
2012-04-27,1133.752
2012-04-30,1115.326
2012-05-01,1114.441
2012-05-02,1084.351
2012-05-03,1081.568
2012-05-04,1053.481
2012-05-07,1067.664
2012-05-08,1026.555
2012-05-09,1015.351
2012-05-10,1027.492
2012-05-11,1028.933
2012-05-14,995.269
2012-05-15,972.638
2012-05-16,962.561
2012-05-17,947.141
2012-05-18,938.412
2012-05-21,956.864
2012-05-22,992.285
2012-05-23,937.927
2012-05-24,944.272
2012-05-25,943.743
2012-05-28,944.116
2012-05-29,960.12
2012-05-30,927.016
2012-05-31,916.352
2012-06-01,883.135
2012-06-04,881.478
2012-06-05,883.921
2012-06-06,915.378
2012-06-07,945.171
2012-06-08,916.955
2012-06-11,910.609
2012-06-12,901.143
2012-06-13,888.998
2012-06-14,894.762
2012-06-15,924.915
2012-06-18,919.098
2012-06-19,947.761
2012-06-20,967.362
2012-06-21,956.963
2012-06-22,930.405
2012-06-25,896.988
2012-06-26,884.071
2012-06-27,907.085
2012-06-28,905.756
2012-06-29,984.328
2012-07-02,984.51
2012-07-03,1008.365
2012-07-04,1000.81
2012-07-05,983.019
2012-07-06,951.434
2012-07-09,949.988
2012-07-10,961.965
2012-07-11,946.402
2012-07-12,925.647
2012-07-13,944.107
2012-07-16,949.798
2012-07-17,945.509
2012-07-18,958.034
2012-07-19,971.845
2012-07-20,943.065
2012-07-23,909.216
2012-07-24,903.413
2012-07-25,920.828
2012-07-26,970.692
2012-07-27,1003.985
2012-07-30,1006.724
2012-07-31,1003.188
2012-08-01,1004.89
2012-08-02,965.438
2012-08-03,1017.678
2012-08-06,1044.11
2012-08-07,1054.85
2012-08-08,1040.424
2012-08-09,1038.394
2012-08-10,1037.095
2012-08-13,1033.977
2012-08-14,1042.183
2012-08-15,1038.842
2012-08-16,1054.046
2012-08-17,1059.502
2012-08-20,1043.332
2012-08-21,1077.203
2012-08-22,1064.147
2012-08-23,1066.472
2012-08-24,1052.27
2012-08-27,1056.012
2012-08-28,1052.704
2012-08-29,1045.275
2012-08-30,1030.128
2012-08-31,1053.945
2012-09-03,1065.547
2012-09-04,1048.649
2012-09-05,1045.414
2012-09-06,1076.592
2012-09-07,1104.415
2012-09-10,1098.232
2012-09-11,1106.894
2012-09-12,1126.564
2012-09-13,1121.463
2012-09-14,1174.972
2012-09-17,1162.22
2012-09-18,1138.142
2012-09-19,1139.947
2012-09-20,1115.555
2012-09-21,1124.66
2012-09-24,1117.029
2012-09-25,1121.299
2012-09-26,1084.073
2012-09-27,1083.811
2012-09-28,1064.588
2012-10-01,1096.019
2012-10-02,1096.53
2012-10-03,1094.204
2012-10-04,1099.815
2012-10-05,1121.879
2012-10-08,1093.824
2012-10-09,1082.363
2012-10-10,1076.028
2012-10-11,1092.15
2012-10-12,1074.649
2012-10-15,1067.918
2012-10-16,1089.688
2012-10-17,1111.031
2012-10-18,1108.485
2012-10-19,1088.433
2012-10-22,1092.821
2012-10-23,1065.981
2012-10-24,1075.975
2012-10-25,1067.954
2012-10-26,1073.562
2012-10-29,1060.733
2012-10-30,1075.851
2012-10-31,1082.062
2012-11-01,1094.954
2012-11-02,1085.827
2012-11-05,1073.827
2012-11-06,1078.5
2012-11-07,1052.896
2012-11-08,1034.735
2012-11-09,1033.413
2012-11-12,1030.151
2012-11-13,1038.029
2012-11-14,1027.953
2012-11-15,1019.713
2012-11-16,1003.941
2012-11-19,1041.906
2012-11-20,1042.105
2012-11-21,1044.747
2012-11-22,1064.846
2012-11-23,1077.733
2012-11-26,1067.465
2012-11-27,1064.436
2012-11-28,1060.746
2012-11-29,1088.009
2012-11-30,1091.863
2012-12-03,1100.613
2012-12-04,1106.334
2012-12-05,1092.436
2012-12-06,1076.246
2012-12-07,1058.287
2012-12-10,1038.859
2012-12-11,1056.977
2012-12-12,1069.45
2012-12-13,1074.649
2012-12-14,1079.705
2012-12-17,1087.935
2012-12-18,1095.401
2012-12-19,1110.625
2012-12-20,1113.117
2012-12-21,1110.714
2012-12-24,1112.442
2012-12-25,1112.442
2012-12-26,1114.719
2012-12-27,1113.871
2012-12-28,1107.609
2012-12-31,1104.509
2013-01-01,1104.509
2013-01-02,1154.654
2013-01-03,1144.329
2013-01-04,1138.968
2013-01-07,1133.967
2013-01-08,1133.529
2013-01-09,1140.825
2013-01-10,1164.541
2013-01-11,1179.728
2013-01-14,1168.191
2013-01-15,1165.981
2013-01-16,1157.253
2013-01-17,1178.744
2013-01-18,1168.924
2013-01-21,1183.131
2013-01-22,1191.641
2013-01-23,1194.272
2013-01-24,1206.012
2013-01-25,1204.431
2013-01-28,1213.971
2013-01-29,1200.438
2013-01-30,1134.715
2013-01-31,1142.498
2013-02-01,1149.676
2013-02-04,1095.547
2013-02-05,1101.514
2013-02-06,1098.919
2013-02-07,1088.71
2013-02-08,1102.507
2013-02-11,1093.865
2013-02-12,1099.697
2013-02-13,1106.427
2013-02-14,1092.14
2013-02-15,1089.063
2013-02-18,1080.466
2013-02-19,1095.868
2013-02-20,1093.107
2013-02-21,1051.858
2013-02-22,1062.624
2013-02-25,1071.992
2013-02-26,1028.414
2013-02-27,1052.857
2013-02-28,1056.535
2013-03-01,1034.397
2013-03-04,1022.31
2013-03-05,1065.007
2013-03-06,1053.247
2013-03-07,1057.954
2013-03-08,1071.621
2013-03-11,1073.049
2013-03-12,1074.631
2013-03-13,1064.409
2013-03-14,1102.798
2013-03-15,1098.533
2013-03-18,1085.383
2013-03-19,1063.119
2013-03-20,1082.786
2013-03-21,1072.114
2013-03-22,1098.03
2013-03-25,1070.186
2013-03-26,1066.617
2013-03-27,1051.998
2013-03-28,1049.842
2013-03-29,1049.842
2013-04-01,1050.333
2013-04-02,1059.963
2013-04-03,1044.245
2013-04-04,1030.198
2013-04-05,1042.355
2013-04-08,1043.119
2013-04-09,1049.414
2013-04-10,1082.713
2013-04-11,1094.32
2013-04-12,1069.586
2013-04-15,1051.628
2013-04-16,1043.448
2013-04-17,1022.171
2013-04-18,1032.511
2013-04-19,1054.395
2013-04-22,1075.43
2013-04-23,1095.915
2013-04-24,1096.572
2013-04-25,1110.578
2013-04-26,1107.827
2013-04-29,1134.212
2013-04-30,1124.445
2013-05-01,1125.212
2013-05-02,1107.379
2013-05-03,1126.679
2013-05-06,1115.65
2013-05-07,1128.562
2013-05-08,1151.566
2013-05-09,1148.446
2013-05-10,1148.011
2013-05-13,1142.256
2013-05-14,1150.832
2013-05-15,1149.542
2013-05-16,1154.489
2013-05-17,1146.489
2013-05-20,1154.557
2013-05-21,1167.841
2013-05-22,1177.466
2013-05-23,1140.234
2013-05-24,1142.165
2013-05-27,1155.669
2013-05-28,1165.451
2013-05-29,1151.362
2013-05-30,1170.776
2013-05-31,1158.041
2013-06-03,1154.892
2013-06-04,1159.282
2013-06-05,1155.806
2013-06-06,1132.151
2013-06-07,1141.512
2013-06-10,1133.054
2013-06-11,1123.59
2013-06-12,1108.865
2013-06-13,1114.969
2013-06-14,1116.029
2013-06-17,1114.088
2013-06-18,1121.85
2013-06-19,1113.222
2013-06-20,1061.303
2013-06-21,1036.143
2013-06-24,1036.243
2013-06-25,1037.706
2013-06-26,1043.412
2013-06-27,1048.497
2013-06-28,1030.697
2013-07-01,1054.631
2013-07-02,1046.382
2013-07-03,1040.723
2013-07-04,1068.876
2013-07-05,1043.253
2013-07-08,1069.076
2013-07-09,1065.249
2013-07-10,1060.906
2013-07-11,1072.752
2013-07-12,1059.335
2013-07-15,1069.632
2013-07-16,1073.204
2013-07-17,1083.046
2013-07-18,1110.76
2013-07-19,1121.247
2013-07-22,1137.049
2013-07-23,1132.937
2013-07-24,1149.058
2013-07-25,1146.492
2013-07-26,1147.226
2013-07-29,1140.74
2013-07-30,1158.264
2013-07-31,1164.276
2013-08-01,1182.129
2013-08-02,1180.748
2013-08-05,1175.696
2013-08-06,1185.71
2013-08-07,1197.787
2013-08-08,1231.159
2013-08-09,1233.439
2013-08-12,1235.65
2013-08-13,1241.248
2013-08-14,1248.255
2013-08-15,1246.844
2013-08-16,1266.365
2013-08-19,1232.824
2013-08-20,1221.423
2013-08-21,1206.798
2013-08-22,1239.785
2013-08-23,1244.048
2013-08-26,1217.3
2013-08-27,1185.812
2013-08-28,1182.488
2013-08-29,1181.838
2013-08-30,1159.362
2013-09-02,1179.387
2013-09-03,1171.567
2013-09-04,1157.369
2013-09-05,1159.208
2013-09-06,1172.564
2013-09-09,1202.375
2013-09-10,1207.88
2013-09-11,1229.925
2013-09-12,1223.39
2013-09-13,1219.433
2013-09-16,1243.703
2013-09-17,1245.438
2013-09-18,1250.861
2013-09-19,1287.888
2013-09-20,1270.296
2013-09-23,1269.983
2013-09-24,1283.021
2013-09-25,1293.335
2013-09-26,1274.194
2013-09-27,1259.0
2013-09-30,1243.429
2013-10-01,1279.901
2013-10-02,1292.31
2013-10-03,1284.451
2013-10-04,1302.008
2013-10-07,1309.914
2013-10-08,1306.783
2013-10-09,1305.24
2013-10-10,1325.517
2013-10-11,1333.275
2013-10-14,1334.993
2013-10-15,1330.769
2013-10-16,1343.178
2013-10-17,1356.986
2013-10-18,1364.969
2013-10-21,1363.29
2013-10-22,1381.729
2013-10-23,1351.57
2013-10-24,1366.386
2013-10-25,1341.422
2013-10-28,1336.083
2013-10-29,1365.123
2013-10-30,1361.028
2013-10-31,1354.153
2013-11-01,1332.741
2013-11-04,1350.409
2013-11-05,1328.602
2013-11-06,1346.878
2013-11-07,1305.693
2013-11-08,1307.682
2013-11-11,1321.112
2013-11-12,1313.969
2013-11-13,1286.192
2013-11-14,1292.794
2013-11-15,1286.698
2013-11-18,1323.181
2013-11-19,1301.273
2013-11-20,1293.344
2013-11-21,1301.489
2013-11-22,1304.317
2013-11-25,1299.343
2013-11-26,1301.064
2013-11-27,1315.367
2013-11-28,1336.701
2013-11-29,1326.655
2013-12-02,1300.818
2013-12-03,1276.14
2013-12-04,1268.506
2013-12-05,1253.007
2013-12-06,1268.144
2013-12-09,1285.306
2013-12-10,1283.976
2013-12-11,1266.018
2013-12-12,1250.738
2013-12-13,1247.795
2013-12-16,1285.965
2013-12-17,1262.123
2013-12-18,1285.03
2013-12-19,1292.287
2013-12-20,1301.382
2013-12-23,1313.592
2013-12-24,1309.806
2013-12-25,1309.806
2013-12-26,1312.25
2013-12-27,1336.322
2013-12-30,1341.382
2013-12-31,1337.983
2014-01-01,1337.983
2014-01-02,1330.482
2014-01-03,1335.351
2014-01-06,1351.557
2014-01-07,1365.672
2014-01-08,1365.642
2014-01-09,1373.936
2014-01-10,1386.357
2014-01-13,1401.103
2014-01-14,1407.761
2014-01-15,1429.84
2014-01-16,1414.59
2014-01-17,1416.893
2014-01-20,1418.149
2014-01-21,1419.097
2014-01-22,1410.931
2014-01-23,1406.557
2014-01-24,1373.371
2014-01-27,1367.525
2014-01-28,1380.513
2014-01-29,1376.4
2014-01-30,1365.005
2014-01-31,1359.721
2014-02-03,1319.265
2014-02-04,1328.602
2014-02-05,1337.494
2014-02-06,1369.682
2014-02-07,1386.744
2014-02-10,1387.18
2014-02-11,1411.277
2014-02-12,1424.954
2014-02-13,1426.36
2014-02-14,1454.429
2014-02-17,1458.355
2014-02-18,1461.598
2014-02-19,1448.714
2014-02-20,1442.229
2014-02-21,1435.481
2014-02-24,1443.877
2014-02-25,1440.01
2014-02-26,1428.497
2014-02-27,1423.517
2014-02-28,1439.642
2014-03-03,1375.356
2014-03-04,1425.149
2014-03-05,1450.658
2014-03-06,1478.535
2014-03-07,1467.306
2014-03-10,1481.146
2014-03-11,1506.231
2014-03-12,1509.6
2014-03-13,1483.168
2014-03-14,1466.801
2014-03-17,1512.786
2014-03-18,1518.098
2014-03-19,1510.967
2014-03-20,1512.886
2014-03-21,1498.987
2014-03-24,1475.989
2014-03-25,1489.934
2014-03-26,1513.348
2014-03-27,1516.2
2014-03-28,1542.849
2014-03-31,1566.018
2014-04-01,1594.748
2014-04-02,1567.697
2014-04-03,1589.525
2014-04-04,1604.364
2014-04-07,1589.772
2014-04-08,1569.738
2014-04-09,1565.013
2014-04-10,1546.321
2014-04-11,1535.484
2014-04-14,1537.221
2014-04-15,1491.879
2014-04-16,1554.687
2014-04-17,1562.476
2014-04-18,1562.476
2014-04-21,1558.919
2014-04-22,1590.849
2014-04-23,1570.382
2014-04-24,1583.386
2014-04-25,1561.789
2014-04-28,1564.929
2014-04-29,1590.698
2014-04-30,1575.109
2014-05-01,1575.109
2014-05-02,1573.674
2014-05-05,1562.455
2014-05-06,1556.477
2014-05-07,1524.799
2014-05-08,1549.738
2014-05-09,1500.74
2014-05-12,1508.232
2014-05-13,1489.234
2014-05-14,1483.091
2014-05-15,1418.49
2014-05-16,1443.1
2014-05-19,1439.122
2014-05-20,1444.74
2014-05-21,1463.947
2014-05-22,1446.212
2014-05-23,1471.799
2014-05-26,1531.189
2014-05-27,1514.584
2014-05-28,1527.67
2014-05-29,1526.93
2014-05-30,1543.374
2014-06-02,1553.207
2014-06-03,1542.862
2014-06-04,1542.623
2014-06-05,1569.27
2014-06-06,1605.916
2014-06-09,1607.649
2014-06-10,1628.935
2014-06-11,1578.328
2014-06-12,1570.165
