Date,NORWAY SMALL VALUE Small Cap
2010-09-17,708.262
2010-09-20,720.803
2010-09-21,729.103
2010-09-22,738.041
2010-09-23,724.471
2010-09-24,736.705
2010-09-27,740.621
2010-09-28,748.188
2010-09-29,754.66
2010-09-30,760.695
2010-10-01,765.653
2010-10-04,770.448
2010-10-05,791.073
2010-10-06,799.603
2010-10-07,797.937
2010-10-08,797.88
2010-10-11,795.563
2010-10-12,785.507
2010-10-13,815.589
2010-10-14,826.537
2010-10-15,820.017
2010-10-18,818.716
2010-10-19,801.679
2010-10-20,811.727
2010-10-21,821.5
2010-10-22,818.847
2010-10-25,828.27
2010-10-26,820.161
2010-10-27,815.301
2010-10-28,826.291
2010-10-29,835.71
2010-11-01,844.559
2010-11-02,845.573
2010-11-03,839.005
2010-11-04,872.459
2010-11-05,867.787
2010-11-08,862.162
2010-11-09,878.918
2010-11-10,854.588
2010-11-11,853.386
2010-11-12,842.621
2010-11-15,839.532
2010-11-16,812.456
2010-11-17,820.284
2010-11-18,830.388
2010-11-19,834.346
2010-11-22,826.759
2010-11-23,802.01
2010-11-24,810.999
2010-11-25,811.228
2010-11-26,794.44
2010-11-29,780.808
2010-11-30,782.51
2010-12-01,802.13
2010-12-02,833.032
2010-12-03,851.082
2010-12-06,846.38
2010-12-07,853.9
2010-12-08,847.126
2010-12-09,841.733
2010-12-10,845.567
2010-12-13,860.283
2010-12-14,859.658
2010-12-15,857.062
2010-12-16,847.215
2010-12-17,856.738
2010-12-20,862.279
2010-12-21,882.759
2010-12-22,883.991
2010-12-23,893.971
2010-12-24,896.492
2010-12-27,904.511
2010-12-28,910.734
2010-12-29,912.961
2010-12-30,921.925
2010-12-31,934.09
2011-01-03,935.023
2011-01-04,919.418
2011-01-05,909.03
2011-01-06,907.236
2011-01-07,909.705
2011-01-10,903.379
2011-01-11,909.138
2011-01-12,924.805
2011-01-13,929.946
2011-01-14,928.904
2011-01-17,925.599
2011-01-18,943.064
2011-01-19,937.691
2011-01-20,908.035
2011-01-21,929.709
2011-01-24,934.063
2011-01-25,930.357
2011-01-26,940.722
2011-01-27,941.774
2011-01-28,942.635
2011-01-31,943.928
2011-02-01,975.71
2011-02-02,972.334
2011-02-03,972.18
2011-02-04,982.14
2011-02-07,987.386
2011-02-08,988.702
2011-02-09,988.71
2011-02-10,964.101
2011-02-11,966.895
2011-02-14,979.899
2011-02-15,975.83
2011-02-16,975.78
2011-02-17,970.689
2011-02-18,971.934
2011-02-21,954.89
2011-02-22,961.557
2011-02-23,960.877
2011-02-24,962.194
2011-02-25,974.739
2011-02-28,985.585
2011-03-01,985.986
2011-03-02,984.815
2011-03-03,983.901
2011-03-04,993.618
2011-03-07,990.02
2011-03-08,978.527
2011-03-09,980.779
2011-03-10,944.808
2011-03-11,933.18
2011-03-14,932.227
2011-03-15,902.13
2011-03-16,904.66
2011-03-17,923.161
2011-03-18,943.708
2011-03-21,962.051
2011-03-22,961.376
2011-03-23,967.392
2011-03-24,981.87
2011-03-25,984.492
2011-03-28,979.824
2011-03-29,966.385
2011-03-30,981.906
2011-03-31,988.909
2011-04-01,1001.427
2011-04-04,1002.473
2011-04-05,1010.692
2011-04-06,1018.096
2011-04-07,1006.484
2011-04-08,1020.319
2011-04-11,1022.736
2011-04-12,996.748
2011-04-13,1006.74
2011-04-14,996.882
2011-04-15,998.097
2011-04-18,956.462
2011-04-19,971.046
2011-04-20,994.5
2011-04-21,995.271
2011-04-22,995.271
2011-04-25,993.546
2011-04-26,1010.874
2011-04-27,1009.252
2011-04-28,1021.877
2011-04-29,1035.018
2011-05-02,1034.654
2011-05-03,1009.461
2011-05-04,973.155
2011-05-05,959.979
2011-05-06,962.129
2011-05-09,949.87
2011-05-10,958.359
2011-05-11,950.105
2011-05-12,922.081
2011-05-13,929.41
2011-05-16,929.232
2011-05-17,916.675
2011-05-18,913.937
2011-05-19,917.006
2011-05-20,909.092
2011-05-23,881.615
2011-05-24,887.385
2011-05-25,882.571
2011-05-26,892.031
2011-05-27,916.854
2011-05-30,920.998
2011-05-31,928.881
2011-06-01,926.184
2011-06-02,924.285
2011-06-03,915.584
2011-06-06,908.37
2011-06-07,913.22
2011-06-08,879.016
2011-06-09,875.678
2011-06-10,853.175
2011-06-13,859.601
2011-06-14,876.903
2011-06-15,839.334
2011-06-16,821.267
2011-06-17,822.647
2011-06-20,807.261
2011-06-21,824.844
2011-06-22,834.146
2011-06-23,795.834
2011-06-24,796.257
2011-06-27,799.57
2011-06-28,811.424
2011-06-29,838.271
2011-06-30,858.227
2011-07-01,866.252
2011-07-04,878.508
2011-07-05,877.836
2011-07-06,855.995
2011-07-07,867.539
2011-07-08,846.606
2011-07-11,813.682
2011-07-12,794.274
2011-07-13,807.361
2011-07-14,804.368
2011-07-15,806.254
2011-07-18,790.823
2011-07-19,815.721
2011-07-20,828.31
2011-07-21,846.442
2011-07-22,853.071
2011-07-25,848.063
2011-07-26,856.113
2011-07-27,839.331
2011-07-28,832.216
2011-07-29,824.286
2011-08-01,814.73
2011-08-02,788.954
2011-08-03,767.873
2011-08-04,712.626
2011-08-05,687.506
2011-08-08,638.037
2011-08-09,642.326
2011-08-10,639.994
2011-08-11,656.88
2011-08-12,679.981
2011-08-15,719.124
2011-08-16,711.351
2011-08-17,733.69
2011-08-18,675.633
2011-08-19,670.412
2011-08-22,669.616
2011-08-23,665.426
2011-08-24,679.278
2011-08-25,676.875
2011-08-26,681.92
2011-08-29,706.42
2011-08-30,708.31
2011-08-31,733.336
2011-09-01,725.806
2011-09-02,704.32
2011-09-05,666.853
2011-09-06,670.228
2011-09-07,694.281
2011-09-08,697.205
2011-09-09,669.594
2011-09-12,631.261
2011-09-13,622.795
2011-09-14,627.136
2011-09-15,660.302
2011-09-16,664.271
2011-09-19,630.357
2011-09-20,644.157
2011-09-21,635.969
2011-09-22,586.799
2011-09-23,579.488
2011-09-26,570.865
2011-09-27,605.519
2011-09-28,592.444
2011-09-29,600.149
2011-09-30,584.045
2011-10-03,555.902
2011-10-04,528.929
2011-10-05,554.615
2011-10-06,575.356
2011-10-07,579.582
2011-10-10,613.828
2011-10-11,606.534
2011-10-12,638.691
2011-10-13,619.724
2011-10-14,644.578
2011-10-17,639.949
2011-10-18,636.495
2011-10-19,640.108
2011-10-20,627.143
2011-10-21,667.961
2011-10-24,683.984
2011-10-25,679.259
2011-10-26,676.926
2011-10-27,724.611
2011-10-28,710.048
2011-10-31,681.177
2011-11-01,633.574
2011-11-02,647.876
2011-11-03,667.426
2011-11-04,667.728
2011-11-07,672.812
2011-11-08,681.999
2011-11-09,647.485
2011-11-10,644.014
2011-11-11,672.477
2011-11-14,660.349
2011-11-15,654.402
2011-11-16,653.588
2011-11-17,635.365
2011-11-18,635.02
2011-11-21,605.279
2011-11-22,595.282
2011-11-23,561.55
2011-11-24,566.457
2011-11-25,566.539
2011-11-28,592.631
2011-11-29,596.842
2011-11-30,634.024
2011-12-01,625.059
2011-12-02,631.54
2011-12-05,645.996
2011-12-06,643.105
2011-12-07,638.989
2011-12-08,619.088
2011-12-09,631.5
2011-12-12,602.783
2011-12-13,600.397
2011-12-14,569.279
2011-12-15,579.147
2011-12-16,587.012
2011-12-19,588.613
2011-12-20,608.366
2011-12-21,601.78
2011-12-22,609.495
2011-12-23,614.195
2011-12-26,614.195
2011-12-27,620.526
2011-12-28,604.517
2011-12-29,606.04
2011-12-30,617.037
2012-01-02,620.408
2012-01-03,630.214
2012-01-04,625.297
2012-01-05,621.182
2012-01-06,619.629
2012-01-09,614.286
2012-01-10,628.321
2012-01-11,623.243
2012-01-12,638.576
2012-01-13,629.705
2012-01-16,633.96
2012-01-17,639.047
2012-01-18,648.345
2012-01-19,670.496
2012-01-20,667.282
2012-01-23,681.299
2012-01-24,665.366
2012-01-25,667.578
2012-01-26,681.114
2012-01-27,685.53
2012-01-30,675.433
2012-01-31,676.682
2012-02-01,698.765
2012-02-02,697.493
2012-02-03,699.919
2012-02-06,702.411
2012-02-07,696.604
2012-02-08,701.622
2012-02-09,705.421
2012-02-10,708.822
2012-02-13,714.697
2012-02-14,700.066
2012-02-15,692.436
2012-02-16,689.932
2012-02-17,707.682
2012-02-20,717.255
2012-02-21,718.331
2012-02-22,720.636
2012-02-23,714.113
2012-02-24,725.047
2012-02-27,721.555
2012-02-28,724.378
2012-02-29,723.439
2012-03-01,717.02
2012-03-02,714.346
2012-03-05,706.917
2012-03-06,668.551
2012-03-07,680.559
2012-03-08,704.911
2012-03-09,694.481
2012-03-12,691.182
2012-03-13,700.868
2012-03-14,698.802
2012-03-15,703.469
2012-03-16,719.178
2012-03-19,720.28
2012-03-20,704.028
2012-03-21,703.959
2012-03-22,688.573
2012-03-23,700.768
2012-03-26,714.5
2012-03-27,709.198
2012-03-28,697.258
2012-03-29,686.888
2012-03-30,698.999
2012-04-02,703.55
2012-04-03,698.157
2012-04-04,683.681
2012-04-05,682.682
2012-04-06,682.682
2012-04-09,680.037
2012-04-10,651.586
2012-04-11,654.706
2012-04-12,666.62
2012-04-13,658.752
2012-04-16,651.395
2012-04-17,677.742
2012-04-18,691.127
2012-04-19,689.82
2012-04-20,691.65
2012-04-23,672.798
2012-04-24,683.153
2012-04-25,699.061
2012-04-26,696.196
2012-04-27,695.11
2012-04-30,695.527
2012-05-01,696.378
2012-05-02,694.081
2012-05-03,693.318
2012-05-04,669.735
2012-05-07,672.974
2012-05-08,645.107
2012-05-09,639.066
2012-05-10,652.424
2012-05-11,654.224
2012-05-14,626.393
2012-05-15,617.201
2012-05-16,612.676
2012-05-17,609.946
2012-05-18,594.717
2012-05-21,607.832
2012-05-22,623.504
2012-05-23,598.625
2012-05-24,600.272
2012-05-25,597.124
2012-05-28,599.088
2012-05-29,602.772
2012-05-30,585.752
2012-05-31,582.138
2012-06-01,562.952
2012-06-04,551.129
2012-06-05,557.259
2012-06-06,579.83
2012-06-07,592.753
2012-06-08,584.733
2012-06-11,583.745
2012-06-12,577.825
2012-06-13,573.728
2012-06-14,579.23
2012-06-15,601.482
2012-06-18,593.778
2012-06-19,609.891
2012-06-20,622.965
2012-06-21,611.574
2012-06-22,595.769
2012-06-25,577.14
2012-06-26,574.132
2012-06-27,588.802
2012-06-28,592.59
2012-06-29,631.641
2012-07-02,637.996
2012-07-03,652.497
2012-07-04,643.067
2012-07-05,636.907
2012-07-06,617.269
2012-07-09,615.153
2012-07-10,622.376
2012-07-11,617.873
2012-07-12,610.985
2012-07-13,632.79
2012-07-16,634.332
2012-07-17,644.768
2012-07-18,652.274
2012-07-19,659.159
2012-07-20,647.021
2012-07-23,623.639
2012-07-24,620.359
2012-07-25,622.623
2012-07-26,645.572
2012-07-27,650.602
2012-07-30,649.652
2012-07-31,652.21
2012-08-01,650.281
2012-08-02,637.375
2012-08-03,664.051
2012-08-06,673.272
2012-08-07,679.278
2012-08-08,673.38
2012-08-09,674.69
2012-08-10,670.669
2012-08-13,669.013
2012-08-14,671.832
2012-08-15,668.894
2012-08-16,672.655
2012-08-17,682.143
2012-08-20,682.243
2012-08-21,694.717
2012-08-22,691.134
2012-08-23,686.798
2012-08-24,685.035
2012-08-27,686.377
2012-08-28,683.359
2012-08-29,682.749
2012-08-30,677.022
2012-08-31,686.131
2012-09-03,690.374
2012-09-04,686.06
2012-09-05,684.406
2012-09-06,697.541
2012-09-07,717.517
2012-09-10,721.193
2012-09-11,725.389
2012-09-12,728.803
2012-09-13,723.183
2012-09-14,759.491
2012-09-17,752.93
2012-09-18,741.468
2012-09-19,739.131
2012-09-20,723.14
2012-09-21,729.803
2012-09-24,720.879
2012-09-25,729.97
2012-09-26,705.664
2012-09-27,717.468
2012-09-28,721.628
2012-10-01,731.071
2012-10-02,735.761
2012-10-03,723.0
2012-10-04,731.817
2012-10-05,748.687
2012-10-08,739.567
2012-10-09,735.314
2012-10-10,725.82
2012-10-11,731.263
2012-10-12,731.654
2012-10-15,726.488
2012-10-16,738.566
2012-10-17,739.484
2012-10-18,738.731
2012-10-19,736.452
2012-10-22,733.709
2012-10-23,705.614
2012-10-24,712.678
2012-10-25,719.019
2012-10-26,718.851
2012-10-29,717.406
2012-10-30,724.175
2012-10-31,728.988
2012-11-01,745.742
2012-11-02,739.144
2012-11-05,731.649
2012-11-06,740.184
2012-11-07,726.823
2012-11-08,723.139
2012-11-09,716.889
2012-11-12,708.435
2012-11-13,695.424
2012-11-14,696.164
2012-11-15,681.718
2012-11-16,672.652
2012-11-19,694.606
2012-11-20,699.081
2012-11-21,704.386
2012-11-22,717.27
2012-11-23,722.125
2012-11-26,721.573
2012-11-27,719.183
2012-11-28,710.815
2012-11-29,720.909
2012-11-30,722.291
2012-12-03,725.492
2012-12-04,723.402
2012-12-05,721.82
2012-12-06,730.986
2012-12-07,725.289
2012-12-10,723.045
2012-12-11,732.403
2012-12-12,743.517
2012-12-13,742.587
2012-12-14,745.395
2012-12-17,746.822
2012-12-18,752.244
2012-12-19,763.796
2012-12-20,763.259
2012-12-21,762.963
2012-12-24,757.844
2012-12-25,757.844
2012-12-26,759.077
2012-12-27,758.69
2012-12-28,754.428
2012-12-31,757.288
2013-01-01,757.288
2013-01-02,787.08
2013-01-03,785.476
2013-01-04,786.427
2013-01-07,789.136
2013-01-08,793.257
2013-01-09,793.811
2013-01-10,802.804
2013-01-11,804.457
2013-01-14,805.545
2013-01-15,793.387
2013-01-16,791.736
2013-01-17,799.98
2013-01-18,793.787
2013-01-21,800.473
2013-01-22,799.454
2013-01-23,812.824
2013-01-24,800.904
2013-01-25,800.137
2013-01-28,793.63
2013-01-29,797.766
2013-01-30,795.981
2013-01-31,797.27
2013-02-01,809.689
2013-02-04,798.5
2013-02-05,790.013
2013-02-06,788.748
2013-02-07,782.374
2013-02-08,789.95
2013-02-11,787.328
2013-02-12,801.584
2013-02-13,794.07
2013-02-14,784.371
2013-02-15,779.541
2013-02-18,781.125
2013-02-19,788.902
2013-02-20,793.739
2013-02-21,766.411
2013-02-22,762.571
2013-02-25,773.495
2013-02-26,766.026
2013-02-27,765.587
2013-02-28,763.109
2013-03-01,752.342
2013-03-04,752.39
2013-03-05,769.433
2013-03-06,769.728
2013-03-07,775.759
2013-03-08,770.689
2013-03-11,766.669
2013-03-12,774.816
2013-03-13,766.614
2013-03-14,768.912
2013-03-15,762.243
2013-03-18,753.558
2013-03-19,746.908
2013-03-20,741.437
2013-03-21,737.58
2013-03-22,739.17
2013-03-25,731.486
2013-03-26,732.936
2013-03-27,730.786
2013-03-28,733.755
2013-03-29,733.755
2013-04-01,735.622
2013-04-02,742.727
2013-04-03,748.482
2013-04-04,741.358
2013-04-05,738.933
2013-04-08,740.083
2013-04-09,748.575
2013-04-10,753.204
2013-04-11,761.378
2013-04-12,752.152
2013-04-15,729.04
2013-04-16,722.883
2013-04-17,705.303
2013-04-18,695.261
2013-04-19,705.251
2013-04-22,694.558
2013-04-23,698.414
2013-04-24,706.172
2013-04-25,722.748
2013-04-26,726.376
2013-04-29,720.135
2013-04-30,725.205
2013-05-01,724.563
2013-05-02,726.245
2013-05-03,740.729
2013-05-06,735.439
2013-05-07,737.57
2013-05-08,754.683
2013-05-09,752.593
2013-05-10,750.364
2013-05-13,753.279
2013-05-14,753.895
2013-05-15,746.603
2013-05-16,759.159
2013-05-17,753.016
2013-05-20,756.778
2013-05-21,771.888
2013-05-22,775.759
2013-05-23,750.73
2013-05-24,748.323
2013-05-27,754.483
2013-05-28,760.739
2013-05-29,754.167
2013-05-30,763.604
2013-05-31,758.448
2013-06-03,760.973
2013-06-04,763.286
2013-06-05,756.661
2013-06-06,754.468
2013-06-07,761.283
2013-06-10,750.163
2013-06-11,734.555
2013-06-12,745.193
2013-06-13,738.787
2013-06-14,751.51
2013-06-17,758.144
2013-06-18,760.544
2013-06-19,762.244
2013-06-20,711.156
2013-06-21,700.512
2013-06-24,672.176
2013-06-25,680.424
2013-06-26,692.447
2013-06-27,698.859
2013-06-28,694.213
2013-07-01,703.931
2013-07-02,711.182
2013-07-03,697.316
2013-07-04,709.038
2013-07-05,697.091
2013-07-08,711.246
2013-07-09,709.421
2013-07-10,721.576
2013-07-11,744.798
2013-07-12,747.65
2013-07-15,754.479
2013-07-16,768.975
2013-07-17,766.568
2013-07-18,768.905
2013-07-19,774.459
2013-07-22,780.621
2013-07-23,788.843
2013-07-24,785.009
2013-07-25,788.837
2013-07-26,786.577
2013-07-29,786.905
2013-07-30,786.13
2013-07-31,784.359
2013-08-01,784.506
2013-08-02,782.777
2013-08-05,788.473
2013-08-06,790.164
2013-08-07,789.963
2013-08-08,796.847
2013-08-09,809.237
2013-08-12,809.334
2013-08-13,797.145
2013-08-14,805.932
2013-08-15,788.382
2013-08-16,797.905
2013-08-19,805.978
2013-08-20,784.125
2013-08-21,767.994
2013-08-22,770.806
2013-08-23,780.605
2013-08-26,771.519
2013-08-27,760.2
2013-08-28,755.885
2013-08-29,755.133
2013-08-30,745.924
2013-09-02,761.311
2013-09-03,760.9
2013-09-04,762.333
2013-09-05,758.793
2013-09-06,766.273
2013-09-09,783.345
2013-09-10,801.547
2013-09-11,805.164
2013-09-12,805.175
2013-09-13,804.314
2013-09-16,813.678
2013-09-17,809.678
2013-09-18,807.472
2013-09-19,812.836
2013-09-20,798.75
2013-09-23,793.072
2013-09-24,768.543
2013-09-25,762.556
2013-09-26,765.273
2013-09-27,760.13
2013-09-30,742.967
2013-10-01,752.954
2013-10-02,750.023
2013-10-03,766.08
2013-10-04,765.297
2013-10-07,757.357
2013-10-08,743.019
2013-10-09,732.134
2013-10-10,743.85
2013-10-11,751.641
2013-10-14,750.962
2013-10-15,751.465
2013-10-16,748.389
2013-10-17,758.989
2013-10-18,770.625
2013-10-21,776.163
2013-10-22,783.415
2013-10-23,774.974
2013-10-24,781.416
2013-10-25,782.842
2013-10-28,773.207
2013-10-29,780.299
2013-10-30,778.613
2013-10-31,768.212
2013-11-01,768.049
2013-11-04,768.862
2013-11-05,763.53
2013-11-06,777.471
2013-11-07,758.755
2013-11-08,737.001
2013-11-11,749.808
2013-11-12,731.672
2013-11-13,727.188
2013-11-14,735.023
2013-11-15,745.169
2013-11-18,745.794
2013-11-19,742.753
2013-11-20,737.639
2013-11-21,726.457
2013-11-22,736.076
2013-11-25,726.823
2013-11-26,725.464
2013-11-27,733.72
2013-11-28,736.551
2013-11-29,741.689
2013-12-02,737.471
2013-12-03,730.002
2013-12-04,714.502
2013-12-05,708.357
2013-12-06,707.976
2013-12-09,708.766
2013-12-10,713.143
2013-12-11,702.325
2013-12-12,687.139
2013-12-13,690.67
2013-12-16,694.498
2013-12-17,693.128
2013-12-18,694.558
2013-12-19,692.307
2013-12-20,705.017
2013-12-23,720.638
2013-12-24,719.325
2013-12-25,719.325
2013-12-26,719.232
2013-12-27,739.954
2013-12-30,753.517
2013-12-31,754.902
2014-01-01,754.902
2014-01-02,735.656
2014-01-03,739.277
2014-01-06,731.916
2014-01-07,729.021
2014-01-08,730.501
2014-01-09,748.886
2014-01-10,760.032
2014-01-13,770.282
2014-01-14,769.325
2014-01-15,767.257
2014-01-16,759.214
2014-01-17,760.761
2014-01-20,758.405
2014-01-21,760.604
2014-01-22,763.521
2014-01-23,758.572
2014-01-24,738.783
2014-01-27,724.983
2014-01-28,730.944
2014-01-29,723.774
2014-01-30,714.486
2014-01-31,705.724
2014-02-03,704.871
2014-02-04,702.533
2014-02-05,707.677
2014-02-06,726.491
2014-02-07,729.823
2014-02-10,745.92
2014-02-11,744.859
2014-02-12,746.811
2014-02-13,737.328
2014-02-14,739.982
2014-02-17,740.251
2014-02-18,739.541
2014-02-19,744.733
2014-02-20,740.36
2014-02-21,753.461
2014-02-24,761.516
2014-02-25,755.192
2014-02-26,760.982
2014-02-27,763.629
2014-02-28,780.252
2014-03-03,759.473
2014-03-04,774.279
2014-03-05,780.249
2014-03-06,785.253
2014-03-07,787.222
2014-03-10,777.158
2014-03-11,783.92
2014-03-12,767.617
2014-03-13,759.56
2014-03-14,748.463
2014-03-17,759.49
2014-03-18,764.221
2014-03-19,758.165
2014-03-20,753.224
2014-03-21,758.506
2014-03-24,756.559
2014-03-25,765.527
2014-03-26,772.845
2014-03-27,772.323
2014-03-28,775.617
2014-03-31,786.616
2014-04-01,787.263
2014-04-02,792.083
2014-04-03,781.265
2014-04-04,793.069
2014-04-07,783.457
2014-04-08,780.673
2014-04-09,789.073
2014-04-10,788.335
2014-04-11,767.762
2014-04-14,760.246
2014-04-15,758.896
2014-04-16,753.038
2014-04-17,752.83
2014-04-18,752.83
2014-04-21,750.715
2014-04-22,772.819
2014-04-23,766.878
2014-04-24,770.527
2014-04-25,777.214
2014-04-28,779.322
2014-04-29,786.586
2014-04-30,794.602
2014-05-01,797.057
2014-05-02,810.034
2014-05-05,805.977
2014-05-06,805.037
2014-05-07,807.437
2014-05-08,815.149
2014-05-09,798.562
2014-05-12,810.855
2014-05-13,809.192
2014-05-14,812.759
2014-05-15,800.49
2014-05-16,793.061
2014-05-19,791.436
2014-05-20,788.754
2014-05-21,794.186
2014-05-22,796.34
2014-05-23,801.801
2014-05-26,798.974
2014-05-27,800.505
2014-05-28,801.022
2014-05-29,803.925
2014-05-30,798.442
2014-06-02,801.333
2014-06-03,797.379
2014-06-04,797.84
2014-06-05,803.218
2014-06-06,817.258
2014-06-09,815.253
2014-06-10,819.089
2014-06-11,812.364
2014-06-12,816.899
2014-06-13,816.005
2014-06-16,816.521
2014-06-17,813.262
2014-06-18,817.896
2014-06-19,813.748
2014-06-20,810.71
2014-06-23,820.528
2014-06-24,812.475
2014-06-25,798.536
2014-06-26,798.212
2014-06-27,798.466
2014-06-30,802.024
2014-07-01,798.23
2014-07-02,799.29
2014-07-03,803.711
2014-07-04,804.983
2014-07-07,807.058
2014-07-08,794.073
2014-07-09,794.329
2014-07-10,775.205
2014-07-11,776.985
2014-07-14,785.286
2014-07-15,780.697
2014-07-16,785.434
2014-07-17,782.346
2014-07-18,777.197
2014-07-21,779.965
2014-07-22,785.406
2014-07-23,790.321
2014-07-24,777.45
2014-07-25,777.47
2014-07-28,771.282
2014-07-29,772.413
2014-07-30,765.264
2014-07-31,757.773
2014-08-01,747.416
2014-08-04,749.92
2014-08-05,753.109
2014-08-06,747.694
2014-08-07,732.064
2014-08-08,727.024
2014-08-11,754.169
2014-08-12,747.729
2014-08-13,750.02
2014-08-14,753.754
2014-08-15,759.364
2014-08-18,763.505
2014-08-19,764.607
2014-08-20,762.547
2014-08-21,763.072
2014-08-22,754.101
2014-08-25,758.182
2014-08-26,763.304
2014-08-27,758.095
2014-08-28,754.629
2014-08-29,750.465
2014-09-01,745.407
2014-09-02,739.592
2014-09-03,734.751
2014-09-04,738.534
2014-09-05,727.592
2014-09-08,723.3
2014-09-09,719.719
2014-09-10,721.762
2014-09-11,710.123
2014-09-12,708.542
2014-09-15,700.969
2014-09-16,699.841
2014-09-17,706.003
2014-09-18,715.999
2014-09-19,718.414
2014-09-22,715.273
2014-09-23,708.878
2014-09-24,706.583
2014-09-25,698.983
2014-09-26,694.29
2014-09-29,694.501
2014-09-30,703.48
2014-10-01,690.153
2014-10-02,668.562
2014-10-03,662.133
2014-10-06,662.911
2014-10-07,653.727
2014-10-08,661.059
2014-10-09,654.327
2014-10-10,636.076
2014-10-13,634.228
2014-10-14,640.551
2014-10-15,625.384
2014-10-16,613.066
2014-10-17,639.812
2014-10-20,636.24
2014-10-21,654.385
2014-10-22,661.999
2014-10-23,658.829
2014-10-24,654.637
2014-10-27,651.02
2014-10-28,654.314
2014-10-29,658.44
2014-10-30,648.85
2014-10-31,646.611
2014-11-03,647.134
2014-11-04,634.154
2014-11-05,640.577
2014-11-06,643.707
2014-11-07,649.027
2014-11-10,664.394
2014-11-11,659.48
2014-11-12,664.818
2014-11-13,658.62
2014-11-14,664.07
2014-11-17,663.388
2014-11-18,667.632
2014-11-19,657.912
2014-11-20,660.471
2014-11-21,666.471
2014-11-24,663.808
2014-11-25,656.456
2014-11-26,649.809
2014-11-27,617.051
2014-11-28,592.893
2014-12-01,595.015
2014-12-02,595.782
2014-12-03,595.831
2014-12-04,587.987
2014-12-05,577.076
2014-12-08,564.555
2014-12-09,559.94
2014-12-10,555.378
2014-12-11,542.537
2014-12-12,535.191
2014-12-15,531.354
2014-12-16,519.528
2014-12-17,534.35
2014-12-18,558.381
2014-12-19,564.097
2014-12-22,572.089
2014-12-23,572.659
2014-12-24,569.508
2014-12-25,569.508
2014-12-26,568.785
2014-12-29,570.552
2014-12-30,569.957
2014-12-31,563.347
2015-01-01,563.347
2015-01-02,566.065
2015-01-05,548.178
2015-01-06,545.398
2015-01-07,540.458
2015-01-08,551.421
2015-01-09,545.057
2015-01-12,529.255
2015-01-13,533.215
2015-01-14,537.683
2015-01-15,537.619
2015-01-16,537.149
2015-01-19,547.214
2015-01-20,539.637
2015-01-21,544.599
2015-01-22,541.511
2015-01-23,526.624
2015-01-26,531.27
2015-01-27,528.312
2015-01-28,526.654
2015-01-29,519.505
2015-01-30,525.142
2015-02-02,545.889
2015-02-03,562.192
2015-02-04,550.171
2015-02-05,559.199
2015-02-06,554.959
2015-02-09,555.299
2015-02-10,555.892
2015-02-11,539.29
2015-02-12,544.047
2015-02-13,563.069
2015-02-16,575.075
2015-02-17,572.115
2015-02-18,578.435
2015-02-19,562.158
2015-02-20,571.245
2015-02-23,558.956
2015-02-24,560.343
2015-02-25,563.366
2015-02-26,560.363
2015-02-27,562.325
2015-03-02,556.123
2015-03-03,560.17
2015-03-04,545.409
2015-03-05,556.192
2015-03-06,552.003
2015-03-09,547.354
2015-03-10,524.924
2015-03-11,522.193
2015-03-12,530.023
2015-03-13,520.544
2015-03-16,508.919
2015-03-17,506.445
2015-03-18,507.183
2015-03-19,521.489
2015-03-20,534.013
2015-03-23,549.488
2015-03-24,550.427
2015-03-25,540.795
2015-03-26,530.852
2015-03-27,524.233
2015-03-30,524.952
2015-03-31,522.95
2015-04-01,525.225
2015-04-02,530.189
2015-04-03,530.189
2015-04-06,534.777
2015-04-07,541.805
2015-04-08,541.579
2015-04-09,539.362
2015-04-10,554.708
2015-04-13,547.062
2015-04-14,559.206
2015-04-15,567.544
2015-04-16,578.773
2015-04-17,569.863
2015-04-20,566.166
2015-04-21,566.453
2015-04-22,557.394
2015-04-23,565.181
2015-04-24,576.907
2015-04-27,588.202
2015-04-28,579.794
2015-04-29,577.01
2015-04-30,585.984
2015-05-01,582.582
2015-05-04,588.267
2015-05-05,597.276
2015-05-06,608.954
2015-05-07,590.943
2015-05-08,592.346
2015-05-11,593.936
2015-05-12,600.985
2015-05-13,619.998
2015-05-14,619.368
2015-05-15,620.665
2015-05-18,615.038
2015-05-19,594.393
2015-05-20,590.522
2015-05-21,595.414
2015-05-22,591.61
2015-05-25,591.61
2015-05-26,578.302
2015-05-27,574.992
2015-05-28,570.925
2015-05-29,572.642
2015-06-01,558.62
2015-06-02,574.994
2015-06-03,589.568
2015-06-04,583.909
2015-06-05,570.522
2015-06-08,578.618
2015-06-09,579.159
2015-06-10,583.889
2015-06-11,576.987
2015-06-12,579.891
2015-06-15,567.036
2015-06-16,564.351
2015-06-17,569.192
2015-06-18,565.695
2015-06-19,563.15
2015-06-22,575.417
2015-06-23,574.624
2015-06-24,568.729
2015-06-25,568.261
2015-06-26,564.189
2015-06-29,555.034
2015-06-30,555.751
2015-07-01,555.179
2015-07-02,555.086
2015-07-03,546.271
2015-07-06,536.17
2015-07-07,516.318
2015-07-08,522.194
2015-07-09,538.152
2015-07-10,546.521
2015-07-13,548.818
2015-07-14,549.928
2015-07-15,547.395
2015-07-16,556.104
2015-07-17,550.467
2015-07-20,544.725
2015-07-21,554.554
2015-07-22,543.815
2015-07-23,542.852
2015-07-24,541.502
2015-07-27,530.741
2015-07-28,526.532
2015-07-29,533.707
