Date,NORWAY SMALL VALUE Small Cap
2005-11-10,603.37
2005-11-11,599.421
2005-11-14,595.969
2005-11-15,592.788
2005-11-16,582.121
2005-11-17,588.879
2005-11-18,590.261
2005-11-21,591.939
2005-11-22,598.135
2005-11-23,602.616
2005-11-24,601.05
2005-11-25,603.907
2005-11-28,608.224
2005-11-29,602.68
2005-11-30,609.825
2005-12-01,610.351
2005-12-02,619.219
2005-12-05,628.133
2005-12-06,624.044
2005-12-07,629.685
2005-12-08,634.798
2005-12-09,636.86
2005-12-12,643.231
2005-12-13,640.918
2005-12-14,649.057
2005-12-15,637.423
2005-12-16,640.459
2005-12-19,632.366
2005-12-20,624.143
2005-12-21,628.501
2005-12-22,631.1
2005-12-23,630.452
2005-12-26,630.452
2005-12-27,636.737
2005-12-28,639.262
2005-12-29,636.989
2005-12-30,645.902
2006-01-02,645.619
2006-01-03,656.798
2006-01-04,670.535
2006-01-05,669.2
2006-01-06,678.395
2006-01-09,670.896
2006-01-10,664.495
2006-01-11,669.783
2006-01-12,673.037
2006-01-13,671.441
2006-01-16,673.941
2006-01-17,661.996
2006-01-18,647.6
2006-01-19,660.223
2006-01-20,666.841
2006-01-23,672.453
2006-01-24,674.941
2006-01-25,678.988
2006-01-26,678.038
2006-01-27,681.632
2006-01-30,683.731
2006-01-31,685.927
2006-02-01,688.883
2006-02-02,692.384
2006-02-03,674.821
2006-02-06,677.327
2006-02-07,669.348
2006-02-08,665.982
2006-02-09,667.186
2006-02-10,662.41
2006-02-13,659.363
2006-02-14,655.286
2006-02-15,669.03
2006-02-16,669.384
2006-02-17,682.66
2006-02-20,690.163
2006-02-21,693.817
2006-02-22,689.696
2006-02-23,698.091
2006-02-24,698.355
2006-02-27,703.411
2006-02-28,698.318
2006-03-01,703.582
2006-03-02,706.673
2006-03-03,712.063
2006-03-06,710.834
2006-03-07,702.207
2006-03-08,705.123
2006-03-09,704.709
2006-03-10,700.161
2006-03-13,710.448
2006-03-14,723.286
2006-03-15,724.851
2006-03-16,733.452
2006-03-17,739.09
2006-03-20,744.974
2006-03-21,733.695
2006-03-22,735.678
2006-03-23,730.323
2006-03-24,744.803
2006-03-27,750.85
2006-03-28,754.246
2006-03-29,746.622
2006-03-30,757.865
2006-03-31,752.214
2006-04-03,761.957
2006-04-04,764.256
2006-04-05,771.982
2006-04-06,782.234
2006-04-07,761.466
2006-04-10,762.905
2006-04-11,764.32
2006-04-12,753.903
2006-04-13,751.538
2006-04-14,751.538
2006-04-17,763.863
2006-04-18,771.273
2006-04-19,787.464
2006-04-20,790.792
2006-04-21,795.064
2006-04-24,805.764
2006-04-25,797.007
2006-04-26,809.932
2006-04-27,793.524
2006-04-28,789.844
2006-05-01,791.78
2006-05-02,800.531
2006-05-03,798.082
2006-05-04,807.899
2006-05-05,813.385
2006-05-08,808.813
2006-05-09,817.974
2006-05-10,825.849
2006-05-11,836.655
2006-05-12,825.431
2006-05-15,784.21
2006-05-16,775.033
2006-05-17,773.256
2006-05-18,736.816
2006-05-19,740.048
2006-05-22,712.464
2006-05-23,755.723
2006-05-24,737.429
2006-05-25,738.869
2006-05-26,751.561
2006-05-29,764.045
2006-05-30,755.668
2006-05-31,762.732
2006-06-01,764.121
2006-06-02,781.233
2006-06-05,784.529
2006-06-06,755.283
2006-06-07,743.492
2006-06-08,706.395
2006-06-09,722.025
2006-06-12,705.03
2006-06-13,675.027
2006-06-14,677.141
2006-06-15,715.152
2006-06-16,708.617
2006-06-19,711.583
2006-06-20,707.132
2006-06-21,712.983
2006-06-22,717.076
2006-06-23,728.691
2006-06-26,732.165
2006-06-27,737.108
2006-06-28,732.696
2006-06-29,737.567
2006-06-30,747.497
2006-07-03,754.387
2006-07-04,751.017
2006-07-05,742.39
2006-07-06,749.063
2006-07-07,753.611
2006-07-10,744.371
2006-07-11,745.46
2006-07-12,752.236
2006-07-13,741.863
2006-07-14,729.037
2006-07-17,711.778
2006-07-18,700.983
2006-07-19,711.981
2006-07-20,723.373
2006-07-21,717.42
2006-07-24,712.759
2006-07-25,721.413
2006-07-26,726.991
2006-07-27,748.717
2006-07-28,744.253
2006-07-31,750.818
2006-08-01,753.428
2006-08-02,760.957
2006-08-03,757.861
2006-08-04,765.734
2006-08-07,763.792
2006-08-08,763.562
2006-08-09,765.461
2006-08-10,745.653
2006-08-11,746.155
2006-08-14,741.027
2006-08-15,742.66
2006-08-16,750.14
2006-08-17,745.328
2006-08-18,749.598
2006-08-21,765.049
2006-08-22,764.089
2006-08-23,768.33
2006-08-24,763.547
2006-08-25,765.949
2006-08-28,765.271
2006-08-29,758.03
2006-08-30,763.614
2006-08-31,766.604
2006-09-01,763.803
2006-09-04,771.434
2006-09-05,769.483
2006-09-06,761.032
2006-09-07,746.349
2006-09-08,737.351
2006-09-11,718.965
2006-09-12,717.481
2006-09-13,716.062
2006-09-14,733.613
2006-09-15,731.451
2006-09-18,734.01
2006-09-19,742.018
2006-09-20,740.783
2006-09-21,734.922
2006-09-22,729.634
2006-09-25,716.456
2006-09-26,727.49
2006-09-27,742.871
2006-09-28,744.153
2006-09-29,742.69
2006-10-02,740.483
2006-10-03,729.114
2006-10-04,730.266
2006-10-05,736.177
2006-10-06,729.402
2006-10-09,731.387
2006-10-10,734.916
2006-10-11,729.4
2006-10-12,738.917
2006-10-13,747.973
2006-10-16,756.266
2006-10-17,750.361
2006-10-18,760.631
2006-10-19,768.972
2006-10-20,771.816
2006-10-23,768.206
2006-10-24,771.809
2006-10-25,785.066
2006-10-26,792.134
2006-10-27,789.259
2006-10-30,781.835
2006-10-31,787.044
2006-11-01,799.015
2006-11-02,794.447
2006-11-03,795.689
2006-11-06,797.282
2006-11-07,803.503
2006-11-08,800.39
2006-11-09,808.631
2006-11-10,816.319
2006-11-13,811.064
2006-11-14,816.303
2006-11-15,815.84
2006-11-16,825.678
2006-11-17,808.634
2006-11-20,810.964
2006-11-21,818.88
2006-11-22,821.314
2006-11-23,819.576
2006-11-24,829.561
2006-11-27,826.079
2006-11-28,810.108
2006-11-29,820.167
2006-11-30,832.025
2006-12-01,830.578
2006-12-04,830.846
2006-12-05,830.02
2006-12-06,837.93
2006-12-07,834.624
2006-12-08,832.567
2006-12-11,830.274
2006-12-12,830.366
2006-12-13,827.387
2006-12-14,828.883
2006-12-15,835.092
2006-12-18,832.621
2006-12-19,831.303
2006-12-20,840.876
2006-12-21,844.177
2006-12-22,843.958
2006-12-25,843.958
2006-12-26,843.728
2006-12-27,844.066
2006-12-28,846.112
2006-12-29,853.291
2007-01-01,853.291
2007-01-02,867.542
2007-01-03,856.103
2007-01-04,835.281
2007-01-05,826.021
2007-01-08,833.604
2007-01-09,831.784
2007-01-10,815.365
2007-01-11,822.02
2007-01-12,827.684
2007-01-15,846.323
2007-01-16,849.861
2007-01-17,849.521
2007-01-18,854.287
2007-01-19,859.8
2007-01-22,866.174
2007-01-23,874.467
2007-01-24,883.396
2007-01-25,881.216
2007-01-26,870.837
2007-01-29,889.163
2007-01-30,889.437
2007-01-31,892.651
2007-02-01,901.613
2007-02-02,903.963
2007-02-05,905.16
2007-02-06,908.648
2007-02-07,915.36
2007-02-08,916.606
2007-02-09,917.964
2007-02-12,910.59
2007-02-13,923.404
2007-02-14,945.631
2007-02-15,941.901
2007-02-16,943.414
2007-02-19,943.149
2007-02-20,936.201
2007-02-21,939.235
2007-02-22,942.705
2007-02-23,949.685
2007-02-26,953.084
2007-02-27,923.306
2007-02-28,905.767
2007-03-01,891.142
2007-03-02,890.525
2007-03-05,863.203
2007-03-06,879.005
2007-03-07,893.049
2007-03-08,914.096
2007-03-09,914.051
2007-03-12,918.064
2007-03-13,912.586
2007-03-14,885.191
2007-03-15,898.375
2007-03-16,908.714
2007-03-19,919.611
2007-03-20,927.313
2007-03-21,939.318
2007-03-22,953.435
2007-03-23,957.139
2007-03-26,959.829
2007-03-27,951.657
2007-03-28,954.22
2007-03-29,958.484
2007-03-30,952.986
2007-04-02,962.306
2007-04-03,964.13
2007-04-04,961.784
2007-04-05,969.923
2007-04-06,969.923
2007-04-09,964.605
2007-04-10,981.199
2007-04-11,980.23
2007-04-12,974.434
2007-04-13,980.444
2007-04-16,990.592
2007-04-17,986.429
2007-04-18,978.438
2007-04-19,978.17
2007-04-20,987.969
2007-04-23,985.937
2007-04-24,981.973
2007-04-25,986.123
2007-04-26,978.831
2007-04-27,981.603
2007-04-30,986.176
2007-05-01,982.007
2007-05-02,987.749
2007-05-03,984.124
2007-05-04,994.153
2007-05-07,987.49
2007-05-08,965.417
2007-05-09,968.058
2007-05-10,960.221
2007-05-11,953.562
2007-05-14,953.363
2007-05-15,964.761
2007-05-16,960.192
2007-05-17,952.054
2007-05-18,963.224
2007-05-21,969.484
2007-05-22,977.288
2007-05-23,987.085
2007-05-24,984.549
2007-05-25,981.889
2007-05-28,981.889
2007-05-29,989.413
2007-05-30,979.161
2007-05-31,1000.0
2007-06-01,1002.257
2007-06-04,1012.267
2007-06-05,1012.745
2007-06-06,990.746
2007-06-07,980.574
2007-06-08,959.702
2007-06-11,966.986
2007-06-12,955.191
2007-06-13,959.48
2007-06-14,974.823
2007-06-15,988.99
2007-06-18,989.175
2007-06-19,999.602
2007-06-20,1012.118
2007-06-21,1004.714
2007-06-22,1005.606
2007-06-25,1004.117
2007-06-26,996.024
2007-06-27,988.212
2007-06-28,1002.661
2007-06-29,1006.567
2007-07-02,1024.517
2007-07-03,1036.085
2007-07-04,1046.037
2007-07-05,1045.524
2007-07-06,1016.809
2007-07-09,1025.012
2007-07-10,1020.523
2007-07-11,1025.085
2007-07-12,1038.977
2007-07-13,1035.415
2007-07-16,1040.52
2007-07-17,1032.283
2007-07-18,1037.186
2007-07-19,1039.852
2007-07-20,1042.14
2007-07-23,1038.577
2007-07-24,1025.644
2007-07-25,1004.453
2007-07-26,986.707
2007-07-27,961.744
2007-07-30,965.628
2007-07-31,984.458
2007-08-01,962.046
2007-08-02,970.58
2007-08-03,959.054
2007-08-06,943.51
2007-08-07,950.733
2007-08-08,975.209
2007-08-09,940.593
2007-08-10,914.172
2007-08-13,932.971
2007-08-14,930.323
2007-08-15,906.704
2007-08-16,864.323
2007-08-17,889.249
2007-08-20,906.535
2007-08-21,898.542
2007-08-22,912.327
2007-08-23,934.114
2007-08-24,934.498
2007-08-27,941.6
2007-08-28,932.144
2007-08-29,929.628
2007-08-30,943.739
2007-08-31,962.396
2007-09-03,957.618
2007-09-04,958.253
2007-09-05,948.943
2007-09-06,960.009
2007-09-07,959.577
2007-09-10,953.203
2007-09-11,966.74
2007-09-12,971.152
2007-09-13,970.734
2007-09-14,963.697
2007-09-17,954.561
2007-09-18,946.171
2007-09-19,970.472
2007-09-20,975.005
2007-09-21,983.467
2007-09-24,990.892
2007-09-25,979.636
2007-09-26,982.437
2007-09-27,987.804
2007-09-28,996.664
2007-10-01,1005.15
2007-10-02,999.281
2007-10-03,998.775
2007-10-04,993.119
2007-10-05,995.432
2007-10-08,995.295
2007-10-09,1004.32
2007-10-10,1012.085
2007-10-11,1023.884
2007-10-12,1010.789
2007-10-15,1016.03
2007-10-16,1007.481
2007-10-17,1004.032
2007-10-18,999.45
2007-10-19,998.449
2007-10-22,960.09
2007-10-23,1008.509
2007-10-24,997.955
2007-10-25,1013.879
2007-10-26,1027.072
2007-10-29,1036.733
2007-10-30,1030.886
2007-10-31,1035.979
2007-11-01,1023.771
2007-11-02,1015.167
2007-11-05,1011.508
2007-11-06,1027.418
2007-11-07,1038.107
2007-11-08,1044.569
2007-11-09,1018.173
2007-11-12,983.807
2007-11-13,976.338
2007-11-14,990.231
2007-11-15,960.433
2007-11-16,940.254
2007-11-19,919.233
2007-11-20,935.6
2007-11-21,924.631
2007-11-22,936.933
2007-11-23,947.267
2007-11-26,951.011
2007-11-27,937.467
2007-11-28,950.607
2007-11-29,955.361
2007-11-30,948.847
2007-12-03,959.405
2007-12-04,936.637
2007-12-05,942.819
2007-12-06,952.996
2007-12-07,976.125
2007-12-10,992.918
2007-12-11,996.01
2007-12-12,1012.346
2007-12-13,990.813
2007-12-14,973.963
2007-12-17,946.416
2007-12-18,922.097
2007-12-19,918.47
2007-12-20,914.504
2007-12-21,926.766
2007-12-24,931.967
2007-12-25,931.967
2007-12-26,938.313
2007-12-27,954.836
2007-12-28,972.958
2007-12-31,970.431
2008-01-01,970.431
2008-01-02,983.491
2008-01-03,990.707
2008-01-04,966.769
2008-01-07,932.448
2008-01-08,936.373
2008-01-09,900.468
2008-01-10,892.746
2008-01-11,882.045
2008-01-14,882.934
2008-01-15,847.826
2008-01-16,806.186
2008-01-17,809.947
2008-01-18,799.447
2008-01-21,749.255
2008-01-22,760.127
2008-01-23,745.302
2008-01-24,785.823
2008-01-25,809.345
2008-01-28,791.956
2008-01-29,829.29
2008-01-30,828.168
2008-01-31,816.321
2008-02-01,826.761
2008-02-04,850.251
2008-02-05,822.216
2008-02-06,823.272
2008-02-07,803.962
2008-02-08,806.027
2008-02-11,804.069
2008-02-12,832.154
2008-02-13,837.185
2008-02-14,854.627
2008-02-15,851.134
2008-02-18,861.237
2008-02-19,875.951
2008-02-20,858.086
2008-02-21,878.438
2008-02-22,866.182
2008-02-25,866.036
2008-02-26,872.116
2008-02-27,894.692
2008-02-28,891.753
2008-02-29,878.302
2008-03-03,867.419
2008-03-04,880.745
2008-03-05,882.908
2008-03-06,876.191
2008-03-07,849.033
2008-03-10,827.342
2008-03-11,833.077
2008-03-12,850.735
2008-03-13,840.89
2008-03-14,840.625
2008-03-17,823.476
2008-03-18,827.453
2008-03-19,829.649
2008-03-20,808.775
2008-03-21,808.775
2008-03-24,808.775
2008-03-25,854.796
2008-03-26,857.787
2008-03-27,875.626
2008-03-28,866.225
2008-03-31,875.121
2008-04-01,869.962
2008-04-02,882.952
2008-04-03,886.309
2008-04-04,901.533
2008-04-07,918.145
2008-04-08,915.526
2008-04-09,914.997
2008-04-10,905.088
2008-04-11,899.198
2008-04-14,894.731
2008-04-15,906.448
2008-04-16,914.28
2008-04-17,917.145
2008-04-18,910.649
2008-04-21,920.59
2008-04-22,931.822
2008-04-23,920.669
2008-04-24,901.574
2008-04-25,927.447
2008-04-28,930.649
2008-04-29,919.889
2008-04-30,925.02
2008-05-01,916.341
2008-05-02,944.585
2008-05-05,952.552
2008-05-06,944.764
2008-05-07,956.276
2008-05-08,958.23
2008-05-09,953.49
2008-05-12,962.826
2008-05-13,968.137
2008-05-14,966.625
2008-05-15,972.667
2008-05-16,978.332
2008-05-19,999.289
2008-05-20,993.221
2008-05-21,1004.355
2008-05-22,1000.02
2008-05-23,987.49
2008-05-26,970.597
2008-05-27,962.248
2008-05-28,961.86
2008-05-29,964.821
2008-05-30,959.654
2008-06-02,965.292
2008-06-03,968.162
2008-06-04,954.15
2008-06-05,960.913
2008-06-06,983.469
2008-06-09,975.578
2008-06-10,947.734
2008-06-11,939.181
2008-06-12,929.713
2008-06-13,932.614
2008-06-16,950.353
2008-06-17,962.331
2008-06-18,950.285
2008-06-19,936.909
2008-06-20,931.544
2008-06-23,944.232
2008-06-24,944.102
2008-06-25,940.441
2008-06-26,937.895
2008-06-27,928.423
2008-06-30,924.404
2008-07-01,908.585
2008-07-02,920.219
2008-07-03,892.187
2008-07-04,896.309
2008-07-07,895.577
2008-07-08,868.427
2008-07-09,884.196
2008-07-10,870.944
2008-07-11,878.136
2008-07-14,881.722
2008-07-15,857.543
2008-07-16,842.097
2008-07-17,869.56
2008-07-18,863.447
2008-07-21,863.493
2008-07-22,863.862
2008-07-23,872.914
2008-07-24,857.085
2008-07-25,846.107
2008-07-28,857.301
2008-07-29,848.106
2008-07-30,870.78
2008-07-31,871.423
2008-08-01,861.079
2008-08-04,855.019
2008-08-05,834.789
2008-08-06,846.149
2008-08-07,854.234
2008-08-08,840.66
2008-08-11,845.466
2008-08-12,832.888
2008-08-13,809.854
2008-08-14,822.992
2008-08-15,819.436
2008-08-18,822.732
2008-08-19,812.495
2008-08-20,812.684
2008-08-21,810.13
2008-08-22,809.564
2008-08-25,819.329
2008-08-26,802.962
2008-08-27,820.012
2008-08-28,834.431
2008-08-29,835.696
2008-09-01,818.18
2008-09-02,799.86
2008-09-03,774.138
2008-09-04,752.358
2008-09-05,741.254
2008-09-08,744.695
2008-09-09,709.795
2008-09-10,685.297
2008-09-11,660.603
2008-09-12,687.889
2008-09-15,665.757
2008-09-16,621.341
2008-09-17,609.574
2008-09-18,621.993
2008-09-19,660.965
2008-09-22,672.237
2008-09-23,660.69
2008-09-24,649.662
2008-09-25,648.239
2008-09-26,624.924
2008-09-29,571.16
2008-09-30,569.5
2008-10-01,564.231
2008-10-02,545.249
2008-10-03,550.329
2008-10-06,472.443
2008-10-07,464.509
2008-10-08,432.859
2008-10-09,434.396
2008-10-10,395.823
2008-10-13,411.646
2008-10-14,442.084
2008-10-15,410.02
2008-10-16,377.11
2008-10-17,387.622
2008-10-20,383.667
2008-10-21,380.994
2008-10-22,355.597
2008-10-23,350.387
2008-10-24,329.569
2008-10-27,304.13
2008-10-28,305.208
2008-10-29,320.726
2008-10-30,346.165
2008-10-31,364.715
2008-11-03,380.888
2008-11-04,407.44
2008-11-05,401.732
2008-11-06,369.871
2008-11-07,375.051
2008-11-10,390.311
2008-11-11,358.752
2008-11-12,344.535
2008-11-13,341.597
2008-11-14,346.506
2008-11-17,341.711
2008-11-18,330.628
2008-11-19,308.266
2008-11-20,295.172
2008-11-21,288.607
2008-11-24,322.295
2008-11-25,325.339
2008-11-26,324.756
2008-11-27,341.929
2008-11-28,335.97
2008-12-01,316.181
2008-12-02,319.281
2008-12-03,317.993
2008-12-04,310.343
2008-12-05,288.522
2008-12-08,317.785
2008-12-09,316.685
2008-12-10,330.265
2008-12-11,333.718
2008-12-12,320.74
2008-12-15,325.079
2008-12-16,323.441
2008-12-17,339.455
2008-12-18,330.624
2008-12-19,316.042
2008-12-22,304.82
2008-12-23,308.28
2008-12-24,306.951
2008-12-25,306.951
2008-12-26,305.457
2008-12-29,317.737
2008-12-30,328.688
2008-12-31,328.634
2009-01-01,328.634
2009-01-02,358.727
2009-01-05,355.605
2009-01-06,357.708
2009-01-07,351.693
2009-01-08,350.314
2009-01-09,349.659
2009-01-12,342.28
2009-01-13,330.393
2009-01-14,320.592
2009-01-15,321.448
2009-01-16,341.072
2009-01-19,331.495
2009-01-20,313.409
2009-01-21,320.09
2009-01-22,319.915
2009-01-23,319.538
2009-01-26,343.617
2009-01-27,337.803
2009-01-28,361.603
2009-01-29,354.379
2009-01-30,352.45
2009-02-02,330.427
2009-02-03,342.927
2009-02-04,354.223
2009-02-05,348.148
2009-02-06,363.664
2009-02-09,381.045
2009-02-10,378.382
2009-02-11,367.904
2009-02-12,366.904
2009-02-13,387.195
2009-02-16,372.464
2009-02-17,354.608
2009-02-18,344.807
2009-02-19,354.871
2009-02-20,341.549
2009-02-23,336.354
2009-02-24,339.739
2009-02-25,341.249
2009-02-26,345.966
2009-02-27,338.177
2009-03-02,324.581
2009-03-03,302.442
2009-03-04,325.803
2009-03-05,314.505
2009-03-06,313.489
2009-03-09,317.514
2009-03-10,340.1
2009-03-11,335.87
2009-03-12,340.726
2009-03-13,345.089
2009-03-16,350.436
2009-03-17,351.727
2009-03-18,354.3
2009-03-19,384.077
2009-03-20,383.066
2009-03-23,401.715
2009-03-24,396.628
2009-03-25,395.646
2009-03-26,393.794
2009-03-27,379.342
2009-03-30,357.582
2009-03-31,366.996
2009-04-01,368.549
2009-04-02,397.845
2009-04-03,397.92
2009-04-06,393.559
2009-04-07,383.342
2009-04-08,374.937
2009-04-09,378.816
2009-04-10,378.816
2009-04-13,381.376
2009-04-14,392.207
2009-04-15,388.418
2009-04-16,400.195
2009-04-17,416.889
2009-04-20,394.161
2009-04-21,405.558
2009-04-22,414.56
2009-04-23,422.397
2009-04-24,442.677
2009-04-27,437.16
2009-04-28,431.489
2009-04-29,450.663
2009-04-30,453.504
2009-05-01,454.981
2009-05-04,476.234
2009-05-05,476.439
2009-05-06,470.521
2009-05-07,476.706
2009-05-08,498.481
2009-05-11,496.398
2009-05-12,498.632
2009-05-13,486.052
2009-05-14,492.516
2009-05-15,495.665
2009-05-18,501.711
2009-05-19,513.153
2009-05-20,519.811
2009-05-21,516.831
2009-05-22,515.985
2009-05-25,519.73
2009-05-26,506.015
2009-05-27,509.012
2009-05-28,502.83
2009-05-29,516.944
2009-06-01,523.62
2009-06-02,550.048
2009-06-03,522.39
2009-06-04,535.648
2009-06-05,528.071
2009-06-08,518.615
2009-06-09,543.065
2009-06-10,572.501
2009-06-11,582.232
2009-06-12,575.377
2009-06-15,551.608
2009-06-16,564.35
2009-06-17,533.469
2009-06-18,547.349
2009-06-19,551.688
2009-06-22,505.202
2009-06-23,507.637
2009-06-24,538.036
2009-06-25,528.082
2009-06-26,534.513
2009-06-29,541.152
2009-06-30,536.869
2009-07-01,557.956
2009-07-02,538.602
2009-07-03,535.775
2009-07-06,506.319
2009-07-07,508.096
2009-07-08,485.834
2009-07-09,492.52
2009-07-10,479.263
2009-07-13,493.322
2009-07-14,506.507
2009-07-15,532.612
2009-07-16,525.034
2009-07-17,525.475
2009-07-20,542.739
2009-07-21,552.896
2009-07-22,548.843
2009-07-23,564.059
2009-07-24,564.601
2009-07-27,575.132
2009-07-28,562.433
2009-07-29,551.868
2009-07-30,569.311
2009-07-31,584.928
2009-08-03,613.191
2009-08-04,604.62
2009-08-05,606.812
2009-08-06,598.815
2009-08-07,600.286
2009-08-10,587.076
2009-08-11,564.833
2009-08-12,584.922
2009-08-13,603.378
2009-08-14,604.244
2009-08-17,577.602
2009-08-18,590.641
2009-08-19,592.749
2009-08-20,607.43
2009-08-21,621.503
2009-08-24,636.956
2009-08-25,640.969
2009-08-26,621.102
2009-08-27,615.135
2009-08-28,632.431
2009-08-31,612.861
2009-09-01,604.28
2009-09-02,581.186
2009-09-03,595.284
2009-09-04,605.707
2009-09-07,620.341
2009-09-08,634.244
2009-09-09,638.914
2009-09-10,631.217
2009-09-11,640.444
2009-09-14,639.997
2009-09-15,660.444
2009-09-16,678.573
2009-09-17,681.644
2009-09-18,688.261
2009-09-21,676.862
2009-09-22,696.97
2009-09-23,692.972
2009-09-24,672.225
2009-09-25,674.206
2009-09-28,679.902
2009-09-29,675.147
2009-09-30,684.109
2009-10-01,672.717
2009-10-02,657.616
2009-10-05,667.135
2009-10-06,697.018
2009-10-07,692.553
2009-10-08,717.424
2009-10-09,727.925
2009-10-12,733.221
2009-10-13,731.689
2009-10-14,758.819
2009-10-15,763.456
2009-10-16,754.818
2009-10-19,780.312
2009-10-20,781.597
2009-10-21,788.58
2009-10-22,781.335
2009-10-23,780.935
2009-10-26,754.094
2009-10-27,741.677
2009-10-28,702.546
2009-10-29,731.678
2009-10-30,715.712
2009-11-02,704.509
2009-11-03,686.732
2009-11-04,718.08
2009-11-05,725.388
2009-11-06,712.386
2009-11-09,743.029
2009-11-10,742.027
2009-11-11,748.308
2009-11-12,743.775
2009-11-13,763.379
2009-11-16,796.06
2009-11-17,783.724
2009-11-18,786.321
2009-11-19,761.234
2009-11-20,754.798
2009-11-23,782.478
2009-11-24,769.589
2009-11-25,778.07
2009-11-26,748.052
2009-11-27,765.034
2009-11-30,758.255
2009-12-01,778.683
2009-12-02,782.423
2009-12-03,790.703
2009-12-04,787.555
2009-12-07,776.695
2009-12-08,760.206
2009-12-09,750.018
2009-12-10,758.247
2009-12-11,750.004
2009-12-14,755.698
2009-12-15,754.896
2009-12-16,774.946
2009-12-17,754.324
2009-12-18,755.041
2009-12-21,758.277
2009-12-22,749.199
2009-12-23,758.911
2009-12-24,759.23
2009-12-25,759.23
2009-12-28,779.258
2009-12-29,781.072
2009-12-30,775.668
2009-12-31,780.106
2010-01-01,780.106
2010-01-04,810.1
2010-01-05,820.745
2010-01-06,824.915
2010-01-07,844.335
2010-01-08,849.049
2010-01-11,863.146
2010-01-12,850.274
2010-01-13,863.29
2010-01-14,874.833
2010-01-15,864.416
2010-01-18,868.987
2010-01-19,860.9
2010-01-20,829.032
2010-01-21,813.848
2010-01-22,806.305
2010-01-25,812.404
2010-01-26,798.592
2010-01-27,792.681
2010-01-28,791.259
2010-01-29,805.787
2010-02-01,812.396
2010-02-02,827.148
2010-02-03,814.304
2010-02-04,783.828
2010-02-05,762.251
2010-02-08,756.462
2010-02-09,763.396
2010-02-10,759.786
2010-02-11,763.324
2010-02-12,759.873
2010-02-15,757.502
2010-02-16,772.724
2010-02-17,783.504
2010-02-18,777.253
2010-02-19,772.968
2010-02-22,789.3
2010-02-23,770.878
2010-02-24,771.206
2010-02-25,749.501
2010-02-26,768.325
2010-03-01,773.044
2010-03-02,783.97
2010-03-03,797.914
2010-03-04,796.256
2010-03-05,817.892
2010-03-08,812.342
2010-03-09,811.642
2010-03-10,834.949
2010-03-11,834.245
2010-03-12,837.034
2010-03-15,822.114
2010-03-16,836.75
2010-03-17,838.241
2010-03-18,823.135
2010-03-19,822.113
2010-03-22,816.442
2010-03-23,827.853
2010-03-24,820.342
2010-03-25,820.151
2010-03-26,812.268
2010-03-29,829.033
2010-03-30,828.073
2010-03-31,840.849
2010-04-01,842.915
2010-04-02,842.915
2010-04-05,840.665
2010-04-06,859.296
2010-04-07,866.082
2010-04-08,866.344
2010-04-09,887.058
2010-04-12,893.12
2010-04-13,874.019
2010-04-14,890.29
2010-04-15,903.269
2010-04-16,884.084
2010-04-19,867.083
2010-04-20,890.522
2010-04-21,879.784
2010-04-22,866.469
2010-04-23,887.854
2010-04-26,893.333
2010-04-27,883.211
2010-04-28,850.213
2010-04-29,868.839
2010-04-30,863.399
2010-05-03,861.713
2010-05-04,827.714
2010-05-05,798.075
2010-05-06,766.268
2010-05-07,715.525
2010-05-10,789.133
2010-05-11,776.138
2010-05-12,797.744
2010-05-13,793.685
2010-05-14,764.66
2010-05-17,760.019
2010-05-18,755.466
2010-05-19,698.513
2010-05-20,663.396
2010-05-21,674.956
2010-05-24,673.372
2010-05-25,629.441
2010-05-26,668.64
2010-05-27,687.882
2010-05-28,685.686
2010-05-31,676.395
2010-06-01,681.411
2010-06-02,671.668
2010-06-03,691.075
2010-06-04,671.695
2010-06-07,651.322
2010-06-08,643.627
2010-06-09,674.508
2010-06-10,691.481
2010-06-11,704.855
2010-06-14,732.781
2010-06-15,733.619
2010-06-16,718.942
2010-06-17,719.091
2010-06-18,725.862
2010-06-21,733.3
2010-06-22,715.595
2010-06-23,697.323
2010-06-24,679.721
2010-06-25,670.557
2010-06-28,670.283
2010-06-29,619.777
2010-06-30,620.168
2010-07-01,592.582
2010-07-02,613.035
2010-07-05,606.804
2010-07-06,639.556
2010-07-07,640.566
2010-07-08,648.173
2010-07-09,648.534
2010-07-12,652.195
2010-07-13,669.647
2010-07-14,672.034
2010-07-15,665.678
2010-07-16,657.18
2010-07-19,649.979
2010-07-20,641.065
2010-07-21,665.459
2010-07-22,685.234
2010-07-23,674.913
2010-07-26,691.563
2010-07-27,700.331
2010-07-28,699.684
2010-07-29,704.216
2010-07-30,700.817
2010-08-02,734.002
2010-08-03,737.237
2010-08-04,741.467
2010-08-05,746.378
2010-08-06,745.279
2010-08-09,743.845
2010-08-10,722.597
2010-08-11,693.338
2010-08-12,683.406
2010-08-13,678.934
2010-08-16,683.661
2010-08-17,703.354
2010-08-18,700.73
2010-08-19,688.763
2010-08-20,669.618
2010-08-23,672.38
2010-08-24,655.055
2010-08-25,642.371
2010-08-26,658.089
2010-08-27,659.579
2010-08-30,659.449
2010-08-31,655.34
2010-09-01,681.176
2010-09-02,682.906
2010-09-03,697.864
2010-09-06,703.708
2010-09-07,687.655
2010-09-08,695.378
2010-09-09,698.819
2010-09-10,701.077
2010-09-13,729.917
2010-09-14,734.242
2010-09-15,731.142
2010-09-16,727.387
