Date,SINGAPORE LARGE CAP Large Cap
2010-09-07,1009.278
2010-09-08,1007.356
2010-09-09,1009.049
2010-09-10,1009.651
2010-09-13,1024.627
2010-09-14,1019.952
2010-09-15,1022.656
2010-09-16,1023.934
2010-09-17,1027.517
2010-09-20,1027.542
2010-09-21,1033.808
2010-09-22,1039.344
2010-09-23,1035.821
2010-09-24,1042.457
2010-09-27,1050.102
2010-09-28,1044.757
2010-09-29,1051.265
2010-09-30,1044.244
2010-10-01,1060.11
2010-10-04,1066.177
2010-10-05,1073.057
2010-10-06,1083.98
2010-10-07,1075.97
2010-10-08,1071.563
2010-10-11,1073.442
2010-10-12,1068.434
2010-10-13,1095.334
2010-10-14,1097.532
2010-10-15,1103.09
2010-10-18,1093.294
2010-10-19,1087.674
2010-10-20,1090.385
2010-10-21,1092.197
2010-10-22,1090.65
2010-10-25,1104.46
2010-10-26,1090.98
2010-10-27,1069.184
2010-10-28,1078.155
2010-10-29,1081.982
2010-11-01,1098.634
2010-11-02,1105.857
2010-11-03,1107.804
2010-11-04,1121.829
2010-11-05,1118.515
2010-11-08,1134.478
2010-11-09,1146.673
2010-11-10,1130.251
2010-11-11,1136.24
2010-11-12,1110.012
2010-11-15,1099.742
2010-11-16,1091.842
2010-11-17,1092.597
2010-11-18,1100.277
2010-11-19,1092.777
2010-11-22,1092.108
2010-11-23,1057.317
2010-11-24,1062.557
2010-11-25,1072.028
2010-11-26,1060.817
2010-11-29,1060.982
2010-11-30,1061.986
2010-12-01,1079.501
2010-12-02,1082.548
2010-12-03,1080.756
2010-12-06,1080.041
2010-12-07,1084.717
2010-12-08,1076.82
2010-12-09,1084.245
2010-12-10,1081.238
2010-12-13,1083.012
2010-12-14,1085.398
2010-12-15,1064.843
2010-12-16,1060.698
2010-12-17,1068.721
2010-12-20,1059.732
2010-12-21,1067.945
2010-12-22,1071.161
2010-12-23,1068.189
2010-12-24,1075.546
2010-12-27,1080.131
2010-12-28,1092.308
2010-12-29,1103.58
2010-12-30,1110.729
2010-12-31,1109.308
2011-01-03,1119.924
2011-01-04,1115.323
2011-01-05,1114.512
2011-01-06,1125.69
2011-01-07,1126.198
2011-01-10,1109.174
2011-01-11,1115.487
2011-01-12,1125.215
2011-01-13,1130.794
2011-01-14,1122.52
2011-01-17,1118.933
2011-01-18,1128.484
2011-01-19,1130.193
2011-01-20,1109.607
2011-01-21,1111.681
2011-01-24,1110.375
2011-01-25,1109.909
2011-01-26,1130.045
2011-01-27,1129.011
2011-01-28,1127.133
2011-01-31,1112.162
2011-02-01,1118.079
2011-02-02,1130.03
2011-02-03,1126.885
2011-02-04,1127.504
2011-02-07,1123.635
2011-02-08,1124.131
2011-02-09,1107.227
2011-02-10,1085.703
2011-02-11,1074.42
2011-02-14,1083.586
2011-02-15,1079.305
2011-02-16,1084.743
2011-02-17,1083.073
2011-02-18,1086.683
2011-02-21,1076.346
2011-02-22,1059.528
2011-02-23,1056.412
2011-02-24,1044.098
2011-02-25,1066.639
2011-02-28,1057.085
2011-03-01,1077.801
2011-03-02,1063.186
2011-03-03,1066.483
2011-03-04,1073.989
2011-03-07,1078.902
2011-03-08,1094.284
2011-03-09,1091.951
2011-03-10,1081.42
2011-03-11,1072.559
2011-03-14,1072.622
2011-03-15,1031.031
2011-03-16,1038.367
2011-03-17,1030.296
2011-03-18,1032.085
2011-03-21,1057.9
2011-03-22,1069.505
2011-03-23,1073.067
2011-03-24,1083.356
2011-03-25,1091.024
2011-03-28,1086.028
2011-03-29,1086.825
2011-03-30,1101.51
2011-03-31,1108.41
2011-04-01,1112.471
2011-04-04,1121.703
2011-04-05,1121.053
2011-04-06,1129.465
2011-04-07,1131.247
2011-04-08,1140.644
2011-04-11,1130.402
2011-04-12,1118.128
2011-04-13,1133.359
2011-04-14,1136.139
2011-04-15,1136.73
2011-04-18,1127.674
2011-04-19,1127.836
2011-04-20,1148.57
2011-04-21,1165.759
2011-04-22,1165.759
2011-04-25,1162.808
2011-04-26,1163.696
2011-04-27,1165.22
2011-04-28,1171.013
2011-04-29,1171.79
2011-05-02,1171.883
2011-05-03,1155.709
2011-05-04,1137.853
2011-05-05,1129.121
2011-05-06,1130.682
2011-05-09,1141.524
2011-05-10,1152.736
2011-05-11,1160.945
2011-05-12,1134.227
2011-05-13,1148.227
2011-05-16,1133.946
2011-05-17,1132.493
2011-05-18,1144.784
2011-05-19,1154.394
2011-05-20,1149.124
2011-05-23,1115.521
2011-05-24,1121.757
2011-05-25,1121.662
2011-05-26,1125.558
2011-05-27,1140.516
2011-05-30,1141.796
2011-05-31,1150.837
2011-06-01,1155.609
2011-06-02,1148.89
2011-06-03,1148.705
2011-06-06,1136.347
2011-06-07,1142.345
2011-06-08,1132.63
2011-06-09,1130.183
2011-06-10,1118.547
2011-06-13,1107.856
2011-06-14,1113.349
2011-06-15,1107.574
2011-06-16,1084.796
2011-06-17,1084.957
2011-06-20,1086.304
2011-06-21,1105.53
2011-06-22,1103.072
2011-06-23,1097.501
2011-06-24,1107.128
2011-06-27,1094.834
2011-06-28,1098.511
2011-06-29,1117.404
2011-06-30,1137.672
2011-07-01,1145.444
2011-07-04,1155.097
2011-07-05,1145.424
2011-07-06,1135.827
2011-07-07,1146.294
2011-07-08,1157.113
2011-07-11,1140.976
2011-07-12,1125.966
2011-07-13,1141.359
2011-07-14,1140.363
2011-07-15,1140.194
2011-07-18,1134.59
2011-07-19,1144.624
2011-07-20,1156.857
2011-07-21,1167.191
2011-07-22,1182.536
2011-07-25,1180.21
2011-07-26,1191.158
2011-07-27,1199.434
2011-07-28,1194.473
2011-07-29,1195.849
2011-08-01,1207.867
2011-08-02,1192.63
2011-08-03,1170.778
2011-08-04,1152.81
2011-08-05,1110.785
2011-08-08,1073.817
2011-08-09,1075.322
2011-08-10,1050.012
2011-08-11,1048.097
2011-08-12,1067.235
2011-08-15,1085.946
2011-08-16,1070.345
2011-08-17,1069.439
2011-08-18,1052.303
2011-08-19,1028.146
2011-08-22,1026.629
2011-08-23,1040.838
2011-08-24,1019.286
2011-08-25,1030.777
2011-08-26,1031.444
2011-08-29,1047.622
2011-08-30,1046.181
2011-08-31,1078.507
2011-09-01,1072.327
2011-09-02,1064.918
2011-09-05,1035.368
2011-09-06,1036.778
2011-09-07,1060.894
2011-09-08,1065.585
2011-09-09,1037.977
2011-09-12,1000.054
2011-09-13,993.74
2011-09-14,992.942
2011-09-15,1008.766
2011-09-16,1017.325
2011-09-19,983.016
2011-09-20,997.164
2011-09-21,984.214
2011-09-22,939.66
2011-09-23,944.665
2011-09-26,925.431
2011-09-27,968.634
2011-09-28,950.683
2011-09-29,950.11
2011-09-30,932.819
2011-10-03,905.929
2011-10-04,870.283
2011-10-05,877.336
2011-10-06,906.204
2011-10-07,921.832
2011-10-10,944.105
2011-10-11,952.648
2011-10-12,975.825
2011-10-13,963.172
2011-10-14,977.953
2011-10-17,986.386
2011-10-18,960.227
2011-10-19,970.765
2011-10-20,953.308
2011-10-21,961.997
2011-10-24,984.574
2011-10-25,991.71
2011-10-26,982.969
2011-10-27,1034.065
2011-10-28,1057.284
2011-10-31,1029.562
2011-11-01,978.087
2011-11-02,1004.401
2011-11-03,993.237
2011-11-04,1009.826
2011-11-07,1006.189
2011-11-08,1009.621
2011-11-09,993.219
2011-11-10,963.161
2011-11-11,968.644
2011-11-14,986.986
2011-11-15,973.967
2011-11-16,972.353
2011-11-17,960.093
2011-11-18,940.595
2011-11-21,922.081
2011-11-22,928.197
2011-11-23,908.632
2011-11-24,905.646
2011-11-25,890.197
2011-11-28,919.908
2011-11-29,919.736
2011-11-30,936.15
2011-12-01,960.154
2011-12-02,966.87
2011-12-05,967.641
2011-12-06,955.826
2011-12-07,963.571
2011-12-08,936.208
2011-12-09,925.895
2011-12-12,926.088
2011-12-13,919.495
2011-12-14,911.155
2011-12-15,898.316
2011-12-16,913.739
2011-12-19,895.624
2011-12-20,902.224
2011-12-21,924.576
2011-12-22,921.867
2011-12-23,927.986
2011-12-26,927.986
2011-12-27,924.398
2011-12-28,919.07
2011-12-29,920.231
2011-12-30,913.684
2012-01-02,913.684
2012-01-03,939.771
2012-01-04,943.719
2012-01-05,935.054
2012-01-06,935.315
2012-01-09,924.447
2012-01-10,943.321
2012-01-11,950.367
2012-01-12,954.106
2012-01-13,971.702
2012-01-16,960.51
2012-01-17,986.782
2012-01-18,982.284
2012-01-19,991.135
2012-01-20,1005.437
2012-01-23,1011.036
2012-01-24,1008.209
2012-01-25,1024.66
2012-01-26,1037.615
2012-01-27,1049.571
2012-01-30,1035.056
2012-01-31,1048.964
2012-02-01,1050.547
2012-02-02,1055.522
2012-02-03,1065.506
2012-02-06,1064.809
2012-02-07,1074.977
2012-02-08,1084.643
2012-02-09,1082.818
2012-02-10,1064.373
2012-02-13,1078.671
2012-02-14,1070.668
2012-02-15,1083.476
2012-02-16,1066.208
2012-02-17,1079.672
2012-02-20,1095.826
2012-02-21,1094.23
2012-02-22,1085.148
2012-02-23,1082.914
2012-02-24,1084.625
2012-02-27,1073.338
2012-02-28,1087.413
2012-02-29,1099.117
2012-03-01,1092.528
2012-03-02,1094.484
2012-03-05,1083.573
2012-03-06,1053.854
2012-03-07,1046.742
2012-03-08,1076.771
2012-03-09,1071.703
2012-03-12,1064.215
2012-03-13,1077.72
2012-03-14,1083.493
2012-03-15,1086.12
2012-03-16,1090.609
2012-03-19,1081.534
2012-03-20,1079.576
2012-03-21,1080.025
2012-03-22,1070.805
2012-03-23,1079.057
2012-03-26,1075.07
2012-03-27,1097.124
2012-03-28,1093.292
2012-03-29,1082.81
2012-03-30,1089.41
2012-04-02,1090.504
2012-04-03,1092.311
2012-04-04,1071.828
2012-04-05,1068.396
2012-04-06,1068.396
2012-04-09,1056.782
2012-04-10,1061.771
2012-04-11,1055.397
2012-04-12,1071.601
2012-04-13,1079.849
2012-04-16,1078.277
2012-04-17,1077.099
2012-04-18,1082.059
2012-04-19,1085.859
2012-04-20,1083.92
2012-04-23,1070.109
2012-04-24,1078.749
2012-04-25,1087.045
2012-04-26,1089.885
2012-04-27,1097.172
2012-04-30,1099.815
2012-05-01,1101.158
2012-05-02,1106.426
2012-05-03,1103.353
2012-05-04,1099.024
2012-05-07,1076.452
2012-05-08,1077.979
2012-05-09,1066.918
2012-05-10,1071.156
2012-05-11,1063.942
2012-05-14,1044.209
2012-05-15,1048.289
2012-05-16,1023.105
2012-05-17,1021.649
2012-05-18,999.403
2012-05-21,1002.27
2012-05-22,1017.105
2012-05-23,989.934
2012-05-24,995.806
2012-05-25,992.451
2012-05-28,998.047
2012-05-29,1002.126
2012-05-30,988.194
2012-05-31,987.353
2012-06-01,970.353
2012-06-04,960.274
2012-06-05,966.411
2012-06-06,987.739
2012-06-07,991.674
2012-06-08,973.568
2012-06-11,993.458
2012-06-12,996.557
2012-06-13,1000.129
2012-06-14,992.522
2012-06-15,1018.765
2012-06-18,1021.095
2012-06-19,1032.786
2012-06-20,1036.839
2012-06-21,1023.413
2012-06-22,1017.909
2012-06-25,1008.55
2012-06-26,1006.292
2012-06-27,1023.645
2012-06-28,1022.005
2012-06-29,1045.369
2012-07-02,1054.803
2012-07-03,1073.761
2012-07-04,1069.624
2012-07-05,1078.098
2012-07-06,1074.063
2012-07-09,1057.475
2012-07-10,1072.176
2012-07-11,1083.932
2012-07-12,1067.198
2012-07-13,1081.707
2012-07-16,1086.045
2012-07-17,1089.091
2012-07-18,1097.334
2012-07-19,1111.706
2012-07-20,1105.525
2012-07-23,1086.383
2012-07-24,1093.873
2012-07-25,1090.317
2012-07-26,1102.313
2012-07-27,1103.414
2012-07-30,1119.716
2012-07-31,1124.163
2012-08-01,1126.664
2012-08-02,1117.465
2012-08-03,1126.341
2012-08-06,1135.221
2012-08-07,1132.207
2012-08-08,1127.947
2012-08-09,1127.814
2012-08-10,1124.798
2012-08-13,1129.704
2012-08-14,1135.779
2012-08-15,1128.213
2012-08-16,1128.053
2012-08-17,1124.386
2012-08-20,1125.173
2012-08-21,1131.157
2012-08-22,1123.475
2012-08-23,1130.78
2012-08-24,1121.151
2012-08-27,1118.435
2012-08-28,1116.681
2012-08-29,1118.362
2012-08-30,1106.961
2012-08-31,1118.024
2012-09-03,1116.189
2012-09-04,1112.335
2012-09-05,1105.204
2012-09-06,1107.872
2012-09-07,1123.845
2012-09-10,1125.659
2012-09-11,1133.727
2012-09-12,1140.337
2012-09-13,1139.235
2012-09-14,1163.223
2012-09-17,1163.625
2012-09-18,1156.367
2012-09-19,1160.846
2012-09-20,1154.626
2012-09-21,1164.285
2012-09-24,1150.247
2012-09-25,1156.918
2012-09-26,1136.276
2012-09-27,1145.139
2012-09-28,1147.095
2012-10-01,1146.361
2012-10-02,1148.3
2012-10-03,1141.718
2012-10-04,1152.682
2012-10-05,1158.996
2012-10-08,1145.017
2012-10-09,1141.003
2012-10-10,1130.957
2012-10-11,1129.377
2012-10-12,1136.279
2012-10-15,1137.339
2012-10-16,1142.658
2012-10-17,1151.164
2012-10-18,1154.584
2012-10-19,1144.135
2012-10-22,1140.597
2012-10-23,1134.772
2012-10-24,1131.599
2012-10-25,1137.581
2012-10-26,1136.901
2012-10-29,1124.047
2012-10-30,1127.481
2012-10-31,1126.779
2012-11-01,1121.75
2012-11-02,1124.523
2012-11-05,1123.017
2012-11-06,1120.521
2012-11-07,1130.767
2012-11-08,1117.108
2012-11-09,1112.828
2012-11-12,1114.776
2012-11-13,1115.53
2012-11-14,1106.263
2012-11-15,1087.634
2012-11-16,1081.575
2012-11-19,1088.171
2012-11-20,1092.247
2012-11-21,1091.469
2012-11-22,1103.81
2012-11-23,1108.792
2012-11-26,1112.383
2012-11-27,1120.208
2012-11-28,1125.16
2012-11-29,1140.777
2012-11-30,1149.687
2012-12-03,1146.162
2012-12-04,1148.999
2012-12-05,1155.7
2012-12-06,1153.732
2012-12-07,1167.746
2012-12-10,1164.902
2012-12-11,1165.995
2012-12-12,1179.522
2012-12-13,1183.096
2012-12-14,1188.352
2012-12-17,1185.01
2012-12-18,1187.713
2012-12-19,1188.402
2012-12-20,1192.2
2012-12-21,1185.429
2012-12-24,1187.196
2012-12-25,1187.196
2012-12-26,1190.657
2012-12-27,1190.555
2012-12-28,1192.806
2012-12-31,1187.741
2013-01-01,1187.741
2013-01-02,1200.857
2013-01-03,1207.118
2013-01-04,1197.683
2013-01-07,1191.15
2013-01-08,1183.404
2013-01-09,1194.585
2013-01-10,1203.13
2013-01-11,1199.325
2013-01-14,1187.498
2013-01-15,1185.242
2013-01-16,1192.822
2013-01-17,1189.336
2013-01-18,1190.371
2013-01-21,1192.899
2013-01-22,1189.75
2013-01-23,1191.696
2013-01-24,1196.804
2013-01-25,1194.957
2013-01-28,1192.831
2013-01-29,1196.394
2013-01-30,1204.811
2013-01-31,1202.604
2013-02-01,1204.718
2013-02-04,1210.343
2013-02-05,1204.469
2013-02-06,1205.268
2013-02-07,1201.226
2013-02-08,1208.488
2013-02-11,1205.119
2013-02-12,1206.019
2013-02-13,1218.175
2013-02-14,1214.351
2013-02-15,1209.446
2013-02-18,1208.745
2013-02-19,1213.966
2013-02-20,1222.165
2013-02-21,1210.8
2013-02-22,1212.794
2013-02-25,1211.791
2013-02-26,1196.937
2013-02-27,1198.535
2013-02-28,1202.852
2013-03-01,1199.016
2013-03-04,1183.43
2013-03-05,1190.457
2013-03-06,1204.817
2013-03-07,1207.304
2013-03-08,1201.775
2013-03-11,1201.607
2013-03-12,1209.603
2013-03-13,1202.625
2013-03-14,1204.378
2013-03-15,1207.989
2013-03-18,1195.387
2013-03-19,1196.018
2013-03-20,1187.457
2013-03-21,1199.484
2013-03-22,1194.515
2013-03-25,1204.8
2013-03-26,1215.111
2013-03-27,1223.369
2013-03-28,1225.195
2013-03-29,1225.195
2013-04-01,1220.823
2013-04-02,1229.067
2013-04-03,1231.589
2013-04-04,1223.469
2013-04-05,1220.779
2013-04-08,1214.557
2013-04-09,1223.005
2013-04-10,1224.61
2013-04-11,1229.579
2013-04-12,1222.244
2013-04-15,1217.432
2013-04-16,1220.977
2013-04-17,1223.564
2013-04-18,1229.352
2013-04-19,1229.182
2013-04-22,1221.74
2013-04-23,1206.261
2013-04-24,1223.05
2013-04-25,1238.432
2013-04-26,1246.738
2013-04-29,1259.716
2013-04-30,1266.688
2013-05-01,1265.087
2013-05-02,1278.497
2013-05-03,1264.463
2013-05-06,1273.965
2013-05-07,1272.844
2013-05-08,1289.894
2013-05-09,1296.493
2013-05-10,1291.754
2013-05-13,1284.023
2013-05-14,1286.828
2013-05-15,1284.042
2013-05-16,1279.542
2013-05-17,1274.822
2013-05-20,1281.162
2013-05-21,1265.646
2013-05-22,1267.39
2013-05-23,1244.299
2013-05-24,1245.066
2013-05-27,1247.407
2013-05-28,1240.864
2013-05-29,1229.097
2013-05-30,1224.045
2013-05-31,1212.689
2013-06-03,1214.617
2013-06-04,1217.545
2013-06-05,1205.927
2013-06-06,1187.523
2013-06-07,1185.334
2013-06-10,1175.23
2013-06-11,1173.293
2013-06-12,1166.845
2013-06-13,1160.76
2013-06-14,1177.069
2013-06-17,1176.085
2013-06-18,1186.463
2013-06-19,1186.235
2013-06-20,1134.746
2013-06-21,1133.979
2013-06-24,1111.165
2013-06-25,1133.951
2013-06-26,1136.163
2013-06-27,1143.012
2013-06-28,1152.26
2013-07-01,1147.642
2013-07-02,1157.736
2013-07-03,1136.139
2013-07-04,1146.287
2013-07-05,1146.921
2013-07-08,1140.746
2013-07-09,1148.655
2013-07-10,1162.984
2013-07-11,1203.914
2013-07-12,1194.571
2013-07-15,1195.874
2013-07-16,1199.12
2013-07-17,1192.092
2013-07-18,1192.403
2013-07-19,1190.831
2013-07-22,1206.557
2013-07-23,1211.238
2013-07-24,1218.269
2013-07-25,1206.248
2013-07-26,1211.913
2013-07-29,1208.933
2013-07-30,1207.227
2013-07-31,1195.363
2013-08-01,1209.437
2013-08-02,1218.954
2013-08-05,1219.605
2013-08-06,1210.854
2013-08-07,1213.677
2013-08-08,1220.966
2013-08-09,1222.814
2013-08-12,1221.357
2013-08-13,1220.635
2013-08-14,1219.633
2013-08-15,1205.565
2013-08-16,1201.599
2013-08-19,1189.978
2013-08-20,1170.863
2013-08-21,1158.432
2013-08-22,1144.901
2013-08-23,1148.955
2013-08-26,1147.291
2013-08-27,1128.906
2013-08-28,1124.526
2013-08-29,1136.098
2013-08-30,1130.57
2013-09-02,1145.721
2013-09-03,1140.46
2013-09-04,1126.54
2013-09-05,1131.638
2013-09-06,1142.648
2013-09-09,1162.152
2013-09-10,1170.927
2013-09-11,1172.683
2013-09-12,1181.16
2013-09-13,1178.84
2013-09-16,1206.971
2013-09-17,1208.282
2013-09-18,1212.662
2013-09-19,1242.037
2013-09-20,1236.064
2013-09-23,1230.158
2013-09-24,1224.891
2013-09-25,1226.384
2013-09-26,1219.866
2013-09-27,1223.873
2013-09-30,1207.938
2013-10-01,1215.168
2013-10-02,1208.018
2013-10-03,1207.509
2013-10-04,1209.703
2013-10-07,1206.704
2013-10-08,1211.945
2013-10-09,1211.548
2013-10-10,1217.037
2013-10-11,1223.291
2013-10-14,1222.135
2013-10-15,1223.62
2013-10-16,1226.65
2013-10-17,1235.202
2013-10-18,1241.105
2013-10-21,1239.45
2013-10-22,1250.485
2013-10-23,1245.042
2013-10-24,1254.399
2013-10-25,1246.637
2013-10-28,1245.558
2013-10-29,1246.96
2013-10-30,1259.92
2013-10-31,1246.127
2013-11-01,1238.131
2013-11-04,1241.411
2013-11-05,1242.826
2013-11-06,1245.542
2013-11-07,1241.223
2013-11-08,1231.758
2013-11-11,1232.94
2013-11-12,1228.899
2013-11-13,1224.969
2013-11-14,1234.962
2013-11-15,1240.765
2013-11-18,1241.137
2013-11-19,1237.704
2013-11-20,1236.08
2013-11-21,1226.356
2013-11-22,1228.108
2013-11-25,1230.6
2013-11-26,1228.883
2013-11-27,1229.868
2013-11-28,1235.15
2013-11-29,1231.401
2013-12-02,1232.163
2013-12-03,1230.056
2013-12-04,1218.496
2013-12-05,1207.326
2013-12-06,1207.581
2013-12-09,1208.471
2013-12-10,1194.694
2013-12-11,1182.705
2013-12-12,1182.767
2013-12-13,1181.398
2013-12-16,1177.486
2013-12-17,1179.334
2013-12-18,1175.179
2013-12-19,1171.229
2013-12-20,1184.679
2013-12-23,1192.734
2013-12-24,1195.927
2013-12-25,1195.927
2013-12-26,1198.603
2013-12-27,1207.571
2013-12-30,1205.806
2013-12-31,1217.195
2014-01-01,1217.195
2014-01-02,1212.221
2014-01-03,1196.244
2014-01-06,1191.163
2014-01-07,1184.197
2014-01-08,1195.854
2014-01-09,1193.558
2014-01-10,1195.945
2014-01-13,1193.813
2014-01-14,1186.607
2014-01-15,1184.388
2014-01-16,1183.784
2014-01-17,1181.424
2014-01-20,1174.904
2014-01-21,1172.729
2014-01-22,1172.869
2014-01-23,1161.417
2014-01-24,1151.26
2014-01-27,1144.718
2014-01-28,1150.531
2014-01-29,1144.578
2014-01-30,1136.069
2014-01-31,1133.121
2014-02-03,1125.581
2014-02-04,1120.276
2014-02-05,1118.836
2014-02-06,1131.043
2014-02-07,1140.859
2014-02-10,1140.74
2014-02-11,1148.355
2014-02-12,1150.242
2014-02-13,1151.374
2014-02-14,1157.091
2014-02-17,1172.549
2014-02-18,1170.892
2014-02-19,1175.675
2014-02-20,1170.036
2014-02-21,1171.394
2014-02-24,1175.291
2014-02-25,1177.356
2014-02-26,1167.897
2014-02-27,1171.366
2014-02-28,1168.09
2014-03-03,1154.563
2014-03-04,1159.255
2014-03-05,1155.855
2014-03-06,1171.57
2014-03-07,1166.767
2014-03-10,1161.354
2014-03-11,1162.844
2014-03-12,1149.802
2014-03-13,1145.959
2014-03-14,1142.595
2014-03-17,1149.188
2014-03-18,1147.418
2014-03-19,1141.748
2014-03-20,1124.444
2014-03-21,1140.596
2014-03-24,1154.763
2014-03-25,1154.299
2014-03-26,1169.251
2014-03-27,1175.737
2014-03-28,1183.14
2014-03-31,1191.196
2014-04-01,1192.316
2014-04-02,1189.755
2014-04-03,1197.826
2014-04-04,1200.757
2014-04-07,1193.933
2014-04-08,1206.572
2014-04-09,1211.719
2014-04-10,1213.961
2014-04-11,1208.637
2014-04-14,1209.832
2014-04-15,1219.227
2014-04-16,1225.145
2014-04-17,1226.029
2014-04-18,1226.029
2014-04-21,1223.829
2014-04-22,1229.568
2014-04-23,1222.777
2014-04-24,1232.137
2014-04-25,1228.784
2014-04-28,1220.814
2014-04-29,1221.798
2014-04-30,1234.207
2014-05-01,1236.999
2014-05-02,1235.658
2014-05-05,1233.994
2014-05-06,1238.699
2014-05-07,1234.358
2014-05-08,1244.848
2014-05-09,1243.932
2014-05-12,1230.621
2014-05-13,1229.709
2014-05-14,1246.05
2014-05-15,1249.661
2014-05-16,1244.702
2014-05-19,1247.799
2014-05-20,1246.265
2014-05-21,1247.024
2014-05-22,1247.518
2014-05-23,1248.704
2014-05-26,1250.555
2014-05-27,1241.675
2014-05-28,1239.523
2014-05-29,1253.228
2014-05-30,1251.66
2014-06-02,1250.955
2014-06-03,1247.056
2014-06-04,1244.448
2014-06-05,1244.609
2014-06-06,1257.323
2014-06-09,1260.384
2014-06-10,1257.919
2014-06-11,1256.698
2014-06-12,1257.573
2014-06-13,1256.55
2014-06-16,1254.403
2014-06-17,1245.471
2014-06-18,1248.459
2014-06-19,1248.135
2014-06-20,1241.999
2014-06-23,1244.344
2014-06-24,1246.754
2014-06-25,1247.163
2014-06-26,1250.701
2014-06-27,1250.856
2014-06-30,1248.564
2014-07-01,1243.935
2014-07-02,1250.164
2014-07-03,1255.058
2014-07-04,1259.239
2014-07-07,1264.552
2014-07-08,1264.864
2014-07-09,1261.818
2014-07-10,1257.933
2014-07-11,1272.336
2014-07-14,1273.975
2014-07-15,1273.917
2014-07-16,1280.266
2014-07-17,1279.641
2014-07-18,1282.66
2014-07-21,1284.456
2014-07-22,1287.778
2014-07-23,1302.809
2014-07-24,1303.76
2014-07-25,1302.414
2014-07-28,1301.522
2014-07-29,1304.399
2014-07-30,1303.634
2014-07-31,1312.334
2014-08-01,1299.962
2014-08-04,1290.878
2014-08-05,1294.762
2014-08-06,1290.751
2014-08-07,1286.939
2014-08-08,1275.731
2014-08-11,1286.068
2014-08-12,1282.915
2014-08-13,1287.858
2014-08-14,1287.673
2014-08-15,1289.899
2014-08-18,1289.871
2014-08-19,1290.625
2014-08-20,1290.327
2014-08-21,1293.219
2014-08-22,1293.156
2014-08-25,1297.188
2014-08-26,1296.37
2014-08-27,1305.84
2014-08-28,1299.085
2014-08-29,1296.276
2014-09-01,1289.729
2014-09-02,1290.025
2014-09-03,1297.146
2014-09-04,1290.175
2014-09-05,1288.224
2014-09-08,1285.1
2014-09-09,1279.007
2014-09-10,1274.992
2014-09-11,1277.348
2014-09-12,1279.022
2014-09-15,1263.442
2014-09-16,1249.973
2014-09-17,1257.739
2014-09-18,1251.744
2014-09-19,1256.463
2014-09-22,1248.575
2014-09-23,1255.157
2014-09-24,1257.479
2014-09-25,1252.947
2014-09-26,1250.817
2014-09-29,1250.047
2014-09-30,1241.963
2014-10-01,1238.213
2014-10-02,1230.043
2014-10-03,1226.466
2014-10-06,1230.353
2014-10-07,1227.391
2014-10-08,1220.326
2014-10-09,1242.2
2014-10-10,1222.929
2014-10-13,1215.607
2014-10-14,1208.179
2014-10-15,1212.053
2014-10-16,1192.899
2014-10-17,1196.269
2014-10-20,1205.954
2014-10-21,1215.044
2014-10-22,1214.471
2014-10-23,1221.445
2014-10-24,1215.152
2014-10-27,1215.89
2014-10-28,1213.151
2014-10-29,1221.599
2014-10-30,1217.758
2014-10-31,1227.668
2014-11-03,1233.111
2014-11-04,1231.808
2014-11-05,1230.245
2014-11-06,1230.96
2014-11-07,1232.4
2014-11-10,1241.748
2014-11-11,1230.644
2014-11-12,1230.07
2014-11-13,1240.247
2014-11-14,1237.01
2014-11-17,1227.375
2014-11-18,1240.03
2014-11-19,1239.112
2014-11-20,1236.831
2014-11-21,1251.396
2014-11-24,1241.623
2014-11-25,1250.892
2014-11-26,1256.904
2014-11-27,1253.235
2014-11-28,1249.144
2014-12-01,1227.49
2014-12-02,1232.112
2014-12-03,1223.033
2014-12-04,1221.921
2014-12-05,1219.757
2014-12-08,1212.739
2014-12-09,1231.688
2014-12-10,1241.427
2014-12-11,1236.792
2014-12-12,1240.355
2014-12-15,1227.91
2014-12-16,1203.54
2014-12-17,1204.309
2014-12-18,1202.761
2014-12-19,1219.123
2014-12-22,1235.573
2014-12-23,1233.018
2014-12-24,1237.46
2014-12-25,1237.46
2014-12-26,1239.603
2014-12-29,1247.376
2014-12-30,1247.545
2014-12-31,1242.876
2015-01-01,1242.876
2015-01-02,1237.59
2015-01-05,1214.207
2015-01-06,1194.819
2015-01-07,1190.811
2015-01-08,1215.644
2015-01-09,1209.714
2015-01-12,1208.26
2015-01-13,1205.218
2015-01-14,1200.907
2015-01-15,1210.004
2015-01-16,1198.499
2015-01-19,1192.496
2015-01-20,1198.971
2015-01-21,1211.297
2015-01-22,1215.624
2015-01-23,1217.826
2015-01-26,1214.079
2015-01-27,1218.44
2015-01-28,1213.9
2015-01-29,1216.623
2015-01-30,1208.492
2015-02-02,1216.976
2015-02-03,1213.834
2015-02-04,1219.878
2015-02-05,1215.301
2015-02-06,1215.745
2015-02-09,1208.054
2015-02-10,1209.695
2015-02-11,1208.917
2015-02-12,1207.198
2015-02-13,1213.081
2015-02-16,1213.989
2015-02-17,1209.46
2015-02-18,1212.967
2015-02-19,1214.084
2015-02-20,1213.503
2015-02-23,1208.654
2015-02-24,1219.039
2015-02-25,1224.316
2015-02-26,1218.387
2015-02-27,1207.384
2015-03-02,1199.619
2015-03-03,1202.685
2015-03-04,1197.254
2015-03-05,1187.694
