Date,FRANCE IMI IMI (Large+Mid+Small Cap)
2022-03-10,1491.983
2022-03-11,1499.548
2022-03-14,1526.278
2022-03-15,1521.19
2022-03-16,1578.304
2022-03-17,1601.471
2022-03-18,1595.94
2022-03-21,1587.664
2022-03-22,1603.076
2022-03-23,1581.48
2022-03-24,1575.435
2022-03-25,1572.57
2022-03-28,1578.577
2022-03-29,1645.556
2022-03-30,1642.667
2022-03-31,1617.876
2022-04-01,1609.815
2022-04-04,1614.614
2022-04-05,1586.432
2022-04-06,1550.218
2022-04-07,1541.447
2022-04-08,1556.043
2022-04-11,1561.448
2022-04-12,1553.787
2022-04-13,1550.868
2022-04-14,1552.201
2022-04-15,1552.201
2022-04-18,1554.649
2022-04-19,1543.887
2022-04-20,1575.689
2022-04-21,1593.972
2022-04-22,1553.85
2022-04-25,1517.437
2022-04-26,1504.142
2022-04-27,1491.931
2022-04-28,1506.197
2022-04-29,1516.402
2022-05-02,1488.385
2022-05-03,1503.269
2022-05-04,1487.714
2022-05-05,1478.993
2022-05-06,1466.8
2022-05-09,1419.335
2022-05-10,1429.495
2022-05-11,1463.081
2022-05-12,1430.115
2022-05-13,1463.677
2022-05-16,1463.883
2022-05-17,1503.97
2022-05-18,1484.376
2022-05-19,1476.429
2022-05-20,1476.432
2022-05-23,1513.288
2022-05-24,1496.697
2022-05-25,1501.789
2022-05-26,1533.003
2022-05-27,1556.045
2022-05-30,1578.96
2022-05-31,1547.649
2022-06-01,1528.712
2022-06-02,1554.467
2022-06-03,1552.463
2022-06-06,1567.997
2022-06-07,1556.454
2022-06-08,1547.186
2022-06-09,1514.247
2022-06-10,1458.734
2022-06-13,1403.125
2022-06-14,1383.06
2022-06-15,1402.082
2022-06-16,1379.826
2022-06-17,1375.395
2022-06-20,1394.754
2022-06-21,1409.838
2022-06-22,1402.925
2022-06-23,1384.758
2022-06-24,1429.912
2022-06-27,1432.287
2022-06-28,1430.189
2022-06-29,1410.94
2022-06-30,1382.17
2022-07-01,1376.604
2022-07-04,1386.463
2022-07-05,1327.612
2022-07-06,1348.068
2022-07-07,1366.585
2022-07-08,1374.296
2022-07-11,1353.223
2022-07-12,1359.184
2022-07-13,1358.072
2022-07-14,1324.508
2022-07-15,1362.563
2022-07-18,1390.83
2022-07-19,1422.379
2022-07-20,1414.518
2022-07-21,1415.487
2022-07-22,1425.073
2022-07-25,1425.975
2022-07-26,1408.128
2022-07-27,1417.643
2022-07-28,1439.475
2022-07-29,1469.503
2022-08-01,1477.602
2022-08-02,1459.987
2022-08-03,1464.416
2022-08-04,1485.236
2022-08-05,1468.621
2022-08-08,1487.479
2022-08-09,1480.716
2022-08-10,1508.941
2022-08-11,1511.865
2022-08-12,1498.247
2022-08-15,1494.706
2022-08-16,1497.589
2022-08-17,1479.641
2022-08-18,1480.841
2022-08-19,1454.015
2022-08-22,1417.357
2022-08-23,1415.935
2022-08-24,1421.91
2022-08-25,1420.428
2022-08-26,1401.897
2022-08-29,1385.402
2022-08-30,1383.451
2022-08-31,1375.62
2022-09-01,1338.419
2022-09-02,1379.968
2022-09-05,1349.605
2022-09-06,1349.492
2022-09-07,1354.927
2022-09-08,1360.26
2022-09-09,1391.441
2022-09-12,1429.792
2022-09-13,1392.842
2022-09-14,1384.346
2022-09-15,1370.089
2022-09-16,1356.561
2022-09-19,1350.808
2022-09-20,1328.628
2022-09-21,1325.12
2022-09-22,1290.559
2022-09-23,1246.744
2022-09-26,1236.0
2022-09-27,1229.076
2022-09-28,1233.096
2022-09-29,1231.55
2022-09-30,1254.713
2022-10-03,1264.878
2022-10-04,1335.963
2022-10-05,1309.699
2022-10-06,1298.278
2022-10-07,1275.161
2022-10-10,1258.002
2022-10-11,1257.001
2022-10-12,1251.739
2022-10-13,1267.102
2022-10-14,1283.343
2022-10-17,1315.661
2022-10-18,1326.195
2022-10-19,1310.752
2022-10-20,1328.036
2022-10-21,1311.051
2022-10-24,1343.159
2022-10-25,1378.909
2022-10-26,1398.447
2022-10-27,1385.037
2022-10-28,1383.455
2022-10-31,1373.705
2022-11-01,1384.711
2022-11-02,1372.902
2022-11-03,1349.972
2022-11-04,1405.548
2022-11-07,1420.708
2022-11-08,1436.992
2022-11-09,1429.168
2022-11-10,1481.322
2022-11-11,1511.383
2022-11-14,1514.325
2022-11-15,1526.683
2022-11-16,1521.851
2022-11-17,1503.806
2022-11-18,1523.017
2022-11-21,1503.22
2022-11-22,1514.489
2022-11-23,1533.023
2022-11-24,1545.607
2022-11-25,1546.689
2022-11-28,1534.396
2022-11-29,1528.131
2022-11-30,1533.692
2022-12-01,1568.442
2022-12-02,1564.818
2022-12-05,1563.195
2022-12-06,1556.498
2022-12-07,1549.831
2022-12-08,1554.532
2022-12-09,1561.927
2022-12-12,1551.896
2022-12-13,1591.442
2022-12-14,1590.006
2022-12-15,1543.445
2022-12-16,1521.43
2022-12-19,1520.495
2022-12-20,1523.443
2022-12-21,1549.904
2022-12-22,1534.413
2022-12-23,1533.957
2022-12-26,1533.957
2022-12-27,1549.329
2022-12-28,1536.055
2022-12-29,1557.998
2022-12-30,1535.26
2023-01-02,1564.375
2023-01-03,1553.641
2023-01-04,1594.199
2023-01-05,1577.281
2023-01-06,1612.213
2023-01-09,1645.408
2023-01-10,1633.407
2023-01-11,1651.016
2023-01-12,1671.824
2023-01-13,1688.24
2023-01-16,1693.27
2023-01-17,1697.738
2023-01-18,1704.838
2023-01-19,1667.397
2023-01-20,1683.835
2023-01-23,1698.463
2023-01-24,1704.076
2023-01-25,1705.935
2023-01-26,1710.965
2023-01-27,1709.298
2023-01-30,1710.183
2023-01-31,1707.451
2023-02-01,1717.022
2023-02-02,1742.219
2023-02-03,1744.82
2023-02-06,1702.139
2023-02-07,1693.72
2023-02-08,1696.444
2023-02-09,1716.92
2023-02-10,1688.721
2023-02-13,1713.571
2023-02-14,1715.312
2023-02-15,1727.159
2023-02-16,1741.259
2023-02-17,1735.199
2023-02-20,1736.296
2023-02-21,1729.781
2023-02-22,1716.164
2023-02-23,1714.99
2023-02-24,1678.352
2023-02-27,1712.705
2023-02-28,1706.973
2023-03-01,1709.37
2023-03-02,1711.062
2023-03-03,1723.621
2023-03-06,1743.267
2023-03-07,1719.378
2023-03-08,1711.113
2023-03-09,1711.62
2023-03-10,1708.643
2023-03-13,1666.401
2023-03-14,1695.833
2023-03-15,1606.854
2023-03-16,1652.214
2023-03-17,1632.738
2023-03-20,1664.165
2023-03-21,1695.836
2023-03-22,1703.956
2023-03-23,1720.601
2023-03-24,1669.762
2023-03-27,1686.621
2023-03-28,1696.107
2023-03-29,1719.246
2023-03-30,1751.835
2023-03-31,1756.836
2023-04-03,1765.623
2023-04-04,1778.896
2023-04-05,1762.887
2023-04-06,1767.338
2023-04-07,1767.338
2023-04-10,1753.748
2023-04-11,1779.937
2023-04-12,1792.013
2023-04-13,1823.523
2023-04-14,1825.209
2023-04-17,1806.417
2023-04-18,1822.567
2023-04-19,1825.384
2023-04-20,1826.794
2023-04-21,1834.732
2023-04-24,1845.625
2023-04-25,1830.849
2023-04-26,1828.872
2023-04-27,1827.092
2023-04-28,1837.884
2023-05-01,1827.978
2023-05-02,1802.834
2023-05-03,1821.347
2023-05-04,1797.022
2023-05-05,1819.633
2023-05-08,1826.229
2023-05-09,1809.166
2023-05-10,1803.398
2023-05-11,1799.62
2023-05-12,1797.836
2023-05-15,1801.634
2023-05-16,1799.047
2023-05-17,1790.37
2023-05-18,1792.603
2023-05-19,1805.641
2023-05-22,1810.737
2023-05-23,1784.546
2023-05-24,1752.429
2023-05-25,1740.695
2023-05-26,1757.669
2023-05-29,1754.84
2023-05-30,1743.93
2023-05-31,1708.139
2023-06-01,1729.197
2023-06-02,1760.404
2023-06-05,1742.261
2023-06-06,1741.874
2023-06-07,1743.257
2023-06-08,1758.103
2023-06-09,1754.487
2023-06-12,1763.103
2023-06-13,1781.441
2023-06-14,1799.441
2023-06-15,1799.37
2023-06-16,1825.134
2023-06-19,1804.972
2023-06-20,1795.948
2023-06-21,1797.829
2023-06-22,1785.587
2023-06-23,1761.747
2023-06-26,1770.285
2023-06-27,1784.078
2023-06-28,1794.605
2023-06-29,1798.302
2023-06-30,1822.27
2023-07-03,1818.768
2023-07-04,1815.157
2023-07-05,1796.767
2023-07-06,1740.477
2023-07-07,1761.501
2023-07-10,1773.418
2023-07-11,1794.873
2023-07-12,1844.669
2023-07-13,1866.407
2023-07-14,1875.561
2023-07-17,1852.92
2023-07-18,1861.098
2023-07-19,1856.668
2023-07-20,1861.98
2023-07-21,1868.521
2023-07-24,1861.496
2023-07-25,1852.271
2023-07-26,1831.613
2023-07-27,1853.385
2023-07-28,1861.622
2023-07-31,1863.35
2023-08-01,1834.306
2023-08-02,1802.894
2023-08-03,1790.941
2023-08-04,1818.7
2023-08-07,1816.896
2023-08-08,1795.908
2023-08-09,1814.465
2023-08-10,1847.637
2023-08-11,1817.128
2023-08-14,1807.805
2023-08-15,1794.648
2023-08-16,1786.921
2023-08-17,1766.962
2023-08-18,1756.756
2023-08-21,1766.347
2023-08-22,1771.367
2023-08-23,1772.777
2023-08-24,1763.684
2023-08-25,1755.348
2023-08-28,1784.116
2023-08-29,1800.182
2023-08-30,1814.468
2023-08-31,1791.592
2023-09-01,1780.234
2023-09-04,1772.087
2023-09-05,1752.477
2023-09-06,1737.61
2023-09-07,1736.147
2023-09-08,1748.429
2023-09-11,1761.545
2023-09-12,1748.231
2023-09-13,1745.315
2023-09-14,1754.112
2023-09-15,1769.861
2023-09-18,1745.603
2023-09-19,1748.545
2023-09-20,1766.092
2023-09-21,1728.228
2023-09-22,1720.711
2023-09-25,1692.014
2023-09-26,1680.645
2023-09-27,1668.382
2023-09-28,1686.118
2023-09-29,1696.317
2023-10-02,1665.308
2023-10-03,1643.701
2023-10-04,1646.98
2023-10-05,1653.518
2023-10-06,1669.062
2023-10-09,1659.844
2023-10-10,1701.219
2023-10-11,1695.837
2023-10-12,1678.81
2023-10-13,1644.3
2023-10-16,1656.716
2023-10-17,1661.948
2023-10-18,1640.411
2023-10-19,1634.884
2023-10-20,1613.485
2023-10-23,1626.298
2023-10-24,1633.007
2023-10-25,1633.673
2023-10-26,1621.193
2023-10-27,1606.49
2023-10-30,1620.991
2023-10-31,1627.266
2023-11-01,1632.834
2023-11-02,1676.599
2023-11-03,1693.459
2023-11-06,1686.685
2023-11-07,1671.058
2023-11-08,1685.698
2023-11-09,1706.999
2023-11-10,1682.312
2023-11-13,1694.655
2023-11-14,1744.686
2023-11-15,1754.821
2023-11-16,1747.043
2023-11-17,1765.527
2023-11-20,1775.861
2023-11-21,1770.222
2023-11-22,1768.051
2023-11-23,1778.357
2023-11-24,1787.677
2023-11-27,1779.7
2023-11-28,1783.533
2023-11-29,1785.96
2023-11-30,1784.992
2023-12-01,1781.183
2023-12-04,1775.067
2023-12-05,1786.672
2023-12-06,1794.816
2023-12-07,1791.766
2023-12-08,1812.688
2023-12-11,1814.295
2023-12-12,1817.828
2023-12-13,1817.624
2023-12-14,1866.635
2023-12-15,1857.329
2023-12-18,1850.556
2023-12-19,1866.609
2023-12-20,1867.801
2023-12-21,1867.197
2023-12-22,1870.568
2023-12-25,1870.568
2023-12-26,1872.946
2023-12-27,1887.503
2023-12-28,1878.923
2023-12-29,1870.521
2024-01-01,1870.521
2024-01-02,1851.443
2024-01-03,1816.306
2024-01-04,1834.558
2024-01-05,1829.685
2024-01-08,1836.074
2024-01-09,1821.342
2024-01-10,1828.298
2024-01-11,1815.45
2024-01-12,1837.974
2024-01-15,1823.965
2024-01-16,1807.822
2024-01-17,1783.426
2024-01-18,1803.375
2024-01-19,1801.389
2024-01-22,1813.528
2024-01-23,1799.582
2024-01-24,1828.244
2024-01-25,1818.823
2024-01-26,1866.653
2024-01-29,1856.441
2024-01-30,1868.84
2024-01-31,1868.562
2024-02-01,1846.167
2024-02-02,1841.401
2024-02-05,1827.658
2024-02-06,1841.292
2024-02-07,1836.389
2024-02-08,1849.437
2024-02-09,1849.041
2024-02-12,1855.906
2024-02-13,1830.689
2024-02-14,1842.782
2024-02-15,1863.271
2024-02-16,1871.926
2024-02-19,1870.336
2024-02-20,1885.58
2024-02-21,1886.247
2024-02-22,1911.097
2024-02-23,1924.598
2024-02-26,1920.983
2024-02-27,1925.939
2024-02-28,1922.897
2024-02-29,1914.154
2024-03-01,1917.881
2024-03-04,1926.817
2024-03-05,1921.906
2024-03-06,1933.318
2024-03-07,1952.373
2024-03-08,1961.066
2024-03-11,1952.092
2024-03-12,1965.867
2024-03-13,1982.726
2024-03-14,1977.614
2024-03-15,1975.402
2024-03-18,1970.931
2024-03-19,1976.406
2024-03-20,1969.002
2024-03-21,1976.007
2024-03-22,1961.447
2024-03-25,1965.121
2024-03-26,1972.906
2024-03-27,1976.67
2024-03-28,1974.533
2024-03-29,1974.533
2024-04-01,1964.386
2024-04-02,1951.113
2024-04-03,1968.458
2024-04-04,1975.877
2024-04-05,1944.915
2024-04-08,1964.971
2024-04-09,1949.61
2024-04-10,1928.367
2024-04-11,1914.282
2024-04-12,1898.331
2024-04-15,1904.325
2024-04-16,1880.91
2024-04-17,1893.403
2024-04-18,1905.987
2024-04-19,1907.771
2024-04-22,1910.755
2024-04-23,1939.277
2024-04-24,1933.641
2024-04-25,1920.044
2024-04-26,1932.988
2024-04-29,1934.454
2024-04-30,1920.983
2024-05-01,1919.366
2024-05-02,1911.584
2024-05-03,1938.196
2024-05-06,1951.671
2024-05-07,1971.025
2024-05-08,1980.624
2024-05-09,1997.605
2024-05-10,2003.117
2024-05-13,2010.6
2024-05-14,2019.86
2024-05-15,2030.123
2024-05-16,2022.09
2024-05-17,2018.154
2024-05-20,2024.917
2024-05-21,2016.856
2024-05-22,2001.484
2024-05-23,2001.987
2024-05-24,2003.734
2024-05-27,2016.108
2024-05-28,2004.535
2024-05-29,1964.85
2024-05-30,1981.605
2024-05-31,1989.532
2024-06-03,1995.056
2024-06-04,1983.54
2024-06-05,1998.358
2024-06-06,2008.514
2024-06-07,1986.101
2024-06-10,1945.496
2024-06-11,1917.104
2024-06-12,1957.981
2024-06-13,1904.977
2024-06-14,1838.817
2024-06-17,1859.076
2024-06-18,1877.793
2024-06-19,1866.563
2024-06-20,1887.265
2024-06-21,1868.359
2024-06-24,1895.754
2024-06-25,1879.028
2024-06-26,1861.468
2024-06-27,1848.708
2024-06-28,1835.796
2024-07-01,1859.156
2024-07-02,1857.147
2024-07-03,1891.712
2024-07-04,1908.163
2024-07-05,1906.985
2024-07-08,1897.173
2024-07-09,1863.293
2024-07-10,1881.146
2024-07-11,1906.021
2024-07-12,1935.172
2024-07-15,1913.607
2024-07-16,1894.063
2024-07-17,1901.511
2024-07-18,1902.221
2024-07-19,1882.983
2024-07-22,1904.101
2024-07-23,1892.904
2024-07-24,1874.047
2024-07-25,1856.209
2024-07-26,1882.174
2024-07-29,1858.684
2024-07-30,1864.664
2024-07-31,1881.628
2024-08-01,1837.329
2024-08-02,1829.079
2024-08-05,1811.954
2024-08-06,1800.818
2024-08-07,1834.431
2024-08-08,1824.126
2024-08-09,1833.796
2024-08-12,1830.629
2024-08-13,1841.912
2024-08-14,1869.167
2024-08-15,1882.316
2024-08-16,1889.993
2024-08-19,1915.582
2024-08-20,1919.161
2024-08-21,1931.328
2024-08-22,1930.432
2024-08-23,1954.795
2024-08-26,1957.794
2024-08-27,1949.542
2024-08-28,1946.193
2024-08-29,1951.328
2024-08-30,1949.64
2024-09-02,1952.761
2024-09-03,1931.31
2024-09-04,1920.804
2024-09-05,1902.821
2024-09-06,1888.873
2024-09-09,1893.659
2024-09-10,1885.513
2024-09-11,1880.441
2024-09-12,1895.696
2024-09-13,1912.834
2024-09-16,1914.58
2024-09-17,1925.069
2024-09-18,1913.173
2024-09-19,1958.117
2024-09-20,1930.766
2024-09-23,1930.007
2024-09-24,1956.366
2024-09-25,1953.727
2024-09-26,1998.529
2024-09-27,2013.776
2024-09-30,1973.785
2024-10-01,1942.829
2024-10-02,1935.781
2024-10-03,1908.555
2024-10-04,1917.145
2024-10-07,1925.377
2024-10-08,1910.946
2024-10-09,1916.965
2024-10-10,1907.413
2024-10-11,1921.376
2024-10-14,1920.722
2024-10-15,1900.479
2024-10-16,1888.801
2024-10-17,1902.41
2024-10-18,1914.682
2024-10-21,1890.988
2024-10-22,1886.426
2024-10-23,1870.093
2024-10-24,1875.892
2024-10-25,1879.44
2024-10-28,1892.506
2024-10-29,1878.123
2024-10-30,1868.158
2024-10-31,1848.302
2024-11-01,1861.331
2024-11-04,1860.886
2024-11-05,1869.714
2024-11-06,1831.026
2024-11-07,1858.068
2024-11-08,1827.491
2024-11-11,1830.529
2024-11-12,1775.197
2024-11-13,1769.118
2024-11-14,1790.264
2024-11-15,1773.579
2024-11-18,1781.799
2024-11-19,1771.812
2024-11-20,1753.265
2024-11-21,1754.445
2024-11-22,1747.488
2024-11-25,1762.755
2024-11-26,1747.382
2024-11-27,1750.087
2024-11-28,1755.588
2024-11-29,1769.051
2024-12-02,1755.033
2024-12-03,1767.044
2024-12-04,1781.524
2024-12-05,1796.258
2024-12-06,1817.442
2024-12-09,1834.962
2024-12-10,1801.088
2024-12-11,1805.033
2024-12-12,1801.441
2024-12-13,1800.457
2024-12-16,1791.458
2024-12-17,1791.324
2024-12-18,1791.366
2024-12-19,1754.158
2024-12-20,1753.387
2024-12-23,1751.952
2024-12-24,1754.808
2024-12-25,1754.808
2024-12-26,1757.763
2024-12-27,1776.941
2024-12-30,1760.024
2024-12-31,1772.177
2025-01-01,1772.177
2025-01-02,1763.237
2025-01-03,1740.083
2025-01-06,1796.19
2025-01-07,1801.035
2025-01-08,1779.656
2025-01-09,1788.319
2025-01-10,1765.252
2025-01-13,1751.32
2025-01-14,1771.684
2025-01-15,1786.251
2025-01-16,1822.083
2025-01-17,1839.008
2025-01-20,1861.976
2025-01-21,1871.335
2025-01-22,1889.077
2025-01-23,1897.339
2025-01-24,1927.628
2025-01-27,1920.765
2025-01-28,1906.961
2025-01-29,1898.407
2025-01-30,1917.505
2025-01-31,1912.846
2025-02-03,1876.341
2025-02-04,1899.96
2025-02-05,1904.319
2025-02-06,1921.204
2025-02-07,1908.18
2025-02-10,1910.842
2025-02-11,1920.721
2025-02-12,1929.531
2025-02-13,1968.167
2025-02-14,1985.853
2025-02-17,1983.003
2025-02-18,1983.84
2025-02-19,1952.852
2025-02-20,1965.068
2025-02-21,1969.77
2025-02-24,1959.124
2025-02-25,1954.546
2025-02-26,1979.452
2025-02-27,1953.9
2025-02-28,1952.18
2025-03-03,1989.79
2025-03-04,1962.109
2025-03-05,2039.433
2025-03-06,2059.064
2025-03-07,2049.073
2025-03-10,2023.241
2025-03-11,2014.408
2025-03-12,2025.309
2025-03-13,2000.39
2025-03-14,2026.175
2025-03-17,2047.789
2025-03-18,2059.004
2025-03-19,2062.204
2025-03-20,2036.706
2025-03-21,2016.787
2025-03-24,2008.203
2025-03-25,2029.972
2025-03-26,2009.217
2025-03-27,2002.475
2025-03-28,1989.745
2025-03-31,1953.74
2025-04-01,1976.024
2025-04-02,1979.863
2025-04-03,1964.46
2025-04-04,1857.865
2025-04-07,1760.614
2025-04-08,1804.424
2025-04-09,1765.505
2025-04-10,1854.917
2025-04-11,1878.354
2025-04-14,1928.047
2025-04-15,1937.346
2025-04-16,1945.335
2025-04-17,1929.118
2025-04-18,1929.118
2025-04-21,1954.272
2025-04-22,1966.09
2025-04-23,1984.159
2025-04-24,1996.044
2025-04-25,2006.324
2025-04-28,2018.673
2025-04-29,2015.727
2025-04-30,2025.085
2025-05-01,2009.765
2025-05-02,2070.855
2025-05-05,2064.588
2025-05-06,2057.14
2025-05-07,2044.545
2025-05-08,2045.842
2025-05-09,2056.837
2025-05-12,2061.012
2025-05-13,2078.836
2025-05-14,2077.705
2025-05-15,2077.188
2025-05-16,2079.408
2025-05-19,2104.314
2025-05-20,2123.878
2025-05-21,2130.475
2025-05-22,2106.905
2025-05-23,2087.061
2025-05-26,2122.305
2025-05-27,2115.518
2025-05-28,2098.556
2025-05-29,2106.774
2025-05-30,2100.524
2025-06-02,2113.038
2025-06-03,2111.964
2025-06-04,2130.305
2025-06-05,2130.981
2025-06-06,2121.085
2025-06-09,2122.502
2025-06-10,2128.432
2025-06-11,2132.9
2025-06-12,2148.666
2025-06-13,2119.367
2025-06-16,2144.598
2025-06-17,2116.843
2025-06-18,2106.769
2025-06-19,2073.768
2025-06-20,2092.286
2025-06-23,2081.739
2025-06-24,2120.177
2025-06-25,2104.988
2025-06-26,2121.631
2025-06-27,2159.243
2025-06-30,2157.275
2025-07-01,2164.839
2025-07-02,2184.094
2025-07-03,2185.169
2025-07-04,2174.128
2025-07-07,2174.132
2025-07-08,2177.196
2025-07-09,2211.328
2025-07-10,2212.305
2025-07-11,2195.375
2025-07-14,2187.545
2025-07-15,2163.428
2025-07-16,2147.947
2025-07-17,2172.702
2025-07-18,2186.391
2025-07-21,2189.45
2025-07-22,2179.374
2025-07-23,2209.049
2025-07-24,2207.991
2025-07-25,2204.758
2025-07-28,2178.035
2025-07-29,2169.142
2025-07-30,2163.087
2025-07-31,2132.891
2025-08-01,2094.196
2025-08-04,2118.872
2025-08-05,2117.443
2025-08-06,2132.003
2025-08-07,2151.557
2025-08-08,2166.622
2025-08-11,2144.127
2025-08-12,2169.415
2025-08-13,2194.697
2025-08-14,2200.889
2025-08-15,2224.409
2025-08-18,2205.69
2025-08-19,2232.462
2025-08-20,2229.18
2025-08-21,2211.135
2025-08-22,2240.038
2025-08-25,2199.261
2025-08-26,2153.984
2025-08-27,2150.894
2025-08-28,2170.11
2025-08-29,2160.589
