Date,FRANCE IMI IMI (Large+Mid+Small Cap)
2021-07-20,1432.342
2021-07-21,1461.036
2021-07-22,1466.593
2021-07-23,1481.545
2021-07-26,1489.048
2021-07-27,1481.274
2021-07-28,1494.69
2021-07-29,1509.857
2021-07-30,1502.973
2021-08-02,1518.961
2021-08-03,1522.954
2021-08-04,1526.221
2021-08-05,1534.658
2021-08-06,1530.753
2021-08-09,1527.627
2021-08-10,1525.835
2021-08-11,1536.258
2021-08-12,1539.257
2021-08-13,1549.947
2021-08-16,1537.91
2021-08-17,1525.147
2021-08-18,1516.326
2021-08-19,1478.569
2021-08-20,1482.911
2021-08-23,1502.715
2021-08-24,1502.502
2021-08-25,1504.222
2021-08-26,1502.55
2021-08-27,1510.882
2021-08-30,1514.773
2021-08-31,1513.815
2021-09-01,1537.942
2021-09-02,1540.397
2021-09-03,1525.668
2021-09-06,1534.232
2021-09-07,1529.262
2021-09-08,1513.259
2021-09-09,1516.928
2021-09-10,1513.445
2021-09-13,1512.035
2021-09-14,1509.227
2021-09-15,1492.707
2021-09-16,1493.573
2021-09-17,1480.662
2021-09-20,1455.298
2021-09-21,1472.807
2021-09-22,1491.06
2021-09-23,1507.698
2021-09-24,1489.578
2021-09-27,1490.256
2021-09-28,1456.845
2021-09-29,1459.631
2021-09-30,1448.414
2021-10-01,1448.925
2021-10-04,1443.503
2021-10-05,1459.002
2021-10-06,1434.456
2021-10-07,1458.353
2021-10-08,1452.024
2021-10-11,1454.13
2021-10-12,1447.346
2021-10-13,1461.517
2021-10-14,1481.285
2021-10-15,1492.103
2021-10-18,1480.521
2021-10-19,1486.733
2021-10-20,1493.839
2021-10-21,1490.617
2021-10-22,1500.858
2021-10-25,1491.37
2021-10-26,1500.973
2021-10-27,1499.566
2021-10-28,1521.568
2021-10-29,1512.504
2021-11-01,1528.617
2021-11-02,1533.818
2021-11-03,1538.547
2021-11-04,1542.058
2021-11-05,1553.163
2021-11-08,1559.635
2021-11-09,1557.401
2021-11-10,1548.277
2021-11-11,1544.081
2021-11-12,1546.971
2021-11-15,1551.293
2021-11-16,1546.55
2021-11-17,1540.86
2021-11-18,1542.088
2021-11-19,1531.068
2021-11-22,1519.568
2021-11-23,1509.387
2021-11-24,1500.136
2021-11-25,1510.458
2021-11-26,1456.539
2021-11-29,1457.379
2021-11-30,1445.769
2021-12-01,1486.33
2021-12-02,1465.638
2021-12-03,1454.103
2021-12-06,1472.941
2021-12-07,1509.475
2021-12-08,1510.409
2021-12-09,1502.82
2021-12-10,1501.508
2021-12-13,1487.048
2021-12-14,1476.804
2021-12-15,1479.886
2021-12-16,1501.869
2021-12-17,1483.505
2021-12-20,1473.677
2021-12-21,1490.109
2021-12-22,1517.032
2021-12-23,1526.211
2021-12-24,1525.711
2021-12-27,1534.808
2021-12-28,1540.18
2021-12-29,1544.36
2021-12-30,1544.665
2021-12-31,1546.476
2022-01-03,1549.331
2022-01-04,1570.183
2022-01-05,1584.597
2022-01-06,1553.236
2022-01-07,1554.342
2022-01-10,1528.815
2022-01-11,1545.951
2022-01-12,1566.658
2022-01-13,1565.471
2022-01-14,1548.593
2022-01-17,1556.262
2022-01-18,1534.074
2022-01-19,1542.024
2022-01-20,1546.723
2022-01-21,1520.77
2022-01-24,1456.099
2022-01-25,1461.129
2022-01-26,1490.712
2022-01-27,1480.193
2022-01-28,1471.66
2022-01-31,1485.35
2022-02-01,1511.214
2022-02-02,1520.919
2022-02-03,1513.777
2022-02-04,1505.092
2022-02-07,1517.226
2022-02-08,1517.938
2022-02-09,1541.845
2022-02-10,1543.009
2022-02-11,1515.657
2022-02-14,1470.366
2022-02-15,1503.207
2022-02-16,1501.356
2022-02-17,1497.555
2022-02-18,1488.42
2022-02-21,1458.681
2022-02-22,1458.984
2022-02-23,1454.462
2022-02-24,1375.677
2022-02-25,1439.441
2022-02-28,1420.728
2022-03-01,1355.78
2022-03-02,1366.229
2022-03-03,1340.079
2022-03-04,1258.459
2022-03-07,1236.527
2022-03-08,1232.612
2022-03-09,1338.855
2022-03-10,1301.864
2022-03-11,1308.464
2022-03-14,1331.788
2022-03-15,1327.348
2022-03-16,1377.184
2022-03-17,1397.4
2022-03-18,1392.573
2022-03-21,1385.347
2022-03-22,1398.464
2022-03-23,1379.624
2022-03-24,1374.351
2022-03-25,1371.852
2022-03-28,1377.092
2022-03-29,1435.522
2022-03-30,1433.001
2022-03-31,1411.368
2022-04-01,1404.335
2022-04-04,1408.523
2022-04-05,1383.937
2022-04-06,1352.346
2022-04-07,1344.694
2022-04-08,1357.427
2022-04-11,1362.142
2022-04-12,1355.457
2022-04-13,1352.91
2022-04-14,1354.073
2022-04-15,1354.073
2022-04-18,1356.209
2022-04-19,1346.693
2022-04-20,1374.433
2022-04-21,1390.378
2022-04-22,1355.379
2022-04-25,1323.24
2022-04-26,1310.96
2022-04-27,1300.053
2022-04-28,1312.481
2022-04-29,1321.367
2022-05-02,1296.908
2022-05-03,1309.663
2022-05-04,1296.105
2022-05-05,1288.507
2022-05-06,1276.453
2022-05-09,1235.148
2022-05-10,1243.746
2022-05-11,1272.967
2022-05-12,1244.282
2022-05-13,1273.452
2022-05-16,1273.311
2022-05-17,1307.678
2022-05-18,1290.604
2022-05-19,1283.68
2022-05-20,1283.584
2022-05-23,1314.649
2022-05-24,1300.236
2022-05-25,1304.382
2022-05-26,1331.493
2022-05-27,1351.483
2022-05-30,1370.877
2022-05-31,1343.615
2022-06-01,1327.091
2022-06-02,1349.449
2022-06-03,1347.704
2022-06-06,1361.012
2022-06-07,1350.716
2022-06-08,1342.67
2022-06-09,1314.073
2022-06-10,1265.896
2022-06-13,1217.637
2022-06-14,1200.192
2022-06-15,1216.699
2022-06-16,1197.386
2022-06-17,1193.54
2022-06-20,1210.318
2022-06-21,1223.081
2022-06-22,1217.081
2022-06-23,1201.32
2022-06-24,1240.491
2022-06-27,1242.544
2022-06-28,1240.718
2022-06-29,1224.019
2022-06-30,1199.06
2022-07-01,1194.221
2022-07-04,1202.63
2022-07-05,1151.406
2022-07-06,1169.086
2022-07-07,1185.143
2022-07-08,1191.831
2022-07-11,1173.555
2022-07-12,1178.725
2022-07-13,1177.761
2022-07-14,1148.653
2022-07-15,1181.656
2022-07-18,1206.17
2022-07-19,1233.53
2022-07-20,1226.697
2022-07-21,1227.538
2022-07-22,1235.851
2022-07-25,1236.633
2022-07-26,1221.156
2022-07-27,1229.395
2022-07-28,1248.328
2022-07-29,1274.369
2022-08-01,1281.392
2022-08-02,1266.116
2022-08-03,1269.956
2022-08-04,1288.008
2022-08-05,1273.6
2022-08-08,1289.953
2022-08-09,1284.088
2022-08-10,1308.565
2022-08-11,1311.101
2022-08-12,1299.291
2022-08-15,1296.22
2022-08-16,1298.721
2022-08-17,1283.156
2022-08-18,1284.197
2022-08-19,1260.93
2022-08-22,1229.141
2022-08-23,1227.907
2022-08-24,1233.089
2022-08-25,1231.803
2022-08-26,1215.734
2022-08-29,1201.429
2022-08-30,1199.734
2022-08-31,1192.942
2022-09-01,1160.682
2022-09-02,1196.713
2022-09-05,1170.382
2022-09-06,1170.284
2022-09-07,1174.998
2022-09-08,1179.623
2022-09-09,1206.663
2022-09-12,1239.92
2022-09-13,1207.878
2022-09-14,1200.509
2022-09-15,1188.145
2022-09-16,1176.413
2022-09-19,1171.42
2022-09-20,1152.185
2022-09-21,1148.828
2022-09-22,1118.861
2022-09-23,1080.875
2022-09-26,1071.56
2022-09-27,1065.558
2022-09-28,1069.042
2022-09-29,1067.702
2022-09-30,1087.784
2022-10-03,1096.596
2022-10-04,1158.224
2022-10-05,1135.454
2022-10-06,1125.553
2022-10-07,1105.512
2022-10-10,1090.635
2022-10-11,1089.766
2022-10-12,1085.205
2022-10-13,1098.523
2022-10-14,1112.604
2022-10-17,1140.622
2022-10-18,1149.755
2022-10-19,1136.367
2022-10-20,1151.351
2022-10-21,1136.625
2022-10-24,1164.462
2022-10-25,1195.455
2022-10-26,1212.394
2022-10-27,1200.769
2022-10-28,1199.397
2022-10-31,1190.944
2022-11-01,1200.486
2022-11-02,1190.248
2022-11-03,1170.368
2022-11-04,1218.551
2022-11-07,1231.694
2022-11-08,1245.811
2022-11-09,1239.028
2022-11-10,1284.243
2022-11-11,1310.303
2022-11-14,1312.851
2022-11-15,1323.462
2022-11-16,1319.272
2022-11-17,1303.599
2022-11-18,1320.253
2022-11-21,1303.091
2022-11-22,1312.86
2022-11-23,1328.926
2022-11-24,1339.834
2022-11-25,1340.668
2022-11-28,1330.013
2022-11-29,1324.582
2022-11-30,1329.403
2022-12-01,1359.253
2022-12-02,1356.112
2022-12-05,1354.588
2022-12-06,1348.281
2022-12-07,1342.506
2022-12-08,1346.578
2022-12-09,1352.984
2022-12-12,1344.29
2022-12-13,1378.536
2022-12-14,1377.292
2022-12-15,1336.96
2022-12-16,1317.891
2022-12-19,1317.08
2022-12-20,1319.634
2022-12-21,1342.555
2022-12-22,1329.136
2022-12-23,1328.7
2022-12-26,1328.7
2022-12-27,1342.014
2022-12-28,1330.517
2022-12-29,1349.523
2022-12-30,1329.827
2023-01-02,1354.704
2023-01-03,1345.408
2023-01-04,1380.53
2023-01-05,1365.879
2023-01-06,1396.13
2023-01-09,1424.875
2023-01-10,1414.483
2023-01-11,1429.729
2023-01-12,1447.748
2023-01-13,1461.963
2023-01-16,1466.251
2023-01-17,1470.121
2023-01-18,1476.269
2023-01-19,1443.847
2023-01-20,1458.081
2023-01-23,1470.748
2023-01-24,1475.609
2023-01-25,1477.218
2023-01-26,1481.574
2023-01-27,1480.13
2023-01-30,1480.897
2023-01-31,1478.531
2023-02-01,1486.819
2023-02-02,1508.638
2023-02-03,1510.89
2023-02-06,1473.931
2023-02-07,1466.641
2023-02-08,1468.999
2023-02-09,1486.73
2023-02-10,1462.312
2023-02-13,1483.831
2023-02-14,1485.332
2023-02-15,1495.59
2023-02-16,1507.8
2023-02-17,1502.553
2023-02-20,1503.48
2023-02-21,1497.839
2023-02-22,1486.047
2023-02-23,1485.031
2023-02-24,1453.306
2023-02-27,1483.053
2023-02-28,1478.071
2023-03-01,1480.147
2023-03-02,1481.612
2023-03-03,1492.487
2023-03-06,1509.474
2023-03-07,1488.788
2023-03-08,1481.633
2023-03-09,1482.071
2023-03-10,1479.494
2023-03-13,1442.916
2023-03-14,1468.401
2023-03-15,1391.356
2023-03-16,1430.632
2023-03-17,1413.768
2023-03-20,1440.976
2023-03-21,1468.399
2023-03-22,1475.082
2023-03-23,1489.492
2023-03-24,1445.481
2023-03-27,1460.075
2023-03-28,1468.288
2023-03-29,1488.319
2023-03-30,1516.522
2023-03-31,1520.851
2023-04-03,1528.458
2023-04-04,1539.947
2023-04-05,1526.089
2023-04-06,1529.942
2023-04-07,1529.942
2023-04-10,1518.177
2023-04-11,1540.849
2023-04-12,1551.303
2023-04-13,1578.58
2023-04-14,1580.04
2023-04-17,1563.771
2023-04-18,1577.728
2023-04-19,1580.166
2023-04-20,1581.382
2023-04-21,1588.207
2023-04-24,1597.599
2023-04-25,1583.837
2023-04-26,1581.826
2023-04-27,1580.286
2023-04-28,1589.067
2023-05-01,1580.503
2023-05-02,1558.593
2023-05-03,1574.508
2023-05-04,1553.481
2023-05-05,1572.997
2023-05-08,1578.012
2023-05-09,1562.486
2023-05-10,1557.505
2023-05-11,1554.238
2023-05-12,1552.694
2023-05-15,1555.501
2023-05-16,1553.268
2023-05-17,1545.59
2023-05-18,1547.515
2023-05-19,1558.754
2023-05-22,1561.951
2023-05-23,1539.247
2023-05-24,1511.525
2023-05-25,1501.404
2023-05-26,1516.037
2023-05-29,1513.526
2023-05-30,1502.436
2023-05-31,1471.558
2023-06-01,1489.699
2023-06-02,1516.47
2023-06-05,1500.668
2023-06-06,1500.259
2023-06-07,1501.399
2023-06-08,1514.183
2023-06-09,1511.069
2023-06-12,1518.268
2023-06-13,1534.016
2023-06-14,1549.516
2023-06-15,1549.455
2023-06-16,1571.641
2023-06-19,1554.262
2023-06-20,1546.491
2023-06-21,1547.733
2023-06-22,1537.194
2023-06-23,1516.67
2023-06-26,1524.014
2023-06-27,1535.888
2023-06-28,1544.951
2023-06-29,1548.134
2023-06-30,1568.767
2023-07-03,1565.571
2023-07-04,1562.371
2023-07-05,1546.451
2023-07-06,1498.003
2023-07-07,1516.096
2023-07-10,1526.353
2023-07-11,1544.818
2023-07-12,1587.678
2023-07-13,1606.387
2023-07-14,1614.266
2023-07-17,1594.761
2023-07-18,1601.8
2023-07-19,1597.987
2023-07-20,1602.559
2023-07-21,1608.189
2023-07-24,1602.143
2023-07-25,1594.203
2023-07-26,1576.423
2023-07-27,1595.162
2023-07-28,1602.251
2023-07-31,1603.738
2023-08-01,1578.741
2023-08-02,1551.705
2023-08-03,1541.412
2023-08-04,1565.304
2023-08-07,1563.751
2023-08-08,1545.687
2023-08-09,1561.659
2023-08-10,1590.21
2023-08-11,1563.951
2023-08-14,1555.927
2023-08-15,1544.603
2023-08-16,1537.952
2023-08-17,1520.774
2023-08-18,1511.988
2023-08-21,1520.242
2023-08-22,1524.563
2023-08-23,1525.777
2023-08-24,1517.95
2023-08-25,1510.776
2023-08-28,1535.536
2023-08-29,1549.363
2023-08-30,1561.658
2023-08-31,1541.97
2023-09-01,1532.194
2023-09-04,1525.183
2023-09-05,1508.302
2023-09-06,1495.506
2023-09-07,1494.246
2023-09-08,1504.818
2023-09-11,1516.106
2023-09-12,1504.647
2023-09-13,1502.137
2023-09-14,1509.708
2023-09-15,1523.263
2023-09-18,1502.381
2023-09-19,1504.913
2023-09-20,1519.661
2023-09-21,1487.08
2023-09-22,1480.612
2023-09-25,1455.919
2023-09-26,1446.137
2023-09-27,1435.585
2023-09-28,1450.832
2023-09-29,1459.608
2023-10-02,1432.926
2023-10-03,1414.334
2023-10-04,1417.155
2023-10-05,1422.781
2023-10-06,1436.156
2023-10-09,1428.224
2023-10-10,1463.825
2023-10-11,1459.194
2023-10-12,1444.543
2023-10-13,1414.849
2023-10-16,1425.532
2023-10-17,1430.034
2023-10-18,1411.489
2023-10-19,1406.734
2023-10-20,1388.321
2023-10-23,1399.345
2023-10-24,1405.119
2023-10-25,1405.692
2023-10-26,1394.953
2023-10-27,1382.302
2023-10-30,1394.779
2023-10-31,1400.178
2023-11-01,1404.97
2023-11-02,1442.627
2023-11-03,1457.134
2023-11-06,1451.306
2023-11-07,1437.86
2023-11-08,1450.456
2023-11-09,1468.784
2023-11-10,1447.542
2023-11-13,1458.147
2023-11-14,1501.075
2023-11-15,1509.794
2023-11-16,1503.102
2023-11-17,1519.005
2023-11-20,1527.897
2023-11-21,1523.045
2023-11-22,1521.178
2023-11-23,1530.044
2023-11-24,1537.947
2023-11-27,1531.085
2023-11-28,1534.383
2023-11-29,1536.47
2023-11-30,1535.638
2023-12-01,1532.361
2023-12-04,1526.661
2023-12-05,1536.623
2023-12-06,1543.627
2023-12-07,1541.004
2023-12-08,1558.998
2023-12-11,1560.375
2023-12-12,1563.4
2023-12-13,1563.224
2023-12-14,1605.376
2023-12-15,1597.372
2023-12-18,1591.547
2023-12-19,1605.353
2023-12-20,1606.32
2023-12-21,1605.8
2023-12-22,1608.7
2023-12-25,1608.7
2023-12-26,1610.745
2023-12-27,1623.264
2023-12-28,1615.885
2023-12-29,1608.659
2024-01-01,1608.659
2024-01-02,1591.889
2024-01-03,1561.677
2024-01-04,1577.371
2024-01-05,1573.18
2024-01-08,1578.674
2024-01-09,1566.007
2024-01-10,1571.989
2024-01-11,1560.942
2024-01-12,1580.308
2024-01-15,1568.191
2024-01-16,1554.312
2024-01-17,1533.333
2024-01-18,1550.485
2024-01-19,1548.777
2024-01-22,1559.215
2024-01-23,1547.224
2024-01-24,1571.866
2024-01-25,1563.766
2024-01-26,1604.89
2024-01-29,1596.109
2024-01-30,1606.77
2024-01-31,1606.531
2024-02-01,1587.277
2024-02-02,1583.178
2024-02-05,1571.363
2024-02-06,1583.085
2024-02-07,1578.87
2024-02-08,1590.088
2024-02-09,1589.748
2024-02-12,1595.65
2024-02-13,1573.946
2024-02-14,1584.34
2024-02-15,1601.955
2024-02-16,1609.396
2024-02-19,1608.029
2024-02-20,1621.135
2024-02-21,1621.708
2024-02-22,1643.073
2024-02-23,1654.681
2024-02-26,1651.573
2024-02-27,1655.831
2024-02-28,1653.216
2024-02-29,1645.699
2024-03-01,1648.903
2024-03-04,1656.542
2024-03-05,1652.32
2024-03-06,1662.131
2024-03-07,1678.513
2024-03-08,1685.987
2024-03-11,1678.271
2024-03-12,1690.114
2024-03-13,1704.608
2024-03-14,1700.214
2024-03-15,1698.312
2024-03-18,1694.463
2024-03-19,1699.17
2024-03-20,1692.458
2024-03-21,1698.479
2024-03-22,1685.923
2024-03-25,1689.081
2024-03-26,1695.772
2024-03-27,1699.007
2024-03-28,1697.17
2024-03-29,1697.17
2024-04-01,1688.449
2024-04-02,1677.036
2024-04-03,1691.945
2024-04-04,1698.321
2024-04-05,1671.708
2024-04-08,1688.947
2024-04-09,1675.744
2024-04-10,1657.485
2024-04-11,1645.379
2024-04-12,1631.668
2024-04-15,1636.82
2024-04-16,1616.462
2024-04-17,1627.198
2024-04-18,1638.013
2024-04-19,1639.511
2024-04-22,1642.071
2024-04-23,1665.781
2024-04-24,1660.94
2024-04-25,1649.261
2024-04-26,1660.039
2024-04-29,1661.267
2024-04-30,1648.814
2024-05-01,1647.426
2024-05-02,1640.142
2024-05-03,1662.647
2024-05-06,1673.957
2024-05-07,1690.557
2024-05-08,1698.607
2024-05-09,1713.165
2024-05-10,1717.889
2024-05-13,1723.388
2024-05-14,1731.187
2024-05-15,1739.925
2024-05-16,1733.025
2024-05-17,1729.605
2024-05-20,1734.957
2024-05-21,1726.824
2024-05-22,1713.354
2024-05-23,1713.785
2024-05-24,1715.28
2024-05-27,1725.681
2024-05-28,1715.01
2024-05-29,1680.697
2024-05-30,1694.977
2024-05-31,1701.637
2024-06-03,1706.293
2024-06-04,1696.253
2024-06-05,1708.875
2024-06-06,1717.56
2024-06-07,1698.386
2024-06-10,1663.355
2024-06-11,1639.071
2024-06-12,1674.015
2024-06-13,1628.698
2024-06-14,1572.099
2024-06-17,1589.414
2024-06-18,1605.397
2024-06-19,1595.43
2024-06-20,1613.125
2024-06-21,1596.965
2024-06-24,1620.363
2024-06-25,1606.057
2024-06-26,1591.048
2024-06-27,1580.142
2024-06-28,1569.106
2024-07-01,1588.901
2024-07-02,1587.074
2024-07-03,1616.599
2024-07-04,1630.657
2024-07-05,1629.65
2024-07-08,1621.256
2024-07-09,1592.266
2024-07-10,1607.522
2024-07-11,1628.779
2024-07-12,1653.69
2024-07-15,1635.262
2024-07-16,1618.561
2024-07-17,1624.82
2024-07-18,1625.426
2024-07-19,1608.987
2024-07-22,1627.032
2024-07-23,1617.465
2024-07-24,1601.342
2024-07-25,1586.096
2024-07-26,1608.284
2024-07-29,1588.212
2024-07-30,1593.321
2024-07-31,1607.816
2024-08-01,1569.963
2024-08-02,1562.913
2024-08-05,1548.277
2024-08-06,1538.761
2024-08-07,1567.483
2024-08-08,1558.678
2024-08-09,1566.94
2024-08-12,1564.234
2024-08-13,1573.875
2024-08-14,1597.164
2024-08-15,1608.399
2024-08-16,1614.957
2024-08-19,1636.821
2024-08-20,1639.879
2024-08-21,1650.276
2024-08-22,1649.511
2024-08-23,1670.329
2024-08-26,1672.891
2024-08-27,1665.716
2024-08-28,1662.854
2024-08-29,1667.242
2024-08-30,1665.799
2024-09-02,1668.466
2024-09-03,1650.135
2024-09-04,1641.158
2024-09-05,1625.794
2024-09-06,1613.877
2024-09-09,1617.966
2024-09-10,1611.005
2024-09-11,1606.672
2024-09-12,1619.706
2024-09-13,1634.349
2024-09-16,1635.833
2024-09-17,1644.795
2024-09-18,1634.624
2024-09-19,1673.023
2024-09-20,1649.655
2024-09-23,1648.999
2024-09-24,1671.52
2024-09-25,1668.882
2024-09-26,1707.152
2024-09-27,1720.176
2024-09-30,1686.016
2024-10-01,1659.573
2024-10-02,1653.552
2024-10-03,1630.296
2024-10-04,1637.634
2024-10-07,1644.662
2024-10-08,1632.335
2024-10-09,1637.477
2024-10-10,1629.317
2024-10-11,1641.245
2024-10-14,1640.686
2024-10-15,1623.267
2024-10-16,1613.292
2024-10-17,1624.916
2024-10-18,1635.398
2024-10-21,1615.16
2024-10-22,1611.264
2024-10-23,1597.313
2024-10-24,1602.266
2024-10-25,1605.297
2024-10-28,1616.457
2024-10-29,1604.172
2024-10-30,1595.66
2024-10-31,1578.701
2024-11-01,1589.829
2024-11-04,1589.449
2024-11-05,1596.989
2024-11-06,1563.932
2024-11-07,1587.029
2024-11-08,1560.912
2024-11-11,1563.491
2024-11-12,1516.228
2024-11-13,1511.035
2024-11-14,1529.096
2024-11-15,1514.846
2024-11-18,1521.866
2024-11-19,1513.336
2024-11-20,1497.494
2024-11-21,1498.502
2024-11-22,1492.561
2024-11-25,1505.5
2024-11-26,1492.37
2024-11-27,1494.681
2024-11-28,1499.378
2024-11-29,1510.877
2024-12-02,1498.586
2024-12-03,1508.707
2024-12-04,1521.07
2024-12-05,1533.651
2024-12-06,1551.737
2024-12-09,1566.696
2024-12-10,1537.747
2024-12-11,1541.115
2024-12-12,1538.046
2024-12-13,1537.206
2024-12-16,1528.864
2024-12-17,1528.75
2024-12-18,1528.786
2024-12-19,1496.983
2024-12-20,1496.321
2024-12-23,1495.096
2024-12-24,1497.534
2024-12-25,1497.534
2024-12-26,1500.056
2024-12-27,1516.421
2024-12-30,1501.985
2024-12-31,1512.356
2025-01-01,1512.356
2025-01-02,1504.374
2025-01-03,1484.619
2025-01-06,1532.489
2025-01-07,1536.623
2025-01-08,1518.383
2025-01-09,1525.773
2025-01-10,1506.093
2025-01-13,1494.206
2025-01-14,1511.549
2025-01-15,1523.977
2025-01-16,1554.549
2025-01-17,1568.988
2025-01-20,1588.584
2025-01-21,1596.569
2025-01-22,1611.706
2025-01-23,1618.755
2025-01-24,1644.596
2025-01-27,1638.742
2025-01-28,1626.964
2025-01-29,1619.666
2025-01-30,1635.96
2025-01-31,1631.985
2025-02-03,1600.84
2025-02-04,1620.991
2025-02-05,1624.71
2025-02-06,1639.116
2025-02-07,1628.004
2025-02-10,1630.273
2025-02-11,1638.702
2025-02-12,1646.218
2025-02-13,1679.181
2025-02-14,1694.27
2025-02-17,1691.815
2025-02-18,1692.529
2025-02-19,1666.091
2025-02-20,1676.514
2025-02-21,1680.525
2025-02-24,1671.442
2025-02-25,1667.534
2025-02-26,1688.782
2025-02-27,1666.982
2025-02-28,1665.515
2025-03-03,1697.576
2025-03-04,1673.902
2025-03-05,1739.868
2025-03-06,1756.616
2025-03-07,1748.092
2025-03-10,1726.054
2025-03-11,1718.519
2025-03-12,1727.819
2025-03-13,1706.56
2025-03-14,1728.557
2025-03-17,1746.996
2025-03-18,1756.564
2025-03-19,1759.294
2025-03-20,1737.541
2025-03-21,1720.544
2025-03-24,1713.214
2025-03-25,1731.775
2025-03-26,1713.696
2025-03-27,1707.945
2025-03-28,1697.088
2025-03-31,1666.379
2025-04-01,1685.386
2025-04-02,1688.655
2025-04-03,1675.518
2025-04-04,1584.601
2025-04-07,1501.654
2025-04-08,1539.021
2025-04-09,1505.826
2025-04-10,1582.087
2025-04-11,1602.077
2025-04-14,1644.46
2025-04-15,1652.379
2025-04-16,1659.193
2025-04-17,1645.362
2025-04-18,1645.362
2025-04-21,1666.816
2025-04-22,1676.22
2025-04-23,1691.625
2025-04-24,1701.275
2025-04-25,1709.412
2025-04-28,1719.916
2025-04-29,1717.394
2025-04-30,1725.333
2025-05-01,1712.281
2025-05-02,1764.243
2025-05-05,1756.986
2025-05-06,1750.639
2025-05-07,1739.647
2025-05-08,1740.653
2025-05-09,1750.001
2025-05-12,1752.325
2025-05-13,1767.134
2025-05-14,1766.087
2025-05-15,1765.628
2025-05-16,1767.515
2025-05-19,1787.075
2025-05-20,1803.424
2025-05-21,1808.707
2025-05-22,1788.697
2025-05-23,1771.847
2025-05-26,1801.012
2025-05-27,1794.959
2025-05-28,1780.567
2025-05-29,1787.405
2025-05-30,1781.936
2025-06-02,1792.449
2025-06-03,1791.283
2025-06-04,1806.827
2025-06-05,1807.4
2025-06-06,1799.007
2025-06-09,1799.965
2025-06-10,1804.853
2025-06-11,1808.631
2025-06-12,1822.0
2025-06-13,1797.156
2025-06-16,1818.533
2025-06-17,1794.928
2025-06-18,1786.386
2025-06-19,1757.99
2025-06-20,1773.688
2025-06-23,1764.74
2025-06-24,1797.32
2025-06-25,1784.443
2025-06-26,1798.551
2025-06-27,1830.435
2025-06-30,1828.767
2025-07-01,1834.874
2025-07-02,1851.158
2025-07-03,1852.07
2025-07-04,1842.712
2025-07-07,1842.71
2025-07-08,1845.259
2025-07-09,1874.187
2025-07-10,1875.016
2025-07-11,1860.667
2025-07-14,1854.03
2025-07-15,1833.591
2025-07-16,1820.47
2025-07-17,1841.451
2025-07-18,1853.052
2025-07-21,1855.645
2025-07-22,1847.106
2025-07-23,1872.14
2025-07-24,1871.244
2025-07-25,1868.504
2025-07-28,1845.848
2025-07-29,1838.311
2025-07-30,1833.179
2025-07-31,1807.589
2025-08-01,1774.796
2025-08-04,1795.703
2025-08-05,1794.492
2025-08-06,1806.831
2025-08-07,1823.404
2025-08-08,1836.171
2025-08-11,1817.106
2025-08-12,1838.537
2025-08-13,1859.963
2025-08-14,1865.208
2025-08-15,1885.14
2025-08-18,1869.277
2025-08-19,1891.965
2025-08-20,1889.184
2025-08-21,1873.891
2025-08-22,1898.386
2025-08-25,1863.828
2025-08-26,1825.453
2025-08-27,1822.833
2025-08-28,1839.118
2025-08-29,1831.05
2025-09-01,1832.178
2025-09-02,1809.969
2025-09-03,1825.067
2025-09-04,1817.105
2025-09-05,1827.676
2025-09-08,1843.167
2025-09-09,1844.023
2025-09-10,1846.788
2025-09-11,1860.313
2025-09-12,1861.593
2025-09-15,1882.769
2025-09-16,1879.063
2025-09-17,1871.651
2025-09-18,1875.02
2025-09-19,1871.322
2025-09-22,1868.994
2025-09-23,1881.828
2025-09-24,1864.13
2025-09-25,1845.885
2025-09-26,1867.66
2025-09-29,1876.461
2025-09-30,1883.474
2025-10-01,1899.852
2025-10-02,1914.076
2025-10-03,1923.991
2025-10-06,1892.866
2025-10-07,1884.7
2025-10-08,1897.75
2025-10-09,1887.723
2025-10-10,1859.288
2025-10-13,1859.168
2025-10-14,1862.708
2025-10-15,1901.665
2025-10-16,1935.069
2025-10-17,1928.082
2025-10-20,1933.769
2025-10-21,1937.046
2025-10-22,1928.805
2025-10-23,1933.975
2025-10-24,1935.624
2025-10-27,1939.027
2025-10-28,1937.047
2025-10-29,1933.691
2025-10-30,1907.99
2025-10-31,1896.358
2025-11-03,1890.955
2025-11-04,1875.417
2025-11-05,1874.174
2025-11-06,1858.348
2025-11-07,1860.062
2025-11-10,1879.849
2025-11-11,1910.536
2025-11-12,1929.896
2025-11-13,1935.481
2025-11-14,1917.299
2025-11-17,1903.462
2025-11-18,1866.495
2025-11-19,1858.137
2025-11-20,1860.108
2025-11-21,1856.221
2025-11-24,1856.412
2025-11-25,1876.531
2025-11-26,1897.222
2025-11-27,1899.724
2025-11-28,1907.059
2025-12-01,1905.214
2025-12-02,1896.917
2025-12-03,1906.984
2025-12-04,1916.538
2025-12-05,1911.062
2025-12-08,1905.897
2025-12-09,1894.637
2025-12-10,1889.516
2025-12-11,1923.676
2025-12-12,1917.097
2025-12-15,1934.31
2025-12-16,1931.056
2025-12-17,1923.487
2025-12-18,1934.137
2025-12-19,1931.395
2025-12-22,1935.262
2025-12-23,1933.093
2025-12-24,1933.657
2025-12-25,1933.657
2025-12-26,1933.493
2025-12-29,1934.134
2025-12-30,1946.271
2025-12-31,1941.47
