Date,NORWAY SMID CAP SMID (Small+Mid Cap)
2005-11-09,510.832
2005-11-10,507.773
2005-11-11,503.101
2005-11-14,503.135
2005-11-15,498.867
2005-11-16,490.73
2005-11-17,500.735
2005-11-18,499.002
2005-11-21,500.672
2005-11-22,507.296
2005-11-23,509.764
2005-11-24,508.409
2005-11-25,512.745
2005-11-28,511.224
2005-11-29,508.701
2005-11-30,513.876
2005-12-01,515.088
2005-12-02,524.951
2005-12-05,531.852
2005-12-06,527.856
2005-12-07,533.281
2005-12-08,537.627
2005-12-09,541.93
2005-12-12,546.998
2005-12-13,549.932
2005-12-14,553.899
2005-12-15,548.336
2005-12-16,543.021
2005-12-19,536.095
2005-12-20,532.737
2005-12-21,535.371
2005-12-22,546.051
2005-12-23,549.62
2005-12-26,549.62
2005-12-27,551.336
2005-12-28,556.385
2005-12-29,555.14
2005-12-30,558.12
2006-01-02,559.493
2006-01-03,572.159
2006-01-04,581.528
2006-01-05,579.102
2006-01-06,585.252
2006-01-09,581.674
2006-01-10,570.671
2006-01-11,571.258
2006-01-12,575.135
2006-01-13,571.691
2006-01-16,575.35
2006-01-17,565.82
2006-01-18,553.282
2006-01-19,565.447
2006-01-20,573.96
2006-01-23,578.705
2006-01-24,586.696
2006-01-25,588.591
2006-01-26,585.786
2006-01-27,591.225
2006-01-30,591.309
2006-01-31,585.131
2006-02-01,593.449
2006-02-02,592.938
2006-02-03,581.062
2006-02-06,584.502
2006-02-07,577.319
2006-02-08,571.06
2006-02-09,583.115
2006-02-10,577.2
2006-02-13,574.77
2006-02-14,564.78
2006-02-15,572.63
2006-02-16,573.879
2006-02-17,588.676
2006-02-20,599.299
2006-02-21,601.075
2006-02-22,597.619
2006-02-23,604.425
2006-02-24,611.063
2006-02-27,612.954
2006-02-28,605.487
2006-03-01,618.193
2006-03-02,625.529
2006-03-03,635.293
2006-03-06,633.174
2006-03-07,622.434
2006-03-08,614.665
2006-03-09,616.41
2006-03-10,615.556
2006-03-13,622.701
2006-03-14,629.602
2006-03-15,634.326
2006-03-16,643.235
2006-03-17,649.355
2006-03-20,656.668
2006-03-21,642.645
2006-03-22,646.711
2006-03-23,650.653
2006-03-24,660.932
2006-03-27,666.357
2006-03-28,672.064
2006-03-29,670.5
2006-03-30,678.349
2006-03-31,672.861
2006-04-03,686.844
2006-04-04,688.716
2006-04-05,695.427
2006-04-06,702.875
2006-04-07,691.633
2006-04-10,695.82
2006-04-11,696.336
2006-04-12,685.004
2006-04-13,682.855
2006-04-14,682.855
2006-04-17,694.053
2006-04-18,702.431
2006-04-19,717.884
2006-04-20,729.797
2006-04-21,735.24
2006-04-24,746.045
2006-04-25,745.008
2006-04-26,752.647
2006-04-27,734.059
2006-04-28,731.155
2006-05-01,732.947
2006-05-02,747.584
2006-05-03,754.545
2006-05-04,767.087
2006-05-05,773.294
2006-05-08,768.829
2006-05-09,774.085
2006-05-10,779.827
2006-05-11,792.263
2006-05-12,778.417
2006-05-15,729.161
2006-05-16,725.336
2006-05-17,723.673
2006-05-18,685.34
2006-05-19,675.018
2006-05-22,637.456
2006-05-23,688.373
2006-05-24,671.326
2006-05-25,672.637
2006-05-26,695.276
2006-05-29,713.212
2006-05-30,700.317
2006-05-31,710.258
2006-06-01,713.394
2006-06-02,733.345
2006-06-05,736.44
2006-06-06,704.254
2006-06-07,688.945
2006-06-08,644.131
2006-06-09,659.619
2006-06-12,640.474
2006-06-13,613.263
2006-06-14,616.389
2006-06-15,651.043
2006-06-16,647.393
2006-06-19,642.04
2006-06-20,638.658
2006-06-21,639.919
2006-06-22,643.103
2006-06-23,657.132
2006-06-26,658.24
2006-06-27,671.304
2006-06-28,662.421
2006-06-29,666.471
2006-06-30,682.553
2006-07-03,693.964
2006-07-04,697.323
2006-07-05,680.754
2006-07-06,691.432
2006-07-07,694.667
2006-07-10,685.482
2006-07-11,685.259
2006-07-12,696.391
2006-07-13,687.988
2006-07-14,676.108
2006-07-17,654.328
2006-07-18,640.737
2006-07-19,649.607
2006-07-20,657.584
2006-07-21,647.17
2006-07-24,644.093
2006-07-25,659.94
2006-07-26,664.687
2006-07-27,679.135
2006-07-28,679.418
2006-07-31,685.354
2006-08-01,687.993
2006-08-02,701.35
2006-08-03,690.884
2006-08-04,698.455
2006-08-07,692.031
2006-08-08,686.234
2006-08-09,683.842
2006-08-10,667.665
2006-08-11,665.887
2006-08-14,657.688
2006-08-15,664.111
2006-08-16,674.488
2006-08-17,669.441
2006-08-18,676.619
2006-08-21,692.957
2006-08-22,688.005
2006-08-23,694.54
2006-08-24,689.614
2006-08-25,690.972
2006-08-28,689.536
2006-08-29,681.124
2006-08-30,693.175
2006-08-31,693.322
2006-09-01,697.701
2006-09-04,708.206
2006-09-05,709.557
2006-09-06,691.269
2006-09-07,679.08
2006-09-08,673.88
2006-09-11,643.564
2006-09-12,641.176
2006-09-13,646.704
2006-09-14,656.896
2006-09-15,653.524
2006-09-18,655.393
2006-09-19,663.979
2006-09-20,662.485
2006-09-21,650.829
2006-09-22,645.77
2006-09-25,622.739
2006-09-26,638.64
2006-09-27,655.579
2006-09-28,658.936
2006-09-29,661.47
2006-10-02,658.82
2006-10-03,642.031
2006-10-04,640.048
2006-10-05,649.84
2006-10-06,641.322
2006-10-09,649.9
2006-10-10,654.944
2006-10-11,650.467
2006-10-12,656.158
2006-10-13,667.023
2006-10-16,672.081
2006-10-17,666.896
2006-10-18,674.334
2006-10-19,687.732
2006-10-20,695.047
2006-10-23,691.553
2006-10-24,699.694
2006-10-25,708.983
2006-10-26,723.085
2006-10-27,717.374
2006-10-30,707.206
2006-10-31,715.112
2006-11-01,728.329
2006-11-02,724.654
2006-11-03,725.657
2006-11-06,735.835
2006-11-07,740.176
2006-11-08,738.452
2006-11-09,747.928
2006-11-10,752.747
2006-11-13,746.259
2006-11-14,753.722
2006-11-15,757.867
2006-11-16,765.491
2006-11-17,742.646
2006-11-20,750.046
2006-11-21,760.108
2006-11-22,767.75
2006-11-23,763.842
2006-11-24,775.498
2006-11-27,766.84
2006-11-28,751.914
2006-11-29,768.235
2006-11-30,784.61
2006-12-01,785.784
2006-12-04,789.682
2006-12-05,790.969
2006-12-06,795.801
2006-12-07,796.277
2006-12-08,796.827
2006-12-11,793.363
2006-12-12,794.226
2006-12-13,791.563
2006-12-14,797.428
2006-12-15,799.758
2006-12-18,798.229
2006-12-19,795.539
2006-12-20,805.584
2006-12-21,799.186
2006-12-22,799.258
2006-12-25,799.258
2006-12-26,799.04
2006-12-27,797.225
2006-12-28,799.584
2006-12-29,807.701
2007-01-01,807.701
2007-01-02,828.431
2007-01-03,811.241
2007-01-04,779.185
2007-01-05,769.648
2007-01-08,781.363
2007-01-09,770.434
2007-01-10,751.458
2007-01-11,762.304
2007-01-12,769.489
2007-01-15,791.985
2007-01-16,789.888
2007-01-17,785.819
2007-01-18,788.355
2007-01-19,796.972
2007-01-22,808.531
2007-01-23,812.67
2007-01-24,827.693
2007-01-25,825.437
2007-01-26,823.548
2007-01-29,834.389
2007-01-30,833.805
2007-01-31,839.654
2007-02-01,850.697
2007-02-02,852.239
2007-02-05,854.634
2007-02-06,861.07
2007-02-07,869.929
2007-02-08,867.813
2007-02-09,871.954
2007-02-12,865.42
2007-02-13,873.563
2007-02-14,897.002
2007-02-15,890.461
2007-02-16,891.367
2007-02-19,895.408
2007-02-20,884.981
2007-02-21,885.249
2007-02-22,890.304
2007-02-23,894.069
2007-02-26,906.259
2007-02-27,872.304
2007-02-28,850.639
2007-03-01,840.021
2007-03-02,844.171
2007-03-05,815.804
2007-03-06,831.464
2007-03-07,840.875
2007-03-08,859.897
2007-03-09,860.775
2007-03-12,863.499
2007-03-13,861.648
2007-03-14,838.521
2007-03-15,850.354
2007-03-16,861.157
2007-03-19,874.108
2007-03-20,876.179
2007-03-21,888.473
2007-03-22,900.775
2007-03-23,904.153
2007-03-26,907.676
2007-03-27,898.124
2007-03-28,906.103
2007-03-29,912.388
2007-03-30,910.279
2007-04-02,915.332
2007-04-03,918.421
2007-04-04,917.115
2007-04-05,923.315
2007-04-06,923.315
2007-04-09,918.253
2007-04-10,934.277
2007-04-11,933.811
2007-04-12,932.245
2007-04-13,940.419
2007-04-16,956.512
2007-04-17,951.706
2007-04-18,939.584
2007-04-19,941.249
2007-04-20,956.043
2007-04-23,957.466
2007-04-24,956.489
2007-04-25,964.073
2007-04-26,960.571
2007-04-27,965.912
2007-04-30,970.941
2007-05-01,966.837
2007-05-02,976.274
2007-05-03,974.104
2007-05-04,982.453
2007-05-07,980.131
2007-05-08,948.756
2007-05-09,954.816
2007-05-10,947.107
2007-05-11,939.671
2007-05-14,941.856
2007-05-15,954.493
2007-05-16,959.308
2007-05-17,951.178
2007-05-18,967.808
2007-05-21,975.833
2007-05-22,984.736
2007-05-23,999.298
2007-05-24,995.945
2007-05-25,991.888
2007-05-28,991.888
2007-05-29,987.225
2007-05-30,977.181
2007-05-31,1000.0
2007-06-01,1006.661
2007-06-04,1008.53
2007-06-05,1011.466
2007-06-06,985.848
2007-06-07,980.181
2007-06-08,961.685
2007-06-11,969.766
2007-06-12,956.687
2007-06-13,961.836
2007-06-14,987.745
2007-06-15,1011.772
2007-06-18,1021.272
2007-06-19,1021.652
2007-06-20,1035.826
2007-06-21,1030.648
2007-06-22,1034.476
2007-06-25,1026.82
2007-06-26,1020.979
2007-06-27,1008.638
2007-06-28,1031.129
2007-06-29,1037.545
2007-07-02,1064.991
2007-07-03,1069.7
2007-07-04,1076.078
2007-07-05,1077.229
2007-07-06,1068.283
2007-07-09,1074.231
2007-07-10,1062.56
2007-07-11,1070.369
2007-07-12,1084.255
2007-07-13,1086.513
2007-07-16,1091.437
2007-07-17,1089.916
2007-07-18,1088.195
2007-07-19,1103.82
2007-07-20,1096.771
2007-07-23,1101.696
2007-07-24,1074.868
2007-07-25,1052.504
2007-07-26,1025.201
2007-07-27,998.169
2007-07-30,1007.076
2007-07-31,1027.019
2007-08-01,995.884
2007-08-02,1011.402
2007-08-03,995.92
2007-08-06,971.523
2007-08-07,978.548
2007-08-08,1021.365
2007-08-09,993.025
2007-08-10,961.315
2007-08-13,969.9
2007-08-14,967.317
2007-08-15,942.674
2007-08-16,887.378
2007-08-17,921.506
2007-08-20,935.358
2007-08-21,927.49
2007-08-22,949.549
2007-08-23,962.766
2007-08-24,968.833
2007-08-27,968.632
2007-08-28,947.639
2007-08-29,946.695
2007-08-30,964.067
2007-08-31,981.469
2007-09-03,984.018
2007-09-04,995.218
2007-09-05,988.416
2007-09-06,1000.591
2007-09-07,985.715
2007-09-10,980.128
2007-09-11,998.172
2007-09-12,1004.593
2007-09-13,1013.332
2007-09-14,1010.97
2007-09-17,1000.66
2007-09-18,1002.496
2007-09-19,1045.146
2007-09-20,1056.072
2007-09-21,1067.41
2007-09-24,1078.277
2007-09-25,1065.263
2007-09-26,1078.644
2007-09-27,1091.609
2007-09-28,1097.707
2007-10-01,1115.684
2007-10-02,1104.347
2007-10-03,1086.806
2007-10-04,1077.179
2007-10-05,1090.573
2007-10-08,1089.201
2007-10-09,1089.359
2007-10-10,1098.227
2007-10-11,1124.439
2007-10-12,1115.808
2007-10-15,1129.039
2007-10-16,1106.159
2007-10-17,1110.372
2007-10-18,1098.397
2007-10-19,1096.248
2007-10-22,1054.053
2007-10-23,1098.371
2007-10-24,1092.198
2007-10-25,1113.671
2007-10-26,1133.821
2007-10-29,1147.176
2007-10-30,1133.258
2007-10-31,1137.667
2007-11-01,1120.633
2007-11-02,1109.972
2007-11-05,1112.577
2007-11-06,1143.849
2007-11-07,1153.302
2007-11-08,1160.746
2007-11-09,1127.982
2007-11-12,1076.876
2007-11-13,1065.634
2007-11-14,1084.396
2007-11-15,1041.97
2007-11-16,1014.155
2007-11-19,980.561
2007-11-20,1013.603
2007-11-21,995.263
2007-11-22,992.988
2007-11-23,1010.572
2007-11-26,1030.579
2007-11-27,1001.71
2007-11-28,1026.794
2007-11-29,1025.493
2007-11-30,1024.588
2007-12-03,1015.639
2007-12-04,998.042
2007-12-05,1013.394
2007-12-06,1015.962
2007-12-07,1036.587
2007-12-10,1050.709
2007-12-11,1056.435
2007-12-12,1070.162
2007-12-13,1047.222
2007-12-14,1034.584
2007-12-17,998.966
2007-12-18,993.186
2007-12-19,985.961
2007-12-20,986.303
2007-12-21,1009.147
2007-12-24,1014.811
2007-12-25,1014.811
2007-12-26,1021.721
2007-12-27,1043.573
2007-12-28,1066.406
2007-12-31,1063.637
2008-01-01,1063.637
2008-01-02,1078.169
2008-01-03,1078.923
2008-01-04,1064.258
2008-01-07,1041.248
2008-01-08,1063.127
2008-01-09,1033.991
2008-01-10,1014.57
2008-01-11,995.904
2008-01-14,1003.322
2008-01-15,961.818
2008-01-16,902.174
2008-01-17,899.125
2008-01-18,883.759
2008-01-21,816.724
2008-01-22,843.0
2008-01-23,817.032
2008-01-24,871.592
2008-01-25,911.552
2008-01-28,888.328
2008-01-29,918.578
2008-01-30,912.906
2008-01-31,878.657
2008-02-01,891.937
2008-02-04,906.743
2008-02-05,884.001
2008-02-06,892.576
2008-02-07,871.846
2008-02-08,873.146
2008-02-11,870.797
2008-02-12,910.874
2008-02-13,914.307
2008-02-14,949.624
2008-02-15,944.897
2008-02-18,959.702
2008-02-19,978.941
2008-02-20,961.053
2008-02-21,996.486
2008-02-22,988.004
2008-02-25,983.587
2008-02-26,995.585
2008-02-27,1030.597
2008-02-28,1026.127
2008-02-29,1002.858
2008-03-03,990.245
2008-03-04,1000.605
2008-03-05,1012.43
2008-03-06,1008.556
2008-03-07,971.237
2008-03-10,950.326
2008-03-11,974.6
2008-03-12,989.072
2008-03-13,968.057
2008-03-14,972.33
2008-03-17,944.01
2008-03-18,954.697
2008-03-19,948.767
2008-03-20,924.896
2008-03-21,924.896
2008-03-24,924.896
2008-03-25,950.794
2008-03-26,969.287
2008-03-27,991.148
2008-03-28,989.852
2008-03-31,1004.062
2008-04-01,991.621
2008-04-02,1003.726
2008-04-03,1017.922
2008-04-04,1045.612
2008-04-07,1058.097
2008-04-08,1051.943
2008-04-09,1067.08
2008-04-10,1072.949
2008-04-11,1069.06
2008-04-14,1068.727
2008-04-15,1092.845
2008-04-16,1116.995
2008-04-17,1103.048
2008-04-18,1112.295
2008-04-21,1134.798
2008-04-22,1164.844
2008-04-23,1138.718
2008-04-24,1110.714
2008-04-25,1123.643
2008-04-28,1147.764
2008-04-29,1116.849
2008-04-30,1130.842
2008-05-01,1120.231
2008-05-02,1146.198
2008-05-05,1159.03
2008-05-06,1164.133
2008-05-07,1179.274
2008-05-08,1193.226
2008-05-09,1184.5
2008-05-12,1196.098
2008-05-13,1189.575
2008-05-14,1208.421
2008-05-15,1218.221
2008-05-16,1237.94
2008-05-19,1263.72
2008-05-20,1241.648
2008-05-21,1266.57
2008-05-22,1271.693
2008-05-23,1243.929
2008-05-26,1216.744
2008-05-27,1197.921
2008-05-28,1197.505
2008-05-29,1189.277
2008-05-30,1191.914
2008-06-02,1188.204
2008-06-03,1195.065
2008-06-04,1167.249
2008-06-05,1172.436
2008-06-06,1198.734
2008-06-09,1181.133
2008-06-10,1139.609
2008-06-11,1124.396
2008-06-12,1115.619
2008-06-13,1124.046
2008-06-16,1144.497
2008-06-17,1158.692
2008-06-18,1135.226
2008-06-19,1132.961
2008-06-20,1122.684
2008-06-23,1109.819
2008-06-24,1107.249
2008-06-25,1111.918
2008-06-26,1098.485
2008-06-27,1089.212
2008-06-30,1085.054
2008-07-01,1071.748
2008-07-02,1082.596
2008-07-03,1043.754
2008-07-04,1039.216
2008-07-07,1050.318
2008-07-08,1020.357
2008-07-09,1032.321
2008-07-10,1002.538
2008-07-11,1014.354
2008-07-14,1006.084
2008-07-15,967.972
2008-07-16,948.513
2008-07-17,994.382
2008-07-18,990.512
2008-07-21,999.68
2008-07-22,994.92
2008-07-23,994.963
2008-07-24,972.765
2008-07-25,960.115
2008-07-28,974.262
2008-07-29,970.493
2008-07-30,997.129
2008-07-31,1023.203
2008-08-01,1003.514
2008-08-04,992.546
2008-08-05,952.314
2008-08-06,967.753
2008-08-07,983.261
2008-08-08,959.419
2008-08-11,973.361
2008-08-12,952.951
2008-08-13,931.289
2008-08-14,945.874
2008-08-15,936.11
2008-08-18,954.814
2008-08-19,942.739
2008-08-20,951.704
2008-08-21,975.927
2008-08-22,975.051
2008-08-25,973.093
2008-08-26,953.131
2008-08-27,971.991
2008-08-28,990.755
2008-08-29,991.616
2008-09-01,956.52
2008-09-02,932.196
2008-09-03,901.751
2008-09-04,874.317
2008-09-05,843.222
2008-09-08,856.976
2008-09-09,800.478
2008-09-10,790.225
2008-09-11,769.456
2008-09-12,809.555
2008-09-15,762.034
2008-09-16,697.432
2008-09-17,682.157
2008-09-18,713.368
2008-09-19,792.398
2008-09-22,813.178
2008-09-23,791.781
2008-09-24,778.199
2008-09-25,770.069
2008-09-26,731.697
2008-09-29,655.936
2008-09-30,664.707
2008-10-01,638.956
2008-10-02,593.947
2008-10-03,608.632
2008-10-06,515.108
2008-10-07,506.684
2008-10-08,459.045
2008-10-09,475.747
2008-10-10,440.563
2008-10-13,465.047
2008-10-14,491.518
2008-10-15,445.107
2008-10-16,374.502
2008-10-17,388.072
2008-10-20,407.129
2008-10-21,413.35
2008-10-22,379.474
2008-10-23,368.692
2008-10-24,339.853
2008-10-27,321.061
2008-10-28,331.609
2008-10-29,355.046
2008-10-30,381.056
2008-10-31,402.042
2008-11-03,423.846
2008-11-04,465.345
2008-11-05,453.528
2008-11-06,403.587
2008-11-07,413.121
2008-11-10,427.5
2008-11-11,386.58
2008-11-12,365.898
2008-11-13,364.944
2008-11-14,373.907
2008-11-17,361.946
2008-11-18,351.758
2008-11-19,325.144
2008-11-20,306.339
2008-11-21,290.657
2008-11-24,333.922
2008-11-25,336.079
2008-11-26,338.922
2008-11-27,364.131
2008-11-28,359.539
2008-12-01,324.251
2008-12-02,331.274
2008-12-03,333.986
2008-12-04,328.844
2008-12-05,299.427
2008-12-08,338.851
2008-12-09,340.431
2008-12-10,359.171
2008-12-11,363.448
2008-12-12,346.141
2008-12-15,354.197
2008-12-16,352.943
2008-12-17,376.074
2008-12-18,368.22
2008-12-19,346.945
2008-12-22,331.846
2008-12-23,338.642
2008-12-24,337.182
2008-12-25,337.182
2008-12-26,335.542
2008-12-29,347.702
2008-12-30,357.532
2008-12-31,357.474
2009-01-01,357.474
2009-01-02,391.236
2009-01-05,391.677
2009-01-06,403.309
2009-01-07,388.631
2009-01-08,389.811
2009-01-09,386.288
2009-01-12,369.588
2009-01-13,360.419
2009-01-14,339.828
2009-01-15,340.371
2009-01-16,363.568
2009-01-19,348.234
2009-01-20,333.779
2009-01-21,340.367
2009-01-22,339.285
2009-01-23,339.597
2009-01-26,367.109
2009-01-27,361.906
2009-01-28,380.501
2009-01-29,368.561
2009-01-30,360.132
2009-02-02,337.868
2009-02-03,351.355
2009-02-04,364.07
2009-02-05,365.444
2009-02-06,385.728
2009-02-09,405.835
2009-02-10,398.491
2009-02-11,390.016
2009-02-12,377.09
2009-02-13,394.401
2009-02-16,382.278
2009-02-17,363.622
2009-02-18,352.528
2009-02-19,362.732
2009-02-20,342.702
2009-02-23,333.228
2009-02-24,336.194
2009-02-25,338.065
2009-02-26,344.513
2009-02-27,332.611
2009-03-02,313.842
2009-03-03,295.941
2009-03-04,318.37
2009-03-05,304.181
2009-03-06,300.505
2009-03-09,308.827
2009-03-10,328.096
2009-03-11,325.332
2009-03-12,329.065
2009-03-13,335.972
2009-03-16,345.815
2009-03-17,344.743
2009-03-18,342.728
2009-03-19,379.017
2009-03-20,382.739
2009-03-23,401.496
2009-03-24,394.678
2009-03-25,396.72
2009-03-26,405.676
2009-03-27,390.761
2009-03-30,362.279
2009-03-31,374.713
2009-04-01,374.715
2009-04-02,404.382
2009-04-03,398.991
2009-04-06,395.477
2009-04-07,381.28
2009-04-08,373.769
2009-04-09,377.636
2009-04-10,377.636
2009-04-13,380.188
2009-04-14,392.487
2009-04-15,392.764
2009-04-16,404.577
2009-04-17,418.583
2009-04-20,391.011
2009-04-21,400.303
2009-04-22,407.091
2009-04-23,412.17
2009-04-24,427.375
2009-04-27,415.379
2009-04-28,408.22
2009-04-29,429.989
2009-04-30,433.906
2009-05-01,435.32
2009-05-04,465.984
2009-05-05,462.671
2009-05-06,467.476
2009-05-07,480.668
2009-05-08,502.216
2009-05-11,489.105
2009-05-12,490.891
2009-05-13,468.876
2009-05-14,472.258
2009-05-15,479.409
2009-05-18,487.612
2009-05-19,505.322
2009-05-20,523.186
2009-05-21,520.187
2009-05-22,515.196
2009-05-25,515.725
2009-05-26,503.56
2009-05-27,511.76
2009-05-28,509.35
2009-05-29,532.363
2009-06-01,539.237
2009-06-02,570.496
2009-06-03,537.217
2009-06-04,544.493
2009-06-05,540.999
2009-06-08,528.068
2009-06-09,546.053
2009-06-10,565.259
2009-06-11,580.956
2009-06-12,572.517
2009-06-15,548.414
2009-06-16,556.111
2009-06-17,523.207
2009-06-18,536.938
2009-06-19,537.217
2009-06-22,488.367
2009-06-23,490.587
2009-06-24,520.81
2009-06-25,509.649
2009-06-26,519.438
2009-06-29,528.771
2009-06-30,526.332
2009-07-01,548.317
2009-07-02,528.244
2009-07-03,525.876
2009-07-06,496.842
2009-07-07,497.002
2009-07-08,479.427
2009-07-09,485.464
2009-07-10,470.463
2009-07-13,484.203
2009-07-14,494.658
2009-07-15,523.135
2009-07-16,516.994
2009-07-17,518.655
2009-07-20,534.185
2009-07-21,549.639
2009-07-22,543.345
2009-07-23,556.71
2009-07-24,557.686
2009-07-27,571.068
2009-07-28,555.025
2009-07-29,543.811
2009-07-30,562.946
2009-07-31,572.148
2009-08-03,600.64
2009-08-04,589.556
2009-08-05,592.917
2009-08-06,587.975
2009-08-07,583.405
2009-08-10,572.032
2009-08-11,554.898
2009-08-12,573.213
2009-08-13,585.053
2009-08-14,581.203
2009-08-17,554.192
2009-08-18,567.084
2009-08-19,568.298
2009-08-20,583.351
2009-08-21,596.639
2009-08-24,613.24
2009-08-25,617.203
2009-08-26,597.11
2009-08-27,588.492
2009-08-28,608.587
2009-08-31,590.219
2009-09-01,583.233
2009-09-02,560.891
2009-09-03,574.091
2009-09-04,583.546
2009-09-07,600.752
2009-09-08,614.442
2009-09-09,624.384
2009-09-10,617.762
2009-09-11,623.34
2009-09-14,617.318
2009-09-15,633.586
2009-09-16,658.985
2009-09-17,663.649
2009-09-18,666.906
2009-09-21,652.372
2009-09-22,673.056
2009-09-23,670.336
2009-09-24,647.907
2009-09-25,650.118
2009-09-28,655.71
2009-09-29,652.095
2009-09-30,665.497
2009-10-01,657.74
2009-10-02,640.468
2009-10-05,652.753
2009-10-06,688.827
2009-10-07,681.063
2009-10-08,708.367
2009-10-09,714.12
2009-10-12,720.979
2009-10-13,716.412
2009-10-14,740.061
2009-10-15,738.55
2009-10-16,726.2
2009-10-19,749.561
2009-10-20,746.981
2009-10-21,749.508
2009-10-22,740.328
2009-10-23,745.564
2009-10-26,721.798
2009-10-27,707.156
2009-10-28,671.465
2009-10-29,698.981
2009-10-30,679.027
2009-11-02,673.319
2009-11-03,656.219
2009-11-04,689.148
2009-11-05,695.326
2009-11-06,687.328
2009-11-09,719.34
2009-11-10,714.921
2009-11-11,727.446
2009-11-12,717.245
2009-11-13,723.762
2009-11-16,753.198
2009-11-17,741.394
2009-11-18,745.183
2009-11-19,720.201
2009-11-20,717.088
2009-11-23,749.86
2009-11-24,738.857
2009-11-25,744.907
2009-11-26,714.91
2009-11-27,729.265
2009-11-30,719.392
2009-12-01,744.024
2009-12-02,751.342
2009-12-03,751.647
2009-12-04,754.109
2009-12-07,751.101
2009-12-08,737.393
2009-12-09,727.983
2009-12-10,737.542
2009-12-11,733.029
2009-12-14,743.673
2009-12-15,745.831
2009-12-16,764.688
2009-12-17,743.143
2009-12-18,740.803
2009-12-21,754.955
2009-12-22,746.565
2009-12-23,758.132
2009-12-24,758.451
2009-12-25,758.451
2009-12-28,773.069
2009-12-29,776.369
2009-12-30,770.042
2009-12-31,774.448
2010-01-01,774.448
2010-01-04,802.559
2010-01-05,808.136
2010-01-06,806.662
2010-01-07,814.326
2010-01-08,818.379
2010-01-11,826.85
2010-01-12,809.44
2010-01-13,810.11
2010-01-14,819.693
2010-01-15,808.951
2010-01-18,810.325
2010-01-19,803.902
2010-01-20,772.585
2010-01-21,757.673
2010-01-22,748.19
2010-01-25,753.311
2010-01-26,744.33
2010-01-27,744.669
2010-01-28,740.757
2010-01-29,757.686
2010-02-01,763.511
2010-02-02,786.264
2010-02-03,777.873
2010-02-04,747.118
2010-02-05,724.447
2010-02-08,714.721
2010-02-09,728.958
2010-02-10,719.062
2010-02-11,723.504
2010-02-12,715.527
2010-02-15,709.343
2010-02-16,729.184
2010-02-17,735.056
2010-02-18,731.914
2010-02-19,734.605
2010-02-22,748.472
2010-02-23,732.078
2010-02-24,730.773
2010-02-25,704.918
2010-02-26,730.184
2010-03-01,740.086
2010-03-02,749.669
2010-03-03,762.927
2010-03-04,758.613
2010-03-05,777.502
2010-03-08,774.513
2010-03-09,771.991
2010-03-10,789.207
2010-03-11,788.319
2010-03-12,792.902
2010-03-15,774.733
2010-03-16,791.271
2010-03-17,797.926
2010-03-18,781.104
2010-03-19,775.859
2010-03-22,770.277
2010-03-23,787.673
2010-03-24,773.271
2010-03-25,776.204
2010-03-26,772.016
2010-03-29,782.809
2010-03-30,778.097
2010-03-31,793.274
2010-04-01,795.223
2010-04-02,795.223
2010-04-05,793.1
2010-04-06,811.919
2010-04-07,816.514
2010-04-08,815.241
2010-04-09,833.036
2010-04-12,838.348
2010-04-13,824.566
2010-04-14,842.234
2010-04-15,852.174
2010-04-16,829.891
2010-04-19,812.531
2010-04-20,834.249
2010-04-21,831.165
2010-04-22,824.629
2010-04-23,843.928
2010-04-26,853.309
2010-04-27,839.702
2010-04-28,812.05
2010-04-29,829.71
2010-04-30,814.42
2010-05-03,816.038
2010-05-04,776.68
2010-05-05,755.597
2010-05-06,727.167
2010-05-07,686.519
2010-05-10,755.853
2010-05-11,740.562
2010-05-12,760.093
2010-05-13,756.226
2010-05-14,724.262
2010-05-17,719.866
2010-05-18,715.249
2010-05-19,660.781
2010-05-20,622.873
2010-05-21,648.145
2010-05-24,646.624
2010-05-25,604.808
2010-05-26,648.572
2010-05-27,661.048
2010-05-28,653.033
2010-05-31,637.421
2010-06-01,640.566
2010-06-02,637.492
2010-06-03,658.21
2010-06-04,637.942
2010-06-07,614.043
2010-06-08,602.39
2010-06-09,630.233
2010-06-10,648.55
2010-06-11,656.208
2010-06-14,683.554
2010-06-15,688.687
2010-06-16,672.397
2010-06-17,670.695
2010-06-18,677.239
2010-06-21,694.344
2010-06-22,676.155
2010-06-23,660.517
2010-06-24,641.789
2010-06-25,628.911
2010-06-28,629.484
2010-06-29,582.36
2010-06-30,582.902
2010-07-01,559.105
2010-07-02,585.695
2010-07-05,579.414
2010-07-06,614.995
2010-07-07,617.881
2010-07-08,622.929
2010-07-09,625.351
2010-07-12,627.957
2010-07-13,647.77
2010-07-14,644.206
2010-07-15,635.348
2010-07-16,628.736
2010-07-19,623.263
2010-07-20,615.75
2010-07-21,637.125
2010-07-22,655.762
2010-07-23,655.649
2010-07-26,669.673
2010-07-27,674.053
2010-07-28,675.38
2010-07-29,678.88
2010-07-30,673.693
2010-08-02,710.442
2010-08-03,714.083
2010-08-04,717.36
2010-08-05,716.24
2010-08-06,721.3
2010-08-09,723.967
2010-08-10,699.697
2010-08-11,666.702
2010-08-12,659.478
2010-08-13,660.033
2010-08-16,666.073
2010-08-17,686.086
2010-08-18,683.032
2010-08-19,668.956
2010-08-20,652.08
2010-08-23,654.631
2010-08-24,635.07
2010-08-25,619.223
