Date,NORWAY SMID CAP SMID (Small+Mid Cap)
2022-08-08,1066.801
2022-08-09,1065.404
2022-08-10,1091.998
2022-08-11,1104.923
2022-08-12,1090.492
2022-08-15,1070.982
2022-08-16,1076.736
2022-08-17,1060.393
2022-08-18,1071.996
2022-08-19,1057.107
2022-08-22,1036.495
2022-08-23,1058.424
2022-08-24,1059.037
2022-08-25,1063.819
2022-08-26,1049.212
2022-08-29,1025.807
2022-08-30,1019.566
2022-08-31,1016.754
2022-09-01,992.381
2022-09-02,1004.301
2022-09-05,995.338
2022-09-06,972.013
2022-09-07,957.932
2022-09-08,960.339
2022-09-09,1001.721
2022-09-12,1020.054
2022-09-13,992.502
2022-09-14,975.899
2022-09-15,968.163
2022-09-16,934.775
2022-09-19,923.854
2022-09-20,908.346
2022-09-21,911.62
2022-09-22,892.601
2022-09-23,847.849
2022-09-26,838.638
2022-09-27,835.269
2022-09-28,790.87
2022-09-29,783.234
2022-09-30,791.459
2022-10-03,822.658
2022-10-04,850.108
2022-10-05,829.603
2022-10-06,822.035
2022-10-07,816.926
2022-10-10,818.775
2022-10-11,802.294
2022-10-12,794.87
2022-10-13,808.826
2022-10-14,812.808
2022-10-17,837.699
2022-10-18,848.534
2022-10-19,840.278
2022-10-20,846.827
2022-10-21,837.946
2022-10-24,850.663
2022-10-25,869.628
2022-10-26,891.03
2022-10-27,892.44
2022-10-28,878.077
2022-10-31,882.923
2022-11-01,899.086
2022-11-02,888.37
2022-11-03,867.391
2022-11-04,904.1
2022-11-07,911.396
2022-11-08,921.064
2022-11-09,905.37
2022-11-10,937.907
2022-11-11,970.201
2022-11-14,962.963
2022-11-15,968.776
2022-11-16,955.76
2022-11-17,934.038
2022-11-18,935.454
2022-11-21,918.695
2022-11-22,943.872
2022-11-23,965.112
2022-11-24,982.503
2022-11-25,983.565
2022-11-28,963.881
2022-11-29,966.228
2022-11-30,968.96
2022-12-01,997.584
2022-12-02,985.884
2022-12-05,986.814
2022-12-06,968.427
2022-12-07,952.034
2022-12-08,961.299
2022-12-09,974.586
2022-12-12,970.057
2022-12-13,1008.765
2022-12-14,998.059
2022-12-15,977.531
2022-12-16,961.809
2022-12-19,960.68
2022-12-20,964.902
2022-12-21,986.712
2022-12-22,973.536
2022-12-23,977.009
2022-12-26,977.009
2022-12-27,983.239
2022-12-28,972.418
2022-12-29,979.799
2022-12-30,979.624
2023-01-02,983.25
2023-01-03,964.316
2023-01-04,952.187
2023-01-05,943.969
2023-01-06,978.71
2023-01-09,1004.098
2023-01-10,989.679
2023-01-11,992.302
2023-01-12,1004.333
2023-01-13,1013.521
2023-01-16,1015.335
2023-01-17,1027.039
2023-01-18,1036.029
2023-01-19,1011.93
2023-01-20,1021.063
2023-01-23,1038.352
2023-01-24,1033.277
2023-01-25,1022.472
2023-01-26,1027.963
2023-01-27,1035.061
2023-01-30,1032.009
2023-01-31,1023.282
2023-02-01,1035.96
2023-02-02,1033.882
2023-02-03,1025.239
2023-02-06,1002.085
2023-02-07,997.816
2023-02-08,1019.912
2023-02-09,1036.263
2023-02-10,1026.016
2023-02-13,1033.003
2023-02-14,1027.789
2023-02-15,1020.532
2023-02-16,1022.44
2023-02-17,1011.105
2023-02-20,1022.067
2023-02-21,1015.149
2023-02-22,998.757
2023-02-23,1008.985
2023-02-24,988.034
2023-02-27,1005.358
2023-02-28,1015.639
2023-03-01,1016.011
2023-03-02,1014.222
2023-03-03,1022.861
2023-03-06,1019.885
2023-03-07,990.731
2023-03-08,994.826
2023-03-09,988.046
2023-03-10,979.468
2023-03-13,957.518
2023-03-14,976.049
2023-03-15,919.366
2023-03-16,925.654
2023-03-17,923.762
2023-03-20,938.248
2023-03-21,959.601
2023-03-22,966.466
2023-03-23,987.739
2023-03-24,939.925
2023-03-27,950.481
2023-03-28,954.866
2023-03-29,959.744
2023-03-30,977.705
2023-03-31,981.098
2023-04-03,994.445
2023-04-04,994.975
2023-04-05,972.492
2023-04-06,973.178
2023-04-07,973.178
2023-04-10,962.826
2023-04-11,972.809
2023-04-12,986.43
2023-04-13,1004.415
2023-04-14,1008.232
2023-04-17,1001.029
2023-04-18,1006.071
2023-04-19,991.32
2023-04-20,983.089
2023-04-21,975.382
2023-04-24,986.845
2023-04-25,963.553
2023-04-26,970.12
2023-04-27,977.009
2023-04-28,980.562
2023-05-01,976.266
2023-05-02,955.98
2023-05-03,958.116
2023-05-04,947.64
2023-05-05,962.134
2023-05-08,973.289
2023-05-09,960.129
2023-05-10,969.922
2023-05-11,956.501
2023-05-12,958.56
2023-05-15,968.264
2023-05-16,956.758
2023-05-17,946.725
2023-05-18,938.616
2023-05-19,956.49
2023-05-22,949.855
2023-05-23,948.407
2023-05-24,937.483
2023-05-25,939.619
2023-05-26,934.492
2023-05-29,929.801
2023-05-30,925.982
2023-05-31,921.944
2023-06-01,925.911
2023-06-02,947.489
2023-06-05,938.749
2023-06-06,923.944
2023-06-07,935.397
2023-06-08,944.026
2023-06-09,955.667
2023-06-12,944.777
2023-06-13,969.049
2023-06-14,977.179
2023-06-15,971.177
2023-06-16,978.082
2023-06-19,953.515
2023-06-20,942.348
2023-06-21,944.044
2023-06-22,941.149
2023-06-23,907.663
2023-06-26,920.329
2023-06-27,908.014
2023-06-28,914.616
2023-06-29,925.958
2023-06-30,936.005
2023-07-03,943.552
2023-07-04,951.34
2023-07-05,941.76
2023-07-06,917.238
2023-07-07,931.18
2023-07-10,942.248
2023-07-11,958.6
2023-07-12,996.386
2023-07-13,1008.711
2023-07-14,998.633
2023-07-17,978.382
2023-07-18,988.784
2023-07-19,994.492
2023-07-20,1001.991
2023-07-21,1000.264
2023-07-24,1001.77
2023-07-25,1009.482
2023-07-26,1000.181
2023-07-27,1009.679
2023-07-28,1001.442
2023-07-31,1016.87
2023-08-01,1011.694
2023-08-02,988.053
2023-08-03,990.6
2023-08-04,1010.0
2023-08-07,998.852
2023-08-08,977.219
2023-08-09,1000.099
2023-08-10,1002.429
2023-08-11,985.18
2023-08-14,977.543
2023-08-15,971.204
2023-08-16,972.587
2023-08-17,967.247
2023-08-18,941.807
2023-08-21,944.407
2023-08-22,938.757
2023-08-23,938.019
2023-08-24,932.235
2023-08-25,929.985
2023-08-28,941.096
2023-08-29,945.644
2023-08-30,957.851
2023-08-31,955.006
2023-09-01,958.039
2023-09-04,959.117
2023-09-05,950.301
2023-09-06,946.692
2023-09-07,943.29
2023-09-08,948.489
2023-09-11,957.451
2023-09-12,952.032
2023-09-13,948.76
2023-09-14,960.942
2023-09-15,960.731
2023-09-18,956.977
2023-09-19,963.712
2023-09-20,973.124
2023-09-21,958.867
2023-09-22,972.417
2023-09-25,948.244
2023-09-26,946.489
2023-09-27,958.624
2023-09-28,953.101
2023-09-29,967.137
2023-10-02,943.711
2023-10-03,916.873
2023-10-04,899.139
2023-10-05,910.273
2023-10-06,906.118
2023-10-09,930.633
2023-10-10,941.173
2023-10-11,941.377
2023-10-12,940.249
2023-10-13,934.478
2023-10-16,936.215
2023-10-17,932.711
2023-10-18,918.699
2023-10-19,909.834
2023-10-20,888.569
2023-10-23,869.877
2023-10-24,880.375
2023-10-25,876.916
2023-10-26,868.36
2023-10-27,881.216
2023-10-30,886.256
2023-10-31,897.175
2023-11-01,893.103
2023-11-02,908.037
2023-11-03,918.587
2023-11-06,921.851
2023-11-07,892.484
2023-11-08,905.304
2023-11-09,923.144
2023-11-10,908.77
2023-11-13,915.082
2023-11-14,941.372
2023-11-15,958.747
2023-11-16,936.496
2023-11-17,949.755
2023-11-20,966.529
2023-11-21,959.62
2023-11-22,950.331
2023-11-23,965.696
2023-11-24,979.303
2023-11-27,976.974
2023-11-28,969.505
2023-11-29,966.489
2023-11-30,959.244
2023-12-01,971.801
2023-12-04,951.24
2023-12-05,948.707
2023-12-06,945.699
2023-12-07,942.872
2023-12-08,949.577
2023-12-11,945.488
2023-12-12,940.778
2023-12-13,942.872
2023-12-14,998.871
2023-12-15,996.516
2023-12-18,1011.705
2023-12-19,1020.834
2023-12-20,1012.886
2023-12-21,1011.098
2023-12-22,1020.32
2023-12-25,1020.32
2023-12-26,1021.341
2023-12-27,1041.094
2023-12-28,1037.39
2023-12-29,1039.312
2024-01-01,1039.312
2024-01-02,1022.109
2024-01-03,1016.531
2024-01-04,1034.065
2024-01-05,1037.419
2024-01-08,1023.721
2024-01-09,1021.48
2024-01-10,1024.324
2024-01-11,1015.623
2024-01-12,1028.954
2024-01-15,1014.057
2024-01-16,1007.275
2024-01-17,992.307
2024-01-18,1000.951
2024-01-19,1005.347
2024-01-22,1008.444
2024-01-23,1010.375
2024-01-24,1021.337
2024-01-25,1013.884
2024-01-26,1025.317
2024-01-29,1018.475
2024-01-30,1009.369
2024-01-31,1009.68
2024-02-01,1010.353
2024-02-02,991.68
2024-02-05,978.149
2024-02-06,987.168
2024-02-07,988.147
2024-02-08,979.777
2024-02-09,989.484
2024-02-12,1005.133
2024-02-13,986.001
2024-02-14,998.862
2024-02-15,1009.037
2024-02-16,1021.223
2024-02-19,1023.46
2024-02-20,1022.91
2024-02-21,1021.31
2024-02-22,1019.093
2024-02-23,1014.882
2024-02-26,1020.666
2024-02-27,1014.42
2024-02-28,1012.685
2024-02-29,1015.202
2024-03-01,1030.74
2024-03-04,1022.247
2024-03-05,1026.442
2024-03-06,1022.041
2024-03-07,1037.064
2024-03-08,1044.572
2024-03-11,1028.749
2024-03-12,1031.861
2024-03-13,1046.53
2024-03-14,1036.314
2024-03-15,1038.333
2024-03-18,1035.473
2024-03-19,1035.011
2024-03-20,1033.613
2024-03-21,1037.953
2024-03-22,1039.849
2024-03-25,1040.485
2024-03-26,1040.62
2024-03-27,1042.479
2024-03-28,1036.776
2024-03-29,1036.776
2024-04-01,1025.667
2024-04-02,1041.229
2024-04-03,1056.334
2024-04-04,1065.496
2024-04-05,1060.624
2024-04-08,1067.969
2024-04-09,1068.151
2024-04-10,1055.92
2024-04-11,1049.108
2024-04-12,1055.983
2024-04-15,1044.69
2024-04-16,1027.948
2024-04-17,1030.634
2024-04-18,1026.371
2024-04-19,1027.716
2024-04-22,1027.388
2024-04-23,1040.14
2024-04-24,1047.485
2024-04-25,1048.305
2024-04-26,1052.103
2024-04-29,1058.148
2024-04-30,1059.028
2024-05-01,1058.497
2024-05-02,1053.568
2024-05-03,1081.643
2024-05-06,1092.386
2024-05-07,1090.685
2024-05-08,1095.717
2024-05-09,1099.53
2024-05-10,1114.452
2024-05-13,1119.215
2024-05-14,1120.537
2024-05-15,1125.549
2024-05-16,1137.522
2024-05-17,1139.667
2024-05-20,1139.641
2024-05-21,1147.599
2024-05-22,1138.178
2024-05-23,1144.65
2024-05-24,1157.446
2024-05-27,1174.195
2024-05-28,1175.663
2024-05-29,1159.994
2024-05-30,1169.026
2024-05-31,1179.436
2024-06-03,1183.263
2024-06-04,1154.965
2024-06-05,1148.671
2024-06-06,1152.878
2024-06-07,1146.63
2024-06-10,1142.009
2024-06-11,1121.982
2024-06-12,1152.971
2024-06-13,1133.152
2024-06-14,1114.484
2024-06-17,1113.646
2024-06-18,1134.827
2024-06-19,1140.254
2024-06-20,1144.33
2024-06-21,1139.488
2024-06-24,1151.444
2024-06-25,1136.179
2024-06-26,1126.838
2024-06-27,1134.299
2024-06-28,1137.828
2024-07-01,1135.855
2024-07-02,1132.834
2024-07-03,1150.921
2024-07-04,1143.751
2024-07-05,1141.593
2024-07-08,1138.668
2024-07-09,1133.187
2024-07-10,1131.718
2024-07-11,1134.994
2024-07-12,1147.045
2024-07-15,1133.93
2024-07-16,1129.159
2024-07-17,1140.407
2024-07-18,1147.526
2024-07-19,1137.062
2024-07-22,1138.238
2024-07-23,1129.818
2024-07-24,1126.394
2024-07-25,1116.923
2024-07-26,1120.795
2024-07-29,1133.955
2024-07-30,1137.162
2024-07-31,1149.301
2024-08-01,1146.505
2024-08-02,1101.854
2024-08-05,1056.584
2024-08-06,1080.049
2024-08-07,1115.668
2024-08-08,1100.137
2024-08-09,1113.713
2024-08-12,1123.561
2024-08-13,1129.099
2024-08-14,1147.699
2024-08-15,1145.19
2024-08-16,1144.997
2024-08-19,1164.413
2024-08-20,1157.36
2024-08-21,1156.609
2024-08-22,1149.977
2024-08-23,1164.87
2024-08-26,1167.944
2024-08-27,1168.315
2024-08-28,1158.393
2024-08-29,1156.95
2024-08-30,1162.745
2024-09-02,1154.584
2024-09-03,1118.76
2024-09-04,1131.314
2024-09-05,1122.606
2024-09-06,1119.473
2024-09-09,1107.399
2024-09-10,1099.258
2024-09-11,1098.935
2024-09-12,1122.588
2024-09-13,1145.992
2024-09-16,1155.192
2024-09-17,1154.51
2024-09-18,1150.923
2024-09-19,1171.163
2024-09-20,1165.104
2024-09-23,1171.35
2024-09-24,1177.593
2024-09-25,1164.575
2024-09-26,1161.335
2024-09-27,1169.144
2024-09-30,1171.486
2024-10-01,1170.048
2024-10-02,1169.969
2024-10-03,1164.497
2024-10-04,1168.557
2024-10-07,1173.333
2024-10-08,1151.377
2024-10-09,1155.158
2024-10-10,1166.697
2024-10-11,1176.487
2024-10-14,1168.287
2024-10-15,1163.302
2024-10-16,1154.883
2024-10-17,1155.444
2024-10-18,1148.444
2024-10-21,1145.826
2024-10-22,1142.746
2024-10-23,1134.347
2024-10-24,1142.06
2024-10-25,1155.905
2024-10-28,1149.824
2024-10-29,1150.476
2024-10-30,1152.079
2024-10-31,1130.508
2024-11-01,1132.486
2024-11-04,1131.697
2024-11-05,1140.556
2024-11-06,1122.758
2024-11-07,1153.983
2024-11-08,1129.793
2024-11-11,1123.642
2024-11-12,1115.411
2024-11-13,1107.338
2024-11-14,1118.59
2024-11-15,1128.444
2024-11-18,1133.507
2024-11-19,1140.946
2024-11-20,1134.876
2024-11-21,1140.206
2024-11-22,1143.295
2024-11-25,1149.137
2024-11-26,1125.27
2024-11-27,1136.367
2024-11-28,1137.757
2024-11-29,1134.142
2024-12-02,1125.363
2024-12-03,1144.956
2024-12-04,1153.466
2024-12-05,1152.861
2024-12-06,1128.695
2024-12-09,1133.123
2024-12-10,1116.273
2024-12-11,1118.841
2024-12-12,1125.647
2024-12-13,1124.578
2024-12-16,1111.334
2024-12-17,1093.266
2024-12-18,1088.941
2024-12-19,1064.096
2024-12-20,1061.433
2024-12-23,1069.543
2024-12-24,1069.19
2024-12-25,1069.19
2024-12-26,1070.31
2024-12-27,1080.086
2024-12-30,1076.731
2024-12-31,1078.651
2025-01-01,1078.651
2025-01-02,1098.288
2025-01-03,1096.489
2025-01-06,1103.984
2025-01-07,1101.869
2025-01-08,1095.441
2025-01-09,1102.409
2025-01-10,1098.299
2025-01-13,1089.319
2025-01-14,1104.432
2025-01-15,1123.121
2025-01-16,1120.019
2025-01-17,1122.916
2025-01-20,1132.286
2025-01-21,1130.648
2025-01-22,1141.868
2025-01-23,1149.721
2025-01-24,1154.927
2025-01-27,1151.153
2025-01-28,1152.974
2025-01-29,1161.6
2025-01-30,1175.595
2025-01-31,1166.302
2025-02-03,1142.008
2025-02-04,1161.684
2025-02-05,1167.122
2025-02-06,1163.611
2025-02-07,1149.345
2025-02-10,1148.04
2025-02-11,1154.674
2025-02-12,1138.574
2025-02-13,1150.973
2025-02-14,1165.199
2025-02-17,1170.653
2025-02-18,1165.934
2025-02-19,1164.241
2025-02-20,1161.376
2025-02-21,1166.728
2025-02-24,1164.408
2025-02-25,1161.894
2025-02-26,1165.906
2025-02-27,1144.54
2025-02-28,1142.355
2025-03-03,1165.412
2025-03-04,1127.666
2025-03-05,1162.617
2025-03-06,1176.316
2025-03-07,1185.761
2025-03-10,1178.007
2025-03-11,1179.923
2025-03-12,1186.1
2025-03-13,1195.099
2025-03-14,1211.03
2025-03-17,1241.738
2025-03-18,1242.74
2025-03-19,1250.062
2025-03-20,1246.674
2025-03-21,1241.671
2025-03-24,1242.18
2025-03-25,1247.354
2025-03-26,1244.699
2025-03-27,1235.814
2025-03-28,1222.069
2025-03-31,1212.035
2025-04-01,1224.0
2025-04-02,1211.861
2025-04-03,1213.475
2025-04-04,1098.918
2025-04-07,1080.907
2025-04-08,1088.747
2025-04-09,1054.906
2025-04-10,1107.438
2025-04-11,1117.638
2025-04-14,1158.469
2025-04-15,1167.791
2025-04-16,1169.118
2025-04-17,1177.621
2025-04-18,1177.621
2025-04-21,1190.681
2025-04-22,1188.242
2025-04-23,1195.731
2025-04-24,1199.537
2025-04-25,1203.929
2025-04-28,1217.701
2025-04-29,1218.686
2025-04-30,1232.157
2025-05-01,1222.888
2025-05-02,1256.305
2025-05-05,1254.367
2025-05-06,1258.307
2025-05-07,1260.629
2025-05-08,1253.836
2025-05-09,1248.64
2025-05-12,1250.215
2025-05-13,1263.436
2025-05-14,1277.27
2025-05-15,1276.321
2025-05-16,1293.093
2025-05-19,1300.139
2025-05-20,1300.993
2025-05-21,1325.766
2025-05-22,1298.888
2025-05-23,1313.325
2025-05-26,1327.08
2025-05-27,1327.08
2025-05-28,1318.18
2025-05-29,1323.319
2025-05-30,1315.4
2025-06-02,1334.922
2025-06-03,1327.518
2025-06-04,1343.135
2025-06-05,1354.416
2025-06-06,1345.045
2025-06-09,1352.57
2025-06-10,1360.001
2025-06-11,1367.32
2025-06-12,1386.044
2025-06-13,1390.683
2025-06-16,1398.718
2025-06-17,1400.039
2025-06-18,1389.11
2025-06-19,1382.478
2025-06-20,1375.759
2025-06-23,1372.898
2025-06-24,1360.087
2025-06-25,1351.413
2025-06-26,1360.327
2025-06-27,1366.267
2025-06-30,1374.129
2025-07-01,1368.088
2025-07-02,1370.088
2025-07-03,1386.816
2025-07-04,1388.418
2025-07-07,1386.259
2025-07-08,1380.652
2025-07-09,1368.04
2025-07-10,1372.848
2025-07-11,1380.06
2025-07-14,1383.769
2025-07-15,1371.209
2025-07-16,1349.056
2025-07-17,1347.144
2025-07-18,1373.817
2025-07-21,1366.869
2025-07-22,1381.073
2025-07-23,1385.898
2025-07-24,1395.074
2025-07-25,1377.176
2025-07-28,1379.554
2025-07-29,1374.499
2025-07-30,1358.746
2025-07-31,1357.969
2025-08-01,1350.1
2025-08-04,1360.0
2025-08-05,1368.394
2025-08-06,1375.442
2025-08-07,1370.266
2025-08-08,1368.671
2025-08-11,1363.62
2025-08-12,1381.197
2025-08-13,1386.086
2025-08-14,1386.027
2025-08-15,1395.358
2025-08-18,1393.365
2025-08-19,1384.886
2025-08-20,1391.717
2025-08-21,1411.826
2025-08-22,1436.211
2025-08-25,1430.764
2025-08-26,1423.064
2025-08-27,1408.64
2025-08-28,1414.994
2025-08-29,1426.783
