Date,AUSTRALIA SMID VALUE SMID (Small+Mid Cap)
2005-11-08,596.1
2005-11-09,591.377
2005-11-10,591.872
2005-11-11,595.031
2005-11-14,594.298
2005-11-15,596.042
2005-11-16,596.743
2005-11-17,604.336
2005-11-18,607.693
2005-11-21,609.889
2005-11-22,606.299
2005-11-23,610.229
2005-11-24,615.49
2005-11-25,612.531
2005-11-28,616.931
2005-11-29,616.944
2005-11-30,618.203
2005-12-01,612.237
2005-12-02,620.775
2005-12-05,625.448
2005-12-06,626.482
2005-12-07,623.076
2005-12-08,618.757
2005-12-09,621.11
2005-12-12,628.232
2005-12-13,626.155
2005-12-14,632.839
2005-12-15,626.288
2005-12-16,625.096
2005-12-19,622.418
2005-12-20,616.533
2005-12-21,619.712
2005-12-22,618.801
2005-12-23,616.529
2005-12-26,616.529
2005-12-27,615.005
2005-12-28,623.092
2005-12-29,624.936
2005-12-30,627.172
2006-01-02,627.172
2006-01-03,629.994
2006-01-04,643.293
2006-01-05,645.165
2006-01-06,647.123
2006-01-09,649.31
2006-01-10,646.363
2006-01-11,651.923
2006-01-12,648.13
2006-01-13,649.208
2006-01-16,649.871
2006-01-17,649.72
2006-01-18,638.349
2006-01-19,642.922
2006-01-20,644.92
2006-01-23,642.706
2006-01-24,642.298
2006-01-25,647.191
2006-01-26,649.041
2006-01-27,653.928
2006-01-30,653.307
2006-01-31,660.024
2006-02-01,663.749
2006-02-02,653.69
2006-02-03,646.67
2006-02-06,645.704
2006-02-07,644.291
2006-02-08,633.735
2006-02-09,639.442
2006-02-10,635.806
2006-02-13,634.246
2006-02-14,637.112
2006-02-15,637.442
2006-02-16,631.866
2006-02-17,629.097
2006-02-20,637.228
2006-02-21,641.552
2006-02-22,637.158
2006-02-23,643.532
2006-02-24,644.892
2006-02-27,646.239
2006-02-28,651.47
2006-03-01,646.104
2006-03-02,654.422
2006-03-03,650.847
2006-03-06,652.182
2006-03-07,644.057
2006-03-08,643.27
2006-03-09,647.125
2006-03-10,641.213
2006-03-13,647.822
2006-03-14,651.036
2006-03-15,655.52
2006-03-16,653.376
2006-03-17,646.562
2006-03-20,644.055
2006-03-21,636.584
2006-03-22,643.166
2006-03-23,639.484
2006-03-24,636.092
2006-03-27,636.179
2006-03-28,636.638
2006-03-29,632.746
2006-03-30,641.657
2006-03-31,640.679
2006-04-03,650.61
2006-04-04,648.918
2006-04-05,660.129
2006-04-06,669.045
2006-04-07,663.992
2006-04-10,657.066
2006-04-11,660.523
2006-04-12,655.016
2006-04-13,647.065
2006-04-14,647.065
2006-04-17,658.389
2006-04-18,665.151
2006-04-19,672.289
2006-04-20,664.771
2006-04-21,670.617
2006-04-24,670.042
2006-04-25,672.205
2006-04-26,686.067
2006-04-27,686.326
2006-04-28,684.161
2006-05-01,689.572
2006-05-02,685.469
2006-05-03,688.365
2006-05-04,686.717
2006-05-05,694.343
2006-05-08,698.303
2006-05-09,706.806
2006-05-10,710.38
2006-05-11,713.35
2006-05-12,705.956
2006-05-15,686.207
2006-05-16,689.734
2006-05-17,684.313
2006-05-18,680.147
2006-05-19,666.766
2006-05-22,657.009
2006-05-23,660.263
2006-05-24,655.962
2006-05-25,654.213
2006-05-26,661.744
2006-05-29,668.145
2006-05-30,672.767
2006-05-31,657.653
2006-06-01,663.42
2006-06-02,670.25
2006-06-05,674.918
2006-06-06,657.494
2006-06-07,655.902
2006-06-08,649.758
2006-06-09,664.068
2006-06-12,661.766
2006-06-13,645.079
2006-06-14,643.966
2006-06-15,647.331
2006-06-16,655.498
2006-06-19,648.582
2006-06-20,647.92
2006-06-21,648.263
2006-06-22,650.45
2006-06-23,646.838
2006-06-26,647.346
2006-06-27,652.316
2006-06-28,643.178
2006-06-29,646.353
2006-06-30,660.066
2006-07-03,658.824
2006-07-04,663.362
2006-07-05,658.152
2006-07-06,666.834
2006-07-07,673.083
2006-07-10,669.975
2006-07-11,671.704
2006-07-12,675.784
2006-07-13,674.389
2006-07-14,661.304
2006-07-17,655.767
2006-07-18,654.969
2006-07-19,654.009
2006-07-20,662.276
2006-07-21,662.956
2006-07-24,659.698
2006-07-25,662.195
2006-07-26,660.917
2006-07-27,676.568
2006-07-28,674.408
2006-07-31,678.245
2006-08-01,673.02
2006-08-02,669.79
2006-08-03,674.306
2006-08-04,673.36
2006-08-07,671.536
2006-08-08,676.373
2006-08-09,673.208
2006-08-10,675.563
2006-08-11,677.276
2006-08-14,675.111
2006-08-15,674.899
2006-08-16,679.994
2006-08-17,686.713
2006-08-18,679.196
2006-08-21,686.04
2006-08-22,688.922
2006-08-23,690.732
2006-08-24,679.846
2006-08-25,677.361
2006-08-28,678.756
2006-08-29,687.056
2006-08-30,693.281
2006-08-31,698.646
2006-09-01,698.92
2006-09-04,711.551
2006-09-05,712.121
2006-09-06,704.909
2006-09-07,698.619
2006-09-08,692.766
2006-09-11,681.542
2006-09-12,681.98
2006-09-13,686.912
2006-09-14,694.693
2006-09-15,691.857
2006-09-18,698.21
2006-09-19,701.126
2006-09-20,694.229
2006-09-21,696.924
2006-09-22,691.406
2006-09-25,692.621
2006-09-26,696.983
2006-09-27,707.665
2006-09-28,706.819
2006-09-29,710.578
2006-10-02,716.326
2006-10-03,714.026
2006-10-04,709.57
2006-10-05,722.242
2006-10-06,721.339
2006-10-09,720.846
2006-10-10,725.533
2006-10-11,731.111
2006-10-12,733.287
2006-10-13,735.105
2006-10-16,739.488
2006-10-17,736.422
2006-10-18,744.08
2006-10-19,746.068
2006-10-20,751.242
2006-10-23,749.541
2006-10-24,745.773
2006-10-25,752.784
2006-10-26,756.302
2006-10-27,756.296
2006-10-30,758.986
2006-10-31,763.209
2006-11-01,768.717
2006-11-02,768.125
2006-11-03,765.251
2006-11-06,765.256
2006-11-07,774.944
2006-11-08,763.444
2006-11-09,757.75
2006-11-10,763.644
2006-11-13,757.199
2006-11-14,762.238
2006-11-15,762.241
2006-11-16,761.925
2006-11-17,766.529
2006-11-20,753.629
2006-11-21,767.957
2006-11-22,788.886
2006-11-23,790.123
2006-11-24,791.638
2006-11-27,794.448
2006-11-28,787.862
2006-11-29,797.202
2006-11-30,803.832
2006-12-01,801.218
2006-12-04,799.475
2006-12-05,796.353
2006-12-06,800.524
2006-12-07,801.805
2006-12-08,796.103
2006-12-11,796.951
2006-12-12,801.754
2006-12-13,805.935
2006-12-14,807.346
2006-12-15,805.937
2006-12-18,807.457
2006-12-19,810.558
2006-12-20,821.114
2006-12-21,814.637
2006-12-22,817.763
2006-12-25,817.763
2006-12-26,816.042
2006-12-27,824.527
2006-12-28,834.756
2006-12-29,836.368
2007-01-01,836.368
2007-01-02,841.701
2007-01-03,833.17
2007-01-04,820.862
2007-01-05,812.274
2007-01-08,805.595
2007-01-09,818.609
2007-01-10,806.607
2007-01-11,815.418
2007-01-12,824.578
2007-01-15,829.803
2007-01-16,832.062
2007-01-17,835.542
2007-01-18,840.364
2007-01-19,839.265
2007-01-22,845.108
2007-01-23,850.961
2007-01-24,841.615
2007-01-25,841.037
2007-01-26,834.987
2007-01-29,831.538
2007-01-30,839.702
2007-01-31,834.922
2007-02-01,842.854
2007-02-02,845.304
2007-02-05,844.892
2007-02-06,847.435
2007-02-07,850.837
2007-02-08,858.622
2007-02-09,855.293
2007-02-12,850.751
2007-02-13,855.306
2007-02-14,868.256
2007-02-15,871.98
2007-02-16,870.324
2007-02-19,877.46
2007-02-20,876.852
2007-02-21,877.085
2007-02-22,883.837
2007-02-23,885.511
2007-02-26,887.081
2007-02-27,881.967
2007-02-28,856.551
2007-03-01,852.556
2007-03-02,848.27
2007-03-05,818.649
2007-03-06,834.379
2007-03-07,846.588
2007-03-08,845.28
2007-03-09,852.268
2007-03-12,863.906
2007-03-13,863.588
2007-03-14,844.17
2007-03-15,861.586
2007-03-16,863.89
2007-03-19,875.968
2007-03-20,877.812
2007-03-21,872.711
2007-03-22,892.37
2007-03-23,888.756
2007-03-26,896.659
2007-03-27,893.025
2007-03-28,882.595
2007-03-29,887.641
2007-03-30,892.809
2007-04-02,895.344
2007-04-03,906.13
2007-04-04,921.102
2007-04-05,920.857
2007-04-06,920.857
2007-04-09,917.598
2007-04-10,937.232
2007-04-11,941.862
2007-04-12,947.77
2007-04-13,949.94
2007-04-16,960.717
2007-04-17,966.809
2007-04-18,973.574
2007-04-19,961.897
2007-04-20,964.938
2007-04-23,965.631
2007-04-24,955.061
2007-04-25,961.866
2007-04-26,958.612
2007-04-27,959.701
2007-04-30,965.326
2007-05-01,957.168
2007-05-02,969.514
2007-05-03,970.83
2007-05-04,975.578
2007-05-07,983.55
2007-05-08,979.106
2007-05-09,983.01
2007-05-10,993.908
2007-05-11,984.64
2007-05-14,994.767
2007-05-15,990.494
2007-05-16,981.562
2007-05-17,986.875
2007-05-18,980.548
2007-05-21,985.746
2007-05-22,981.235
2007-05-23,989.869
2007-05-24,971.817
2007-05-25,967.476
2007-05-28,967.518
2007-05-29,975.691
2007-05-30,970.546
2007-05-31,1000.0
2007-06-01,1006.796
2007-06-04,1015.115
2007-06-05,1017.278
2007-06-06,1017.809
2007-06-07,1018.219
2007-06-08,1001.255
2007-06-11,998.822
2007-06-12,1002.127
2007-06-13,990.742
2007-06-14,992.185
2007-06-15,999.167
2007-06-18,1004.607
2007-06-19,1014.883
2007-06-20,1026.408
2007-06-21,1024.57
2007-06-22,1024.963
2007-06-25,1017.637
2007-06-26,1016.437
2007-06-27,988.41
2007-06-28,1012.436
2007-06-29,1015.352
2007-07-02,1026.583
2007-07-03,1023.809
2007-07-04,1026.413
2007-07-05,1034.86
2007-07-06,1033.56
2007-07-09,1039.226
2007-07-10,1030.435
2007-07-11,1026.087
2007-07-12,1032.098
2007-07-13,1043.867
2007-07-16,1050.587
2007-07-17,1050.483
2007-07-18,1050.083
2007-07-19,1059.515
2007-07-20,1068.398
2007-07-23,1068.274
2007-07-24,1073.942
2007-07-25,1060.246
2007-07-26,1043.307
2007-07-27,993.108
2007-07-30,985.654
2007-07-31,995.577
2007-08-01,961.911
2007-08-02,973.564
2007-08-03,973.438
2007-08-06,954.295
2007-08-07,963.034
2007-08-08,986.714
2007-08-09,990.335
2007-08-10,945.563
2007-08-13,954.16
2007-08-14,940.13
2007-08-15,897.888
2007-08-16,843.546
2007-08-17,840.295
2007-08-20,885.987
2007-08-21,888.706
2007-08-22,897.618
2007-08-23,933.452
2007-08-24,928.372
2007-08-27,951.368
2007-08-28,945.87
2007-08-29,927.01
2007-08-30,937.389
2007-08-31,945.697
2007-09-03,954.586
2007-09-04,963.005
2007-09-05,957.498
2007-09-06,958.646
2007-09-07,960.585
2007-09-10,946.329
2007-09-11,955.403
2007-09-12,961.838
2007-09-13,962.043
2007-09-14,977.228
2007-09-17,967.429
2007-09-18,950.097
2007-09-19,994.163
2007-09-20,1010.782
2007-09-21,1005.591
2007-09-24,1014.724
2007-09-25,1018.164
2007-09-26,1026.077
2007-09-27,1032.458
2007-09-28,1035.761
2007-10-01,1039.923
2007-10-02,1041.366
2007-10-03,1048.967
2007-10-04,1042.601
2007-10-05,1060.293
2007-10-08,1061.057
2007-10-09,1062.445
2007-10-10,1071.057
2007-10-11,1078.215
2007-10-12,1071.47
2007-10-15,1063.865
2007-10-16,1035.068
2007-10-17,1043.829
2007-10-18,1053.24
2007-10-19,1043.067
2007-10-22,1010.574
2007-10-23,1038.957
2007-10-24,1040.185
2007-10-25,1047.88
2007-10-26,1059.441
2007-10-29,1070.873
2007-10-30,1061.965
2007-10-31,1071.183
2007-11-01,1070.597
2007-11-02,1047.861
2007-11-05,1038.021
2007-11-06,1051.86
2007-11-07,1067.429
2007-11-08,1037.666
2007-11-09,1022.683
2007-11-12,961.754
2007-11-13,983.533
2007-11-14,1007.168
2007-11-15,999.876
2007-11-16,988.481
2007-11-19,994.764
2007-11-20,983.448
2007-11-21,957.433
2007-11-22,954.77
2007-11-23,957.237
2007-11-26,977.722
2007-11-27,967.281
2007-11-28,964.778
2007-11-29,970.218
2007-11-30,985.927
2007-12-03,985.858
2007-12-04,977.228
2007-12-05,968.622
2007-12-06,987.843
2007-12-07,1005.712
2007-12-10,1002.422
2007-12-11,1012.974
2007-12-12,1000.934
2007-12-13,986.888
2007-12-14,955.292
2007-12-17,893.635
2007-12-18,888.055
2007-12-19,891.179
2007-12-20,890.748
2007-12-21,914.658
2007-12-24,929.81
2007-12-25,929.81
2007-12-26,932.318
2007-12-27,934.656
2007-12-28,929.248
2007-12-31,933.782
2008-01-01,933.782
2008-01-02,938.14
2008-01-03,931.575
2008-01-04,925.019
2008-01-07,897.916
2008-01-08,910.493
2008-01-09,902.844
2008-01-10,904.69
2008-01-11,894.928
2008-01-14,899.287
2008-01-15,878.705
2008-01-16,846.914
2008-01-17,863.78
2008-01-18,836.956
2008-01-21,802.984
2008-01-22,756.106
2008-01-23,778.304
2008-01-24,808.669
2008-01-25,847.167
2008-01-28,848.751
2008-01-29,837.786
2008-01-30,829.144
2008-01-31,831.342
2008-02-01,863.761
2008-02-04,879.382
2008-02-05,849.467
2008-02-06,822.692
2008-02-07,814.341
2008-02-08,829.535
2008-02-11,821.919
2008-02-12,840.859
2008-02-13,828.14
2008-02-14,857.35
2008-02-15,848.919
2008-02-18,858.713
2008-02-19,871.412
2008-02-20,849.834
2008-02-21,861.224
2008-02-22,853.708
2008-02-25,853.414
2008-02-26,865.238
2008-02-27,886.269
2008-02-28,888.476
2008-02-29,872.654
2008-03-03,850.523
2008-03-04,832.291
2008-03-05,828.099
2008-03-06,836.723
2008-03-07,815.057
2008-03-10,791.549
2008-03-11,793.927
2008-03-12,813.396
2008-03-13,806.772
2008-03-14,809.302
2008-03-17,772.094
2008-03-18,783.989
2008-03-19,798.693
2008-03-20,757.097
2008-03-21,757.097
2008-03-24,765.886
2008-03-25,803.543
2008-03-26,824.143
2008-03-27,826.0
2008-03-28,826.058
2008-03-31,827.102
2008-04-01,819.167
2008-04-02,838.261
2008-04-03,850.058
2008-04-04,863.244
2008-04-07,875.866
2008-04-08,872.045
2008-04-09,858.988
2008-04-10,842.967
2008-04-11,833.329
2008-04-14,813.057
2008-04-15,824.173
2008-04-16,847.946
2008-04-17,854.24
2008-04-18,840.054
2008-04-21,874.188
2008-04-22,869.932
2008-04-23,880.79
2008-04-24,864.8
2008-04-25,858.919
2008-04-28,863.656
2008-04-29,865.658
2008-04-30,873.414
2008-05-01,863.201
2008-05-02,881.818
2008-05-05,894.784
2008-05-06,888.723
2008-05-07,879.705
2008-05-08,888.51
2008-05-09,882.611
2008-05-12,886.423
2008-05-13,880.408
2008-05-14,875.91
2008-05-15,883.093
2008-05-16,898.074
2008-05-19,899.457
2008-05-20,903.509
2008-05-21,902.34
2008-05-22,895.862
2008-05-23,889.04
2008-05-26,879.747
2008-05-27,880.906
2008-05-28,873.646
2008-05-29,884.54
2008-05-30,885.25
2008-06-02,880.847
2008-06-03,870.862
2008-06-04,877.35
2008-06-05,864.667
2008-06-06,877.159
2008-06-09,869.629
2008-06-10,837.249
2008-06-11,831.324
2008-06-12,798.492
2008-06-13,804.48
2008-06-16,801.168
2008-06-17,806.186
2008-06-18,806.869
2008-06-19,801.795
2008-06-20,797.233
2008-06-23,784.16
2008-06-24,788.568
2008-06-25,782.008
2008-06-26,788.389
2008-06-27,778.252
2008-06-30,766.239
2008-07-01,754.307
2008-07-02,760.9
2008-07-03,755.57
2008-07-04,763.237
2008-07-07,752.232
2008-07-08,739.665
2008-07-09,751.871
2008-07-10,746.754
2008-07-11,747.595
2008-07-14,742.436
2008-07-15,739.644
2008-07-16,733.888
2008-07-17,750.65
2008-07-18,745.439
2008-07-21,772.465
2008-07-22,771.987
2008-07-23,782.051
2008-07-24,788.815
2008-07-25,768.731
2008-07-28,764.809
2008-07-29,749.542
2008-07-30,754.321
2008-07-31,755.36
2008-08-01,741.675
2008-08-04,741.957
2008-08-05,733.781
2008-08-06,744.293
2008-08-07,743.878
2008-08-08,733.424
2008-08-11,748.221
2008-08-12,741.375
2008-08-13,713.194
2008-08-14,718.414
2008-08-15,709.327
2008-08-18,714.014
2008-08-19,691.905
2008-08-20,696.897
2008-08-21,697.29
2008-08-22,697.999
2008-08-25,712.519
2008-08-26,705.615
2008-08-27,707.274
2008-08-28,719.692
2008-08-29,724.624
2008-09-01,712.829
2008-09-02,715.605
2008-09-03,713.922
2008-09-04,702.714
2008-09-05,669.991
2008-09-08,701.035
2008-09-09,683.347
2008-09-10,673.525
2008-09-11,658.731
2008-09-12,683.8
2008-09-15,657.337
2008-09-16,628.128
2008-09-17,628.182
2008-09-18,616.617
2008-09-19,656.139
2008-09-22,690.243
2008-09-23,673.664
2008-09-24,681.235
2008-09-25,680.62
2008-09-26,666.492
2008-09-29,643.155
2008-09-30,605.047
2008-10-01,623.819
2008-10-02,608.506
2008-10-03,606.812
2008-10-06,536.379
2008-10-07,545.617
2008-10-08,483.073
2008-10-09,498.746
2008-10-10,425.682
2008-10-13,451.183
2008-10-14,480.4
2008-10-15,474.745
2008-10-16,432.629
2008-10-17,451.389
2008-10-20,467.251
2008-10-21,471.626
2008-10-22,444.528
2008-10-23,419.053
2008-10-24,367.934
2008-10-27,356.543
2008-10-28,358.281
2008-10-29,380.426
2008-10-30,391.024
2008-10-31,389.227
2008-11-03,419.443
2008-11-04,430.113
2008-11-05,449.829
2008-11-06,422.855
2008-11-07,414.31
2008-11-10,435.246
2008-11-11,403.172
2008-11-12,399.385
2008-11-13,380.454
2008-11-14,394.717
2008-11-17,376.958
2008-11-18,367.997
2008-11-19,362.346
2008-11-20,334.233
2008-11-21,330.253
2008-11-24,341.578
2008-11-25,347.896
2008-11-26,342.898
2008-11-27,353.691
2008-11-28,357.715
2008-12-01,350.992
2008-12-02,338.007
2008-12-03,339.36
2008-12-04,337.626
2008-12-05,326.911
2008-12-08,350.568
2008-12-09,348.172
2008-12-10,355.859
2008-12-11,352.782
2008-12-12,339.204
2008-12-15,353.362
2008-12-16,348.393
2008-12-17,363.208
2008-12-18,375.45
2008-12-19,367.082
2008-12-22,362.452
2008-12-23,363.808
2008-12-24,369.764
2008-12-25,369.764
2008-12-26,368.547
2008-12-29,379.449
2008-12-30,379.395
2008-12-31,389.787
2009-01-01,389.787
2009-01-02,394.114
2009-01-05,395.044
2009-01-06,401.071
2009-01-07,406.236
2009-01-08,397.708
2009-01-09,396.914
2009-01-12,381.441
2009-01-13,369.165
2009-01-14,368.896
2009-01-15,349.853
2009-01-16,358.688
2009-01-19,360.824
2009-01-20,346.688
2009-01-21,340.724
2009-01-22,347.289
2009-01-23,329.605
2009-01-26,333.86
2009-01-27,340.211
2009-01-28,340.778
2009-01-29,339.263
2009-01-30,326.68
2009-02-02,322.164
2009-02-03,321.026
2009-02-04,313.703
2009-02-05,306.603
2009-02-06,315.784
2009-02-09,326.348
2009-02-10,319.559
2009-02-11,310.445
2009-02-12,311.397
2009-02-13,322.355
2009-02-16,311.614
2009-02-17,302.84
2009-02-18,292.587
2009-02-19,300.608
2009-02-20,290.827
2009-02-23,284.607
2009-02-24,279.975
2009-02-25,281.432
2009-02-26,285.699
2009-02-27,278.334
2009-03-02,266.328
2009-03-03,266.735
2009-03-04,262.486
2009-03-05,262.263
2009-03-06,256.277
2009-03-09,250.979
2009-03-10,259.287
2009-03-11,267.736
2009-03-12,265.683
2009-03-13,282.067
2009-03-16,287.18
2009-03-17,297.83
2009-03-18,303.501
2009-03-19,322.309
2009-03-20,314.07
2009-03-23,323.246
2009-03-24,330.485
2009-03-25,333.84
2009-03-26,336.183
2009-03-27,339.086
2009-03-30,327.831
2009-03-31,335.532
2009-04-01,334.257
2009-04-02,358.2
2009-04-03,357.011
2009-04-06,361.07
2009-04-07,358.632
2009-04-08,345.355
2009-04-09,358.285
2009-04-10,358.285
2009-04-13,363.356
2009-04-14,371.515
2009-04-15,367.973
2009-04-16,373.881
2009-04-17,373.905
2009-04-20,368.451
2009-04-21,357.231
2009-04-22,354.178
2009-04-23,358.051
2009-04-24,358.632
2009-04-27,360.448
2009-04-28,355.985
2009-04-29,367.521
2009-04-30,383.163
2009-05-01,378.969
2009-05-04,393.326
2009-05-05,395.709
2009-05-06,394.703
2009-05-07,408.769
2009-05-08,410.203
2009-05-11,412.857
2009-05-12,406.652
2009-05-13,398.769
2009-05-14,382.968
2009-05-15,383.261
2009-05-18,383.126
2009-05-19,399.902
2009-05-20,404.409
2009-05-21,400.813
2009-05-22,402.97
2009-05-25,402.242
2009-05-26,407.202
2009-05-27,417.971
2009-05-28,415.135
2009-05-29,427.411
2009-06-01,438.363
2009-06-02,453.046
2009-06-03,457.505
2009-06-04,445.476
2009-06-05,444.925
2009-06-08,436.339
2009-06-09,437.628
2009-06-10,451.633
2009-06-11,463.721
2009-06-12,462.216
2009-06-15,450.181
2009-06-16,442.803
2009-06-17,430.061
2009-06-18,435.915
2009-06-19,440.01
2009-06-22,434.908
2009-06-23,421.404
2009-06-24,433.003
2009-06-25,433.996
2009-06-26,442.991
2009-06-29,437.662
2009-06-30,447.639
2009-07-01,437.696
2009-07-02,432.232
2009-07-03,428.122
2009-07-06,421.078
2009-07-07,424.352
2009-07-08,415.94
2009-07-09,415.626
2009-07-10,415.896
2009-07-13,410.409
2009-07-14,430.386
2009-07-15,447.304
2009-07-16,457.355
2009-07-17,456.412
2009-07-20,467.154
2009-07-21,469.728
2009-07-22,475.595
2009-07-23,485.061
2009-07-24,483.431
2009-07-27,490.995
2009-07-28,499.109
2009-07-29,490.535
2009-07-30,500.673
2009-07-31,508.531
2009-08-03,514.37
2009-08-04,513.401
2009-08-05,504.742
2009-08-06,511.874
2009-08-07,508.98
2009-08-10,512.847
2009-08-11,515.04
2009-08-12,514.118
2009-08-13,536.736
2009-08-14,535.455
2009-08-17,516.962
2009-08-18,517.621
2009-08-19,523.529
2009-08-20,524.156
2009-08-21,515.369
2009-08-24,532.316
2009-08-25,532.094
2009-08-26,533.716
2009-08-27,535.279
2009-08-28,551.191
2009-08-31,549.288
2009-09-01,545.563
2009-09-02,532.843
2009-09-03,536.064
2009-09-04,541.567
2009-09-07,552.036
2009-09-08,562.876
2009-09-09,563.578
2009-09-10,568.888
2009-09-11,576.368
2009-09-14,567.422
2009-09-15,571.915
2009-09-16,587.943
2009-09-17,599.876
2009-09-18,596.401
2009-09-21,590.003
2009-09-22,593.433
2009-09-23,602.423
2009-09-24,595.48
2009-09-25,588.669
2009-09-28,584.051
2009-09-29,591.478
2009-09-30,605.422
2009-10-01,601.114
2009-10-02,580.216
2009-10-05,583.397
2009-10-06,593.643
2009-10-07,606.319
2009-10-08,624.028
2009-10-09,622.424
2009-10-12,624.512
2009-10-13,631.083
2009-10-14,639.199
2009-10-15,649.909
2009-10-16,643.485
2009-10-19,644.572
2009-10-20,654.826
2009-10-21,659.098
2009-10-22,650.534
2009-10-23,652.26
2009-10-26,642.557
2009-10-27,625.776
2009-10-28,607.394
2009-10-29,598.984
2009-10-30,604.487
2009-11-02,592.48
2009-11-03,589.958
2009-11-04,592.908
2009-11-05,586.331
2009-11-06,601.086
2009-11-09,620.802
2009-11-10,627.274
2009-11-11,633.649
2009-11-12,629.189
2009-11-13,628.663
2009-11-16,643.405
2009-11-17,632.567
2009-11-18,634.495
2009-11-19,622.589
2009-11-20,614.588
2009-11-23,625.853
2009-11-24,615.445
2009-11-25,619.833
2009-11-26,608.454
2009-11-27,590.856
2009-11-30,607.196
2009-12-01,614.84
2009-12-02,620.695
2009-12-03,621.529
2009-12-04,607.677
2009-12-07,604.359
2009-12-08,600.273
2009-12-09,596.362
2009-12-10,597.117
2009-12-11,597.598
2009-12-14,604.127
2009-12-15,604.478
2009-12-16,594.776
2009-12-17,592.559
2009-12-18,591.29
2009-12-21,589.206
2009-12-22,591.396
2009-12-23,599.168
2009-12-24,603.643
2009-12-25,603.643
2009-12-28,607.098
2009-12-29,622.918
2009-12-30,619.094
2009-12-31,628.87
2010-01-01,628.87
2010-01-04,639.065
2010-01-05,648.918
2010-01-06,650.968
2010-01-07,651.236
2010-01-08,651.226
2010-01-11,664.514
2010-01-12,654.136
2010-01-13,648.032
2010-01-14,653.461
2010-01-15,649.62
2010-01-18,652.175
2010-01-19,638.632
2010-01-20,633.242
2010-01-21,622.383
2010-01-22,613.913
2010-01-25,608.658
2010-01-26,605.424
2010-01-27,598.153
2010-01-28,604.94
2010-01-29,588.774
2010-02-01,578.681
2010-02-02,588.583
2010-02-03,593.505
2010-02-04,583.354
2010-02-05,567.552
2010-02-08,568.012
2010-02-09,568.641
2010-02-10,574.716
2010-02-11,586.253
2010-02-12,584.053
2010-02-15,582.629
2010-02-16,589.712
2010-02-17,596.286
2010-02-18,598.625
2010-02-19,591.215
2010-02-22,603.134
2010-02-23,600.855
2010-02-24,595.961
2010-02-25,580.487
2010-02-26,589.537
2010-03-01,599.05
2010-03-02,604.488
2010-03-03,609.676
2010-03-04,606.903
2010-03-05,614.55
2010-03-08,620.488
2010-03-09,621.013
2010-03-10,619.807
2010-03-11,618.109
2010-03-12,619.012
2010-03-15,611.44
2010-03-16,616.5
2010-03-17,626.123
2010-03-18,626.529
2010-03-19,624.042
2010-03-22,618.559
2010-03-23,625.314
2010-03-24,621.086
2010-03-25,619.795
2010-03-26,616.364
2010-03-29,625.832
2010-03-30,629.966
2010-03-31,625.408
2010-04-01,629.378
2010-04-02,629.378
2010-04-05,629.002
2010-04-06,636.427
2010-04-07,638.816
2010-04-08,636.978
2010-04-09,641.591
2010-04-12,644.256
2010-04-13,635.975
2010-04-14,646.438
2010-04-15,647.106
2010-04-16,640.815
2010-04-19,626.124
2010-04-20,635.555
2010-04-21,641.393
2010-04-22,635.741
2010-04-23,633.916
2010-04-26,637.63
2010-04-27,636.07
2010-04-28,625.643
2010-04-29,627.587
2010-04-30,632.413
2010-05-03,626.081
2010-05-04,612.384
2010-05-05,601.756
2010-05-06,589.546
2010-05-07,568.451
2010-05-10,588.269
2010-05-11,582.704
2010-05-12,586.351
2010-05-13,597.825
2010-05-14,588.855
2010-05-17,564.271
2010-05-18,561.015
2010-05-19,531.102
2010-05-20,508.757
2010-05-21,504.825
2010-05-24,512.45
2010-05-25,489.936
2010-05-26,502.232
2010-05-27,514.637
2010-05-28,527.36
2010-05-31,521.874
2010-06-01,519.868
2010-06-02,510.843
2010-06-03,528.357
2010-06-04,516.834
2010-06-07,492.686
2010-06-08,498.177
2010-06-09,508.998
2010-06-10,524.485
2010-06-11,530.836
2010-06-14,540.65
2010-06-15,541.984
2010-06-16,552.045
2010-06-17,549.432
2010-06-18,554.697
2010-06-21,567.105
2010-06-22,559.87
2010-06-23,544.894
2010-06-24,542.728
2010-06-25,536.383
2010-06-28,536.951
2010-06-29,521.473
2010-06-30,510.564
2010-07-01,502.091
2010-07-02,510.943
2010-07-05,502.799
2010-07-06,517.139
2010-07-07,516.582
2010-07-08,537.68
2010-07-09,542.55
2010-07-12,542.581
2010-07-13,543.899
2010-07-14,555.731
2010-07-15,553.798
2010-07-16,549.06
2010-07-19,537.809
2010-07-20,550.028
2010-07-21,556.739
2010-07-22,558.619
2010-07-23,568.921
2010-07-26,574.705
2010-07-27,576.768
2010-07-28,573.364
2010-07-29,575.117
2010-07-30,573.462
2010-08-02,585.153
2010-08-03,588.244
2010-08-04,585.214
2010-08-05,587.314
2010-08-06,589.701
2010-08-09,591.161
2010-08-10,584.413
2010-08-11,571.373
2010-08-12,562.472
2010-08-13,570.478
2010-08-16,569.84
2010-08-17,580.813
2010-08-18,579.686
2010-08-19,578.329
2010-08-20,565.575
2010-08-23,573.194
2010-08-24,567.276
2010-08-25,556.526
2010-08-26,564.211
2010-08-27,571.128
2010-08-30,583.374
2010-08-31,574.682
2010-09-01,598.613
2010-09-02,603.977
2010-09-03,610.95
2010-09-06,619.76
2010-09-07,615.875
2010-09-08,614.645
