Date,AUSTRALIA SMID VALUE SMID (Small+Mid Cap)
2010-09-09,653.272
2010-09-10,652.481
2010-09-13,665.493
2010-09-14,669.742
2010-09-15,675.182
2010-09-16,666.511
2010-09-17,670.294
2010-09-20,677.683
2010-09-21,675.988
2010-09-22,682.588
2010-09-23,676.174
2010-09-24,677.536
2010-09-27,688.434
2010-09-28,691.746
2010-09-29,692.622
2010-09-30,686.97
2010-10-01,685.054
2010-10-04,685.164
2010-10-05,685.845
2010-10-06,700.683
2010-10-07,707.345
2010-10-08,706.388
2010-10-11,709.095
2010-10-12,697.695
2010-10-13,705.714
2010-10-14,719.389
2010-10-15,713.687
2010-10-18,712.585
2010-10-19,701.214
2010-10-20,706.771
2010-10-21,710.324
2010-10-22,707.329
2010-10-25,724.531
2010-10-26,715.335
2010-10-27,693.508
2010-10-28,706.693
2010-10-29,703.405
2010-11-01,714.305
2010-11-02,720.865
2010-11-03,720.602
2010-11-04,737.048
2010-11-05,741.079
2010-11-08,736.437
2010-11-09,736.681
2010-11-10,720.563
2010-11-11,723.242
2010-11-12,711.369
2010-11-15,709.078
2010-11-16,703.608
2010-11-17,698.275
2010-11-18,705.595
2010-11-19,706.096
2010-11-22,711.48
2010-11-23,697.496
2010-11-24,701.776
2010-11-25,700.695
2010-11-26,686.889
2010-11-29,684.515
2010-11-30,681.368
2010-12-01,681.242
2010-12-02,700.499
2010-12-03,714.34
2010-12-06,715.199
2010-12-07,720.602
2010-12-08,707.732
2010-12-09,715.219
2010-12-10,714.934
2010-12-13,719.279
2010-12-14,722.541
2010-12-15,721.916
2010-12-16,719.358
2010-12-17,717.788
2010-12-20,718.685
2010-12-21,725.729
2010-12-22,729.031
2010-12-23,736.517
2010-12-24,735.124
2010-12-27,734.684
2010-12-28,740.726
2010-12-29,747.246
2010-12-30,748.424
2010-12-31,753.242
2011-01-03,748.539
2011-01-04,741.042
2011-01-05,731.523
2011-01-06,729.469
2011-01-07,731.312
2011-01-10,727.968
2011-01-11,723.646
2011-01-12,731.601
2011-01-13,744.794
2011-01-14,738.779
2011-01-17,739.493
2011-01-18,744.509
2011-01-19,754.227
2011-01-20,733.925
2011-01-21,733.489
2011-01-24,744.06
2011-01-25,744.353
2011-01-26,745.476
2011-01-27,739.022
2011-01-28,735.213
2011-01-31,732.627
2011-02-01,741.63
2011-02-02,745.317
2011-02-03,751.524
2011-02-04,760.084
2011-02-07,760.742
2011-02-08,763.729
2011-02-09,759.215
2011-02-10,752.445
2011-02-11,746.042
2011-02-14,752.556
2011-02-15,751.168
2011-02-16,751.242
2011-02-17,762.14
2011-02-18,766.271
2011-02-21,763.413
2011-02-22,749.955
2011-02-23,745.852
2011-02-24,746.262
2011-02-25,754.624
2011-02-28,758.159
2011-03-01,754.912
2011-03-02,751.504
2011-03-03,750.614
2011-03-04,759.616
2011-03-07,753.393
2011-03-08,748.125
2011-03-09,745.977
2011-03-10,728.628
2011-03-11,723.571
2011-03-14,720.864
2011-03-15,692.669
2011-03-16,692.597
2011-03-17,690.752
2011-03-18,711.442
2011-03-21,721.058
2011-03-22,728.316
2011-03-23,725.748
2011-03-24,742.206
2011-03-25,753.571
2011-03-28,751.865
2011-03-29,751.57
2011-03-30,763.704
2011-03-31,768.041
2011-04-01,771.413
2011-04-04,776.978
2011-04-05,776.594
2011-04-06,785.688
2011-04-07,786.677
2011-04-08,795.182
2011-04-11,791.37
2011-04-12,772.462
2011-04-13,780.356
2011-04-14,779.743
2011-04-15,777.831
2011-04-18,772.283
2011-04-19,766.795
2011-04-20,789.187
2011-04-21,803.773
2011-04-22,803.773
2011-04-25,800.818
2011-04-26,805.381
2011-04-27,803.362
2011-04-28,809.274
2011-04-29,804.082
2011-05-02,805.845
2011-05-03,793.971
2011-05-04,780.657
2011-05-05,769.298
2011-05-06,778.891
2011-05-09,777.712
2011-05-10,778.998
2011-05-11,784.436
2011-05-12,765.938
2011-05-13,766.001
2011-05-16,758.065
2011-05-17,755.374
2011-05-18,760.92
2011-05-19,770.822
2011-05-20,770.891
2011-05-23,750.808
2011-05-24,750.628
2011-05-25,740.895
2011-05-26,758.416
2011-05-27,769.874
2011-05-30,769.953
2011-05-31,771.714
2011-06-01,777.935
2011-06-02,759.339
2011-06-03,761.258
2011-06-06,759.976
2011-06-07,758.627
2011-06-08,749.82
2011-06-09,751.277
2011-06-10,747.66
2011-06-13,748.829
2011-06-14,760.664
2011-06-15,757.217
2011-06-16,735.56
2011-06-17,742.439
2011-06-20,733.888
2011-06-21,742.543
2011-06-22,745.947
2011-06-23,733.419
2011-06-24,736.298
2011-06-27,723.693
2011-06-28,728.808
2011-06-29,743.98
2011-06-30,762.333
2011-07-01,760.933
2011-07-04,766.407
2011-07-05,759.922
2011-07-06,761.763
2011-07-07,768.349
2011-07-08,773.808
2011-07-11,757.388
2011-07-12,742.006
2011-07-13,756.84
2011-07-14,747.499
2011-07-15,739.277
2011-07-18,734.759
2011-07-19,743.447
2011-07-20,758.199
2011-07-21,764.269
2011-07-22,774.712
2011-07-25,760.662
2011-07-26,775.152
2011-07-27,777.802
2011-07-28,765.14
2011-07-29,758.016
2011-08-01,768.526
2011-08-02,751.83
2011-08-03,726.372
2011-08-04,707.138
2011-08-05,669.674
2011-08-08,639.062
2011-08-09,631.443
2011-08-10,644.492
2011-08-11,640.64
2011-08-12,650.414
2011-08-15,678.582
2011-08-16,682.667
2011-08-17,700.8
2011-08-18,678.912
2011-08-19,655.505
2011-08-22,650.069
2011-08-23,667.506
2011-08-24,672.316
2011-08-25,679.404
2011-08-26,685.904
2011-08-29,707.965
2011-08-30,714.31
2011-08-31,721.119
2011-09-01,726.081
2011-09-02,708.875
2011-09-05,690.86
2011-09-06,676.806
2011-09-07,695.273
2011-09-08,702.203
2011-09-09,692.268
2011-09-12,661.742
2011-09-13,665.598
2011-09-14,647.701
2011-09-15,663.781
2011-09-16,681.123
2011-09-19,657.196
2011-09-20,658.173
2011-09-21,657.636
2011-09-22,617.264
2011-09-23,610.693
2011-09-26,600.31
2011-09-27,628.823
2011-09-28,631.985
2011-09-29,622.22
2011-09-30,615.902
2011-10-03,594.646
2011-10-04,582.905
2011-10-05,599.339
2011-10-06,621.325
2011-10-07,641.698
2011-10-10,655.313
2011-10-11,659.393
2011-10-12,671.522
2011-10-13,674.42
2011-10-14,683.093
2011-10-17,688.973
2011-10-18,673.139
2011-10-19,688.711
2011-10-20,672.803
2011-10-21,683.617
2011-10-24,706.871
2011-10-25,701.142
2011-10-26,693.005
2011-10-27,730.553
2011-10-28,735.037
2011-10-31,720.189
2011-11-01,690.584
2011-11-02,685.255
2011-11-03,681.568
2011-11-04,697.024
2011-11-07,696.523
2011-11-08,696.455
2011-11-09,695.854
2011-11-10,679.638
2011-11-11,698.888
2011-11-14,697.94
2011-11-15,692.71
2011-11-16,685.063
2011-11-17,679.491
2011-11-18,669.999
2011-11-21,653.025
2011-11-22,648.997
2011-11-23,630.018
2011-11-24,628.774
2011-11-25,625.79
2011-11-28,644.176
2011-11-29,657.742
2011-11-30,679.063
2011-12-01,688.115
2011-12-02,698.909
2011-12-05,707.569
2011-12-06,693.381
2011-12-07,701.392
2011-12-08,693.638
2011-12-09,680.677
2011-12-12,681.131
2011-12-13,673.189
2011-12-14,659.503
2011-12-15,656.454
2011-12-16,665.73
2011-12-19,641.138
2011-12-20,650.639
2011-12-21,662.153
2011-12-22,657.958
2011-12-23,668.262
2011-12-26,668.262
2011-12-27,668.591
2011-12-28,656.475
2011-12-29,652.951
2011-12-30,659.33
2012-01-02,659.33
2012-01-03,673.442
2012-01-04,684.161
2012-01-05,674.313
2012-01-06,668.449
2012-01-09,667.255
2012-01-10,680.733
2012-01-11,682.771
2012-01-12,685.627
2012-01-13,686.565
2012-01-16,680.982
2012-01-17,695.927
2012-01-18,695.075
2012-01-19,697.162
2012-01-20,704.882
2012-01-23,710.026
2012-01-24,703.382
2012-01-25,708.099
2012-01-26,719.725
2012-01-27,719.589
2012-01-30,714.963
2012-01-31,717.659
2012-02-01,721.186
2012-02-02,726.555
2012-02-03,725.572
2012-02-06,729.105
2012-02-07,734.341
2012-02-08,736.807
2012-02-09,735.682
2012-02-10,724.066
2012-02-13,730.984
2012-02-14,719.545
2012-02-15,723.606
2012-02-16,716.071
2012-02-17,723.064
2012-02-20,737.546
2012-02-21,740.789
2012-02-22,737.431
2012-02-23,743.31
2012-02-24,748.929
2012-02-27,747.595
2012-02-28,752.598
2012-02-29,761.822
2012-03-01,754.971
2012-03-02,756.603
2012-03-05,751.394
2012-03-06,734.275
2012-03-07,723.991
2012-03-08,731.697
2012-03-09,738.354
2012-03-12,727.24
2012-03-13,741.178
2012-03-14,740.405
2012-03-15,746.308
2012-03-16,749.143
2012-03-19,755.496
2012-03-20,741.672
2012-03-21,738.552
2012-03-22,734.091
2012-03-23,740.031
2012-03-26,743.495
2012-03-27,745.499
2012-03-28,744.277
2012-03-29,739.497
2012-03-30,742.184
2012-04-02,745.277
2012-04-03,743.359
2012-04-04,732.658
2012-04-05,734.41
2012-04-06,734.41
2012-04-09,734.624
2012-04-10,725.107
2012-04-11,721.302
2012-04-12,737.314
2012-04-13,739.224
2012-04-16,733.564
2012-04-17,735.075
2012-04-18,745.264
2012-04-19,743.535
2012-04-20,744.606
2012-04-23,736.701
2012-04-24,739.863
2012-04-25,741.658
2012-04-26,747.455
2012-04-27,750.308
2012-04-30,752.31
2012-05-01,754.135
2012-05-02,750.397
2012-05-03,744.761
2012-05-04,733.344
2012-05-07,719.847
2012-05-08,719.153
2012-05-09,706.471
2012-05-10,716.779
2012-05-11,712.218
2012-05-14,707.21
2012-05-15,702.4
2012-05-16,684.459
2012-05-17,685.137
2012-05-18,663.866
2012-05-21,664.839
2012-05-22,678.651
2012-05-23,660.034
2012-05-24,660.063
2012-05-25,658.218
2012-05-28,667.818
2012-05-29,675.552
2012-05-30,665.267
2012-05-31,665.029
2012-06-01,653.576
2012-06-04,642.426
2012-06-05,650.581
2012-06-06,665.027
2012-06-07,672.855
2012-06-08,659.108
2012-06-11,662.779
2012-06-12,664.137
2012-06-13,668.668
2012-06-14,666.556
2012-06-15,674.28
2012-06-18,687.394
2012-06-19,688.076
2012-06-20,687.828
2012-06-21,678.488
2012-06-22,666.43
2012-06-25,662.348
2012-06-26,660.337
2012-06-27,667.544
2012-06-28,662.999
2012-06-29,688.006
2012-07-02,694.789
2012-07-03,695.165
2012-07-04,706.198
2012-07-05,704.33
2012-07-06,697.722
2012-07-09,688.681
2012-07-10,687.272
2012-07-11,687.385
2012-07-12,675.302
2012-07-13,685.363
2012-07-16,688.803
2012-07-17,693.341
2012-07-18,698.501
2012-07-19,714.597
2012-07-20,717.022
2012-07-23,696.055
2012-07-24,693.679
2012-07-25,689.649
2012-07-26,704.202
2012-07-27,716.424
2012-07-30,724.648
2012-07-31,729.668
2012-08-01,727.222
2012-08-02,726.446
2012-08-03,724.097
2012-08-06,733.373
2012-08-07,734.833
2012-08-08,736.678
2012-08-09,733.87
2012-08-10,730.307
2012-08-13,734.232
2012-08-14,736.726
2012-08-15,737.569
2012-08-16,741.321
2012-08-17,742.303
2012-08-20,744.164
2012-08-21,749.181
2012-08-22,744.351
2012-08-23,747.394
2012-08-24,736.451
2012-08-27,734.685
2012-08-28,738.807
2012-08-29,737.614
2012-08-30,727.054
2012-08-31,722.674
2012-09-03,718.767
2012-09-04,714.417
2012-09-05,708.58
2012-09-06,725.085
2012-09-07,738.79
2012-09-10,732.886
2012-09-11,736.857
2012-09-12,743.698
2012-09-13,738.038
2012-09-14,755.184
2012-09-17,748.487
2012-09-18,741.998
2012-09-19,743.528
2012-09-20,736.735
2012-09-21,743.496
2012-09-24,737.521
2012-09-25,737.128
2012-09-26,729.413
2012-09-27,736.287
2012-09-28,735.552
2012-10-01,735.889
2012-10-02,738.987
2012-10-03,736.525
2012-10-04,743.521
2012-10-05,749.417
2012-10-08,741.976
2012-10-09,745.951
2012-10-10,746.506
2012-10-11,747.738
2012-10-12,744.065
2012-10-15,744.539
2012-10-16,749.303
2012-10-17,760.308
2012-10-18,762.861
2012-10-19,764.579
2012-10-22,758.767
2012-10-23,755.245
2012-10-24,752.879
2012-10-25,758.643
2012-10-26,749.978
2012-10-29,751.133
2012-10-30,753.97
2012-10-31,758.459
2012-11-01,750.059
2012-11-02,747.081
2012-11-05,746.446
2012-11-06,751.046
2012-11-07,754.564
2012-11-08,750.888
2012-11-09,747.849
2012-11-12,750.054
2012-11-13,739.264
2012-11-14,740.085
2012-11-15,730.257
2012-11-16,730.403
2012-11-19,742.624
2012-11-20,743.463
2012-11-21,738.337
2012-11-22,751.635
2012-11-23,755.82
2012-11-26,762.387
2012-11-27,765.747
2012-11-28,762.956
2012-11-29,764.723
2012-11-30,769.564
2012-12-03,769.883
2012-12-04,769.287
2012-12-05,769.433
2012-12-06,770.553
2012-12-07,776.427
2012-12-10,780.066
2012-12-11,786.224
2012-12-12,790.508
2012-12-13,790.63
2012-12-14,788.741
2012-12-17,791.424
2012-12-18,794.632
2012-12-19,792.869
2012-12-20,797.601
2012-12-21,791.273
2012-12-24,789.427
2012-12-25,789.427
2012-12-26,788.058
2012-12-27,792.744
2012-12-28,798.435
2012-12-31,795.204
2013-01-01,795.204
2013-01-02,815.597
2013-01-03,821.064
2013-01-04,813.976
2013-01-07,815.941
2013-01-08,813.926
2013-01-09,820.333
2013-01-10,830.251
2013-01-11,830.178
2013-01-14,836.1
2013-01-15,834.322
2013-01-16,840.353
2013-01-17,837.926
2013-01-18,837.382
2013-01-21,840.748
2013-01-22,845.025
2013-01-23,841.383
2013-01-24,838.173
2013-01-25,842.256
2013-01-28,839.755
2013-01-29,853.167
2013-01-30,850.433
2013-01-31,848.558
2013-02-01,854.922
2013-02-04,854.254
2013-02-05,845.306
2013-02-06,847.4
2013-02-07,846.41
2013-02-08,856.686
2013-02-11,851.736
2013-02-12,857.327
2013-02-13,862.57
2013-02-14,868.019
2013-02-15,864.054
2013-02-18,867.314
2013-02-19,870.009
2013-02-20,868.136
2013-02-21,850.413
2013-02-22,863.902
2013-02-25,872.032
2013-02-26,858.887
2013-02-27,863.43
2013-02-28,875.687
2013-03-01,866.332
2013-03-04,855.703
2013-03-05,870.303
2013-03-06,882.672
2013-03-07,883.286
2013-03-08,881.03
2013-03-11,890.022
2013-03-12,886.853
2013-03-13,881.387
2013-03-14,880.338
2013-03-15,897.033
2013-03-18,878.779
2013-03-19,877.513
2013-03-20,876.946
2013-03-21,880.217
2013-03-22,878.608
2013-03-25,878.933
2013-03-26,881.463
2013-03-27,884.243
2013-03-28,880.894
2013-03-29,880.894
2013-04-01,879.964
2013-04-02,886.725
2013-04-03,885.198
2013-04-04,868.955
2013-04-05,865.664
2013-04-08,870.623
2013-04-09,887.464
2013-04-10,893.867
2013-04-11,899.96
2013-04-12,896.978
2013-04-15,878.591
2013-04-16,872.639
2013-04-17,877.048
2013-04-18,862.067
2013-04-19,864.537
2013-04-22,863.326
2013-04-23,868.902
2013-04-24,881.312
2013-04-25,886.038
2013-04-26,877.887
2013-04-29,885.713
2013-04-30,893.722
2013-05-01,879.1
2013-05-02,866.733
2013-05-03,870.972
2013-05-06,870.263
2013-05-07,867.651
2013-05-08,882.935
2013-05-09,888.067
2013-05-10,874.222
2013-05-13,873.565
2013-05-14,867.688
2013-05-15,854.346
2013-05-16,842.51
2013-05-17,833.419
2013-05-20,842.527
2013-05-21,834.26
2013-05-22,820.3
2013-05-23,804.637
2013-05-24,793.332
2013-05-27,784.981
2013-05-28,785.904
2013-05-29,791.32
2013-05-30,786.384
2013-05-31,781.806
2013-06-03,777.107
2013-06-04,772.086
2013-06-05,752.022
2013-06-06,745.433
2013-06-07,737.294
2013-06-10,734.146
2013-06-11,732.814
2013-06-12,731.573
2013-06-13,728.162
2013-06-14,742.12
2013-06-17,739.666
2013-06-18,733.79
2013-06-19,752.769
2013-06-20,707.886
2013-06-21,703.879
2013-06-24,702.729
2013-06-25,698.71
2013-06-26,713.698
2013-06-27,724.318
2013-06-28,715.711
2013-07-01,707.42
2013-07-02,725.188
2013-07-03,705.211
2013-07-04,723.036
2013-07-05,723.32
2013-07-08,722.862
2013-07-09,735.36
2013-07-10,736.707
2013-07-11,739.906
2013-07-12,734.326
2013-07-15,738.232
2013-07-16,747.905
2013-07-17,745.86
2013-07-18,741.915
2013-07-19,745.896
2013-07-22,752.211
2013-07-23,751.411
2013-07-24,750.569
2013-07-25,745.739
2013-07-26,749.989
2013-07-29,748.337
2013-07-30,733.535
2013-07-31,724.846
2013-08-01,723.166
2013-08-02,723.05
2013-08-05,720.881
2013-08-06,730.317
2013-08-07,719.524
2013-08-08,739.227
2013-08-09,745.534
2013-08-12,751.505
2013-08-13,749.356
2013-08-14,752.532
2013-08-15,744.127
2013-08-16,751.035
2013-08-19,748.065
2013-08-20,741.277
2013-08-21,740.379
2013-08-22,738.379
2013-08-23,744.198
2013-08-26,749.335
2013-08-27,741.024
2013-08-28,731.711
2013-08-29,728.7
2013-08-30,732.784
2013-09-02,746.916
2013-09-03,760.256
2013-09-04,766.268
2013-09-05,760.019
2013-09-06,765.343
2013-09-09,772.107
2013-09-10,780.634
2013-09-11,785.265
2013-09-12,780.787
2013-09-13,776.007
2013-09-16,786.27
2013-09-17,786.412
2013-09-18,785.223
2013-09-19,805.209
2013-09-20,794.074
2013-09-23,795.902
2013-09-24,789.909
2013-09-25,789.901
2013-09-26,788.569
2013-09-27,789.509
2013-09-30,783.557
2013-10-01,784.379
2013-10-02,788.453
2013-10-03,793.165
2013-10-04,797.272
2013-10-07,788.269
2013-10-08,787.817
2013-10-09,787.771
2013-10-10,791.039
2013-10-11,804.782
2013-10-14,801.388
2013-10-15,810.296
2013-10-16,809.771
2013-10-17,822.092
2013-10-18,830.777
2013-10-21,836.376
2013-10-22,842.459
2013-10-23,833.256
2013-10-24,832.49
2013-10-25,830.668
2013-10-28,835.061
2013-10-29,823.286
2013-10-30,823.327
2013-10-31,827.15
2013-11-01,820.155
2013-11-04,822.884
2013-11-05,830.287
2013-11-06,827.826
2013-11-07,823.147
2013-11-08,814.136
2013-11-11,810.822
2013-11-12,810.857
2013-11-13,801.79
2013-11-14,809.285
2013-11-15,820.193
2013-11-18,820.613
2013-11-19,817.317
2013-11-20,808.761
2013-11-21,790.018
2013-11-22,791.315
2013-11-25,795.606
2013-11-26,791.241
2013-11-27,780.122
2013-11-28,777.217
2013-11-29,779.544
2013-12-02,768.911
2013-12-03,767.809
2013-12-04,756.474
2013-12-05,748.972
2013-12-06,752.761
2013-12-09,746.54
2013-12-10,749.529
2013-12-11,741.759
2013-12-12,727.384
2013-12-13,735.326
2013-12-16,740.356
2013-12-17,733.561
2013-12-18,730.734
2013-12-19,743.937
2013-12-20,757.234
2013-12-23,767.523
2013-12-24,770.984
2013-12-25,770.984
2013-12-26,767.27
2013-12-27,766.13
2013-12-30,774.45
2013-12-31,775.971
2014-01-01,775.971
2014-01-02,779.506
2014-01-03,780.491
2014-01-06,776.688
2014-01-07,773.789
2014-01-08,775.335
2014-01-09,774.01
2014-01-10,780.916
2014-01-13,786.633
2014-01-14,769.073
2014-01-15,770.992
2014-01-16,769.999
2014-01-17,764.37
2014-01-20,765.025
2014-01-21,772.994
2014-01-22,775.006
2014-01-23,758.727
2014-01-24,749.24
2014-01-27,751.56
2014-01-28,744.802
2014-01-29,751.258
2014-01-30,744.457
2014-01-31,744.95
2014-02-03,751.732
2014-02-04,749.507
2014-02-05,746.852
2014-02-06,757.195
2014-02-07,765.411
2014-02-10,768.449
2014-02-11,777.853
2014-02-12,789.808
2014-02-13,785.156
2014-02-14,797.599
2014-02-17,802.04
2014-02-18,800.258
2014-02-19,799.778
2014-02-20,796.78
2014-02-21,799.233
2014-02-24,808.142
2014-02-25,808.35
2014-02-26,801.752
2014-02-27,795.852
2014-02-28,796.839
2014-03-03,796.557
2014-03-04,796.306
2014-03-05,806.281
2014-03-06,815.448
2014-03-07,820.903
2014-03-10,808.676
2014-03-11,804.612
2014-03-12,795.898
2014-03-13,808.248
2014-03-14,793.325
2014-03-17,797.001
2014-03-18,805.391
2014-03-19,802.381
2014-03-20,788.269
2014-03-21,796.174
2014-03-24,800.142
2014-03-25,796.753
2014-03-26,806.393
2014-03-27,805.156
2014-03-28,806.769
2014-03-31,815.448
2014-04-01,809.52
2014-04-02,810.105
2014-04-03,809.929
2014-04-04,818.925
2014-04-07,816.622
2014-04-08,823.466
2014-04-09,837.229
2014-04-10,847.624
2014-04-11,840.963
2014-04-14,832.083
2014-04-15,831.726
2014-04-16,837.075
2014-04-17,841.495
2014-04-18,841.495
2014-04-21,841.676
2014-04-22,845.264
2014-04-23,842.043
2014-04-24,846.044
2014-04-25,847.322
2014-04-28,843.95
2014-04-29,836.845
2014-04-30,841.018
2014-05-01,835.076
2014-05-02,832.579
2014-05-05,836.728
2014-05-06,845.627
2014-05-07,839.836
2014-05-08,850.893
2014-05-09,846.178
2014-05-12,846.954
2014-05-13,850.17
2014-05-14,852.646
2014-05-15,851.522
2014-05-16,847.477
2014-05-19,836.479
2014-05-20,831.424
2014-05-21,825.038
2014-05-22,833.922
2014-05-23,834.78
2014-05-26,839.673
2014-05-27,840.088
2014-05-28,840.509
2014-05-29,847.205
2014-05-30,844.341
2014-06-02,845.246
2014-06-03,837.515
2014-06-04,837.018
2014-06-05,840.211
2014-06-06,846.669
2014-06-09,847.486
2014-06-10,849.117
2014-06-11,847.428
2014-06-12,846.278
2014-06-13,839.187
2014-06-16,839.633
2014-06-17,836.136
2014-06-18,837.486
2014-06-19,853.355
2014-06-20,848.881
2014-06-23,857.59
2014-06-24,851.869
2014-06-25,849.38
2014-06-26,864.938
2014-06-27,862.706
2014-06-30,856.864
2014-07-01,862.246
2014-07-02,865.886
2014-07-03,865.143
2014-07-04,868.194
2014-07-07,868.892
2014-07-08,873.123
2014-07-09,865.579
2014-07-10,868.028
2014-07-11,865.76
2014-07-14,868.526
2014-07-15,866.426
2014-07-16,868.588
2014-07-17,868.638
2014-07-18,870.867
2014-07-21,872.721
2014-07-22,875.928
2014-07-23,887.003
2014-07-24,883.933
2014-07-25,880.743
2014-07-28,879.621
2014-07-29,878.311
2014-07-30,880.811
2014-07-31,878.668
2014-08-01,869.758
2014-08-04,870.024
2014-08-05,864.428
2014-08-06,864.266
2014-08-07,859.621
2014-08-08,849.952
2014-08-11,853.847
2014-08-12,865.456
2014-08-13,866.178
2014-08-14,871.029
2014-08-15,871.719
2014-08-18,878.513
2014-08-19,887.808
2014-08-20,891.446
2014-08-21,891.207
2014-08-22,890.549
2014-08-25,888.306
2014-08-26,887.188
2014-08-27,894.068
2014-08-28,890.156
2014-08-29,892.31
2014-09-01,893.826
2014-09-02,891.536
2014-09-03,899.217
2014-09-04,896.111
2014-09-05,890.939
2014-09-08,880.259
2014-09-09,879.588
2014-09-10,865.846
2014-09-11,856.853
2014-09-12,848.816
2014-09-15,838.058
2014-09-16,832.703
2014-09-17,828.607
2014-09-18,823.632
2014-09-19,819.938
2014-09-22,806.568
2014-09-23,811.369
2014-09-24,807.196
2014-09-25,803.53
2014-09-26,791.936
2014-09-29,783.206
2014-09-30,785.501
2014-10-01,788.945
2014-10-02,790.047
2014-10-03,779.325
2014-10-06,782.546
2014-10-07,787.843
2014-10-08,779.123
2014-10-09,796.836
2014-10-10,771.714
2014-10-13,768.091
2014-10-14,770.785
2014-10-15,779.594
2014-10-16,778.45
2014-10-17,778.105
2014-10-20,787.242
2014-10-21,793.238
2014-10-22,801.406
2014-10-23,796.073
2014-10-24,804.372
2014-10-27,808.677
2014-10-28,810.998
2014-10-29,818.651
2014-10-30,814.177
2014-10-31,818.742
2014-11-03,810.077
2014-11-04,816.133
2014-11-05,801.157
2014-11-06,797.362
2014-11-07,806.724
2014-11-10,810.519
2014-11-11,810.102
2014-11-12,810.907
2014-11-13,809.687
2014-11-14,810.79
2014-11-17,802.507
2014-11-18,803.206
2014-11-19,790.297
2014-11-20,781.985
2014-11-21,782.286
2014-11-24,783.254
2014-11-25,771.186
2014-11-26,781.387
2014-11-27,781.325
2014-11-28,773.379
2014-12-01,752.737
2014-12-02,760.178
2014-12-03,765.004
2014-12-04,765.846
2014-12-05,757.116
2014-12-08,757.676
2014-12-09,747.715
2014-12-10,741.737
2014-12-11,734.331
2014-12-12,734.214
2014-12-15,725.46
2014-12-16,724.599
2014-12-17,721.2
2014-12-18,727.124
2014-12-19,743.163
2014-12-22,756.823
2014-12-23,745.09
2014-12-24,749.841
2014-12-25,749.841
2014-12-26,750.488
2014-12-29,768.154
2014-12-30,761.934
2014-12-31,759.742
2015-01-01,759.742
2015-01-02,760.36
2015-01-05,761.564
2015-01-06,751.87
2015-01-07,744.824
2015-01-08,754.156
2015-01-09,771.511
2015-01-12,763.809
2015-01-13,761.221
2015-01-14,756.461
2015-01-15,759.324
2015-01-16,749.587
2015-01-19,752.39
2015-01-20,746.773
2015-01-21,755.368
2015-01-22,750.892
2015-01-23,749.839
2015-01-26,747.669
2015-01-27,757.429
2015-01-28,756.999
2015-01-29,741.255
2015-01-30,742.784
2015-02-02,750.925
2015-02-03,752.237
2015-02-04,763.878
2015-02-05,776.337
2015-02-06,776.833
2015-02-09,777.82
2015-02-10,775.332
2015-02-11,770.626
2015-02-12,764.745
2015-02-13,784.661
2015-02-16,783.832
2015-02-17,784.455
2015-02-18,795.847
2015-02-19,794.142
2015-02-20,796.987
2015-02-23,800.119
2015-02-24,800.901
2015-02-25,814.019
2015-02-26,800.298
2015-02-27,804.979
2015-03-02,804.716
2015-03-03,807.444
2015-03-04,803.956
2015-03-05,798.277
2015-03-06,794.966
2015-03-09,779.489
2015-03-10,769.43
2015-03-11,762.331
2015-03-12,782.813
2015-03-13,774.332
2015-03-16,773.884
2015-03-17,768.667
2015-03-18,768.678
2015-03-19,777.432
2015-03-20,795.785
2015-03-23,803.159
2015-03-24,809.068
2015-03-25,807.221
2015-03-26,791.809
2015-03-27,790.292
2015-03-30,771.054
2015-03-31,774.391
2015-04-01,769.439
2015-04-02,769.736
2015-04-03,769.736
2015-04-06,778.574
2015-04-07,779.261
2015-04-08,792.024
2015-04-09,789.994
2015-04-10,790.652
2015-04-13,776.973
2015-04-14,785.287
2015-04-15,778.418
2015-04-16,799.991
2015-04-17,790.785
2015-04-20,778.989
2015-04-21,784.127
2015-04-22,781.862
2015-04-23,782.928
2015-04-24,801.725
2015-04-27,812.465
2015-04-28,822.469
2015-04-29,815.663
2015-04-30,796.104
2015-05-01,796.041
2015-05-04,803.504
2015-05-05,813.346
2015-05-06,806.53
2015-05-07,787.731
2015-05-08,788.764
2015-05-11,789.308
2015-05-12,801.415
2015-05-13,817.008
2015-05-14,818.258
2015-05-15,822.544
2015-05-18,812.973
2015-05-19,794.784
2015-05-20,791.953
2015-05-21,796.451
2015-05-22,796.739
2015-05-25,801.531
2015-05-26,802.241
2015-05-27,796.389
2015-05-28,789.853
2015-05-29,796.973
2015-06-01,787.609
2015-06-02,787.887
2015-06-03,786.383
2015-06-04,761.635
2015-06-05,756.755
2015-06-08,757.301
2015-06-09,756.241
2015-06-10,766.905
2015-06-11,772.517
2015-06-12,772.769
2015-06-15,773.189
2015-06-16,767.044
2015-06-17,762.605
2015-06-18,767.439
2015-06-19,772.108
2015-06-22,775.078
2015-06-23,780.81
2015-06-24,774.829
2015-06-25,768.591
2015-06-26,745.411
2015-06-29,731.968
2015-06-30,741.406
2015-07-01,745.379
2015-07-02,757.956
2015-07-03,737.716
2015-07-06,725.909
2015-07-07,727.03
2015-07-08,714.972
2015-07-09,713.348
2015-07-10,714.524
2015-07-13,706.533
2015-07-14,726.306
2015-07-15,729.34
2015-07-16,732.501
2015-07-17,729.901
2015-07-20,728.815
2015-07-21,738.153
