Date,ACWI Standard (Large+Mid Cap)
2010-09-23,123.981
2010-09-24,125.896
2010-09-27,125.807
2010-09-28,126.221
2010-09-29,126.359
2010-09-30,126.006
2010-10-01,126.641
2010-10-04,125.904
2010-10-05,128.182
2010-10-06,128.946
2010-10-07,128.979
2010-10-08,129.269
2010-10-11,129.441
2010-10-12,129.06
2010-10-13,130.684
2010-10-14,131.208
2010-10-15,130.882
2010-10-18,131.146
2010-10-19,129.155
2010-10-20,130.423
2010-10-21,130.79
2010-10-22,130.595
2010-10-25,131.38
2010-10-26,130.859
2010-10-27,129.673
2010-10-28,130.429
2010-10-29,130.56
2010-11-01,130.905
2010-11-02,131.944
2010-11-03,132.095
2010-11-04,135.131
2010-11-05,135.333
2010-11-08,135.027
2010-11-09,134.809
2010-11-10,133.947
2010-11-11,133.593
2010-11-12,132.245
2010-11-15,132.058
2010-11-16,129.733
2010-11-17,129.839
2010-11-18,131.924
2010-11-19,132.055
2010-11-22,131.729
2010-11-23,129.432
2010-11-24,130.584
2010-11-25,130.79
2010-11-26,129.275
2010-11-29,128.406
2010-11-30,127.655
2010-12-01,130.156
2010-12-02,132.34
2010-12-03,133.371
2010-12-06,133.229
2010-12-07,133.724
2010-12-08,133.228
2010-12-09,133.684
2010-12-10,134.145
2010-12-13,135.099
2010-12-14,135.421
2010-12-15,134.542
2010-12-16,134.442
2010-12-17,134.301
2010-12-20,134.413
2010-12-21,135.697
2010-12-22,135.969
2010-12-23,135.977
2010-12-24,136.048
2010-12-27,135.881
2010-12-28,136.147
2010-12-29,136.668
2010-12-30,136.599
2010-12-31,137.003
2011-01-03,137.932
2011-01-04,138.083
2011-01-05,137.641
2011-01-06,137.421
2011-01-07,137.085
2011-01-10,136.373
2011-01-11,137.099
2011-01-12,138.93
2011-01-13,139.566
2011-01-14,139.855
2011-01-17,139.63
2011-01-18,140.512
2011-01-19,139.879
2011-01-20,138.316
2011-01-21,138.898
2011-01-24,139.793
2011-01-25,139.666
2011-01-26,140.474
2011-01-27,140.727
2011-01-28,138.719
2011-01-31,139.153
2011-02-01,141.398
2011-02-02,141.726
2011-02-03,141.434
2011-02-04,141.537
2011-02-07,142.233
2011-02-08,142.958
2011-02-09,142.256
2011-02-10,141.499
2011-02-11,141.828
2011-02-14,142.441
2011-02-15,142.373
2011-02-16,143.171
2011-02-17,143.939
2011-02-18,144.38
2011-02-21,143.941
2011-02-22,141.792
2011-02-23,140.948
2011-02-24,140.57
2011-02-25,142.102
2011-02-28,143.205
2011-03-01,142.289
2011-03-02,142.058
2011-03-03,143.617
2011-03-04,143.475
2011-03-07,142.497
2011-03-08,142.77
2011-03-09,142.668
2011-03-10,139.932
2011-03-11,139.971
2011-03-14,138.846
2011-03-15,135.725
2011-03-16,134.721
2011-03-17,136.448
2011-03-18,137.256
2011-03-21,139.329
2011-03-22,139.836
2011-03-23,139.958
2011-03-24,141.299
2011-03-25,141.627
2011-03-28,141.149
2011-03-29,141.546
2011-03-30,142.968
2011-03-31,143.062
2011-04-01,143.919
2011-04-04,144.469
2011-04-05,144.317
2011-04-06,144.967
2011-04-07,144.617
2011-04-08,145.266
2011-04-11,144.916
2011-04-12,143.168
2011-04-13,143.769
2011-04-14,143.534
2011-04-15,143.668
2011-04-18,141.42
2011-04-19,142.201
2011-04-20,145.085
2011-04-21,146.294
2011-04-22,146.302
2011-04-25,145.94
2011-04-26,146.798
2011-04-27,147.245
2011-04-28,148.486
2011-04-29,148.915
2011-05-02,149.29
2011-05-03,148.145
2011-05-04,146.858
2011-05-05,145.259
2011-05-06,145.689
2011-05-09,145.175
2011-05-10,146.436
2011-05-11,145.65
2011-05-12,144.789
2011-05-13,144.034
2011-05-16,143.328
2011-05-17,142.608
2011-05-18,143.963
2011-05-19,144.285
2011-05-20,143.47
2011-05-23,140.928
2011-05-24,141.309
2011-05-25,141.624
2011-05-26,142.526
2011-05-27,143.855
2011-05-30,143.852
2011-05-31,145.714
2011-06-01,143.971
2011-06-02,142.912
2011-06-03,142.371
2011-06-06,141.307
2011-06-07,141.575
2011-06-08,140.531
2011-06-09,141.045
2011-06-10,139.021
2011-06-13,138.97
2011-06-14,140.754
2011-06-15,138.611
2011-06-16,137.313
2011-06-17,137.906
2011-06-20,137.915
2011-06-21,140.053
2011-06-22,139.906
2011-06-23,138.05
2011-06-24,137.66
2011-06-27,138.197
2011-06-28,139.732
2011-06-29,141.583
2011-06-30,143.418
2011-07-01,144.781
2011-07-04,145.41
2011-07-05,145.15
2011-07-06,144.716
2011-07-07,145.806
2011-07-08,144.887
2011-07-11,141.898
2011-07-12,140.831
2011-07-13,142.343
2011-07-14,141.417
2011-07-15,141.639
2011-07-18,139.918
2011-07-19,141.851
2011-07-20,142.703
2011-07-21,144.647
2011-07-22,145.285
2011-07-25,144.479
2011-07-26,144.761
2011-07-27,142.464
2011-07-28,141.824
2011-07-29,141.083
2011-08-01,140.436
2011-08-02,137.497
2011-08-03,136.514
2011-08-04,130.952
2011-08-05,129.078
2011-08-08,122.519
2011-08-09,125.139
2011-08-10,122.16
2011-08-11,125.705
2011-08-12,127.046
2011-08-15,129.708
2011-08-16,129.047
2011-08-17,129.531
2011-08-18,124.134
2011-08-19,122.197
2011-08-22,122.101
2011-08-23,124.912
2011-08-24,125.806
2011-08-25,124.422
2011-08-26,125.26
2011-08-29,128.373
2011-08-30,129.032
2011-08-31,130.777
2011-09-01,130.117
2011-09-02,127.24
2011-09-05,124.684
2011-09-06,123.573
2011-09-07,126.917
2011-09-08,126.636
2011-09-09,123.01
2011-09-12,121.523
2011-09-13,122.562
2011-09-14,123.337
2011-09-15,125.818
2011-09-16,126.657
2011-09-19,124.382
2011-09-20,124.919
2011-09-21,122.419
2011-09-22,116.929
2011-09-23,117.128
2011-09-26,118.315
2011-09-27,121.909
2011-09-28,120.324
2011-09-29,121.064
2011-09-30,118.43
2011-10-03,115.215
2011-10-04,114.829
2011-10-05,116.967
2011-10-06,120.035
2011-10-07,120.594
2011-10-10,123.692
2011-10-11,124.142
2011-10-12,125.928
2011-10-13,125.449
2011-10-14,127.145
2011-10-17,125.894
2011-10-18,126.153
2011-10-19,126.056
2011-10-20,124.87
2011-10-21,127.65
2011-10-24,129.804
2011-10-25,128.401
2011-10-26,128.924
2011-10-27,134.222
2011-10-28,134.824
2011-10-31,131.119
2011-11-01,126.678
2011-11-02,128.214
2011-11-03,129.805
2011-11-04,129.729
2011-11-07,129.953
2011-11-08,130.987
2011-11-09,127.526
2011-11-10,126.955
2011-11-11,129.739
2011-11-14,128.826
2011-11-15,128.389
2011-11-16,127.125
2011-11-17,125.462
2011-11-18,124.673
2011-11-21,121.78
2011-11-22,121.425
2011-11-23,118.737
2011-11-24,118.503
2011-11-25,118.133
2011-11-28,121.811
2011-11-29,122.641
2011-11-30,127.194
2011-12-01,127.718
2011-12-02,128.048
2011-12-05,129.24
2011-12-06,128.491
2011-12-07,128.949
2011-12-08,126.622
2011-12-09,127.578
2011-12-12,125.703
2011-12-13,124.685
2011-12-14,122.56
2011-12-15,122.795
2011-12-16,123.263
2011-12-19,121.955
2011-12-20,124.855
2011-12-21,125.15
2011-12-22,126.096
2011-12-23,127.062
2011-12-26,127.118
2011-12-27,127.134
2011-12-28,125.5
2011-12-29,126.424
2011-12-30,126.937
2012-01-02,127.276
2012-01-03,129.562
2012-01-04,129.298
2012-01-05,128.591
2012-01-06,128.01
2012-01-09,128.155
2012-01-10,129.888
2012-01-11,129.585
2012-01-12,129.959
2012-01-13,129.357
2012-01-16,129.477
2012-01-17,130.695
2012-01-18,131.846
2012-01-19,133.048
2012-01-20,133.361
2012-01-23,134.104
2012-01-24,133.55
2012-01-25,134.188
2012-01-26,135.142
2012-01-27,134.743
2012-01-30,133.894
2012-01-31,134.318
2012-02-01,136.078
2012-02-02,136.547
2012-02-03,137.928
2012-02-06,137.885
2012-02-07,138.361
2012-02-08,138.868
2012-02-09,139.171
2012-02-10,137.462
2012-02-13,138.564
2012-02-14,137.969
2012-02-15,138.294
2012-02-16,138.664
2012-02-17,139.642
2012-02-20,140.516
2012-02-21,140.316
2012-02-22,139.799
2012-02-23,140.22
2012-02-24,140.958
2012-02-27,140.577
2012-02-28,141.266
2012-02-29,141.076
2012-03-01,141.576
2012-03-02,141.079
2012-03-05,140.227
2012-03-06,137.308
2012-03-07,137.782
2012-03-08,139.913
2012-03-09,140.186
2012-03-12,139.814
2012-03-13,141.901
2012-03-14,141.653
2012-03-15,142.455
2012-03-16,143.034
2012-03-19,143.451
2012-03-20,142.41
2012-03-21,141.978
2012-03-22,141.101
2012-03-23,141.498
2012-03-26,142.976
2012-03-27,143.078
2012-03-28,142.084
2012-03-29,141.228
2012-03-30,142.013
2012-04-02,143.301
2012-04-03,142.757
2012-04-04,140.078
2012-04-05,139.945
2012-04-06,139.837
2012-04-09,138.817
2012-04-10,136.682
2012-04-11,137.378
2012-04-12,139.203
2012-04-13,137.765
2012-04-16,137.523
2012-04-17,139.433
2012-04-18,139.207
2012-04-19,138.635
2012-04-20,138.997
2012-04-23,137.139
2012-04-24,137.915
2012-04-25,139.254
2012-04-26,140.093
2012-04-27,140.68
2012-04-30,140.389
2012-05-01,140.666
2012-05-02,140.248
2012-05-03,139.497
2012-05-04,137.494
2012-05-07,136.932
2012-05-08,135.803
2012-05-09,134.681
2012-05-10,135.181
2012-05-11,134.779
2012-05-14,132.762
2012-05-15,131.705
2012-05-16,130.467
2012-05-17,129.177
2012-05-18,127.714
2012-05-21,129.1
2012-05-22,130.013
2012-05-23,128.439
2012-05-24,128.938
2012-05-25,128.681
2012-05-28,128.963
2012-05-29,130.273
2012-05-30,128.16
2012-05-31,127.802
2012-06-01,125.249
2012-06-04,124.884
2012-06-05,125.632
2012-06-06,128.379
2012-06-07,129.251
2012-06-08,128.94
2012-06-11,128.669
2012-06-12,129.382
2012-06-13,129.355
2012-06-14,129.816
2012-06-15,131.214
2012-06-18,131.691
2012-06-19,133.31
2012-06-20,133.648
2012-06-21,131.225
2012-06-22,130.843
2012-06-25,128.97
2012-06-26,129.227
2012-06-27,130.441
2012-06-28,130.167
2012-06-29,134.114
2012-07-02,134.645
2012-07-03,135.971
2012-07-04,135.865
2012-07-05,135.113
2012-07-06,133.726
2012-07-09,133.051
2012-07-10,132.521
2012-07-11,132.498
2012-07-12,131.1
2012-07-13,133.041
2012-07-16,133.036
2012-07-17,133.515
2012-07-18,134.431
2012-07-19,135.452
2012-07-20,133.812
2012-07-23,131.542
2012-07-24,130.621
2012-07-25,130.453
2012-07-26,133.13
2012-07-27,135.698
2012-07-30,136.2
2012-07-31,135.95
2012-08-01,135.761
2012-08-02,134.35
2012-08-03,136.845
2012-08-06,137.894
2012-08-07,138.717
2012-08-08,138.807
2012-08-09,139.148
2012-08-10,139.206
2012-08-13,138.901
2012-08-14,139.113
2012-08-15,139.04
2012-08-16,140.102
2012-08-17,140.268
2012-08-20,140.216
2012-08-21,140.688
2012-08-22,140.058
2012-08-23,139.901
2012-08-24,139.809
2012-08-27,139.805
2012-08-28,139.521
2012-08-29,139.375
2012-08-30,138.167
2012-08-31,138.906
2012-09-03,139.169
2012-09-04,138.493
2012-09-05,138.245
2012-09-06,140.784
2012-09-07,142.502
2012-09-10,141.985
2012-09-11,142.559
2012-09-12,143.152
2012-09-13,144.441
2012-09-14,146.747
2012-09-17,146.223
2012-09-18,145.63
2012-09-19,146.097
2012-09-20,145.236
2012-09-21,145.727
2012-09-24,145.108
2012-09-25,144.64
2012-09-26,142.851
2012-09-27,144.029
2012-09-28,143.281
2012-10-01,144.035
2012-10-02,144.125
2012-10-03,144.012
2012-10-04,145.031
2012-10-05,145.649
2012-10-08,144.664
2012-10-09,143.408
2012-10-10,142.543
2012-10-11,142.974
2012-10-12,142.72
2012-10-15,143.339
2012-10-16,145.077
2012-10-17,146.213
2012-10-18,146.251
2012-10-19,144.472
2012-10-22,144.361
2012-10-23,142.18
2012-10-24,142.035
2012-10-25,142.502
2012-10-26,142.108
2012-10-29,141.789
2012-10-30,142.343
2012-10-31,142.326
2012-11-01,143.524
2012-11-02,142.909
2012-11-05,142.615
2012-11-06,143.485
2012-11-07,141.429
2012-11-08,140.039
2012-11-09,139.92
2012-11-12,139.73
2012-11-13,139.386
2012-11-14,137.987
2012-11-15,137.566
2012-11-16,137.439
2012-11-19,140.234
2012-11-20,140.308
2012-11-21,140.638
2012-11-22,141.319
2012-11-23,142.885
2012-11-26,142.661
2012-11-27,142.377
2012-11-28,142.735
2012-11-29,144.009
2012-11-30,144.146
2012-12-03,144.046
2012-12-04,144.018
2012-12-05,144.354
2012-12-06,144.79
2012-12-07,145.002
2012-12-10,145.215
2012-12-11,146.08
2012-12-12,146.447
2012-12-13,146.04
2012-12-14,145.846
2012-12-17,146.731
2012-12-18,148.062
2012-12-19,148.285
2012-12-20,148.57
2012-12-21,147.37
2012-12-24,147.135
2012-12-25,147.233
2012-12-26,146.988
2012-12-27,147.087
2012-12-28,146.294
2012-12-31,147.411
2013-01-01,147.426
2013-01-02,150.609
2013-01-03,150.408
2013-01-04,150.869
2013-01-07,150.524
2013-01-08,149.987
2013-01-09,150.516
2013-01-10,151.676
2013-01-11,151.94
2013-01-14,151.915
2013-01-15,152.034
2013-01-16,151.638
2013-01-17,152.368
2013-01-18,152.695
2013-01-21,152.788
2013-01-22,153.2
2013-01-23,153.104
2013-01-24,153.336
2013-01-25,154.172
2013-01-28,153.814
2013-01-29,154.697
2013-01-30,154.566
2013-01-31,154.202
2013-02-01,155.358
2013-02-04,153.72
2013-02-05,154.156
2013-02-06,154.403
2013-02-07,153.732
2013-02-08,154.575
2013-02-11,154.085
2013-02-12,154.879
2013-02-13,155.041
2013-02-14,154.853
2013-02-15,154.424
2013-02-18,154.55
2013-02-19,155.644
2013-02-20,154.806
2013-02-21,152.823
2013-02-22,153.789
2013-02-25,152.775
2013-02-26,152.1
2013-02-27,153.47
2013-02-28,154.178
2013-03-01,153.827
2013-03-04,153.931
2013-03-05,155.565
2013-03-06,155.975
2013-03-07,156.216
2013-03-08,156.739
2013-03-11,157.287
2013-03-12,157.034
2013-03-13,156.59
2013-03-14,157.563
2013-03-15,157.878
2013-03-18,156.372
2013-03-19,155.875
2013-03-20,156.655
2013-03-21,155.859
2013-03-22,156.286
2013-03-25,155.875
2013-03-26,156.587
2013-03-27,156.404
2013-03-28,156.964
2013-03-29,156.997
2013-04-01,156.313
2013-04-02,156.988
2013-04-03,155.987
2013-04-04,155.524
2013-04-05,155.066
2013-04-08,155.792
2013-04-09,156.592
2013-04-10,158.63
2013-04-11,159.735
2013-04-12,158.979
2013-04-15,156.256
2013-04-16,157.106
2013-04-17,155.239
2013-04-18,154.503
2013-04-19,155.601
2013-04-22,156.094
2013-04-23,157.677
2013-04-24,158.525
2013-04-25,159.532
2013-04-26,159.333
2013-04-29,160.493
2013-04-30,161.482
2013-05-01,160.541
2013-05-02,160.863
2013-05-03,162.194
2013-05-06,162.226
2013-05-07,163.346
2013-05-08,164.685
2013-05-09,163.97
2013-05-10,163.809
2013-05-13,163.825
2013-05-14,164.774
2013-05-15,165.292
2013-05-16,165.034
2013-05-17,165.521
2013-05-20,166.117
2013-05-21,166.345
2013-05-22,165.624
2013-05-23,163.343
2013-05-24,163.304
2013-05-27,163.037
2013-05-28,163.814
2013-05-29,162.901
2013-05-30,163.084
2013-05-31,161.039
2013-06-03,160.932
2013-06-04,161.121
2013-06-05,158.741
2013-06-06,159.017
2013-06-07,160.427
2013-06-10,160.571
2013-06-11,159.287
2013-06-12,158.773
2013-06-13,159.235
2013-06-14,159.39
2013-06-17,160.739
2013-06-18,161.261
2013-06-19,160.353
2013-06-20,154.716
2013-06-21,154.31
2013-06-24,152.052
2013-06-25,153.223
2013-06-26,154.815
2013-06-27,156.174
2013-06-28,156.332
2013-07-01,157.416
2013-07-02,157.295
2013-07-03,156.522
2013-07-04,157.45
2013-07-05,157.449
2013-07-08,158.069
2013-07-09,159.257
2013-07-10,159.79
2013-07-11,162.567
2013-07-12,162.772
2013-07-15,163.159
2013-07-16,163.139
2013-07-17,163.548
2013-07-18,164.27
2013-07-19,164.373
2013-07-22,165.129
2013-07-23,165.335
2013-07-24,165.155
2013-07-25,165.017
2013-07-26,164.857
2013-07-29,164.006
2013-07-30,164.151
2013-07-31,163.816
2013-08-01,165.596
2013-08-02,166.486
2013-08-05,166.187
2013-08-06,165.768
2013-08-07,164.816
2013-08-08,165.818
2013-08-09,165.836
2013-08-12,165.687
2013-08-13,166.16
2013-08-14,166.237
2013-08-15,164.279
2013-08-16,164.307
2013-08-19,163.362
2013-08-20,163.055
2013-08-21,161.873
2013-08-22,162.629
2013-08-23,163.876
2013-08-26,163.49
2013-08-27,161.228
2013-08-28,160.719
2013-08-29,161.043
2013-08-30,160.403
2013-09-02,161.407
2013-09-03,161.806
2013-09-04,162.896
2013-09-05,163.228
2013-09-06,163.856
2013-09-09,165.524
2013-09-10,167.143
2013-09-11,167.808
2013-09-12,167.526
2013-09-13,167.537
2013-09-16,169.069
2013-09-17,169.155
2013-09-18,170.52
2013-09-19,172.063
2013-09-20,170.928
2013-09-23,170.473
2013-09-24,170.155
2013-09-25,169.93
2013-09-26,170.237
2013-09-27,170.019
2013-09-30,168.688
2013-10-01,169.82
2013-10-02,169.619
2013-10-03,168.96
2013-10-04,169.47
2013-10-07,168.335
2013-10-08,167.142
2013-10-09,166.77
2013-10-10,169.479
2013-10-11,170.765
2013-10-14,171.282
2013-10-15,170.973
2013-10-16,172.187
2013-10-17,173.827
2013-10-18,175.106
2013-10-21,175.274
2013-10-22,176.392
2013-10-23,175.308
2013-10-24,175.869
2013-10-25,175.808
2013-10-28,176.163
2013-10-29,176.613
2013-10-30,176.493
2013-10-31,175.468
2013-11-01,174.86
2013-11-04,175.427
2013-11-05,174.806
2013-11-06,175.666
2013-11-07,173.717
2013-11-08,174.215
2013-11-11,174.619
2013-11-12,174.375
2013-11-13,174.492
2013-11-14,175.83
2013-11-15,176.932
2013-11-18,177.453
2013-11-19,176.83
2013-11-20,176.261
2013-11-21,176.464
2013-11-22,177.228
2013-11-25,177.312
2013-11-26,177.047
2013-11-27,177.413
2013-11-28,177.873
2013-11-29,177.953
2013-12-02,177.178
2013-12-03,176.199
2013-12-04,175.255
2013-12-05,174.739
2013-12-06,176.158
2013-12-09,176.851
2013-12-10,176.516
2013-12-11,174.965
2013-12-12,173.662
2013-12-13,173.547
2013-12-16,174.577
2013-12-17,174.051
2013-12-18,176.14
2013-12-19,176.562
2013-12-20,177.323
2013-12-23,178.466
2013-12-24,178.755
2013-12-25,178.753
2013-12-26,179.372
2013-12-27,180.242
2013-12-30,180.526
2013-12-31,181.023
2014-01-01,181.025
2014-01-02,179.264
2014-01-03,179.134
2014-01-06,178.524
2014-01-07,179.139
2014-01-08,179.435
2014-01-09,178.872
2014-01-10,179.859
2014-01-13,179.06
2014-01-14,179.637
2014-01-15,180.503
2014-01-16,180.378
2014-01-17,180.138
2014-01-20,180.092
2014-01-21,180.324
2014-01-22,180.666
2014-01-23,179.33
2014-01-24,175.933
2014-01-27,174.281
2014-01-28,174.963
2014-01-29,174.286
2014-01-30,174.656
2014-01-31,173.782
2014-02-03,171.011
2014-02-04,170.647
2014-02-05,170.885
2014-02-06,173.15
2014-02-07,175.159
2014-02-10,175.615
2014-02-11,177.527
2014-02-12,178.06
2014-02-13,178.46
2014-02-14,179.363
2014-02-17,179.848
2014-02-18,180.438
2014-02-19,179.944
2014-02-20,179.888
2014-02-21,180.439
2014-02-24,181.263
2014-02-25,181.321
2014-02-26,180.912
2014-02-27,181.428
2014-02-28,182.177
2014-03-03,179.941
2014-03-04,182.24
2014-03-05,182.45
2014-03-06,183.387
2014-03-07,182.846
2014-03-10,182.174
2014-03-11,181.772
2014-03-12,180.973
2014-03-13,179.599
2014-03-14,178.465
2014-03-17,179.832
2014-03-18,181.142
2014-03-19,180.387
2014-03-20,179.839
2014-03-21,179.845
2014-03-24,179.311
2014-03-25,180.357
2014-03-26,180.43
2014-03-27,180.569
2014-03-28,181.615
2014-03-31,182.987
2014-04-01,184.077
2014-04-02,184.546
2014-04-03,184.248
2014-04-04,183.434
2014-04-07,181.825
2014-04-08,182.428
2014-04-09,183.641
2014-04-10,181.904
2014-04-11,180.066
2014-04-14,180.61
2014-04-15,180.621
2014-04-16,182.46
2014-04-17,183.086
2014-04-18,183.215
2014-04-21,183.372
2014-04-22,184.29
2014-04-23,183.957
2014-04-24,184.164
2014-04-25,182.946
2014-04-28,183.141
2014-04-29,184.246
2014-04-30,184.729
2014-05-01,185.007
2014-05-02,185.051
2014-05-05,185.119
2014-05-06,184.568
2014-05-07,184.69
2014-05-08,185.08
2014-05-09,184.737
2014-05-12,186.084
2014-05-13,186.548
2014-05-14,186.511
2014-05-15,185.248
2014-05-16,185.466
2014-05-19,185.778
2014-05-20,184.917
2014-05-21,185.817
2014-05-22,186.595
2014-05-23,187.19
2014-05-26,187.692
2014-05-27,187.972
2014-05-28,187.954
2014-05-29,188.677
2014-05-30,188.658
2014-06-02,188.92
2014-06-03,188.915
2014-06-04,189.038
2014-06-05,189.897
2014-06-06,190.981
2014-06-09,191.215
2014-06-10,191.327
2014-06-11,190.927
2014-06-12,190.375
2014-06-13,190.436
2014-06-16,190.372
2014-06-17,190.492
2014-06-18,191.415
2014-06-19,192.587
2014-06-20,192.372
2014-06-23,192.239
2014-06-24,191.533
2014-06-25,191.461
2014-06-26,191.508
2014-06-27,191.861
2014-06-30,192.21
2014-07-01,193.353
2014-07-02,193.78
2014-07-03,194.528
2014-07-04,194.476
2014-07-07,193.674
2014-07-08,192.408
2014-07-09,192.779
2014-07-10,191.675
2014-07-11,191.758
2014-07-14,192.958
2014-07-15,192.469
2014-07-16,193.492
2014-07-17,191.806
2014-07-18,192.726
2014-07-21,192.317
2014-07-22,193.593
2014-07-23,193.993
2014-07-24,194.269
2014-07-25,193.439
2014-07-28,193.453
2014-07-29,193.09
2014-07-30,192.675
2014-07-31,189.879
2014-08-01,188.924
2014-08-04,189.545
2014-08-05,188.256
2014-08-06,187.685
2014-08-07,186.763
2014-08-08,187.231
2014-08-11,188.648
2014-08-12,188.493
2014-08-13,189.62
2014-08-14,190.346
2014-08-15,190.253
2014-08-18,191.605
2014-08-19,192.526
2014-08-20,192.659
2014-08-21,193.203
2014-08-22,192.65
2014-08-25,193.619
2014-08-26,194.057
2014-08-27,194.361
2014-08-28,193.616
2014-08-29,194.073
2014-09-01,194.098
2014-09-02,193.92
2014-09-03,194.715
2014-09-04,194.377
2014-09-05,194.512
2014-09-08,193.873
2014-09-09,192.632
2014-09-10,192.657
2014-09-11,192.688
2014-09-12,191.793
2014-09-15,191.428
2014-09-16,191.956
2014-09-17,192.404
2014-09-18,193.022
2014-09-19,192.739
2014-09-22,191.108
2014-09-23,189.962
2014-09-24,190.752
2014-09-25,188.533
2014-09-26,189.074
2014-09-29,188.23
2014-09-30,187.78
2014-10-01,185.724
2014-10-02,184.538
2014-10-03,185.358
2014-10-06,186.074
2014-10-07,184.264
2014-10-08,185.239
2014-10-09,183.413
2014-10-10,180.458
2014-10-13,179.204
2014-10-14,178.933
2014-10-15,177.217
2014-10-16,176.723
2014-10-17,178.921
2014-10-20,180.251
2014-10-21,182.735
2014-10-22,182.462
2014-10-23,183.634
2014-10-24,184.469
2014-10-27,184.234
2014-10-28,186.283
2014-10-29,186.72
2014-10-30,187.066
2014-10-31,189.102
2014-11-03,188.102
2014-11-04,187.952
2014-11-05,188.621
2014-11-06,188.622
2014-11-07,188.533
2014-11-10,189.501
2014-11-11,189.647
2014-11-12,189.543
2014-11-13,189.618
2014-11-14,189.684
2014-11-17,189.368
2014-11-18,190.754
2014-11-19,190.439
2014-11-20,190.533
2014-11-21,191.996
2014-11-24,192.422
2014-11-25,192.66
2014-11-26,193.247
2014-11-27,192.937
2014-11-28,192.265
2014-12-01,190.926
2014-12-02,191.523
2014-12-03,191.939
2014-12-04,191.659
2014-12-05,191.824
2014-12-08,190.467
2014-12-09,189.792
2014-12-10,187.335
2014-12-11,187.166
2014-12-12,184.641
2014-12-15,182.334
2014-12-16,182.145
2014-12-17,183.985
2014-12-18,187.687
2014-12-19,188.941
2014-12-22,189.834
2014-12-23,189.81
2014-12-24,190.009
2014-12-25,189.956
2014-12-26,190.369
2014-12-29,190.773
2014-12-30,189.641
2014-12-31,188.555
2015-01-01,188.555
2015-01-02,188.03
2015-01-05,184.46
2015-01-06,182.67
2015-01-07,183.597
2015-01-08,187.122
2015-01-09,186.148
2015-01-12,185.329
2015-01-13,185.572
2015-01-14,184.222
2015-01-15,184.026
2015-01-16,185.235
2015-01-19,185.801
2015-01-20,186.235
2015-01-21,187.523
2015-01-22,189.28
2015-01-23,189.16
2015-01-26,189.594
2015-01-27,188.93
2015-01-28,187.22
2015-01-29,187.451
2015-01-30,185.607
2015-02-02,187.323
2015-02-03,189.649
2015-02-04,189.749
2015-02-05,191.027
2015-02-06,190.284
2015-02-09,189.546
2015-02-10,190.578
2015-02-11,190.077
2015-02-12,192.267
2015-02-13,193.677
2015-02-16,193.698
2015-02-17,193.889
2015-02-18,194.356
2015-02-19,194.568
2015-02-20,195.286
2015-02-23,195.495
2015-02-24,196.049
2015-02-25,196.367
2015-02-26,196.122
2015-02-27,195.94
2015-03-02,196.285
2015-03-03,195.471
2015-03-04,194.527
2015-03-05,194.827
2015-03-06,192.614
2015-03-09,192.364
2015-03-10,189.152
2015-03-11,188.988
2015-03-12,190.907
2015-03-13,189.852
2015-03-16,191.891
2015-03-17,191.724
2015-03-18,193.624
2015-03-19,193.54
2015-03-20,195.956
2015-03-23,196.434
2015-03-24,195.948
2015-03-25,194.33
2015-03-26,192.919
2015-03-27,192.947
2015-03-30,194.418
2015-03-31,192.904
2015-04-01,192.823
2015-04-02,194.166
2015-04-03,194.287
2015-04-06,195.942
2015-04-07,195.944
2015-04-08,196.498
2015-04-09,197.202
2015-04-10,198.088
2015-04-13,197.505
2015-04-14,198.183
2015-04-15,198.588
2015-04-16,199.197
2015-04-17,197.266
2015-04-20,198.12
2015-04-21,198.589
2015-04-22,199.185
2015-04-23,199.913
2015-04-24,200.818
2015-04-27,201.103
2015-04-28,201.325
2015-04-29,200.441
2015-04-30,198.501
2015-05-01,199.361
2015-05-04,199.781
2015-05-05,198.066
2015-05-06,197.888
2015-05-07,197.266
2015-05-08,200.032
2015-05-11,199.55
2015-05-12,199.013
2015-05-13,199.657
2015-05-14,201.083
2015-05-15,201.626
2015-05-18,201.774
2015-05-19,201.297
2015-05-20,201.24
2015-05-21,201.884
2015-05-22,201.28
2015-05-25,201.266
2015-05-26,198.833
2015-05-27,199.94
2015-05-28,199.55
2015-05-29,198.242
2015-06-01,198.129
2015-06-02,198.484
2015-06-03,199.168
2015-06-04,197.591
2015-06-05,195.978
2015-06-08,195.074
2015-06-09,194.897
2015-06-10,197.547
2015-06-11,197.84
2015-06-12,196.98
2015-06-15,195.493
2015-06-16,196.046
2015-06-17,195.98
2015-06-18,198.014
2015-06-19,197.38
2015-06-22,199.776
2015-06-23,199.862
2015-06-24,198.899
2015-06-25,198.396
2015-06-26,197.75
2015-06-29,193.491
2015-06-30,193.575
2015-07-01,194.742
2015-07-02,194.757
2015-07-03,194.336
2015-07-06,192.391
2015-07-07,191.662
2015-07-08,189.338
2015-07-09,190.722
2015-07-10,193.577
2015-07-13,195.335
2015-07-14,196.364
2015-07-15,196.196
2015-07-16,197.659
2015-07-17,197.551
2015-07-20,197.557
2015-07-21,197.222
2015-07-22,195.926
2015-07-23,195.398
2015-07-24,193.397
2015-07-27,191.835
2015-07-28,193.153
2015-07-29,194.716
2015-07-30,194.507
2015-07-31,195.256
2015-08-03,194.59
2015-08-04,194.412
2015-08-05,194.802
