Date,ACWI Standard (Large+Mid Cap)
2005-11-10,429.653
2005-11-11,431.863
2005-11-14,431.02
2005-11-15,429.145
2005-11-16,429.275
2005-11-17,433.989
2005-11-18,436.072
2005-11-21,438.476
2005-11-22,439.035
2005-11-23,442.038
2005-11-24,441.922
2005-11-25,442.085
2005-11-28,440.635
2005-11-29,440.261
2005-11-30,438.304
2005-12-01,442.835
2005-12-02,444.872
2005-12-05,445.042
2005-12-06,446.242
2005-12-07,444.882
2005-12-08,444.879
2005-12-09,446.139
2005-12-12,449.004
2005-12-13,450.593
2005-12-14,452.665
2005-12-15,450.504
2005-12-16,451.545
2005-12-19,450.311
2005-12-20,449.841
2005-12-21,451.097
2005-12-22,452.835
2005-12-23,453.337
2005-12-26,453.616
2005-12-27,451.174
2005-12-28,452.401
2005-12-29,452.151
2005-12-30,449.192
2006-01-02,449.689
2006-01-03,457.689
2006-01-04,462.937
2006-01-05,463.162
2006-01-06,467.75
2006-01-09,468.499
2006-01-10,466.653
2006-01-11,469.347
2006-01-12,468.207
2006-01-13,467.89
2006-01-16,468.336
2006-01-17,463.916
2006-01-18,459.984
2006-01-19,464.405
2006-01-20,459.508
2006-01-23,461.052
2006-01-24,462.301
2006-01-25,463.34
2006-01-26,466.892
2006-01-27,470.677
2006-01-30,470.631
2006-01-31,471.404
2006-02-01,472.004
2006-02-02,468.397
2006-02-03,465.132
2006-02-06,466.237
2006-02-07,463.231
2006-02-08,462.533
2006-02-09,464.62
2006-02-10,463.864
2006-02-13,461.73
2006-02-14,464.328
2006-02-15,465.161
2006-02-16,467.898
2006-02-17,467.906
2006-02-20,468.403
2006-02-21,468.387
2006-02-22,470.311
2006-02-23,471.654
2006-02-24,472.225
2006-02-27,474.455
2006-02-28,470.903
2006-03-01,473.55
2006-03-02,473.069
2006-03-03,471.986
2006-03-06,470.885
2006-03-07,466.49
2006-03-08,465.389
2006-03-09,466.538
2006-03-10,468.248
2006-03-13,471.751
2006-03-14,476.008
2006-03-15,478.21
2006-03-16,479.801
2006-03-17,481.354
2006-03-20,481.978
2006-03-21,478.991
2006-03-22,480.519
2006-03-23,478.24
2006-03-24,480.103
2006-03-27,479.74
2006-03-28,478.041
2006-03-29,479.321
2006-03-30,483.394
2006-03-31,481.011
2006-04-03,484.405
2006-04-04,487.17
2006-04-05,489.289
2006-04-06,490.381
2006-04-07,486.158
2006-04-10,486.361
2006-04-11,482.943
2006-04-12,481.59
2006-04-13,482.11
2006-04-14,482.373
2006-04-17,484.152
2006-04-18,489.551
2006-04-19,493.264
2006-04-20,493.538
2006-04-21,495.823
2006-04-24,494.283
2006-04-25,493.765
2006-04-26,495.944
2006-04-27,497.502
2006-04-28,497.265
2006-05-01,498.035
2006-05-02,502.084
2006-05-03,499.703
2006-05-04,502.202
2006-05-05,507.884
2006-05-08,509.33
2006-05-09,510.729
2006-05-10,509.69
2006-05-11,505.676
2006-05-12,498.997
2006-05-15,494.277
2006-05-16,493.153
2006-05-17,485.022
2006-05-18,480.301
2006-05-19,479.041
2006-05-22,472.935
2006-05-23,475.566
2006-05-24,472.389
2006-05-25,476.936
2006-05-26,482.062
2006-05-29,483.023
2006-05-30,477.357
2006-05-31,478.081
2006-06-01,481.436
2006-06-02,485.812
2006-06-05,479.917
2006-06-06,472.497
2006-06-07,469.229
2006-06-08,460.521
2006-06-09,463.543
2006-06-12,458.258
2006-06-13,448.339
2006-06-14,451.057
2006-06-15,460.574
2006-06-16,461.755
2006-06-19,458.518
2006-06-20,458.643
2006-06-21,462.211
2006-06-22,462.282
2006-06-23,461.423
2006-06-26,462.725
2006-06-27,460.741
2006-06-28,460.586
2006-06-29,469.974
2006-06-30,478.069
2006-07-03,481.411
2006-07-04,482.533
2006-07-05,476.207
2006-07-06,478.446
2006-07-07,478.233
2006-07-10,478.704
2006-07-11,477.964
2006-07-12,473.904
2006-07-13,467.714
2006-07-14,462.049
2006-07-17,458.593
2006-07-18,456.938
2006-07-19,465.571
2006-07-20,467.226
2006-07-21,464.178
2006-07-24,469.629
2006-07-25,472.758
2006-07-26,472.858
2006-07-27,476.843
2006-07-28,481.732
2006-07-31,481.45
2006-08-01,478.29
2006-08-02,482.813
2006-08-03,481.714
2006-08-04,484.924
2006-08-07,481.019
2006-08-08,481.174
2006-08-09,482.623
2006-08-10,480.908
2006-08-11,479.734
2006-08-14,481.263
2006-08-15,486.699
2006-08-16,491.776
2006-08-17,492.927
2006-08-18,492.697
2006-08-21,492.297
2006-08-22,492.454
2006-08-23,490.301
2006-08-24,490.085
2006-08-25,489.001
2006-08-28,490.841
2006-08-29,492.175
2006-08-30,494.28
2006-08-31,494.175
2006-09-01,496.567
2006-09-04,499.791
2006-09-05,499.041
2006-09-06,493.673
2006-09-07,488.881
2006-09-08,489.347
2006-09-11,486.361
2006-09-12,490.512
2006-09-13,492.39
2006-09-14,493.528
2006-09-15,493.144
2006-09-18,494.53
2006-09-19,493.575
2006-09-20,494.968
2006-09-21,495.091
2006-09-22,492.726
2006-09-25,493.586
2006-09-26,496.596
2006-09-27,500.106
2006-09-28,501.0
2006-09-29,500.069
2006-10-02,500.959
2006-10-03,499.934
2006-10-04,502.62
2006-10-05,506.339
2006-10-06,504.009
2006-10-09,504.527
2006-10-10,505.476
2006-10-11,504.637
2006-10-12,508.158
2006-10-13,509.874
2006-10-16,512.495
2006-10-17,509.808
2006-10-18,511.303
2006-10-19,512.905
2006-10-20,513.968
2006-10-23,515.507
2006-10-24,515.821
2006-10-25,518.17
2006-10-26,521.385
2006-10-27,519.586
2006-10-30,517.805
2006-10-31,518.923
2006-11-01,518.217
2006-11-02,517.392
2006-11-03,516.734
2006-11-06,521.44
2006-11-07,524.739
2006-11-08,523.853
2006-11-09,522.613
2006-11-10,523.822
2006-11-13,523.237
2006-11-14,525.819
2006-11-15,527.297
2006-11-16,527.844
2006-11-17,526.772
2006-11-20,525.439
2006-11-21,527.051
2006-11-22,530.882
2006-11-23,531.148
2006-11-24,530.668
2006-11-27,525.567
2006-11-28,525.446
2006-11-29,531.84
2006-11-30,533.849
2006-12-01,533.205
2006-12-04,536.443
2006-12-05,538.764
2006-12-06,539.554
2006-12-07,539.389
2006-12-08,539.365
2006-12-11,539.053
2006-12-12,539.553
2006-12-13,540.752
2006-12-14,544.345
2006-12-15,544.599
2006-12-18,543.499
2006-12-19,542.821
2006-12-20,544.67
2006-12-21,543.308
2006-12-22,541.191
2006-12-25,540.941
2006-12-26,541.861
2006-12-27,546.429
2006-12-28,546.802
2006-12-29,545.897
2007-01-01,545.902
2007-01-02,550.223
2007-01-03,548.087
2007-01-04,545.951
2007-01-05,540.411
2007-01-08,540.778
2007-01-09,540.676
2007-01-10,537.705
2007-01-11,541.475
2007-01-12,546.091
2007-01-15,548.657
2007-01-16,547.523
2007-01-17,547.641
2007-01-18,546.852
2007-01-19,548.792
2007-01-22,547.984
2007-01-23,550.265
2007-01-24,553.965
2007-01-25,550.255
2007-01-26,547.021
2007-01-29,547.263
2007-01-30,550.139
2007-01-31,551.446
2007-02-01,556.761
2007-02-02,557.66
2007-02-05,556.683
2007-02-06,558.743
2007-02-07,560.531
2007-02-08,558.511
2007-02-09,557.462
2007-02-12,554.332
2007-02-13,558.277
2007-02-14,564.631
2007-02-15,566.712
2007-02-16,566.07
2007-02-19,567.098
2007-02-20,567.293
2007-02-21,565.394
2007-02-22,566.299
2007-02-23,567.171
2007-02-26,568.191
2007-02-27,553.84
2007-02-28,548.758
2007-03-01,545.073
2007-03-02,540.995
2007-03-05,531.743
2007-03-06,539.633
2007-03-07,540.899
2007-03-08,546.284
2007-03-09,547.258
2007-03-12,549.35
2007-03-13,542.026
2007-03-14,536.805
2007-03-15,542.487
2007-03-16,541.919
2007-03-19,548.15
2007-03-20,551.937
2007-03-21,557.748
2007-03-22,562.671
2007-03-23,563.449
2007-03-26,562.955
2007-03-27,560.842
2007-03-28,557.809
2007-03-29,560.295
2007-03-30,559.995
2007-04-02,561.319
2007-04-03,566.655
2007-04-04,569.171
2007-04-05,570.899
2007-04-06,570.774
2007-04-09,570.658
2007-04-10,573.969
2007-04-11,572.314
2007-04-12,573.951
2007-04-13,575.851
2007-04-16,582.583
2007-04-17,583.44
2007-04-18,583.904
2007-04-19,581.299
2007-04-20,586.699
2007-04-23,585.716
2007-04-24,584.646
2007-04-25,588.77
2007-04-26,588.256
2007-04-27,587.426
2007-04-30,585.165
2007-05-01,584.466
2007-05-02,588.228
2007-05-03,590.333
2007-05-04,593.562
2007-05-07,596.539
2007-05-08,593.116
2007-05-09,595.768
2007-05-10,589.565
2007-05-11,592.655
2007-05-14,592.877
2007-05-15,593.119
2007-05-16,595.165
2007-05-17,594.28
2007-05-18,597.612
2007-05-21,598.636
2007-05-22,599.397
2007-05-23,601.249
2007-05-24,595.402
2007-05-25,596.408
2007-05-28,597.198
2007-05-29,598.711
2007-05-30,599.472
2007-05-31,603.106
2007-06-01,606.89
2007-06-04,608.716
2007-06-05,606.93
2007-06-06,600.806
2007-06-07,592.877
2007-06-08,592.651
2007-06-11,594.892
2007-06-12,590.376
2007-06-13,594.405
2007-06-14,600.171
2007-06-15,606.343
2007-06-18,607.137
2007-06-19,607.296
2007-06-20,604.516
2007-06-21,604.441
2007-06-22,600.142
2007-06-25,598.244
2007-06-26,596.011
2007-06-27,595.927
2007-06-28,599.321
2007-06-29,601.549
2007-07-02,607.241
2007-07-03,610.712
2007-07-04,612.105
2007-07-05,611.143
2007-07-06,614.123
2007-07-09,616.327
2007-07-10,611.805
2007-07-11,612.485
2007-07-12,620.553
2007-07-13,624.321
2007-07-16,623.772
2007-07-17,623.023
2007-07-18,619.947
2007-07-19,624.332
2007-07-20,620.382
2007-07-23,622.27
2007-07-24,614.06
2007-07-25,610.907
2007-07-26,597.407
2007-07-27,587.519
2007-07-30,590.971
2007-07-31,592.502
2007-08-01,587.419
2007-08-02,590.739
2007-08-03,582.989
2007-08-06,586.06
2007-08-07,589.529
2007-08-08,600.128
2007-08-09,587.655
2007-08-10,577.8
2007-08-13,581.153
2007-08-14,572.84
2007-08-15,563.916
2007-08-16,553.715
2007-08-17,562.28
2007-08-20,567.413
2007-08-21,569.322
2007-08-22,577.025
2007-08-23,580.821
2007-08-24,585.378
2007-08-27,585.015
2007-08-28,575.133
2007-08-29,580.592
2007-08-30,582.522
2007-08-31,591.114
2007-09-03,591.767
2007-09-04,595.249
2007-09-05,589.304
2007-09-06,592.31
2007-09-07,584.964
2007-09-10,581.279
2007-09-11,589.357
2007-09-12,590.978
2007-09-13,594.828
2007-09-14,594.363
2007-09-17,589.682
2007-09-18,598.882
2007-09-19,611.273
2007-09-20,611.796
2007-09-21,613.612
2007-09-24,613.576
2007-09-25,612.922
2007-09-26,615.938
2007-09-27,622.133
2007-09-28,623.033
2007-10-01,629.057
2007-10-02,630.875
2007-10-03,629.699
2007-10-04,629.416
2007-10-05,635.727
2007-10-08,633.04
2007-10-09,637.759
2007-10-10,639.412
2007-10-11,642.071
2007-10-12,641.42
2007-10-15,638.59
2007-10-16,631.949
2007-10-17,634.063
2007-10-18,634.905
2007-10-19,624.406
2007-10-22,618.555
2007-10-23,626.824
2007-10-24,624.746
2007-10-25,628.359
2007-10-26,637.865
2007-10-29,644.019
2007-10-30,640.707
2007-10-31,647.465
2007-11-01,637.069
2007-11-02,634.034
2007-11-05,628.55
2007-11-06,635.318
2007-11-07,628.168
2007-11-08,623.918
2007-11-09,615.844
2007-11-12,605.919
2007-11-13,615.207
2007-11-14,619.544
2007-11-15,610.967
2007-11-16,608.655
2007-11-19,599.016
2007-11-20,604.243
2007-11-21,592.563
2007-11-22,593.992
2007-11-23,600.797
2007-11-26,597.034
2007-11-27,599.23
2007-11-28,610.571
2007-11-29,615.064
2007-11-30,619.103
2007-12-03,616.835
2007-12-04,613.288
2007-12-05,620.416
2007-12-06,625.861
2007-12-07,628.096
2007-12-10,631.579
2007-12-11,624.41
2007-12-12,625.127
2007-12-13,616.133
2007-12-14,608.593
2007-12-17,596.32
2007-12-18,598.028
2007-12-19,596.954
2007-12-20,598.51
2007-12-21,607.76
2007-12-24,612.039
2007-12-25,613.09
2007-12-26,615.402
2007-12-27,613.002
2007-12-28,614.53
2007-12-31,612.413
2008-01-01,612.433
2008-01-02,608.278
2008-01-03,607.283
2008-01-04,595.813
2008-01-07,592.732
2008-01-08,590.031
2008-01-09,591.376
2008-01-10,591.143
2008-01-11,585.982
2008-01-14,591.155
2008-01-15,577.59
2008-01-16,566.512
2008-01-17,559.048
2008-01-18,555.047
2008-01-21,536.824
2008-01-22,533.932
2008-01-23,536.672
2008-01-24,552.905
2008-01-25,554.14
2008-01-28,554.408
2008-01-29,560.353
2008-01-30,556.71
2008-01-31,562.395
2008-02-01,571.43
2008-02-04,571.599
2008-02-05,554.349
2008-02-06,549.443
2008-02-07,546.038
2008-02-08,545.386
2008-02-11,544.743
2008-02-12,553.817
2008-02-13,557.035
2008-02-14,558.567
2008-02-15,556.266
2008-02-18,558.926
2008-02-19,562.206
2008-02-20,558.016
2008-02-21,560.35
2008-02-22,560.682
2008-02-25,569.216
2008-02-26,575.195
2008-02-27,580.033
2008-02-28,575.759
2008-02-29,564.249
2008-03-03,558.28
2008-03-04,554.797
2008-03-05,559.656
2008-03-06,554.623
2008-03-07,546.827
2008-03-10,538.51
2008-03-11,550.201
2008-03-12,554.54
2008-03-13,551.995
2008-03-14,544.546
2008-03-17,531.786
2008-03-18,548.735
2008-03-19,540.602
2008-03-20,540.879
2008-03-21,542.106
2008-03-24,546.752
2008-03-25,559.363
2008-03-26,559.43
2008-03-27,558.401
2008-03-28,556.048
2008-03-31,556.222
2008-04-01,567.22
2008-04-02,573.285
2008-04-03,575.064
2008-04-04,577.692
2008-04-07,580.672
2008-04-08,576.351
2008-04-09,572.846
2008-04-10,574.42
2008-04-11,568.298
2008-04-14,563.95
2008-04-15,566.26
2008-04-16,579.109
2008-04-17,578.562
2008-04-18,584.42
2008-04-21,587.936
2008-04-22,584.905
2008-04-23,585.553
2008-04-24,584.135
2008-04-25,589.166
2008-04-28,590.799
2008-04-29,587.252
2008-04-30,587.659
2008-05-01,590.179
2008-05-02,596.168
2008-05-05,596.197
2008-05-06,599.171
2008-05-07,593.984
2008-05-08,594.953
2008-05-09,590.039
2008-05-12,594.855
2008-05-13,595.49
2008-05-14,597.39
2008-05-15,603.36
2008-05-16,608.097
2008-05-19,610.81
2008-05-20,605.667
2008-05-21,600.516
2008-05-22,600.572
2008-05-23,594.031
2008-05-26,591.341
2008-05-27,591.729
2008-05-28,592.786
2008-05-29,595.063
2008-05-30,597.511
2008-06-02,594.061
2008-06-03,590.758
2008-06-04,588.425
2008-06-05,593.97
2008-06-06,586.245
2008-06-09,582.786
2008-06-10,574.217
2008-06-11,568.394
2008-06-12,565.926
2008-06-13,570.112
2008-06-16,573.536
2008-06-17,574.581
2008-06-18,570.195
2008-06-19,567.25
2008-06-20,559.493
2008-06-23,556.859
2008-06-24,555.243
2008-06-25,558.709
2008-06-26,549.767
2008-06-27,546.926
2008-06-30,548.646
2008-07-01,544.347
2008-07-02,537.782
2008-07-03,535.524
2008-07-04,533.338
2008-07-07,533.119
2008-07-08,532.64
2008-07-09,532.075
2008-07-10,531.449
2008-07-11,526.848
2008-07-14,525.542
2008-07-15,517.87
2008-07-16,522.657
2008-07-17,531.35
2008-07-18,531.706
2008-07-21,535.148
2008-07-22,537.758
2008-07-23,541.32
2008-07-24,533.611
2008-07-25,531.311
2008-07-28,526.148
2008-07-29,528.256
2008-07-30,537.186
2008-07-31,534.571
2008-08-01,528.787
2008-08-04,522.964
2008-08-05,530.107
2008-08-06,534.036
2008-08-07,527.927
2008-08-08,528.831
2008-08-11,533.051
2008-08-12,528.218
2008-08-13,522.541
2008-08-14,525.12
2008-08-15,522.98
2008-08-18,519.713
2008-08-19,511.496
2008-08-20,515.56
2008-08-21,517.105
2008-08-22,520.516
2008-08-25,515.559
2008-08-26,514.098
2008-08-27,518.047
2008-08-28,524.14
2008-08-29,523.283
2008-09-01,518.843
2008-09-02,516.07
2008-09-03,511.653
2008-09-04,498.008
2008-09-05,492.379
2008-09-08,504.039
2008-09-09,490.71
2008-09-10,489.962
2008-09-11,488.502
2008-09-12,496.42
2008-09-15,478.624
2008-09-16,473.176
2008-09-17,459.516
2008-09-18,468.346
2008-09-19,497.164
2008-09-22,490.274
2008-09-23,483.566
2008-09-24,481.69
2008-09-25,488.449
2008-09-26,483.882
2008-09-29,450.802
2008-09-30,458.091
2008-10-01,458.732
2008-10-02,442.268
2008-10-03,440.28
2008-10-06,413.26
2008-10-07,400.966
2008-10-08,385.389
2008-10-09,370.271
2008-10-10,352.092
2008-10-13,384.883
2008-10-14,396.045
2008-10-15,367.931
2008-10-16,360.55
2008-10-17,364.842
2008-10-20,379.714
2008-10-21,373.012
2008-10-22,348.665
2008-10-23,347.77
2008-10-24,331.747
2008-10-27,317.522
2008-10-28,339.601
2008-10-29,352.189
2008-10-30,365.11
2008-10-31,367.432
2008-11-03,369.746
2008-11-04,386.952
2008-11-05,378.369
2008-11-06,355.735
2008-11-07,361.181
2008-11-10,362.796
2008-11-11,349.148
2008-11-12,335.347
2008-11-13,343.19
2008-11-14,338.573
2008-11-17,330.789
2008-11-18,330.608
2008-11-19,316.098
2008-11-20,297.142
2008-11-21,305.52
2008-11-24,325.683
2008-11-25,331.473
2008-11-26,337.093
2008-11-27,340.596
2008-11-28,343.526
2008-12-01,320.842
2008-12-02,325.887
2008-12-03,330.815
2008-12-04,325.263
2008-12-05,326.352
2008-12-08,345.004
2008-12-09,342.512
2008-12-10,348.013
2008-12-11,346.064
2008-12-12,342.631
2008-12-15,345.356
2008-12-16,354.953
2008-12-17,359.681
2008-12-18,356.895
2008-12-19,352.034
2008-12-22,346.211
2008-12-23,344.034
2008-12-24,343.866
2008-12-25,344.241
2008-12-26,345.698
2008-12-29,348.828
2008-12-30,354.575
2008-12-31,356.146
2009-01-01,356.215
2009-01-02,366.057
2009-01-05,366.888
2009-01-06,368.941
2009-01-07,364.771
2009-01-08,363.412
2009-01-09,357.418
2009-01-12,349.342
2009-01-13,344.6
2009-01-14,334.611
2009-01-15,330.544
2009-01-16,335.598
2009-01-19,333.182
2009-01-20,319.238
2009-01-21,324.687
2009-01-22,321.852
2009-01-23,319.674
2009-01-26,325.998
2009-01-27,330.586
2009-01-28,340.049
2009-01-29,332.684
2009-01-30,325.827
2009-02-02,321.653
2009-02-03,327.367
2009-02-04,329.67
2009-02-05,331.469
2009-02-06,339.025
2009-02-09,341.644
2009-02-10,330.73
2009-02-11,329.876
2009-02-12,326.68
2009-02-13,327.154
2009-02-16,324.675
2009-02-17,311.036
2009-02-18,309.01
2009-02-19,308.973
2009-02-20,301.784
2009-02-23,296.816
2009-02-24,300.094
2009-02-25,298.92
2009-02-26,298.962
2009-02-27,294.126
2009-03-02,279.662
2009-03-03,276.745
2009-03-04,283.853
2009-03-05,275.834
2009-03-06,274.851
2009-03-09,271.573
2009-03-10,285.531
2009-03-11,288.224
2009-03-12,293.603
2009-03-13,298.168
2009-03-16,302.033
2009-03-17,306.893
2009-03-18,310.656
2009-03-19,316.523
2009-03-20,311.62
2009-03-23,327.418
2009-03-24,325.418
2009-03-25,327.7
2009-03-26,333.032
2009-03-27,326.624
2009-03-30,313.562
2009-03-31,318.515
2009-04-01,323.575
2009-04-02,337.982
2009-04-03,339.016
2009-04-06,337.151
2009-04-07,331.283
2009-04-08,331.955
2009-04-09,342.493
2009-04-10,342.912
2009-04-13,344.774
2009-04-14,343.483
2009-04-15,343.977
2009-04-16,348.572
2009-04-17,350.286
2009-04-20,338.367
2009-04-21,340.597
2009-04-22,341.2
2009-04-23,344.309
2009-04-24,351.347
2009-04-27,348.44
2009-04-28,344.304
2009-04-29,352.793
2009-04-30,356.406
2009-05-01,357.551
2009-05-04,369.049
2009-05-05,369.673
2009-05-06,374.659
2009-05-07,374.671
2009-05-08,382.283
2009-05-11,378.731
2009-05-12,378.059
2009-05-13,369.78
2009-05-14,369.63
2009-05-15,370.145
2009-05-18,377.053
2009-05-19,382.273
2009-05-20,385.113
2009-05-21,378.608
2009-05-22,380.267
2009-05-25,380.858
2009-05-26,385.99
2009-05-27,384.781
2009-05-28,386.279
2009-05-29,392.341
2009-06-01,402.855
2009-06-02,404.494
2009-06-03,397.88
2009-06-04,398.873
2009-06-05,397.878
2009-06-08,394.487
2009-06-09,397.086
2009-06-10,399.956
2009-06-11,403.457
2009-06-12,402.54
2009-06-15,392.08
2009-06-16,388.745
2009-06-17,385.121
2009-06-18,386.996
2009-06-19,389.666
2009-06-22,379.768
2009-06-23,378.684
2009-06-24,384.373
2009-06-25,387.23
2009-06-26,390.208
2009-06-29,392.89
2009-06-30,390.299
2009-07-01,394.234
2009-07-02,384.868
2009-07-03,384.573
2009-07-06,381.575
2009-07-07,377.632
2009-07-08,373.912
2009-07-09,376.028
2009-07-10,373.838
2009-07-13,377.837
2009-07-14,382.77
2009-07-15,393.913
2009-07-16,397.351
2009-07-17,398.613
2009-07-20,404.817
2009-07-21,408.292
2009-07-22,408.262
2009-07-23,416.17
2009-07-24,417.271
2009-07-27,419.591
2009-07-28,418.33
2009-07-29,415.816
2009-07-30,422.014
2009-07-31,424.793
2009-08-03,433.568
2009-08-04,433.755
2009-08-05,431.71
2009-08-06,430.944
2009-08-07,432.206
2009-08-10,431.235
2009-08-11,426.841
2009-08-12,429.993
2009-08-13,435.42
2009-08-14,432.722
2009-08-17,420.161
2009-08-18,424.412
2009-08-19,426.354
2009-08-20,431.704
2009-08-21,438.495
2009-08-24,442.084
2009-08-25,442.945
2009-08-26,441.151
2009-08-27,440.399
2009-08-28,443.9
2009-08-31,440.163
2009-09-01,433.564
2009-09-02,430.21
2009-09-03,432.748
2009-09-04,437.515
2009-09-07,441.787
2009-09-08,447.572
2009-09-09,450.332
2009-09-10,453.826
2009-09-11,455.913
2009-09-14,455.029
2009-09-15,456.189
2009-09-16,464.005
2009-09-17,465.847
2009-09-18,464.765
2009-09-21,461.239
2009-09-22,466.451
2009-09-23,464.273
2009-09-24,458.303
2009-09-25,455.887
2009-09-28,460.089
2009-09-29,459.914
2009-09-30,460.498
2009-10-01,451.413
2009-10-02,446.115
2009-10-05,450.247
2009-10-06,459.376
2009-10-07,460.142
2009-10-08,466.065
2009-10-09,467.276
2009-10-12,469.731
2009-10-13,468.436
2009-10-14,477.098
2009-10-15,478.794
2009-10-16,474.475
2009-10-19,480.354
2009-10-20,478.409
2009-10-21,477.305
2009-10-22,476.901
2009-10-23,473.695
2009-10-26,468.744
2009-10-27,464.514
2009-10-28,454.611
2009-10-29,461.671
2009-10-30,453.475
2009-11-02,454.39
2009-11-03,452.065
2009-11-04,457.659
2009-11-05,462.612
2009-11-06,464.406
2009-11-09,475.1
2009-11-10,475.054
2009-11-11,477.647
2009-11-12,473.38
2009-11-13,475.78
2009-11-16,483.223
2009-11-17,481.028
2009-11-18,481.971
2009-11-19,474.116
2009-11-20,471.697
2009-11-23,479.719
2009-11-24,477.38
2009-11-25,481.618
2009-11-26,474.651
2009-11-27,469.944
2009-11-30,472.328
2009-12-01,481.847
2009-12-02,483.115
2009-12-03,482.224
2009-12-04,481.457
2009-12-07,480.02
2009-12-08,474.342
2009-12-09,473.083
2009-12-10,475.115
2009-12-11,476.162
2009-12-14,479.936
2009-12-15,477.179
2009-12-16,479.909
2009-12-17,471.464
2009-12-18,470.723
2009-12-21,474.687
2009-12-22,476.454
2009-12-23,479.709
2009-12-24,482.414
2009-12-25,482.217
2009-12-28,484.448
2009-12-29,485.046
2009-12-30,482.689
2009-12-31,482.248
2010-01-01,482.248
2010-01-04,490.743
2010-01-05,492.68
2010-01-06,493.408
2010-01-07,492.732
2010-01-08,494.782
2010-01-11,498.746
2010-01-12,495.485
2010-01-13,495.747
2010-01-14,498.113
2010-01-15,493.548
2010-01-18,494.584
2010-01-19,496.474
2010-01-20,488.743
2010-01-21,481.413
2010-01-22,474.216
2010-01-25,473.589
2010-01-26,470.268
2010-01-27,468.596
2010-01-28,465.054
2010-01-29,461.501
2010-02-01,465.074
2010-02-02,471.12
2010-02-03,469.818
2010-02-04,456.492
2010-02-05,450.776
2010-02-08,449.583
2010-02-09,453.595
2010-02-10,454.075
2010-02-11,457.223
2010-02-12,456.856
2010-02-15,457.111
2010-02-16,463.913
2010-02-17,468.017
2010-02-18,469.76
2010-02-19,467.557
2010-02-22,470.16
2010-02-23,465.921
2010-02-24,467.257
2010-02-25,463.351
2010-02-26,467.551
2010-03-01,470.969
2010-03-02,474.991
2010-03-03,478.387
2010-03-04,477.523
2010-03-05,483.754
2010-03-08,486.043
2010-03-09,485.854
2010-03-10,488.657
2010-03-11,489.362
2010-03-12,491.245
2010-03-15,488.71
2010-03-16,493.483
2010-03-17,497.612
2010-03-18,495.258
2010-03-19,492.897
2010-03-22,493.371
2010-03-23,496.344
2010-03-24,492.441
2010-03-25,492.848
2010-03-26,493.691
2010-03-29,497.404
2010-03-30,497.98
2010-03-31,497.86
2010-04-01,503.235
2010-04-02,503.538
2010-04-05,505.726
2010-04-06,506.177
2010-04-07,504.802
2010-04-08,503.652
2010-04-09,508.51
2010-04-12,510.553
2010-04-13,508.898
2010-04-14,514.571
2010-04-15,515.569
2010-04-16,507.574
2010-04-19,504.672
2010-04-20,509.249
2010-04-21,508.567
2010-04-22,505.813
2010-04-23,508.527
2010-04-26,510.415
2010-04-27,500.054
2010-04-28,496.227
2010-04-29,501.957
2010-04-30,498.957
2010-05-03,499.71
2010-05-04,487.541
2010-05-05,481.59
2010-05-06,468.612
2010-05-07,458.029
2010-05-10,480.185
2010-05-11,476.707
2010-05-12,482.442
2010-05-13,480.748
2010-05-14,469.317
2010-05-17,465.312
2010-05-18,463.884
2010-05-19,456.254
2010-05-20,442.923
2010-05-21,446.843
2010-05-24,443.823
2010-05-25,435.897
2010-05-26,439.453
2010-05-27,452.398
2010-05-28,451.649
2010-05-31,452.092
2010-06-01,447.159
2010-06-02,450.938
2010-06-03,456.27
2010-06-04,444.399
2010-06-07,436.029
2010-06-08,437.642
2010-06-09,439.722
2010-06-10,449.59
2010-06-11,452.264
2010-06-14,457.003
2010-06-15,463.745
2010-06-16,465.134
2010-06-17,466.016
2010-06-18,467.308
2010-06-21,470.83
2010-06-22,464.566
2010-06-23,460.708
2010-06-24,455.317
2010-06-25,453.988
2010-06-28,455.447
2010-06-29,441.162
2010-06-30,438.323
2010-07-01,435.898
2010-07-02,436.398
2010-07-05,435.334
2010-07-06,443.0
2010-07-07,450.442
2010-07-08,455.946
2010-07-09,459.087
2010-07-12,459.126
2010-07-13,465.859
2010-07-14,467.633
2010-07-15,467.396
2010-07-16,458.396
2010-07-19,457.95
2010-07-20,460.045
2010-07-21,458.905
2010-07-22,467.427
2010-07-23,470.624
2010-07-26,475.385
2010-07-27,476.167
2010-07-28,475.689
2010-07-29,475.524
2010-07-30,474.128
2010-08-02,485.534
2010-08-03,485.646
2010-08-04,485.76
2010-08-05,485.975
2010-08-06,485.691
2010-08-09,488.189
2010-08-10,482.622
2010-08-11,469.669
2010-08-12,466.857
2010-08-13,466.233
2010-08-16,467.573
2010-08-17,472.824
2010-08-18,473.226
2010-08-19,468.579
2010-08-20,463.388
2010-08-23,463.105
2010-08-24,457.133
2010-08-25,454.575
2010-08-26,456.087
2010-08-27,460.773
2010-08-30,458.94
2010-08-31,457.742
2010-09-01,470.344
2010-09-02,473.524
2010-09-03,478.597
2010-09-06,480.897
2010-09-07,475.977
2010-09-08,477.791
2010-09-09,481.089
2010-09-10,482.193
2010-09-13,489.298
2010-09-14,490.775
2010-09-15,491.343
2010-09-16,490.149
2010-09-17,490.111
2010-09-20,496.351
2010-09-21,495.587
2010-09-22,496.274
