Date,BELGIUM IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-13,374.748
2010-09-14,377.474
2010-09-15,378.747
2010-09-16,378.888
2010-09-17,375.577
2010-09-20,380.496
2010-09-21,383.568
2010-09-22,387.228
2010-09-23,382.564
2010-09-24,391.166
2010-09-27,390.424
2010-09-28,393.172
2010-09-29,393.776
2010-09-30,393.545
2010-10-01,395.305
2010-10-04,390.89
2010-10-05,400.828
2010-10-06,404.07
2010-10-07,402.656
2010-10-08,403.034
2010-10-11,404.161
2010-10-12,400.255
2010-10-13,409.96
2010-10-14,413.531
2010-10-15,410.569
2010-10-18,412.255
2010-10-19,406.658
2010-10-20,411.293
2010-10-21,413.837
2010-10-22,410.718
2010-10-25,413.346
2010-10-26,409.19
2010-10-27,404.34
2010-10-28,407.149
2010-10-29,405.697
2010-11-01,407.127
2010-11-02,412.674
2010-11-03,408.908
2010-11-04,421.369
2010-11-05,412.553
2010-11-08,408.372
2010-11-09,411.609
2010-11-10,402.835
2010-11-11,394.926
2010-11-12,395.568
2010-11-15,395.975
2010-11-16,388.805
2010-11-17,389.921
2010-11-18,397.038
2010-11-19,397.366
2010-11-22,390.686
2010-11-23,376.335
2010-11-24,376.428
2010-11-25,377.572
2010-11-26,370.039
2010-11-29,359.237
2010-11-30,354.528
2010-12-01,364.173
2010-12-02,374.076
2010-12-03,379.656
2010-12-06,374.522
2010-12-07,377.568
2010-12-08,373.076
2010-12-09,375.367
2010-12-10,375.6
2010-12-13,380.155
2010-12-14,380.416
2010-12-15,377.245
2010-12-16,371.757
2010-12-17,368.554
2010-12-20,368.823
2010-12-21,372.398
2010-12-22,372.282
2010-12-23,371.18
2010-12-24,371.986
2010-12-27,369.175
2010-12-28,368.339
2010-12-29,370.685
2010-12-30,372.201
2010-12-31,375.221
2011-01-03,382.845
2011-01-04,385.428
2011-01-05,378.104
2011-01-06,373.873
2011-01-07,369.674
2011-01-10,361.559
2011-01-11,363.881
2011-01-12,374.694
2011-01-13,384.353
2011-01-14,385.214
2011-01-17,383.992
2011-01-18,392.126
2011-01-19,393.789
2011-01-20,391.279
2011-01-21,401.507
2011-01-24,406.157
2011-01-25,404.918
2011-01-26,404.795
2011-01-27,408.338
2011-01-28,402.114
2011-01-31,402.319
2011-02-01,412.291
2011-02-02,413.387
2011-02-03,407.077
2011-02-04,407.148
2011-02-07,409.457
2011-02-08,415.032
2011-02-09,415.682
2011-02-10,409.763
2011-02-11,408.894
2011-02-14,408.499
2011-02-15,411.196
2011-02-16,417.733
2011-02-17,424.012
2011-02-18,423.894
2011-02-21,417.481
2011-02-22,416.037
2011-02-23,414.967
2011-02-24,413.028
2011-02-25,414.505
2011-02-28,417.903
2011-03-01,419.073
2011-03-02,419.805
2011-03-03,419.05
2011-03-04,424.251
2011-03-07,423.272
2011-03-08,420.263
2011-03-09,419.041
2011-03-10,414.969
2011-03-11,413.892
2011-03-14,418.821
2011-03-15,405.052
2011-03-16,396.408
2011-03-17,405.312
2011-03-18,410.662
2011-03-21,420.759
2011-03-22,419.084
2011-03-23,419.141
2011-03-24,424.369
2011-03-25,422.096
2011-03-28,421.169
2011-03-29,421.166
2011-03-30,423.217
2011-03-31,422.872
2011-04-01,424.611
2011-04-04,430.734
2011-04-05,428.877
2011-04-06,437.512
2011-04-07,438.778
2011-04-08,444.561
2011-04-11,445.284
2011-04-12,441.953
2011-04-13,445.667
2011-04-14,441.103
2011-04-15,440.974
2011-04-18,429.319
2011-04-19,434.601
2011-04-20,445.923
2011-04-21,448.493
2011-04-22,448.493
2011-04-25,448.17
2011-04-26,453.185
2011-04-27,454.971
2011-04-28,462.73
2011-04-29,463.193
2011-05-02,467.925
2011-05-03,463.177
2011-05-04,460.531
2011-05-05,453.001
2011-05-06,449.668
2011-05-09,443.016
2011-05-10,453.179
2011-05-11,450.63
2011-05-12,449.885
2011-05-13,451.363
2011-05-16,451.715
2011-05-17,443.682
2011-05-18,445.997
2011-05-19,447.889
2011-05-20,444.838
2011-05-23,433.233
2011-05-24,436.437
2011-05-25,434.375
2011-05-26,434.566
2011-05-27,439.921
2011-05-30,440.175
2011-05-31,447.676
2011-06-01,445.343
2011-06-02,438.953
2011-06-03,445.84
2011-06-06,444.842
2011-06-07,448.018
2011-06-08,441.783
2011-06-09,441.699
2011-06-10,432.477
2011-06-13,432.363
2011-06-14,439.244
2011-06-15,429.461
2011-06-16,421.825
2011-06-17,429.93
2011-06-20,426.035
2011-06-21,433.525
2011-06-22,432.609
2011-06-23,416.633
2011-06-24,416.11
2011-06-27,417.699
2011-06-28,419.975
2011-06-29,429.6
2011-06-30,438.002
2011-07-01,439.609
2011-07-04,442.676
2011-07-05,436.75
2011-07-06,426.797
2011-07-07,431.874
2011-07-08,422.284
2011-07-11,402.444
2011-07-12,399.671
2011-07-13,409.281
2011-07-14,403.318
2011-07-15,402.569
2011-07-18,389.474
2011-07-19,397.366
2011-07-20,406.752
2011-07-21,422.81
2011-07-22,423.548
2011-07-25,418.682
2011-07-26,421.019
2011-07-27,410.816
2011-07-28,407.766
2011-07-29,408.018
2011-08-01,395.649
2011-08-02,385.541
2011-08-03,380.191
2011-08-04,364.785
2011-08-05,357.877
2011-08-08,342.615
2011-08-09,353.613
2011-08-10,343.607
2011-08-11,353.191
2011-08-12,370.909
2011-08-15,380.787
2011-08-16,373.194
2011-08-17,374.752
2011-08-18,354.197
2011-08-19,350.139
2011-08-22,350.605
2011-08-23,349.478
2011-08-24,362.578
2011-08-25,358.368
2011-08-26,356.253
2011-08-29,365.533
2011-08-30,364.556
2011-08-31,372.698
2011-09-01,369.152
2011-09-02,359.967
2011-09-05,340.694
2011-09-06,336.217
2011-09-07,345.108
2011-09-08,346.994
2011-09-09,328.052
2011-09-12,314.319
2011-09-13,319.526
2011-09-14,322.692
2011-09-15,332.895
2011-09-16,334.48
2011-09-19,321.388
2011-09-20,326.642
2011-09-21,324.577
2011-09-22,303.095
2011-09-23,305.766
2011-09-26,310.33
2011-09-27,327.162
2011-09-28,325.353
2011-09-29,330.391
2011-09-30,320.146
2011-10-03,308.128
2011-10-04,298.217
2011-10-05,312.417
2011-10-06,322.95
2011-10-07,323.098
2011-10-10,332.796
2011-10-11,331.079
2011-10-12,340.2
2011-10-13,335.211
2011-10-14,341.22
2011-10-17,333.274
2011-10-18,327.91
2011-10-19,331.207
2011-10-20,320.961
2011-10-21,332.772
2011-10-24,335.077
2011-10-25,331.654
2011-10-26,330.348
2011-10-27,352.064
2011-10-28,350.125
2011-10-31,335.59
2011-11-01,314.435
2011-11-02,319.061
2011-11-03,324.972
2011-11-04,319.929
2011-11-07,317.487
2011-11-08,320.534
2011-11-09,310.386
2011-11-10,307.381
2011-11-11,319.367
2011-11-14,313.337
2011-11-15,306.416
2011-11-16,304.391
2011-11-17,299.782
2011-11-18,294.919
2011-11-21,284.214
2011-11-22,282.053
2011-11-23,275.464
2011-11-24,274.38
2011-11-25,273.5
2011-11-28,287.722
2011-11-29,287.287
2011-11-30,299.079
2011-12-01,295.469
2011-12-02,299.678
2011-12-05,306.927
2011-12-06,300.943
2011-12-07,299.936
2011-12-08,291.481
2011-12-09,296.954
2011-12-12,285.661
2011-12-13,282.179
2011-12-14,274.112
2011-12-15,275.993
2011-12-16,279.045
2011-12-19,277.347
2011-12-20,286.566
2011-12-21,282.249
2011-12-22,283.971
2011-12-23,284.694
2011-12-26,284.694
2011-12-27,284.888
2011-12-28,281.165
2011-12-29,282.784
2011-12-30,286.29
2012-01-02,289.61
2012-01-03,297.374
2012-01-04,290.83
2012-01-05,283.888
2012-01-06,282.561
2012-01-09,280.311
2012-01-10,286.338
2012-01-11,287.524
2012-01-12,289.501
2012-01-13,286.642
2012-01-16,286.322
2012-01-17,291.728
2012-01-18,294.158
2012-01-19,302.157
2012-01-20,304.618
2012-01-23,311.94
2012-01-24,308.256
2012-01-25,308.218
2012-01-26,321.219
2012-01-27,319.592
2012-01-30,312.638
2012-01-31,313.147
2012-02-01,323.677
2012-02-02,323.964
2012-02-03,327.679
2012-02-06,325.661
2012-02-07,328.951
2012-02-08,328.481
2012-02-09,331.361
2012-02-10,323.548
2012-02-13,328.829
2012-02-14,322.145
2012-02-15,318.813
2012-02-16,322.644
2012-02-17,329.477
2012-02-20,336.457
2012-02-21,334.542
2012-02-22,328.644
2012-02-23,328.043
2012-02-24,334.116
2012-02-27,331.012
2012-02-28,333.707
2012-02-29,334.86
2012-03-01,335.549
2012-03-02,333.886
2012-03-05,331.398
2012-03-06,317.551
2012-03-07,322.188
2012-03-08,327.895
2012-03-09,325.952
2012-03-12,326.11
2012-03-13,330.64
2012-03-14,329.633
2012-03-15,334.202
2012-03-16,340.132
2012-03-19,343.94
2012-03-20,339.624
2012-03-21,336.363
2012-03-22,332.495
2012-03-23,338.348
2012-03-26,343.866
2012-03-27,341.424
2012-03-28,336.708
2012-03-29,332.185
2012-03-30,337.24
2012-04-02,340.484
2012-04-03,337.801
2012-04-04,320.529
2012-04-05,317.867
2012-04-06,317.867
2012-04-09,318.049
2012-04-10,310.767
2012-04-11,314.836
2012-04-12,319.986
2012-04-13,313.312
2012-04-16,310.297
2012-04-17,320.878
2012-04-18,313.995
2012-04-19,311.141
2012-04-20,313.496
2012-04-23,303.478
2012-04-24,310.677
2012-04-25,317.507
2012-04-26,313.65
2012-04-27,317.865
2012-04-30,316.518
2012-05-01,316.267
2012-05-02,312.693
2012-05-03,308.364
2012-05-04,303.006
2012-05-07,303.068
2012-05-08,303.49
2012-05-09,299.437
2012-05-10,305.393
2012-05-11,304.486
2012-05-14,294.106
2012-05-15,287.554
2012-05-16,286.214
2012-05-17,281.862
2012-05-18,280.738
2012-05-21,285.272
2012-05-22,293.261
2012-05-23,281.335
2012-05-24,283.815
2012-05-25,283.031
2012-05-28,283.839
2012-05-29,285.536
2012-05-30,278.782
2012-05-31,276.52
2012-06-01,271.589
2012-06-04,274.425
2012-06-05,274.175
2012-06-06,282.602
2012-06-07,286.128
2012-06-08,281.305
2012-06-11,282.132
2012-06-12,279.664
2012-06-13,279.308
2012-06-14,281.186
2012-06-15,284.984
2012-06-18,282.083
2012-06-19,290.837
2012-06-20,292.457
2012-06-21,288.851
2012-06-22,284.585
2012-06-25,278.457
2012-06-26,276.678
2012-06-27,278.565
2012-06-28,278.716
2012-06-29,296.371
2012-07-02,297.503
2012-07-03,301.277
2012-07-04,299.211
2012-07-05,293.121
2012-07-06,286.541
2012-07-09,284.309
2012-07-10,286.113
2012-07-11,285.884
2012-07-12,281.459
2012-07-13,285.698
2012-07-16,286.549
2012-07-17,286.753
2012-07-18,292.661
2012-07-19,296.069
2012-07-20,288.878
2012-07-23,278.948
2012-07-24,276.902
2012-07-25,279.055
2012-07-26,290.863
2012-07-27,298.937
2012-07-30,299.732
2012-07-31,296.096
2012-08-01,296.723
2012-08-02,285.903
2012-08-03,298.134
2012-08-06,305.55
2012-08-07,306.617
2012-08-08,304.194
2012-08-09,304.921
2012-08-10,304.438
2012-08-13,304.483
2012-08-14,305.972
2012-08-15,304.94
2012-08-16,310.08
2012-08-17,311.325
2012-08-20,309.941
2012-08-21,314.989
2012-08-22,312.495
2012-08-23,313.019
2012-08-24,309.475
2012-08-27,312.373
2012-08-28,310.19
2012-08-29,309.187
2012-08-30,305.018
2012-08-31,309.963
2012-09-03,311.468
2012-09-04,309.172
2012-09-05,310.065
2012-09-06,318.569
2012-09-07,328.068
2012-09-10,328.124
2012-09-11,330.733
2012-09-12,337.644
2012-09-13,336.327
2012-09-14,348.853
2012-09-17,348.984
2012-09-18,340.856
2012-09-19,341.658
2012-09-20,338.175
2012-09-21,341.801
2012-09-24,338.796
2012-09-25,340.536
2012-09-26,329.449
2012-09-27,332.369
2012-09-28,327.709
2012-10-01,332.852
2012-10-02,333.934
2012-10-03,332.562
2012-10-04,336.341
2012-10-05,341.529
2012-10-08,334.679
2012-10-09,330.24
2012-10-10,327.143
2012-10-11,330.725
2012-10-12,331.054
2012-10-15,331.861
2012-10-16,336.777
2012-10-17,341.934
2012-10-18,340.458
2012-10-19,334.814
2012-10-22,334.237
2012-10-23,326.779
2012-10-24,329.052
2012-10-25,328.185
2012-10-26,329.663
2012-10-29,326.807
2012-10-30,332.379
2012-10-31,330.782
2012-11-01,333.152
2012-11-02,332.085
2012-11-05,328.055
2012-11-06,332.308
2012-11-07,326.786
2012-11-08,326.719
2012-11-09,324.561
2012-11-12,324.607
2012-11-13,324.432
2012-11-14,322.999
2012-11-15,321.61
2012-11-16,315.462
2012-11-19,324.586
2012-11-20,325.504
2012-11-21,329.389
2012-11-22,333.821
2012-11-23,339.313
2012-11-26,338.639
2012-11-27,339.746
2012-11-28,339.616
2012-11-29,348.675
2012-11-30,346.369
2012-12-03,348.126
2012-12-04,349.841
2012-12-05,350.258
2012-12-06,348.424
2012-12-07,348.055
2012-12-10,347.109
2012-12-11,349.781
2012-12-12,353.769
2012-12-13,357.133
2012-12-14,360.017
2012-12-17,363.73
2012-12-18,367.875
2012-12-19,371.547
2012-12-20,370.245
2012-12-21,367.345
2012-12-24,367.841
2012-12-25,367.841
2012-12-26,368.593
2012-12-27,370.966
2012-12-28,367.981
2012-12-31,368.63
2013-01-01,368.63
2013-01-02,376.119
2013-01-03,373.527
2013-01-04,371.591
2013-01-07,373.278
2013-01-08,372.547
2013-01-09,375.311
2013-01-10,381.292
2013-01-11,383.331
2013-01-14,384.362
2013-01-15,383.57
2013-01-16,382.722
2013-01-17,391.518
2013-01-18,390.897
2013-01-21,392.533
2013-01-22,392.107
2013-01-23,389.523
2013-01-24,395.494
2013-01-25,400.899
2013-01-28,402.715
2013-01-29,401.462
2013-01-30,402.65
2013-01-31,401.092
2013-02-01,409.618
2013-02-04,397.463
2013-02-05,397.853
2013-02-06,395.76
2013-02-07,390.814
2013-02-08,394.134
2013-02-11,392.734
2013-02-12,397.231
2013-02-13,399.927
2013-02-14,397.174
2013-02-15,394.13
2013-02-18,391.934
2013-02-19,398.084
2013-02-20,398.716
2013-02-21,385.682
2013-02-22,388.568
2013-02-25,391.274
2013-02-26,379.645
2013-02-27,385.11
2013-02-28,386.867
2013-03-01,379.599
2013-03-04,378.645
2013-03-05,387.488
2013-03-06,386.247
2013-03-07,391.319
2013-03-08,393.131
2013-03-11,393.767
2013-03-12,394.904
2013-03-13,393.68
2013-03-14,397.098
2013-03-15,397.452
2013-03-18,392.08
2013-03-19,386.157
2013-03-20,388.712
2013-03-21,385.61
2013-03-22,386.363
2013-03-25,379.621
2013-03-26,378.307
2013-03-27,373.772
2013-03-28,377.078
2013-03-29,377.078
2013-04-01,377.254
2013-04-02,380.517
2013-04-03,375.796
2013-04-04,374.503
2013-04-05,373.041
2013-04-08,373.052
2013-04-09,376.655
2013-04-10,386.931
2013-04-11,390.214
2013-04-12,385.997
2013-04-15,381.896
2013-04-16,381.634
2013-04-17,372.494
2013-04-18,374.237
2013-04-19,375.561
2013-04-22,380.54
2013-04-23,389.418
2013-04-24,391.275
2013-04-25,392.982
2013-04-26,391.429
2013-04-29,399.795
2013-04-30,404.149
2013-05-01,404.425
2013-05-02,401.389
2013-05-03,408.948
2013-05-06,407.736
2013-05-07,413.67
2013-05-08,418.171
2013-05-09,415.175
2013-05-10,410.458
2013-05-13,409.733
2013-05-14,409.762
2013-05-15,406.811
2013-05-16,410.583
2013-05-17,408.773
2013-05-20,411.168
2013-05-21,411.463
2013-05-22,413.818
2013-05-23,407.567
2013-05-24,407.676
2013-05-27,410.592
2013-05-28,411.062
2013-05-29,410.894
2013-05-30,413.791
2013-05-31,406.962
2013-06-03,407.679
2013-06-04,409.517
2013-06-05,405.986
2013-06-06,404.597
2013-06-07,409.445
2013-06-10,408.434
2013-06-11,406.181
2013-06-12,406.529
2013-06-13,406.094
2013-06-14,409.663
2013-06-17,413.795
2013-06-18,417.266
2013-06-19,418.48
2013-06-20,400.953
2013-06-21,394.381
2013-06-24,384.868
2013-06-25,388.049
2013-06-26,391.266
2013-06-27,394.007
2013-06-28,391.46
2013-07-01,394.058
2013-07-02,392.383
2013-07-03,389.391
2013-07-04,394.148
2013-07-05,388.743
2013-07-08,393.692
2013-07-09,394.857
2013-07-10,398.269
2013-07-11,409.241
2013-07-12,409.696
2013-07-15,411.899
2013-07-16,412.995
2013-07-17,411.877
2013-07-18,416.507
2013-07-19,419.156
2013-07-22,416.853
2013-07-23,417.094
2013-07-24,421.791
2013-07-25,418.265
2013-07-26,420.545
2013-07-29,419.43
2013-07-30,419.579
2013-07-31,421.612
2013-08-01,426.126
2013-08-02,431.064
2013-08-05,429.324
2013-08-06,426.626
2013-08-07,425.214
2013-08-08,437.052
2013-08-09,437.079
2013-08-12,435.638
2013-08-13,435.026
2013-08-14,436.94
2013-08-15,433.488
2013-08-16,438.631
2013-08-19,436.46
2013-08-20,434.551
2013-08-21,430.136
2013-08-22,433.368
2013-08-23,436.71
2013-08-26,434.341
2013-08-27,424.5
2013-08-28,422.595
2013-08-29,420.409
2013-08-30,413.179
2013-09-02,418.45
2013-09-03,417.419
2013-09-04,414.357
2013-09-05,414.312
2013-09-06,416.547
2013-09-09,420.176
2013-09-10,424.881
2013-09-11,427.434
2013-09-12,427.276
2013-09-13,426.468
2013-09-16,432.303
2013-09-17,430.092
2013-09-18,431.802
2013-09-19,438.524
2013-09-20,439.535
2013-09-23,436.072
2013-09-24,436.812
2013-09-25,438.146
2013-09-26,437.881
2013-09-27,441.839
2013-09-30,437.049
2013-10-01,441.287
2013-10-02,443.122
2013-10-03,442.581
2013-10-04,442.816
2013-10-07,438.874
2013-10-08,440.296
2013-10-09,437.025
2013-10-10,445.226
2013-10-11,443.954
2013-10-14,444.346
2013-10-15,448.245
2013-10-16,451.043
2013-10-17,455.35
2013-10-18,459.991
2013-10-21,461.645
2013-10-22,465.037
2013-10-23,464.713
2013-10-24,465.195
2013-10-25,460.721
2013-10-28,459.405
2013-10-29,463.483
2013-10-30,459.407
2013-10-31,454.265
2013-11-01,449.344
2013-11-04,451.892
2013-11-05,450.052
2013-11-06,454.517
2013-11-07,445.714
2013-11-08,439.524
2013-11-11,443.042
2013-11-12,444.181
2013-11-13,439.024
2013-11-14,439.385
2013-11-15,440.044
2013-11-18,440.498
2013-11-19,441.031
2013-11-20,438.748
2013-11-21,439.218
2013-11-22,440.518
2013-11-25,441.237
2013-11-26,443.255
2013-11-27,447.901
2013-11-28,448.829
2013-11-29,450.766
2013-12-02,445.393
2013-12-03,438.844
2013-12-04,434.437
2013-12-05,432.88
2013-12-06,437.88
2013-12-09,440.473
2013-12-10,441.277
2013-12-11,441.549
2013-12-12,436.017
2013-12-13,434.104
2013-12-16,439.921
2013-12-17,434.879
2013-12-18,438.55
2013-12-19,444.484
2013-12-20,449.081
2013-12-23,453.885
2013-12-24,455.345
2013-12-25,455.345
2013-12-26,456.194
2013-12-27,461.854
2013-12-30,461.304
2013-12-31,460.839
2014-01-01,460.839
2014-01-02,450.171
2014-01-03,453.486
2014-01-06,456.473
2014-01-07,458.582
2014-01-08,465.863
2014-01-09,467.749
2014-01-10,472.001
2014-01-13,475.586
2014-01-14,476.848
2014-01-15,478.436
2014-01-16,478.701
2014-01-17,477.566
2014-01-20,476.909
2014-01-21,474.945
2014-01-22,475.1
2014-01-23,481.493
2014-01-24,471.931
2014-01-27,470.415
2014-01-28,476.256
2014-01-29,470.644
2014-01-30,469.718
2014-01-31,463.976
2014-02-03,456.198
2014-02-04,457.521
2014-02-05,457.286
2014-02-06,465.815
2014-02-07,469.98
2014-02-10,471.788
2014-02-11,477.873
2014-02-12,477.728
2014-02-13,479.619
2014-02-14,480.202
2014-02-17,482.206
2014-02-18,485.128
2014-02-19,485.828
2014-02-20,484.193
2014-02-21,486.817
2014-02-24,490.453
2014-02-25,492.74
2014-02-26,490.337
2014-02-27,488.981
2014-02-28,498.017
2014-03-03,484.043
2014-03-04,494.246
2014-03-05,495.105
2014-03-06,500.671
2014-03-07,496.004
2014-03-10,499.612
2014-03-11,498.421
2014-03-12,498.259
2014-03-13,488.164
2014-03-14,479.2
2014-03-17,488.616
2014-03-18,495.223
2014-03-19,496.851
2014-03-20,490.197
2014-03-21,490.627
2014-03-24,484.705
2014-03-25,488.1
2014-03-26,489.528
2014-03-27,488.772
2014-03-28,492.061
2014-03-31,497.702
2014-04-01,502.09
2014-04-02,501.591
2014-04-03,500.121
2014-04-04,499.636
2014-04-07,497.468
2014-04-08,491.744
2014-04-09,496.176
2014-04-10,495.383
2014-04-11,491.303
2014-04-14,485.68
2014-04-15,481.177
2014-04-16,488.284
2014-04-17,493.441
2014-04-18,493.441
2014-04-21,492.317
2014-04-22,498.53
2014-04-23,497.022
2014-04-24,499.371
2014-04-25,495.216
2014-04-28,494.606
2014-04-29,498.089
2014-04-30,500.477
2014-05-01,500.477
2014-05-02,502.905
2014-05-05,503.057
2014-05-06,505.592
2014-05-07,508.356
2014-05-08,510.71
2014-05-09,506.751
2014-05-12,508.377
2014-05-13,505.413
2014-05-14,507.371
2014-05-15,496.675
2014-05-16,492.014
2014-05-19,492.831
2014-05-20,491.395
2014-05-21,490.428
2014-05-22,490.58
2014-05-23,489.979
2014-05-26,494.468
2014-05-27,495.791
2014-05-28,499.188
2014-05-29,499.873
2014-05-30,501.342
2014-06-02,500.247
2014-06-03,496.944
2014-06-04,496.725
2014-06-05,497.36
2014-06-06,503.109
2014-06-09,503.497
2014-06-10,500.406
2014-06-11,499.305
2014-06-12,499.802
2014-06-13,493.811
2014-06-16,491.753
2014-06-17,492.414
2014-06-18,491.584
2014-06-19,495.84
2014-06-20,491.687
2014-06-23,491.638
2014-06-24,492.105
2014-06-25,486.224
2014-06-26,487.436
2014-06-27,490.416
2014-06-30,491.68
2014-07-01,494.762
2014-07-02,495.516
2014-07-03,498.821
2014-07-04,497.388
2014-07-07,494.54
2014-07-08,491.111
2014-07-09,491.241
2014-07-10,486.058
2014-07-11,484.679
2014-07-14,490.021
2014-07-15,488.778
2014-07-16,492.768
2014-07-17,490.165
2014-07-18,491.242
2014-07-21,490.735
2014-07-22,491.712
2014-07-23,493.934
2014-07-24,495.824
2014-07-25,493.577
2014-07-28,494.213
2014-07-29,487.293
2014-07-30,475.06
2014-07-31,475.441
2014-08-01,472.774
2014-08-04,471.538
2014-08-05,470.42
2014-08-06,469.484
2014-08-07,470.074
2014-08-08,467.085
2014-08-11,471.805
2014-08-12,470.542
2014-08-13,473.311
2014-08-14,474.159
2014-08-15,474.951
2014-08-18,478.405
2014-08-19,480.01
2014-08-20,476.28
2014-08-21,479.831
2014-08-22,477.329
2014-08-25,476.214
2014-08-26,478.393
2014-08-27,481.469
2014-08-28,478.417
2014-08-29,478.102
2014-09-01,475.321
2014-09-02,475.126
2014-09-03,476.343
2014-09-04,473.056
2014-09-05,473.426
2014-09-08,472.081
2014-09-09,467.923
2014-09-10,465.598
2014-09-11,464.758
2014-09-12,464.916
2014-09-15,463.571
2014-09-16,461.191
2014-09-17,465.677
2014-09-18,466.498
2014-09-19,464.456
2014-09-22,464.092
2014-09-23,463.159
2014-09-24,463.351
2014-09-25,459.909
2014-09-26,459.971
2014-09-29,460.102
2014-09-30,460.387
2014-10-01,457.508
2014-10-02,452.587
2014-10-03,451.725
2014-10-06,450.768
2014-10-07,449.005
2014-10-08,450.112
2014-10-09,451.164
2014-10-10,441.001
2014-10-13,440.312
2014-10-14,441.111
2014-10-15,432.334
2014-10-16,428.378
2014-10-17,440.509
2014-10-20,440.116
2014-10-21,447.44
2014-10-22,451.042
2014-10-23,451.263
2014-10-24,455.647
2014-10-27,456.138
2014-10-28,464.676
2014-10-29,467.077
2014-10-30,461.462
2014-10-31,462.541
2014-11-03,457.769
2014-11-04,461.115
2014-11-05,464.171
2014-11-06,460.564
2014-11-07,457.978
2014-11-10,463.019
2014-11-11,464.329
2014-11-12,464.02
2014-11-13,465.829
2014-11-14,466.373
2014-11-17,467.218
2014-11-18,474.957
2014-11-19,476.479
2014-11-20,474.3
2014-11-21,474.487
2014-11-24,476.931
2014-11-25,482.356
2014-11-26,482.736
2014-11-27,481.812
2014-11-28,480.853
2014-12-01,480.899
2014-12-02,479.389
2014-12-03,476.724
2014-12-04,477.714
2014-12-05,477.764
2014-12-08,478.25
2014-12-09,474.263
2014-12-10,472.869
2014-12-11,472.936
2014-12-12,465.085
2014-12-15,457.517
2014-12-16,467.907
2014-12-17,463.86
2014-12-18,468.461
2014-12-19,472.172
2014-12-22,473.861
2014-12-23,475.149
2014-12-24,475.391
2014-12-25,475.391
2014-12-26,474.65
2014-12-29,474.24
2014-12-30,470.703
2014-12-31,469.497
2015-01-01,469.497
2015-01-02,467.412
2015-01-05,456.141
2015-01-06,457.402
2015-01-07,455.4
2015-01-08,460.808
2015-01-09,462.226
2015-01-12,462.271
2015-01-13,466.584
2015-01-14,461.873
2015-01-15,458.878
2015-01-16,460.419
2015-01-19,468.934
2015-01-20,467.195
2015-01-21,467.925
2015-01-22,464.576
2015-01-23,466.379
2015-01-26,475.65
2015-01-27,481.489
2015-01-28,479.233
2015-01-29,478.671
2015-01-30,473.66
2015-02-02,476.916
2015-02-03,488.271
2015-02-04,488.593
2015-02-05,489.236
2015-02-06,485.729
2015-02-09,481.076
2015-02-10,485.797
2015-02-11,485.053
2015-02-12,492.071
2015-02-13,496.669
2015-02-16,494.672
2015-02-17,494.512
2015-02-18,497.4
2015-02-19,501.84
2015-02-20,500.493
2015-02-23,502.651
2015-02-24,501.649
2015-02-25,504.453
2015-02-26,498.846
2015-02-27,496.792
2015-03-02,496.115
2015-03-03,490.969
2015-03-04,489.169
2015-03-05,492.166
2015-03-06,485.077
2015-03-09,481.551
2015-03-10,471.594
2015-03-11,469.149
2015-03-12,469.756
2015-03-13,465.736
2015-03-16,473.328
2015-03-17,469.425
2015-03-18,472.807
2015-03-19,471.874
2015-03-20,482.854
2015-03-23,488.602
2015-03-24,491.382
2015-03-25,493.194
2015-03-26,483.387
2015-03-27,482.319
2015-03-30,486.86
2015-03-31,479.196
2015-04-01,482.529
2015-04-02,492.086
2015-04-03,492.086
2015-04-06,498.913
2015-04-07,496.625
2015-04-08,494.336
2015-04-09,492.39
2015-04-10,495.231
2015-04-13,491.596
2015-04-14,496.801
2015-04-15,492.783
2015-04-16,493.163
2015-04-17,487.361
2015-04-20,492.059
2015-04-21,493.031
2015-04-22,487.881
2015-04-23,492.652
2015-04-24,495.006
2015-04-27,500.331
2015-04-28,497.954
2015-04-29,490.735
2015-04-30,489.648
2015-05-01,490.391
2015-05-04,489.664
2015-05-05,481.525
2015-05-06,486.718
2015-05-07,483.266
2015-05-08,488.977
2015-05-11,501.093
2015-05-12,502.559
2015-05-13,506.346
2015-05-14,510.296
2015-05-15,515.411
2015-05-18,512.852
2015-05-19,506.365
2015-05-20,504.551
2015-05-21,507.53
2015-05-22,501.865
2015-05-25,501.184
2015-05-26,491.762
2015-05-27,494.744
2015-05-28,494.668
2015-05-29,492.207
2015-06-01,488.881
2015-06-02,498.389
2015-06-03,512.944
2015-06-04,510.652
2015-06-05,496.921
2015-06-08,499.32
2015-06-09,498.173
2015-06-10,506.213
2015-06-11,502.197
2015-06-12,499.629
2015-06-15,492.718
2015-06-16,493.135
2015-06-17,488.398
2015-06-18,495.927
2015-06-19,493.631
2015-06-22,506.497
2015-06-23,509.667
2015-06-24,502.797
2015-06-25,500.497
2015-06-26,499.699
2015-06-29,489.684
2015-06-30,482.9
2015-07-01,488.86
2015-07-02,486.231
2015-07-03,483.561
2015-07-06,476.254
2015-07-07,462.548
2015-07-08,469.649
2015-07-09,478.613
2015-07-10,495.039
2015-07-13,497.847
2015-07-14,497.27
2015-07-15,498.713
2015-07-16,503.077
2015-07-17,500.489
2015-07-20,503.359
2015-07-21,504.938
2015-07-22,499.823
2015-07-23,504.312
