Date,BELGIUM IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,625.599
2005-11-09,622.664
2005-11-10,627.175
2005-11-11,632.163
2005-11-14,631.121
2005-11-15,630.269
2005-11-16,627.444
2005-11-17,631.708
2005-11-18,635.218
2005-11-21,639.89
2005-11-22,640.972
2005-11-23,645.139
2005-11-24,640.467
2005-11-25,641.136
2005-11-28,642.28
2005-11-29,640.007
2005-11-30,638.972
2005-12-01,643.127
2005-12-02,645.653
2005-12-05,647.599
2005-12-06,650.194
2005-12-07,648.302
2005-12-08,653.709
2005-12-09,653.122
2005-12-12,662.256
2005-12-13,660.235
2005-12-14,665.42
2005-12-15,657.615
2005-12-16,669.029
2005-12-19,669.041
2005-12-20,664.271
2005-12-21,666.893
2005-12-22,671.491
2005-12-23,671.858
2005-12-26,671.858
2005-12-27,675.666
2005-12-28,679.032
2005-12-29,676.182
2005-12-30,668.992
2006-01-02,673.913
2006-01-03,686.209
2006-01-04,698.715
2006-01-05,700.299
2006-01-06,704.11
2006-01-09,700.268
2006-01-10,699.316
2006-01-11,707.312
2006-01-12,705.463
2006-01-13,705.377
2006-01-16,711.085
2006-01-17,700.675
2006-01-18,697.358
2006-01-19,703.316
2006-01-20,697.916
2006-01-23,706.619
2006-01-24,706.612
2006-01-25,712.385
2006-01-26,721.658
2006-01-27,722.49
2006-01-30,718.188
2006-01-31,719.164
2006-02-01,725.289
2006-02-02,721.258
2006-02-03,715.2
2006-02-06,719.36
2006-02-07,716.511
2006-02-08,712.995
2006-02-09,721.339
2006-02-10,716.56
2006-02-13,717.599
2006-02-14,715.388
2006-02-15,716.446
2006-02-16,718.634
2006-02-17,723.31
2006-02-20,726.86
2006-02-21,730.747
2006-02-22,736.197
2006-02-23,739.421
2006-02-24,735.98
2006-02-27,736.913
2006-02-28,728.964
2006-03-01,733.159
2006-03-02,729.526
2006-03-03,723.886
2006-03-06,728.676
2006-03-07,713.301
2006-03-08,711.372
2006-03-09,714.83
2006-03-10,719.649
2006-03-13,728.171
2006-03-14,733.744
2006-03-15,734.664
2006-03-16,740.579
2006-03-17,745.568
2006-03-20,747.052
2006-03-21,740.692
2006-03-22,743.655
2006-03-23,737.858
2006-03-24,742.162
2006-03-27,739.461
2006-03-28,739.201
2006-03-29,734.252
2006-03-30,750.3
2006-03-31,742.664
2006-04-03,744.59
2006-04-04,753.359
2006-04-05,754.405
2006-04-06,752.504
2006-04-07,744.28
2006-04-10,740.196
2006-04-11,730.949
2006-04-12,729.667
2006-04-13,728.261
2006-04-14,728.261
2006-04-17,739.828
2006-04-18,739.676
2006-04-19,749.598
2006-04-20,752.024
2006-04-21,758.023
2006-04-24,759.077
2006-04-25,769.416
2006-04-26,773.462
2006-04-27,779.212
2006-04-28,779.135
2006-05-01,780.496
2006-05-02,785.354
2006-05-03,780.523
2006-05-04,786.009
2006-05-05,796.975
2006-05-08,800.072
2006-05-09,803.979
2006-05-10,803.819
2006-05-11,802.821
2006-05-12,791.666
2006-05-15,772.43
2006-05-16,775.775
2006-05-17,745.329
2006-05-18,743.642
2006-05-19,747.021
2006-05-22,729.467
2006-05-23,748.174
2006-05-24,744.888
2006-05-25,753.516
2006-05-26,760.758
2006-05-29,760.723
2006-05-30,749.414
2006-05-31,753.452
2006-06-01,752.751
2006-06-02,761.705
2006-06-05,753.33
2006-06-06,729.228
2006-06-07,728.859
2006-06-08,703.049
2006-06-09,710.56
2006-06-12,701.374
2006-06-13,686.71
2006-06-14,687.932
2006-06-15,707.464
2006-06-16,703.032
2006-06-19,703.328
2006-06-20,706.227
2006-06-21,710.584
2006-06-22,715.47
2006-06-23,711.377
2006-06-26,713.756
2006-06-27,709.199
2006-06-28,705.846
2006-06-29,718.392
2006-06-30,745.587
2006-07-03,754.961
2006-07-04,754.511
2006-07-05,743.145
2006-07-06,751.947
2006-07-07,754.236
2006-07-10,756.01
2006-07-11,749.541
2006-07-12,748.889
2006-07-13,731.31
2006-07-14,720.313
2006-07-17,712.535
2006-07-18,706.358
2006-07-19,726.958
2006-07-20,736.784
2006-07-21,736.702
2006-07-24,744.79
2006-07-25,741.618
2006-07-26,743.302
2006-07-27,760.363
2006-07-28,767.325
2006-07-31,766.883
2006-08-01,760.405
2006-08-02,775.662
2006-08-03,771.361
2006-08-04,786.756
2006-08-07,774.628
2006-08-08,778.369
2006-08-09,783.848
2006-08-10,781.569
2006-08-11,790.317
2006-08-14,797.033
2006-08-15,811.072
2006-08-16,814.45
2006-08-17,816.262
2006-08-18,815.389
2006-08-21,820.557
2006-08-22,812.633
2006-08-23,806.76
2006-08-24,805.64
2006-08-25,804.495
2006-08-28,812.829
2006-08-29,812.021
2006-08-30,821.156
2006-08-31,811.838
2006-09-01,814.333
2006-09-04,820.034
2006-09-05,814.343
2006-09-06,802.593
2006-09-07,792.615
2006-09-08,793.045
2006-09-11,793.57
2006-09-12,806.004
2006-09-13,811.284
2006-09-14,817.691
2006-09-15,815.683
2006-09-18,817.212
2006-09-19,814.645
2006-09-20,826.487
2006-09-21,833.194
2006-09-22,830.022
2006-09-25,831.785
2006-09-26,830.308
2006-09-27,838.756
2006-09-28,838.468
2006-09-29,840.575
2006-10-02,845.057
2006-10-03,843.601
2006-10-04,848.048
2006-10-05,854.688
2006-10-06,844.48
2006-10-09,848.642
2006-10-10,849.445
2006-10-11,848.293
2006-10-12,857.285
2006-10-13,855.738
2006-10-16,855.916
2006-10-17,841.108
2006-10-18,851.199
2006-10-19,855.944
2006-10-20,857.356
2006-10-23,857.843
2006-10-24,857.052
2006-10-25,859.216
2006-10-26,863.368
2006-10-27,861.46
2006-10-30,856.617
2006-10-31,863.81
2006-11-01,865.955
2006-11-02,858.328
2006-11-03,864.014
2006-11-06,867.671
2006-11-07,875.874
2006-11-08,875.395
2006-11-09,870.544
2006-11-10,870.202
2006-11-13,874.659
2006-11-14,873.411
2006-11-15,880.566
2006-11-16,876.578
2006-11-17,870.572
2006-11-20,865.739
2006-11-21,867.04
2006-11-22,872.906
2006-11-23,869.487
2006-11-24,871.252
2006-11-27,863.733
2006-11-28,862.467
2006-11-29,870.19
2006-11-30,870.838
2006-12-01,871.515
2006-12-04,875.892
2006-12-05,880.381
2006-12-06,883.604
2006-12-07,891.629
2006-12-08,894.767
2006-12-11,896.696
2006-12-12,901.593
2006-12-13,903.756
2006-12-14,906.167
2006-12-15,901.658
2006-12-18,905.403
2006-12-19,908.32
2006-12-20,913.145
2006-12-21,911.708
2006-12-22,907.496
2006-12-25,907.496
2006-12-26,906.082
2006-12-27,910.55
2006-12-28,913.532
2006-12-29,913.299
2007-01-01,913.299
2007-01-02,938.412
2007-01-03,938.865
2007-01-04,923.912
2007-01-05,910.288
2007-01-08,914.389
2007-01-09,918.949
2007-01-10,908.005
2007-01-11,915.451
2007-01-12,917.172
2007-01-15,922.856
2007-01-16,919.148
2007-01-17,920.666
2007-01-18,921.99
2007-01-19,925.09
2007-01-22,922.551
2007-01-23,925.837
2007-01-24,926.155
2007-01-25,920.665
2007-01-26,906.976
2007-01-29,913.446
2007-01-30,917.78
2007-01-31,920.748
2007-02-01,931.947
2007-02-02,937.494
2007-02-05,932.553
2007-02-06,940.483
2007-02-07,947.12
2007-02-08,941.138
2007-02-09,942.73
2007-02-12,938.485
2007-02-13,952.483
2007-02-14,963.16
2007-02-15,959.156
2007-02-16,957.588
2007-02-19,962.526
2007-02-20,958.861
2007-02-21,955.898
2007-02-22,954.67
2007-02-23,955.86
2007-02-26,959.79
2007-02-27,943.231
2007-02-28,917.769
2007-03-01,899.875
2007-03-02,899.188
2007-03-05,883.076
2007-03-06,892.145
2007-03-07,901.88
2007-03-08,915.328
2007-03-09,918.768
2007-03-12,918.638
2007-03-13,904.086
2007-03-14,881.195
2007-03-15,899.536
2007-03-16,899.185
2007-03-19,922.292
2007-03-20,922.4
2007-03-21,926.394
2007-03-22,959.038
2007-03-23,962.715
2007-03-26,952.353
2007-03-27,958.018
2007-03-28,953.981
2007-03-29,964.308
2007-03-30,961.397
2007-04-02,968.552
2007-04-03,978.854
2007-04-04,984.248
2007-04-05,988.649
2007-04-06,988.649
2007-04-09,983.499
2007-04-10,998.988
2007-04-11,996.232
2007-04-12,993.385
2007-04-13,994.311
2007-04-16,1000.096
2007-04-17,1001.967
2007-04-18,998.385
2007-04-19,990.239
2007-04-20,1010.739
2007-04-23,1004.891
2007-04-24,1011.185
2007-04-25,1016.413
2007-04-26,1013.56
2007-04-27,1009.937
2007-04-30,1003.568
2007-05-01,999.817
2007-05-02,1012.171
2007-05-03,1010.083
2007-05-04,1010.279
2007-05-07,1017.881
2007-05-08,1007.355
2007-05-09,1015.061
2007-05-10,1007.883
2007-05-11,1003.834
2007-05-14,998.263
2007-05-15,1004.675
2007-05-16,1004.491
2007-05-17,1002.489
2007-05-18,1015.633
2007-05-21,1008.7
2007-05-22,1012.34
2007-05-23,1017.299
2007-05-24,1002.942
2007-05-25,1000.79
2007-05-28,1006.644
2007-05-29,1002.958
2007-05-30,995.766
2007-05-31,1000.0
2007-06-01,1003.432
2007-06-04,1007.052
2007-06-05,1008.414
2007-06-06,989.359
2007-06-07,975.356
2007-06-08,965.641
2007-06-11,975.442
2007-06-12,969.374
2007-06-13,972.236
2007-06-14,985.128
2007-06-15,993.635
2007-06-18,992.754
2007-06-19,991.694
2007-06-20,998.909
2007-06-21,994.42
2007-06-22,992.912
2007-06-25,997.464
2007-06-26,987.799
2007-06-27,979.465
2007-06-28,992.249
2007-06-29,1003.793
2007-07-02,1005.609
2007-07-03,1009.856
2007-07-04,1011.676
2007-07-05,1001.698
2007-07-06,1009.212
2007-07-09,1010.287
2007-07-10,1011.374
2007-07-11,1008.97
2007-07-12,1017.345
2007-07-13,1021.453
2007-07-16,1015.161
2007-07-17,1006.469
2007-07-18,998.515
2007-07-19,1006.312
2007-07-20,1003.041
2007-07-23,1005.099
2007-07-24,994.035
2007-07-25,976.664
2007-07-26,956.77
2007-07-27,944.91
2007-07-30,944.578
2007-07-31,953.726
2007-08-01,938.45
2007-08-02,937.913
2007-08-03,934.899
2007-08-06,927.117
2007-08-07,936.432
2007-08-08,943.835
2007-08-09,910.804
2007-08-10,892.915
2007-08-13,907.288
2007-08-14,891.132
2007-08-15,880.571
2007-08-16,854.104
2007-08-17,879.071
2007-08-20,884.744
2007-08-21,882.206
2007-08-22,897.143
2007-08-23,902.143
2007-08-24,913.868
2007-08-27,913.122
2007-08-28,899.775
2007-08-29,902.378
2007-08-30,911.294
2007-08-31,920.811
2007-09-03,923.332
2007-09-04,933.791
2007-09-05,926.035
2007-09-06,930.155
2007-09-07,912.768
2007-09-10,903.678
2007-09-11,919.124
2007-09-12,919.723
2007-09-13,924.759
2007-09-14,915.126
2007-09-17,900.567
2007-09-18,910.931
2007-09-19,943.384
2007-09-20,949.317
2007-09-21,950.98
2007-09-24,930.234
2007-09-25,910.605
2007-09-26,917.883
2007-09-27,933.84
2007-09-28,931.962
2007-10-01,936.668
2007-10-02,942.75
2007-10-03,940.688
2007-10-04,966.143
2007-10-05,980.066
2007-10-08,968.837
2007-10-09,978.467
2007-10-10,992.781
2007-10-11,1004.64
2007-10-12,999.041
2007-10-15,990.701
2007-10-16,974.097
2007-10-17,978.001
2007-10-18,973.051
2007-10-19,971.563
2007-10-22,942.411
2007-10-23,958.889
2007-10-24,941.447
2007-10-25,957.867
2007-10-26,964.296
2007-10-29,962.752
2007-10-30,960.89
2007-10-31,978.153
2007-11-01,950.084
2007-11-02,927.568
2007-11-05,911.862
2007-11-06,918.262
2007-11-07,916.328
2007-11-08,885.664
2007-11-09,864.575
2007-11-12,867.274
2007-11-13,877.399
2007-11-14,890.739
2007-11-15,884.584
2007-11-16,863.387
2007-11-19,840.751
2007-11-20,849.935
2007-11-21,818.534
2007-11-22,824.421
2007-11-23,850.608
2007-11-26,855.453
2007-11-27,866.813
2007-11-28,879.84
2007-11-29,888.497
2007-11-30,889.794
2007-12-03,881.246
2007-12-04,871.901
2007-12-05,881.643
2007-12-06,885.638
2007-12-07,896.446
2007-12-10,910.656
2007-12-11,901.086
2007-12-12,896.127
2007-12-13,874.784
2007-12-14,867.87
2007-12-17,842.217
2007-12-18,845.343
2007-12-19,839.985
2007-12-20,838.705
2007-12-21,848.147
2007-12-24,858.005
2007-12-25,858.005
2007-12-26,863.902
2007-12-27,870.286
2007-12-28,879.585
2007-12-31,870.699
2008-01-01,870.699
2008-01-02,875.484
2008-01-03,869.474
2008-01-04,863.1
2008-01-07,852.741
2008-01-08,850.313
2008-01-09,840.351
2008-01-10,839.746
2008-01-11,848.865
2008-01-14,854.812
2008-01-15,828.514
2008-01-16,796.806
2008-01-17,788.752
2008-01-18,760.783
2008-01-21,710.062
2008-01-22,739.628
2008-01-23,716.825
2008-01-24,763.96
2008-01-25,736.805
2008-01-28,761.152
2008-01-29,786.89
2008-01-30,793.332
2008-01-31,777.15
2008-02-01,796.544
2008-02-04,793.205
2008-02-05,751.618
2008-02-06,755.066
2008-02-07,733.032
2008-02-08,722.695
2008-02-11,709.082
2008-02-12,743.672
2008-02-13,748.055
2008-02-14,756.746
2008-02-15,741.849
2008-02-18,755.017
2008-02-19,769.286
2008-02-20,763.145
2008-02-21,772.561
2008-02-22,755.526
2008-02-25,774.218
2008-02-26,798.689
2008-02-27,804.386
2008-02-28,796.993
2008-02-29,786.026
2008-03-03,779.936
2008-03-04,767.648
2008-03-05,784.245
2008-03-06,773.324
2008-03-07,774.884
2008-03-10,761.369
2008-03-11,780.309
2008-03-12,807.853
2008-03-13,795.969
2008-03-14,793.03
2008-03-17,769.785
2008-03-18,798.85
2008-03-19,792.4
2008-03-20,783.163
2008-03-21,783.163
2008-03-24,782.045
2008-03-25,820.313
2008-03-26,823.605
2008-03-27,832.283
2008-03-28,830.412
2008-03-31,835.929
2008-04-01,846.987
2008-04-02,853.27
2008-04-03,838.292
2008-04-04,851.155
2008-04-07,863.947
2008-04-08,861.701
2008-04-09,857.928
2008-04-10,854.523
2008-04-11,850.04
2008-04-14,844.569
2008-04-15,844.879
2008-04-16,867.222
2008-04-17,866.186
2008-04-18,881.909
2008-04-21,886.861
2008-04-22,886.696
2008-04-23,887.818
2008-04-24,871.052
2008-04-25,876.355
2008-04-28,885.578
2008-04-29,880.651
2008-04-30,888.454
2008-05-01,881.691
2008-05-02,893.464
2008-05-05,898.348
2008-05-06,884.187
2008-05-07,884.276
2008-05-08,883.726
2008-05-09,878.868
2008-05-12,882.315
2008-05-13,872.957
2008-05-14,876.27
2008-05-15,875.318
2008-05-16,879.334
2008-05-19,877.962
2008-05-20,875.383
2008-05-21,868.827
2008-05-22,866.471
2008-05-23,854.17
2008-05-26,852.381
2008-05-27,844.585
2008-05-28,849.713
2008-05-29,842.235
2008-05-30,847.249
2008-06-02,837.851
2008-06-03,838.081
2008-06-04,834.603
2008-06-05,848.128
2008-06-06,837.499
2008-06-09,817.349
2008-06-10,793.26
2008-06-11,780.694
2008-06-12,785.962
2008-06-13,784.041
2008-06-16,786.932
2008-06-17,794.166
2008-06-18,772.499
2008-06-19,751.752
2008-06-20,738.571
2008-06-23,720.548
2008-06-24,727.716
2008-06-25,741.665
2008-06-26,687.772
2008-06-27,687.904
2008-06-30,678.682
2008-07-01,662.484
2008-07-02,668.184
2008-07-03,664.326
2008-07-04,646.871
2008-07-07,649.886
2008-07-08,637.269
2008-07-09,661.464
2008-07-10,651.662
2008-07-11,633.824
2008-07-14,638.944
2008-07-15,604.991
2008-07-16,609.379
2008-07-17,641.548
2008-07-18,657.274
2008-07-21,667.46
2008-07-22,646.952
2008-07-23,660.111
2008-07-24,653.025
2008-07-25,636.759
2008-07-28,625.252
2008-07-29,613.075
2008-07-30,618.939
2008-07-31,615.148
2008-08-01,619.89
2008-08-04,610.832
2008-08-05,633.091
2008-08-06,649.55
2008-08-07,622.379
2008-08-08,619.022
2008-08-11,627.708
2008-08-12,634.702
2008-08-13,612.616
2008-08-14,613.773
2008-08-15,611.066
2008-08-18,612.446
2008-08-19,591.291
2008-08-20,588.603
2008-08-21,582.833
2008-08-22,595.362
2008-08-25,585.928
2008-08-26,583.193
2008-08-27,586.412
2008-08-28,600.382
2008-08-29,614.688
2008-09-01,610.168
2008-09-02,623.932
2008-09-03,614.95
2008-09-04,592.045
2008-09-05,575.357
2008-09-08,601.601
2008-09-09,593.697
2008-09-10,582.232
2008-09-11,566.613
2008-09-12,584.422
2008-09-15,558.052
2008-09-16,527.294
2008-09-17,507.873
2008-09-18,518.992
2008-09-19,580.736
2008-09-22,571.824
2008-09-23,558.434
2008-09-24,551.455
2008-09-25,549.747
2008-09-26,513.127
2008-09-29,448.509
2008-09-30,452.897
2008-10-01,467.76
2008-10-02,473.691
2008-10-03,478.118
2008-10-06,440.122
2008-10-07,428.61
2008-10-08,405.207
2008-10-09,399.0
2008-10-10,378.372
2008-10-13,405.873
2008-10-14,340.888
2008-10-15,316.842
2008-10-16,287.496
2008-10-17,298.341
2008-10-20,304.925
2008-10-21,300.704
2008-10-22,278.843
2008-10-23,273.757
2008-10-24,260.631
2008-10-27,246.318
2008-10-28,245.972
2008-10-29,268.378
2008-10-30,276.205
2008-10-31,282.082
2008-11-03,296.011
2008-11-04,310.518
2008-11-05,312.861
2008-11-06,295.654
2008-11-07,295.93
2008-11-10,300.961
2008-11-11,287.393
2008-11-12,278.24
2008-11-13,275.483
2008-11-14,276.38
2008-11-17,271.067
2008-11-18,264.302
2008-11-19,252.265
2008-11-20,242.823
2008-11-21,237.591
2008-11-24,253.538
2008-11-25,258.12
2008-11-26,254.891
2008-11-27,263.931
2008-11-28,261.698
2008-12-01,250.169
2008-12-02,255.853
2008-12-03,260.322
2008-12-04,261.949
2008-12-05,256.335
2008-12-08,273.785
2008-12-09,270.416
2008-12-10,274.186
2008-12-11,275.921
2008-12-12,275.388
2008-12-15,282.988
2008-12-16,281.784
2008-12-17,290.879
2008-12-18,293.829
2008-12-19,280.784
2008-12-22,276.788
2008-12-23,276.928
2008-12-24,274.325
2008-12-25,274.325
2008-12-26,275.649
2008-12-29,282.639
2008-12-30,284.152
2008-12-31,277.656
2009-01-01,277.656
2009-01-02,292.065
2009-01-05,291.345
2009-01-06,289.582
2009-01-07,295.059
2009-01-08,291.883
2009-01-09,286.995
2009-01-12,283.848
2009-01-13,280.574
2009-01-14,270.842
2009-01-15,264.776
2009-01-16,267.004
2009-01-19,255.79
2009-01-20,243.55
2009-01-21,244.946
2009-01-22,250.574
2009-01-23,248.406
2009-01-26,263.247
2009-01-27,262.843
2009-01-28,272.564
2009-01-29,267.374
2009-01-30,264.238
2009-02-02,258.214
2009-02-03,262.161
2009-02-04,259.907
2009-02-05,259.378
2009-02-06,265.307
2009-02-09,273.054
2009-02-10,264.414
2009-02-11,261.495
2009-02-12,253.311
2009-02-13,255.143
2009-02-16,250.914
2009-02-17,237.042
2009-02-18,233.905
2009-02-19,238.967
2009-02-20,231.982
2009-02-23,229.593
2009-02-24,226.67
2009-02-25,224.364
2009-02-26,227.487
2009-02-27,226.105
2009-03-02,214.44
2009-03-03,209.18
2009-03-04,210.447
2009-03-05,200.957
2009-03-06,200.962
2009-03-09,204.099
2009-03-10,215.93
2009-03-11,217.668
2009-03-12,225.097
2009-03-13,225.133
2009-03-16,232.14
2009-03-17,231.836
2009-03-18,235.859
2009-03-19,247.951
2009-03-20,248.473
2009-03-23,255.277
2009-03-24,254.869
2009-03-25,254.425
2009-03-26,258.449
2009-03-27,251.886
2009-03-30,240.369
2009-03-31,250.439
2009-04-01,254.177
2009-04-02,267.446
2009-04-03,267.27
2009-04-06,263.466
2009-04-07,254.41
2009-04-08,255.648
2009-04-09,265.093
2009-04-10,265.093
2009-04-13,267.341
2009-04-14,270.613
2009-04-15,272.9
2009-04-16,278.753
2009-04-17,285.339
2009-04-20,269.827
2009-04-21,273.739
2009-04-22,279.612
2009-04-23,281.433
2009-04-24,294.093
2009-04-27,287.203
2009-04-28,282.22
2009-04-29,291.303
2009-04-30,290.762
2009-05-01,290.806
2009-05-04,299.212
2009-05-05,298.57
2009-05-06,306.937
2009-05-07,318.845
2009-05-08,330.715
2009-05-11,325.277
2009-05-12,319.818
2009-05-13,308.869
2009-05-14,302.972
2009-05-15,310.204
2009-05-18,315.736
2009-05-19,325.293
2009-05-20,334.67
2009-05-21,324.699
2009-05-22,333.565
2009-05-25,335.668
2009-05-26,332.592
2009-05-27,333.696
2009-05-28,329.843
2009-05-29,336.455
2009-06-01,341.448
2009-06-02,345.058
2009-06-03,339.614
2009-06-04,338.469
2009-06-05,333.897
2009-06-08,325.967
2009-06-09,331.74
2009-06-10,333.559
2009-06-11,334.986
2009-06-12,336.243
2009-06-15,321.399
2009-06-16,319.731
2009-06-17,309.265
2009-06-18,315.558
2009-06-19,318.263
2009-06-22,307.377
2009-06-23,310.819
2009-06-24,321.744
2009-06-25,318.182
2009-06-26,322.957
2009-06-29,326.857
2009-06-30,325.383
2009-07-01,332.536
2009-07-02,322.724
2009-07-03,322.32
2009-07-06,315.218
2009-07-07,315.661
2009-07-08,304.963
2009-07-09,309.55
2009-07-10,308.421
2009-07-13,314.262
2009-07-14,318.91
2009-07-15,333.874
2009-07-16,334.887
2009-07-17,335.644
2009-07-20,342.24
2009-07-21,344.277
2009-07-22,346.658
2009-07-23,349.838
2009-07-24,348.289
2009-07-27,349.655
2009-07-28,341.656
2009-07-29,341.036
2009-07-30,347.441
2009-07-31,354.83
2009-08-03,365.078
2009-08-04,367.312
2009-08-05,365.832
2009-08-06,377.388
2009-08-07,376.961
2009-08-10,385.34
2009-08-11,376.84
2009-08-12,378.134
2009-08-13,387.927
2009-08-14,386.471
2009-08-17,370.959
2009-08-18,376.689
2009-08-19,378.907
2009-08-20,388.418
2009-08-21,396.764
2009-08-24,406.941
2009-08-25,412.069
2009-08-26,405.373
2009-08-27,399.998
2009-08-28,408.543
2009-08-31,398.779
2009-09-01,392.373
2009-09-02,380.999
2009-09-03,390.592
2009-09-04,397.915
2009-09-07,409.908
2009-09-08,417.907
2009-09-09,423.641
2009-09-10,423.136
2009-09-11,425.205
2009-09-14,418.625
2009-09-15,426.113
2009-09-16,435.408
2009-09-17,438.92
2009-09-18,436.23
2009-09-21,429.713
2009-09-22,433.927
2009-09-23,439.201
2009-09-24,432.621
2009-09-25,431.595
2009-09-28,432.141
2009-09-29,430.616
2009-09-30,431.671
2009-10-01,424.447
2009-10-02,420.061
2009-10-05,423.856
2009-10-06,445.1
2009-10-07,439.133
2009-10-08,447.236
2009-10-09,449.684
2009-10-12,453.694
2009-10-13,448.997
2009-10-14,459.146
2009-10-15,460.518
2009-10-16,455.217
2009-10-19,462.491
2009-10-20,459.269
2009-10-21,456.293
2009-10-22,450.207
2009-10-23,450.878
2009-10-26,435.929
2009-10-27,421.317
2009-10-28,402.522
2009-10-29,421.99
2009-10-30,412.536
2009-11-02,413.079
2009-11-03,399.98
2009-11-04,415.518
2009-11-05,419.667
2009-11-06,422.452
2009-11-09,436.432
2009-11-10,433.539
2009-11-11,437.142
2009-11-12,432.487
2009-11-13,435.218
2009-11-16,441.506
2009-11-17,436.452
2009-11-18,439.715
2009-11-19,429.535
2009-11-20,428.266
2009-11-23,440.485
2009-11-24,435.069
2009-11-25,435.691
2009-11-26,420.156
2009-11-27,426.642
2009-11-30,421.469
2009-12-01,436.316
2009-12-02,438.415
2009-12-03,440.897
2009-12-04,436.187
2009-12-07,434.133
2009-12-08,427.384
2009-12-09,418.229
2009-12-10,419.407
2009-12-11,415.321
2009-12-14,419.249
2009-12-15,417.844
2009-12-16,422.476
2009-12-17,409.466
2009-12-18,401.697
2009-12-21,407.277
2009-12-22,405.988
2009-12-23,409.174
2009-12-24,410.035
2009-12-25,410.035
2009-12-28,414.475
2009-12-29,415.137
2009-12-30,410.187
2009-12-31,411.187
2010-01-01,411.187
2010-01-04,423.292
2010-01-05,429.647
2010-01-06,431.978
2010-01-07,431.703
2010-01-08,432.61
2010-01-11,438.406
2010-01-12,434.29
2010-01-13,434.601
2010-01-14,433.952
2010-01-15,426.303
2010-01-18,427.993
2010-01-19,423.904
2010-01-20,415.116
2010-01-21,408.967
2010-01-22,407.193
2010-01-25,410.154
2010-01-26,410.591
2010-01-27,407.075
2010-01-28,405.044
2010-01-29,404.321
2010-02-01,410.82
2010-02-02,413.93
2010-02-03,409.735
2010-02-04,394.087
2010-02-05,381.773
2010-02-08,381.901
2010-02-09,384.943
2010-02-10,389.692
2010-02-11,388.314
2010-02-12,388.455
2010-02-15,386.111
2010-02-16,392.972
2010-02-17,396.702
2010-02-18,397.061
2010-02-19,395.788
2010-02-22,398.931
2010-02-23,395.031
2010-02-24,396.689
2010-02-25,389.688
2010-02-26,398.838
2010-03-01,397.149
2010-03-02,403.329
2010-03-03,413.579
2010-03-04,412.738
2010-03-05,417.667
2010-03-08,417.321
2010-03-09,414.082
2010-03-10,421.431
2010-03-11,417.069
2010-03-12,422.578
2010-03-15,417.007
2010-03-16,423.538
2010-03-17,429.94
2010-03-18,423.29
2010-03-19,417.864
2010-03-22,417.287
2010-03-23,419.982
2010-03-24,414.235
2010-03-25,417.577
2010-03-26,417.016
2010-03-29,418.667
2010-03-30,414.967
2010-03-31,416.884
2010-04-01,422.307
2010-04-02,422.307
2010-04-05,421.34
2010-04-06,419.477
2010-04-07,418.159
2010-04-08,413.744
2010-04-09,421.755
2010-04-12,429.083
2010-04-13,428.895
2010-04-14,432.958
2010-04-15,432.914
2010-04-16,427.751
2010-04-19,422.803
2010-04-20,426.25
2010-04-21,422.576
2010-04-22,413.13
2010-04-23,417.379
2010-04-26,418.151
2010-04-27,402.58
2010-04-28,387.187
2010-04-29,396.832
2010-04-30,398.652
2010-05-03,398.69
2010-05-04,383.495
2010-05-05,366.875
2010-05-06,353.408
2010-05-07,335.886
2010-05-10,376.255
2010-05-11,367.225
2010-05-12,377.067
2010-05-13,372.989
2010-05-14,356.28
2010-05-17,350.591
2010-05-18,358.111
2010-05-19,349.495
2010-05-20,342.693
2010-05-21,350.359
2010-05-24,346.404
2010-05-25,331.314
2010-05-26,340.464
2010-05-27,354.112
2010-05-28,354.859
2010-05-31,354.124
2010-06-01,356.556
2010-06-02,353.298
2010-06-03,355.997
2010-06-04,343.61
2010-06-07,337.556
2010-06-08,334.328
2010-06-09,342.463
2010-06-10,349.756
2010-06-11,349.528
2010-06-14,359.39
2010-06-15,361.165
2010-06-16,360.709
2010-06-17,363.627
2010-06-18,365.977
2010-06-21,368.009
2010-06-22,363.584
2010-06-23,356.67
2010-06-24,352.745
2010-06-25,350.71
2010-06-28,354.375
2010-06-29,338.685
2010-06-30,341.058
2010-07-01,339.679
2010-07-02,342.857
2010-07-05,340.324
2010-07-06,350.886
2010-07-07,354.635
2010-07-08,362.184
2010-07-09,361.36
2010-07-12,360.684
2010-07-13,369.231
2010-07-14,372.32
2010-07-15,372.919
2010-07-16,367.428
2010-07-19,365.518
2010-07-20,360.98
2010-07-21,363.823
2010-07-22,373.048
2010-07-23,370.5
2010-07-26,379.13
2010-07-27,386.719
2010-07-28,386.365
2010-07-29,387.616
2010-07-30,383.116
2010-08-02,397.04
2010-08-03,400.012
2010-08-04,396.188
2010-08-05,396.779
2010-08-06,395.783
2010-08-09,396.833
2010-08-10,390.892
2010-08-11,374.5
2010-08-12,370.776
2010-08-13,362.806
2010-08-16,362.968
2010-08-17,371.718
2010-08-18,370.871
2010-08-19,366.002
2010-08-20,357.333
2010-08-23,359.341
2010-08-24,355.917
2010-08-25,353.964
2010-08-26,360.679
2010-08-27,363.224
2010-08-30,360.778
2010-08-31,360.788
2010-09-01,372.835
2010-09-02,373.736
2010-09-03,377.868
2010-09-06,379.325
2010-09-07,370.2
2010-09-08,371.735
2010-09-09,374.831
2010-09-10,374.411
2010-09-13,386.449
