Date,USA IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-23,812.618
2010-08-24,799.269
2010-08-25,803.588
2010-08-26,796.889
2010-08-27,810.518
2010-08-30,798.801
2010-08-31,796.591
2010-09-01,820.732
2010-09-02,830.389
2010-09-03,842.183
2010-09-06,842.183
2010-09-07,833.412
2010-09-08,838.732
2010-09-09,839.873
2010-09-10,844.166
2010-09-13,855.412
2010-09-14,856.263
2010-09-15,860.647
2010-09-16,861.318
2010-09-17,863.882
2010-09-20,877.35
2010-09-21,875.5
2010-09-22,871.92
2010-09-23,867.619
2010-09-24,887.116
2010-09-27,883.402
2010-09-28,888.61
2010-09-29,888.37
2010-09-30,885.231
2010-10-01,887.236
2010-10-04,878.742
2010-10-05,897.789
2010-10-06,894.808
2010-10-07,893.697
2010-10-08,901.657
2010-10-11,902.137
2010-10-12,905.619
2010-10-13,914.806
2010-10-14,912.903
2010-10-15,920.637
2010-10-18,924.245
2010-10-19,907.646
2010-10-20,916.758
2010-10-21,919.01
2010-10-22,924.372
2010-10-25,928.239
2010-10-26,929.522
2010-10-27,928.368
2010-10-28,928.419
2010-10-29,930.093
2010-11-01,931.52
2010-11-02,941.369
2010-11-03,943.956
2010-11-04,960.718
2010-11-05,963.031
2010-11-08,963.46
2010-11-09,957.027
2010-11-10,962.382
2010-11-11,957.68
2010-11-12,943.291
2010-11-15,942.001
2010-11-16,926.686
2010-11-17,929.185
2010-11-18,944.667
2010-11-19,949.247
2010-11-22,952.172
2010-11-23,939.131
2010-11-24,956.126
2010-11-25,956.126
2010-11-26,950.357
2010-11-29,948.086
2010-11-30,941.978
2010-12-01,962.564
2010-12-02,973.811
2010-12-03,977.767
2010-12-06,977.94
2010-12-07,978.249
2010-12-08,979.261
2010-12-09,981.288
2010-12-10,987.018
2010-12-13,985.901
2010-12-14,986.655
2010-12-15,982.264
2010-12-16,989.097
2010-12-17,991.547
2010-12-20,993.707
2010-12-21,999.336
2010-12-22,999.87
2010-12-23,998.117
2010-12-24,998.117
2010-12-27,998.219
2010-12-28,997.11
2010-12-29,1000.19
2010-12-30,999.366
2010-12-31,997.333
2011-01-03,1008.461
2011-01-04,1002.599
2011-01-05,1008.93
2011-01-06,1007.939
2011-01-07,1007.045
2011-01-10,1008.372
2011-01-11,1012.563
2011-01-12,1021.065
2011-01-13,1020.127
2011-01-14,1026.37
2011-01-17,1026.37
2011-01-18,1030.147
2011-01-19,1017.148
2011-01-20,1011.788
2011-01-21,1008.608
2011-01-24,1017.135
2011-01-25,1017.576
2011-01-26,1026.315
2011-01-27,1028.003
2011-01-28,1006.82
2011-01-31,1015.834
2011-02-01,1031.534
2011-02-02,1029.612
2011-02-03,1032.533
2011-02-04,1037.642
2011-02-07,1043.631
2011-02-08,1048.743
2011-02-09,1046.098
2011-02-10,1047.404
2011-02-11,1054.918
2011-02-14,1058.197
2011-02-15,1053.768
2011-02-16,1061.14
2011-02-17,1064.003
2011-02-18,1064.486
2011-02-21,1064.486
2011-02-22,1037.758
2011-02-23,1027.386
2011-02-24,1028.993
2011-02-25,1044.24
2011-02-28,1046.714
2011-03-01,1029.269
2011-03-02,1033.165
2011-03-03,1052.444
2011-03-04,1046.471
2011-03-07,1034.608
2011-03-08,1042.743
2011-03-09,1039.432
2011-03-10,1019.905
2011-03-11,1027.46
2011-03-14,1022.092
2011-03-15,1011.586
2011-03-16,993.455
2011-03-17,1004.055
2011-03-18,1006.589
2011-03-21,1024.44
2011-03-22,1020.702
2011-03-23,1025.31
2011-03-24,1037.315
2011-03-25,1041.175
2011-03-28,1038.092
2011-03-29,1047.705
2011-03-30,1054.71
2011-03-31,1054.783
2011-04-01,1059.954
2011-04-04,1060.516
2011-04-05,1061.161
2011-04-06,1061.312
2011-04-07,1059.374
2011-04-08,1053.83
2011-04-11,1050.118
2011-04-12,1041.476
2011-04-13,1045.977
2011-04-14,1046.185
2011-04-15,1049.902
2011-04-18,1038.652
2011-04-19,1044.543
2011-04-20,1061.728
2011-04-21,1070.148
2011-04-22,1070.148
2011-04-25,1068.029
2011-04-26,1076.225
2011-04-27,1082.613
2011-04-28,1085.297
2011-04-29,1087.802
2011-05-02,1084.762
2011-05-03,1077.428
2011-05-04,1069.425
2011-05-05,1062.858
2011-05-06,1067.996
2011-05-09,1075.917
2011-05-10,1085.589
2011-05-11,1073.24
2011-05-12,1079.427
2011-05-13,1069.382
2011-05-16,1058.751
2011-05-17,1056.677
2011-05-18,1068.743
2011-05-19,1071.834
2011-05-20,1065.334
2011-05-23,1050.934
2011-05-24,1049.19
2011-05-25,1055.51
2011-05-26,1063.099
2011-05-27,1067.535
2011-05-30,1067.535
2011-05-31,1078.992
2011-06-01,1054.378
2011-06-02,1054.294
2011-06-03,1042.257
2011-06-06,1029.887
2011-06-07,1029.927
2011-06-08,1022.997
2011-06-09,1029.878
2011-06-10,1013.238
2011-06-13,1010.617
2011-06-14,1026.543
2011-06-15,1009.17
2011-06-16,1007.481
2011-06-17,1008.238
2011-06-20,1014.712
2011-06-21,1033.1
2011-06-22,1026.939
2011-06-23,1028.427
2011-06-24,1016.429
2011-06-27,1026.112
2011-06-28,1043.518
2011-06-29,1051.134
2011-06-30,1062.289
2011-07-01,1078.135
2011-07-04,1078.135
2011-07-05,1080.672
2011-07-06,1084.579
2011-07-07,1097.165
2011-07-08,1090.428
2011-07-11,1068.617
2011-07-12,1062.838
2011-07-13,1067.679
2011-07-14,1057.18
2011-07-15,1067.997
2011-07-18,1059.161
2011-07-19,1081.6
2011-07-20,1078.452
2011-07-21,1089.566
2011-07-22,1094.105
2011-07-25,1087.863
2011-07-26,1083.149
2011-07-27,1057.385
2011-07-28,1056.139
2011-07-29,1051.006
2011-08-01,1045.577
2011-08-02,1016.696
2011-08-03,1024.808
2011-08-04,970.695
2011-08-05,966.554
2011-08-08,900.434
2011-08-09,945.555
2011-08-10,908.153
2011-08-11,950.55
2011-08-12,959.749
2011-08-15,977.991
2011-08-16,966.934
2011-08-17,964.281
2011-08-18,914.746
2011-08-19,899.237
2011-08-22,900.658
2011-08-23,936.511
2011-08-24,947.193
2011-08-25,929.917
2011-08-26,950.808
2011-08-29,979.159
2011-08-30,984.169
2011-08-31,987.364
2011-09-01,975.646
2011-09-02,950.586
2011-09-05,950.586
2011-09-06,946.585
2011-09-07,974.507
2011-09-08,964.53
2011-09-09,937.761
2011-09-12,943.899
2011-09-13,955.579
2011-09-14,970.962
2011-09-15,985.887
2011-09-16,991.024
2011-09-19,984.421
2011-09-20,978.985
2011-09-21,952.563
2011-09-22,919.575
2011-09-23,925.809
2011-09-26,944.211
2011-09-27,955.681
2011-09-28,932.676
2011-09-29,932.768
2011-09-30,907.382
2011-10-03,879.606
2011-10-04,903.323
2011-10-05,922.334
2011-10-06,941.54
2011-10-07,933.238
2011-10-10,965.587
2011-10-11,968.778
2011-10-12,976.78
2011-10-13,978.706
2011-10-14,998.441
2011-10-17,977.839
2011-10-18,995.01
2011-10-19,977.738
2011-10-20,979.695
2011-10-21,999.512
2011-10-24,1018.555
2011-10-25,997.051
2011-10-26,1004.863
2011-10-27,1040.313
2011-10-28,1042.894
2011-10-31,1019.414
2011-11-01,992.098
2011-11-02,1008.223
2011-11-03,1029.258
2011-11-04,1025.542
2011-11-07,1029.265
2011-11-08,1040.865
2011-11-09,1001.629
2011-11-10,1007.665
2011-11-11,1028.658
2011-11-14,1020.94
2011-11-15,1028.756
2011-11-16,1012.732
2011-11-17,992.735
2011-11-18,990.024
2011-11-21,971.979
2011-11-22,970.304
2011-11-23,948.371
2011-11-24,948.371
2011-11-25,943.852
2011-11-28,975.756
2011-11-29,975.91
2011-11-30,1016.825
2011-12-01,1016.835
2011-12-02,1015.98
2011-12-05,1026.237
2011-12-06,1024.349
2011-12-07,1022.644
2011-12-08,1002.837
2011-12-09,1020.868
2011-12-12,1006.936
2011-12-13,994.007
2011-12-14,978.299
2011-12-15,980.327
2011-12-16,985.223
2011-12-19,974.118
2011-12-20,1004.699
2011-12-21,1000.962
2011-12-22,1006.796
2011-12-23,1015.388
2011-12-26,1015.388
2011-12-27,1017.425
2011-12-28,1003.45
2011-12-29,1013.567
2011-12-30,1009.974
2012-01-02,1009.974
2012-01-03,1024.33
2012-01-04,1024.523
2012-01-05,1028.457
2012-01-06,1027.689
2012-01-09,1029.016
2012-01-10,1038.88
2012-01-11,1039.059
2012-01-12,1042.614
2012-01-13,1037.533
2012-01-16,1037.533
2012-01-17,1043.331
2012-01-18,1056.619
2012-01-19,1063.79
2012-01-20,1061.395
2012-01-23,1062.603
2012-01-24,1064.819
2012-01-25,1079.319
2012-01-26,1073.75
2012-01-27,1075.43
2012-01-30,1073.866
2012-01-31,1074.698
2012-02-01,1085.477
2012-02-02,1088.322
2012-02-03,1105.036
2012-02-06,1105.033
2012-02-07,1106.478
2012-02-08,1108.262
2012-02-09,1112.001
2012-02-10,1104.338
2012-02-13,1113.274
2012-02-14,1114.072
2012-02-15,1108.121
2012-02-16,1120.379
2012-02-17,1119.642
2012-02-20,1119.642
2012-02-21,1119.116
2012-02-22,1117.718
2012-02-23,1124.528
2012-02-24,1127.427
2012-02-27,1127.625
2012-02-28,1131.292
2012-02-29,1125.267
2012-03-01,1133.012
2012-03-02,1127.9
2012-03-05,1121.495
2012-03-06,1104.153
2012-03-07,1112.814
2012-03-08,1126.453
2012-03-09,1132.102
2012-03-12,1129.727
2012-03-13,1149.018
2012-03-14,1148.18
2012-03-15,1154.356
2012-03-16,1155.311
2012-03-19,1161.728
2012-03-20,1156.455
2012-03-21,1156.442
2012-03-22,1148.958
2012-03-23,1152.339
2012-03-26,1169.724
2012-03-27,1166.906
2012-03-28,1160.432
2012-03-29,1158.757
2012-03-30,1161.037
2012-04-02,1171.875
2012-04-03,1170.382
2012-04-04,1156.038
2012-04-05,1158.326
2012-04-06,1158.326
2012-04-09,1145.43
2012-04-10,1124.377
2012-04-11,1133.533
2012-04-12,1149.941
2012-04-13,1137.011
2012-04-16,1130.212
2012-04-17,1149.929
2012-04-18,1146.544
2012-04-19,1138.115
2012-04-20,1138.364
2012-04-23,1126.732
2012-04-24,1125.57
2012-04-25,1148.03
2012-04-26,1156.425
2012-04-27,1162.603
2012-04-30,1156.275
2012-05-01,1159.536
2012-05-02,1160.6
2012-05-03,1148.952
2012-05-04,1127.534
2012-05-07,1127.452
2012-05-08,1122.208
2012-05-09,1116.56
2012-05-10,1116.194
2012-05-11,1115.058
2012-05-14,1102.239
2012-05-15,1097.52
2012-05-16,1092.394
2012-05-17,1070.527
2012-05-18,1061.07
2012-05-21,1086.462
2012-05-22,1085.626
2012-05-23,1091.243
2012-05-24,1089.909
2012-05-25,1087.741
2012-05-28,1087.741
2012-05-29,1101.354
2012-05-30,1085.303
2012-05-31,1079.837
2012-06-01,1049.122
2012-06-04,1051.113
2012-06-05,1058.205
2012-06-06,1082.452
2012-06-07,1079.318
2012-06-08,1088.279
2012-06-11,1071.363
2012-06-12,1083.979
2012-06-13,1072.87
2012-06-14,1082.277
2012-06-15,1094.898
2012-06-18,1101.263
2012-06-19,1113.165
2012-06-20,1110.926
2012-06-21,1083.041
2012-06-22,1092.385
2012-06-25,1074.221
2012-06-26,1079.574
2012-06-27,1087.769
2012-06-28,1082.774
2012-06-29,1113.731
2012-07-02,1118.22
2012-07-03,1128.646
2012-07-04,1128.646
2012-07-05,1127.575
2012-07-06,1114.021
2012-07-09,1112.076
2012-07-10,1101.22
2012-07-11,1097.085
2012-07-12,1091.891
2012-07-13,1108.44
2012-07-16,1104.573
2012-07-17,1110.622
2012-07-18,1120.063
2012-07-19,1128.232
2012-07-20,1114.806
2012-07-23,1102.973
2012-07-24,1092.003
2012-07-25,1091.384
2012-07-26,1109.571
2012-07-27,1133.192
2012-07-30,1131.646
2012-07-31,1125.914
2012-08-01,1119.336
2012-08-02,1113.969
2012-08-03,1136.249
2012-08-06,1141.092
2012-08-07,1149.528
2012-08-08,1148.535
2012-08-09,1150.251
2012-08-10,1151.764
2012-08-13,1151.638
2012-08-14,1151.5
2012-08-15,1155.664
2012-08-16,1166.243
2012-08-17,1171.15
2012-08-20,1169.641
2012-08-21,1165.792
2012-08-22,1167.764
2012-08-23,1158.978
2012-08-24,1165.809
2012-08-27,1165.977
2012-08-28,1165.894
2012-08-29,1167.471
2012-08-30,1156.962
2012-08-31,1163.813
2012-09-03,1163.813
2012-09-04,1165.27
2012-09-05,1163.25
2012-09-06,1187.006
2012-09-07,1191.928
2012-09-10,1183.364
2012-09-11,1186.083
2012-09-12,1189.623
2012-09-13,1207.036
2012-09-14,1215.384
2012-09-17,1212.504
2012-09-18,1210.614
2012-09-19,1212.762
2012-09-20,1208.813
2012-09-21,1208.879
2012-09-24,1203.124
2012-09-25,1187.88
2012-09-26,1179.955
2012-09-27,1194.505
2012-09-28,1189.03
2012-10-01,1190.634
2012-10-02,1191.358
2012-10-03,1196.312
2012-10-04,1202.938
2012-10-05,1200.825
2012-10-08,1194.677
2012-10-09,1179.661
2012-10-10,1174.073
2012-10-11,1174.586
2012-10-12,1173.755
2012-10-15,1182.658
2012-10-16,1196.393
2012-10-17,1196.998
2012-10-18,1189.179
2012-10-19,1167.168
2012-10-22,1169.266
2012-10-23,1155.344
2012-10-24,1151.059
2012-10-25,1152.289
2012-10-26,1152.659
2012-10-29,1152.659
2012-10-30,1152.659
2012-10-31,1153.794
2012-11-01,1169.255
2012-11-02,1156.661
2012-11-05,1161.833
2012-11-06,1169.866
2012-11-07,1146.51
2012-11-08,1130.355
2012-11-09,1133.715
2012-11-12,1134.445
2012-11-13,1131.263
2012-11-14,1115.479
2012-11-15,1113.458
2012-11-16,1119.881
2012-11-19,1145.174
2012-11-20,1146.443
2012-11-21,1149.629
2012-11-22,1149.629
2012-11-23,1165.084
2012-11-26,1164.147
2012-11-27,1159.823
2012-11-28,1168.756
2012-11-29,1176.287
2012-11-30,1175.66
2012-12-03,1170.524
2012-12-04,1168.252
2012-12-05,1163.836
2012-12-06,1168.329
2012-12-07,1169.338
2012-12-10,1170.17
2012-12-11,1178.434
2012-12-12,1176.216
2012-12-13,1168.854
2012-12-14,1162.606
2012-12-17,1176.328
2012-12-18,1190.674
2012-12-19,1183.538
2012-12-20,1188.004
2012-12-21,1178.638
2012-12-24,1176.647
2012-12-25,1176.647
2012-12-26,1167.335
2012-12-27,1167.723
2012-12-28,1156.244
2012-12-31,1178.274
2013-01-01,1178.274
2013-01-02,1208.626
2013-01-03,1206.14
2013-01-04,1210.266
2013-01-07,1208.034
2013-01-08,1205.471
2013-01-09,1210.397
2013-01-10,1216.816
2013-01-11,1217.66
2013-01-14,1214.57
2013-01-15,1215.409
2013-01-16,1215.904
2013-01-17,1223.635
2013-01-18,1227.642
2013-01-21,1227.642
2013-01-22,1231.929
2013-01-23,1235.178
2013-01-24,1232.19
2013-01-25,1239.259
2013-01-28,1237.12
2013-01-29,1238.593
2013-01-30,1233.346
2013-01-31,1232.463
2013-02-01,1244.538
2013-02-04,1229.066
2013-02-05,1243.036
2013-02-06,1243.216
2013-02-07,1242.998
2013-02-08,1252.307
2013-02-11,1249.197
2013-02-12,1247.934
2013-02-13,1249.179
2013-02-14,1250.9
2013-02-15,1250.312
2013-02-18,1250.312
2013-02-19,1257.382
2013-02-20,1239.814
2013-02-21,1230.683
2013-02-22,1242.519
2013-02-25,1221.283
2013-02-26,1228.593
2013-02-27,1243.568
2013-02-28,1243.183
2013-03-01,1245.957
2013-03-04,1250.945
2013-03-05,1264.843
2013-03-06,1264.844
2013-03-07,1267.698
2013-03-08,1274.465
2013-03-11,1277.924
2013-03-12,1273.863
2013-03-13,1276.624
2013-03-14,1283.567
2013-03-15,1280.082
2013-03-18,1273.541
2013-03-19,1269.315
2013-03-20,1279.126
2013-03-21,1268.221
2013-03-22,1277.276
2013-03-25,1273.745
2013-03-26,1283.333
2013-03-27,1284.217
2013-03-28,1290.036
2013-03-29,1290.036
2013-04-01,1280.226
2013-04-02,1286.177
2013-04-03,1272.026
2013-04-04,1276.001
2013-04-05,1269.52
2013-04-08,1279.084
2013-04-09,1281.189
2013-04-10,1298.615
2013-04-11,1304.779
2013-04-12,1301.924
2013-04-15,1267.883
2013-04-16,1288.441
2013-04-17,1268.667
2013-04-18,1255.8
2013-04-19,1265.604
2013-04-22,1271.949
2013-04-23,1284.67
2013-04-24,1284.116
2013-04-25,1291.981
2013-04-26,1288.601
2013-04-29,1298.059
2013-04-30,1304.348
2013-05-01,1292.532
2013-05-02,1306.988
2013-05-03,1321.971
2013-05-06,1325.246
2013-05-07,1331.613
2013-05-08,1338.494
2013-05-09,1335.892
2013-05-10,1344.438
2013-05-13,1343.539
2013-05-14,1356.011
2013-05-15,1360.333
2013-05-16,1352.351
2013-05-17,1365.886
2013-05-20,1363.999
2013-05-21,1366.557
2013-05-22,1351.778
2013-05-23,1348.825
2013-05-24,1347.754
2013-05-27,1347.754
2013-05-28,1357.061
2013-05-29,1345.362
2013-05-30,1351.576
2013-05-31,1334.509
2013-06-03,1338.176
2013-06-04,1329.49
2013-06-05,1310.631
2013-06-06,1322.631
2013-06-07,1340.711
2013-06-10,1340.186
2013-06-11,1326.314
2013-06-12,1313.631
2013-06-13,1333.289
2013-06-14,1327.141
2013-06-17,1336.618
2013-06-18,1348.385
2013-06-19,1331.382
2013-06-20,1297.088
2013-06-21,1296.669
2013-06-24,1281.45
2013-06-25,1292.795
2013-06-26,1305.0
2013-06-27,1314.525
2013-06-28,1310.608
2013-07-01,1322.58
2013-07-02,1322.393
2013-07-03,1325.206
2013-07-04,1325.206
2013-07-05,1339.204
2013-07-08,1344.85
2013-07-09,1354.168
2013-07-10,1356.049
2013-07-11,1375.172
2013-07-12,1380.208
2013-07-15,1381.343
2013-07-16,1375.782
2013-07-17,1380.665
2013-07-18,1387.135
2013-07-19,1389.347
2013-07-22,1391.367
2013-07-23,1386.467
2013-07-24,1382.958
2013-07-25,1391.122
2013-07-26,1390.911
2013-07-29,1385.045
2013-07-30,1389.162
2013-07-31,1390.31
2013-08-01,1411.707
2013-08-02,1415.038
2013-08-05,1416.127
2013-08-06,1405.899
2013-08-07,1398.54
2013-08-08,1404.64
2013-08-09,1400.477
2013-08-12,1400.801
2013-08-13,1406.012
2013-08-14,1398.076
2013-08-15,1377.558
2013-08-16,1375.008
2013-08-19,1368.918
2013-08-20,1376.827
2013-08-21,1371.217
2013-08-22,1384.941
2013-08-23,1387.219
2013-08-26,1386.736
2013-08-27,1361.9
2013-08-28,1366.609
2013-08-29,1372.802
2013-08-30,1364.771
2013-09-02,1364.771
2013-09-03,1374.942
2013-09-04,1387.712
2013-09-05,1390.963
2013-09-06,1392.068
2013-09-09,1408.566
2013-09-10,1418.406
2013-09-11,1421.863
2013-09-12,1418.421
2013-09-13,1420.772
2013-09-16,1425.763
2013-09-17,1434.04
2013-09-18,1451.677
2013-09-19,1451.736
2013-09-20,1443.315
2013-09-23,1436.984
2013-09-24,1436.045
2013-09-25,1431.045
2013-09-26,1440.605
2013-09-27,1435.642
2013-09-30,1428.617
2013-10-01,1443.461
2013-10-02,1441.567
2013-10-03,1427.721
2013-10-04,1438.7
2013-10-07,1424.663
2013-10-08,1401.882
2013-10-09,1399.009
2013-10-10,1430.495
2013-10-11,1440.539
2013-10-14,1447.833
2013-10-15,1437.568
2013-10-16,1457.638
2013-10-17,1465.318
2013-10-18,1479.201
2013-10-21,1478.308
2013-10-22,1485.586
2013-10-23,1478.874
2013-10-24,1487.536
2013-10-25,1490.922
2013-10-28,1490.817
2013-10-29,1498.069
2013-10-30,1488.913
2013-10-31,1484.647
2013-11-01,1487.354
2013-11-04,1492.492
2013-11-05,1489.104
2013-11-06,1489.089
2013-11-07,1465.847
2013-11-08,1485.949
2013-11-11,1488.234
2013-11-12,1487.227
2013-11-13,1502.428
2013-11-14,1509.771
2013-11-15,1516.706
2013-11-18,1506.435
2013-11-19,1501.127
2013-11-20,1495.837
2013-11-21,1511.199
2013-11-22,1520.008
2013-11-25,1517.988
2013-11-26,1524.6
2013-11-27,1529.631
2013-11-28,1529.631
2013-11-29,1530.844
2013-12-02,1525.44
2013-12-03,1520.618
2013-12-04,1518.299
2013-12-05,1517.007
2013-12-06,1529.318
2013-12-09,1531.076
2013-12-10,1527.147
2013-12-11,1509.781
2013-12-12,1506.875
2013-12-13,1508.912
2013-12-16,1518.673
2013-12-17,1515.756
2013-12-18,1538.288
2013-12-19,1535.726
2013-12-20,1548.253
2013-12-23,1560.105
2013-12-24,1563.295
2013-12-25,1563.295
2013-12-26,1569.27
2013-12-27,1566.986
2013-12-30,1567.528
2013-12-31,1575.167
2014-01-01,1575.167
2014-01-02,1562.318
2014-01-03,1560.602
2014-01-06,1553.941
2014-01-07,1565.695
2014-01-08,1569.37
2014-01-09,1569.201
2014-01-10,1574.261
2014-01-13,1551.404
2014-01-14,1572.992
2014-01-15,1580.808
2014-01-16,1579.268
2014-01-17,1573.753
2014-01-20,1573.753
2014-01-21,1580.872
2014-01-22,1585.363
2014-01-23,1572.593
2014-01-24,1535.301
2014-01-27,1523.738
2014-01-28,1533.842
2014-01-29,1513.956
2014-01-30,1536.751
2014-01-31,1527.845
2014-02-03,1489.952
2014-02-04,1505.238
2014-02-05,1501.957
2014-02-06,1521.602
2014-02-07,1544.88
2014-02-10,1548.429
2014-02-11,1564.03
2014-02-12,1566.736
2014-02-13,1579.284
2014-02-14,1583.621
2014-02-17,1583.621
2014-02-18,1591.112
2014-02-19,1579.313
2014-02-20,1589.364
2014-02-21,1587.621
2014-02-24,1599.043
2014-02-25,1598.623
2014-02-26,1600.521
2014-02-27,1609.724
2014-02-28,1609.513
2014-03-03,1598.082
2014-03-04,1625.191
2014-03-05,1625.849
2014-03-06,1626.706
2014-03-07,1624.885
2014-03-10,1622.827
2014-03-11,1614.255
2014-03-12,1615.933
2014-03-13,1593.815
2014-03-14,1590.172
2014-03-17,1604.844
2014-03-18,1618.446
2014-03-19,1607.849
2014-03-20,1613.243
2014-03-21,1603.097
2014-03-24,1587.492
2014-03-25,1589.216
2014-03-26,1572.364
2014-03-27,1568.078
2014-03-28,1572.125
2014-03-31,1585.951
2014-04-01,1604.127
2014-04-02,1608.799
2014-04-03,1601.11
2014-04-04,1571.698
2014-04-07,1549.215
2014-04-08,1558.182
2014-04-09,1581.456
2014-04-10,1541.012
2014-04-11,1522.07
2014-04-14,1534.599
2014-04-15,1544.15
2014-04-16,1563.229
2014-04-17,1566.266
2014-04-18,1566.266
2014-04-21,1573.983
2014-04-22,1585.873
2014-04-23,1578.277
2014-04-24,1582.96
2014-04-25,1561.788
2014-04-28,1560.41
2014-04-29,1570.928
2014-04-30,1576.607
2014-05-01,1580.507
2014-05-02,1581.153
2014-05-05,1586.416
2014-05-06,1568.965
2014-05-07,1570.536
2014-05-08,1565.745
2014-05-09,1572.057
2014-05-12,1593.29
2014-05-13,1590.924
2014-05-14,1580.849
2014-05-15,1566.12
2014-05-16,1574.46
2014-05-19,1584.458
2014-05-20,1571.992
2014-05-21,1585.611
2014-05-22,1593.183
2014-05-23,1603.001
2014-05-26,1603.001
2014-05-27,1617.362
2014-05-28,1613.226
2014-05-29,1622.901
2014-05-30,1622.903
2014-06-02,1623.561
2014-06-03,1622.316
2014-06-04,1627.533
2014-06-05,1640.169
2014-06-06,1649.034
2014-06-09,1652.468
2014-06-10,1650.569
2014-06-11,1647.152
2014-06-12,1632.959
2014-06-13,1636.011
2014-06-16,1638.299
2014-06-17,1642.782
2014-06-18,1655.531
2014-06-19,1656.283
2014-06-20,1657.938
2014-06-23,1657.225
2014-06-24,1646.52
2014-06-25,1658.114
2014-06-26,1657.915
2014-06-27,1663.93
2014-06-30,1666.65
2014-07-01,1681.088
2014-07-02,1681.587
2014-07-03,1691.91
2014-07-04,1691.91
2014-07-07,1680.149
2014-07-08,1664.131
2014-07-09,1673.834
2014-07-10,1663.59
2014-07-11,1666.748
2014-07-14,1676.555
2014-07-15,1667.622
2014-07-16,1669.77
2014-07-17,1648.274
2014-07-18,1669.55
2014-07-21,1665.457
2014-07-22,1676.991
2014-07-23,1682.038
2014-07-24,1682.514
2014-07-25,1672.127
2014-07-28,1671.074
2014-07-29,1666.37
2014-07-30,1672.244
2014-07-31,1636.796
2014-08-01,1632.269
2014-08-04,1646.019
2014-08-05,1633.293
2014-08-06,1632.016
2014-08-07,1622.798
2014-08-08,1641.886
2014-08-11,1650.091
2014-08-12,1644.036
2014-08-13,1656.849
2014-08-14,1664.591
2014-08-15,1666.68
2014-08-18,1683.626
2014-08-19,1693.828
2014-08-20,1697.513
2014-08-21,1699.56
2014-08-22,1700.202
2014-08-25,1707.772
2014-08-26,1711.439
2014-08-27,1710.303
2014-08-28,1706.168
2014-08-29,1712.17
2014-09-01,1712.17
2014-09-02,1715.328
2014-09-03,1709.434
2014-09-04,1704.976
2014-09-05,1713.291
2014-09-08,1710.982
2014-09-09,1697.902
2014-09-10,1707.228
2014-09-11,1709.243
2014-09-12,1699.015
2014-09-15,1689.952
2014-09-16,1702.557
2014-09-17,1705.483
2014-09-18,1714.108
2014-09-19,1708.745
2014-09-22,1689.896
2014-09-23,1682.18
2014-09-24,1698.278
2014-09-25,1668.593
2014-09-26,1686.14
2014-09-29,1683.646
2014-09-30,1676.249
2014-10-01,1650.863
2014-10-02,1654.075
2014-10-03,1672.964
2014-10-06,1667.128
2014-10-07,1641.037
2014-10-08,1669.757
2014-10-09,1634.991
2014-10-10,1609.655
2014-10-13,1580.222
2014-10-14,1585.519
2014-10-15,1579.671
2014-10-16,1585.188
2014-10-17,1604.413
2014-10-20,1622.211
2014-10-21,1659.109
2014-10-22,1641.855
2014-10-23,1667.74
2014-10-24,1677.108
2014-10-27,1674.605
2014-10-28,1699.678
2014-10-29,1694.345
2014-10-30,1706.295
2014-10-31,1725.974
2014-11-03,1725.954
2014-11-04,1716.609
2014-11-05,1722.498
2014-11-06,1732.929
2014-11-07,1732.587
2014-11-10,1738.429
2014-11-11,1741.712
2014-11-12,1745.048
2014-11-13,1746.271
2014-11-14,1747.895
2014-11-17,1744.563
2014-11-18,1756.091
2014-11-19,1751.875
2014-11-20,1757.725
2014-11-21,1767.283
2014-11-24,1779.726
2014-11-25,1778.711
2014-11-26,1784.259
2014-11-27,1784.259
2014-11-28,1780.383
2014-12-01,1758.5
2014-12-02,1768.88
2014-12-03,1778.551
2014-12-04,1775.998
2014-12-05,1779.053
2014-12-08,1764.216
2014-12-09,1771.187
2014-12-10,1739.935
2014-12-11,1748.46
2014-12-12,1724.764
2014-12-15,1714.169
2014-12-16,1696.377
2014-12-17,1733.753
2014-12-18,1773.652
2014-12-19,1782.414
2014-12-22,1787.702
2014-12-23,1787.206
2014-12-24,1789.095
2014-12-25,1789.095
2014-12-26,1797.884
2014-12-29,1800.652
2014-12-30,1790.324
2014-12-31,1774.831
2015-01-01,1774.831
2015-01-02,1771.457
2015-01-05,1738.959
2015-01-06,1720.08
2015-01-07,1743.618
2015-01-08,1775.519
2015-01-09,1762.131
2015-01-12,1747.159
2015-01-13,1745.021
2015-01-14,1736.053
2015-01-15,1714.594
2015-01-16,1738.56
2015-01-19,1738.56
2015-01-20,1742.082
2015-01-21,1750.508
2015-01-22,1778.39
2015-01-23,1776.008
2015-01-26,1784.55
2015-01-27,1764.305
2015-01-28,1745.831
2015-01-29,1762.774
2015-01-30,1743.611
2015-02-02,1761.196
2015-02-03,1785.538
2015-02-04,1779.732
2015-02-05,1799.745
2015-02-06,1793.475
2015-02-09,1785.297
2015-02-10,1806.217
2015-02-11,1811.084
2015-02-12,1829.413
2015-02-13,1840.427
2015-02-16,1840.427
2015-02-17,1843.887
2015-02-18,1847.317
2015-02-19,1850.563
2015-02-20,1863.95
2015-02-23,1864.696
2015-02-24,1866.45
2015-02-25,1868.576
