Date,USA IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,812.174
2005-11-09,812.84
2005-11-10,819.93
2005-11-11,821.728
2005-11-14,821.428
2005-11-15,819.05
2005-11-16,821.125
2005-11-17,830.748
2005-11-18,832.537
2005-11-21,837.306
2005-11-22,841.652
2005-11-23,843.719
2005-11-24,843.719
2005-11-25,845.317
2005-11-28,836.626
2005-11-29,836.686
2005-11-30,834.884
2005-12-01,846.584
2005-12-02,847.505
2005-12-05,843.471
2005-12-06,844.953
2005-12-07,841.754
2005-12-08,841.565
2005-12-09,844.156
2005-12-12,845.546
2005-12-13,847.486
2005-12-14,849.467
2005-12-15,847.988
2005-12-16,845.177
2005-12-19,836.455
2005-12-20,837.267
2005-12-21,840.868
2005-12-22,844.898
2005-12-23,845.916
2005-12-26,845.916
2005-12-27,837.098
2005-12-28,839.353
2005-12-29,836.164
2005-12-30,831.482
2006-01-02,831.482
2006-01-03,844.486
2006-01-04,849.93
2006-01-05,849.886
2006-01-06,859.239
2006-01-09,863.456
2006-01-10,864.223
2006-01-11,866.887
2006-01-12,861.417
2006-01-13,861.394
2006-01-16,861.394
2006-01-17,858.192
2006-01-18,854.908
2006-01-19,861.533
2006-01-20,845.007
2006-01-23,845.79
2006-01-24,850.476
2006-01-25,847.32
2006-01-26,853.654
2006-01-27,860.239
2006-01-30,861.287
2006-01-31,859.704
2006-02-01,861.026
2006-02-02,853.369
2006-02-03,849.25
2006-02-06,849.276
2006-02-07,841.196
2006-02-08,848.12
2006-02-09,845.045
2006-02-10,847.036
2006-02-13,842.014
2006-02-14,850.163
2006-02-15,853.888
2006-02-16,860.348
2006-02-17,857.348
2006-02-20,857.348
2006-02-21,854.076
2006-02-22,859.212
2006-02-23,857.217
2006-02-24,858.697
2006-02-27,863.176
2006-02-28,853.715
2006-03-01,863.461
2006-03-02,862.853
2006-03-03,861.193
2006-03-06,854.553
2006-03-07,849.771
2006-03-08,851.698
2006-03-09,846.813
2006-03-10,852.548
2006-03-13,853.817
2006-03-14,862.738
2006-03-15,866.46
2006-03-16,866.058
2006-03-17,868.086
2006-03-20,868.065
2006-03-21,862.219
2006-03-22,866.328
2006-03-23,865.654
2006-03-24,867.588
2006-03-27,866.81
2006-03-28,862.924
2006-03-29,871.661
2006-03-30,871.508
2006-03-31,869.017
2006-04-03,868.875
2006-04-04,873.26
2006-04-05,877.179
2006-04-06,877.176
2006-04-07,868.87
2006-04-10,868.526
2006-04-11,860.632
2006-04-12,861.856
2006-04-13,864.023
2006-04-14,864.023
2006-04-17,860.274
2006-04-18,873.975
2006-04-19,877.222
2006-04-20,877.251
2006-04-21,874.851
2006-04-24,871.98
2006-04-25,868.518
2006-04-26,870.192
2006-04-27,870.355
2006-04-28,867.886
2006-05-01,865.174
2006-05-02,868.63
2006-05-03,864.811
2006-05-04,869.13
2006-05-05,877.556
2006-05-08,878.394
2006-05-09,877.869
2006-05-10,875.847
2006-05-11,862.626
2006-05-12,852.36
2006-05-15,852.11
2006-05-16,849.844
2006-05-17,837.266
2006-05-18,830.991
2006-05-19,833.685
2006-05-22,827.676
2006-05-23,823.904
2006-05-24,825.349
2006-05-25,836.166
2006-05-26,840.577
2006-05-29,840.577
2006-05-30,825.897
2006-05-31,833.608
2006-06-01,845.631
2006-06-02,846.066
2006-06-05,828.098
2006-06-06,825.367
2006-06-07,818.77
2006-06-08,818.03
2006-06-09,814.569
2006-06-12,799.155
2006-06-13,791.888
2006-06-14,797.934
2006-06-15,818.6
2006-06-16,815.045
2006-06-19,806.271
2006-06-20,804.533
2006-06-21,816.121
2006-06-22,810.876
2006-06-23,812.555
2006-06-26,815.913
2006-06-27,806.174
2006-06-28,809.555
2006-06-29,830.895
2006-06-30,830.924
2006-07-03,836.721
2006-07-04,836.721
2006-07-05,826.754
2006-07-06,827.242
2006-07-07,818.575
2006-07-10,817.353
2006-07-11,821.846
2006-07-12,811.105
2006-07-13,798.819
2006-07-14,793.38
2006-07-17,791.187
2006-07-18,791.405
2006-07-19,807.577
2006-07-20,794.983
2006-07-21,786.137
2006-07-24,801.491
2006-07-25,807.728
2006-07-26,805.142
2006-07-27,799.703
2006-07-28,810.303
2006-07-31,810.791
2006-08-01,803.93
2006-08-02,811.062
2006-08-03,813.807
2006-08-04,811.412
2006-08-07,808.689
2006-08-08,804.665
2006-08-09,801.551
2006-08-10,806.413
2006-08-11,801.637
2006-08-14,802.937
2006-08-15,817.15
2006-08-16,828.098
2006-08-17,829.588
2006-08-18,831.741
2006-08-21,827.159
2006-08-22,827.371
2006-08-23,821.687
2006-08-24,821.819
2006-08-25,822.63
2006-08-28,827.909
2006-08-29,831.65
2006-08-30,834.091
2006-08-31,834.538
2006-09-01,839.372
2006-09-04,839.372
2006-09-05,842.111
2006-09-06,830.259
2006-09-07,826.093
2006-09-08,829.538
2006-09-11,830.831
2006-09-12,842.798
2006-09-13,846.711
2006-09-14,845.023
2006-09-15,847.898
2006-09-18,848.384
2006-09-19,845.261
2006-09-20,851.51
2006-09-21,845.853
2006-09-22,840.453
2006-09-25,849.204
2006-09-26,855.95
2006-09-27,857.227
2006-09-28,858.941
2006-09-29,856.011
2006-10-02,850.586
2006-10-03,851.654
2006-10-04,864.606
2006-10-05,870.57
2006-10-06,867.177
2006-10-09,868.982
2006-10-10,870.664
2006-10-11,867.604
2006-10-12,878.263
2006-10-13,880.15
2006-10-16,884.553
2006-10-17,878.79
2006-10-18,877.821
2006-10-19,880.087
2006-10-20,878.836
2006-10-23,884.318
2006-10-24,884.954
2006-10-25,887.347
2006-10-26,894.689
2006-10-27,885.434
2006-10-30,887.463
2006-10-31,887.704
2006-11-01,878.18
2006-11-02,878.042
2006-11-03,876.735
2006-11-06,887.732
2006-11-07,890.673
2006-11-08,892.526
2006-11-09,887.114
2006-11-10,889.607
2006-11-13,892.153
2006-11-14,900.229
2006-11-15,904.984
2006-11-16,906.887
2006-11-17,906.118
2006-11-20,906.606
2006-11-21,909.454
2006-11-22,913.439
2006-11-23,913.439
2006-11-24,910.895
2006-11-27,894.737
2006-11-28,897.785
2006-11-29,906.124
2006-11-30,907.273
2006-12-01,904.14
2006-12-04,915.635
2006-12-05,919.07
2006-12-06,917.674
2006-12-07,912.385
2006-12-08,913.952
2006-12-11,914.009
2006-12-12,910.859
2006-12-13,912.037
2006-12-14,920.022
2006-12-15,918.528
2006-12-18,911.729
2006-12-19,913.707
2006-12-20,912.029
2006-12-21,907.771
2006-12-22,902.852
2006-12-25,902.852
2006-12-26,905.978
2006-12-27,912.428
2006-12-28,911.225
2006-12-29,907.033
2007-01-01,907.033
2007-01-02,907.033
2007-01-03,904.659
2007-01-04,908.245
2007-01-05,903.207
2007-01-08,905.58
2007-01-09,907.01
2007-01-10,910.481
2007-01-11,918.838
2007-01-12,925.509
2007-01-15,925.509
2007-01-16,924.992
2007-01-17,923.922
2007-01-18,916.77
2007-01-19,921.246
2007-01-22,914.729
2007-01-23,919.56
2007-01-24,928.538
2007-01-25,917.781
2007-01-26,916.884
2007-01-29,916.868
2007-01-30,921.984
2007-01-31,928.423
2007-02-01,933.381
2007-02-02,935.193
2007-02-05,933.67
2007-02-06,934.224
2007-02-07,937.656
2007-02-08,937.629
2007-02-09,929.611
2007-02-12,925.158
2007-02-13,931.456
2007-02-14,939.443
2007-02-15,942.559
2007-02-16,941.883
2007-02-19,941.883
2007-02-20,945.925
2007-02-21,946.756
2007-02-22,947.617
2007-02-23,945.529
2007-02-26,942.358
2007-02-27,908.44
2007-02-28,912.673
2007-03-01,909.415
2007-03-02,897.133
2007-03-05,888.821
2007-03-06,903.166
2007-03-07,902.372
2007-03-08,908.538
2007-03-09,908.829
2007-03-12,912.258
2007-03-13,894.663
2007-03-14,901.434
2007-03-15,904.081
2007-03-16,900.971
2007-03-19,911.299
2007-03-20,916.337
2007-03-21,931.741
2007-03-22,932.012
2007-03-23,932.79
2007-03-26,933.896
2007-03-27,927.765
2007-03-28,921.071
2007-03-29,922.919
2007-03-30,922.626
2007-04-02,925.547
2007-04-03,934.818
2007-04-04,937.686
2007-04-05,941.34
2007-04-06,941.34
2007-04-09,941.551
2007-04-10,944.1
2007-04-11,937.655
2007-04-12,945.51
2007-04-13,948.488
2007-04-16,958.023
2007-04-17,959.944
2007-04-18,957.954
2007-04-19,955.701
2007-04-20,965.287
2007-04-23,964.804
2007-04-24,965.2
2007-04-25,973.183
2007-04-26,974.018
2007-04-27,973.695
2007-04-30,962.688
2007-05-01,964.546
2007-05-02,973.635
2007-05-03,976.867
2007-05-04,979.258
2007-05-07,980.452
2007-05-08,980.167
2007-05-09,983.463
2007-05-10,968.871
2007-05-11,979.102
2007-05-14,975.935
2007-05-15,972.146
2007-05-16,980.212
2007-05-17,979.601
2007-05-18,987.174
2007-05-21,991.333
2007-05-22,991.301
2007-05-23,990.246
2007-05-24,979.332
2007-05-25,985.985
2007-05-28,985.985
2007-05-29,988.628
2007-05-30,997.926
2007-05-31,1000.0
2007-06-01,1004.105
2007-06-04,1007.161
2007-06-05,1002.911
2007-06-06,993.107
2007-06-07,974.956
2007-06-08,986.508
2007-06-11,986.082
2007-06-12,976.189
2007-06-13,990.297
2007-06-14,996.682
2007-06-15,1004.276
2007-06-18,1003.339
2007-06-19,1003.886
2007-06-20,992.758
2007-06-21,999.594
2007-06-22,989.653
2007-06-25,984.332
2007-06-26,980.594
2007-06-27,990.979
2007-06-28,990.683
2007-06-29,988.685
2007-07-02,999.876
2007-07-03,1003.535
2007-07-04,1003.535
2007-07-05,1007.355
2007-07-06,1012.764
2007-07-09,1013.238
2007-07-10,1000.781
2007-07-11,1006.152
2007-07-12,1024.31
2007-07-13,1026.559
2007-07-16,1024.142
2007-07-17,1026.038
2007-07-18,1024.54
2007-07-19,1031.661
2007-07-20,1020.642
2007-07-23,1023.77
2007-07-24,1005.871
2007-07-25,1007.478
2007-07-26,986.702
2007-07-27,972.793
2007-07-30,983.292
2007-07-31,970.293
2007-08-01,975.751
2007-08-02,983.492
2007-08-03,960.059
2007-08-06,975.734
2007-08-07,980.562
2007-08-08,994.769
2007-08-09,970.35
2007-08-10,969.728
2007-08-13,971.516
2007-08-14,953.276
2007-08-15,937.807
2007-08-16,933.677
2007-08-17,953.153
2007-08-20,954.689
2007-08-21,956.545
2007-08-22,969.256
2007-08-23,967.434
2007-08-24,980.72
2007-08-27,973.516
2007-08-28,951.775
2007-08-29,974.092
2007-08-30,972.628
2007-08-31,985.158
2007-09-03,985.158
2007-09-04,996.65
2007-09-05,987.788
2007-09-06,992.583
2007-09-07,974.931
2007-09-10,973.358
2007-09-11,986.971
2007-09-12,985.856
2007-09-13,990.602
2007-09-14,991.458
2007-09-17,985.013
2007-09-18,1011.979
2007-09-19,1017.21
2007-09-20,1012.825
2007-09-21,1018.495
2007-09-24,1015.605
2007-09-25,1017.708
2007-09-26,1023.526
2007-09-27,1028.456
2007-09-28,1026.676
2007-10-01,1039.336
2007-10-02,1039.806
2007-10-03,1033.889
2007-10-04,1035.203
2007-10-05,1047.986
2007-10-08,1047.328
2007-10-09,1055.796
2007-10-10,1057.937
2007-10-11,1049.357
2007-10-12,1058.087
2007-10-15,1048.303
2007-10-16,1043.38
2007-10-17,1047.368
2007-10-18,1050.036
2007-10-19,1021.471
2007-10-22,1027.086
2007-10-23,1039.345
2007-10-24,1036.811
2007-10-25,1034.372
2007-10-26,1047.286
2007-10-29,1052.04
2007-10-30,1046.97
2007-10-31,1061.924
2007-11-01,1039.448
2007-11-02,1045.784
2007-11-05,1040.293
2007-11-06,1052.935
2007-11-07,1027.249
2007-11-08,1019.125
2007-11-09,998.666
2007-11-12,984.083
2007-11-13,1012.698
2007-11-14,1005.66
2007-11-15,995.929
2007-11-16,1003.264
2007-11-19,986.868
2007-11-20,990.828
2007-11-21,976.99
2007-11-22,976.99
2007-11-23,991.856
2007-11-26,973.761
2007-11-27,986.609
2007-11-28,1015.146
2007-11-29,1016.248
2007-11-30,1018.256
2007-12-03,1012.766
2007-12-04,1008.085
2007-12-05,1023.059
2007-12-06,1038.696
2007-12-07,1038.513
2007-12-10,1045.142
2007-12-11,1019.459
2007-12-12,1027.345
2007-12-13,1028.033
2007-12-14,1015.543
2007-12-17,996.861
2007-12-18,1002.789
2007-12-19,1003.888
2007-12-20,1013.841
2007-12-21,1031.198
2007-12-24,1039.302
2007-12-25,1039.302
2007-12-26,1041.432
2007-12-27,1025.751
2007-12-28,1026.958
2007-12-31,1019.239
2008-01-01,1019.239
2008-01-02,1004.855
2008-01-03,1004.135
2008-01-04,973.408
2008-01-07,972.055
2008-01-08,953.905
2008-01-09,965.919
2008-01-10,973.249
2008-01-11,956.231
2008-01-14,969.531
2008-01-15,945.059
2008-01-16,935.965
2008-01-17,911.922
2008-01-18,910.692
2008-01-21,910.692
2008-01-22,897.498
2008-01-23,908.784
2008-01-24,922.8
2008-01-25,911.202
2008-01-28,924.074
2008-01-29,927.119
2008-01-30,922.156
2008-01-31,937.574
2008-02-01,951.41
2008-02-04,942.584
2008-02-05,915.147
2008-02-06,905.604
2008-02-07,912.269
2008-02-08,914.88
2008-02-11,925.32
2008-02-12,928.721
2008-02-13,944.458
2008-02-14,931.074
2008-02-15,928.755
2008-02-18,928.755
2008-02-19,929.26
2008-02-20,938.899
2008-02-21,926.929
2008-02-22,931.932
2008-02-25,945.802
2008-02-26,954.107
2008-02-27,953.336
2008-02-28,947.317
2008-02-29,923.11
2008-03-03,923.728
2008-03-04,921.068
2008-03-05,928.974
2008-03-06,910.022
2008-03-07,901.029
2008-03-10,884.137
2008-03-11,911.319
2008-03-12,906.203
2008-03-13,913.674
2008-03-14,896.166
2008-03-17,882.003
2008-03-18,916.645
2008-03-19,892.169
2008-03-20,907.361
2008-03-21,907.361
2008-03-24,928.423
2008-03-25,934.757
2008-03-26,929.54
2008-03-27,917.069
2008-03-28,910.52
2008-03-31,916.276
2008-04-01,945.726
2008-04-02,944.922
2008-04-03,947.208
2008-04-04,951.577
2008-04-07,950.891
2008-04-08,948.562
2008-04-09,940.785
2008-04-10,950.104
2008-04-11,930.722
2008-04-14,929.702
2008-04-15,932.476
2008-04-16,955.874
2008-04-17,953.821
2008-04-18,974.927
2008-04-21,977.836
2008-04-22,965.787
2008-04-23,971.803
2008-04-24,974.979
2008-04-25,980.169
2008-04-28,980.059
2008-04-29,975.787
2008-04-30,971.378
2008-05-01,988.042
2008-05-02,989.271
2008-05-05,987.978
2008-05-06,996.538
2008-05-07,982.305
2008-05-08,989.43
2008-05-09,985.261
2008-05-12,995.385
2008-05-13,998.545
2008-05-14,1000.44
2008-05-15,1013.535
2008-05-16,1016.422
2008-05-19,1014.061
2008-05-20,1007.311
2008-05-21,990.218
2008-05-22,993.12
2008-05-23,983.068
2008-05-26,983.068
2008-05-27,992.848
2008-05-28,1000.306
2008-05-29,1004.673
2008-05-30,1010.212
2008-06-02,1001.059
2008-06-03,997.676
2008-06-04,1000.875
2008-06-05,1022.046
2008-06-06,994.236
2008-06-09,996.705
2008-06-10,991.578
2008-06-11,975.337
2008-06-12,978.419
2008-06-13,995.443
2008-06-16,998.669
2008-06-17,995.529
2008-06-18,987.453
2008-06-19,993.021
2008-06-20,974.674
2008-06-23,975.966
2008-06-24,966.997
2008-06-25,973.237
2008-06-26,946.728
2008-06-27,946.176
2008-06-30,943.768
2008-07-01,946.728
2008-07-02,923.849
2008-07-03,921.166
2008-07-04,921.166
2008-07-07,917.457
2008-07-08,928.954
2008-07-09,910.283
2008-07-10,918.842
2008-07-11,912.819
2008-07-14,909.777
2008-07-15,904.256
2008-07-16,921.061
2008-07-17,926.691
2008-07-18,922.603
2008-07-21,926.276
2008-07-22,931.586
2008-07-23,931.541
2008-07-24,912.773
2008-07-25,921.218
2008-07-28,907.339
2008-07-29,923.951
2008-07-30,938.419
2008-07-31,927.747
2008-08-01,920.533
2008-08-04,907.901
2008-08-05,929.842
2008-08-06,938.605
2008-08-07,927.088
2008-08-08,944.953
2008-08-11,949.854
2008-08-12,945.769
2008-08-13,948.702
2008-08-14,953.545
2008-08-15,954.914
2008-08-18,942.597
2008-08-19,935.577
2008-08-20,941.003
2008-08-21,943.087
2008-08-22,952.283
2008-08-25,934.485
2008-08-26,937.099
2008-08-27,944.978
2008-08-28,954.9
2008-08-29,940.19
2008-09-01,940.19
2008-09-02,929.768
2008-09-03,921.304
2008-09-04,894.639
2008-09-05,895.191
2008-09-08,903.699
2008-09-09,874.715
2008-09-10,884.708
2008-09-11,897.712
2008-09-12,903.383
2008-09-15,868.004
2008-09-16,878.97
2008-09-17,840.09
2008-09-18,868.985
2008-09-19,896.048
2008-09-22,865.845
2008-09-23,852.535
2008-09-24,851.16
2008-09-25,862.896
2008-09-26,861.6
2008-09-29,790.978
2008-09-30,827.398
2008-10-01,814.784
2008-10-02,773.784
2008-10-03,764.175
2008-10-06,731.17
2008-10-07,691.762
2008-10-08,687.85
2008-10-09,647.33
2008-10-10,637.306
2008-10-13,713.101
2008-10-14,693.746
2008-10-15,629.882
2008-10-16,658.498
2008-10-17,657.699
2008-10-20,686.469
2008-10-21,662.63
2008-10-22,623.955
2008-10-23,621.33
2008-10-24,601.251
2008-10-27,578.979
2008-10-28,637.167
2008-10-29,639.61
2008-10-30,661.988
2008-10-31,672.68
2008-11-03,669.979
2008-11-04,693.363
2008-11-05,659.441
2008-11-06,627.974
2008-11-07,643.981
2008-11-10,635.771
2008-11-11,619.07
2008-11-12,587.242
2008-11-13,626.661
2008-11-14,597.298
2008-11-17,582.714
2008-11-18,586.3
2008-11-19,551.125
2008-11-20,516.428
2008-11-21,548.162
2008-11-24,581.138
2008-11-25,582.489
2008-11-26,605.103
2008-11-27,605.103
2008-11-28,608.916
2008-12-01,558.796
2008-12-02,575.531
2008-12-03,589.026
2008-12-04,572.126
2008-12-05,592.735
2008-12-08,612.957
2008-12-09,601.89
2008-12-10,609.662
2008-12-11,593.177
2008-12-12,597.382
2008-12-15,591.238
2008-12-16,618.938
2008-12-17,616.962
2008-12-18,607.835
2008-12-19,610.805
2008-12-22,599.49
2008-12-23,594.478
2008-12-24,596.667
2008-12-25,596.667
2008-12-26,600.031
2008-12-29,596.179
2008-12-30,610.986
2008-12-31,619.657
2009-01-01,619.657
2009-01-02,640.054
2009-01-05,641.007
2009-01-06,647.595
2009-01-07,630.732
2009-01-08,633.358
2009-01-09,619.183
2009-01-12,606.675
2009-01-13,608.701
2009-01-14,589.533
2009-01-15,595.75
2009-01-16,601.929
2009-01-19,601.929
2009-01-20,572.98
2009-01-21,595.581
2009-01-22,587.743
2009-01-23,590.736
2009-01-26,595.285
2009-01-27,600.961
2009-01-28,619.072
2009-01-29,602.521
2009-01-30,590.03
2009-02-02,590.906
2009-02-03,602.75
2009-02-04,601.43
2009-02-05,613.243
2009-02-06,628.027
2009-02-09,627.21
2009-02-10,602.447
2009-02-11,605.525
2009-02-12,609.466
2009-02-13,606.339
2009-02-16,606.339
2009-02-17,583.521
2009-02-18,583.71
2009-02-19,577.728
2009-02-20,574.205
2009-02-23,553.003
2009-02-24,571.386
2009-02-25,564.224
2009-02-26,553.081
2009-02-27,546.489
2009-03-02,522.59
2009-03-03,521.832
2009-03-04,536.046
2009-03-05,516.176
2009-03-06,515.442
2009-03-09,507.856
2009-03-10,536.517
2009-03-11,539.088
2009-03-12,558.183
2009-03-13,561.821
2009-03-16,557.425
2009-03-17,574.804
2009-03-18,582.002
2009-03-19,578.824
2009-03-20,569.682
2009-03-23,604.959
2009-03-24,594.758
2009-03-25,598.503
2009-03-26,616.223
2009-03-27,602.729
2009-03-30,586.877
2009-03-31,592.697
2009-04-01,599.679
2009-04-02,618.493
2009-04-03,623.579
2009-04-06,618.625
2009-04-07,604.036
2009-04-08,613.721
2009-04-09,631.792
2009-04-10,631.792
2009-04-13,631.007
2009-04-14,622.474
2009-04-15,625.253
2009-04-16,638.122
2009-04-17,640.723
2009-04-20,618.584
2009-04-21,629.152
2009-04-22,627.854
2009-04-23,630.773
2009-04-24,642.784
2009-04-27,638.226
2009-04-28,637.223
2009-04-29,651.138
2009-04-30,651.151
2009-05-01,653.402
2009-05-04,670.928
2009-05-05,669.483
2009-05-06,672.835
2009-05-07,662.796
2009-05-08,672.989
2009-05-11,664.807
2009-05-12,663.936
2009-05-13,646.898
2009-05-14,652.913
2009-05-15,648.483
2009-05-18,667.13
2009-05-19,668.076
2009-05-20,667.051
2009-05-21,655.244
2009-05-22,654.634
2009-05-25,654.634
2009-05-26,672.99
2009-05-27,663.364
2009-05-28,670.905
2009-05-29,680.288
2009-06-01,700.804
2009-06-02,703.081
2009-06-03,695.637
2009-06-04,701.464
2009-06-05,701.294
2009-06-08,698.911
2009-06-09,703.93
2009-06-10,701.674
2009-06-11,704.243
2009-06-12,703.845
2009-06-15,688.43
2009-06-16,679.32
2009-06-17,682.652
2009-06-18,685.935
2009-06-19,689.444
2009-06-22,669.323
2009-06-23,669.082
2009-06-24,675.364
2009-06-25,691.052
2009-06-26,691.108
2009-06-29,695.138
2009-06-30,690.334
2009-07-01,693.329
2009-07-02,675.175
2009-07-03,675.175
2009-07-06,674.526
2009-07-07,661.003
2009-07-08,662.718
2009-07-09,664.813
2009-07-10,663.97
2009-07-13,676.856
2009-07-14,680.864
2009-07-15,700.114
2009-07-16,708.42
2009-07-17,710.382
2009-07-20,718.433
2009-07-21,720.84
2009-07-22,721.412
2009-07-23,736.864
2009-07-24,738.284
2009-07-27,737.587
2009-07-28,736.947
2009-07-29,734.437
2009-07-30,741.12
2009-07-31,740.315
2009-08-03,751.487
2009-08-04,751.659
2009-08-05,745.49
2009-08-06,739.273
2009-08-07,748.636
2009-08-10,746.499
2009-08-11,740.038
2009-08-12,748.039
2009-08-13,753.122
2009-08-14,745.309
2009-08-17,728.194
2009-08-18,736.272
2009-08-19,741.55
2009-08-20,748.896
2009-08-21,760.669
2009-08-24,759.573
2009-08-25,760.674
2009-08-26,761.015
2009-08-27,762.745
2009-08-28,761.399
2009-08-31,754.847
2009-09-01,742.153
2009-09-02,741.383
2009-09-03,747.845
2009-09-04,758.543
2009-09-07,758.543
2009-09-08,765.691
2009-09-09,771.686
2009-09-10,780.057
2009-09-11,780.551
2009-09-14,783.918
2009-09-15,786.296
2009-09-16,796.367
2009-09-17,794.862
2009-09-18,796.878
2009-09-21,796.448
2009-09-22,799.988
2009-09-23,792.581
2009-09-24,785.486
2009-09-25,780.88
2009-09-28,793.595
2009-09-29,792.595
2009-09-30,791.655
2009-10-01,771.738
2009-10-02,768.908
2009-10-05,777.29
2009-10-06,788.778
2009-10-07,791.359
2009-10-08,798.242
2009-10-09,803.609
2009-10-12,805.246
2009-10-13,804.25
2009-10-14,816.354
2009-10-15,819.864
2009-10-16,815.468
2009-10-19,823.441
2009-10-20,818.101
2009-10-21,811.977
2009-10-22,818.115
2009-10-23,810.484
2009-10-26,803.52
2009-10-27,797.629
2009-10-28,780.946
2009-10-29,796.445
2009-10-30,776.934
2009-11-02,782.2
2009-11-03,785.405
2009-11-04,787.302
2009-11-05,802.934
2009-11-06,805.442
2009-11-09,821.911
2009-11-10,821.614
2009-11-11,825.92
2009-11-12,818.006
2009-11-13,824.03
2009-11-16,835.658
2009-11-17,836.544
2009-11-18,833.521
2009-11-19,822.48
2009-11-20,819.299
2009-11-23,829.344
2009-11-24,829.1
2009-11-25,833.069
2009-11-26,833.069
2009-11-27,819.938
2009-11-30,820.538
2009-12-01,831.866
2009-12-02,833.331
2009-12-03,826.366
2009-12-04,831.631
2009-12-07,829.56
2009-12-08,821.648
2009-12-09,825.086
2009-12-10,830.611
2009-12-11,832.139
2009-12-14,841.365
2009-12-15,838.52
2009-12-16,840.467
2009-12-17,830.124
2009-12-18,836.833
2009-12-21,846.173
2009-12-22,851.053
2009-12-23,856.616
2009-12-24,861.213
2009-12-25,861.213
2009-12-28,862.536
2009-12-29,861.145
2009-12-30,861.465
2009-12-31,852.087
2010-01-01,852.087
2010-01-04,866.351
2010-01-05,868.622
2010-01-06,869.011
2010-01-07,870.176
2010-01-08,875.568
2010-01-11,874.837
2010-01-12,865.684
2010-01-13,873.65
2010-01-14,875.814
2010-01-15,866.381
2010-01-18,866.381
2010-01-19,877.401
2010-01-20,866.293
2010-01-21,852.94
2010-01-22,832.053
2010-01-25,835.35
2010-01-26,833.163
2010-01-27,836.517
2010-01-28,822.432
2010-01-29,811.735
2010-02-01,824.376
2010-02-02,833.396
2010-02-03,831.392
2010-02-04,804.753
2010-02-05,807.92
2010-02-08,802.684
2010-02-09,813.854
2010-02-10,811.911
2010-02-11,822.791
2010-02-12,823.105
2010-02-15,823.105
2010-02-16,837.142
2010-02-17,842.045
2010-02-18,847.712
2010-02-19,848.653
2010-02-22,846.341
2010-02-23,835.635
2010-02-24,843.006
2010-02-25,842.859
2010-02-26,843.805
2010-03-01,855.441
2010-03-02,858.359
2010-03-03,859.417
2010-03-04,862.141
2010-03-05,874.22
2010-03-08,874.46
2010-03-09,876.472
2010-03-10,880.947
2010-03-11,884.559
2010-03-12,885.749
2010-03-15,885.057
2010-03-16,891.171
2010-03-17,895.705
2010-03-18,894.397
2010-03-19,888.058
2010-03-22,895.079
2010-03-23,901.572
2010-03-24,895.086
2010-03-25,892.706
2010-03-26,893.053
2010-03-29,898.038
2010-03-30,899.994
2010-03-31,895.936
2010-04-01,901.889
2010-04-02,901.889
2010-04-05,911.362
2010-04-06,912.569
2010-04-07,908.588
2010-04-08,910.908
2010-04-09,917.07
2010-04-12,918.704
2010-04-13,919.928
2010-04-14,931.455
2010-04-15,933.371
2010-04-16,920.912
2010-04-19,921.879
2010-04-20,930.051
2010-04-21,930.5
2010-04-22,934.797
2010-04-23,942.013
2010-04-26,939.153
2010-04-27,917.834
2010-04-28,921.024
2010-04-29,932.698
2010-04-30,915.528
2010-05-03,927.384
2010-05-04,903.144
2010-05-05,895.987
2010-05-06,868.136
2010-05-07,849.349
2010-05-10,888.98
2010-05-11,886.758
2010-05-12,903.349
2010-05-13,892.66
2010-05-14,874.476
2010-05-17,875.225
2010-05-18,863.606
2010-05-19,857.086
2010-05-20,823.568
2010-05-21,835.009
2010-05-24,827.452
2010-05-25,827.014
2010-05-26,822.582
2010-05-27,850.589
2010-05-28,840.589
2010-05-31,840.589
2010-06-01,824.499
2010-06-02,847.369
2010-06-03,854.23
2010-06-04,823.263
2010-06-07,809.286
2010-06-08,813.474
2010-06-09,809.997
2010-06-10,834.735
2010-06-11,841.344
2010-06-14,841.423
2010-06-15,862.003
2010-06-16,861.136
2010-06-17,861.417
2010-06-18,862.279
2010-06-21,858.183
2010-06-22,843.647
2010-06-23,842.104
2010-06-24,827.38
2010-06-25,830.015
2010-06-28,828.065
2010-06-29,798.808
2010-06-30,790.753
2010-07-01,789.632
2010-07-02,786.248
2010-07-05,786.248
2010-07-06,788.09
2010-07-07,813.293
2010-07-08,821.142
2010-07-09,827.102
2010-07-12,827.129
2010-07-13,841.101
2010-07-14,843.154
2010-07-15,843.194
2010-07-16,818.893
2010-07-19,824.11
2010-07-20,835.917
2010-07-21,824.509
2010-07-22,844.353
2010-07-23,853.043
2010-07-26,862.139
2010-07-27,858.068
2010-07-28,850.998
2010-07-29,846.384
2010-07-30,847.717
2010-08-02,864.955
2010-08-03,860.349
2010-08-04,868.335
2010-08-05,865.951
2010-08-06,863.602
2010-08-09,868.973
2010-08-10,861.41
2010-08-11,836.698
2010-08-12,830.788
2010-08-13,826.331
2010-08-16,827.739
2010-08-17,840.311
2010-08-18,842.411
2010-08-19,829.039
2010-08-20,827.284
2010-08-23,821.563
2010-08-24,808.072
2010-08-25,812.46
2010-08-26,805.69
2010-08-27,819.487
2010-08-30,807.682
2010-08-31,805.449
2010-09-01,829.896
2010-09-02,839.679
2010-09-03,851.613
2010-09-06,851.613
