Date,SPAIN SMALL CAP Small Cap
2005-11-10,344.277
2005-11-11,345.333
2005-11-14,345.274
2005-11-15,342.175
2005-11-16,341.757
2005-11-17,344.187
2005-11-18,343.376
2005-11-21,340.746
2005-11-22,339.865
2005-11-23,344.215
2005-11-24,343.385
2005-11-25,343.045
2005-11-28,347.184
2005-11-29,348.064
2005-11-30,347.684
2005-12-01,344.638
2005-12-02,343.548
2005-12-05,342.736
2005-12-06,344.444
2005-12-07,343.659
2005-12-08,344.991
2005-12-09,346.51
2005-12-12,349.051
2005-12-13,348.227
2005-12-14,355.384
2005-12-15,353.019
2005-12-16,353.98
2005-12-19,351.817
2005-12-20,348.121
2005-12-21,348.25
2005-12-22,348.973
2005-12-23,351.683
2005-12-26,351.683
2005-12-27,351.666
2005-12-28,353.296
2005-12-29,351.806
2005-12-30,349.557
2006-01-02,352.878
2006-01-03,364.054
2006-01-04,373.034
2006-01-05,374.069
2006-01-06,375.74
2006-01-09,377.749
2006-01-10,375.156
2006-01-11,378.04
2006-01-12,378.494
2006-01-13,376.909
2006-01-16,381.602
2006-01-17,376.397
2006-01-18,376.822
2006-01-19,380.885
2006-01-20,378.087
2006-01-23,383.145
2006-01-24,382.341
2006-01-25,382.163
2006-01-26,383.427
2006-01-27,385.601
2006-01-30,385.22
2006-01-31,386.69
2006-02-01,387.59
2006-02-02,386.727
2006-02-03,384.777
2006-02-06,384.641
2006-02-07,383.902
2006-02-08,387.058
2006-02-09,385.823
2006-02-10,384.453
2006-02-13,387.387
2006-02-14,386.907
2006-02-15,385.799
2006-02-16,387.918
2006-02-17,391.377
2006-02-20,396.309
2006-02-21,397.179
2006-02-22,396.221
2006-02-23,397.995
2006-02-24,399.526
2006-02-27,399.632
2006-02-28,397.312
2006-03-01,401.834
2006-03-02,400.655
2006-03-03,401.652
2006-03-06,400.81
2006-03-07,392.989
2006-03-08,391.549
2006-03-09,395.368
2006-03-10,398.332
2006-03-13,400.306
2006-03-14,402.867
2006-03-15,405.674
2006-03-16,407.587
2006-03-17,411.301
2006-03-20,413.932
2006-03-21,414.484
2006-03-22,417.1
2006-03-23,417.325
2006-03-24,419.679
2006-03-27,418.448
2006-03-28,418.645
2006-03-29,417.57
2006-03-30,423.787
2006-03-31,422.175
2006-04-03,422.143
2006-04-04,428.245
2006-04-05,428.203
2006-04-06,429.733
2006-04-07,427.464
2006-04-10,427.78
2006-04-11,425.84
2006-04-12,422.064
2006-04-13,423.87
2006-04-14,423.87
2006-04-17,430.602
2006-04-18,426.671
2006-04-19,428.037
2006-04-20,428.111
2006-04-21,435.68
2006-04-24,440.961
2006-04-25,442.403
2006-04-26,444.083
2006-04-27,447.875
2006-04-28,448.585
2006-05-01,449.369
2006-05-02,449.81
2006-05-03,448.115
2006-05-04,453.672
2006-05-05,461.716
2006-05-08,463.313
2006-05-09,463.331
2006-05-10,461.304
2006-05-11,456.229
2006-05-12,450.403
2006-05-15,444.734
2006-05-16,440.93
2006-05-17,427.622
2006-05-18,425.454
2006-05-19,421.204
2006-05-22,406.528
2006-05-23,412.459
2006-05-24,407.119
2006-05-25,419.598
2006-05-26,421.844
2006-05-29,424.195
2006-05-30,417.678
2006-05-31,419.346
2006-06-01,417.271
2006-06-02,421.868
2006-06-05,421.039
2006-06-06,411.65
2006-06-07,412.135
2006-06-08,396.949
2006-06-09,402.873
2006-06-12,395.441
2006-06-13,382.54
2006-06-14,391.395
2006-06-15,397.064
2006-06-16,396.198
2006-06-19,402.253
2006-06-20,400.892
2006-06-21,405.515
2006-06-22,406.47
2006-06-23,406.012
2006-06-26,409.558
2006-06-27,409.064
2006-06-28,404.413
2006-06-29,408.609
2006-06-30,419.586
2006-07-03,423.018
2006-07-04,422.82
2006-07-05,416.803
2006-07-06,418.835
2006-07-07,419.588
2006-07-10,418.17
2006-07-11,415.231
2006-07-12,414.307
2006-07-13,409.852
2006-07-14,403.407
2006-07-17,396.233
2006-07-18,398.45
2006-07-19,407.669
2006-07-20,409.637
2006-07-21,408.753
2006-07-24,409.468
2006-07-25,408.567
2006-07-26,408.713
2006-07-27,417.178
2006-07-28,418.925
2006-07-31,423.144
2006-08-01,420.738
2006-08-02,427.701
2006-08-03,422.964
2006-08-04,429.646
2006-08-07,432.928
2006-08-08,434.692
2006-08-09,437.139
2006-08-10,429.68
2006-08-11,431.753
2006-08-14,434.971
2006-08-15,438.396
2006-08-16,442.069
2006-08-17,443.581
2006-08-18,439.703
2006-08-21,446.415
2006-08-22,442.571
2006-08-23,442.398
2006-08-24,441.716
2006-08-25,440.147
2006-08-28,444.77
2006-08-29,444.793
2006-08-30,450.291
2006-08-31,447.676
2006-09-01,451.243
2006-09-04,458.97
2006-09-05,454.533
2006-09-06,451.55
2006-09-07,445.206
2006-09-08,447.656
2006-09-11,445.072
2006-09-12,448.117
2006-09-13,447.686
2006-09-14,450.618
2006-09-15,448.393
2006-09-18,450.675
2006-09-19,450.415
2006-09-20,453.106
2006-09-21,454.781
2006-09-22,457.08
2006-09-25,455.825
2006-09-26,457.173
2006-09-27,463.064
2006-09-28,467.184
2006-09-29,469.386
2006-10-02,469.373
2006-10-03,468.231
2006-10-04,469.694
2006-10-05,475.469
2006-10-06,468.441
2006-10-09,472.247
2006-10-10,470.762
2006-10-11,473.459
2006-10-12,475.438
2006-10-13,475.684
2006-10-16,481.051
2006-10-17,474.552
2006-10-18,480.487
2006-10-19,487.777
2006-10-20,493.419
2006-10-23,490.921
2006-10-24,495.144
2006-10-25,503.865
2006-10-26,504.469
2006-10-27,508.794
2006-10-30,506.134
2006-10-31,519.66
2006-11-01,531.9
2006-11-02,526.868
2006-11-03,522.535
2006-11-06,523.43
2006-11-07,525.165
2006-11-08,523.566
2006-11-09,528.976
2006-11-10,530.872
2006-11-13,531.201
2006-11-14,535.295
2006-11-15,539.739
2006-11-16,542.649
2006-11-17,541.595
2006-11-20,542.026
2006-11-21,551.155
2006-11-22,564.428
2006-11-23,559.467
2006-11-24,553.55
2006-11-27,546.913
2006-11-28,547.99
2006-11-29,559.551
2006-11-30,561.949
2006-12-01,558.3
2006-12-04,560.621
2006-12-05,563.807
2006-12-06,570.293
2006-12-07,568.839
2006-12-08,573.53
2006-12-11,574.287
2006-12-12,582.642
2006-12-13,589.042
2006-12-14,587.928
2006-12-15,587.859
2006-12-18,589.036
2006-12-19,589.058
2006-12-20,596.209
2006-12-21,599.178
2006-12-22,585.991
2006-12-25,585.991
2006-12-26,585.078
2006-12-27,581.901
2006-12-28,586.5
2006-12-29,580.514
2007-01-01,580.514
2007-01-02,596.558
2007-01-03,593.442
2007-01-04,585.956
2007-01-05,585.903
2007-01-08,587.394
2007-01-09,593.303
2007-01-10,587.676
2007-01-11,594.361
2007-01-12,596.762
2007-01-15,606.624
2007-01-16,605.445
2007-01-17,602.288
2007-01-18,603.917
2007-01-19,607.614
2007-01-22,609.013
2007-01-23,617.697
2007-01-24,620.215
2007-01-25,618.528
2007-01-26,617.432
2007-01-29,622.97
2007-01-30,625.724
2007-01-31,631.634
2007-02-01,644.457
2007-02-02,643.143
2007-02-05,654.141
2007-02-06,666.029
2007-02-07,676.082
2007-02-08,671.204
2007-02-09,672.026
2007-02-12,663.952
2007-02-13,677.529
2007-02-14,692.913
2007-02-15,697.337
2007-02-16,697.594
2007-02-19,706.262
2007-02-20,702.685
2007-02-21,692.072
2007-02-22,684.565
2007-02-23,683.691
2007-02-26,691.463
2007-02-27,657.529
2007-02-28,651.282
2007-03-01,635.394
2007-03-02,642.479
2007-03-05,618.302
2007-03-06,622.368
2007-03-07,632.506
2007-03-08,644.493
2007-03-09,631.82
2007-03-12,627.091
2007-03-13,624.664
2007-03-14,610.571
2007-03-15,626.056
2007-03-16,632.296
2007-03-19,639.07
2007-03-20,647.141
2007-03-21,651.04
2007-03-22,658.294
2007-03-23,658.983
2007-03-26,653.838
2007-03-27,656.405
2007-03-28,660.462
2007-03-29,674.375
2007-03-30,679.408
2007-04-02,685.973
2007-04-03,693.066
2007-04-04,690.443
2007-04-05,694.625
2007-04-06,694.625
2007-04-09,691.006
2007-04-10,699.568
2007-04-11,707.034
2007-04-12,703.181
2007-04-13,707.532
2007-04-16,715.821
2007-04-17,713.617
2007-04-18,702.779
2007-04-19,701.212
2007-04-20,711.692
2007-04-23,708.453
2007-04-24,689.583
2007-04-25,695.269
2007-04-26,691.926
2007-04-27,689.966
2007-04-30,686.027
2007-05-01,683.463
2007-05-02,687.158
2007-05-03,677.125
2007-05-04,684.529
2007-05-07,686.498
2007-05-08,677.51
2007-05-09,682.836
2007-05-10,675.14
2007-05-11,677.659
2007-05-14,679.146
2007-05-15,683.319
2007-05-16,677.719
2007-05-17,679.5
2007-05-18,679.877
2007-05-21,676.158
2007-05-22,676.942
2007-05-23,679.79
2007-05-24,672.21
2007-05-25,676.098
2007-05-28,679.458
2007-05-29,684.652
2007-05-30,679.141
2007-05-31,687.116
2007-06-01,688.983
2007-06-04,690.846
2007-06-05,685.37
2007-06-06,657.452
2007-06-07,649.381
2007-06-08,651.54
2007-06-11,656.657
2007-06-12,650.311
2007-06-13,653.971
2007-06-14,659.145
2007-06-15,662.492
2007-06-18,659.216
2007-06-19,658.479
2007-06-20,657.567
2007-06-21,657.144
2007-06-22,652.789
2007-06-25,647.709
2007-06-26,641.398
2007-06-27,637.959
2007-06-28,643.612
2007-06-29,647.495
2007-07-02,657.797
2007-07-03,669.575
2007-07-04,674.836
2007-07-05,673.501
2007-07-06,675.362
2007-07-09,677.485
2007-07-10,672.153
2007-07-11,677.348
2007-07-12,695.565
2007-07-13,694.033
2007-07-16,697.295
2007-07-17,699.204
2007-07-18,695.545
2007-07-19,704.992
2007-07-20,702.943
2007-07-23,706.953
2007-07-24,697.525
2007-07-25,683.2
2007-07-26,666.539
2007-07-27,663.876
2007-07-30,671.046
2007-07-31,676.503
2007-08-01,664.51
2007-08-02,667.376
2007-08-03,666.648
2007-08-06,659.492
2007-08-07,665.277
2007-08-08,672.062
2007-08-09,651.655
2007-08-10,631.643
2007-08-13,634.304
2007-08-14,626.507
2007-08-15,621.126
2007-08-16,585.438
2007-08-17,594.521
2007-08-20,602.325
2007-08-21,604.346
2007-08-22,616.204
2007-08-23,615.903
2007-08-24,618.985
2007-08-27,618.722
2007-08-28,612.361
2007-08-29,618.397
2007-08-30,623.793
2007-08-31,633.219
2007-09-03,637.291
2007-09-04,635.956
2007-09-05,629.636
2007-09-06,630.325
2007-09-07,623.046
2007-09-10,612.554
2007-09-11,625.769
2007-09-12,623.571
2007-09-13,624.939
2007-09-14,611.42
2007-09-17,592.974
2007-09-18,606.113
2007-09-19,617.187
2007-09-20,630.311
2007-09-21,638.149
2007-09-24,644.717
2007-09-25,634.097
2007-09-26,638.016
2007-09-27,638.84
2007-09-28,635.78
2007-10-01,639.308
2007-10-02,639.365
2007-10-03,644.628
2007-10-04,647.265
2007-10-05,659.778
2007-10-08,654.679
2007-10-09,655.515
2007-10-10,657.759
2007-10-11,666.765
2007-10-12,663.177
2007-10-15,661.59
2007-10-16,653.835
2007-10-17,661.314
2007-10-18,661.661
2007-10-19,658.869
2007-10-22,643.653
2007-10-23,659.94
2007-10-24,654.595
2007-10-25,672.742
2007-10-26,686.789
2007-10-29,692.695
2007-10-30,695.038
2007-10-31,700.913
2007-11-01,695.754
2007-11-02,697.298
2007-11-05,694.676
2007-11-06,699.426
2007-11-07,696.533
2007-11-08,696.725
2007-11-09,684.709
2007-11-12,681.291
2007-11-13,677.779
2007-11-14,682.522
2007-11-15,674.875
2007-11-16,675.829
2007-11-19,659.156
2007-11-20,662.759
2007-11-21,651.523
2007-11-22,649.592
2007-11-23,652.441
2007-11-26,658.157
2007-11-27,660.101
2007-11-28,659.57
2007-11-29,657.627
2007-11-30,666.56
2007-12-03,666.37
2007-12-04,664.9
2007-12-05,667.282
2007-12-06,662.726
2007-12-07,665.722
2007-12-10,670.215
2007-12-11,669.209
2007-12-12,666.68
2007-12-13,650.269
2007-12-14,644.871
2007-12-17,632.34
2007-12-18,629.202
2007-12-19,614.265
2007-12-20,602.851
2007-12-21,606.897
2007-12-24,608.248
2007-12-25,608.248
2007-12-26,612.429
2007-12-27,606.507
2007-12-28,607.128
2007-12-31,603.66
2008-01-01,603.66
2008-01-02,610.962
2008-01-03,601.839
2008-01-04,582.777
2008-01-07,568.117
2008-01-08,567.283
2008-01-09,557.774
2008-01-10,551.529
2008-01-11,554.223
2008-01-14,561.195
2008-01-15,542.057
2008-01-16,527.22
2008-01-17,529.604
2008-01-18,530.158
2008-01-21,496.963
2008-01-22,509.142
2008-01-23,495.491
2008-01-24,523.758
2008-01-25,528.771
2008-01-28,531.806
2008-01-29,547.681
2008-01-30,544.41
2008-01-31,544.361
2008-02-01,561.826
2008-02-04,574.115
2008-02-05,545.139
2008-02-06,552.564
2008-02-07,537.253
2008-02-08,538.746
2008-02-11,536.673
2008-02-12,554.298
2008-02-13,556.442
2008-02-14,561.611
2008-02-15,555.936
2008-02-18,560.935
2008-02-19,563.483
2008-02-20,554.786
2008-02-21,561.774
2008-02-22,556.396
2008-02-25,560.191
2008-02-26,568.559
2008-02-27,579.575
2008-02-28,573.295
2008-02-29,562.954
2008-03-03,554.726
2008-03-04,548.82
2008-03-05,561.069
2008-03-06,560.19
2008-03-07,553.345
2008-03-10,546.779
2008-03-11,550.605
2008-03-12,568.022
2008-03-13,563.297
2008-03-14,566.844
2008-03-17,563.203
2008-03-18,570.096
2008-03-19,558.809
2008-03-20,550.131
2008-03-21,550.131
2008-03-24,549.346
2008-03-25,566.676
2008-03-26,576.958
2008-03-27,588.303
2008-03-28,586.088
2008-03-31,589.351
2008-04-01,593.19
2008-04-02,593.541
2008-04-03,590.459
2008-04-04,595.194
2008-04-07,597.501
2008-04-08,589.306
2008-04-09,587.557
2008-04-10,579.615
2008-04-11,575.179
2008-04-14,568.355
2008-04-15,572.798
2008-04-16,587.577
2008-04-17,582.266
2008-04-18,585.048
2008-04-21,589.51
2008-04-22,592.132
2008-04-23,590.423
2008-04-24,580.036
2008-04-25,581.242
2008-04-28,582.269
2008-04-29,574.055
2008-04-30,580.821
2008-05-01,576.4
2008-05-02,580.468
2008-05-05,583.289
2008-05-06,586.663
2008-05-07,581.059
2008-05-08,583.233
2008-05-09,578.718
2008-05-12,585.144
2008-05-13,584.322
2008-05-14,587.928
2008-05-15,589.175
2008-05-16,590.975
2008-05-19,594.479
2008-05-20,589.796
2008-05-21,594.286
2008-05-22,593.396
2008-05-23,582.898
2008-05-26,583.118
2008-05-27,576.501
2008-05-28,571.529
2008-05-29,569.382
2008-05-30,569.048
2008-06-02,560.085
2008-06-03,564.825
2008-06-04,563.249
2008-06-05,567.593
2008-06-06,563.759
2008-06-09,552.305
2008-06-10,535.52
2008-06-11,532.525
2008-06-12,535.153
2008-06-13,533.556
2008-06-16,534.684
2008-06-17,543.506
2008-06-18,533.486
2008-06-19,528.016
2008-06-20,523.763
2008-06-23,514.627
2008-06-24,511.383
2008-06-25,515.668
2008-06-26,511.162
2008-06-27,512.522
2008-06-30,509.833
2008-07-01,496.496
2008-07-02,495.335
2008-07-03,483.658
2008-07-04,474.97
2008-07-07,480.531
2008-07-08,473.102
2008-07-09,481.431
2008-07-10,474.427
2008-07-11,465.139
2008-07-14,464.353
2008-07-15,452.962
2008-07-16,451.855
2008-07-17,466.155
2008-07-18,471.127
2008-07-21,477.906
2008-07-22,475.17
2008-07-23,483.568
2008-07-24,470.513
2008-07-25,464.753
2008-07-28,461.655
2008-07-29,456.491
2008-07-30,461.996
2008-07-31,459.331
2008-08-01,454.347
2008-08-04,449.893
2008-08-05,456.261
2008-08-06,461.164
2008-08-07,461.806
2008-08-08,453.947
2008-08-11,458.789
2008-08-12,457.58
2008-08-13,446.613
2008-08-14,446.095
2008-08-15,443.426
2008-08-18,444.777
2008-08-19,431.757
2008-08-20,430.752
2008-08-21,431.506
2008-08-22,436.682
2008-08-25,430.787
2008-08-26,429.311
2008-08-27,430.397
2008-08-28,436.229
2008-08-29,440.426
2008-09-01,435.589
2008-09-02,440.097
2008-09-03,424.957
2008-09-04,415.294
2008-09-05,402.081
2008-09-08,410.761
2008-09-09,403.325
2008-09-10,395.409
2008-09-11,385.685
2008-09-12,397.359
2008-09-15,383.823
2008-09-16,379.974
2008-09-17,370.967
2008-09-18,364.612
2008-09-19,385.996
2008-09-22,386.461
2008-09-23,384.171
2008-09-24,380.699
2008-09-25,382.979
2008-09-26,378.223
2008-09-29,358.248
2008-09-30,348.169
2008-10-01,348.038
2008-10-02,339.208
2008-10-03,342.37
2008-10-06,314.906
2008-10-07,313.076
2008-10-08,301.345
2008-10-09,300.337
2008-10-10,281.325
2008-10-13,305.891
2008-10-14,307.062
2008-10-15,296.513
2008-10-16,285.418
2008-10-17,290.465
2008-10-20,290.251
2008-10-21,289.891
2008-10-22,277.693
2008-10-23,269.096
2008-10-24,256.355
2008-10-27,242.33
2008-10-28,247.334
2008-10-29,263.442
2008-10-30,268.507
2008-10-31,271.754
2008-11-03,278.574
2008-11-04,296.995
2008-11-05,296.231
2008-11-06,279.045
2008-11-07,280.219
2008-11-10,282.165
2008-11-11,269.692
2008-11-12,264.387
2008-11-13,262.941
2008-11-14,266.037
2008-11-17,261.435
2008-11-18,260.63
2008-11-19,256.503
2008-11-20,248.715
2008-11-21,247.821
2008-11-24,264.664
2008-11-25,264.231
2008-11-26,262.418
2008-11-27,265.228
2008-11-28,260.224
2008-12-01,255.059
2008-12-02,262.426
2008-12-03,260.852
2008-12-04,261.82
2008-12-05,253.6
2008-12-08,268.575
2008-12-09,266.188
2008-12-10,269.031
2008-12-11,272.907
2008-12-12,272.931
2008-12-15,278.962
2008-12-16,283.429
2008-12-17,293.734
2008-12-18,297.376
2008-12-19,283.16
2008-12-22,278.535
2008-12-23,277.338
2008-12-24,278.223
2008-12-25,278.223
2008-12-26,279.566
2008-12-29,279.897
2008-12-30,278.317
2008-12-31,273.515
2009-01-01,273.515
2009-01-02,283.451
2009-01-05,284.516
2009-01-06,283.301
2009-01-07,287.19
2009-01-08,287.792
2009-01-09,281.597
2009-01-12,276.892
2009-01-13,269.061
2009-01-14,263.636
2009-01-15,261.929
2009-01-16,268.223
2009-01-19,263.77
2009-01-20,253.073
2009-01-21,249.378
2009-01-22,249.12
2009-01-23,243.996
2009-01-26,253.863
2009-01-27,257.274
2009-01-28,263.292
2009-01-29,257.5
2009-01-30,251.158
2009-02-02,245.861
2009-02-03,250.063
2009-02-04,250.558
2009-02-05,248.912
2009-02-06,251.629
2009-02-09,256.755
2009-02-10,254.663
2009-02-11,251.063
2009-02-12,246.375
2009-02-13,250.746
2009-02-16,245.452
2009-02-17,236.565
2009-02-18,233.191
2009-02-19,235.44
2009-02-20,227.983
2009-02-23,227.314
2009-02-24,226.137
2009-02-25,225.817
2009-02-26,230.297
2009-02-27,227.144
2009-03-02,216.509
2009-03-03,213.328
2009-03-04,216.788
2009-03-05,208.852
2009-03-06,207.433
2009-03-09,204.078
2009-03-10,211.733
2009-03-11,213.54
2009-03-12,215.752
2009-03-13,220.934
2009-03-16,227.261
2009-03-17,223.819
2009-03-18,226.25
2009-03-19,238.065
2009-03-20,235.053
2009-03-23,239.313
2009-03-24,239.718
2009-03-25,242.594
2009-03-26,244.203
2009-03-27,239.06
2009-03-30,231.373
2009-03-31,238.278
2009-04-01,242.11
2009-04-02,253.767
2009-04-03,252.943
2009-04-06,253.585
2009-04-07,252.0
2009-04-08,253.181
2009-04-09,256.556
2009-04-10,256.556
2009-04-13,258.731
2009-04-14,264.304
2009-04-15,267.163
2009-04-16,269.977
2009-04-17,268.632
2009-04-20,258.048
2009-04-21,259.625
2009-04-22,266.203
2009-04-23,271.089
2009-04-24,278.34
2009-04-27,273.354
2009-04-28,269.677
2009-04-29,280.458
2009-04-30,281.506
2009-05-01,281.549
2009-05-04,291.521
2009-05-05,295.86
2009-05-06,299.618
2009-05-07,301.805
2009-05-08,308.635
2009-05-11,310.047
2009-05-12,313.044
2009-05-13,301.515
2009-05-14,302.033
2009-05-15,304.729
2009-05-18,305.215
2009-05-19,311.92
2009-05-20,320.052
2009-05-21,313.446
2009-05-22,320.894
2009-05-25,321.633
2009-05-26,321.534
2009-05-27,324.194
2009-05-28,323.238
2009-05-29,325.133
2009-06-01,332.368
2009-06-02,337.466
2009-06-03,334.457
2009-06-04,335.09
2009-06-05,332.006
2009-06-08,322.698
2009-06-09,328.668
2009-06-10,332.471
2009-06-11,335.705
2009-06-12,330.837
2009-06-15,323.826
2009-06-16,323.76
2009-06-17,312.754
2009-06-18,316.054
2009-06-19,320.853
2009-06-22,313.153
2009-06-23,317.367
2009-06-24,322.934
2009-06-25,320.981
2009-06-26,325.987
2009-06-29,328.464
2009-06-30,325.048
2009-07-01,333.779
2009-07-02,327.497
2009-07-03,325.931
2009-07-06,319.397
2009-07-07,321.089
2009-07-08,311.271
2009-07-09,315.416
2009-07-10,313.394
2009-07-13,314.53
2009-07-14,320.477
2009-07-15,326.109
2009-07-16,322.241
2009-07-17,324.071
2009-07-20,326.6
2009-07-21,329.08
2009-07-22,330.334
2009-07-23,336.358
2009-07-24,336.463
2009-07-27,338.222
2009-07-28,337.224
2009-07-29,333.593
2009-07-30,338.578
2009-07-31,340.882
2009-08-03,353.27
2009-08-04,352.042
2009-08-05,351.559
2009-08-06,351.08
2009-08-07,346.633
2009-08-10,348.084
2009-08-11,346.253
2009-08-12,348.639
2009-08-13,354.7
2009-08-14,352.908
2009-08-17,340.563
2009-08-18,346.139
2009-08-19,348.951
2009-08-20,354.055
2009-08-21,361.173
2009-08-24,364.503
2009-08-25,365.562
2009-08-26,363.326
2009-08-27,362.556
2009-08-28,370.361
2009-08-31,366.768
2009-09-01,360.034
2009-09-02,354.37
2009-09-03,358.167
2009-09-04,361.938
2009-09-07,370.563
2009-09-08,376.81
2009-09-09,383.631
2009-09-10,383.292
2009-09-11,388.108
2009-09-14,388.985
2009-09-15,393.172
2009-09-16,401.886
2009-09-17,406.633
2009-09-18,403.843
2009-09-21,396.972
2009-09-22,402.337
2009-09-23,402.988
2009-09-24,395.16
2009-09-25,399.643
2009-09-28,402.9
2009-09-29,401.648
2009-09-30,402.073
2009-10-01,394.14
2009-10-02,385.627
2009-10-05,388.812
2009-10-06,400.109
2009-10-07,398.292
2009-10-08,402.695
2009-10-09,401.046
2009-10-12,404.398
2009-10-13,398.148
2009-10-14,407.018
2009-10-15,404.544
2009-10-16,396.998
2009-10-19,401.92
2009-10-20,398.334
2009-10-21,398.259
2009-10-22,393.478
2009-10-23,395.092
2009-10-26,385.181
2009-10-27,377.241
2009-10-28,364.838
2009-10-29,379.674
2009-10-30,371.974
2009-11-02,374.799
2009-11-03,365.506
2009-11-04,375.664
2009-11-05,381.149
2009-11-06,379.688
2009-11-09,387.204
2009-11-10,386.163
2009-11-11,387.259
2009-11-12,384.985
2009-11-13,384.453
2009-11-16,393.008
2009-11-17,387.874
2009-11-18,392.285
2009-11-19,382.787
2009-11-20,380.174
2009-11-23,388.344
2009-11-24,386.916
2009-11-25,389.879
2009-11-26,380.436
2009-11-27,382.872
2009-11-30,374.902
2009-12-01,381.709
2009-12-02,382.307
2009-12-03,383.75
2009-12-04,379.351
2009-12-07,380.098
2009-12-08,374.667
2009-12-09,370.333
2009-12-10,370.592
2009-12-11,369.688
2009-12-14,372.353
2009-12-15,371.441
2009-12-16,375.472
2009-12-17,368.576
2009-12-18,366.004
2009-12-21,367.63
2009-12-22,368.002
2009-12-23,371.705
2009-12-24,372.34
2009-12-25,372.34
2009-12-28,374.987
2009-12-29,375.665
2009-12-30,372.57
2009-12-31,373.781
2010-01-01,373.781
2010-01-04,384.284
2010-01-05,389.264
2010-01-06,390.104
2010-01-07,390.373
2010-01-08,392.527
2010-01-11,396.231
2010-01-12,392.266
2010-01-13,392.716
2010-01-14,394.082
2010-01-15,388.854
2010-01-18,389.626
2010-01-19,388.301
2010-01-20,377.632
2010-01-21,372.628
2010-01-22,370.009
2010-01-25,372.632
2010-01-26,371.682
2010-01-27,366.226
2010-01-28,362.708
2010-01-29,362.222
2010-02-01,364.208
2010-02-02,369.17
2010-02-03,365.793
2010-02-04,344.469
2010-02-05,333.408
2010-02-08,332.961
2010-02-09,332.936
2010-02-10,336.967
2010-02-11,333.312
2010-02-12,332.785
2010-02-15,332.787
2010-02-16,336.423
2010-02-17,341.343
2010-02-18,342.831
2010-02-19,343.686
2010-02-22,345.932
2010-02-23,341.474
2010-02-24,340.93
2010-02-25,334.74
2010-02-26,341.288
2010-03-01,340.049
2010-03-02,344.72
2010-03-03,350.95
2010-03-04,348.148
2010-03-05,351.46
2010-03-08,352.016
2010-03-09,346.672
2010-03-10,351.87
2010-03-11,351.447
2010-03-12,354.153
2010-03-15,352.258
2010-03-16,357.005
2010-03-17,360.396
2010-03-18,354.523
2010-03-19,351.888
2010-03-22,349.797
2010-03-23,356.125
2010-03-24,349.66
2010-03-25,354.007
2010-03-26,355.055
2010-03-29,357.019
2010-03-30,353.508
2010-03-31,354.167
2010-04-01,357.291
2010-04-02,357.291
2010-04-05,356.473
2010-04-06,357.125
2010-04-07,356.693
2010-04-08,355.908
2010-04-09,363.505
2010-04-12,368.11
2010-04-13,366.117
2010-04-14,370.896
2010-04-15,370.299
2010-04-16,365.417
2010-04-19,362.079
2010-04-20,366.363
2010-04-21,361.019
2010-04-22,351.282
2010-04-23,358.073
2010-04-26,355.572
2010-04-27,344.751
2010-04-28,332.032
2010-04-29,339.793
2010-04-30,341.865
2010-05-03,340.557
2010-05-04,322.554
2010-05-05,313.277
2010-05-06,304.428
2010-05-07,292.005
2010-05-10,315.014
2010-05-11,309.088
2010-05-12,313.3
2010-05-13,308.116
2010-05-14,291.901
2010-05-17,284.976
2010-05-18,290.971
2010-05-19,284.055
2010-05-20,278.041
2010-05-21,284.396
2010-05-24,277.631
2010-05-25,267.652
2010-05-26,267.98
2010-05-27,277.39
2010-05-28,280.265
2010-05-31,279.087
2010-06-01,280.195
2010-06-02,277.331
2010-06-03,279.489
2010-06-04,268.199
2010-06-07,261.946
2010-06-08,257.724
2010-06-09,263.891
2010-06-10,271.585
2010-06-11,276.281
2010-06-14,284.835
2010-06-15,288.398
2010-06-16,287.082
2010-06-17,286.926
2010-06-18,290.574
2010-06-21,293.064
2010-06-22,290.828
2010-06-23,289.289
2010-06-24,285.018
2010-06-25,284.161
2010-06-28,288.274
2010-06-29,273.352
2010-06-30,275.277
2010-07-01,275.546
2010-07-02,280.753
2010-07-05,282.557
2010-07-06,292.391
2010-07-07,294.746
2010-07-08,296.62
2010-07-09,294.798
2010-07-12,293.224
2010-07-13,298.789
2010-07-14,300.302
2010-07-15,302.514
2010-07-16,300.975
2010-07-19,300.656
2010-07-20,298.301
2010-07-21,299.718
2010-07-22,307.311
2010-07-23,307.225
2010-07-26,314.151
2010-07-27,317.373
2010-07-28,317.598
2010-07-29,317.479
2010-07-30,310.845
2010-08-02,321.723
2010-08-03,325.053
2010-08-04,324.027
2010-08-05,324.893
2010-08-06,323.248
2010-08-09,324.626
2010-08-10,317.308
2010-08-11,304.262
2010-08-12,300.637
2010-08-13,298.562
2010-08-16,302.91
2010-08-17,308.54
2010-08-18,307.707
2010-08-19,303.791
2010-08-20,296.71
2010-08-23,297.861
2010-08-24,294.128
2010-08-25,290.845
2010-08-26,297.367
2010-08-27,300.545
2010-08-30,300.893
2010-08-31,302.006
2010-09-01,310.181
2010-09-02,309.954
2010-09-03,312.534
2010-09-06,314.629
2010-09-07,307.449
2010-09-08,310.177
2010-09-09,315.87
2010-09-10,317.255
2010-09-13,321.324
2010-09-14,326.828
2010-09-15,327.533
2010-09-16,328.229
2010-09-17,321.715
2010-09-20,327.052
2010-09-21,329.663
2010-09-22,333.737
