Date,SPAIN SMALL CAP Small Cap
2010-09-23,320.076
2010-09-24,326.239
2010-09-27,325.441
2010-09-28,326.047
2010-09-29,325.386
2010-09-30,327.562
2010-10-01,331.311
2010-10-04,326.795
2010-10-05,334.481
2010-10-06,339.799
2010-10-07,340.416
2010-10-08,340.658
2010-10-11,340.845
2010-10-12,338.019
2010-10-13,344.663
2010-10-14,347.467
2010-10-15,347.45
2010-10-18,347.165
2010-10-19,341.557
2010-10-20,346.219
2010-10-21,352.289
2010-10-22,349.107
2010-10-25,351.912
2010-10-26,348.339
2010-10-27,344.757
2010-10-28,350.111
2010-10-29,349.666
2010-11-01,348.17
2010-11-02,353.422
2010-11-03,349.432
2010-11-04,354.836
2010-11-05,346.05
2010-11-08,343.052
2010-11-09,346.019
2010-11-10,336.52
2010-11-11,331.974
2010-11-12,334.911
2010-11-15,334.724
2010-11-16,326.654
2010-11-17,327.499
2010-11-18,331.103
2010-11-19,331.626
2010-11-22,325.892
2010-11-23,315.44
2010-11-24,316.012
2010-11-25,315.819
2010-11-26,306.53
2010-11-29,298.697
2010-11-30,290.979
2010-12-01,302.66
2010-12-02,310.377
2010-12-03,318.468
2010-12-06,317.37
2010-12-07,319.086
2010-12-08,316.503
2010-12-09,316.708
2010-12-10,318.485
2010-12-13,327.152
2010-12-14,330.461
2010-12-15,327.345
2010-12-16,323.137
2010-12-17,321.418
2010-12-20,320.825
2010-12-21,326.287
2010-12-22,327.679
2010-12-23,325.092
2010-12-24,326.373
2010-12-27,322.655
2010-12-28,321.971
2010-12-29,324.569
2010-12-30,326.889
2010-12-31,330.174
2011-01-03,330.123
2011-01-04,326.159
2011-01-05,320.841
2011-01-06,314.486
2011-01-07,307.9
2011-01-10,305.576
2011-01-11,312.231
2011-01-12,323.336
2011-01-13,330.673
2011-01-14,331.796
2011-01-17,328.91
2011-01-18,336.759
2011-01-19,340.076
2011-01-20,335.966
2011-01-21,343.833
2011-01-24,347.442
2011-01-25,344.918
2011-01-26,347.983
2011-01-27,352.474
2011-01-28,352.681
2011-01-31,355.974
2011-02-01,361.305
2011-02-02,368.308
2011-02-03,360.282
2011-02-04,360.768
2011-02-07,364.167
2011-02-08,367.742
2011-02-09,369.632
2011-02-10,362.894
2011-02-11,362.727
2011-02-14,363.494
2011-02-15,367.133
2011-02-16,366.342
2011-02-17,366.862
2011-02-18,369.251
2011-02-21,363.015
2011-02-22,362.07
2011-02-23,361.382
2011-02-24,361.71
2011-02-25,367.069
2011-02-28,370.667
2011-03-01,372.404
2011-03-02,371.381
2011-03-03,374.034
2011-03-04,375.44
2011-03-07,377.166
2011-03-08,375.184
2011-03-09,377.456
2011-03-10,370.44
2011-03-11,369.445
2011-03-14,370.482
2011-03-15,365.804
2011-03-16,359.709
2011-03-17,367.836
2011-03-18,375.009
2011-03-21,382.383
2011-03-22,381.232
2011-03-23,381.988
2011-03-24,388.425
2011-03-25,385.657
2011-03-28,389.16
2011-03-29,389.013
2011-03-30,390.869
2011-03-31,390.667
2011-04-01,392.927
2011-04-04,399.277
2011-04-05,396.277
2011-04-06,405.294
2011-04-07,401.234
2011-04-08,406.657
2011-04-11,405.702
2011-04-12,403.773
2011-04-13,404.775
2011-04-14,401.144
2011-04-15,396.709
2011-04-18,382.38
2011-04-19,388.219
2011-04-20,397.661
2011-04-21,400.053
2011-04-22,400.053
2011-04-25,399.765
2011-04-26,405.279
2011-04-27,407.364
2011-04-28,415.459
2011-04-29,413.587
2011-05-02,415.423
2011-05-03,412.979
2011-05-04,409.966
2011-05-05,400.341
2011-05-06,400.097
2011-05-09,388.761
2011-05-10,395.023
2011-05-11,394.46
2011-05-12,391.223
2011-05-13,389.109
2011-05-16,388.956
2011-05-17,383.49
2011-05-18,384.997
2011-05-19,387.699
2011-05-20,382.79
2011-05-23,372.983
2011-05-24,373.756
2011-05-25,373.333
2011-05-26,373.365
2011-05-27,378.684
2011-05-30,380.597
2011-05-31,386.823
2011-06-01,388.526
2011-06-02,386.354
2011-06-03,388.478
2011-06-06,384.98
2011-06-07,386.045
2011-06-08,379.061
2011-06-09,376.969
2011-06-10,366.108
2011-06-13,363.705
2011-06-14,372.644
2011-06-15,363.533
2011-06-16,356.576
2011-06-17,361.921
2011-06-20,355.676
2011-06-21,362.185
2011-06-22,361.716
2011-06-23,346.561
2011-06-24,342.361
2011-06-27,344.776
2011-06-28,348.418
2011-06-29,356.508
2011-06-30,368.732
2011-07-01,372.016
2011-07-04,374.306
2011-07-05,368.766
2011-07-06,360.023
2011-07-07,361.616
2011-07-08,352.916
2011-07-11,335.322
2011-07-12,333.418
2011-07-13,342.172
2011-07-14,336.778
2011-07-15,332.423
2011-07-18,323.128
2011-07-19,332.015
2011-07-20,336.587
2011-07-21,347.809
2011-07-22,350.311
2011-07-25,344.725
2011-07-26,346.617
2011-07-27,338.797
2011-07-28,334.672
2011-07-29,336.177
2011-08-01,322.957
2011-08-02,313.103
2011-08-03,310.948
2011-08-04,297.868
2011-08-05,295.182
2011-08-08,283.784
2011-08-09,286.015
2011-08-10,275.087
2011-08-11,284.515
2011-08-12,295.159
2011-08-15,303.463
2011-08-16,298.891
2011-08-17,302.165
2011-08-18,285.404
2011-08-19,283.428
2011-08-22,285.622
2011-08-23,285.952
2011-08-24,289.866
2011-08-25,286.355
2011-08-26,283.963
2011-08-29,295.004
2011-08-30,295.902
2011-08-31,302.5
2011-09-01,300.585
2011-09-02,291.983
2011-09-05,279.152
2011-09-06,274.427
2011-09-07,281.41
2011-09-08,283.865
2011-09-09,270.199
2011-09-12,260.03
2011-09-13,262.164
2011-09-14,266.835
2011-09-15,274.402
2011-09-16,275.157
2011-09-19,268.566
2011-09-20,272.711
2011-09-21,268.53
2011-09-22,254.334
2011-09-23,254.821
2011-09-26,254.077
2011-09-27,266.457
2011-09-28,264.742
2011-09-29,267.448
2011-09-30,261.847
2011-10-03,256.102
2011-10-04,248.764
2011-10-05,252.09
2011-10-06,261.583
2011-10-07,265.815
2011-10-10,275.964
2011-10-11,277.963
2011-10-12,287.484
2011-10-13,282.946
2011-10-14,290.799
2011-10-17,286.175
2011-10-18,283.935
2011-10-19,286.954
2011-10-20,278.847
2011-10-21,289.061
2011-10-24,293.396
2011-10-25,293.757
2011-10-26,291.088
2011-10-27,305.113
2011-10-28,304.987
2011-10-31,293.856
2011-11-01,276.753
2011-11-02,281.481
2011-11-03,285.348
2011-11-04,282.762
2011-11-07,282.385
2011-11-08,284.185
2011-11-09,273.696
2011-11-10,271.687
2011-11-11,281.661
2011-11-14,276.347
2011-11-15,270.714
2011-11-16,271.356
2011-11-17,268.582
2011-11-18,268.682
2011-11-21,260.568
2011-11-22,255.984
2011-11-23,250.086
2011-11-24,246.919
2011-11-25,245.963
2011-11-28,256.179
2011-11-29,256.492
2011-11-30,266.501
2011-12-01,264.851
2011-12-02,268.012
2011-12-05,273.675
2011-12-06,271.494
2011-12-07,270.27
2011-12-08,262.31
2011-12-09,266.253
2011-12-12,257.217
2011-12-13,252.817
2011-12-14,246.158
2011-12-15,248.396
2011-12-16,248.41
2011-12-19,248.656
2011-12-20,255.907
2011-12-21,252.91
2011-12-22,257.362
2011-12-23,257.776
2011-12-26,257.776
2011-12-27,258.021
2011-12-28,252.437
2011-12-29,252.704
2011-12-30,255.527
2012-01-02,261.262
2012-01-03,263.043
2012-01-04,258.255
2012-01-05,250.862
2012-01-06,249.555
2012-01-09,249.389
2012-01-10,252.205
2012-01-11,250.984
2012-01-12,255.887
2012-01-13,252.915
2012-01-16,253.656
2012-01-17,255.936
2012-01-18,256.741
2012-01-19,262.297
2012-01-20,263.328
2012-01-23,268.555
2012-01-24,265.302
2012-01-25,264.537
2012-01-26,270.922
2012-01-27,269.18
2012-01-30,263.961
2012-01-31,266.04
2012-02-01,272.982
2012-02-02,274.242
2012-02-03,276.703
2012-02-06,276.252
2012-02-07,279.363
2012-02-08,280.487
2012-02-09,282.438
2012-02-10,277.661
2012-02-13,277.593
2012-02-14,275.746
2012-02-15,273.275
2012-02-16,267.137
2012-02-17,270.908
2012-02-20,276.944
2012-02-21,277.109
2012-02-22,276.036
2012-02-23,271.319
2012-02-24,276.931
2012-02-27,275.753
2012-02-28,276.07
2012-02-29,272.386
2012-03-01,273.372
2012-03-02,271.552
2012-03-05,270.067
2012-03-06,260.391
2012-03-07,262.464
2012-03-08,270.789
2012-03-09,269.293
2012-03-12,268.761
2012-03-13,271.707
2012-03-14,270.238
2012-03-15,271.509
2012-03-16,274.417
2012-03-19,277.462
2012-03-20,276.076
2012-03-21,274.212
2012-03-22,271.009
2012-03-23,271.657
2012-03-26,274.353
2012-03-27,271.927
2012-03-28,265.764
2012-03-29,264.086
2012-03-30,268.45
2012-04-02,268.372
2012-04-03,266.358
2012-04-04,257.385
2012-04-05,255.056
2012-04-06,255.056
2012-04-09,255.203
2012-04-10,249.688
2012-04-11,254.188
2012-04-12,257.476
2012-04-13,251.153
2012-04-16,248.721
2012-04-17,253.362
2012-04-18,249.829
2012-04-19,245.657
2012-04-20,246.73
2012-04-23,238.4
2012-04-24,242.314
2012-04-25,246.71
2012-04-26,245.193
2012-04-27,248.304
2012-04-30,245.323
2012-05-01,245.128
2012-05-02,241.47
2012-05-03,242.368
2012-05-04,238.574
2012-05-07,239.323
2012-05-08,234.737
2012-05-09,230.91
2012-05-10,234.516
2012-05-11,234.22
2012-05-14,227.099
2012-05-15,222.32
2012-05-16,217.71
2012-05-17,215.458
2012-05-18,214.902
2012-05-21,217.066
2012-05-22,222.839
2012-05-23,213.662
2012-05-24,215.359
2012-05-25,216.005
2012-05-28,215.027
2012-05-29,213.593
2012-05-30,206.022
2012-05-31,201.33
2012-06-01,198.533
2012-06-04,202.15
2012-06-05,204.134
2012-06-06,209.041
2012-06-07,211.856
2012-06-08,211.375
2012-06-11,210.746
2012-06-12,207.069
2012-06-13,206.782
2012-06-14,210.258
2012-06-15,214.968
2012-06-18,210.667
2012-06-19,214.763
2012-06-20,218.176
2012-06-21,216.166
2012-06-22,216.95
2012-06-25,208.893
2012-06-26,205.548
2012-06-27,207.956
2012-06-28,207.016
2012-06-29,221.569
2012-07-02,223.534
2012-07-03,225.638
2012-07-04,224.45
2012-07-05,219.341
2012-07-06,213.049
2012-07-09,211.599
2012-07-10,212.126
2012-07-11,212.365
2012-07-12,207.031
2012-07-13,209.463
2012-07-16,207.641
2012-07-17,208.149
2012-07-18,211.595
2012-07-19,212.771
2012-07-20,203.734
2012-07-23,200.976
2012-07-24,198.328
2012-07-25,197.787
2012-07-26,210.668
2012-07-27,215.066
2012-07-30,213.896
2012-07-31,214.019
2012-08-01,215.083
2012-08-02,207.254
2012-08-03,216.85
2012-08-06,222.474
2012-08-07,225.085
2012-08-08,223.5
2012-08-09,222.056
2012-08-10,222.602
2012-08-13,221.808
2012-08-14,222.439
2012-08-15,222.022
2012-08-16,228.584
2012-08-17,230.496
2012-08-20,231.73
2012-08-21,234.626
2012-08-22,231.207
2012-08-23,231.714
2012-08-24,229.912
2012-08-27,231.931
2012-08-28,230.883
2012-08-29,230.533
2012-08-30,228.572
2012-08-31,232.903
2012-09-03,232.566
2012-09-04,232.789
2012-09-05,233.27
2012-09-06,238.493
2012-09-07,241.6
2012-09-10,243.467
2012-09-11,246.921
2012-09-12,248.273
2012-09-13,248.186
2012-09-14,255.099
2012-09-17,255.27
2012-09-18,252.808
2012-09-19,254.648
2012-09-20,252.03
2012-09-21,255.361
2012-09-24,251.179
2012-09-25,253.202
2012-09-26,242.261
2012-09-27,243.382
2012-09-28,242.035
2012-10-01,246.436
2012-10-02,247.284
2012-10-03,246.852
2012-10-04,250.176
2012-10-05,252.198
2012-10-08,248.967
2012-10-09,246.264
2012-10-10,242.555
2012-10-11,243.954
2012-10-12,244.503
2012-10-15,243.53
2012-10-16,249.522
2012-10-17,255.591
2012-10-18,254.155
2012-10-19,249.449
2012-10-22,250.335
2012-10-23,247.281
2012-10-24,248.994
2012-10-25,250.673
2012-10-26,250.848
2012-10-29,250.048
2012-10-30,251.356
2012-10-31,251.546
2012-11-01,252.205
2012-11-02,252.204
2012-11-05,248.352
2012-11-06,248.161
2012-11-07,245.143
2012-11-08,244.394
2012-11-09,242.208
2012-11-12,241.835
2012-11-13,241.845
2012-11-14,240.633
2012-11-15,241.923
2012-11-16,237.817
2012-11-19,243.649
2012-11-20,244.205
2012-11-21,244.864
2012-11-22,247.914
2012-11-23,249.386
2012-11-26,249.45
2012-11-27,249.272
2012-11-28,246.878
2012-11-29,251.205
2012-11-30,250.513
2012-12-03,253.012
2012-12-04,254.262
2012-12-05,256.128
2012-12-06,256.559
2012-12-07,254.096
2012-12-10,252.413
2012-12-11,256.531
2012-12-12,258.557
2012-12-13,261.024
2012-12-14,263.5
2012-12-17,267.611
2012-12-18,272.345
2012-12-19,278.832
2012-12-20,278.339
2012-12-21,276.318
2012-12-24,276.64
2012-12-25,276.64
2012-12-26,277.206
2012-12-27,275.161
2012-12-28,272.823
2012-12-31,271.653
2013-01-01,271.653
2013-01-02,280.278
2013-01-03,279.468
2013-01-04,281.813
2013-01-07,287.234
2013-01-08,287.047
2013-01-09,288.55
2013-01-10,292.618
2013-01-11,298.793
2013-01-14,295.157
2013-01-15,292.041
2013-01-16,289.998
2013-01-17,294.264
2013-01-18,294.286
2013-01-21,296.853
2013-01-22,295.156
2013-01-23,294.878
2013-01-24,296.369
2013-01-25,299.931
2013-01-28,300.968
2013-01-29,300.478
2013-01-30,299.632
2013-01-31,293.258
2013-02-01,295.186
2013-02-04,284.445
2013-02-05,286.002
2013-02-06,287.206
2013-02-07,285.778
2013-02-08,288.66
2013-02-11,288.04
2013-02-12,294.06
2013-02-13,296.387
2013-02-14,292.814
2013-02-15,293.864
2013-02-18,291.404
2013-02-19,295.712
2013-02-20,295.474
2013-02-21,288.977
2013-02-22,288.661
2013-02-25,291.054
2013-02-26,284.161
2013-02-27,289.553
2013-02-28,289.24
2013-03-01,282.982
2013-03-04,280.138
2013-03-05,284.384
2013-03-06,283.496
2013-03-07,285.738
2013-03-08,287.248
2013-03-11,288.604
2013-03-12,288.36
2013-03-13,285.008
2013-03-14,289.221
2013-03-15,291.329
2013-03-18,285.43
2013-03-19,279.935
2013-03-20,283.562
2013-03-21,281.747
2013-03-22,283.413
2013-03-25,277.933
2013-03-26,276.882
2013-03-27,271.964
2013-03-28,273.991
2013-03-29,273.991
2013-04-01,274.119
2013-04-02,275.514
2013-04-03,274.827
2013-04-04,272.637
2013-04-05,272.891
2013-04-08,271.944
2013-04-09,274.521
2013-04-10,282.802
2013-04-11,286.445
2013-04-12,285.01
2013-04-15,283.336
2013-04-16,282.055
2013-04-17,275.188
2013-04-18,275.066
2013-04-19,277.22
2013-04-22,280.096
2013-04-23,283.621
2013-04-24,285.848
2013-04-25,286.618
2013-04-26,286.084
2013-04-29,290.933
2013-04-30,290.939
2013-05-01,291.138
2013-05-02,289.774
2013-05-03,292.679
2013-05-06,291.57
2013-05-07,293.931
2013-05-08,299.641
2013-05-09,297.343
2013-05-10,294.392
2013-05-13,292.357
2013-05-14,292.719
2013-05-15,293.338
2013-05-16,294.098
2013-05-17,291.18
2013-05-20,291.121
2013-05-21,291.524
2013-05-22,290.823
2013-05-23,286.647
2013-05-24,286.615
2013-05-27,290.484
2013-05-28,293.187
2013-05-29,292.967
2013-05-30,294.661
2013-05-31,289.022
2013-06-03,289.348
2013-06-04,292.598
2013-06-05,291.31
2013-06-06,293.748
2013-06-07,295.262
2013-06-10,295.559
2013-06-11,293.083
2013-06-12,296.408
2013-06-13,295.191
2013-06-14,298.368
2013-06-17,300.613
2013-06-18,303.239
2013-06-19,299.448
2013-06-20,287.828
2013-06-21,285.18
2013-06-24,280.133
2013-06-25,281.608
2013-06-26,287.073
2013-06-27,292.875
2013-06-28,290.951
2013-07-01,295.667
2013-07-02,294.987
2013-07-03,292.311
2013-07-04,297.491
2013-07-05,293.556
2013-07-08,298.203
2013-07-09,298.951
2013-07-10,302.323
2013-07-11,307.343
2013-07-12,303.757
2013-07-15,305.268
2013-07-16,307.432
2013-07-17,305.328
2013-07-18,310.482
2013-07-19,312.509
2013-07-22,315.122
2013-07-23,318.595
2013-07-24,324.36
2013-07-25,325.039
2013-07-26,324.528
2013-07-29,326.038
2013-07-30,328.709
2013-07-31,328.034
2013-08-01,331.903
2013-08-02,332.948
2013-08-05,335.674
2013-08-06,335.394
2013-08-07,336.291
2013-08-08,342.282
2013-08-09,344.024
2013-08-12,344.016
2013-08-13,344.788
2013-08-14,347.104
2013-08-15,344.315
2013-08-16,348.311
2013-08-19,346.43
2013-08-20,340.147
2013-08-21,339.767
2013-08-22,344.73
2013-08-23,347.863
2013-08-26,345.849
2013-08-27,336.2
2013-08-28,335.353
2013-08-29,334.964
2013-08-30,328.027
2013-09-02,333.545
2013-09-03,333.867
2013-09-04,334.939
2013-09-05,334.923
2013-09-06,338.108
2013-09-09,340.534
2013-09-10,346.776
2013-09-11,349.914
2013-09-12,351.455
2013-09-13,353.084
2013-09-16,359.005
2013-09-17,359.31
2013-09-18,360.287
2013-09-19,368.368
2013-09-20,369.757
2013-09-23,367.102
2013-09-24,370.049
2013-09-25,372.892
2013-09-26,373.385
2013-09-27,373.442
2013-09-30,373.18
2013-10-01,379.392
2013-10-02,383.828
2013-10-03,384.192
2013-10-04,386.314
2013-10-07,384.053
2013-10-08,385.64
2013-10-09,385.171
2013-10-10,393.311
2013-10-11,396.494
2013-10-14,396.006
2013-10-15,397.417
2013-10-16,397.859
2013-10-17,403.718
2013-10-18,407.537
2013-10-21,412.723
2013-10-22,416.968
2013-10-23,409.296
2013-10-24,413.196
2013-10-25,409.696
2013-10-28,405.745
2013-10-29,410.365
2013-10-30,405.978
2013-10-31,403.414
2013-11-01,398.061
2013-11-04,400.546
2013-11-05,398.429
2013-11-06,405.119
2013-11-07,396.91
2013-11-08,395.407
2013-11-11,399.507
2013-11-12,400.139
2013-11-13,393.815
2013-11-14,394.951
2013-11-15,394.9
2013-11-18,399.507
2013-11-19,393.098
2013-11-20,383.915
2013-11-21,387.622
2013-11-22,393.073
2013-11-25,395.659
2013-11-26,398.696
2013-11-27,400.348
2013-11-28,404.574
2013-11-29,405.725
2013-12-02,401.872
2013-12-03,394.668
2013-12-04,390.387
2013-12-05,388.233
2013-12-06,390.076
2013-12-09,395.507
2013-12-10,397.637
2013-12-11,397.571
2013-12-12,393.785
2013-12-13,394.29
2013-12-16,398.841
2013-12-17,397.948
2013-12-18,402.362
2013-12-19,408.357
2013-12-20,409.092
2013-12-23,414.448
2013-12-24,414.431
2013-12-25,414.431
2013-12-26,415.204
2013-12-27,420.338
2013-12-30,421.424
2013-12-31,419.057
2014-01-01,419.057
2014-01-02,413.471
2014-01-03,416.179
2014-01-06,423.168
2014-01-07,432.885
2014-01-08,435.516
2014-01-09,434.576
2014-01-10,442.817
2014-01-13,446.177
2014-01-14,448.274
2014-01-15,450.939
2014-01-16,451.041
2014-01-17,452.548
2014-01-20,451.926
2014-01-21,446.495
2014-01-22,444.029
2014-01-23,445.348
2014-01-24,431.868
2014-01-27,428.968
2014-01-28,437.311
2014-01-29,437.749
2014-01-30,437.787
2014-01-31,436.296
2014-02-03,429.882
2014-02-04,431.353
2014-02-05,430.849
2014-02-06,440.895
2014-02-07,444.264
2014-02-10,443.07
2014-02-11,446.544
2014-02-12,443.699
2014-02-13,447.974
2014-02-14,453.468
2014-02-17,452.635
2014-02-18,452.007
2014-02-19,452.877
2014-02-20,451.3
2014-02-21,453.422
2014-02-24,459.725
2014-02-25,460.729
2014-02-26,455.932
2014-02-27,455.367
2014-02-28,459.251
2014-03-03,445.65
2014-03-04,456.565
2014-03-05,457.505
2014-03-06,465.111
2014-03-07,463.446
2014-03-10,466.103
2014-03-11,465.825
2014-03-12,462.143
2014-03-13,459.623
2014-03-14,451.497
2014-03-17,460.259
2014-03-18,463.193
2014-03-19,467.729
2014-03-20,462.18
2014-03-21,460.516
2014-03-24,450.632
2014-03-25,453.51
2014-03-26,460.867
2014-03-27,462.557
2014-03-28,468.408
2014-03-31,469.121
2014-04-01,472.586
2014-04-02,471.319
2014-04-03,473.728
2014-04-04,478.04
2014-04-07,477.065
2014-04-08,469.482
2014-04-09,470.982
2014-04-10,469.809
2014-04-11,460.247
2014-04-14,450.247
2014-04-15,442.832
2014-04-16,450.323
2014-04-17,454.718
2014-04-18,454.718
2014-04-21,453.683
2014-04-22,461.56
2014-04-23,462.866
2014-04-24,461.125
2014-04-25,454.634
2014-04-28,451.952
2014-04-29,457.76
2014-04-30,461.751
2014-05-01,461.751
2014-05-02,466.655
2014-05-05,467.916
2014-05-06,469.654
2014-05-07,464.494
2014-05-08,467.654
2014-05-09,461.745
2014-05-12,466.02
2014-05-13,464.069
2014-05-14,461.053
2014-05-15,448.389
2014-05-16,445.423
2014-05-19,447.494
2014-05-20,449.178
2014-05-21,450.986
2014-05-22,451.842
2014-05-23,452.715
2014-05-26,459.594
2014-05-27,459.57
2014-05-28,460.807
2014-05-29,464.281
2014-05-30,470.706
2014-06-02,472.849
2014-06-03,468.579
2014-06-04,470.42
2014-06-05,473.766
2014-06-06,483.662
2014-06-09,486.891
2014-06-10,483.383
2014-06-11,475.972
2014-06-12,479.798
2014-06-13,477.891
2014-06-16,475.327
2014-06-17,477.269
2014-06-18,482.043
2014-06-19,486.876
2014-06-20,484.443
2014-06-23,480.963
2014-06-24,477.912
2014-06-25,473.772
2014-06-26,474.442
2014-06-27,474.861
2014-06-30,475.485
2014-07-01,474.544
2014-07-02,475.715
2014-07-03,476.35
2014-07-04,471.677
2014-07-07,463.998
2014-07-08,455.352
2014-07-09,455.192
2014-07-10,441.576
2014-07-11,443.632
2014-07-14,447.415
2014-07-15,443.299
2014-07-16,451.835
2014-07-17,450.145
2014-07-18,448.37
2014-07-21,447.104
2014-07-22,450.706
2014-07-23,451.635
2014-07-24,459.978
2014-07-25,460.863
2014-07-28,461.52
2014-07-29,460.229
2014-07-30,457.363
2014-07-31,448.452
2014-08-01,439.162
2014-08-04,438.433
2014-08-05,427.747
2014-08-06,420.454
2014-08-07,414.153
2014-08-08,415.938
2014-08-11,424.079
2014-08-12,425.031
2014-08-13,426.94
2014-08-14,426.836
2014-08-15,423.724
2014-08-18,427.431
2014-08-19,428.995
2014-08-20,430.405
2014-08-21,435.75
2014-08-22,432.727
2014-08-25,439.102
2014-08-26,444.534
2014-08-27,444.197
2014-08-28,438.734
2014-08-29,437.873
2014-09-01,437.748
2014-09-02,436.823
2014-09-03,442.024
2014-09-04,443.434
2014-09-05,447.128
2014-09-08,446.503
2014-09-09,440.461
2014-09-10,439.476
2014-09-11,440.626
2014-09-12,441.683
2014-09-15,439.645
2014-09-16,438.03
2014-09-17,445.876
2014-09-18,447.058
2014-09-19,444.2
2014-09-22,441.935
2014-09-23,436.028
2014-09-24,434.033
2014-09-25,427.363
2014-09-26,426.365
2014-09-29,423.212
2014-09-30,424.957
2014-10-01,419.777
2014-10-02,407.897
2014-10-03,410.381
2014-10-06,413.665
2014-10-07,405.959
2014-10-08,401.749
2014-10-09,398.82
2014-10-10,389.213
2014-10-13,393.927
2014-10-14,394.502
2014-10-15,384.32
2014-10-16,379.998
2014-10-17,392.942
2014-10-20,392.232
2014-10-21,401.418
2014-10-22,403.004
2014-10-23,404.92
2014-10-24,404.952
2014-10-27,400.312
2014-10-28,407.047
2014-10-29,403.638
2014-10-30,399.547
2014-10-31,403.077
2014-11-03,401.155
2014-11-04,394.256
2014-11-05,392.339
2014-11-06,390.729
2014-11-07,386.713
2014-11-10,391.602
2014-11-11,391.467
2014-11-12,386.784
2014-11-13,383.435
2014-11-14,379.133
2014-11-17,386.214
2014-11-18,394.022
2014-11-19,396.374
2014-11-20,391.827
2014-11-21,397.069
2014-11-24,399.231
2014-11-25,405.486
2014-11-26,404.96
2014-11-27,404.284
2014-11-28,402.681
2014-12-01,398.87
2014-12-02,398.957
2014-12-03,399.879
2014-12-04,400.141
2014-12-05,402.707
2014-12-08,402.06
2014-12-09,397.103
2014-12-10,394.127
2014-12-11,390.481
2014-12-12,386.526
2014-12-15,379.156
2014-12-16,387.802
2014-12-17,384.936
2014-12-18,391.471
2014-12-19,391.715
2014-12-22,393.727
2014-12-23,393.847
2014-12-24,394.915
2014-12-25,394.915
2014-12-26,394.299
2014-12-29,390.841
2014-12-30,385.751
2014-12-31,383.801
2015-01-01,383.801
2015-01-02,386.893
2015-01-05,374.858
2015-01-06,371.992
2015-01-07,370.007
2015-01-08,377.247
2015-01-09,376.901
2015-01-12,379.301
2015-01-13,382.434
2015-01-14,379.402
2015-01-15,376.729
2015-01-16,378.384
2015-01-19,386.005
2015-01-20,385.033
2015-01-21,386.255
2015-01-22,384.21
2015-01-23,378.416
2015-01-26,384.889
2015-01-27,386.056
2015-01-28,383.085
2015-01-29,384.805
2015-01-30,382.314
2015-02-02,383.271
2015-02-03,395.32
2015-02-04,394.825
2015-02-05,398.693
2015-02-06,396.552
2015-02-09,392.176
2015-02-10,395.193
2015-02-11,390.185
2015-02-12,399.586
2015-02-13,404.939
2015-02-16,404.987
2015-02-17,404.546
2015-02-18,407.943
2015-02-19,412.845
2015-02-20,413.598
2015-02-23,414.404
2015-02-24,417.522
2015-02-25,417.149
2015-02-26,413.114
2015-02-27,412.397
2015-03-02,411.018
2015-03-03,406.732
2015-03-04,403.572
2015-03-05,408.371
2015-03-06,403.661
2015-03-09,402.708
2015-03-10,395.106
2015-03-11,394.836
2015-03-12,396.246
2015-03-13,393.649
2015-03-16,397.96
2015-03-17,393.642
2015-03-18,395.047
2015-03-19,394.436
2015-03-20,405.869
2015-03-23,414.463
2015-03-24,419.513
2015-03-25,420.695
2015-03-26,414.858
2015-03-27,415.267
2015-03-30,417.953
2015-03-31,413.718
2015-04-01,415.117
2015-04-02,423.167
2015-04-03,423.167
2015-04-06,429.039
2015-04-07,426.011
2015-04-08,424.064
2015-04-09,422.663
2015-04-10,421.777
2015-04-13,422.738
2015-04-14,424.541
2015-04-15,423.78
2015-04-16,422.523
2015-04-17,417.429
2015-04-20,416.432
2015-04-21,418.303
2015-04-22,415.255
2015-04-23,417.352
2015-04-24,420.415
2015-04-27,425.857
2015-04-28,428.349
2015-04-29,427.705
2015-04-30,428.83
2015-05-01,429.481
2015-05-04,429.151
2015-05-05,424.2
2015-05-06,429.598
2015-05-07,427.594
2015-05-08,431.274
2015-05-11,431.444
2015-05-12,431.905
2015-05-13,436.897
2015-05-14,439.982
2015-05-15,442.393
2015-05-18,440.821
2015-05-19,435.349
2015-05-20,434.88
2015-05-21,435.838
2015-05-22,430.754
2015-05-25,423.57
2015-05-26,416.962
2015-05-27,419.719
2015-05-28,421.522
2015-05-29,417.532
2015-06-01,414.704
2015-06-02,423.572
2015-06-03,430.743
2015-06-04,427.755
2015-06-05,416.996
2015-06-08,414.658
2015-06-09,419.083
2015-06-10,427.163
2015-06-11,426.487
2015-06-12,421.829
2015-06-15,414.736
2015-06-16,416.991
2015-06-17,414.269
2015-06-18,421.84
2015-06-19,422.41
2015-06-22,432.196
2015-06-23,428.054
2015-06-24,426.349
2015-06-25,428.155
2015-06-26,428.28
2015-06-29,413.457
2015-06-30,413.324
2015-07-01,418.947
2015-07-02,416.158
2015-07-03,413.334
2015-07-06,406.105
2015-07-07,394.202
2015-07-08,400.558
2015-07-09,409.471
2015-07-10,423.096
2015-07-13,424.735
2015-07-14,423.687
2015-07-15,424.656
2015-07-16,427.697
2015-07-17,425.171
2015-07-20,428.701
2015-07-21,430.367
2015-07-22,428.255
2015-07-23,429.659
2015-07-24,423.314
2015-07-27,422.045
2015-07-28,423.784
2015-07-29,424.643
2015-07-30,412.188
2015-07-31,414.038
2015-08-03,413.137
2015-08-04,408.44
2015-08-05,411.747
