Date,HONG KONG GROWTH Standard (Large+Mid Cap)
2005-06-14,10602.982
2005-06-15,10578.814
2005-06-16,10568.138
2005-06-17,10661.083
2005-06-20,10676.213
2005-06-21,10689.988
2005-06-22,10828.831
2005-06-23,10853.133
2005-06-24,10870.334
2005-06-27,10871.826
2005-06-28,10926.53
2005-06-29,10962.014
2005-06-30,10924.472
2005-07-01,10925.667
2005-07-04,10941.236
2005-07-05,10884.85
2005-07-06,10919.517
2005-07-07,10857.546
2005-07-08,10840.541
2005-07-11,10921.041
2005-07-12,10911.861
2005-07-13,10983.776
2005-07-14,11148.107
2005-07-15,11193.665
2005-07-18,11287.237
2005-07-19,11254.62
2005-07-20,11287.308
2005-07-21,11296.484
2005-07-22,11352.684
2005-07-25,11384.921
2005-07-26,11367.151
2005-07-27,11402.562
2005-07-28,11408.125
2005-07-29,11447.565
2005-08-01,11479.18
2005-08-02,11546.943
2005-08-03,11546.735
2005-08-04,11559.967
2005-08-05,11505.606
2005-08-08,11475.271
2005-08-09,11431.127
2005-08-10,11548.017
2005-08-11,11604.823
2005-08-12,11606.146
2005-08-15,11639.207
2005-08-16,11612.115
2005-08-17,11648.785
2005-08-18,11435.723
2005-08-19,11370.676
2005-08-22,11456.503
2005-08-23,11290.573
2005-08-24,11226.742
2005-08-25,11219.673
2005-08-26,11270.231
2005-08-29,11167.793
2005-08-30,11217.483
2005-08-31,11219.866
2005-09-01,11395.244
2005-09-02,11459.978
2005-09-05,11470.82
2005-09-06,11484.398
2005-09-07,11518.082
2005-09-08,11526.837
2005-09-09,11522.199
2005-09-12,11574.96
2005-09-13,11527.428
2005-09-14,11512.962
2005-09-15,11462.967
2005-09-16,11403.928
2005-09-19,11402.606
2005-09-20,11509.715
2005-09-21,11478.344
2005-09-22,11427.164
2005-09-23,11411.596
2005-09-26,11509.32
2005-09-27,11488.072
2005-09-28,11532.339
2005-09-29,11629.17
2005-09-30,11640.637
2005-10-03,11654.964
2005-10-04,11689.123
2005-10-05,11553.647
2005-10-06,11347.02
2005-10-07,11359.336
2005-10-10,11336.519
2005-10-11,11334.692
2005-10-12,11125.618
2005-10-13,11149.971
2005-10-14,11083.787
2005-10-17,11079.798
2005-10-18,11117.085
2005-10-19,10931.178
2005-10-20,10947.579
2005-10-21,10989.507
2005-10-24,10894.828
2005-10-25,10910.781
2005-10-26,10909.113
2005-10-27,10822.428
2005-10-28,10729.153
2005-10-31,10876.593
2005-11-01,11064.818
2005-11-02,11081.433
2005-11-03,11127.654
2005-11-04,11079.897
2005-11-07,10946.965
2005-11-08,10928.77
2005-11-09,10993.341
2005-11-10,11022.948
2005-11-11,11108.277
2005-11-14,11024.11
2005-11-15,11006.087
2005-11-16,10963.077
2005-11-17,11031.224
2005-11-18,11139.011
2005-11-21,11138.706
2005-11-22,11124.119
2005-11-23,11307.265
2005-11-24,11358.607
2005-11-25,11350.726
2005-11-28,11361.015
2005-11-29,11304.379
2005-11-30,11221.611
2005-12-01,11274.261
2005-12-02,11333.316
2005-12-05,11308.972
2005-12-06,11215.597
2005-12-07,11288.362
2005-12-08,11128.104
2005-12-09,11154.145
2005-12-12,11203.888
2005-12-13,11205.06
2005-12-14,11252.098
2005-12-15,11292.539
2005-12-16,11274.758
2005-12-19,11405.173
2005-12-20,11376.659
2005-12-21,11405.438
2005-12-22,11414.589
2005-12-23,11461.891
2005-12-26,11461.891
2005-12-27,11462.335
2005-12-28,11424.221
2005-12-29,11417.117
2005-12-30,11314.718
2006-01-02,11314.718
2006-01-03,11386.063
2006-01-04,11628.734
2006-01-05,11671.02
2006-01-06,11782.207
2006-01-09,11946.355
2006-01-10,11993.758
2006-01-11,12008.265
2006-01-12,12034.217
2006-01-13,12070.232
2006-01-16,12009.177
2006-01-17,11884.419
2006-01-18,11844.543
2006-01-19,11984.313
2006-01-20,11926.666
2006-01-23,11810.98
2006-01-24,11929.144
2006-01-25,11954.151
2006-01-26,11918.86
2006-01-27,12081.293
2006-01-30,12080.359
2006-01-31,12080.203
2006-02-01,12011.76
2006-02-02,11977.382
2006-02-03,11785.901
2006-02-06,11881.436
2006-02-07,11865.642
2006-02-08,11785.151
2006-02-09,11772.761
2006-02-10,11760.461
2006-02-13,11697.252
2006-02-14,11770.07
2006-02-15,11761.849
2006-02-16,11794.822
2006-02-17,11776.259
2006-02-20,11891.891
2006-02-21,11880.198
2006-02-22,11873.802
2006-02-23,11980.806
2006-02-24,11980.475
2006-02-27,12057.784
2006-02-28,11954.96
2006-03-01,11933.147
2006-03-02,12002.105
2006-03-03,11971.605
2006-03-06,11918.955
2006-03-07,11736.886
2006-03-08,11667.216
2006-03-09,11669.726
2006-03-10,11638.379
2006-03-13,11731.035
2006-03-14,11722.887
2006-03-15,11888.912
2006-03-16,11892.417
2006-03-17,11918.423
2006-03-20,11990.963
2006-03-21,11990.291
2006-03-22,11817.239
2006-03-23,11924.991
2006-03-24,11980.13
2006-03-27,12150.638
2006-03-28,12159.232
2006-03-29,12081.917
2006-03-30,12150.714
2006-03-31,12089.748
2006-04-03,12269.794
2006-04-04,12294.008
2006-04-05,12294.325
2006-04-06,12549.786
2006-04-07,12558.338
2006-04-10,12579.958
2006-04-11,12563.533
2006-04-12,12423.31
2006-04-13,12484.654
2006-04-14,12484.654
2006-04-17,12485.217
2006-04-18,12603.991
2006-04-19,12778.605
2006-04-20,12951.342
2006-04-21,13036.706
2006-04-24,13005.609
2006-04-25,12873.851
2006-04-26,12863.45
2006-04-27,12893.544
2006-04-28,12878.57
2006-05-01,12879.151
2006-05-02,13076.741
2006-05-03,13199.8
2006-05-04,13186.048
2006-05-05,13186.643
2006-05-08,13342.694
2006-05-09,13225.859
2006-05-10,13082.727
2006-05-11,13242.034
2006-05-12,13124.283
2006-05-15,12750.671
2006-05-16,12677.707
2006-05-17,12826.393
2006-05-18,12561.393
2006-05-19,12578.03
2006-05-22,12236.404
2006-05-23,12185.822
2006-05-24,12148.843
2006-05-25,12068.984
2006-05-26,12272.083
2006-05-29,12301.284
2006-05-30,12221.951
2006-05-31,12221.872
2006-06-01,12080.666
2006-06-02,12182.683
2006-06-05,12260.68
2006-06-06,12267.605
2006-06-07,12058.369
2006-06-08,11701.964
2006-06-09,11764.652
2006-06-12,11768.142
2006-06-13,11411.188
2006-06-14,11267.483
2006-06-15,11426.942
2006-06-16,11774.864
2006-06-19,11652.809
2006-06-20,11535.589
2006-06-21,11515.907
2006-06-22,11697.468
2006-06-23,11697.145
2006-06-26,11706.611
2006-06-27,11659.761
2006-06-28,11581.446
2006-06-29,11781.01
2006-06-30,12124.856
2006-07-03,12184.207
2006-07-04,12218.482
2006-07-05,12101.133
2006-07-06,12192.238
2006-07-07,12170.137
2006-07-10,12223.467
2006-07-11,12130.803
2006-07-12,12134.822
2006-07-13,12018.388
2006-07-14,11875.059
2006-07-17,11728.104
2006-07-18,11783.364
2006-07-19,11758.607
2006-07-20,12027.538
2006-07-21,12010.392
2006-07-24,12003.409
2006-07-25,12043.944
2006-07-26,12100.927
2006-07-27,12258.789
2006-07-28,12240.117
2006-07-31,12291.199
2006-08-01,12263.545
2006-08-02,12333.105
2006-08-03,12346.175
2006-08-04,12178.037
2006-08-07,12176.44
2006-08-08,12240.951
2006-08-09,12415.731
2006-08-10,12343.413
2006-08-11,12423.113
2006-08-14,12498.66
2006-08-15,12500.895
2006-08-16,12682.454
2006-08-17,12700.511
2006-08-18,12752.941
2006-08-21,12599.15
2006-08-22,12656.85
2006-08-23,12626.928
2006-08-24,12509.127
2006-08-25,12502.882
2006-08-28,12471.028
2006-08-29,12584.737
2006-08-30,12690.255
2006-08-31,12847.044
2006-09-01,12942.502
2006-09-04,13041.237
2006-09-05,12965.471
2006-09-06,12878.227
2006-09-07,12821.034
2006-09-08,12886.258
2006-09-11,12707.022
2006-09-12,12771.137
2006-09-13,12880.698
2006-09-14,12895.529
2006-09-15,12975.998
2006-09-18,13114.661
2006-09-19,13173.408
2006-09-20,13203.175
2006-09-21,13305.008
2006-09-22,13243.631
2006-09-25,13180.044
2006-09-26,13068.27
2006-09-27,13147.511
2006-09-28,13158.077
2006-09-29,13174.752
2006-10-02,13174.667
2006-10-03,13234.225
2006-10-04,13243.504
2006-10-05,13408.583
2006-10-06,13399.852
2006-10-09,13287.243
2006-10-10,13349.806
2006-10-11,13292.604
2006-10-12,13289.915
2006-10-13,13341.848
2006-10-16,13347.761
2006-10-17,13340.838
2006-10-18,13329.642
2006-10-19,13328.578
2006-10-20,13466.695
2006-10-23,13453.027
2006-10-24,13502.462
2006-10-25,13475.188
2006-10-26,13594.48
2006-10-27,13550.209
2006-10-30,13555.96
2006-10-31,13489.942
2006-11-01,13637.892
2006-11-02,13772.879
2006-11-03,13814.638
2006-11-06,13871.465
2006-11-07,13987.433
2006-11-08,13900.451
2006-11-09,13959.452
2006-11-10,13958.427
2006-11-13,13957.114
2006-11-14,13989.117
2006-11-15,14183.988
2006-11-16,14253.629
2006-11-17,14279.443
2006-11-20,14130.635
2006-11-21,14214.222
2006-11-22,14415.928
2006-11-23,14312.227
2006-11-24,14240.733
2006-11-27,14274.887
2006-11-28,13891.49
2006-11-29,13972.284
2006-11-30,14197.956
2006-12-01,14040.608
2006-12-04,14179.005
2006-12-05,14332.18
2006-12-06,14474.045
2006-12-07,14392.512
2006-12-08,14346.209
2006-12-11,14405.727
2006-12-12,14336.225
2006-12-13,14241.822
2006-12-14,14438.655
2006-12-15,14664.795
2006-12-18,14759.34
2006-12-19,14591.899
2006-12-20,14712.889
2006-12-21,14647.487
2006-12-22,14681.921
2006-12-25,14681.921
2006-12-26,14678.334
2006-12-27,14802.288
2006-12-28,15027.544
2006-12-29,15120.79
2007-01-01,15120.79
2007-01-02,15393.988
2007-01-03,15322.339
2007-01-04,15023.618
2007-01-05,15221.159
2007-01-08,15174.057
2007-01-09,15238.021
2007-01-10,14987.118
2007-01-11,14937.952
2007-01-12,15142.731
2007-01-15,15410.939
2007-01-16,15412.312
2007-01-17,15445.474
2007-01-18,15514.98
2007-01-19,15525.252
2007-01-22,15751.984
2007-01-23,15739.845
2007-01-24,15601.999
2007-01-25,15451.952
2007-01-26,15252.212
2007-01-29,15286.082
2007-01-30,15338.973
2007-01-31,15110.168
2007-02-01,15359.618
2007-02-02,15592.586
2007-02-05,15534.367
2007-02-06,15679.392
2007-02-07,15698.069
2007-02-08,15830.491
2007-02-09,15847.559
2007-02-12,15836.429
2007-02-13,15414.094
2007-02-14,15463.308
2007-02-15,15672.156
2007-02-16,15717.819
2007-02-19,15718.423
2007-02-20,15717.015
2007-02-21,15622.946
2007-02-22,15709.836
2007-02-23,15672.285
2007-02-26,15576.89
2007-02-27,15275.308
2007-02-28,14743.371
2007-03-01,14557.539
2007-03-02,14579.861
2007-03-05,13908.326
2007-03-06,14226.221
2007-03-07,14253.483
2007-03-08,14437.855
2007-03-09,14687.074
2007-03-12,14790.66
2007-03-13,14720.976
2007-03-14,14302.018
2007-03-15,14354.073
2007-03-16,14324.867
2007-03-19,14544.123
2007-03-20,14672.69
2007-03-21,14829.953
2007-03-22,14945.246
2007-03-23,14936.916
2007-03-26,14993.386
2007-03-27,14951.274
2007-03-28,14785.476
2007-03-29,14878.908
2007-03-30,14908.279
2007-04-02,14955.154
2007-04-03,15130.407
2007-04-04,15337.588
2007-04-05,15337.588
2007-04-06,15337.588
2007-04-09,15334.841
2007-04-10,15459.666
2007-04-11,15564.843
2007-04-12,15459.877
2007-04-13,15379.565
2007-04-16,15526.195
2007-04-17,15493.559
2007-04-18,15406.996
2007-04-19,15170.617
2007-04-20,15338.605
2007-04-23,15439.795
2007-04-24,15399.614
2007-04-25,15399.803
2007-04-26,15463.981
2007-04-27,15417.156
2007-04-30,15252.466
2007-05-01,15250.126
2007-05-02,15377.646
2007-05-03,15558.689
2007-05-04,15670.336
2007-05-07,15679.948
2007-05-08,15597.614
2007-05-09,15753.914
2007-05-10,15739.514
2007-05-11,15547.815
2007-05-14,15859.411
2007-05-15,15752.187
2007-05-16,15839.901
2007-05-17,15893.773
2007-05-18,15748.84
2007-05-21,15768.499
2007-05-22,15706.864
2007-05-23,15703.804
2007-05-24,15703.302
2007-05-25,15540.275
2007-05-28,15550.575
2007-05-29,15550.795
2007-05-30,15446.816
2007-05-31,15646.137
2007-06-01,15627.41
2007-06-04,15635.306
2007-06-05,15668.399
2007-06-06,15629.999
2007-06-07,15629.898
2007-06-08,15379.487
2007-06-11,15452.076
2007-06-12,15431.552
2007-06-13,15413.25
2007-06-14,15570.641
2007-06-15,15598.913
2007-06-18,15910.365
2007-06-19,15910.772
2007-06-20,15945.362
2007-06-21,16151.246
2007-06-22,16098.336
2007-06-25,16009.366
2007-06-26,16008.055
2007-06-27,15946.558
2007-06-28,16166.308
2007-06-29,16155.334
2007-07-02,16160.192
2007-07-03,16481.428
2007-07-04,16714.777
2007-07-05,16849.314
2007-07-06,17042.466
2007-07-09,17333.176
2007-07-10,17310.147
2007-07-11,17103.715
2007-07-12,17141.982
2007-07-13,17391.157
2007-07-16,17222.862
2007-07-17,17213.708
2007-07-18,17094.858
2007-07-19,17154.809
2007-07-20,17399.408
2007-07-23,17477.047
2007-07-24,17663.621
2007-07-25,17649.454
2007-07-26,17586.98
2007-07-27,17064.325
2007-07-30,17082.951
2007-07-31,17316.156
2007-08-01,16826.102
2007-08-02,16734.89
2007-08-03,16680.449
2007-08-06,16205.222
2007-08-07,16269.582
2007-08-08,16750.932
2007-08-09,16830.07
2007-08-10,16495.491
2007-08-13,16453.832
2007-08-14,16483.153
2007-08-15,15925.73
2007-08-16,15379.737
2007-08-17,14982.26
2007-08-20,15705.137
2007-08-21,15992.765
2007-08-22,16478.266
2007-08-23,17026.621
2007-08-24,16916.293
2007-08-27,17309.84
2007-08-28,17206.755
2007-08-29,16846.431
2007-08-30,17284.26
2007-08-31,17739.712
2007-09-03,17796.491
2007-09-04,17942.249
2007-09-05,18249.802
2007-09-06,18201.972
2007-09-07,18435.774
2007-09-10,18818.628
2007-09-11,18796.786
2007-09-12,19081.237
2007-09-13,19274.724
2007-09-14,19472.858
2007-09-17,19144.307
2007-09-18,19116.488
2007-09-19,19899.914
2007-09-20,19974.074
2007-09-21,20247.241
2007-09-24,20867.31
2007-09-25,20763.54
2007-09-26,20768.753
2007-09-27,21197.97
2007-09-28,21346.891
2007-10-01,21344.006
2007-10-02,22086.71
2007-10-03,21363.772
2007-10-04,20836.169
2007-10-05,21643.077
2007-10-08,21648.423
2007-10-09,22054.641
2007-10-10,22176.406
2007-10-11,22256.212
2007-10-12,22092.62
2007-10-15,22190.901
2007-10-16,21809.586
2007-10-17,21872.069
2007-10-18,22064.549
2007-10-19,22064.122
2007-10-22,21511.078
2007-10-23,21980.818
2007-10-24,22031.131
2007-10-25,22610.59
2007-10-26,23310.953
2007-10-29,23974.024
2007-10-30,23822.926
2007-10-31,23477.307
2007-11-01,23796.613
2007-11-02,23219.854
2007-11-05,22309.989
2007-11-06,22693.849
2007-11-07,23138.871
2007-11-08,22667.026
2007-11-09,22585.32
2007-11-12,21883.809
2007-11-13,22015.956
2007-11-14,22665.335
2007-11-15,22450.407
2007-11-16,21581.922
2007-11-19,21633.98
2007-11-20,21714.051
2007-11-21,20931.042
2007-11-22,20261.3
2007-11-23,20637.786
2007-11-26,21471.069
2007-11-27,21368.232
2007-11-28,21676.164
2007-11-29,22662.963
2007-11-30,22736.813
2007-12-03,22847.86
2007-12-04,22958.973
2007-12-05,23112.538
2007-12-06,23104.628
2007-12-07,22381.23
2007-12-10,22267.289
2007-12-11,22932.952
2007-12-12,22315.807
2007-12-13,21887.778
2007-12-14,21863.251
2007-12-17,20923.366
2007-12-18,21011.594
2007-12-19,21277.576
2007-12-20,21292.061
2007-12-21,21985.558
2007-12-24,22307.482
2007-12-25,22307.482
2007-12-26,22299.91
2007-12-27,22205.145
2007-12-28,21920.56
2007-12-31,22421.391
2008-01-01,22421.391
2008-01-02,22235.31
2008-01-03,21833.886
2008-01-04,22300.915
2008-01-07,22001.944
2008-01-08,21752.173
2008-01-09,21978.855
2008-01-10,21540.566
2008-01-11,21134.762
2008-01-14,20524.248
2008-01-15,20085.947
2008-01-16,19048.132
2008-01-17,19453.165
2008-01-18,19552.989
2008-01-21,18489.246
2008-01-22,17210.456
2008-01-23,18525.628
2008-01-24,18460.315
2008-01-25,19705.077
2008-01-28,18900.029
2008-01-29,19163.31
2008-01-30,18613.16
2008-01-31,18742.831
2008-02-01,18783.782
2008-02-04,19371.487
2008-02-05,19068.939
2008-02-06,18171.74
2008-02-07,18174.419
2008-02-08,18175.118
2008-02-11,17678.966
2008-02-12,17948.129
2008-02-13,17932.973
2008-02-14,18634.247
2008-02-15,18673.975
2008-02-18,18401.963
2008-02-19,18569.839
2008-02-20,18142.766
2008-02-21,17980.956
2008-02-22,17579.33
2008-02-25,17471.728
2008-02-26,17943.175
2008-02-27,18462.985
2008-02-28,18639.134
2008-02-29,18393.53
2008-03-03,17896.326
2008-03-04,17550.355
2008-03-05,17407.347
2008-03-06,17566.633
2008-03-07,16916.804
2008-03-10,16782.522
2008-03-11,16902.21
2008-03-12,17234.544
2008-03-13,16350.656
2008-03-14,16246.683
2008-03-17,15355.494
2008-03-18,15277.817
2008-03-19,15714.765
2008-03-20,15136.935
2008-03-21,15136.935
2008-03-24,15133.919
2008-03-25,16153.986
2008-03-26,16381.331
2008-03-27,16475.173
2008-03-28,16889.096
2008-03-31,16704.127
2008-04-01,16701.373
2008-04-02,17374.567
2008-04-03,17701.42
2008-04-04,17702.556
2008-04-07,17714.103
2008-04-08,17629.986
2008-04-09,17187.749
2008-04-10,17205.418
2008-04-11,17425.691
2008-04-14,16834.648
2008-04-15,16750.384
2008-04-16,16747.918
2008-04-17,17130.113
2008-04-18,17097.544
2008-04-21,17589.596
2008-04-22,17807.505
2008-04-23,17950.254
2008-04-24,18382.123
2008-04-25,18392.85
2008-04-28,18462.099
2008-04-29,18650.962
2008-04-30,18497.101
2008-05-01,18500.305
2008-05-02,19149.492
2008-05-05,19125.062
2008-05-06,19131.576
2008-05-07,18625.298
2008-05-08,18418.42
2008-05-09,18169.293
2008-05-12,18170.691
2008-05-13,18517.263
2008-05-14,18449.522
2008-05-15,18468.268
2008-05-16,18350.908
2008-05-19,18293.099
2008-05-20,17876.987
2008-05-21,17926.166
2008-05-22,17558.979
2008-05-23,17570.961
2008-05-26,17462.02
2008-05-27,17547.087
2008-05-28,17519.608
2008-05-29,17531.465
2008-05-30,17632.666
2008-06-02,17705.819
2008-06-03,17445.933
2008-06-04,17316.658
2008-06-05,17412.368
2008-06-06,17418.55
2008-06-09,17420.669
2008-06-10,16761.573
2008-06-11,16716.948
2008-06-12,16391.125
2008-06-13,16139.297
2008-06-16,16396.336
2008-06-17,16385.248
2008-06-18,16589.159
2008-06-19,16220.279
2008-06-20,16244.169
2008-06-23,16088.756
2008-06-24,15839.309
2008-06-25,15776.58
2008-06-26,15601.105
2008-06-27,15252.102
2008-06-30,15214.626
2008-07-01,15212.187
2008-07-02,14881.528
2008-07-03,14507.113
2008-07-04,14722.361
2008-07-07,15044.766
2008-07-08,14518.075
2008-07-09,14707.283
2008-07-10,14654.338
2008-07-11,14968.824
2008-07-14,14773.855
2008-07-15,14184.689
2008-07-16,14267.492
2008-07-17,14502.945
2008-07-18,14628.31
2008-07-21,15080.506
2008-07-22,15059.539
2008-07-23,15420.837
2008-07-24,15424.59
2008-07-25,15221.486
2008-07-28,15218.782
2008-07-29,14819.133
2008-07-30,15050.066
2008-07-31,15042.577
2008-08-01,15026.666
2008-08-04,14774.81
2008-08-05,14301.367
2008-08-06,14301.458
2008-08-07,14328.343
2008-08-08,14324.143
2008-08-11,14361.121
2008-08-12,14513.632
2008-08-13,14310.531
2008-08-14,14181.665
2008-08-15,14002.886
2008-08-18,13727.842
2008-08-19,13275.198
2008-08-20,13582.075
2008-08-21,13278.863
2008-08-22,13279.118
2008-08-25,13742.244
2008-08-26,13787.155
2008-08-27,14055.645
2008-08-28,13602.704
2008-08-29,13834.487
2008-09-01,13466.037
2008-09-02,13569.198
2008-09-03,13335.105
2008-09-04,13168.949
2008-09-05,12791.508
2008-09-08,13319.725
2008-09-09,13106.1
2008-09-10,12762.96
2008-09-11,12479.873
2008-09-12,12561.213
2008-09-15,12567.095
2008-09-16,12045.431
2008-09-17,11768.922
2008-09-18,11643.16
2008-09-19,12277.008
2008-09-22,12341.812
2008-09-23,11749.704
2008-09-24,11659.988
2008-09-25,11642.236
2008-09-26,11415.139
2008-09-29,10972.209
2008-09-30,10879.828
2008-10-01,10876.956
2008-10-02,10808.034
2008-10-03,10559.025
2008-10-06,10091.058
2008-10-07,10087.163
2008-10-08,9314.945
2008-10-09,9617.009
2008-10-10,8828.622
2008-10-13,9630.633
2008-10-14,10187.454
2008-10-15,9635.74
2008-10-16,9169.089
2008-10-17,8827.102
2008-10-20,9259.763
2008-10-21,9211.251
2008-10-22,8820.082
2008-10-23,8481.995
2008-10-24,8050.431
2008-10-27,7120.922
2008-10-28,7833.392
2008-10-29,8182.177
2008-10-30,9110.67
2008-10-31,8858.935
2008-11-03,9129.817
2008-11-04,9047.862
2008-11-05,9445.975
2008-11-06,8879.409
2008-11-07,9189.534
2008-11-10,9164.198
2008-11-11,8656.588
2008-11-12,8644.857
2008-11-13,8149.478
2008-11-14,8226.535
2008-11-17,8142.078
2008-11-18,7746.336
2008-11-19,7597.244
2008-11-20,7277.314
2008-11-21,7463.939
2008-11-24,7358.777
2008-11-25,7657.518
2008-11-26,7995.45
2008-11-27,7988.871
2008-11-28,8299.38
2008-12-01,8292.376
2008-12-02,7933.818
2008-12-03,7806.245
2008-12-04,7737.323
2008-12-05,7851.282
2008-12-08,8551.716
2008-12-09,8502.266
2008-12-10,9043.822
2008-12-11,9163.078
2008-12-12,8711.197
2008-12-15,8941.693
2008-12-16,8972.851
2008-12-17,9000.37
2008-12-18,9137.964
2008-12-19,8983.129
2008-12-22,8723.018
2008-12-23,8544.13
2008-12-24,8566.456
2008-12-25,8566.456
2008-12-26,8566.898
2008-12-29,8624.146
2008-12-30,8488.379
2008-12-31,8593.673
2009-01-01,8593.673
2009-01-02,8893.281
2009-01-05,9194.164
2009-01-06,9356.196
2009-01-07,9333.38
2009-01-08,9015.348
2009-01-09,8990.052
2009-01-12,8846.415
2009-01-13,8656.153
2009-01-14,8670.039
2009-01-15,8334.511
2009-01-16,8425.071
2009-01-19,8594.19
2009-01-20,8442.068
2009-01-21,8245.144
2009-01-22,8278.34
2009-01-23,8291.73
2009-01-26,8292.051
2009-01-27,8288.632
2009-01-28,8289.753
2009-01-29,8523.431
2009-01-30,8751.721
2009-02-02,8478.06
2009-02-03,8257.228
2009-02-04,8327.851
2009-02-05,8191.673
2009-02-06,8365.956
2009-02-09,8493.441
2009-02-10,8488.284
2009-02-11,8377.14
2009-02-12,8278.91
2009-02-13,8415.539
2009-02-16,8402.787
2009-02-17,8204.547
2009-02-18,8301.682
2009-02-19,8287.452
2009-02-20,8102.102
2009-02-23,8447.908
2009-02-24,8202.061
2009-02-25,8296.964
2009-02-26,8270.128
2009-02-27,8241.323
2009-03-02,7864.804
2009-03-03,7866.501
2009-03-04,8088.11
2009-03-05,7922.649
2009-03-06,7725.288
2009-03-09,7543.978
2009-03-10,7628.882
2009-03-11,7810.151
2009-03-12,7845.449
2009-03-13,8168.434
2009-03-16,8400.261
2009-03-17,8297.58
2009-03-18,8415.685
2009-03-19,8534.56
2009-03-20,8454.235
2009-03-23,8878.3
2009-03-24,9151.09
2009-03-25,9000.933
2009-03-26,9162.38
2009-03-27,9112.7
2009-03-30,8741.15
2009-03-31,8782.043
2009-04-01,8753.268
2009-04-02,9427.323
2009-04-03,9557.949
2009-04-06,9789.491
2009-04-07,9771.506
2009-04-08,9522.947
2009-04-09,9668.92
2009-04-10,9668.92
2009-04-13,9668.671
2009-04-14,10096.029
2009-04-15,10060.754
2009-04-16,10052.909
2009-04-17,10183.69
2009-04-20,10312.76
2009-04-21,10092.666
2009-04-22,9917.674
2009-04-23,10153.008
2009-04-24,10233.498
2009-04-27,9936.693
2009-04-28,9674.363
2009-04-29,9960.562
2009-04-30,10477.269
2009-05-01,10477.404
2009-05-04,10989.383
2009-05-05,10991.408
2009-05-06,11256.91
2009-05-07,11421.067
2009-05-08,11378.016
2009-05-11,11185.388
2009-05-12,11187.945
2009-05-13,11319.116
2009-05-14,10908.521
2009-05-15,11060.763
2009-05-18,11327.335
2009-05-19,11565.906
2009-05-20,11496.211
2009-05-21,11257.1
2009-05-22,11289.306
2009-05-25,11535.045
2009-05-26,11545.246
2009-05-27,12131.96
2009-05-28,12132.117
2009-05-29,12224.89
2009-06-01,12599.522
2009-06-02,12400.33
2009-06-03,12621.151
2009-06-04,12557.269
2009-06-05,12741.696
2009-06-08,12266.848
2009-06-09,12120.026
2009-06-10,12448.37
2009-06-11,12278.094
2009-06-12,12333.705
2009-06-15,12051.228
2009-06-16,11766.465
2009-06-17,11659.316
2009-06-18,11562.702
2009-06-19,11663.2
2009-06-22,11779.424
2009-06-23,11472.206
2009-06-24,11691.883
2009-06-25,12033.244
2009-06-26,12323.241
2009-06-29,12240.883
2009-06-30,11929.453
2009-07-01,11929.376
2009-07-02,11816.359
2009-07-03,11795.182
2009-07-06,11730.332
2009-07-07,11694.373
2009-07-08,11553.275
2009-07-09,11603.636
2009-07-10,11651.841
2009-07-13,11378.952
2009-07-14,11764.807
2009-07-15,12187.205
2009-07-16,12219.68
2009-07-17,12532.8
2009-07-20,13021.761
2009-07-21,13093.993
2009-07-22,12987.785
2009-07-23,13457.055
2009-07-24,13374.368
2009-07-27,13624.652
2009-07-28,13826.145
2009-07-29,13435.259
2009-07-30,13579.051
2009-07-31,13846.958
2009-08-03,13974.248
2009-08-04,13896.153
2009-08-05,13616.573
2009-08-06,13702.099
2009-08-07,13244.091
2009-08-10,13514.652
2009-08-11,13752.291
2009-08-12,13416.81
2009-08-13,13603.542
2009-08-14,13732.883
2009-08-17,13251.322
2009-08-18,13419.938
2009-08-19,13179.479
2009-08-20,13528.393
2009-08-21,13536.457
2009-08-24,13701.289
2009-08-25,13584.524
2009-08-26,13601.21
2009-08-27,13353.134
2009-08-28,13243.219
2009-08-31,12774.981
2009-09-01,12888.86
2009-09-02,12689.812
2009-09-03,12893.855
2009-09-04,13334.508
2009-09-07,13481.28
2009-09-08,13780.173
2009-09-09,13800.521
2009-09-10,13943.685
2009-09-11,13984.027
2009-09-14,13764.212
2009-09-15,13716.339
2009-09-16,14014.276
2009-09-17,14297.941
2009-09-18,14088.179
2009-09-21,14071.82
2009-09-22,14296.714
2009-09-23,14315.46
2009-09-24,14013.233
2009-09-25,14004.654
2009-09-28,13708.614
2009-09-29,14062.355
2009-09-30,14177.703
2009-10-01,14177.703
2009-10-02,13703.276
2009-10-05,13553.436
2009-10-06,13746.921
2009-10-07,14104.102
2009-10-08,14336.59
2009-10-09,14426.553
2009-10-12,14312.888
2009-10-13,14380.917
2009-10-14,14671.129
2009-10-15,14709.763
2009-10-16,14672.289
2009-10-19,14850.956
2009-10-20,15266.621
2009-10-21,15276.403
2009-10-22,15068.437
2009-10-23,15087.353
2009-10-26,15087.353
2009-10-27,14779.001
2009-10-28,14552.844
2009-10-29,14207.886
2009-10-30,14648.644
2009-11-02,14451.656
2009-11-03,14192.272
2009-11-04,14399.738
2009-11-05,14273.76
2009-11-06,14470.658
2009-11-09,14651.06
2009-11-10,14608.771
2009-11-11,14621.074
2009-11-12,14591.601
2009-11-13,14605.956
2009-11-16,14828.91
2009-11-17,14795.21
2009-11-18,14708.774
2009-11-19,14700.888
2009-11-20,14520.184
2009-11-23,14602.938
2009-11-24,14504.953
2009-11-25,14707.367
2009-11-26,14547.355
2009-11-27,13992.085
