Date,HONG KONG GROWTH Standard (Large+Mid Cap)
2009-11-30,13917.118
2009-12-01,14153.196
2009-12-02,14252.486
2009-12-03,14480.667
2009-12-04,14419.32
2009-12-07,14413.354
2009-12-08,14376.705
2009-12-09,14270.404
2009-12-10,14242.439
2009-12-11,14404.512
2009-12-14,14461.297
2009-12-15,14271.985
2009-12-16,14126.525
2009-12-17,13881.445
2009-12-18,13757.797
2009-12-21,13651.641
2009-12-22,13708.138
2009-12-23,13896.34
2009-12-24,13981.979
2009-12-25,13981.979
2009-12-28,13955.373
2009-12-29,14018.924
2009-12-30,14068.151
2009-12-31,14191.176
2010-01-01,14191.176
2010-01-04,14220.556
2010-01-05,14425.539
2010-01-06,14542.341
2010-01-07,14579.651
2010-01-08,14594.487
2010-01-11,14685.589
2010-01-12,14684.038
2010-01-13,14260.188
2010-01-14,14255.077
2010-01-15,14209.672
2010-01-18,14124.919
2010-01-19,14180.572
2010-01-20,13971.317
2010-01-21,13633.6
2010-01-22,13441.284
2010-01-25,13441.789
2010-01-26,13126.168
2010-01-27,13007.263
2010-01-28,13174.721
2010-01-29,13142.466
2010-02-01,13197.404
2010-02-02,13264.943
2010-02-03,13527.484
2010-02-04,13339.133
2010-02-05,12956.172
2010-02-08,12963.959
2010-02-09,13132.978
2010-02-10,13181.97
2010-02-11,13349.883
2010-02-12,13431.782
2010-02-15,13429.88
2010-02-16,13431.954
2010-02-17,13535.613
2010-02-18,13460.769
2010-02-19,13172.036
2010-02-22,13467.832
2010-02-23,13660.218
2010-02-24,13626.111
2010-02-25,13574.764
2010-02-26,13661.064
2010-03-01,13876.228
2010-03-02,13952.622
2010-03-03,13936.625
2010-03-04,13875.442
2010-03-05,14004.57
2010-03-08,14382.198
2010-03-09,14386.88
2010-03-10,14326.468
2010-03-11,14410.729
2010-03-12,14401.556
2010-03-15,14405.869
2010-03-16,14370.188
2010-03-17,14737.977
2010-03-18,14742.401
2010-03-19,14780.447
2010-03-22,14492.902
2010-03-23,14575.709
2010-03-24,14620.661
2010-03-25,14434.529
2010-03-26,14648.002
2010-03-29,14775.126
2010-03-30,14838.236
2010-03-31,14593.162
2010-04-01,14778.248
2010-04-02,14778.248
2010-04-05,14780.436
2010-04-06,14781.578
2010-04-07,15027.626
2010-04-08,14994.591
2010-04-09,15184.544
2010-04-12,15121.798
2010-04-13,15118.943
2010-04-14,15136.552
2010-04-15,15103.275
2010-04-16,14870.664
2010-04-19,14675.913
2010-04-20,14677.869
2010-04-21,14697.36
2010-04-22,14620.971
2010-04-23,14432.837
2010-04-26,14665.094
2010-04-27,14462.353
2010-04-28,14280.977
2010-04-29,14128.004
2010-04-30,14186.484
2010-05-03,14046.188
2010-05-04,14032.368
2010-05-05,13720.59
2010-05-06,13497.206
2010-05-07,13394.923
2010-05-10,13590.397
2010-05-11,13440.747
2010-05-12,13475.054
2010-05-13,13654.526
2010-05-14,13441.831
2010-05-17,13110.767
2010-05-18,13184.197
2010-05-19,13009.052
2010-05-20,12880.268
2010-05-21,12878.37
2010-05-24,13027.48
2010-05-25,12592.758
2010-05-26,12620.799
2010-05-27,12940.85
2010-05-28,13133.292
2010-05-31,13109.876
2010-06-01,12993.665
2010-06-02,12957.797
2010-06-03,13169.08
2010-06-04,13198.925
2010-06-07,12962.912
2010-06-08,13058.965
2010-06-09,13103.696
2010-06-10,13099.656
2010-06-11,13316.451
2010-06-14,13458.131
2010-06-15,13478.109
2010-06-16,13478.887
2010-06-17,13623.897
2010-06-18,13747.641
2010-06-21,14172.37
2010-06-22,14138.1
2010-06-23,14123.876
2010-06-24,14125.982
2010-06-25,14047.434
2010-06-28,14015.349
2010-06-29,13720.613
2010-06-30,13581.919
2010-07-01,13567.371
2010-07-02,13441.292
2010-07-05,13441.573
2010-07-06,13529.024
2010-07-07,13447.337
2010-07-08,13572.054
2010-07-09,13882.102
2010-07-12,13945.107
2010-07-13,13881.889
2010-07-14,14114.895
2010-07-15,13968.756
2010-07-16,13949.96
2010-07-19,13801.264
2010-07-20,13950.715
2010-07-21,13941.638
2010-07-22,14080.169
2010-07-23,14290.714
2010-07-26,14363.307
2010-07-27,14414.329
2010-07-28,14385.79
2010-07-29,14539.41
2010-07-30,14467.088
2010-08-02,14720.086
2010-08-03,14793.879
2010-08-04,14865.747
2010-08-05,14792.761
2010-08-06,14898.601
2010-08-09,14975.851
2010-08-10,14825.618
2010-08-11,14716.26
2010-08-12,14569.397
2010-08-13,14595.125
2010-08-16,14469.408
2010-08-17,14438.489
2010-08-18,14496.355
2010-08-19,14555.824
2010-08-20,14482.705
2010-08-23,14477.79
2010-08-24,14392.344
2010-08-25,14397.18
2010-08-26,14408.839
2010-08-27,14398.292
2010-08-30,14441.25
2010-08-31,14386.103
2010-09-01,14510.949
2010-09-02,14656.611
2010-09-03,14656.678
2010-09-06,15028.135
2010-09-07,15096.72
2010-09-08,14958.12
2010-09-09,15067.33
2010-09-10,15210.267
2010-09-13,15461.874
2010-09-14,15457.499
2010-09-15,15582.996
2010-09-16,15608.29
2010-09-17,15771.839
2010-09-20,15862.376
2010-09-21,15832.231
2010-09-22,15998.823
2010-09-23,15996.761
2010-09-24,16057.805
2010-09-27,16299.117
2010-09-28,16135.689
2010-09-29,16350.793
2010-09-30,16467.725
2010-10-01,16477.913
2010-10-04,16624.841
2010-10-05,16541.101
2010-10-06,16630.622
2010-10-07,16696.117
2010-10-08,16801.764
2010-10-11,17080.049
2010-10-12,17004.304
2010-10-13,17114.125
2010-10-14,17294.77
2010-10-15,17264.183
2010-10-18,17098.528
2010-10-19,17298.544
2010-10-20,17059.18
2010-10-21,17114.648
2010-10-22,17089.826
2010-10-25,17217.954
2010-10-26,17115.957
2010-10-27,16824.817
2010-10-28,16847.661
2010-10-29,16822.583
2010-11-01,17280.969
2010-11-02,17254.705
2010-11-03,17657.82
2010-11-04,17930.871
2010-11-05,18097.803
2010-11-08,18274.445
2010-11-09,18092.542
2010-11-10,18004.381
2010-11-11,17892.82
2010-11-12,17616.772
2010-11-15,17601.499
2010-11-16,17508.097
2010-11-17,17156.842
2010-11-18,17414.771
2010-11-19,17355.085
2010-11-22,17207.377
2010-11-23,16804.852
2010-11-24,16950.957
2010-11-25,16966.567
2010-11-26,16854.635
2010-11-29,17130.76
2010-11-30,17119.507
2010-12-01,17361.549
2010-12-02,17427.412
2010-12-03,17372.729
2010-12-06,17190.284
2010-12-07,17296.486
2010-12-08,17199.39
2010-12-09,17207.16
2010-12-10,17117.267
2010-12-13,17215.177
2010-12-14,17274.347
2010-12-15,16989.48
2010-12-16,16762.099
2010-12-17,16952.898
2010-12-20,16822.632
2010-12-21,17024.219
2010-12-22,17053.225
2010-12-23,16988.06
2010-12-24,17006.935
2010-12-27,17002.674
2010-12-28,16906.612
2010-12-29,17121.434
2010-12-30,17162.328
2010-12-31,17059.682
2011-01-03,17479.179
2011-01-04,17850.071
2011-01-05,17935.128
2011-01-06,17944.179
2011-01-07,17861.132
2011-01-10,17722.53
2011-01-11,17909.909
2011-01-12,17901.206
2011-01-13,17944.417
2011-01-14,17951.349
2011-01-17,17880.279
2011-01-18,17908.411
2011-01-19,18120.497
2011-01-20,17926.939
2011-01-21,17789.887
2011-01-24,17760.243
2011-01-25,17737.72
2011-01-26,17715.255
2011-01-27,17678.204
2011-01-28,17573.682
2011-01-31,17390.394
2011-02-01,17311.973
2011-02-02,17666.869
2011-02-03,17669.478
2011-02-04,17667.096
2011-02-07,17388.758
2011-02-08,17262.122
2011-02-09,17004.802
2011-02-10,16587.241
2011-02-11,16745.903
2011-02-14,16861.746
2011-02-15,16883.781
2011-02-16,16955.524
2011-02-17,16945.265
2011-02-18,17082.231
2011-02-21,17019.863
2011-02-22,16727.387
2011-02-23,16633.107
2011-02-24,16386.88
2011-02-25,16825.641
2011-02-28,17032.618
2011-03-01,17192.683
2011-03-02,16903.484
2011-03-03,16887.132
2011-03-04,17122.883
2011-03-07,16990.997
2011-03-08,17319.354
2011-03-09,17353.231
2011-03-10,17238.952
2011-03-11,16960.176
2011-03-14,16887.027
2011-03-15,16427.637
2011-03-16,16556.437
2011-03-17,16218.466
2011-03-18,16263.175
2011-03-21,16551.318
2011-03-22,16652.433
2011-03-23,16679.98
2011-03-24,16715.43
2011-03-25,16746.215
2011-03-28,16711.764
2011-03-29,16704.304
2011-03-30,17017.389
2011-03-31,17042.354
2011-04-01,17151.113
2011-04-04,17640.438
2011-04-05,17643.275
2011-04-06,17777.532
2011-04-07,17684.099
2011-04-08,17738.774
2011-04-11,17661.975
2011-04-12,17451.414
2011-04-13,17594.632
2011-04-14,17645.187
2011-04-15,17721.71
2011-04-18,17745.386
2011-04-19,17589.395
2011-04-20,17676.988
2011-04-21,17871.564
2011-04-22,17871.564
2011-04-25,17860.755
2011-04-26,17712.518
2011-04-27,17656.637
2011-04-28,17676.872
2011-04-29,17705.611
2011-05-02,17710.057
2011-05-03,17616.474
2011-05-04,17440.58
2011-05-05,17473.278
2011-05-06,17441.645
2011-05-09,17592.303
2011-05-10,17595.132
2011-05-11,17630.771
2011-05-12,17382.709
2011-05-13,17579.865
2011-05-16,17353.995
2011-05-17,17243.486
2011-05-18,17396.627
2011-05-19,17570.137
2011-05-20,17431.894
2011-05-23,17022.825
2011-05-24,17054.867
2011-05-25,17047.114
2011-05-26,17077.93
2011-05-27,17153.249
2011-05-30,17305.73
2011-05-31,17595.384
2011-06-01,17621.299
2011-06-02,17489.969
2011-06-03,17290.075
2011-06-06,17287.297
2011-06-07,17174.813
2011-06-08,17019.507
2011-06-09,17056.24
2011-06-10,16802.049
2011-06-13,16761.99
2011-06-14,16755.795
2011-06-15,16570.141
2011-06-16,16169.807
2011-06-17,16037.651
2011-06-20,15877.625
2011-06-21,16148.234
2011-06-22,16290.887
2011-06-23,16304.33
2011-06-24,16536.103
2011-06-27,16500.523
2011-06-28,16490.596
2011-06-29,16596.159
2011-06-30,16783.175
2011-07-01,16782.421
2011-07-04,17148.537
2011-07-05,17195.625
2011-07-06,17058.023
2011-07-07,17064.589
2011-07-08,17199.06
2011-07-11,16876.73
2011-07-12,16410.837
2011-07-13,16517.768
2011-07-14,16569.678
2011-07-15,16455.523
2011-07-18,16447.731
2011-07-19,16433.009
2011-07-20,16612.096
2011-07-21,16638.109
2011-07-22,16930.126
2011-07-25,16933.225
2011-07-26,17042.211
2011-07-27,17113.942
2011-07-28,17195.284
2011-07-29,17128.057
2011-08-01,17467.959
2011-08-02,17299.638
2011-08-03,16949.737
2011-08-04,16837.219
2011-08-05,15919.943
2011-08-08,15803.501
2011-08-09,15076.964
2011-08-10,15323.938
2011-08-11,15214.21
2011-08-12,15346.846
2011-08-15,15724.38
2011-08-16,15759.922
2011-08-17,15938.303
2011-08-18,15789.436
2011-08-19,15152.753
2011-08-22,15037.819
2011-08-23,15325.947
2011-08-24,15141.68
2011-08-25,15313.49
2011-08-26,15162.204
2011-08-29,15389.146
2011-08-30,15755.188
2011-08-31,16102.588
2011-09-01,16115.262
2011-09-02,15704.805
2011-09-05,15373.626
2011-09-06,15468.806
2011-09-07,15744.379
2011-09-08,15732.866
2011-09-09,15603.707
2011-09-12,14901.664
2011-09-13,14895.936
2011-09-14,14669.059
2011-09-15,14832.24
2011-09-16,14996.839
2011-09-19,14572.669
2011-09-20,14619.307
2011-09-21,14525.192
2011-09-22,13682.434
2011-09-23,13733.819
2011-09-26,13396.33
2011-09-27,13922.428
2011-09-28,13707.27
2011-09-29,13714.132
2011-09-30,13260.341
2011-10-03,12559.922
2011-10-04,11929.269
2011-10-05,11933.254
2011-10-06,12804.8
2011-10-07,13456.479
2011-10-10,13493.019
2011-10-11,13919.729
2011-10-12,14202.212
2011-10-13,14533.578
2011-10-14,14334.78
2011-10-17,14546.752
2011-10-18,13820.976
2011-10-19,13948.086
2011-10-20,13721.466
2011-10-21,13741.796
2011-10-24,14384.302
2011-10-25,14473.076
2011-10-26,14481.72
2011-10-27,15057.377
2011-10-28,15500.986
2011-10-31,15243.304
2011-11-01,15013.321
2011-11-02,15226.981
2011-11-03,14799.277
2011-11-04,15326.09
2011-11-07,15277.847
2011-11-08,15194.084
2011-11-09,15295.034
2011-11-10,14589.529
2011-11-11,14609.223
2011-11-14,14779.641
2011-11-15,14697.842
2011-11-16,14406.515
2011-11-17,14355.394
2011-11-18,14176.894
2011-11-21,13820.311
2011-11-22,14005.919
2011-11-23,13755.086
2011-11-24,13787.899
2011-11-25,13595.253
2011-11-28,13945.257
2011-11-29,14155.192
2011-11-30,14052.21
2011-12-01,14596.727
2011-12-02,14580.253
2011-12-05,14673.413
2011-12-06,14537.956
2011-12-07,14732.158
2011-12-08,14601.89
2011-12-09,14271.914
2011-12-12,14303.093
2011-12-13,14207.677
2011-12-14,14137.093
2011-12-15,13814.063
2011-12-16,13969.662
2011-12-19,13816.294
2011-12-20,13865.231
2011-12-21,14102.015
2011-12-22,14090.99
2011-12-23,14264.743
2011-12-26,14264.743
2011-12-27,14264.835
2011-12-28,14274.981
2011-12-29,14213.133
2011-12-30,14275.416
2012-01-02,14275.416
2012-01-03,14495.665
2012-01-04,14482.522
2012-01-05,14467.658
2012-01-06,14279.62
2012-01-09,14339.22
2012-01-10,14438.431
2012-01-11,14467.667
2012-01-12,14482.913
2012-01-13,14542.791
2012-01-16,14503.408
2012-01-17,14788.742
2012-01-18,14880.459
2012-01-19,15265.791
2012-01-20,15389.12
2012-01-23,15391.301
2012-01-24,15391.995
2012-01-25,15387.732
2012-01-26,15798.362
2012-01-27,15842.529
2012-01-30,15532.491
2012-01-31,15566.003
2012-02-01,15559.976
2012-02-02,15713.362
2012-02-03,15755.898
2012-02-06,15732.542
2012-02-07,15682.584
2012-02-08,15914.691
2012-02-09,16054.802
2012-02-10,15954.986
2012-02-13,16019.584
2012-02-14,16125.796
2012-02-15,16467.511
2012-02-16,16301.875
2012-02-17,16500.715
2012-02-20,16546.947
2012-02-21,16577.47
2012-02-22,16541.22
2012-02-23,16470.404
2012-02-24,16607.571
2012-02-27,16622.352
2012-02-28,16847.042
2012-02-29,16917.923
2012-03-01,16741.531
2012-03-02,16812.126
2012-03-05,16708.834
2012-03-06,16142.451
2012-03-07,16228.593
2012-03-08,16418.719
2012-03-09,16423.492
2012-03-12,16407.347
2012-03-13,16678.322
2012-03-14,16755.424
2012-03-15,16783.959
2012-03-16,16901.428
2012-03-19,16825.15
2012-03-20,16618.182
2012-03-21,16497.61
2012-03-22,16564.635
2012-03-23,16440.21
2012-03-26,16483.724
2012-03-27,16754.08
2012-03-28,16648.208
2012-03-29,16565.679
2012-03-30,16338.627
2012-04-02,16302.438
2012-04-03,16422.938
2012-04-04,16421.352
2012-04-05,16326.857
2012-04-06,16326.857
2012-04-09,16324.544
2012-04-10,16148.696
2012-04-11,16016.328
2012-04-12,16100.846
2012-04-13,16227.049
2012-04-16,16183.18
2012-04-17,16150.579
2012-04-18,16335.356
2012-04-19,16446.302
2012-04-20,16423.394
2012-04-23,16187.695
2012-04-24,16143.666
2012-04-25,16199.633
2012-04-26,16207.531
2012-04-27,16029.937
2012-04-30,16279.85
2012-05-01,16279.43
2012-05-02,16452.111
2012-05-03,16456.199
2012-05-04,16362.176
2012-05-07,15889.226
2012-05-08,15930.046
2012-05-09,15746.501
2012-05-10,15609.944
2012-05-11,15410.243
2012-05-14,15188.173
2012-05-15,15234.725
2012-05-16,14842.784
2012-05-17,14824.366
2012-05-18,14668.318
2012-05-21,14835.338
2012-05-22,14852.92
2012-05-23,14595.625
2012-05-24,14529.256
2012-05-25,14603.657
2012-05-28,14590.481
2012-05-29,14866.741
2012-05-30,14750.375
2012-05-31,14598.353
2012-06-01,14535.276
2012-06-04,14221.529
2012-06-05,14406.525
2012-06-06,14632.195
2012-06-07,14796.253
2012-06-08,14642.22
2012-06-11,14944.848
2012-06-12,14897.034
2012-06-13,14941.966
2012-06-14,14794.709
2012-06-15,14867.835
2012-06-18,14942.923
2012-06-19,15026.704
2012-06-20,15138.713
2012-06-21,14941.079
2012-06-22,14775.641
2012-06-25,14703.716
2012-06-26,14657.782
2012-06-27,14818.081
2012-06-28,14685.482
2012-06-29,15044.817
2012-07-02,15043.168
2012-07-03,15292.125
2012-07-04,15311.106
2012-07-05,15350.992
2012-07-06,15517.349
2012-07-09,15167.114
2012-07-10,15155.159
2012-07-11,15269.884
2012-07-12,14995.962
2012-07-13,14993.392
2012-07-16,14991.451
2012-07-17,15203.933
2012-07-18,15143.903
2012-07-19,15263.301
2012-07-20,15256.76
2012-07-23,14905.432
2012-07-24,14870.057
2012-07-25,14804.131
2012-07-26,14763.047
2012-07-27,14938.903
2012-07-30,15255.099
2012-07-31,15341.723
2012-08-01,15311.22
2012-08-02,15262.749
2012-08-03,15205.0
2012-08-06,15403.608
2012-08-07,15506.28
2012-08-08,15533.413
2012-08-09,15662.473
2012-08-10,15312.994
2012-08-13,15310.067
2012-08-14,15393.153
2012-08-15,15349.242
2012-08-16,15356.697
2012-08-17,15556.29
2012-08-20,15618.185
2012-08-21,15612.532
2012-08-22,15493.654
2012-08-23,15665.7
2012-08-24,15550.652
2012-08-27,15550.176
2012-08-28,15529.955
2012-08-29,15555.855
2012-08-30,15412.995
2012-08-31,15414.19
2012-09-03,15391.937
2012-09-04,15317.749
2012-09-05,15161.602
2012-09-06,15095.566
2012-09-07,15654.277
2012-09-10,15772.838
2012-09-11,15756.143
2012-09-12,15922.627
2012-09-13,15900.31
2012-09-14,16363.18
2012-09-17,16394.526
2012-09-18,16407.626
2012-09-19,16446.149
2012-09-20,16234.53
2012-09-21,16220.788
2012-09-24,16215.638
2012-09-25,16189.068
2012-09-26,16055.475
2012-09-27,16250.12
2012-09-28,16405.315
2012-10-01,16403.411
2012-10-02,16401.718
2012-10-03,16536.678
2012-10-04,16384.527
2012-10-05,16520.091
2012-10-08,16434.024
2012-10-09,16457.028
2012-10-10,16410.747
2012-10-11,16289.626
2012-10-12,16326.456
2012-10-15,16323.565
2012-10-16,16392.856
2012-10-17,16544.635
2012-10-18,16641.118
2012-10-19,16655.218
2012-10-22,16755.249
2012-10-23,16755.249
2012-10-24,17048.789
2012-10-25,17087.711
2012-10-26,17028.539
2012-10-29,16970.75
2012-10-30,16965.82
2012-10-31,17005.755
2012-11-01,17150.137
2012-11-02,17490.639
2012-11-05,17439.313
2012-11-06,17397.584
2012-11-07,17456.423
2012-11-08,17142.929
2012-11-09,16956.754
2012-11-12,17076.501
2012-11-13,16932.355
2012-11-14,17073.161
2012-11-15,16943.121
2012-11-16,16910.911
2012-11-19,16998.349
2012-11-20,16949.955
2012-11-21,17100.822
2012-11-22,17293.458
2012-11-23,17462.655
2012-11-26,17419.816
2012-11-27,17484.891
2012-11-28,17421.601
2012-11-29,17567.165
2012-11-30,17525.373
2012-12-03,17399.88
2012-12-04,17213.733
2012-12-05,17479.948
2012-12-06,17476.3
2012-12-07,17432.816
2012-12-10,17470.535
2012-12-11,17575.343
2012-12-12,17648.345
2012-12-13,17629.098
2012-12-14,17850.73
2012-12-17,17748.248
2012-12-18,17562.998
2012-12-19,17615.228
2012-12-20,17660.691
2012-12-21,17571.33
2012-12-24,17588.584
2012-12-25,17588.584
2012-12-26,17588.924
2012-12-27,17598.869
2012-12-28,17641.182
2012-12-31,17654.497
2013-01-01,17654.497
2013-01-02,18141.028
2013-01-03,18080.45
2013-01-04,18185.824
2013-01-07,18219.663
2013-01-08,18149.214
2013-01-09,18311.686
2013-01-10,18329.848
2013-01-11,18158.014
2013-01-14,18079.589
2013-01-15,18148.035
2013-01-16,18104.925
2013-01-17,18048.387
2013-01-18,18131.301
2013-01-21,18199.144
2013-01-22,18263.775
2013-01-23,18320.286
2013-01-24,18383.143
2013-01-25,18349.784
2013-01-28,18304.588
2013-01-29,18365.853
2013-01-30,18575.731
2013-01-31,18495.175
2013-02-01,18519.518
2013-02-04,18494.699
2013-02-05,18210.466
2013-02-06,18230.851
2013-02-07,18175.522
2013-02-08,18378.538
2013-02-11,18376.76
2013-02-12,18377.945
2013-02-13,18376.405
2013-02-14,18461.215
2013-02-15,18514.39
2013-02-18,18545.987
2013-02-19,18393.532
2013-02-20,18549.611
2013-02-21,18286.612
2013-02-22,18318.206
2013-02-25,18375.83
2013-02-26,18143.732
2013-02-27,18439.441
2013-02-28,18673.708
2013-03-01,18652.671
2013-03-04,18472.415
2013-03-05,18416.791
2013-03-06,18500.023
2013-03-07,18608.816
2013-03-08,18717.29
2013-03-11,18824.903
2013-03-12,18730.558
2013-03-13,18598.578
2013-03-14,18581.797
2013-03-15,18587.765
2013-03-18,18147.956
2013-03-19,18354.696
2013-03-20,18406.801
2013-03-21,18549.276
2013-03-22,18488.825
2013-03-25,18565.685
2013-03-26,18630.992
2013-03-27,18816.644
2013-03-28,18775.573
2013-03-29,18775.573
2013-04-01,18773.155
2013-04-02,18876.826
2013-04-03,18929.484
2013-04-04,18926.437
2013-04-05,18258.465
2013-04-08,18242.607
2013-04-09,18346.71
2013-04-10,18461.549
2013-04-11,18575.947
2013-04-12,18617.279
2013-04-15,18365.454
2013-04-16,18182.217
2013-04-17,18270.966
2013-04-18,18289.391
2013-04-19,18521.435
2013-04-22,18597.309
2013-04-23,18523.986
2013-04-24,18717.377
2013-04-25,18963.097
2013-04-26,19085.022
2013-04-29,19090.425
2013-04-30,19108.528
2013-05-01,19110.129
2013-05-02,19033.529
2013-05-03,19080.066
2013-05-06,19337.162
2013-05-07,19488.351
2013-05-08,19599.64
2013-05-09,19566.591
2013-05-10,19699.403
2013-05-13,19559.61
2013-05-14,19552.571
2013-05-15,19748.302
2013-05-16,19681.986
2013-05-17,19684.394
2013-05-20,20087.434
2013-05-21,19974.623
2013-05-22,19948.547
2013-05-23,19340.541
2013-05-24,19482.427
2013-05-27,19493.26
2013-05-28,19628.34
2013-05-29,19272.543
2013-05-30,19054.34
2013-05-31,19104.409
2013-06-03,19085.468
2013-06-04,19203.312
2013-06-05,18811.097
2013-06-06,18568.794
2013-06-07,18455.89
2013-06-10,18652.442
2013-06-11,18417.179
2013-06-12,18415.756
2013-06-13,18167.086
2013-06-14,18448.407
2013-06-17,18646.355
2013-06-18,18755.844
2013-06-19,18684.728
2013-06-20,18271.273
2013-06-21,17937.138
2013-06-24,17443.67
2013-06-25,17554.938
2013-06-26,17868.8
2013-06-27,17944.1
2013-06-28,18091.275
2013-07-01,18093.491
2013-07-02,18183.598
2013-07-03,17760.612
2013-07-04,17901.052
2013-07-05,18191.289
2013-07-08,17902.959
2013-07-09,17966.397
2013-07-10,18214.616
2013-07-11,18688.696
2013-07-12,18527.879
2013-07-15,18399.577
2013-07-16,18448.713
2013-07-17,18404.311
2013-07-18,18371.868
2013-07-19,18380.728
2013-07-22,18563.878
2013-07-23,18897.372
2013-07-24,19072.914
2013-07-25,18937.648
2013-07-26,18870.121
2013-07-29,18813.221
2013-07-30,18963.43
2013-07-31,19003.995
2013-08-01,19213.632
2013-08-02,19267.921
2013-08-05,19171.029
2013-08-06,19015.669
2013-08-07,18772.725
2013-08-08,18813.371
2013-08-09,18906.883
2013-08-12,19162.194
2013-08-13,19330.395
2013-08-14,19330.644
2013-08-15,19394.918
2013-08-16,19393.383
2013-08-19,19191.706
2013-08-20,18713.829
2013-08-21,18663.292
2013-08-22,18610.402
2013-08-23,18673.343
2013-08-26,18734.213
2013-08-27,18614.549
2013-08-28,18347.509
2013-08-29,18486.085
2013-08-30,18617.58
2013-09-02,18948.209
2013-09-03,19107.827
2013-09-04,19085.133
2013-09-05,19291.789
2013-09-06,19147.883
2013-09-09,19225.339
2013-09-10,19366.539
2013-09-11,19437.033
2013-09-12,19336.79
2013-09-13,19342.356
2013-09-16,19761.068
2013-09-17,19670.152
2013-09-18,19788.137
2013-09-19,20165.017
2013-09-20,20166.708
2013-09-23,20076.825
2013-09-24,19994.155
2013-09-25,20066.787
2013-09-26,20023.608
2013-09-27,20093.284
2013-09-30,19855.616
2013-10-01,19859.329
2013-10-02,20090.328
2013-10-03,20263.206
2013-10-04,20157.715
2013-10-07,20021.336
2013-10-08,20154.133
2013-10-09,20102.627
2013-10-10,20121.261
2013-10-11,20352.725
2013-10-14,20352.069
2013-10-15,20592.089
2013-10-16,20460.317
2013-10-17,20486.122
2013-10-18,21099.224
2013-10-21,21188.274
2013-10-22,20978.569
2013-10-23,20854.631
2013-10-24,20751.277
2013-10-25,20611.42
2013-10-28,20532.254
2013-10-29,20286.658
2013-10-30,20795.071
2013-10-31,20658.634
2013-11-01,20837.556
2013-11-04,20694.674
2013-11-05,20452.893
2013-11-06,20439.352
2013-11-07,20347.222
2013-11-08,20242.991
2013-11-11,20462.386
2013-11-12,20262.058
2013-11-13,20017.538
2013-11-14,20168.001
2013-11-15,20433.031
2013-11-18,20849.542
2013-11-19,20723.124
2013-11-20,20678.249
2013-11-21,20650.438
2013-11-22,20751.848
2013-11-25,20745.456
2013-11-26,20807.98
2013-11-27,20943.796
2013-11-28,20946.097
2013-11-29,20940.008
2013-12-02,21128.287
2013-12-03,21187.739
2013-12-04,21021.97
2013-12-05,21088.807
2013-12-06,20987.113
2013-12-09,21165.954
2013-12-10,21029.813
2013-12-11,20700.904
2013-12-12,20856.365
2013-12-13,20900.117
2013-12-16,20961.503
2013-12-17,21122.347
2013-12-18,21117.132
2013-12-19,20835.777
2013-12-20,20696.012
2013-12-23,20908.636
2013-12-24,21121.453
2013-12-25,21121.453
2013-12-26,21119.547
2013-12-27,21066.595
2013-12-30,21144.874
2013-12-31,21307.536
2014-01-01,21307.536
2014-01-02,21452.748
2014-01-03,21085.381
2014-01-06,21010.821
2014-01-07,21310.832
2014-01-08,21500.217
2014-01-09,21368.811
2014-01-10,21273.154
2014-01-13,21266.909
2014-01-14,21196.061
2014-01-15,21246.527
2014-01-16,21384.335
2014-01-17,21824.383
2014-01-20,21666.776
2014-01-21,21636.813
2014-01-22,21330.254
2014-01-23,20941.491
2014-01-24,20595.64
2014-01-27,20287.151
2014-01-28,20255.218
2014-01-29,20177.056
2014-01-30,20112.158
2014-01-31,20112.676
2014-02-03,20113.842
2014-02-04,19657.387
2014-02-05,19329.867
2014-02-06,19817.256
2014-02-07,19899.046
2014-02-10,19763.318
2014-02-11,20270.302
2014-02-12,20639.501
2014-02-13,20444.251
2014-02-14,20442.52
2014-02-17,20331.371
2014-02-18,20517.461
2014-02-19,20502.011
2014-02-20,20365.5
2014-02-21,20531.326
2014-02-24,20354.235
2014-02-25,20542.784
2014-02-26,20730.55
2014-02-27,21012.306
2014-02-28,21062.228
2014-03-03,20822.307
2014-03-04,21005.489
2014-03-05,21062.39
2014-03-06,21158.116
2014-03-07,20915.453
2014-03-10,20612.958
2014-03-11,20670.221
2014-03-12,20433.583
2014-03-13,20235.885
2014-03-14,19997.126
2014-03-17,20155.88
2014-03-18,20134.83
2014-03-19,20171.559
2014-03-20,19708.874
2014-03-21,19867.721
2014-03-24,20087.281
2014-03-25,19966.959
2014-03-26,19984.411
2014-03-27,19856.167
2014-03-28,20015.517
2014-03-31,20064.241
2014-04-01,20788.65
2014-04-02,20977.02
2014-04-03,21090.869
2014-04-04,21140.416
2014-04-07,20669.256
2014-04-08,20716.185
2014-04-09,20903.844
2014-04-10,21494.553
2014-04-11,21703.723
2014-04-14,21727.56
2014-04-15,21308.553
2014-04-16,21357.149
2014-04-17,21386.879
2014-04-18,21386.879
2014-04-21,21387.982
2014-04-22,21402.705
2014-04-23,21254.187
2014-04-24,21388.769
2014-04-25,20968.809
2014-04-28,20699.392
2014-04-29,20888.724
2014-04-30,20490.978
2014-05-01,20490.449
2014-05-02,20799.506
2014-05-05,20560.169
2014-05-06,20560.699
2014-05-07,20138.785
2014-05-08,19879.53
2014-05-09,20146.641
2014-05-12,20445.599
2014-05-13,20545.138
2014-05-14,20619.985
2014-05-15,20685.754
